married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Divorced,-9.08046902321431,D,-22.694987435893935,103.21310346058854,48.15724880990666,-63.375248788846996,19.599674594694584,-187.34417590005054,E,-82.58018095082524,-70.57675870314606,59.235482224437185,140.0573322730432,D,0
Divorced,19.74548677257861,C,151.76770586730393,-18.547563513290445,45.90887023230806,155.41793403584913,-138.89581374483527,-51.95568403679888,A,2.0831276361577515,-3.2210120036134935,-75.33380100716695,-91.00867408878256,B,0
Married,-12.260486908132155,D,-101.37568699741514,-22.624509951306262,80.43187907897766,228.8495835791193,-58.55699574327572,34.20746649353378,C,46.305914302458355,-0.4969059939008711,-32.39918745109486,65.4954480036065,A,1
Married,-34.92933792896002,C,-249.23370962969585,-166.21940989066255,-9.21345663776451,-18.6243709298557,-25.533262673912315,-170.36328537955615,B,-43.553109701928456,-93.95740945290576,156.2927347629451,-98.03815756983643,C,0
Widowed,20.347896205756076,D,154.36517264583392,-68.3157136020263,-18.401108883013777,-54.394109542124966,-14.565489456810813,40.27444102242933,E,138.22323431229202,4.756912316356565,214.81938540194,69.8484846534034,B,1
Widowed,53.32963990852505,E,-25.869811874699195,56.96706626276027,-108.44874974217656,92.04033738762593,48.84985807968494,10.497109603377016,C,214.21891310452742,40.50769875247749,74.52338210148761,-9.008758447764526,E,0
Divorced,39.102025673511946,C,18.247383936143603,34.49699196871376,-32.133167176225925,-121.75813133036202,37.777870997930094,59.306823192661405,E,-1.9337682783568313,-43.83865218414528,175.2552419871791,-120.64099998509272,D,1
Single,-110.50204400412804,A,-47.545650474597394,148.280945899561,-81.96472232409432,-86.04371038382938,45.928293550049084,152.14602736346907,E,-112.94233201517866,-20.914263049028516,-49.17122499767707,168.30566531634554,C,1
Married,-10.223847355706708,D,-129.4374096884041,47.50149395288516,-78.00469728940239,12.43456486777601,57.42701538364086,-80.7413531670024,C,-247.81156558839547,136.0084132686034,64.74206410827011,34.11102964015514,E,0
Married,70.50763169781813,D,78.01257202367489,-36.5830355951132,15.900274177729298,-104.31664376335841,-178.6913825317406,-12.614925439097597,E,33.371591289730276,26.378730200529045,-135.71228234111666,-117.55039415364261,D,0
Widowed,-99.83925716480837,C,-235.29347679731623,5.836720303445201,33.35095113609928,65.16357534208936,-19.47948766807645,100.7193682506066,A,52.796348196372854,-32.95525278295274,33.37242834531654,59.72236940081452,D,1
Widowed,78.75318955255722,E,-59.31073448003901,-20.87549011821192,24.267577591781343,171.80456756474356,39.47953312277357,29.15219265524697,C,93.5577340590759,-57.05471686965845,-51.272766925094345,276.15548669638883,C,0
Married,54.24063928175129,A,86.0119179248363,-83.04698359210657,121.49530792351449,140.88524129614663,55.624395053196075,-48.86663740270165,C,58.85953131619358,-13.343288881010492,253.3147517511559,250.3527149003881,C,1
Widowed,63.16679879813534,C,-36.9651739127012,-78.81747271450318,21.561700044910108,-64.81798229118637,139.43895752727798,43.954704092716305,C,-109.87723105038707,131.85277684081439,95.50796545108948,72.58363631311994,B,0
Single,-71.05927401954646,B,-251.92192802311854,-81.58945901721154,-40.050944458361535,91.86090918314257,103.99283616727524,43.95538391818823,C,-10.584193812325106,-81.62496362618711,42.25988031841162,142.2322967336889,C,1
Widowed,54.35486029391497,B,19.585443789886188,-110.52061391543575,-16.354418559671892,7.492589310902044,-36.43805220315251,10.856714397493915,D,93.23632289380006,-148.37622945927146,-3.5905326695002224,36.851805123638655,E,0
Divorced,-117.9742181753055,C,-26.482830617677454,72.13138533555193,122.15970401830948,12.389312736421813,51.518570155684465,-24.776750861336716,E,30.639791690105543,-91.82069232345745,-50.89416904916377,118.99358351438889,D,1
Divorced,-49.74835309412496,A,-186.030953677785,-89.29125443497972,20.603013073577806,20.97238104260335,-62.4020059511174,30.62393467443424,C,68.76103579923087,92.10795796395355,-112.76933969257077,-105.32470299212405,B,1
Single,44.889119057628186,E,-86.7006909953837,-18.685312253931635,92.26157370766117,-7.891259897042878,-255.25433552479763,-119.08983862272144,C,-86.31317870100747,-78.9249603840434,-24.0260210324485,-40.234810498081465,D,0
Married,1.8279116948786878,B,-65.00891574577511,35.39277976891783,-58.20554560264974,107.58645575800739,-74.9299115384822,-125.21224781822625,B,76.24370929147035,-8.482142687657898,152.37222996962495,29.264716271675013,C,1
Widowed,43.19971412573447,D,62.01185252370639,12.46253911887618,39.492541880928265,-266.90378243780106,-148.77083841809514,81.04130671632458,D,-125.8899547916425,-18.69281763113999,-21.151844689683124,78.81626804670302,C,0
Single,198.29766815897568,E,109.72774012043469,-86.6317115855199,18.07539409836086,123.51648017849051,-34.72542923822407,99.64994495075923,A,-37.54075864497614,-12.870469964610912,-229.75698481852737,-36.85483007442987,E,0
Divorced,-60.863158027103694,D,-179.25829361529117,61.35877860723286,24.209962970897237,90.65998089302516,-2.3295202322376354,-37.987516344205574,B,148.3653675705934,-20.463584297878835,-173.50987744138152,-5.069996331952412,B,1
Divorced,-85.36723788809405,A,-90.59792308712346,-146.29484524217705,-9.989633722101383,55.8976010789085,-5.393043896721888,3.945527882080745,C,-113.43848628067997,17.721617456607788,-52.887416324952675,-55.60465703440109,A,1
Widowed,23.862063234804545,C,-17.6955475778921,-28.70337839646305,36.643202145649525,10.4414466814281,178.34746776572783,152.94557870625306,D,90.22254431560135,-42.90216446348002,82.24080204658489,243.14542938651994,A,0
Widowed,-39.36924183422592,D,-171.62077180722108,-45.52918544109705,89.77918668966541,-158.4373751277438,158.64334319884426,-30.46217988871076,C,17.018236537387217,-19.73359210527992,75.17998392595172,151.48139027619297,E,1
Single,87.7577043840004,C,-146.92883750917275,112.95184715478364,129.14721621893355,-75.03273542365882,-74.28523241685403,-82.22777263257377,A,51.44049203929958,-33.72941958753112,211.76310443437472,171.5592468629666,D,0
Divorced,29.106008887962254,C,-115.07924054982526,-93.44225151000963,-31.165454477561372,-241.8102835766047,70.81368697195303,36.73009450121179,B,23.13490351036038,199.3454052755639,-16.588861013748847,-197.23209714740645,C,0
Divorced,134.60360516841166,E,-26.104088589171038,189.72110620288365,-3.4036625020420375,-36.839268236520375,-22.998312287157606,-45.318677697789596,D,-303.24419463995,-61.07047557916937,25.020626179742973,-35.185821023756674,B,1
Divorced,50.94290598031739,D,-5.996080259398296,183.2275446157132,17.643567699221087,-94.49560763828264,158.8719936286209,10.884091120209254,E,-38.57674745006858,-13.5571770498337,0.6622042060576101,81.63255578878695,C,1
Married,97.10985089293854,E,-164.99752314417196,5.766968083418432,-80.12792699043179,71.78555080629899,36.2051276012815,-9.079552747387105,E,-190.75198655261508,35.02221728814359,-94.89705674225247,-115.53437632872074,D,1
Single,-61.90022184191606,E,-94.19352735656832,41.20267640918821,34.49746485655547,49.514384543999476,-77.06298492564262,-11.664333150501289,B,-49.87204268377565,-95.57821915790024,110.58344524294046,-77.27509287568208,C,0
Widowed,42.57206273185055,C,-20.935210092347337,-119.49108081699278,27.322066700955748,-101.12922624113061,24.61474151179594,-10.069356639427006,B,180.5281775211319,-224.78797378211968,-51.78618872661216,-67.95615153135418,A,1
Single,-49.52453689748029,D,48.102792465166004,-17.35850236513539,62.5150278455496,-161.93831584193245,64.83238603524373,-121.87018362536637,E,-36.40530819531426,-112.21338907280798,1.2465628686315637,27.68078198847214,D,0
Widowed,157.77621128740572,E,76.51591182669058,92.36156326057443,17.00802809571744,-21.022199102044848,81.91648715606304,-85.67316532000014,B,-104.30443841660653,74.06819524197557,-66.70013890701767,114.7447543564938,D,1
Widowed,-69.96059421038792,B,-81.21255994391502,222.17984511007134,11.561045785765032,73.75725531879877,78.60103698340866,-129.57312693036423,B,-75.8971667722023,66.42073496757538,-0.47085766767267945,29.149906384164932,E,1
Single,-186.82343774067712,B,-38.073130532038206,141.99846887533914,-86.81850728124402,25.69024244687505,-75.77067838222453,44.13510782621447,D,-32.801558597701494,24.78656991782154,-269.07605120343914,61.66400437814149,D,1
Divorced,8.369064533839653,A,-132.1510380601899,29.028571768541056,-24.009097817718,113.99629365839053,3.2617204307050898,48.747646352963734,E,2.077742051865937,-18.440404189090263,37.69554317329289,-48.247579495140904,B,1
Divorced,98.52462696103173,C,-52.606799905374956,-118.47956174727501,-190.59503936714373,81.6803395812889,17.360956358777237,-93.042011374267,D,-11.01285040076527,-1.5272403140776645,155.2392037950999,-215.9001699541093,B,1
Married,-3.8055970813632474,E,-52.89304321204311,-30.94190257961649,-150.7271761266273,49.29027972049062,215.27755182079255,193.4212632353852,E,-45.940785451393516,-236.84188062023077,113.85515019525381,10.70242412328672,D,0
Married,-61.794371762894215,E,-147.29394739172918,-45.40204956155132,62.08239022687402,-87.69922108219222,-0.3944655460722444,128.82763281573511,D,-42.0804293398667,-190.34389065122443,-102.22715044094551,-98.95109723609437,B,0
Married,213.8719435057196,B,-66.79372178481901,-93.39461953947364,-58.694610759236745,-120.47501728704538,10.076935752593004,-84.21749296861064,A,87.78811829644656,201.3890029973632,102.06073617355058,-158.98104225850398,E,1
Divorced,-22.995520762566297,E,-37.3309908046172,35.097512905069536,44.686898356717,2.7540607757755535,18.53785635630965,258.47005450979685,A,27.039813169367875,94.1347283135761,-133.01244641863656,-82.65219894964414,D,1
Divorced,38.38095071400133,E,15.53867630814193,50.16672249382541,106.67055803542867,-224.91978331951938,117.54844969197242,-56.4849920850765,C,-62.7384527984806,-85.08333572952978,96.32371013967908,-110.25153029320562,E,0
Divorced,60.089218394609986,B,-94.60692622406607,-91.07882950695479,235.32732903603616,215.60920058878895,-31.789218738335634,47.521721626667244,A,-91.87757686468649,132.9831430078372,-33.50134951797276,-0.34632681924467834,D,0
Divorced,-206.42510829207964,D,-64.81655006930784,-101.07570514589166,-166.70873992236844,-50.95864425840202,-90.85768543620765,21.08806521790529,A,-26.907120150623122,-213.1717191063934,53.876648926113916,18.568611997461446,E,1
Married,127.14408257677567,B,-131.63070496021248,-158.55950974159202,3.3398812985621475,-205.55453147591498,138.34686743602708,-95.64601565099436,B,-27.455101682189298,28.082839735198363,186.2797330876034,7.700298875927788,E,1
Divorced,79.89920720086896,D,144.20705507976754,10.10786115503013,72.46050822779793,15.37891978655343,-174.507679174695,-93.82070288791327,D,-8.497728777498368,24.32681498430024,-191.06679662284876,96.10025888462495,B,1
Married,23.52330518596507,B,174.63052850256378,101.96322447201472,-56.64558894783919,-96.31465657240751,-81.36484115011719,-22.131398617269124,E,-258.6013363134351,96.15573851097247,58.15488669882106,97.07030440957034,A,1
Divorced,-48.17135508590879,B,57.39011130277747,82.24710265181983,-60.885367644591696,25.51486063682274,-39.681066053306324,-175.07797440316327,C,-22.003831081593166,102.5516217623468,-64.26332672235766,-33.69273599555886,D,1
Married,-36.985411118142295,C,-138.3806046655401,14.791123325844852,-154.16546549497602,-173.57338052869454,45.52943067877425,62.13038111972761,B,28.103851377565086,-9.984606298063914,23.68372044454336,139.01578298257465,B,1
Divorced,113.15387024156452,A,102.70796479799773,-21.566489899759752,-74.1544708730443,58.112259867129765,9.060419742007113,66.33881178879297,C,71.10395910557554,5.471819609103715,-36.74044799812123,100.00147005207285,D,1
Widowed,-14.73334189860966,B,22.527456955705194,-96.66592621258928,65.17011952697078,9.947310319496554,-120.53422650625951,160.78050366520614,E,14.691753324612264,-85.01556657364796,-179.84480049449851,-74.90997056116926,C,1
Married,-120.51728162799402,E,51.838629310170035,19.09304629978516,33.00224336343335,-130.7736185048477,-104.07780695080766,216.29507019446385,C,-154.4444166289138,-101.9003277246624,-91.1212014732844,-74.81634685131715,B,1
Widowed,57.54723979207462,A,-133.09362828694677,71.69442090826969,-30.873159072963368,-17.586567892390036,-161.77584745136824,-101.48874426285572,B,26.91623588427951,-43.919048363765555,-68.23607150019728,90.12824634650882,E,1
Married,-140.23327056695055,C,89.25969172503015,-71.09451458264529,67.17903579892366,66.39866257366911,-56.001570579599466,-36.07425101594532,C,-137.92634733294162,-52.4431510826666,124.62117888273721,-76.52581037407532,A,0
Widowed,-28.005048741238912,A,-121.67190819484071,61.46888508162077,8.316954312785771,30.77959975416685,74.45290124694525,-13.66186382978564,D,-2.1583745357403563,4.851720833560734,44.623537415657,0.3548816263299793,D,1
Married,18.831968296209716,A,-26.484446191164203,0.2157729528501711,-11.606793344055502,-107.40087033410222,-31.963798512481084,21.733685496297497,E,132.8231045507937,-110.31682652479364,-15.490336201195849,-74.59780859157941,B,0
Widowed,63.15898150732872,C,179.70534998816967,-18.762021003893217,-122.62203218876921,8.920672578026204,-43.345423235446766,-84.81163350443396,C,-74.44438247934481,171.84987334801403,103.49306739521471,-0.43364707195391083,B,1
Married,-7.10423144004164,C,92.12864244599835,71.19717083461174,-50.31630706193516,-84.73790944286941,49.25065946487817,3.8935302849629365,A,-251.75868548344457,7.41274262464229,-116.3415948828029,-21.028549815802023,C,1
Single,-30.403719959519997,C,66.167523041209,124.9824879900574,21.12292695864408,-76.034871699313,46.93124917776908,51.91914028557645,B,-198.2998150176166,46.25296099307081,24.015892570714147,3.4304992755854857,C,1
Single,-27.528642375909172,B,84.91113744200872,-29.71779451316609,-92.94973907880313,137.574760709241,3.7781784999180856,123.2247412293901,D,138.25716938724887,75.13743182800991,23.32892650942454,-103.42000700817104,D,1
Divorced,-19.599789592515165,A,-110.06820990071387,-78.1272849582772,-32.83295435752878,-30.10271524198448,62.742274029920445,301.46717075775433,D,-123.72760755673733,215.94107282933112,16.547894257128274,60.16582946810455,A,0
Single,-64.16291292884587,D,-12.435561302532452,-176.2390443509129,2.373615452883814,5.448843097076477,18.847327297741913,55.42389142258835,A,-63.03344474357363,-31.13183445122357,79.62922508171681,20.845802071082744,B,0
Widowed,118.74365076091364,B,-169.13171641722383,-152.430007469968,4.2285016669246795,-145.3922919555104,58.952101883028305,127.4000596121606,E,-158.3071251753865,-40.0267808438894,-42.77451036403995,-46.113271499376296,B,0
Married,125.93758312606296,B,158.82403370471428,-16.245377055138917,94.49080300071975,107.0635677209798,122.93599791289364,66.24600841810555,C,220.3185961340393,-133.61185877258902,-25.84797081033888,23.921897677995258,C,1
Married,89.93652292864269,A,40.115465505552145,-47.3206227171067,142.9998472823499,159.88850684260498,95.6176718418151,4.0021450389969715,D,113.91265763560614,91.76724164071753,-11.308745094961296,94.17247375958854,A,0
Married,121.68188065610033,A,46.001609110010136,90.60935896182826,39.022629512945834,176.792205757731,-194.16490538257182,-109.99407481994245,C,-3.9228019136925365,34.14219652194347,81.54537947681898,53.34817859165651,B,0
Divorced,14.554682638692269,B,196.44219134974395,-131.3104207596685,167.04095150809292,104.88098711538119,23.26091199183649,-46.89698361333615,E,141.3453983399984,-93.57034103105016,104.33685509396784,46.58787836289181,A,1
Married,-152.0616587720631,A,-86.21754491646246,42.01777935079363,12.453342938932087,-120.54768013531876,-120.79603236027165,194.13902975658536,A,-85.62124967167995,-4.54138495855133,53.17159927463073,-49.51415497396853,C,1
Married,96.55460759623767,C,-85.57751943194316,45.392073018096696,69.25398157732761,-49.06552551706833,18.49467594520243,32.69853843686672,A,-31.53838575815418,62.61820362002557,-77.15424628036483,202.75793491196922,B,1
Single,80.29981134387319,C,-54.996248702833086,-66.3366651058638,12.107020744383124,56.08111978094763,18.030731419645328,37.407840264224475,C,151.09569834827715,27.7215800805094,231.01570261125892,221.99261284787696,C,1
Divorced,94.72734209483502,E,-60.840175332692645,-60.689465119575225,-31.189465139552887,112.29840598201622,59.65691294439215,-70.8384287593546,A,-157.64133048730625,-60.93477908620647,-67.53900596020578,-58.307532546426955,C,1
Married,-29.460557441287726,C,156.21195451002578,-67.85334771545773,-90.20472779198052,-51.2205571400041,-118.81524903286653,212.7382109650443,D,2.7256148071379105,-40.785313839498784,49.462056307984525,-79.5905724708708,A,1
Widowed,-46.687442368521566,C,52.33766622284557,113.47844420091849,-166.77536373876333,101.28681210410888,86.548835738413,-68.6588846615319,B,-110.88487289051542,114.58440038422854,165.618128369675,-119.95617526453802,A,0
Single,-19.005370861644266,D,226.01618754628063,38.63397197938145,-59.605055387391324,-51.81494596027486,59.471149213164075,-132.63060000132432,C,42.14791746390623,-29.993506563770367,-136.68721696682366,175.39762660357843,C,0
Married,-4.704227886805682,B,-125.41391612316785,-92.63128339370496,-134.00743620721997,160.86394766517108,-22.22628416441375,17.31066869752287,E,3.335240261304099,-110.73641143430346,-45.20092383502211,-182.26441542987598,D,0
Widowed,-109.02998807566735,A,57.48719478790765,31.208236405330652,-280.86039725419926,153.03272913938403,12.473069158312388,15.825896183997425,D,0.8854681462986638,38.36783021901532,68.17821983493718,216.49564002585356,C,1
Widowed,168.92202490663493,A,-110.99108493727394,67.44945721216173,-29.178564501731863,-16.058058066969522,153.2169397729993,-38.25286464172365,B,261.52924458501354,-20.79349494729253,40.9523756761534,-87.64667317235605,B,0
Single,102.85317473974176,C,52.7632518753651,64.76865324454025,-7.4633982315919365,-199.12483271082658,-6.365054289612394,-148.05826989161238,E,-37.81069464898395,73.75874439725554,36.57173290632284,62.22607140365625,B,1
Divorced,79.04619715871604,C,80.18626134830724,302.12406054820264,57.006495565462586,95.13738075996878,34.193215606490455,41.24166510891965,E,191.39067378863757,-187.79898798635412,-190.9966691398183,142.71624498384372,C,1
Widowed,191.95168883203317,B,-101.60665762815775,-11.776327365156494,5.229455096460073,59.388760746669675,11.619479492055078,-198.24325614705006,E,41.891169786133666,66.52197245297137,-56.933338137047315,-39.88049367034169,E,1
Divorced,205.4170776938346,A,-126.2134237616655,24.86422338560467,-13.681514912910519,17.14298277118598,-15.475848090398358,41.257558658896684,B,-64.06872197801884,80.34520497900843,115.11126299028489,11.192956495011884,D,1
Divorced,34.54961664824388,E,-69.6782502629289,36.82738869563072,107.84093974358753,-97.80465797505559,45.54311400013017,-137.55194129876293,B,-264.8804394754293,-88.47472546134479,-107.77852623086217,-71.62705214207298,C,1
Single,-131.51220889914873,B,-9.400582845073972,96.15161298852341,154.09677795077235,2.133530035475861,56.623650488166824,85.76705870285281,B,85.60237022677798,-81.59880886347436,50.28012050953351,58.80974722197346,E,0
Divorced,-92.10738389510526,D,-50.78290141092716,176.16808147459056,60.577517948623424,-26.709679412937643,29.87120346580302,26.27966269701303,C,50.88933647030953,-37.554886026032186,-6.531911220393977,-50.39226502958839,A,1
Divorced,-29.079148124625824,C,65.57794928313128,-53.72613649486054,-28.68779943991842,-19.353514951873073,17.480596777436354,-80.9695558054733,E,57.82251685001212,-13.983070681344678,-91.83985746998057,201.59631264009747,E,1
Divorced,-91.3961666160996,B,-6.726380786687212,-83.14773495378485,7.715872365939521,-94.4875553036587,-13.843384917460423,24.5035790555612,A,-33.47326020655401,103.842337046987,-218.8621507545503,12.101232951708488,E,0
Divorced,41.67046153390647,C,3.623442243675621,161.40903325203334,104.14092448105737,-100.36258983891133,-140.2507209362545,-12.53190257240906,C,-20.902568163977488,39.47270243903676,-65.53960230943868,-45.15245977701566,B,1
Divorced,247.90910800645517,E,173.9925361312912,103.42888942320427,99.98471259849346,-8.327544693620183,118.64052691730411,79.37165287293477,A,184.8964199746658,-57.28662733493772,138.05689910965185,170.92723081343854,B,1
Single,-146.2931236405526,D,-0.3876928525605943,-30.195514415597398,-72.45305877206604,-165.24033840443045,46.566273258820665,31.878747674617674,D,-23.5535876061924,-189.10469078098,4.086347655627129,-175.54378764905096,A,1
Married,66.2550339645646,D,-60.919336349003,-132.56052137934137,4.4031455827925425,44.46963001270162,93.72143216622717,-108.34225125179256,D,13.290955407431232,161.9897632696284,-45.7137183486619,-85.12246831706165,D,0
Single,-66.22486810536957,D,-43.446588483868375,-100.21301603030419,57.17596809935378,126.13982533439614,111.00958533717282,-90.14276279518347,A,-212.62260956702886,-100.44052217192191,55.215033855489715,13.139012862713376,B,1
Widowed,24.860878161987205,A,125.51325709011776,-77.65188213035526,-118.0000777320698,-233.1518467246203,-146.20020607106034,11.866493031604259,E,109.02664781399245,-7.387952209765218,16.654224777395903,32.954549343012225,E,1
Widowed,117.71116735228581,E,12.013465177166282,79.01704867465283,23.843838361581344,-239.52231084398665,-22.839436962834352,-80.46294703297566,D,-3.5317704483193317,133.391313564881,219.790896997571,89.15060623046227,E,0
Divorced,-82.34387553187997,E,-109.35129476964092,-19.834873987845505,170.77245663185306,-73.67330958664107,-18.287457312942554,-33.4760034638249,E,68.51705480664445,60.63052204942926,93.39724354627155,-164.9692107266754,B,1
Widowed,-54.50873771939688,A,-76.77181295058612,29.299194366952282,-39.674861499106626,-124.82946278777574,102.86388264494286,213.4456928426723,E,27.189674815225178,116.0077473680591,1.1646774158898148,155.4029362477513,D,1
Divorced,-19.429358776099253,B,-53.67787670313482,64.88734832728302,-2.812089528661372,-29.70607674936533,-170.46991605880308,-55.787028346853326,C,-20.1598787838001,-152.98979359988385,94.35952154272229,-8.167424791495815,C,0
Divorced,-9.33057181269966,B,49.7017325003555,-21.817558383156616,236.86957978492526,84.72329237799035,181.07101021603344,12.563401455788876,A,23.749872681908666,215.13437863522094,-177.4790505910047,-1.826231457892857,B,1
Divorced,-10.690744067504212,C,29.16717820632499,68.04428214322822,32.89196612041484,4.2395371069125165,30.5925068474912,74.4429299761304,D,49.512808575695296,-204.8748127280298,-170.7750023082687,-14.878160402804284,C,1
Married,273.716255248349,D,-37.79117034701916,-162.55421778271065,-66.88933720952531,-57.93705777611322,38.4241736036507,126.33714123865339,D,94.88365071860309,-38.23215809389022,-97.81996067969767,11.542441257461782,C,1
Single,-102.00110976399024,A,-49.659076268600565,83.13623214923378,-9.393308457574397,2.7735895883968755,215.80552400106745,-26.389685284543223,A,-158.55819563458124,-48.79925182676478,29.39699959526299,-127.54385842633629,B,1
Widowed,-19.479867750872106,A,-38.37194682061832,0.47404140141896045,89.43160039347373,112.45327218577535,-102.37912432031936,93.02143057556083,D,19.83509234923285,-70.3753491724533,-99.07914905350184,32.947714781678464,E,1
Widowed,-169.39628599826304,B,71.95622168586631,-103.79060548768426,-125.62161851225125,102.88071519430864,-18.118433480330317,70.62876743457616,C,-61.94285330691973,-53.40127479383617,97.57340162942599,-113.15422576391852,C,1
Married,-84.12210245913111,B,136.02055259670524,2.1992923625081326,-145.79897501385,-132.46948511479587,174.4090787473791,130.6283495896173,E,-4.9386252475083845,22.9079875418282,-107.8857715383935,12.453642388355906,A,0
Single,9.766072716803,E,-195.33424609197593,149.2605634770807,17.876512131158044,-182.19253756146546,-50.35446432156232,-32.60760762659966,A,99.44941279500755,-19.76104682884948,121.39486866041071,-51.03879951497876,C,1
Single,75.5784330369057,D,44.206731272701184,-175.46048395388743,86.28738792562508,133.01612569988933,-29.856156600215627,25.543094540457652,D,85.68478614884447,-124.52436083737865,-59.56317759445475,18.263956906415906,E,0
Widowed,-68.19208664572352,D,-125.9107927360503,-34.27949574456682,-73.58990709000165,146.21112241754452,-202.356678146901,-271.8635222412983,C,35.64340330067106,252.30600061814036,-46.044052874619375,20.84731184260572,B,1
Widowed,-89.30128365327352,A,76.43168488922446,-9.154933447391937,103.91667103787358,34.38453514422279,-53.614060024885745,-47.50522530046923,E,-256.3707508156803,-14.222478569066984,-142.53125268904105,-68.07748311180693,B,0
Widowed,-107.18239733081259,A,124.51851288929188,-40.5077535171209,84.36661153734352,-126.30001327877956,-137.4589000981263,103.89849222009263,D,-70.12667493919366,-1.9207377368738046,57.94752905836056,-34.35053467671027,B,1
Single,-16.78631702692029,A,-8.019474432757063,82.5079566110388,103.3517616679876,-7.556386200441192,-77.77759630165761,75.29106554725064,D,43.49694886167445,-13.02737897120525,20.225725952824277,18.879743459196657,A,0
Divorced,157.63878313684305,B,47.86289863524003,18.325261904214525,17.393071395359165,82.52460807493142,-214.17042127771896,-69.32338334208733,C,-33.44033288379962,29.133262491383576,121.53555895377268,69.3853574372941,A,0
Widowed,116.22164052957291,C,2.139355202036496,189.4782359591331,-18.825977682114516,-220.35600970236473,-47.184845454613985,189.56181767577436,B,-128.88106693631354,89.07947798466827,-47.45403847362431,47.8671759716886,B,0
Widowed,29.134124789299047,A,-56.57758498277376,-73.24962316241154,-170.52008450286002,-70.22968045844328,10.11986290012786,118.79648826875541,E,-129.5060758735023,109.67433601983893,-28.529144619470742,157.11458025464452,C,0
Divorced,88.05287739447533,A,-45.891529102553264,2.3720681883104353,57.3115146022378,39.47239708055343,-43.50684980212222,86.18486582606378,D,-30.94171047232764,-89.37370851216674,138.63917279507552,90.87555497565869,D,0
Single,-185.10720895850773,E,141.09448670219612,-62.358356349476395,33.76211248963622,71.20212163920061,-17.414515799692914,-23.214911852915748,E,3.7001069870763783,-81.8597657008841,6.255320888813408,9.220758154568177,A,1
Single,122.3066639287998,B,69.75548584673439,-148.0957058624083,-122.50421756371621,-70.19808476176397,108.94966273858473,-54.81344892095492,D,119.8671439699108,-20.060803190071077,-239.12845822683045,20.99465271815875,B,1
Widowed,85.76290804796496,E,-177.683334034995,69.37454612923881,39.81178224898246,-114.88171841927853,-54.35442132815581,-160.11439052456896,D,29.239188441319858,-69.29630790025888,-13.351096127318678,85.11012438026225,E,0
Divorced,-72.2673598278901,A,7.123314391075981,18.54774261080365,-174.41827409345953,67.06239272430375,190.9031290795939,76.49148626513359,A,-56.71088190822026,-45.967438600285334,219.7648058135778,-56.731973758999246,B,1
Widowed,-1.9306210628812195,A,16.029934526948296,-120.6428473734483,66.79974107455998,146.66386711979857,-89.02083334482481,-38.99601039996441,A,26.554367313726353,49.55320440754182,134.62056079932628,-53.078987476675735,A,0
Divorced,171.70271204259123,D,35.49982395670146,-70.02149103412579,-66.54499198133561,-1.836149955982095,124.32883560961673,-199.76272351326648,B,-123.1030028401505,172.00260773811274,5.478036780421159,0.48572615732194224,D,1
Single,-48.016017066590805,B,71.35742144145894,-6.647709019209517,54.36592928045299,-321.0577080271931,31.608528207271064,-105.30891999290823,E,33.95808971724573,-30.458145876897824,191.06697937310858,-123.47449874872997,C,1
Divorced,-156.72961544850887,A,-63.563654664408546,28.896687351826138,-122.5382667381385,180.64897648264787,-55.255289201614374,141.49595539609118,C,-109.4703241820213,103.25247755486933,-62.714328736714975,-114.7418517606757,B,0
Married,-23.084376646317228,E,42.475980510950414,-200.07073759795145,-71.79862384419164,-104.90619658641704,-33.90902552490931,26.880337872052856,B,-60.158274844580085,86.53878819931296,-133.15664565112695,95.81286447225837,E,1
Married,74.249316114514,A,-93.41049766079212,-49.792414127649316,-103.15959692142394,116.68463677639093,152.500311423762,15.503356894590963,C,-1.9454811212021261,31.39226867354028,-147.71498633094745,-33.172214651629425,E,0
Single,32.34448826519536,D,-172.1960541762019,-68.3252076583504,-81.7927913881633,-32.87356908730065,94.15367693752724,-35.28742793344118,E,-70.69399572707532,-99.93570241676825,-16.983007532321302,100.39175807244372,C,1
Widowed,-52.77208490990347,C,-84.01309316729574,-53.50353437797117,-18.693781264726443,-98.07557311533462,96.82107073395969,-201.89366641079803,D,52.614535308642054,4.427295353727424,-73.59922172610807,93.26129868928312,E,0
Married,-181.43011120731603,D,-93.76959144866854,80.98965840119548,107.92207265867295,-39.00483184725484,111.70187622368029,-163.08279797218037,A,-72.56608158412595,35.53221373000596,81.65113282766475,73.95556007633554,D,1
Widowed,120.11431032145173,E,-25.761767283479912,116.5072946975918,-138.95656700335394,117.75329112331636,-40.035208331677886,107.77376307112914,D,16.292997219680394,60.24201817845666,17.663592596076327,-255.05020015175623,E,1
Widowed,208.16529048385325,A,-35.66108385209743,171.99910791889465,131.99832356801693,-81.40470155851382,70.32684868804219,250.13857430898102,B,17.10191726328608,2.4130499908128407,-102.87849129146251,-20.149277662343767,B,0
Single,75.30152357972415,E,114.62943584645082,-116.82846030466467,-23.979987302374575,-6.653960249438937,-199.16414530132488,21.409400614419503,E,-162.1049938870948,34.996139216427366,-76.82269268934263,39.51854726131384,A,1
