AGE,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
70,Hispanic,-54.19611364100621,A,-98.8075834409368,75.56134685300819,B,-4.261656518978786,154.22106212166818,D,111.94171904240817,A,B,-164.8400176936196,251.34889235597768,B,-97.47176172558844,14.822818708584757,A,1
24,Hispanic,96.63349036609357,B,89.1844493292537,82.04596853530057,E,-1.4686622733604038,67.75688821957833,E,-100.97685994964945,B,D,43.83177845156464,-146.19511453667056,C,-104.66499638563,-132.93689120461232,B,1
51,Black,71.4936940869983,E,-91.22846975479315,-35.65611966445225,E,85.82487003099229,-87.92329561100917,D,98.96554508737759,A,A,-28.00650553286479,7.5791638274138196,E,15.902322405435273,148.17884305178848,B,0
69,African American,46.3881212724086,B,188.5320407748588,48.90731022023613,A,-167.01494838923122,65.60239381282616,B,182.66088999603966,B,B,167.63565167479175,35.2967645694667,B,-165.0292002115758,158.43649046932478,E,0
44,Hispanic,-96.75610131685391,B,-181.17467049705547,68.33028288243833,E,-175.01438136938657,121.7263177337338,D,8.237673581399822,B,B,121.69109235101952,92.6660012083833,E,-27.49015723267964,40.6481319340216,A,0
22,Asian,-107.21221962084091,E,-3.1946765888907573,74.0189637306519,E,-115.70858604202033,-22.07542865209031,E,13.676601135506445,A,E,41.716344241212454,39.34180571638322,D,-20.308362394465615,66.14692043848936,D,1
40,Asian,44.87077023097008,E,-131.4460131838023,92.06292102537577,C,167.5036428270665,197.53496331427368,B,-27.212290331874378,E,E,-125.66708117818703,-157.18596079404875,E,202.8017367586278,-86.19791638681883,D,0
37,African American,-106.69248391348751,D,11.080938014496335,-86.36026595144907,B,-13.294826923308337,-144.97085847970726,B,-15.58694783033538,E,D,-35.90145699638703,132.6847425491497,B,32.012033619667484,-66.6229690301738,B,0
19,White,-43.21705165942714,A,184.51678460621775,-118.72276897367071,A,-54.60277266413224,-42.610807512291785,B,59.109462681361705,E,D,-60.10900274852037,91.8012198119494,A,20.138600767655756,36.53016639701082,A,1
64,White,-114.0485491911426,B,-10.525353601229959,64.23929390499012,B,92.52690001171389,-13.073951687290686,C,-15.416632296507524,A,D,96.0987970286478,-38.02815901751354,D,-227.6565154134309,17.500153161823516,A,0
40,Asian,77.04946460229746,D,-5.018520426600678,136.00477427400392,A,90.25636663057307,26.979005848744276,B,97.59915838944724,C,B,-95.12711292628683,-131.02511420684388,D,6.916222812501835,112.89199368408786,C,0
79,Black,67.5885803467656,E,-156.2336855759505,84.32880143725801,E,90.9063552075654,-132.87176932467,A,54.68797731302145,C,E,-112.29368216204823,-62.59644072113614,C,58.56926240567502,48.52707999653017,B,0
44,Asian,65.49281378935277,B,-2.0525595672475703,111.40968722472576,D,83.89164094603528,-0.7701780635995281,D,104.52076167681061,D,E,-43.716411154324334,82.63710239196827,B,103.13224841900535,159.64421818699336,A,1
49,Black,-121.07614596808926,D,16.074878093132053,57.598450401339385,D,-28.37030249133049,24.193165874186505,E,78.80947254463318,E,E,-14.32882359135588,22.53889395949705,C,-2.201008496983415,-85.56589738490985,B,1
47,African American,10.925391283420376,C,50.560036638335305,8.55150590808089,C,272.49655793898614,-98.33045687151908,B,61.42574670156146,E,C,-163.03216986026882,3.274349375243018,E,-175.12085141876906,-133.22932260118074,C,0
73,Other,-40.752238411844004,B,-28.29845854044329,-64.31308406064042,A,-7.21541556382456,27.11785991309748,D,-133.3662242882775,D,C,-43.46859539306671,47.98189267115321,C,30.555713837585657,20.972681680247167,D,1
29,Asian,-200.21171226724266,B,-77.01636146119033,180.32122236074093,E,8.542973090747518,42.12044020378391,C,-126.22457811969863,A,A,93.00179776411979,-129.36717301404838,A,72.1801511537867,-203.05787069990419,C,1
56,Other,-56.623128967289404,A,-26.83526924161429,141.1424226523496,A,-27.052392917710964,-106.52002304117542,B,-107.7220055195105,D,D,-53.01295379298081,64.70155815496588,A,-76.8479533140653,-114.68685516224026,A,1
43,African American,-69.50021279160309,E,49.48906691095098,-0.018058329369243613,D,15.9404607905924,13.79296178630511,C,-88.82541781632696,E,D,-74.77973529916892,-117.15001564910459,A,55.787345892254194,45.501973013465516,B,0
27,Hispanic,-59.3656456043845,C,125.46513623505682,34.67257631846451,D,-22.640844499142002,247.91505714562086,E,63.53312397586789,B,B,170.91190755134548,-4.56044539951204,C,-55.68936242627838,235.54268939180147,E,0
37,White,68.20073971717204,E,89.95139204529656,-36.39893784917868,B,9.237846163131623,-60.83155704032256,E,18.7047942621186,C,B,-138.39648751102325,-58.23086066690657,D,93.91577369492961,98.54070370000441,C,0
52,Other,-160.39042211262176,D,-31.36980037588589,-254.62761236739908,D,30.33107365891482,-99.7903235630545,E,-90.55133407348166,E,C,15.394838850025868,-139.8078442402381,C,-35.67289162323912,116.77310382169699,D,1
37,Black,32.523707300993536,A,11.025364415795233,6.826904328108608,E,2.733767678872849,-224.82893445863974,B,-49.64159821351542,D,E,33.707039893160584,-159.0369787364329,B,120.16507558733073,-110.93364266958609,B,0
51,African American,112.06880782239762,E,-122.02537645565705,290.0852488404722,C,3.2761432597647175,130.72711046554468,C,-47.75957432944774,D,E,15.450362005958182,74.70201140386587,A,56.03207632475995,159.04080742722746,C,1
73,Hispanic,68.86351075421209,D,11.902093513717343,-57.06555371442016,B,-89.62233106503321,-30.81455230789179,B,-75.75173495589299,B,D,-33.88894467702145,133.07138271986798,D,52.635439018179675,-24.537863463593652,E,0
45,Black,79.25690746631517,D,94.92760863973602,-105.49734322844601,C,148.00337035036276,-214.1287048454331,E,144.2954282331553,B,C,38.67058799191855,-165.06143808683896,D,-182.55870943628045,14.080183854114164,C,1
47,Asian,5.299744226692002,C,61.68905500619128,50.123562583355394,A,70.27728331520268,48.21324550698422,B,76.77628939617851,C,E,-147.52023003386537,-72.26684823673885,D,-206.10243462670576,-48.49675758125514,E,1
47,Hispanic,-32.67313051176499,C,78.28505849276586,-171.5869952811855,E,-72.39834003463716,-3.245054293517841,E,-80.26008605415662,C,B,-28.196019165583934,-5.03841683139274,E,-315.3231638503026,57.25612119452481,B,1
21,Black,62.04749424047166,B,126.92143280557625,39.601250081811315,C,-25.80466981521162,120.55310436798273,B,101.22813975467164,D,D,-59.04111717627147,54.55701080362757,B,123.91768073575369,-100.82668208375397,B,1
18,African American,17.289856081194305,A,-89.23754472362003,27.702469063348858,B,15.55189564623538,41.92535894444289,D,288.5517933769035,D,B,3.4361221413537826,59.308636377913906,E,97.75258162297652,-37.33161370065541,D,0
25,White,-90.33665681729393,E,-120.63165940858032,238.46822524742083,C,-109.9748929070157,-6.81514368947075,C,-77.4605459021279,D,E,-20.58239228511559,137.97527835282446,B,-13.949826816822064,119.76717616214275,C,0
35,Asian,-24.610072422565057,E,59.280369641341366,175.03270852798252,E,151.96672558653478,-43.33869687950659,C,-50.972052186829565,A,B,-10.617123662476917,-19.263471082719626,E,-11.563402279855529,33.559747549668565,E,1
69,Asian,129.46384050149922,A,-79.22109047088513,-34.042590889929166,B,-126.65095905973322,-29.899883334190964,B,113.7586706274934,E,C,53.03523758555514,-47.04119201689895,A,-56.275044308117096,33.45858532591179,A,0
64,Asian,-108.76951252134737,D,-104.0177745864981,-66.17585213343908,B,-8.987171124918813,-168.6103411816451,B,33.97288485667714,B,A,76.99984001913226,23.10338499107022,A,-165.84137785479734,-52.79239571911819,B,0
28,White,114.80207319514899,E,-193.10576040613952,-65.50481057711791,C,163.9610161926375,188.07157649855776,E,45.75928556770382,A,B,98.4371707102913,155.97788267548728,D,81.303118370268,-139.1324247565646,B,0
60,African American,-189.81960843786183,D,-55.40131587215246,-183.05191628603987,B,-13.680756100993696,106.88860424759392,C,-248.73822219372062,C,E,-22.54821715488082,-232.04047811755083,C,-89.93280123231791,79.35601182005973,C,1
34,Hispanic,-108.0353844781025,D,59.37256444269868,57.536997693286416,E,-82.42756182091019,102.12840789983382,A,71.0300975235495,E,C,85.70046788865659,-89.1365934121531,A,-9.199568983130947,99.64107517568979,D,0
30,Black,-67.6060646384866,C,-37.29490063790144,-153.39349003324418,E,-5.495901211488646,42.08304024890646,E,40.33746028337124,D,E,-62.61431236614439,86.16252009402187,C,-250.3274420604995,71.40470676676807,A,0
35,Hispanic,118.19519082784366,A,129.67370146655531,-240.69267825040112,C,95.08982753962695,-63.52023720124507,C,-64.84197216294012,D,D,-82.69167787835009,-40.515747700730444,D,140.2549047095711,82.92585544378281,A,1
75,Asian,28.69840869135396,C,55.36017394666513,-17.563042988520777,D,-102.16417268878592,13.571151448496474,A,101.26245709682806,D,A,-144.98403640706778,17.39472050688475,A,63.91783414348705,-50.93078430970649,C,0
76,African American,211.0943338137965,D,-125.31956736317913,92.25393980791037,E,144.52156309737123,29.202308916317637,E,10.366911625291726,B,D,-160.58490166285998,-38.55746107550122,C,27.06922171484461,-165.29084012641164,D,0
25,Asian,56.09427466352933,C,-99.0605013597177,37.81183134678105,E,-155.5577994312101,73.6071596611548,A,-71.72601161290359,A,E,-78.90633876539377,110.42263479940002,D,-62.3009888146472,-70.20085471180361,C,1
29,Black,-39.96330520655159,B,122.52646198241082,-31.478378856245453,D,245.38180182981932,2.8577554504664766,C,8.358632828730892,A,A,-181.42755626294158,31.6199306850164,A,-85.94515829677059,-8.082463146291722,D,0
58,White,42.18730179511574,B,-36.44794732006337,-119.0764447721834,A,-59.026680222296626,10.034952991141886,E,183.20000224683497,C,D,42.5627833074372,184.69440352590132,D,126.58028574215241,-38.63484038628514,D,1
48,Asian,-7.23328721362492,A,-178.05257935439224,0.7052300131651628,E,-23.14957011102453,-31.427988748381942,C,-59.027204336330975,C,D,64.78814310179695,42.677373777148006,B,-168.61825292041928,-19.20159141455723,C,1
76,African American,-50.1051516197342,B,127.77734763657647,212.51273625810683,B,158.48683202849097,-62.56899506783833,E,-48.19608545721012,E,E,46.63223486967721,98.00551720577897,C,-11.584641988446457,-97.9428122739165,C,0
57,Hispanic,-92.42926845057228,A,79.48323110759765,-13.470837865684574,D,-99.99862824786456,-21.396523767935733,A,-82.92447083859196,C,A,-204.7978535783686,-19.39908679663901,B,5.868398836205091,-10.318161508140228,C,1
64,African American,242.35647456917832,E,145.779359359035,14.93271271538055,D,-96.11391583042055,133.62273854172267,A,-98.24392701959547,D,C,14.18843449293713,85.07343491325744,A,-98.27803739439761,-114.22970769439394,B,1
43,White,-3.1434304983504435,D,-123.20240916198793,-34.07313765902257,E,-26.383767210491122,-84.20960686681592,D,-28.45270333692598,B,A,-192.6661616993914,-0.9701280425564853,B,-210.9190081333118,36.16456450410431,A,1
75,African American,-239.37570759333968,C,22.828877958463618,-48.25101284723033,D,110.60382428412237,15.25381428702651,E,241.4102408842255,C,B,125.12903310989671,65.67379064912873,C,-29.73620733792219,-46.455829293241294,A,0
30,Asian,321.3313248460274,D,-72.87880194571153,-61.7038670296574,D,-17.639645315562184,-213.841260713905,D,88.87703356849538,A,D,-81.11328967019003,72.76336831646918,C,105.18609901950194,197.88776392735807,A,1
64,Asian,-1.1426109033983758,E,14.407150195606985,-20.925549001305725,D,125.6765125109915,137.77371453444053,D,-3.6657056494480535,D,D,203.25847482766736,32.289318634949545,A,-47.16170691821823,82.10113387735717,C,0
20,African American,119.1343912765868,C,-49.3506353441229,-137.74951572352902,C,206.2228085420335,-86.76026499820023,A,0.42504272089384926,C,E,-75.93535825362859,-109.0367085061444,B,-56.38713956666258,36.17790688231718,D,1
59,Asian,40.2292072574838,B,-1.3577350390958856,41.688872785698436,C,-169.41538287573474,-111.68300821816806,C,31.903631587074944,E,D,66.6965885338448,89.62571774562078,E,91.79884657146772,218.7173806910994,C,1
64,Other,100.88495113622255,D,-62.844457232551086,-12.850809863949287,B,-23.727949455877877,-119.25756654587434,B,-40.68738465940516,A,E,74.12598867658352,-36.98770519289898,C,143.17445489874612,-144.04900107932772,D,1
71,Black,128.52907617415437,D,-40.49918517219823,-50.32686560461522,E,94.32360738015106,14.216379279626107,C,221.84621133230848,A,D,25.830304309964397,-93.96036865496504,A,-47.82217323144289,-114.05662959040559,A,0
40,African American,-6.6676404956954265,A,174.6990323498066,-42.12387223987422,D,8.922562947354457,-19.543925285751456,E,-51.82679330878878,D,D,-82.02254991633052,91.62995976417777,D,19.900694628506418,-97.71287574298117,B,1
67,Hispanic,-54.571273520977016,A,11.380645520878453,-41.55995392749559,B,27.787853403560238,-107.55681661722866,B,-50.81172080876354,A,C,7.8016504275531116,51.07285408670875,A,23.115653672274444,147.77769871971702,E,0
74,Asian,88.03296791577021,D,-80.37749349054522,-164.42213574030765,A,-70.33761736633339,2.4311083779091933,B,67.41959777810695,D,C,-157.31624950088013,74.18305588889088,E,-4.688254944663678,84.18543835966658,D,0
18,Asian,42.61103966792151,D,26.565125346659695,12.375900262635888,E,-10.683904513889926,-237.10188671722267,E,-61.722466758990755,E,D,8.204775938436413,40.6183349838351,E,54.832094644428345,-161.52209266077085,B,1
51,Asian,151.53705515972325,D,85.85180431527417,153.02728141959204,A,42.62364859262915,236.57859916656267,D,-38.96817952702527,C,A,-16.74623982544175,-9.79209659107403,C,156.01343381773538,94.98354779671136,A,1
36,Hispanic,55.95232138162927,B,86.34493960181453,146.6854874470442,A,-79.91630235411151,-123.52360229379362,E,11.613069883589775,C,A,77.9192269207564,21.373895539363037,E,-15.80463776269637,193.5068129343726,A,0
53,Black,-104.38232742877547,B,15.284368539580276,-165.40201662426085,D,-12.683712489520344,11.530432157318039,B,-38.37642319493451,C,C,133.51855835048707,-55.05619510995814,C,-163.43372676208887,-13.731722781833696,E,0
45,Asian,-5.7597136820874555,E,128.43328826331884,300.1606409333779,C,-51.659883073382794,-6.83150679666044,B,-117.44361285678366,E,B,-197.92672835979604,112.54463700742312,D,11.196228685822607,40.615907912840235,D,1
33,Hispanic,-1.8845594008121886,E,-227.60449111102594,56.092540436794366,E,54.059881450156155,213.9153196265911,E,22.50040424576854,C,C,14.940259065933791,201.69423646307885,A,-35.587604526839236,-93.79355323959301,C,0
47,Other,12.609870824202964,E,1.8148241506262195,9.793662566998265,E,45.12319652030573,-160.44534612456087,E,-106.36138964757377,E,D,45.79176073185896,-95.54394195445762,B,15.028802179388483,-51.21812161700567,A,0
51,African American,40.15734152227139,C,-58.93591798906675,140.85478930819386,A,-87.32246181479,187.014088884846,B,-202.7661043342166,B,D,60.999351483989514,104.41653064299628,D,42.43345486864492,59.893762012458026,C,1
24,White,-94.39753583691358,A,-34.68503021536089,-242.01029093167045,B,45.16920157224207,21.369186281638918,A,149.69253270230593,C,B,-59.42999160817307,54.92494347501267,B,92.63618124947388,84.65440629792367,A,0
29,African American,79.28280141640079,E,49.53575938559487,33.09225689300569,B,-42.154987564428545,16.681198191212886,A,75.93773253466604,D,E,-41.48419622468034,40.57670840757772,B,-42.51742867255264,28.425024249873676,A,1
27,Other,-32.368621468138144,E,-70.83270251835546,-30.369780687195014,D,119.63212239454413,64.0289834155339,D,-72.48919914865026,D,E,-34.93734659588129,1.136570909375325,D,-103.76341310454941,150.38516394741507,A,0
72,African American,159.05981182504485,E,21.462960601963594,-51.0497451960919,C,158.65867177890905,-95.91624246471191,B,-128.87372584752683,B,D,-71.62861300948792,-120.46005805714279,E,78.87695706321122,-12.487612804178596,B,1
45,Other,13.212402815194608,E,39.06089033507891,-139.6395267024984,C,-109.48898597990811,-106.22185780574156,C,40.57576333148638,B,D,0.010344667604284038,-28.944919325948426,C,83.2902135977764,2.3537888422567406,E,1
72,White,174.2801098468291,A,-45.88731160594809,-31.826123328828448,B,-58.888508025252996,100.82655073971587,D,-144.2054310325979,A,E,133.35418840766513,-113.5408352288636,A,58.77807154131407,-223.36742483905545,D,0
70,Hispanic,-86.81396785507559,E,41.442545943320724,-158.44899307975354,C,-108.77854701433071,-66.70091076834333,E,158.53499378387716,E,D,112.96809481963712,-92.63502280687825,B,-124.57451020444859,135.1690476895931,A,0
23,Other,-54.84619179349451,D,217.29183318320722,-93.8749933269483,D,14.280382122515439,-16.415262452471417,E,83.7026462935363,D,C,54.13328338162267,-243.92087408233775,D,-1.7895962431623236,-51.445187046810105,B,1
18,Other,49.83526008629598,E,-93.58820925360288,42.0429280711173,A,-6.392411185139259,26.084312774710277,C,105.96437884393428,D,E,18.7224683122899,87.4671869867894,D,-2.626232685766846,-73.75560473119626,E,1
40,Hispanic,-2.8472120436065658,C,-52.478425234031015,-116.57342620632556,B,43.77035911199449,28.021816155292118,C,154.24917489820697,C,B,163.555786763529,-57.986441608910155,E,-222.23726646304777,-106.81342905490054,D,1
41,Other,98.68505038231218,C,-12.936140425154546,47.896881863873006,D,-129.15339980376385,67.75866219812684,C,74.54073368240314,D,D,-151.44684690126778,58.553821981061546,B,3.6585441505248353,21.395943678168646,E,0
28,Other,-10.670149415190638,E,57.92178672162933,143.89620787392153,B,-152.29890046282492,-120.68255435372997,B,-200.9781185630331,C,A,235.7719842083773,-21.30281014005813,B,-100.50442020696512,26.171973493130764,C,0
53,African American,-36.212537369260055,E,236.94053536158336,-5.123551832654679,D,77.09077489591327,53.21359219158157,D,-7.791210162581058,A,C,15.731173888556436,-23.942938190451127,E,74.59960997816827,32.128645568474695,D,0
41,African American,54.77591439637494,D,-87.63701024579754,84.57816411544465,A,67.35424934122042,159.1906756587083,A,-46.80735907528101,E,D,-25.126438609315628,-25.41292325944519,A,11.361158189152702,65.28726652331193,D,0
52,Hispanic,-46.89358782262026,E,-193.24697901053915,98.10924830928965,C,14.60306329167963,-161.09403456136465,B,132.9792048970043,A,C,-51.723149928541766,51.62704573072816,C,63.334203498620425,8.403624746128251,B,1
41,Other,107.50647954056566,A,-10.565500922095636,-4.115258047660643,C,-36.20814439706852,65.34251586893915,A,318.02451918902887,A,E,7.3661689462525395,-151.91330822872692,B,30.882871976552444,151.11595933341442,B,1
75,Asian,-138.30522677945493,E,76.27487735510621,226.3329377188398,A,179.09628871690288,-125.73341465054774,C,24.28140876452698,E,B,-23.28663164606497,-17.218656522758344,A,66.5307077070955,107.65605706936773,D,1
65,Hispanic,-69.58840901174874,D,-110.06136883933813,73.17063351587194,B,-159.928635088495,58.94164853561967,B,-108.67860629817747,E,D,-48.65384201792047,40.79613309007092,A,239.61243208842328,-58.9136120294249,D,0
35,Black,3.187852212580226,B,131.43145535332008,125.96612906496725,C,131.44502418651206,-95.19687667546177,E,-46.034046851943636,B,B,-97.62180868850055,-29.8064407817341,D,-25.455759441511834,-32.15733741308494,D,1
22,White,64.39705189923862,D,81.15622064901419,21.486579763928216,E,61.65780555460329,-27.237576048129803,B,-120.94002480730694,E,A,-53.74963067801964,-6.223610801259021,C,-91.26973845742978,21.863307279380503,E,1
49,Asian,30.868184521823,B,-98.89491689700097,-111.1178597681713,D,-37.118384144435765,-50.06371914655682,E,152.70829507244707,D,E,188.23016834718115,-27.63024925401878,D,-144.7704654242,-102.52176489501377,A,0
79,Black,39.79768977148828,B,36.505074200577056,-39.25024147709985,A,-17.247322913552125,171.20225102432113,E,107.91361755596284,C,D,-62.6151360272122,48.77831431859588,D,120.39066010532188,245.13933139863937,E,1
37,Asian,27.663901102798256,C,-52.172664693480066,28.283856314239515,E,123.94571928285664,-100.56849022650826,A,110.63023361772744,B,D,31.130300638349368,27.247192936959667,D,-35.66116583464453,-195.63216984182895,A,0
45,Asian,-121.88276289861044,B,2.8927342929426723,-47.40775109108913,A,20.078020124980196,-41.801972069645444,A,-42.39698824359371,D,D,-8.498487660893765,-19.429995808163202,C,210.97545304128568,-133.91402946925237,A,1
54,Other,8.322541042334073,E,-109.06305528221915,-100.88893566770234,D,219.04617954735036,17.09012282391419,A,-227.49489517228398,A,B,-31.493288509028673,5.421067887806146,E,-60.80230240902893,-49.98954622016825,B,0
38,Hispanic,172.84263437683057,B,-41.63165164899586,22.651636155400787,B,138.17668471181625,72.86485371622335,E,-28.815638996135128,C,D,44.57135415731011,-97.07890966931933,E,-26.993498103280533,-31.097802858460838,B,1
66,Hispanic,68.97067236233877,E,22.35182879328747,-19.774386844864573,E,27.79601239026523,-91.14451181125813,D,20.446577500916867,C,E,62.440430858047435,62.11398697830286,A,-95.02685365537634,-7.280182153804928,E,1
23,White,-70.2914743810325,E,-147.4206966661243,34.720986582142885,C,60.42014039654242,-121.39337758834054,C,-135.65898318620683,B,C,5.407482864608961,64.27430308126954,B,-206.77342368277647,52.0690695877896,B,0
77,Other,-67.44542847015182,C,167.62990694760236,40.40318597526905,B,-151.15334097497376,208.56037917348266,D,70.51624456764031,D,E,-8.301485642187352,-118.03318950758946,E,191.38152177886133,85.55776790952888,E,0
54,Asian,-83.87936806222818,B,-62.88491766771984,199.90225175614034,C,-190.926654399277,-105.33371628305963,A,89.99841692384904,D,A,199.09331839714534,-110.70619461215026,D,76.7227014439545,1.760935858384017,A,1
43,Other,131.14958510675316,C,-32.23358939461703,22.79780319190177,E,127.55584079730666,171.13498593139695,D,-100.32669885310486,B,A,253.99130850151687,-172.36280817649487,C,-70.35075734851641,270.4908260829406,D,0
40,Hispanic,-65.60792333517927,A,-68.61982342922069,-55.35573277003682,E,84.26432016432905,210.62652415219998,D,102.56048056669482,A,A,-16.664434201331304,-158.90259863247815,B,43.93761188167913,30.984213276035,D,1
34,Asian,62.26464532249126,B,35.26516273809314,-141.3713313652054,A,-8.948758508819262,33.04292013740003,D,145.61439832280908,C,A,-228.12535228656384,-62.569295809171486,C,227.83225997688473,-81.77631522931694,B,1
65,White,209.29273730112317,E,64.9446106696026,218.164333979368,D,-16.28417531029958,133.75432286462893,B,25.772434621594194,C,A,-51.279360039802256,-20.571885330758924,A,-41.015916382875126,90.42665557705925,A,1
61,Asian,69.10718524582215,B,80.92625058996654,-26.674055831869154,A,121.58307121510825,-96.56871386630533,C,-68.29654505093116,A,A,-31.91138464461615,-92.47845697626907,C,129.2174801312114,137.72208662512634,E,1
62,Other,22.58649059797985,D,121.7540594800343,39.98878317748482,A,28.10058411159615,-181.88542529601585,D,-0.5106385348992372,D,E,130.43645091348543,1.7906068072956989,D,148.3138662155226,-3.843734138843608,B,0
44,Asian,123.02329888591068,E,17.841465246389294,-120.9457491160336,A,-157.37099219184066,99.99164564139942,D,84.64649079953988,C,D,-71.75276857214894,-84.79539826330071,B,56.51895729353777,-29.860860801112526,B,0
26,African American,-15.045870338751739,C,-130.11493634532363,225.14203405009297,E,167.4773944799708,33.45554355608428,C,75.46759998420444,E,C,-35.510371694359684,-123.18939897199088,B,-68.53042360528072,130.70266706382913,C,1
57,Asian,-27.964001386299298,B,-154.5235847152998,-9.574764801732933,A,315.949024414788,255.22064601459257,A,-134.7836257091862,A,D,-94.38509462179265,35.80522705997018,B,27.733964347125983,-37.688712033628455,C,0
39,Hispanic,15.18059911455521,D,-12.853558359447659,119.24245689105359,C,-228.43356811709182,-84.1944170586599,B,-62.587051136124785,B,E,136.3006582089971,-5.604966482582679,C,1.9704947114917875,104.64672085017344,C,0
54,Other,121.77642032452232,C,6.628829611509814,-6.209985938514268,A,27.86880651435623,-24.717412662828238,A,27.4446204612972,E,C,-77.56545535675389,71.7726168129706,C,-119.746556277784,-27.4722851146997,D,0
42,African American,-112.77962397629044,C,0.6197014602038838,-44.88488055913474,C,-16.102008308550325,201.77106535499001,D,66.24678907575905,A,C,-20.728473065900218,122.65794726010597,E,31.88140679770408,-115.19914615912397,B,0
71,African American,-104.67766848734452,C,-88.02199470895941,148.75048747419413,E,187.31119968488423,1.5142716541298158,C,4.184745588231294,E,D,-182.60588285103788,137.3164622168445,C,157.02853460171295,77.8043759086592,D,0
35,White,20.13207421934657,B,-72.45130900360296,-145.4570175885691,E,-123.55869287450021,-165.7619301567543,E,-82.61872076965756,E,E,111.14888507552774,-178.31719305485768,B,-52.209646441401006,72.9891963428292,E,1
44,African American,-11.59610537557461,B,-91.04558420534158,-23.73759843790587,D,53.80327411687307,-54.24333496632708,B,-59.93797501790539,B,A,-36.32582636721556,80.9296891199331,D,-124.15483114946304,14.791860095116627,E,1
36,Asian,82.1212629819766,D,-248.0113087590774,-6.874872086098553,C,-25.90420579891792,75.83816765877924,A,-44.59451513491341,C,C,74.86367308253183,194.32391180162654,A,-223.48960210074193,-13.344874232563281,B,0
43,Hispanic,-288.03201616360263,A,-66.46399816939615,55.99929995129263,C,81.78970242286702,98.77822521399784,B,-127.84824279654178,B,D,149.6028409706867,13.77615525803772,A,82.41692607522054,-83.4761555115989,D,1
65,African American,99.65230503667219,A,-12.029656021735812,-143.0852469139862,D,-117.41580645282022,93.6967311311449,E,-85.87198036471119,E,C,-34.183744084696,-265.0400869794644,E,-67.4225052203976,96.10331812442901,E,1
53,Other,-97.09493854869977,B,-205.12017993744695,-43.1684201700013,A,-189.70790873608573,-129.84568804060217,C,-19.42405537957057,E,A,208.6060377175566,-34.57984161009301,B,43.381764572769185,-105.14445703622673,A,1
75,Black,-26.956446886397533,B,61.18347250651273,79.46774584588364,A,-44.71548636140009,-69.24024564229583,C,34.94311613313196,B,B,36.79546484771378,180.08214252527256,E,96.70414480354485,62.53933246434546,A,0
79,White,-2.744924282967491,C,-136.57005739894106,98.29759296669206,A,50.57323656075605,66.87155631727843,E,-88.02938992348595,B,C,104.14680988214641,96.120041615938,C,-179.71761477069543,91.75734279750594,E,1
43,Hispanic,-137.2530359818369,C,127.90241225855749,-1.6996785187823709,B,145.57796815035263,-122.09443770363464,B,21.361630273612924,A,C,36.908248708052604,-103.74108582736719,A,-64.13138763767523,-102.29620488759556,C,0
39,Other,-5.835321174079551,D,126.25480900553998,79.58505469346463,D,67.48841626677388,134.00526751156028,A,61.315226604589654,C,B,-45.5460905578127,-59.735933293466935,D,140.24453218318774,-114.42995005147367,C,0
22,African American,-82.84221369242864,E,40.02868893870275,-200.33465204372584,B,16.42127882070277,146.83114269844216,B,14.630404138852626,C,A,3.5241561128004535,48.48471244488343,D,-58.58708487009847,101.47204515711816,C,1
38,Other,49.42620929693383,D,-76.63340089987098,-48.75730046704527,C,-21.84732447298313,150.28993003692466,C,-29.335900745689646,D,A,183.3283299853118,94.01351398483304,A,-2.7272518317941143,180.98790236124717,D,1
41,Hispanic,129.2183781045581,E,-152.48978934437505,-5.606644663241217,B,34.17196704379884,36.9798661406912,A,12.633872697932835,B,C,-117.60135154591784,-69.0507344136376,C,-57.06933537478732,280.3636584918109,A,0
39,Other,260.5614703540729,C,-9.324252110812022,-55.96203362796476,A,-116.43991399979086,-51.732149763868016,B,61.28883276246238,D,C,-54.59533841405073,-120.5110508911542,B,88.43970422557574,-115.46599644654987,A,0
38,African American,-99.76040116747419,C,26.912991600706327,34.02456721946865,B,69.22156422430575,10.350013465637302,C,82.84331268404485,A,A,18.650676283227188,131.91765511996465,A,-104.74032271029327,-79.34738387274464,A,1
38,White,156.5675790560838,B,-57.29638107243859,-17.419959186413475,A,35.55611729011414,31.490829162406786,C,-3.7446975981145028,A,A,91.73112463800962,-149.528936061173,D,73.53531647783775,-78.53658003402873,E,0
50,Asian,-58.33335007092961,D,75.18811511258166,133.93807426189167,B,128.9210402316995,84.17778806561255,B,12.53966272915498,A,E,32.875115277778164,73.5551746321884,A,111.38194730584388,302.06144811221844,C,0
20,Other,-63.703071376219775,E,-15.133463396471274,63.9336610881591,C,-94.98377101896934,-50.68994516230876,A,109.79837640700279,E,D,44.5848206594523,-26.9180206015762,E,72.57013206391333,7.371244347695952,D,1
37,Black,193.6272347685738,B,23.63998565218822,-38.191915257968176,D,-12.108240585412107,22.96789035818264,C,-10.78901606973395,E,A,-37.311580967600975,-102.97648729653686,C,33.08109111660503,155.1609988583606,C,1
60,African American,-42.1977374069172,C,-129.63295002214392,23.8169604941892,E,75.19439823004915,72.19103643982862,C,-11.04845398575224,D,D,-57.611626832571616,24.701460271682972,D,108.89293436674967,-23.11450887849468,A,1
