country,Disability,Religion,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
UK,Mental,Muslim,95,36.483124974641306,2.7607873979879116,59.622780933911955,E,56.10781853527767,107.37401369174755,B,293.058261023593,91.3357311603053,-160.7238087243345,B,A,A,A,28.510950428974553,1
China,Mental,Buddhist,97,-9.981310694423556,169.1674167059785,6.688161734545766,D,-3.4778877803091737,-134.40685812761856,A,111.09235634817276,87.9390743293665,91.00030887667015,E,D,E,D,-100.35605282380425,0
Germany,Yes,Hindu,69,63.883441849615195,205.27480301824963,-51.05493363773085,C,-51.307088302375846,19.693554899145884,D,187.9748044547426,117.23965323325731,-101.68486802233959,C,C,A,C,-103.88925759485093,1
Mexico,No,Buddhist,73,146.7656476178192,236.0989757570037,-43.608724757739374,E,-46.941780925242114,-43.176489888977834,A,232.65144976579907,28.911625056509237,-95.97131352287953,E,C,D,D,-79.79397963263372,0
Other,Physical,Buddhist,64,138.56425897738208,180.97874002743964,125.25840674233137,E,116.45975912946409,268.0859021714258,D,-84.55286609282997,-96.68082395105306,75.32809916434874,D,A,B,E,8.240499882229562,1
Germany,Yes,Buddhist,60,38.76917801859889,232.82006260488157,69.5719026335488,D,67.4466151701869,-1.61283615650917,D,-6.4700236956402355,1.773505613707544,90.97152284568817,B,D,E,A,42.537074827805874,0
US,Mental,None,59,111.34889130486127,149.21230744279944,96.32055967392273,B,41.587576589939815,-41.1881427816993,C,-7.971146325382036,202.96746448828267,-17.25372143475982,E,C,A,E,163.4842545119784,0
China,Both,Christian,48,26.415551508508443,-51.370119517828904,82.65549786864041,E,-17.78988824712612,-40.408148673509366,E,129.54909115203748,-111.72208130919444,33.959037503954484,C,B,A,A,-3.6169962633537356,0
Mexico,Both,Jewish,47,31.870651559600578,-34.60550393265778,10.244859192772713,A,72.78050287596373,321.2035857181025,E,81.36413479837462,66.74790448567605,-30.40341001621251,D,D,B,B,46.09921212842295,0
UK,Physical,Muslim,97,-37.286199826150515,-113.54097674859275,118.47504056766115,D,157.23874663078564,-55.008657426752116,B,-28.153214537259547,-204.88810688245113,177.74540038747847,A,E,B,D,96.97198718483729,0
Brazil,Mental,Muslim,78,-31.619385805205084,-24.101777921074905,-37.848307004842226,A,14.761115623811591,-39.636877065132026,B,-34.62866112513201,49.633732574568924,12.376508804671975,C,B,A,A,-21.429637930646923,0
Mexico,Both,Hindu,27,-99.54236339562786,57.6477288594632,-13.375604076515593,A,-26.85586198873195,-171.2601158714449,B,-93.65934796810261,-183.91588950847938,181.99422592064053,C,A,C,C,138.12261334243013,0
UK,No,Christian,96,-249.68983802332954,81.66158516419281,51.61319053163842,E,9.168981219940093,-3.4116557468182505,A,117.16741373557642,-17.191928584883982,-99.61479451559552,D,C,A,D,-151.11969702001747,1
India,Yes,Muslim,48,97.48605636586072,189.04403904523895,57.19204685370555,A,81.77937599220799,-63.88207071294031,B,-33.11351268471478,-121.1577604560414,-8.170843347652248,C,D,A,E,159.33916115958334,1
Germany,Physical,Hindu,47,-4.491432512452228,-21.144194812703027,137.21618691349815,E,23.716276193114613,71.51506373397046,A,56.974468486776374,-16.047953993220915,-109.92431774807325,E,D,E,D,-1.863421702207812,1
Mexico,None,Christian,37,94.67061385237888,139.66016915371196,-42.21716295581123,E,171.20272066499922,-2.613983712524808,B,-165.37410791245154,-40.237760357122,-42.892253655036264,C,E,B,C,132.6531831247776,1
Mexico,No,Jewish,83,20.852874207721932,4.8180064617497464,-32.606802448150255,A,-9.86830072285747,-15.471091751361604,E,116.31977204544843,89.45553789762685,-99.28430373510454,D,E,C,C,-88.48174941124182,1
India,Both,Other,62,15.33799281728957,80.57306742385893,-3.8010835048798297,A,-24.547064163712022,53.413737520119156,B,142.44681618765676,135.14981981148185,125.93677448277509,E,C,E,A,125.11579703600037,0
US,Both,Muslim,50,-14.238790560626938,-5.747440948861186,40.62621506782587,C,70.87848876663074,64.84537842088417,D,7.502030535562806,-77.2174487856389,183.45619928727203,E,E,B,A,-3.728331196216006,1
Mexico,Physical,Buddhist,99,198.90943315719713,-80.3969837037567,75.81127932012444,E,-88.722712576117,-32.547197538373375,E,65.56408649969464,53.21719024958163,-205.83079464454937,E,D,E,D,-32.971626651893104,0
Mexico,Physical,Muslim,70,86.98450745125737,-148.35812799835563,-55.95744102351623,C,33.55195751698316,-18.308228658275706,E,120.21352726417973,37.167462494910765,85.84580012852702,E,B,A,A,-275.02924797613855,0
Other,Mental,Jewish,31,49.2853058839235,-98.01865511383122,-20.52615923635025,E,51.59478427476204,-93.10561191497635,A,17.194628258812216,-61.03303616375466,161.94715760360202,B,A,D,D,-108.89749991110168,1
Brazil,None,Other,96,-177.26096049663263,131.00347624537883,45.22391138603768,E,-111.86138079597805,43.591922113412124,E,11.711820109835411,110.79227664829094,-176.50446073837142,C,D,A,C,92.98942504504939,0
Mexico,Physical,Jewish,54,183.75458790331652,184.78761205436274,-78.54363351596646,B,-117.53836425251802,-40.84168498338654,D,-55.77844200265463,82.54529707866784,47.88069407451147,B,E,A,C,-7.980191671601565,0
Other,No,Christian,75,-41.758763945885754,-88.79419101289876,229.18748393360522,B,90.61492674266478,17.54657957896775,B,-8.812403459520695,-205.88139710740458,-134.79889333505426,E,A,A,B,-201.92476775523076,0
Mexico,Both,Jewish,88,-95.29658535395014,36.88294075786832,-70.93409143345872,D,84.31413678892838,-115.48834605729587,A,-87.17863443960397,-153.76955369354974,-9.854937725116693,D,C,E,B,-97.40406418851738,1
Mexico,Physical,Muslim,98,126.90408801633168,21.2541433499036,-130.19208338679613,C,-9.64348549207123,-93.15966383803239,E,146.75573447811587,-111.8974431318839,-23.980009075848685,E,A,E,B,105.44191862177593,1
Other,No,Buddhist,48,-37.61963975462596,-94.22722006929153,94.96287998334742,C,-28.516071712220953,40.33212698829213,A,-5.984727845009099,-15.437947703294958,-4.750163855689694,A,D,E,A,-78.71244925870799,0
China,Yes,Buddhist,60,-18.12382632902048,-65.7137468323138,175.89019097093924,D,-75.0843949214362,142.82593980211732,D,-112.27091674390633,65.14990046666566,137.08023913616597,A,C,A,E,100.4713750822471,0
India,Mental,Jewish,52,140.1028279079529,123.11333117615439,-44.7816797205829,B,-3.585986152429905,-204.05476536257012,D,55.59034098002714,-13.979687590764131,149.32288387331388,B,E,E,C,-81.2939854608617,0
Germany,Yes,Christian,73,-10.919180462425954,-174.09257189507653,-75.0620734180807,E,-105.72066282571416,16.782982591742744,C,-16.674071184663237,49.771592007387575,77.21499470577257,D,B,E,D,-54.4398333320845,1
China,Mental,None,79,36.002054108204504,49.69585512881312,-42.67282912708312,E,11.404936917767651,-59.30981525767105,A,-101.8408165155569,-80.5638700354487,-151.8115922666518,E,B,C,E,204.40754735113907,1
Germany,No,Christian,69,-93.23959376793908,-158.11032430551145,0.47590383662316105,E,55.71032176155055,38.457118234836166,D,-41.60865735000266,67.17779480478858,54.33498326564642,C,A,B,B,-51.05869587723024,1
UK,Yes,Other,31,-128.7066519131148,334.21519059885935,-135.2404604886576,C,84.83017469082655,-184.02006156163154,A,-29.961241100672904,-40.68969670767013,-182.41003621371289,A,A,D,C,-121.30735475419698,1
US,No,Jewish,59,-40.428262975986776,1.7430073116260887,-90.90844280759481,D,52.963910009947604,-111.96377717315056,D,77.61822615914933,51.08920232193077,-44.33024013233291,D,B,C,D,-21.797910999561765,1
Germany,Yes,Buddhist,90,-102.68951276192273,-135.5533224991673,186.03706129400456,E,-6.758842313061445,-13.790647665881913,B,199.0500946000022,103.96160892997118,167.40892256453157,D,C,C,B,-85.96386244858994,0
US,None,Jewish,59,-106.97071466946619,36.46613117852891,-20.322168554751556,E,-151.8396806393471,-234.4838231213201,D,-28.272221289328392,-100.36042903463024,18.63441567724061,E,C,D,D,162.2881325561463,1
Other,Both,Muslim,21,76.24200821131558,72.17666558568521,91.9018417008012,A,-22.841110966887683,46.23667153827486,B,68.04385652236506,175.69193441519135,-39.46277717082742,E,C,D,A,-19.315066515500323,1
Germany,Both,Other,19,-22.387738838057913,-50.963584457004984,-128.7780483784941,E,-7.0422303620762,-122.62776577754477,A,6.882297403056575,82.07315892550946,-60.76306212977634,D,D,D,E,58.76197996286845,0
Brazil,None,Christian,80,28.87373701219532,-234.9803251096589,-151.2957071010872,E,-113.88587008681877,-10.229287908397284,E,21.47471965658639,-13.080500126059233,150.72876544243147,E,D,B,B,-16.093449654260947,1
Other,Physical,Buddhist,94,174.9356786706895,38.99685885266969,-12.347567081253766,B,43.248913815066906,-75.45551563260825,A,105.71641648186431,115.33887285671798,-255.98498555730654,D,D,B,C,-40.477850117212746,0
Mexico,Yes,Other,34,-25.13367717945416,43.86175604297043,65.93294110625284,B,115.05492755459056,49.79740059485361,B,-79.22422810370477,115.78772792976186,-100.44296634489025,B,A,B,C,-143.69666350376602,0
Germany,None,Hindu,75,86.04619643462368,195.42663875478848,40.84505312924827,A,134.87636970069764,-74.64271877352283,B,-133.1608683335722,-15.048635198775411,-202.4925850426562,C,B,D,B,44.275632553450315,0
US,Both,Hindu,21,-103.18732451554115,-43.848616220483564,69.8075535753535,A,-24.086493166003834,11.987781521546248,E,150.97861363662807,-5.540497999285213,-17.75345319814971,C,E,E,C,-233.44907028774728,1
Mexico,No,Jewish,43,72.88858737607815,61.7541010119026,-108.50641859075627,C,-33.30388310638155,122.12092067254667,D,57.893255090264475,1.6344558652194914,-32.71539710647579,E,B,B,B,17.077234974233743,0
Mexico,Physical,Other,95,2.813110247995789,195.96854973347192,2.1048589689637227,E,36.000013087234564,-9.358069006982909,B,59.84917115648527,119.39137117150207,-8.999854140286688,A,C,A,D,-149.65288264355743,0
Germany,Mental,None,41,-89.92430116406615,-97.97640285644906,-204.28821657026197,A,142.19787987100153,107.56463378368049,E,-16.38678482987037,-139.04590564614742,-74.83466685851869,A,C,D,E,-16.891565166656246,0
UK,Physical,None,23,-66.48917140786028,-8.850615852727776,-216.89467556728653,C,138.90789921321937,6.377948508729037,A,-31.20522435617789,72.24606414932911,-54.68844887261819,B,C,C,D,118.25646624732009,0
Brazil,No,Jewish,98,15.671391348878243,-142.4927179700685,37.09882887856787,C,54.567920460321716,-98.7802259935015,B,165.72359953542428,-47.41655305021614,203.28721939403462,B,A,D,D,125.60508515870919,0
India,No,Hindu,19,-227.635452793788,158.3367931470188,78.81102476289001,C,-160.62152499028775,-29.45895574460081,E,116.66115655006826,-23.94990718023966,124.41133661309705,C,D,C,C,321.37200235512717,1
Other,None,Hindu,64,-6.461752325053478,-153.87510290255307,-70.465937050829,C,-33.765006189541396,-163.2567013649168,B,68.29333659722091,24.239744755635638,-120.5060999222391,D,C,B,B,43.56541063267367,0
Brazil,None,Muslim,87,-199.3719798213187,-188.86476797987902,-3.038946409847252,C,-141.46653664131284,43.8920217532644,D,-18.68069481100398,-136.71393553647684,-45.28670274164859,E,E,D,B,-51.43196973169454,1
Germany,Physical,Buddhist,57,-93.96382072762577,1.419012001896457,91.4436342217784,E,91.24803210986327,32.597725116721804,A,9.351934624167551,6.311379204235696,-101.20079813828198,A,A,B,A,46.25875144315298,0
Germany,Yes,Buddhist,60,137.7344079290336,-90.5545442725668,-84.8443712327444,B,323.90922736770915,149.4613578411849,A,-95.43259510889418,45.319115785203444,-253.1311667834832,B,D,A,C,-120.90587365089938,1
Mexico,Physical,Muslim,79,-31.99257015807091,62.214167507410636,-95.41256550777852,A,-16.716659912457033,51.482930550061845,B,-89.91353627849156,-139.11044416790998,-134.66027833180036,D,B,B,E,161.8466601547467,1
Germany,No,Other,64,-75.56714272055217,-102.31328777627103,-159.64505204244918,D,-71.51268339844754,76.1842480956132,C,126.97089645615056,41.13601027421802,-29.387006624546952,B,B,B,A,-12.341333600305996,0
Mexico,Both,Muslim,63,131.5855357756155,33.70648978219536,142.89330088510533,A,-154.45261871750228,184.0386797832727,A,66.47784645571562,-127.5551729397384,-277.4962286569091,A,B,A,A,83.10188470046369,0
Mexico,Mental,Muslim,25,170.37950333307467,101.35861481555027,91.51204750303945,B,132.1086429736015,116.87786241801376,C,69.55482717846031,89.05104810546443,-79.39612882994568,D,B,E,B,10.951539759644533,1
UK,Mental,Buddhist,35,32.47249094807874,14.37256480007255,-47.89483247595002,E,161.40925830006208,-35.82426282387697,B,-3.0458201199697132,-73.65065873859362,51.525948985932715,A,B,A,B,33.79948480483815,1
Other,Physical,Other,56,35.64176603614379,-145.60368349996423,55.11883650870195,D,-74.79978302877505,4.117601099068277,C,57.7406712172831,118.56937592356012,132.54112626949833,D,A,A,B,8.799153877611381,1
Germany,Physical,Muslim,57,-81.25707793729185,-76.35489481850081,38.768170537973184,E,48.011049052108326,-80.32369799103714,D,41.80381471426296,151.58481843977975,-5.9262321870143655,C,E,E,A,-42.93955611227432,1
Brazil,Physical,Other,43,47.18654463413743,-11.971441234237076,-10.207014679692545,D,8.875083655137562,-106.81064125452893,E,75.24076935104857,-116.98910570633404,177.21986990651976,E,D,E,B,-121.24159006605397,0
India,Mental,Other,20,-97.63510744696951,-170.97170878091322,-56.91916646382759,A,113.4415335572817,76.39424508282315,A,89.918895470067,104.44943258993058,154.0851194103867,E,E,C,C,-9.608605048264524,1
US,No,Jewish,43,180.75755659780893,-62.26019925105515,-18.991230972813593,C,132.17250139154683,-11.316972844241535,D,-221.3739078533931,36.00017449296088,-35.88194931864649,A,C,E,B,-37.342693819703115,1
India,No,Other,68,-70.25923016558431,-55.883334227892675,-26.868736328499516,D,-147.16613709518148,26.52064861749151,D,-4.9761562429185915,27.50365399407398,18.10591007167125,C,E,D,B,115.37492118799429,0
China,No,Hindu,38,22.167085001879208,-118.19669956182537,127.01822184219904,D,157.13684702051685,-89.53266092274806,A,-101.4683728979177,-95.7500796563332,-9.204181317221263,B,C,D,A,64.25004690901548,1
Germany,No,Jewish,98,19.05756816609036,-52.340515176942795,6.121658994145872,A,-13.366754264446618,163.87183900387586,B,62.90665118943938,-0.48384876700717766,54.704868664277484,E,D,E,C,-55.66412749507088,0
Other,Physical,Jewish,66,-57.53462406698501,-39.17108219021957,13.3353450125792,A,42.87874164626484,93.58532284560748,E,-12.65473137248773,23.271253813422256,-49.15553213455638,D,A,E,D,110.09864518786621,1
India,Yes,Jewish,74,152.30487487246458,-182.086934317151,21.77379623412771,B,1.8033759559626723,198.5810491428593,E,-29.18127789175297,70.24796350226578,121.34174502546217,E,E,A,C,-94.62412525870606,1
India,No,Hindu,87,52.12832869139524,98.03737312131103,-129.7582392420137,A,33.76639065311561,-68.30318509613346,C,-188.1945385659228,109.0488829262642,-73.69950448758014,A,D,B,D,32.02452296903751,0
Other,None,Muslim,67,0.32031255739394393,95.72986506859364,3.942139041985975,E,-73.50454902537376,-4.019299524664137,E,138.2813634347283,-31.386653297015116,34.462864666063524,C,D,E,C,97.22294746225711,0
Brazil,No,Hindu,48,-48.72393125720576,-19.09389576588024,-60.702270794198085,C,-115.97794821798996,25.856895439008248,E,30.42291921184368,143.24522114074801,-99.96244647222007,C,E,E,E,192.62181621484476,1
Brazil,Physical,Muslim,37,11.236062131020628,92.79318112260279,-67.44213620045043,C,-77.71696050965572,229.3643679292992,A,-86.1430085325987,191.8701932469141,132.52222036726707,B,E,D,D,-22.994616852888093,1
Germany,Yes,Muslim,46,-117.8841882862,-4.989144967012806,101.48529589033414,C,-2.0517931807679823,103.13611383890016,C,87.36509435984289,-157.92490513590712,44.328298530696856,D,E,C,D,-61.28180305507775,1
Germany,Yes,Buddhist,77,134.68184258419947,-25.415679081546212,-71.54274468951854,E,53.01075546275935,-115.94770665959513,D,-32.04524732748521,-79.12995548424827,-148.40360428006693,D,C,E,A,145.2503359322807,1
Germany,Physical,Other,40,-37.97615245993454,13.873346584461105,72.87577104800947,B,-130.3244867969848,-26.178211072975138,A,-0.3778902242727753,-144.4045060848039,18.095298498757607,A,B,D,C,-69.42227503675527,0
Brazil,No,Christian,82,40.4516335032481,2.9468080418422242,-101.69408108676015,C,-179.31895029062667,56.45968766186208,C,142.4144204597521,-43.527893215108236,12.8513397671272,A,C,A,D,9.467539850232647,0
India,No,None,98,18.044919580045008,-90.86679995128407,140.6001575748913,C,231.35459433845548,-0.14727714197862354,D,214.4749749207446,-71.12417274525774,85.10092875271393,C,E,B,C,43.516441457031796,0
Mexico,Mental,None,40,106.75287834767005,11.46580863356617,-133.8933530030113,A,79.85995040275319,-85.75722825683492,A,-104.48911070579874,-14.837026082769494,202.17140469143894,E,A,E,B,-2.6401823742829995,0
India,No,Christian,36,-76.10263805868193,83.87632253737593,36.727900071590724,C,-53.856679720115096,-69.06196161148017,D,133.21560516723036,-105.19541923507238,9.520848225657812,B,D,C,B,4.162874435008584,0
US,No,Buddhist,24,-14.941586631625045,-47.201637155671804,-143.75192319193368,D,152.39893460513687,-20.443831733994614,A,65.39955910604507,-65.21485989290576,32.48713943447032,D,A,B,E,-79.69610790817555,1
Mexico,Mental,Other,95,47.44898119436415,-42.196032324691664,-32.55399485683439,E,36.719593363204346,-147.16434224158274,C,-32.37768273470887,1.1861130074813309,-157.21286166015707,B,A,B,C,29.200737534347777,0
Germany,Physical,Christian,54,47.66730958842808,206.17880929566712,105.15247250001035,A,-207.02961651965376,-82.16185961306127,E,-38.30932090049244,-34.69001738282124,27.363769107565656,C,E,B,D,57.67794231121085,0
Mexico,No,Jewish,19,-81.40635585594708,-123.49619143147316,-36.56416157437658,D,-9.834284075476928,-122.96557239173487,C,-23.439343497076486,-57.5914750326371,157.02838116906997,E,E,D,C,47.7927711166266,0
Other,Both,Muslim,62,-22.008302285265966,154.94943109447064,-142.1837255987471,E,12.710585518220668,-1.5637834874964525,C,69.69244796628456,194.20799417708943,-145.1777958341947,C,E,E,D,42.88370886486603,1
China,None,Muslim,43,-40.3740047783964,15.39805680128397,-150.17452366205538,A,142.28230469515225,26.4590634545528,B,-140.927906724619,155.69681130869716,8.222565549892586,D,D,A,D,48.21012252439709,0
Brazil,Both,Christian,55,-115.1277020927703,88.8763773694618,20.33180981076587,B,124.67407512655986,-77.36333029877936,D,-60.985596632111395,225.98007720176508,-140.57616967478177,C,C,C,B,202.2335287994839,0
India,Physical,Buddhist,56,72.09344750635238,-23.62528393173945,131.19921232974914,C,3.818208701842824,-64.83710049271258,B,88.59218320950973,99.85362536831344,4.102799626776479,B,D,B,D,-29.401561477009565,1
UK,None,Muslim,84,184.74090887825855,-125.44616632284915,93.38135694926115,B,-68.80055734208585,31.276295995418945,C,-112.72687095262334,18.196746148513952,-2.3894054392810027,E,B,C,A,106.0623207409443,1
Mexico,Physical,Jewish,39,-38.83967337314987,-87.34600385807173,-11.980313629599525,D,-135.06524428473585,9.018916992513267,A,-146.1795650198174,82.46487893329298,24.391452162694637,D,A,B,D,-268.2275603236989,1
Germany,No,None,86,88.15400516020568,-55.83752897455481,23.29583545191883,E,-30.01847608993804,12.929095969947104,C,-67.6978264310534,88.31661265795049,100.6422163799012,E,D,D,D,45.65451975841339,1
China,Physical,Muslim,70,-58.456371673228034,-49.34256131652649,204.18188118683545,A,-89.32989204034831,187.7629471919345,E,70.91633254464233,-36.4124154325533,-96.0860825293383,E,A,B,C,-122.65001365278614,1
Other,Both,Other,99,54.39928004512162,-58.764694025219086,-4.705394686537813,A,50.990959685072944,-56.342872341618325,A,95.70008776017943,53.28413483642341,-114.81904155789024,C,A,D,D,41.638964633636135,1
Germany,Physical,Christian,68,72.57711098221314,-24.776846427114723,-209.31957305833518,C,-26.283012623291928,11.08065755314693,B,1.0781315810128478,22.69911618166306,54.75850744063941,D,D,A,E,-5.251803179311185,0
China,No,Buddhist,51,58.14743125002006,-55.17242766561432,-152.65441248664231,B,-70.78208818831438,88.10844894390547,E,97.8087128029602,54.705868909563016,-81.91097317534498,D,A,C,C,-21.94906630496281,0
Brazil,Both,Hindu,18,191.23550733770233,81.76343991448748,-56.63191079578321,B,-174.25467242678997,-85.77902102361611,A,78.08870029621235,85.94557774804066,-223.92160496778226,D,E,E,A,-51.04602679171754,1
Other,Yes,Other,27,30.642205228373935,110.80004619466506,27.36656104282996,D,-53.52395303924816,-31.957075251231664,E,57.272381297196304,108.14800054819607,-141.3701180160848,A,E,E,E,-62.94101881469256,0
UK,No,None,58,-94.70899786757238,34.69874648954471,-111.97185390674605,B,-99.97078779989576,26.155465027835096,E,-140.73857450513086,-53.585882264976846,-2.4127427093876257,D,D,C,E,-71.75061362198979,0
Germany,Both,Hindu,86,-108.20914714187637,107.50622469117866,-131.09041153264235,B,94.81529150394363,101.53706835556491,C,23.330218135737503,171.02710353889537,40.13462223128355,C,C,C,D,-63.222368183082565,0
India,None,Buddhist,28,-116.51892323729287,223.1887271277496,8.659462841935099,B,-129.4290591088035,-51.21065638586641,E,-41.91966394462543,86.71306998076042,-168.68623170352697,B,C,B,C,-92.07892776956002,1
UK,Mental,Buddhist,38,120.45995776593976,-181.34038420517257,-115.83801565376216,A,-21.082267325881975,-57.70891350354969,B,27.873149519904768,-148.53149276955023,61.080064708194094,B,C,B,D,112.98473202034704,0
UK,Both,Other,90,-193.8868069020141,-8.973928367493864,128.841668500564,E,112.50753415572912,-43.63188790571793,D,-5.849887928557068,160.26738091160598,94.70407716267458,A,D,B,C,-0.8712383749529974,0
US,Yes,None,55,77.03794977324557,97.21613194545765,-85.32112081170624,B,-56.57651519371365,-138.03249642494333,B,228.7666906988114,28.88783741823654,-29.89816628673656,C,A,A,D,26.3702333735689,1
Mexico,Both,Jewish,23,147.07901815751546,111.15105537243606,-144.7584909451766,D,19.53719728579927,-65.7232582771709,A,53.30372115623009,-16.37355239140061,-67.53015825741568,D,A,D,D,-157.71948659718726,1
Mexico,Both,None,22,41.26257457460345,-21.63335105860873,99.93901617916433,E,-106.23294999105136,-30.610161587273822,C,-174.36909970538795,-116.27065646673486,-54.2709168877019,A,E,B,C,6.7743786706794875,1
US,Mental,None,49,69.1281404952943,36.20191566467413,-52.5727805250978,C,-117.59311094367231,-3.4451567111518866,E,9.670984724173051,20.929035375514502,4.941738577734794,E,B,C,B,42.91482214728176,0
Other,Physical,Jewish,67,103.43183589114014,21.63851842161149,-48.844563399272786,A,-134.73468244937982,77.06405200861039,D,-217.28357651429903,11.867507560038447,-6.84240461985664,D,E,A,D,18.42881980488067,1
UK,Mental,Buddhist,76,-207.81161733639993,-142.9571124115294,-64.07046634035036,B,44.84632010813013,-55.51496216906527,D,49.44640862185516,203.3300249172106,-125.08112280881609,E,A,E,B,20.310149910972694,1
India,Yes,Jewish,32,-168.8832382004355,-89.24218240820721,102.0553804581525,A,-18.399875671596096,52.4122575395626,C,122.91340380077713,-84.99449044368161,-64.38332641604944,A,A,C,C,-77.15425617376769,1
Other,Physical,Christian,69,-39.539010611758805,-21.915455968343185,13.90264895686128,C,41.669487567340994,76.37453481515412,D,38.780238952175985,410.6444861419769,150.39670365808487,E,A,C,B,-27.598630195140828,0
India,Yes,Muslim,83,-5.532523214266111,-149.4442830159475,36.126227206081666,D,-44.15689296368343,-114.59009624553936,B,86.30907679617364,195.01655183904074,83.01084873107307,E,D,D,B,144.79158640468847,1
India,Physical,Buddhist,91,-203.77383017681444,85.32111445830857,-66.13268063193155,D,6.765964242085784,-51.33321668871253,C,-26.20106369283394,65.02684337598424,12.774404135690862,E,C,D,D,-192.73040026587933,1
US,Yes,Hindu,53,-14.7740661428681,156.74445308876616,-39.99444004900511,B,57.88953182686526,-32.19295717327737,C,-52.35288413423871,115.29011989957871,171.16941062864217,C,B,E,C,-60.86130208140139,1
Other,None,Muslim,88,-71.85165681075726,131.04224899589758,-57.82246410754263,C,-91.62888740064074,75.65682887778141,B,157.6871165320755,0.17952685508774352,-13.099455942110023,C,B,A,E,23.00920640539255,1
China,Physical,Other,64,20.311306041258273,82.49573256753231,90.33453037938898,E,78.49797706695296,-4.308163580570076,B,-218.85749339788907,-102.54553846563238,33.54511354909861,C,B,C,C,64.93180552943714,0
US,None,Christian,42,17.454623542279542,-31.88282415180057,-44.33156527661471,B,32.76027469129667,-46.065139143279005,D,-92.78039457237723,-100.7985200354051,-173.0206697376044,C,A,D,B,45.35854463293427,0
Germany,Physical,Hindu,92,-16.896598813017945,-27.702170959258627,77.0391636114192,C,96.12685753641239,-105.31050387453132,A,25.46405521416496,77.89523700893604,-42.77411496101766,A,B,C,E,-233.24088179501638,1
India,Both,Christian,93,10.409948277375202,29.690198640561817,-50.831380426677356,A,-35.69094310861108,-86.0234017394395,D,-126.66294648316376,-114.12698271512502,34.48841314760804,E,C,B,C,-166.5375078845148,0
UK,None,Buddhist,30,-224.07225883278107,-120.49000434217851,43.807570906105894,D,102.93616750830783,40.343293121085956,A,-56.28688700162927,135.47080294481012,-114.4709181347135,C,E,C,D,153.12970925193304,1
India,None,Christian,60,126.51336933500279,22.185661605255806,213.63943646729751,E,-33.563299217562935,-8.996182549010154,E,-53.62497418321455,207.96451819708648,-6.670620596820884,A,A,E,D,45.29084074374692,0
UK,No,Hindu,23,16.27288656787699,-121.49339619510273,-115.98695850240308,B,-154.6931911607243,11.666724589619411,C,59.536348763108684,24.147274392909214,-8.638615168229917,C,D,C,E,156.26020981735792,1
Mexico,None,Christian,34,6.221128644778897,-73.51502768482268,-33.39255193194715,A,-8.29505875518593,-160.17818599834243,C,-72.5160657117759,-123.81972434785935,19.411438615091548,A,C,E,A,-138.67470024083963,1
India,None,Muslim,78,62.51974542157869,7.38572997175557,40.82441004251524,B,15.700588448427286,2.2576500976625136,B,-78.61303975480547,-121.21414048644866,199.72868645764567,E,A,B,C,35.234995130054756,0
Brazil,None,Jewish,28,50.62686505993651,-101.48342047983117,-106.56609583552977,E,126.16782589957343,127.6217563346391,E,31.134421897017305,-69.17539393195398,54.121888744660794,B,E,E,A,-62.96446601029094,1
Brazil,Physical,Christian,25,64.40158383588879,154.49493418928074,-27.28183715592389,A,160.9416673154438,-135.88513599299318,E,108.10336176434323,-41.501876895151355,5.479657704062329,A,A,A,A,-24.856204638558342,0
Germany,Both,Muslim,72,-42.673953929407595,-23.735576343773722,19.480361465685977,C,-61.991176547222025,140.1249771652253,D,210.22090539434225,-1.1704494103915293,-80.44955638437196,A,B,E,D,0.4288676247113655,1
US,Physical,Jewish,64,-80.89619173947908,-9.830200076634295,-9.45301306300548,A,77.56459627866067,-82.66003267545314,C,127.6303173401162,-11.990390624752736,-17.614347616129674,D,E,E,E,43.32582878323314,1
Mexico,Physical,Christian,70,119.40465389678269,-52.899081628850396,-142.91091570902967,D,60.984196245711765,109.47045158265377,E,-15.482683934109968,110.02458961334767,-37.16205554987638,A,E,C,E,-245.72575903811847,1
Mexico,Physical,Christian,51,-7.990292559403396,30.671923307782635,138.38465970051817,A,62.04131831986339,-13.134691142392786,C,-52.27814622739827,67.09991260376721,-7.096731729610116,D,A,A,A,59.26137441179857,1
India,No,None,48,127.11246047160944,-17.032990098057542,-170.2255643689243,E,-43.87225719272666,75.43407173925776,D,-210.24363782232354,1.241701814548174,-73.88198024235616,D,B,B,B,-247.50184537404797,1
Brazil,Mental,Buddhist,32,-138.7858765864597,84.48323134526684,96.56411905865862,C,-88.15094990682894,41.870371999486586,E,-9.787817665505848,146.8516018335018,42.689757384060265,E,B,C,E,-149.98620225693642,1
US,None,Muslim,92,85.11687372232186,31.574951507526833,110.13092527370591,C,-37.039196633404615,16.076746230021147,B,-158.4320526859686,40.17420287582457,-61.43103668274953,B,A,E,E,30.61640149213176,1
China,None,Buddhist,85,178.82557964209295,29.363798084611414,-105.2917080136377,B,-54.17965486126061,22.153372919675455,A,22.52242406613043,-104.14176649275788,-70.39760711669022,D,B,D,A,-116.04028888495151,1
India,Yes,Jewish,60,-53.55939299268099,-83.20745374238021,111.48020236105032,D,145.93368465856992,-10.98765083396672,E,158.72105423875442,9.534329402496812,-25.004319163455826,E,D,A,A,49.52248910932315,0
