gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Other,132.6315115805713,C,E,-6.101707360470477,25.88998455781364,B,71.66211718959705,-135.52068748331664,B,68.1790035615624,-114.20472038487443,B,C,A,132.04535804022387,-80.48465034298505,82.90653028237845,0
M,19.63674529903511,B,B,63.376441722496054,2.6335306157545757,E,4.632369374574388,-67.68742532075258,A,-80.18767746825259,32.90229814213646,D,E,C,40.69241563073521,100.09228011144855,218.77931844288247,1
M,-6.256506775047724,A,D,31.223488681701227,-34.12084278625822,E,0.6327934127937719,-324.8613675026,A,-182.13062893557955,26.352203196102973,E,C,A,-65.3432232560911,133.8219413436632,-33.29241535413355,0
Other,-90.83181261988655,E,D,9.199592452128048,104.53773919137592,E,185.86060001509563,113.44756566186011,A,-110.04790510943245,56.98178460500684,B,B,C,-240.28481775532424,-46.507613877695455,-157.8267831594211,1
F,241.07437667640585,E,C,7.424185301988167,-132.58753506017908,B,17.63131029073165,-61.25141707618024,B,132.54428311960118,-108.51962490027472,E,D,B,129.11025971651944,-126.37786452401379,-89.26128483795411,0
Non-binary,108.52221336021859,A,E,106.4497438613815,-4.463173853349768,A,-184.33362152687698,-22.533024408120177,A,-87.28415858149604,77.0945093668825,E,E,A,121.82137151770269,-91.5015063409792,62.22535269803164,0
M,152.09008724977664,E,D,81.92291971885625,-81.0164640023921,D,-75.24526319140574,-146.4767226115407,B,1.244629530094419,-76.7543437692074,A,D,B,196.14464851032446,-162.59991074038368,-194.16746531489036,0
Non-binary,-13.070954160244833,E,C,21.64140889132906,-37.50046999440081,E,-41.18181104909067,94.13943762119774,C,-25.60418473312145,55.81567444686198,E,C,C,-18.92982592256491,-4.825641264110368,-247.22833073395174,1
Non-binary,34.85712675555703,C,C,40.890116087011016,-39.916946565979266,B,-223.74925593219893,-25.05171766384339,E,-134.15229506692202,-179.40498222219256,B,E,A,-177.79207234630107,39.26312018962679,2.9185183272228468,1
Other,81.04080781320428,E,C,-33.71995595232612,-48.38256098844817,D,-80.52938626146639,75.94912847606126,E,-60.31699210598739,143.5114530455022,E,C,D,95.27274764237104,49.73951698945368,-83.97613160916289,1
Female,172.9082166064606,C,E,-135.9056913671718,82.92977121949734,B,-12.28760579043073,55.8650414598879,B,69.52841330553414,39.051751514763524,B,E,E,-209.30086259480362,8.140079936421033,22.71528711438554,1
Other,-14.51570329735959,A,B,-148.60132632681623,-152.81654818330233,A,120.11773834640924,62.81193290294279,B,64.0121376686672,15.959060096141089,E,C,C,148.21892982310868,11.513900729124646,-39.061615801376966,1
Other,76.6617178630126,C,D,99.90702602525104,148.64612107037257,A,-20.173244244142694,80.11734334014915,D,38.369419705582956,-98.2310455854638,A,B,A,-61.00998133193142,107.14813417712041,-132.64481975444576,0
Female,-18.522212106913496,D,A,-3.355091612823501,-62.77362400288432,A,-46.712570420518006,-27.11886263655463,E,27.142913983432482,-99.19384830242896,E,C,B,-111.62328131710575,12.054027656479583,7.948300862973998,0
Male,-88.18815551153136,B,D,36.33753455617625,-41.73377441301068,C,-32.45592196709172,-10.96430782388325,B,-114.2008318094325,-43.340644785484166,D,A,C,75.1902841472655,-88.92699058267965,-34.484099194159754,0
Other,-62.76326424001517,A,E,13.638696137947326,-48.04756009627628,C,35.803783045975855,-145.76332512788403,A,-17.10859197485544,107.68203540801848,C,D,A,-13.630206952687848,165.91633354231402,123.78307523612169,0
Male,-208.8064308536641,C,D,6.967499668391293,77.54131155679747,E,161.29469784239828,21.33694891250866,E,221.80623598930097,96.83946661855806,E,D,E,81.41571111469473,56.46699694750637,-67.80787559662929,1
Other,-10.60785575239592,C,A,120.7530597210344,-36.71347609465583,D,-42.29203715043656,-17.666579648893137,C,-83.10081373396334,-103.15897049605177,B,A,D,-47.79563096021794,24.105271554583606,12.7523610994551,0
Non-binary,-23.458125245296255,B,B,-90.9482746083897,-0.6738137237085142,D,23.85417598606955,-16.583564115788942,C,-17.490272653279604,136.95737031185124,B,E,B,-43.59147638792789,-137.06938866402228,-117.57184635883206,0
Other,60.265612441549266,C,B,80.70394525806847,59.67012035092881,B,36.903135067758974,109.19076555308327,B,43.75426704762057,79.20066250339794,E,A,A,157.68942874652822,-67.92144503278249,-78.95767506340347,1
Non-binary,51.93651989204481,E,B,-150.2727339998791,-48.18846397651805,B,91.65056842816149,-172.9203189336914,A,17.807094336453208,108.27691092049395,B,D,C,42.789942337975745,33.858752768952286,22.09366427966617,0
Female,-64.67329007533976,C,C,-63.06042607683058,24.031253161823436,D,-39.93118459361128,12.46836269769993,C,-133.51824428475277,165.496189143566,A,A,A,149.91855102248826,65.60274052965485,1.058215602857181,0
Male,-98.77156161807379,A,C,-52.55804851583201,89.9190810744879,B,11.435912469189367,-88.35980164378249,D,-215.62553429946507,124.93061144427979,E,A,C,-16.056114072273164,-96.78112457628826,-15.590185181984603,0
Female,71.40104653902584,D,D,120.6570535420298,-132.39685795508393,A,24.45466209187625,71.49777773951865,C,-30.32951843029726,-84.16098571050588,E,A,C,7.718581224938574,203.05941166126868,209.44806126673737,1
M,35.640993978064515,A,D,60.53205314953468,-116.63385455687431,E,-157.22957493590008,216.9372627039397,E,32.91426966948362,-14.49001829969222,E,A,C,-6.1839284116982105,-65.00928755850869,31.799075152757965,1
Other,100.76971972126907,D,C,-25.23851794114828,36.94949446573382,E,31.249315184628863,78.02074898626033,D,20.48280297575929,4.804487666288573,D,A,C,93.74196476332496,-32.69892079165832,-107.71512760802213,1
Non-binary,-182.79778044274482,C,D,-85.29589583999203,42.72251732703791,E,17.911092627091612,-60.21078341172704,B,4.698308168783094,-45.15256297476667,E,E,A,-17.372169560155175,107.69665909573834,-215.90225331029472,0
Male,26.991849233926125,C,A,109.31719869797996,118.66801743443077,B,-22.17587347720218,40.44555088406949,D,2.523806541192703,-97.81710797467417,B,E,C,-103.52081739286547,103.56343508743771,-23.451573977924564,1
Non-binary,273.9678644423995,C,C,123.3709457000838,45.57374593868785,A,-4.017044266155476,-1.2955298235951973,D,-136.77864813322842,-78.70711388674351,E,A,B,-363.70359134989855,-107.10480815205392,-151.85424848162882,1
F,-103.08605106900526,A,A,91.81106590690213,164.44654470700323,A,121.94656764278189,71.30815990281803,B,-69.29698845224311,-108.85134806659991,B,E,A,205.412918565363,20.569347620009957,-66.82513269898156,0
Male,1.3249197738960985,A,A,43.00241809572913,-78.44646352026548,C,114.43742549502775,-20.33311279321804,C,-60.09134273933243,158.58638799463657,A,C,A,-66.53840696697057,-90.9799156479634,114.3956911071451,1
Female,35.52096981958985,E,D,57.16404154851025,-84.98946505270825,E,72.18231660226134,14.524961332199767,E,-131.38651633396336,46.61538027436116,D,E,A,65.1370307950739,89.06546081800334,34.55994556782404,1
Other,-105.92171849262006,A,A,-26.82374737355514,26.88833556944388,C,-112.33913816967124,1.5150570552705358,A,146.62734884939903,32.32823192509882,E,E,B,-268.28163539837516,-182.425159649608,29.63130019384918,1
Other,-14.142391256362096,E,E,48.11773848492732,147.57965665345432,B,-25.548101328890954,41.209865367000226,E,62.10563935922991,152.43785056446632,B,C,D,-140.29605134136162,19.18114625597101,-141.7118895108259,1
F,-14.680096135458525,B,E,-67.50624480657143,-224.6417308258364,B,52.11719570120981,-19.99326279250684,A,102.40707472839479,-47.10496865050026,B,C,D,-94.35331674283023,-170.761369317797,7.227978047957623,0
Other,-124.63007044771082,E,E,50.229847677360006,17.71161394615831,B,-118.72590604613167,22.876758754527028,E,202.90802362036712,-39.905050463873934,E,B,C,-67.97887916423771,-156.6712274090627,29.96132325920738,1
M,-124.37916005445904,A,C,105.04080165902975,-56.14514158305941,D,32.95908315899136,-37.11554065603772,B,-38.549482424625054,85.51759617311717,B,C,B,55.54021306471564,-50.282852957188304,-3.6206491671871586,1
Non-binary,-180.8334797940986,E,D,162.46489988789727,16.913320664453423,D,-99.94621124108657,26.616334789578616,B,17.329589405191765,12.64310095125854,B,B,C,36.33240228608091,98.4224110591769,56.36471811952073,1
F,-62.93698984269695,B,A,-69.48042368202671,3.8165867084625607,B,39.188895276782425,24.093240150531607,A,-88.48848630858996,-284.7338387379615,C,A,E,124.69080499209855,170.62797585874634,7.369749495237235,1
Male,4.895855742427094,B,E,-99.06673005385444,-45.8028877325796,B,-79.80417504574937,38.49881163991397,D,10.9036903164214,-9.933002960679632,C,C,B,-78.74204627940732,-14.859874917147081,27.182372987271442,0
M,200.12501594678872,E,B,88.80903146650974,-64.36915620932795,E,-8.517585915717577,-62.10888128829094,A,37.90380240717752,84.2864343813104,C,B,C,23.0895727313821,-51.82815135971879,85.14887521197919,0
Non-binary,49.24093022307197,C,C,-63.50178944694254,-27.00685323599727,B,136.9897765459583,127.24120419796078,E,-154.8124196301005,-45.07522511409614,D,B,C,-138.0761952635404,25.949800213814495,-37.12610001290969,0
Male,39.33250817069573,E,C,50.55361603663807,-121.28312951053847,E,-105.17986492088849,146.87690595377933,B,-55.64533100880206,71.761474145691,C,B,D,-118.83058634582085,112.02997613678897,75.28247852501163,0
F,150.10720720457616,C,C,92.11198632048905,128.98570610882746,D,-54.31056811829943,58.01575032190246,C,76.62639607103814,-157.79257281680077,E,B,B,-30.391908501279836,-32.50975701760107,2.94414293375532,1
M,-94.73022342117572,B,A,-222.08451909415302,-40.669713462189726,B,-11.956204681276414,-90.19209219084094,A,6.046355938902553,22.680751470458976,B,C,E,101.81779367929771,-181.93437363104866,154.79915169962757,0
Non-binary,82.11805475488056,A,A,1.4575323680630587,155.02380825660066,A,-92.1352898872892,-21.023576692929964,B,208.74613882566106,-25.80153626440555,E,E,D,76.05563442181604,-15.490669922401711,116.12328701258825,0
Female,189.9256588947081,D,C,-59.53678590481655,16.276373361074896,E,-57.272987635154934,17.9293078935955,D,-52.743098629300036,127.4131541551824,D,C,E,-115.00269317290386,95.0808696964923,227.14181755660817,0
Male,20.74692959838363,B,A,0.4470533194388265,231.5808347171922,E,-26.048319129864307,181.31563163267666,B,22.822886154198947,-93.09896867621214,B,B,B,45.614635087022094,144.77716493549644,31.37032976809347,0
Other,-264.45248876782904,D,C,-11.346493057219629,-143.5101554433824,D,-91.29084070793652,136.60817580746058,B,127.4462470162237,114.36022536730552,B,B,A,0.6401834691088483,192.48768871447706,-43.82111482594675,1
F,167.97197740443517,C,C,-4.69747514854235,54.22940396872582,B,-103.08497212994901,-59.471094843685066,B,-82.5949158175567,-98.74732157810455,E,A,B,-22.763569049392768,5.313176352486584,180.56291997003586,0
Male,-104.4386355506545,A,B,-194.16858265878335,-40.54088622150538,A,23.85794627474548,156.13285832597828,B,121.31781774200378,-81.57753708697635,E,B,A,15.069092945578314,-36.298456813836275,190.12448877788378,1
Female,-42.167983320502586,A,C,35.6031988688611,59.787130382502795,E,-199.44874871750875,7.427453321203073,A,-51.653888158642125,-79.55985929056813,A,B,C,55.341515911692404,-128.91147256153826,-85.87878353955402,1
Non-binary,-51.27801246845356,E,B,-149.99148504347625,33.68130178492914,C,-54.12017293451229,43.39216138425168,A,-69.92003531242365,-200.65146938328837,C,C,D,-75.672989066141,-103.67266528990837,79.75939306284207,0
Female,-45.04390663267677,D,A,46.10007507783866,165.42075409130913,B,-83.38646932562112,-3.1966023179459886,B,-71.67321857412443,165.30821956952528,A,B,B,118.01835843446695,-64.51315020256713,114.57047518066214,1
Other,-1.642809869434145,B,D,-193.639450803976,-30.19732865196466,E,-56.29967088406629,28.246827505094107,D,-19.608176917966738,-94.48157883994052,B,C,A,-57.881316334636104,176.2282336862215,-160.57954124089213,1
Other,12.805131050461426,C,B,-12.647019121740326,37.54422701533188,E,26.466700810177823,-8.076430909509599,C,-57.220175943485465,1.99504985999555,E,B,E,109.20221863267541,-78.20851413242389,-76.40934111489396,0
Non-binary,-142.58267114169075,A,A,91.1563976206692,26.771031102359284,C,84.8947746715717,13.397179269689621,C,87.8875580594568,49.207109485616755,B,D,E,-127.33587785348828,56.55431064881892,-18.165811685463133,0
Female,13.468704394956966,A,D,-164.7104014009758,49.360769649280016,E,-242.46126807009358,156.13407499953874,C,25.65064603682122,-43.99252846074841,E,B,E,118.63090054822847,109.52419582644421,-113.56307020337823,1
Male,145.71924976704784,D,C,231.35868536722592,-16.369818871049915,A,-61.01756427787214,81.78589532574384,D,-285.2548449770347,-41.322288444720435,D,D,D,53.453505163563996,22.312684090336568,-35.01543018488033,1
M,176.10871064235712,B,D,101.36946131411327,-109.04513194751641,D,166.98587076775638,-49.271488704186346,C,-74.06350352832716,25.174275080730972,C,A,B,207.13178886288856,85.39109100558532,6.898817908728354,0
Male,-68.2538686061061,E,B,-54.22683504722408,191.13216675171083,E,-92.35157163370673,-25.288351947167314,C,7.759899487166559,-56.03352579113875,C,E,C,90.78178742625006,-58.071348419660104,194.01408097672075,1
F,63.26631154710829,A,A,116.64224225705529,24.047882444498324,A,55.99317927465744,250.8790033616036,A,79.29884466623281,-14.104764352175197,C,D,D,-158.12859139406171,82.45812900729005,-76.30318512593047,0
Male,84.25001359582448,D,D,144.7177585722478,7.576032361970681,D,-28.542643036938344,-114.35149416941906,E,87.45699495040687,-83.00883567597901,C,E,E,-151.3063269287565,146.75081338720744,-87.23862707687901,1
F,-196.72124135766634,C,C,16.99048819297449,-108.06982446816211,C,-12.493508568114718,-53.547051361568435,D,-124.55759055429564,57.74783867916097,C,C,B,-11.415582158794098,-41.149412498322114,-16.497090397032764,0
M,137.52669420174914,A,A,130.47126459242764,96.93329719245692,B,229.4785690866732,19.133412391302983,C,-2.5617501671516116,45.59010629096028,A,D,A,52.41314262972121,-8.003069531117779,-36.67637042929026,1
Other,76.23081861659416,C,A,-84.37609881930588,-14.660438709812624,C,55.32614905177663,-40.478407981396295,E,170.35639922046488,-5.310016984673815,E,A,A,7.602450752005324,65.9848805445652,95.2333877121205,1
Non-binary,-34.97557562622633,D,B,-71.46215362078706,-87.44184708650229,D,-18.55882567806421,66.00768747410815,A,-148.80997136116946,199.65064255810466,A,E,A,147.6067487300811,-43.543798183659085,44.8119987143679,0
Other,9.684354727976212,B,A,25.546001691908355,-18.550365112648485,B,206.10271086588386,-56.039767675720796,E,4.518812441893438,31.99808227753222,B,E,A,-103.51229279266039,30.318416273534176,-121.05368256406801,0
M,-11.399431433818442,C,A,25.376583748799874,-10.362799204324135,A,40.14509450405935,23.744200893818764,A,-9.920706141208473,-92.04807071920582,B,B,E,75.23221559919543,-57.785874076034474,-85.7662588163155,0
Other,-34.05616432477391,D,C,-140.3182294715891,-165.82409158246242,B,-17.517655488273164,-35.38922124894612,E,-26.402134761943636,139.95792499138392,C,B,A,-9.471326461753723,160.72413288598455,-60.97289797527259,0
Female,-181.83444191738874,C,C,-43.01527867063773,-9.634129010311861,B,-124.83781036504146,-40.92198569219757,D,101.85860400011721,-81.68810883689872,A,C,A,28.882931205227575,-6.878325135568014,92.44807334576333,0
Male,102.57282627598032,D,E,21.68355906940145,60.720682003969884,A,-92.81192879002246,-13.628990926860782,E,-158.62984783669037,-23.850984629158063,A,B,E,47.19511771164841,-47.495812012938295,68.20572149461995,1
Male,74.32444111778298,B,C,-147.18823346973613,98.51671567993819,D,154.79058065958878,-145.43002294006718,C,32.92363371441802,11.764149325555463,B,C,C,-157.09112579232118,-48.81950937801246,22.018742154056476,1
Other,-70.01644768843934,C,D,17.245283143389077,-101.51983418448647,D,24.753232003870085,62.33803335264856,B,185.92823075056168,-82.97546412289958,D,E,E,34.47139096632054,15.584534513007545,68.43406126152323,1
Other,44.84368984776434,E,E,-5.802327611821602,12.124074406563205,C,-11.683073396035159,-23.460093450736537,D,-84.55798793027957,-137.78672378512115,A,A,B,154.22826277192118,-35.53289971536535,18.08604036252727,0
F,60.00268908947167,D,A,-75.82822198026847,-89.88765822253791,B,-273.0439545527642,-69.49261728803305,A,-75.82042328007802,-58.285912033124234,B,A,D,-39.011382886408406,37.26275315620969,13.714072962445234,1
Non-binary,-81.74257538065164,E,A,-17.799454557790334,-55.01558311788316,D,-32.53128938496541,-57.91339188922598,A,10.341434816045616,-82.06525657792224,E,B,A,2.604284335350795,173.85553057147837,-54.99101064432988,1
F,1.9955618050325519,A,D,-31.950901821366063,-33.80027630833572,C,-31.51460099535271,-33.73689018942202,B,34.21020683231642,-94.1022253724931,C,E,E,-194.52060449508102,-32.63582297798058,-12.039869870759045,0
Female,67.54794961536365,D,A,-25.351605152811185,-147.78569001392762,E,-79.50970352400931,49.518025979468575,D,192.27086922986697,108.7474611770416,B,A,A,-197.88309252636853,20.05441855106025,-47.505177792747375,1
F,-63.88759085778361,C,D,-102.4288103183535,57.57964665630222,D,-73.71051666608649,-122.42687936695937,D,-71.69432872932133,47.4475962136228,A,E,D,304.20761868694217,-25.25163719616958,2.318786991394264,1
Other,52.88762529082154,B,E,111.09342849283709,-117.54518604855735,A,8.708536735380891,-25.546711508840623,B,-7.962269395472096,45.447832063422396,D,E,C,-182.62055932953413,-130.58239335667196,2.0485526167330463,1
Other,-2.3926661017233872,D,D,114.14529646194123,-19.84755427110491,A,33.742064348737635,115.27265995590068,D,-65.83086342326922,-100.9896175903695,E,B,A,175.37851817854872,-131.7320905195398,82.88115138134344,1
Other,124.65082596478949,B,A,40.37153828295355,-132.80505807924186,E,-58.005880429435095,84.04973095210954,D,-23.04003217587358,106.16283948042513,C,A,E,-27.902073689310786,121.87975767855757,86.30987493110871,1
Female,-59.1256115905043,B,C,-153.93429838301435,74.9274802887838,B,-140.5160069106968,-1.3102066545645752,D,80.51859653558078,67.2890749059975,C,A,D,98.47770295635335,1.5741793114422384,-113.29622100102871,1
Other,50.358784135878864,E,E,-14.533645789432418,-152.53516299543705,D,46.92963497041256,-145.63837638859727,B,73.24372483035788,117.75374982858517,C,D,B,-65.06310372978763,17.491877583858166,100.9619418893805,1
F,-183.99562061967018,D,C,-125.50380739862594,-80.86589466919311,D,-63.437104743284365,96.75279172201341,A,5.910949166978402,-48.85652639468018,A,E,E,-16.07693444801221,4.709119082371628,-94.32318281231122,0
F,-47.07777285662085,A,C,-5.737162270466811,-89.6963750086449,D,-102.02819813136679,26.35529989429118,A,-62.49661939221226,125.6392228509719,E,D,D,-88.31193601830627,-95.49789256671909,9.151700162390915,0
M,28.409233330892636,E,C,-139.19408812227505,115.95427989249052,D,72.01194411087583,-27.99806982166451,A,-13.803172300071086,117.26595174731467,A,A,E,-21.996204388264122,-144.1192240873995,-226.17449566326573,0
F,-93.21826686605779,E,E,81.82676497136447,-141.797647102103,A,30.412346366171654,-22.946572535988775,E,60.279913317812714,-137.16773916122997,B,B,E,70.5379035418283,-111.62386834910296,86.68088386454002,1
Other,112.29549038683501,D,B,-24.320107893420616,109.40496750882723,E,166.36563374738677,64.22938483903202,E,117.85106600010644,170.9856739359601,E,D,B,-77.6486253815068,-0.20026082118057548,74.78826977819621,0
Male,-92.36169804363797,A,D,160.1194219293347,-3.642277968305178,C,51.12032735844243,109.70954490726443,B,-145.11105151025993,-16.370918286699887,D,A,E,34.98635306651329,-62.677591401072576,-300.0551984383091,1
Male,108.3518674098908,E,A,-78.18534874403821,-90.42253187541498,C,314.5239661297697,152.33859932015218,C,-21.24814787430186,-38.223622837379736,D,B,B,136.63862735822286,-54.16167413690097,22.668932534175305,1
Female,-37.87274141319263,E,E,188.0114460343422,-35.23583600587438,A,-56.09188835340924,-22.610445626257928,E,87.19964599175954,-134.09604549705233,A,B,B,-42.82241381333595,67.85435633843082,52.43069405019695,1
M,91.37687100160377,D,B,-67.37443302334582,30.475817518234066,B,-151.59506277786713,-113.87924675612322,A,-8.332644785685167,-3.5102997002751266,C,E,B,55.34655981236581,21.014641702991817,-26.12532868660727,1
M,-71.28562250611593,C,E,304.83192755769613,151.2869959181427,C,113.14421503525465,24.504881564080456,B,81.23856651760086,63.99428955111518,B,B,E,13.65200947298321,-126.91760872176405,-29.28663394874041,1
Female,-56.02593933018731,E,D,60.13872449532148,143.76812971224814,D,-100.62568143510478,-183.832977023236,B,151.4580617027832,-14.295906689743612,E,E,A,95.4124876143023,1.4596457104338723,25.378600966280185,1
Non-binary,-92.405568449534,A,E,-101.82999519244859,62.02975797813281,E,-178.9892193478523,108.60370784907951,E,39.055937359835845,-1.856823448430338,B,B,E,-156.7441566130298,-123.08069698054342,-319.8735816920081,0
M,-73.68419888109227,B,E,152.9972741396523,-145.6914930463558,A,-39.4892279324602,39.15852556663435,D,23.541065915328822,-111.40812974451764,C,A,D,192.23212504700228,126.64640849742463,14.824700960680412,0
Female,81.97443668916058,C,A,-52.37572707163024,52.36809277032112,B,-152.1420262374492,133.9311609131713,A,105.55154805309878,-14.611193741435436,D,A,A,-14.223081247898687,-56.60373611346071,-141.3696900815911,0
Non-binary,-54.8403687365404,D,D,-19.294660780213587,-79.1732131205724,C,165.4525823701615,69.04668215900823,C,-11.53368907042763,-32.74170727482752,D,D,D,-15.665704474355552,9.394113197004913,61.937186496013396,1
Non-binary,-152.63052985575112,D,A,53.54417477981376,44.08582118027525,D,-37.79886915428649,-73.684676714424,A,-109.29973271597262,60.98474600966202,E,C,B,150.26561096347834,-19.456328400204846,-19.971463752473007,1
Non-binary,113.71913566984449,E,A,143.4030090422077,68.61250028502936,D,154.13246041656873,-95.69346822002586,E,-12.625699726223916,25.743090887677976,B,E,B,131.2352932045044,78.70864332159881,-49.13083544218283,1
Other,-19.362455581747504,E,A,48.92916643717893,11.753545296004496,E,-37.94079678789844,135.00351822628824,A,32.92769124236828,-77.68242896530472,D,B,B,-152.92078243394172,106.20303369769621,-1.8571971257591042,1
Other,-77.83578075395953,C,D,105.48530170397943,-6.37315469351816,B,143.02421676900664,-98.03487710836988,E,-47.5282881091231,-15.237123386194328,B,A,C,-173.51805499930163,-253.70173620682976,-133.74111776554608,1
M,-50.046994502627975,A,D,31.905635424538787,-207.56390988179535,A,190.5463394525361,-24.230721461678993,A,-103.73570261501972,100.01160821008665,D,C,B,2.816434300839857,109.73537233325277,66.42071770660131,1
Other,27.769872466994,B,A,-137.28057846087742,-81.51831004355296,C,-132.61116907391587,203.25549907024006,D,-148.9356814852107,21.413834481242127,C,B,E,-123.02917191840501,-108.43196192983852,12.290249644959408,1
Female,-47.135958652882294,A,A,25.974518364173232,26.096731568576377,B,-53.98986056209388,151.72248357528113,D,-138.81179917769649,8.128890330660663,C,E,B,-152.99942113000415,-110.97548330433311,-142.97084869399103,0
M,32.08345329259624,C,A,-149.3410297877212,-169.4122786868735,C,64.54002255036738,-83.76068304185371,E,17.650092980344063,-145.58065621815675,D,A,C,-143.01686832348832,37.694274949414954,178.17842519644847,1
Non-binary,148.26298724847754,A,E,179.0137024781547,5.623494164926492,E,40.80777039120014,-19.676932046402527,C,-88.816004653012,-62.745915352733896,A,E,C,93.94245399501467,77.3931375467989,46.13286085265595,0
M,34.59963307690817,B,B,132.69692998973912,-27.222719373191296,A,101.59157654848958,-57.192797861274805,E,40.82210420748788,29.3507532606852,D,B,B,32.63703224580445,-114.55686549322091,80.22819280997679,1
F,4.745242720056749,E,C,-27.839355797232862,46.81097274061273,C,-163.07967210736268,149.2648064954152,B,-93.7897790754777,48.114462128906816,D,E,A,-29.369115900526605,-131.4325940653225,127.15550615744678,1
F,-145.05540578372037,D,D,32.1829614868892,6.53557910978666,B,232.61109151260987,-15.936923171394096,C,-119.38849229489703,-100.31282415860419,C,D,A,53.316627180865716,124.88676169943382,-109.57175958704275,0
M,156.935661817665,E,C,-48.535259503159075,20.394322319055668,A,39.22861246435889,-92.3659072842337,E,-27.052593975330236,151.95049453594584,A,A,B,-55.03257558558965,-70.48126558808411,-14.019798695960068,0
Other,-25.858446965704214,D,C,-15.085555107957447,34.50858994366604,B,45.06998254106089,173.41446896412594,A,-34.171142660816884,-68.82989299785433,E,E,A,78.92792168555069,-39.06601569213216,24.942909843537446,0
M,-120.33841039812229,A,D,46.27768633077277,-11.057633984473027,B,225.4232650544797,-118.43273591560116,D,-8.671647127167418,-127.1075908521357,C,B,D,276.58387532780756,-77.3312536376352,-134.66695953024623,0
Female,-61.966650116411834,B,C,19.12191772874997,-29.688877851354473,B,57.588082972078325,64.23598888218869,A,13.927295285350851,152.0225170065639,C,D,D,37.77375616388379,74.6907923139404,-78.41020861969224,1
M,56.83331125575237,A,C,8.196982087355035,48.03359218985025,D,133.03232640033337,-37.01285672370685,C,80.47265577436133,10.389208202893109,E,B,E,14.16807328629264,48.07855120401329,115.571950090805,0
M,-182.35725176477786,A,C,-22.63199360322087,-36.417290000735434,B,28.261459076951706,-35.614336488737734,C,168.26491545287809,43.954095030463954,D,E,A,102.32755920901906,48.099406050472524,53.46160326200346,1
F,-62.89452402758939,D,D,-216.6872272167792,-31.171817165443333,D,109.33832709597424,-57.47721295334931,A,61.68945473456776,23.910873086814263,D,B,A,48.336554719713355,24.435737425557353,-107.73930861434022,0
F,-9.329387601265129,C,D,-14.84469542766473,39.7845696779611,A,63.211861816774814,45.062979407142784,C,33.097272370182054,105.3512950868883,B,A,C,8.845472513926705,13.136131328713086,-40.063295765080795,0
M,-250.25803575533655,A,D,-11.950265226745895,-14.798503771519753,A,213.60970910089043,62.884016990192684,D,-20.158358903909196,-191.35001067653076,A,A,C,-109.85544611458009,186.8411973136807,10.413666314932946,1
Other,32.56526485379897,D,D,-36.927809348702056,1.1243368649819028,C,234.91197798073694,-87.55318167237085,C,39.610759536147214,161.24323739502387,A,D,D,-217.46871388453405,60.241803295461224,-10.842717927332414,1
Female,-63.888727594890725,B,B,-34.53426965873543,127.50464962868178,D,-197.87512375448887,-88.4306087700023,D,-3.481121829393023,84.24724215806634,E,C,E,-58.62067038419807,-22.278737363808094,-54.40494241186688,1
M,-9.376530062531174,B,A,-68.29698046136167,0.519435549668747,B,-66.99301254145588,-17.506314031941034,B,-149.3908792661938,136.32900057962186,E,C,B,74.14113341985252,77.52065146732727,-66.10877249859405,0
Non-binary,-68.1012508446331,B,B,-123.91591335688064,-0.16733750235019,B,12.40042997901985,-8.947267452066297,E,-254.0443748702315,141.97113978621005,A,A,D,113.72147282802096,-156.32998607821352,57.45275773031605,1
M,118.67741791997983,C,D,-94.4354413857773,7.891970117804549,A,8.520495402946535,-27.311554027226475,E,127.27748713877153,75.97489431821754,A,C,E,-46.23564891759545,108.00114862427202,112.94073022346707,1
F,-154.79990359601487,E,B,-21.228873469488903,-24.970079333074363,E,-256.488860997833,53.33835026642498,A,-7.374870526049659,51.63763350454224,C,A,A,-55.55687728519463,57.195462824804544,21.844551149466866,1
Female,-139.3531177846742,A,E,61.50039330366569,-160.67901987734666,D,-37.560193526029465,56.63764529542944,D,34.710041725774595,95.6680682678544,B,E,D,-101.7957574369611,110.68790634972618,45.1686691120839,0
Non-binary,-119.08132626826568,B,A,218.78344324108187,41.756001953418924,E,68.85323002187815,13.435978676737271,B,29.963651406660375,57.55206548822424,E,A,A,-100.19800388481686,6.231813546578537,105.64895068095295,1
Other,-24.99574065514956,B,A,-80.55784307818034,148.48820677893403,E,-219.8106197060219,-56.577502345278106,B,184.78624404426205,140.65071420651321,B,B,A,-55.92636234988972,154.25683778809892,73.66455523419371,0
Other,57.578881409116235,D,A,98.1730473881313,-181.81588617254562,E,-93.13611237882765,-106.61959886613302,E,-18.273640280787674,-19.905083641895438,B,D,C,-72.09885105497463,-26.478009645997098,-86.95836412256014,1
Female,7.469080886528605,B,B,-156.37956313218692,-31.49972530725435,E,-94.74601304166343,143.61935614839595,D,119.29983590113713,151.82360846673186,E,D,E,32.63925313888355,-19.41907369110774,5.9476318187662685,1
Other,135.16125601204794,B,C,-10.46753532572976,-72.78229222219909,B,77.09043719924736,45.908221960315025,B,-55.24504806200461,6.098800865860939,D,B,C,-205.11330889365445,-22.07262447681199,-168.29743620542448,0
