AgeGroup,disabled,Religion,race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
51-65,None,Other,White,B,-0.7758013067216347,69.79100586969034,A,-10.666424646011118,C,-88.97356833449159,54.21447210930458,B,10.944958056861346,B,A,1
18-25,Physical,Other,Black,C,8.544747268241018,-92.38535770425472,A,129.85415858124935,E,30.37420086710132,-249.84334238647898,D,-186.04257934063358,C,A,0
51-65,Both,Hindu,Hispanic,E,12.611215204881201,68.2575923954163,B,-155.76367047856905,C,-16.228971482398926,-37.053968196020165,C,92.60541211009571,A,B,1
65+,Physical,Buddhist,Hispanic,B,26.832686622269687,53.02726324646524,D,13.006570981683579,D,-45.350569656431276,-66.38140081523777,C,-105.50682559617232,D,E,1
65+,Physical,Buddhist,Other,E,-177.78190987207267,-178.10817756454549,B,-113.50996531841493,C,-72.4558738782772,-14.331896229426476,D,181.1364991268045,D,E,1
51-65,Physical,Muslim,Hispanic,C,16.67048891835033,53.93637238719516,D,17.020724210073933,E,29.42937285728246,-79.00139844688299,C,222.60290607028804,D,B,1
18-25,Yes,Hindu,African American,D,79.80890359245466,-110.48490123232129,C,-7.468084768796651,E,130.26399315863395,-25.632730292802847,B,17.752097170586268,C,E,0
36-50,Mental,Other,Asian,B,59.55907908576836,98.02537391021654,B,25.467152107817892,B,56.1439209334436,-39.56109629298447,B,-22.981881679413636,E,E,0
36-50,None,Christian,Asian,C,-218.80089328016842,-10.626825153230898,C,57.97766325230107,D,-23.651659519311192,-112.54467650904559,B,-62.39461342769215,A,E,0
65+,Both,Other,Black,E,-10.175248189489864,8.412114285833685,C,21.711390064888995,A,110.07890576112041,179.00511655220004,E,-191.7582319339627,A,D,0
65+,No,Buddhist,White,C,-174.5458885663697,-289.97499611437246,C,-68.25750017053713,B,-44.84976145734787,91.83940071208491,B,33.39237503170486,D,A,0
51-65,No,Hindu,Black,E,-132.35179459023996,55.726972884104356,E,-39.3058039166486,A,-96.40710089889741,82.78918614328653,B,-49.63214900940857,C,C,0
26-35,Physical,Jewish,White,C,106.09306399693482,-7.586132495996353,A,-101.5363184484094,D,-64.37225256245608,82.37476048045801,A,-192.2686748346164,E,A,1
51-65,No,None,Hispanic,C,98.1575797948813,-110.49810872166314,C,-32.2616762184914,B,39.6873682345352,26.462613505684253,D,-20.871171460260758,A,C,0
18-25,Mental,None,Black,C,-21.602583479827057,-55.45374743134472,E,160.23090510932255,A,-28.481879471220147,36.580982003047204,A,-32.42830045430782,E,B,1
65+,No,Hindu,Black,E,113.36989700223425,72.92267399394345,E,-61.496301693586496,C,51.70399823608012,-27.126420697991943,C,-96.98109590508001,C,B,1
51-65,Yes,None,White,C,-37.10649848281925,111.6857682960503,E,-86.53841741315097,A,-172.26808964582978,55.9410727702245,A,-238.1848836374868,A,D,1
51-65,Both,Hindu,Asian,D,111.81936496289784,47.02508413037316,C,32.05977510555112,B,41.37229161932627,36.420362277873295,D,-61.25943102500625,E,E,1
26-35,None,Muslim,Asian,D,-81.90399581289236,-95.41892258148725,E,38.06062826304325,E,24.048959225754277,34.29252593138786,E,91.79243399003761,E,A,0
51-65,Both,None,Other,C,46.532387950179306,16.261039561726285,B,46.538038909513226,C,-165.8299384125609,34.33968406316779,A,10.409812605993563,B,E,0
51-65,None,Buddhist,Hispanic,A,99.36502587835531,33.264255271084,C,65.86798001057934,C,26.288136570432748,-47.49121307695443,D,-14.435606500015863,A,B,1
65+,Mental,Buddhist,Hispanic,B,52.80208092489783,-169.8016023821414,E,103.04075635560154,B,-28.1623786076879,235.91565355576262,D,-49.74884409534832,E,C,0
65+,No,Buddhist,Asian,E,-147.3241166871987,81.44964840421422,D,-10.308799196376457,E,-54.60243893496566,-83.61892783259053,B,164.1538704499007,B,B,1
18-25,None,Jewish,White,A,54.82627374557727,-36.48809689240272,A,-86.17748447314833,D,9.740905903663851,-0.7632303174532381,D,-11.38742380378812,A,C,1
51-65,No,Muslim,Other,D,60.15359314781583,-94.51790755668445,A,-160.00446203513368,E,216.7189580379561,-105.0251926683347,B,16.819848037955403,B,C,0
36-50,Physical,Muslim,Other,A,-57.3523853307489,66.67980138167248,B,84.11575195769494,E,-147.40817764882482,12.404465926629776,D,233.10943518946584,B,E,0
51-65,Both,Muslim,African American,D,71.00758192163643,-69.86139417061315,A,27.099861972050142,C,-29.709435626315877,116.53224435192244,A,61.67737786905334,B,D,0
65+,Physical,None,Asian,C,320.86535771366516,-35.791000829998616,B,22.377223828498465,D,-24.63948676525132,-94.89682452678598,B,-44.70358991890645,C,C,0
36-50,None,Hindu,Hispanic,C,28.252731918625162,-64.35502753365776,E,67.83484751757155,D,82.90143899238991,-19.145986894914607,E,-81.36717529569373,E,E,0
51-65,Both,Other,Black,B,47.82474269616261,45.25427657061456,B,-227.57354454870784,A,-95.91925086335752,-43.95115200657702,E,-120.89114189711655,B,A,0
26-35,No,Other,Other,E,188.58547555876143,74.44827889641897,D,-71.34511874804568,E,1.5513384432487816,-2.453151684309552,C,-8.74171739415473,D,C,0
26-35,Yes,Hindu,Other,A,-82.85968308190309,-49.622273943399975,D,93.47518413652209,B,93.63633562039121,136.62537773856045,D,-1.5496917102375387,E,D,0
36-50,No,Hindu,Hispanic,A,14.642189581469744,-98.7259548595967,E,-61.28506303654589,E,-23.288361906684965,-69.32641662820139,C,108.68509888198807,C,E,0
18-25,Both,Jewish,Black,A,114.97136918664042,-133.18136666864015,E,36.58815868938085,B,65.66715853754187,70.01090008190073,C,-54.851500602604276,B,D,1
65+,No,Christian,Hispanic,C,153.8874110625623,-87.45255116037039,A,-258.95461547675416,B,104.9573419263847,22.570151299283587,E,60.603591563131765,C,C,1
51-65,Yes,Jewish,Hispanic,E,-87.11633967946277,-4.474580869491395,C,-59.48263122851443,D,59.3755549638367,-114.79370853718878,A,81.41666326529659,D,D,0
26-35,Mental,Hindu,Asian,E,46.339826775918205,-109.62359633264957,E,-222.58739730355893,D,23.387509197529745,83.12781903454702,D,-161.63496293849406,D,B,1
18-25,None,Other,White,A,140.1470112249369,-51.769864398405005,E,-197.7799797299421,E,-20.66333290261709,46.335334974028214,D,39.54167023823889,C,A,0
65+,Physical,Muslim,Black,E,80.44041287066402,-27.414922979234557,A,-115.36687522989656,D,96.48539364766413,79.65571588367924,E,106.44097460444581,A,E,0
65+,None,Hindu,Black,B,141.5317915987204,-308.666957303565,C,-163.69070783779108,A,78.0614023601454,-129.6134567800239,C,59.8804740953791,B,E,1
26-35,No,Jewish,Asian,B,-20.86971238080737,-12.816744435783074,B,-108.53058747306427,A,9.327976459332197,72.508860951791,D,88.70943986999927,D,A,1
18-25,Physical,Buddhist,White,B,-117.44360338597404,-24.822698655446988,B,106.86164405570526,D,238.54186149401025,-19.661416393199215,D,-121.86814120302725,D,A,1
18-25,Physical,Other,Other,A,64.05944714773436,-39.14409838671115,B,-95.88653475477601,A,-98.30253465390709,48.175521787875844,E,-109.15067558517349,D,C,1
65+,Yes,None,African American,D,-55.44218389508653,52.484824617607394,D,-109.28091369770418,A,3.0917581529389095,19.141640736499614,C,-91.56968334752187,E,C,0
65+,Yes,Muslim,African American,A,-57.70877413553952,16.626125301984914,D,60.82708527468112,D,140.77765822918957,-27.376719701114943,A,32.35458843989649,D,E,1
51-65,Mental,Muslim,Asian,E,57.62098641605301,45.847586145583996,D,-59.54341060405724,C,-5.743848925490891,24.482917061674158,A,127.79751559571486,E,A,1
36-50,No,Muslim,Hispanic,A,79.62016947940772,-4.853581341510979,B,-153.69807759711333,B,-29.113845366593893,51.17362712761471,B,116.66017134952604,A,A,1
36-50,Mental,Muslim,African American,E,-149.2782585003609,79.05811007029128,B,120.35264670678333,B,91.58876438089646,14.671912826121721,A,-213.37264832122656,E,A,1
26-35,Both,Other,Asian,D,75.68309820783404,7.878221862132741,E,10.92875815935024,C,-47.71049376007902,80.90855546798045,E,-90.63110559877924,A,A,1
36-50,Mental,Other,Asian,A,-34.96432329960576,98.72879809625765,B,-7.176959558960448,C,-10.242537393415116,-33.506794244114644,B,40.18523711713971,B,A,0
65+,Yes,Other,Other,E,-251.2235555556658,-125.40367250493492,C,157.948296738815,D,-114.3469852362947,-41.502359989873675,E,31.290172931251213,C,C,0
65+,None,Hindu,African American,C,-54.4019566408067,-42.71291052655415,B,-85.57688015716,D,-37.685986624070814,-251.0340260253598,E,100.66756358258779,D,D,0
18-25,Yes,None,Asian,E,-57.505829287898116,-58.17508989224509,D,-275.01238411406325,E,50.97207955214982,-80.00720213256449,D,-19.17639001125252,B,C,0
26-35,Yes,Muslim,Black,C,19.8303946381498,87.04038394715337,C,42.36902602712212,C,-91.29411070467472,-76.37348098487418,C,177.11741581528827,C,D,1
26-35,Mental,Hindu,Black,A,171.24786645394312,174.5261556981194,B,50.66566827930122,E,-54.26695481820786,6.651287299838232,E,41.596131519570825,E,A,1
65+,Mental,Christian,White,B,142.42656308478868,44.40915262485759,C,79.10999319023013,D,19.71488569801682,70.80617928962619,D,-99.15803200088891,E,A,0
36-50,Yes,Christian,Other,D,4.577531830040161,81.85947672768661,C,-86.47156032852284,B,47.06579666462598,29.71850346353137,B,-89.21392344556439,B,D,0
26-35,No,Muslim,Asian,D,91.20177257416593,-146.75316502567583,B,222.78838771367106,D,99.15430339318199,-0.5848465408151837,B,-108.88548867380912,A,B,1
51-65,Mental,Muslim,White,B,-51.695428514720106,243.47155829664365,A,-8.911944328246372,E,73.43622595144593,6.894852893138591,A,18.53713416310787,B,C,1
51-65,Physical,Other,Asian,C,88.80851694100636,-39.77940266736349,D,7.882469716181295,D,-122.39246222515501,248.1603058339937,A,-267.5983013773611,D,B,1
65+,Mental,Other,Black,A,-36.41771499624358,-99.63594430155783,E,0.24271474482926444,B,1.2339887875485274,8.153974228672336,E,-118.2898912050908,B,D,0
36-50,Yes,Buddhist,Black,A,-69.63284725923195,-32.91875810902822,E,-86.68900342332041,C,151.46438697982413,-189.6562832707569,B,35.963780253024595,E,B,1
65+,Mental,None,Asian,B,-18.046424880779988,-109.39236522974807,C,-57.25870983960728,D,-39.54741406865263,65.69841313048414,D,156.7606324544987,D,C,1
65+,No,Hindu,Other,E,49.94294566676166,210.68298444670225,A,75.6588035453881,E,-153.82257091697977,-57.72539439066286,A,32.13648710405359,C,D,1
18-25,Both,Other,Other,E,-148.84254759171455,121.20889794033107,A,-256.9491785354735,D,-18.509182962162335,83.43304910031735,C,-231.9643326275644,A,C,1
18-25,Yes,Other,Hispanic,C,-1.9351887721682992,78.5476352668886,D,-73.6547334936432,A,133.63033702176227,-10.835855453914823,D,-101.4553912455858,C,A,0
18-25,Yes,Muslim,Asian,A,-27.196207132611296,138.9556135968493,E,-64.9186241128942,C,90.20547661659009,3.0233762348724222,B,-14.021885244743038,B,A,0
18-25,Both,None,White,D,62.58291859173124,34.638824827185296,A,-96.95877464475998,C,-131.40148211218963,177.259447931103,C,69.99053626516886,C,B,1
65+,No,Muslim,White,B,-202.3005257646101,44.28915235658835,E,136.53728442845062,B,139.25349073492924,-39.21269631667177,A,-72.85240065166984,B,C,0
26-35,Mental,Hindu,Other,B,-137.46069319716398,62.27197952973178,C,-174.1780203196651,C,117.85642626473324,-119.60482979149387,B,121.05218478080835,B,E,1
36-50,No,None,Hispanic,D,-15.726219318837224,-113.86518068527407,B,3.8064412948440887,B,11.110659307159525,-31.412288399033457,A,-161.04148098819198,D,E,1
36-50,No,None,White,A,77.2648455838506,-157.92931274568573,C,192.40229154675816,E,-109.634212649032,139.78345042174988,B,-140.6366292172333,B,E,1
36-50,Both,None,Asian,B,54.191070643304975,-55.25104304186838,A,31.856619248965174,E,28.086045308616818,66.29862358820368,C,-79.93407941187097,E,A,0
26-35,No,Buddhist,White,D,22.7883662859502,57.56729279401246,E,57.83942013954832,D,-55.13894516439029,50.40566699015716,D,62.02928745726921,E,E,0
36-50,None,Hindu,Black,D,-53.89696646570082,150.0415995787187,D,-128.5161228451895,B,83.09794842269788,-65.77984113538707,D,58.76917132480505,C,C,1
65+,Yes,Buddhist,African American,D,-211.50023253615075,-92.15836569821785,E,76.48725679516207,A,-15.849333669767148,8.063458993547023,C,-3.990211927594382,B,C,1
65+,None,Muslim,White,C,88.38449311763713,93.97327390791261,B,29.358537212287317,D,12.839800715030957,-101.37591917271102,C,21.62976741618293,D,B,1
65+,No,Christian,Black,C,-16.432911904917674,-60.53970819399972,D,-23.999867386441448,E,93.22077449258171,-54.051103581393825,C,-55.46597020483064,E,E,1
26-35,Physical,Other,Other,A,94.35518208492466,-181.9875617789533,A,43.50161302516712,C,-111.2011779624539,181.33337569711864,B,-12.900634205399522,A,A,0
36-50,Yes,Muslim,White,D,246.6598438477241,-38.127125576021626,B,349.712905337076,D,126.73746504430932,-17.096707206765988,D,36.80098925655504,D,A,1
26-35,None,Jewish,White,B,150.13417949587802,-170.1140575752945,C,38.798460637191404,B,47.55532826250023,-23.462821953765836,A,51.719028063981895,D,A,1
26-35,Both,Muslim,Black,D,192.46798412376563,-137.97998490318238,E,-44.16082500311694,B,-44.63457396880021,117.50092110745504,C,105.54969629450571,D,E,0
26-35,None,None,African American,B,203.80890389831885,33.85041092827905,E,-32.65855067213147,E,71.54828316283998,-26.552846593985613,A,72.69271788188003,C,D,0
51-65,No,Muslim,White,D,10.964325092073032,179.62193878266558,B,58.62148521139924,C,101.5876164718014,-107.74252070596562,D,19.875074232093574,E,E,0
26-35,Mental,None,Hispanic,E,57.38596038518992,-30.262018080569934,D,-19.19490418032071,E,41.206323577606945,104.79389775263301,D,30.4793100773752,C,B,0
51-65,No,Hindu,White,C,28.422536742904914,42.28344303429431,E,88.5694764131209,A,-185.297233845781,-32.001572933214995,B,119.15765144515215,B,D,0
18-25,Mental,Jewish,Other,C,-96.63688292073861,-14.12055988459101,E,87.67705559346494,C,-7.0736689358561335,108.633060575977,A,-160.57261259126733,C,D,0
18-25,Physical,Buddhist,Asian,E,-3.4847358821466736,33.300067045611684,E,80.62524802553519,A,37.45340859445496,-19.48596230239493,E,-134.8348622689786,B,C,1
36-50,Mental,Other,Other,A,255.25779611972416,106.51973645642911,D,-65.05429795518167,B,-101.37644083104884,-123.82824796116354,D,-12.791083533097305,A,B,1
36-50,None,Christian,Hispanic,E,7.549877754972711,-99.37472417130354,A,10.062816901997001,B,0.9808655112401667,-122.93817536428475,A,53.36329933954423,B,C,1
36-50,No,Other,Hispanic,C,-79.24580020318783,-169.95698999279526,C,-24.499868581983318,B,290.6835352728938,-34.518091529328196,E,63.834370480452485,B,D,0
36-50,None,None,Black,A,154.3552598053254,-72.08061888122779,B,-127.27157211413882,A,-63.96230191533486,54.88755945669629,A,140.32816021592072,B,B,1
36-50,Yes,Jewish,Other,C,-30.594741764195167,106.26996043128132,B,87.02211608644942,C,-132.21917387152712,-64.10465759985642,A,-76.57980895453873,C,B,1
51-65,Physical,Christian,White,A,105.12480740471901,22.52866954399494,B,-93.76990289993522,C,-13.626627217739337,10.224520767223492,E,-86.49518649680346,B,B,1
18-25,Physical,Jewish,Asian,B,-131.75803876408392,-166.98360400845507,E,106.44084666610655,D,-13.290582175172252,-28.383141904970234,A,113.92021720576963,B,A,1
26-35,Yes,Buddhist,Hispanic,B,-1.0015561546797298,34.965776816240115,E,109.34478988600213,E,97.29429430472354,68.90653886255758,E,86.31239703426893,D,C,0
51-65,Yes,Other,Black,E,-28.005353469917093,27.870009097053327,D,-11.965459311705814,C,-11.400102949161324,162.48799694458987,D,-8.222212554234025,E,B,1
36-50,No,Christian,Black,D,-89.7885318566103,156.99115531450917,A,89.11657451372447,C,-139.2528674856922,-136.62389687167794,C,-17.99825926290443,C,E,0
26-35,Yes,Hindu,Hispanic,D,15.713286026753709,143.20791352096936,C,-31.219960145426118,A,-165.4488571106032,-47.07887423371627,D,-20.24822022015264,E,C,0
18-25,No,Christian,Hispanic,C,-52.59411186110956,-143.81971716704703,A,20.418224918322757,C,-99.23381018884564,-167.16290105474835,E,-207.10571893592197,B,E,1
51-65,Mental,Jewish,Asian,A,42.59697007943424,-87.98938447644522,B,125.91457890343509,D,11.291099217943396,35.60979622667799,A,-27.44205978844149,A,C,0
18-25,Yes,Jewish,Asian,C,33.789351337558344,-96.47174191457947,D,22.137040660215295,A,-39.70630404159109,75.22016981813633,C,168.693507876905,B,C,1
65+,None,Hindu,Asian,A,122.99642111474517,75.38317238279798,B,148.9161916919276,A,60.46778974145523,98.40579833776177,B,6.61013182226137,C,B,0
51-65,No,Other,Black,E,-125.0388337325684,106.15969899466681,A,-17.941051316026297,A,-26.08073433208677,91.11214189800869,C,-130.86404090989146,B,A,1
65+,No,None,Black,C,-20.46691438393825,-12.804078372984801,C,-56.45923578681219,B,60.9355121366151,-82.96151817471163,D,29.577262375509562,B,E,0
65+,None,None,White,C,-8.755302503816383,28.15885583673069,A,-31.645295562626142,A,163.35756829344334,-100.01009309812558,D,-177.1821123440624,D,D,1
36-50,Physical,Christian,Asian,D,-103.08589821858712,-77.77328455918219,E,106.4951045768751,E,-136.50818291846116,-110.60821171933995,C,-29.418927119697496,C,A,0
26-35,No,Hindu,Hispanic,A,31.88417016808021,30.688911298867822,A,10.74276366198059,E,-24.674791135095546,126.2981881243836,D,38.55675919722806,B,E,0
65+,No,None,Asian,A,116.06005198107727,-138.4140489567161,A,-24.31667860903386,B,182.6530614258782,-135.3546867577482,C,225.097411018267,C,E,1
51-65,Yes,Muslim,Black,B,4.178826896727698,239.32653924467579,A,-28.456469159406524,A,-101.20050745024356,-12.89995364740485,C,115.56263872873377,C,E,1
26-35,Yes,Muslim,Other,C,30.240973301978798,-139.5003000025297,E,-140.41443827356125,A,-7.979882638313845,79.08287479824543,A,-99.80227040448301,E,E,0
65+,Both,Other,Other,A,-9.07748475038411,29.44717125939093,D,-39.55798796185973,D,8.14907229552986,-36.86730120077114,A,138.71330411241237,B,E,0
18-25,Both,Buddhist,Other,D,46.069618460151375,-36.120445815998806,E,-217.725395281851,B,-70.41859899862364,57.39611871787951,B,255.08842568923788,D,C,0
18-25,No,Jewish,Other,C,108.70447634216889,-20.98505594933088,A,8.524101558552639,C,-64.93625976047154,146.47255114333873,C,49.7317577451247,D,B,1
36-50,Yes,Other,Other,E,21.3679737029755,-118.80219159506655,C,-172.53475941701996,D,-27.748591924457962,62.35286918892401,C,-71.91184770929966,B,D,1
26-35,Both,Muslim,Asian,B,0.06715654141737956,80.02808052617554,A,19.391006168849824,C,-281.05027506394936,24.14321852538384,E,-84.64755389888413,A,E,1
26-35,Yes,Christian,Other,C,-62.35626523613561,76.73759749134892,E,-20.958377084312154,B,41.16015086947114,-134.60051958480636,D,27.82884768185465,A,E,0
18-25,Both,Jewish,White,A,191.76906584909244,161.98344495702833,B,81.74036274775037,A,55.20307445697385,-115.39418828009012,B,51.28149519371611,C,E,0
51-65,Mental,None,White,C,-41.798187273924455,-75.42722797393176,B,8.641994670617787,A,148.73314075525622,-16.538543162195268,B,-44.82231299194249,A,D,1
65+,Mental,Other,African American,B,-44.67941625879375,-21.564796358839246,D,32.90853643102592,A,-99.04782595110052,61.91197625805419,C,-13.43867696942127,E,B,1
65+,Both,None,Black,E,-32.55114358700793,-24.337575290840398,B,-24.745762777976896,E,115.69430605712748,122.54574101383866,B,81.00587041894076,B,A,1
65+,Yes,None,Other,A,-52.89331902141168,-17.26111572527339,E,-28.58527388694978,C,42.29255267446292,-80.0000046664962,E,101.9461072897129,C,C,0
65+,Yes,Jewish,Other,E,49.501413011580034,193.6912209256061,E,-102.71832630277285,A,-227.51285710285444,40.418798097413756,D,93.00359506355585,A,D,0
18-25,None,Christian,African American,D,117.15371057610488,214.81237697158093,B,101.95843032059022,C,-56.38680570213433,29.997961897581327,B,4.746619999194896,A,D,0
26-35,Both,Jewish,White,E,23.65343699261874,-52.2847428120436,C,-223.7994731384231,C,73.22104169495836,75.0214081340299,A,-58.02781990343634,E,D,0
26-35,Both,Buddhist,Black,C,6.041616309668238,71.04353902983057,A,-41.82601728898441,D,4.625289553469044,30.71263756080275,D,75.40423672623632,D,B,1
26-35,Mental,Hindu,Black,E,23.71165935486467,-106.45340757133559,C,-6.845075691659705,E,-19.141919631340834,-13.949275139291595,B,238.11247725375853,A,E,1
36-50,Yes,Other,Black,D,121.55603666955737,57.70466905992089,E,-111.94999008566818,D,-34.643979479245715,-123.99139351838748,B,34.330019456969694,E,B,0
26-35,Yes,Other,Other,C,-34.368793102052464,105.39247607945245,E,-83.99400593966257,A,-108.68253930385143,12.445142584602072,B,50.536273104405424,B,A,0
51-65,Mental,Hindu,Black,E,127.5905339167454,197.2019154471684,D,60.04901540312587,B,-67.84594230182766,113.39009506351769,D,-42.48202872582114,C,A,1
51-65,Yes,Buddhist,Asian,B,-172.22687460934262,-40.991364068758344,E,-53.79929278724179,A,11.57024474134185,55.74281129518104,C,0.7630264970687586,B,E,1
65+,Mental,None,Asian,A,-21.614820152417867,-152.8295790109809,B,-42.81116241689371,A,203.95884115276561,-107.9947782477354,B,112.78939727055348,E,A,0
65+,Mental,Buddhist,White,C,35.0511953061765,-22.03248773082774,B,159.8098762132036,C,-88.70227952538588,-12.555327766132566,C,37.491243065510695,E,C,1
36-50,Yes,None,Hispanic,D,92.9466108423877,-23.932080724718848,D,221.05595806629177,B,107.28640283480108,12.719733501631033,E,75.89665773932649,A,E,0
51-65,Both,Buddhist,White,D,-33.52527471638155,25.81249606000146,A,-16.062569413722695,B,-122.85556789077509,45.740045037082744,B,130.02218394120052,A,D,0
36-50,Physical,Other,Hispanic,E,-100.94159798653986,-49.6612317614156,D,-6.680070862724502,E,46.40365699688128,48.01621924944051,C,70.3397976009786,C,E,0
26-35,Physical,Buddhist,Asian,C,-113.1531727449756,106.95209869379102,D,-75.87938958055604,C,-70.35893950489283,-105.72790952977363,A,11.563183199966426,E,C,0
65+,Yes,None,Asian,E,73.12771800657049,-42.804238777085736,D,-102.09552548108125,E,-146.99502266630194,-77.47366951472142,B,15.737121171728734,E,E,1
26-35,None,None,Asian,D,-38.66929975815156,-27.868043342176602,E,-186.59228647882443,A,-82.16091847678459,155.41533653524644,C,19.508690904096273,D,E,1
65+,Both,None,Hispanic,B,-26.856178646270244,-22.746638568478883,C,-32.64019826746209,E,-75.86724265721448,50.77281082876218,D,-10.917964151288489,E,D,0
26-35,No,Muslim,Asian,E,62.24807042489052,90.50962230979536,E,99.39816515397712,A,-256.3738922923551,-57.42820367757994,C,71.65575316845505,E,E,1
36-50,Both,Hindu,White,C,-42.89572086092201,43.017411730570956,D,28.121685459438662,C,-114.31007575057764,-43.072210281314106,A,-21.774003946373416,C,A,1
18-25,Physical,Muslim,Asian,D,104.07876719876452,86.11812934369493,C,-94.10419966354682,C,55.80392269169045,-169.51403906167045,C,312.74488210188287,D,A,0
26-35,Mental,None,Asian,C,-135.57884058981418,-13.81641804379389,A,-93.54261047864588,C,-25.928162544626677,33.583675194246915,D,151.50102556566554,E,E,0
65+,Both,Jewish,Black,C,-31.053659232868412,10.518079787221156,C,26.483048102124123,E,-122.29885502796924,81.37524565447652,E,109.89622270106769,D,A,0
51-65,None,Hindu,Other,D,41.93723197971514,-62.36336384051757,B,29.534088283273107,D,-16.155987349721865,271.38333482920365,B,-31.81540854154747,E,A,0
51-65,Physical,Buddhist,Asian,A,-14.454553421170175,-24.051333215307185,C,76.92441232447837,B,93.62780316950364,141.07814304741538,E,-30.005538630662837,C,B,0
51-65,None,Christian,African American,B,-72.45347342121495,-45.0431808243359,B,23.015638264502165,E,-82.12768519356892,17.63981575712912,D,-198.8657852125398,A,B,1
65+,Physical,Buddhist,Asian,D,139.90280230577656,-49.50735049050677,D,-129.75780188231678,A,58.68230468337673,-14.34904355154021,C,-174.33682795414165,B,A,0
51-65,Physical,Muslim,African American,E,-238.460770164856,-141.24081227034085,A,-77.88809266934996,B,-83.77652031686273,-115.36673949162267,B,-60.287863378176944,E,A,1
65+,Mental,Muslim,White,C,308.50099708404,196.86002494649634,C,5.752049110125678,A,150.24215280289215,-32.528671502700554,C,26.666241127016153,A,C,1
26-35,No,Christian,African American,C,-22.529724540932836,20.241293114050297,B,3.9804075595481296,A,-25.541027553787814,-101.25212977640636,D,49.04623856189229,A,C,1
18-25,Physical,Hindu,Other,C,-94.97370320954838,-132.90841916646218,D,-21.577070789884488,B,-15.209039174453052,-42.44000194213525,D,29.510227335995896,E,A,0
18-25,Physical,Christian,White,D,59.05256396840648,240.21260885471776,E,120.30443648762234,D,11.668950560770698,85.65188825544391,B,94.63269044254166,E,C,0
65+,Physical,Jewish,Black,A,-83.66825401450903,107.69364306440244,A,-177.19366353296212,B,140.84257117993744,19.341923876680863,B,-147.68020415752764,E,C,0
36-50,No,Buddhist,African American,D,-10.073133777009488,-117.48925849273925,A,32.22686757958337,A,30.765500093009674,-63.40538620663636,B,-140.8243091799098,D,D,1
65+,Physical,Hindu,Other,B,-83.12966136522975,77.81374251390658,C,42.80110661325309,D,-89.26873473655414,125.47145474054786,D,62.40521722189658,D,E,1
18-25,Mental,Other,Other,D,-13.175317577096962,0.6215560693072898,B,-3.7596545168922475,A,-69.40040857835523,-93.5022124106651,B,294.57876961899683,B,C,1
26-35,Physical,Buddhist,Hispanic,A,-75.65679691288356,27.080084027278694,C,-58.85252980268027,D,-52.58589670892996,66.7762555001142,E,-17.519079026732605,E,A,1
26-35,None,None,Other,C,-109.33571230419987,-143.90736058240537,C,33.1227608949083,E,-14.412290634486041,-211.52043164847973,B,127.67620441370957,B,D,1
26-35,Yes,None,Hispanic,B,-30.115946091556545,44.44017192794478,D,-125.39143641714938,A,9.673653647985356,103.3193797609134,E,-55.1536738403262,B,B,1
65+,No,Jewish,Hispanic,B,-38.30179674559353,-19.69169595088509,E,53.71390419483008,B,-51.413506735850135,-20.329617323651902,B,149.11231420277647,A,A,0
26-35,Yes,None,Asian,D,-43.10577310293557,-48.73587640819578,D,67.01590625319098,D,89.81181562519615,13.15344475591091,A,40.55521153624363,A,B,1
65+,Physical,Other,Black,A,110.42772041942415,28.104354924395004,C,175.26824070284434,D,44.5272810621573,67.52750203281457,C,-57.29236888348574,A,C,0
36-50,None,None,Asian,A,-54.45844431750331,-112.47635306703833,A,70.7283352714974,D,23.23804606844214,-130.16635892293988,E,172.40997167046896,B,D,0
51-65,Mental,None,Black,B,27.62754565429381,72.48413110841973,E,-121.42323394293528,E,-215.50184174142606,103.7247420905021,B,-26.524520347479736,B,D,1
18-25,No,None,Asian,B,65.01461461277273,-21.195285282861466,B,52.88958731060769,B,100.10126651641804,-57.29447382103936,E,-1.376940078637353,B,B,1
65+,Both,None,Black,B,49.70524562564858,-144.31383240022782,B,-65.99364223873553,A,45.834916046517094,-35.671152524016925,B,-52.52890726246421,C,B,0
36-50,No,Christian,Other,D,33.00849094674798,-131.3734756878552,E,35.53884658178119,E,41.88017451679391,125.36123356252224,E,83.47234341613107,D,C,1
65+,Yes,Jewish,Other,A,-72.3731294771027,-179.35202280812044,A,-87.36907328784555,B,-85.52117975031703,-54.55421661563518,D,-89.62154347151731,E,B,1
65+,None,None,Other,A,-43.45771919524101,-118.96379832539586,E,111.44243972217205,C,-118.4491178336541,-17.833514406208444,C,-1.4325384501693246,C,B,0
36-50,Physical,None,Other,C,-18.282716845918664,-76.60051817526626,C,88.97602690832724,A,21.51474952365294,87.030785131539,E,-58.006310986865074,C,E,0
18-25,No,None,Hispanic,E,119.50664762019719,-35.31255284474756,C,33.64838654633207,C,-72.72790127157424,-2.5697279251674,E,49.46513735102716,B,C,1
51-65,No,Jewish,African American,A,6.440918981097944,-49.84908957690164,B,26.69176340359642,B,51.92532260100041,-91.0412381040212,B,174.72763128095298,E,B,1
65+,None,None,Hispanic,D,-18.215738563339276,-22.414738914941807,A,11.234782113552521,A,-90.5058636861185,-57.043584793117105,D,189.69358573964632,A,C,1
