Age,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
49,Asian,D,A,E,B,20.47082673704975,E,-86.16622925905595,A,124.74692924841248,0
68,Hispanic,B,B,D,C,-67.22654752069528,E,22.517200600968078,E,206.82525405869953,0
67,White,A,A,B,A,-119.15527971064566,E,-39.67474592867308,C,-110.36607305638628,0
64,African American,D,B,D,A,-15.373912065000535,E,170.57501019163698,C,8.425462069127757,1
34,Asian,D,D,B,B,-43.02464934830794,B,-22.80896839950707,B,32.16591145183577,0
42,Black,B,D,C,A,-54.3789883309459,E,120.19614085666765,B,74.41973603899125,1
26,Asian,D,A,B,C,-123.95118056106473,C,-54.52109689710165,C,18.01217999349066,1
46,White,C,E,E,E,3.8835804369594413,C,-62.018996031677986,E,124.42866124941023,1
79,African American,E,C,C,A,-138.85613834143177,E,13.535396674225014,D,0.5124442943443795,0
62,White,A,E,E,C,69.41123665308125,D,-57.11318131513351,A,41.01710068310708,0
68,African American,C,C,C,A,-128.65820481082702,E,2.7458178143967027,B,-22.903395766580548,1
54,White,A,D,D,D,28.567197653685213,E,3.864218943344876,E,0.29704834881351977,0
32,White,E,E,A,D,-76.98332768689889,C,59.139338418115905,B,-144.0877551703307,1
37,Asian,A,D,C,B,77.28725608988114,D,-44.6968929151018,D,-176.44366819985834,1
43,Asian,C,C,D,E,-100.00842748719761,A,190.25777740573972,A,72.17879165586616,0
59,African American,A,E,B,B,-31.658574729912527,B,-144.2782565197243,E,53.64909291416683,0
32,Black,A,C,E,D,105.18600718714364,B,40.47564759733067,D,-161.53016125503714,1
80,Black,E,E,A,A,-27.854884631757304,A,35.11734741297226,C,-107.27138495036309,0
76,Hispanic,A,C,A,E,71.31827178932696,A,15.778782441859763,D,218.54570130485106,0
66,Other,C,D,B,A,105.8840764847184,E,-39.226266422807996,C,38.182503249238096,0
49,Other,B,A,B,C,72.42384559566214,E,-3.145587055058364,A,169.7527584323948,1
89,Asian,E,E,D,D,-30.98336186937849,D,-86.20844187018083,C,23.56757824511692,0
27,Asian,E,A,D,C,82.26457461590576,D,-139.8730269845248,E,109.70221755589031,1
93,White,B,D,E,B,12.553426077167906,A,-42.277969677424636,B,-27.48271358955937,0
27,White,A,E,B,E,-15.829176835052325,E,-91.04432380771468,C,-100.28402764217601,0
48,White,B,C,A,E,115.07160785138313,C,105.9690411305705,E,30.985082247362456,1
98,Other,D,B,A,D,148.89144067167467,C,-150.9981764902283,D,25.848196693464082,1
78,Hispanic,E,C,D,C,130.7026183666398,C,59.63651358098227,D,171.2452388592466,0
20,Other,A,C,C,B,-33.40961727585932,C,128.64620247566032,A,7.511570344373415,1
57,Hispanic,C,E,A,C,-1.210927307170989,B,-31.317140505076974,B,-53.267873038207824,0
54,Asian,E,D,A,B,-68.64587052778741,D,-17.18489516570329,A,-202.19274105158763,0
81,Asian,A,C,B,B,-52.20640207148956,E,-21.442886139204447,A,-29.94172485240623,0
19,Asian,E,E,A,D,41.15951835399158,B,9.146014819018655,E,-46.695092465521235,0
36,Hispanic,B,C,B,A,-62.73817761535374,E,87.60068080332358,D,4.39384847643797,0
61,Asian,E,E,E,A,-148.33020143083817,E,-24.198392460948625,E,-53.36546240749268,0
58,Black,E,A,A,C,29.67932243256346,B,139.929402801073,D,32.00468780117779,1
84,White,C,E,C,A,151.53001114796783,E,54.24009564013599,C,-26.731651143603653,1
94,Asian,A,A,C,D,26.182838688394348,B,-44.09865052881254,D,-210.26632117321387,1
23,White,C,A,B,C,10.770133870789742,C,-2.5503849032051065,B,-38.11107548274298,0
85,Asian,D,E,E,B,47.75669730810224,E,-18.568598595687156,A,-137.08566055041175,0
81,Asian,B,E,B,C,220.6372760100829,D,30.65849727760877,B,24.151219305635816,0
95,White,A,C,D,E,103.65640437344513,D,-44.00172303171149,C,37.6768532589962,0
34,African American,C,E,D,E,49.30467141211469,A,71.9186735924975,A,-115.29847093176483,1
29,Black,A,C,D,C,-70.47957320669941,E,-115.55582528490702,E,-16.341832936792734,1
75,Other,C,D,B,E,-53.69075327745876,D,28.148335324440904,B,117.54725854402679,0
87,Hispanic,E,D,E,A,-90.35378707858361,B,46.450144950460725,A,-104.05338815710579,0
71,Black,D,B,D,A,-150.03026945333048,B,79.02617509411888,A,38.62404157020963,1
18,Asian,B,C,D,C,-49.95907093453922,C,-32.576577977264606,C,42.702471776293514,1
40,Hispanic,A,A,B,C,5.5551956861521425,B,-22.278695593726848,D,15.623034301448799,0
28,African American,B,D,B,D,59.83398756484338,A,131.75494540939647,C,20.795802573618133,1
69,Asian,A,E,D,D,85.5831609744545,C,78.08517235514076,C,-49.038878229967615,1
41,African American,A,C,C,A,-29.037979436241773,A,-23.537880181127637,C,-39.4778750988433,0
93,Black,A,D,D,B,-87.58822210689819,B,-29.198475126643935,B,36.1900827039538,1
49,Black,D,A,D,A,93.4043301430392,E,-47.66841595903804,D,249.95539007087876,1
23,Hispanic,C,A,A,B,166.63796811990287,E,29.51438432188582,E,-219.39361316575287,1
19,Black,A,B,E,E,51.471591451619005,A,142.43027878085297,C,-78.51433395796658,0
87,Black,D,A,D,A,160.85669307880326,A,88.29527921874755,A,3.6244345131066864,0
57,Asian,A,A,C,B,95.60800212977828,D,126.2583996837743,A,-54.578865776377036,1
71,Hispanic,D,C,B,A,152.51367170985327,E,-97.8727791115409,B,38.586924180170726,1
83,African American,D,C,C,E,-49.21910482306882,C,-157.80743277555766,B,-175.69294996204198,0
33,Hispanic,A,C,A,D,-30.02994146419159,D,36.0397992492756,E,153.04458702751097,0
79,White,D,B,E,B,-38.180811034623154,D,-81.40857690649563,E,75.93550363891347,0
97,White,D,B,B,C,-85.77909810819764,E,-61.91129436080121,C,44.4585727022035,1
49,Hispanic,D,B,A,C,-142.40715968392877,E,35.981569579292014,E,-236.69634230556915,0
96,Hispanic,A,B,C,C,-75.5932933184149,B,147.40015959444574,A,181.4727014713832,0
52,Black,D,C,D,D,-82.12206499167105,C,-23.429526257714457,E,22.891230033702044,1
47,Asian,C,D,B,B,9.073948071093367,A,80.58233960291315,E,183.80642002143745,0
66,African American,A,D,B,A,-41.06624145866581,A,-38.72558768685732,D,-26.787395709751294,0
80,Asian,B,E,B,A,88.90554042487008,D,-5.319429254431301,E,-30.430097061957383,1
79,Other,D,B,D,D,80.8467676498357,A,-24.645779961887943,C,12.231252170767808,0
91,Black,C,C,A,A,64.2185328964054,C,115.48931814952606,E,-116.60618082226648,0
58,Hispanic,B,A,D,B,93.06357092873131,B,114.93257898853292,E,-0.3828340980174288,0
53,African American,C,E,C,A,35.802257977911914,D,10.387634410016533,D,-1.7069555095636408,0
64,Hispanic,A,C,D,D,31.25285814909697,B,81.4563689791078,E,106.36977542571742,0
28,African American,A,A,D,A,99.76879530020405,D,-64.67994294581054,B,84.1806538135437,1
81,Asian,B,E,E,A,-110.13490046765683,C,-39.350971452339614,E,-84.47835612308981,0
65,Black,A,E,B,D,168.79429191114482,A,112.41632683162133,A,-34.87660789044579,1
43,Hispanic,C,C,A,D,-16.64135045357691,A,-111.4825789887767,D,55.297111645521824,1
92,African American,A,E,E,E,-56.08388915013672,E,215.75271343732,B,124.75243627824995,0
76,African American,E,C,C,D,-42.04171528114034,B,93.83708774405399,C,-68.84111065133611,0
33,Other,D,E,C,C,220.32951031950105,A,-60.723344768639556,E,-74.28097669327559,0
71,Other,A,B,E,A,-150.46099287700235,B,-171.79682441034555,B,-36.349872896586746,0
65,Black,A,E,B,E,107.14424693003846,C,133.1330127265647,C,-63.832923921221465,0
36,White,B,E,A,D,-111.26616299548562,C,-15.042125044188673,B,41.5710807330632,0
89,White,D,C,B,D,-159.13937571983172,D,-53.51700010413658,E,-132.70066869439648,0
91,Other,C,A,A,E,119.61511822498538,E,139.32777589897017,B,-104.68198795813409,1
89,Asian,C,A,E,A,62.12223602459145,A,-100.11348719453007,B,-2.833911691330054,1
53,African American,B,E,D,C,49.55826716406432,A,13.05706341207403,E,76.12266341299545,1
75,White,D,C,D,A,-144.40718942135024,C,-76.49555594808808,E,-152.51087375810442,0
20,Other,B,D,C,A,-77.35816997170032,E,118.15939049153326,B,-82.06523066943716,1
71,White,B,C,A,E,184.71086124483327,A,-140.61762875974125,B,-175.86101746921966,1
63,Hispanic,A,E,B,C,-56.38256725671934,C,23.329135686337978,B,135.6880046599702,0
74,White,A,A,E,D,-18.752961285980845,C,-9.949900639643726,E,-45.10868279303074,0
69,Hispanic,C,E,E,B,18.288387708833874,A,-44.275616117632424,C,-18.293506482455488,1
62,Asian,A,D,E,E,15.646615680599133,C,72.73344129241698,D,-98.98465465323424,0
39,Other,E,D,A,D,41.644986244595565,E,-25.96119727188148,A,131.04815827635227,0
70,Asian,E,B,B,A,-41.62540032440966,E,-108.66027192891387,A,-67.4898998583484,0
30,Other,C,B,C,C,-114.49927036587768,A,79.65734255204377,A,53.86341325383973,1
59,Other,C,E,D,C,100.0025201162635,D,47.02060936634977,E,51.93964503080634,1
58,White,D,C,A,C,38.46447407277002,C,201.57974223754934,C,-116.918939655305,1
43,Asian,B,A,A,B,37.06078149992335,D,17.794328021688774,C,49.69449630585521,0
85,White,A,E,A,D,36.08729723951598,A,76.01441124704998,B,-192.54977898278574,0
62,Asian,A,E,C,B,-83.07070410327239,C,-147.5593550232624,D,-47.054271588743276,1
23,Black,C,D,D,D,-0.18025962571665707,E,-232.05242998707539,D,-17.582470201871626,1
72,White,E,A,D,E,45.15462398001552,A,-45.530339670520156,E,-3.148287503542003,0
60,White,B,D,B,E,83.34874741136038,B,130.17503863231025,C,116.16910364706268,1
88,Other,D,E,A,C,126.93112264745945,C,141.93418539189818,C,-12.370289622613257,0
23,White,E,D,C,C,-72.8893250799153,C,44.107087480931234,D,-39.80619288130978,1
67,White,C,D,D,E,56.341447209985084,A,97.15998773073437,A,8.368432670381042,0
75,Black,D,B,E,D,26.145701819829824,C,-4.290066485473528,E,1.8951357507796875,0
58,Other,B,B,C,A,81.91347284523691,A,39.70591782077661,D,109.66837324992356,0
41,White,C,B,C,D,-19.63298685469774,A,-45.90719105823221,B,-109.73300918050126,1
97,Black,E,B,C,A,61.923165175800186,C,-51.576068018097345,A,17.88062215603035,0
54,Hispanic,A,B,D,E,-47.350503734411426,D,-57.20232284882434,E,4.446546748459842,1
60,Black,B,D,C,A,-18.61328720570556,E,-10.249060172296998,D,146.47048970510957,1
67,Hispanic,D,C,D,B,162.15319940507558,D,8.914963159788236,E,101.54507497870323,0
77,White,C,E,A,A,132.4436692730457,E,-90.9472910219913,B,-55.31425899155478,0
59,Other,E,D,B,A,-53.66205315245233,A,-266.74207291660554,B,-151.6045371532436,1
21,Asian,E,C,A,D,43.82169685366383,D,23.101530818542777,B,-54.054034908768344,1
93,Hispanic,E,C,B,B,-123.77639690472255,C,-159.74079547962612,E,85.32943812750749,1
65,White,B,B,A,A,-2.9895426497267326,D,-34.98969492221911,E,153.29819530988223,1
83,African American,D,A,D,A,-12.756357917664761,E,27.73730259182813,E,-72.14199857344757,1
55,Black,E,C,C,E,89.82195977237527,A,149.44744438219104,B,35.44197936620368,1
82,White,C,E,D,E,58.12170200622576,D,137.97207504888783,D,112.58520578595146,1
28,White,D,E,B,D,-148.0854534193098,E,-153.47851069316306,C,-90.2843824596875,0
99,African American,B,D,C,C,-8.439934633333426,C,-38.57654358498649,A,69.4102994809392,0
76,Hispanic,A,D,A,E,-54.31982220263721,D,-86.24486176564032,C,-39.24535715193343,0
50,Other,C,D,E,C,13.050601141526528,E,60.68451801444089,E,101.74693198156466,1
82,White,E,D,C,A,-140.34795978274488,D,-14.757019311516236,B,77.90702222374513,1
39,Hispanic,B,E,A,D,187.0042280747223,A,99.40906429073809,D,40.02860475038693,1
19,White,A,E,B,E,-169.23064109734784,E,-4.961372668703986,B,-125.80827749527957,0
65,White,D,E,E,B,45.44278386673232,B,-142.96632434546285,B,-90.81824736429118,0
39,White,A,A,C,D,-17.11510242785845,D,-6.584369791214785,A,-19.10339076400904,0
26,Black,E,B,C,A,140.07138949307577,A,-157.639172614446,D,64.87539846881504,0
66,African American,E,B,D,C,91.82248303350022,A,-127.91789636000448,C,-54.70184418153122,1
26,Other,D,B,C,E,139.89147077432847,A,84.67271320001126,D,-179.55716400194385,1
26,Black,C,D,A,B,-91.0627526196699,A,56.09587652610215,B,28.959918562545273,0
37,White,E,C,E,D,65.22995221458436,B,-136.12719874716984,E,12.730903746926028,0
77,African American,D,C,A,E,-1.284729919026115,B,18.083966268387304,B,55.16354321941089,0
39,Hispanic,E,B,C,A,-120.86919185682619,D,-56.31225916437994,B,16.514426721932278,0
57,Hispanic,A,B,C,E,22.776999827244826,C,-56.77014708945721,A,-46.49361088838334,0
57,Other,B,B,C,B,-20.69518428676985,C,-84.01658367330836,A,-93.29662580174201,1
49,Hispanic,E,E,E,B,121.09006292506383,E,-6.188013090922692,C,112.55129520136403,0
79,African American,C,B,E,C,121.46969010189956,E,-160.62394581016179,D,-98.84928294540424,0
69,African American,C,B,C,C,76.69857021814643,A,102.73139578878387,C,31.271765102774175,1
56,African American,B,B,C,A,-175.0464120206483,E,-21.91848799256877,D,133.20418193965685,0
78,Other,D,B,A,B,-37.88149052439028,A,154.93979109341288,B,-12.324570400391165,1
83,Other,B,C,C,E,156.68643856128517,C,39.909341627858794,D,31.256914467892,0
71,White,D,E,C,C,-51.39657215943584,D,117.48641361475518,E,71.41120510919093,0
97,African American,C,A,D,B,-67.47490842606432,A,-188.86259688618748,A,-125.32110345425174,1
57,White,A,E,B,B,-80.59736567111278,C,45.01015850640188,D,61.417369568491985,1
34,Asian,D,A,B,B,15.345584610449261,C,-216.41888660770002,E,-48.47450327724558,0
44,Hispanic,A,C,B,E,-17.9144528737894,E,-98.41209100473246,E,-17.545639320807567,0
20,Other,A,D,B,D,-123.68459974929398,C,-84.51611901510657,A,270.36677910651264,1
81,Hispanic,E,A,C,C,-9.059422328440077,E,5.673910030528674,E,-118.2102975687553,1
64,Other,E,A,B,E,-40.916207359718015,B,124.80739287820998,B,-108.76136363054107,0
68,Other,B,C,E,D,-19.00499838045019,D,-40.709153322624665,B,158.57898794981116,1
93,Hispanic,A,B,C,B,3.725365735511013,E,-74.74617939051583,A,-112.93381584783421,1
71,Asian,A,B,C,D,198.96464589315323,E,-244.15641851775672,B,-33.41349462048483,0
20,Black,E,A,C,C,-11.034347491572836,D,11.343311881430456,C,19.537486732925938,0
28,White,D,D,A,D,-225.49967738668767,B,-80.53442923347704,A,-44.33806821270622,1
62,Other,E,C,B,A,51.97070352283786,E,-5.635384966240474,D,32.79519060371986,0
80,Other,E,B,A,B,-73.65800374955191,E,121.31982090215006,E,-72.89691413970338,1
69,Asian,C,E,B,C,-38.04950226120667,C,105.42092928912874,B,116.84051825489175,1
29,African American,E,A,C,E,8.221995399184927,A,-111.71408694784104,A,102.47344949417175,1
65,Black,E,B,C,E,-51.00597388160787,C,-41.016389551751345,B,63.56745718587672,0
29,Asian,B,D,A,C,-134.16133685174216,D,-78.69971455452195,B,-125.89811160735232,0
98,Asian,E,E,A,E,-47.019506302190415,A,119.37623880349992,C,-46.67105685521331,0
80,Other,B,C,B,A,-45.36032718137019,B,166.2597746695491,B,-64.36314507187964,0
33,Black,E,C,C,B,19.402619181752723,B,9.83835227534861,A,13.385204946880421,0
34,Hispanic,E,C,A,E,-259.2370087110756,D,-20.685170102873958,C,-219.16374584624344,0
78,Other,D,B,C,D,6.738933976187791,B,-69.0671848281899,E,-49.69013091488289,1
78,African American,A,D,D,D,65.88228653936677,A,70.50273920011381,A,17.728162389117074,0
67,Black,A,A,A,B,109.20595483383909,C,76.61748937968399,C,9.791908475209283,1
67,Asian,A,B,A,E,133.25448030552855,B,55.21073798645858,E,78.88187451948238,0
83,Other,D,B,A,A,-8.22964011961376,B,-204.49551015691992,C,-105.90904862316646,1
65,Black,D,A,C,A,-60.40324311564682,B,131.91584886262063,E,91.00771537385339,1
33,Other,D,E,A,E,147.68152118131707,A,37.43907461854786,A,97.98049690310717,1
33,Black,C,A,D,E,-46.689927282600685,B,-69.61325800893057,C,49.825898100990365,0
62,African American,C,E,A,A,-61.459936882523856,E,153.0385720542572,A,17.6073240957657,1
55,Asian,E,D,B,C,-42.96706354418938,D,-116.65662293051271,A,78.8133071582052,1
92,Asian,D,E,B,B,170.25644288477594,C,-26.542242817736135,E,74.75352036249689,1
36,Hispanic,A,B,E,C,-151.6916060336269,A,-106.21694236229887,A,-44.448715478651565,0
84,African American,B,A,A,B,32.28966449157342,A,-3.4964038130269532,C,-104.18339630745119,0
20,Hispanic,D,A,E,A,30.199868628921458,C,-28.556433073496468,A,48.52584682667752,0
47,Asian,D,B,B,A,0.8449619951808639,C,-18.22862431410754,A,-153.37207686417761,0
53,Asian,A,A,A,C,-53.02433513438335,E,-75.58938632248423,D,44.25472423923222,1
69,Hispanic,E,B,D,B,83.51522781359631,B,44.53166882127728,E,8.097454085803976,1
22,Black,C,B,C,B,29.316434856348966,E,71.111995380818,D,46.791864095637145,0
56,Black,E,A,B,B,-215.48818693830842,B,-19.95184278110625,E,135.63450858968991,0
81,Hispanic,E,D,D,A,43.375104789412596,C,72.52003753946794,D,170.66249642047143,1
19,Black,D,B,B,C,-70.72247839668894,B,-82.87731659670307,B,-106.26277777172406,1
82,Other,A,C,C,A,-3.879628865845522,A,-144.41788628466784,E,-88.24824354326965,1
56,Asian,C,C,D,C,-83.18646979558409,A,60.27479835386792,A,7.875687339481509,0
57,Asian,E,A,C,E,-50.04446769197596,D,41.878303182915324,E,49.33983513352213,0
45,White,D,C,B,C,67.07949979670002,A,-16.676456279531696,D,15.648370078409227,1
84,Other,A,A,C,B,96.28040540887378,A,-87.04651459987112,C,-55.92036989880823,0
73,Black,B,E,B,A,-3.3773988732538665,A,59.94298649060899,B,148.6763669530415,0
76,Other,E,E,E,D,-74.66591621352237,B,4.683301697093139,E,-98.04396130224328,0
82,White,D,A,C,A,89.32250087354304,E,-16.860581416180906,B,-8.765528914831087,0
72,African American,B,D,C,B,-189.3529751620017,C,82.8487250857241,C,-49.8532195545512,0
93,White,C,A,B,B,-0.3551362842036688,E,-38.60910792001142,A,2.564836824453529,0
59,Hispanic,C,B,E,B,50.54137223567812,E,97.47006941733001,D,22.118255184228392,1
44,Other,B,E,D,A,89.41733092078591,B,49.033540342670314,E,3.127862058085091,0
44,Hispanic,A,C,E,E,-40.27250563221744,D,60.242346924394795,E,-10.049688622357682,1
90,Hispanic,E,B,B,B,-20.581504293485384,A,133.74939789061534,C,138.40813957847314,1
51,Hispanic,A,C,D,C,-210.91108760437186,D,-69.34637790046422,D,-140.19343313159615,1
77,Other,A,D,B,D,-15.163161769439187,E,-11.383936246563689,E,-108.8139603787108,1
88,Other,C,B,B,C,-2.4230871375234564,E,-116.36080253978251,C,144.02416565843026,0
92,Hispanic,C,D,C,B,-147.66444012539432,D,62.999421210836616,A,23.597428379273317,1
35,Black,D,E,B,B,47.05008039697614,A,-6.512234784281554,C,104.6920372067087,0
73,Other,D,D,D,E,36.959866612586495,C,7.0433667829360775,B,-56.74241258971578,0
67,White,C,E,C,E,30.919509959425582,B,13.891740394488384,B,-0.37410061481110884,0
40,African American,C,D,B,C,-171.082555485693,A,-57.453558998666466,A,200.8594217642326,1
69,Black,E,D,E,D,-85.2876163446449,C,86.30683722284405,D,107.03979846524621,0
92,Black,C,E,E,E,27.762944573801786,C,75.51625915475238,D,-82.00950916755804,1
87,Asian,A,C,E,E,-73.75586341836048,D,201.2042497770713,E,-101.27107016017408,0
68,White,B,A,A,E,198.45927943493265,E,141.09756989667167,E,-242.16380894515245,1
27,Black,A,D,D,D,39.64133694673818,B,-105.58892317482919,E,-110.58724766538957,1
51,Hispanic,B,B,D,D,66.5284531233241,B,131.94281852578936,E,38.62409242279253,0
78,White,C,B,A,C,-53.68646839502006,D,150.04031528867617,A,53.40914688951457,1
73,Black,A,E,E,E,-178.45474253746815,D,97.71985737403539,E,9.576657126044822,1
77,White,D,C,E,E,6.151276463898459,A,-154.0561316740887,D,40.71157638247017,0
87,Black,C,E,D,C,-42.77793655615033,C,-84.9479160063717,D,-190.22024711880204,1
36,White,C,A,E,B,-50.28913395085307,E,81.12156260732579,C,103.7030218650933,0
88,African American,D,E,E,B,93.68040796937228,D,-17.019015027616256,B,-234.34417475220357,1
40,Other,E,E,D,D,-13.199793312301622,D,-1.9219460578431027,C,127.92272845770279,1
94,Black,E,E,E,A,220.939527911706,E,-10.527985790608225,A,-10.16315009331568,1
19,African American,A,D,C,A,-129.0611549462424,D,-52.62467914682338,D,-33.78602295929441,1
52,Other,D,E,A,D,121.2828540232926,C,-92.88055892430458,A,-4.908750107524979,1
91,Black,C,E,B,B,173.2546745191601,A,-67.94309675931835,E,98.83242689072699,0
77,African American,B,B,E,D,9.487801125814359,C,-174.23788993033395,D,86.74497507897809,1
36,Asian,C,E,D,A,-0.07235354691620084,E,45.42204026975962,C,2.9234957302480544,0
80,African American,E,C,C,B,126.93763209585546,C,41.88627867686235,C,18.034137641222966,0
33,Asian,E,C,A,E,-13.88996287697634,C,-252.53109714167604,A,-120.88939275800882,0
95,Hispanic,C,D,C,C,-120.57108283970437,C,-45.2607899014921,C,-3.6043027410971327,0
21,Hispanic,B,E,D,C,-57.12792595959698,A,-62.94080824001006,E,98.23553592088949,0
31,African American,C,C,C,C,71.22075689661784,B,71.50755382621489,D,10.355897292409825,0
54,Black,C,C,A,B,-264.03495977361916,E,-157.60353448465386,C,7.005891504930552,1
57,African American,B,B,D,A,19.657396746717733,D,89.89572084293833,A,50.756841895347804,1
64,White,B,C,C,C,-78.67618012955195,E,16.137245593119232,B,-218.18752425947574,0
31,African American,A,B,A,E,-203.85775611547126,B,-23.37682764347751,B,-35.160530647392356,1
64,Other,D,B,E,B,136.8890482892687,C,-19.776865845608,D,12.755186854241696,1
75,Hispanic,D,D,D,A,11.03133511218091,E,-93.97823667862528,D,-18.650895332991595,1
85,White,A,A,A,C,-134.10489645820348,E,-73.35732099066952,D,-61.35239199871474,1
90,African American,C,C,C,D,-75.57548045343616,A,3.5452623856210987,E,-125.5734793258648,1
58,African American,A,C,C,C,-114.54096162639011,A,71.53500374620086,A,131.15239948528247,1
75,Black,D,C,D,C,-26.544312112974712,A,27.4327613881377,B,-30.64588201618647,0
25,Black,E,E,B,C,-27.05393493071588,C,-11.336464561765627,C,-108.34729282148461,1
68,Asian,E,E,B,A,-71.90541626668956,D,0.5911288909311554,B,100.42859249325626,0
20,Asian,D,A,C,B,131.59245277461758,C,-36.88501052764791,E,41.04669180472145,0
37,African American,D,C,A,A,-152.70006522956464,C,32.19107235165191,D,-26.454033907578122,1
80,Hispanic,A,D,B,C,-25.377143303293963,D,-62.61950780100762,D,85.88324623971394,0
70,Hispanic,E,D,B,A,23.785761237531737,D,75.94044089758138,C,-11.658185651115813,1
92,Other,D,A,B,D,38.60196721674395,E,24.889128139155233,C,1.8276576302564942,1
46,African American,A,A,D,E,8.427785452951744,B,-80.64857546466648,A,-81.55584522711582,1
99,Asian,A,A,C,B,-195.0574944129694,D,-44.536561668526176,D,88.03311703301854,1
73,Hispanic,A,A,B,B,-23.53101723728924,C,-38.985696420751445,E,-238.1045733138606,1
74,Asian,E,C,B,B,-117.85445677735886,A,-40.61107512916104,B,6.635625091818359,1
53,Hispanic,D,A,A,C,95.44982745205957,C,162.24613201698193,A,-30.589360264372228,1
80,Hispanic,E,E,B,E,27.650190339841135,C,-53.71619009493743,D,-62.1576252833224,1
23,African American,E,A,C,B,14.669364659080248,E,-142.1954931390121,A,-34.97770402609384,0
51,Asian,A,C,C,A,-21.806227576191244,C,117.35030253709178,E,-6.770136923264343,0
21,Other,C,C,A,A,-74.25489868327564,E,-107.53207144742267,A,24.952120374851418,1
22,African American,C,A,A,D,-154.00769253933217,E,-68.17031038223944,D,-26.668147336823765,1
55,African American,C,E,A,D,139.66040112439862,D,-224.9280218212156,E,330.45775260635327,0
39,White,D,E,E,D,-77.069650886028,B,-87.39385929362149,D,1.8269345645802202,0
74,Other,E,A,A,B,159.89816321747196,E,-139.69345460287153,B,30.741706492684102,1
88,Other,E,B,B,A,-121.41588135134475,B,45.870634984649435,B,-1.012239616881271,0
79,Other,D,D,D,B,-80.34310973947399,C,-21.295944770578828,C,127.09824715974763,1
94,Other,A,D,C,E,-26.506533147153387,A,17.567747772841315,E,80.69752484791125,1
35,Asian,D,D,B,C,42.93977409765281,B,150.8402829471126,B,215.4164362464206,0
69,Asian,C,D,E,A,-7.9993544350657375,B,92.47770917964895,D,-110.87629805234218,0
23,Other,B,A,C,B,-13.140785668268231,A,83.60649480730687,A,-170.67491184713091,0
69,African American,C,E,E,C,20.681994040155814,A,-22.287461221774088,D,31.438255383701485,1
40,Asian,D,A,E,C,100.41152354892446,B,-59.064472437759065,E,16.787010327613288,0
23,Black,A,B,E,D,35.55762602091005,C,-63.02770068277883,C,-89.18592888196038,1
77,Asian,D,C,C,B,48.3217559230567,C,183.0968968515394,A,-27.07745947135346,0
59,Hispanic,C,A,A,B,35.43608092251734,B,232.87477108281672,C,62.41967143795916,0
30,White,A,C,A,C,37.4797754969015,D,28.409226773833083,D,-34.94132269625578,1
42,White,A,D,D,C,-34.50510744442716,E,165.39870775533268,A,52.856503194240766,1
53,African American,B,B,B,E,56.905704845980395,D,65.2484746164872,B,11.93266342963668,0
34,White,A,E,D,C,-278.7551338393156,B,117.235393303622,E,40.58302285487311,1
67,Asian,A,E,E,C,18.410965444702857,A,-120.27846960381079,A,-16.758014978467816,1
34,Other,E,E,E,D,150.69843864716591,E,88.46905347014507,E,-158.7285008399094,1
57,Other,D,C,A,E,24.727550302573928,C,50.27098635691934,C,-169.68161219637994,0
83,African American,C,D,D,E,-8.713297836509339,A,130.74728489792457,B,77.65243060869818,1
42,Black,A,A,A,B,113.45736836143647,E,-109.13580952208868,C,242.0676431994887,1
93,Black,E,A,A,B,41.833448626553874,C,-103.06445724704942,B,-72.67769883430356,0
33,African American,C,A,A,C,-72.30990375924667,E,162.49231906694172,E,-162.03550998991088,0
64,Asian,A,E,C,A,-28.50291592163112,C,15.473282172298115,A,-5.680648987498283,0
51,Hispanic,D,A,B,A,101.87415311369836,A,32.19823949636364,C,-148.20143248606678,1
27,Black,C,C,B,B,-72.74527456178946,E,78.56608529178591,A,108.59179263645902,0
87,African American,B,B,B,C,-65.06465344994213,E,-40.22511006449799,E,24.55354868044456,0
88,Black,A,E,E,D,210.39624223238408,C,83.02730258434732,B,-92.03414545510688,0
87,Black,A,B,B,E,-134.74941801920636,A,3.8416920080005914,B,143.1163013751313,0
30,Other,A,B,A,B,-79.38318141179853,C,156.38493963606757,B,83.59638151198405,1
91,White,B,A,C,C,121.10508533195463,B,129.97309683255133,B,-141.37614301471802,0
28,Other,A,B,D,C,-44.975065797558585,A,31.12483424044683,A,114.9984342240894,0
21,Asian,A,D,C,A,-98.96966288910633,E,151.71060049549197,A,-110.97145775613761,0
18,White,D,B,D,D,21.997722062030903,D,-9.555047943830504,E,-123.28037047711871,1
40,Hispanic,A,C,C,A,-85.88372696956385,A,113.51049289426145,E,74.2348070483717,0
28,White,B,A,C,B,-21.657200262887223,E,-44.348189994699496,C,-51.034462113961155,0
29,White,A,E,A,A,151.00665606718334,A,64.21060973189616,D,-75.46636515136929,0
38,Hispanic,E,C,D,C,50.74820001269267,A,-12.045663154752527,A,3.936710064360833,0
48,Black,B,A,B,B,-53.49119111991174,A,22.238336911059996,A,213.9400075199625,1
55,Asian,A,E,D,D,117.98488966662157,C,62.72286595573291,B,-114.04581840264979,0
50,African American,C,B,D,A,60.57531742127647,B,-24.412904391477962,A,28.83300149834749,1
36,Black,B,C,B,E,55.930380402147286,E,-60.099928172390825,D,56.738431121063826,1
