nationality,genero,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Other,M,Heterosexual,20,-116.56767977727611,-86.55280759491116,35.513428877619674,B,D,-48.58491814872018,4.33410533460607,D,D,-129.20080109142674,E,-16.2890077874178,111.96419961917938,A,0
Mexico,F,Other,51,-78.37682110294458,12.024626935243136,59.374557632834154,C,C,-44.37993152238341,31.669343670292815,D,B,65.6897945226049,A,-19.935503813913144,-34.55668026795482,B,1
Mexico,Male,Bisexual,78,-26.543471019702753,-90.49623793292079,101.99681779922875,A,A,43.1468100656901,15.861581176516736,A,A,24.763177926806087,E,-52.88803772159649,13.83164871280232,B,0
Mexico,Other,Homosexual,28,41.84783875173226,-92.63012340798308,244.45512269763196,E,C,56.076117841627294,-120.61752639172067,D,B,54.45414488534735,D,45.3451012667308,118.19072638311279,A,0
China,Female,Bisexual,52,-95.52162076102438,24.869052528853434,9.30018377098617,C,E,16.829887198682602,-5.656359585242178,C,D,-62.56593405692119,D,93.7038534541196,-24.18271267363188,A,1
India,F,Homosexual,66,130.97448285206607,-321.8125594770057,-33.18686053107789,D,B,71.56285368158399,-109.38624442158915,A,A,-28.931715028124245,D,3.309279878011772,-50.88672049240228,D,0
UK,Female,Other,18,10.713679194051979,-33.47907983494011,128.76820569603257,B,D,9.850233565045134,85.53142919412802,B,B,-221.9652256255431,B,-117.83395476043714,-0.9992951970716532,A,0
Other,Non-binary,Homosexual,20,-93.73986801267176,19.761739726439977,17.884302655140228,B,B,68.53292240115755,64.71847975086963,A,A,59.51356389838979,C,-76.66152449893067,-108.79288290931174,A,0
China,F,Heterosexual,37,-148.1707729848795,6.1284798218233885,23.50570799865328,C,C,37.17237464751766,-154.47181889861514,B,D,42.83094846834704,D,-31.36319573593797,-76.56554923105011,E,1
UK,M,Homosexual,50,11.202694438645555,-47.36190437483909,-45.008417814442645,D,D,-70.02664015358631,-64.18129753552489,D,A,12.629514587269385,B,-144.47561333200176,-172.2616806213077,D,0
India,Male,Other,65,31.381896737429475,-67.28859041291416,-100.0973690552589,B,D,8.22067408207667,38.13632298767505,E,A,-128.30439437293177,D,-97.46570733541392,25.86065876623161,A,0
Mexico,M,Heterosexual,75,-71.64335241374565,0.4322097304075953,85.39516809752189,A,E,137.11569902929585,-99.49859784143543,D,D,75.11606247063902,A,59.90041613809392,-153.33953859534768,B,0
Mexico,Non-binary,Other,28,188.8287417357355,-13.382017242816701,110.67553471217802,C,A,134.5388097186572,55.088467962110876,E,B,-5.013228696052644,D,-52.49101372623289,53.85380266559009,B,0
UK,Other,Bisexual,41,-28.13423536752005,31.74343364835364,-99.58734887642768,C,A,31.28645375039741,82.82256654143045,D,D,-48.61560896781828,A,137.65644967427818,94.04656616840593,E,1
US,Other,Heterosexual,54,40.99202794502001,144.57319163166696,72.70666732567369,A,A,-110.45700801038755,-77.39191973216074,D,B,97.74416414278659,E,-40.12797731949137,-46.049134293456085,E,1
Mexico,Female,Bisexual,45,-18.560982301037345,20.7110535610911,8.17420651825707,A,B,130.15928533830063,-70.8712201715892,A,E,-34.6176886909049,A,-59.339010294040214,-17.39012019717831,C,1
UK,Male,Heterosexual,76,7.074588929122837,-12.732659368102025,-85.89931127668432,E,B,25.29369691740422,123.38211925739932,E,E,-68.53672917515846,B,25.48161143485059,105.31075574149116,C,1
Brazil,F,Heterosexual,51,-116.0672987716568,65.59757181133168,104.65439987409407,C,C,84.62343334864404,-13.187429855640339,C,A,-194.9706438416886,D,-37.55512939124408,-88.35981836638794,E,0
Other,Non-binary,Homosexual,36,-47.31314650981647,-105.23531978343179,107.67333813670649,A,C,-129.17016987863803,92.98512771873911,E,B,-10.423561710567359,A,-130.86690456243784,-65.13759388206877,B,1
US,F,Bisexual,28,20.6536213387074,141.77881005623152,-46.06008808002671,B,A,2.0639468195650488,1.9928972195500902,A,C,-17.384668149255326,E,-69.99957774781565,49.93034715169437,E,0
Germany,Other,Other,78,8.778040645310762,-112.61704776963882,-33.856606480381465,C,B,10.360513268136234,-83.56371491561447,A,A,-157.42586425166309,E,15.52218100319741,-7.940414808369675,B,1
Brazil,F,Heterosexual,36,-1.5638467087886743,-98.53903070678865,-214.29324564705178,C,D,27.80200347671345,79.38770947373752,C,B,69.7717670853578,C,49.39965483790918,-104.72556372665065,E,1
India,M,Other,62,-199.90110897582773,-5.766741533435499,-97.20815674470649,A,B,177.23527433046385,64.1057833401738,A,B,230.76191155275941,B,47.18601181506106,-2.5171272274675833,C,1
India,Other,Other,68,6.407522869352582,-17.80871008464379,-100.08778965629801,C,D,-11.132378794854368,-44.79014513870136,E,D,29.143678244519144,A,-84.75867285460494,-79.36926627091303,C,1
India,Female,Other,65,-37.85949922211408,78.58377132460862,-28.819644279273653,E,E,-87.83674414348633,-105.16748443301944,C,B,42.57755042360604,D,-42.686699815444356,83.79126061802921,A,1
UK,Male,Heterosexual,57,18.028392060904228,-140.11697282618087,79.66296003724959,C,A,96.12207510027609,-114.82072034634412,C,A,65.33310829420265,C,107.49489413969755,29.60888123731451,E,1
Germany,Female,Other,60,28.424464457137987,-135.72962974402063,88.07878957808379,C,D,96.13730422109586,-88.97708071502213,B,E,14.89313686484404,C,36.68310933358376,128.09896041770995,A,0
Mexico,Male,Bisexual,60,284.2386026314475,149.70615010087616,-77.11802477755543,C,B,-161.2174742010818,-87.36930331266424,E,A,102.12635209334584,B,-86.7282034558331,-178.11107340998683,A,0
US,Male,Bisexual,59,160.7494655686659,53.68604762502677,-84.86901986101104,E,C,-87.9267704540292,257.44636623838784,B,B,-16.101229658562737,B,112.16794142534125,-99.47679817370215,B,1
Other,Non-binary,Heterosexual,18,32.53365388527421,37.807490164702024,-195.4029731704096,A,A,62.43644929947803,70.1286886310198,A,D,-65.88714987250268,D,-47.97303556048464,16.414977914045906,A,0
Mexico,F,Other,60,43.64876562944233,-62.721974400420585,-108.54538026361615,A,E,49.9780864116256,-17.265104262218763,E,A,102.46927436585607,E,74.48315537959468,-300.2638855101341,E,1
US,Male,Other,28,-99.6463268742593,-7.114522143088488,135.55252008527182,D,C,-37.043395004759006,116.07857772697594,C,A,-32.574652000437446,C,43.12527314687189,-137.6923269215457,D,1
Mexico,M,Other,22,-10.037415097654845,47.234554215413894,27.36413142726316,A,B,46.95867113665697,-44.24806486606252,E,D,42.14905845134697,B,2.896837133820599,0.44195676565582315,D,0
UK,M,Heterosexual,63,-94.80924550675208,84.80481749225284,-14.82124052976184,C,D,-116.80299685349091,-9.412510656004628,E,C,44.332008851691626,C,27.795090813465922,-108.52819414057642,B,1
UK,Other,Other,68,-36.54500581699809,-46.8194856745945,-55.22313995355215,A,B,-136.07162019072842,-186.2441266912561,B,C,146.43974308494433,C,-49.45142160050943,-23.253390946504048,D,1
India,Other,Heterosexual,21,-67.25700515657661,253.44632288652056,106.69433545173077,E,B,33.72760248134686,79.06819915660496,E,B,59.769837705271186,B,123.04362692618278,41.89648472127876,B,1
Brazil,Non-binary,Other,35,-6.046981323127848,224.83714389434687,-39.70392793100765,A,E,-91.04077854819343,-174.80050894219994,A,E,-238.2851995000137,D,147.49804145803563,145.73068260830925,A,1
Germany,Other,Bisexual,21,-53.08668815413882,-203.66256431224903,87.26940389222585,A,B,-102.83483702588099,0.4463266454024282,A,D,65.77713948158348,E,77.00225629043159,42.12640948517694,A,0
China,Male,Heterosexual,75,-106.45190611151965,-54.22645989342065,-91.5380410336668,D,E,-126.31174157523566,-2.266008823132327,C,E,126.74283379825182,B,-3.6691929390529543,-27.913569229954188,C,1
Brazil,Female,Other,54,-43.14298616472031,60.57709708918787,-84.68839227397152,C,E,-116.01090155004403,1.4414003948768417,E,D,31.06938519144556,D,37.356992628710465,83.15343224959689,E,0
India,Non-binary,Other,65,-1.8740825306490647,-278.8785071063971,-49.3909526053047,E,E,-33.06647911791919,-108.58829410796922,C,E,62.35209825692883,D,-109.7233193420593,-51.84409494093099,D,1
India,F,Other,60,28.862678270320817,173.42487626880768,-84.80050095719321,E,C,88.91163334314793,-102.95494201952597,E,B,-108.37846839750165,C,-55.07943547437573,-87.1880982736478,E,1
Germany,Male,Other,52,-63.98579372881991,7.027878518481574,7.762055423913114,C,D,-56.998661278776375,-123.84380561633954,E,A,37.42288718162982,D,-152.1624802028726,40.417690182419456,A,0
Other,F,Homosexual,50,-28.761732229380392,67.91538679173047,60.940291454903786,C,D,67.7758495702076,112.02315512786667,C,E,120.79032406140091,A,24.335597160998688,-67.77441473391376,C,1
Germany,Male,Other,78,129.22963340120566,0.5095375723394178,-19.27920133313344,C,D,87.60261867226868,62.90478838663473,B,A,0.07000183711192597,E,165.7577290634763,-233.91968336750745,C,1
UK,M,Other,39,-98.46498827044206,-163.34801711364892,220.2692079914221,E,E,7.973817100385634,-171.40910109430249,A,B,-73.6491995535483,D,31.160637979517237,146.84780015527755,B,0
China,Other,Bisexual,47,140.0283512481717,7.851208380614969,28.157898026675927,C,A,-108.17964767402502,185.02955907376287,A,B,-67.13311333536703,E,-3.1704417592540017,61.29705778084485,D,0
US,Female,Other,29,-103.5277601116851,-4.405585577036962,-115.3681148509629,C,B,14.810461431875538,26.537757382085232,C,B,136.6996155636142,A,151.12386289397278,111.41245163321385,B,0
China,M,Other,31,156.75142949626974,-218.0152809877664,-170.9459367973077,A,C,-113.99246920385475,39.70077673857384,C,C,-73.86802704793655,A,168.59191355848077,-13.827971367096406,D,0
US,F,Other,31,30.15376384519925,151.3158544563858,176.83334945489787,A,E,-126.86381092221816,-90.56294066759885,C,B,-25.09021434806157,B,-8.957940045045822,81.6601834184805,B,0
India,Other,Other,77,-66.4274702400817,-15.598352936188927,4.214321924344759,B,B,-8.264867543205312,-11.67197054591933,C,C,19.127019885868894,C,-130.48691228243308,-120.30905910791982,B,1
India,Other,Other,32,-135.42756391122165,26.258043993913816,-43.69586147898905,A,E,3.3183550876036465,21.829834397779443,C,C,-128.23128981867578,B,85.35085090186061,-2.354409669346855,B,1
US,Male,Other,28,23.110557710333023,-55.51063698336023,160.12516872284453,D,E,54.12935241679625,-113.35796810241985,B,E,-22.099388434718797,D,119.31202451519547,-52.82660176173606,D,1
US,F,Homosexual,38,16.204638305952663,-7.834343995280369,74.46190277813912,D,A,-14.941384390566842,-77.28981731277221,B,A,-138.42712097820038,B,61.45650990296083,-30.539499230514007,D,1
US,M,Heterosexual,32,162.84558724165353,-68.11375039651713,-0.18814088904350088,A,E,38.13915262637582,-61.667782461661055,B,A,-89.99312022233413,B,-123.12456251236318,20.075123139213638,D,0
Germany,Male,Other,59,-128.72347873267543,36.18038297730996,-6.38097847331739,B,C,-172.23615036759944,-39.47597497717701,D,D,57.918564211597456,C,13.597642184738183,8.477142093096464,C,0
Germany,Other,Bisexual,30,64.34219514279779,-63.655689469452184,2.5840581742223683,E,B,-14.129793036147777,49.276706483841835,B,E,-136.34722588100615,B,131.84636929359434,-71.04653325657509,A,0
UK,Female,Heterosexual,72,122.2159584654188,-2.1310723111594423,14.093438251723159,E,D,-37.19469225095412,174.89856329802197,C,E,126.05073459607112,E,37.57314709935107,105.06237754641532,C,0
UK,Female,Heterosexual,68,10.770197510493675,66.62540118746176,57.633756478336466,E,D,-38.16958117654657,-64.18718772510138,D,A,119.51058839795184,B,79.42539849145876,37.96008410816522,E,1
China,Female,Other,54,-38.903462477348306,118.73960589987375,-47.88145666632333,B,D,-152.0443743675814,118.85160403197294,C,D,-68.91996793560634,C,233.52951651153884,-64.03299662631764,A,1
Brazil,Female,Homosexual,29,234.9159354889988,-123.62372287747792,105.1599396925335,C,A,-84.52814509743476,139.66535529250712,A,B,123.20030545505051,A,-150.56354620093154,-31.915208781718547,E,1
Mexico,Non-binary,Other,38,-67.12309581913743,-49.91426607156351,123.31548982284713,C,A,-24.21169178933426,155.91981786507418,C,E,93.89040869859174,E,-16.94662075860157,5.857281178937337,C,1
China,Female,Heterosexual,56,123.08998755211664,-110.48927418616702,242.1294032358718,A,C,22.41702622229922,40.214540776961286,A,B,127.40107249652178,A,-65.6770254094643,-19.140598030015983,B,1
India,F,Other,68,216.53888277841418,243.244192330478,-143.81883683879465,E,D,44.09393615181772,-99.1296266916562,B,E,-151.45824241363613,C,-49.381621880208584,124.54769850335711,E,1
Germany,Non-binary,Homosexual,29,107.88039503107625,-28.34617210512831,-4.162620394589479,A,A,80.95101411121338,2.597513640201217,D,C,-10.78869744701489,B,119.19728907393825,-14.97602490074792,E,1
China,Female,Homosexual,74,64.33448266658101,-38.79374173344661,47.73082760885393,B,D,48.356729213692745,-138.9640185275851,C,C,116.0777240763929,C,-64.87779448216305,24.28957461241506,D,1
Brazil,Non-binary,Other,35,33.31815424455715,-149.5879048913561,-50.465824212212084,B,D,-66.65822786976514,-135.57770440799672,A,C,103.59736844630277,B,-16.914408466907336,174.67032619251287,E,1
Mexico,F,Other,75,34.32303531074954,-64.5633332832869,-1.7115562711495687,D,A,-138.0913118331923,28.826350537938485,C,A,-17.827391861812806,E,-33.91734913565821,107.11555251809699,B,1
UK,Other,Homosexual,66,-33.001610895906175,133.73391292278347,29.322633250799523,A,C,14.045800579335898,-40.75599918356202,C,A,124.3670094050529,D,-12.77568641024567,-32.05734121774814,A,0
China,F,Other,74,-7.458380939271768,-17.617386629591955,119.03770290030802,B,B,-11.132914342177749,-95.24733315845441,E,C,29.201874119810423,C,-80.28634991824983,-93.8054321331839,D,0
Mexico,M,Heterosexual,32,69.62997567991445,-142.07615726613864,-37.82439894057347,E,E,-70.04940539157694,-26.8107946683285,A,A,10.157663803703498,D,-48.838222503742195,-63.89943378714848,D,0
India,Male,Heterosexual,25,-42.88672937505215,-5.262752225336517,10.583117532149169,E,A,94.90124165986498,18.882249391655996,C,E,57.076625900774694,C,116.50937448761537,-71.62726354976128,B,0
Mexico,F,Homosexual,70,-30.561341557710747,-236.29785410604183,6.626206844482425,B,D,152.60327394245675,116.1594990934026,B,A,237.3547482008357,A,67.09781531880238,-45.33380119988269,E,1
Mexico,Female,Bisexual,46,-63.72179477448665,86.42865025992364,23.77471919001313,E,D,-96.35006927352569,-101.38627968292148,E,B,66.3299390513621,D,-76.73592518781429,113.04682039639495,E,0
Germany,F,Heterosexual,40,-28.323637524519913,79.1016862523243,-22.766343388620513,C,A,-103.31793412664948,86.6783517030204,D,D,116.18671601272706,B,239.8827557078906,88.50777172142334,D,1
Other,M,Bisexual,49,-98.92833090234433,121.91527766687156,-137.61541810582162,C,A,256.9866005723405,-36.76623452413855,D,A,9.969204544383281,D,92.56618339011328,-120.99601448666235,D,0
China,M,Other,33,51.34316263103504,150.91507838235947,68.24232711984712,E,C,-22.182680008475288,-157.01871225227916,B,C,-9.331072640925681,B,-75.44506216066232,29.317412457075903,E,1
Brazil,F,Heterosexual,76,-14.470025288077116,-131.25544170315058,-38.12425877662894,E,D,39.01451218277446,-217.54343407283798,D,D,-150.7945681406816,A,92.47090977800956,169.96779604517377,D,1
Mexico,F,Heterosexual,66,5.017374335147827,0.060897559490573024,-185.40288603032468,E,E,-181.61168760552695,-153.4657060581944,B,D,111.93102620206167,D,15.185631824040351,3.6765200645012492,D,1
US,Female,Heterosexual,51,99.93628049403335,-64.70391472474016,-3.5597128377045095,E,B,-44.43267077079279,87.1304762828651,C,B,39.555160004893715,E,-87.05150128396349,-16.172395291020507,B,0
US,Other,Heterosexual,39,-26.250504997354916,-155.7256990936779,115.58293765396456,D,A,-127.68034062449524,81.40445049166523,A,B,78.32701583946883,A,26.07320702100316,-83.25215292110667,D,1
US,Female,Other,50,224.90877311706345,177.4688226629826,-85.81505924231226,E,C,104.4838371865286,-22.1783646790474,C,D,151.94943133763192,C,58.59681270130438,96.74314714181669,C,1
US,Male,Homosexual,40,-41.829633240304354,30.78368844036125,77.45872688751894,D,E,-65.26628803769049,76.29354142719905,D,A,-107.42938282010535,A,180.43210790453418,132.3958558162289,C,1
India,Female,Homosexual,28,9.38082400262396,-75.59276682731917,84.30435328065303,D,C,8.77894935632363,69.98057467368994,D,B,0.7031896920603581,B,78.15741999516035,52.85441906064005,A,0
Mexico,Female,Bisexual,53,-59.87425323260685,136.888484522856,-63.152668954060644,B,A,7.382356728480365,104.40915943575393,A,C,-28.190146181442216,A,-67.12287486602307,125.68843629770528,E,0
Other,Male,Homosexual,73,151.87974659337374,8.01719622265945,264.4084734127353,A,D,-60.07618847344261,-73.72100497424017,A,C,-29.295496307151396,A,-38.77155280842719,-182.7229764411497,A,0
Germany,Non-binary,Bisexual,68,-95.5021777914372,-50.70643459268316,-7.848102069757896,A,C,137.286062662422,-122.07324695602408,E,B,6.499864165881807,D,87.28488597179552,-19.392719704701175,A,1
US,F,Bisexual,19,15.252397199905774,59.42678584283908,-82.2516833945495,D,A,263.766051896578,28.952597893812403,C,E,70.64889773219119,D,21.7629157198446,137.6588543768985,D,0
US,F,Other,40,31.551045428461617,-35.1559614519414,-72.22726523728689,D,C,-5.8245029243241255,206.14591159993773,D,B,-15.261833438871882,B,60.400479844021106,-166.3138875918009,C,0
China,F,Bisexual,47,111.86620425722677,181.9986671354731,-121.56080608745793,E,A,-261.06185417410944,-149.86018712571018,E,C,189.27950290611432,B,32.11814682918986,1.1939545252748092,D,1
India,F,Homosexual,43,57.743831131339476,-100.31268577305048,-129.0808217831519,A,E,-37.46781108010306,-13.074853248797888,D,E,-174.06392123479927,A,25.130087736922217,161.11213256877963,B,1
China,Non-binary,Bisexual,22,-168.38515962482765,-12.029476373707528,58.655510070680926,D,D,-66.63687768290399,-159.39713129315192,D,C,44.60565165528298,B,-61.89983753616599,106.38225082018829,E,0
US,M,Homosexual,70,3.775336424795297,111.1586640017544,-70.54578779914257,D,D,45.41894874487568,-38.43201437468057,C,D,231.83010895136763,A,-28.590274098518638,-91.97805392645192,D,0
UK,Male,Homosexual,34,231.19402019309678,195.08554670843623,-7.148053333915849,C,E,-16.9221075620259,-169.6785090934461,A,C,-35.92285153643769,B,-247.182195725295,37.66608470430915,A,1
Germany,Other,Heterosexual,34,96.95821749919602,26.910538789890413,-94.69496015234613,A,B,56.69946980359738,17.244295877346573,B,C,-197.86067692224432,A,85.65183306278367,-32.98530755284413,C,1
UK,F,Other,66,-98.96254988812045,162.24099921870584,-28.542363564596982,D,D,225.9977921924792,-190.03849217597505,E,D,24.828574243165647,D,-8.609266745249927,83.82422609594714,E,0
India,M,Heterosexual,43,29.850023514700226,-14.196741227916403,-108.18178418901212,B,C,72.72898781496822,46.6698354410838,E,C,-250.28010961467504,B,-150.17622442342648,-12.882271244890307,C,1
China,M,Other,67,68.31407691957234,134.46764421723316,-148.84813476255076,C,C,-60.342188364926905,85.43482620792595,E,E,-70.73156773276713,C,-81.37913317955724,151.8618127539422,C,1
China,Female,Other,72,-64.99644560639389,-168.4035950649543,0.7787363695347221,C,B,17.59113208029908,89.16404820928253,C,C,1.0862729837031175,B,5.66513499258186,-185.0891753967099,D,1
Mexico,M,Other,20,-41.92983947891087,-189.8827226730639,-62.65360684587918,D,A,-152.37338488507316,49.112266103702986,C,C,35.12694160484466,A,-148.11350818626212,5.597374118399359,A,0
Other,F,Bisexual,78,-34.748539333201755,-24.655870687918906,-9.998171972187475,E,C,66.12634672744221,-57.26315105784359,A,C,143.14047748075842,D,-62.17494731222056,7.144314931157525,B,1
US,Non-binary,Heterosexual,51,209.11304361667092,-115.21914252921913,-83.18734350092963,A,A,-103.7745013529098,-37.31715241180665,C,E,90.01515177875451,D,22.394179511000623,65.84681643611037,C,0
Brazil,Female,Heterosexual,52,-35.69733603812579,122.54553468167337,-2.261546651269934,C,B,8.259062096900628,-162.37863438507523,E,C,-8.845379646556385,C,7.427574951836395,145.3100171284418,D,1
Mexico,Male,Other,48,-71.5562526529864,-55.85249301649912,-92.91288893107125,C,E,-128.6840909024387,156.94506835708563,C,D,-10.876546367175168,E,-98.91451220946679,-14.376830488794774,A,0
Other,M,Other,70,176.14524696165327,50.77390821050738,100.15247625504189,B,A,29.670415762695534,-26.89743730121565,A,E,-46.967757976473266,E,28.456509516305566,-109.08838189334492,B,0
Germany,Other,Bisexual,76,-6.001029399780522,-55.24509087121443,-113.11056263879757,E,D,-138.83165954706348,16.782750853999318,B,A,-58.862679545980946,C,-101.27200226571497,12.573586653496013,E,0
Other,Male,Heterosexual,29,-37.93427660629945,-21.71920401476102,98.52768789253705,D,D,87.19227083857737,246.65345340718665,E,B,-108.37883127440348,E,-51.41647278443875,-92.79689472645295,E,1
China,M,Bisexual,78,51.03189223883792,84.44168168802048,2.2954864816033456,D,C,-196.29270930041608,29.844422546845443,B,D,85.11309178552676,E,16.401236962164543,-130.9447902708217,E,0
China,F,Homosexual,31,-82.70269809300747,173.35913832316538,105.74797449372674,E,E,-57.00006287527574,-128.13099865550103,E,A,274.58576493416564,B,133.96368487216026,134.18304697391815,B,0
India,Non-binary,Other,24,-46.78999846019803,-95.78262689648564,80.12953461919004,A,E,-36.156050356200595,35.618533172627274,D,B,-77.08514206228523,C,20.277621064506242,57.274718513249645,C,1
Other,Other,Heterosexual,40,11.899745112949892,-63.33730662919662,119.66347257376373,B,E,98.9317460987521,-46.52754449366926,D,E,-41.76879300907087,E,-60.15947537673537,44.94759948079625,C,1
Other,M,Homosexual,37,-11.869708659250017,-69.6165209898986,118.43003948780112,D,B,132.80899043753016,82.27007090160859,D,E,18.108951620990766,B,-17.549004558822723,79.2458508812209,D,1
Germany,Male,Bisexual,58,-35.897264191689054,19.887485972522047,-94.03464177696628,E,C,-123.13400728744715,64.72991335273274,D,E,26.78112248043602,E,-250.25767446395113,-52.02957911622625,E,0
Other,Non-binary,Heterosexual,76,122.17969295667572,68.18379810621897,41.47434931408998,C,B,98.09002127414074,-82.70479153469716,B,D,-110.60286979631786,C,-6.2986168511554474,18.92359823336823,D,0
UK,Male,Other,74,50.04123138512411,-60.98032143043627,25.07973596389635,C,D,-142.97000745579146,-157.6103784458404,A,D,-27.868301453302845,A,206.54631003047257,-21.139023856836797,D,1
Brazil,Other,Other,34,-105.69774894176433,-105.57054367913727,68.0220237334752,C,C,161.1718240140234,-29.552492750479725,B,E,-80.72610782561871,D,15.100032131956596,179.57931192060948,B,0
Germany,M,Homosexual,77,30.535845566078397,-79.42608488426997,22.89625846007884,A,B,133.8121804518065,-122.01538652565569,B,A,-30.901145203430463,E,-115.29235222861244,-14.292649459375928,C,1
US,Non-binary,Other,33,-185.20451623762958,-7.784102657303064,75.41994757274841,B,D,90.30130721440143,-138.92182275404798,D,D,53.46767385236774,C,-12.492516324336078,-77.7274608378779,B,0
UK,Female,Bisexual,20,209.1278935190994,133.24587407610662,64.94328263773625,B,D,106.89235245897936,52.60456515965798,D,A,164.57572409022384,E,74.50977667676312,68.30269906974168,A,0
Other,Non-binary,Homosexual,57,56.568490849509715,-50.611921164223304,44.24167551659822,D,D,17.83104705190721,32.55407145894603,C,B,160.9274286844393,A,38.48649688445323,-17.52712632189378,C,0
Brazil,M,Other,55,25.411804044018155,145.48182181418255,-40.339485139016496,B,E,1.7055582663378472,-170.12919354799513,B,C,-161.28460602002784,E,-2.169884381172724,-179.89052689823492,A,0
China,Non-binary,Other,69,134.74433333406833,73.2397634435845,53.74915541372444,D,E,45.169232006665275,-33.91780354729683,A,B,-139.01044608193098,A,14.090880174260489,73.9178275905932,E,1
Brazil,Other,Heterosexual,42,-54.163957813591246,-42.4870547338586,16.96949056200415,C,E,-73.428758900089,95.76219596501102,B,E,75.377069921192,E,13.300175241959778,35.23470725683631,C,0
Germany,Non-binary,Bisexual,20,-41.200980434159206,51.46271147740672,-10.315918795054678,A,C,-27.506289378169363,-148.14203428617617,D,B,-57.16314391362882,E,221.3911778403558,62.68068166100035,D,0
UK,Non-binary,Bisexual,52,81.41720587341146,-36.38470806370691,-94.00986420847684,A,C,-123.447857213613,-20.880043143483814,C,E,-149.65249267863163,A,-86.28612022611183,-29.00617278345981,A,1
US,Male,Heterosexual,21,-29.050110922275802,21.552132900522317,96.87840059039907,D,B,34.54948596926904,58.6451957407055,C,B,136.49010255758964,C,42.71568375548745,53.96677348910662,E,1
China,Female,Homosexual,43,-70.81043555959879,197.2372684797347,137.79284160493057,C,E,-29.278121569790134,117.5942155773237,E,A,19.391497371109228,C,96.74731152342252,-73.39906497976769,B,1
China,Non-binary,Heterosexual,66,-154.37844217248988,0.2638396678745552,-179.98724119265597,B,D,-15.201150801775402,-92.30943297508189,D,C,-51.09804437837796,E,-29.252174566067936,279.5183250384032,E,0
India,Male,Other,49,28.42280610280042,-79.16960917111837,-72.41102284243148,B,E,98.96786241105544,68.62784308892573,A,B,-47.311242954955,A,-91.49601629903485,127.79193171552134,E,1
Brazil,M,Heterosexual,39,156.64821783468742,-64.4960150053698,15.183353465692011,D,D,110.25606544745759,171.76603313595666,D,D,10.341068057334112,A,93.12595275453567,37.34288640431668,A,1
Brazil,F,Homosexual,54,38.94244113839122,-34.79135927552548,-43.42249004894789,B,C,-150.68639493976696,5.919928548263323,D,E,-140.60311910574242,E,273.09522908765786,259.00339556715045,B,1
India,Female,Heterosexual,43,-78.63088298228924,41.39876588168619,-30.651176521937735,C,B,11.92810013881037,32.51895475697847,E,C,13.043651853857567,E,44.09220800595304,-109.06500962054379,A,1
UK,F,Other,70,158.07791897389953,-133.3886420265688,72.5512614158634,A,E,-20.07380782964166,-85.43455934326663,D,E,17.30780005534165,B,138.86496532515164,-64.47405931859643,D,0
US,Non-binary,Heterosexual,18,51.59726062811425,137.61653295184908,26.903062727073916,E,D,6.555743191154607,72.16926204075577,D,D,105.24332405462195,E,13.325942336433375,38.06914162028187,C,0
UK,M,Homosexual,70,112.68384637415458,146.2260033717494,11.7038558793697,D,A,16.884474805498474,-14.756701249520674,A,A,5.9368305372383485,E,-13.726624405077448,87.25245219819925,C,1
Other,Male,Heterosexual,44,-55.61167364531314,159.44588032323165,-112.16131920964223,D,A,-33.12831800286287,67.35487566855389,B,A,154.06082040911585,A,-90.1249400529438,-14.025968550254447,C,1
India,Other,Other,26,-62.79627170359073,-67.71853260266437,-62.121005370498814,D,E,42.00069105131476,209.61668355581207,C,D,134.87278250561752,D,-1.1878653566853115,-38.867106111834495,B,1
Brazil,F,Homosexual,56,-37.44717002895982,46.255277194425695,-128.53919601617486,D,E,65.75781488999274,84.74112665840607,B,B,270.404670907863,D,-17.564787082185337,135.96061745684784,E,1
US,Other,Homosexual,25,-57.12155710077599,-250.25746793027727,57.21312625694198,C,A,-72.61825388000447,168.34984065297084,E,A,28.23758271724661,A,37.90453769884664,-152.80904131910324,D,1
Germany,Other,Homosexual,50,76.52945233457626,14.774701635458756,51.84527733838723,B,C,-53.25409885634523,-98.6774164777641,A,A,61.47487846640477,D,32.958968356305185,72.2008563150149,E,1
US,Non-binary,Other,59,8.228076378226866,-1.9049042296360275,-17.21165373133584,C,E,-23.814650093727057,47.19178565738409,E,D,46.59906155928502,B,-164.31111983262988,-119.82202957877999,A,1
India,Female,Heterosexual,61,-103.39384119111341,178.25308418879047,83.22979253703065,E,D,-79.6205739668187,-78.5859013303802,B,C,190.5881792076078,C,-147.2100364725615,-235.6749387229371,A,0
UK,Other,Other,75,68.90223626097121,38.589067082498204,160.12713566877565,A,D,-79.77512242528711,124.85217837146602,A,A,92.10928983244344,B,-219.89262739126994,94.97652083155029,A,0
US,M,Heterosexual,42,-24.82102578985365,132.5455936881871,59.712886723382894,D,D,-40.27387244527863,-97.68449636876552,E,A,183.96898920744184,D,155.03255437117394,15.933195614254222,C,0
Germany,F,Bisexual,53,-63.484512377642055,-101.47159647695361,-129.7636671933117,A,B,-48.30991415023381,127.15953070094473,D,E,112.50907933647036,C,-116.41331397515913,-90.24562336770437,A,1
