civil_status,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Widowed,Black,C,-74.10017410759724,203.2164825457448,E,-52.177226561945936,62.16855786126647,0
Married,Black,E,35.86553195111218,124.39490760473082,A,121.73305220704107,-44.02587400786053,0
Single,Hispanic,D,-80.96677797029169,69.37842176065982,C,86.88310875200614,-28.805600228822343,1
Widowed,White,C,65.61190941252225,-6.419603227905007,A,0.49883130173108864,126.44997722041484,0
Married,Black,D,67.53450261149622,-28.40501418424189,C,-82.55511400099316,-53.226304461739105,1
Widowed,Other,E,-44.168376315307704,55.94643966604885,D,84.07245840152959,160.97648857477148,1
Married,Other,A,-62.124474138084075,196.75750309753087,E,31.004562395457192,-19.11380668910911,1
Married,African American,E,203.62233447815638,-44.955468469410135,E,93.72412721007551,30.577964477705898,0
Divorced,Other,E,4.2439290744583555,-92.72733031997889,E,-104.3340713625133,159.05487324496468,1
Widowed,Other,E,46.354565200473516,97.63617999555532,A,-86.25191719537443,-73.76210310542393,0
Single,White,E,11.372937462692146,-11.935964461670878,C,31.784599194391504,99.48669195706542,0
Single,Asian,C,23.52147964338655,-167.44354546358434,D,-57.91193606334127,-128.32357781389462,0
Married,Asian,D,180.6459910094177,127.39883011450127,A,82.04936038807075,48.767374370686035,1
Widowed,Hispanic,E,80.82267867596411,-79.44198364870472,A,-15.36891785719876,-177.27294419454353,0
Single,Other,E,111.18830068680055,152.73220438196896,C,52.051696517224045,-170.61778282751953,1
Widowed,White,B,-2.754885149521991,-92.47868480044903,B,47.51329549651818,-114.89279825943674,1
Single,Other,C,-193.58824494803423,-89.64640336905593,C,-225.30853106767688,158.08128144351676,1
Single,African American,C,63.231608700756645,-52.31988449637029,C,40.81153132335353,57.037511264825454,0
Single,Asian,C,-46.87493085260867,112.38881210309128,E,293.7673144137212,-12.151894126992978,0
Single,African American,C,28.774710454831315,16.270865366258764,E,0.45290084481240556,47.231983667460234,0
Married,African American,A,31.250433438375108,-85.98118863990794,A,-53.17238832759664,-63.739706666517456,1
Divorced,African American,D,-79.54040939250768,-19.023788264211262,C,71.12737829543873,-21.311453192976032,0
Married,African American,C,111.08390135795945,-78.01572967886179,E,-62.020480560925904,-23.920666517910302,0
Married,Asian,C,9.079937332767859,50.55883817378217,B,37.466401922079825,51.456292884239396,1
Married,African American,A,-20.876708952962737,-83.07215821986289,A,-97.37445586285021,-125.70369518177506,1
Single,Asian,C,39.11815569856898,-228.29981286702846,B,-98.51153919297145,215.58393624828062,1
Widowed,Hispanic,C,24.168814702077455,-91.64449408408628,D,-53.252430427875744,78.60181182671944,1
Widowed,Hispanic,B,-68.5904479180252,102.18888100320504,C,-242.20270095562685,52.68170627465621,0
Married,Hispanic,D,118.8933988934959,108.14656595047052,A,-28.020200823317815,-249.7026736197689,1
Single,Asian,D,-50.0388580959102,50.039062681876736,C,-164.1130365682886,-56.35785179345655,1
Divorced,Other,D,22.09252082041316,42.06614575422751,D,-55.013006528912,-33.006013276297416,1
Widowed,Asian,B,-74.46697937884386,36.07759762862572,C,7.313382503021221,23.634190846533382,1
Widowed,African American,D,-16.6415869043603,38.24757974304632,D,139.13065225911126,6.071336497851408,0
Divorced,African American,A,-18.14293252090382,-51.042402046282874,E,-77.00256020933284,-9.666962625299893,1
Widowed,Other,A,-170.54730169334812,-10.918968931717792,C,-69.24451056725778,-82.72069273713896,1
Married,White,A,-3.8184295797947985,-105.67811910621565,C,192.93520786299513,-26.76734039136866,1
Widowed,Hispanic,C,147.19331504945131,-44.12458978344385,D,69.36611349383068,-121.46226766415415,0
Divorced,White,E,59.7516215116862,167.56792932852392,D,-101.2982788041543,-47.09498592231093,0
Divorced,Black,D,37.32608325422995,249.59320551795906,E,-141.20230030371897,100.37845349012078,0
Married,Black,D,-69.12424279505403,31.943582701099672,E,159.98858698298633,-26.88830764789547,0
Married,White,D,-110.6437144175486,-10.031782251037352,A,-39.05517712425255,22.51009415382395,0
Married,Asian,B,-15.402718351617873,25.826650337341068,B,-151.45726684057988,-47.84481711972407,1
Widowed,African American,D,66.56060501338222,-26.904865911340032,B,-26.207400110929218,-109.1790140268648,0
Divorced,White,C,237.43942987594235,-25.816075196014943,E,-22.12560778917393,-83.23758966315185,1
Divorced,White,D,-118.75616183864324,-189.66043764680964,B,-62.195801284054596,2.363956622237132,1
Married,Asian,B,-16.048456530354123,-58.607285064532476,E,-128.2114629862031,35.50588429906073,0
Divorced,Hispanic,D,-1.910385203939642,-176.20448224935728,E,-197.82671196974093,87.40220073341006,0
Single,White,B,-27.548311483279313,-68.91308562564744,B,-162.53429281118926,99.4549038584255,0
Single,Asian,A,-133.01463020452826,33.49345893541237,C,223.1172824751261,-63.28239232427253,0
Married,Black,C,2.1473008525338932,-29.355958193857294,C,-61.2708337263492,-81.68992971030009,0
Married,Hispanic,A,108.42768713567747,-108.28042237919094,B,-15.71434287344508,5.206463063486595,0
Married,White,D,-122.70776830122156,-46.42633302401122,C,34.08580653491142,91.3916104031292,1
Divorced,White,A,-74.73389313623697,-141.5761927886139,A,-78.23624135574438,24.52447335263494,1
Married,White,C,-142.9738705398731,53.43501914216191,E,33.61425485570191,62.21936367897117,0
Married,White,C,-65.37331487997093,12.970926534385285,E,47.7898742431917,-91.48278614499841,1
Divorced,Other,D,-79.5180280211642,7.4491307853755835,C,-21.74269342172738,-52.87230797721318,1
Married,Asian,D,-34.826445840899886,-96.63521910914233,C,-87.83037226990405,-116.13737802281645,1
Single,African American,B,-21.38519580892292,86.42657238829608,C,-63.07277692666161,15.793767761688922,0
Widowed,Other,C,-75.803209434506,-153.04673813491726,C,-142.0898226860817,11.13446793365091,0
Single,Asian,E,134.30428076684606,-0.821467849543453,A,-121.77822267788889,-92.07051079661235,0
Married,White,C,-57.52411895204179,-81.07470441270625,A,-7.466569108668564,73.08721244735231,1
Married,Hispanic,B,73.383984408803,19.509447535684338,E,-175.69871800350677,-208.16790074565304,0
Married,Other,A,-92.85034045598701,-90.47681592252282,B,-58.604563098719154,62.95103244167963,1
Divorced,White,B,-5.232038151146716,143.602638773362,E,-121.73125177650377,81.31612600368842,0
Divorced,Black,E,48.2400165086556,47.06127283646762,D,6.32967005380682,-11.272428636002221,0
Married,Asian,A,13.142274082720128,142.54611536748322,A,-181.17253785608673,-80.61483183930416,0
Single,Black,D,123.0170733452523,201.47978596258693,E,278.68790631058476,174.43106280812592,0
Divorced,White,E,-2.625620770528444,-196.95543535036725,E,119.0343535296169,21.74524967746941,0
Single,African American,E,109.9494745492776,29.55434768564401,D,139.9789527982849,-202.75233003947667,1
Single,Hispanic,B,36.87974817258646,198.34591192247447,C,-121.63933478456393,86.07624395085153,1
Widowed,Other,A,65.17283738750886,-0.12510841635989142,C,-62.603598373648964,123.59845000592686,1
Divorced,Asian,B,-106.12377928151162,-110.17002687407775,E,184.57204346541388,-18.032995931145066,1
Single,Other,A,76.88348343546403,-135.91130186163352,D,0.37305108418093025,80.36920438242151,1
Widowed,Black,C,32.70836364023103,116.23127020009906,C,156.67546164994098,-5.843434133228981,0
Divorced,Black,B,-48.14069925861881,-96.44782901344374,C,74.74487720444806,-14.23022154831235,1
Married,Asian,C,41.23013179256458,-43.4900424791724,A,-2.7638761688524185,53.41951438502672,1
Widowed,Hispanic,C,-34.13180315874553,9.872597128892965,A,162.8742764422818,-71.66620856103557,1
Widowed,Other,C,-152.7661773821842,182.65796686303787,B,33.07447737191946,0.4818556578337577,1
Divorced,Hispanic,E,-36.99518931385677,106.09508229869013,B,69.43294533107323,-146.62538475212793,1
Single,Black,D,-140.98443498457357,92.62414160371806,C,173.99517903904552,-98.73812168475153,0
Widowed,Hispanic,A,51.173558105910274,-38.45045154600895,E,-192.26389706887898,-57.064528703448815,1
Single,Black,A,-17.202745145618987,43.432363331141374,B,85.85503668914208,-155.00089668040903,0
Widowed,Black,A,56.77436044238693,8.868835452740479,D,-53.02251491725073,-120.36218310415745,1
Divorced,White,D,-61.42165506283255,-0.6653695798877686,B,199.6186822392421,55.086475831603046,0
Single,Other,C,-136.75180039053322,142.70422261236965,B,-129.28911216471636,57.07522447464183,0
Single,Black,A,-26.36872035048588,95.00588028380598,C,-123.56439406950935,-23.398013325753393,0
Single,White,E,44.325211945672514,90.99898923884393,B,-80.49854620375515,59.511420950512736,0
Widowed,Hispanic,E,-2.2215453775752314,-82.91463289787191,D,-185.17225719901617,-223.57799643625196,1
Divorced,Asian,C,108.30903570868564,22.898124980599633,B,19.489783625782138,-114.97777677325709,0
Married,Black,C,41.33446587478098,122.78129244129268,D,35.461585100758505,-16.46512975379656,1
Married,White,A,85.00385824613357,-27.06034969924673,D,67.47205658285084,79.36484070308076,0
Married,Asian,E,89.27312681665231,28.889530450489794,B,-27.648296540724544,-182.51752216291374,1
Divorced,Other,A,23.612401018137273,-105.35262368155536,E,-3.155723976071683,-9.978037590446808,0
Divorced,White,B,-277.15777009783136,-65.36437998704618,D,67.40136338076003,43.18579887080741,1
Divorced,Other,D,-37.266520443754416,-162.80491888941717,E,10.960647527798658,42.15715123341253,1
Single,Hispanic,B,-52.30732396702326,-36.78624054400213,B,15.224015310782693,4.063124835027883,1
Divorced,Asian,D,-13.70818760755209,-200.97686444225315,B,33.876515452990574,104.67405123366021,0
Widowed,Asian,C,16.67826755393747,106.98245785622089,C,-8.13599986841607,72.0120293929554,0
Divorced,Other,A,4.514925214308831,50.10257967967151,B,-134.2515855324007,31.489476666404425,1
Widowed,Black,C,85.87263645252638,-40.5542964652721,C,-20.687404128843788,-172.0536961914928,0
Divorced,Asian,E,118.2035230237335,51.24793839942937,B,50.32868888060985,-85.89232705282124,0
Married,Black,D,60.283597272283295,13.1804372856734,B,-24.33947555763398,94.34219157337832,1
Divorced,African American,A,-140.41088398796106,124.0349665836445,C,-138.52935344509507,-21.476512696191897,1
Widowed,Black,C,-5.9083684614472665,-4.130176711068449,D,-94.42777202071551,200.16260719524075,1
Married,Asian,C,-102.5501913962394,132.7049442396274,E,186.08712248987845,97.3137811831464,1
Married,Other,D,27.067070709501518,-85.87130646073744,D,-121.48977324742975,-46.26929206902884,0
Married,Other,D,-129.04889230815587,107.94697747786715,E,-55.14761906588509,-71.57038550548278,0
Single,Other,B,127.1848078867744,5.163273200527887,E,-36.798709223922586,-21.948032696459492,0
Married,Black,E,-192.32687606926228,14.700754458354215,A,-43.39575014095719,-129.46651226210074,0
Widowed,Other,B,-3.7141750122679076,93.08229962518143,A,-189.67061254109277,40.29282112765759,0
Single,Black,C,185.64395281141418,164.7291193205885,A,-163.79079658809505,-102.97159116728463,1
Married,Black,C,-80.30954834333225,-32.532192965809706,D,-14.886570967003765,68.44939090508953,1
Single,Other,E,98.66562455923959,143.68298407228778,E,111.57632981555703,-162.2416314061952,1
Married,Hispanic,D,-42.532628039208994,-30.494272735999274,E,40.31734496446002,-122.74619642693729,1
Widowed,Other,D,17.433513142705888,35.15070933329011,D,63.19138275703076,-25.32214930866607,0
Married,Hispanic,B,64.24369746730933,60.35977212178592,D,-50.19133660732825,60.326890373655786,1
Single,Hispanic,C,129.74904085866328,61.05795174352908,D,42.968666882861704,4.254911219266263,1
Single,White,E,-110.45132082987195,93.31701123372969,C,-65.3161940293949,18.012680255702886,0
Divorced,Hispanic,E,-102.98770923376526,63.45483302668211,A,38.92220063799668,132.5582013608167,0
Divorced,Hispanic,E,-146.48720923904705,-40.965819031014306,D,-178.14187571576133,112.57884738718957,0
Widowed,Black,C,53.07865556725593,-13.243958936862771,A,-116.05046419244785,71.30583217627024,1
Single,Other,B,-84.43666333418803,71.50692420002387,C,-53.07599969181855,36.21438687254496,0
Single,Black,D,-163.2970857674317,81.36382999402821,D,181.205278678088,-1.7825298056453234,1
Married,African American,C,-170.49392489761644,63.22930554355104,B,-15.812263429452383,-128.1058504765209,0
Single,Black,A,-130.69186593861593,7.85235200841842,B,-90.46469197032432,230.53522866405606,1
Single,Black,C,-150.49856676315875,58.504927927101825,E,-0.3123784625307393,-58.175802923069355,1
Widowed,Asian,D,-62.549490966920104,-88.62424202936316,E,-39.499532284257114,-17.252749219253953,1
Divorced,Black,D,8.008138594200606,140.4240515498698,B,32.87524801394046,67.91742701275126,1
Single,Black,C,218.85638689198964,41.11566859423427,B,-174.20913993636435,108.93613190472446,1
Married,Asian,E,125.17871241993232,-83.70933919303134,B,15.29130659751442,-25.96219765167135,0
Divorced,Asian,C,-1.589169046287146,-125.55573256413189,D,53.01233940722597,92.59395749923492,1
Divorced,Hispanic,D,3.6819298836889205,-76.28398313059995,D,-131.78286110748957,69.6379533059303,0
Married,Black,B,-11.677276087509028,44.042929367804746,B,112.74137364518882,86.42114936500765,1
Widowed,Hispanic,A,209.84479598684885,85.28528810733289,C,-88.8539509233605,-37.20768043326718,1
Divorced,White,A,194.47964927601345,-86.94016767806033,D,-103.7638928972115,35.69948460614027,1
Married,Asian,D,135.66954484132353,74.62741077314357,A,136.86372847363984,0.3778835822717676,1
Married,Other,D,-182.30182818427184,3.9444801401697234,B,152.00125186409545,38.88274149609761,0
Married,White,E,-12.890519669570164,24.304973401720627,E,20.853848127274695,121.34966568094698,1
Married,Other,E,9.68979569263312,58.66559901639427,A,121.4953314862804,16.561209346633966,0
Married,White,E,-76.7723815987243,42.158895626498065,E,-30.866705859810473,-27.93678883861871,1
Single,Hispanic,B,76.76102239872118,-69.56197206460365,D,-84.15210563720763,97.69251618366714,1
Divorced,Black,A,-85.2149419354576,140.6215127756983,C,-58.14638292242448,98.27288296868294,0
Single,Hispanic,E,14.285993219467287,37.173709116252844,E,-19.211296941757617,-106.11283556012066,0
Married,Hispanic,C,-43.55094011193978,-73.63278535357465,B,25.92388582846443,-182.9418048995746,0
Single,Black,A,96.96778899380628,30.27363021932617,E,169.09744400998295,135.6575405117021,0
Married,Asian,E,87.14546851248318,36.55021231843535,B,-23.368139999697814,-113.68688267759768,1
Widowed,Hispanic,E,-116.99992296004538,-82.84738784533559,B,-99.84961492115173,-144.8884799069997,0
Widowed,White,D,119.29687167849086,316.47510597608937,B,15.918190303543758,-32.275521849871296,0
Married,African American,B,3.5515516152634237,-89.72151427915551,E,-103.45894853320551,-223.78136599420463,0
Married,African American,C,-84.89812417148075,11.38152436750182,E,6.008448440605322,98.5175232742588,1
Widowed,Black,D,116.2577323595807,189.84373031464958,A,156.3672722438652,-73.72331227543533,0
Divorced,Black,B,-99.36728927465678,-104.16853866216135,C,-59.311182869172626,-7.224071379243539,0
Single,Hispanic,B,163.78835180555896,30.04773879245002,B,141.32962686642827,-116.6519464289573,1
Widowed,Other,E,-48.5172531277045,-32.14081819639265,E,27.33791412555903,124.5731633715343,1
Divorced,White,A,-86.59500785521288,-50.57322209697336,B,-58.80251651396109,-6.4871360201715795,0
Widowed,Black,D,204.3395619734864,75.22352810665483,D,52.75383214545138,-40.88759071410393,0
Married,Other,A,124.57468675858674,31.513677615177706,A,247.18015489259608,140.3402418199616,0
Divorced,Black,E,-21.315334543581233,20.260354346968533,B,-175.36654597748958,25.176450533644307,0
Widowed,African American,E,2.5200516983300254,27.51518803266815,A,2.620522441938204,84.70439969319625,0
Divorced,Hispanic,D,-219.46789948999887,177.61038575469132,A,43.56565563090229,-53.604521292731654,1
Single,African American,D,91.88243888628462,36.59140726716857,E,-63.0117254216374,-60.556244585206066,1
Single,White,C,74.497119145301,33.19467929389516,D,64.43379743636274,-36.082795449409005,1
Widowed,Other,E,-142.1607993717504,160.04649920809518,D,-126.96934447290596,-72.69210459620702,0
Divorced,Hispanic,B,57.1085210327939,125.60623051087936,A,3.9182719729897224,191.82611338026828,1
Married,Other,C,-107.50710455903862,-29.362810141257594,B,84.0147336529279,-66.95505942309192,0
Divorced,Hispanic,D,-36.08500419860977,218.6191093754284,D,2.131206633277171,152.58462555648833,0
Divorced,Asian,D,72.51481798722989,148.84344779412453,C,-33.670367049883744,-77.51073546729909,1
Single,Hispanic,D,-43.60307912678359,-76.69772053981313,B,65.39223261066685,26.00944840677216,1
Single,African American,A,-88.8931849551628,-53.260488802591745,C,-73.91092583493408,96.55762824241664,0
Widowed,African American,B,148.86185281325385,-227.04436120086936,C,38.5021199071897,-168.46973420695102,1
Widowed,Black,B,-55.3117690926484,116.80791571806066,B,-77.26740480911326,5.231276542014282,1
Married,Other,C,67.14520338288929,53.46908238197274,B,-166.02162148815864,-71.35443658779646,1
Divorced,Black,D,-206.4953816419255,-96.3275003285248,E,125.66263781849621,50.04289744376105,0
Divorced,Asian,A,31.835516946118474,96.20654614437416,E,-17.59888375602709,22.131184259912718,0
Divorced,Black,C,66.32054391763363,54.94603824114368,E,-66.67283843850149,2.9437194093582324,1
Married,Other,D,-89.42593184389602,-63.37101895922754,C,65.35984908438486,-100.2443516091054,1
Single,Black,D,141.40805210282184,-115.65136360959158,A,-111.64698461206004,-21.12302521955351,1
Divorced,Other,B,4.4194226481283465,52.731071790174845,E,164.9405132760177,93.21172125819817,1
Widowed,White,C,-153.6170203855897,-229.1302217335975,B,-175.91342695278865,-191.5664224730796,0
Married,White,C,-90.88449500831376,-24.612904345314117,E,51.588554835547725,-47.5327435958039,1
Married,Other,A,-13.725706034341187,87.9928762203409,A,-77.9511664619673,-67.03626119347561,0
Divorced,African American,B,-111.7186791336336,-44.434470296311616,C,40.271130280126755,-74.06899473629021,0
Divorced,Other,E,36.48499476419155,268.7174682517909,E,-207.9685621102683,-99.70136213492741,0
Single,Hispanic,E,162.08461209905133,-78.9451289173802,E,-31.244512831535232,-112.40139241896792,0
Widowed,Black,C,-114.55541262995817,58.23567735467088,E,70.89844853706647,113.95396248618354,1
Widowed,Asian,D,-98.42939587902964,39.08877945935462,D,-26.986445015036086,-1.7847227319919647,1
Widowed,White,D,-37.485823661831525,-188.01378520896947,C,-5.463323957385241,167.3078888965,1
Married,Hispanic,A,45.278916356996724,35.930220792943565,B,5.059878354734643,-13.545811107212428,0
Divorced,Hispanic,C,-70.20989351031982,-231.20432423785533,C,-75.68281916461692,-79.35341108267205,1
Single,Asian,C,-45.76303528414069,-75.88905207490409,D,84.49022726998602,150.8623333092437,0
Widowed,Asian,C,-20.81206547878111,187.68135924698646,E,-92.99414837080478,-230.73093507169267,1
Divorced,Asian,A,47.10987720663827,48.34919003505823,A,16.95630658567243,53.184512327646836,1
Divorced,Black,B,103.15121939977647,-25.335658095771198,D,-120.11867326765,-70.06030047934344,1
Widowed,Other,C,-38.382293705879036,-23.616044954781483,C,69.38208359986095,-52.84502219704511,1
Married,Hispanic,A,-50.157461693748054,243.48222664049152,D,55.22492457831552,-25.863052304631136,0
Single,Other,B,-132.81329475799234,-115.66018914311327,E,-220.08592750403517,-131.17263417803338,1
Divorced,African American,C,75.85475101934465,-97.56463482404148,D,26.802083908839435,9.306378537607605,0
Married,African American,E,93.96747017383979,29.014859227133762,C,-180.34575325233658,9.171085735569308,1
Divorced,Asian,A,63.59079425986101,24.776832635928347,D,135.95274839934538,-7.542827094926591,1
Widowed,Asian,E,84.262381080094,-138.3565472890205,D,-3.6894538468409968,22.980118923189238,1
Married,Hispanic,B,17.672219269816416,-21.32175756955504,D,179.79260379063768,21.808215184662867,0
Single,White,A,60.883480147023285,-66.98611039045429,C,-32.460712134285664,-92.74646331798874,1
Widowed,Hispanic,B,111.35621824582248,-317.5495919628573,C,12.741054670403528,43.123712717822954,1
Single,White,D,-57.93303498817506,-94.17546313102584,B,-247.69547844392758,14.509078766308347,1
Single,White,C,11.595856646428231,20.003315651045313,D,-182.44540728276334,0.504955053899482,1
Single,Asian,A,-29.12333732010995,-61.766000216202556,C,10.309680408117277,2.269206116131005,1
Married,White,D,-95.151747197721,-266.54574424749967,D,44.785411658121184,6.003344197811142,0
Married,Black,C,42.26815186410445,7.351518537736138,C,70.24018101142472,135.7508181139474,1
Single,Asian,C,52.19644298312092,-22.744869446362152,E,-96.38164467870793,-140.8830502140023,1
Married,Other,B,-7.791687803659812,14.908402063932261,E,-135.10974611429666,-219.26818397815748,0
Married,Hispanic,E,-138.79416526335947,60.233871529409654,A,178.81417625049735,-31.06923160539681,1
Single,White,E,31.962860341512727,72.93330048666539,C,-53.351755162935774,159.52648246563587,0
Widowed,African American,B,-82.55032736937214,-19.775922022717673,B,34.249540795766784,-1.7577536440675292,0
Divorced,Other,A,-81.9499782454349,-50.29145370343638,B,-55.22643103447494,119.03142308246662,1
Divorced,Hispanic,B,-46.24467782742391,112.15060432032527,A,-35.08661528630837,-154.4897107574519,1
Married,Black,E,-64.24109491846679,-168.24916153611943,C,-73.69836755857735,-20.517671178315037,1
Single,African American,D,-73.03236290816729,-50.920835779134656,C,281.7440384907194,-143.91361199868004,0
Single,Other,B,-53.74423895765468,-169.49576353069742,A,-42.98500644709027,171.86865547904088,1
Married,Hispanic,D,-13.402434420216991,-69.12386320806188,E,213.4912087425452,196.03313560973294,0
Married,White,D,-21.384798933322198,43.377032059102305,A,107.23606774823091,71.69995611928805,1
Divorced,White,D,-100.60915004152311,-50.95994703755288,C,-188.71527126433782,-49.874909043717324,1
Widowed,White,D,-83.21367962585745,184.03475428607172,E,181.75916420966936,-16.852092663033545,0
Single,Other,D,165.1368954562364,-2.0465523653971056,C,-35.29452297722277,-190.98462389964484,0
Divorced,Black,B,45.02811480657738,-85.64685311675888,A,14.330653876223979,-11.319420874735176,0
Married,White,E,47.39415675631448,-78.79970783926694,A,53.05237956972921,43.61075979408925,0
Married,Hispanic,D,-114.72502683666153,85.89559944079556,A,41.33279557874309,-96.6817467511946,1
Divorced,Hispanic,D,69.91994503837431,147.64726532427517,C,166.69894477005138,104.7327415434454,1
Widowed,Other,A,123.77312803363544,-108.6672181545022,B,33.0528651679513,-12.55164771657739,0
Married,White,E,188.6118655565724,-104.63891106962657,B,-11.658312975325497,1.6513820733311295,0
Married,African American,D,240.82647970625112,126.10376153961138,B,133.61445531855662,-28.866246263745815,1
Married,Asian,E,-154.6300490813102,-43.85902890933359,C,109.48324248028936,152.8243212580874,1
Widowed,White,D,-79.40355012646508,11.069872076236727,D,6.906708285496261,-74.84745617793693,0
Divorced,Asian,A,-45.59082000156837,8.073151694325745,E,13.645742548882101,104.39678696664754,1
Widowed,Black,E,39.47851918649793,110.67137042188449,C,45.81729229323766,8.104318983356547,1
Married,Black,E,-77.59822337520832,144.49711188955547,D,126.16222412541316,-54.64440828316589,1
Single,Asian,C,-32.734354705141925,-5.0692525928790815,C,186.67077737794818,-240.10289816539006,1
Single,White,B,-59.01505270821525,-69.54760470014641,E,-20.74647778273594,10.431055880076341,0
Married,African American,B,-47.236934241829445,-133.60348547359274,C,66.25015018872587,34.54194675380807,0
Divorced,White,B,15.002338678810167,-49.19260931257739,D,-98.39163483936122,-45.76069706826824,1
Widowed,White,C,-199.53768146034488,69.93174644598422,A,199.07506261204105,90.3266888131491,0
Single,Black,B,-51.234971707886515,-108.03273292980462,D,-194.06364467759968,101.00705659332769,0
Divorced,Hispanic,A,-82.28066739571939,-18.447528435131698,B,36.85666808466947,-13.507408931913984,0
Married,Asian,E,26.17737561395642,10.484887003628751,D,87.56671896430619,-162.88818375552455,1
Married,White,C,241.33697057576464,1.6100526641172537,D,-21.538928589474008,130.6634117899408,0
Married,White,C,-6.325811750748011,176.80185955977996,C,-120.37987319029189,-96.28117331512934,0
Single,White,B,148.17305732507253,-66.73747532618492,A,3.5694189120400717,48.12894861286139,0
Widowed,African American,C,-67.97703253998485,6.469644203602972,C,-110.46566856301749,-81.90914908926132,1
Single,White,C,-46.624388408064576,50.16055341734086,E,38.28134074535347,-0.23372800795341883,0
Single,Black,E,87.18784870492293,-29.065272600645653,C,-53.2794055683455,-30.72121676084727,0
Single,White,D,-166.53195326927332,-7.389214913503219,E,5.345238095056508,-149.19664431050285,1
Widowed,Other,C,98.05695395423878,-16.515467670743007,B,186.80195897084732,-68.5760521618829,1
Single,Other,D,190.7383297702164,-36.73249399068222,B,111.95778146992265,-138.40088687116983,1
Single,Other,C,-174.00499989311314,25.737104460934233,B,0.3070500836407947,-68.57009356862164,0
Widowed,Asian,C,-63.685504520613215,67.76548048737389,D,-139.79591018751677,-3.6022864801398824,1
Divorced,African American,A,52.89565785462316,4.643669518623664,D,-48.82274640592756,14.83486125446596,1
Widowed,White,E,7.139871561146677,26.81933966194321,A,31.843746989217063,71.38261477259974,0
Single,White,B,27.84089947849853,43.91027648858415,C,-32.678234288855755,-32.480575952339656,1
Married,African American,B,-92.67611555599309,4.343890066571127,E,-43.88681956222644,-115.57730224546204,1
Single,Other,C,28.144428265634737,37.91641536801571,B,-51.65970894897241,14.642488311863943,1
Single,Asian,D,186.3334171123884,194.99646852865902,C,-192.51654682795757,35.20640043879651,0
Single,Other,E,-50.23802856900309,-20.483652585439867,C,-121.41807350249421,-109.1041271907628,1
Married,Hispanic,B,-100.57149790098272,-18.58614344442801,D,-30.271921221581994,82.21173368212223,0
Single,Other,C,-47.66976657361,-126.44701736692807,B,30.500674190566823,-156.04866871057325,1
Divorced,Other,C,55.17833056453303,-49.76541797376049,D,201.84205305153742,-27.234589489861193,1
Single,White,B,210.22047784287145,-132.08431676865885,A,14.404430954252767,69.38616600672682,0
Married,Black,D,-54.89023041383667,-49.87743353583994,A,-134.80801134049793,148.33041543003333,1
Divorced,Hispanic,D,-111.12878421664752,56.712826402665286,C,-93.66662150429457,349.13050120389767,1
Widowed,African American,B,-3.487935859895125,99.07351498053525,B,-104.23017600065378,10.174628526016669,0
Divorced,Hispanic,C,-36.46687439753074,-213.010867425796,A,-117.07359244807505,-185.04443657460646,1
Widowed,African American,C,24.522112992684253,-12.825549243180923,D,-108.27934553754777,8.699600365638116,0
Widowed,Asian,B,62.566041816972884,140.16983926242403,E,-11.391869424896433,83.13816911340774,0
Widowed,Black,A,-28.539101438126814,131.58931429343218,E,-56.6323736446292,-11.489369254423105,0
Single,African American,D,-196.887209351737,-176.69912765429484,B,13.99402439866289,225.4114254105233,1
Married,Hispanic,C,51.76174131956799,59.25652180698878,A,-154.28862583628904,-62.63514529064892,1
Divorced,African American,A,-140.32448192385127,-29.33692936636473,E,-3.380887762173996,-72.55179430486066,0
Married,Black,C,7.119495962843063,156.86981539209518,E,53.1069486817601,54.61770735351822,1
Single,Black,A,-3.679104734712566,-10.45995257076645,C,-94.47640378245251,95.54079887925413,0
Married,White,A,61.18764034923625,-30.307252301803413,E,78.18070115830882,170.73276354510995,1
Divorced,Other,E,-9.27137593779179,35.33961095355932,B,55.19549077710902,-81.05231982232284,0
Divorced,Asian,B,132.66975196587399,12.637964319807123,B,-96.36154713136219,-147.40300557464232,1
Single,Other,A,173.15951620521378,-203.67653733067343,D,-82.32746935067193,183.29009337269642,0
Single,Black,A,-99.07046149060672,-117.6602477548015,D,181.9364895295969,-40.48015467133629,0
Married,Black,C,154.99748128216362,-40.08470969054781,B,14.462636485102534,-64.97951230966174,0
Single,Hispanic,C,37.472635709669994,-152.1813888204297,E,-24.767905837439592,-3.4001130166858484,1
Single,Hispanic,E,-169.44644934179522,-22.696369414366295,C,27.373260073544593,141.60847503408368,1
Married,Asian,C,97.72188370148206,120.49864831013635,E,-146.77101012536292,-64.63086888698913,1
Single,Black,C,1.680618355243038,80.09532275264718,C,99.188309675806,-108.02708639486589,0
Single,Other,B,59.35823738707986,-264.5626638168625,B,-32.55942185255246,49.073431461105265,0
Widowed,White,E,-65.73959083102996,66.08418641296235,D,159.306956344547,-213.22732274281648,1
Widowed,Asian,D,49.18336037087718,83.30164498340298,C,182.73427725863453,-53.88024898279154,0
Married,Other,C,146.86867224942614,50.23838035809296,E,37.78546560603534,-159.59555362814177,1
Married,Black,E,-1.0317131153762322,79.27834645774472,D,-139.22566997450073,-189.1907933417636,0
Divorced,Hispanic,C,163.23250877377336,154.04745220552783,B,-89.61991403158893,1.549068826084032,1
