Age,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
19,Mental,B,-78.99614460951216,E,E,A,A,C,A,B,-130.09989246268722,101.36687339699012,60.53409931466411,E,E,C,A,29.807960090002684,0
85,No,E,81.69326621306628,D,B,A,C,B,C,C,-121.44598189540368,2.3297613506710264,43.15622719870018,B,E,E,E,-115.76417691627805,0
64,No,B,77.06342633033495,D,C,C,A,E,D,A,-57.45287847205787,80.96857303908044,-147.05808834116596,E,E,E,E,-1.8588380518091812,1
98,No,E,-103.60276472469604,B,B,C,D,B,B,E,-39.02365415334612,94.35335124802903,62.668000068067386,A,E,D,C,-167.04142593008123,0
34,No,A,35.699057199550325,D,D,C,D,B,A,C,188.45415758023546,52.79548228447506,-8.703751490549102,E,E,B,C,-94.50101045484966,1
23,Mental,D,-112.91986908184579,B,C,A,E,E,B,A,-91.37126592819953,192.00217868256127,97.49061995109204,B,D,B,C,31.370935101013398,0
72,Yes,B,-29.623014419754902,B,A,B,E,B,C,E,-17.38683354492175,131.68651504973514,8.674297748542656,B,D,E,B,-256.19726147480236,1
25,No,A,19.303730711809767,B,B,C,B,B,C,B,-9.269703945408406,59.339179484246294,-120.1369332179761,C,C,A,A,42.39501692434487,1
62,Both,E,-71.90397137313188,D,D,D,B,A,D,B,-69.54307766486636,118.48704949473901,102.27775739767917,D,B,C,A,-140.8340865562356,1
81,Both,A,45.18075748251024,C,C,B,D,E,A,D,-22.649209869633744,-48.323990898367676,-80.20322667388716,E,B,B,E,-123.04555050221101,1
97,None,D,7.576078942112884,D,C,B,D,B,B,D,-4.433587999106062,195.272713491737,-13.821424029359362,D,D,A,E,15.715684132430871,0
71,Physical,B,117.21065331251401,D,C,B,A,B,E,C,-8.177664973839379,40.39212112043998,66.88544511519586,E,B,D,B,-0.20552274410003007,0
22,Both,B,86.0934355824922,A,B,C,D,D,B,A,-47.94029635066142,-15.163420524811222,-0.6018115164966553,D,A,B,C,-48.22183283376072,1
26,Physical,E,-164.0828066622058,D,C,E,D,A,C,E,268.89844177926284,-82.51226845219158,-75.86316215272753,B,E,B,D,-43.15247005303102,0
78,Mental,E,-205.01921309334804,E,E,C,B,D,D,E,-30.926809309932786,119.96678601224393,-157.67408508285584,B,C,A,B,96.65894730711939,1
31,None,A,-6.3792885318631924,B,B,C,E,B,A,E,-185.88514796365595,-89.2257815035929,-164.93966542849353,B,A,D,E,64.29489339069727,0
72,No,D,-24.654479941449615,D,C,E,E,B,D,E,-154.40491209965873,80.77771805961618,-15.34709145897468,D,E,A,D,-166.00858871344462,0
19,Physical,E,-49.22313374054293,A,C,E,E,E,C,C,28.767629024236406,-16.091057764236396,6.078686218603117,C,D,A,A,-87.51771053744034,1
30,None,E,-53.302516832802695,A,D,E,D,C,D,B,-101.42251917716474,39.995138984877656,33.302990970727535,D,B,C,C,116.66454073205502,1
68,No,B,167.18200594161812,C,D,D,D,A,E,A,-17.338513882314285,-120.2232309694427,-181.102785597034,C,C,D,B,-230.60333357883746,1
27,Yes,D,-133.3639794508724,B,E,C,B,C,C,E,51.02482607071429,-30.503577354901086,-19.532286564771937,E,A,E,E,-26.740785482885286,0
94,Both,D,36.8070690566986,D,A,D,C,C,E,E,-142.34559093489827,-38.46037189708774,-53.63222930531811,B,B,A,E,-198.84398120894085,1
25,No,E,12.828708447201992,A,C,D,B,D,D,C,-155.6642714892062,83.54619030652442,73.67275952902904,D,B,C,E,-103.46219320992967,1
25,Yes,C,143.29125967681045,B,A,A,C,E,C,A,-124.51496525940777,11.626298294646373,-0.027874053881828505,B,C,B,B,-28.05550879709967,1
91,Yes,C,-8.680301840941821,A,D,E,C,E,C,B,-40.26952681790141,63.566727351485305,-205.90127018560608,D,A,D,A,123.02881209578173,1
84,No,D,83.65847555485169,A,C,B,E,D,A,C,-48.375565174665596,4.582972658808761,65.90397311172538,A,D,B,E,-53.77561397853798,1
75,None,E,-1.9025411947557553,B,A,E,E,B,C,B,-93.01184835339235,-81.85025512477796,25.208453634991994,A,D,C,E,4.7757976756573175,1
53,Both,D,168.79108676897116,B,A,B,A,C,E,B,-29.339931409528898,102.45427867810841,82.04493039800006,A,A,C,B,-3.5537211666110284,0
43,None,C,-54.195213852671806,C,D,C,E,E,D,E,-42.46446997737819,104.38981039241936,-139.94845767981164,B,C,B,B,-79.03493045116736,0
77,Yes,E,-193.85617057110582,D,C,C,B,D,E,D,-73.4298859461178,-72.45379954844933,31.103391724871166,C,A,C,B,-83.0157733759566,0
95,Mental,C,-10.889641613981626,C,A,B,C,C,E,D,51.33648953331418,-12.823535771888622,-64.2313117734253,E,B,C,A,-100.708412904086,0
70,Both,D,-75.43373115965001,E,A,C,E,D,B,C,-6.347921120422531,-99.32664759968056,103.44263791286583,B,D,C,E,79.45885920895712,0
76,Mental,B,80.72560194231755,C,D,E,E,A,E,D,155.16174680386504,32.68105247768499,-125.38265513488591,C,A,D,B,-128.10323798226662,1
76,Yes,A,-123.42746832868063,D,C,C,E,B,D,A,65.80589010871361,-76.79641125511573,-95.38562032682323,B,C,A,D,-154.08194052047799,0
60,Physical,D,-110.13693788418202,E,D,D,A,D,A,C,-39.80364571270406,-68.05920090000794,-46.76983814813655,E,B,A,B,-38.3004023212289,1
40,Both,E,-245.76778518931647,A,A,B,B,B,D,D,46.419863603622446,-4.256507382592472,-65.87162916748638,E,B,E,B,-35.2061166651473,1
57,Yes,A,41.06271426977828,D,A,A,E,B,A,A,61.78453250151058,54.8735158977668,56.18457271426386,A,B,B,A,79.74910564790552,0
75,No,A,-139.8230783756801,A,B,C,E,C,D,D,63.84890295998263,-95.96002428783044,-20.577425916255475,A,B,E,D,58.53206175823276,1
21,No,E,81.41842424634325,C,C,D,B,D,A,C,-173.34867626917818,142.04392033560026,-181.63730551581062,E,C,A,C,36.50909165325918,0
78,Yes,D,158.09794593627518,C,B,A,B,B,B,A,2.2349704405219173,-33.82197806610271,33.429097613596944,C,E,E,C,-56.81739752934847,1
91,Physical,D,-106.085999842413,A,C,E,D,A,A,C,-33.748256270720525,-2.9768318787122605,101.54316029020438,C,A,A,C,-165.82502970967164,1
69,Mental,E,57.471771562473336,C,C,A,D,C,A,D,73.65199645052762,150.2372020970851,-4.006656237992806,A,A,E,E,-44.24993601122615,0
42,Both,E,-158.09025524875966,B,E,D,D,A,A,E,94.91142166022125,-137.14680128137357,-46.72029129571454,D,B,D,D,-155.55139906715414,0
52,Yes,C,-53.23515899163239,E,A,B,A,D,C,A,127.6880462296832,-120.51559282200735,82.33572146282978,E,A,D,B,-32.27771684243702,1
43,Yes,D,-44.098349002264555,C,E,B,B,C,E,A,-76.81433294909218,-83.90228925989851,4.341912275985896,B,E,A,A,77.56859830287652,0
77,Mental,A,-38.06340330888943,D,D,B,C,A,E,B,22.23727593964569,-98.47673597782492,-205.3744693115466,C,C,C,B,47.50384410186798,0
65,Mental,C,102.87902792067776,D,D,D,E,D,E,A,130.2280221712482,97.85798495448992,17.728052505429172,D,C,E,D,130.8358762806171,0
49,No,E,-47.14629926022842,B,E,E,C,A,D,D,-71.4763060901072,-4.587622729944185,76.79906185719692,E,D,E,D,67.31169015489382,1
34,Both,C,58.8875606536671,B,C,A,D,D,E,D,-74.17651498686557,-37.721209890240104,-164.39427073802185,C,E,B,E,-39.12702653807565,0
38,No,D,-134.7965098445097,D,E,A,A,C,D,A,23.931946944064222,-52.2537305977687,40.93380451465025,B,A,E,E,5.769065541419284,1
69,Mental,A,65.12071646061574,C,D,E,C,B,B,B,102.20884559520749,-16.15605193246558,-42.016865688227554,C,E,C,D,-23.766737942126568,1
74,None,A,121.85886839198845,E,C,E,C,A,D,E,-264.45472041463046,39.84468764100598,51.627912467869486,D,E,A,C,70.04060292878764,0
39,Both,B,1.5414236296333221,B,C,C,A,C,A,E,-177.91584963581727,-7.4450632402648935,57.70205457777927,B,D,E,E,3.4412664155348924,1
48,None,C,139.03197862645055,A,D,D,C,A,A,C,18.53448807655776,-185.9969582408216,-56.50463000953171,B,A,E,E,-80.62248625034186,1
64,Both,A,-233.5920918517937,A,B,B,B,A,D,A,-64.83683221739979,-108.274724238462,-37.11232552671693,A,E,B,D,-54.23156809406697,1
26,Yes,B,139.02701208048737,D,D,D,D,A,B,E,91.47186211807012,6.040740127897457,-60.776726267875766,E,C,E,A,40.035194724257,1
83,Both,C,-114.31637524576948,E,E,E,B,E,D,E,5.219195037657473,64.25494484820638,45.67867810421862,C,B,D,B,74.85422927899673,1
95,Both,B,-84.54379662637182,A,B,E,D,B,D,E,8.841519450686718,-176.66770943730828,57.76966014357955,A,D,B,E,-71.74929400560723,1
32,No,B,87.97152933951044,D,D,E,A,E,C,B,94.65466324134756,-8.76824845937218,-205.48226746897083,A,D,A,B,71.96886624893276,1
34,Yes,C,60.307516254968476,D,B,A,E,C,C,E,-2.7680390285103305,54.86802342667776,95.65044786032492,B,B,E,B,-116.61486592659828,1
55,Mental,D,88.85826350966741,D,B,C,A,B,E,D,114.41310374989217,-32.87635858238598,-37.04826909385215,C,B,B,B,21.857472870414142,0
41,Both,C,14.365152750596138,E,D,B,E,C,B,B,151.93359867627245,215.17929350483706,37.00555593767114,A,C,A,C,-119.20566501240071,0
64,Physical,A,-161.73367350584172,E,C,A,C,D,D,A,9.976799037976198,-21.983677390883525,-203.1995934643005,C,C,D,A,-48.6619060044348,1
99,Physical,C,-99.58239554540725,B,E,C,C,C,B,B,-94.54604003971596,-123.37241725364785,194.49701005392862,D,C,A,A,0.31955157190110517,1
64,Physical,C,-72.49965074527944,D,B,D,D,E,A,B,-100.91294889610114,-124.67417046138705,-28.161775038534344,A,E,D,A,-39.71982288383537,1
88,Yes,D,-33.39476202100041,E,A,C,C,A,D,D,-94.23512252780476,30.66969190415379,-84.25885584540639,A,C,B,D,-11.493944504182839,0
48,None,C,-41.22127806561113,B,C,B,C,C,A,D,66.74752299023386,-117.48600161615477,48.12526559807991,E,C,A,A,-23.62573297213959,0
92,No,B,147.67136735016663,A,C,A,D,E,A,C,83.88697373967644,-43.41189745972848,-151.76681190666312,E,A,E,A,56.056342908906586,0
35,Yes,A,56.13391103920636,E,E,A,A,E,B,C,-126.25023374051283,39.69973798571031,228.81770358829948,B,C,B,A,-65.02452354021293,1
23,Mental,D,29.802000262462208,E,C,B,E,A,E,D,3.2726985476025554,-0.04968612523271117,52.819112116338694,C,A,D,C,8.740770891789133,1
28,Both,B,-19.20726036645313,A,E,E,C,E,B,E,-83.05654576115606,-9.97180464114258,-66.82669791722631,C,E,E,A,-106.04823022166731,0
55,Physical,B,-5.3828658843507755,E,D,E,E,D,D,A,-10.522984609773554,-39.07324536814596,-39.180101463060964,D,C,E,A,-62.18835327580003,1
84,Physical,C,15.946198160012251,D,D,B,B,D,E,C,40.54270896034726,-29.380748700665155,136.95840313979858,B,D,A,E,81.02167167373536,0
30,None,B,4.60327992606986,E,A,A,E,D,D,E,37.764805811160414,-10.533135860397813,174.19716517875085,A,B,B,B,-26.392608731630247,1
46,No,A,4.494416565764557,A,C,B,E,B,A,E,-56.76986277953541,122.04145679525209,-29.570247454244758,D,D,A,A,-51.55154523441509,0
66,Mental,C,-83.69521212107746,B,A,B,C,B,A,A,-40.36521492600084,-56.512442832950214,-14.44581032887345,E,B,D,B,152.98615623954333,0
72,Yes,B,-164.49392221553808,D,E,D,D,C,E,C,-24.6037180554403,108.71106738106562,337.2038977271642,A,E,A,B,-12.289250694368185,0
27,No,A,-61.8393862413416,E,B,A,B,C,A,D,-16.657594848174227,-105.30010426582174,277.1793695957093,D,B,B,E,-96.97869919524234,0
92,Yes,B,26.410226897471034,D,A,C,B,E,C,C,-102.6198480489184,151.4887087100438,55.809718772586606,A,A,E,A,-142.2586790273802,1
24,Both,B,10.138121094307818,D,E,D,A,E,E,B,56.48703505931214,32.848651620578586,25.35379984144455,A,C,C,D,-126.40111879905729,1
74,Both,A,117.98179702829475,E,C,C,A,B,D,C,-145.20611331675246,2.8245994628645126,117.89752943316427,A,B,A,E,87.94023101162274,0
41,None,E,-2.101009871322591,B,C,B,A,E,C,C,31.28729867473733,61.75985889843189,-124.18560221125195,B,D,E,B,93.05048606120457,1
49,Mental,C,-6.839071060291505,B,B,D,B,A,C,C,13.620965935935619,20.81244162637762,41.178032767557454,C,A,C,D,39.21984394420225,1
92,Yes,C,9.344807888709754,C,B,A,B,C,C,C,-115.03044325804323,140.87457094769093,-45.57373895531713,C,E,E,A,-85.81251404220491,1
57,Physical,C,-49.6155567532557,D,D,C,D,D,D,E,-106.88847742251457,22.38140134504635,-34.878201170100134,E,B,B,E,-36.18288282669127,1
77,No,A,-126.8381040245218,D,E,B,A,D,A,A,18.106923467038335,35.982540093586024,-119.42761284192198,C,C,E,C,-63.663443267282695,1
59,Mental,A,-5.364465881648844,D,B,C,B,B,B,E,46.91280953607139,-180.21957777897924,-11.871173522468213,E,D,B,A,-197.76169412315946,1
92,Mental,E,-57.18289750009483,C,D,D,C,B,D,D,-125.7199163953121,-220.65828323735417,-42.9174482928658,E,B,A,A,8.63682436465635,0
26,Mental,B,75.5821177307509,A,C,E,E,C,E,B,-97.75635897954768,-284.0319680084663,26.694070113465212,B,A,E,B,-139.39714709851677,0
74,Both,E,-37.46376507334945,A,C,B,D,C,C,A,-57.34971279375812,63.1215413208392,-167.25293963983768,E,B,E,A,108.22483105424563,0
92,Yes,D,44.99975432354241,E,C,A,C,C,B,D,26.472391623917417,-31.895517853904344,233.52613425747123,B,A,E,D,-25.83573400456064,1
80,None,A,169.1668944502938,A,D,A,D,C,E,C,-49.7278094684971,-7.194118200227133,-148.53605492475015,A,C,B,B,-27.48617159987468,0
30,No,B,28.790040938053536,E,E,B,E,D,E,E,22.87597615597635,52.06742927278538,34.62643423707162,D,C,B,C,-11.241226863375498,0
81,None,E,34.106256921217756,A,E,E,E,A,A,B,79.42793227789609,-24.064190989946713,-54.14568301774769,E,C,E,C,-1.8226122902978883,1
99,Both,B,61.89507766573049,A,D,C,C,C,D,E,164.2522651573342,-68.2015014148229,-148.40501872835523,A,E,D,D,36.084980970522366,0
41,Both,E,-47.48846975788934,E,B,E,C,A,E,D,-96.88330704154428,38.407024737200004,152.06927213098928,E,B,B,E,-30.533920733784303,0
48,Yes,E,-32.12336429998768,C,B,E,B,E,E,D,234.93846075160442,-153.09029068647826,27.60404018387519,E,D,E,C,-85.1348029962968,0
85,None,A,3.756146535889916,B,C,D,B,A,B,C,-127.7486697495383,86.7791379830914,-199.67502653559578,B,B,C,B,-72.06702062173943,1
35,None,A,1.9107662359859026,D,D,E,C,B,A,E,59.3645986169475,33.7095383528391,-7.857874076624732,B,E,B,A,75.3987599794847,1
50,Mental,E,-33.84287675838804,D,A,D,B,B,C,E,-18.52893392954141,-134.2293253474158,68.82844427519437,E,C,C,C,-76.44493878163749,0
74,Mental,E,98.2780330335774,A,E,E,C,A,A,E,-66.04467182925062,70.53931545644969,98.14666767145182,B,B,A,A,32.93563985699708,0
72,Physical,C,19.418312427335106,C,B,D,A,A,E,E,1.9633815309170688,-75.81152854725552,-62.28461040201404,C,E,E,A,-20.17563839999072,1
83,Physical,C,-52.49560069297513,A,D,C,C,E,E,D,93.97311163088735,62.94685413695906,212.41730638140118,C,D,B,E,-177.07901996450997,1
68,Mental,B,-201.22601532652104,C,A,B,D,A,D,E,101.222027258928,-70.53665777384114,21.472794061893897,B,C,A,E,-59.3605906222472,1
51,Mental,E,-40.97352209585167,D,C,A,E,E,B,D,-115.73213919475467,-62.83456320440237,-39.919736578268086,E,B,B,D,-5.956027356033038,0
56,None,E,39.18091271574416,A,A,E,A,B,E,E,-76.69379621326348,-161.6824527960591,24.4249363467459,E,A,A,D,-87.63685768878598,1
54,Mental,B,-140.81449001691223,D,B,A,A,A,A,C,-86.33301017384358,26.062804300548297,52.1580745824349,B,A,E,A,-81.3397638948903,1
76,None,B,-54.05767492207529,B,A,A,D,C,D,C,19.97969701655837,-134.3859460616278,213.60866033878924,B,B,B,E,69.60305910960433,1
60,Both,B,204.32299216841824,C,A,D,B,A,C,C,116.64711941355944,156.2768800646525,93.30762180404729,A,C,A,C,-117.91977955831696,1
89,Physical,E,-40.8231624306338,E,D,C,C,E,B,D,-149.0503043327316,-39.018136988541194,-16.7510231211191,E,C,A,D,-31.54104297095967,0
93,Mental,D,-31.58871430184666,E,D,C,D,C,E,B,-131.97428092308166,91.2648185800615,76.61569843124579,E,D,E,A,-80.01043407758803,1
56,None,C,-214.30115470330855,A,E,D,E,D,A,E,-78.78184387114085,-8.329348920686,-60.151850271689966,A,A,C,C,-27.489662142776695,1
58,Mental,D,-44.34011525015695,A,E,E,C,A,D,C,32.94111249908458,13.702600684854943,101.61318349249322,C,B,C,E,-63.66770188001749,1
98,Yes,D,82.52659626524925,E,C,D,C,E,D,E,-21.52591817876919,58.39647613838069,-15.696735871395889,D,A,A,A,138.07725147527276,1
39,None,E,60.26220883698365,C,C,A,D,E,A,C,8.784861917517564,92.69019240181635,44.87188382292365,B,E,A,B,95.65735580971602,0
87,Physical,E,113.93896227189072,A,B,D,C,A,C,D,-15.573453434547746,-5.5736122576977625,-35.393508322924916,A,E,A,E,-21.756155826684047,1
34,Physical,D,55.77730525114014,D,A,A,D,A,C,B,-50.95344214368227,31.069646056685073,-71.90157963888734,C,A,E,E,-39.789480423214926,0
28,Both,A,-150.6864571819532,E,A,B,A,A,A,C,-48.23997082938069,-131.77281950724776,-100.19778083378374,A,A,B,C,4.40957897535709,1
92,Yes,E,-131.95685224542743,A,C,A,E,B,E,D,37.10780819841931,115.84066287823485,26.726948965821368,C,A,B,C,-29.834519184485725,1
78,No,A,51.67908298494748,E,E,C,D,B,B,A,-170.46643106865298,-42.57727986079066,-42.286989084980995,B,E,E,D,170.83023032725845,1
92,Both,D,-62.32508028798238,C,B,A,B,B,B,A,180.62162469407002,165.91667431769815,23.582489779238898,C,E,A,A,206.79150655819694,0
88,None,A,-0.3202758974284872,B,A,A,A,D,C,C,-71.12003577485211,-200.2422911787723,205.08543945984093,C,B,B,B,84.79157838219813,0
27,Both,A,-117.1406804182052,A,C,D,B,C,A,D,-27.020768739531263,-30.172296495503055,-85.3538910420305,B,A,C,C,-9.318077462686672,1
33,Mental,C,64.02021794574966,C,B,B,E,B,C,C,47.43877722534334,19.057908940782877,53.18513094505847,A,D,E,E,-158.04686301088273,1
90,Both,A,58.54870357004152,D,C,E,D,D,A,B,72.5987171061894,122.65322124629179,24.002407598272526,B,B,B,D,36.597915169863455,0
78,None,A,-75.52138728514106,C,D,D,B,A,D,B,13.485311543872058,-2.7139075524215976,99.72563579501183,C,C,A,B,-13.930811780680811,0
36,Both,C,50.35740669340208,E,C,B,B,C,C,E,-45.202531902457416,165.3057776811628,83.75525773215577,D,B,C,D,-119.93539317269013,1
36,Physical,E,53.03373505937312,D,E,D,E,D,B,D,-180.6469841948656,-23.778542072706475,96.18373061235407,C,A,B,D,-79.48790327034907,0
93,Physical,B,-101.96288405589009,C,A,A,C,D,D,E,-7.281772492679679,158.94147155390561,22.667668341884685,D,C,B,B,-88.95783357534957,1
63,Physical,C,192.01399671211982,B,D,E,E,B,D,E,-39.25491698242175,-25.705736690413598,-85.78148366262434,A,D,D,B,-184.00930472184223,0
89,Yes,D,-70.58759047211598,D,D,C,C,C,E,A,-42.28698480470829,-283.21119099058075,191.8626638352811,B,E,B,B,-115.64402376878542,0
22,Mental,C,0.9873359719833776,D,C,B,E,B,E,C,93.43030025731433,-68.81558885934108,150.8845158274462,A,E,A,D,-5.763141465467595,1
58,Yes,A,38.70032302120878,E,E,C,E,B,D,D,-95.40327277519445,-149.11376626368536,57.615755889524486,A,A,E,E,-20.37007648565098,1
84,Yes,A,-100.43115823703926,C,C,E,B,D,E,C,-220.0992822455608,128.68149152335317,83.76518183283751,D,B,E,C,-11.308850657737054,0
38,None,A,-27.730982396403835,D,A,B,E,C,D,C,-41.31059339514196,-1.2238626397186878,28.785323463290375,B,B,E,A,165.0412608675759,1
43,Yes,C,86.70136127218893,E,A,A,E,B,A,D,-92.24654287116131,5.744868189982832,201.25238703389314,A,C,E,D,-105.16951466475544,1
49,Both,B,-2.4357723160345506,E,C,D,B,A,C,A,-10.433110044643987,-155.74829311979204,36.85089686177089,A,E,C,D,42.956685213165024,1
60,Both,D,-14.445864736973682,B,D,B,B,C,B,A,-7.859184374125578,64.54001638114016,-166.00708473973387,A,E,B,A,-10.190017570193092,0
55,Mental,C,129.1121706207553,E,A,D,B,B,B,D,-99.94152715951216,119.23970911369545,-137.62417236311754,E,E,D,D,79.47397206794915,1
61,No,C,108.81113095067889,C,D,E,C,D,E,C,-22.43759135966757,8.071719159993144,59.3096436218899,A,C,B,A,-1.5937840112220238,0
59,None,A,-121.6384414189523,A,C,E,E,D,E,C,19.685919985980192,334.0504165867993,16.64853640196652,E,A,B,C,12.153248369161672,0
39,Both,C,43.32167899983552,D,E,A,C,A,E,C,9.391479707725429,41.464744934398055,17.79261106938766,A,A,E,D,-100.94825191136441,1
58,Mental,D,-68.33733520066386,A,D,D,C,E,E,C,120.47211259025985,105.25099682499413,52.886691030235056,C,A,D,B,-153.06633966210788,0
70,Yes,B,-12.821714748649008,D,B,C,D,B,E,D,-252.48043819272655,84.48984351984448,-98.92162630267848,A,A,A,E,-37.823948016300555,1
41,No,D,-80.7696518536629,A,D,C,B,B,A,E,-33.9893128693196,24.04244002291093,-187.37532577563573,D,D,C,A,22.75580195671312,0
36,None,A,140.0284525238518,C,E,D,C,B,D,A,-18.806038298545115,60.926136250859464,25.219004606319935,C,A,E,E,45.7048870962186,0
80,Physical,B,4.9422932939104,E,A,B,C,C,B,C,75.18654393735108,-80.634482606747,0.960716633369686,C,D,E,C,19.581779817790462,0
73,Physical,D,74.47556176987356,A,D,C,A,E,D,E,98.92775241835297,104.45517677516787,-36.51724546617776,A,B,B,C,-101.64152937832445,1
41,No,D,3.044962282276563,A,E,A,D,E,D,D,124.72525205085402,128.49548834996622,-8.091882121503042,D,D,C,E,177.28709216874975,1
82,Yes,D,40.04407701016091,E,A,A,B,B,D,D,-24.144765275103637,65.0114795693852,63.48169872943467,E,E,A,C,-33.777297208458236,0
82,Both,E,-5.994659781444192,D,C,E,A,B,E,E,149.04554712556893,-95.30839772910342,89.3113591403537,C,E,A,E,-32.715903896458904,1
23,Physical,B,18.004323721867767,E,A,E,B,D,E,C,-125.09790648796569,65.35918310464503,267.1059633713821,C,D,A,A,235.16429547040812,0
33,Both,C,10.338065759490485,B,A,B,C,E,D,E,-23.343577713306306,-90.0006627123203,0.5576824508376248,C,D,A,B,45.148195701359334,0
56,Yes,E,81.77748660505738,B,E,C,C,B,B,E,-11.540549603213462,74.4647968348659,-127.42561509988049,D,B,D,E,-30.40771037993153,0
83,Yes,D,86.77872865386753,C,B,B,D,D,E,E,-13.937907060950252,-87.77635881886656,107.34711782952884,C,C,E,E,60.39913624500698,1
80,None,B,-86.7039676556641,B,E,D,B,D,D,B,-32.71786447920055,48.41633389184543,63.061918998510215,E,E,B,A,10.20939779410459,1
76,Mental,D,-86.83675403976856,E,A,C,E,B,A,A,-187.49488471488897,-90.73988763264205,-11.026244433701681,E,A,D,E,-32.67729191674621,1
66,Mental,D,-30.5431032570172,E,B,A,D,E,B,C,96.9531259316996,-111.59303809060984,-74.64887378642332,A,A,B,C,-110.82897109481517,0
76,Yes,E,44.77201058357285,E,B,D,B,C,B,C,-56.82083217678036,-94.03114780016867,27.58219911570891,E,C,E,B,87.35703488726082,1
81,None,A,-69.28451170348146,B,B,B,C,D,E,C,-43.74287537088976,171.65496380678954,175.4590449825299,B,E,C,D,-13.973005596210179,1
81,Mental,D,129.1644261368308,B,B,E,E,E,E,E,10.053108418103324,33.896107922132316,-117.86503855121305,A,B,A,D,0.5986714727379147,0
60,Yes,B,-178.29112849427696,C,D,C,E,E,D,A,-34.87010397109463,-24.000887214747436,47.13971157215178,A,B,A,A,-46.934453086868686,0
60,No,E,-67.47616107199953,E,D,C,D,B,E,C,5.69514914837841,8.276937066226349,42.87868695369371,C,A,A,D,-120.61721148729126,0
18,No,B,5.88005274411458,D,B,B,E,E,C,B,2.50913389871319,45.79976137459359,-57.9502366771728,D,E,D,D,-123.5908909870939,0
45,Physical,C,-263.49614442744974,D,B,A,C,C,A,C,79.21948897060557,46.74836254850006,19.607571771318266,E,D,A,B,-92.99646722207436,1
87,Physical,B,16.675322508660365,C,D,D,C,D,B,B,40.006337218639835,162.34355594492345,36.642598450611914,A,A,B,A,-11.128861281910291,1
26,None,B,12.119775006610203,B,D,B,A,E,E,A,197.38782596968173,0.8384770570289148,-65.09637053018757,A,D,D,C,-72.92018348956569,1
56,Both,E,108.54623802960796,C,E,D,C,C,E,A,-128.9255062803997,35.349052350583875,18.044398972375706,A,D,E,B,47.08315848205766,0
53,Both,D,4.822704106764598,A,C,C,C,E,D,B,50.242155455841655,15.776538277855689,9.557186475295127,B,A,D,E,131.0810593693375,0
23,None,D,-243.46353769758534,B,E,D,D,B,E,E,-217.2773524216205,86.01644682210588,188.3319246499547,A,D,E,D,93.39608728547483,0
69,Physical,A,74.88978022117617,C,B,C,E,D,A,A,3.3882474476020117,235.6475647909217,8.943998203301359,B,D,D,C,-172.6524540690925,0
82,No,B,20.457425709385195,A,D,A,B,A,C,C,-4.260993760482178,-88.62243849235443,248.33205105988063,A,B,A,C,86.66778459946367,1
36,None,C,100.11836426022028,A,A,E,D,A,E,D,59.33553373530581,-44.34389457792547,-31.20961492542575,C,B,C,A,-64.79224863480447,1
81,Mental,C,59.671241954350876,B,C,B,B,C,D,A,108.65776759617727,-213.68358979497475,16.836983131142055,C,D,C,A,15.095384713854902,1
84,Yes,B,80.9635663911138,B,B,A,A,E,A,E,63.17418376437905,-58.56405373084608,-91.19031094673754,C,B,C,B,-23.441404777719583,1
20,Physical,B,250.3135152766646,D,A,D,C,B,C,B,14.861985709779308,-47.745882235891834,-110.2348598834794,E,B,D,E,-90.8378159936931,0
74,No,B,15.409604485697509,A,B,C,A,E,D,B,-84.99187512590763,-88.55675164839508,110.38140009854791,A,B,D,E,-132.92041371354543,0
43,Both,B,82.7130503868603,B,B,A,A,B,A,A,167.2893329264375,-8.05288596451476,125.90332021031452,D,D,D,B,123.56895898850246,0
70,Physical,B,-128.65443717490223,E,C,E,A,A,B,B,-212.51302639827827,-154.17178649263448,-10.623908483332166,D,D,B,E,-44.092390140127115,1
55,Yes,E,-84.49647887065044,C,B,D,E,B,A,D,55.07607075526544,-83.0251696647201,-134.46563013671488,E,B,E,E,95.80504233660388,1
25,Mental,B,177.17340553841262,B,B,E,D,C,A,C,-185.46404120580186,35.0006545004812,-97.48111127315379,E,B,C,D,258.76281760004474,0
67,Both,B,51.63613307727599,E,A,E,A,E,A,B,33.13296435034426,-38.12873297901803,55.860131071931754,A,C,B,E,178.11312732267274,0
72,Yes,A,-209.9902417624131,E,D,B,A,A,C,D,-32.2059189049517,169.94062652101783,163.7548351840755,D,E,E,E,155.67827470130638,1
72,Yes,B,-50.24807019311031,C,E,D,D,B,A,A,-84.85300112795348,-46.94333831321684,5.711958982477736,B,D,B,A,5.52391416334709,0
24,Yes,D,73.00823054365408,D,D,A,D,B,B,A,-169.31281943398383,14.854926938293438,-119.17664141292839,A,C,C,B,-162.39485648609175,0
91,Mental,C,184.89509611181657,A,E,E,C,C,E,D,88.04700151847496,-71.82488498107638,-46.18875326077911,E,A,E,E,2.4213416217661488,1
86,Both,D,88.85928692876045,E,B,C,E,A,A,A,-128.67933530238602,-134.66996032329376,-15.906004440988578,E,C,C,C,-176.6111353477837,1
