country,disability,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
China,Physical,Widowed,-119.26426134600251,79.24769281900893,-1.2732482531054334,D,C,E,135.7423168976179,-25.217111220903053,C,228.36271085346226,B,D,-86.21939898614615,1
Germany,None,Married,31.254338688401344,-55.6630165089797,4.305191191177497,E,C,B,-59.850051860092336,98.88901785441061,D,221.34317054751182,D,A,53.75418298422393,0
India,No,Single,-56.5401845322453,-24.258459432450255,-161.2874947035017,C,A,C,-30.643680793756563,1.3050466639868685,C,50.430202837720806,B,B,130.19973924292003,0
UK,Yes,Divorced,6.618873255388359,101.52388449520404,-44.2707164611813,B,D,B,56.420568908322565,3.5423186759331085,A,12.75823615010462,D,D,-84.412233085505,1
Mexico,Yes,Married,189.13721331421448,8.79247605690389,1.231211073638228,C,D,A,-85.50406480209564,139.28453804281406,C,25.465409270047502,E,B,105.14400270510045,1
Other,None,Divorced,116.7974527995243,-58.53364598536888,57.817143210583936,B,D,C,-199.99037544620109,-150.32277079118472,B,-76.7692273990574,E,B,-28.741057483060047,0
India,Mental,Single,-85.56406833609118,196.81008383670647,212.76543452626572,B,C,C,-81.61779177139866,250.49905307663968,A,-8.312079468677291,D,D,-8.095369172030086,1
Brazil,Physical,Single,-124.25717878199676,184.59031192685296,89.86042854297894,A,E,A,58.48330836792465,6.67426190477865,A,221.90953088807953,E,B,71.11058248262329,0
China,Both,Divorced,0.12804559036247612,-104.16878557944452,-187.54813047265756,D,A,B,149.2029115723968,-52.489998887385866,A,-169.89472064173782,C,D,-67.57063783237534,1
US,Mental,Single,56.07917102365882,31.13973748111557,68.09792733776214,C,D,D,-57.890199120227834,146.11614113623114,A,-14.892821270726056,C,B,-90.55840995982096,1
Brazil,Physical,Widowed,8.646891434091305,-19.089165108157353,-29.433723501584623,D,A,A,-223.71703084718328,-13.263523950413191,D,-111.19371141078727,B,A,13.051057409138341,1
Germany,Yes,Divorced,178.14594489816486,158.62260623694132,103.8416893362001,E,A,D,141.53594273188818,-22.7453783329756,C,-26.812698926906865,D,D,118.02441538914353,1
Germany,Physical,Married,-154.69490438595236,16.349267615811172,166.19738506063752,C,D,B,92.45969212860903,-49.06312117615176,B,-9.789188332650154,B,D,-23.48790961165713,1
US,No,Single,-65.08696268789353,-48.94898027425082,233.79633369853434,A,D,A,112.2902068545947,-11.24078064238638,D,-83.90615809534258,A,D,76.40197384347131,1
US,No,Divorced,-59.456186999415905,-156.27176570052066,-1.440798625369908,A,C,B,125.22993461978686,-32.123663842040905,B,31.56268577674885,D,A,-86.69396000999552,0
India,Both,Divorced,32.054857690453616,144.05647955258388,-8.868159406416277,E,C,A,-123.29465232685419,3.9136049934811243,D,151.57340152029323,E,D,86.31901966056209,0
Germany,No,Divorced,-112.379957950909,75.91047689393633,-157.84951350277103,A,A,A,32.52679226429625,7.2809117874142775,A,38.71693707830731,A,E,172.73400197023395,0
Brazil,Yes,Widowed,153.67816141499654,32.79321694784076,-159.77016638559917,E,E,B,-148.731473891447,65.4511853684226,B,82.16035179957166,E,A,-69.24617764516377,0
China,Both,Divorced,-64.90062168877202,70.26321256447986,100.58672998103155,D,D,E,-66.06619518334102,-47.354238124091616,E,46.15133285499014,D,B,163.97264756670876,0
UK,Mental,Married,-100.43591639063916,24.755226226665986,-39.128892452452654,D,C,E,-35.02517355459197,24.399837754713854,C,-89.75518991563656,E,B,162.9400083108469,1
Germany,No,Single,100.15687946302654,-118.9039895087499,-26.790494146618784,E,B,D,-166.77407409269296,58.32325798844745,C,35.851477208956446,C,C,12.575988010463426,0
Brazil,Mental,Married,-19.38482091786195,29.977468039360154,84.51023483455666,E,D,D,-54.97929302041244,-29.10327033425838,D,-8.350252671685372,B,C,-114.64211059316827,0
Brazil,Mental,Widowed,22.869430535971798,171.71758812342054,25.710891483176646,C,D,D,-94.41184152457994,-24.725222642108534,A,-42.67748278257707,C,B,42.13706386929428,1
Brazil,Yes,Divorced,102.30919624044832,55.88240659717998,-93.47971363481045,D,E,B,76.09920296742423,14.741251970514485,B,131.9796087080968,B,D,-109.05735021878782,0
UK,Yes,Single,65.19158468533425,8.951954964161681,-46.64567641877772,B,E,A,-91.45467580663828,-42.67531680870496,B,254.65434949227443,C,E,-88.78979653114611,1
Mexico,Mental,Divorced,-29.433166861639176,-44.58571542498021,15.58507510713936,A,A,D,2.1130066704922923,-15.110591927783718,B,-15.57562548849074,B,B,-31.81593287333891,0
Germany,Physical,Single,29.534124661665533,85.34240252250983,39.982535819624474,E,D,C,-159.04587371630063,-103.61056128074952,B,-132.4065515025463,A,B,-64.8796523226832,1
China,None,Divorced,32.25765969810223,51.383710330099454,-49.89517733986488,D,B,D,-5.14792017388982,-192.12933631155784,C,32.25999338594636,E,B,-4.5748914020437645,1
Germany,Yes,Divorced,-64.75683738241696,125.22388715431848,-99.4892375021642,A,D,B,161.30967418503914,-4.444362201026782,E,133.90343214875645,E,E,-137.11464353277975,0
Other,Physical,Widowed,11.976964347617116,-109.50137978049996,-43.14257070877414,B,A,A,-60.00757290582737,-177.9482994824726,A,30.3147477364471,B,A,2.0970778944741397,1
US,None,Widowed,26.439701096345225,33.3022881168757,-23.254185205923704,E,B,E,65.50048157616219,85.08478342950326,A,92.03669659405378,B,A,5.137764200036949,0
Germany,None,Single,278.3801250156929,65.4641224272021,-32.73681095786314,E,E,C,94.40981696597386,-127.61344124052974,E,-57.91958154832243,C,A,148.04171016163684,0
Other,Physical,Divorced,-51.65102679467603,112.40589580805982,-161.54230480501087,B,A,A,-19.17292927719422,202.92649394435122,B,114.69393455116494,E,D,23.517247841931614,1
Brazil,Yes,Widowed,-5.185444806016403,-64.85502231269392,-2.907342628807555,C,A,C,187.94603176225334,-15.89211503302229,A,59.41427503611854,A,D,64.72196873343015,0
Germany,Physical,Married,-28.89520717772014,51.443298121085576,69.68835478456376,D,C,E,-39.890824405773664,-78.89568001999656,A,-65.97347873159714,C,E,119.89233155826982,0
Other,Physical,Divorced,126.62466181155108,-166.11957620100273,326.49576447865843,C,A,B,220.60632092331895,1.5826429380570162,D,48.0661910832278,A,C,142.37120492177,1
Brazil,Physical,Widowed,142.25972068866912,52.553010442376525,26.094673040119098,C,C,D,113.68523723672723,37.96265341194725,C,-86.31308672234157,D,B,66.43700612768215,0
China,Both,Widowed,64.52748589535287,2.5815661125219944,96.35586699901101,C,B,B,27.829943652309662,125.01937626911214,C,-120.57435550438275,D,A,55.741321686155985,1
China,Both,Single,-36.09755646386152,122.07826287200689,-72.39846096708959,A,D,A,4.323226016300563,21.47573197582673,D,47.084125567441546,A,C,-139.82969913143324,0
Other,Mental,Widowed,-153.36999946526538,102.71781747333932,86.81534760906068,E,B,B,-32.227529258612684,-15.951984125864154,A,1.1511334113806524,B,D,51.01079251628033,0
China,No,Single,65.30537463867817,-1.8094888397355378,271.8206975781179,C,B,C,-110.03974391124261,1.764554590271693,E,-301.0706866094447,E,D,1.146502500847747,0
Germany,Both,Widowed,12.065431356604126,-145.21058798510893,272.74897370904097,B,A,B,-79.40856871060028,-113.3938648901742,A,62.47293520667081,B,B,-67.77397358093972,0
Brazil,No,Married,2.668038834958764,-176.0576168857747,95.5184929040142,A,C,B,111.97285808043303,-28.38150126800819,D,10.762388462194531,D,D,72.27507430832031,1
China,Physical,Married,83.1460464543169,-15.397184368857813,-39.15727320185869,B,A,D,104.95993158441577,-146.7559157079319,C,-98.81435325938628,A,E,-228.5474162708982,1
Brazil,Mental,Single,6.479551390459669,110.68416740894315,-51.80849653586702,A,C,E,1.5176424475309718,-189.36409688595563,D,112.97304846025335,A,D,6.009222992144006,0
Other,No,Divorced,191.09716515490285,-98.65062325569073,-92.34482735590956,E,B,D,139.01841587545297,-108.1244293760918,D,-98.13176122524575,C,A,92.82216211913644,0
Brazil,Physical,Divorced,-13.904560828666288,-95.09916136292935,47.860562515924585,B,A,A,-111.15176754422879,-1.9561138270059157,E,-61.14972265533072,D,E,39.42425704739721,1
Brazil,Physical,Divorced,-210.87383288638569,-130.33914722296427,-42.992158706716275,B,E,E,62.312092780860716,196.74360702134368,A,185.17890089730201,B,C,-174.081012761078,1
Other,Both,Widowed,-133.07813636513654,88.84188962302376,-34.692296125283484,C,C,B,186.14397163083848,-119.38760935145076,B,143.9126399904475,E,D,-28.562459960367164,0
China,Yes,Divorced,0.5837328906545882,44.54104437080909,-30.488257676833964,E,C,B,-22.375442463204685,108.95019186097103,A,43.12615963177308,B,E,9.297659454282039,0
Other,No,Married,-60.95637793568671,-55.436529806043,-13.153541882211616,C,B,B,21.96005333899063,35.09237199063484,B,-153.7903855118558,E,C,1.0267430901776704,1
Brazil,Both,Widowed,-133.67486067894288,-87.97015476810009,-23.848738065028154,E,E,A,-130.0097287313166,-87.49415390963175,A,-144.19373470441684,D,A,148.6715407708139,0
US,Physical,Divorced,-44.47212691533253,61.24482595745808,-58.52785545297833,B,B,E,-155.1155106515152,-51.23427451631662,A,-202.9597475931724,A,C,43.370539393758484,0
China,None,Married,-188.28409909687622,109.92379896714341,40.00234378155945,C,C,A,88.33739144800035,107.88654545437635,B,-20.808595295301068,E,A,-24.32049715962276,1
US,Yes,Divorced,-134.39041370374443,-153.29849695179666,64.49407071215087,C,C,A,92.15356797487028,-135.72157495263687,E,96.56675689429562,A,E,-32.65612267181753,1
Germany,Yes,Single,56.55087031918611,17.063403935250935,-238.00056468729878,B,D,B,-120.54808118073876,-77.51015897038572,B,106.78655311661511,E,A,194.15105916115215,0
India,No,Single,139.87248689440935,1.9688703913509273,-162.66088126346614,A,C,A,-220.72216512714297,-172.43263122657467,C,-94.78990135632476,E,E,68.24358425118533,1
US,Mental,Divorced,-64.49665236856195,166.61650096984812,-31.133365082552842,C,C,A,-102.12821547195445,-160.58889969891243,A,-279.2514745323094,A,A,77.77389047176283,0
UK,None,Divorced,-90.46864493107553,54.58113396599757,-59.65955100026278,C,C,E,-53.166018312964916,-195.83463205509673,C,-150.4117997931886,E,C,-61.61478274836446,0
Other,Both,Single,39.785071759631755,-6.506005587930831,-6.805353800132523,C,D,B,-16.60168112676198,-11.805689284523583,B,132.51973913541423,A,D,-131.74096552009166,0
India,None,Widowed,-79.75817892242661,17.449860329887315,-120.16477654636837,D,E,C,-54.987688119081845,-10.30272224285728,C,108.62144838804608,A,C,158.1079403587371,0
China,None,Married,117.67667929452357,-55.44006517165414,12.59829891115607,E,C,A,-172.0978599820558,68.24213465703052,E,8.17066456819469,B,B,33.32223356533716,1
Brazil,Both,Widowed,73.46958754292643,-98.79165967483787,-192.85347880164937,E,A,D,-54.59734226143672,-25.396232842880483,B,67.3783832644291,C,D,-5.505517996041607,0
US,No,Widowed,-165.79664879227764,188.22882442115494,-12.474877305857042,C,D,E,-92.59475793441305,-45.05776992160151,B,26.105391159966185,E,A,-90.85899290185056,0
UK,Mental,Widowed,55.72362019359425,146.4970832213688,60.54978670036962,B,D,E,-261.3949562657436,215.09361675277864,A,-88.52050017417724,B,E,-15.576613720518337,0
Other,Both,Divorced,-163.88546446279676,-40.22301011584896,67.32269964190168,B,A,B,-9.486336847761647,5.481235728465264,D,-208.61410466191495,D,E,-40.38439851372395,0
Other,Mental,Married,-186.39497993597396,85.13786988854956,174.34783330823848,C,B,B,-11.69324907666165,5.105194723004676,E,-34.393897825066205,C,A,166.77801863121397,0
Germany,Yes,Married,28.395341275924256,-102.88738029308624,-47.323858838516735,B,A,E,95.1277118778741,129.95777871056856,B,21.98380821382096,E,E,41.58266371098719,0
Mexico,None,Married,-107.55673568432842,18.264545421879586,123.36101271892652,E,D,E,32.41141118614717,-30.26641714542627,E,-114.00986861315363,E,A,32.69390259371706,1
China,None,Widowed,22.894050434559183,-105.83815643268193,62.049284139236036,D,B,D,29.266434347916586,-76.65089054043425,B,63.847156328949204,C,A,63.59283258059936,0
India,No,Divorced,139.60456724454818,46.77851162850815,-76.80733061560582,B,B,A,142.15052703187894,47.34489555528328,C,-65.96016110332826,D,A,52.974199838298794,0
China,Both,Divorced,153.5914318958454,54.22971513624372,1.0025729582298608,D,E,D,74.04137895223917,53.91377427526617,C,121.23695137085745,B,D,24.55978801827968,0
Other,Yes,Divorced,-106.88763593005481,-185.92215467990926,-46.02319571770756,B,B,C,-80.44893426994885,-122.98134327952155,C,-16.254565976458867,C,E,-73.8487463141855,1
US,Both,Single,-7.671291341067785,98.15722310635006,47.80403576696677,E,C,E,-15.096814518482033,106.84103302992926,C,-104.82998577528777,B,A,98.54000218959801,1
Brazil,Both,Single,-156.12511452410095,62.211196558467265,-98.78409943104565,D,D,A,-74.15751540866394,-23.248647787733645,C,12.486744584821267,A,A,-135.80703073497787,1
Brazil,No,Married,10.019066653228743,80.23961931238912,74.95533479014173,D,B,B,157.09555532479362,181.6169659355993,E,119.07145445907807,E,C,78.10582563659668,1
Other,Yes,Divorced,17.77259936898655,46.0930859896443,-108.41987985580207,B,A,C,-166.51515115959086,-135.95591346897518,E,80.0803713343661,D,E,117.72126264588876,1
China,None,Widowed,4.2622246250070965,-6.404476907762968,61.13112461712523,D,D,B,-51.81029087383261,28.534702344149014,C,66.7343602205001,B,A,29.802767576820532,1
India,Mental,Single,16.00933185649335,123.53107338656591,-21.50569669225045,A,C,D,45.9558344677119,-34.72460543577694,D,-1.5761150550793583,E,C,-77.00625674149961,1
China,Physical,Married,19.08667408576548,-129.96879356837277,213.4320841698693,D,D,D,22.790153522052325,185.70664558071564,C,2.53936307102982,D,E,37.30032926621881,1
Germany,Mental,Single,29.04695215043111,102.4230115402026,-34.955218063776734,D,E,E,33.54841465639013,-66.01947239351892,D,-2.265561052450453,B,C,-112.80413920402069,0
China,Yes,Divorced,-15.227102573186219,26.347889533237712,-116.92306258239246,B,A,C,17.602465953030393,5.3611718860977255,B,-56.815068800118496,C,B,-49.088756274593415,1
China,None,Divorced,-26.477474712900158,162.60990124226623,-49.403863462556956,D,A,B,122.3611790569697,-61.17176832747017,D,5.018974274307739,E,B,41.21147267592497,1
US,No,Married,43.9184288390854,41.64326795872136,-114.26855606328333,C,E,E,40.54889378631077,6.040412734407692,A,13.46040554838392,A,C,70.79433071575951,0
UK,No,Single,-96.83316618211475,205.50133224811808,-69.95222055359905,B,C,C,-9.50506690440838,43.71860851205122,B,-99.52207233173941,A,C,-25.97657303486736,0
Brazil,Physical,Divorced,191.3068578108978,-63.438328662194735,-19.467077668041092,A,D,A,94.62509912551862,-73.84567413821495,E,-9.059395990543656,D,A,-242.28181131644376,1
Brazil,Both,Widowed,-68.08680222305675,-8.964952489626038,-16.545041280108265,C,A,E,7.49281747090705,-27.03769200949735,D,-57.492883411362605,B,E,132.24603281626105,1
UK,Mental,Widowed,-14.28043668624381,-180.88730775028955,31.35454023627073,C,E,C,23.896590773379756,-130.90106067281923,E,-38.602447800648186,B,E,-91.18353949078065,0
Other,Yes,Divorced,-163.6256670323494,119.69508081459142,146.98206854457828,A,D,D,-52.622605216255124,-94.92894426980237,D,63.261840496357166,B,B,14.471057439997976,1
Germany,Both,Single,-18.481463032180326,267.085320995759,-26.379323607867118,C,D,A,-37.23739754660876,14.272163473187641,C,105.22172619844471,E,E,0.9057823820073425,0
UK,Both,Married,-1.2826632453063447,-44.98022114098657,153.4909380191127,C,E,E,23.398882846195363,-84.90630070643502,C,51.56770863990142,E,B,75.69664449175013,0
Other,Mental,Married,8.909883600397919,128.5939431836656,19.146577379128697,B,A,A,8.447825344235818,-95.39494053157605,C,-63.98890115189844,D,A,22.25541712579167,1
UK,Yes,Single,-49.39501727091976,-128.4862961442439,-73.5711332758102,B,C,D,-109.96902929442778,38.741976855621694,C,-82.6097421677017,E,E,-50.30893249450274,0
China,No,Divorced,69.2059045484072,-19.61378262043397,106.83059750359061,B,E,E,19.578608130875956,-108.40731776020868,E,-14.221849738540707,E,C,96.03698778599966,0
China,No,Single,36.478028918532175,-3.367143597231699,177.2258519913476,A,A,D,-78.02368352524383,-4.2599114156387525,C,84.32889016811161,E,A,-85.16775939823738,0
US,None,Widowed,76.663079126528,30.976361854256346,-21.417876697280025,B,C,E,-35.16835854434442,-46.49558751188463,B,59.28176251044066,D,A,-179.41278655062212,0
Germany,Physical,Divorced,243.7002399614399,-20.779145377400287,-84.58453143282598,C,A,C,-105.85508803243798,-36.12110626423068,D,53.81737191192214,B,E,137.0325465422477,1
Mexico,Yes,Divorced,-36.35504472694079,-186.69046092523035,-18.82928377150703,D,E,A,101.30385392758143,-143.16617089688472,D,128.90628254384671,E,A,10.736160347259114,0
Other,Yes,Single,39.98626261913694,-14.462910996380737,1.412116931812623,A,A,E,-35.17647035655766,125.592747567826,D,84.12929007319214,A,A,6.425978891341962,0
Other,Mental,Widowed,71.61984273489021,-74.05426674291668,30.394804987818087,D,C,E,5.825558718317912,122.25916796551756,B,-155.0645508489482,B,B,-104.37626440114182,1
Mexico,Physical,Married,68.07503362882333,13.415841257805106,-87.3312387254071,C,A,A,-17.982478580981372,96.00610698717827,E,-65.26765543515542,A,E,-65.48543472257862,1
Other,Physical,Widowed,-316.64360592293536,-118.46642263825049,10.831126033471378,D,C,E,251.54199159680522,-172.62077495789143,D,162.34378353513327,D,D,62.00804456238483,1
Brazil,None,Widowed,73.78172198634594,169.51424940551692,66.46492815186538,B,E,B,87.97923639145661,4.630286534782738,E,46.13061963940167,E,A,131.96986135864665,0
Germany,Yes,Divorced,88.76887127717896,-4.977697500514158,61.88602496781543,B,E,C,174.56850319779983,141.86866021395576,A,-87.56700989925693,D,E,30.809615786684347,0
Brazil,Mental,Married,72.96223057878461,181.03504267577176,154.38117405222638,E,D,E,84.93345998748195,153.15165017178097,D,38.755913004772005,C,B,44.0690170522163,1
US,Mental,Divorced,179.65341881803144,-199.84869721290985,-34.285302115810886,C,D,A,24.77608974552465,-62.648419012418756,D,-66.49896882642523,D,C,-62.6849644754629,0
Mexico,No,Divorced,22.241204266781274,2.198855346030634,114.01703097418259,B,D,D,-194.70624043597823,-169.5755132549814,D,-143.26243517892752,D,C,35.77611804496824,1
Brazil,Yes,Single,8.95692363565823,-164.88356163446423,-47.75086832476235,C,E,E,-36.783171122019986,-22.19669988976433,C,32.55662098097984,A,B,20.32970250798643,0
India,Mental,Divorced,56.41274618179083,193.29624739258736,-139.48774506298832,C,B,D,-24.668772513383512,-2.6057637269381457,D,-4.741132708433744,E,A,141.97605678212017,1
Germany,No,Single,33.08428759447652,-20.016659310080616,-114.08386886142831,B,D,E,-107.06422481143947,0.1445097774680003,C,2.506294479421149,E,A,-42.030650076388234,0
China,No,Single,-1.7305270586328223,-102.26777110254108,-124.15972128733755,E,C,C,-71.68681673567252,72.18062347867745,E,14.565640820919734,A,A,-194.48181286092043,0
India,No,Single,-91.19435090545649,-173.49375430903032,-139.65238721880752,E,A,C,142.41301656727222,7.901580730887418,E,-69.62438126260255,D,D,-1.5492954565527297,1
Mexico,Mental,Single,93.02621674721486,30.565917517968177,141.91457913387677,E,A,B,5.438611640915924,-69.00586999333628,E,-35.06761663115227,A,D,-46.340242416300924,0
Germany,Physical,Widowed,33.49306085353968,-14.536911507927444,-36.17983625948142,C,C,C,105.35343281244947,-14.29523747364029,A,-128.63338113183568,D,E,-115.20609793183363,1
UK,Yes,Single,91.33766192412554,88.45107004908911,155.6698736264948,E,C,D,64.3163515026829,-76.04450132218155,E,-95.22339698954492,E,D,-146.57206518273665,0
Other,No,Widowed,-10.314094346531242,193.13781779334843,-63.18094485792756,E,E,D,-20.064814006641868,-120.6694718340257,E,-41.69982626085535,E,A,-68.2912006082369,1
Other,None,Widowed,123.8273744257518,95.95915525429146,-106.09582305808681,C,A,E,-1.5129187716460786,-111.84640297527588,C,-33.91963802776541,A,B,70.87406767350517,1
Mexico,No,Single,59.284512176913786,49.08214222730937,-38.67494952202853,C,C,D,105.86503393662335,-33.468669166378724,C,146.18239266694007,A,B,159.10962869728075,0
Other,Physical,Married,76.48116441740804,-72.88831244059274,-41.6499603605003,C,A,B,83.99569364899374,-0.5014435115962232,E,113.55421545651984,D,B,112.31763109980845,0
China,None,Divorced,-24.416568618215372,-79.19003382842133,-168.9260228175463,C,B,E,25.998757059203285,9.937804126576742,A,10.935330022113982,C,E,3.225993516128981,1
Germany,Physical,Married,40.76010022330883,-218.58762613210098,-42.64402101956969,A,A,A,-127.07849521203676,-5.414372069439051,B,33.00096006656934,E,D,-165.76623419450368,0
Mexico,None,Widowed,79.18759104756127,-22.356372349346145,118.94539245586348,A,B,C,-30.586415189292254,-64.01593407864988,D,-46.42987918713574,E,D,-35.004852348434945,0
Other,None,Divorced,-67.92911983102155,97.42225758750159,152.03934310943288,C,C,C,-48.254985518150626,61.05856534907767,B,54.23956353721182,A,A,100.48715592016109,0
China,Yes,Widowed,-1.796299787773345,-100.24404895082411,90.85894382252518,C,C,A,-48.94787798717237,39.00436508333756,B,-48.9794397610051,B,A,-112.71843578976932,0
Other,Mental,Widowed,41.614611875308626,22.011186239340105,34.38927571950071,B,B,B,67.27026088483731,-34.65425171845385,E,3.2525439266516654,A,A,6.360880953947569,1
Other,No,Single,-6.9842825795057255,-99.50059937407778,-25.02424516844185,B,B,B,-264.52250195834904,42.98722561582047,D,83.58220986654231,C,E,82.87376949315494,1
Mexico,Physical,Married,-150.13679585345602,64.69011871840436,-127.33714166071492,A,D,A,27.365343804317522,57.261512286633895,E,84.25029992420093,C,D,-20.786745403981076,0
UK,Mental,Married,-21.298399820599343,-171.27199407848553,54.76063921531803,D,D,D,94.35978109293704,38.52810528689275,A,7.332179896803146,A,E,30.804221639085956,1
Other,None,Married,63.927051125159,24.121376613278088,63.185229475468866,B,B,A,162.00234215600005,-203.6929664982944,D,-57.775111340718965,C,D,10.425592707846233,0
US,Both,Single,62.275426406331235,-93.27670244843034,24.935223863459637,E,A,E,-104.63138730380761,-77.43801013063052,E,16.86557268228721,A,B,54.49171007853813,1
UK,Yes,Widowed,238.88579650116824,-16.776625518773233,-119.12849178623925,B,A,D,35.642280431140314,-49.92212905295857,E,41.38586848631517,A,B,17.20549755927106,0
Other,None,Divorced,15.40441366397142,143.2313031362746,-131.98680435189033,A,D,B,-2.16778151290252,51.42774962470613,D,49.046137112824454,D,A,26.222037789076253,0
India,Physical,Widowed,18.141860330418076,234.96812350048256,-30.841817691171997,C,D,D,197.93733095807352,147.64113457411682,C,33.958595058207976,C,A,-54.86241753279933,0
China,No,Single,41.74840173233175,37.69720008507772,-58.78076733853478,E,E,A,-74.05029393110158,-75.54929326087874,E,-141.0473723048699,A,E,-11.229575523337187,0
Germany,No,Married,67.69106071278411,174.04981836370337,-24.31601346275882,E,A,E,62.717065019900076,-83.57507756077118,C,74.40838010741615,A,C,71.4033660616379,0
China,Physical,Married,28.775461940906748,30.79341490448163,-39.151605553874106,A,D,A,58.39427718031338,79.6228458389123,A,-48.385493655810365,D,D,-102.30587325184477,1
Other,Mental,Divorced,-37.152490284817254,15.024588242063663,77.55797940573835,D,D,A,109.71083769775004,154.7867883074868,E,88.65311740687083,B,D,-85.73065539772962,0
India,Both,Widowed,-44.282170119993935,89.64659539543437,-33.870714471899355,B,C,A,-163.3947387790984,-133.89061455195858,A,5.053757996024618,B,B,111.40972883229898,1
Mexico,Mental,Divorced,1.3034035899817105,-12.29053067273358,-93.41845581277366,C,A,E,-38.170640815385596,184.66074074173153,B,-31.320260703323687,D,E,28.713871287217014,0
UK,Yes,Married,29.108154253950563,-70.77001296153273,60.74078549096669,D,E,E,-76.73442026513457,62.75931714718455,C,-75.73941691887407,A,B,-125.852180954498,1
Brazil,No,Divorced,-114.24519900853977,50.6675510417218,-129.07997613842304,B,B,A,241.98122617558502,-47.51601932914202,B,-10.79992940412064,D,C,57.22895072662314,0
UK,Physical,Married,-25.559648884592622,-98.69192905654525,10.143373499750405,A,B,A,-85.91226394921704,-71.0626157119587,E,16.931520071538216,C,A,-71.33697449414716,1
US,Mental,Single,-58.414918703170805,-21.58426408522687,222.3851082150606,B,E,A,4.363555326339845,-104.05185644952265,D,51.18018065258919,E,C,33.9571431698694,1
China,Mental,Single,-26.471152941746002,65.37632253426999,-68.69470485718688,D,D,E,14.016265255345633,-131.99290420929225,E,-98.55702290631169,C,E,54.45251446864705,0
China,None,Married,12.736759977653106,-25.11010724752166,-60.89409640244685,B,C,A,105.38102321303018,-25.86096482663967,D,-82.08371241451799,C,E,161.52683017878192,1
US,Yes,Single,72.02843578938054,-120.25239483569139,74.32853527671024,E,A,E,-21.69407058272624,81.8145836122622,B,-101.85353680782308,E,E,-142.17808855384772,0
Germany,Physical,Widowed,-3.8956470471340245,-90.11668686062593,197.56900397003938,B,E,D,-15.157269709125387,-1.3570713440083744,E,15.517990123065983,B,C,-5.0560089856469554,0
Other,Both,Widowed,7.945367765773035,48.22266498791242,135.93652074578137,A,B,D,68.95238888878204,84.74468312153502,B,20.21542231900669,E,E,59.76478676310606,0
US,Physical,Divorced,31.544121205464936,61.133007487443024,246.82485806410946,A,C,E,172.6786373712406,-68.03791083494163,B,117.60754111276898,A,D,50.90159100667573,0
Brazil,No,Single,-55.26442846572161,160.07855827273895,-157.6113205784101,E,C,C,-20.919130772591988,-20.46201621852402,B,27.353307648498713,D,D,-16.2407678912691,0
Germany,Both,Married,-14.753218027347787,-29.310159379460554,-0.9586434447434197,C,C,A,111.46862757070397,60.194160968334785,A,139.50766493068986,E,E,-37.62170044641559,0
Other,Yes,Divorced,84.8866590201085,-128.73896451777674,70.58300463673058,B,B,E,210.8985337296272,68.25576395415332,A,72.1396071570593,B,E,42.062253320511815,0
Other,Both,Married,-17.800856151556754,-26.876596387446654,-130.4831023601659,D,A,E,-123.21252233888545,-13.704860100622323,D,145.91293600206333,E,C,33.71625810468566,0
Mexico,No,Single,30.253973192010065,-96.34424002182023,-63.93142509051675,C,D,A,71.25129146394154,-7.7336069214585645,E,45.75425690974371,D,D,220.1444679413076,0
Germany,Mental,Single,-6.975154952036576,16.458450492618724,-224.004076977207,C,B,D,-163.73338521872068,22.10495905170352,C,114.31341550718727,B,E,-115.41190252503266,0
Mexico,No,Single,14.971673656476284,156.56986852667387,33.08932162405392,B,A,D,-220.44098524427596,-42.2881097669437,B,-117.0035630332656,B,D,42.66435878546267,1
China,Yes,Widowed,52.23881990174889,16.240580158163233,-61.90537267263924,D,A,B,66.75167354229531,106.61031084198451,A,-65.30589756823488,D,D,-16.718126343401575,0
Mexico,No,Single,-69.4406941403691,-30.347493208512414,-116.96312712560864,D,D,B,-111.99341540005483,-84.02686133594133,E,-44.400080903986336,E,B,-128.21747818195618,0
China,Yes,Widowed,70.16870868949313,205.44350475868617,88.71326460483641,A,A,B,61.17506091899144,-58.8428451090082,E,-61.04412439644257,B,C,104.27276421623016,0
Germany,Mental,Married,-97.62141754508013,61.93666350710414,144.04523881813603,A,D,A,19.66531226202272,-74.56984265247713,A,58.49081588125975,C,D,-66.8282045622092,1
China,No,Single,-109.3567337922538,-107.1386914144351,-10.48548545456334,E,C,D,82.53841520711157,43.94218419165723,A,43.3284971386847,E,A,87.12565368101582,1
Brazil,Physical,Married,11.484798736416028,83.98776969822016,-66.11909315051557,D,D,C,38.48031617641814,77.6679438602921,A,-0.8087911832547223,A,A,83.37912336439095,1
UK,Both,Divorced,-88.5043991537603,-133.84564951948022,-96.71384245561175,D,E,B,-15.368128428299352,110.76615909193153,A,-0.0011101393919185423,B,E,101.37442844180944,0
India,Mental,Widowed,-21.41465651626278,114.25461127004672,-126.81649837141,C,C,D,-181.99462373810903,20.992812840229487,A,-12.511977766578807,C,C,46.27881553486299,0
Mexico,Both,Widowed,-3.4721220609937578,3.159853510824913,-90.00813744127927,D,A,A,-19.880172777144058,-80.26043494040866,D,90.87036225536532,B,C,-166.80416105806236,1
