age_group,AGE,Gender,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
51-65,31,F,Heterosexual,-91.78209716039314,74.21059277998651,-44.52481800313328,-52.906690712928906,C,A,-73.07305732762302,D,A,109.18119877674566,0
36-50,35,Other,Homosexual,-36.99373310950547,-211.7745018715553,60.38594173239574,16.55249368007671,E,B,-16.55498233946459,E,B,50.7686262693649,0
26-35,79,Female,Bisexual,-41.71046874348614,-6.671785306341517,-37.38986245513564,51.26636679951483,B,D,53.9209910355513,A,A,171.3542713107073,1
36-50,62,Male,Homosexual,39.99788155756004,-3.479731274513811,-181.9547256225631,-199.7486023084192,C,B,-40.070397774634,B,B,-66.41897752816242,1
18-25,68,Female,Bisexual,13.598723229656763,-54.03057952024136,252.9197005421318,127.75089142066827,C,C,65.15018226948524,A,C,-109.31514081558117,0
65+,91,Non-binary,Homosexual,-49.74059580808514,56.42723723231482,-165.99656477121684,128.73086993091744,A,A,-37.70307982895989,B,E,-94.0045764261652,1
26-35,73,M,Bisexual,64.2514379775248,14.347499935259075,-92.8622338319815,78.69457584895372,B,A,71.26961731933665,E,A,46.298852603361524,1
65+,52,Male,Bisexual,137.25616199547167,108.78685869391556,-13.333640802294056,-90.18434794937306,B,D,27.28506655598223,D,C,-137.72774672907912,1
26-35,76,M,Homosexual,-73.60521830495011,13.0990544077275,-47.82038081777586,135.20808564093286,C,D,-21.401696050655303,D,E,-100.12260847540477,1
26-35,92,Non-binary,Heterosexual,-40.38964450163956,98.1396720904806,-131.76393547241148,4.650460935864179,B,E,151.87517913511113,E,B,14.376829957763157,1
51-65,61,Female,Heterosexual,123.90623230733884,-130.0289905343452,159.61650799282287,-16.427702286215485,A,E,196.71601163261653,D,E,139.48723523533377,0
65+,38,F,Homosexual,-70.14851890271116,-165.84851423125738,-1.5294003859111769,-152.52803996618067,E,A,3.5491339678965588,C,E,-53.48107188490281,1
36-50,96,F,Heterosexual,51.76669073634289,51.22265158503699,-99.25787161628249,-107.9588393829036,D,C,-170.67257112300794,E,D,-21.603836506154142,1
26-35,21,F,Homosexual,93.41421515804396,-9.674790359073569,73.97574231030099,54.39065212156974,E,B,-116.24468975861271,D,C,-61.73279483259214,0
51-65,66,F,Heterosexual,110.30331875009192,45.43853996383319,80.58275050266853,86.91210117305928,C,E,22.724263671680475,E,C,69.40038982840454,1
65+,71,Other,Bisexual,149.58506374772443,-90.98678037857184,53.39684675241813,9.02746170054757,B,A,202.63138668256744,D,C,113.80703992970402,0
65+,98,Non-binary,Homosexual,-45.80227624076665,-5.544659567369882,-22.366269645735247,-80.95742718571383,A,C,-48.3476644329358,C,B,47.83471054259598,1
18-25,84,Female,Other,-0.22476478225960628,42.891706901089314,79.49391074244285,99.1485405875946,C,B,52.22187190163778,C,B,73.64216711690328,1
65+,82,Other,Other,-52.27691789448642,-55.187168486317816,60.68381856623542,70.21231309401101,C,A,95.75195534356058,E,D,-16.678450856225112,1
36-50,28,M,Homosexual,-37.71090933481408,149.07260360693124,37.53406704038132,234.9912464189557,C,C,-34.51313941536561,A,E,43.63303191385918,0
26-35,35,F,Other,186.5788240190477,-164.7413245599193,-24.288580645551107,140.62906932786132,E,B,-142.83697784080329,C,B,-40.83809945416096,1
18-25,99,Non-binary,Homosexual,22.907310960154817,174.22893708212192,-90.35608295805456,-77.73076963432402,A,A,-19.78022351883421,D,D,74.80986989171348,0
26-35,31,M,Heterosexual,-9.701098234562338,-156.5995822989546,6.745655812694349,6.24856811956988,D,D,58.472480668814484,C,B,-212.92800967017834,1
26-35,27,M,Homosexual,67.35905677204677,67.0127567246957,-82.64415140508142,28.46798282403482,C,E,-139.89316834823185,D,D,66.94563482112571,0
51-65,49,Male,Heterosexual,-37.98190188711439,101.51851954496016,-17.522150603807397,89.78674864864936,D,B,181.60925650066662,B,E,23.30679290212606,1
36-50,38,Non-binary,Other,319.2708755707048,8.560137639303326,10.793694222788716,-29.346865343434718,E,C,27.963855898718286,E,A,-41.14765206253117,1
18-25,71,Non-binary,Other,92.94578446297406,-159.57759988819464,-42.09267201702259,30.090828742776143,E,A,-40.44585555874629,B,C,-92.57826898528049,1
51-65,43,F,Bisexual,104.20664332286749,73.71587960934511,-94.19075016689241,27.60066067894987,B,D,-176.49160997040005,C,B,-2.6173641799228604,1
26-35,50,M,Bisexual,-21.228620461372934,-160.05230898307767,-111.64245462568121,-11.177515167679973,B,A,119.65268664236808,E,E,48.53016347241988,1
65+,90,Non-binary,Bisexual,-40.00503951510917,151.67798491896545,47.02138983888538,-0.854691610464104,E,D,46.49195169577448,A,D,64.19955981261043,0
18-25,50,Other,Other,137.25820761219018,57.11813198992781,-13.937838584751866,-17.104073852138228,D,E,88.58034643609008,E,B,-143.49453128737414,1
65+,84,Female,Homosexual,24.159572932479843,45.5099064711574,-93.7604459229573,-130.6299441061656,A,C,-69.54681236712521,B,B,-56.764964119401014,1
65+,26,Non-binary,Bisexual,-115.93040072558045,-65.01440958233844,-210.57539856019503,-46.12007376368496,B,C,23.331002170632594,B,A,-66.53621292183104,0
26-35,56,Other,Bisexual,-15.423831586260842,-30.24637326464322,-43.726718679245664,-99.39254868603604,A,A,-5.913457152741529,E,C,-86.65923497942543,1
65+,29,Other,Homosexual,18.481304794377778,-54.46274432553806,111.49906659073312,17.33707948505166,C,B,202.7671149926154,A,A,123.91394219338025,1
65+,68,Male,Bisexual,74.63043650830487,69.35604533026817,-139.46774353985305,-11.517057294366564,A,C,48.78389559752899,B,B,-176.96665739097173,1
65+,45,Female,Heterosexual,5.322487160992333,-154.7239998661748,-23.55240762879067,43.94660792037325,C,A,-48.798075730364154,C,A,97.2499580416902,1
18-25,75,M,Other,42.4227313344688,-14.784750748341033,9.894388660674004,-20.16297900757135,D,D,148.72668043616585,A,E,-107.42179693417316,0
18-25,58,Male,Homosexual,26.287527146205843,60.33128968371672,-95.10720952017118,62.82531805114574,B,B,-35.73615040404163,E,C,-99.04384919485145,1
18-25,72,Other,Homosexual,58.54683084106516,-35.62663809176254,38.75069654083549,186.6761781324968,A,B,106.52155193282394,E,E,31.654391182590174,0
18-25,46,Male,Bisexual,-2.6292427355813883,-71.01526158986636,-29.526624968329557,-236.04379445921083,B,E,-39.15440269018096,E,D,-163.64300841795912,1
26-35,48,Male,Homosexual,240.0965010843022,111.5168821038091,57.679163693422375,-56.62416109229088,A,C,89.86807068180495,C,B,38.6072372480404,0
26-35,35,Other,Homosexual,19.80182419137904,-12.990097067502408,-98.56952940138301,-74.1999272919482,D,E,128.52476086465575,D,E,-54.99469095191832,0
65+,63,Other,Bisexual,63.28760165705034,122.09403555319471,140.20053822849857,44.85185432745349,E,D,-82.41613020619181,B,A,-79.69111878724746,0
18-25,60,M,Heterosexual,-273.81546347866055,4.455058920140062,-101.8413829649215,-11.727989621816826,C,A,25.91778989171728,B,B,117.17836349273392,0
26-35,98,Male,Other,213.42145561354653,-157.06171585258255,-1.5127298501592226,-87.33602064583567,E,B,174.01282782396802,B,A,-99.62507828744273,1
65+,90,Non-binary,Bisexual,3.45323249495116,-12.748093801675253,24.850216018174624,44.64763806153063,C,C,18.21508094388514,E,A,59.39320398843253,0
18-25,54,Male,Homosexual,11.347610192526169,-77.65854231795869,85.08839261505553,34.59903388210736,D,A,-4.649574477624953,D,B,26.19440426860931,1
51-65,82,M,Bisexual,-113.95065390562024,193.8994528631261,-65.33289024709661,-59.892944279721604,D,D,34.354273588839554,B,B,58.32029290705457,0
65+,44,Male,Bisexual,-173.86158577955555,-154.2226473479312,11.406922169972578,126.86449358684241,D,E,-107.83253885109674,C,C,6.304415686661612,1
65+,18,Non-binary,Other,5.2851795432612745,22.694381824366832,-115.91338169086475,-20.764184746746096,D,B,41.83307848480819,B,D,68.43885577688785,1
18-25,82,Other,Bisexual,35.050461253621684,105.09965467381281,123.09667361098147,19.305892227421523,E,D,122.5273488826969,D,C,31.561836141874082,0
65+,69,Male,Heterosexual,47.736880625429016,133.9325702204865,95.72972299661467,46.263845745505584,A,C,35.46914806208009,A,E,62.99314684242029,1
36-50,61,F,Homosexual,-165.70260654539143,51.34850777718978,54.82020015892679,-10.64024731785477,E,E,114.02663590488176,D,B,-30.31181648909947,0
51-65,99,Other,Other,8.27215720137341,49.196699348441506,-99.57018055892203,-135.89183787011186,A,C,-155.61308660646523,D,E,-48.32497884538558,0
36-50,72,Female,Heterosexual,-39.375962209376844,161.4410546562477,-32.97724467418318,161.0609559193214,A,E,-122.14180720440308,B,A,151.2413275307383,1
65+,73,Female,Homosexual,-67.61836685540808,-46.70572257584377,39.14005860299151,-99.33715479714003,E,C,160.2129196373642,A,D,77.6601752002885,1
26-35,90,Male,Homosexual,37.82883633131873,-121.0914859863529,-47.3041406396225,94.26867892736513,C,E,92.02943456780184,C,C,158.59563321731565,1
26-35,53,F,Other,-178.03235605887653,-113.10859331903826,-12.64623112919917,-85.22253621694682,D,C,127.55035001644204,B,D,32.29921515896211,0
65+,23,Female,Heterosexual,-1.1586704297625423,-28.49372889314227,-204.02737322170586,-21.209808122471653,A,D,-119.02162054630203,C,A,35.82429257953228,1
51-65,58,Other,Other,212.91581083459664,-98.2859313125697,-76.45080223729244,-56.05824121547531,B,D,-52.4723424949475,E,C,104.20858683378142,0
65+,38,F,Other,186.82626408479854,176.72377245325964,111.96216832045434,87.38128054128845,D,A,-103.27366908398716,C,E,40.00440244491483,1
36-50,82,Female,Other,158.86806201921368,-132.88590774671025,124.62413921490617,140.50426955915188,D,C,-259.47040983049516,B,D,32.50508292219519,0
26-35,97,Other,Homosexual,192.0943069069828,38.332137770110265,70.10483301774144,165.8606260351534,D,D,141.35988649240227,D,E,0.8022741184088257,1
36-50,45,Non-binary,Heterosexual,244.92494963958057,-66.91202291351793,168.00152140907176,16.6386291893216,A,C,-6.269677510839805,E,D,195.8408450718963,0
51-65,88,Non-binary,Other,43.689832044424804,-21.14033150039026,110.8024202202045,-22.5571854094129,E,D,-28.947717294841098,E,E,-162.21496445985218,0
18-25,27,F,Homosexual,-50.636507496964015,40.39007373937983,-74.64590119092594,-62.60495294958629,A,B,-202.2541854812649,B,B,14.539820417652786,0
65+,82,Male,Homosexual,-117.15211368573254,119.8403213200778,12.599467595405613,68.65637246140412,B,C,-87.6142465677895,D,D,-31.784899893772554,1
26-35,83,Other,Homosexual,57.04741869230199,14.109772981185046,26.001409988422395,71.73461968937859,C,C,80.60934636052723,D,E,76.57916368008586,1
51-65,43,M,Bisexual,-68.1107677861646,62.732278969362,60.87727501981547,-52.108405990999444,A,C,-257.3840149041305,B,C,-67.37131257203912,0
26-35,32,Other,Heterosexual,51.598597868938825,-48.757053396712394,104.97387366358075,100.89215246772496,D,A,21.98365598156489,C,E,-156.40892485721017,0
51-65,56,Non-binary,Other,-5.72547736926511,7.146458184266708,-85.23614618297377,153.59947297146638,E,E,13.624560220332413,B,C,-74.67031351571895,0
51-65,85,F,Bisexual,-41.604530920995366,101.77986571472293,25.504380161523187,191.35266761877054,E,A,-59.87854431894121,C,A,123.16998514658202,1
36-50,27,Male,Heterosexual,110.19192021797224,51.86540398227173,-185.9896586526763,27.38844702918878,B,C,18.306673776778233,E,B,8.828498516819714,0
65+,42,Other,Bisexual,67.80992083788362,108.04558370124624,69.21516345159094,60.41819990401475,A,D,116.0179173827953,A,A,-26.785286091586798,0
51-65,85,Female,Heterosexual,-83.3635579547979,7.095114024232867,212.87627000689713,-49.83576853360694,B,A,86.36857103351407,B,D,-78.80867439499784,1
18-25,59,M,Other,43.58897481223533,120.32847875666526,-93.74148394502055,-114.03930002017324,E,B,40.24262900761725,B,E,-13.55108047225758,0
26-35,68,Other,Homosexual,68.61026512631057,-1.3621797514406802,-10.46245676177125,-6.846096101079863,D,D,-110.15314763395855,E,A,36.220124607378885,0
18-25,88,Non-binary,Other,99.47348341711943,95.5767393523148,-140.75611117524008,-139.50493705807958,D,D,222.55549729347828,E,E,77.66694676843166,1
36-50,69,Male,Other,-164.30699698358387,-60.39393484110423,-113.0615907704256,-19.000281440594293,C,D,59.710422365355534,D,D,183.0001767063671,0
51-65,81,Male,Bisexual,-2.921086779191271,-195.8050829394082,97.70038330554095,-79.16478421978414,E,B,-72.94258481327287,B,B,122.93363367731405,0
26-35,33,Female,Homosexual,173.10164923501907,-6.789816553947035,-85.18543257506028,-88.80709379056515,D,A,50.72354217410968,E,E,-45.229688681740946,1
51-65,95,M,Heterosexual,22.43867642879446,-3.3898219833815904,-139.54639539439378,221.98875086554804,D,C,86.83501056214291,E,E,143.3697488200194,0
18-25,23,M,Bisexual,-52.02531640212212,-32.213923009941595,-104.76813769709825,98.2279533018864,D,A,-57.18356704912729,E,D,146.8657664329083,0
18-25,61,F,Bisexual,42.29404619390558,-88.8262690758906,-41.79637453006033,-145.51684445727443,C,A,61.65139277154184,A,A,39.98944608990546,1
18-25,22,F,Other,-30.3101272391333,-68.27636379999531,178.40048039950585,-15.320172496808171,E,C,-75.89624484174489,A,D,63.20960071827806,1
26-35,57,Non-binary,Bisexual,-3.96622742847193,-6.895319350509714,91.83419880437378,52.10449644928966,D,B,-117.15339536478548,D,B,85.31132185808929,0
18-25,50,Other,Homosexual,-169.52173284701334,-10.206615076379352,-66.24803811775341,-16.897342449230337,C,A,-57.725265663399284,D,C,-107.92233131671188,0
36-50,64,Non-binary,Heterosexual,86.45308767252341,64.24893575994254,-206.7363302444134,71.81659923394452,A,B,23.700092991725878,B,E,70.49530550811154,0
51-65,53,Female,Heterosexual,-57.09504900081031,1.2806021659678968,22.532897007720603,-117.11980775473299,A,E,106.28734574186083,E,A,-78.54303541328602,1
26-35,29,Female,Other,-233.4770013427005,42.61583411349415,42.0621216036915,147.42868710772314,C,E,92.37672706764118,A,A,38.92558897280152,1
65+,87,F,Heterosexual,151.8057341861632,-4.277833310568254,0.7632496921297321,-51.28846716873545,C,E,78.99676316448972,E,A,-93.86660551341535,1
36-50,74,Other,Other,-29.593287215895415,-122.63766784689574,29.800429855659882,-23.676015583228963,E,E,-60.42651738660189,C,B,-20.16816083637582,0
18-25,30,Non-binary,Homosexual,53.78560945110158,27.668168246232085,-3.2210428733312044,-73.29198950749928,A,E,44.75588800536793,A,B,-154.87078110346252,0
51-65,53,Other,Other,-53.658296662322144,75.834246275964,70.33973137153886,23.31571533396602,D,C,0.8314495021968767,D,A,201.9814470683013,1
18-25,72,Non-binary,Other,-60.152685170687015,6.418103131483467,-87.54130875370558,-89.8677505248379,E,A,-44.97275623269092,D,A,33.11723041178677,1
36-50,96,F,Other,-112.98054658421177,86.43941364215225,-29.579920310062008,18.032546520975814,E,D,31.8444619908069,C,B,9.830740579992174,0
26-35,76,Male,Bisexual,102.20628598842356,-145.2749788645019,-155.28035843838612,184.9454995752972,D,B,-129.14675409735133,A,A,-18.92040819582255,1
36-50,37,Non-binary,Heterosexual,77.37827174770506,66.68132375539832,21.364941121395294,66.34551247086429,E,A,-58.39353248450727,B,B,259.00471765527635,1
26-35,42,F,Homosexual,9.566501175186493,-49.71465024410887,37.54722415798166,8.903509439305214,E,B,-1.9453429002017988,E,C,-24.11354084919205,0
51-65,69,Other,Heterosexual,-56.650289373809926,-66.09986553270242,-23.863675147321974,35.99640114607974,C,C,-93.79300176834991,E,C,42.93023526829584,0
18-25,86,Male,Heterosexual,155.13613190802627,122.38166454325503,-92.41921796124234,-168.48543932811424,C,B,57.14429681926748,C,E,8.173050028987934,0
65+,62,Other,Homosexual,147.23300913932349,-35.85471188820605,-137.60973875924907,-19.012648835555236,D,B,0.7734075428922363,E,E,-270.92703565441656,0
26-35,24,Other,Heterosexual,-14.81609951598173,-78.64767024451886,-26.137279984251766,-30.03727778595301,B,B,68.04360928668606,C,B,203.60164412717916,1
51-65,28,M,Heterosexual,82.32777932444458,82.83565863186337,15.327401928009337,171.323871742516,C,E,75.80036883731597,A,E,-0.7532363030120502,1
36-50,99,Other,Bisexual,-23.558025589510105,-7.098770341226871,-94.54518875043846,-15.436881832323254,D,A,188.98715282504426,B,C,3.2419820294207486,1
51-65,26,Other,Homosexual,-72.4727877718317,-172.17371749677486,96.52880485196658,-144.518738964402,B,B,70.39033343452743,C,E,65.54116976675307,1
18-25,66,M,Homosexual,101.10535532171787,-69.34113717715238,-66.67828537657957,-136.90701816657045,A,E,-119.22684141357693,E,E,-147.97649260870185,1
36-50,51,F,Other,-117.20781702111,9.026226829931733,-48.62439036114723,85.11829098026053,D,D,-42.503566832657036,C,E,-14.529646013331549,1
65+,74,Other,Other,-120.83049252711855,138.62410878128748,-163.84725575678374,145.36238055148058,B,A,16.75374723105218,A,E,116.18301897937006,0
18-25,36,Other,Homosexual,12.098056626069887,-148.98171744334633,-49.866261531977166,-187.29144424966887,E,A,85.02548453584345,B,A,11.037142357496103,0
65+,57,F,Bisexual,-115.3544740848055,24.110418963009742,-110.06111749006922,-5.665229774800025,A,C,-131.38986682753534,D,B,73.31304954188293,1
36-50,35,Female,Bisexual,54.407869885653625,189.35547632713002,-97.32035863709538,-137.87650617211443,B,A,103.53294833335029,C,C,70.30110879305778,0
18-25,43,M,Homosexual,37.03182724754603,176.53233045482907,38.60733222088329,-142.85255550857096,A,A,172.69681383114735,C,E,35.79105629681108,0
26-35,94,Other,Bisexual,76.26685265151458,113.60230648282075,-197.81950907726585,16.010676859456126,D,E,-27.290558604004694,C,A,57.10719240125678,1
26-35,76,F,Bisexual,239.90265005254918,-11.218268675722916,-73.08957925445605,-74.906418224713,C,E,46.850686442714505,E,E,-154.8207989278407,0
18-25,22,Non-binary,Bisexual,-117.0644684230582,-196.67164622576195,61.77152250194836,39.806098665651774,E,C,110.60487484280685,D,E,38.30239340131659,0
65+,52,F,Other,-228.5040163792106,-58.68850390035373,27.983040046223923,-27.93299508321962,A,D,62.53838339923101,B,A,-6.118044527573138,1
65+,79,Female,Heterosexual,142.99829956576306,46.05640619648691,65.22395843084263,145.91006410699651,E,D,80.65374847251887,C,B,181.52023180450982,1
26-35,28,F,Homosexual,-60.89173752890689,-25.543343056801664,-156.05525149447402,26.38522030505416,A,C,-0.8830194328129861,E,E,19.683935672773874,1
36-50,48,Non-binary,Bisexual,39.583471289061805,12.361524677891055,79.22882548317953,91.5354938923338,E,A,128.63693408791673,C,C,62.98706182420941,1
51-65,63,Non-binary,Heterosexual,63.252601047662,117.40463812594201,-63.877171052883774,-41.368202714639864,C,D,91.08167384330838,D,B,-77.27505751271114,1
51-65,36,Female,Bisexual,92.23538251776763,60.17348622407642,-53.809663655826675,-77.49239990946573,B,C,-76.88740675575141,D,E,5.5175036689362,0
26-35,96,F,Heterosexual,-120.18450149236189,38.38804361321205,-109.40079653517427,-58.463930750021795,D,B,-135.5871094872744,D,B,-146.31904019021658,1
65+,50,M,Other,27.695283847009456,44.03543102011061,-47.15974973638405,100.01159358411435,A,E,145.67976376411895,A,A,-32.57122387554246,0
36-50,44,Female,Heterosexual,3.1745417302062697,72.58928788793094,-130.09906144761715,-191.670764409472,B,E,5.9691381350762365,E,D,-16.46920023445165,1
18-25,86,M,Other,-50.575776367710155,-102.20639515841188,-102.49865350653384,110.94928386099161,B,C,38.4897689049767,D,A,-42.645266646593406,0
65+,49,F,Bisexual,-172.01101877954142,41.39732777332091,-86.6964230230303,-147.8713722106625,B,B,96.69334826180052,E,B,-39.99462779004534,1
18-25,98,M,Homosexual,90.91785179009504,-3.4109270262720885,215.97691632234137,-11.132197739396412,D,E,14.498333175435816,A,A,76.28060009244125,0
65+,65,M,Heterosexual,-15.84618823631132,110.20936798715739,-58.15367512418713,-68.63018406896887,C,B,77.43334747014498,D,D,-36.357872485647015,0
51-65,52,Female,Homosexual,86.86641023501792,61.42431530158338,-61.36927969897581,-11.806071511216443,E,D,139.24110126837485,A,C,48.63168553728281,1
36-50,24,Female,Heterosexual,204.91837441144085,-61.85211740560113,-140.71804974834296,105.6395261396051,A,A,-25.591383625659752,B,C,59.09340071305317,0
65+,33,Female,Homosexual,19.60583223166092,11.92968313944667,-194.60710795121526,-46.84439650663003,B,B,37.830417991210986,D,C,-96.96210564284374,0
36-50,87,Other,Bisexual,-23.196844801991613,-160.17305826337136,-238.6461240848095,-124.24449895097815,D,D,-29.940427716291545,D,E,-79.64035481925211,1
36-50,68,M,Homosexual,114.9516919762122,17.571711731450428,-99.59999877103199,-17.001645954959002,C,B,68.78691589328442,B,A,6.757944627051385,1
18-25,79,Female,Other,5.101469443246353,-117.9387282084162,69.24316345520623,84.317711829111,B,B,-56.9990023063399,E,D,-18.76978788488943,0
51-65,33,F,Bisexual,57.000863101344876,-2.73558750321314,91.0776162597105,84.78524145892146,B,B,61.64167186237549,D,D,133.90906700347801,1
65+,71,Male,Homosexual,38.205312143869186,4.629046701054882,60.134144553788815,-39.149814739477414,C,E,28.156949285011663,A,E,-65.62510428184962,0
51-65,61,Other,Homosexual,55.23423810151207,-11.363310665076266,-127.6922768925664,20.567663014253085,A,D,-124.65535976263646,A,A,-291.98460427354036,1
51-65,75,F,Bisexual,-129.48884706935138,-24.09095626795957,-61.4641303105646,70.85933416751983,A,C,54.18641772758717,A,B,-52.44208757729877,0
36-50,76,Non-binary,Other,-126.0735562907085,-0.7136701928382364,44.03643317352307,-24.216877290848462,D,A,-101.29928678582061,D,D,41.88229708706467,0
51-65,55,Female,Other,98.6406272916076,48.95564885553752,8.242109511151021,61.05614211854499,E,B,116.96656366793397,A,A,-98.73022007986091,1
26-35,40,Non-binary,Homosexual,-34.18531987798591,-73.12824658112467,27.685908619218004,-128.30987870922692,D,C,-5.371967799689473,D,D,15.537112738285618,0
18-25,54,F,Other,-208.18284815842657,-77.19118876026599,-6.262527768484158,-41.85566341330093,B,C,5.825876963338457,C,D,-11.450940610263714,1
26-35,37,Other,Other,-39.93609574177662,112.43513002540094,-118.58071784281759,113.44995527771844,A,E,7.668844775404729,D,D,44.864559121943415,1
51-65,45,M,Other,-183.43338406562165,-122.41888512494789,-98.80347535874124,150.02634564409558,A,D,-61.00191981195559,A,B,216.24791561302828,0
65+,22,Female,Heterosexual,141.862803834521,-56.747366743712334,-64.04359902273673,-45.15245473081919,A,A,-94.44563010778201,B,B,59.91268493742017,1
26-35,23,Non-binary,Homosexual,123.88077776047535,100.51429368040073,52.79019660449139,19.29285325118562,A,A,108.41717482253654,A,C,-2.2198789077324426,0
36-50,64,Non-binary,Bisexual,125.61339724324827,-22.922288340372155,72.89462976276052,166.41753483016151,C,D,-146.32414937936204,C,D,91.20727893331932,1
18-25,54,F,Homosexual,87.98835932521008,121.26535571017669,24.952820791802022,-39.25678048960275,E,D,-86.02692021833602,E,A,-160.76449157036228,0
18-25,61,F,Bisexual,-3.520157306972308,137.19060945168567,159.4658113599083,-99.36863566467747,E,D,9.823225253729527,D,E,-18.540788096739,1
51-65,27,Non-binary,Bisexual,-2.741386533967968,144.43519206752185,-117.0528895186058,-103.50254960639471,D,B,-113.74250611529888,C,E,8.951502296090304,1
36-50,87,Other,Bisexual,60.9632048435096,-56.22716828573417,64.83469570888558,21.04445572094544,A,C,76.33593640440589,D,A,-71.37200438614896,1
26-35,33,M,Other,116.18959319941906,-41.3939709558995,-128.9421795289818,-108.52747265562172,E,B,65.82754225242977,E,A,17.411613876668557,0
65+,61,Male,Other,-24.78260034376247,37.94347942368644,107.08582528465995,127.10521797586294,C,A,51.52493204093758,D,C,12.585672711058068,0
26-35,38,Non-binary,Homosexual,-32.1440039723422,-163.88287803598317,229.62273552875718,-27.749114333570656,A,C,-92.0462006731863,C,C,247.10711721190376,1
65+,63,M,Heterosexual,-2.000321315115858,-32.739827581632476,-135.41634001210073,-23.18424096427691,D,E,-234.9699589593873,A,D,163.63282743329881,1
51-65,69,F,Heterosexual,95.27330229666255,-112.09376806847797,-244.63787738730582,-89.67196328975272,C,E,-202.04424118966702,D,D,107.03235829615711,1
26-35,96,F,Homosexual,-108.75936623201092,21.668977181319743,97.50674037831922,42.00882098460589,C,D,70.2287065836847,A,E,41.322040880686494,1
18-25,60,Male,Bisexual,67.87753067611455,152.73811946492373,125.01251921584246,160.79875178783522,B,A,125.94485738057944,A,C,-117.01287858871818,1
26-35,54,M,Other,45.84077819530716,9.307967177075676,175.6960576546261,-83.704543731429,A,B,-106.66734727804321,D,E,63.35467573633188,0
65+,55,F,Bisexual,-59.61347025015469,-189.03651339435586,-21.955207852788824,-40.605896543075445,A,D,-36.08265240436594,C,A,84.71473265347362,1
51-65,63,Male,Homosexual,-67.11405645365979,194.47883041741508,-13.291250260839696,145.85925769793357,D,E,122.26338637438516,B,D,73.68687753741861,0
65+,57,Female,Homosexual,-79.57625288112446,-92.19161811944502,59.77640947033329,-76.02663133307892,D,B,12.995535374255935,A,E,-91.7170761053634,0
65+,42,F,Homosexual,-29.884212529695354,2.809503568931424,31.620505705545675,-31.849807359161925,D,B,211.86314324806528,A,C,-81.83620487223632,1
51-65,37,M,Bisexual,111.75912331352609,-32.68539441714605,-49.63907667814757,-11.081974127172654,E,D,-98.41378792052156,D,E,-158.93903808809858,1
51-65,27,Non-binary,Bisexual,-1.2121365012929048,59.22907963544811,49.79546578115053,-28.75583991302743,C,B,-10.065537447217826,E,E,-135.50446494906222,0
36-50,57,Female,Other,-4.00652091899525,418.3447855330524,-55.03416972696853,-10.559948111794347,B,D,23.170470295572475,C,D,-12.89290380395706,0
36-50,83,Other,Heterosexual,-90.25152206710227,252.19555133133576,24.75785811071363,-57.66580763282225,D,E,24.263595741387483,C,A,138.16608625429086,1
65+,94,Female,Heterosexual,-82.46547201480716,70.83250055838228,-14.752274004320723,80.00626907713372,A,B,135.68967400602193,C,D,17.022571638201633,1
18-25,47,Male,Other,-95.64537922184445,-20.33528459215791,36.96353080129454,1.6916520948512308,B,C,-54.64356340277209,B,E,45.75952218517937,0
51-65,94,Non-binary,Homosexual,57.750600730620626,-2.368214601618134,-107.77798184141835,191.0550229625973,B,D,14.689540776925433,E,B,210.35407900514164,1
18-25,65,F,Heterosexual,99.909901857672,-4.196675470242336,-15.472291098014402,-47.442537084218586,D,E,-120.96394404962325,D,A,-193.47140924101907,0
18-25,75,Male,Homosexual,-26.365513436039823,188.83742302880532,-21.72830478219149,17.46532899129363,B,A,218.35640293640793,D,C,176.4631602566599,0
51-65,67,M,Homosexual,35.986492901950065,16.922670631922355,-81.1332364109799,-181.53143765230536,C,D,-173.45006815642944,D,C,-22.879250238099182,0
18-25,56,Other,Other,101.33533854059091,70.53340267907377,1.50791833957288,54.861860147568564,C,B,45.08596531634013,D,C,-59.89368135688928,1
65+,74,Female,Homosexual,38.21454248803977,-9.700628278481334,-159.45079828232406,-27.977671566134678,D,A,-285.3412032451689,C,E,88.96509025800377,0
65+,30,Non-binary,Bisexual,-46.12448231384025,-207.56038369988596,63.62528870955114,-44.97486678987211,D,B,88.39026638605768,E,B,-41.66213617356644,1
26-35,51,Other,Heterosexual,-142.08139702867922,46.108229855802655,-41.18347146697799,-60.410985854592816,E,D,162.52063680439193,D,A,-12.579808298820183,1
51-65,20,Non-binary,Heterosexual,-22.270503608393525,124.89234750974454,91.66248216946941,-80.97751083249021,C,B,74.2099905644087,D,B,-11.906696799527447,0
51-65,75,Other,Other,-165.6337056136584,108.20389538254851,-36.59209714402864,23.35792611140011,B,C,-168.95537920222253,E,D,1.409626578845226,1
18-25,95,Other,Bisexual,107.397001753169,-122.5450671465242,29.984766875881075,10.485391988482494,D,D,124.49189783708614,B,C,8.731524498631657,1
18-25,70,Other,Bisexual,39.54263625544524,-78.32557269008595,-120.23610324243901,-138.2065383256389,C,D,-33.47971035020222,E,C,47.480204020257816,0
51-65,23,Other,Bisexual,218.25903872644034,-9.111945009097125,-12.40556044101129,-70.52757126452094,E,C,-47.98887421078146,E,C,-31.481554012668493,0
