AGE,orientation,Veteran,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
54,Heterosexual,Non-Veteran,Brazil,0.607983648943011,-35.03915123910256,24.285875286705704,31.694277930528447,C,C,13.02344171238235,1
39,Bisexual,Veteran,US,-32.92139413867211,135.25946017805083,75.75506909903676,56.01517815708485,A,B,-83.24046780117482,0
74,Other,Non-Veteran,Other,-7.746818462953983,-75.40265118153418,-35.219687243662065,-90.9254248759957,E,B,87.62186129280457,0
27,Heterosexual,Non-Veteran,India,-289.5923904542171,127.04214198131854,-41.479859718087795,-45.782646833216084,B,D,3.75306151438292,1
35,Bisexual,Veteran,India,-25.51985344965651,-12.581851656292223,25.525707480395926,100.9551172822812,A,E,72.93555077976617,1
49,Heterosexual,No,Other,-43.81382768270418,121.84440060852009,-2.5586018965490327,57.492269460279864,B,A,-71.72290667640678,1
21,Heterosexual,Yes,Brazil,95.6587672861999,-55.28598580134796,-116.32333972096154,-35.886557499756826,C,B,156.22694620227315,0
38,Bisexual,Non-Veteran,UK,194.33671564234845,65.48171716608002,46.746876724755026,-27.251689327510054,A,E,26.940226744432238,1
33,Bisexual,Non-Veteran,Brazil,-27.5567924195055,-12.427815441088448,-86.79979564436773,3.058483183254279,E,C,47.968984267461266,1
63,Bisexual,Non-Veteran,Other,-14.804992737585291,76.97340734152537,-155.52927195051808,163.07433157684383,B,B,-182.50457059972013,1
67,Bisexual,Veteran,China,-62.9080331545792,117.44513472937592,27.76582999229065,57.67111245262658,C,D,-6.410801220463045,0
19,Bisexual,Yes,Other,7.67534314633212,-18.990421277136903,-11.760802474247907,58.91932550356979,D,E,40.79777540225704,1
71,Bisexual,Yes,Brazil,125.37892561627031,-77.2910121008613,-81.41638895578915,-57.584474764938754,E,E,186.96237813002946,0
46,Heterosexual,No,UK,29.99710115947612,13.315395833841215,-120.02740565693541,149.45784760056787,C,D,-122.28792738893317,1
43,Heterosexual,Veteran,Brazil,-58.20727473229277,-148.45514023309258,37.268690043059024,49.43125461977087,C,C,21.164618199985767,1
48,Homosexual,Yes,UK,-26.25932863428357,53.119511462761395,299.07880524217694,-103.71818468428435,D,B,95.48660759757031,0
53,Other,No,US,-46.277234107185485,132.1457444737936,-169.79135388423862,-184.3487314218337,B,E,-95.70765733185877,1
21,Bisexual,No,China,-174.99972309720192,-45.43733471189085,15.840209756421878,-99.60860790804712,A,C,7.372148452997451,0
65,Homosexual,No,Brazil,-12.75582598850486,-5.765957723168104,62.35744957263449,-33.937027517848435,D,E,213.03290033510595,1
26,Homosexual,No,US,100.0153671735793,70.27865614508625,-143.9833300797701,71.73826786688632,E,D,118.0332837246706,1
55,Heterosexual,Non-Veteran,UK,-75.28952545373865,-4.062103947453567,-63.37883070139596,-80.40306143757343,E,D,-99.56907898101038,1
64,Homosexual,Yes,Mexico,12.000581060941549,-12.11871924438505,-39.17465837457981,63.638076621736936,C,D,66.97075598369476,1
33,Other,No,US,-1.0390372994717954,34.3183196542765,-48.25205224480674,-77.03376411611134,D,D,-75.35298619270144,0
42,Homosexual,No,Mexico,-147.33200367438178,-108.00860135841586,54.12234695979773,16.400128447541338,D,D,14.330394782224934,1
74,Heterosexual,Yes,China,124.85644916056616,5.845365587317705,-59.949488055199,80.05988520947884,A,D,176.3737946397796,1
49,Heterosexual,Veteran,Other,-80.23098527237312,67.21135594205668,-26.61871649810496,-54.401751621016416,D,A,-92.42341194240745,1
72,Other,Yes,India,52.31051644679153,23.960215624776527,65.82460268234132,-38.42508025566464,C,A,17.228544070056863,1
59,Other,Yes,Germany,138.1835597255306,107.9973224473191,208.60134636707127,-3.7045420963995683,D,A,15.901064726226974,0
23,Other,No,UK,1.268090778665431,-87.48052058120678,169.1795300947447,24.681968280194376,A,C,169.81813305481603,1
27,Heterosexual,No,China,120.25361216251954,-104.75107289225092,15.610127740094685,-17.716567198275072,A,B,-12.455648187687563,1
35,Other,Non-Veteran,India,129.04223007851348,-5.410526683002368,-59.64405672612173,45.25095411872193,B,A,-133.74824121247102,1
55,Heterosexual,No,UK,-61.99803134851171,-36.45635448952478,-190.10560956600617,0.23668882182426598,D,D,309.08971611304634,0
60,Heterosexual,Non-Veteran,China,-0.4275497997170737,30.098142322368343,39.61189858107064,-45.44267101965667,D,D,174.41595004767137,1
74,Homosexual,Yes,US,125.63809921884676,109.01609448971841,-6.686041191653941,-110.6560361452154,D,E,-25.997776668712312,1
47,Other,Yes,UK,-177.83020044951078,14.849113009450141,14.087082684392577,86.17132421694473,E,E,-132.59564456140504,0
25,Homosexual,No,China,-57.664248892040874,188.05671053365037,52.578335411496056,75.33481815234222,A,E,-66.73373114628222,1
64,Homosexual,Yes,Germany,3.4797437982886557,-139.47140425788896,135.15789777389458,49.19457958072486,D,D,-250.83105625048918,1
47,Bisexual,No,Brazil,51.37344704186738,177.42128425530092,34.92663693725155,78.3721387438685,B,C,19.878707113100845,0
33,Heterosexual,Yes,Germany,-106.36931123444013,-50.86388725111909,-125.41686334212318,-53.80992263914373,E,B,-227.5815909558439,0
34,Homosexual,No,Mexico,10.196416059216478,156.5407803071109,34.09197085873025,81.47187441312369,B,E,-44.39186341095152,1
66,Other,Veteran,Mexico,105.62662902318552,39.42625828841616,16.66974837294376,56.98830835754403,A,B,141.06349268048046,0
44,Homosexual,Veteran,Brazil,13.179969364622268,-118.53555971319459,16.202202705109766,136.71473308655953,E,B,-75.91515939652666,1
38,Bisexual,Veteran,UK,35.49407696857561,-77.60971595678207,-93.84002468789411,100.9203826080849,E,C,-51.936807428563604,0
41,Other,Yes,Germany,161.17229114421653,-117.00513309297969,92.04021771951287,124.75387436421663,C,D,120.64083522670748,1
27,Homosexual,Yes,UK,22.127850986520055,16.585937684455782,82.89472787019247,-119.83436390135103,C,E,62.69966692769857,1
26,Bisexual,Yes,Other,114.66210386140241,-147.27677781476544,-13.051990592230855,-18.513694436245615,B,B,29.42172954366491,1
38,Heterosexual,Yes,Germany,-13.766120789079345,64.44316468449244,-162.52095430980472,-87.24453093873854,D,B,102.99050759564938,0
35,Heterosexual,Non-Veteran,Brazil,68.51434804716267,-55.48737102192095,185.55353785442472,185.32439088160115,B,E,201.00124147868718,0
63,Heterosexual,Yes,India,111.30389481335416,-195.59942162155613,6.964816839882841,-104.44206147616914,D,C,83.68698030835994,1
78,Bisexual,Veteran,US,-37.40847458137576,44.98571527501267,-75.93256799849375,104.55921491644422,A,E,158.78225339593283,0
19,Other,Veteran,US,-118.98349558476369,-7.295381051084263,-22.422393042131,-31.52983404678318,A,E,65.32230605959806,1
31,Bisexual,Veteran,Germany,-25.669115674006925,-14.648694274268165,114.4458270006678,192.76851097571677,B,E,-0.0362590221160312,1
28,Homosexual,Yes,US,103.43639599464132,-198.42828677081334,58.50532389119641,13.476767342984955,B,A,-218.6766452766554,1
45,Bisexual,Veteran,Other,-29.617217802479324,53.29284251641568,5.838124507922452,76.35555343954772,E,D,55.72397399586531,0
51,Homosexual,Veteran,Mexico,-193.75259588449404,-38.97770674153998,-107.86475100049451,-42.87876271832518,D,B,33.7839020237607,1
36,Bisexual,Non-Veteran,Germany,160.89588833034227,27.442581457428766,145.35127605176376,51.63554866711236,E,E,36.90295818401282,0
24,Bisexual,No,Mexico,33.286859404860856,-6.015881831729759,74.37311773129844,-204.3947592796576,E,C,-17.07711788140831,1
39,Bisexual,Yes,Other,84.60840711125344,160.6459928308733,-1.1494200119660039,121.66666540315812,A,A,75.03974239796031,1
26,Other,Veteran,UK,-40.42929422685791,-151.99568279584236,46.64850065073015,198.96101127103475,C,A,-10.00466931711228,0
73,Homosexual,Yes,Germany,199.01867713440916,31.884407724409193,72.47860247114423,57.343584582663276,B,D,66.43078308750884,1
47,Bisexual,Veteran,Germany,-180.35524459738912,-187.43712190548945,43.20526281074122,76.48195023433342,E,A,60.32790424240645,0
34,Bisexual,Non-Veteran,UK,124.98472516839733,-60.0632115844168,149.74318891571954,101.4004958217215,E,E,76.45930051837176,0
65,Other,Yes,Germany,8.348746199614446,-137.6848748239954,164.76744264075614,-37.34420687955481,A,A,-88.4325572195506,0
69,Heterosexual,Yes,Mexico,212.79292998246206,26.511644625037274,-65.98836817655409,-153.18743636284182,C,C,-110.49956177562017,0
75,Heterosexual,Non-Veteran,US,-196.12548613872139,244.66309343487507,96.64378377099749,-80.2615543745141,C,E,-205.0528870482683,1
68,Bisexual,Yes,Other,-92.3965864687102,-23.10648127410596,65.25294115601878,117.17969855260829,E,C,40.46787256399152,0
33,Other,Non-Veteran,Germany,191.2639875612038,-115.17025172349109,-28.703352365157684,131.37947360402117,C,B,-68.74672107445934,0
43,Heterosexual,Yes,Other,-179.8162718290292,73.55002523451549,53.678207070228844,-46.784265965362586,B,A,135.0907102802552,1
51,Homosexual,Veteran,Mexico,-162.73781198652165,16.15094617790433,34.340678360341336,130.307889958928,C,C,-10.599920015389591,0
35,Homosexual,No,Brazil,356.28465256037754,-155.74029783527502,62.595951369164204,-1.3972481591645405,A,B,82.13398774870333,1
50,Heterosexual,Yes,Mexico,-62.92177907800113,128.0169280380173,-28.254414288463824,-45.47235160221314,A,B,-253.85235213996253,0
20,Other,Yes,India,-194.314832062047,82.82015447878199,-157.27967858013298,-164.2359151752791,E,C,35.1287315763527,1
50,Bisexual,Non-Veteran,China,-185.78082993842682,-113.11113452571094,66.89239797807282,51.714957852132336,E,D,-28.031617529491527,1
37,Bisexual,Veteran,Germany,61.482804381684076,78.32527518240518,32.96720128890659,-12.318191597327054,D,B,45.09068207665812,1
21,Homosexual,Yes,China,171.68295900432696,-222.8930352572639,-21.783744018161695,126.73429132095396,A,A,95.01769482924259,1
24,Homosexual,Veteran,UK,25.610881139663093,-28.51455086242258,-46.0344001947719,175.88657710307967,B,B,-58.21578521989048,0
70,Homosexual,No,Mexico,170.61030384342388,-35.760761261721456,-39.089117337442524,-15.12659823935679,A,E,187.44203215528802,0
45,Other,Veteran,UK,55.86102108545401,-93.50753644534731,97.56517595680099,-111.71188254258351,B,B,-92.19154056488925,1
36,Homosexual,Non-Veteran,UK,187.195891478573,31.43121097230405,-92.82110476439169,103.52444021499745,D,E,25.16371301243637,1
71,Heterosexual,Non-Veteran,US,44.998266837691,-40.39958430764262,-140.97457396336839,84.34721519917369,B,D,130.73553504924217,0
51,Bisexual,Veteran,China,-48.95718119227402,-84.45351738644104,-92.20255981927806,-208.3857241295699,E,D,-20.65860310110337,0
70,Homosexual,No,Mexico,-86.30144844213832,-110.09037674163254,-103.60227740207752,-73.53521807951795,E,C,-45.272269165166044,0
45,Heterosexual,Non-Veteran,US,-53.582428584387145,-120.6228627708758,-75.59676680712744,-38.35070182290719,A,C,-148.82653659600635,1
78,Other,Veteran,Brazil,59.0576457874984,112.76250810901874,185.2597533025388,73.01672038401574,C,B,-76.49078008124022,1
65,Heterosexual,Veteran,Mexico,-2.611585530788861,203.0520159089222,24.093668102047644,60.4605034622941,A,C,74.09261098305794,0
57,Heterosexual,Yes,China,285.3276897431886,48.06889595091638,-76.06339418471065,-8.029401100441637,B,B,231.91285015384628,0
34,Bisexual,Yes,Mexico,35.42711989772347,90.6434448745733,20.396698327203655,-149.84040655513195,B,D,1.681592790245579,1
68,Other,Non-Veteran,Germany,16.420532830703586,-5.528532807621788,-16.835307383060144,39.83842304674014,D,A,-53.18503140614865,0
51,Heterosexual,No,Mexico,-134.6163099131894,131.65527774685694,96.11930487230958,25.96232580581848,C,A,-166.43941626860723,1
40,Homosexual,Yes,UK,184.43039731038763,228.0108836858023,189.42659222312082,63.65916128667814,A,A,-1.9340020622823832,1
75,Heterosexual,Yes,Brazil,-111.11201686922226,124.30697497154826,-157.21711839437177,-137.19610685754552,E,B,-133.6578661679797,1
40,Bisexual,No,India,-64.18028649613538,31.04797756369169,-69.81070461079324,-192.72114363962106,E,A,39.22178538485655,1
63,Bisexual,Yes,Germany,-25.144724119733198,32.97155157608284,77.7830960427716,-164.78555932331741,B,C,-58.867349712582474,0
32,Other,Non-Veteran,Mexico,81.59437457606728,-139.31772058737727,-72.34969257774355,-107.47156252425083,E,B,-65.47687504335494,0
38,Bisexual,No,US,-33.36280176639716,-49.30480672157021,-85.02373545602572,-23.65781863490069,A,E,189.31325604251143,1
19,Heterosexual,Veteran,Other,-131.90718860032206,41.86996061633996,-90.48072064931364,-112.54256602024375,A,B,22.15170780961775,1
76,Other,No,UK,-55.38135054394934,47.18260094421197,-28.40887843621809,-14.908552369918477,B,D,91.47909010305047,0
56,Other,Veteran,US,-9.159071315466566,-98.17861754547752,-146.01591962958906,12.409598660663345,D,B,-70.69822732502892,0
30,Homosexual,Non-Veteran,Other,-17.969070026206598,45.765893604735005,-88.51505050218648,58.193710213940506,E,D,42.049987111569656,0
30,Heterosexual,No,US,78.36046767725358,23.068190177917725,-230.88456971394905,20.508716922361756,D,D,-90.0201434122364,0
34,Bisexual,No,Other,39.12006933823851,50.18058884146443,-81.64944774106823,-118.11173514968564,A,B,-31.00077380609117,1
19,Other,Yes,Mexico,37.16765828975907,-32.936562409939036,92.94419738955892,-71.72334568764704,D,C,-57.75484795794683,0
50,Bisexual,Yes,India,-16.47601268546479,-154.73609294537187,-18.4522760194332,-40.98159334190386,B,A,-12.17759342790873,1
78,Heterosexual,Veteran,India,-5.438634735157203,-204.0598435163,170.0517036930857,60.79260307385953,B,C,-129.6811729690467,0
32,Bisexual,Veteran,US,102.92164367162016,30.979875784132037,58.73252381600872,142.20470891121832,C,A,132.36125588621718,0
47,Heterosexual,Non-Veteran,UK,21.327119166487464,1.0213961816465906,209.68773494671115,-62.16874266537371,A,E,-137.59178044764406,1
73,Bisexual,Yes,Brazil,114.89261267917699,57.99594622830533,-44.286448279808766,118.61571065900843,D,E,229.1612152445799,0
45,Other,Yes,US,-10.12907101185958,-47.800761135667905,165.02377254492302,115.03012314834535,C,D,61.5689906593329,0
44,Heterosexual,Yes,US,-68.5116636544115,149.35669759932176,138.91100334450957,-85.36733742267921,E,D,125.65903746887386,0
69,Heterosexual,Veteran,China,88.83195197639677,4.121083229844796,2.750961280988669,11.76045860138087,C,E,95.94993077459223,1
27,Other,No,Germany,25.59271196158136,177.38675624817682,36.254329249357376,114.64112390154699,B,B,72.55439522902951,0
28,Bisexual,Yes,Brazil,11.66067052440272,-7.784017445343275,78.04934275572332,-231.89029737199724,B,A,-45.75501691179992,1
21,Heterosexual,No,Mexico,-6.8703548160920915,-87.08104004652296,38.132238933820304,-58.12334414413364,B,C,-69.90243287390376,0
41,Heterosexual,No,Mexico,-108.62412031107218,75.20035994923693,63.59390038217781,-114.62061806465714,C,B,-118.35794571732048,0
67,Heterosexual,Yes,India,-6.908538364559613,10.202222996495603,159.471651302527,-78.6778116713298,B,E,5.430268038392123,0
75,Homosexual,No,Other,-91.21388635577435,90.67914209023719,-0.09417533901720625,90.44620844391838,D,E,76.03934052439708,1
34,Heterosexual,Veteran,Other,4.670270925790746,187.5756704682907,-32.108041191790306,188.9346109165117,B,E,-46.23089748650016,0
32,Heterosexual,Non-Veteran,Brazil,185.59926027248673,146.1379504849061,228.01668796583584,-188.731651673608,A,A,-99.6634468447924,1
46,Homosexual,No,Germany,85.95429743049489,5.761608082782666,-97.9837419621107,51.92942130989777,B,B,41.25982269637694,0
63,Heterosexual,Yes,Germany,-0.3724454793028975,58.17295485269204,49.913276626496966,122.04093204679663,D,C,-29.107123814398904,0
18,Other,No,UK,59.58117049390279,-102.69433324382872,-75.22041099887417,67.61555637878516,A,B,-37.948402144846824,1
74,Other,Yes,UK,6.840131754821384,-98.36935881114685,26.249694965362497,-68.67996081012139,D,D,191.7499333305635,1
20,Homosexual,Veteran,US,-52.68557950578322,186.1080459401867,39.20710138304152,34.310491656458865,A,D,102.85560318342452,0
51,Bisexual,Veteran,US,-23.849821169013694,139.30868355615962,-135.17858020063633,26.936155631192843,A,E,-163.50140806408467,0
49,Heterosexual,Non-Veteran,India,84.18410287879496,-74.59999292168717,-9.101792033058064,-79.7098364924889,E,A,108.28937363009383,1
78,Homosexual,No,India,95.93675060911565,-149.12225100458878,-105.99963201611948,49.40091855233206,C,C,-71.8016470371595,0
53,Other,Non-Veteran,UK,-121.27324552197054,-69.62261510464872,13.76071240851537,29.81246040263027,D,B,-100.18948195067252,0
73,Homosexual,Veteran,Other,-125.38770633427367,122.28204172802836,-184.24586082982708,-140.38715875355678,B,B,20.7754809574179,0
47,Heterosexual,Non-Veteran,US,-86.3473545204822,72.92817422372563,134.65844773455134,139.18953703767033,A,C,-167.56023446740863,0
22,Other,Non-Veteran,India,-169.27323462918855,-67.00518857262999,44.02112130448479,54.393247795900876,C,E,-72.90235521736,0
72,Bisexual,Non-Veteran,UK,-3.36587193732833,114.31968708224377,-107.68271606491044,109.18195429441893,D,B,-177.50484649068824,1
41,Bisexual,Veteran,Germany,183.11566085889993,-101.4797217626704,-61.54694406194221,12.509526807601091,B,A,-13.919922912279498,1
48,Other,Yes,Other,-61.05333002798826,148.38354843347443,86.10405617054569,-6.708230685322268,B,A,35.704855509017754,0
66,Homosexual,Non-Veteran,China,-20.51970238527293,-97.86982415128378,-67.93344214910896,112.43632406097251,B,D,-40.34782996967644,0
67,Homosexual,Yes,Germany,-42.89204812229821,65.1703782503581,-3.1794660313421126,-128.22076232563296,B,C,-213.17793362131567,1
61,Homosexual,Veteran,China,96.28944204244159,57.268095248223425,13.340874300212047,-33.155279841377904,A,C,-36.088603314018314,1
22,Homosexual,No,China,-94.41434321620034,31.901778374348094,-7.207563847016127,-73.38882512237534,D,C,-28.94901475402777,0
61,Other,Non-Veteran,Other,46.65254349670232,-36.41355953980662,9.32981048237537,66.83836069968945,B,D,-125.51855493274884,1
31,Other,Yes,US,-39.8859331701481,-96.07562283510688,-97.44329364187256,-7.91735950212102,A,A,-88.41224444136981,0
41,Bisexual,No,China,27.280316358217355,-103.19599611992383,178.271640441086,-18.368005499493375,D,D,-30.590040691353444,0
67,Other,Veteran,Mexico,9.424572394278023,-116.96936991494302,-13.29961080474873,69.28200112722402,C,E,-9.635683775166488,0
65,Bisexual,Yes,Germany,-104.56655384097526,-95.28558319922526,-0.017470673245926348,-32.786124394903624,D,D,61.82134717059975,0
29,Heterosexual,Yes,Brazil,37.49920265950952,-96.31849363520436,0.43138256269230285,19.68062650739868,A,E,-43.47149520775578,1
74,Heterosexual,Yes,China,-92.41788891160304,-46.406802536973984,58.053193208432916,-68.66747878367745,B,E,-19.787031258310684,0
24,Bisexual,No,Germany,206.23631028822805,-38.888495325399006,-115.89163083095929,153.90896486408903,E,E,4.356878876445978,1
46,Heterosexual,Veteran,Other,109.71434224894733,107.40891946911393,-45.71955665161542,-91.0027275065919,D,D,39.76394878654616,1
32,Bisexual,No,China,-10.13852960853227,403.8327574568755,-94.30276134717475,32.352457554981235,E,A,0.6966206050611079,1
52,Heterosexual,Veteran,China,-36.24469108997444,-66.90632502356884,-115.03515183295359,127.68186145712237,E,B,70.32522745794986,0
50,Heterosexual,Veteran,US,-54.83876860082374,240.87785567938735,60.394754342681225,62.20388827520985,E,E,120.10261755656325,1
22,Homosexual,Veteran,UK,-199.987677082511,91.59978505265406,34.792969273020034,-59.828913002609305,B,C,10.94479918414394,1
56,Other,No,Other,-4.706278949901894,-61.41413516892014,-35.67569449256101,-17.417835739089774,A,A,37.726901331788895,1
47,Bisexual,Yes,China,-4.493479608348462,89.37004269691768,-103.80826522211464,23.435625508145094,B,A,-75.87716769888134,1
67,Other,Non-Veteran,UK,154.05156665931435,10.386924211603644,-117.59793634008517,-140.59244665749975,C,C,-106.42757933511746,1
68,Bisexual,Yes,China,118.06569846714257,-98.35826432952184,12.315487373914562,46.391076505880605,C,A,-1.3657897752066823,0
73,Bisexual,No,Other,-53.97168164980103,27.595334244357,82.05510363684284,143.10650277707327,A,D,-24.652648475130302,0
63,Other,Yes,Other,131.89927269369863,78.10299472694874,29.57846286637237,-17.687213710750125,D,A,85.06720192514855,0
26,Other,Non-Veteran,Mexico,-87.14411638091575,-141.5060488101096,118.5149563771982,21.595694715201237,A,D,258.2312836133513,0
52,Bisexual,Yes,US,57.310984309347525,42.606351573465346,22.818273951599437,48.188352838318174,A,A,-64.71657596645474,1
69,Bisexual,Non-Veteran,US,-26.27355881562626,15.544093059222266,-123.89843407095782,-16.613977837472966,A,A,32.39169846300245,1
75,Heterosexual,Non-Veteran,UK,0.7622739914476716,164.1193416530369,39.3808783335186,54.84676743505745,B,E,-101.16285413867234,1
40,Homosexual,Non-Veteran,Mexico,73.89594586282972,-33.94585411547898,-93.32711267471137,121.79831221237161,E,B,-38.07185378258174,0
50,Heterosexual,Veteran,India,68.54798231554675,98.85126418367783,31.998922123633623,86.07379818564029,C,B,59.54942516858755,0
32,Heterosexual,Veteran,US,83.97601366890886,105.18523439560876,-125.19241780377295,-98.33776133657234,C,A,75.66438615384513,1
66,Heterosexual,Non-Veteran,Mexico,-93.80381073313778,-109.49326919131586,122.24266511685617,-40.598426277457705,D,C,-70.78087537141788,1
25,Bisexual,Non-Veteran,UK,22.28179261022448,-69.72786783485321,-204.61767386907414,53.531536607360884,C,D,55.23113720093917,1
43,Other,Non-Veteran,Mexico,185.30990498589108,162.17248140704663,117.34925492736721,-183.4877706046917,D,B,-49.37656547351023,0
29,Other,Veteran,Germany,365.2776168482271,-40.339445230800806,-26.25418945697,67.00627257181988,D,B,-157.29873375822172,1
53,Heterosexual,Veteran,Other,-111.58540820340545,105.27140600482394,125.30608203303106,-124.32033756559842,B,A,5.682354369723103,1
70,Other,Non-Veteran,India,111.29920328016397,-4.591370773968059,72.02862278786927,132.85263524116428,C,B,192.74455097412752,1
46,Homosexual,Veteran,Germany,-72.72088288971135,-117.81304893207123,153.5504438873064,49.76015309028613,A,B,-4.2743332863067955,0
43,Bisexual,No,US,-26.342097798992807,28.994288276072222,-159.20213204811685,-70.31251430052136,B,C,31.690695024897046,0
32,Heterosexual,No,Germany,26.262244883527686,30.667016381099366,38.360564748343606,9.989489138684467,E,B,-46.76805736798914,0
22,Other,Veteran,UK,-123.78934768716323,24.449873151824846,-35.692782584952724,-14.042477709557396,D,D,-43.013574121044094,0
39,Heterosexual,Non-Veteran,Brazil,-103.88608863847308,94.63324248307087,4.436020486513405,159.62101520618918,B,E,-211.24491367749232,0
63,Bisexual,Veteran,India,-66.3224008453632,130.32967844108177,32.444862646079805,-7.156661313251498,D,B,54.80305773700462,0
45,Homosexual,Non-Veteran,UK,10.02840076484013,9.611313889315841,22.267033528203125,3.487637382490643,B,B,-108.76181790371093,0
62,Heterosexual,Yes,Brazil,-75.39515519677194,-134.54031945211122,38.306089176545846,-36.32987536532421,B,C,-138.5700071326616,0
26,Bisexual,Non-Veteran,Brazil,-81.2107936713389,110.66115627114534,-7.0419230498900225,-147.33724627639208,A,E,-35.27855273674881,1
26,Other,Veteran,Germany,-32.85770869164233,96.0301431943591,-83.92181242471823,95.83392849066962,D,B,32.32506078764278,1
38,Homosexual,No,Germany,-160.78044870486605,2.999845547146945,112.85929866767506,119.14800222076545,E,D,52.45911906292379,1
64,Bisexual,No,UK,155.97184196619514,-177.33889097109966,49.25679411312719,-217.94000217181843,D,A,42.20488107541267,0
57,Homosexual,No,UK,95.86303686195045,125.68415412118445,-47.58528480670161,-166.5622012182993,A,A,-44.14661203021466,0
18,Heterosexual,No,Germany,18.153935609308686,33.09833960690326,-11.449090652921589,22.13434400876002,C,B,-97.89101297210317,1
37,Heterosexual,Yes,Other,-31.948423836157115,-177.3815845255995,-319.119972250719,40.31234881201184,E,C,-54.894749963965005,1
18,Homosexual,Yes,Mexico,138.7381968372036,-78.70666381819754,-81.77718067092488,-99.66659046307988,A,D,49.83059714430439,1
22,Bisexual,Yes,Germany,-56.4386358167166,-5.746048357739545,162.45118138729936,21.85278235541578,D,E,49.904781094012186,0
40,Homosexual,Veteran,China,-19.684764598123873,-52.67112009346131,0.8460487569012609,103.5517741253589,E,E,-47.59346781068085,1
67,Homosexual,No,UK,18.16968211553425,-39.364541303810334,51.20820580895429,77.99996798172472,D,A,-81.29870052840927,1
22,Heterosexual,Veteran,Other,65.04312380345554,89.22149264972202,87.85949309583617,90.99769529001426,A,D,27.69564502948125,1
43,Heterosexual,Yes,Other,62.204391363192514,74.52612556198349,125.74092401791602,-142.4681952364159,B,D,-73.6344273215668,1
38,Heterosexual,No,Germany,143.01286694807442,84.37795188386332,55.14406729472767,18.208624543942708,E,A,-134.6710750063322,0
63,Bisexual,Veteran,China,9.776906879132586,-212.85220096048428,255.34677256854584,-48.91488268041139,C,E,13.545935530455985,0
22,Other,Yes,China,124.36612021764391,-2.778808783998168,-0.7543228045783342,360.7199860326161,A,A,31.602545469755718,1
41,Other,No,Germany,-54.04562840013665,184.93865522688603,81.23873374289172,31.439479713113144,B,C,-72.826160901481,0
74,Other,No,UK,11.558371783929726,-133.33811083690517,-10.81534165275307,1.8513263686948773,A,E,211.10971940099827,0
40,Heterosexual,Veteran,Germany,-24.062691535154492,67.49303686815007,62.88102691405103,64.64291964877353,E,A,98.58121032074774,1
73,Heterosexual,Veteran,Germany,-25.027953291128213,176.4804635885327,-56.06366788788934,42.06280125520528,D,B,-43.49218795991475,1
67,Other,Yes,Other,-72.33163000614888,-12.661576922047502,40.301395418294774,-1.541702702522139,E,C,112.94627062828428,1
29,Bisexual,No,Brazil,48.23239254129829,-110.32637368306129,-57.36276280973782,75.82330221240375,B,E,228.28599369181447,1
71,Homosexual,Non-Veteran,US,-78.45054636048734,46.62975918252903,103.48664713302884,-107.70903069884963,B,B,3.9656951324100063,1
72,Other,Veteran,Other,122.16403741105657,-113.91977912256668,32.01727999692308,0.6170124162414734,D,D,115.84574152889886,0
34,Heterosexual,No,US,-91.41861734484063,-80.25553382906921,9.549370196255616,68.20120282011275,D,B,-26.425433710344382,1
50,Heterosexual,No,India,106.11289713184524,-184.39972646083308,-147.70100319317513,83.66903751817912,A,D,59.68116116421468,0
28,Other,Yes,China,-8.664275883584448,94.17889598625536,127.30985431413583,-12.429454322740305,E,D,131.56291861462958,1
64,Bisexual,Veteran,China,-74.26556428630873,57.54110698564799,21.958513521746468,-8.136256524890465,D,C,128.8269098984285,0
37,Bisexual,Veteran,India,47.24750896126776,8.943868721599943,-18.94804200767776,-18.349920598783257,A,D,-43.18270725549991,1
77,Bisexual,Veteran,Other,-81.2756067456689,-85.2790142019903,-76.0073665380729,194.56323215478446,D,E,21.825338859759523,1
23,Bisexual,No,Germany,-38.53492594106152,6.851118310343625,-123.49525825805803,-106.26456968399746,C,D,-55.609179180502146,1
41,Other,No,Germany,149.06571152303897,-35.10041722732217,-9.746180463507462,-77.85194054078957,A,A,77.38184220860327,0
40,Homosexual,Non-Veteran,China,-3.6174097108291345,-152.54696714174736,-52.430679307333115,-128.64831732340872,D,C,92.68127271559459,1
19,Homosexual,Veteran,Brazil,-113.10441225982832,-60.24318682556488,16.766934905146144,-7.926344795214857,C,D,20.949257479975035,0
39,Other,Yes,Mexico,212.36365364015776,-13.263294113190236,25.906293578065267,76.10220889276762,C,B,-39.313585943791566,0
38,Homosexual,Veteran,Germany,-74.02764190107435,-67.45914053813475,-47.904522851116894,-49.51096551676145,E,D,193.02787935601438,1
70,Bisexual,Non-Veteran,China,8.669249770026754,-61.884272824780325,91.6714271910715,89.1569228030763,B,A,-145.50180810124417,0
74,Bisexual,Non-Veteran,Mexico,93.74743488462268,41.78795222810214,-134.38912576564036,61.48488715479289,B,B,29.990899797689252,0
33,Homosexual,Non-Veteran,Germany,-29.093137138616225,74.38359355999927,85.56164321853376,-43.824602808104,B,E,-33.4352014012493,0
44,Other,Non-Veteran,Mexico,-68.13327726033651,-189.43009764925222,124.32153201090182,-42.49474375466365,E,B,-47.783632879519985,0
