age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
18-25,A,173.73120334541022,C,C,-11.25749098569617,-84.5998572633436,0
36-50,A,28.446216875629638,E,C,-61.886396677061526,165.40833419335434,0
26-35,B,-17.605871959565558,C,C,-148.58298606708794,43.863287437532186,1
65+,D,55.19524341378015,B,D,-33.923614922163026,145.4421394867652,1
51-65,D,11.938787085417307,D,D,-222.3396659372295,42.77786547028571,1
36-50,B,24.215758363912713,E,D,-193.77645916185648,-93.06425693278678,0
65+,C,28.534222019279447,D,E,-5.826796734787087,46.33095586740172,0
65+,E,-63.335780005809404,A,B,-20.578418819912816,94.29550517758707,0
36-50,B,-80.31813278395039,E,A,-52.26420378033904,102.467781085545,1
65+,C,-32.55060331659805,E,B,3.1318033058183605,88.37430575997949,0
65+,B,178.81837220810522,D,C,-50.13048774819679,-115.04239448909075,1
26-35,A,-225.22666344697166,E,D,-17.995406045437065,72.53197539155039,1
65+,B,-26.784340144666086,D,A,94.04112150389119,65.45536367607522,1
18-25,B,61.15528686293078,B,B,22.417365147433475,13.24317581465352,0
65+,C,51.028831497229255,E,E,216.14135229815278,-112.02035503769716,0
65+,C,-127.46917352503317,E,B,69.36029619221237,43.14479249547837,0
18-25,D,-77.484113939207,B,A,-89.854752462587,219.13741462225494,1
65+,D,-59.57134427209755,C,E,75.58981758136683,124.75898608328937,0
26-35,C,-141.04652724739003,C,B,82.79831144686473,24.256195545153638,0
18-25,E,162.54265321322413,C,C,20.50520970193295,-29.754063676116537,0
26-35,D,3.3725483378487304,B,C,166.37816545294058,-80.50234836687045,1
51-65,B,94.79138885304363,B,C,33.84933883384109,-5.95681069980933,1
51-65,B,238.92611240294394,A,D,-29.09278126201034,154.58085230760258,0
51-65,A,79.58203326440339,D,E,7.342475058513729,171.95385369093134,1
18-25,D,124.4067268968444,A,E,56.33263198863831,96.52666622497459,1
26-35,D,-22.65690728976423,A,C,26.944934813316628,-19.599599187120187,1
36-50,D,-28.666144096935298,D,E,258.7537434431144,77.56778793875999,1
18-25,D,135.6683429438108,E,E,19.087184799567414,-194.54686391814485,1
65+,C,210.20614688716077,A,B,24.271917763151528,196.27033851967332,0
65+,B,-142.0503895994345,A,C,133.84575925450767,-0.5181674128152846,1
18-25,E,11.77747912640217,C,D,56.589013266311305,-126.80942602118586,1
18-25,B,-95.91614879622757,A,D,38.003200573372354,19.15286926112822,0
18-25,B,-23.441365967551008,A,A,-32.915662638533,91.88454694922599,0
18-25,D,-134.48424743905213,A,D,-205.20075852307312,-54.323155462041974,0
18-25,E,93.35591926654536,A,E,197.80141982029838,-70.1329224513372,0
36-50,B,28.033627286992974,B,D,200.53847150106972,3.2181804704761103,0
51-65,A,8.496274482435602,C,D,-30.96079105805267,83.26053532459733,0
51-65,D,-2.0515010971384915,D,A,-1.419082518086914,-98.38756507996166,1
65+,A,185.7686565665778,A,B,81.35221950892877,-216.88911656157234,0
36-50,D,89.5714291610973,B,E,86.40851600756665,-168.30264431537265,0
36-50,A,0.578988046911239,A,B,4.706331726733904,28.012834647233635,0
26-35,D,176.68207775587703,B,A,25.839009877899432,-55.17392557458084,1
18-25,D,52.38810650542677,A,E,0.713349155011305,16.330064538015545,1
36-50,C,48.9019874547147,B,B,82.81170563884052,166.9551130935819,0
51-65,D,121.87856643863448,C,E,60.67587739267351,-27.156697816292024,0
18-25,C,-76.82299177010059,C,B,5.333365773078879,-216.78952307499983,0
65+,B,-44.09889676658593,B,B,82.89715210907933,175.92929594177505,1
65+,C,14.67622518033008,C,A,-2.5367896267184427,-44.757657659153494,0
51-65,D,-141.0319689674006,D,C,7.1963766259897755,-24.628192921317833,1
36-50,E,-52.208729783105426,C,B,135.67615868925554,-27.546836945459507,0
65+,B,-73.63639728869148,A,A,32.19129393497134,-92.73249245131417,0
26-35,B,7.95917833569196,C,E,220.2177821095125,30.52362709145327,0
18-25,D,7.449948034253408,C,D,22.932605651662957,68.63317875800767,1
65+,E,-42.772094942025795,D,E,-134.3957826026588,86.56133143807719,1
36-50,C,-6.981804450532017,E,A,-27.296501663836565,39.641723778130256,1
18-25,D,-187.13905736168826,D,A,-4.652226771597509,93.26131116178527,1
51-65,B,-178.934627343275,B,C,-24.381172211056377,-197.32997256580876,1
26-35,D,-86.7437018943872,C,D,-184.86359034501325,-51.22922979176327,1
18-25,D,-48.699031087861464,D,A,17.404995877316757,-25.02943141387449,1
65+,B,-8.493650469383562,B,E,-81.79673884521122,-16.55291444314303,0
26-35,D,80.80108638314753,C,C,28.900487989873508,-119.18762249458645,1
18-25,C,-14.627787583964777,B,D,-75.3330855057511,-71.49544637875326,0
51-65,E,63.663291934575774,A,B,-65.38912379687382,-103.71062670243738,0
51-65,C,195.26021038412668,E,D,-99.64233170896037,-118.33180806370196,0
36-50,B,98.74246935540053,E,B,-81.19771956581896,135.07411715885974,0
51-65,A,-126.48251270207744,B,B,58.87413140245039,38.860310389240624,0
36-50,E,-128.25791328484192,B,B,10.296950696985336,96.5426179508955,0
36-50,C,94.41003634567004,E,D,15.452639926487704,-59.184152201433825,1
65+,D,-94.48930665267112,E,A,80.62824267541615,-270.1221967633772,1
18-25,D,176.1405812385873,E,E,-67.78368013500229,98.40523247012135,1
36-50,E,-84.36918410203177,C,C,-101.07072578550176,-273.1044877873439,0
18-25,A,-2.2167621967299427,C,A,74.52629340731008,-46.41941108867836,1
18-25,C,-53.83220840725843,A,B,142.4575998912011,54.540664000639026,1
26-35,D,21.034606983887777,C,E,-45.42385313104692,-97.19395472155364,0
18-25,B,85.31176378310246,A,D,90.70158843921065,-113.87354561824125,1
51-65,D,-229.25126055729126,C,D,-66.3143614265994,-8.572962699920856,1
51-65,D,-82.08036891871939,C,C,-25.48092099837012,-10.037478048163385,0
18-25,D,-135.57053234253468,B,E,172.16969283106712,-21.976284626360183,1
65+,D,-37.42747385707223,C,A,-78.82674336901557,191.52317072968825,1
51-65,C,-23.015645852942125,D,D,-83.19718040016933,-77.20625431142307,1
36-50,C,105.21761687974688,A,E,-36.489756430846,-25.98762751238028,0
36-50,E,-116.63176144969103,B,C,-106.299745136087,-12.376591369128489,0
65+,E,19.320176547019138,A,A,-116.36825790379378,-53.66031358239582,1
36-50,D,-35.3214947177021,C,E,140.59380735334597,47.66322075099513,0
26-35,D,90.94749038728598,C,C,-34.202615147271715,-61.01419174421318,1
18-25,D,28.608209428155774,C,B,20.398741015773354,95.12259489586529,1
51-65,E,10.01167840429146,A,A,-41.055939272822485,55.78440352320523,1
51-65,B,134.45777119515776,C,B,46.761879457426815,57.33890975811025,1
26-35,E,32.64026071132194,C,E,106.09469182563707,-11.36530163601995,0
65+,C,164.79370338214346,B,E,38.745679230552504,-29.17638003019423,0
18-25,B,137.15123460137283,A,B,6.110794219097724,38.62682958367079,1
65+,A,-112.79794906814836,B,D,-108.24080420650537,-173.88883308078232,0
51-65,B,180.6990429939842,D,C,116.14206128691862,-88.94164194762007,1
65+,D,42.823883192549914,C,C,-26.39355775507723,-32.081284286673075,1
36-50,E,-145.17716030930487,C,B,-23.840208168906933,-42.31982139176508,0
26-35,D,32.221965110318905,D,E,57.765168008848754,-8.985983443021262,1
51-65,E,12.193257674845173,B,D,15.518293877483458,163.3098470024297,0
18-25,A,129.38868235828613,A,D,-70.98618019311965,-140.06048374805292,1
26-35,C,49.83327336092319,B,D,-196.33563409971725,61.831863850918324,1
65+,E,-96.64967151065215,C,C,68.95503386997471,-47.389816931249094,0
18-25,B,184.09409926816033,C,C,-58.43258539480397,29.97368508298749,0
18-25,A,190.31430196101283,D,D,-178.08207784833502,-4.6069874251017575,0
65+,A,56.85077621478273,A,C,-9.799726760999713,-198.28299076196635,0
65+,C,-39.26076336322858,A,D,41.28619183470591,-21.999137190716894,1
26-35,A,-24.83565792384286,A,E,-145.58221795943052,-88.1686147594389,1
36-50,D,-12.139892323736868,B,C,-8.816184762178313,-11.918499290075463,1
51-65,B,-244.24390406974382,E,B,14.65459999188463,-144.8812041728877,0
65+,A,33.80925671438397,B,C,75.24428997963626,-25.630019942169618,1
51-65,A,21.2523730645928,D,A,-85.65834786846578,-26.33049303368186,0
36-50,B,90.53564871261904,A,A,-164.49169884198395,61.23720416309729,1
36-50,B,-32.354133646309236,B,E,-20.53554011480056,28.874580821240453,1
65+,B,100.82710331654674,C,B,94.03458879722504,192.42098493841334,1
65+,D,-69.2068371355223,A,C,-12.334918387199476,-139.7656713292104,1
18-25,A,113.82967714812524,A,A,-54.62172447357324,83.87508147741033,0
26-35,A,-125.83432249655945,E,B,-205.9575229059795,-82.58332907444229,0
18-25,D,-19.049339159291563,A,C,54.3608115350277,-52.15275060586493,0
36-50,A,87.96187984133968,E,E,-36.91444741764302,-26.096068675268956,1
26-35,B,-20.08089312659082,A,D,3.572466299992601,31.39826637508451,1
51-65,A,-165.15581029396716,A,B,152.5095327188979,-85.50561019429227,0
26-35,C,-31.772919008216014,E,B,-6.567337305174409,-115.57581998963813,0
26-35,E,-112.61654057255623,B,A,83.06325584076838,32.955447033232886,0
18-25,D,-52.38322775005649,A,B,-242.22881607584696,14.159839963183526,1
65+,C,-77.52135547564755,C,C,-122.7638626491481,56.01164734523033,0
18-25,E,-4.355424645772783,B,D,12.880722196590996,142.50113842698278,1
65+,A,-130.24410578961914,E,D,31.489895790639515,106.00279249938147,0
26-35,D,0.5111069381531812,D,B,46.40395797891458,14.052431938037326,0
51-65,B,71.05215681573489,D,B,-81.11745578986024,-76.48615737938003,0
26-35,B,98.3974771984438,C,C,-188.75008539048568,12.666001927136742,0
18-25,E,65.79137417634087,D,B,-73.2845618195562,-191.0383676390396,1
51-65,C,100.271538198675,D,D,-54.41429942887002,75.32214513012956,1
26-35,D,-119.97328116125566,E,E,-10.018196637060633,149.35444326677185,0
51-65,A,65.25769344268588,D,B,192.68737553622296,185.83258646473357,1
65+,B,-201.24398867789677,E,E,-38.38082122268837,177.25095590680405,0
65+,E,-87.48694197800721,C,E,-29.893573004210598,-74.19700067718253,1
18-25,E,19.649472970350963,A,A,6.3208435591358265,64.52936607050306,1
51-65,E,6.6335979323694545,D,B,-143.03335281023342,-57.56158590672354,1
36-50,B,-6.167111618155581,D,B,-99.98445895033194,26.174578178938688,1
65+,B,-162.84174878479308,C,E,92.6369328535105,141.59729320945155,1
18-25,A,-265.9350060343148,B,C,59.10586017656612,27.465056202592624,0
51-65,A,32.58247165044409,C,E,-8.848699446872528,-85.9931767111449,0
26-35,C,2.3730625700228107,C,B,169.69286766450645,121.699967361173,1
65+,D,-145.45333814172096,D,B,-6.434047317850472,101.27873829248864,0
51-65,A,-23.307196846447418,A,D,60.068246926579604,-39.45272307764002,0
26-35,E,-53.02696911147093,A,D,50.57107950347211,-103.79455445800335,0
18-25,A,-99.59856716845105,B,D,3.5374403258684914,91.33859135591511,0
51-65,A,57.16533237419716,C,E,13.669529761303814,-0.3063329789087559,1
51-65,A,-106.84232924962612,B,A,80.33597251465153,19.846971944832088,1
65+,E,-80.81167965138144,B,A,88.9841627172681,45.5755419709013,0
26-35,B,40.00547020729161,C,E,79.24514444529255,147.7481143057347,1
26-35,A,-51.60793075606437,B,B,91.3194838363273,-97.43982093040006,0
51-65,C,136.29804785971862,C,D,-220.51339199873254,27.15379502847799,1
26-35,B,-106.84165051206043,D,C,-68.36823920608369,-73.58363333794699,0
51-65,E,54.89423619239807,E,D,-28.36769469725195,111.78461364389646,0
51-65,A,41.30074195016247,D,E,17.081751601858358,112.95759282270588,1
18-25,A,-36.48928856706647,E,A,26.979481539991045,-69.11315654543645,1
26-35,D,-27.293411001517896,E,B,-168.81748728902622,-12.587522946169058,1
26-35,E,-72.42290118484544,A,D,-228.3912071590087,27.59540060072644,1
65+,D,165.64101614092345,B,D,18.137996359827095,-111.25925453740142,0
26-35,A,-34.63615734570416,C,B,115.14317314879538,-38.70349485328818,0
65+,D,-44.4324305171265,D,E,96.47586992215848,12.03549041740012,1
51-65,B,1.9244459649550665,C,B,-51.23859562587219,18.05678307388339,1
51-65,D,-54.87553090463068,A,A,-96.67443372719919,72.18651145399853,0
36-50,D,-79.88521134556895,B,E,58.717836514148104,-117.12101470050939,1
36-50,C,-67.41887570917928,A,D,-57.428600072532255,107.20765340319296,0
18-25,D,141.29030845469333,B,B,-54.79145932064925,-70.77161756754002,1
36-50,B,224.89483732545966,B,A,118.08538634648727,132.23877783867272,1
36-50,C,-32.21337786478496,E,A,-82.56531752402245,83.4390165694433,0
18-25,D,127.07936876316643,D,D,34.650181337209254,-32.14304831972375,1
26-35,A,-112.9226828900794,E,C,-226.814238920952,-69.68457932127042,1
26-35,B,-162.0545324654833,B,B,-89.82870121828925,-62.292412296778224,0
36-50,A,-16.84383135039475,C,D,51.3012502549683,-138.7928708024086,1
51-65,D,90.91582079810556,D,E,75.6012835428453,86.33859836466944,0
65+,A,-53.604267636340786,C,E,-218.612629135666,129.67354944128377,1
51-65,B,85.85661674575329,A,D,-48.8418375189765,-60.50587228334792,0
26-35,C,35.73490581074938,E,C,9.741236458538854,46.03263000477135,0
26-35,D,-1.9210328498647917,B,C,16.95327734974089,-40.260213949975466,0
36-50,B,132.49003741418727,A,A,65.96464282498056,97.91313098055208,0
18-25,C,-31.59455530524805,B,E,-188.48868783780838,36.33135844787391,1
18-25,A,4.284960675605594,E,C,-60.22594687989981,-89.69503719355541,1
26-35,B,63.44675493439509,A,D,3.278448454527161,-6.719142944017766,1
36-50,C,51.13175734429333,A,C,67.18362287897205,111.27942468175551,1
26-35,C,-166.6687124813828,C,E,-32.53034092865501,33.98105158557293,1
65+,A,83.599838647918,E,E,-17.506316308787376,-243.81561492665483,0
18-25,C,148.47004387107282,A,D,69.35466185446727,-48.597924038298004,0
26-35,A,98.38872099101043,D,B,-8.513708893588836,20.54249313670059,0
51-65,A,65.61706163119214,D,A,99.0685314970299,-63.04956447862979,1
18-25,E,152.39119270040868,B,D,170.7648007296021,-108.83034562115263,1
51-65,D,22.04674952643041,D,C,-146.07345701906067,-76.57677467348249,1
18-25,E,-27.236429945077965,D,E,44.207478162451224,28.293258084659357,0
36-50,E,-67.33715118936455,B,D,4.7034621345037175,-32.006209334827936,1
65+,E,-93.6535650777562,B,B,11.794389408922877,23.60295162231956,1
36-50,B,27.523291659158243,D,E,29.515374285049052,41.97271408338511,1
51-65,B,-55.84396353082186,D,B,-115.26722155312099,-104.076911009213,0
65+,E,-79.33672495141013,A,A,-114.33586776965856,119.5580523659465,0
36-50,C,158.52123683746225,A,E,34.20300202703513,-18.393425417565947,1
65+,B,-26.91255669625066,C,C,196.06358597224036,-43.08177260034677,0
65+,B,-129.9980855039127,B,D,86.74420311093492,95.4678254855594,1
51-65,B,20.538261996354866,D,A,63.69701763770149,37.34552785883587,0
65+,E,95.37858777014438,B,C,-58.26538572142732,-19.247559475016267,0
26-35,E,24.606547468422125,E,B,135.7615851269716,-162.3647819056002,0
26-35,E,-126.9570958519331,A,B,-160.35340375663628,-39.38079163755419,0
26-35,B,129.34043396589175,D,C,-68.67169119276915,22.699218148709804,0
36-50,B,162.3300272759223,D,A,-142.2661382195204,-157.17747473098913,1
65+,D,-12.019507229338679,E,B,-82.74118974753453,-78.78384508077627,0
65+,C,135.18606578306716,C,B,-62.68172723947939,25.3156742368702,1
51-65,E,69.56214586990843,B,C,192.9667540147159,-52.414477336479514,1
36-50,C,-47.26960637284763,A,A,-38.98051616407704,-55.19878611408478,0
51-65,C,-50.01565701367339,C,E,26.204474891015295,28.862701951725878,0
18-25,E,-30.70762514470155,D,A,23.2697556173766,-95.82717361195043,0
18-25,B,12.869583651566668,B,D,16.974972297547303,50.163404673839494,1
65+,C,-123.80815396939691,A,C,-90.81854664264371,154.4341484061514,1
65+,A,-56.22315658896927,E,E,-48.9833003888945,-67.00269227814233,0
18-25,A,27.544484057689765,D,E,-36.87810151133593,-86.69909999778591,0
18-25,C,-17.584982108199018,A,B,40.52687124041922,75.98205703355171,0
36-50,A,-28.342750769942743,A,D,123.75435799419603,115.59710636086737,0
51-65,C,33.52394932725301,D,A,262.75743109219604,12.843112040217816,1
26-35,A,108.50786725821418,C,E,33.55619535170346,156.2697477778464,0
65+,B,-239.12544749339472,D,E,142.8983525612765,135.7711382855525,0
18-25,D,-105.53849626666351,C,E,44.58352394829075,123.54742050703852,0
18-25,B,-129.55208199381508,E,C,-43.75215490534208,38.98707596555029,1
26-35,B,81.65871278050359,A,E,4.029911959230579,117.52120024040973,1
36-50,A,55.575777002933194,C,E,68.68473147327435,157.0119854303467,1
65+,C,-52.074712808261104,C,D,35.764585862429264,-27.78891516462687,1
51-65,B,57.37763042094751,B,B,-62.72956223707096,-0.19391924909978206,0
65+,E,-79.04701625947159,D,E,10.063111103144614,-40.59744964511746,1
18-25,C,-23.132385868346617,C,C,117.58073473991088,42.86181747264388,1
18-25,D,-65.92942029396355,A,C,23.055480955376044,-13.754889460579744,0
36-50,D,228.52757355020614,C,B,-129.25871570609777,-100.36872361874329,1
65+,B,34.795642509186884,D,E,95.26482787173563,90.3618944965831,0
36-50,E,16.06406469270138,D,D,7.67310642650967,180.88603879461996,1
18-25,E,-19.421458502159673,C,D,158.31532015015412,65.68619109467181,1
65+,E,-41.9043707781678,B,E,-4.6309598550795394,172.91265375523102,1
26-35,C,-25.584235326433834,A,C,-79.28867006682859,24.711021527219156,0
18-25,E,31.51131933149957,E,C,57.57856893828641,21.16754972103821,1
65+,C,194.92543388863731,C,C,6.776721129061518,-25.164685248328585,0
26-35,E,-96.68015384103303,E,A,-17.219693443717944,18.86002403108682,0
18-25,D,20.44484591239683,C,A,-47.78741375508085,-62.83190148560861,1
51-65,D,22.499935310248212,E,C,-62.20671465049874,185.31493726110705,1
51-65,E,42.95253523051334,B,D,37.93972213464706,40.166712068412245,1
36-50,D,113.14227217408171,D,A,-125.14235236127995,160.59182679638823,1
18-25,B,-110.47848454236066,A,E,5.7072510920328865,-180.87220489390083,0
36-50,B,74.34186814059306,B,A,-11.13288952784347,-58.49132408175345,0
26-35,C,-21.281212790800936,E,B,-174.51617707104754,-60.74622525409224,1
51-65,A,48.31184360379381,B,D,-248.52723488582478,77.76715205105549,0
65+,C,-176.99535084662804,A,C,4.741163056786626,153.63221353658602,1
65+,B,-1.6455127020151956,A,D,-131.3447411906158,-134.57856650610898,0
18-25,C,-11.23862979935422,A,E,1.1993316790284212,-160.80635033558858,1
18-25,D,93.62026941488158,D,E,123.77310993892634,19.700018152032122,0
26-35,B,124.10414515259632,C,D,-109.98239531710423,-76.89117862437365,1
51-65,E,-20.12229014638934,A,A,130.65677660993288,63.79090799124016,0
65+,E,-39.43998830971301,B,B,-84.80627112815463,-97.22764920427002,0
18-25,E,2.3772913404943887,A,E,-73.04828840880127,34.12817829361343,1
26-35,C,-30.321705396282177,C,C,-79.48092710127634,146.94861411232594,1
18-25,C,-46.024743589089354,D,E,-87.97620099269665,-35.07705906470472,1
18-25,A,-111.23065089611109,B,C,-55.07296073513116,-112.82275732363183,0
18-25,B,91.62651706815372,D,A,7.06586439177798,-61.945404147651715,0
36-50,B,-113.3074910725178,D,A,-247.83110726600233,-3.596270837256568,0
65+,A,32.00574390486301,A,C,-0.1547413736271374,55.47501301149816,1
36-50,E,-37.80944550453606,D,D,341.71762967706064,188.5295030830039,0
18-25,D,32.379429242976244,E,B,-25.42954914414825,108.5977172322551,0
18-25,D,57.71388261337954,A,C,120.64606880995483,70.93462576908746,0
51-65,B,-66.06179476730065,A,E,115.86090434000116,148.9612265417221,1
36-50,B,-108.03103577387974,C,D,-59.162138546986895,-38.40966764270055,0
65+,C,153.1947878481387,D,E,9.767659746911752,11.274210434506122,1
65+,C,31.74906633925835,B,D,-55.17894946187978,-51.65896731820987,0
36-50,C,24.83053918882718,D,A,-48.52785345038323,51.51339447327028,0
18-25,B,75.41922009774387,E,C,-21.563490669031758,99.16371040145273,0
36-50,D,125.71743121621755,E,B,183.59093377779774,3.693496204435784,0
18-25,A,93.87028856084657,A,A,111.61269562087466,8.48816831402237,1
26-35,B,23.156699343676447,C,A,-272.0860829334946,-31.708851079514318,0
18-25,C,5.682531616681144,A,D,24.707724533576013,66.6367263936814,1
65+,E,-23.823831476325573,D,E,-152.04163238079767,122.43237289187816,1
51-65,C,4.804106571449092,D,A,137.41273111545104,-26.789197036880374,0
51-65,E,-16.315471880222763,E,B,-101.02739307351835,-30.297238515753367,1
65+,E,14.504610218693395,B,C,64.99678755967744,12.454157437249513,0
26-35,E,-129.11281842320713,A,E,-87.76905766275546,85.21975839453553,0
18-25,E,76.56156031828176,D,E,3.749882731869198,59.950218871323,1
36-50,D,79.98571146178725,D,A,23.65019678470852,140.32518387814034,1
65+,D,-94.40769434366734,A,A,-71.85520504206664,-273.5990497372268,0
65+,D,65.54840486571923,A,E,-98.18022201319732,-191.8872684397943,1
51-65,E,-24.37895605031153,D,E,-96.07425781200521,-67.24526578901585,1
26-35,D,72.04023790200938,E,D,-93.478940288594,-114.25223487309147,0
65+,A,60.909342236298805,D,E,25.19457621592401,119.15376475865516,1
26-35,B,-14.34122088445915,E,D,98.22292096074956,52.09676102141747,0
26-35,E,20.02426936401846,A,D,127.35504607369334,-15.573869623313355,0
18-25,E,140.0893541185244,C,D,-128.2552433137629,-2.9829974537526525,0
18-25,B,-30.076217445245035,A,C,60.04350419934382,-23.634016929586966,0
51-65,C,-1.2342359206471143,D,A,182.79930782098424,49.77276406788299,0
26-35,D,-217.49734557417835,B,B,-71.40559551104327,-43.49899305201057,1
65+,B,-9.384598529841757,E,C,37.375338548001466,112.46989572516092,0
65+,E,-20.351796243939006,D,D,101.64271133269283,67.74717161883511,0
36-50,A,36.235742673904184,D,D,79.4533596580481,66.45116950599416,0
26-35,A,127.42102619144266,E,C,-101.25750421761424,-13.707069109792611,1
18-25,D,-50.49855570306955,D,E,183.63916941779368,-31.670396128151303,1
51-65,B,-213.25209742217442,E,A,12.464789578552352,-4.451041980938981,1
51-65,B,-157.36225460795993,C,B,39.98049336467389,226.8228965412887,1
65+,E,18.63331137473726,E,E,100.35406096303537,-121.07495476117327,0
51-65,B,-175.9926582038291,B,A,35.178857954046975,-43.77262365984847,1
65+,B,-174.69414152483378,A,E,-18.424738787783056,-48.51982619574694,1
65+,C,104.5605266210645,C,A,67.66169338727676,57.89893236889171,0
65+,C,115.17167465223712,D,B,-34.239539740567665,-143.35662943209942,0
51-65,A,-117.63526310089578,C,A,-43.630862643336826,40.40688788835629,0
26-35,D,171.32831172002463,E,A,73.78600720627048,162.6284604171288,1
26-35,D,-26.923335126983844,A,C,40.385344859395225,-9.239848155020471,1
18-25,C,18.98337018933406,D,A,96.84468569181777,37.19705185229709,1
36-50,B,-55.59769766661471,D,A,-152.21225203135748,-88.79501184123913,1
65+,C,126.57115493503217,C,A,-43.69842004388016,-78.57272255722148,1
65+,A,133.55797607999446,A,C,185.01422300877417,-107.33710874482061,1
65+,D,197.85974295615992,D,C,2.738203421322918,-47.48876425443667,1
51-65,A,9.006517337759934,D,E,320.54736697247637,136.4841279914445,1
26-35,D,-95.50936434859547,A,A,215.8023098962243,332.99511787702545,0
26-35,C,47.55239517909913,D,C,-62.079023910850964,61.032364868663656,1
18-25,C,-124.6961625359178,E,D,3.112515086313182,101.64193150058168,1
18-25,D,88.54998389902516,E,B,59.9402124381333,-15.617394117306574,1
18-25,C,-17.307421105571645,E,E,8.862697648224954,2.259593985050225,1
26-35,E,54.375831340167444,D,E,-166.16595966166133,48.27140533463421,0
65+,D,-230.32178399181782,C,E,1.6111787273100686,9.774730768075331,1
51-65,A,-1.5017485741106607,E,D,24.365155189160305,-80.41337011565292,0
18-25,E,-27.174197695174524,B,B,69.82089187590826,20.367892878970714,0
26-35,E,-172.61592754678836,C,E,74.35425529905402,2.9700539614257457,1
26-35,A,12.61110529265183,D,A,101.65757326560048,-95.8902553808809,0
65+,D,-35.44845635773953,A,B,101.28086452009568,0.3128886758731727,1
51-65,D,-45.48228998008985,D,B,145.10464534195836,259.52755058844735,1
51-65,D,69.11192707115147,C,D,34.788312573621695,-12.1826835891281,1
51-65,D,72.89791724129167,A,A,-156.42061949814695,-34.434534438714934,0
26-35,A,-65.49187836532995,C,A,-46.58558550074916,50.94236628380183,0
36-50,B,-69.3691356277849,A,B,-98.48796275978935,46.52226526168755,0
26-35,C,64.87647101579142,A,D,50.38005314189221,-244.60350761906656,1
18-25,C,67.6856796555933,D,B,-56.890188413325326,-184.70387930437624,1
36-50,A,23.617665405663608,B,B,122.59293253454362,167.5709031737607,0
36-50,D,87.92320006662642,A,C,-76.00285087155532,74.86972334510477,0
36-50,A,-30.266917766081313,D,D,85.25435102159898,128.3325328292633,1
18-25,B,-8.258562172091752,C,B,-32.64157741518986,-79.1818555185428,0
51-65,B,-159.1392563939317,D,C,-55.55325512455843,162.22543144499176,1
65+,E,63.095128484060446,B,A,-21.874295397367575,65.25008973368459,1
26-35,D,-34.74108216434463,E,C,10.86302472952975,-32.11933055928221,0
26-35,C,-103.35973045403858,E,C,-141.28995769823814,-139.77690830279633,0
26-35,E,-104.98269340777364,B,C,40.02460018359814,-12.930985214654273,1
26-35,C,166.21476377617842,A,C,117.22683717624587,-15.779284636455436,0
26-35,E,-104.44460220673268,D,D,-9.353177136878093,-108.98511245824578,0
65+,C,-108.86229000586336,C,C,137.60031724276885,-14.38884344133319,1
36-50,C,103.99510871168293,C,B,34.33301027942195,-99.48189694182444,0
36-50,D,-44.93716097985722,E,E,-21.875177668409247,92.09588942333116,1
65+,D,-127.00479880551201,E,B,32.07157359432596,53.664036609288715,1
18-25,A,4.5201669523088235,D,B,-138.0013745611148,-71.14527230351243,1
51-65,E,51.18926269612345,B,B,22.663907920153772,75.42733225547781,1
51-65,C,119.07920253604019,D,B,-23.92869691912565,121.7498741257732,0
26-35,B,137.7587970780046,A,A,-65.41727050145637,-188.30934294212648,1
18-25,E,-57.311618642468886,E,B,-14.732629185700198,201.7489399383376,1
26-35,B,-68.65946150228973,E,B,-39.799029704816725,-52.84428910970429,0
36-50,D,59.84767223442506,E,E,-220.74927985396465,153.9000552343453,1
36-50,D,100.2283702513511,E,B,-210.75867657701707,-129.0039216602493,0
51-65,B,101.89088932580546,A,E,-100.8038078041553,-51.94078287969308,1
18-25,B,53.8002731317632,C,A,99.15092167149167,158.54769879667137,1
36-50,D,137.0882139637154,D,C,-69.49836072117327,82.50113408107566,1
65+,A,-22.929277473118027,A,D,-56.972078580017474,-120.88245782803484,1
26-35,A,-20.76155726572602,D,C,47.15507498198745,-17.292893105027222,0
51-65,B,-25.679084142155347,B,C,5.660628856538055,-139.80401841356792,1
18-25,A,53.40478075912899,D,D,104.31207464650365,80.40014106027468,1
36-50,D,-29.645259152686098,C,D,115.59464529565508,-91.3664022290945,1
36-50,B,-67.03482924339329,D,E,-132.46187812891165,-140.37299118809725,0
26-35,B,-11.425815836157575,B,D,143.65800952870777,12.67183807806759,0
18-25,D,-140.2667955995272,A,A,-140.07961546535122,-92.8285727536017,0
18-25,A,37.29047907751074,B,A,-45.001451118642336,-188.0088000906296,0
36-50,B,27.59494601336538,C,B,9.302346796232817,1.602025889854544,0
26-35,C,18.972858039284286,B,C,151.76007804123563,104.6623990318424,0
36-50,A,15.707838976094438,A,C,73.1115584496508,146.13744696024617,0
18-25,E,-124.88963048671076,E,D,34.72273349826453,-83.64772012569271,1
36-50,E,-9.759067167747308,A,C,178.8065378728526,-38.82769252105805,0
18-25,A,3.5839112840293326,B,E,16.68888641889472,-7.346291835034425,0
51-65,E,18.393557345537005,B,A,-92.13765373218571,48.44976136105564,0
18-25,B,-4.423029996417978,C,D,48.73854415884318,75.0438456156061,0
26-35,A,94.26127790647986,A,C,86.97456201726017,4.211314398599451,1
18-25,B,-185.45944022347084,B,E,184.71604761434097,-33.692467512316895,1
