birth_year,Veteran,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
58,Veteran,Both,E,12.899890414004506,B,C,-135.97398112466706,-152.57093683016808,30.002282168856524,9.950983201192638,D,B,D,C,B,59.62217792358968,2.3127001098533966,52.96353869177559,-29.716882675551453,0
46,Non-Veteran,Physical,B,143.77920071123592,D,B,166.1868074458966,-148.409249415416,-148.6315684025383,-126.43746653731273,E,E,E,A,B,-16.61498969868571,197.73876279375784,-95.16129955309874,8.945534641784654,0
46,Non-Veteran,None,C,0.9086044417020772,E,E,-15.336658416849478,-115.37459452086081,-132.17647522893537,-1.8775213588416602,A,B,D,A,C,-89.34192469812876,-13.609440275402488,14.820822599019143,-37.92697885477955,1
44,Non-Veteran,None,D,-11.29239760890528,D,D,-38.93335112627087,4.489717412270728,115.11450336489287,-33.54442274656939,B,A,B,B,E,-127.03195982521416,34.823313607322035,-122.38491395468895,-10.207089290132616,1
56,No,None,B,32.16432114573196,E,B,-137.90695492732482,-57.91743160066355,110.95446407977391,41.503140548905755,C,A,B,D,D,-178.56342348638026,-88.02977766620481,-6.98252996907349,-32.52975218517272,1
23,Veteran,Mental,D,-80.67030077465269,E,A,80.2930414420911,57.536757999070275,-6.930126224779238,-173.25146483520447,C,D,C,E,C,-0.16968672430722134,117.59237210370843,-96.33243212504371,-31.85544029714525,1
29,Yes,None,B,189.29941541207984,A,B,-119.42272455397243,53.61558719391878,117.69597433911214,63.406184275136,C,E,A,B,C,81.38079513221865,-119.1420879248197,-133.93490061511977,19.6160194625337,0
28,No,Mental,D,-177.81645554035617,C,B,-129.90336674927178,88.97739750350243,35.630688847773726,152.7071123154579,D,C,D,A,B,89.76173327227647,-100.85828051662178,-78.92182135487992,-122.50653161231264,1
61,Veteran,Mental,A,-21.048893008590852,E,E,-7.6055327055386535,-53.615300927345785,37.221543982288956,190.65823982523722,D,D,B,E,B,-74.71904957547602,74.57629224539636,-66.54750978936853,-114.7315758652358,1
46,Non-Veteran,None,D,-199.21532198925487,A,E,-254.7144391298452,-61.60712027461841,43.38195409799898,24.318615476420437,D,D,C,C,B,29.79301198133398,48.70079505440502,141.94053170451463,28.22315356065768,1
39,Yes,Physical,A,0.5040005181217612,B,A,84.63616425772136,78.55345889457713,227.40100062416082,-34.28361038427046,A,B,C,E,C,48.01013197272872,-195.87710227252734,-115.36317233015991,-103.79241295954009,1
25,Veteran,Physical,D,32.8807459370174,E,C,48.307577972117166,240.59381809064652,216.89024359178052,-65.47284216887509,E,C,A,B,A,62.765819013372514,199.25463466432416,12.090711974314585,-4.7836876960467904,0
47,Yes,Yes,B,179.71643432793377,E,A,129.31507103364993,40.117221159754436,107.1981718322679,57.66419292406161,A,A,C,C,A,92.21665663155397,23.33643813401311,22.238535595935385,-31.069624439561288,1
49,Yes,No,D,55.24117565387109,D,B,127.79460493393044,-138.09087641003774,58.70853807595815,19.1506716423968,D,E,C,A,A,-126.1866806991452,-31.343366138890595,17.385186026635395,-175.924692768541,1
65,Yes,Yes,E,39.4850561127244,B,E,43.07563316610616,-100.33914820933086,16.11616815230416,150.76947151847094,C,E,A,A,E,-316.2659336210247,63.9234835918715,-13.131147591356292,-58.344826529281356,1
58,Yes,Physical,D,51.23555092290062,A,A,-78.8631701268002,60.08686084522651,49.306232013286156,-167.69180119244444,A,B,E,C,D,-6.8633803530407285,-125.49666114873716,-19.735856860654916,86.02708738381868,0
58,Yes,Yes,A,-31.376264588585883,A,C,57.5486873595546,70.98826847017196,-53.735695524506525,49.81351711439031,D,E,D,D,B,1.5166532620308928,-188.40158096141383,12.6883218401802,1.9483985681007974,1
73,No,Physical,C,142.796685489719,C,A,65.73935285442502,112.45640293916657,37.59778187113433,140.19022434639473,E,E,B,B,C,89.14445779134607,-101.43578061368083,23.994024816117975,141.27858745912874,1
47,No,Mental,D,155.34750231909996,E,B,-46.92596768958436,104.36234315425355,134.15790042021166,-214.1989841650242,D,B,D,A,A,120.63000838850641,-155.1982029364357,-54.158404055392005,79.8635509883482,1
65,No,Mental,B,-0.6465477046947078,A,E,87.59059140085168,-23.41604049490101,32.67858697164382,49.90047503398357,B,A,D,A,C,66.89472302810512,237.47631708086482,-214.34770383551643,-43.60246996522065,0
18,Veteran,Both,D,154.36442004616927,C,B,-71.93873570152817,-141.66170792844207,-117.61621681847159,-89.92397803292467,C,C,B,C,E,-129.04876976722701,141.0082026098459,-66.74951925789703,-88.49113604085449,1
33,Veteran,None,B,44.70383150662225,B,D,25.953494989355313,174.96500973782312,-143.9849280689115,-101.49230618876652,B,C,A,C,D,-194.9224374095728,-135.74551659677016,33.09364961590251,6.744173785676169,1
22,No,Yes,E,-131.72095462288056,B,B,-160.30040534210124,-95.93548480048585,55.77356656616996,-98.8261068614923,A,D,A,B,A,53.601101009797844,-198.20113439135417,-95.91042310026465,-107.9340934160359,0
56,Non-Veteran,Mental,D,148.65662754520142,E,B,-34.15929457860902,-117.46340387511765,-81.68629363334003,-94.95477647501379,C,E,A,D,A,50.973116225769445,-85.67863223261986,109.80579409937468,-90.68256194753475,0
68,Veteran,Yes,A,144.68672167757074,C,D,-36.36664954769003,112.98263233205563,101.59420415862468,-6.740578863422112,B,D,C,E,D,42.91291431086089,22.821984740741406,-24.728600448782796,22.531900230513607,0
36,Veteran,Physical,E,212.38086118096754,D,C,118.72765037787079,68.47914119383833,72.2995570034454,-26.694734301590884,B,C,A,D,E,9.515424014786666,-40.00563438131671,130.98579021923985,-118.71341108737501,1
19,Veteran,No,A,127.82262597121803,D,C,-46.353415818748886,-227.44398925759555,55.32722828019111,4.883364220701485,C,E,C,A,D,-153.51658058213883,-191.7004661694892,-44.732845976649045,-107.68034483623066,1
57,Yes,Yes,C,6.91185617965605,D,D,-87.05101319242296,110.08959102235589,26.27173181504705,78.70750023171601,D,D,B,C,B,137.08940752943187,-223.45263809824462,137.69448078992653,-75.38887870559387,0
21,Non-Veteran,Yes,B,82.89837153592246,B,D,-118.170568888416,-49.85105246804991,-1.9869682537846642,-113.29834022969654,D,B,A,E,A,92.95431486966798,-24.137308140404894,13.620298373809812,148.91984976288202,1
19,Veteran,Physical,A,116.70759954461072,E,D,32.33244170802615,5.6146172771694784,7.286343070596074,-82.78363777043869,B,D,A,A,C,12.265063351429578,-134.2642936428201,-112.31233743721259,47.23306371037766,0
54,Non-Veteran,Mental,D,-89.6097626321627,C,B,4.6433983030051325,-71.64543444782728,-104.58408114100446,30.79025117076671,B,C,D,C,D,-30.32227782174196,-8.606126015800083,-118.77674451507445,-181.8055245337931,0
40,Veteran,Physical,B,-16.577211143251567,D,C,280.0380097081451,-83.2118750866103,-61.47923052150388,-137.16475189624114,D,B,D,C,B,-50.74999907058984,-40.44851855319754,36.70620472099824,23.780001104755872,1
47,Veteran,Both,E,91.76972262606041,E,A,-66.39385966244446,-145.01842344330436,-36.91235223344548,75.92921324888206,A,A,C,D,A,-97.23657511327349,3.947768532291921,115.9898780774675,-11.043030778859197,1
45,Yes,Physical,A,-36.57007536816604,D,E,30.74563115077765,88.56150506982864,37.288314179870376,0.5517652035539747,C,E,E,E,C,33.45625376326897,71.79366209977856,112.38799170618816,-30.26234347842888,1
67,Non-Veteran,None,D,-83.55782242604145,B,A,153.45803834007228,84.44814435783252,-21.08077786402921,84.11521133966644,A,B,A,A,A,69.29728782684806,-109.19717962980596,24.23382616517149,-24.907730668714343,0
28,Yes,Physical,C,115.54859609579763,D,D,44.90195708539407,112.84091179651648,108.05603596481681,-61.07388445850489,A,B,D,D,A,-179.1533558429223,-33.82943436509651,159.814308833746,100.58033803368743,1
28,Non-Veteran,Mental,A,-76.89916414785002,D,C,-120.60479135201231,-110.86074186911459,307.8734006891343,-9.914138944616724,E,B,B,D,C,-71.31039782009522,94.57345643315519,16.298747511138963,121.16031646481558,1
22,No,No,A,-164.89633379706078,E,A,-17.998925108297644,-68.31646079835816,46.66724845812426,-83.07860582980227,C,C,B,E,A,-49.97755930151767,83.90576597290726,-12.021799223536975,157.78089853346106,1
66,Non-Veteran,None,D,39.31947383238816,E,B,157.13281303881345,-8.268523359037728,-1.5773522557244661,-39.53621589909469,E,C,C,E,C,-151.29510237151965,-180.85506948771325,21.872574671945028,21.100714283367175,0
27,Veteran,Physical,E,-64.71536037187224,C,C,-40.466942322364496,158.40770032256805,83.7931621039234,32.3901449174365,D,C,A,E,D,6.730200997506154,10.856769966722775,-18.114313420379688,-41.21825497772296,1
56,Non-Veteran,No,D,-60.22690836120067,C,E,105.19272271170814,-144.1693666244013,76.73993634961728,-28.191611641604037,B,E,E,C,A,67.51586389005502,131.4514348382295,-39.26419478408647,93.32682848870554,1
47,Non-Veteran,Mental,B,205.25601037720514,C,A,-60.70693621416354,31.2111164105416,11.918346594538558,-1.5886832964668123,C,B,E,A,D,67.51436290291612,-181.0775028010295,-242.0936073937243,-90.02828806313696,0
47,Yes,Both,B,-96.13434776883312,B,A,32.878669398711104,26.52981893878808,-44.47699067992439,-108.73148623806756,A,C,E,A,D,174.61458618336712,122.27979866477088,-62.886612715946335,-3.353462592896903,0
18,Non-Veteran,None,C,-151.96150139327807,D,D,-151.24370738614846,148.79974334576815,-7.353613524395364,22.67479357600621,B,E,C,E,E,-50.68590198244419,18.385888014097013,-183.98573643472523,123.64131122725057,1
25,No,None,A,-10.257293504823762,B,A,88.20663086986288,-59.79329393744043,-17.068311930258254,-63.248894208109895,B,B,E,B,E,126.60770901910914,181.7759881230439,82.37419125268593,43.59652777941983,1
68,Yes,No,E,-117.89028697687772,B,E,-60.45363040794821,45.35663623470798,-64.03481708758879,-107.31418776017823,A,A,B,C,E,86.60671250010044,-129.5557431213416,54.74340978581935,56.7950196263465,1
76,Non-Veteran,Mental,D,-1.857152460346392,D,B,76.0809692973203,-39.90229298021342,33.08923762253455,-124.18408961476099,E,B,D,A,E,-173.24235384569343,98.79174146323683,-69.64534460684611,77.27760550573707,0
30,Yes,Physical,E,-42.81075425283959,B,C,109.84890868545006,-20.00862085503301,155.69891700370005,80.7928526751326,B,C,E,E,D,-2.1314435705423356,10.388631454943736,-86.89992000239938,-78.93524152371131,1
59,Non-Veteran,Yes,B,97.12780111852013,C,D,87.77772594032074,32.249741178381456,20.801486079736698,-262.8941596879357,A,C,B,D,C,-0.546353511513095,107.35769061439504,-37.20321875607266,-128.80204916692378,1
42,No,No,C,-132.5126996779074,D,B,30.048163347445595,56.769980338228876,170.27124090587552,102.17624286303801,C,D,C,C,D,-58.661976914319894,-208.99558329631546,213.7511456703333,67.29033646685967,1
46,Non-Veteran,Mental,D,66.16289219421358,C,C,-13.642233801539017,-40.23644320856935,-44.73643512651612,-153.58353132765467,A,B,E,C,C,25.610115106281956,-78.67276869567164,-94.03992898149181,96.3601882382879,1
72,Non-Veteran,Both,B,-113.01766927870977,C,B,-59.75125057481374,-65.11695838835094,-107.15830104511267,64.37636603939528,E,A,B,D,C,-52.118661636398635,-46.154552464242656,-23.896078568050417,-13.151103588567917,1
28,Veteran,Both,D,-13.710426344462839,D,E,-74.783167477289,-102.29557172508244,-182.5406815986202,121.16899149063907,A,A,D,B,B,-39.922233970444545,42.943298464950935,-109.15441018310233,33.06338958422014,1
72,Non-Veteran,Physical,D,15.025660793287948,B,B,81.5266726938368,140.74321069012953,-92.01874254033694,-196.58632120502742,C,A,C,E,C,11.797809256401733,167.53222779377984,-196.68272122670686,-5.732846398641434,1
44,Non-Veteran,Both,D,52.33387627497122,A,C,52.31617538333969,73.89014936835555,37.89974954211189,27.613727861521646,D,A,E,D,D,-66.29055535889415,89.60611297030336,31.97896242080648,35.26047523281929,1
28,Veteran,Yes,E,-42.82462196385524,B,C,-62.319601088705376,-106.6270774802198,-15.074839365305243,-129.43535888619937,A,C,C,D,A,-83.48840904197004,-22.678563495282177,62.402185919720964,-64.40397802759283,0
71,Veteran,No,D,209.4726909996457,B,A,-67.85094388904085,-39.59223408608102,63.959735838744706,167.89797123742915,B,B,E,A,A,161.92611605527964,-71.16927764642675,-83.66073486004363,-18.95725430814693,1
65,Non-Veteran,No,C,55.377912429865525,E,C,0.8317154684834408,-56.44036592055394,73.83565781058549,-4.85855926969004,B,B,C,A,E,-211.71781939046045,90.50849510280472,-42.46871712490991,-42.11760083770102,0
42,No,No,E,-17.575152947660865,E,E,-29.29936441117118,-78.08619168603632,68.66110872178373,59.53856164504443,A,B,C,B,A,-56.161101962030834,-113.60957008852107,78.4457822755657,61.417133854381355,1
71,Non-Veteran,Mental,E,2.7215528034510816,E,D,51.31056243258079,-113.01554305608896,-49.91636202627793,-160.42246677409727,A,E,E,E,C,-15.188000816507513,-1.2197435851673628,115.2033468583604,45.162801298095204,0
18,Veteran,None,D,3.5636049213966077,E,D,-5.102475251167598,-15.31341988175173,-40.63510847609599,-58.39546980862056,C,E,C,B,C,-14.07255066115082,-34.96610295739966,11.866020931373777,33.71594232254149,0
27,Veteran,Mental,C,-39.74379272343138,D,E,-81.79169735381457,127.92125864773038,-56.63876250802728,-121.40264660555677,B,B,C,C,C,36.291964203404774,-19.62440140625222,-69.8433521600614,-156.01906465332945,1
37,Non-Veteran,Both,A,140.43031680521136,B,C,-121.03869348663075,155.77007423021644,-55.7301115282264,-57.15303330974063,C,E,B,D,E,28.76256109936255,-82.84855131822643,-35.02727637810171,23.64555678379716,0
72,No,No,C,56.88645762180208,D,A,85.95688121874487,-115.83228047271523,-202.18392368980238,120.4466788825513,B,A,C,D,D,141.7783317270549,-69.73328840746292,17.622563986345433,134.1149281435507,1
46,No,No,A,15.920998223849953,B,D,0.7302114062867702,27.723377053493824,82.68378096603554,97.44374011055615,E,E,A,B,A,-119.41321768159096,-25.251066409869082,-34.666236822603366,-112.26737395589738,1
21,No,Mental,C,2.8969394663365273,A,A,-19.28934617414228,-120.24312872347373,12.840077267924782,-66.42867159100459,A,B,C,A,B,-94.84991655449492,-45.85630422396625,-43.36374374354549,14.64029486294299,0
44,Yes,Yes,D,-44.17746166024646,E,C,-45.423463467759476,9.074078969055295,-64.40128162718874,0.8905155942221264,E,D,B,E,C,43.513837820232936,-143.28526280349578,8.118260289710308,104.01971983921821,1
45,No,Mental,D,-176.36972627950175,A,C,76.24793312776684,-124.82093360695583,1.3294391170425979,-140.82214238587235,B,C,D,A,B,169.23219236186122,52.25040728222963,10.270503650449363,151.4705474803063,0
48,Yes,No,C,97.56615548346063,B,E,73.57384973932913,24.75408564777369,23.797450400670677,-54.527884307460226,C,C,D,D,D,-100.84198185473745,70.87828874499202,4.778439832930354,-47.463794066031674,0
74,Yes,Physical,C,-137.70295928940067,A,A,-130.12206087872212,-86.21212569005733,195.09979923755444,-174.42382411670286,E,E,D,D,B,21.450236344758906,36.72333192121529,24.022546563242212,34.650126982687155,0
33,Non-Veteran,Physical,E,12.184569878275797,D,C,70.5631706861401,116.91985488780634,119.37288865811844,135.30632454407504,D,A,A,D,E,149.75588632097075,-70.84819377040958,-69.62791035934463,5.138584198833576,0
58,Non-Veteran,Physical,E,24.349475834158945,B,E,5.582002055484763,-44.23708256648595,107.80252465211073,-93.08709323230948,E,C,A,A,A,66.09720787456386,26.2183738434394,-6.196352033481943,-52.699780943596565,0
75,Yes,None,E,77.4401324967464,C,E,5.318535927370705,51.32888481587613,-37.15431207910409,121.1060010199838,B,D,B,B,B,-69.10119892066568,35.80545275117679,45.04972267389406,8.928669417411685,0
24,Veteran,Yes,E,156.89227627368015,A,C,-4.727486613991179,-45.447480283143065,-15.509765788317464,53.207051181868316,C,C,B,E,D,-57.56261663963317,-45.018309538458766,68.9040793326638,-4.377499343558716,0
18,No,Mental,D,-100.40845057004417,B,D,-72.72258739042215,70.02518316100671,-32.92549779953678,-30.535978431014815,A,A,A,C,D,-137.13908727800592,23.57743224468836,103.9998072626515,23.53872953118196,0
29,No,Yes,C,-17.814862674009042,B,C,-25.45548294450698,-97.97096708169227,145.8201802481026,-264.9119914552947,C,D,E,E,B,-46.690678079823,-34.55481686180487,-73.38312943287033,119.57670145263862,1
47,Veteran,No,D,97.78490830579459,A,D,-26.55291566655289,-139.0630713738763,-159.8522170723784,76.8215851536469,A,D,C,C,B,-66.39294982807856,-50.18493507464304,102.31510841943118,-83.75630594555379,1
24,No,Yes,B,175.32369405211185,D,B,-150.75089175680014,49.366217063369035,-97.36570401573294,4.202558739737672,B,D,D,A,D,-16.96184166097529,29.703980200290854,-52.04668804439865,-83.61463895057173,1
25,Non-Veteran,None,D,49.215941996451946,E,B,-13.342100275023302,-154.4038830104011,155.10982778412344,336.22278076270896,E,D,A,B,B,205.8039921129562,-66.41247988507226,65.81412733846736,-145.28885008127693,0
78,Yes,No,E,20.174513516857036,A,B,-85.39078474646776,-63.93349685425598,-107.02354621365173,-22.466340189783317,A,A,A,E,C,7.16915319305572,-29.78589574024647,-68.03137293136692,10.339589744581962,1
22,No,Both,C,73.51569456581838,E,A,-47.573582653268275,-50.54883822827754,-26.32511443399224,-139.89499831582327,C,C,C,D,B,-126.39383423157562,12.641017167727945,-155.86673880965367,-107.66476853829367,1
23,No,None,C,-58.09106772615209,B,C,-15.27925266803806,106.26226643739007,-39.67208722995457,-90.83827817934446,D,B,E,B,A,42.33872927551998,195.46426505487275,11.370665242135797,14.394692538174988,0
32,No,Both,B,43.50871366550801,E,C,-143.44290247298866,-81.77554111663993,-34.500763885193955,42.94990128405435,D,D,B,E,E,-76.04780074945766,110.82453280478006,65.09863589666453,-6.386828171993731,0
69,Veteran,Both,E,-15.002727762224884,B,B,58.77626684564332,-133.7660278871328,59.824693581634904,51.3494256728021,D,D,B,D,B,-24.049158138417297,-103.49727506823908,41.734860387327,-75.38879267458674,0
56,Yes,Mental,B,-53.735848894773255,A,E,-107.41070482584449,-77.10799580019771,240.5200217725173,-39.8775173441564,C,C,B,C,D,-51.767215651080654,-91.70428706497303,59.07278869451533,-45.89008855269978,0
23,Veteran,Physical,D,-181.42671826731487,C,B,-68.88046377364654,-154.56929856522225,-231.58094332441155,-142.31262320630705,C,D,B,D,D,40.73402199152607,-14.297085538658658,9.602334520439072,-2.20935520992496,0
76,No,Physical,C,121.75410595410754,E,A,-99.3882670852986,-21.84751294504521,-14.719644815297928,93.81250828340445,C,B,A,D,D,9.87119292827074,50.85816113667507,-95.13330423610056,63.42828470761766,0
18,Veteran,No,D,-27.013013589610242,A,A,-23.442908797799326,-198.34255692358926,-75.70434759688851,-199.2982483570338,A,C,C,A,A,-8.311946602394277,-25.136759218142345,41.71373670231853,165.88836927800048,1
52,No,Both,C,7.418657173553996,C,B,-144.87866289110863,98.97796036890057,-172.886252273823,242.98981979055623,D,C,B,A,B,-84.69501422586029,-79.35652443561602,-87.11754500575243,92.23579137892818,1
36,Veteran,No,C,110.41670990800199,A,D,10.730202629142813,-84.46048195589991,244.5241218978937,-17.854269137390304,B,B,E,D,C,-72.45462823979581,-111.53047756395131,-130.02247305664935,88.26243567212587,1
73,Yes,No,C,49.04969918448561,C,E,-86.80477769264263,-107.80958332153934,-148.12298037592262,89.53163992632199,E,A,B,A,D,-154.28680302092602,152.59001650373128,52.27662020713015,81.98435375552106,1
67,Veteran,Physical,B,49.27029576694563,A,D,79.6003143202614,-1.4367173650244929,-17.201552035832556,-138.486538387878,E,A,C,E,E,-23.19773223644073,-5.169620382590428,-51.37604883367233,52.55200755469883,1
59,Non-Veteran,Physical,B,96.77046632264758,D,E,132.4172267355527,-136.31441319630687,-149.0118530052314,34.72771957265447,E,C,B,E,C,-143.44595919975816,68.22484393224087,-45.1810468880083,-49.75533302197236,1
27,Veteran,Mental,E,171.7102735702409,E,E,127.08671334823481,-24.189775993984185,-39.68562077697067,-115.87584405870524,B,C,D,C,B,-30.111206124228506,-94.96744176660616,-108.45329619196764,-174.44656116350407,1
66,No,None,D,34.13183590550396,D,A,70.51876424983985,-45.46556396013277,135.29942204477203,-91.16605001735873,C,D,E,A,E,184.09997090378744,2.4515036733034012,78.04647469684957,89.81726058164115,1
29,No,Mental,D,-96.97949410708206,E,B,-51.99398670663331,62.33940965168243,23.82098680072422,20.524133156326986,D,E,C,D,A,-64.97947797433541,108.82340466955573,-79.45160387465663,-213.936606988996,1
40,Yes,None,E,80.15996006939432,D,D,-110.61838480057446,185.0290091420664,-13.820173588313086,141.10137405072854,E,D,A,E,D,-120.40716529200257,170.12292216937453,-51.08791827255863,208.62793965514004,0
24,No,None,D,64.24314751470843,A,A,168.5724965941829,-5.652255118140304,-139.595174608414,156.72251932552794,C,C,C,B,A,-99.63198066702422,-124.4337654844494,43.54881541731033,42.25888797630136,1
20,Veteran,None,B,-93.69710740024969,B,E,-98.84680342048836,-104.10243887997477,-40.71813290344276,-38.81267708591466,C,C,A,B,B,78.48193300165295,-77.89599060212139,-29.003655984479533,-44.220585023862505,1
29,No,None,C,-30.292926208525056,B,E,9.665425434036598,-81.19987805323481,-63.89218438205654,-12.60024857011232,C,E,C,E,E,129.89129119753454,-47.11638325048559,-42.26183362723199,-53.48572094365426,1
58,Non-Veteran,Physical,D,65.83026501446429,A,A,-23.573718035876432,-11.313570942350049,130.00426747647836,33.907001369774456,B,B,D,D,C,-69.84616740606508,-171.07983808433622,-41.22856316446561,-127.7054397844267,1
20,No,Physical,A,-54.135960980703665,C,A,-64.82588554587517,80.95893379832607,-4.25816293790882,-257.8473440278595,D,D,B,D,E,-125.6463638283471,-99.83795597489294,-17.429115129867238,-116.8753852803733,1
76,No,Yes,E,67.71002794132993,C,B,-134.76084239377744,-41.3837303918816,37.23754365057314,-3.332247859404964,E,C,D,C,D,-41.34361368546766,-2.546652574557926,27.29209637525677,-170.2992174965403,0
31,Veteran,Yes,B,-95.7034879484475,B,A,-161.1235280048398,-57.22387751528856,78.91028975924485,-39.25258609583076,C,A,E,D,D,117.6978577493015,104.57058928145837,-15.552724316104852,121.2547714903852,0
75,No,Both,A,-87.46763731691574,B,C,-157.09261652079257,11.414329434084006,148.45411058618046,123.89977087267488,A,E,D,D,E,67.92879662310013,51.49205816085202,-80.13775870284856,33.738262784870244,1
67,Veteran,No,D,-73.08198949088192,D,B,-0.7562121332123849,-34.88531833940392,8.063301761017714,-30.639914087316374,C,A,A,C,A,-36.36771517554199,144.47721352733748,73.88099966675821,160.5998319825032,0
61,No,Yes,A,-142.02718645979724,A,E,-165.66566763810556,28.890366973341695,-89.15977337388094,175.1488813583776,B,C,A,B,D,-181.2887249552606,126.7224763674742,-62.686312641229925,-162.123698756628,1
36,Yes,None,B,23.18665504946056,E,C,191.96570817450566,7.587266548471982,-46.37490189813251,27.397844256479697,E,B,C,E,C,69.25924862911913,-66.49658348744885,12.963478359657637,-133.69631934946756,1
26,No,None,D,-71.95401548041659,A,D,-14.678057551187557,143.79676182776774,27.392776158731163,-66.05453999365903,A,D,B,C,A,66.76554617215011,-49.86499910811869,-116.3910111134034,141.60161077042014,1
70,Veteran,Both,D,79.28027043060209,A,B,51.95455569587531,45.345113713518344,16.026516031296893,-33.64676663197043,E,D,B,B,E,-285.5333104730394,-69.73548253858364,213.59921510811887,-195.7874697381394,1
71,Yes,Mental,E,38.536108702666404,B,A,106.60983725732132,79.6772314528715,-42.64340527025771,-21.62280366228571,A,E,D,E,E,-260.3559741895183,22.80217707607691,5.065705308867167,97.88802282983077,0
62,Veteran,Yes,C,77.22206156294683,C,D,17.358652254448007,-83.41638566741871,96.5286745092839,-19.045290011923708,D,A,C,E,C,17.493932263026725,-76.78625155706618,27.529106824619397,25.92223427756739,0
77,No,Physical,D,18.066117904206266,D,E,105.00269489328507,-240.84632737978393,122.53500834289228,53.55034963968491,B,C,E,E,E,16.733146662558887,236.30794516338005,-65.30642815148416,-15.611344248878925,0
76,Veteran,Yes,A,-4.240117909824588,B,A,-30.877322837265638,-77.53415831722337,199.2348359079685,-66.14002239215256,E,B,E,B,A,-9.629766630683365,81.56766947773974,31.50217903965087,211.95863957781827,1
44,Yes,Physical,C,105.92348139827874,A,B,58.17232455341457,-24.766445501872518,-15.678168187234414,-115.05684462163497,C,A,C,E,D,29.738832133338327,-78.48514801547215,-10.918649415454077,-228.08926395479946,0
60,No,No,E,-154.66049825720376,C,E,-92.35743196843455,109.9779867332523,47.95120459599313,-86.55639754531019,C,C,D,B,D,43.384521306475385,-58.797058405771274,-81.13634621298532,-74.88472418613601,1
64,No,Mental,D,118.24428135967185,C,B,-150.71159605951982,-0.14222109587094242,-85.27841224668981,-98.09763655716097,E,E,B,B,A,27.237181582730997,46.84130555148663,73.66774164180802,-157.08727368828482,0
77,Non-Veteran,Both,C,-164.54975287247657,A,A,230.50649061942354,21.529325520310135,-10.918883364620243,112.80876277332426,A,C,E,B,C,-74.6026267268411,31.295856565904895,63.76327049396553,210.3945605850261,0
21,Veteran,Yes,E,26.240860224440016,E,A,-37.298963417258435,155.0164918570985,145.73768130682768,-127.77879976914535,D,E,C,A,C,134.89663425899846,-209.23415886987854,-19.886221613853696,80.59380987329897,0
49,Veteran,Mental,C,96.48818739930513,C,C,95.24054240702891,24.356548471595765,-11.22531381156284,129.4865147286198,D,C,B,D,A,106.80543579944639,74.31874063239351,77.72946136987174,-14.82719584711279,0
28,Yes,None,D,-71.83582504228822,D,C,110.20075538856793,-80.66008230163774,-47.59688908315264,28.341463118709765,A,B,A,D,C,-12.493556645263888,58.61290642115342,135.82295701226244,-125.86603795647844,1
69,Yes,Yes,C,6.685263056368932,A,E,-134.42351736975547,116.1219351850519,102.95465085233909,-33.821664343251854,A,D,C,B,D,-66.61070779756356,-129.06891559977842,112.14191570308638,0.3379087589307538,0
76,Yes,No,E,129.13700364744022,B,A,120.07998390319308,98.47819791460329,-6.869072784665111,-38.99567724434071,C,C,C,D,A,-39.42017966712215,15.758545384373285,151.06080609354026,49.890570751545646,0
64,Yes,Mental,D,-73.87256039244137,B,E,-48.435952630950666,-23.89428805339159,-158.45885915821657,-28.7203868336324,B,E,E,A,D,28.636668755043388,110.76353763671634,-146.66361936915158,25.026081955205793,1
33,Veteran,Both,B,-130.03669799018596,E,B,-4.878721024878188,34.02791384648604,6.448337066594216,30.170079530962006,C,A,E,C,A,26.52905880910763,-66.22240032623284,-90.4532017262629,224.91439230059805,1
46,Yes,Mental,D,-82.83174120043194,D,B,22.646070075057608,167.35565834173528,-67.5249805347071,88.8541751982465,E,B,D,B,C,-36.796570615649614,-68.30935603494207,-6.621731550278266,17.784607693611125,1
26,Non-Veteran,No,C,63.80233549409742,A,E,-39.31721790050019,53.0171515175215,9.664560422589242,22.449123644527976,A,B,D,C,C,-167.9085923680844,-4.384463822024797,69.74783300420233,-92.69763193758752,0
36,Yes,Both,C,103.49285371988377,B,B,23.544146212440815,-7.612958716259648,-68.97244712721951,134.8053378819625,D,B,E,E,C,61.26710014483683,82.27298171536634,-148.0509314168885,-158.68881632887684,0
61,Yes,No,E,27.95000701946824,A,A,78.28687317185002,16.3890204817313,151.87417075007943,145.29110825879604,C,A,C,E,B,-69.32473733709085,64.44233417377241,66.38432884089814,22.8100244863118,1
44,Yes,Mental,C,111.7377787304134,E,C,-37.86396174872261,-98.99929649842795,120.75662664609364,-92.66788790514434,E,B,A,B,B,-103.36473269667421,-166.62781426677674,84.98175261222994,-55.055863369425055,1
71,No,Physical,A,-83.38122442040819,B,B,32.9306928808314,-52.121624708557825,-94.5609578946426,41.419712448179766,A,A,C,E,E,-118.92510900540604,85.10664148205755,-227.18062840768903,-162.9129613319465,0
36,Yes,No,A,160.06083822376468,A,D,159.09253733192082,14.643207396969732,113.7244364987674,-85.12836596010433,B,D,D,B,D,-112.47263233760094,116.08616936511227,119.76162929899732,0.7404028880079553,0
