veteran,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,target
Yes,US,C,C,111.57058397631825,-10.181234958886447,D,0
Veteran,Brazil,C,C,-43.743195244059926,-68.01048331561556,C,1
No,US,E,B,124.7666625685354,-21.307055979017697,C,1
Veteran,Brazil,E,E,-38.079770208060545,110.52188836938579,B,1
Veteran,UK,A,D,-120.5924964787479,159.5696807354164,A,1
Non-Veteran,China,D,C,134.53142374740352,-31.532178134343003,A,1
Non-Veteran,Mexico,D,D,49.84012136398924,86.55446828164358,D,1
Yes,Germany,B,A,46.08440316999301,65.56661715949609,C,0
Veteran,US,C,D,-30.152756678554084,28.579417911044864,D,0
Yes,UK,D,D,21.599566948366927,47.936706566512704,C,0
Non-Veteran,Mexico,A,C,17.01205325687164,11.879802658209412,D,0
Veteran,China,A,D,18.159052149821033,51.99243477377606,C,0
Yes,China,D,D,53.57998716784332,176.40471316990883,C,0
No,Brazil,E,E,-49.04861340202223,-159.23253553066587,E,0
No,Other,D,B,-33.38562341881497,-204.2826497899425,E,0
Veteran,US,B,D,-65.04961864339887,56.02086683202835,D,1
Veteran,Mexico,C,E,69.39106175514314,127.95998477873347,D,1
Veteran,Other,A,E,46.10751579472927,93.86782048587311,A,0
Yes,Other,D,B,-164.36178196319673,36.131878654000104,C,0
No,Mexico,C,A,180.22713434994296,23.43287418250278,B,0
Non-Veteran,Other,E,A,-21.012165834884577,-48.2177256615928,E,1
Veteran,Germany,D,D,-1.5992081659800355,51.698526520743926,C,1
Yes,China,A,D,-60.83277626401974,236.28171431460393,B,0
No,US,B,B,-110.82365174126285,-92.69382075761219,A,0
Non-Veteran,Germany,E,A,-71.03677267143382,175.8649368625514,A,0
Non-Veteran,China,C,E,10.925453391438943,73.82446160023109,E,1
Non-Veteran,UK,D,E,96.7301126539034,126.31730604392864,B,0
No,UK,C,E,-107.99863857629273,-62.99913064693291,D,0
Veteran,Brazil,A,C,-134.50844766293238,-40.878435094867974,A,0
Non-Veteran,US,C,B,-101.51749845773459,-73.97849618839322,E,0
Veteran,UK,E,E,-52.39446592574954,-283.2817189373638,A,0
Yes,US,A,A,19.823440732539385,-71.47629913542586,A,1
Non-Veteran,China,C,E,-152.62184578902534,163.9459392576666,E,0
No,China,C,E,112.69798019087125,-210.39409090227812,E,1
Non-Veteran,UK,E,C,-18.342577185332516,73.34119692849012,B,0
Yes,US,B,D,-117.12810927428508,130.53429438026703,E,1
Yes,UK,D,C,-148.0847693881949,101.36465987058429,E,0
No,UK,D,D,-181.0308132365813,196.05946743753415,E,1
Non-Veteran,US,D,E,-129.05827852115192,110.72517711475345,A,0
No,China,B,E,-115.86768287107338,-91.28457774497191,D,1
Veteran,China,C,A,12.632504117590942,-13.101951050604278,C,1
Yes,Germany,D,A,95.38385087049996,61.72239203983379,E,1
Non-Veteran,Other,C,A,20.5721211733484,99.25170641627976,A,0
No,US,E,B,126.43718670063606,-0.00797664225615064,D,1
Veteran,Mexico,C,C,9.642958638820428,125.89992564973245,E,1
Non-Veteran,Brazil,B,B,-182.36610909911911,-38.90433596165348,E,1
Non-Veteran,India,C,B,-202.3797280241002,120.68017659300041,E,1
No,Germany,E,C,-8.273950231099278,119.64585430513421,D,0
No,India,C,B,-47.243844082725204,123.4257386804429,B,1
No,US,A,C,308.0194653914638,33.78156387482258,D,0
No,US,E,D,84.12700880681746,115.60708381843956,A,1
Yes,India,C,C,121.21942241597425,-106.88460374962374,B,1
Veteran,Mexico,E,D,40.35320784725312,79.02776573980586,C,0
Yes,Brazil,E,C,46.93035292060159,-38.501928635087864,B,0
No,China,C,D,64.91940225237198,309.3627785257728,C,1
No,Germany,A,E,57.57558546142384,-84.96966093518242,B,1
Yes,Other,B,D,-242.84329195798207,-6.103703889455534,E,1
Yes,Other,A,D,39.01936902004478,-90.8914107353197,C,1
Non-Veteran,India,D,B,-120.29424280129157,-227.90095079768716,B,1
No,UK,D,E,-41.08022318472422,-3.4507391428518845,D,0
No,US,D,C,0.010382385350209912,-51.98022077833752,A,1
No,UK,D,D,90.99907492848787,136.01692517468337,C,0
Veteran,US,A,E,-71.43255752751189,-30.738444331338528,E,1
Non-Veteran,China,B,B,-4.385305998796598,152.5682462712862,C,0
Non-Veteran,Brazil,C,C,82.9650861903459,-15.729137133727672,B,1
No,India,D,E,-127.15481984084838,-108.01847942070997,B,0
Yes,Germany,E,E,130.1785459506048,-29.742308597062983,D,1
No,Brazil,D,D,68.11396021539237,-59.90228527233007,E,1
No,China,C,B,-10.929760823102692,-55.3031408363138,B,0
Yes,UK,D,B,-36.52549040704747,-38.41088343643962,C,1
Veteran,India,E,D,91.92503619359395,52.40348157198089,E,1
Yes,Germany,E,B,26.693858831112593,-57.242761352854075,A,1
Non-Veteran,China,D,A,157.21389328036855,-116.36414280409701,D,1
No,Mexico,B,E,-92.03874643282265,-127.8684230641148,B,0
Yes,UK,D,C,103.51941410186481,61.097833589224194,A,0
Non-Veteran,UK,B,B,-85.46251919786647,-31.84786187117485,A,1
Non-Veteran,China,D,E,-2.2013459646909936,-30.16482673684997,B,1
Yes,India,E,D,-22.870434977362553,62.01773558129056,B,1
Non-Veteran,Germany,B,A,-108.75092948134777,20.680269624836985,D,1
No,UK,C,E,-100.90873119830697,36.114712400333524,B,1
Yes,Other,C,B,20.161756042403564,-50.64135575666416,A,0
Non-Veteran,US,C,B,-75.00481932928174,-79.93198931915498,A,0
No,Germany,D,C,-176.72135343378176,31.143279269659402,B,0
Yes,Other,B,C,-23.96472865673257,-190.52433326286567,E,0
Veteran,US,D,C,-13.075892094969369,-1.344141159104194,E,0
Non-Veteran,Other,C,B,-38.05925748443153,114.83689552914961,A,1
No,UK,D,A,-167.54154729866997,-11.402864521892212,E,0
Non-Veteran,India,E,C,-57.47785632311191,-43.60832483303426,C,0
Veteran,Other,E,A,-94.30858009008783,-78.7585788432565,A,1
Yes,India,A,B,108.26885369355819,-68.1877558379994,D,0
No,Brazil,C,E,-152.11289543206027,-34.19877530363983,C,0
Non-Veteran,India,C,E,-175.12873739917313,141.21381042490654,A,0
No,Other,D,D,81.03169320099877,16.669058440294904,A,0
Yes,Brazil,E,D,201.47636218351673,-143.6452310039011,B,1
Veteran,UK,D,D,-43.75790161924707,146.381174226369,B,1
Non-Veteran,UK,B,C,-17.85665477639469,-71.08059379801445,C,1
No,Germany,A,A,-40.63875064629349,0.20851908053704937,B,1
Veteran,Germany,E,B,-24.992651278867847,59.67566363396751,B,1
Non-Veteran,Other,B,A,21.972725263959234,84.72410609371185,C,1
Non-Veteran,UK,D,E,28.82234815992427,85.21257800448082,B,0
Veteran,Brazil,A,B,-132.75761751501835,-73.03958249622997,B,1
No,Brazil,A,C,-41.87312445797439,-7.514126639087316,B,1
Veteran,Mexico,C,B,74.09338998959059,8.773687633947022,B,1
Yes,UK,D,C,73.88270109783662,-35.921730739007316,A,1
Veteran,China,E,C,-20.122525828376034,-40.78207045390843,B,1
Non-Veteran,Mexico,A,D,52.798326631260906,-30.835794683276774,B,1
Non-Veteran,Other,A,E,32.086710888523186,-10.035248731813642,B,0
Veteran,US,A,B,99.59035359032585,-163.5787832359907,C,0
Yes,China,C,A,2.358698024409372,-128.13343389433126,B,0
Veteran,Mexico,C,B,78.63778438823266,-90.78842168127473,E,1
Non-Veteran,India,D,B,-318.496658208599,-77.0245611451027,B,0
No,Mexico,D,D,75.50899405876106,-30.359512679148338,D,0
No,India,E,D,98.30351507439752,111.13647439596383,D,0
Yes,India,B,B,35.626879873462464,-73.15506523204411,D,0
Non-Veteran,Mexico,A,D,106.56629041999548,17.441551736556328,A,0
No,China,C,B,95.6085607191006,42.70679747990049,A,0
Non-Veteran,UK,E,C,-70.71187142215362,-61.92684462645587,D,1
Yes,China,D,B,223.5137501780135,101.02813117043597,E,0
Non-Veteran,India,A,E,18.345666185790407,-90.3654665465072,D,0
No,Brazil,B,B,55.634963863389956,-55.64673608294646,E,0
Non-Veteran,China,E,C,-79.72318299683971,23.49372131281085,E,1
Yes,Germany,D,B,19.293299002663105,-37.85946853110204,C,1
No,Mexico,C,B,-16.221770371210784,-178.43957964109774,B,0
Non-Veteran,Other,A,C,-26.71094465639573,39.0183040837022,A,1
No,India,A,A,-39.958389119374175,-0.17608585853746733,C,0
Yes,Brazil,E,E,179.0905935869661,62.44707208809768,D,0
Yes,Germany,E,B,-124.37790599746113,24.602486537274864,D,0
Yes,Mexico,A,B,-62.74850423493346,-3.433674726636121,B,0
No,China,A,C,130.42455344214477,-33.84148660103478,C,0
Yes,UK,E,E,-70.64924728209378,26.93926609539249,D,0
Yes,UK,D,E,-115.10640434710464,208.92371161251603,C,0
Yes,Other,C,B,-21.480537056687794,5.472814116508547,E,1
Non-Veteran,Brazil,E,A,-0.3945233411337959,133.59079948953521,D,1
No,China,D,D,-144.31187183843042,-183.77208224736117,A,1
Yes,India,A,E,-52.65902014041597,-109.75777419554942,A,1
Non-Veteran,Mexico,D,E,160.36442765746233,-24.718167324151935,A,0
Veteran,India,D,B,-172.11679332749753,-139.96112437457518,B,0
Non-Veteran,Mexico,E,A,-96.96671046618937,56.23723583084864,C,0
No,India,C,A,40.39024457858537,24.934222842602267,D,1
Yes,Other,E,D,-13.62324040850883,73.29966531749322,C,1
Veteran,Brazil,B,A,-14.784680574548704,26.545630986233647,D,0
No,India,E,C,19.463731613575256,62.962062041427345,B,0
Non-Veteran,India,C,C,142.61847864719473,108.48452337781045,D,1
Yes,Germany,C,D,-89.2044740751359,75.76869582992441,A,0
Non-Veteran,US,E,C,135.86409889335357,77.09782112075902,E,0
Non-Veteran,UK,B,D,-31.828261197692647,99.56695428379926,C,1
Non-Veteran,Brazil,A,A,-42.503725547843615,-66.92704117464972,B,1
Yes,UK,B,C,83.89022281024474,69.40087983000383,E,0
Veteran,Other,D,A,54.26836465126617,-150.44178290735982,E,1
No,China,C,A,26.846405761965208,-130.98544131622603,D,0
Veteran,India,A,A,-146.07831768582528,-83.27718457082989,D,0
Veteran,Other,E,C,-118.26386394363058,112.79591648201001,D,1
No,Brazil,A,E,77.10427697039191,17.36530351097149,C,0
Veteran,Brazil,D,E,84.95370742918054,119.88893413766223,A,0
Non-Veteran,Mexico,C,E,160.6776393029889,14.455075957669965,C,0
No,US,C,A,-343.1870253151975,57.997457928193356,D,1
No,Mexico,E,C,65.23802088543505,-44.827699418740714,B,0
Veteran,China,D,C,-40.319888954727844,8.743873898679851,A,0
No,UK,A,B,-26.590492230052543,89.97659147131395,D,0
Non-Veteran,US,C,A,34.25095699919605,-39.760983530090876,B,0
Veteran,Other,E,A,-36.07188601933484,-37.60343960511673,E,0
No,UK,A,A,79.96082366502225,50.2427920232951,E,0
Non-Veteran,Other,C,D,-124.04843620836034,-24.328461470277468,B,1
Veteran,Brazil,C,C,76.51940458818507,-88.44953093510478,A,1
Yes,Germany,E,E,-170.68944590198026,13.618425428962455,C,1
Yes,India,B,C,173.28742422148738,168.00297303062047,E,1
No,India,D,D,34.690511247898506,-5.6731738045160895,B,1
Yes,India,D,B,44.777965312654175,-106.59597799478566,A,1
Yes,Brazil,C,D,-7.014569858425855,277.873829776224,D,1
No,Germany,B,A,-29.912825917445403,-112.33940383790255,C,0
Non-Veteran,India,E,B,-22.74557225522917,-118.13613099808042,D,1
Yes,Brazil,D,C,-94.24996916163614,54.187870275502725,C,1
Veteran,China,C,B,-53.31547929980629,116.33259716006621,B,1
Veteran,China,B,D,7.297295376910686,-75.8760519030694,C,0
No,Brazil,B,B,34.236017391927824,-13.231782477776866,C,0
Yes,UK,A,E,-75.37195404321504,-84.82800325047467,E,1
Veteran,Brazil,B,A,-51.92315870356911,89.00777270988904,D,0
Non-Veteran,China,D,A,101.6321497583611,95.40170136515542,D,0
Non-Veteran,China,A,E,1.671263327886616,-35.52842243359717,C,1
Non-Veteran,Brazil,C,E,8.127602500290736,2.970896809266412,E,0
Yes,Brazil,A,C,24.110789087850172,-3.826827147826354,A,1
Yes,Germany,D,A,144.97830360135774,-198.98614091227648,C,0
No,Germany,C,D,26.96933989917917,-134.0078630945567,D,0
Non-Veteran,US,B,B,7.461112352172042,-24.369868700070725,C,1
No,Mexico,A,B,10.263809708720167,-13.903776005500859,E,0
Veteran,India,C,E,-110.67451061531317,-221.36029260500746,D,0
Veteran,India,D,E,204.2473187899989,-1.2730653101924436,B,1
Yes,UK,A,C,-15.240047755118635,-58.71216031946901,B,1
Yes,Brazil,D,A,-56.43000787983975,97.52140036010167,A,1
Non-Veteran,Germany,D,C,56.07517868246449,1.7438231959541008,A,0
No,Germany,B,C,-4.208642507234078,-40.85269106530284,D,1
No,China,E,C,-97.33188899293599,-80.93127580775621,A,1
Yes,Mexico,A,A,36.792260711081774,36.418040338948394,C,0
Yes,US,D,C,-180.8166547206709,148.9592778341731,A,0
Non-Veteran,US,A,E,396.09446165245765,-75.74875613550336,E,0
Non-Veteran,Germany,E,E,-29.458167903134697,-82.08262754452036,A,1
Veteran,Other,B,A,-30.72828968778626,-104.68430680699703,C,1
Yes,Brazil,A,C,110.53274600834322,51.7852885594753,A,0
Yes,US,D,B,-25.21886726525394,-183.82532645159742,D,1
No,Other,B,C,141.1355199649004,-86.632298482287,D,1
Yes,India,D,E,41.69153520299696,-74.3756703466546,D,0
No,UK,B,B,3.95699447602816,110.93049636730777,B,0
Non-Veteran,US,D,B,-58.759974063834676,-92.7241783797258,D,0
Veteran,Other,D,B,57.047887758177666,59.321422655445566,E,1
Non-Veteran,UK,C,C,114.28027910509198,63.00717278853845,B,0
Non-Veteran,China,A,A,68.24943228679588,-11.562585925724475,C,0
Veteran,Mexico,D,D,-113.64717960898115,-91.8710388910485,B,1
Veteran,Brazil,D,D,96.96833522919832,-51.23887399683984,B,0
Non-Veteran,Brazil,A,C,-6.307074742697223,43.355107931236944,D,0
No,US,E,D,-92.484091441452,-25.266538039723628,B,0
No,Germany,B,E,65.56296367213554,30.081951927145724,B,1
Veteran,Germany,B,E,-49.892157434574074,85.11185684374307,B,0
Non-Veteran,Brazil,A,A,-68.0187858496586,-36.76784129037214,C,1
Yes,Mexico,B,A,210.29073987795175,-71.77104415006974,E,0
No,Mexico,C,D,78.87127889462171,0.04675103574056973,E,1
Non-Veteran,Germany,B,B,17.306209622955738,93.49456773486511,A,0
Veteran,UK,B,A,117.86337024771014,-100.46439912945773,C,1
Non-Veteran,Other,E,A,-25.750709657877437,91.46574219291898,E,0
Non-Veteran,UK,B,E,-131.24753561533583,-94.22248438598973,A,1
No,US,D,C,-2.13782449033423,34.74502388603335,B,1
Non-Veteran,Germany,B,A,148.48385819391353,81.4087748258007,C,0
No,China,A,E,-71.35654999985725,-8.667824646919128,D,1
No,US,E,D,-4.879013021882249,16.002794514967896,C,1
Non-Veteran,India,B,B,60.36345902643302,-85.7402575618862,C,1
Yes,UK,A,D,68.48289360119844,-32.643505158224436,D,1
Veteran,Brazil,B,B,99.81479275077668,-82.75737726344896,C,0
Yes,China,A,D,1.114557959227818,37.37254052938421,A,0
No,Other,B,D,-35.92369702256219,-185.84218104504507,D,1
Veteran,Germany,D,E,176.0891511942907,-138.51494723736127,A,0
No,Brazil,C,D,-91.67157931283401,100.04308433216336,B,1
No,India,D,D,117.9709734763155,-98.66605569587506,E,0
Non-Veteran,Brazil,C,B,48.61216552627086,85.92364818268972,B,1
Veteran,Brazil,A,A,-80.52132020503726,-99.0766183058643,A,0
No,UK,E,A,132.92320997163006,-17.97938368428862,D,1
Yes,US,A,B,-96.18339997921841,26.636357755207207,B,0
Non-Veteran,UK,A,C,-137.66338679959466,288.5130996406204,D,1
Yes,India,D,E,111.94023674147739,-10.951049366957744,B,1
Yes,Other,C,A,-82.42733851391304,27.44210655712492,E,1
Yes,Mexico,A,E,-77.300527670608,53.841306721872805,C,1
No,Germany,D,E,67.93703262611756,4.827758409227569,A,1
Veteran,Other,E,B,-87.0187460387179,22.98520907747794,A,0
Yes,Mexico,E,E,27.799099126024945,134.77095623044204,D,0
Yes,China,E,A,75.86487017659947,-96.86733642981781,C,1
Veteran,US,D,A,-71.1899223323971,-76.13353186583268,C,0
Non-Veteran,UK,D,A,-40.7646583954567,-84.59398738948207,C,1
Yes,India,A,B,-43.35072189266948,99.440408857649,B,1
Non-Veteran,US,C,A,-76.98105383547782,-5.007833409568665,E,1
No,Other,E,B,71.71347447609415,132.56618057312463,D,1
No,India,B,C,-42.576520199002374,168.68046976891438,D,0
No,India,B,C,8.298025645125943,53.171387046864915,B,1
No,India,C,E,164.43787837592606,59.35632379771837,A,0
Veteran,US,C,B,38.10060601520486,-27.117602322872536,A,0
Veteran,Other,D,C,88.28201145356874,83.46838198110305,A,1
Non-Veteran,UK,C,C,-37.993916299145134,109.16609683507907,C,1
Yes,Brazil,C,E,269.63054270316064,54.16947613454583,B,0
Veteran,China,E,A,-135.80204336710756,124.27456597245718,B,1
No,China,E,E,16.192058924873816,-159.53365749494225,D,0
Yes,Mexico,A,A,-31.637560319071987,110.74665516722581,D,0
Veteran,UK,B,C,-85.82753316647953,112.39119102792814,D,1
Non-Veteran,Other,B,C,-191.76104091245165,-36.04601475405534,E,0
No,Germany,A,D,-80.63202809955001,-123.39548605461668,C,1
No,Brazil,E,E,-96.97260432395038,-104.69745925678968,A,0
Veteran,Mexico,A,D,-80.58038046692455,-129.57124785571176,C,0
No,China,B,D,-14.811672025242192,115.46441061260924,D,1
Veteran,US,D,B,147.73648770010806,88.3283986407999,E,1
Yes,Brazil,B,B,-64.20666577717272,21.244471295500546,C,0
Veteran,Germany,D,E,8.79618321445363,10.718965831544848,E,1
Veteran,Other,A,C,124.15374054257862,22.783324456240727,D,0
Non-Veteran,Mexico,E,C,218.5712844536835,22.40911324321097,B,0
No,US,B,C,-91.63046544379422,81.89503595560521,B,1
Yes,China,B,E,119.40074827596956,-85.4430503483415,E,1
No,Other,A,D,144.5472160092313,-104.45780834812439,D,0
Veteran,UK,C,A,-0.6552919616182573,-220.28063488227784,C,0
No,Other,D,B,85.91814224985755,21.383863774813975,B,1
No,India,A,E,121.62706971064776,49.195903471030064,D,0
Veteran,Germany,C,A,138.0315134121477,143.83265396506394,C,0
Non-Veteran,UK,C,E,178.87035040007044,51.45830809602997,E,1
Veteran,China,E,A,-46.302936050197744,-94.34720517949799,C,0
Non-Veteran,US,A,D,120.21627913424724,-80.05120802688901,C,0
Non-Veteran,Mexico,C,E,-89.37486183782669,-17.975268663497605,A,0
Yes,Mexico,E,E,-144.13456662516577,27.454848240499967,D,0
Veteran,US,E,A,76.43947205372585,-179.5612600643392,E,0
No,Germany,B,D,36.40817900719103,-99.22231836314077,B,0
Non-Veteran,US,B,E,150.29583412981256,-61.908020495274926,A,0
Yes,UK,D,C,-44.719579854419045,-47.37193236412639,A,1
Yes,Other,D,A,108.15449741677112,82.5701999241688,D,1
Veteran,Other,C,D,-134.59194657397984,18.598817445636808,A,1
Veteran,China,D,E,58.21947107459248,271.3421993550475,A,1
Non-Veteran,India,E,B,31.330870905414155,-168.6105210433793,C,0
Veteran,Brazil,C,A,13.944016633931374,86.86150947439398,B,1
Yes,Other,C,B,143.1607660328621,112.60400824172581,A,1
No,Mexico,E,E,-60.553150827521684,25.970546436155644,A,1
Veteran,Brazil,E,A,-76.00482819165849,-62.46443985158721,D,0
Yes,Germany,A,B,-193.76580365049207,3.2979487017561815,A,0
Yes,Mexico,C,C,-16.033890389606057,-281.5039425402433,A,0
Yes,Brazil,B,C,92.87876801966075,-216.75815699191605,B,1
Non-Veteran,Other,D,D,128.0770032660845,98.44583552371694,A,1
Yes,UK,D,E,97.51554915548145,-28.959888357377878,B,0
Yes,Brazil,C,A,-103.32728938722057,70.5472316547208,C,0
No,China,B,B,94.7955591773227,-177.62445450948715,B,1
Non-Veteran,China,A,C,-118.56564094344301,185.47786655453663,D,1
No,US,D,B,9.202569902694316,42.919464368609844,A,1
No,US,D,E,-197.37451837985225,-43.72110437938551,A,0
Yes,China,B,E,38.07433707883276,-111.67763842381777,D,1
Non-Veteran,Brazil,B,A,20.135549898686193,-134.76637639512188,D,0
Veteran,Brazil,E,A,71.27207399693455,16.08641422959776,E,0
Non-Veteran,Other,E,D,-49.77367004380409,-21.412466074079397,E,1
Non-Veteran,China,B,D,-87.7269877563227,81.22147446706009,E,1
Yes,Germany,D,C,-202.01318686184132,-95.35478022466157,E,0
Yes,Other,C,B,-150.76270299693525,59.19366649743009,B,1
Non-Veteran,Brazil,E,E,25.638380839215603,-209.80638354699548,D,0
No,China,D,C,-173.71979272811237,145.4889636635552,D,1
Non-Veteran,Mexico,B,D,84.40021091274355,-109.61014036018895,A,1
Veteran,Mexico,C,E,-7.341913919881122,103.42427061455007,A,1
Yes,US,B,D,31.983539415918788,37.11852433329631,E,0
Non-Veteran,Mexico,E,D,-67.6682766614429,-8.61329995600348,B,1
Yes,Mexico,D,B,-27.34572528379481,-66.36898346921515,C,1
Yes,Germany,A,C,118.70061211437222,7.606988175082824,B,0
Veteran,India,B,A,58.34019727780421,251.22299962837369,B,0
Veteran,China,E,B,51.213185617297164,-37.52134989024537,C,1
Veteran,UK,C,E,-9.132585387311991,-184.31222777029586,E,1
Veteran,US,D,A,-167.79705963770078,-166.53012802709515,D,0
Yes,Other,B,C,11.582315238700813,-51.85418757272037,D,1
No,Brazil,B,D,102.09174340240799,-9.177791543273194,E,1
No,US,B,C,-7.9683304603132665,3.0399704664935787,C,1
Veteran,Brazil,A,E,69.36609215478802,-64.55335475196483,A,0
Non-Veteran,Germany,E,E,-21.7696535286994,33.78835334064019,C,1
Yes,India,B,C,-50.887435839858185,103.04806789574418,C,1
No,UK,B,C,188.63946544137485,16.46960058967391,C,1
Non-Veteran,Mexico,E,E,-62.20576202091217,-81.02356771570678,E,0
Non-Veteran,Germany,B,C,-169.32091948233543,40.83247471676839,A,1
No,China,D,B,66.0564821680019,171.93700714984698,C,1
No,US,A,D,-112.32969101907686,38.3647882740259,E,1
Non-Veteran,Brazil,C,A,-83.91847947739016,121.35566780781026,D,1
Yes,UK,B,A,86.16391992860656,165.09358707630128,B,0
Veteran,Germany,C,A,25.591093382247347,-211.181545800736,B,1
Non-Veteran,Other,C,A,88.87127007031272,-11.499445165780129,A,1
Non-Veteran,Brazil,A,D,40.51816241949387,-109.5381275204834,C,0
No,India,C,E,-234.99484366866866,150.95283505285036,A,1
Yes,Other,B,E,-58.16501440166469,71.9713468029441,C,1
No,Brazil,E,D,30.072049680232602,25.560134892018066,C,1
Veteran,Brazil,E,C,-48.946062330819764,-121.94872473613323,D,0
Non-Veteran,Germany,B,B,164.97568851036542,26.562327038151484,D,1
Veteran,Mexico,D,C,193.8074267245202,92.083198647929,C,1
No,US,B,C,10.98818413853474,113.38111171588908,B,0
Non-Veteran,Mexico,A,C,19.69731561993689,-35.590912820626876,C,0
Veteran,Germany,E,E,-15.085283398765734,146.15370460324587,D,0
Non-Veteran,India,A,B,-185.5298098992879,-97.09688551165276,C,0
Yes,Mexico,B,D,-26.657843977921186,85.43860314672935,B,0
Veteran,Brazil,A,C,91.93858436938413,83.2696556883974,D,0
No,UK,A,D,-37.154621036464775,24.610736962772418,D,1
Yes,Other,B,D,218.2987805996448,25.43438668726151,A,1
Veteran,US,D,C,78.89352201799494,49.76873291403513,D,0
No,Other,A,E,52.34646779877126,-108.88089587247865,B,1
No,US,A,B,105.87630428982658,-25.51684634593554,D,0
No,Other,E,D,-103.60278422864894,-3.8338780752214823,E,0
Yes,Brazil,E,C,-104.6240269632823,-30.67959610813477,D,0
Veteran,Mexico,D,D,53.21076178212889,-173.16011375284052,E,0
Yes,Other,C,D,6.899957360195343,275.87593380513755,A,1
Veteran,Brazil,C,B,-101.6536081637343,-103.55111838402328,D,0
Veteran,China,D,D,41.86836045859213,81.32658507433165,E,0
Veteran,Germany,A,E,-54.583855657970325,96.98442778221846,B,1
Non-Veteran,China,C,D,-59.9175875994423,-31.618865855891755,D,1
No,UK,A,D,147.8164188856383,113.73343641218881,C,0
Veteran,Brazil,A,C,-50.75516922760593,52.045580221766855,B,1
Non-Veteran,UK,A,D,72.83001711542228,39.211550819462545,D,0
Non-Veteran,China,D,C,80.15524949321008,131.7991244402319,A,0
Veteran,Mexico,B,A,33.99613603834186,-11.65087852682802,C,1
Non-Veteran,Mexico,A,A,-21.3858260067664,-1.4029390497183059,C,0
Non-Veteran,China,B,B,-88.32638173485283,67.10816908755119,D,0
No,India,A,E,66.92433760880277,62.60746877819957,B,1
No,UK,E,D,54.83409971802607,-69.57007888322269,B,1
No,China,E,B,68.80788719212018,-95.10248035731604,E,0
Yes,China,E,B,52.9171433908026,-84.27517077521794,C,0
Yes,China,B,B,55.52972313956901,137.84715224819863,B,0
No,Mexico,A,E,93.12921429498266,174.38949425809747,C,0
Veteran,UK,D,E,59.42771673867098,52.699073814664956,C,1
Yes,Germany,A,E,0.8099440225810652,-68.5258481106192,B,0
Non-Veteran,Other,C,D,42.106816465351365,78.22929068682292,C,0
Veteran,China,E,C,-182.10178173649803,-7.387445613597656,A,0
Non-Veteran,Mexico,C,B,68.15445677361708,108.54514616972295,B,0
Yes,Brazil,C,E,36.996946754768736,-77.84483878976759,E,1
Veteran,Mexico,B,E,-117.80814831409359,119.34351066590136,A,1
Non-Veteran,UK,D,E,-291.6081222852825,17.655169199896378,C,0
Non-Veteran,China,D,C,-73.69510093646689,-223.5261539046975,A,0
Non-Veteran,India,C,D,133.79189344626215,44.50332629936086,C,1
Yes,Germany,D,C,-21.908874843715008,-135.81016059439298,B,1
Non-Veteran,Mexico,E,B,-96.15599072664294,-8.224091402378797,B,1
Veteran,UK,E,A,-146.36168184947317,101.32425116284469,B,0
No,Brazil,D,B,-71.12080467292066,111.31917879565133,C,1
Non-Veteran,India,D,A,175.1488485365405,-10.37076644038453,C,0
Non-Veteran,UK,A,A,158.70266588891383,-64.35222917225602,E,1
Veteran,Other,D,E,170.94957970592495,-90.54044453535249,B,1
No,China,A,A,-102.86006014687705,129.15496951593462,E,1
Non-Veteran,India,E,E,122.27846745535828,-79.42056262119583,D,1
No,UK,A,B,71.39497112264172,-32.27040333858173,E,1
Non-Veteran,Other,E,E,185.01778176291407,24.57396059715764,C,1
Yes,US,A,D,192.38773781797332,-87.39061609059164,E,1
Non-Veteran,Brazil,C,B,-102.82572997614699,69.74682055181827,E,1
Veteran,China,E,B,-40.28391481941409,-101.02397221318262,A,1
Veteran,Mexico,C,D,11.710396960587081,111.27862824148494,E,0
Non-Veteran,China,A,E,3.445752094520517,18.460121614910314,D,0
No,Mexico,C,A,16.971578728033894,88.01541787497136,B,0
Veteran,Other,E,C,-82.77129076852437,-77.76749023778356,E,0
Yes,Mexico,E,C,-161.59940708058,-24.662886822370687,C,0
Yes,Mexico,E,C,-140.34110786630126,-32.494877567135084,B,1
No,Germany,C,C,-87.6892483700645,-172.42675506710287,A,0
Non-Veteran,China,A,E,-59.34385417841479,184.28338992795707,A,0
Non-Veteran,Germany,E,C,-150.52938635507206,85.52869968712594,E,0
No,Other,A,A,155.70121059238576,71.33730908568835,A,0
Non-Veteran,Germany,D,A,-15.551542882995673,4.9612059955688315,A,0
No,Germany,C,A,94.00592810296429,-77.49633721276142,C,0
Yes,China,C,E,1.024177311172594,41.97300738521225,E,0
Non-Veteran,Mexico,D,D,-136.3961037803267,-117.93656139199065,B,1
Yes,Brazil,B,A,37.60906054171881,-205.57155185313917,B,0
Veteran,Germany,B,A,-19.060152617578584,39.75996005191829,B,0
Veteran,Mexico,C,B,-96.71209250656541,105.13222932006894,B,0
Yes,China,D,C,-41.75836379784853,-311.29494570523667,B,0
Non-Veteran,Brazil,D,B,65.95370547667696,-11.906662935624347,D,1
Yes,Other,E,D,-118.88746515009554,-119.69867346592378,D,0
No,Brazil,B,D,-68.8605030382053,22.929457481698805,A,0
