ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Asian,18-25,29.29458712118027,C,C,-177.77786705751592,34.415221232689525,-154.81690518648173,-15.982685287483973,144.06071447457578,A,-102.03986303839135,1
Asian,51-65,-16.138289362952918,D,C,53.44549079669929,-45.51170586801892,-228.57567972382017,51.201360093975744,-89.25910020235467,E,-101.58770039916791,0
Asian,65+,-39.86754700084516,B,C,3.4855684510209857,146.71852791111854,54.3312951518667,124.68639006213782,56.155614611152636,C,219.62882745912182,1
Asian,26-35,-85.48499947953499,E,B,32.23955334811607,89.9708594759954,119.31039704908109,-140.9583559154114,24.276145835137925,B,28.368310849174748,0
Black,36-50,35.335250359544965,E,D,-163.81199090140205,162.9572161314743,184.0939222483058,125.72408607889038,-124.48583346517424,D,316.0594958455525,0
Hispanic,36-50,-61.93717170195363,E,D,-30.696031099159306,-49.95504533093795,25.286978108090025,-147.39713591648663,118.77216818660582,A,207.3692505494536,1
White,26-35,-0.44735884087508404,D,D,136.32567705570924,-22.368609591065187,-116.19952532309361,6.9052805645145225,-67.5587820325368,A,-51.319646257598485,0
African American,51-65,122.75185050738648,E,D,-67.21328779470358,26.048913788599705,193.28648950620388,-80.40650887357776,-96.26684725038515,D,-2.968395519581004,1
Black,18-25,-56.111602548130676,B,A,69.8152615280615,-62.52952207975183,30.36511182125968,145.4051618830908,-86.15937475945688,C,112.32193962518116,1
Asian,18-25,70.36518436900762,C,A,86.26543332185294,-116.17318518609518,-92.64990706405707,-50.64084119085502,-156.5766175401903,E,190.45475882262627,1
African American,26-35,-3.4738930803367913,D,C,-238.7846082183398,230.38593956773528,103.99656290714003,-64.58664266704498,185.08145902188363,E,-40.057101338338555,0
Other,36-50,-171.58025113727766,B,A,35.189066050382635,81.09274557649725,-10.185488475337765,25.577065280288082,22.75889303326194,C,-133.69082321928153,0
White,51-65,145.25277809906305,E,E,21.699614917965576,85.30767512996844,42.82021503799824,-140.42196770235395,-324.66369780244474,C,-67.92981361109396,0
Asian,65+,-14.755734275205004,D,A,3.2446159602242743,-20.055835310773478,-2.4955491545935167,-186.40316337683254,171.12183453832992,B,-113.09177355931968,1
African American,36-50,-74.0358592931497,E,E,-190.04828380436612,-19.13122443286003,-158.07805356718418,-7.926859658358798,-5.748227568964046,D,-5.368796573333309,0
Black,18-25,78.02955991180961,C,A,107.2427873124303,59.48283590399688,-4.720233355170922,-131.62189034783268,-40.09175914665127,E,-72.63061684721997,1
Black,18-25,14.081869581436393,B,B,-92.41095570700894,-77.438561365478,27.645235547030957,-68.90425571422001,-156.69389825582167,C,-63.86674275116071,0
African American,18-25,153.97378847149326,A,C,146.10167697966978,-102.3499397815298,-177.46994830439476,-151.82722260409844,74.62469258570859,E,-90.5227583315312,1
Hispanic,26-35,-117.37873573657822,A,A,0.91653805361198,-72.42517820460749,108.15575129427735,21.252861347952223,-10.058446779018347,B,27.019341460162032,0
African American,26-35,-89.93953246976942,C,A,-221.2833553036139,86.01931780983418,-4.333730433357664,-211.94627589557052,-30.519013564603124,E,153.11796588329057,0
African American,51-65,-79.56762908696363,A,A,127.8289184718136,84.6881856772249,-165.93187499057552,-70.00581897128654,-55.01533807512978,E,38.839368139802055,0
Black,65+,96.19700962955648,C,B,-27.44531044750464,-87.51235500680187,-87.58836801842334,-12.135930190902558,65.20794994832167,D,38.2353636820408,1
Asian,18-25,95.46765828569427,A,B,-89.37278762725724,-99.13787910337352,38.00513459828691,-100.84100238382834,-59.92870865494576,D,-101.41225385798556,0
Asian,36-50,65.0203449985332,E,C,125.02168566538802,46.392057824019076,-186.98564899333797,-81.68225611687984,-50.930528297639356,A,-66.67885299828504,1
Hispanic,26-35,17.71680075251374,B,A,126.4206296508179,95.86349446536035,-133.41695459548046,-55.809942850046966,-85.68477289703182,A,12.60483681155371,1
Black,36-50,202.1612636665778,E,B,-73.67115622773271,44.81979318280267,58.94700380423631,-11.451136344383052,6.306524785659656,B,-249.97782484774257,1
Hispanic,18-25,151.41600362369329,E,A,-17.046770891179705,-106.61584413333287,32.42798648041859,-89.66264198755862,-164.56114169024195,C,-85.38282039136953,0
Hispanic,18-25,-59.25496901910721,C,A,-101.82559913633749,61.66546794685712,-1.864559945598247,-51.66336195693317,-16.81994025602688,B,120.87329973297582,0
Hispanic,65+,55.35451963114299,A,D,-75.26050813000994,153.15014242417385,140.21643811756027,-281.2195055479111,14.570665749752157,B,34.9791046575057,0
Asian,36-50,-36.36032682995542,E,A,53.95024839762671,-1.719960895971942,78.06682577749982,31.746485875138315,13.012429719485747,B,-80.08228689530016,1
Hispanic,18-25,101.2598627171843,A,D,-56.307469740464015,-145.23044781259964,-54.43868104942666,21.25045427058704,41.08627822023364,E,-4.923124481749356,1
White,26-35,111.61127800739416,D,D,-15.515484286911125,7.805632719409526,26.36453902581183,-131.40262711157575,212.43801852983606,C,110.36114813153051,1
Other,51-65,-48.79441360080894,E,D,-114.56805162006674,-27.11217685212468,14.924001857785377,-46.32867428570645,81.98419092661763,E,107.33755992276286,1
African American,65+,25.183059189511948,A,C,-98.2734659687535,17.13516556880207,65.07594463321259,-99.93565762983752,119.94484722095468,B,-1.3739889318450924,0
African American,65+,-51.62844365030285,E,D,66.06984583603125,-65.22464734461792,7.314802061351244,-52.92017186264809,-31.237964990757117,A,-94.9200168585822,0
Hispanic,26-35,109.17577565663044,E,A,-133.41362903305574,51.232174907001784,-7.454028112040921,89.86837760822598,-47.0298241553935,A,217.24949395397522,0
White,65+,-270.09460511789393,A,C,34.45243934681715,-68.35989333713898,24.04678100322099,-14.925231243677533,-57.09536571318408,A,-2.0604983539846953,0
Asian,36-50,51.70994513947221,E,D,72.03016120204906,118.14081105922894,46.999705172557924,-38.667752005227996,-39.79793283947192,E,55.45631460366961,0
Black,18-25,156.6822622081375,C,A,-6.960030879971497,41.94824502070813,54.60260270966684,-69.93598538065768,-61.257099388845525,B,139.7651531494652,0
White,26-35,2.7268534456720976,C,E,141.65102553687774,-145.1212503430167,-62.21962989274423,27.670352225571815,2.5746181680841915,E,-125.66513271260504,1
Other,26-35,-40.93126293915757,D,E,208.8104302695503,65.8812594601339,125.38576431805619,109.12022345418193,88.63710696131841,D,49.09878755374392,1
Asian,51-65,-9.489652598674251,E,D,13.887396858487216,12.73477712675905,-120.49888288274121,145.12636687254823,46.56925186182338,A,15.892529963688029,0
Hispanic,36-50,76.6721703691251,E,B,-6.992649551889659,-92.48665554659786,-4.371491745862111,54.96031158869222,-148.4177848111878,A,-138.0568057458046,1
Black,51-65,-21.62330183089794,E,B,46.9416706315933,141.77124830345628,27.29463167447992,-24.10514429231231,-19.545658457063116,C,-60.81419359396777,0
Other,65+,59.081550768528366,D,A,-80.33283959139051,57.10295129730479,-109.86868185232962,119.10783017644957,-48.690474896958676,C,-13.143244900685058,0
Black,51-65,-80.80912652882871,D,C,-96.80766842455257,-73.28915324086672,41.96457467599941,37.15508007029656,-25.3599562155151,A,-86.10868120784284,0
Black,51-65,80.76461748434711,A,B,131.3668982230412,67.78190175896474,-37.112104660827285,84.93835941475614,185.91585172305378,A,6.148863003260917,0
Asian,36-50,48.42336374851319,D,A,69.47680018317197,-54.53894438140574,-22.134676229862922,-102.80321563267802,-105.57509342540246,A,-37.177248911066016,0
African American,36-50,-150.7042991217911,D,D,71.93141418350724,-30.47786468087365,4.589022858794525,-49.1501963417176,-77.93879882439313,D,-115.50945863109186,1
White,36-50,112.74765552427411,B,E,22.142775587776395,71.26029836066688,-96.7003789967847,67.31702741039155,-34.47550459504248,A,52.25255712270091,0
African American,51-65,1.0241462668887487,B,A,97.847308872987,-144.61227768225854,-6.251418138853467,53.990017983279635,134.05643342399992,C,-61.619286647741056,0
Hispanic,65+,-153.44274091350397,E,B,38.664817930146214,-3.1004871075837492,-153.61779331096824,35.65994606550969,193.9866045464258,A,39.1272455600857,0
Hispanic,65+,52.81455171971168,D,E,135.25523054196972,160.54870904580446,59.79510503269917,116.83340168737912,-103.5491555858916,E,86.34163036479545,0
Asian,26-35,-201.4641428580543,D,D,36.86993354397344,68.67403304274153,18.548719181194066,-193.681030241891,102.31539686918903,C,-13.178253331871034,1
African American,36-50,-122.34534562393597,C,B,-27.774425180217005,-104.70101973177873,63.71472404500588,-38.055325347228624,-53.100554270826294,C,-93.6857004714509,1
Asian,65+,-195.40104307067176,C,B,97.98839875935124,105.64707240434417,-1.5067051929397404,1.6132259409372962,153.52452472674193,A,107.76230196756657,1
White,51-65,117.01007310613558,B,B,46.676852978135564,-61.578424516090536,-196.2828427695268,-91.75919767543584,-29.076930628803314,D,-39.957244963472576,0
African American,36-50,-94.95300864529683,E,A,297.68858253810066,-0.905290740077711,-87.5577155787627,54.155573281664736,36.46776451300165,A,-101.95197801859874,1
Asian,65+,-13.619963837431701,B,E,-73.73877011652054,199.01747038942256,71.9946661113245,121.04767007788497,110.13094729849237,C,-70.84696048959921,1
Asian,65+,80.98314897168119,B,D,83.93766769059316,37.101119743998616,32.099119926769184,84.84569357350777,154.19421092918054,C,-233.35727307242792,0
Hispanic,18-25,-106.39979854120622,C,B,-14.012530744174931,43.768716774405966,210.74491472600207,28.109462103399842,205.28070551377775,C,177.4796278981078,1
African American,51-65,216.25911912666243,E,B,-83.74284529689274,-219.12080692618812,-17.785035871291605,21.295823973840438,-9.074776639654507,C,147.6803998853897,0
Hispanic,36-50,-45.23523991473456,A,C,16.357383440576776,76.09787794015746,-89.31516576166585,63.26301959162015,67.59500300277081,A,20.80708662368115,1
Other,51-65,93.41756826407705,B,E,192.3498893993867,-142.92743013055994,177.44025739487302,-136.304018241048,-123.20852848486123,A,-50.242712842289606,0
Black,26-35,77.09486570763904,A,A,-65.4531368876525,11.177224250871456,-67.99586767304524,-77.84141095043744,-19.829836887482546,A,232.2367381716295,0
African American,26-35,168.41457192486286,A,E,-94.55016782289817,-206.0829368655385,121.60534504739431,-29.23741176534439,135.46622610898595,C,-29.621744086833413,1
Other,26-35,-54.38885758819815,D,A,56.80831048340453,-92.18326406888205,-118.02722589528665,56.872130949073394,-224.97969984766976,B,-61.25240244219997,1
Black,18-25,57.45716552062154,C,C,96.88954271449573,-75.92787899762992,186.6682878816227,5.208764075303818,-77.82115081272511,A,-66.07199098618179,1
African American,51-65,-39.235517100810576,A,A,-68.9780381815575,4.250677197862923,20.627312463436294,245.68022784038806,-95.21083953640374,A,96.20279075685876,1
African American,36-50,-1.6110827554515001,E,C,-38.814427105563375,51.713805187736064,-145.6599118229379,56.43577440178175,204.36253081369577,C,-27.91000044031609,1
Other,26-35,-48.83312889779764,C,D,-16.06946740029766,-33.75111001982921,26.339334006800293,105.91588508694889,-82.04783808405286,A,96.11734792452958,0
African American,18-25,-71.28828111754754,A,D,64.98184680292965,155.5847907358827,61.721231916642175,124.16082737426237,74.13229582122045,C,28.04592134137031,0
Asian,36-50,220.54001613716392,A,C,20.76809634967137,-87.27831635990398,80.0116287091742,-67.74036274232517,37.44932011744792,A,-20.975335896048897,0
Other,26-35,-175.6958899222692,C,D,84.79428801388647,-21.045060314018833,-108.55875012852792,-108.61649212094842,-204.36239205400892,C,-25.277825966708196,1
Asian,18-25,-30.844528987231428,C,C,170.84272859288444,-95.52411176292716,67.76858438789348,6.900218482008046,5.516870644843477,A,8.287688102330065,1
Black,36-50,164.65007036174308,E,B,-46.68802844690171,44.70800853163655,144.5351247231147,56.28158285110641,-65.27989969607569,E,-95.39841839338578,0
Other,65+,57.099102111514966,E,E,21.292176632067385,-148.7547807219853,137.14708509434092,-53.47327390995849,-32.21611700884765,E,-20.53080801180451,0
White,65+,73.14139772381377,A,C,19.216034656682048,-139.96878669057202,-40.569033288410246,-143.31798989756805,122.89121680739399,B,8.13096980548166,1
White,65+,55.40203593107789,D,A,47.830865635937904,-91.6214899152023,91.78521087564737,91.5104093111793,-116.78782254101156,D,-212.14789453194635,1
White,36-50,127.02669437846734,B,E,33.45713544013499,157.9308731205434,1.678871379118329,-100.73436605481393,73.24340187425771,A,-6.847457010784005,0
Hispanic,51-65,-14.22561450682403,A,A,81.00908827047947,-47.61174368475908,358.680857302304,27.041266675506957,-120.78918533003491,E,56.226328954468265,1
Hispanic,26-35,1.4854911179505446,C,A,187.44819423061233,-128.59505979525886,21.327351826833933,57.63114401179901,-23.52770263542861,C,-137.09480002069753,1
Black,51-65,-7.580284877770022,B,E,-88.73004734897431,-41.00725977752288,-8.599322873142434,120.53082700477056,-137.43613053405605,D,-160.49192856999932,1
White,51-65,-44.864743600802974,C,D,-87.39368491257409,-18.30399176291658,-36.63825552320173,-107.55593303518363,22.381381854139054,E,-38.158505719917194,0
Hispanic,51-65,-286.86301343185244,A,E,34.45699259387304,-93.2509926096281,-52.70295673685336,-9.068271554645033,-27.4908179810258,A,-107.47093919251431,0
Asian,36-50,-58.83670520149858,E,A,1.4051070120243319,-245.8268086092578,89.16927133163645,-32.70768881508124,67.31667250445585,A,-105.74431903989472,0
African American,18-25,128.9193268498263,A,C,60.12328618318333,-121.10564848309804,95.7054252271633,-126.03575407902707,15.249301154637623,C,18.337009954655354,0
African American,18-25,27.857572225702476,A,A,-35.56599167148404,-39.64823305213108,-53.983390002601205,57.30729615700546,9.469637797203902,E,8.196090326587944,1
Black,65+,-23.09696841029814,D,D,90.93850742667743,58.52930420199846,-67.55199137799936,176.85887428776365,-24.078052197129097,E,103.73389150147798,0
African American,18-25,121.00864914845214,B,E,-214.49256691991064,-288.4777587994601,38.83394915390778,157.41275239979916,43.34206114917802,A,-93.97404120202096,0
Asian,51-65,-105.45483922236578,D,B,-92.66433375818164,61.41209669413732,92.58905653695024,-156.34498493268262,188.0308605079274,A,-76.25297722760345,0
Other,36-50,-55.12636771103263,D,C,5.109019991362936,-3.258952229403986,164.2446908845685,22.978633208211683,50.27167766369176,D,-18.117756442347453,0
Black,51-65,33.33459857667388,E,E,-2.0763510009765125,-21.62275948742481,10.453950795054196,-19.858545080572686,-48.94419722426833,A,186.1313615539802,0
White,18-25,-49.349831287410495,C,D,169.0700049312311,-76.15964019802398,48.07198898052256,-10.228031644342405,26.19912048658137,A,-149.71751987757693,0
Other,18-25,141.09745710755695,D,A,-32.83024009731182,-58.51970475420833,113.39163176471125,-88.88140839252951,152.44152749274605,E,-61.9612618513792,0
White,18-25,-125.18509063634878,A,A,4.27145769467741,90.11424805118511,60.694521469701634,-25.774377987504405,-73.56851006748356,D,-16.69217353408549,1
Other,18-25,-88.49603214722038,B,D,-129.34131639597427,-12.568004198783763,4.250325675499908,20.984190333723813,42.07184814230182,E,153.43179518654446,1
Asian,18-25,92.281182692522,D,D,58.755020129407754,-41.909804135675024,-10.971976963964163,74.93245176019347,41.665128703834654,C,-16.48338060299441,1
Black,18-25,23.900857479698004,E,C,42.04693681581615,-64.06308526342556,-20.720808449926118,-195.16982822543326,-143.06455414865857,B,104.61609249723742,0
Black,36-50,-37.30365226362488,E,A,-77.31914239229897,41.73635456913459,128.76070969439814,-51.866415614242875,109.24891855678621,E,18.332750903953954,1
African American,65+,176.49231716097398,B,E,14.75331921352541,82.35495075248542,72.06047142092476,19.709350927187067,72.32442675130577,D,126.0555248835479,0
Hispanic,26-35,75.96506632380716,B,D,11.39222809034635,114.03020299761518,-28.10420444088776,-157.83201030807825,117.41517053399306,E,-36.11887241442793,1
Hispanic,36-50,-123.47382426826134,C,B,-144.97762436744443,-156.81928190796,-20.384771944902113,-4.469796543077323,67.46722808352843,B,-258.4189621266357,1
Hispanic,36-50,7.100963877972867,A,D,59.30247988991544,-180.6197691829642,-145.0978249700767,-107.07565607168077,-129.73268982976867,D,-58.90399787719986,0
Asian,26-35,193.20360489204867,D,E,106.87910036230548,85.78172789443245,275.63693896271053,-28.89822579207271,-23.457543600184472,E,117.90874822155124,0
Hispanic,18-25,-1.6339760389849953,C,E,3.436792388674804,69.20125895308881,238.51274201727756,-9.138463956886254,3.4330614362680563,D,19.919263237555178,0
White,36-50,-110.55368399225121,B,E,-89.61118217854192,-154.45436553742533,-42.5927853564797,-48.52843602122617,233.51352782019484,B,-86.10779891148137,1
White,65+,109.27369122642739,D,B,-46.20834739642529,-54.21909307138038,-52.60722916429802,71.19308815761765,322.39280257646965,B,19.219990565972108,0
African American,18-25,-152.23407562547428,B,E,25.22562627077905,-73.44397419076374,82.19069472236967,-6.80759044829027,-9.985784368735317,E,44.962596009855304,0
Asian,26-35,29.107772577700825,A,E,-5.7567405027099126,197.73808650741128,-28.113741476760424,-64.46831594062725,-21.71648940239449,E,177.4482302254942,1
African American,18-25,-52.265406749571,C,C,-80.09820304461086,87.85919157775473,-71.75497380478781,30.30331384661381,6.073083597092322,A,148.51769455154886,1
Asian,65+,-74.04948354802791,A,A,-34.36738647907612,27.607432459020604,128.43637603995813,-146.7968044998028,6.035155010633939,D,-76.57331178578043,1
Other,18-25,40.56917435678496,C,B,17.500408586559402,-225.96934866663094,199.3478233313168,35.75851414133902,-124.8776014177709,E,-33.65366406390983,0
Black,26-35,62.16331461133869,D,B,22.936469622316995,-47.478804919534625,-48.986542753433355,133.21562695125291,-30.762254477716382,B,23.69832226682396,0
Other,65+,-12.66561009177475,E,B,44.829059697027006,59.45546607668975,51.81150044715241,-16.443677160488598,-29.70975708180567,A,187.96921873986733,0
Black,51-65,51.30871406520712,E,D,28.953481439301594,-0.5756464866330124,-75.42413864368139,84.96034409464811,146.63947187355438,E,2.5373437150925167,1
Asian,26-35,34.341727656740055,E,C,97.4413845894882,-5.7815846879733135,188.30493534832902,3.851895400787839,139.77418606490446,A,79.94288789344799,0
Black,18-25,-25.993839362795505,A,E,159.5883699586993,76.77222350621913,102.91170182037317,-15.151276634363201,-106.5499814591637,D,0.6623322430176362,0
African American,51-65,-82.40411960021093,E,E,-83.89030483443007,128.8971235592768,-61.12479396376956,162.6195146714557,-13.089672037653136,D,-32.315092536897936,1
Hispanic,26-35,-4.7796737136135565,B,B,104.07651679978432,-21.038563187658987,21.844990692977355,-149.75521046814444,-161.7978068685299,A,152.44857413108633,0
African American,51-65,54.28115277146761,A,E,57.848851031755764,50.259576140223636,-49.16455997063567,-93.02584896591046,190.78986595074193,C,-2.482520349194466,1
Other,65+,126.69933709051047,B,E,104.6938389447428,-90.65489401535329,46.44150527663827,-43.35958844346858,-24.568858137865952,A,64.36086326473877,1
African American,18-25,-77.73504211142581,B,B,-74.3800019552387,81.09009764116688,-23.135342429785734,118.26701984660586,-182.23607455783696,D,-101.01452078788265,1
African American,65+,79.08410842817219,D,C,-38.83903371737589,-60.968955687059164,14.531466800422008,-12.006982335679355,-54.506286025436765,B,22.759073243721108,0
White,36-50,-46.65956043997267,D,B,-44.037624727672075,-118.33179338081648,-44.72848396379001,-40.6823385513021,-47.240073138323154,B,-166.28250365918797,1
Asian,36-50,-128.6164465653814,E,C,-229.90640294125657,-0.5036185371415092,27.160823515886527,-79.28263439807228,39.765281028581114,E,35.191898947150825,1
Asian,51-65,92.49989265380366,A,C,156.4317837838444,-66.57455297257893,36.90909206384079,91.27294123183452,26.886381406493282,B,20.764845642662504,1
Hispanic,36-50,23.53895939705296,E,B,149.21717296163985,-37.87445208118426,158.69761357530768,-12.75238441761714,-158.7872213483005,A,73.26715452409128,0
Hispanic,36-50,-51.035835203658706,E,D,-315.24285220764204,-2.8388698253992057,6.505662080189226,-103.05279623277089,97.37271747596661,E,93.782902264999,1
Other,51-65,-22.338835468432926,A,D,-89.07568824953012,52.589582713611485,30.380929815847452,-13.485111477617846,-90.72700315023734,A,-81.46377768009351,1
Black,26-35,-63.560584212863844,B,A,-52.719756391998715,24.492368691939102,-21.298984503051827,-232.2496489277466,62.74830016390642,C,-40.25177321884095,0
Hispanic,36-50,-21.351181952068753,A,C,190.4577804694542,-87.25663547108647,21.082947927595214,-122.60895239730925,57.7410601336293,A,-167.78201802719644,1
Asian,26-35,159.21065236918565,E,C,-105.03577347560125,89.83026361767222,-7.840273003950039,123.06052577148168,-125.7772973055364,E,25.29241244467686,0
White,36-50,-83.52206352006148,C,A,28.14243938972643,35.644525943542206,179.74667801960956,-207.36696944587237,87.14498158461403,C,58.06576438201806,0
Black,18-25,132.7161179849246,A,E,-14.785329044000358,-46.54413246523932,-112.49281969593625,-49.5674761230533,34.89359441588313,C,50.930507926605515,1
White,65+,124.57948287216819,A,D,-26.326332386825452,-157.53502971642476,-120.54171664110854,-19.054338835456203,126.38290953785915,D,-171.06045266495636,1
White,36-50,105.28996429498653,A,E,-5.60862721263864,65.81022134510043,93.12069469494256,-164.01601406003988,-24.512165779305384,E,-110.14941843077722,0
Hispanic,65+,-116.66384064118753,B,B,120.34514588779106,37.32723140538417,12.852666807059924,19.248701672823998,-106.31478265116543,E,-179.33770615365538,1
Other,65+,-93.88124608077165,C,B,47.74567245369376,84.06839070016477,73.5022167618443,210.4075490349533,117.74701927884065,A,-72.1976956622965,1
Hispanic,36-50,-37.21180356059357,B,E,-155.35712719379282,88.354664468535,123.5046937381998,241.60779858318335,-74.26740665471475,D,-56.47408160622434,0
Other,18-25,-9.271811363799102,B,E,-64.25507925529968,-103.92231638065684,-1.068033863887606,-93.99063622966361,-175.67658510274197,D,42.360478505553274,0
Hispanic,65+,36.52621522321206,E,B,-98.4156202195892,-204.37486440889785,28.198541595813886,18.680218838832158,-145.04845866890923,D,2.7920858065863077,0
White,65+,-151.59868498599678,D,A,133.52514163821866,0.6853502306679259,49.41143683666493,-1.4298723221243437,-48.30981860450121,E,-168.90976045037073,0
Hispanic,51-65,-204.2623636221156,D,A,42.76337611388129,155.27641883687102,148.47510743886642,-119.89664668353099,-119.40915539645172,A,-78.29311528984218,0
Black,26-35,-127.35518208469949,D,A,-154.03318810918577,-189.60373526317835,-0.10146382431703116,33.98873935145063,-111.42676033647693,E,112.58897836368142,1
White,51-65,31.259106764319526,B,E,121.34930090405172,117.8405770747322,-21.022343619792494,112.01365986772404,-61.70171042504251,A,-85.70388027162967,0
Black,36-50,-42.93782171186369,A,D,-76.71881841201625,28.912860518539418,-12.775396553888447,17.017752973379793,-49.1381360092123,D,-123.05144659102551,0
White,36-50,-14.080384958695472,C,B,28.75830992801715,122.72596647118523,95.03230592061203,200.2778102060456,-124.13866949877223,E,-10.009468201203473,0
Asian,18-25,-61.3545902348659,A,D,95.09981437941715,0.0550333226476729,-4.670973538519192,-3.915564717293844,86.91716128412072,A,-161.0677054727962,1
African American,26-35,108.02109629128269,B,A,136.92767775212516,149.7692583790869,-12.884310962711954,115.90108255917693,120.8166844642194,A,-65.70836726885248,1
Asian,51-65,0.20459898813157668,C,C,-170.16622784479938,-36.830290581209574,67.91307747900389,44.535567072274844,96.1106709089063,B,-21.49310652465806,1
Asian,26-35,56.13284819209049,D,C,22.34074884372057,-47.68962458624381,-71.49744505125545,36.09263631217178,-57.78807313722716,D,-26.112563344038186,1
Asian,26-35,-221.27014783345325,D,B,-186.5976407813413,32.194244986824806,47.24663979257599,-5.340535620535171,-148.6861023853139,D,-84.12769962276397,1
Black,36-50,161.45293037203905,E,E,-75.03917813974147,-26.98386871208162,75.91378537570733,96.88387706317708,-117.62393326885076,E,-91.01146589637726,0
Asian,36-50,-28.53799247737456,A,C,-49.74731374163005,34.33183583144018,-23.894155881887418,80.41462381878634,-38.44910387550321,C,-207.58348097676188,1
Other,65+,8.218235311738956,B,D,-6.689332522738773,27.22922972445685,19.41478207001309,127.66675330761481,-31.76519807735152,E,-19.99805770123785,0
Hispanic,36-50,12.040149001477419,B,D,169.11363659419482,52.42586900900612,-9.633224123549029,-51.88967894510079,27.917989333765792,E,47.915318854991696,1
Asian,18-25,34.95196530996177,B,A,-11.59284149505575,-30.689443520183858,-57.013567539396725,-23.313955399660593,29.217420764810548,A,-6.76240849086721,0
White,65+,-10.934451470675162,A,D,-142.7335761975957,124.57456405957792,27.336693461705607,-54.82609448462882,-138.63075428733683,D,-107.53576042962662,0
White,36-50,-10.500148626831004,D,D,-36.64307291620602,-159.0055222131561,-87.57601326579766,63.82813548640544,6.3721840188499375,A,29.026711239581537,1
White,18-25,2.5333412853845867,A,B,87.86500624435202,-155.03707212707468,46.41958528347427,-63.661158464521904,-38.27276069403814,E,-46.384439893330565,1
Black,26-35,-66.71331238606355,B,D,-9.94958781778173,101.75673643538683,-131.56580250626618,65.04255523935144,9.536340733886194,B,-113.41178749587242,0
African American,36-50,-109.95455105365312,D,B,192.30925742865745,122.39181822974983,34.4713204838484,11.226745493093574,-70.47877275122588,A,-40.6488352974334,1
Asian,18-25,-42.31091846990723,E,A,42.593508184781456,81.76540833797186,73.29663484096778,-79.612596882257,23.29883501339373,E,-46.98471374157218,1
African American,51-65,-33.56313958539723,B,A,77.99966063626059,71.97818678598628,-36.7245833415407,136.6954541303437,-99.10000377600835,B,43.53930412865959,0
Hispanic,51-65,57.67695923254639,C,D,-52.94704334686059,24.441916239616816,-4.285149251973635,5.710413474250965,-62.103684014956976,C,-157.65899130778675,0
Black,51-65,32.45689744725194,E,B,-202.48960021415945,-13.61338872508234,-70.7159082962296,-6.1065180633351535,118.30864720970622,A,-136.10630120244707,0
Other,26-35,22.68602440818625,B,D,-25.262729191266104,45.67762084687145,-247.55494452287888,23.62849880374375,-40.31875844288674,D,-100.71368302524526,0
Hispanic,18-25,50.04454479865862,E,A,-117.94193662579482,-177.57003192482918,1.6676991932841203,23.714000592300916,-163.24943210430516,D,189.8427065964009,1
Other,65+,-55.11832068944293,E,B,78.09971377732451,93.84276174685534,-162.56991438230364,64.04447503403064,56.252168696709035,B,169.91895288781296,1
Black,51-65,165.0799871062313,D,C,-65.92545285104232,82.25812233533325,-44.83147528187645,-23.401586285031367,88.5489818474733,B,-51.73347855754978,0
Asian,18-25,-8.871869726943366,A,B,-2.268249320572374,75.47186941196668,-71.53515751954338,-25.242049337627005,65.4455193003682,C,85.8125749487587,0
White,26-35,-25.728499522754962,B,B,-10.509082056817249,-173.18254682293554,-99.62272845111112,186.14053919744245,58.33260480807638,C,-139.05245566095638,0
Asian,18-25,4.276515942322634,E,C,71.04002555874165,101.9637344667785,-87.76084965075327,25.55625815334438,-0.6387944932386335,B,-0.8843598118015563,1
Hispanic,26-35,-108.96340057216798,E,B,-28.169792601365174,-47.68891368650935,16.586171196595874,-26.374830215187785,-94.3410515054475,A,-24.031861834561678,0
White,18-25,-165.6804282987997,E,E,46.11767298429815,59.03325183685343,-109.84538778195541,-109.78373036450868,-158.96849031871844,E,81.95961933076751,0
White,65+,-30.116905185707925,B,D,-82.85476293662188,-63.77192462949041,145.67638791411238,-1.1794604495775665,135.26191676928661,B,35.800248713926194,1
Black,65+,-49.836664124400656,D,E,-111.37402976682533,-24.42770656186031,129.37386745340086,47.79343875138601,31.51444913083865,E,-44.42024793485322,1
Other,18-25,-60.258383840410424,D,C,131.4111320749187,-24.622419152758702,70.76654588838826,36.558014967223556,111.95467238155456,C,40.21561005234886,1
Black,26-35,217.7803024482397,C,B,58.33457674195135,-426.08125327079296,-52.10794002646013,-174.3698204202145,151.24135236465315,E,-24.358856801996623,0
Black,36-50,-49.645664397866256,D,E,-215.54993721141545,-17.49411819018746,-115.49545349755728,95.08936032519603,-63.670207747340044,B,-214.35549136497121,0
Other,51-65,51.579401736254106,A,D,216.48929090743252,51.632403596770246,151.71424736943936,-0.6677755617868114,-105.27595966118903,E,-182.1576974835968,0
Asian,18-25,40.44982860642747,B,D,-4.19833727851626,42.376706410744724,176.72337346368866,6.531883861140125,281.62973036473494,B,-149.79685954351504,0
Other,65+,210.6277019597791,C,C,-113.77369600883654,-59.14811831551846,-33.22054888910467,88.3889285338299,49.15875684422827,B,-6.523004241168209,0
African American,36-50,-22.296616998157106,A,B,3.2153481505636905,85.77528876123166,-39.4523910289847,-104.44954606202464,-159.02253136206107,B,124.36452341147543,0
