age_range,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
26-35,Other,A,88.0189640462303,C,35.40609691190368,-86.10980895657462,96.05480002974515,44.012805487082815,58.573731657462794,46.799275196182776,7.073013250138368,C,-149.34670678591917,A,0
18-25,Brazil,D,142.63954082427838,C,-40.07049924995887,-21.350550608279896,-9.09313063034779,-58.912236297296104,-70.02919440156846,-66.11326860795972,35.761879027708446,A,-32.8315089586174,E,0
18-25,Germany,D,-11.623291765507627,D,57.68704221257428,-76.56630069910939,-161.62045995907218,-96.14348440605836,43.31460347734737,-54.79519700305636,-79.60292365852695,B,119.38701333200554,B,0
18-25,China,A,49.7696706008096,B,68.27633800604063,-43.44125057564409,-17.117070127356413,63.595206475099666,-72.70500207211148,52.628738414264895,-38.294791479702965,D,126.43943820878877,E,1
65+,India,A,-121.27868343285053,B,-15.433778925716277,46.28245300221496,16.914404757915587,165.65845776606162,46.823782764897814,-95.28936424481289,-26.470220450080227,B,-56.03249664682141,A,1
36-50,UK,B,-72.46184554365365,A,135.09502013022495,60.11169277191043,-30.29430640374452,-24.738475544510756,59.302569224422875,-22.86165380369722,21.01203119837925,A,20.800309904003953,D,1
65+,Brazil,C,151.44121225620268,E,144.86605981373205,-104.43249121447364,-34.438015032729595,-3.678940662614702,-67.44094929027331,-54.34861352550316,54.444971231066205,A,138.38933481061548,B,1
36-50,UK,B,7.397064574749368,B,111.64068467228192,-77.57890964960384,47.64689350964394,47.540133304169444,4.278775493124738,-6.661578655471058,80.7607101020549,A,129.68668956699733,D,1
18-25,India,C,-0.5419901364274539,C,-46.52743586874424,13.143734123654502,-165.03727505405618,1.9316264192783963,6.311084361045246,43.546472483943724,8.688777291392364,E,-54.61513003103076,D,1
65+,Brazil,C,-2.540662514562328,A,-10.05919623882882,61.011748230650966,141.33745754217884,126.65453533513775,94.82938184963639,-120.2514312259283,88.89081296671023,D,-77.43287273342416,E,0
51-65,Mexico,D,-212.7850162271423,D,97.23050986183249,-21.015689269811887,-89.81570079822485,-59.03402799756742,3.3147404205222295,-151.9391704936758,104.82420346348525,B,-50.89326216338302,B,1
36-50,UK,B,19.19678292850636,B,-40.084877264708076,-34.12619760288402,85.75254374111238,89.17655410276562,-114.52610869125914,-32.17471001728073,56.899406286347606,E,-57.103419962444924,A,0
51-65,Mexico,E,165.03429903124507,E,52.363702565267964,247.36554194210106,30.510959974148232,-100.29860586806672,-29.75846756037917,183.58276782654,93.00763260876755,A,-143.9519507739951,E,1
65+,US,B,45.366680160855815,C,-146.33789891835133,103.6398018066314,-10.366584232577138,12.825018791824878,-48.02103488086512,-87.51233611856523,-48.83278151387694,A,-43.6195992846892,E,1
36-50,UK,C,-79.5526790966174,A,-51.209755411260026,-16.37442434644038,-18.833025058436963,-74.84054701300676,87.95491976271991,67.87211718214093,-131.28793899931304,B,67.54462207835941,B,0
51-65,Germany,A,16.482304674464054,C,-157.3695157501524,70.92444059243559,-57.88529179179972,135.4750910757372,-15.482562457720933,160.1499390675612,2.050837358741035,D,-9.449514258435135,C,1
36-50,UK,C,-42.491291691935054,C,-10.159813584952394,-120.515227160801,60.398611704575366,74.02096357041523,-129.2148689011428,146.09561745157805,30.185454760279768,E,-96.3986690383745,D,0
51-65,China,E,101.57229886566586,D,-245.49650253315548,-3.3429419853115907,87.95353651255213,5.812095474261915,39.70604666993575,236.74180334372545,-102.9101704826358,D,-77.15660667018015,A,1
65+,Mexico,D,65.43299441471702,D,27.397985028925802,106.87657362168102,-16.636251301221925,-66.89418214877533,-21.33983032720786,20.113136685254005,99.41874599114573,A,129.84619222178415,A,0
26-35,UK,B,-34.732796588185046,C,267.44575038636617,-190.04375161907748,-24.734157137128847,171.91583706363852,16.178503142734492,87.36312644555923,64.1948783662119,B,218.11262004653932,E,1
51-65,Brazil,D,-81.36288161160276,A,-101.73138575631984,4.58262937708555,-76.58691215505648,112.77413354953198,197.78334475072413,-23.535985295014715,2.221887049578118,A,-12.013897554997008,B,1
65+,UK,C,96.51221572629028,E,-36.10328643306801,48.1549362033886,-48.47976534094621,48.075636177676714,-114.18997812496244,-52.812107959477885,18.58800090021266,D,-36.575117769144136,D,1
18-25,Mexico,D,-147.33977956422802,A,29.625266471531624,-114.21916250538695,-15.696210407036437,-129.86077116994966,110.18821486236607,-19.128958218314132,61.52951135331157,B,122.36915422121277,C,0
18-25,Mexico,B,-4.065844993045052,B,53.92210267790437,-174.34832316297465,-48.401578360324855,-51.6140377414284,28.37201041033547,-57.121789987139984,-17.700853486881623,A,-176.1233283640743,C,1
26-35,Brazil,D,-49.80276707122738,B,-18.064264167929146,19.692489140407794,108.99106710480082,68.17952099210042,63.86872139014347,71.32708976217978,161.18858718870982,C,-49.91191006441507,E,0
65+,US,E,65.72389840374122,B,127.7097915588215,168.13716779289288,84.66653239218466,28.810937093315093,20.877354005557883,53.353540956257774,-69.48637957338093,C,-71.16849284680514,E,1
65+,Brazil,C,98.82220979241497,B,-62.797638041004035,163.57770637552304,-82.78913383715721,162.7844667295854,-29.69246657535132,-9.685930823200284,107.21469251641331,C,-89.15484427575238,E,0
51-65,Germany,A,44.67340148009525,D,-156.2179362315793,-117.07335067523059,-108.89659897622852,33.07312744929484,4.780160135285703,-36.788934913980384,64.90578344953224,D,168.02182333874296,E,0
51-65,Other,A,112.88060567337843,C,-19.5127344647419,-40.39250347898681,-61.18225579754567,95.14899791384633,-0.9741719215302251,-30.32247004412331,-68.26596864883876,C,-67.931141269784,C,0
36-50,Mexico,E,-108.98736584158473,E,49.005636135543966,-14.118206026095336,97.86530592518119,-39.32360310638979,-177.6175197874916,-60.35269273818133,19.97314924938107,C,102.04823087429577,C,0
65+,UK,D,-9.263422821718265,E,117.3711024782117,-132.07253869625518,239.16224493486388,86.32984110074487,-221.50475111003223,-0.5063795728577203,-27.234675018902326,E,7.7139604845166385,C,0
26-35,Germany,A,118.29627705728846,D,96.61034406200486,132.92679334777085,195.75220113346182,-112.96077724324934,147.26917993062733,0.5053594391351559,-209.83807930048627,E,48.722078933954855,B,1
26-35,Brazil,A,116.30483052002583,A,37.27665275809027,34.23657198266269,50.235727129544074,148.75816267048882,-6.408655612256379,149.0449006865217,-59.23405534486239,C,-4.495567157926752,C,0
51-65,US,B,-2.8653184570995074,B,64.4026788020236,240.5268443755729,-92.99798596287087,94.44241151217456,-82.6634027449905,2.5497952005695073,-13.367444400987955,B,-95.86943007778379,B,1
26-35,India,C,81.5295223962351,B,-84.43231631740603,-149.08179845047547,6.65789216242015,67.13906657675307,-61.35626742321848,58.681630001341226,18.231113129325585,C,45.82874983306297,C,0
51-65,US,B,51.826168822017074,D,-26.47911207723142,-98.2302461667095,-48.46515434104746,92.878345262564,79.40699993540417,-106.09930264650626,75.64376450129144,C,43.1630933124903,A,0
36-50,UK,E,-55.31819823078072,A,175.44868850441392,92.79941701516984,-68.82384423515215,-138.33134726463015,-76.12487461626952,210.83960761696216,-26.133899913889287,A,-9.870939025142384,B,0
18-25,UK,D,4.7587978695517785,E,-119.03575459642737,-165.81835724897311,-15.56142805146942,22.724134453910587,5.532863740798308,44.87108139416322,-57.34254441213209,C,61.98823517736963,E,1
51-65,US,E,-154.59975520635186,E,-34.55633823456682,-4.806976206564344,47.686609936390724,-110.6632122114898,31.13818546750984,-188.95397468499968,175.4256104190251,A,170.50013319446495,C,0
26-35,Germany,D,-99.33218069213137,A,-108.17342829392254,95.96219708995662,16.14433983421243,105.1640761842136,97.35695921199965,-2.074982431309145,8.94900006160141,D,-148.9972315687637,B,1
18-25,US,B,285.4973184890768,D,79.14330332440906,-79.57020171599216,12.06441893017152,77.42704440792357,-199.37860888700004,30.498028173346807,33.71468914467002,A,-31.239557732805718,E,1
18-25,Other,C,-2.133427867939363,C,135.91934541093647,106.24177851388576,-44.457412645768116,-16.883371973993118,-107.08596132974534,56.212988753975644,-35.86055627618232,A,-4.945600873051501,A,1
26-35,Germany,E,-60.78573873826285,B,10.821972212515844,29.57349093285654,-210.4019612867432,-64.27795440701215,-157.63050517946823,0.7874130246910659,98.1880416970019,B,-103.28092020587643,C,0
26-35,Mexico,D,5.581717380837857,D,45.99056446605937,-18.79139774344131,19.32457930126585,67.54235167403286,-154.63408722982535,-128.45148252551294,36.973449794757954,E,72.62378549284581,E,0
36-50,UK,A,97.10181342727128,C,33.14742393871616,233.7547314775746,-33.105833541473956,0.612406529911514,-59.76531097189295,-179.45698236717234,-49.905284272307284,E,-159.63140209867944,D,1
18-25,India,E,42.0740792629094,D,-20.3874582176085,-9.119186439239213,13.226954828441773,-20.78750221359792,-38.58576991862087,-26.384886010906982,-4.924357562749419,E,-82.9948245117427,B,1
18-25,UK,E,19.551691067104855,B,42.93477320927634,-136.23417140213488,41.67181866512476,91.25615334028555,-161.2170618945072,72.6726813415069,-2.6941647391136105,C,33.93954091405575,E,0
26-35,Brazil,C,-37.176325681320925,A,-38.291731493323006,18.26358622218063,27.434151692304464,88.81316099768894,87.2355910692208,216.1425075865156,-55.35503915719511,D,-109.10601305239467,A,0
18-25,Germany,C,23.7467259781563,B,-95.95407375158533,104.67215027774628,22.399965602170646,-48.19812000311019,-95.19435479831158,-80.11501070595969,-66.5191206910994,A,43.066782074903976,B,0
65+,Other,A,126.0448596594814,D,-205.8180471673049,-198.87519728184975,-13.05122023126277,-172.31469735343532,128.80984798562667,-12.12854795865062,-85.52335167704925,E,-150.25020829439407,A,1
51-65,US,E,-18.240611495691603,D,140.55840572721678,-19.414230869672807,-127.56882161511187,9.361231214152465,110.69428982797334,-163.2363691537617,-88.50801701832115,B,-17.115660171421396,D,1
36-50,India,A,30.432918394370894,E,-40.64583284265571,-238.03338204392946,99.78226950872417,85.92821756318725,-8.593829445129368,-49.39838097562496,48.41864663693395,D,87.29712258796928,B,1
65+,China,C,185.5918076237393,E,61.45568620295067,-21.86946203001147,30.51283228293094,-40.03639327633458,39.210042774695495,-5.596238041831532,-23.564569504820586,E,-29.746901936627257,C,1
26-35,Mexico,A,-79.58718927469941,B,77.81972793270067,200.2028178061395,-163.94937041242446,-51.09395617229324,-139.5021459578312,-62.64315966404236,30.23417450628618,E,1.442072477922666,B,1
18-25,Mexico,C,128.5470257810893,B,-80.88932243145031,-148.55174948664657,-51.18296457573409,-47.52170229690566,-11.63529490897771,24.225656426367337,-26.222604089466973,D,-84.58175924289122,D,1
51-65,UK,E,-31.581096868074965,E,19.166637938065627,152.73112506374937,11.12937911296953,-81.65871021338941,0.3167456339879347,-130.01940588415098,-50.31101180583074,A,-83.16209618660369,E,0
65+,Mexico,E,133.48491880930848,B,103.64651973871051,169.88016680629417,-10.364628984953498,42.14510243222138,-112.49190807410399,44.88636591963314,109.6676491803817,E,-98.66310850821753,E,0
51-65,UK,C,33.63098075499855,D,118.83666684619723,93.46785363992106,119.38150072376513,-129.22224275460584,79.06000287336808,-50.88248184319083,49.15001446090847,A,-18.86012383131973,B,0
51-65,Other,D,-0.7769896370023603,C,88.72120387175903,-115.78777415681533,24.488135296037925,41.84703484170418,-35.18077424932615,-83.27374889136932,8.04834085109139,D,28.714598095850707,A,0
36-50,China,E,137.77188743255914,A,-40.12595989155166,-2.3249330927711984,-63.60200965210624,95.78768718514905,165.44083319249182,-22.295245963943998,133.40122091472054,C,73.68332065705418,D,0
18-25,Other,C,67.17975217889041,E,-7.827925157692688,-35.828117674694056,42.755907515289884,-78.18560844903966,124.4572003857908,-62.7331860442946,19.725878200519873,D,135.6415533214781,A,1
51-65,India,B,96.01061233349604,C,69.71395836306205,164.0326549323378,-109.09930079650326,8.326399076591304,84.12970074673795,33.93720424639715,87.30816912375631,C,48.72498550124787,A,1
26-35,UK,C,-84.33630307285661,B,134.7504243231785,-1.5444777026006833,92.66397081545904,-47.93010970707145,-37.092287757493544,24.66707652016313,-11.36941534095699,A,110.90682258513176,E,1
18-25,Germany,A,-96.52150190633493,A,-87.54334732196439,168.68761355171358,-9.948759520326899,-41.10748966416444,33.75314732905095,-60.67944226427304,-7.987771504159779,D,-116.52962212412743,B,1
65+,Brazil,D,-84.74830737933029,C,75.7014520148245,-8.22191888281959,57.07933704876895,18.863597654098026,16.041271888710547,73.81502479448704,-69.1405573730202,A,-44.77196513487246,E,0
36-50,China,A,-80.33639046450803,C,-28.280551665104483,-47.484552347281394,15.24590727719949,-182.9337900086001,-32.23230974468958,-55.40831608769374,69.86231425439748,E,26.242622945823314,B,0
26-35,Other,B,-39.97778318174024,C,125.12116573846102,-93.19319862157197,-75.72137173093691,-67.21688568653495,8.244440677634929,9.780064770285648,15.699133168807847,E,-87.96704421141568,D,0
51-65,US,A,-13.5048770919553,C,-123.33288853604782,52.00017426243063,83.59091079195665,70.85395975105996,139.02357905280314,102.26402658435741,30.56609756715149,C,-18.38898144802115,C,0
18-25,US,E,-36.824260094705465,E,-130.80883261264916,-117.78282546867564,-60.74756108634054,-80.3737468969872,-15.590056392605234,94.44456536149399,9.411031566290182,E,110.91216308673854,C,1
26-35,Other,B,-71.42824516101058,A,-10.312584245288717,184.8990326798954,-154.3117951249434,-4.909803099801699,256.21462527074203,102.96398547281791,91.69026270199572,A,-200.1766692124451,B,1
65+,Germany,A,-27.45177850579289,D,73.04969078749406,-11.063613812320423,37.45404156136632,199.7554307245469,-101.92041087530043,-47.52907114197589,-186.8888692945567,E,48.44780866728222,E,0
26-35,Other,E,-172.36962933834363,A,-157.44951704265492,-210.0269937916286,-83.11966031819881,50.34419307402075,91.35812153923267,-162.644636799901,-10.820403565415708,D,-100.09653207534454,C,1
65+,UK,C,196.5103185798223,C,133.92332262880927,76.0525242304337,41.316915294968645,-116.65383541903233,57.002061484909476,-15.264755781461048,-56.4639539527461,C,7.978956933738153,A,0
36-50,India,B,-35.998315508602694,E,-165.61139873284486,-228.3764448880778,-50.916438048686494,-2.898645118772777,-45.36174020208565,95.4997089542814,22.072401686152947,A,-40.747628542371686,E,1
51-65,Germany,D,-134.63008871901076,C,52.74181289700471,-114.00390441638235,73.84288423902132,2.0103795731980876,23.96504311472664,-48.92145378599816,135.83944011820714,E,102.46973647061213,C,0
65+,China,E,35.65324439183428,E,-18.507046132897393,47.30518252656372,-106.091001669689,-19.126364450159155,203.0054179466577,-25.021121789539013,-40.225489108974074,E,83.02181604386146,C,1
26-35,India,B,-1.0252864372546335,C,-91.0443862984209,-34.63484756002153,-13.906011469459386,52.41890489566148,-92.42079424785345,-129.88819559308308,107.08713285200079,A,7.638151341263424,D,0
26-35,UK,E,-246.88807107315594,E,-16.410802416831146,30.173556470209366,13.463442447589905,167.35843599414454,-95.593524539296,-72.03242761238015,-27.766210773473727,A,-24.500877864189658,E,1
65+,US,E,-3.1660142966563263,D,-7.901292000794498,-148.25407105197442,-150.60356247697874,164.28614112072972,-4.795808795426973,131.32640689544306,2.0853613478009927,A,-106.07817207153349,A,0
36-50,UK,B,-20.44753404317312,B,98.34846888474037,82.17673868012578,143.47496448071067,-118.73145265453073,-74.77442633108528,-227.4446559703366,-89.2755916217657,A,11.591174863831881,D,0
36-50,UK,A,-176.89639843952813,A,-91.51082134083317,-33.88884932076481,-88.12974434690392,9.14216706459997,46.112788622434344,21.196959074037135,106.07726843299442,B,-181.84713018208936,C,1
65+,Germany,E,38.3242905029477,D,-169.79718874379134,49.7884807182597,-44.67563501848183,-46.629818510741615,-25.280804308641112,85.08060485320647,100.47085013308292,A,62.925590303758874,C,1
65+,Other,A,-108.76556786003368,E,82.40793803610342,67.30858171791527,17.501206708331424,-36.52554312129135,54.798228800649554,-11.564554253247355,166.8106605773859,A,82.1427172301495,C,0
26-35,India,A,-150.34379085805028,D,27.132760839340154,-111.59630871875011,-112.33900970606956,-45.48287182436174,-72.13471985072452,13.144947933381177,-63.80188777597786,C,111.5872457577793,D,0
65+,China,D,-201.53581376551014,B,-55.07151631803726,-147.8174684971382,77.87333025649762,-24.31929657584918,-1.5762193443870691,-48.72862615802066,45.105953546918656,E,114.91669724013465,A,0
65+,Mexico,C,34.13191100669326,D,15.793544087292666,125.15689814376437,-154.08931661234513,146.9719376902718,13.241085561170394,-23.36263204778834,-100.84848546706941,E,-26.079808672131726,A,1
51-65,Germany,A,99.15366229836879,B,-95.74465042389602,-73.15129301199799,119.20166145699294,-241.9351280088184,15.934877626432062,-1.7321942996055328,-55.56802308289149,E,171.4573238991322,D,1
65+,Mexico,B,14.675589793235734,E,36.88885102188876,26.38634079343447,-81.89739137585967,55.93439459947397,103.77640469489018,-86.52952578244172,43.454699516735076,C,91.03630648097145,C,0
51-65,Other,C,-18.96466935936016,C,110.18773396815922,142.95137829387795,74.72233321376461,175.37401317235194,-190.8927155295379,163.55278988761302,-92.26627672976774,B,94.11558338632564,A,0
36-50,Mexico,D,-19.23526334501287,C,108.34856435342574,-116.64744131906228,-86.55078339996804,98.7822980573509,90.94491306949293,-17.062198434396716,79.86587688861306,C,-116.13029368010058,E,1
36-50,Germany,E,-40.480180318866466,B,-91.50550464233385,-222.61807041752513,179.31802096893617,-89.61933710385692,7.929219416862428,104.49930636108058,48.06654401905077,C,4.770651713218851,C,0
26-35,Brazil,E,-38.006129010359714,A,-189.31077000247805,16.421204359352007,-18.620223341719292,-93.58813349943553,114.09576839181742,-96.7408425687718,-113.60739222305239,A,7.646420888504772,E,0
65+,Mexico,E,-64.87362475818269,B,-20.986723948055992,-98.98714589427134,-126.76334689623769,9.29751020145082,72.11371632510442,-37.900820645114095,116.85758106848706,D,-30.49711046396148,B,0
51-65,Brazil,E,-21.751801621299204,E,-34.72751376996371,125.8690943374013,46.25844854625429,-62.87353627114396,-123.6548404906526,21.76401548022262,17.8254416444477,C,-156.0880347941005,C,0
51-65,China,C,-17.69411262667136,A,-61.704456715023625,-4.936126134510046,117.52909788587742,179.5211692889901,-37.61028934502431,152.66753276045645,-156.24069223018202,E,-54.63105529761185,A,1
36-50,Brazil,E,-57.757296671198866,C,90.06931719305855,-10.159520559830625,-136.73776139212467,40.88943391515576,28.867893941139933,45.365166958179465,-112.29590876473597,B,14.483489600002104,D,0
26-35,UK,B,31.445446690800065,E,-303.34821469192457,-20.666252067508793,12.356014310300905,-71.91797773514806,-129.85347822399905,1.3732105895174427,-16.335943970396354,A,79.3768440749035,E,1
51-65,UK,A,-132.7030562380086,D,-79.68471058687837,-29.33376012773775,117.9971917969402,-52.467410207648456,-170.20903897195618,-73.0258033746781,48.436332766729834,C,102.35084091329512,D,1
26-35,Other,B,105.21900177342856,E,70.1669649124408,60.42311536263939,155.01260551045075,-37.404314660229744,-42.65314491595797,-134.2048371015919,7.471820990034638,C,-105.98572083846238,E,0
51-65,Mexico,C,-5.885919335676085,C,20.042783910864394,-107.2818157840559,-105.88556569203801,14.880224218958807,99.15709954104676,44.20672428513079,-73.58672507597934,D,38.54636894837958,E,1
26-35,Mexico,D,-25.613592001806364,E,55.813452078451675,-31.02012491908645,70.29341566229004,86.94791239535526,-64.42349472929936,-7.6501046484340645,96.61248477813479,A,95.57593047202296,E,1
36-50,India,E,-118.5313547492027,C,-117.496920011642,95.82413353737583,156.94564729693775,-187.79778379958364,-72.10710608503776,-20.97890416008171,35.7707059680435,E,-12.179876654543133,D,0
18-25,Other,D,98.48796366473975,E,27.693841678706693,65.53812112551782,-18.4715882893534,-9.447596437632024,-79.16889777735355,-65.48232157708739,-51.944636564123655,B,26.11990526076392,B,0
36-50,UK,B,-39.00537056571447,B,14.666062745332425,34.45339150939151,78.9395761317813,-82.67565494051014,9.059463205711264,17.289345180031503,-87.77999001181122,E,44.47908168831692,C,0
36-50,UK,B,94.4163982163521,A,-164.42315726280273,-41.99107394305898,-3.5642221050741663,58.92497987396016,124.4718909872955,79.06042452506432,-116.1836686663141,B,111.59377085865391,B,0
36-50,UK,D,-234.91210439235917,B,197.9412775426493,7.023072836448809,44.974607124519,213.79547265538844,77.32371384222212,-187.20084833612074,-11.703096717609016,E,145.08992358418027,C,0
65+,India,A,58.20973458066461,B,36.159875481169465,-31.742480166872124,-94.89709712763444,-56.289703457305386,-148.86269980706194,149.4895251025777,-258.34127879079796,D,-211.11284940416098,C,1
18-25,Mexico,D,28.12573588955823,E,-16.17017481204362,208.6820197745661,62.594358438888776,-73.87581642520247,51.551444809797786,149.53928317555742,165.7177200493124,C,-115.91596942957922,A,0
26-35,US,D,-191.62922972677015,B,119.71856426866955,50.23618716012754,114.35698614277186,20.585161254114198,276.6139538013151,-74.59505924376973,19.70452990645983,E,6.072772645631947,D,1
26-35,UK,E,183.73742070700698,B,121.0494989142975,34.29095543691337,31.586312673490696,75.23717403437522,52.66597918358878,-108.27627609827294,55.24830909261156,A,144.00704971371735,B,1
26-35,Mexico,B,15.756009016906313,A,-169.44533664910293,30.342235271284064,186.97228688751244,-44.32306585260756,37.980546773382834,-158.30871260868452,-277.5197679317088,E,-46.5771122757504,E,1
36-50,Other,C,253.15920740480033,B,67.62764804362634,104.97670591302963,-155.35481583616445,-104.62805907326793,71.08606079563299,-19.008844987777675,-107.7665630672721,A,27.971369829257007,C,1
51-65,Germany,C,33.2078170579447,A,86.96445906944743,24.847494569845573,-22.35893855630426,-0.5197036506196102,99.70589688115555,-54.94454412102523,-20.067757164830685,C,72.6840839475335,C,1
26-35,US,C,-45.64120761125029,B,-140.70060574629676,0.19167573522943746,-132.00720872455562,9.104704640957692,5.741288449847452,-37.49235190527553,43.61797654436724,B,-128.27918475514178,B,1
36-50,UK,E,-53.158219392484185,D,-129.3382430663821,-31.055836458225194,-154.66707071739583,-78.86279264211187,67.51346521274849,79.45649243938168,-220.8717745854223,B,-59.87789690976625,C,0
36-50,Brazil,E,-51.35284658994084,A,151.36802210324828,-8.796996490386261,114.41745558169775,81.87810916725317,384.237048686887,-23.118192459071896,190.14924388853495,B,87.56151058565364,A,0
36-50,India,C,-56.62581737518555,B,-17.61774373591329,100.60286223194817,-6.532033380364297,40.04250923520994,-37.471367916896824,-135.9842612731983,40.33015216202928,A,13.197872588909053,B,1
36-50,UK,E,49.74429021737766,A,-98.92330576259577,0.09444835399586377,90.06726261542751,223.80895167418896,-160.7922289966975,26.49204739706576,-126.91112185584292,B,-111.74478722171142,A,0
36-50,China,E,-144.78539575620957,A,-2.288977039740385,7.956704151357993,6.053404721669965,59.502537371807016,-68.02584645325886,36.05866481731284,-187.71944753583668,C,-41.415844879187944,B,1
26-35,US,D,-42.70096168299718,E,-71.28115948859546,5.661599268014865,29.71857483702068,64.31506219274065,-73.26574877809094,-128.1382825114437,-116.18988329659518,D,31.55628116869983,C,0
36-50,US,B,15.742760753990611,A,41.56309132670701,-176.7981758332897,-13.562721871954734,72.24902266422825,174.20458914705378,-46.14970311196826,-43.75016119490823,D,76.62523813033306,D,0
26-35,Germany,E,-10.240203097042103,E,-88.5707204849503,103.11885162362873,-42.80084438613532,-46.703411513474954,-175.40632769160644,-184.3665594079727,-30.500263793482585,D,-15.946176532192608,E,1
18-25,UK,D,13.029542009116653,A,-1.1682786152679585,-47.13890134849416,-167.8810972965836,-151.01890710068355,-177.75402865386414,-170.52331157008044,57.929335999485154,B,-5.43628816307346,D,1
18-25,China,C,101.16689298259283,D,-134.25213494604628,-68.46860287436704,-0.5534250278240773,101.05219167365165,126.71149403620332,67.6742375082408,-152.50332143945303,D,-172.41857220569057,D,1
26-35,Germany,D,125.58163614329119,D,-8.686273320204954,143.3213932663247,-75.12474266898167,34.16933304133138,172.8313894530409,-178.73683827797342,-34.32557126612261,B,51.8793337773515,C,0
26-35,Brazil,A,-138.35674027543527,D,84.74643307474602,151.73268567212295,22.09327517276013,31.4331958064268,132.46059313432292,72.41364432567428,109.8027501711537,D,-89.93643086855786,B,1
51-65,Other,A,123.36294511126356,A,82.2566906470864,71.57196197070247,171.77820498014663,119.57578971948102,75.61138233457235,-123.54609216049073,-12.445277018165884,A,-21.797853131673346,C,0
36-50,India,C,38.134057581932154,A,-13.577120816814514,30.456066995497753,-63.930827425536094,-17.328528919524803,-22.772176825345422,40.395535636590054,172.7786913083496,B,61.37199832841921,B,1
18-25,UK,D,92.55382334544211,E,-131.13871960723984,109.56287568090133,17.57703522379436,-79.2688188342771,109.96531104707701,147.8390692435426,47.151116730764656,D,-90.32638079365512,D,0
65+,Mexico,C,129.47829426906844,D,129.93043292764725,-16.67640846456737,21.91653978777441,21.031153925411914,35.26183812004848,-8.20573623289308,-153.53013640191753,E,-200.85089711163295,D,0
26-35,Other,A,-82.16033128821057,A,-48.687217590158625,-48.974817349674,-128.1571805801929,-69.4942346239261,-44.269141078163294,50.802980529933265,-49.21080600114665,E,6.607466302201493,A,1
65+,India,C,59.76100448880174,A,-44.31737241969808,-29.20078868383036,33.99121291046118,-112.26290869402295,-76.84099677384737,-69.1707615712304,178.43566186038294,A,105.79249904150332,C,1
65+,UK,D,36.077774115771746,B,88.52330671179043,7.574080229701671,-69.35041829366365,154.52011706740433,-219.88468627529377,113.22464703016826,-39.52735137341647,D,83.24499795292454,B,1
18-25,India,E,141.42422639921136,E,-55.83952311076155,-17.457862875328253,-144.79988993676537,274.05676573055996,-66.81950345195106,-56.8008069324565,-25.606831321568425,B,-71.23600857004051,A,1
26-35,India,C,-76.3048379441552,B,-78.10124630784298,114.01124969920406,-19.271466375603275,-42.825006683568674,7.597709738434711,-11.271578320072194,-131.70510240080782,B,-156.55498468698997,A,1
18-25,India,E,-48.77237061533751,E,-87.96741711532805,54.14624724550995,61.19419225479251,36.861250851671926,-154.80492440112593,63.44224724863828,-28.581518943843427,C,-138.62064079843177,C,1
51-65,Mexico,E,-86.76929413099352,B,14.384573016193173,-126.73684734777564,52.32511420778465,67.98969608527693,-28.7427022785507,-143.0926311524348,-202.10278614837017,B,-203.7457461137428,A,1
65+,India,C,-137.66730343120193,A,90.6777126239479,-27.608797167778672,157.66930862901052,91.38344112027042,-8.559055194856294,-14.008037916800795,66.84678123727942,E,174.1856164378734,E,1
26-35,Germany,D,-18.993196898494975,C,-84.65723936995437,-93.02732505950563,-55.89560386987537,-68.39121881269465,-116.62344487513924,-69.22182128957242,-28.28187750048104,D,68.50153602312203,A,0
18-25,US,E,60.705798215923224,E,-133.9838618946681,-54.78919856653497,9.633832578521218,-20.828454947682147,-59.28789365920275,20.750779017094366,12.18496951672125,C,-103.56759146308048,B,0
51-65,Germany,B,-124.48712078924582,A,63.742725011902614,-19.460494725751484,186.51750753588644,101.6165962541089,-101.5072332007866,153.3453641544599,-124.02258441291704,A,-154.71981506758127,E,0
18-25,Germany,E,-142.56250452153475,B,-121.36050400802456,-38.62565025687699,31.156102489984654,0.19115142241868158,-52.50703224159289,-106.70203209293956,15.332410596966268,A,166.59068234130459,A,1
65+,Brazil,D,87.15944726947717,A,-16.65921647196425,151.44297414085932,-35.30543494745497,142.21120259912138,61.926206718410405,-133.2239027312098,-1.3666513549581274,B,10.733063042993079,E,0
26-35,Germany,D,88.15393580755374,A,-34.57907515667566,-195.5516076702581,-187.17881513536386,150.10042897180796,6.89160417181124,35.78686956575103,-163.6584933194132,D,45.636686752654185,B,1
26-35,China,D,125.67509320854857,C,-66.38501749326988,81.72564531922325,103.59524422751227,-15.409803832546698,61.196747183981145,-0.06504254385452844,217.8860389809379,D,-21.50782513274722,A,1
36-50,China,B,-66.44478926155794,D,-49.32488133843084,200.91528232908487,113.13707643403265,-10.233976151900686,102.44028936147652,-23.50484003125823,-71.42598300151255,C,-4.821765326421575,B,1
65+,India,B,2.0428811434064893,E,32.11746912067724,46.25845522556161,-151.7379802559858,-10.040561084335106,75.13003945437985,25.185522676965988,-43.38022925274249,B,73.50661295406492,B,0
51-65,Germany,C,-18.034837223405628,A,30.785118351421353,24.0008926414599,82.5655564072261,104.1092571939785,-100.27501740224147,10.686376495426936,-42.003070455148126,C,-218.45757857688574,B,0
