civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Married,A,D,58.74152100184475,-112.45292430299483,A,-87.59954716010832,C,-44.33157286666478,-108.44716478731536,94.88515602617886,0
Single,E,C,-19.820388038904106,48.32472376417255,A,-55.72657920652778,E,-15.201325443100647,19.4708098989414,-72.87407218887836,0
Married,A,C,-14.215539753952754,144.30947705117478,C,-54.50253256361187,E,102.5549347319242,-35.324598760111144,-18.395965627585777,1
Divorced,A,C,-42.68076350676148,106.32002957430772,A,72.92560849169273,A,86.82452521233782,-57.54250744791,-40.46943410971217,1
Single,B,E,57.775439680405896,118.43551337738971,E,71.28490074010942,E,152.2183071598249,52.648153290219405,-112.18321969749405,0
Widowed,D,B,17.844500846464893,153.21531725034282,A,-66.24235101930978,C,6.08237841932713,59.20933364869232,49.32810481607214,0
Widowed,B,C,-51.7291105467018,15.241982476916718,D,25.187133922089934,B,125.6688300174593,-11.767893389488428,70.80606636124294,1
Single,B,B,-154.36498465608784,-85.79906063628358,E,-129.47951917164215,E,261.09622206773656,-119.17785019542913,200.3573266088809,0
Divorced,C,B,93.0540279201604,-132.8859885678894,A,49.63947678193826,E,-8.913959673825444,37.98147197404973,-220.78618895570386,1
Divorced,A,E,87.67435015400157,-28.60031941143021,A,-70.92454081941577,B,-156.2290590791394,87.6985335645567,164.49745631099995,0
Widowed,C,A,47.86602415814359,-73.20924418460106,C,107.71930448367142,D,-14.103680727135284,14.134006369272633,21.44036222277593,1
Single,C,C,11.178465853869273,26.773380034182935,E,-59.52774430217372,C,139.9275180668924,62.99880843734035,117.21260323978457,0
Single,A,D,25.43305229688255,23.08827438873122,E,28.750787391761957,E,-104.57141562257861,-127.12429847865221,47.74818828012,1
Single,C,A,126.1683034266117,58.23168244727172,E,78.76302883684104,C,14.727515169160673,120.83390133664271,59.096677138620194,0
Married,D,A,-13.420125953719584,176.5707110360205,A,66.09641984774096,A,272.0546798969937,-33.690632988093476,213.92175163901172,0
Divorced,A,E,69.9286096493312,-195.58867957664913,C,-139.00426358039797,E,183.210771003581,-124.2335230346129,-196.26351590676262,0
Widowed,A,D,42.46636832406429,-125.00591016516822,C,-25.09584019493667,A,-111.19801694694861,-77.84577093610856,-25.60063187084647,0
Widowed,E,C,117.03426354174292,-3.5994263076515596,A,124.5770664687593,D,199.04952687052256,147.1432444195327,-29.265423014240515,1
Divorced,C,C,-17.7060149031065,-95.39392951417189,A,-79.49591174758558,A,21.493572741829027,-74.87596099554173,-33.33552111696831,0
Married,B,D,84.62011303567408,-175.89102697815738,A,24.071368018281913,B,-5.149784927022174,62.468724384565036,-250.49075532967572,0
Single,B,D,-121.61404836842105,126.96818194819559,A,68.76290319788629,E,-145.65021010204754,164.35005899073064,0.118123616393885,1
Widowed,B,D,33.103626438973954,74.2282248570296,C,39.143254910088245,A,5.848804719231805,76.06870734000222,43.711175088858084,1
Single,B,E,-82.89604258321684,48.93819177014107,C,7.334176374000792,E,9.668029485894916,-174.35529796398131,-28.116272382689683,0
Married,E,B,31.101038518291485,-6.257548246687186,A,61.99702718016105,C,38.47876281249285,13.769099535895638,-208.4251691546298,1
Single,E,B,-3.5899513848160267,-148.6919705267537,C,87.1581651540563,E,8.463450025944546,-78.78747731901713,70.30252630435717,1
Single,E,B,-28.85381598838313,102.90935705204085,D,75.93467643898639,B,-49.56361275804653,21.659901867644773,75.63388796020527,0
Married,D,D,-0.9984084347720382,-133.2870669581184,E,-7.141054101278756,A,95.32037609423995,-202.8095429507434,10.721944626865627,1
Married,D,E,16.88946944645746,-109.4389286221398,B,-31.881640652440336,C,178.17600549191644,-50.513452757500644,-117.15834869401709,1
Single,B,B,-68.75164368553561,51.37915380694592,E,-47.04324413555244,E,-30.83624260138724,-1.7833054937802093,-37.586432512396435,1
Widowed,E,D,-110.57062720363233,185.94571250059016,E,-104.10982795924217,C,-56.29296388690078,133.42801330054945,-213.07042432961106,0
Widowed,D,B,-169.7965005021428,8.772866943991206,C,-23.339831467725915,A,-34.945795446628104,-18.78247255036212,24.64370331923352,1
Single,A,E,39.1783576421578,-56.980413138004046,A,-52.796201180657434,D,147.14400669973222,-64.2135096125473,-176.93184668941086,0
Married,B,B,-83.0002491754118,-190.88864911497973,B,17.117527897418924,C,-101.69335085205225,-237.06345262033827,20.15171422821929,0
Divorced,C,E,93.71357897945863,-6.134474943443612,A,-5.436476862232651,A,-43.047897777170824,-92.59054576747124,-34.04792266978105,1
Single,E,C,181.11761681789577,5.904195091820196,A,129.374375787825,A,169.16190694451512,96.82816706836206,-128.8522955907001,0
Single,D,B,49.027481430170894,72.98496463702824,D,-101.44400920008454,E,-116.56424276512485,-84.37720379886657,-7.278202373513462,1
Divorced,E,C,41.850195651603535,-194.21109311602228,E,241.94836717921885,A,-77.35455688590534,8.386947665999216,21.897711463154845,1
Widowed,C,A,52.403365736539065,119.898503892124,C,-178.99114737930302,B,20.613047282583835,15.158299321045188,117.72628388200042,1
Single,D,C,20.140317336432123,-117.41366526903944,D,-88.55599953099778,E,-21.704770223977523,2.0669894257525594,194.92607642686616,1
Widowed,B,B,-24.881434843345147,64.30589681746886,B,128.1770243987617,E,74.50720868249374,-205.34234229990335,-81.10940112729878,1
Divorced,D,C,-86.53881588807889,-4.784297175141397,D,7.644312391311027,E,-57.52384294036877,82.56230709305693,41.81336446444009,1
Married,A,A,-73.95829490148257,-61.87621546503374,D,60.782335485817406,E,17.65762098406312,-192.99374853799486,217.29256920510656,0
Married,E,E,-47.35275699355732,-74.94792705514823,C,-38.61480940485203,C,-175.32174489492468,21.500754835599263,11.090106103509921,1
Widowed,C,A,-192.39134896626317,-52.26504366852741,A,-106.63000206094904,A,-113.21518089383915,-36.18319020279267,65.89756336553052,1
Widowed,C,C,99.37996831570342,90.25091385802995,A,-211.8994569643195,D,105.12573722953104,-75.98237128219895,-65.07521418985935,1
Married,A,B,210.89456684520744,11.242697070386152,B,81.86055905929783,B,-12.24665373191773,83.58052920518074,164.86663955181146,0
Married,E,A,59.14158729094451,128.74387219072955,B,42.61478101939268,A,-121.05442523218993,257.6039088822029,-88.54464460979392,1
Single,B,E,-103.33828394288014,-121.02647815518628,A,47.26960478319987,E,-55.18680604647156,246.55450956056106,157.55409020458328,0
Single,B,B,-20.496750331306984,155.84228200996935,B,-10.216270051559418,B,161.3561379797822,172.62701008080867,-115.02168692350577,1
Widowed,E,C,-2.2980597024297627,71.45444908851121,C,-12.115032073328972,A,24.158080962069526,-93.20006792673216,-40.4611238531279,0
Single,B,B,114.072602973479,-83.23551237329869,C,-112.49870289207801,B,105.3690079778677,-12.716476183335798,-26.967014820799584,0
Widowed,B,B,156.5173242544439,-108.99773612005681,A,131.93766049309968,C,-106.71179669518224,21.591634915130236,-24.71433973297959,1
Married,D,A,64.33709782594327,-90.77292731515008,B,37.11000412460187,B,-189.67818465356603,29.45162315626145,71.16151736038036,1
Single,D,C,-53.230866294962055,52.72796996200796,C,-213.3088967644741,D,12.458147646833321,1.7255585079610325,90.53759312040658,1
Married,A,D,-53.14498063495644,13.290249891234385,D,-168.9284987865067,C,-226.7982033462368,40.24006753015244,47.15676992903282,0
Married,C,C,141.40115034956187,64.97928912923187,D,85.3662900100163,A,-22.07425448903285,30.991785564033336,21.04151755637186,0
Single,E,E,215.63917036721853,65.38376234068917,D,194.4276708194824,D,24.166313851828065,-152.2475743876659,62.65866241511128,1
Divorced,E,A,94.34416252991295,-62.86018509428576,E,-111.48665938132511,E,-59.171635291059964,23.754297797339575,79.79336917763354,0
Single,D,C,-140.1205605122775,6.037484900909988,A,-73.82451066483064,A,-169.89276333498495,67.90522450362879,96.08157535824658,0
Single,C,E,-30.49803036717973,-208.12054390601088,B,-25.973964975445384,C,34.622111500460896,208.98954151324335,-38.24714953291842,0
Widowed,E,B,-42.77861488629545,103.78617700875151,B,-147.2664756235458,A,154.95095902762623,156.22599072658733,-119.20488756543499,1
Married,C,C,-7.990936654264025,-74.04666442166891,E,-65.94715224443839,A,20.47537222754111,59.85063462442315,141.947109074236,0
Divorced,B,C,-124.96413191372788,183.43456310261922,D,34.452102583279675,E,-29.174523606142227,-60.898524545939004,-123.31433998832706,1
Widowed,E,E,-34.97361441445055,-73.7617745575472,E,-150.5922266189808,C,58.4272238825152,-20.380418505736028,62.6649736135101,0
Divorced,A,A,113.85930943087807,-28.665037717285724,E,-107.49557325832998,A,1.0989643321034652,-212.8103003605135,-203.75589108308958,1
Widowed,E,D,248.282765625624,63.63143571283247,B,-157.20439570046705,B,92.25406812901139,6.3162049267280596,-164.36867244796844,0
Married,C,A,6.471398769498604,8.84175898093731,D,75.74591626445867,B,-94.3338443929164,-137.40560258630268,85.05290418230231,0
Widowed,B,A,115.53643609765172,-21.76680223579152,C,52.800118046132525,C,33.51910462048879,91.00761406103348,-150.63933377524276,0
Divorced,C,C,-91.40949754088338,-121.91226825808576,B,-88.45602208953453,D,-23.015072177747438,-63.24656370543956,79.83031511633149,0
Married,D,D,93.83395642751633,-58.71369075254863,C,-4.329940656289473,A,-29.98837521836808,-26.104855939992333,56.92089374861297,0
Married,D,E,42.348947261352905,49.99409941296835,A,-20.354433433381438,C,93.90132761122898,86.86808058421673,96.91260922230076,0
Widowed,B,E,54.83058350066736,-44.13417513348588,B,-32.83191896045632,B,-142.36193985423148,6.763630126589418,226.2430890249715,0
Divorced,B,B,-66.45531733541392,-76.9147347070753,E,-175.59733306005808,E,121.78865898318656,-2.6692635287890414,-80.84961123614646,0
Married,B,B,104.46931369021215,30.86441804568102,A,40.77440196536832,E,-85.03984500883898,17.685807528791802,18.43196419867726,0
Married,D,D,59.00051139747246,60.13942983065914,B,127.44966935744262,B,127.7643781920155,55.101793349524975,90.52213498844411,1
Married,A,D,-77.0022477953932,-182.16899286165088,B,-15.571930036750084,B,45.196588232925365,16.791325384461707,56.83660205662932,0
Married,E,E,52.38989823763027,-80.30089469377734,A,80.81573472597866,D,46.749672454374114,42.835658225004494,-3.1494624363417394,0
Single,A,B,56.922377211498386,-130.85730814606868,B,57.57581398538532,E,-101.62475446641956,-72.79669199245086,23.360388027316628,0
Single,A,A,-77.17168096842929,54.35108827765863,C,46.80201113434229,C,-8.924139334257701,46.187656577283505,17.169280793574497,0
Single,E,A,-19.520356311052904,46.06895667218747,E,-3.136747082679042,A,51.07604518453959,-142.56880168205086,202.43352638999582,1
Widowed,D,E,-59.505106611918144,65.29430521215596,B,-25.07103749495237,B,113.3506465308287,-98.00720793090755,-7.086793996296066,0
Married,B,B,-6.8669341115367555,62.35622150468747,E,-16.484601788447485,E,6.332404435771364,109.87036370363867,132.15216873806702,1
Single,B,B,43.874600733286805,13.964161057953392,D,86.78517372572936,E,-15.798724822055703,2.879145859738718,-36.968768971347515,0
Single,B,A,-198.2039126068574,-3.393214327434598,B,-154.5988519200824,D,257.7275621668143,94.473353592289,82.49354877134152,0
Married,C,D,-211.8290566660668,119.4609327901389,D,152.3731551885226,E,-21.487907748730205,-32.12697661990948,-74.10706804414197,0
Single,E,E,11.586219200082049,44.93103682484556,A,39.695383078077775,D,-213.6548610576603,111.17810751577812,-33.0275380370766,1
Single,D,A,-140.123777405671,49.941309777505126,D,63.43340254263734,C,-4.417051460970724,-74.60456910611096,-21.871441877807737,0
Married,D,B,128.7467217601418,80.64246168873767,C,47.077362086911116,D,19.450306257142426,-20.188439793874903,-2.8213937814018313,0
Single,C,C,64.75588839517334,110.00435352787564,A,23.342887873807225,C,-12.98642671390101,-80.6201996082349,-36.40427070110508,1
Widowed,C,B,30.54249197571935,-107.64586178554,E,154.9689724737606,A,54.941684193038945,-123.25833090797053,100.26052517787498,0
Single,D,E,91.49104206712428,101.12900480473421,B,-51.99681451619927,C,-55.51360610561195,-135.4133619413282,-19.380954275119183,1
Single,B,C,-107.55249239532945,7.366431413388412,A,15.673117087096674,E,-224.93698869999253,-69.41497891659274,140.3849866071457,0
Widowed,D,E,-48.669830523826036,60.928518156695375,E,1.2055206579543034,C,156.78789825503213,101.19783220692587,-95.73931560044012,1
Divorced,D,D,-194.41375723725434,-81.52103435683269,C,-115.75858811817426,B,54.19711290636822,6.897185754404644,118.85252870203252,1
Widowed,B,E,77.06779528682785,-177.11587456305935,A,51.538633062643456,D,49.35402504156271,-43.06762583003637,83.1772990579999,1
Widowed,E,E,-28.154556807927335,-172.7720010923639,B,161.6280465364577,E,89.25911756281509,-5.066117159525383,28.820012095382435,1
Single,B,C,1.971106665892133,38.066437695744014,D,84.06603000697687,A,9.789337434338863,-62.07477736976455,-68.91234013812327,1
Divorced,E,B,49.478208520590286,88.64243858557461,B,0.7589101666030006,A,-82.64938059701286,85.83001940258404,158.66006253978725,0
Divorced,A,A,-52.91968207150906,12.551213977532951,E,-141.42759346168677,C,-53.42415218858891,94.73254799416358,59.67263193292733,1
Single,C,E,-36.300762666623804,44.93952807511315,A,-62.605606112618126,D,-79.76540583752376,53.572766591146845,74.05954614121426,1
Married,D,C,52.51841680326379,-29.27720353758781,C,83.09177057477825,E,51.26920320777544,-101.2264987980647,14.800796701192255,1
Divorced,D,D,30.610031752676864,91.29347001433167,B,-137.0563047344606,C,69.94750711699231,-56.01754454714413,42.27321239478372,1
Widowed,D,B,244.2308477535746,-40.80769949105484,D,-198.2078541080502,A,-24.89573097034973,-42.65196536046647,-65.94198289767844,0
Widowed,D,C,150.38731133376754,-86.23892200435239,E,-18.817028118706773,A,-44.9611673365855,35.46665649944509,-11.31055148641255,1
Married,C,B,3.4078632308723495,-58.78237259082517,B,43.84232591617741,E,-31.015828128680567,-46.4875410050487,53.25194945687565,1
Widowed,E,E,122.10750286334444,-66.50546834052376,D,81.59031054663015,C,23.73140845701541,-257.3876220898436,92.0389396912156,1
Divorced,E,D,-30.781855398447096,77.81720406808486,D,65.76044827849611,D,213.23896502129975,-17.044967526013895,48.14831902066745,0
Married,C,D,-95.92636887551278,51.4198936183748,D,83.43043818180665,E,-181.26951281781726,-91.22318845178087,195.35021972706357,0
Married,A,A,-85.09238234244395,48.18045389463549,C,110.0702854619535,C,64.35254894281678,31.559961868889857,5.508024598263163,0
Divorced,A,C,38.88284158694113,-91.5109680456758,A,-61.23581100827572,A,-16.410055609605237,-29.773384912903005,62.03952944797503,1
Married,C,D,-7.2826110507937925,-55.7379840592811,D,5.708367042743323,B,62.980509280566,45.573067745579564,-201.24283873845226,1
Divorced,B,B,-11.795982879362771,-53.327956882854174,B,62.72243008480045,D,40.53732068486041,-45.515475491320004,-22.591841973158154,0
Widowed,B,D,-80.92938347721133,54.92037710020251,A,126.44178410435636,C,-46.82150464506864,29.097566046624035,25.987256295791074,1
Divorced,B,A,-96.32789806254371,-29.694244801367663,C,-10.167407685770815,B,200.57731200892252,-12.395430703099683,226.47577765689343,1
Single,C,E,-157.71833335129497,-53.16182086146508,D,35.76414419413553,C,223.63293786955683,50.38928657038315,211.90063470156963,1
Widowed,D,B,-17.31084258698683,128.98148388189205,D,-4.8728530724351575,E,1.9532102680379808,188.53920991891934,120.23253852604306,0
Single,D,D,236.18355788072537,193.79128584412746,D,-9.060746918386311,A,6.578506571516517,63.27928007871664,12.706452644927232,1
Widowed,B,C,12.046250273045553,26.142303879828898,D,24.716690839636776,C,-240.88609655670462,-83.04550270570954,-62.05787347914457,0
Married,B,B,171.69958927703607,69.09497673275689,D,-5.651233780602033,B,58.59080717769925,-53.906700852018716,-87.29020142076351,0
Widowed,A,D,19.687596693387565,-64.83827051002856,B,-128.5069461661164,B,30.221421129262666,25.324911068253837,284.3235422383404,1
Single,E,B,120.47598860805505,0.4010414823765225,B,65.45907466936788,E,-70.1586219747426,35.14588254197663,-99.82616925240906,1
Widowed,D,E,-94.51576048681623,-24.8157484866257,C,-60.51662722097447,B,57.81233855900609,-121.34053075997235,-73.50255336244133,0
Married,C,D,-118.76194062988787,-46.38010170707608,E,-5.509562085373678,A,83.9118826174208,12.217194035377915,35.96694010205218,0
Divorced,E,C,-17.023333666508673,-124.12179992303676,B,-98.21026771406885,A,-122.21606342484341,-74.74670524404861,165.7552677057175,1
Married,B,E,123.87809020791853,66.60849415749381,D,-47.52325666595616,B,-116.53398434950135,41.92425389405772,65.62932476235554,1
Married,B,A,-287.87582918569046,24.013948615785157,B,-28.832506850317834,D,233.73615275520027,-95.46548810121179,69.46562845006251,0
Married,A,B,22.122311782138397,-16.425778625241424,D,-130.56703104007684,A,41.29684403725965,1.2640244020486064,26.335736787878506,0
Divorced,A,D,53.58991688211238,28.35453995906129,C,-138.22572728845853,C,-46.96640154522086,55.924434146531276,-3.022564905987805,0
Married,C,B,92.03209497112336,-31.181589942834908,E,-56.014542141844906,C,41.662162278219334,-48.13119219248307,223.88690458527546,0
Divorced,A,C,18.82054197737694,50.04779358733767,D,-27.09737429315153,B,107.61401749257419,37.43866502830708,69.76948980655992,0
Single,D,B,-283.449858437148,-42.173592323162964,C,212.50043878852574,D,-67.2514281194991,28.609855407485878,-67.96051841604458,1
Single,A,D,11.234040191711056,49.40504689608943,E,83.89036578656047,D,-18.06039817949305,-38.386205949849526,-15.812233802343595,1
Single,B,E,-128.05436368536613,-21.84142232355202,D,58.24285868596976,E,-11.6030150459455,24.445644965623874,-163.35094038732262,0
Single,C,D,75.12161389748826,-17.283637849443288,A,-67.62794870811848,E,55.32278240493827,137.15065503442878,145.56767381900724,0
Married,A,E,51.5997026830735,48.43809003394202,E,87.05946999947692,C,-22.365795282137217,1.7481123520746182,151.3390288909328,0
Single,E,D,-22.301571947982794,67.79090470624749,B,178.4306284176818,D,83.09660234867822,41.493272785423756,-17.920053492406023,0
Divorced,D,E,30.45781093183536,-77.93296547906911,D,94.33756499589072,B,-138.80683536255768,-61.8993858118517,52.616182493691966,0
Single,B,A,10.373890520145913,0.6282379351408119,E,164.46118347235827,A,-44.342316630733315,116.51667128991194,32.75308429262533,0
Married,B,B,137.24396934854147,64.59387662516266,A,12.859540758175585,D,-74.75008289441254,-60.69602507233418,104.20189759567715,0
Single,A,C,88.354406166175,-110.02111376016524,D,91.44741170736812,D,104.88020629008372,107.91145751327755,-50.648053010477135,0
Widowed,E,C,-52.09202742476246,4.422624289013663,C,152.81293418520988,C,42.39072149204891,159.94389620603582,26.80772379773274,1
Divorced,E,B,-70.55445758765603,-129.03166078636795,A,-112.9097684526572,A,31.196555391436164,-6.87989174172203,-61.32076444459632,0
Married,B,D,-53.09168184897105,37.63004353333759,A,87.61439683919399,D,29.28977764424684,-171.35319191472587,33.229650300724614,0
Widowed,B,B,62.278503560205564,-89.56466473739455,C,-32.67020374282285,C,-11.385568714717703,13.26396317583117,-78.20698147113032,1
Divorced,E,D,25.649318087907723,78.4447041707278,D,159.4033132769519,B,-83.64602597011323,-48.19822394530018,-13.81115854686055,1
Single,E,C,35.583602740461984,-60.89947118699956,B,159.78045780558512,A,-84.66781234342659,-80.35037134713632,55.44524873673473,0
Divorced,C,A,-103.539966997006,172.78305667587423,E,-17.598690627899618,E,56.524647162155986,-174.936437206454,-193.97921198878984,1
Divorced,C,A,-102.89381282988276,11.361734620619247,B,-43.69095801270712,A,16.487779811209844,18.720418548895566,75.96056334277056,0
Married,B,E,125.45820901551521,107.48852663810776,D,-6.390146525431308,C,-87.10191951884852,74.52964253524985,-42.597273123366655,1
Single,D,E,-101.7456035547668,141.90352591657913,A,-171.76584002877365,A,-77.57712503205207,51.80585746182642,44.80122310681203,0
Divorced,E,C,0.2626261931375302,-155.6834240501344,B,24.493116769314934,A,62.48515485002605,183.0814344195528,-111.9510761503276,1
Married,A,A,35.31320476438562,-94.39634139967352,E,-29.654166812147547,D,145.56422954302695,-57.008046185089235,97.45783053910529,1
Divorced,D,A,-102.83093820385689,195.99291459968018,C,5.5958221582307734,A,58.471133559736586,-84.51233206342825,63.17473228146595,1
Single,C,D,-0.5780043218436819,-178.98122100022152,D,-87.57408777080147,E,-130.3660277921016,-24.868002973430293,-13.016163855076707,0
Married,B,D,14.527991081500758,7.718378326762032,E,-36.00344225577968,A,3.623322624286423,-92.18309715411624,-143.91020148865928,1
Widowed,E,D,-93.82444280588602,-91.4572537275603,A,-18.119176352585058,D,-86.50672728548662,37.41441094226288,-104.32654317686669,1
Married,E,A,60.827743749930704,-143.21427855384206,D,-16.770031219718767,B,-65.36634421300789,26.53755379522162,-45.79540848392635,1
Single,B,A,26.851099795909672,14.063854636619283,D,70.8014643494567,A,131.997225346978,51.85654318126589,2.137109247010923,0
Married,C,C,-14.45919695435906,21.005519885834996,E,-33.81637159392671,E,-9.759461057096232,254.97278635168814,65.18950514528737,1
Married,D,E,62.34041090871166,-219.38018245076125,B,85.22225468743315,C,104.65138650190582,-163.6998529108618,-16.253250765580177,0
Widowed,B,D,91.09192023354508,142.40844105657484,E,157.35133885363746,A,-108.97895884964855,-70.44986296812081,-154.53223560787848,0
Widowed,C,D,-19.467494232480828,3.1520621737878765,E,-12.646323944089213,A,52.756899924075995,-124.69819281508232,43.603641090921656,0
Married,E,B,-19.250480190415654,87.58411350683744,E,-98.4706211688412,D,-126.06286946161835,-91.88035325467962,75.188047912801,0
Divorced,D,A,133.4967475716687,97.18629505270663,E,17.380432171276656,C,-103.09328396940076,95.70677174844074,96.47231185542444,0
Married,E,A,11.116374638688837,-46.30621339874349,C,-107.14906772820483,D,48.5247384802749,-21.108908949177764,-16.382722201848708,1
Single,C,E,84.74452659403447,111.97864790361255,D,27.893856806522315,D,13.930811448882654,-18.85140311836334,137.24323653729215,1
Single,B,D,95.74474611456147,-66.07472729109938,C,-93.47483895119396,B,-6.7493061475067355,-81.45215847105406,-79.9495866265905,0
Single,B,A,43.2449483394115,13.939839999701237,D,69.78871952280302,E,-132.88616660005724,25.17931756804878,60.679155665532946,0
Married,E,A,-51.887626528809236,134.53887839866715,D,-38.93349904450102,B,141.36282420003502,5.650228531728136,58.08482665675737,1
Divorced,E,E,73.39213293840129,22.296869437235106,A,-172.47331707545268,A,78.46486480660342,-147.6542624018107,4.479375596007923,0
Married,C,D,141.8221764981332,66.06052545818932,A,43.59463964020896,C,-18.851970189330615,16.789075590521165,-64.68201127677021,1
Single,D,B,171.6393029524345,-67.45776012191796,D,149.02407219007569,C,-21.55417958544925,-79.93955491785673,91.13684518724963,1
Single,B,A,52.50583031698623,16.13645948102374,A,60.970862863868966,E,-203.47096979283563,-169.5148448735014,-54.423695302188,1
Single,B,C,-102.53760523000592,-177.83481595852214,D,-199.87011466540315,E,-92.89661268269688,-18.170301686277675,-224.48320599454158,0
Widowed,C,C,-90.38866160949212,13.6144242311112,D,19.93761150580499,C,103.7216712010774,-121.60633263908865,-51.61367854347676,1
Divorced,C,B,59.47775864781055,-173.51192353642492,A,10.783939643004398,E,-110.17977443557237,103.38274028102059,134.75351150540087,0
Married,C,B,13.656361035868697,3.038613447185597,D,45.599681268912796,E,-66.13120762664512,2.0221971766587696,69.29417323658281,0
Married,D,A,-70.663080991841,-30.403209216548444,D,164.70560319313668,D,-180.44141353240036,-58.62371029423809,174.60907161146042,1
Single,A,A,-70.77795575034054,-18.624511876911324,E,-5.57881246581867,C,50.49768669890513,0.4509714889366097,-125.73660673288578,0
Single,B,A,-87.70509734985906,-139.3889110370243,C,31.678277054109895,C,139.07232396440418,48.7846463029677,-136.73584219642956,0
Widowed,D,C,-110.3790812061985,141.87306564189166,E,-213.81518161192196,E,-45.54939616743821,-27.303369037828034,-136.24200420573004,0
Divorced,C,E,42.19429571969367,-93.12844611420923,C,254.4105488306853,A,-9.872580419333497,225.6200607846587,19.75014160581663,1
Single,E,C,-36.837674759569104,-27.16691781254621,B,26.624714878197125,B,65.63718845623865,50.757048549561866,-19.642037719503282,0
Divorced,B,D,97.9179098610525,-99.74061160733595,B,43.25735486191854,A,-166.04543735840235,35.589012929611144,-178.8565245999479,1
Single,B,E,34.47676961072086,135.79112635599873,D,39.447146830368936,E,-114.81793213703659,-7.874224711921431,95.21932570471915,1
Divorced,B,C,106.54839236922817,-32.277748721510044,C,152.20839398907856,E,-109.86874823509541,-141.12051997704882,-83.97690154343756,1
Single,D,D,173.90262469561262,-23.83527608221003,C,-250.8587310020034,E,-55.85469231056139,-6.283629093658481,-60.77518855462996,1
Widowed,E,E,-64.51290515117148,84.27324037515092,E,287.167483815802,B,-43.66736177829817,152.48046898948607,-20.0207992326884,1
Married,A,A,-34.06050018885557,104.10677467119581,A,68.79995054181666,A,-177.94392827267083,-9.244004468448567,-50.830947047440546,0
Widowed,A,B,-34.98648365081352,84.17804729485465,E,48.567644333156295,C,-202.16402488807313,94.71629584165284,102.93690689514708,0
Married,C,C,81.19074951251503,59.354112197655326,A,-67.28479607985818,B,49.138431349891235,-19.525968049407023,-202.60554317864143,1
Divorced,D,D,-82.23259515400495,81.3743274907416,D,98.92097786323556,C,-43.01862152292738,-173.7092281460032,0.04903631096926524,0
Widowed,E,A,-92.51641115984287,-34.69156511636223,A,68.50305813619279,A,-100.09554463219688,-72.10319162126041,16.261936068353133,0
Married,C,D,-142.18663877006017,-20.040634179634594,B,38.791576003893596,E,52.052634210925596,-37.658962514160656,-62.1223083555487,1
Divorced,B,B,93.84612830156695,90.45292552349841,B,-143.64619947099598,A,-27.366970643064608,5.404036338506237,-55.62259122796098,1
Single,D,E,3.5546166480791808,39.876471688742456,A,20.126359898716924,D,8.556781335370845,-98.30513741940517,-101.43204388321485,0
Divorced,C,C,-15.171377003459233,119.2327247236936,B,59.173021058334086,B,-128.34761578103752,66.62788860159556,-84.7870852231615,0
Married,D,A,-10.311833569777527,106.2639703537809,D,27.140676455311937,B,-6.933072816703781,-93.25125953490591,-69.10222508053755,1
Widowed,D,C,-22.747762718616872,57.37397840203613,A,82.21970348202345,A,2.876618346000995,-22.671286685245875,88.52049203234772,0
Married,E,A,104.04177067768777,34.67764844286415,C,-60.42702997913093,C,-41.83359288397387,-17.942401704869148,-49.47884711661801,0
Single,C,B,145.0892955005048,85.7155764534774,E,64.23452041110735,E,-148.98608836740235,102.61355470783062,-69.5356521113996,0
Married,E,D,-22.35885971072022,-166.99714926606714,E,-6.436443678894864,C,-24.749753686960883,188.40949182081764,56.892669450364785,0
Divorced,E,E,39.392501362624884,150.40689067812434,E,-153.15238257004432,B,54.56051596022413,-102.39890632399877,-89.68424811397139,1
Married,E,B,47.183084083419516,-11.272096212446652,D,71.22144557486448,E,39.00912211998336,-35.37122788232655,130.17986418867557,0
Widowed,B,C,-100.68913474269839,-136.60577795315402,B,6.816026660711619,E,64.47975586935279,-147.99606665141582,-66.4520438288095,0
Married,D,E,32.622382729523416,-144.42767539695967,A,-19.485988829251184,E,-18.884740473697832,40.54384180466128,51.81679482354532,0
Married,A,A,17.490756586827114,-87.56251063701,B,21.84466857031508,C,-30.32914774971866,227.75765379971006,12.937790171634846,0
Widowed,B,C,29.39880670497131,45.39103790362995,D,9.426473752641778,E,195.1823696666533,125.91456296570345,-27.966758090953615,1
Single,E,D,81.00332907804766,-61.29583901971859,E,-21.072402459079097,B,-116.38955141728347,-83.25303745210898,31.24962298660277,0
Married,E,D,6.845297273303164,-33.751994618485334,A,22.357081595232586,A,-4.835335775546977,-76.44912667726406,-20.87455001303179,1
Married,A,B,123.17044730649529,-28.667682917608072,B,42.00583581402286,D,-34.347780329776,-61.342036826206645,43.87111780355475,1
Single,B,B,62.50377681053174,-55.68391869114196,E,-116.71547067173364,B,240.6344996457908,35.36339798655347,83.79283645988146,0
Divorced,E,B,85.24926794456947,-10.02927503085578,E,4.0344154794750935,D,-92.62515629750209,-200.06985035579814,182.29315383160548,1
Single,C,C,142.6695817112902,-113.26518553707614,A,21.59003299639757,E,-30.23522516893137,34.66586045288089,48.60350943976008,0
Single,C,E,-45.77118293188971,-48.79485214698945,A,13.415077897491518,C,50.989165360131295,86.07175197481679,-98.9395479392358,1
