age,marital_status,veteran,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
38,Divorced,Non-Veteran,Both,-114.41842376482963,80.50631020045512,B,A,C,47.733905296259884,E,A,-36.58775237474506,A,1
45,Single,Yes,None,30.952732961853908,-104.68518983566814,E,C,C,-49.91169001018253,D,C,51.50149319763837,D,1
48,Married,Non-Veteran,Yes,113.93657284872434,-157.98079001593882,A,E,D,-7.26968420723659,A,A,-37.44222655366522,C,0
85,Widowed,Veteran,None,39.7304599549443,-90.37523234938024,B,D,E,14.679919378421719,E,D,-4.1237106757757696,B,0
77,Widowed,Yes,Both,83.22416167684219,11.002245262543617,A,C,E,88.42877806737599,A,C,22.41322800362425,D,1
65,Divorced,Yes,Mental,26.75754264965328,-63.46338249028931,A,E,C,27.096310520771976,D,C,38.27305049161475,B,0
94,Married,Yes,Mental,17.8549367859139,-203.68633972731908,C,B,C,8.729503039732254,A,E,3.559003245036912,C,1
86,Single,Non-Veteran,Yes,-46.97718514502133,-123.81484907048794,D,E,A,6.791370664411945,E,E,-183.04857821704317,E,1
85,Widowed,Veteran,Mental,68.2292260137632,115.86412610622838,B,D,B,-4.1990126810603545,D,C,68.61067434258116,A,1
54,Single,Yes,None,14.489809298611938,15.092890970227296,C,C,D,75.8401233959385,E,D,-25.63400844995088,D,0
61,Widowed,Veteran,Both,-86.46362917002563,-59.02205931935386,E,C,C,107.65746287359468,B,D,-86.21961622899116,E,1
49,Widowed,Yes,Yes,105.34714955653992,-1.242995411056233,B,C,B,58.54302479583238,D,C,-14.538819922123611,D,0
74,Single,No,Mental,67.12469502582059,53.15594483595554,D,C,A,-17.083264895479005,A,D,120.18017155627577,D,1
95,Divorced,Yes,Mental,176.7506801461489,-46.425357918578605,D,E,B,141.8674075002849,A,A,70.9186262799711,C,1
36,Widowed,No,Both,19.14697774490954,103.22799905268553,B,A,A,66.51460869065974,C,B,1.7842826367905729,E,1
73,Married,Yes,Physical,-17.162124183698126,-6.80703173078419,B,E,D,-0.8698022104635685,C,C,-42.61523389755919,C,0
80,Married,No,Mental,47.49688998568105,-149.97756854570866,E,D,E,-52.32315072008328,B,D,-31.235619005094183,E,1
27,Married,Non-Veteran,Yes,116.75327181384962,82.5250291522577,E,B,E,66.8771891675197,A,E,52.42348356781805,B,1
52,Single,Non-Veteran,Both,25.894484411277073,195.59303206289175,C,D,D,92.98756973870904,C,A,-2.2773659568519458,A,0
72,Divorced,Non-Veteran,None,35.8586112990352,34.310146952855796,B,A,D,3.3035875857026706,E,A,-62.855136126869105,B,0
26,Widowed,No,Yes,-79.85382058139838,30.445158158031393,E,D,A,-31.347261783569984,B,A,72.98383839515765,C,1
59,Divorced,Veteran,Physical,-94.29049102176518,-179.85490257045788,C,D,B,-235.50399678085608,A,E,-195.89270333020156,E,0
20,Married,No,Both,0.6357823430237431,-152.01464275504722,D,E,D,112.59544762728864,C,A,155.14089184252117,B,0
68,Married,Yes,None,-158.2806532991533,-4.934255582022112,D,D,A,139.58809351005343,B,C,116.36495551089132,C,1
52,Widowed,No,Physical,-40.787105335255156,-23.346933184953116,B,A,B,70.67668075295363,D,C,57.21682219329036,B,0
65,Married,Yes,Both,15.721005079201495,62.49084052378249,E,C,B,-36.717070121515206,A,D,60.00335798612008,A,0
45,Divorced,Yes,None,-172.0574447356488,-94.07351009873932,B,A,D,40.28339390274159,D,D,111.85513757754988,E,1
51,Married,Veteran,Yes,197.49717830218657,-91.26795436620202,B,A,E,-25.52999216007236,B,E,89.42704583833138,B,0
91,Divorced,Non-Veteran,Yes,86.1173392126127,-78.80356747508006,A,D,E,40.74782470785196,B,E,56.98017208039718,E,1
29,Single,Non-Veteran,Physical,-46.40208233673368,-49.80218156973182,B,C,C,11.516742448317535,E,E,63.30865438270038,D,1
25,Widowed,Yes,Physical,106.10458684583404,127.52784957802272,C,D,C,-115.01501371968558,D,E,-135.64929679366648,E,1
41,Widowed,Non-Veteran,Physical,-35.676819589345655,24.87009836940724,E,A,B,47.14674032902419,E,C,160.35647387121352,B,1
48,Single,No,No,-27.71297383126431,178.27408535816025,B,D,A,-32.85809884430076,D,B,-124.37484489041661,C,1
63,Married,No,No,36.04211356217721,24.242217225353304,B,E,A,5.2139337307776525,E,E,1.4399397764249,C,1
33,Divorced,Veteran,None,-140.93968272371953,-171.9389850537209,E,E,D,-199.49838913115101,E,E,0.8063438610377134,D,0
89,Married,Veteran,Yes,-148.20204909608304,108.79619393980688,B,A,A,23.406347334444515,D,D,-159.14255938364073,D,0
55,Single,Non-Veteran,None,207.38700747805248,-71.52845950352874,C,A,D,71.9256699794065,E,C,33.73363405860706,C,0
85,Widowed,No,Mental,94.44534360625539,146.93715729190276,D,B,A,-12.810356093350848,D,E,-33.25524798164749,C,1
32,Single,Non-Veteran,Yes,202.15015756708777,-186.0940066113291,C,D,C,1.3740230605733026,E,A,-30.637860639539632,C,0
65,Divorced,Non-Veteran,No,-71.36957790967392,24.43811680420376,D,B,A,-65.54600378554642,B,A,-47.49376075252511,D,0
91,Single,Veteran,No,-67.10382369423314,-136.41492489917388,C,E,C,-147.50486922689615,C,B,-86.26238630560373,B,0
57,Single,No,Both,-30.745188264560884,39.46926407317593,A,E,B,-89.85753288084851,A,D,5.240333107194233,B,0
23,Widowed,Veteran,Physical,-8.786050744614721,15.240539733541755,B,A,B,-87.49389314485225,B,A,140.1770102648491,E,0
83,Single,Veteran,No,71.27712997634492,42.32214924347954,D,B,C,1.8134391072612883,C,A,-185.19247481240103,E,0
30,Divorced,No,Physical,-24.543865921998343,-196.06360625160968,E,B,E,191.47336940909236,D,C,-4.307381721891781,A,0
65,Widowed,Non-Veteran,Both,193.8586863708381,-87.2957579814357,C,B,B,16.096944054951987,A,B,-27.82438241407199,A,1
69,Widowed,No,None,-28.403725297673603,46.15180374085939,A,A,B,-139.5993981374925,C,E,58.68835864989749,D,0
65,Divorced,Yes,Mental,179.40143394575566,-114.75745462117611,E,E,B,-41.863468728525966,E,B,138.52642849313705,D,1
33,Divorced,No,Yes,19.886455480455123,212.31543701511237,E,C,A,-239.91279274853986,B,D,-103.82936104161513,C,1
97,Single,Non-Veteran,Mental,-58.81776643102027,-177.0198014900386,A,E,A,59.282742956274056,D,C,14.144754580714276,A,0
19,Widowed,Non-Veteran,None,-60.08682893668795,-98.63011563032471,B,E,E,-38.83288950275961,B,C,-146.60357178630122,D,0
60,Divorced,No,Physical,8.624115899922433,-74.98576538449039,D,A,C,46.070423591549584,E,D,35.31441103218383,C,0
47,Single,No,Both,-148.29424444627492,-219.65805135606135,B,C,C,-53.69155739184905,C,E,20.310026315839306,E,1
43,Widowed,Non-Veteran,No,11.05756314375393,-19.416249770862574,D,E,D,19.269869610981043,A,C,-17.21005588806,B,0
75,Single,Non-Veteran,Mental,334.22055155071513,93.74287110589593,C,D,D,-35.795113957278,A,B,150.61552808838695,A,0
58,Widowed,Veteran,Yes,-86.73513597172837,61.08038155735913,A,E,B,-9.031384865396163,B,E,-105.93315961142815,C,0
40,Single,No,Yes,60.71531415490446,-182.67740210923813,A,E,D,-34.57519915492143,B,D,-54.39399475174294,B,0
84,Married,Non-Veteran,Mental,29.440977406862544,152.28959303144686,C,E,B,75.75817746711208,A,A,-69.22960808572847,B,1
34,Married,Non-Veteran,None,44.186524274178126,57.83805427498966,E,A,C,-85.72031038875394,D,B,-163.52564888433406,D,1
95,Single,Yes,None,-3.1863064917443715,-121.71843684190699,C,C,E,-95.57497739174086,B,E,-46.92315802803758,A,1
65,Widowed,Yes,Both,14.66544757948849,-29.319009328415767,A,C,C,-170.7595401325087,C,E,-152.98101420300887,B,1
74,Single,Yes,Physical,-185.47513063954742,-35.09955469200271,E,E,B,33.161161032320614,C,C,-66.53719532694629,B,0
37,Married,Yes,Physical,56.54285925583575,-181.14935224366576,D,A,A,32.86000592143203,B,C,-99.3742389217171,C,1
43,Widowed,No,No,130.00809008447,-59.129085454359,B,B,D,-127.3562209808337,D,C,120.85657608295872,D,0
93,Divorced,Veteran,Yes,-63.569172871910325,24.55710596273744,C,D,C,145.93558359456125,A,C,-206.23960511052687,B,1
36,Divorced,Yes,Both,111.70106277228946,80.03012422818617,E,E,C,-66.0672245869787,A,D,120.78484059272377,E,0
42,Single,Yes,No,-172.10914257066298,74.91178266206457,E,B,E,51.799326571476975,E,B,-135.42185196832634,E,0
28,Married,No,Physical,-23.947882441688066,32.84031465291114,E,E,E,-126.98248174247394,A,A,-27.856447118784367,B,1
80,Single,Veteran,None,88.33756333343372,-13.613406593885708,E,D,B,28.001646308239632,A,E,143.2710073465494,D,0
31,Married,No,Mental,60.47598756201478,69.91932575880062,E,D,D,23.51606484446995,D,C,71.89774842644329,A,0
21,Married,Non-Veteran,Yes,112.25972998031256,28.831096506663595,D,B,C,18.369038060747258,B,D,-137.37690862919897,A,0
70,Divorced,Veteran,Physical,43.715289622122896,-74.7360634164114,A,D,D,-31.914426920209976,A,A,-53.99894709698191,A,0
65,Divorced,Veteran,None,-94.34823480307973,-100.06328518063951,C,D,D,11.294245305922596,D,D,18.89806631692503,B,0
97,Divorced,Veteran,Both,25.32932365437526,-100.39643866912826,C,B,A,82.64707398883527,A,E,-62.38286055883782,B,0
68,Divorced,Veteran,Both,124.90645844315922,-3.4712201172509003,D,A,E,203.89788283895504,A,D,-37.79679908618748,C,1
24,Divorced,Non-Veteran,No,-123.96875497971278,60.44628247930006,A,E,D,184.04835004404998,E,A,-23.656188847003882,B,0
32,Widowed,Yes,Yes,-10.162281778459892,145.37354702427376,D,D,C,-126.14208213247224,B,E,50.00416700722767,E,0
65,Married,Yes,Both,36.24503889738816,156.84780983045223,A,C,A,-30.660070348977676,A,D,-69.4087903953265,B,0
93,Widowed,Veteran,No,-31.758661272298156,-1.286243614522802,D,A,A,86.96173713136353,A,E,-5.307671835670261,E,0
66,Married,Veteran,Mental,-2.9082791450152725,-112.9047027128238,C,C,E,-120.32438378061197,A,C,-157.18623756477447,A,1
83,Married,No,No,-86.3551035178328,57.05704451443974,B,D,A,-20.61515951786127,A,B,-336.75618802980694,D,1
79,Single,Veteran,Physical,107.5715853815564,70.25153393606185,D,A,D,-156.02863782042965,C,C,25.518436253525696,D,1
68,Single,No,Physical,85.55160420148763,-131.5027324970893,D,C,B,113.19567511458996,E,A,21.936850654414673,B,1
67,Widowed,Yes,Physical,-1.146515208681584,-0.511563653165066,D,B,D,27.28718883004118,B,A,-191.05458169142798,A,0
98,Single,Veteran,None,-128.31573844815316,33.66531581303751,E,A,C,-25.28825646287391,A,B,-361.8486574112121,C,1
95,Widowed,No,Mental,7.638842981642255,-105.93500902737416,A,E,A,-123.35134672299728,E,A,14.202806857850664,A,0
64,Widowed,Yes,Yes,101.3270340363771,8.840092013168316,C,A,A,112.48058322168633,D,A,150.25548643855254,D,0
27,Divorced,Yes,Yes,206.86832929225608,-63.94999524555981,E,A,E,-82.14764261311122,D,B,51.588455193877195,D,0
92,Single,Non-Veteran,Mental,-124.57551746187374,-36.9425221552697,E,A,C,186.49514487074168,B,D,-97.07294002705304,C,1
86,Single,No,Physical,74.28195665682816,3.735664284180701,E,E,E,-171.25019106095027,B,D,147.59202737091437,C,1
64,Single,Non-Veteran,Yes,-111.64972580252619,-90.65620783454312,E,A,D,-19.80632119135091,E,E,-78.41898932078199,C,1
38,Single,Veteran,Both,7.661021628354919,123.42360711277465,B,C,C,-244.82042827215355,A,B,-54.24860729479074,A,0
80,Married,Non-Veteran,Yes,24.26678521874204,-36.373471133536626,A,B,E,-81.02924013869755,A,E,200.3381958541306,A,0
63,Married,Non-Veteran,Mental,46.81582431063842,125.83063665482501,D,C,B,-92.42502304169395,C,C,110.45871803515676,A,1
52,Single,Yes,Mental,-167.95856594540513,-19.234656383703285,E,E,D,-91.20936685860205,A,B,-72.83119264600107,C,0
88,Married,Yes,None,-56.12787686043967,85.78643765079569,A,A,E,-126.86231691629945,D,D,-10.564302837827757,E,1
61,Divorced,Non-Veteran,Mental,-34.75936749996008,3.0518947166521575,C,C,D,89.71836891821037,D,D,26.133001151760315,C,1
72,Divorced,Veteran,Both,-72.04402372174782,-9.785358701434232,C,E,B,8.453885093891122,D,A,-47.53829832690407,B,1
92,Widowed,Non-Veteran,None,33.29650212358418,-63.625278234993466,B,C,D,-125.28485478597189,A,A,13.153494343115439,B,1
96,Widowed,Veteran,Physical,-205.06756183166476,-45.96576212159788,E,A,A,42.364225764868124,B,C,-17.04126201050589,E,0
83,Widowed,No,Physical,-117.06496104918116,75.69792346889243,C,E,E,102.6005478199657,B,E,-199.78080397830692,C,1
33,Widowed,Yes,None,49.29806147465766,155.0919698650623,B,B,D,-127.1479917824516,A,A,-10.514541051519585,C,1
62,Married,Non-Veteran,No,137.33696180351592,-20.98171392776147,D,B,C,-52.22088285141976,D,D,0.23818994031379864,E,1
66,Divorced,No,Yes,-59.35967528593936,89.78075458181809,B,E,E,97.48193678263189,D,D,36.24813540606486,B,1
37,Divorced,No,Yes,-143.4837144214653,110.45992453601919,C,C,D,27.325206650670296,B,A,290.6388232545157,D,1
21,Single,Yes,Both,-70.37332490462343,147.0980497121729,E,B,B,-81.50042786677966,C,E,-0.049252360861383446,C,0
96,Widowed,Non-Veteran,Yes,-36.13155674466634,166.47314057170178,B,E,E,-128.26116525508348,C,E,-56.843188541672504,D,0
81,Widowed,No,Physical,30.332322204412215,-41.2436578664404,E,E,B,-259.64804714930705,B,D,72.97982029571963,C,1
52,Divorced,Veteran,Mental,-181.61818228232775,29.969424400698596,C,A,E,47.5756152709109,B,D,94.98203700118552,B,0
87,Divorced,Yes,No,-132.00653973954653,4.662920944818278,E,A,D,31.76783227111308,E,E,133.38540847309207,E,0
77,Widowed,Yes,Physical,-2.4567616587863936,14.637307056406568,A,B,C,-174.6452940108358,C,B,74.23058216943002,A,0
47,Single,Non-Veteran,No,-154.58109575241238,-82.15772159982416,A,D,A,-62.30239804977737,C,B,-46.74847188001128,B,1
18,Widowed,Veteran,Yes,-53.04001148958325,34.70742576177822,E,E,E,-132.44093357011164,C,C,66.32439597609321,A,0
37,Widowed,No,Yes,108.13914874757214,80.16938534774211,D,D,E,122.6107598646764,D,D,35.5574106696208,C,1
42,Divorced,Veteran,Yes,-40.14651031059599,178.07348151913206,D,A,D,-51.60098755505248,C,C,-109.03791297367445,B,0
28,Married,Non-Veteran,Both,-58.230415241677726,-31.656257624556535,C,D,B,40.13549581091462,D,A,-96.10710735259542,E,1
99,Married,Non-Veteran,No,13.744173833955395,-82.88791264582352,C,A,C,15.10837210585157,D,A,43.56554462373025,C,1
85,Married,Veteran,Physical,253.66520068545282,-92.86937654476239,C,A,A,127.10772068993339,C,A,69.25091837274945,A,1
28,Married,Non-Veteran,Both,83.3036328215736,71.09552660283919,B,D,D,101.36965549562449,D,C,79.29823764952212,B,1
84,Single,No,Physical,-103.25224104031525,227.14210976262632,C,E,A,-125.07113876495994,C,E,-50.544426308746516,C,0
26,Single,No,Mental,27.288844750720344,80.02962603471062,C,C,D,-33.770474482096006,B,B,-40.73248547717768,A,1
90,Divorced,Non-Veteran,Mental,183.17728144727533,20.929101871157258,C,E,E,-128.48319045590048,A,D,102.53594116762135,A,1
82,Married,No,Yes,-133.28773669601796,-91.3879579496471,D,A,A,-53.49942573664603,C,B,6.486631288338727,E,1
57,Divorced,Yes,Physical,113.04670638766083,-79.82356810161889,E,C,E,-113.1533843436805,E,C,104.34175747997018,B,0
21,Married,Veteran,Physical,30.588469777040363,29.20828804320037,C,C,B,-203.79518859330244,C,B,14.901404505127063,A,1
25,Married,No,No,-106.78847622309775,-37.200571949538755,D,B,C,-82.80951722419523,E,E,94.42502005141804,B,0
27,Widowed,Veteran,Both,-10.160018423663441,238.80856290624325,C,E,D,133.32185606157844,A,B,29.731542426583797,D,0
99,Single,Yes,Both,-11.378849814508344,109.67669914268366,B,B,C,-22.830057196817936,B,B,-91.82292931402691,A,1
28,Divorced,Non-Veteran,Mental,107.22061524208699,49.96001146262049,B,B,C,0.5074460247325165,E,B,99.88470735812352,D,1
73,Divorced,Yes,None,22.55219425986035,45.0125027842402,C,B,A,53.24257937305964,B,C,-62.687317408552246,D,1
30,Divorced,Yes,Mental,34.87129139980065,111.5805057497885,E,B,C,-159.1283093828454,A,D,-223.61672611521368,C,0
33,Single,Non-Veteran,None,-40.08602231944147,97.90451004288023,E,D,A,-162.12503294979223,A,D,0.28649573638731085,A,0
97,Widowed,No,Physical,31.973000301895688,10.7965478278536,C,D,D,-24.13703200846882,D,D,71.52436599696902,D,1
54,Single,Veteran,Yes,-188.60677462443405,-12.321085000308422,B,A,D,-2.0608926371349185,E,A,145.566053378077,D,0
93,Widowed,Non-Veteran,Yes,177.20072947753752,-133.1719415706423,E,D,C,99.09360114184189,E,D,101.36832224571168,A,0
48,Single,Non-Veteran,Yes,27.354386718923234,84.44056108133336,E,D,E,234.36981404405648,B,B,50.19060514974372,E,0
77,Widowed,Yes,Physical,117.97426780478504,-42.048361750904625,A,A,D,160.7271864176705,D,D,-43.91306624742898,A,0
66,Single,No,None,106.44136834249163,165.291473510651,D,A,C,-8.140891492503275,E,E,98.95678993773754,E,1
94,Widowed,Non-Veteran,Physical,129.7192367885097,76.53203763195076,E,E,E,-7.016439268469315,A,B,-34.204467092049676,D,0
81,Single,Yes,Mental,-98.19649520904231,-63.49741046716546,D,D,D,46.1030204150432,C,B,-160.84829560648868,C,0
32,Widowed,Yes,Yes,94.07311287359299,166.74562085836308,D,B,D,-200.59413646073475,C,D,-155.05769988170007,C,1
80,Married,Veteran,No,110.23706378575116,30.504969860991043,D,B,B,-60.08852657489818,D,B,210.55864360318597,C,1
59,Widowed,Yes,Physical,-15.26953454120761,103.11391841949637,E,A,E,22.38530696059916,A,C,-58.00841262405124,C,0
34,Married,No,Both,-96.81449550852574,21.93956026932137,A,B,E,-260.3489554048846,E,B,60.86907010884206,A,0
48,Divorced,Yes,Physical,171.87879686484501,17.178489136473434,C,A,B,-125.47239596459228,D,A,57.83650916406802,B,0
85,Widowed,No,Yes,27.769800875977925,-176.58133223842634,D,A,E,167.17207808391723,A,A,-104.85856954889357,B,0
68,Divorced,No,No,87.26123889243227,99.1713178609856,D,A,C,90.4575134303591,A,E,34.178948044285626,C,0
91,Widowed,Non-Veteran,No,-61.83949019851196,104.83191886469156,C,A,A,-8.094908129078117,D,B,146.9205341190353,D,0
55,Widowed,Non-Veteran,Physical,-54.782309482889346,-75.21043256048091,D,B,A,96.84230483067815,E,A,43.22359762599068,D,0
65,Divorced,No,Physical,-104.85023973016018,111.21707482009498,B,A,E,149.07956353745686,D,C,-11.960953047128706,E,1
65,Married,Non-Veteran,No,78.87320133930841,52.502915039525455,A,A,B,35.543685081077335,D,C,-55.19099904106029,B,0
51,Single,No,Physical,-71.14180198124103,-11.252722260121937,C,B,C,74.82580937715309,B,D,41.35118349938104,E,1
39,Divorced,Yes,No,-7.717611847359214,104.87057984458679,B,A,B,-104.69025523802264,C,E,7.297200864265709,B,1
65,Divorced,Veteran,Both,-27.956906885053144,86.64020144343833,D,D,D,-169.09349715789543,C,C,5.329768709044599,C,1
93,Single,Non-Veteran,No,1.7394761049731398,-146.70276683763097,D,E,D,-75.73042130208428,B,D,-100.17267393504288,C,0
63,Divorced,No,Yes,-4.8724452563742835,-42.80771077578017,C,C,D,24.029420172766617,C,C,-48.46278638644767,C,0
19,Widowed,Non-Veteran,Mental,17.247979013929367,73.30475205000322,D,E,A,17.61672423708485,A,C,29.312809713320505,C,1
75,Single,No,Yes,18.722875088379887,66.91926348104556,E,B,A,79.03311717070325,E,A,38.031505464751156,A,0
80,Single,Veteran,Mental,123.14069780966146,-33.98447832095536,A,B,D,-82.06051341520426,A,B,-154.494327853316,D,0
86,Single,No,No,86.28551544922529,-107.23943132644264,B,E,B,-57.16092563661296,B,B,3.814656084508679,A,0
82,Married,Veteran,Both,-160.03911967413188,-16.52003508205825,A,A,D,46.381321214302176,E,C,112.48363237857102,D,1
77,Widowed,Veteran,Both,183.4898747262458,-19.887600976852692,A,C,C,19.965634717180976,A,D,0.5449699223026205,B,1
84,Widowed,Veteran,Yes,-7.07896201009337,68.32631919689143,A,A,A,-9.902655241144972,A,A,10.560737327447498,E,0
96,Single,Non-Veteran,None,79.05161557235905,-82.69650048074949,B,C,E,8.029625832172066,D,C,73.57602164926857,E,1
96,Single,No,None,-84.39419467520311,-31.556085006395502,C,E,A,-92.07968031183505,C,D,65.38229600257363,D,0
80,Married,Non-Veteran,None,27.594140626658465,-11.101467445210744,D,E,B,138.48044073905967,D,B,-108.79342809006347,C,1
77,Widowed,Veteran,No,127.80287814480384,-158.16382552042424,A,A,B,-86.88329098827478,E,B,-25.817887443649823,C,0
43,Married,Veteran,Physical,38.71433527923471,45.30412265110636,C,A,D,8.749432691487954,B,C,-161.76907575291958,A,0
31,Divorced,Non-Veteran,Mental,-41.535572374037,-133.06638531745932,A,C,B,15.472549559485463,C,B,-41.60045604222694,C,0
32,Divorced,Non-Veteran,Yes,-74.86412613563132,-59.366501531394775,E,B,C,67.66023787622937,E,D,-88.29172471607953,D,1
74,Married,Yes,Both,-103.44611155375357,-24.521595923933287,E,E,A,-114.8706288562369,C,C,-41.3461917086084,C,0
75,Widowed,No,Both,97.30672046941805,7.828692130496945,E,B,A,-237.97869726910932,E,A,-119.48762938697371,B,0
68,Married,Veteran,None,171.1612441231499,83.8014359773771,A,A,B,83.65372381793915,A,B,44.31796172182939,B,0
60,Single,Non-Veteran,Both,76.01448573311319,-125.1017512064994,E,D,E,-81.26414522596073,B,C,57.874867405333234,B,1
23,Single,Veteran,Physical,-215.67780599100792,109.19040417092405,B,E,B,-27.823626252445987,B,C,94.5610041646899,A,1
49,Single,Veteran,Yes,-17.08591089775611,1.0903007621917642,E,B,D,101.06803957977412,C,D,-84.77098982262422,D,1
71,Widowed,Yes,Physical,28.485176106406797,103.84881383313471,A,A,A,55.32565094966774,E,C,18.32672469294122,E,0
31,Single,Non-Veteran,None,-96.57415962741692,59.355816035019316,D,C,B,47.7924418419171,A,E,-116.74780756278331,D,1
64,Single,Veteran,Mental,38.1521272970033,-239.01609561372155,C,D,D,177.46035923313642,D,A,84.3296130361624,E,1
64,Divorced,No,Both,75.68985963963068,-196.67065765188102,B,E,D,47.8273771665162,A,D,104.17055558271973,C,0
87,Married,Yes,Mental,83.40629325306082,31.71328420694785,E,D,E,54.3135828858207,B,C,7.0039282340638085,A,1
93,Married,Yes,Yes,-151.38545554103396,-65.5907344005232,A,D,C,60.807458513561144,B,B,19.785224590869525,E,0
20,Married,Veteran,Both,-133.5055528874046,-137.84692978013916,A,D,E,-59.94792721104064,B,C,-178.52271343139964,B,0
26,Married,No,Physical,-120.05524144034374,98.45231546968968,D,A,E,161.1316548724892,A,E,-50.09530412807345,E,1
32,Widowed,No,Yes,81.90193239116556,-24.979565319621194,C,A,A,-118.77868131948568,B,B,54.23983491946303,B,1
42,Married,Veteran,Mental,61.24295541550927,210.83620069083415,E,E,B,-263.54352430657264,D,A,-1.3976755105942933,D,1
37,Married,Non-Veteran,Mental,34.97939207103947,-39.1492605143506,B,A,D,56.99808348668904,D,E,63.17340576051053,A,1
93,Divorced,Non-Veteran,No,-88.24162943165247,-134.23430303884922,D,A,A,50.206766157864934,A,C,-9.889299184031591,E,1
73,Married,Veteran,Yes,61.568618914605786,59.379973144578265,E,E,D,28.419910980638548,A,E,140.77678041862058,D,1
82,Divorced,No,Physical,-11.858469003315983,-146.47090729911093,A,D,D,-63.62893967434371,A,B,114.98885476688739,A,0
74,Single,Yes,Both,107.76083149882052,44.978140562047734,E,B,E,15.88729160791976,D,E,66.7227631815492,D,0
87,Single,No,No,20.60623341510143,-24.699573868758083,A,B,E,78.69496598782703,D,E,238.17425754151915,E,0
77,Married,Non-Veteran,Both,-12.159128356470047,131.3072336034368,C,C,A,27.330122714989564,A,D,-73.50990493810932,B,0
29,Married,Non-Veteran,Physical,-67.21226591068977,113.4749355036797,B,E,C,115.67556637424148,A,E,180.8689499542778,C,0
73,Married,Veteran,Mental,71.99151930840173,149.38336167152372,C,A,B,158.65597185197387,C,A,183.5415366093914,A,1
49,Single,Non-Veteran,No,56.262352626897226,26.99001353364411,E,D,A,23.150494946782864,E,A,-54.71983529749228,A,1
43,Married,No,None,-124.94695314213227,65.24544452780657,A,E,E,83.51973266029064,B,A,158.135130461226,D,0
91,Divorced,No,Mental,264.830547610237,144.9317356256971,C,D,A,62.28474683063862,A,D,-16.12588661548861,A,0
42,Widowed,No,None,-92.042286858016,-10.130266002339935,E,D,B,14.568434880405981,E,D,237.57870168369152,D,0
89,Single,Non-Veteran,Both,97.83759689481731,98.97839355647211,A,A,B,-8.473226939492315,B,E,-43.38816028265693,E,0
35,Single,Non-Veteran,Physical,107.0177600912652,-36.280349885631594,E,E,B,50.17403836239593,E,E,-13.525117261174408,E,1
74,Married,Non-Veteran,Mental,-61.81762239424401,43.84103548282525,A,D,A,51.426367033686574,C,C,-60.77550354369999,B,0
76,Married,Yes,No,55.22059802936692,-49.78455818434234,C,B,A,-92.93933583764075,A,C,112.95768822824238,C,1
20,Widowed,No,Physical,146.3893248679328,150.15865581429156,D,B,B,-15.369682593400633,C,D,-90.04464299766718,D,1
66,Single,Veteran,No,-73.92522359297618,123.00526672275545,E,B,B,-33.99374943560619,C,E,-35.08205081439664,C,0
70,Married,Non-Veteran,Mental,-86.21204885580569,-20.642357544736313,D,E,A,-123.02873282774082,B,A,-6.95786009674588,A,1
77,Married,Yes,None,-21.151947545499596,13.968582049556458,C,E,E,5.01076661784423,B,C,-46.98074586969076,C,0
84,Divorced,Veteran,Both,68.23491462537856,132.87598978997895,B,A,E,-128.38731590204796,D,B,-101.45932144254728,E,0
28,Widowed,Yes,Both,-115.01414316126298,74.41427912007916,A,B,B,104.3736162538166,D,C,-18.85295574658422,A,1
33,Divorced,Veteran,Physical,31.756661025543647,-74.49440842485275,C,D,A,-39.77870811757918,B,C,72.75800236155237,A,0
92,Married,Veteran,None,-146.94379887571606,-109.01611929728257,C,C,B,97.07866824529331,E,C,-106.17092530600732,E,1
22,Divorced,Veteran,None,81.44166596035919,58.607454814181715,B,C,E,167.0854045769321,E,D,49.18195915560439,C,0
89,Divorced,Yes,Both,83.37045086016049,11.463195355159677,D,C,B,-124.10441721324989,B,B,-14.969385050181677,A,0
74,Married,No,No,-27.351809344003257,25.15018786205262,C,E,B,50.998282458172675,E,C,62.07924420624026,E,1
70,Widowed,No,None,97.14822049910516,-99.54816154052425,E,A,E,46.44558305298936,C,C,-85.28444476361324,B,1
33,Single,Veteran,No,-51.48388976418045,-80.40308666779103,E,E,D,-22.83543753166658,B,E,-173.07927707997777,A,1
52,Divorced,Yes,Yes,-116.31838979428638,192.96516046169674,B,B,D,97.721308814551,D,B,83.60279036066021,E,0
88,Widowed,Veteran,Mental,59.13017815898668,-87.49054311501838,E,A,C,-120.720943790947,B,E,101.45685547912959,D,0
64,Widowed,Veteran,No,120.80828590388506,29.049262515345788,B,E,A,155.8205699596398,C,E,-24.35163660764458,D,1
47,Single,No,No,127.77574810207088,112.55089243858379,A,D,D,-167.4578508562708,E,A,36.24817929870813,E,1
25,Single,No,Physical,-72.5973021853641,-66.25472706737614,E,C,D,37.5709351562765,D,C,-53.41383388448059,E,1
48,Widowed,Non-Veteran,None,146.07095416886037,-64.268649971153,E,D,C,-89.02028082051365,D,A,64.45866120466768,E,0
89,Widowed,Yes,Both,30.43591217690245,-150.9587619866531,B,B,A,119.24611010936839,A,D,-4.811319186216641,D,0
58,Widowed,Yes,No,-39.30424457023328,117.65937596143937,A,B,E,67.78647038862978,A,A,71.82959372481186,D,0
