faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Jewish,B,D,C,110.39713130254928,-6.652198277816201,C,B,-75.60613939570004,43.88567452993473,-20.74376873003167,C,B,82.80156906272089,-20.88373586506154,21.25755598321707,1
Jewish,E,B,D,-31.964964226326664,-59.73678167319923,D,A,32.860732623260134,4.022579236908196,-76.50487200202856,C,D,-137.4750437533576,-182.74246727627337,21.0790900156564,1
Christian,E,E,D,-61.63424187744987,-18.10100683257992,D,A,79.41653425545196,31.772669783111514,3.992292388674376,E,D,311.71983712945314,-76.76357110904947,277.69943145844,1
Jewish,B,D,A,-214.03704505644603,1.286781733862654,D,A,174.3195776109248,-105.39565050765745,126.19501571420145,D,C,-40.13194290013483,-191.26048111152068,105.68349985289815,0
Jewish,D,A,D,56.65375423179334,78.35052649619237,E,B,125.59822632777879,-54.38024085131301,63.696909349323846,E,E,-12.233899995666148,23.96066776035021,-164.10952341050844,0
Buddhist,A,B,D,-21.74727756208358,14.907924814047693,A,B,124.95520116616959,209.49542047670238,45.768193946763816,C,C,-214.72878222571072,86.48474694732512,-31.515624510437153,0
Other,C,E,A,75.12648352067947,88.18415113782696,B,E,-14.66866679239455,-42.422766276955564,-23.91695857878319,C,D,-69.27997658386032,88.38873091963355,-72.47028785229355,0
Muslim,A,C,A,-63.09458639569145,-107.49901220938742,B,D,-48.832211463533206,2.8630135320710033,-204.2201906491825,D,D,-67.88612887083364,-61.459737009872505,-34.52363199816887,1
Hindu,B,B,B,36.202823715988124,-18.308477850996002,C,B,-14.407141456082764,17.369936519455027,-96.42999048051387,D,B,-106.61141055641023,-146.57306088653777,120.66462176301758,0
Jewish,D,C,C,31.27318588972836,-169.57241367769154,A,C,-18.08869565538667,9.878641393912561,87.88498226925776,C,E,116.33008676116496,-40.33377710447214,22.564002873310226,0
Other,A,D,D,-5.693347516556144,158.99349144375284,B,D,37.84176662259673,-148.96300093846733,-47.455947538583985,C,A,-38.585774012656444,-84.88807612686936,-109.43650198121244,1
Hindu,E,B,B,-48.682777214349386,-107.59182405814907,A,B,-166.0543654964476,31.906994891246075,-160.791155581037,E,A,-82.348847006443,65.17040304209965,-182.46109352878605,0
Jewish,C,B,C,-75.3107342494899,49.809930800920654,B,C,131.33896201829594,-115.54441658557064,-14.960469929035131,E,A,34.752048806674225,13.925723823430964,25.550849480160288,0
Hindu,C,C,B,-129.37969088612803,29.924300542879834,E,A,21.543645759179775,139.8137507751378,77.60378952552412,B,A,-103.12763187541421,138.21487857678358,-151.13808069062063,1
None,A,E,A,92.78198098384377,-129.92321737897487,E,A,173.04725776159387,-80.65257605280533,96.4516032621518,C,B,-2.211157040005271,31.302449196766137,-11.743671190597773,1
None,C,E,A,-20.23092990024192,-58.39802633833079,D,E,179.22765906417217,-40.94100430246998,64.73537198829334,D,C,-75.61650544842222,48.460886364547385,1.3407896961866248,1
Muslim,D,B,C,-118.82142236251339,5.519511928088165,C,A,-12.770154865564248,-22.718279298059063,-10.633996316859056,B,E,54.63941034782612,-4.0472745644523345,-174.69307772095686,0
None,E,A,C,-42.2616962819477,-98.58895226078641,E,E,42.878913213740894,-36.12699494096711,142.6694095977687,B,C,-71.24853730379094,181.1469075060735,-0.8653926046266481,0
Christian,C,A,B,-30.433259083213837,-78.71606484618415,E,E,-84.89757063148917,68.16851035091766,-54.19653270181261,C,B,-84.59924413334159,-117.35953405064228,50.16406078612224,1
Other,D,C,A,41.39868625237619,25.172183200343113,C,A,-24.257458357285188,-66.9495273817839,-22.924806088591605,A,B,-53.88593089737661,51.015501617540146,184.68729335752928,0
Other,A,D,D,12.665654765257178,-113.36058779047995,C,D,-14.16049023061985,-28.828686743870495,-42.80878249507504,A,D,273.32761692072324,-93.80940677403655,-23.439642386191046,1
Other,A,C,C,70.3925268252552,99.2575242010972,B,C,-84.19174694519262,65.77595388150985,15.213459377521483,B,C,148.54630651234254,-73.07941990557659,80.38722342116257,1
Other,D,A,D,-280.5773712472049,57.259416289922804,D,D,-95.14352722566505,3.401283125099345,127.38838466094258,A,A,101.3357809103533,-104.50306209500735,40.6033751198226,1
Other,D,D,B,-14.605211011204533,-35.9284534421719,D,D,-26.050642291700637,116.30861860823356,-23.834775547290214,E,E,-25.768481833944524,-25.659451199038806,104.05112951512375,1
Jewish,B,A,A,13.376992885288747,20.496851644406476,C,A,126.35992773056776,21.624067426286373,-159.8531169725519,A,A,-17.907379686747294,59.299737433095956,225.7226580981035,0
Buddhist,D,D,D,-12.730369515167355,36.569777414815675,E,B,-16.97531295928313,-37.470801429313504,79.79316299407643,C,C,-107.32024213613762,110.99021666627242,-37.74786755418389,0
Jewish,C,C,A,-29.91769348562317,100.51734779531304,D,A,-139.9962519607033,80.2442733036553,-175.2196631717075,E,C,27.8709792233097,-68.66559596896612,24.022305872605482,1
Hindu,A,D,A,-104.33120848522064,49.34055016152958,B,C,28.873763314271745,-32.5321910145087,-147.93646072063746,A,C,97.53818194298637,-18.761697544272575,-31.076922598491624,0
Buddhist,B,A,B,-17.95335440061425,5.764922663492258,C,E,165.20306530876857,93.23775214160884,60.3776277596929,A,C,-89.94512854920953,34.61514663106951,4.819071691314639,1
Hindu,B,C,B,19.364466666095602,-67.82586230632599,E,A,-33.92461616894332,35.15189365304629,-157.3983911407382,E,A,5.118558010543521,-59.63907761047091,49.739721984559594,0
Jewish,C,D,B,-55.864179714301,-8.519108055693625,A,A,46.323592761120615,-43.28053940789442,-17.22763253143928,D,A,-81.61106706273618,14.685390663243957,-60.528251094110615,1
Hindu,A,C,E,-18.28597966184016,-15.174775925250655,C,E,56.60511791249603,44.96696837147597,6.068455595913614,B,B,-115.37309197545136,118.35700932970335,98.9716467048705,1
Muslim,C,E,D,8.622269504315671,55.85560059184256,E,E,104.16495751658661,195.23872130605227,-44.53413253404216,A,E,-159.8447098385599,-9.937319969483735,-12.235154432225503,0
Muslim,D,B,C,-142.61917305098103,-103.95212931786737,B,A,-193.30224624970901,22.412748698810812,29.974033045409826,D,C,19.89648812946746,-27.60531756981547,-28.99498740946031,0
Muslim,B,D,D,7.52514123775553,-3.8984274124754865,C,C,3.9610274704465875,133.30233758361706,-11.417560412303276,E,B,60.368386671121264,49.2045986364006,-58.56438417989974,1
Muslim,A,E,C,-199.0702735038234,-181.96594195966466,C,C,-198.54523059259716,14.196157678342283,94.81795838118704,C,B,-74.68158980644682,-7.657061746735998,99.1035150404541,1
Muslim,A,B,B,2.9449204087937724,-225.20623313174792,E,C,-213.80977942299054,-95.57896161953838,-142.2200314686284,B,D,-77.45874724492697,76.80562923814286,12.8856314318238,1
Muslim,A,E,B,140.55728750631965,162.2361080658402,C,A,0.0686665340608639,20.078941347123127,-19.761324571585362,A,E,-55.55711186410702,66.10201518531056,-7.666059292757941,0
Jewish,C,A,B,-113.685969231195,25.74111052487692,E,B,-75.12149714324869,-20.665871075970816,-102.79934992661457,B,B,138.08700007402228,392.1970231497264,-66.51300232680587,1
Muslim,B,D,B,11.385363501843168,31.83941247547184,C,C,46.817177320937006,-44.61908825182032,-81.61262454867942,C,D,-69.91778432862603,146.34001065576948,39.02226229728707,0
Buddhist,B,A,E,-162.47134620992395,128.24900073495166,A,A,-127.21381425640831,-12.545811841456558,81.99763180615915,E,D,-8.154736707973319,5.909564034010515,40.572715886970286,0
Other,E,D,D,26.94455902899123,102.41541279999218,D,A,-5.017401160412572,59.0507742029304,-103.41753150224918,B,E,-47.32723516625243,115.01482806856134,-33.50579972238131,1
Other,A,E,E,47.33744571196091,-27.217343983700122,E,C,-156.97791189856898,93.90839594599286,122.71681027624672,E,B,141.57927330766395,8.264525938788259,-38.089395839052244,1
None,E,D,B,-20.39235539108304,95.69083354693379,E,A,92.17193008016325,-104.56490282941675,93.72234679016607,C,D,67.30446365397512,81.86154750541567,-175.30095660741847,0
Other,B,B,C,-6.82196919555608,-131.9508022666531,C,B,127.68659142145826,-198.28328959718854,117.34508800200129,B,D,24.650432746541412,-11.866286604782808,-51.243712436018605,1
Other,E,A,D,67.49679240023106,55.74697373118248,A,D,-56.23536315924853,-143.89927411570272,97.83939768747668,D,C,-19.909773428982724,15.598961959690213,48.48783274254285,0
Jewish,B,A,A,175.1019474748657,147.2427039083855,C,A,-113.602055785439,59.34314633059897,50.49638329875707,D,C,122.87590731358549,-21.891507589049088,-176.8299669598794,1
Christian,D,D,B,95.22660637919893,-15.563810700430563,C,B,15.332652037033249,24.275154145027432,97.92260100763308,D,C,-92.16340420360288,123.58187280153392,42.82208485069203,1
Other,A,B,D,-121.84896825178248,20.389589598114867,A,E,-20.98389353213309,-14.311255915193872,-125.4533538006374,D,E,-36.62998787142691,58.76102901349542,69.73054904684929,0
None,B,A,B,-159.24542302495803,-76.41163687984111,A,A,142.79707803569445,-49.2568646380679,41.428311393878786,E,B,-73.44661470434522,114.45745808771129,-58.63785869671041,0
Christian,D,C,A,-83.65226849535729,-46.65269088197011,E,A,123.23567881050401,-87.43864011735779,-34.212301535315106,D,D,108.31622990249679,-17.437886630988988,81.1287872083334,1
Buddhist,A,D,E,147.97410353832385,-44.41467657450644,A,B,44.956207729251894,10.866611519078988,-197.18045521693824,C,B,97.60765055823623,-106.99863914304237,27.129229288256717,1
Buddhist,B,B,A,37.083396672785746,-80.80324147662978,B,E,7.316288740491128,128.92468290703872,27.57135478070162,E,D,-43.17466354199041,18.245813185606337,127.2808883897012,1
Buddhist,E,D,B,118.09963965844199,-37.21457016732074,A,A,-138.88458865103138,22.57164757763975,-170.52301127673715,C,E,52.78424784605855,-24.30714008579588,-222.79888481138448,1
Christian,D,B,E,53.81121619711746,78.9118681600939,A,D,0.4046304008321435,36.05900248488894,-130.15569474635006,C,B,-171.41901576996014,68.00613542756516,-93.10696008462078,0
Muslim,D,B,C,-121.0999040942801,70.41704491417539,C,C,-45.491900558914864,-21.54905100730711,139.47350383719996,D,E,54.60508566755223,121.49547885740877,80.36000338629154,0
Buddhist,A,A,E,-3.10729388348428,58.72050639196965,B,B,-14.161146139806313,-137.49598944815142,15.002420963420082,C,E,53.63871486242713,-60.39574796075083,23.091529707579237,0
Other,E,C,A,90.72723287968341,149.16365250506692,E,E,-98.96896490822981,83.9673614621645,134.70244161394035,D,D,-61.742122183813194,-66.02941463905114,153.9512678947733,1
Buddhist,E,E,D,-111.30158278350184,59.33929610899587,C,D,11.422858297036218,-36.55629831892661,201.68974285469926,C,C,-12.802924827657513,188.76588490407627,-96.14247667524343,1
Jewish,E,E,B,58.10911915547147,102.75475846196282,B,D,68.13968476147504,-126.07492841843002,-120.20160486667419,D,D,68.77568742197747,19.296984983844062,-27.65945324355884,0
Other,C,E,A,22.360022548318092,62.20157351470377,C,C,-89.75194402078493,-123.79939647206962,-65.238648138177,E,C,81.81311250203545,-102.76242043204842,-95.30501459215428,1
None,B,E,C,-50.87222124203421,144.5918331246691,B,C,40.18480085089236,82.03173034387189,3.9470479536323926,C,E,-10.0054129407847,-262.02623959333636,107.99797159042713,1
Buddhist,A,B,A,-42.0272951195218,146.3476064231649,E,C,40.320375890120594,98.34826309866138,47.14798186023793,C,A,3.3444134878078886,-69.47556250830904,-29.523575450563612,0
None,B,A,A,9.330062085533816,-12.650802591943316,E,B,-175.96978781724496,-68.84111239976261,40.31618678526364,D,C,75.3943167357727,51.34057716843379,-112.70857620173824,0
None,C,E,A,-42.644680760053326,18.548258619861613,C,D,-152.9845663361933,130.3246379193803,20.68474018125016,C,D,-38.00891879067338,27.168898875799435,65.59723947746733,1
Buddhist,A,C,B,-0.9139031404672572,67.22103635804397,C,E,106.24780826136026,109.4491112632098,-101.64902617222522,C,A,-81.67630493747613,-43.22079651059869,-92.97095932591304,1
Jewish,D,E,E,20.04441619977085,28.672952793031094,C,C,-6.744606266892722,-20.164346901222082,-7.611661416514457,C,D,55.636060223360126,7.46228311006513,49.318903549941055,1
Hindu,A,B,C,30.308129485401906,82.54701369149062,D,B,34.95779952199865,148.3438803916184,-28.958316365977556,E,A,-241.21386255524507,-77.28007895630036,32.76418725391906,1
Muslim,D,A,D,-89.45881020113265,-136.9410562677822,A,C,93.31042511483925,-62.63034003544404,20.30257280948209,C,D,155.26777446675467,22.432828188070683,32.611525327283196,0
None,A,E,C,61.46117226582183,-56.10904977905342,B,E,-267.81332664720094,-48.0038858815967,-99.34975718949633,E,C,-82.33763863783167,57.48173918144354,16.891972404956,1
Jewish,D,D,B,4.375966240399051,-72.21541055512064,C,A,-82.7205019277539,127.36499221678343,52.44515177285896,E,E,39.54967057943609,-65.78724253899487,-73.62387201803024,1
Muslim,E,B,C,-12.9444457324558,-57.72807981621194,B,A,-3.1862228235425274,-57.31938699684122,0.7430451162039496,E,A,100.10359091161276,-97.77253001186034,-95.44788791546402,0
None,C,E,E,-69.21100030231486,63.59003908339796,E,B,-122.63860831489733,-13.747304019120929,10.760765404133966,A,A,-133.18151425013244,-59.80408327077882,107.44688357528725,1
Muslim,C,A,B,-268.2838518005401,-59.35927506380183,D,A,-68.51610124777557,181.03844177876562,94.517429862277,C,A,130.87539646242604,-28.514391613483898,104.48834225531232,0
Muslim,A,C,A,-168.71030862213746,76.86860135603362,E,B,-52.057228633588096,-98.30972061650584,25.339482634309913,D,C,-145.49506240477265,-150.10163152803258,-2.554192595600092,1
Other,A,B,D,-138.3608864039944,128.71795232414883,E,A,-6.968694374208815,29.977660734285312,12.26156164610119,C,B,-6.563413719611648,-96.8038504709993,161.00773595478117,1
Christian,D,C,D,-10.17337862565169,92.58848978782747,A,D,-20.383869599001255,64.76827326370679,217.78374300301743,E,A,34.94655516394026,-78.00716663112205,-52.04354879980737,0
Other,A,E,A,-128.2984528986974,-98.94459054570028,E,E,106.17267263911342,38.92421918486114,-186.25747323368918,C,E,-66.90488816986577,30.663159762165844,-29.331748563337573,0
Muslim,C,C,E,-55.957072425185764,38.1036620260137,A,C,-30.7047199943759,98.2660696309892,-231.80927061517545,D,A,-7.324435577172868,122.17494049622289,5.100016653767219,0
None,B,C,B,-1.5741046364350186,108.69236447180839,D,E,147.1026884069276,155.89083892695675,-8.60414308140311,C,D,-32.32368444096203,-152.98352338650054,91.99599555197585,1
Hindu,A,A,D,-178.86113843817014,50.89033013467248,D,C,153.71684698847093,-84.27616755334483,-189.5969730164135,D,E,-1.7759355492476079,-4.3893583951794515,96.06833358856566,1
Other,E,C,D,-83.63558051467881,6.677659844462035,C,C,89.05391395215709,-55.362136918038196,93.7853767360916,E,A,48.710750564480655,-26.208932090305247,61.55155868985981,1
Other,E,A,E,1.823437838823402,-64.59598618071362,C,E,298.15662145512755,-107.93209458856145,34.718902218140016,B,D,65.07338977443519,143.28689329540856,82.39357520575356,1
Buddhist,B,E,D,139.3168750392069,44.53041937084415,A,D,-8.208128114645687,-163.14293663819223,-13.5943189100954,A,C,-42.40195187695231,-129.90182975213375,71.36956499284585,0
None,D,B,D,-20.70037395151906,19.251309205919277,C,E,96.10055342444083,-57.839760126258824,-8.967711911419157,D,A,-31.439268614166032,-164.59228010376108,134.9393674726943,0
Other,B,B,B,-65.3138061144148,-21.24808388251821,A,B,-205.49765660753977,246.04829149215303,173.61779082259636,C,D,-61.58740180295983,-23.050313826034525,162.63385204959263,1
Christian,A,B,B,-159.05633517610406,173.15975001981906,D,B,-38.02459422651878,97.47106229600475,-227.73231968066744,E,E,21.319407745237278,215.77763935446765,-17.937203310495985,0
Buddhist,C,E,C,149.5633745918453,-93.39922714557854,E,D,51.71524937688989,-81.91985442568695,6.297379058255694,D,C,61.15385939677147,67.55050043465184,59.54031980154755,0
None,D,D,D,185.93236528648546,-115.32592204481935,C,C,-16.727597590135705,59.66063189715703,-28.398577598326742,C,B,88.47219928156747,44.589512878799894,40.938425980545816,0
Other,A,E,E,-13.16955102605763,-35.02217549642423,A,E,-59.16135589341448,6.67843740087052,58.49704556238221,D,B,-136.58103819070246,-93.35138920559109,0.33880263398018123,1
Christian,C,C,A,154.68396760656626,-1.1071585231861683,C,A,-13.74050911731503,87.2799371526553,188.8129641193587,E,E,-67.23375984070069,21.846242886399445,-60.51951629647303,0
Muslim,E,B,E,-107.65900930155658,30.082200006942422,D,B,-50.26656254905617,38.07227329756271,-35.94863767966622,B,D,50.32908573309507,109.5628723302531,16.157085981728123,1
Hindu,E,D,A,20.68250964781197,16.962264360962354,A,B,-21.19420110781533,-69.3693752314091,67.98586944998219,C,B,28.260079965737656,-103.43384502187456,-28.32645874466201,0
Buddhist,A,E,B,-2.102530957349105,120.69679434261047,A,D,-78.9915104279172,110.11981782035467,-12.258075397059152,E,C,143.28213277687502,-4.572577499385276,-155.28293517388772,0
Other,C,C,E,28.063646806782938,190.12009870893428,C,C,-67.84975165089196,101.07694132777623,74.56794620548453,C,E,6.454797062630377,98.206343950523,-141.31804213103737,1
Other,C,C,D,-169.64384844248139,-58.97874704710896,C,A,5.221884908549355,83.94189607742318,-70.31418623462886,E,B,120.41687074515504,-73.67403837935414,-51.08068559451636,1
None,B,B,E,20.419765439095645,-120.3163835785921,A,B,-107.68150470346691,-95.0464788676763,-154.15483980445717,B,D,51.8010077337579,-199.54791705869994,65.64546333812639,1
Christian,E,B,D,-14.960503456845025,142.5850936155351,A,A,-20.31354109371922,-141.10280724408386,0.3039727834012863,D,D,28.042174288123796,89.93819532390637,-109.76564841334533,0
None,C,E,D,96.99623830109589,-42.63842952537245,E,E,-83.10828229803326,-75.18084483654455,78.28775756541114,C,B,-115.53505920725145,-67.97314775026027,-52.5548861602134,1
Christian,A,D,B,113.55001959998674,23.924109929830685,A,C,101.48916629535903,-106.89475955537009,119.09195942865094,E,D,127.89973086425606,115.53923199752506,-76.39888929366204,1
Buddhist,A,D,D,-70.59283784822213,-74.62616760093684,C,A,54.84769092171826,16.427953579451188,-130.05109295404534,D,E,48.14082507804411,-35.80530246701713,-66.03466161627661,0
Hindu,E,A,D,-57.851679077537895,-135.9721495871809,A,E,49.95882817511815,-3.2870168373750057,-17.207014379715353,E,B,-304.2507975741136,175.59527350776378,-87.74406444739812,0
Buddhist,D,E,A,-28.184966490591034,23.157979423714277,C,B,-2.3618166083813357,-102.84866767270431,98.07292267210278,E,E,-139.24842621243874,13.266350047767823,-42.292056484980854,0
Hindu,D,B,B,-42.656827664773495,16.623156065235115,C,A,41.06526037125953,63.634281808242044,56.433842013185476,C,B,29.010978539277577,-83.71470347490033,89.96088229233756,0
Hindu,B,E,A,-153.9669972576597,150.44692859973745,D,C,92.4707750060152,9.927195301577745,65.61944362160706,C,D,-1.2851671992981657,-209.45261953117864,-73.65869335517044,1
None,E,E,B,-134.34002821586702,-11.321930866632602,A,D,-57.343117986669434,-48.617122132269294,-50.79246128854348,B,A,-111.06167436842813,-157.632723383275,-70.78394448177784,1
Hindu,D,C,E,33.390834986629784,203.15787157244714,A,E,-78.87508173361107,15.744400874158135,-231.43417121759921,D,A,-13.109693867024742,-0.7086045642647625,50.88449963996142,1
Hindu,D,A,B,129.44469299793568,-55.22939896957393,E,A,-22.833315951806213,50.30506984690199,118.18799801275262,E,D,57.63251255501649,-150.97247002293733,13.148807612557617,1
Jewish,E,A,B,-173.85971755990067,91.6710244905825,C,E,162.82106159157266,37.67865154845976,-64.25454280963105,E,A,-32.08214486015687,-8.66964624239112,-83.4350266830161,0
Buddhist,C,C,B,43.102065408156946,36.35430588521732,C,C,-135.55713865184998,23.872031223337967,179.77996861110145,D,E,59.060969564412716,277.4271901859618,62.80372874973336,0
Muslim,A,A,B,-116.09728286369005,-202.23474947776668,A,B,42.659964726029095,-40.52928382298993,11.38907543931429,B,D,189.86914729666603,-259.5508601124734,77.04947634282149,1
Other,D,E,D,-172.3964843585466,-98.21189147292355,E,B,169.84664528472933,31.451836127407546,-52.32868067067948,E,D,-99.72756200484301,-18.271839939277285,46.51640447212604,1
Jewish,E,B,A,107.15904797482574,-21.579727121039653,A,A,-52.1640170287001,-8.574361347818629,49.42547284746197,C,A,270.8946894012173,163.4763221884282,25.70605463961301,0
Other,E,B,B,117.38682733365727,-115.64507884599473,C,B,-71.74262116161863,136.9592186709363,-6.603622088239967,C,B,-189.60009023070089,-18.07393918355774,19.70387830523997,1
Hindu,D,D,C,73.76689658991161,-5.5039725010687786,D,A,53.93860117157941,-87.00943733899787,17.11736037335868,B,D,-0.006068908336701491,-47.139196990392804,5.866399666075987,1
Muslim,E,A,A,-22.673890225524712,-217.13690408781184,E,E,-55.03824650591853,-8.41034254853385,-126.81057428495251,A,D,10.74240742521724,5.414826531393643,160.9004090531519,0
Other,B,E,A,-102.05159918159366,107.42902300938235,B,C,-34.93764399318765,49.18612807222935,-19.643957184678023,E,A,-145.84087217998137,38.948876938623386,-93.61111378509527,0
Muslim,E,B,A,-112.0547034603601,-270.27182633190773,B,D,151.6695900976957,59.52311287844727,-143.54573209228724,E,E,-51.605586472709454,10.561767464484424,168.04166700219244,1
Buddhist,C,A,A,-54.169646758118375,-31.70891331911758,A,C,2.9597729295647435,-48.98830344693619,-99.59026763309421,A,A,74.57939242545547,48.44341095786133,-22.268168294788474,1
Other,C,E,E,-53.08827659974617,150.60841034135072,C,A,-98.06523848535278,-10.258290269368622,-53.005230742486866,D,C,181.3255045792544,43.48780672025626,173.88144424115092,1
Jewish,E,D,A,179.3625951790615,2.259110671008425,C,E,5.823391774018456,-22.244483969325426,90.74942597890863,B,D,-260.95143071672504,48.97643370598154,11.212207538421943,0
None,D,D,A,-139.88539367826922,10.760008477338486,D,A,164.09822350784432,-135.449688069548,67.98152183216602,B,A,58.48375940670438,-136.16637114157436,14.90697965759476,1
Muslim,A,A,E,-27.840119838081712,-4.033782872473285,D,D,-86.6633065609059,114.0934367951782,-12.157825512959446,B,E,-59.99840160826773,-26.41372672237989,62.318114405857564,0
Muslim,A,B,E,-95.12505592023773,-69.69271826071652,D,C,30.06540193783503,69.47369051943889,27.86531547460005,B,D,-38.32370227541078,72.1739455889126,-16.561340189684053,1
Other,C,B,B,-53.39574598718366,79.74393386189928,B,C,6.229149089329734,-66.69641503543463,-93.23306000176795,C,E,-13.117720300171209,-136.48640424300686,123.77196850993741,0
Christian,C,B,A,117.97800748808342,-118.91952335702382,D,A,4.979310222313616,177.43393037574373,-34.73280508676645,A,A,-119.73406764381744,-4.160455935577487,-14.812767108200605,0
Muslim,A,A,D,193.82494937008133,100.96452442494714,D,A,-161.21353710741383,-106.61020958626244,23.487412888601146,D,C,-127.90448151948036,-145.63333014880894,-41.9095055780749,1
Christian,B,B,A,-107.84809528644266,-103.59800475375431,B,B,26.77960658723302,-74.07790072073219,77.39865058142044,B,A,80.97521569602095,-11.704235458609643,-241.58981007467065,0
Christian,A,D,D,-20.023317146459636,42.8738920836122,B,B,38.47078099977117,-67.31924556205891,-155.93499772017336,B,D,-87.89126747038995,-244.1625350237889,78.93924322214332,0
Hindu,D,C,D,18.660619744296,-30.03256624870401,D,A,-148.79749319179228,63.28160387549947,-46.1575202446361,D,E,-122.93197616108715,50.214630131613994,166.0238983107629,0
Muslim,D,B,A,-24.539594327949743,55.43121304181169,D,D,52.62192413750844,132.11507872331669,-94.0713367682069,E,D,85.94355616908183,67.70395147163835,22.821931955617398,0
Hindu,B,C,E,14.091752860835044,70.32364619321221,B,B,5.564190282506769,-107.91882015261345,-92.42052807725821,A,B,-65.30348272236796,82.08472697326653,-88.29445651238295,1
None,C,A,E,14.850791641590305,-138.39403436515332,D,D,-31.779453293652836,86.99364952876716,-84.91744522267597,E,D,4.317529554388231,-8.057835943415167,53.85128945186778,1
Buddhist,D,E,B,104.68580855859622,10.960765063317849,C,D,-61.92807643579987,-151.272990391561,21.99830123518357,B,B,-24.91889590312685,102.79483503199138,-61.06230493969517,1
None,C,D,B,-54.74713044370295,-61.500566639221155,B,E,-2.2474053321075935,74.60363632746663,140.3289906861889,B,E,107.31711750983668,72.97399803927694,-72.38120170241717,0
Other,E,C,B,3.599117109027213,39.697879208134765,A,D,-22.334157451295415,-33.1212608139833,-151.33422461886136,B,E,-15.872624414474105,102.06448444355456,9.368616148581127,0
None,C,A,D,32.07670491992089,-92.43060873862622,D,B,-233.98815561073522,76.44747310773357,142.15128903697888,A,C,36.03066863299607,137.8115772587623,25.959815032149525,0
None,C,A,C,-10.489066881407712,186.75643046006837,A,A,136.8088812043498,42.43115737173206,-89.89443204863073,D,B,128.19764367613902,78.47166722714361,-277.5901990700964,0
Jewish,D,A,B,-9.2051165294744,86.24771931818228,A,D,83.20065293851154,-153.3471974625413,-162.8712406701006,A,E,-214.19222231960174,54.033773807614025,33.161744414138965,1
Jewish,D,A,A,18.433250327974104,-58.55074398051021,A,B,-132.11120014751776,70.03336321818448,-71.61839259891218,D,E,64.28104078623431,152.17787102094573,33.78022746020684,1
None,B,D,C,209.58472966231815,-161.00745142488896,D,A,-54.033869295637146,-149.31553054374822,-50.746026428578936,A,A,85.34991740258133,-15.194997022415189,165.58207182237993,0
Buddhist,E,C,A,-91.48060282533947,82.52243844442567,A,D,-118.16053221288907,-110.66364592275919,54.53147108028222,D,C,173.66231251459098,43.245728222207866,-64.56901301438371,0
Other,C,B,D,-9.1756192759824,79.27081915145074,C,E,2.555038125310951,-115.14213823419688,7.046299044362921,B,D,-105.03430744245341,105.98554957907231,109.68917340147846,0
Hindu,A,D,D,-3.4888979904869055,148.0176300211806,C,E,-89.06258303777197,-125.68366173014236,63.838788436924176,E,D,-150.0178664698786,96.29106396237404,-49.364785900256265,0
Hindu,D,D,E,-14.382742085101876,72.82911915218222,E,B,34.10929657419621,57.88995602895503,-89.14371734662487,E,E,178.5730502126754,58.92094407943686,307.01916310673215,1
Jewish,C,B,B,27.120946015449526,101.54704004964418,D,C,-152.57244051078226,107.25018021408283,54.54319564506663,B,D,-48.17744381639788,113.90797122624399,-39.99988023927818,1
Buddhist,D,C,B,111.463664793689,109.1785723232562,E,B,-149.55127033770296,54.80331055319109,87.73724437059035,C,B,16.570493595395984,-75.20976829017843,-110.90968361123616,0
Muslim,C,E,A,-68.75040816499153,67.56340898898904,D,A,-173.4248588057884,15.17088060078667,-25.802851486042645,B,A,-26.16947738548685,-145.98987594283847,19.96837962031274,0
Muslim,C,A,B,0.2579311022503261,-119.17400195918906,D,C,-161.9594032143465,-45.40310108446461,-115.10356426563715,B,D,-135.25318638218587,77.24116986156193,-71.68259133118646,0
Hindu,E,B,A,-101.76613398354529,-15.251694297109541,C,E,-113.35617086139543,126.24559252385804,115.02267009263325,D,A,-47.68727296749988,108.12856654214,-31.590766442445567,1
Jewish,E,A,A,-23.15343971056019,32.32938909052997,E,A,122.41302674830683,2.5869488543760464,16.396348284686766,E,C,21.857308815511928,-146.87232628713994,60.74839199486113,1
Hindu,C,D,C,-7.060497146792325,-64.72440753483552,D,C,-180.9904808908573,237.0982810928452,-62.94122350040167,E,B,-93.32642449384817,32.51830103010246,10.24557838472772,0
None,B,C,A,-36.5761904821591,-63.7296920021321,D,B,12.866406296579367,-130.18927471011716,-16.2384600266367,D,A,53.63696930103753,104.92346110807202,-37.93678201020512,0
Christian,D,B,E,12.23913894424625,126.22713941903467,C,C,22.080524293720266,10.733160293796127,152.39063694015314,A,C,-27.327660627548983,70.12877125715143,265.7089669629912,0
Christian,B,C,C,125.32310423135368,-37.44217050450873,B,A,-155.24626632302477,32.65223682343595,29.919832708321458,D,C,-107.56972930700294,-49.43665288060393,-201.82874512481695,0
Other,E,A,D,-135.16209995480537,-56.806550802796295,D,E,154.63474214403215,142.57159836790058,17.43486509196886,C,B,-90.29872343802539,-66.5114195285414,181.35414457912472,0
Other,B,E,E,120.02091366051606,53.0665019074777,A,E,63.30020719829959,19.315738271532783,-3.1049290933566454,C,C,2.0896184677120906,-86.27751963679046,-84.89070726180698,1
