veteran,religious_affiliation,ethnicity,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Yes,Hindu,Hispanic,Brazil,28.42035036278122,-218.91892968905307,-143.1227905341256,8.792546297204627,-65.86923256443276,-18.43684451653621,-144.45851169857374,D,76.07239561802592,-33.43539472830821,D,-12.741730503188483,0
No,Muslim,Black,Mexico,42.5104551100581,-109.69094356721129,95.18031552662107,82.71371084468116,-62.41401129447267,63.91907385779893,48.982405930738096,B,-95.18864544147792,202.0469632496477,B,-48.68110303851505,1
Veteran,Hindu,African American,India,21.21486149999739,-10.770720284992343,98.58490750852633,-0.8701881416121352,-46.13876372092312,-17.677630430266134,207.54059784015536,D,86.63603306890049,-4.229148603167609,D,-76.54598523421137,0
Non-Veteran,Buddhist,Hispanic,India,-49.29212370329264,13.313040210366426,47.74921075072599,-23.850511042028963,41.93710412659521,-92.3051513623997,22.074440699616563,B,71.82793218488473,-144.97907913916313,E,159.87984417300777,0
Non-Veteran,Muslim,Hispanic,Germany,143.2173174229361,-53.950138633225144,-56.05184890524565,-36.24842578056043,-230.67950987473057,72.55277209611371,80.19162037668562,E,59.69784587693112,-100.8064138499452,D,14.625622547201164,1
Non-Veteran,Hindu,Black,US,-42.87794153969324,-44.30609259353647,-102.11864873641332,-87.62258155298571,17.139054028414037,-260.64228936777766,-45.380032928555956,B,-6.656372967431936,-37.12090676651708,C,43.891414838128014,0
Veteran,Hindu,African American,Germany,-111.26179807776886,-107.74945315781838,308.41196333834796,49.2164642853267,126.27914410437621,79.6707008992825,-45.17230777155605,A,153.51158803602135,112.88033526121819,D,124.76446084221817,1
Yes,None,Other,India,-128.72956613486954,48.42647879700229,111.04716756373165,3.1484312047748806,-13.479531580517495,-106.0608335782119,105.09540626271507,D,215.2668844410255,-54.56368958095742,E,16.47236817958203,0
Veteran,Muslim,White,Germany,-20.46986242300089,-121.05362495742452,192.99275602096208,98.32820284011056,187.64869622058768,68.89037705193388,49.035611845520634,D,-51.65167563206495,-155.29222442713618,C,-61.40426002596726,0
No,Other,Hispanic,China,-125.48961717452572,10.427415381655381,-177.12986590485008,191.156691138314,158.33286908220424,-187.0770389039372,-13.365056840102982,C,-91.14671938551514,-338.21334268160143,D,-58.60371711531281,1
No,Other,White,India,-104.01126855223825,79.45806397955374,183.12168048596357,-49.68962232937149,177.6288737776294,-206.23260436638247,-115.94756732581489,E,100.10081621860832,94.66327198820304,A,11.943628414483682,0
Yes,Buddhist,Black,India,-149.51245538607748,-120.05835893208526,-66.84247770648791,100.99714912181452,12.08757978365745,-9.825476286088566,16.041157917865387,E,25.368511858643338,-10.306802076540144,A,-36.13471196406744,1
Yes,Other,Hispanic,Germany,28.110577061453153,-33.35668788155651,-169.30714071664093,186.6121537757509,-99.12067178142307,85.33937144208585,84.159649617306,E,0.698844932956362,163.11455532920144,A,-34.09440532528444,1
Veteran,Muslim,African American,US,60.466900799404556,8.518640074223068,-16.906074284900612,-4.214167451954187,47.31956222898208,-88.24203109041781,-1.3606759873790282,C,-166.15486782127394,29.00739544882052,C,121.75309629730225,0
No,Jewish,Asian,China,-60.934349982133504,-45.404250066895955,17.81360585101444,7.2894607412138805,42.08326274054486,-38.903137545522945,-27.090323955900626,A,119.35975230087546,-27.75222635769606,B,200.6321581223907,0
Veteran,Jewish,Hispanic,US,2.763635714785118,34.357795586432786,-37.11918386229419,-132.623486073794,-17.242705084870583,88.59503194698799,-53.78883889259384,B,-44.00083270468944,-82.53084971500618,A,139.88262191574682,1
Yes,Jewish,Black,India,180.05452963020474,-32.513723254999164,114.45531792984669,-111.14602089872452,25.667166618034827,125.16193828625602,-35.38470359092195,A,134.6936727161306,-64.01470292403357,E,-48.47162860873432,0
Veteran,Buddhist,Other,Mexico,-38.64877775598268,42.294348905525666,-79.44685251485525,-57.15432601581204,-15.556770108639764,-20.88424906701256,65.5123523166699,B,-158.07048686962705,-69.65706726160121,A,1.8871641213600021,0
No,Muslim,Black,Germany,119.08453275874926,75.23584557296095,-44.91328810816558,76.4855913664735,66.2304029811047,11.83475221508087,-63.40389892681921,E,-64.79982668283388,-87.92114834980396,E,-47.350344528643085,1
No,Buddhist,Hispanic,UK,56.10547848352362,-19.393139016973123,-151.68911604849833,-31.1859631292595,47.58893215614339,-53.830387991775275,-103.65424767432752,D,-24.625219757681574,25.732157542265234,D,3.438963983497361,0
No,None,Black,UK,-62.202184749239386,83.31129146863063,124.89884526592176,-64.52687687858686,-81.02777523338283,-57.30447366642696,166.83107967420958,B,81.0069856204773,-40.07235796875398,C,-2.937280652924914,1
No,Other,White,India,195.5753377046501,197.27702526810674,10.868133987735085,-37.14563684643278,61.29019488880727,9.186825700845954,-126.61578092672477,D,-166.19193055203237,-55.10232539378406,A,23.4133357020038,0
Yes,Hindu,Asian,Mexico,5.267892826736143,107.64884556843666,104.801504314163,-77.0290430620542,-48.72429825399273,-27.127921595068404,-24.36324914212854,E,75.3135860743586,14.922724169395332,A,17.260342411070518,0
No,Buddhist,Asian,Other,44.127606583557274,-82.93535525672313,-11.155314481938222,-191.06817148163745,-76.13666538148874,-72.55875951180506,-43.84904695586177,B,39.003896089405664,-83.81796549014298,D,-26.54808377418908,0
Non-Veteran,Muslim,African American,Germany,-56.147562971332,-4.678446770679681,-66.6586616237088,123.62957064025079,-42.23212176149473,80.4463073856542,-182.8055507252062,A,38.958710140760964,22.171851775734087,E,-94.46671099533833,1
Non-Veteran,Hindu,Black,Mexico,-89.72975496188421,12.059033906587633,-100.34767597877534,115.21465612422202,77.94591984412497,-2.261124681200497,137.9795416567658,C,-84.20001833293517,150.3510092361739,C,34.74952371488394,0
Non-Veteran,Other,Asian,China,-213.28330898593805,-7.134739144030943,-105.27279573759249,-108.07312629744705,-99.83307487354644,87.48215022520233,-30.988167606763277,E,130.62869179018986,166.4778545392515,E,-50.79084979731498,0
Veteran,None,Hispanic,India,131.44906858734592,-112.81708803936365,17.994555955847012,99.60665451674177,139.76022855808728,-10.160683894042064,-184.9811660399926,E,107.49089569014716,97.44574282092597,C,-94.0881515004429,0
Yes,Buddhist,Other,Germany,76.23874907904818,-67.77604545648222,144.821432004243,31.898066607671925,-65.51944047469239,81.73730742034606,54.33253584462964,E,81.20386996455125,4.990281167578155,A,-208.6493831987566,1
Veteran,Buddhist,Hispanic,Brazil,94.69806402385271,104.45384028691397,-46.790660163312396,-36.6378261498452,11.500948783322333,68.52133528129059,-110.72978422726436,A,43.73224165437437,25.6778364579939,C,73.417405818134,0
Yes,Muslim,Black,UK,-52.09642341660389,20.66353674337311,36.785433226470126,51.67891831506971,162.12250929592892,-166.7354156970128,-119.85276913971774,E,51.1974917614479,76.168531041248,D,12.046211331153675,0
No,Christian,White,UK,-92.295490155359,-72.70674558047094,-10.584457104365283,53.434228376177394,23.777906375147438,23.531284360715066,19.87654197588465,E,-84.2579515057667,-24.750755528518045,C,62.72733028300617,1
Non-Veteran,None,Other,US,59.12636695707734,76.17296126735336,-23.989204714403613,-69.50671552029789,-87.46628544287334,-5.8932653609326024,28.559412893746767,E,48.30497194473371,-22.86880705108206,E,-9.861768900317058,1
No,Christian,African American,China,-177.8108000237592,306.091628294201,220.1309360006362,-1.6153972647118624,141.96521875546344,-92.99247370560515,83.97590327272468,E,-39.39972762372613,-172.84402778170025,E,50.57131988327615,0
Veteran,Other,Black,US,88.70977076761453,138.93023361940467,175.44298269847565,135.49044024330118,123.93719395689307,-126.37384678333241,66.45208665859596,D,-67.80730849415045,92.10415681060427,A,22.557817971479462,1
No,Buddhist,Other,China,90.51072420740424,107.45529918240445,-0.2519813779038986,55.24806535573015,-35.94121936246368,-56.318165797326294,-127.19732204698826,B,-59.326533591336904,19.06663693795523,A,-184.89089613583764,0
Yes,Other,Hispanic,Germany,70.03920166717744,-94.36904440596263,145.64088373970392,-91.09732239793308,59.34222534128505,-60.39439334875987,21.088759017452073,B,-205.78428558412094,-203.8844452555713,D,184.83848208500342,1
Veteran,Hindu,Other,Brazil,-10.7125490069887,-89.88815253991372,-68.86977208062653,47.27452494401131,-21.25600600183274,-80.55903697749999,-19.11957387384875,C,-92.55409086297088,144.20889134400937,D,-8.103955218277342,0
Non-Veteran,None,Black,US,90.0374661321077,-119.5167719256696,109.17428423390068,-47.12177951005823,32.65944425244838,-9.113023321110811,-119.27652111066831,E,164.16818530062864,-158.88581979737836,A,-92.43342956734342,1
Yes,None,Hispanic,Brazil,-56.64664273557277,100.90661094017292,-67.60183338946757,314.8589986009283,74.94524034306447,81.99004456894353,80.13995060635366,A,-21.77947325701723,-26.030632852393452,E,24.038140979938735,1
No,None,Asian,Other,128.0939865598564,-224.1719260187564,-151.42901512329817,-155.69729699733267,25.11098655437296,27.855855127389972,51.031029172956636,B,27.62833269407668,41.82457660059233,A,-54.79604837621109,0
No,Other,White,UK,-61.920669703847075,-18.313215687482288,56.65879645916514,23.703691380281974,55.882366293159166,68.61860019095822,39.22042873457241,D,-118.76013417388992,121.72505101992337,C,87.74098790089933,1
Non-Veteran,Christian,Hispanic,Germany,-7.3023423551741535,72.12084381287775,29.1633069565863,-45.16648908460834,66.01671095987382,37.235937587539816,-201.1750775140976,D,-6.630528630408064,-42.60159482642632,A,-146.5342704756937,1
Non-Veteran,None,Other,Brazil,-134.2436153650535,-89.73280619842468,-7.460384840369194,-185.93866514556422,152.42900562338068,-26.122659956099703,17.24453762292052,E,80.68536191483354,-108.74419815323351,D,16.023426239201598,0
No,Other,Asian,Brazil,31.97667834281304,-43.9394255914351,-73.12032970644405,136.11692196179627,7.513828045642476,-109.28479660481823,84.0509765311834,D,-78.8110245319098,15.358377882524438,B,103.02909328677232,1
Non-Veteran,Buddhist,Other,Brazil,-8.312155711725735,-143.69421347470146,-123.36190489246218,-126.51402029121664,-35.205977247708134,12.535968144224704,-40.06546184463632,E,32.37467629811672,139.33935142209964,D,30.457500474061106,1
No,Christian,White,US,-159.16909709218362,-175.11156309450072,39.53377337063077,-37.82429866510378,-76.0102774718336,-77.82243019995146,-149.15002107431013,A,-165.24761116932086,-95.80441775976787,D,7.075768776843446,0
Yes,Other,Other,China,-61.5273294627115,-212.56914169031597,17.34355592827244,-140.1380099069991,-8.388611220664604,34.77968402837037,-10.198891945613852,B,185.26454375877992,212.18624714214945,E,-54.472590446032186,1
No,Christian,Black,Brazil,43.230282848641245,-42.99335085552624,0.18821643494116883,61.68515033833549,35.15634018535898,-98.18477417002515,152.56957068798516,D,-52.972247029447004,107.13810874663554,D,66.27874245495859,1
Non-Veteran,Muslim,Black,Mexico,43.84705922518653,-91.32555727406952,-59.359266471730166,13.593755146952105,97.59044084904676,25.62986421756259,-182.18894651190598,D,62.10256293717907,182.80602163386217,A,-29.884763407900284,1
No,Buddhist,Other,Germany,26.193521938827214,-117.8486140134844,-73.96493376158003,-70.59572984263573,-43.94364129075733,61.140161603925,1.621956934889948,B,82.0312338337852,-30.66253586293773,C,20.04261793503053,1
Non-Veteran,Muslim,Asian,Germany,-160.06135262287168,171.26145824296268,-39.61665369502267,-28.912105558113538,10.030578367218972,67.37830728532225,54.189356934746,B,-29.186446612506252,-43.17495608222913,D,-7.963268704477418,1
Non-Veteran,Christian,Hispanic,Brazil,116.78608332200811,24.2468767026948,-115.7128828428295,2.8500861244183873,-81.03002814951846,107.13618730845562,-52.402457938728766,E,-96.73721146092265,-50.40225132184081,B,-6.932412272165061,0
Non-Veteran,Muslim,Asian,Mexico,-2.6454364878267134,21.99145885837046,-121.55201605997527,-130.96795122197256,125.49847959267035,152.51794112416894,-61.40870696499675,D,28.99161711331407,82.10597846149312,C,120.89759825860801,1
Yes,Hindu,Asian,UK,-17.391068041014893,-68.05974787779415,61.313382588077516,83.17094191597022,60.39326682133574,-1.544565967154746,-112.77678442086017,D,111.25564399607639,63.59756500672956,A,-195.1920775519816,0
No,Christian,White,US,58.5777318805315,-99.34117740128139,72.01509276268031,-36.61221630203162,25.162589343670493,1.717916038224828,163.54706379397308,B,-36.164925611378514,76.51353649459027,C,70.38385153630074,0
Non-Veteran,Buddhist,Black,UK,49.17642012772998,265.3439282086116,-36.758920822564164,-86.32573320955039,87.55525976313953,-66.31232366819901,-123.63476604135965,C,4.706276384054056,119.78969320890694,E,-13.875234013507848,1
Yes,Muslim,Other,Germany,109.01903904766444,-53.92755443575322,115.26474359883588,-36.560830835388735,108.30622928159548,-124.89367162270409,-69.11816475714268,D,-45.56108723310261,48.415955285058885,A,-134.1624958036242,1
Veteran,None,Other,China,52.70235101485794,-103.12234398473687,24.899569305413273,108.74114981468853,-48.72097694633685,130.33418011166663,28.667792377234676,D,67.35472948559912,-195.24978425499108,B,-28.52675194146234,0
No,Muslim,White,India,284.2973440020864,10.712838529890949,-96.27329055795622,51.50175785489499,8.923560125853335,-22.09323970512991,-49.445775084583765,C,-156.7256590161471,-146.64506911553852,C,24.26980955900783,1
No,Christian,African American,Germany,2.2191348915980624,197.28760724784073,69.2067050914646,-106.97163299957376,56.88481353341351,133.85124046176043,-93.9971380744454,C,-29.306709664039314,-17.427431655937962,E,-124.5878351818165,1
Non-Veteran,Buddhist,Asian,China,-145.88007659807803,-24.381879450284156,-45.229241401301365,-31.590758052266814,13.444962476053043,-60.87922200740095,23.72606703936362,B,-235.85365158144555,26.430169608191267,D,-121.65849110569206,0
Yes,Hindu,African American,India,-74.18716103350886,-121.74462086691796,72.61720146349599,-9.628985029276217,16.097410344368537,-168.07255496595675,-65.56727555166437,C,135.277824569462,-57.12104843625624,E,19.345903885881118,0
No,Hindu,Asian,China,-145.63970240851862,18.125992362562233,86.06923455294326,137.88754291466807,103.99061538910175,-2.4067787443827195,-138.9588008208706,D,80.56455467997169,-71.66854881936418,C,-142.83743413229539,1
Veteran,Hindu,Asian,US,29.523497377660167,-54.27370783772655,157.44843105994036,139.9146211751787,-74.90075340269883,-45.28718016452403,-8.11636079318001,B,-163.278313401295,11.528977078428648,E,58.3471537109856,1
Non-Veteran,Christian,White,UK,186.3259678493488,184.4652357030425,45.98093667961599,-8.25154318467622,-99.77195445450229,79.3536498329256,89.74545372733897,D,83.84351680086797,131.12141845623532,B,93.87467937867169,0
No,Hindu,Black,China,-90.02200958939287,79.2131672650726,-55.00043525387738,-11.39481164147898,225.0485787428714,150.3016359091351,-31.072391438589708,E,54.49667441393217,-79.53767149307623,A,55.033626480434705,0
No,Christian,Black,UK,28.44274903450204,-34.11278353678429,3.5154339708780817,34.48050472318155,-68.16428679928198,159.35630564617978,-338.56635694717755,E,-70.73924464656842,-79.13389144597649,C,148.47428877799723,1
Yes,Other,Other,China,167.09804181068267,-39.940586263629605,-3.4464189548586264,-6.546221865796571,-144.26620022151528,-157.56969624540343,19.793559577227054,D,-101.82102823934329,-74.95691488871444,C,113.95113447508322,1
No,Christian,Black,China,-113.8670940832109,111.27569830916426,81.17345698128891,-18.151438525267807,-58.496710553009756,-206.21780071277865,-57.80200455204574,E,69.09619121272554,47.93826151135054,A,-81.32061643567802,0
Non-Veteran,Christian,Black,Brazil,-25.71261806350008,77.79280670480723,-37.136980431134496,-104.79344586236799,-13.467159248109647,115.61295561538101,138.29254872378547,A,-158.65846345923927,-70.55094689317909,B,-27.124388369637597,0
No,None,Asian,US,50.44633489782464,57.752200075463136,-72.7715843304604,96.22199648823727,5.52735354155854,-33.93862111057841,-58.67459414702149,D,42.38762664482358,278.6370326467088,B,47.260495427735826,1
No,Other,Black,China,45.51008711743424,-175.39636023102878,-179.23057972003767,-26.014920628159523,31.37649090428718,66.67157686045164,112.8748577579182,C,-142.319881422984,179.5854376495598,D,-61.533034086487994,1
Non-Veteran,Other,White,China,1.936687907965158,-87.11970055637234,-23.635156955165343,-96.13726496519365,-108.24034229271405,-18.15081049359126,-8.838682589758527,D,-1.9504469250129406,-42.44231327749362,E,84.91447271154222,1
Yes,Buddhist,Black,China,-21.292229503788935,74.42881838330214,40.84648649091177,34.22334486472236,-144.1600030137292,58.46049091817699,52.56214830367573,E,-144.18916886873973,9.550500500733335,D,41.90894469924874,0
No,Buddhist,Other,UK,-76.19775059036841,26.318115739864773,35.76875863460043,82.08945593188913,-134.2928078648303,-64.08325789273312,21.16000213906328,D,74.74254478733778,-104.31650603818929,A,49.339991920523325,0
Yes,None,Hispanic,US,-209.26602021787465,11.389019186090952,-24.497066060447214,26.10414014104373,28.229944120144236,61.56653386395755,-47.672071839241056,B,174.3828519536891,42.82105905350989,B,30.48701840368903,0
Veteran,Muslim,Hispanic,Germany,49.82657978841412,11.033729095686615,216.74317573489654,-45.788541303624896,-74.71333508994097,-85.75360036263065,-75.34859561694273,D,7.776545070075598,-123.59956552876508,E,86.9454274005882,0
Veteran,Buddhist,Asian,Other,150.44776339396125,-64.12116205864244,-32.5081649818858,210.51777599499638,-73.7747593084284,-130.70743464465892,-2.1345807620691746,B,-211.43595732785965,167.2433459464063,D,-0.6072110868999169,0
Non-Veteran,Buddhist,Other,US,183.9106945424519,116.65712159529444,-68.97122150321205,-27.28564882236161,-49.46174706391289,-123.7349960517954,-117.04022613049119,C,20.711291852941297,197.21796353093987,C,-11.652029122954204,0
No,Jewish,Hispanic,China,158.55720692381018,31.461194207888195,-234.77437708951717,28.25484802683924,-7.947383059237972,-59.76203436195464,-6.767245643499479,D,-92.57434555157235,99.38306752125051,D,107.71725464488765,1
Veteran,None,White,Mexico,107.14529444713288,19.95140009425812,-25.588031603029137,-1.7052624931243296,13.319232748653024,110.56067905408354,-33.518968256799525,A,-55.05158533473319,41.71578428014531,C,-36.12162865775828,0
Veteran,Jewish,African American,Brazil,154.5750322967922,201.6123904515136,53.85611093962288,-85.41220821449629,-42.29831620978119,-13.32909294980668,26.778746960397186,D,48.40302279924732,29.8147167797892,D,13.716081043024996,0
Yes,Buddhist,Asian,China,-36.78357758625551,28.224363921896114,-0.13268606814853504,-55.05643103926437,220.91500373832326,-99.10070857915095,104.03717711480496,D,57.2324277380754,78.3666821634753,A,-25.030061706953415,1
Yes,Muslim,African American,India,-92.5761006566034,14.645748257474356,-42.84566738290503,370.6973389984057,46.550548383265955,83.79565164080377,129.95609990760244,A,-63.27718462097876,87.13589219543574,C,-33.03871667473594,0
Non-Veteran,Other,Other,Mexico,23.090573669630018,137.3502000367551,-132.85894796498383,-34.393997221751206,134.83413819413747,207.06690922958782,50.61857553086359,E,-33.30021440766729,40.390611746313404,A,-103.70926169241912,1
Yes,Hindu,Hispanic,Other,-33.902627569917925,1.2374203000999042,74.69971875277892,-96.53859119771853,-59.998116290871586,-107.60364794067006,-91.43741065988564,E,-9.462770947970874,64.68478996574288,A,79.32018908397555,0
Veteran,Buddhist,Black,Germany,97.32534115961313,-8.403633013004422,-42.15882056245476,-41.4072536289152,128.09076191349368,104.82312815225643,265.48209206704365,A,11.784434592398648,28.32652002359346,D,-55.630489777345225,1
Yes,Christian,Asian,Brazil,108.51180877708511,21.575073216774086,-83.5248432509479,-65.33521945317413,-60.79297880171467,38.26307190495252,-53.044642093211806,D,-46.923293393162965,26.20608357959514,E,83.40523316275345,1
Veteran,Buddhist,Hispanic,Mexico,-33.015280475594736,-178.06962394422,174.9450776493646,-6.745027058455333,70.37313672490767,-125.99592394647306,32.16770407728073,A,51.20808257434848,119.71540918704262,E,118.81764802099637,1
Yes,None,Hispanic,Mexico,-49.84783822815867,-73.18734126902525,-92.18032043686696,74.83925728207822,49.55452877782633,-12.505759032408923,-109.02113972806742,D,-41.24709899848692,-163.20783324207557,E,119.30208139363828,0
Veteran,Buddhist,Hispanic,India,47.739484344667424,115.55816152654084,195.26283902168373,230.90750363069094,62.56647026013653,179.69070500355576,-95.98222372135898,E,-237.37432129214517,-33.90737208684278,D,-83.48949167795938,1
Non-Veteran,Other,Black,US,107.85762427042465,-171.92658837700742,-68.119629178144,-31.72243288182825,104.50286734660898,-40.24311555803727,-10.280565162089257,E,75.04062087320767,-127.21574926540988,D,212.27255194420295,0
Yes,Jewish,Asian,China,-228.40000638477775,-206.6865801987169,-127.32865478629279,-94.85561046887129,-117.39474396011676,-41.02666970195544,39.38156829327866,A,61.87137831919093,24.346091035087593,C,-43.274725299227946,1
Yes,Hindu,Hispanic,Mexico,-69.14501548792298,1.0295989390142575,90.19484431558654,102.5346450557443,-56.57352073754141,-96.52603016396382,-11.467210092353799,B,-1.0678369214823311,-33.961046828421054,E,-6.642220661046311,0
Veteran,Other,Asian,China,-292.4417086604887,22.695637161722264,40.088453633709925,-148.89597403325138,49.6464073319572,86.15468852460963,57.6760278349141,B,93.23117844620789,-84.06572957060517,C,-106.11540935947117,1
No,Hindu,Other,Mexico,-12.008057184620382,73.20563764314535,80.59761744259463,275.72312494818993,-34.84121205588755,43.387018323727105,19.32423399754284,A,-92.22322781466954,-47.807065923391896,C,-5.029078994441937,1
No,Christian,White,China,80.21742511861255,80.08421330490356,-99.62781526733268,29.1387800435839,117.94650486567342,104.39419181062894,108.40130347843217,B,155.25655662997454,80.46252319912522,E,4.778559739323556,1
No,Other,White,Mexico,15.119613475792043,45.0844893539256,-70.23087511822146,88.4812020229494,134.69130245840321,172.79374930017562,193.6857106637522,E,72.34396224728663,53.85241001974552,A,-168.83725879899802,1
Veteran,Buddhist,Asian,US,-59.99164395875002,-72.6142545024113,53.10763491874317,116.83427377121947,-163.11908137481026,84.76764848087993,-85.29447870490333,E,-24.4532488909286,-104.99060894603718,C,37.14101069976296,0
Veteran,None,Other,Germany,190.06774292652756,29.340226459361958,-284.5609025422796,123.4310082470287,154.60893749785424,-180.60736720631226,5.52385593774496,C,45.279408541165836,62.878256092316086,A,-24.942000025556734,0
Yes,Christian,African American,Other,128.10603877627133,-188.16293377137626,-94.09528385481788,102.48018948830745,138.37269050884908,-28.326381052828363,96.44281868690766,D,-46.33427533226708,191.7959211519601,B,48.99408073887741,1
Veteran,Christian,Other,Mexico,69.6957038917388,121.32777785235594,63.739612635158984,-80.26216448384967,-96.32103144579291,-106.48840815726149,-60.23209417762042,E,63.651913845774345,95.54734031523375,C,-150.54281151610158,1
Yes,Other,African American,UK,-31.014618447779046,-8.229686785243686,61.2079540643782,3.8518959359281206,-17.164334513976424,-46.14820787599172,-111.41127296429947,E,-224.32807295392618,112.15971522233959,A,127.45007559747555,0
Veteran,Muslim,African American,Mexico,92.91997467032091,300.6564452992414,50.09972990910195,-105.47437722518376,36.77983761281475,110.67424944841513,-13.154713913227015,C,58.65703203190987,131.50053144186103,D,12.054031160549073,1
Non-Veteran,Buddhist,White,UK,101.00273816396223,-19.592004434318177,231.771423847075,-9.456285352644757,62.80891103331181,-28.316683604763753,37.49839243220897,C,-78.71606973000146,125.3198331789597,D,-39.63225578003989,1
Yes,Christian,Black,Germany,82.38663780575384,-87.25177557690078,77.06935159316768,56.18518058130362,185.2335837000143,-113.77689257787323,57.953862319269724,B,-101.14430176637026,-208.0298681550051,C,-173.09923799646387,0
Non-Veteran,Hindu,Asian,China,69.93133316754151,174.73968140159093,-131.25407964419549,160.00787002525075,-74.08968923726802,-75.8990011622663,-93.04837114215758,D,69.36172226732161,11.926756133416893,A,-61.87819267033569,1
No,Jewish,Other,China,169.97818114152304,22.22279060536219,52.222330414436904,125.58051604855605,125.53386124528411,113.88673720003375,92.79219299476534,B,6.860415469646599,126.78378161433623,E,87.1774481948769,1
Non-Veteran,Hindu,African American,US,37.61738856308715,40.35483830288858,93.80821542597549,-102.88838331667436,16.565990030713493,-13.760544002612459,9.386644600777926,B,-19.34754345606258,108.89579432766267,B,70.02252499514896,1
Yes,Christian,Hispanic,UK,103.60819033177535,-0.1837691140402273,28.49741568395303,118.65544953100486,-13.544571934425411,-117.6668769011211,-77.94640117138539,D,-1.6903292095472477,-34.178134553478365,C,-177.88459770029897,1
Veteran,Hindu,Asian,US,-126.8558493045697,11.331007207608899,-22.599435319775374,-21.442266282266008,-88.51834791834402,18.843257043383186,170.41865348074722,E,156.08955987982765,-111.31415888637575,D,72.44947089443367,0
Veteran,Hindu,White,Brazil,12.418455780137332,-57.05225053219333,38.796525189879986,-102.74415332744226,70.69183438430822,-17.336379131302554,-36.052670898020644,D,-96.91179658688976,15.022134501123965,A,34.6875025307894,0
No,Jewish,Asian,Germany,-186.80227883624036,83.10884954802343,-116.56477345736371,-77.84997265856789,1.8212221762445329,33.30017060405035,13.121111735733667,A,-92.9761117731084,-100.28768012254984,E,117.04307722509999,0
Yes,Buddhist,White,UK,-14.56122121653042,-113.53039698413549,-93.05984010655965,-65.08721610947306,-92.26112132148964,-82.19260909935164,-10.154467238404095,B,93.47639927807163,111.93619260412629,C,87.22951215989795,1
No,Christian,Black,China,124.79187758576668,-81.98640190907295,131.76679576497975,-129.65080932308814,-34.85731340515275,83.16010913305712,71.23975805910455,D,-100.59970710559882,-4.635849889663053,D,-18.160612872320527,0
Yes,Hindu,Black,Germany,98.82354845305298,-2.735780126844835,70.74448768519458,-43.862117041292166,-18.113509501990517,28.90593906993411,-44.93066812718368,B,224.44410445852557,-51.40934706877541,B,-37.400667612465014,1
No,Other,White,UK,3.420189275732005,82.17679126769929,-172.08361786601793,-53.3742118408584,-137.70179519205513,-39.37199397293285,128.43473230398257,C,102.70446515627152,118.60999477822558,A,40.80311956967863,1
No,Buddhist,Asian,Mexico,18.91463365369254,-12.330772653300032,-6.040868149869913,-46.829270069770885,-123.72646811624541,4.959109911673272,-174.80586217575208,A,-132.11454018923425,-147.24405964399733,D,46.247896511136744,1
No,Jewish,Hispanic,Brazil,82.74760748085565,-24.127634642756007,41.32413715279862,117.77238866611566,62.59728460642322,-108.5441675067243,57.116326473520914,D,109.67399138047693,23.793639297484027,E,45.72892031106735,1
Yes,Buddhist,African American,US,150.9915748599664,111.15587059064822,78.54079429108349,32.07779338736347,23.55592223610869,20.089417573884838,-171.84107681156985,A,49.15423703844256,-89.14566124573771,A,55.11465758611617,0
Veteran,Buddhist,Black,UK,-7.727859705431629,-99.41615473909049,-88.06781444115003,63.14201567357337,-103.9446965253112,-87.49042924847168,-96.9949678432496,E,38.73557373177048,9.713887906931134,D,112.15226895319145,0
Non-Veteran,Buddhist,White,Other,27.606955904205638,-111.04639722145858,-35.675915284911135,12.127534665178189,-58.58230575123954,-6.771590467018034,120.97228932095108,D,-100.00035712583323,20.596532860348212,E,25.318369886870336,0
Non-Veteran,Hindu,Hispanic,Germany,148.02289966969752,3.8509492569075827,-104.79885895018258,150.96212601305578,-1.4915682622229116,12.073858647260556,-152.88836252695108,A,-116.78872465659728,-32.690150165752186,A,-12.671042976074546,1
Non-Veteran,Muslim,Hispanic,UK,-17.437534622270263,62.438686857543544,7.087824804620311,-69.67327992967247,-21.100245556004346,171.79249248990288,-113.9826744382497,B,-1.1768845826221732,-67.48311901332791,B,-123.91060005681571,0
Non-Veteran,Buddhist,Other,India,-204.13915395742936,-225.38268699386887,-57.287286873292395,-298.27954690902044,-22.6971705841163,-63.27562608611233,59.8095148671537,C,142.76336115238104,-99.53170911538588,E,-84.30071460870884,0
Yes,Other,African American,China,-25.860518638799046,88.0538464529106,-8.314949566433718,107.34896635413578,137.43911625649127,-296.23067068106275,-122.55096378330028,A,-52.14908628088811,0.1915518218712798,B,-83.00986663835286,1
Non-Veteran,Jewish,White,Germany,-63.52443936450117,8.49189666420725,-61.83874295581335,-59.40713499745426,-105.87161147314559,-116.69121864787459,116.58952928000032,D,8.962772708955185,-167.59432721363657,D,-232.96934643119135,0
Yes,Hindu,White,Mexico,167.3950318248015,-55.996675731007905,103.67507753880393,-119.61985003336902,90.39828709225847,1.2040375758082722,0.6590616360904792,B,17.850653786930632,-50.69469713455328,A,24.915929597119128,1
Yes,Hindu,African American,Germany,-186.88870716541444,-77.66202183176321,-182.6871433128369,117.95312537199392,-117.25175291589389,-19.246496185402197,127.24693947008802,E,29.210577171419445,-49.748627720575705,C,253.04116084065816,1
