nation,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,79,17.43183272013179,126.97687135071777,21.148149714149046,C,12.44060650165202,22.71602389035405,52.64894592366501,A,E,138.8382587697225,22.801043417131357,-91.68137359526958,0
India,48,-73.31373579322693,-141.52716782485155,-50.44983905532675,E,129.72426419467683,-71.31241195886349,231.87193172540518,A,D,-19.092221644127502,-203.40847421696807,4.246000991827876,1
Germany,63,41.36968624510927,-246.49227893099783,23.150438279235967,E,-57.01314264554963,-88.81190655483736,29.30257530441463,E,B,42.191868150414805,49.232639867332196,-90.39867916958858,0
UK,45,-24.395926448447742,102.29404295502012,8.310367265350738,B,2.5646677863374276,86.77655443300752,-101.19778471530438,D,A,207.16923753275645,27.535291282159314,1.4990187696681812,0
India,62,175.30240303775864,37.2616626295447,35.12368373474916,B,-146.0501028920767,-43.91854717725484,111.31584916132398,D,B,44.362686819788586,-8.647698610110352,43.22435739947294,1
Other,82,8.672787202509634,-30.462606255470735,-74.55291278000237,D,69.28573505542933,-150.20944766401067,88.72422412838205,C,C,20.26531118209153,66.69750435592474,71.27335594377938,1
Mexico,68,-68.0821118407999,-91.73840830665718,-28.153250996100347,C,157.46983946487734,-228.35355979069863,-134.64738347476123,A,D,-8.941392250995518,110.92147168377764,83.63809740804578,1
India,61,66.33789436463114,68.83841607277881,-59.147357738450225,D,145.36263515620337,-153.31161261288327,199.17300998516353,A,A,-13.460787602105324,-126.7907910859319,80.20409932186375,1
China,59,28.140651040220526,-125.64669509236171,-156.90333512612904,B,-64.25811862980385,-55.425618680792574,-58.42005251182615,A,B,93.73849527395613,226.98427430625605,3.971390003600245,1
UK,50,25.32100768241719,200.14911944819977,-191.2016532878508,C,-8.1796836055886,30.785314508285204,-99.41184199855078,B,A,-98.0287956544778,48.27454355896384,105.08336621028637,0
Germany,96,151.13081159220206,85.31942230254566,-48.60431759389908,A,63.66163432822953,-37.17710224450284,90.35816570722272,D,A,-99.50467992149633,-78.55384773611247,27.03070317015499,0
Germany,80,18.38358319375602,-154.4353895192091,-111.0713044966919,D,-28.63346330555269,-119.69600919133536,-161.92175859057932,B,C,-89.46851849247106,-190.06317459878946,-79.28079050719734,1
Brazil,28,-116.57918602923118,50.943453800441105,116.94697511639392,D,-43.501165950992416,15.58154538148643,109.18869524839575,C,A,-175.68421714114794,-149.47450532831525,112.77295755749243,0
China,30,-55.95473717197032,-4.870783033578766,-83.4299451876948,B,173.95563292981652,89.22281082761856,-149.23397055471332,D,B,-81.54815544040495,-50.5789697012841,62.300306990067256,0
India,41,19.635457874004974,42.33580789446208,180.71136534391448,C,-112.40057829745376,126.6019272508764,-138.30058530956353,C,C,301.9533695380798,111.77760963483749,14.397104995966547,1
Brazil,18,-31.102592225592534,111.15819418476921,-19.823480004398046,B,35.52744794341533,116.1309205567429,-43.76774660314624,B,A,-51.37707802562576,-111.02333045042216,136.92577128552875,0
Other,59,-1.530814659773276,51.243209992435155,-30.73683197720321,D,-48.011907200020296,135.10148153032387,-46.930125538817016,A,E,27.38876409186453,125.18573362690802,38.18810126623741,1
China,58,168.265541646054,-84.56824602443788,-81.2105182520798,B,163.2797791612705,-1.0559438842881272,-12.833150387025658,D,E,-175.17451253095956,6.1700960070893105,-233.79631605798124,1
Brazil,60,-38.950730858062386,-130.24645067008734,11.916192777469014,E,27.686934576131282,-32.27725106529101,40.760533659906514,C,C,-29.27703048198886,170.76026908084827,36.46198134088376,0
China,29,67.6505483239949,161.72052689548383,-256.36361449982496,B,-66.33508929310464,62.90039056751504,-1.423974541719469,B,E,18.79032396416432,-7.952523199603756,26.88134260422363,0
Germany,78,6.048565243359879,-94.1706838156024,54.5030244887585,C,-87.86059761580923,-164.3214580044605,-95.56462775330698,B,E,25.880789772380847,-53.148534945564364,128.48088119890838,1
US,51,-83.03107982152056,96.37122019027444,-167.73670111448368,B,36.32995469912944,102.36539434879579,48.95138839038249,A,B,-80.99367260610057,42.95757253317352,149.12811578231634,0
Germany,41,-11.694799884469315,69.7213374276518,-82.2296834625831,C,22.034207855757696,-107.86293806071092,-6.588731592470601,C,E,121.24768441427018,134.29558207729158,8.744987178306639,0
India,84,72.1347872197621,24.77252573342844,84.11514372378096,A,143.49034396326468,-61.390763353668255,-38.093532177152056,C,C,209.4745368868681,178.14260028928257,-72.8997844054044,1
India,22,-165.13174083078246,-34.96291463891366,58.461623609801364,D,104.97664571474385,-109.47781434552692,-4.614115459862698,C,B,-84.7539404603465,214.03137549460953,-57.735030484048856,1
Mexico,97,-65.27381056004535,94.29635780238563,28.02545990850237,D,8.100014898241893,-106.10217945718101,107.46756531557426,C,A,102.42808197545541,-171.15853965166676,143.31176622799086,1
China,46,21.794905846816075,136.95952473197758,55.22162916145231,B,140.7634902098178,-35.26493972951688,84.91664279402815,C,E,-116.05432876374502,-15.631684075219809,127.12361116064848,1
China,58,6.823430855657387,133.39556004369808,-63.53001409621635,E,-30.537898243279777,36.51756164950145,-30.229377555565573,B,B,-42.043671518191964,-133.24154512178225,-30.27682258898789,1
US,99,-0.10061785916431126,-89.97506897677859,68.2001342795156,B,17.41843408233073,-122.13663919925972,-15.51633500885376,A,E,-42.1719445148899,-83.71861884403782,2.516264716391602,1
UK,81,59.20713075492136,60.38918699178571,-33.55168961401223,A,67.77344143951194,134.05265101754645,-39.83445712640153,C,D,-201.39056438325525,-94.65871200359283,-42.13503954334189,0
Brazil,40,-100.38215276872296,88.74403833702408,72.59849234290641,C,-4.0411038172796845,-31.184347581225985,117.20684972512116,D,B,-87.74928467159559,97.66110801878646,217.12930725792407,0
China,58,219.5241684434854,-107.70755518858266,-142.22840501227702,D,-207.98467036824576,-25.17176074265295,19.734198740351662,A,E,-114.69811985086568,-36.84665706700448,231.3389664767962,1
Germany,57,52.696394658007016,103.51669006898096,31.428219277574748,D,117.6321678239861,133.64064201895158,1.8872981323304596,D,B,-58.133093706600135,-202.64720768448217,76.2320429614869,1
US,51,68.80963767758315,56.22020792278516,52.14343033542289,A,-143.2350300504669,231.08915664472966,30.668424521581255,D,A,-72.41382943176752,130.4623263776302,-131.840301324341,0
India,46,-60.98510822507618,-22.955666246765134,164.50013623735694,D,-80.19379519359153,-25.956653069067908,-30.00315809284398,B,D,-145.9998065452176,-113.34310981252793,1.9809885213947405,1
US,27,12.630647780495066,29.993720400115,75.83313552213234,D,-33.80302914260944,113.00014223140353,12.410116639519025,C,B,28.911298341948438,14.440254373881245,-203.51828252210623,1
India,97,37.839615635299864,29.654079152600506,-59.68696827762403,E,43.67625001711254,-38.52428422362243,39.649013859524814,B,E,-14.783073662457916,84.67136482390701,-64.07224640991467,1
Other,24,-63.21277809535242,-124.9165078789844,-189.60332611818154,E,-24.871158598002022,-72.98608644466886,64.78424496222539,E,B,21.177523131838218,-9.720499763034201,-201.8364715241372,1
Germany,55,-148.28078970265744,93.42132894524293,-40.48239271800338,B,-18.1614742556434,101.94013889267556,48.47177582598146,B,D,1.2797886066658568,61.04354429067382,37.6367788659382,0
Other,81,72.38218648859296,-143.14205296767116,177.01661272982463,D,-19.26643907871769,-51.83966901717013,-69.88494270195801,D,C,226.80522091275188,11.267205881810542,-16.14291701952395,1
India,74,0.05737373060419528,-206.18811831212204,-130.08952655559364,D,-33.59895602081606,-95.72187603768896,-59.83101473952236,A,B,-59.27302188399991,6.8197163538213434,28.437608014166287,0
Mexico,54,25.60198254392136,-162.9964280445234,-31.713245136326318,A,10.9160787300287,-81.62477886768914,73.38884521359712,B,E,-32.06912712442293,145.7219570835911,158.5165299793473,0
China,32,69.80206038024811,-15.400297627409746,39.312229606884294,B,92.46419922823533,8.005099524774538,127.54521495416493,E,C,33.603306141395095,55.871525907743326,92.52120869029926,0
China,29,-73.17837526270894,-99.80065793077219,-155.21235256973753,C,14.654648618441243,-124.7654544675137,213.87789183456883,B,B,51.05937954575984,-44.886803116494114,-24.404055947270066,1
Germany,73,-98.94803007451475,-58.35212002714293,17.480763566869477,B,46.64815189278305,-159.47486796528602,236.1638429275214,A,D,-196.0764668091819,-41.14077409820563,-152.62303940942775,0
UK,34,42.60384552248353,40.62026688635881,90.91045675541515,B,-54.88676374226732,111.77718664627383,-27.85151545677679,E,B,25.70177507885759,-118.18706414649446,-135.48227747385423,0
Other,46,-56.79925150146444,-20.49874431908744,-140.82610780045627,A,26.989975433469905,-34.092656368991406,-94.15982778774446,C,D,-77.76593171431571,-9.280938748990508,-50.732840144235745,0
Mexico,54,102.48145631839422,-88.51686686501894,92.45548242139307,C,42.64101173723876,-52.88708402043727,28.709988942588367,B,C,-92.23244159357375,12.105371335749926,-17.356402823502705,0
Mexico,52,15.953580878322851,-40.48998611313523,99.79025240709163,D,157.7417733376819,112.85744131531317,-148.34263722725453,B,E,-16.394580759584017,-53.416519939800054,150.98142637480018,0
Germany,98,81.20159818746502,-24.28951080529807,75.79175014894948,D,-160.4974342267121,170.3834124024345,91.03876683740421,A,A,74.90635467264262,-12.790942468419106,-102.54788161753652,1
UK,58,57.84524552039417,64.13748926915305,98.61034032606241,B,-19.46402145072843,-79.19860852181975,-50.35905036929258,B,D,110.65716554448795,-79.52931183461499,-166.1983339864262,1
Other,77,-22.548851324001408,-88.21470830036733,160.34317533070126,B,-39.25318042598161,-51.044195624439126,50.70485591637709,A,D,30.196412003587607,25.058222766923116,248.85511436161187,0
US,39,58.30457099364309,-48.50487985090935,0.9186811816797911,B,-48.67028443455627,37.38547583985554,37.4262053415829,B,E,-108.89604076241592,15.815637479572617,-52.38306831413089,0
UK,35,-48.95210901739886,-59.15508435152432,13.914089086788417,A,9.205300277048464,-45.626009008564914,-26.52624051393343,C,C,15.580068523322405,-146.4103350184152,-147.44895059239616,1
Mexico,87,-39.00054309525889,-27.667043137089266,-27.96886947405631,C,-127.05981628103244,-57.05782480969287,48.45674443856456,C,B,26.773897581442323,-81.51018184603181,-150.38222992609113,1
China,89,-139.0941611050637,73.11428639824098,-17.301928641420567,C,5.661546631917529,-137.1413549170852,163.50079891266265,E,A,-24.63170973592065,-160.5162364482515,32.681257648499354,1
Germany,75,287.2433426624234,-15.191282801070605,-68.50495788325483,E,56.164806968631495,5.48017835575272,74.94420976645758,B,E,-113.20032927298296,184.5466630244738,-73.82630876697459,0
US,87,-199.5566979993549,-179.65070306696848,-9.97923536482827,D,-100.54016058132622,-137.73243846697335,-184.58009874232846,E,C,-41.00188635582708,55.362304358485204,69.75017473177245,0
Mexico,60,-50.73602785796216,49.77685787894607,-11.16330282403093,E,-160.52786440911254,104.70378465558372,-73.66382591406924,D,D,-147.29825844948022,-55.33084586170827,75.50075507266372,0
Other,72,-4.5687450857604635,85.70260563424851,153.3995707176216,D,88.25075971080307,-78.76592427889916,92.8121374389019,C,C,-14.760869886087669,25.28121411322309,-73.45782976928616,1
Germany,38,153.2749621052439,-6.640409461207819,-95.05750429415409,D,-68.03297744791234,-121.41415203571411,-84.29120742234093,A,B,-47.44286621887893,-71.30237904092847,-12.840265463987219,1
China,50,-30.007652063551284,202.64841008073762,67.31074965553971,A,-45.201400315902156,96.71329169792052,-2.9723030275144118,D,B,-168.5603299588587,-75.25385146779638,-92.95394389645992,1
India,70,-20.25445603755739,-15.447297761967258,-156.44297191962175,A,81.6087105654816,56.635313444457225,36.274493674280976,E,A,92.35974816907967,140.0170789379095,43.59359731554736,1
Brazil,69,-40.604222179998004,-10.415892541431656,139.5094244030212,E,-73.66033291372197,-82.96741764467473,113.07489501090436,E,A,-95.11813493683924,-137.42079765787457,-103.24190917223366,1
Germany,68,-103.1859847709622,-69.39738200661054,-38.332761814024444,B,44.43139956214227,17.72175722504155,-164.15782914550633,A,A,23.277645058996235,25.45889774731608,169.03699392490557,0
Brazil,59,22.261677386341532,13.297095108881738,-68.22241849834863,A,138.73857364652855,-164.11902833132038,146.6759440091026,D,B,-11.621219573637562,16.422440033375093,-181.43377002136464,0
India,31,24.54596895239745,-6.937894813263995,-89.27668820770018,D,14.038778425142299,-2.01869500117318,-163.50931131002068,B,E,80.49027497082439,-52.416552333324574,68.15552889850117,1
US,86,-119.12914877653822,-216.15347597765663,53.522349685255044,C,222.31407083491882,133.13453460831403,156.89321920943803,D,C,125.78859824110869,216.81844726075772,15.199769716698464,0
Germany,60,-17.171920004048907,-76.04806340276065,16.94948321780185,E,56.945795052868455,-166.46056446547223,70.31063912220506,B,A,-40.18447990748463,-27.376865576515158,-72.61417487566865,1
China,75,20.03814046541931,82.40981974976347,-86.39408072083873,A,-48.08988266911298,28.382337286888866,-34.31331177197921,B,A,-48.27417691958115,-197.11918088318245,-66.78223158831271,0
UK,46,-58.714720506267696,0.41685114405700413,94.63954100470502,E,14.948974449231592,35.475083343865066,-194.07579757972283,B,C,51.44071941323318,-142.66875750302623,-2.9036131983802522,0
India,91,-21.94626031626999,141.8841517258362,-11.645554092681822,E,215.17327972338248,-145.84582924837187,50.69562673869864,A,A,74.8073753370213,-36.80186690342511,-63.32703322188124,0
US,25,-163.61022667342326,-99.86840263502835,-46.615083294914484,C,-28.448815107538472,-14.42801167513422,204.8133150934286,B,A,19.520119449304225,54.468060614205584,16.198592791279,0
India,48,176.49098842641152,159.1240851046399,-115.25531542282243,D,-151.49413769061738,150.61823042067533,-57.247710437162524,D,B,-15.997353832444158,113.60319081135042,-206.23122637108656,1
Other,72,-103.11642356673578,172.1697548731037,104.73849648756746,E,154.98001267956562,-123.5825739493571,-133.6172489532467,B,C,-45.07953650738828,-216.14049857821365,46.317020730592546,0
Germany,92,-157.64389965834218,98.46072382729383,-132.50772355006967,D,-151.08589407512076,-59.12184340339465,224.48161736863477,C,C,-245.86136710119132,-86.13978892904733,67.66292240110326,0
Germany,68,-144.71089543808213,-63.501272658343346,76.64891623915075,A,-105.99432856859643,26.243275525399103,121.07779388576903,E,B,-40.87363881167577,-222.75237685750736,21.58989565978261,1
Other,88,-103.16768618330691,15.85063696454678,46.31468718129975,C,-35.17190805049476,-34.9382185934204,-61.94009783765642,C,B,76.11347399645683,-238.92776718949557,54.7625915199242,1
Other,74,209.44218404580118,-16.234060856186648,229.70802576274068,D,69.65234180847045,-163.39133228198813,-24.574817587141826,E,D,218.4746181570016,-45.7486150840049,34.477585698260995,0
Mexico,36,137.4928749426074,-7.751848629347288,-14.69529388084945,B,7.934685600408428,-82.71976753661802,7.77077730643377,A,E,126.20200675551708,-41.39218594938889,-160.27726101959766,0
Other,79,-3.494132992764063,-66.02218904011019,-143.38144101797704,A,-19.570739114030165,-119.18948854751608,148.0943050871704,A,E,57.426945724689205,-161.6502966557234,82.30167132395768,1
Germany,92,65.35708157931894,-158.50453373936082,2.354770302933607,E,21.137014913408965,52.08086606678014,-7.732944672132963,C,B,25.480937268162545,-74.62355898375608,-28.92036014001029,1
US,84,-204.6966402762605,-205.1129442120427,14.972929981421832,C,261.21953135776005,-55.385849308282154,-256.8207966710027,A,E,-39.6497120810055,-5.270910991003753,80.56467264342845,1
Germany,96,-60.772233689592305,-10.783339665417532,37.74569132192966,B,23.67531497909608,-72.78913868988538,48.537651964184576,C,E,-5.339756422575003,-40.79839330299863,-51.409588116488734,1
US,33,-173.18701344898736,188.36265298306319,297.3001357747686,C,-42.55950453744098,-11.592533666585624,-201.46636634849085,A,E,-148.59457569480986,57.97194592293417,70.61026394902554,1
Other,81,22.553034966147916,-45.69412673361419,-58.68306463357412,B,-66.71999525237122,57.21734746745347,-143.91926117037664,B,B,119.43107746715069,53.98564131136823,-63.18259742044092,1
Mexico,99,-36.07130656764152,14.661978944742051,140.27899237007264,B,189.43217278573547,187.92213656859508,-21.922195700004924,D,B,76.79535246599866,119.15927140130628,172.6942764467859,1
Brazil,67,33.02938873138987,-181.81176578150598,-25.282787274560064,A,-64.25029613655381,-70.57377066394517,43.39909291209592,C,B,-64.15906656169051,228.16860872167285,169.26858350175965,0
Mexico,68,-18.742238821853697,-180.07465515550663,168.3638512750956,B,0.25894496292225777,-126.27810837261974,84.06583718686403,A,C,-109.50573254335873,8.565566693803515,32.75752409706924,0
Brazil,60,-106.81572899714979,-104.91600832888834,-21.395718482645933,D,-31.7260239568009,104.50900075340739,-50.82807329874501,B,B,-106.0649061342676,45.0523006809363,-76.46221538459929,0
Mexico,30,-20.25229631334034,-20.266085603946554,-91.20343825125498,A,-282.8712108295528,20.15241016665272,-40.173616018259345,D,B,48.63371780573866,-198.56430227135678,-58.215629788473464,1
Mexico,75,-32.869095671927276,80.01740515275625,-54.018221986749346,C,144.78843534548238,-158.64491233523822,-134.73747187638818,E,A,130.7353497578556,-109.89604530710386,-59.066524337792245,0
China,61,28.148149058293708,-1.4365915947305272,-53.96498487655433,C,-112.81171080136735,-90.51686771220527,78.39244118979748,D,B,1.241284172289976,42.83803327220597,106.72653603937856,0
UK,86,94.1117594214708,148.3033585006443,-27.37015090677212,A,61.0699848626136,-73.27946871808207,100.008564251744,E,B,-2.396559997748519,1.2674933553461358,-4.466535092139632,0
US,58,-52.881358451436626,-64.60992204021211,85.0600639847575,D,93.87508635133787,142.95943350689706,-128.19338985735604,E,D,64.22847528789805,-72.1750987402407,23.314257562783357,0
US,62,114.8565778615431,-194.6574748376281,20.019798482926937,B,-137.86820918506203,266.4010255908145,126.85411140131835,C,B,-222.70899115792088,113.01789475912646,58.20529473382104,0
China,88,-48.91768145774403,-36.66742536251244,-18.124509266936045,B,-2.351253482587942,101.43063880836397,135.01158657894598,B,A,163.67584088817105,8.157800729843252,-132.71722939639545,1
India,73,86.74222578675518,114.53034239746265,29.89289005213226,C,9.176490446137958,-93.06175736173384,189.68624758463187,C,C,-49.53907951221723,-144.78544779463988,47.413549173194305,1
Brazil,82,-49.60536829813126,92.01566534626272,80.88830258482574,D,-108.37580574475079,-30.337050137631046,93.96146255506443,A,C,-112.44090625241847,-101.9757243070821,104.99276610953707,1
Mexico,73,-34.96368475873589,-79.80329472395005,-89.5060680953793,D,171.4882872143182,1.5397707466138304,-51.49806544891929,A,B,23.88700435533063,78.30901527915508,99.91835036414055,1
Other,62,87.15389895593806,143.99069377893107,36.801264323891345,B,-72.6047507409204,106.39935059746226,124.47439981408624,C,A,119.776281679145,65.18897580275,64.51174690483295,1
Brazil,96,162.27623675231172,107.45495531513076,112.81167216456495,D,9.352347326488454,-0.94355469224266,12.524510280781554,C,E,22.994301841182487,126.81855095399209,20.035032472310725,0
Other,78,44.55923139082606,-68.79804264875418,8.63533068509184,D,16.63947346640578,-90.4100295090857,-101.37103216482039,C,D,45.74308177179648,37.19355807030305,77.62968950477594,1
Other,61,-17.898897174508473,74.4274351621939,-128.30036621381237,E,45.05118012581077,-16.063018259444423,59.036556424338194,B,C,-159.16535419714185,-12.604085829764738,-22.21685030111668,0
UK,57,-41.05505850945951,-15.51677365061849,-116.60882893536095,C,181.0605545877718,-76.44339018987021,157.15726667191385,C,C,45.5090118702342,30.29618767202879,-88.89851276026867,0
Other,61,-43.236870707900174,-101.92690056261475,-124.09869459087253,C,33.74947799117715,-7.626457936328501,-30.81998297527756,D,E,-172.66953140933003,126.58782814021497,-80.79337752069846,1
US,35,159.78978447412484,-88.40433575758165,-43.42290329983523,A,-157.70222697992412,109.030077902201,90.2017697309398,C,D,-88.84559821479124,-14.392632162764333,174.26362300643692,1
Germany,42,-62.632776428208224,-61.51767709288496,65.007631607668,E,-131.6011001062717,-160.2718999383381,89.6148225065451,A,D,133.27216055249667,86.46788332898093,-30.47662326572188,1
US,32,-84.34955648681498,-7.787678008676659,18.20093944643971,C,-58.18787466668978,-90.72519938702584,-37.667710459520634,D,B,23.830156638609502,125.31553518426159,84.76941188633748,0
China,93,-71.19911074772412,64.61042716959176,67.36271133428872,D,141.31265465523634,32.5043079555488,88.93703020835854,C,C,30.563057298921247,8.689681034569464,-142.2553453437852,0
Mexico,43,-155.64386627420328,46.260209122199036,4.534872766846142,A,202.22704006008036,-189.46088655266732,-84.4881924092695,C,C,271.5249664219838,32.681278375419936,-33.36125265288068,1
Other,33,-55.9738319454918,-39.701636082063644,95.78409771507356,B,30.89374093803973,-109.79180027467874,-275.53697515891173,E,B,-131.8076474281542,10.923003713601439,-27.100543036017292,0
Other,77,50.68792340026837,3.5209884011259804,129.00943319040738,A,108.88271497020077,-59.19424426991732,-21.88739921587146,A,B,-233.78410729771844,21.929344774377014,96.18630704042113,0
UK,30,27.93840091698869,144.43668744710078,-217.1741824629953,D,-165.55092437764424,-34.85597201449999,-33.427988063041305,C,B,38.03398769119018,115.91154881391228,-25.519153031511678,1
Brazil,31,78.3078175045669,104.83222924423413,-41.214565075946425,A,70.04651260446634,-39.16935847691287,-102.5167484082122,B,A,-4.576344473430149,-61.45293251044636,-35.7417711791915,1
Mexico,74,-15.930499386750316,-76.01486470232106,95.04511011916043,C,160.4851926401269,51.15637618475325,-91.6996404819203,E,B,61.106643430610944,57.598688453222856,91.98080633505336,1
Mexico,79,32.88381271600937,2.93685456071866,186.59639205448127,C,-75.07220977942414,-113.59853381386704,28.589694227259603,A,A,-4.853113599263364,65.80601815145512,32.53194582991027,0
Mexico,75,-125.9837278659354,-155.98613230697939,-73.42044950787019,A,-23.05154232732682,88.95972131503221,-96.43042439060625,B,A,211.54138839981812,-79.25210472372987,41.904361728157,1
China,99,-8.292139562743847,-113.8665438981619,91.1489934309549,A,137.6299656691622,182.5819179484446,-79.18362026951061,D,A,-47.94669384308168,-27.719369541434823,-63.20634799074229,0
Other,33,190.86133401644355,64.88683277316115,-86.88388875142826,B,87.8703046758924,-5.312162161518804,97.98455591747802,D,A,45.370578151271054,-27.680581397399724,-158.1855007990803,0
China,32,-51.97069697841054,-50.82109639540665,43.36744428495706,B,125.54555075396576,5.555761047453334,9.228929097934863,C,B,-88.68194951060386,-99.92929821184795,42.719403977504236,0
UK,94,-36.32416136396013,-60.5671213119881,-20.959146791223837,B,142.80668272244782,-25.80741694846371,-184.9278270798037,B,E,-282.8114089209859,169.01323331692134,120.48130392717529,0
China,77,-10.364454560205221,123.87939925558169,-81.64090823144298,B,48.28686745930406,37.70866919117705,-236.94675141579523,B,C,-224.0190563861883,-29.544753335466506,-41.63894715273616,0
China,74,-62.242177959746925,-77.6132657991362,-10.46137609914254,D,67.63852870712608,-17.844092520938467,-27.7633620385851,B,C,-59.375717208497356,37.12015743024307,-70.27395128474504,1
Mexico,76,33.11996664042124,-9.56408404396968,75.97903445167226,B,-75.03314593967649,46.203652100943145,-119.45848021067403,E,B,15.579623797956124,-32.32811707380965,98.70539454325635,0
UK,55,-41.09824933050933,107.04692772755313,-101.58875406352395,E,-170.38243664291113,-81.35028986503703,101.2557987896829,B,A,179.45411815181998,-157.33027652448908,129.38023285776146,1
Germany,19,-68.97254686562596,-0.03979174148933419,-106.89280340125073,E,100.378583734847,17.20156749788945,82.97071811005449,B,C,-169.68741031552318,32.20959957308364,44.84987352394888,0
India,26,-154.53748962720826,43.355074845865296,-26.652999201845635,D,54.06319094941631,-36.39422743525306,-80.56361310061752,D,E,-58.27016777148302,-16.162746780508407,-64.1080036333496,0
China,77,79.54398950728769,-89.41344426233334,145.45582486447773,E,82.18301693456615,26.531553406173135,72.77408418779319,D,D,-51.0239174882673,-42.492774357182284,85.41347995247467,1
China,89,-31.145419961867795,102.44613609148556,13.854538151271559,C,37.51172365537816,65.2269019722188,-2.293647399068018,E,E,-82.51809749383273,-46.796965426439954,-204.5236864882277,0
China,69,65.46177708681651,-69.09647658435811,-107.09169079549878,A,221.99378340332208,-58.10652336086726,113.50041526398607,B,E,42.58947582528009,-7.308239623820495,-56.45760118580431,1
Brazil,26,-54.90462028530092,-92.41319313061595,-7.150469207200663,C,-112.71766310313642,138.0684028229087,-158.43933162847384,E,A,108.22607857940896,-100.79569940990851,54.79691973550713,1
US,35,-50.91177493209833,-219.43786367147317,-31.757762921572315,E,-133.58260485488,79.50996852741598,-99.40817509146804,C,D,-7.978391261057445,8.220569332146452,134.19423865213614,0
US,90,-35.098658914469695,126.01243181617221,65.11773725539474,A,-95.47911477334942,-129.2720421581554,-57.34141938098016,E,B,-15.474070702370307,75.72351451426806,167.6304146615455,0
China,26,120.47201803525793,-29.215891046980815,-82.14357608366558,C,25.51664900128229,73.48493785896416,-48.58326962517983,E,B,-163.2403829229162,-57.334298831477305,-0.5346268681424002,1
US,95,60.3700534877575,156.0778691264945,-243.6832814002184,A,-106.45912798320789,-2.831773309515613,96.63174962867072,B,E,-55.883395511173106,150.1784981361521,15.287794333445923,0
UK,70,17.558187973712293,-34.34476804787578,84.18444980935669,C,-38.6778812574594,-23.415813313263666,-24.037842138258643,C,C,237.33777899768907,223.16290530100414,-47.44573531836263,1
Other,32,40.20367279262649,-6.26936449131579,71.80634446098725,D,-72.02286952488566,-30.744207629762066,-42.85805781946032,A,D,-52.950934127194785,14.212378771161827,-195.2823805089766,1
Germany,78,25.641063678179133,-23.58382202878593,51.16601508384839,A,-23.749644137805056,-9.13918568361959,-121.50764901110966,D,A,183.71507021439356,-9.841005693634756,40.61358088777105,1
Brazil,61,107.9621666404126,-35.411129375928816,163.3692240576534,B,74.58200878603806,-95.09665308598981,-96.34199955870602,D,A,5.844284213943938,129.57402344834773,40.178660182957344,0
India,72,47.03220281094855,66.8176422996678,5.83287108735771,E,-18.431808725502144,-169.66736763687874,169.89966178683542,D,C,-110.33889419918717,-56.34144496150232,-151.9259489258334,1
India,34,140.66965189510123,-48.20509170047429,-42.233054977614046,B,90.12159177429504,-53.742818132084956,-7.285994436422373,D,C,66.58815750284539,52.9765270192323,128.18900801537237,0
Mexico,53,-64.87579283276061,127.21735474171982,-88.3346279980341,C,80.2166133182554,13.355546810268109,-58.8943875126977,D,B,-53.670911684830926,105.05070456799237,202.375368871059,1
Other,84,90.95666935137557,68.03735171688868,37.79209097608536,C,155.30693343025789,98.18666651526122,131.92158157128165,E,D,128.4196277232709,66.76892096826921,-79.96385421672814,0
US,83,8.247149526328574,-45.52528244139999,-1.196001124441991,A,164.53179393662666,54.411895847280356,-90.12479188818975,A,B,226.2674637318896,-75.02799561478788,-56.77655260012466,1
US,53,-47.29090934118515,188.58426168198503,75.36296947924622,D,-91.63551469907756,-46.26287468851132,-13.997687410034823,D,E,-105.66696064388157,-92.43063546279244,-18.165510370075005,0
Other,43,167.21308805207335,33.20407675659631,-30.89363073685637,B,72.43871784748069,26.743198177961286,-74.76543330669858,A,A,11.743158037583935,33.296797879424275,-38.202124490414924,0
UK,50,-8.031977097514924,9.245985644663966,-6.873897824253221,B,-77.55097706074626,-98.93073399068977,54.81537067474292,D,D,-18.87527348154349,-156.3636752639908,-39.52866746667239,1
UK,87,255.5932187668716,-118.61228725068445,72.24971261485935,E,-99.32011157943558,118.08328381381284,96.86858967927007,D,D,92.41466496148693,195.7462087526215,-7.433136938213759,1
India,90,36.51097945458395,132.65639880921782,-109.168690921125,B,145.36895075570774,31.83259338697534,91.75545610846486,C,E,-61.9326823819397,160.06321831667566,148.46481749866774,1
China,48,5.397212064228009,-27.670674915238987,-46.1157230609365,B,-121.82219923623717,-34.99483770407107,-82.66090265937613,D,D,-50.20018633657504,168.69951684471255,-5.388995227468011,0
Mexico,97,-65.06507074221501,55.71340511722072,-165.75465945113348,E,17.582572013738496,173.19719384332993,-4.458871573414382,D,D,24.996289642170783,91.15136363375167,131.30573533327262,0
China,56,103.9479540698282,-169.87815200609307,37.770836971419314,C,1.2793504767122443,40.14493632174197,-0.40187722319528946,D,E,105.20040913712062,-139.71379306276933,185.83201381234454,1
Brazil,51,-40.25920219966551,-51.49762239236261,113.92101738940377,E,-92.05025666366015,18.594813015828613,-65.95721185111613,D,A,-67.64558079763117,76.65147557391548,111.77654467986855,1
India,18,13.678438899801398,-277.86333333576334,-195.9505456496594,D,84.53211645496374,157.4425272002468,37.385021760420216,A,E,12.31953137236277,14.927082819680479,209.30865497328136,0
