age_group,AGE,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
51-65,71,No,C,-37.98967929864126,E,B,-64.08113062552658,80.30027110687425,C,1
18-25,22,None,B,136.74043346283923,C,A,57.66987359673556,-6.0993691022866425,C,1
18-25,75,Both,E,-100.06852685743081,C,B,77.52208816589695,-16.2781138394645,C,0
18-25,63,Both,C,-18.279633450381397,D,C,-51.24724593764461,-36.81329450236361,A,1
65+,49,No,A,173.56917275639674,C,E,-60.72667777273415,-83.59844496190243,A,1
51-65,73,None,B,-168.29912475897822,E,B,24.804558343097536,64.3449423035446,C,0
18-25,43,None,E,-123.92461218700188,A,C,30.855502440211087,-66.86905325181127,E,1
26-35,50,Mental,D,-70.20071635989753,C,E,62.11861396932906,-229.85299897037433,B,1
18-25,50,No,C,-62.497368103892235,E,B,-32.7322133342208,-45.45942909812554,E,1
51-65,77,Mental,B,-11.474532845474267,B,D,5.090793381456545,-59.74661698188678,A,1
26-35,22,Both,E,-55.760259635783285,E,A,-156.61334507123934,55.24511254586315,B,1
36-50,36,None,A,-77.86061476936965,C,B,-22.770201618487814,8.38120791126205,C,1
65+,28,Yes,B,11.649993562564427,C,C,-64.02937080690828,-45.972762493385694,C,0
36-50,65,Both,A,-73.40413830575244,A,D,52.59858108550826,41.672127393320466,D,0
18-25,53,Physical,A,-0.7595597248357681,B,A,-178.74251352051326,-6.1430281962304445,B,0
65+,67,Physical,E,50.071042834235854,D,A,56.43341153371744,5.915238304815712,A,1
51-65,53,Physical,D,48.11659618488785,A,B,147.74346191866664,-130.95202752021405,D,0
36-50,28,Mental,A,-125.18730129342637,E,A,-62.99928180483023,149.37300832526418,C,1
26-35,70,Both,A,-108.33234676893359,E,E,49.15733540720764,-61.00588991664792,E,0
51-65,29,None,C,147.82728410486806,E,E,-21.98390842128985,-40.63341523614531,A,0
26-35,57,None,A,105.930724736835,D,D,187.8134198440418,-27.778311776949373,D,0
51-65,58,Both,D,144.3772187767681,D,D,158.5540793258912,51.493281703712235,D,0
18-25,51,None,B,77.07306591618429,E,A,18.377558459284767,-172.27326113762823,D,1
26-35,71,None,D,32.28743788737836,C,D,163.24391580369442,56.79204592367907,E,0
26-35,66,None,E,146.02391118536244,D,B,58.6851225136948,11.436004168622945,B,1
51-65,32,Physical,B,-106.33157062747756,D,B,-147.19901390231436,-118.69522118604019,D,1
51-65,22,Yes,B,39.082157872971415,B,D,52.340029547566914,-8.434813986509651,D,1
65+,22,No,C,3.6753875023844045,C,D,-77.13416126877341,6.798175649815308,C,0
26-35,31,None,E,5.484062896784046,C,C,-54.18117343506241,-65.12930052886344,D,0
18-25,62,No,C,146.86843627982432,E,C,-50.8609685764222,-187.99239089002003,A,0
65+,54,No,B,77.4049856671433,C,C,118.9458329081982,-8.249564911050097,D,0
18-25,61,Physical,C,-54.92463634227255,E,B,221.4133590202401,128.76841521280537,D,0
65+,29,Both,B,130.888800681914,E,D,70.50218275283288,9.906588771812753,D,1
18-25,45,Both,D,107.09925179342632,E,B,11.312348706056136,-6.915496056937924,C,1
65+,22,Physical,A,-76.28470071204221,C,D,-102.99421957139381,92.16101937537557,A,1
26-35,18,Mental,C,-55.728631220905136,E,B,143.52910222660483,-52.39039673698039,E,1
26-35,43,Both,D,-110.0307439770626,D,E,40.70344533351716,-124.75252773335122,A,1
26-35,59,No,B,-16.669143604750598,E,E,-38.12428625261997,156.50857030542647,B,1
36-50,63,Mental,C,-68.34548570767409,E,E,124.40009307544366,-15.929480785997157,C,1
26-35,37,Both,B,37.47662319159974,D,B,57.81978973162776,-57.34557543646187,D,1
18-25,36,Yes,A,-145.11056884326814,D,C,41.26967663027056,154.96352998599707,C,0
51-65,39,None,B,-25.543155830982585,A,E,-16.796594842028032,80.23428942104182,B,1
36-50,44,Yes,E,56.11850974484972,A,B,114.5107789551875,34.732498185079514,C,1
26-35,79,Yes,E,9.070881304424102,C,D,49.13395067115132,-10.430505210499714,E,0
26-35,35,None,C,-104.59149042874525,D,D,-153.2898464043486,-11.294740085091808,B,0
51-65,34,Mental,A,183.40531161482474,E,B,55.76208118812451,-125.83925383168526,A,1
65+,31,Yes,E,12.800943232535882,E,E,188.58402359465302,47.174675641959865,C,1
18-25,19,None,C,13.59547278093141,D,E,-20.139485705271507,-152.47126035705975,D,0
36-50,48,No,E,159.74135566426665,D,E,30.348785999638807,-75.73528415936003,C,1
26-35,75,None,A,-18.33372804168327,E,C,-149.13926628732548,71.81839734286415,A,0
65+,37,Yes,D,89.21278842946992,E,A,-140.40417754589586,-118.44484035697587,E,1
18-25,25,No,A,-25.361231526926975,C,E,0.6045133031630066,15.150175102758817,E,1
36-50,38,Yes,D,-90.32824466620232,C,B,35.99779964783178,97.42814631778842,E,1
18-25,60,No,D,-27.44510058895019,A,E,7.540047182235451,35.79171586280168,C,0
36-50,75,Physical,D,-196.12806785466893,D,D,-56.50955278568208,-39.65164683592833,E,0
51-65,35,Physical,B,-94.35647721983194,B,E,81.11022957513093,117.80912419236023,B,0
36-50,62,No,A,97.45941578759437,C,D,38.009759419653015,197.57973941097885,C,1
51-65,35,Both,E,-34.25407926602431,B,D,-120.47459636039932,-32.22685024686503,A,1
51-65,63,Mental,B,224.26008190327792,A,E,-213.38044539088617,3.9215967540568433,C,1
51-65,66,None,C,88.7072115133746,E,C,157.36484678617362,3.956187203144341,D,1
51-65,78,Physical,B,-13.138971600123442,E,B,65.914619285722,5.36792674645466,D,0
26-35,29,Yes,E,73.76073915133342,E,D,-40.45046261086116,-61.873050101137174,B,1
65+,62,Mental,E,103.96365782404484,A,B,44.55358708765518,-144.30781985527042,E,1
26-35,28,Both,A,81.76642832794346,C,C,-44.564800053367634,13.077499801650678,D,0
51-65,75,Both,B,-132.0420424321302,D,D,100.99335908925757,230.22765608426946,E,0
36-50,66,Yes,C,-93.09266142105136,E,A,100.1798537410958,-35.691041669530726,B,0
26-35,67,Physical,B,14.260307262106299,A,B,-148.44057660900302,141.51413802872358,C,0
36-50,59,Both,A,-152.3110920805565,E,B,-45.74107195896877,-35.520543165631594,D,0
36-50,55,Both,B,84.86460947070651,C,D,26.615265094896102,-7.075586035943596,B,1
65+,20,Mental,A,25.6475305590957,D,B,-160.5520900599454,-88.69673497929494,A,0
18-25,51,Physical,E,-170.1971025186176,C,D,29.62230111758547,-21.953339604280373,E,1
36-50,18,Physical,C,-115.72651085934353,C,C,-51.13518630315678,-126.26092267002049,D,0
18-25,24,Physical,D,-109.75485955878459,E,C,148.87342236241977,-11.384048117823575,B,0
18-25,74,Mental,C,-182.0121860145386,C,C,61.60569684600744,101.09235572388486,E,1
65+,75,Both,E,-51.62294152213549,B,E,-87.86580464298318,144.91087501094495,D,1
18-25,22,Both,C,-124.24171339613534,C,D,72.93384805508235,48.74041636994981,B,0
26-35,32,No,C,27.764032880670637,B,B,147.87403243237887,136.28158965631178,B,0
51-65,25,Mental,C,29.055451063526146,D,A,-78.72234333418031,60.69836221680332,E,0
26-35,79,Yes,E,13.322484108359186,D,E,-151.00499598053955,54.074954515280496,E,1
51-65,56,None,E,-127.63752532144976,C,D,8.152840839772226,171.60059473993613,E,1
26-35,50,None,C,-36.5394501797935,E,B,19.406239543322723,94.3841194598327,A,1
65+,28,Mental,E,117.07572651872522,D,A,-43.31441174780956,-48.860358638839244,D,1
51-65,72,None,A,91.74379863958619,D,C,-92.77102245707886,55.98287798826507,C,0
36-50,19,Both,E,61.21845966572008,C,E,44.96372544211436,-68.79675987810305,E,0
18-25,53,Both,D,-148.84435558397888,E,C,-10.394380300882702,208.8000654997896,C,1
65+,21,No,A,48.11273092591199,B,D,-113.42127028676035,-24.259860544193902,E,1
18-25,26,No,A,-4.726568294853931,A,E,-104.25125882767952,-148.0281569977612,B,0
65+,44,Mental,D,17.857837210455287,B,E,64.98407268558721,201.93988604841994,B,0
18-25,50,No,E,-77.3424217864575,B,C,26.621599901012054,-44.152374810872324,D,1
26-35,55,No,E,114.43353689288406,A,A,68.13031242423047,-86.95683670120475,C,1
18-25,69,Yes,C,81.8846350062665,B,E,83.03668707137022,-146.77950674043842,D,1
51-65,20,No,E,-95.98126323506068,B,A,2.0872424084011323,38.92945642401071,E,0
26-35,68,Yes,B,52.775528247168566,E,D,33.634662191028895,65.42168733234531,A,1
51-65,19,Yes,A,128.58517254930655,E,E,-60.778506087580894,-6.517756385590277,D,0
51-65,20,None,A,-108.04817466225009,B,A,-81.9758910685161,-34.272548381845816,C,0
51-65,34,Mental,A,-25.21774307998106,E,B,-59.646792133637824,-123.33068900250035,D,1
18-25,60,No,B,-44.317740034486,D,E,-39.90905118976664,81.83864066047015,E,0
65+,55,Mental,C,111.03007904039089,E,A,126.30709309260854,46.138494642383826,D,1
26-35,37,Physical,B,-58.97346450470323,A,D,280.82923264400995,-81.38768528619622,E,1
18-25,68,Both,B,58.83002452779241,A,A,35.84711234347289,146.6448452564462,A,1
65+,57,Physical,A,-91.9470253304644,E,E,-98.85848303173334,-98.98324862721587,D,0
65+,51,Both,D,-14.370362668640713,C,D,-35.8625933029863,-0.959564256397425,D,1
18-25,36,Physical,A,11.280114191360475,B,A,71.71730596474046,-112.63728932004051,A,1
51-65,65,Mental,D,-69.20044588745715,A,B,135.99980193501727,31.398550376204525,D,0
18-25,45,None,C,-15.301165503980668,D,E,16.580642626570402,-41.747660951413714,B,1
65+,18,Mental,C,-59.579835612303874,E,D,75.87436840800926,-128.80232006864077,C,0
65+,63,None,C,-120.9709209374743,D,C,106.31012152546622,83.23421014610346,B,0
18-25,76,Both,D,-80.6768931671518,D,E,65.30969789643495,-28.891581367565745,D,1
51-65,66,No,A,85.02731660811678,C,E,192.60626578842778,201.02342730433008,A,0
51-65,45,Physical,E,-42.02499551356547,E,D,-139.95654453025816,51.08214126119447,B,0
65+,43,Mental,A,-59.21602687209835,A,A,44.14235842729221,-11.420118954993065,C,0
51-65,68,None,D,-106.44219955077494,A,E,-67.83175077733745,210.9175970187569,E,1
26-35,44,Mental,A,-23.983674121002934,E,D,-62.853485645220644,158.22187737454928,B,0
36-50,30,No,B,77.579513156145,A,A,8.891362789622853,40.12649239925833,B,0
51-65,46,Physical,D,-22.427214535595365,A,A,-14.94128409426022,-43.699768339632314,C,1
18-25,37,No,D,122.10747150084602,E,C,96.55371253380264,-72.98416682753076,B,1
51-65,49,Yes,A,-36.40811322914263,A,C,91.28415043090925,-103.11789247119711,A,0
36-50,35,Physical,D,-45.68610666595146,A,A,60.68640276361849,47.34902389805383,C,0
36-50,75,Physical,E,55.456569183191995,A,E,-97.24601908754657,12.422284137776977,C,0
18-25,73,Mental,C,-59.59579853496171,B,D,74.05886910294542,80.77234951439254,A,1
65+,63,Mental,A,-17.749150536341805,E,E,35.39169249377181,146.5819063160081,B,1
65+,54,None,E,21.660531714772777,A,D,112.38230554396765,118.1352389438951,B,1
26-35,30,Both,B,-7.217369116299468,B,B,-53.40345059893893,83.565854476116,B,1
51-65,36,None,C,-26.608248387878962,C,D,-18.45513060578328,60.08395631008722,A,0
51-65,22,Both,A,-135.49605545884887,C,B,-40.26492830303292,114.45897711998072,D,0
65+,60,Mental,B,-115.32441815723733,A,E,11.474323403303668,72.30482678856374,C,0
18-25,43,Mental,E,-9.081978799670814,A,A,15.027891837006893,14.859669227218616,D,1
26-35,47,Mental,A,-127.93321196852891,C,E,138.37846283940002,-22.170915214079905,C,1
26-35,73,None,A,68.23868760859598,C,B,130.92114153992753,25.073850791114012,D,1
36-50,38,Yes,C,68.69622973903226,E,A,-157.89903212903405,181.55626715575679,A,0
65+,54,Mental,E,-38.46752431820615,D,B,12.58944382993297,-40.595909042419954,D,1
65+,31,Physical,A,-56.00235482914009,A,C,-65.33475666175129,92.5248297638704,D,1
51-65,24,Physical,D,126.05077024179316,D,C,67.41131587353001,-55.80332263418466,E,0
51-65,42,No,B,130.6652972762424,D,C,-156.86318381976793,-84.96947117024011,C,1
18-25,49,Physical,B,61.18681553123534,E,D,144.17647193644592,-37.26084983963872,D,1
51-65,61,Yes,B,32.16811164355963,A,A,-33.625863367230345,135.16067306030192,B,1
18-25,18,Both,A,44.920641505118354,C,A,-58.78487683802256,-147.45602640780646,D,1
18-25,23,Physical,E,-97.77183797362287,A,A,-43.38578301861259,-9.968693601811898,A,1
51-65,59,Both,D,33.86886660942515,D,D,-80.07618055675412,-246.314071074008,A,0
26-35,50,Mental,A,-26.581583066229108,D,A,-174.76125056586343,-72.2609838327782,B,1
18-25,32,Yes,B,18.0314559627449,D,B,-92.3509811558867,-63.0056174507739,B,1
18-25,70,No,B,163.26308329960102,E,A,90.46340928392314,14.338953416648783,A,0
26-35,59,No,D,118.65178159885788,A,C,87.89003620218824,-9.640956936505532,C,1
51-65,63,Mental,E,114.79110689412619,C,C,-122.49499397725492,21.73823669896264,A,0
65+,46,No,D,158.951219370089,C,C,-275.34010995412507,-63.42063197366989,A,0
65+,59,Both,B,-153.72252244671566,D,C,94.26039249808461,57.298252279543306,E,1
65+,56,Physical,E,-78.57991658352287,B,D,-15.316101118287367,-0.691950350459532,B,0
65+,36,Mental,E,-63.31163600939479,D,E,136.23636635774022,-22.20267435683448,D,1
18-25,32,Yes,A,42.52631859564222,C,B,-48.74000477445052,-72.59063293533171,D,0
26-35,78,No,A,-32.97962949256238,C,A,20.64412367153365,-29.904704325142617,E,0
65+,33,Yes,B,246.61718349663317,E,D,-68.33285529391897,44.16785213810031,B,1
36-50,49,Physical,B,-33.90028379966332,E,B,-124.32722702644008,36.8255446111705,A,1
65+,22,Physical,D,52.01677298739147,B,A,-160.26696773242108,167.4648024738747,D,1
51-65,77,Yes,B,19.3522189140004,C,A,-202.34422599316378,122.71443952472485,A,0
18-25,24,No,E,211.94120817851777,E,A,-4.684892090533004,-117.16862557816864,A,0
65+,29,None,E,6.086531609353074,A,E,88.4283548661315,-2.2424174748563246,C,0
36-50,35,Physical,C,-43.16404220119567,D,D,-5.134293739817612,42.59955507487358,E,0
65+,23,No,D,16.10769813229159,A,E,94.01783263850464,30.18901657688221,E,0
36-50,68,Physical,B,-46.7567536529603,B,D,43.43442715055376,96.29873279360454,B,0
51-65,20,No,D,-28.794329855961525,A,E,136.92070242291283,37.72302409223739,A,0
65+,52,Both,B,-87.28449525795699,E,C,-22.21783866545066,63.54484875083302,D,1
18-25,50,Physical,A,-107.34401416585548,B,A,-111.27570593475117,188.68199007217868,E,1
65+,40,Both,A,-11.957107169693371,E,E,34.174093903301525,47.93222816683621,D,0
65+,53,Mental,D,27.038503412699512,E,A,49.87893912432175,29.772781356895134,A,0
26-35,79,Physical,D,-184.19612936737997,D,C,-66.4306012401751,66.11618584668277,B,0
51-65,20,None,B,-106.05566314011301,E,D,-103.22015224207411,-10.34885940390197,D,0
65+,72,No,B,-13.241155813549813,B,C,73.7484670150106,81.38381628611087,B,0
51-65,26,Both,E,-77.4102629871287,B,C,25.724329950340486,62.352883472153195,E,1
51-65,45,Mental,E,81.9371524006263,D,A,-117.5241475856462,-97.08487788889954,D,1
18-25,23,Both,D,131.52049191071703,B,A,-58.586763447889425,-60.308012693363125,A,0
26-35,43,Physical,C,-18.317594522078,E,B,98.43637752527786,-9.890687622546828,D,1
65+,19,No,D,-197.52738324194792,A,D,-28.952947894000708,13.387738846010446,A,0
18-25,47,None,C,-49.716742322036886,E,B,7.005342519214469,-86.84465174863506,A,0
51-65,64,Mental,B,-18.234815881350254,E,B,-56.58045361129857,26.600719392523835,C,1
26-35,43,Both,B,-152.42509968159877,A,D,1.572256877992392,88.93603458150517,E,0
36-50,66,None,A,45.82748561734496,D,D,78.38511393336982,-68.96121221543774,C,1
65+,73,Physical,C,-40.74740434970492,C,E,-134.17061992676443,-197.76019398341666,D,1
26-35,51,Physical,A,-61.721729443247284,C,B,70.56639867671622,10.087944744483911,C,0
18-25,72,No,D,125.42736327465211,B,A,-124.69109098468472,-85.43576887352819,E,1
36-50,69,None,C,73.20576124330651,C,A,93.76797230168911,41.81249789708023,E,0
36-50,60,Both,B,-26.88023512302791,D,E,44.684102904717285,78.20967513774232,D,0
51-65,45,Physical,D,160.9448681258129,C,A,100.75502360148754,122.18400099001023,A,0
26-35,46,No,D,17.934175513689738,A,C,234.55300081664552,-169.73345655230904,A,1
36-50,36,Both,B,-68.36120641626238,B,C,-77.11907854001754,60.56587993470729,B,1
26-35,43,Yes,D,86.72676785165737,D,B,113.90822464692631,-47.934838801821286,E,1
18-25,62,Mental,E,132.4144684833311,C,E,149.10181173838325,164.7081771948149,A,0
18-25,47,None,D,-26.42179883628363,E,C,-71.40067845418693,12.794896431364572,C,1
18-25,23,Physical,C,-106.26632428568034,B,A,-9.403635431971884,11.923530753636467,A,0
51-65,72,Physical,C,99.36068383089342,D,C,43.848263967401884,-52.732420741266104,E,1
51-65,35,None,C,38.72356178100637,C,C,21.62440039587803,-2.301355625057663,C,1
65+,24,No,D,-18.30599696088578,A,C,88.80324248758149,-0.2053402345292192,D,1
18-25,35,Physical,A,-6.564561980443688,B,C,-23.859569270360893,89.8909115467193,E,1
18-25,43,No,A,128.90668583149508,C,B,27.057834480990433,-5.491726048782957,E,0
26-35,31,No,A,-11.698533312490662,E,C,26.048166811865432,-15.643602538597667,E,0
18-25,51,Physical,D,4.877118494345501,A,E,-226.28247020084368,74.4854410007694,D,1
65+,35,Yes,B,-74.54154238594455,C,D,10.953791814885417,43.44384818044201,A,1
51-65,28,Yes,C,50.59430519734713,E,D,-78.1023767086555,68.37358476682402,C,0
65+,31,Yes,C,45.846661064177894,B,C,219.3033505215333,-70.05202556454209,D,0
26-35,54,Physical,C,-21.62954205469438,E,D,-30.38122233777426,-38.70288390919585,B,0
65+,47,No,B,6.234101612227477,E,E,27.723467829903704,-216.74957770000395,D,0
65+,74,Both,A,-14.54878053679911,C,A,67.75723469634978,246.26146045064533,C,0
18-25,70,Both,D,-29.878359346855003,D,D,-18.383774807048418,-43.142789673190144,E,1
18-25,64,No,C,-20.295435613849712,A,B,-60.30987095844126,24.033457483746403,B,1
65+,75,Physical,C,42.137557429072295,E,C,17.43180914022742,-7.821344461469561,E,1
51-65,58,Physical,C,-134.539212481707,C,C,51.27234472608344,34.815126392329766,B,0
18-25,58,No,A,-24.871957094277718,D,C,51.77768387655451,108.57160618527556,E,0
51-65,49,Mental,E,-15.533119309611848,D,A,-31.278986637492967,-193.4594784685086,E,1
51-65,25,No,B,-129.42671730529,C,B,36.532278616790684,25.012768983707055,A,0
18-25,28,Yes,D,-3.6669556058258133,B,A,-101.4685367129015,109.02267715602542,E,1
18-25,20,Mental,D,136.54440648403713,B,B,-144.75036794801886,44.87170726158883,E,0
18-25,35,Mental,A,-7.6380740343950055,C,D,151.63400046223222,-34.007512356877626,A,1
18-25,49,Yes,D,34.83166080210071,E,D,94.85326621128247,-47.88654022265487,A,0
18-25,22,None,A,-126.4159120271277,D,E,109.71534322465013,-81.84673622060761,D,1
36-50,39,Physical,D,-65.10936387928523,A,D,-31.48397844115661,62.78002625563833,A,0
51-65,25,None,C,-108.53441899462351,C,B,-119.10476215615084,86.40890031693168,C,1
65+,48,No,E,159.66550160230815,E,A,-178.9092875090716,10.182450336107726,E,1
26-35,31,None,C,64.31904181409516,B,B,193.17614207554865,67.05430280268608,C,1
65+,41,Physical,E,-30.93086940412591,B,A,184.10136659246058,-42.510214393108996,D,0
65+,66,Physical,D,52.36569402679797,D,E,0.8715392042154183,-56.498404741442975,E,1
51-65,78,None,D,72.16729146678081,E,D,-12.113659633765073,121.21308363669026,C,0
51-65,76,Mental,D,106.03325369918055,D,B,50.465383562000035,-174.5850167807077,A,1
26-35,21,No,B,23.00981170657111,A,A,-13.863805358500544,-31.701531640874318,B,1
26-35,79,No,C,95.4623627363863,B,C,95.11714323516861,-28.99371782854456,D,0
65+,29,Physical,B,10.511306599690927,E,C,89.12933979385372,-170.27671631994605,C,1
26-35,62,Yes,A,89.44725119446262,D,C,-69.5351849944496,-198.59308304792347,D,1
36-50,66,No,A,7.693699061970347,C,C,79.67306949195043,116.8735674330097,C,0
65+,73,Mental,C,87.3560997947492,C,C,177.5039829781793,17.139239934539095,D,0
36-50,21,Physical,B,-125.21951894111191,C,C,94.53834701748983,70.33690689021391,B,1
36-50,62,Yes,C,-15.641455882745573,B,C,-48.02224563294655,18.098005287938904,C,0
26-35,49,Yes,C,135.95803311461117,B,C,141.0399912515039,-137.67788700871247,C,0
65+,74,Mental,B,91.00326886359183,E,D,6.271589802359821,-4.823371240581475,E,0
18-25,57,No,B,-62.56175136463917,C,E,-86.03395154928808,-45.43975889567568,B,1
51-65,69,Mental,C,-1.9096841786331638,B,A,6.002891340870083,-84.90912871120783,C,0
51-65,64,No,A,86.98494663002815,C,E,-19.146440198041535,5.773426941637258,C,1
26-35,43,Yes,B,-100.5702456953749,D,A,-132.69019206925253,47.72715218145451,E,0
65+,78,No,A,52.53667117198373,D,A,-60.29215617178082,-131.95693868895134,C,0
51-65,51,Both,C,-63.02282981190975,E,A,-92.257351136051,120.00677583462955,A,0
36-50,65,Physical,B,-135.6649161718368,A,E,22.45911072838419,-32.915337560829954,C,0
18-25,74,No,B,175.23628715721694,A,D,130.9908791944515,-69.04224001816287,E,1
51-65,57,Both,A,-1.0823293400262235,E,C,14.913901705548795,-81.49746589621171,C,0
26-35,66,None,C,-0.557471465686769,C,A,-58.369568861278665,-24.301332137676134,D,0
26-35,59,None,C,35.46869591040949,E,C,-1.3554391171793125,128.60325903496727,D,1
36-50,37,Physical,C,7.990571333387078,E,E,-139.56494566967515,-181.1384964489913,E,0
18-25,18,Both,C,-204.64208461558107,E,E,72.80856709207454,-120.51297682246165,D,0
18-25,56,Physical,D,26.963197801190685,D,E,-130.33629402974577,145.7623213664109,B,1
65+,32,No,E,65.06613495426562,C,D,109.15420592082434,166.715390785716,E,1
65+,45,None,A,-95.67498409715365,A,C,-108.18044021471714,55.783860227874605,D,0
51-65,26,Physical,A,87.40989053600245,A,A,173.52502841103865,-296.9474518299017,E,0
65+,58,Yes,D,-127.14767988293603,B,C,120.18420973885056,20.422035676132285,A,1
65+,23,Both,D,-5.435731375455634,C,B,22.517024738031754,-28.081828234589484,A,1
26-35,38,Physical,C,-49.492860009950945,B,B,-30.174316045050087,56.058368965521176,B,0
51-65,41,None,C,3.2055870146673127,A,C,105.16951801413816,83.67643149787696,C,0
36-50,60,Yes,A,-137.30001079527355,C,D,77.6592269411,-60.40691223106658,C,0
36-50,21,Mental,A,139.58765716009407,B,C,30.631878396099747,15.528970497216843,B,1
18-25,70,Physical,A,-112.8771344801597,C,A,-52.76521160877149,-213.1300345177678,A,1
18-25,73,None,C,118.88415090781474,A,B,64.37522972966815,270.9057699421631,C,0
51-65,47,Physical,E,4.377469533642418,B,E,-72.1644988730255,-91.89934465375539,B,1
51-65,67,No,C,-11.358291337151151,C,A,-75.50137728188993,24.369695901173465,D,1
18-25,51,None,E,-113.3419031087235,B,E,-253.49361841721466,-33.63956740409876,B,1
26-35,50,Both,D,30.236395098632325,E,E,26.97035392819103,-101.6919759578911,C,1
65+,59,Physical,E,-11.107774996905443,D,A,-127.92503362035646,-232.5136096527344,C,0
51-65,27,Physical,D,2.0976533604864236,E,B,-30.04364184345267,-64.45758115019746,B,0
26-35,57,Physical,B,317.00000494905515,A,C,-4.609894848651791,-274.4535654626614,A,1
26-35,60,None,C,32.28286664563358,E,D,3.5916819467750543,56.43083280606027,C,1
65+,76,Yes,A,161.28734848834904,D,D,-88.3893714017505,-84.87579743685015,C,1
36-50,33,Physical,A,348.8265237742686,D,B,-26.656930745691504,-21.268260406211965,B,0
65+,37,None,D,-35.10635657741576,A,B,-83.14446266320789,-210.5273939527934,D,0
26-35,74,Physical,D,-173.69893980256558,A,B,-24.396208219844922,25.051855016538216,D,0
65+,31,Mental,C,-73.61552945871036,D,B,21.987961311649045,-125.90497784896834,E,0
36-50,19,Physical,E,-176.2206497452592,E,C,-153.72338338749228,85.4893808920016,D,0
51-65,29,Mental,B,-59.49742292679937,B,C,-156.26368376067597,58.085734233164075,E,1
51-65,23,Both,C,23.674128764969073,E,D,100.49069533242505,-136.31581547249704,A,1
51-65,65,Physical,B,-131.80895119975722,E,D,61.93544964769529,-182.91590103728038,A,1
65+,51,Both,C,14.690982879567215,E,A,-90.01190018943633,60.93685388830246,A,0
26-35,75,Yes,A,-32.33418980097519,B,E,12.856875965820358,-60.439989793440304,C,1
36-50,23,Both,D,43.26550476356008,E,A,78.32364012915363,-144.76684195042003,A,1
36-50,69,Yes,B,44.36416766674453,B,D,-107.18664967814277,-25.060333590212565,E,1
36-50,77,Physical,D,40.92704594585317,A,D,50.12157094121363,-151.33180457983426,E,0
65+,65,Physical,B,-53.269720342181905,A,D,-71.82258216912123,191.5445615766556,B,1
51-65,55,No,D,281.9732302699343,C,D,-190.10898338384908,-63.039670021109764,D,0
36-50,60,Mental,C,-185.58445464527702,D,E,214.80398378554693,-96.13455739137187,B,1
51-65,67,None,A,38.534968710294415,C,A,56.46329602587603,17.020454124322015,B,0
36-50,20,Yes,A,-34.89324060245336,E,B,30.319467258300648,46.10391886515994,C,1
26-35,33,Yes,A,-170.98767035834146,C,A,30.25272194037239,-243.71488139548592,D,0
36-50,34,Physical,D,32.260326286477955,C,B,-42.01105116481052,38.66886278134228,B,1
65+,72,None,D,107.586745786693,E,A,69.92215105490402,81.74859890773132,D,0
18-25,30,No,D,-16.32674568217777,C,A,-42.50525120935875,-126.76653982670345,A,0
26-35,27,None,D,-135.85161183241505,C,A,-137.00567754961713,261.29959889854064,B,0
18-25,58,Yes,E,17.645010855361612,E,D,-34.039250503882414,63.833791665411134,B,0
36-50,75,Yes,B,210.82753169169743,C,B,1.8693725756510997,32.852113969873805,D,1
51-65,31,Mental,C,266.54965154669014,D,A,31.37466611542372,-133.41352115706968,D,1
36-50,51,Both,C,-72.12191803116737,A,A,33.7540582095811,-87.03468718020156,A,1
51-65,71,None,B,-41.91605384304934,A,D,-177.17681568756885,245.50112014565624,E,0
26-35,32,Mental,C,-47.62284102682922,A,C,-80.16162151537127,-138.13741232691336,D,0
26-35,58,Mental,D,33.058756475317495,D,B,12.87034308317527,-23.40155898530638,C,1
26-35,37,Both,C,103.55955254627783,C,C,-57.980578095166976,0.3269429469283522,E,1
26-35,33,No,D,-51.751377974943615,D,A,-85.57417633154505,185.87053044738013,E,0
65+,67,No,B,105.08579594876896,E,C,97.79250245917586,7.473744625496637,E,0
36-50,75,No,A,-19.781012441106146,E,D,21.31238515908462,93.58169398512686,E,0
18-25,70,Mental,D,25.186861627001345,B,E,-115.18959716300317,-11.531492551654088,A,0
26-35,29,No,B,163.31489568871677,E,E,-152.19721100895723,-30.73533299433459,B,0
36-50,42,Both,B,78.27964179173976,E,E,39.90124706211724,277.66525456621713,D,0
65+,64,Yes,B,-29.78875788886915,C,A,-63.270844253655035,23.871202857302183,E,1
36-50,48,Mental,A,-12.545066138758813,B,E,-27.332392504163717,-126.99594212518002,E,0
26-35,66,Yes,C,-148.98538326578378,D,E,20.11605210757228,-45.73126237716515,B,1
51-65,60,Yes,E,111.56410286993719,B,E,-91.76726401501209,-157.38138775930182,C,1
65+,32,Physical,C,-60.80517248680712,D,A,-15.039008046053143,-16.886557913421395,E,0
18-25,46,None,D,-14.394443824569885,D,D,110.84215112717197,125.62302193940053,A,1
26-35,40,Mental,B,85.43136645234834,B,D,-38.13824368247471,-23.260701349421545,B,1
36-50,69,Mental,E,57.62131670483126,D,B,-55.590595944355314,45.150660040529544,E,0
51-65,68,Yes,D,132.2125431113716,A,E,99.36301776898092,109.5221540437311,A,1
26-35,58,No,A,-215.79371489081655,B,C,27.223571406341108,87.57686165484544,B,0
26-35,67,Mental,A,103.91346465029446,A,D,90.24768762984142,-14.897972754813152,E,0
