religion,civil_status,sexuality,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Hindu,Married,Other,26-35,C,E,72.56979029976112,-5.1734775229885255,-4.1926873631567645,190.59709103821837,43.0406303808341,71.4112137030228,142.64742482571216,161.79419308347377,0
Other,Divorced,Homosexual,18-25,C,C,71.64492589143472,58.69144507347279,67.34641167909594,112.55939889745858,236.2386291026048,-23.84856696390839,8.780152031818002,-6.481526769887987,1
Jewish,Widowed,Bisexual,65+,E,A,-35.62876344525644,92.91077437887773,-208.5040891072461,-90.09500535825138,-67.37154824568266,-84.58434069527799,-228.22010427491816,-215.9707599899217,0
Muslim,Married,Bisexual,26-35,D,C,49.2847597255402,-18.09021700377457,-39.22170231423518,-31.319856127923394,116.03733576561513,130.1638015981627,147.13560580035696,66.27642916751134,1
Buddhist,Widowed,Heterosexual,65+,C,C,-120.91085321373652,149.9484564748548,78.68545886182457,-43.430216316961854,-31.060255833828727,-196.96661855678917,-29.99845557002233,8.140860964983323,1
Buddhist,Married,Bisexual,26-35,A,E,-78.86614806795306,26.592045260796628,57.34638623965246,-25.211456375076324,23.503087069730206,28.3769935318818,-10.528526280307167,42.136800206981114,1
Buddhist,Widowed,Homosexual,18-25,E,E,13.65310660781165,212.31581259420764,-215.26055458899532,-117.35939769869088,69.58671859449497,242.0294032302195,-16.58485769801093,251.2086180163981,0
Other,Married,Homosexual,36-50,B,A,-17.62790002185916,50.83447762181843,19.281493520493434,68.77812550299572,94.40261822190735,-120.13247657689281,29.909702653347477,100.11922527261872,0
Buddhist,Widowed,Bisexual,65+,B,E,-40.31282267635539,-38.24699793601862,34.12662819032358,-21.181732024575073,-73.79551226264573,-49.36160987688144,-223.65003118170875,-42.02497137916342,0
Christian,Widowed,Other,65+,B,E,24.438552544791587,121.26733422234098,39.61337514910104,185.65210010236478,-15.001703140973484,106.97027673881685,1.6054944799231463,-192.44056816187285,1
Hindu,Single,Homosexual,51-65,D,A,-172.14276430089083,64.6671312166276,-95.47742480550845,62.63115955851756,-173.71777870911328,-1.1164853547778795,69.17138482516064,-68.31948920106858,1
Buddhist,Single,Heterosexual,36-50,C,A,28.89699930803714,-82.38332736979812,68.65973824813445,-37.08465702827105,119.2946181926154,17.212033350737663,49.35151732900581,-9.132227622596774,0
Jewish,Divorced,Homosexual,51-65,A,E,-109.41500439722797,148.55617580929768,-145.20637729873363,109.09698682072815,-13.533563208369353,282.04016091705375,122.80218211921066,-150.3336568169825,0
None,Divorced,Heterosexual,65+,B,B,-117.76348952302106,-42.36699751566515,51.88828020943691,-41.15658230713764,-48.13147866662018,80.054814440647,8.665988513465454,-158.38139389798772,0
Jewish,Widowed,Homosexual,65+,A,C,144.31317814428422,4.61727916193973,-55.62191550947387,3.8516604820012077,30.457198560004727,-140.0251158284358,198.97893343238312,-123.28204789330441,0
Christian,Single,Other,18-25,B,B,-69.5305362514666,-71.09721258919667,76.80547910314246,126.20955505899684,-94.66472001377856,140.56750385978714,68.88503568373078,30.180127836165198,1
Buddhist,Single,Other,26-35,B,D,-71.61161748085657,-25.99498431115599,13.153899636819702,-27.183059498185823,-121.70729562621648,-2.2417428491704836,-32.80079291782621,119.01899511632298,1
Buddhist,Widowed,Bisexual,26-35,A,E,-20.460228548002572,-31.07790568810734,152.09345442433064,-130.53212516481076,-31.36935786537397,-22.673857786778317,179.79793384190847,-62.96761660534108,0
Muslim,Divorced,Bisexual,51-65,D,D,-30.005805359859572,-216.3617242372409,-55.489146418474064,-145.57834103635358,67.81690711710789,106.02422900565168,-32.75124511072733,-92.13660369769066,0
Other,Single,Bisexual,18-25,D,E,-51.78060311796159,25.199260474189472,206.74185552119636,-47.9514518430439,21.184581995844415,-71.94936755928526,36.506496388510634,77.67948677587908,0
None,Married,Heterosexual,18-25,C,D,11.83071323376319,123.10080976965814,-35.03261824388569,-3.6716719095593904,-15.182580028231213,-43.71022777718257,95.55014996048851,10.326625409819082,0
Jewish,Widowed,Other,51-65,C,E,67.48317790321455,45.630262518827706,103.340558490013,-14.978348449519604,-24.726147786668168,44.688846011473956,71.5910285591718,50.37367186951961,0
Hindu,Married,Homosexual,51-65,C,C,-114.07945159763099,-58.13835049040858,70.75427095339394,70.94630142134883,11.442480165745174,58.36488631889698,-118.51003368314255,25.558069331442006,1
Christian,Married,Heterosexual,26-35,C,D,14.540214518131078,60.21050746948601,-20.900929194789946,-159.5353184015648,-76.88037424055221,-91.92966871646331,67.93738842277091,45.07359723440524,0
Jewish,Single,Bisexual,36-50,D,C,152.70904748976042,-32.426133166011624,-77.75985752518471,-149.22143581579977,128.66133614370275,-123.25560088804271,-109.22711860714381,92.98052594686467,1
Hindu,Divorced,Heterosexual,18-25,B,B,-41.52536975139172,232.2141105987468,55.62724358528126,13.180567907734181,60.46385826336653,55.70752905089489,158.80517691325525,13.554674504327188,0
Christian,Divorced,Bisexual,65+,A,B,198.71060179711395,31.439220836883493,3.950296000741004,-60.047751301142014,-53.72498775739443,-111.94257188139139,34.00307574367461,168.26072274235196,1
Hindu,Widowed,Homosexual,18-25,E,E,2.3826666775559215,-29.735488385977327,111.15580419823033,62.003383138834224,-3.1464064022844234,-58.574791804046846,58.64684924296153,35.07429387890279,1
Buddhist,Divorced,Heterosexual,36-50,A,D,-28.3275319140787,84.84511114622194,-108.02145839755555,27.34683374743931,-179.9180553943862,47.365114836731756,425.9674114535457,-110.91635464652991,1
Hindu,Single,Heterosexual,65+,B,E,-144.40212477225447,-55.065761386187184,79.01599466876618,-144.16963378011894,26.71750751150156,-67.91729721978228,-76.30474964904164,147.89916253604244,1
None,Divorced,Homosexual,65+,B,A,-36.56740318145201,-109.53056688022389,-147.25650063484414,26.679977196305018,106.23911932963838,-128.74492414523027,-14.991214013279203,129.58175486334693,0
Buddhist,Widowed,Other,18-25,C,B,-261.9543719453295,-58.80061731881656,-7.116952821914464,-63.90231324262188,-89.04225115826942,-144.53581951337486,-50.35980315558061,4.593406333842224,1
Other,Divorced,Bisexual,26-35,D,E,42.85752207348791,82.05914879763816,27.530597895849407,42.0180629002931,-92.75418618797134,111.83758873612526,143.63342352496525,-28.214983871323845,0
Christian,Widowed,Other,26-35,D,C,48.44650487846744,-65.78632745377779,-42.418919181142485,52.63415881475174,-66.7988088780932,-99.60993301202427,91.46613607001088,71.1413139013589,0
Jewish,Divorced,Heterosexual,51-65,C,C,-3.422675870217017,-51.397742710722106,-152.55703049794005,18.773679279404764,118.62541066598826,118.20321014583716,-41.99952906652113,189.26744877346243,0
Buddhist,Married,Other,51-65,D,B,-5.134939800880142,218.11878116895434,15.597131905148059,16.284960031535263,142.4430553213383,-67.42295907626549,40.18248496137627,-12.601525132317345,0
Hindu,Single,Bisexual,18-25,E,D,-147.32813298547225,-155.14867958674458,-43.71580873751676,54.81062133682707,-86.90599567368916,9.391942401584105,36.00099272104976,48.238177991134926,0
Jewish,Single,Other,36-50,B,A,-39.22263491033003,-86.94104426880357,-71.09118013788634,90.3258921782217,-5.3110542250101815,63.00805296715749,2.157113866271918,-189.4255324007799,0
Christian,Single,Heterosexual,36-50,C,B,47.74213439228438,28.149310627266853,37.213801164696505,122.05288168064482,66.48342087524955,33.966062248545285,-64.39748354755694,-33.331547168790884,1
Jewish,Married,Heterosexual,51-65,A,E,12.955384277871666,15.454451122813525,-3.056567817912338,-150.21098406059605,-49.63879556925297,131.1832025026874,67.91680382662302,146.15104742553652,1
Muslim,Single,Heterosexual,26-35,B,E,32.30051611974619,-114.68198237152687,47.323279991865,-4.812897727278463,-25.045193417978183,-75.92168566902097,-35.038118474323014,130.28061879354408,1
None,Widowed,Heterosexual,65+,C,A,-139.70095665323387,174.64967742104506,76.15655302152774,-142.2624725161277,78.25833104837724,-14.870229590486217,-126.0153025078469,-7.57062841075623,1
Christian,Divorced,Heterosexual,18-25,A,E,-81.98226299378652,68.08392838464495,-20.31910697217586,-34.701258258443275,124.04190238792606,-31.831677086464133,-38.95862853428073,-134.1578995702488,0
None,Married,Homosexual,51-65,C,B,-45.29963513247068,168.491991838523,-44.72610142979565,33.234273152303174,70.1037912502865,-44.87257570110931,-32.151838238643435,-3.966249173963558,0
Christian,Widowed,Other,51-65,B,B,8.592730582592518,-160.63264103516585,-27.379998406631945,26.307342457976585,-230.55651675262206,-100.62745215526643,-98.19069438414579,-31.731255719944862,1
Muslim,Divorced,Homosexual,18-25,E,A,221.38458149467755,-80.91298809188623,16.11773384992718,-33.99191757723253,75.12529401987467,39.30390413333239,-91.64389644239019,-102.77532849629058,0
Other,Married,Heterosexual,26-35,B,E,-155.62682224233828,45.730485679675006,-162.9127502610608,145.91261584461716,-63.56171308726973,-23.410345311911204,-174.49108241861242,19.59197253841749,1
None,Widowed,Bisexual,26-35,E,A,27.036369870199827,39.529214217281975,-96.78526827728014,-47.78213919089323,52.89135929797705,35.81675247096212,-12.592049731735354,-44.62616924248111,0
Muslim,Widowed,Heterosexual,51-65,E,A,-20.99715700384129,118.5528747630135,0.46617015320467614,-127.32925010997509,104.26009047314744,-53.57264426538391,-105.35327307706011,-48.9192133322287,1
None,Single,Bisexual,36-50,B,E,13.790326504731215,-94.31199620548234,100.82694777040764,-64.43993595440884,-140.42550883649417,-85.78995276632132,66.21372676002413,13.534354884574737,0
None,Married,Other,36-50,E,D,82.98741260472268,43.422995774909765,8.206848785847654,-13.429009587595244,162.05557754989536,-150.98184540446206,-140.46725272003542,-25.99615054133599,0
Buddhist,Divorced,Heterosexual,65+,B,B,-10.263410035992395,-159.38417487001038,-52.8655115579563,-67.01173227331454,49.0240039958039,63.894100719821544,-196.73362518363194,-209.59759225222854,1
Buddhist,Divorced,Heterosexual,36-50,E,B,62.76490290979848,-22.23717331969218,-39.325391335789625,60.4454267101888,11.660313574062288,-63.10503360162558,-109.96932220428344,64.86268791403181,1
Christian,Married,Heterosexual,36-50,A,D,-184.82851362466712,-68.29913522453998,115.35555017785582,-112.31223427171739,69.0622403455224,44.16761801260065,87.48296889225709,31.804522145264585,1
Christian,Widowed,Heterosexual,65+,D,E,-19.863872329156248,55.521412663347306,-46.547391830396776,-107.96326635338951,-108.32598170393581,-44.94343287411233,-71.04908099777529,77.94848237221743,0
Christian,Married,Homosexual,18-25,C,C,44.28527926488073,190.28636019606824,-130.3041979071966,-5.474475965961998,105.19317099041128,8.67555371443707,135.8378750066314,82.25399879967642,0
Other,Single,Other,18-25,E,C,-77.7377513000508,-65.60650996060838,-59.25503362660442,71.2367664464617,-121.42502981710362,12.044511730807487,151.93381954932775,0.9773098406936649,0
Other,Widowed,Heterosexual,51-65,D,B,108.81223474577932,-106.74941454309348,17.760969650771507,-10.92261293911451,-2.418092610969879,14.054766539901209,32.32947520065386,68.61662542294462,1
Hindu,Married,Heterosexual,26-35,E,E,92.04100171159298,105.37585419891111,-159.19854649249413,-61.78882621741959,-145.52442238740915,-27.516646955628822,0.5721414801568051,180.92586066095507,0
None,Married,Bisexual,65+,D,A,42.896588313962816,-74.72436511279994,13.941583642211612,66.99865060715923,-79.84159362436232,-2.8204437645693936,111.78921723484017,-119.1861328084401,1
Christian,Single,Other,26-35,B,C,86.91502110048938,281.17186340166137,55.74873185181328,170.43714388544038,-206.3391644942812,-34.20050835064775,94.91684994584692,79.2215355728712,1
Buddhist,Married,Bisexual,65+,E,A,77.23052556736782,120.74117022806719,3.9813765485476447,7.996907109970586,-51.916301101101716,129.5857734700671,-32.098336737580794,71.67135985557734,1
Muslim,Married,Homosexual,18-25,A,E,87.87981636582455,-57.57070133321134,54.89221242832515,50.24910333220429,92.30774577717635,4.0494043355977505,-43.48724514349672,-69.89628891550798,1
None,Single,Other,65+,A,A,-3.883605841631426,10.992193152345358,41.02570693877834,219.90643300303395,190.43050385749237,-158.5728753211531,-20.276854171965798,-69.59329029114892,0
Buddhist,Married,Other,26-35,E,C,1.6461989246164772,-136.11815170298854,52.91413799476092,-4.056161783626068,-80.77275037154976,189.0962568886235,-94.25452084603171,83.14837466520831,1
Christian,Divorced,Other,18-25,A,C,53.22438690238742,-83.53024244583096,-67.30785373997226,58.22352294254759,-166.19243415005585,-23.740954914659838,-266.6517760362043,24.6680734349392,0
Other,Single,Heterosexual,26-35,C,D,-15.204111957215455,-129.33962149443704,96.68368844988696,79.96951000991854,-135.00341837324768,-63.294484479319316,-43.881750592005545,-88.44519834278607,0
Muslim,Divorced,Bisexual,36-50,D,A,-83.25015016783874,-172.13417147606796,21.188299728004285,-10.06093353710147,180.4785680343681,-60.37077510071517,-114.91075345506987,-117.95504612438552,1
None,Divorced,Bisexual,36-50,A,E,259.0163286830707,-3.358103672421173,91.1368720978063,-30.71422900018879,1.3047883636022024,362.13863657914567,-44.408766776196586,38.37437973837367,1
Buddhist,Single,Bisexual,26-35,A,C,-0.17121148797721075,19.6325597102698,-29.23018339556537,5.271692485132088,56.336570978617765,-14.76279031064768,-43.42190135515379,148.12886884116193,1
Jewish,Married,Homosexual,36-50,C,A,12.651771537054616,-49.94766948720523,26.3578155825112,-27.43376979099766,36.93395507318456,-94.88725290793964,-165.33421553031144,-69.8008695364144,1
Jewish,Widowed,Bisexual,26-35,D,E,-62.04163937952265,57.21271097752847,-122.44111044107613,48.71797097742883,-107.57336222380995,5.421718476391428,35.134691221235165,-93.31209663277917,1
Other,Divorced,Bisexual,18-25,A,A,-29.279151537186998,15.93657557128678,-14.72073691387763,-70.15855722225139,40.360807175272846,-141.35990736247223,9.411462365702517,-74.65178789650362,0
Other,Single,Bisexual,51-65,C,A,-2.5659811547134743,-235.9440730771623,105.0317314662057,-167.47569583449905,-150.87851390724018,-137.1869377519184,44.1389741073381,-37.41393552610525,1
Jewish,Widowed,Other,18-25,C,E,-78.46355649108006,226.33566879966293,6.296771706419781,-50.37825846591496,144.63936251299594,-104.48132546530977,-180.75948342482914,-105.04056542204607,1
Christian,Single,Heterosexual,65+,A,C,-25.719321313052063,-113.34689958900144,-168.79983788639194,30.116124085298708,11.029616311477984,50.10100665972249,76.29950626233314,20.272077266864486,1
Buddhist,Single,Other,18-25,D,E,-16.856924101901964,-8.447958194331934,-23.461848318619495,-87.30041919808748,-96.49314049040312,125.8549038884071,208.6224332137439,31.659732454880835,0
Christian,Divorced,Homosexual,51-65,A,B,-16.637495623807187,-8.846533555137922,-68.84637187889393,50.332884018774735,150.8784212180768,-9.466576732487429,28.140415288391118,-138.52253750071515,1
Buddhist,Married,Bisexual,65+,E,D,18.85888061479111,-104.83798163214809,4.326043359543231,78.82267920472621,134.59543677608642,-279.43284882201357,95.05246959598931,-110.57790385074769,1
Hindu,Single,Homosexual,65+,E,A,60.88306770728037,-143.59730381679557,91.18671599196045,-52.34101670440893,64.76799502833995,-79.19021649324213,70.52643041580035,38.480405452257195,0
Muslim,Married,Other,51-65,A,A,78.461706499765,82.39934599270123,-104.16961076863262,-75.18609209548691,-103.91996751404662,110.95398631851474,-227.18687030439662,-98.94630986036175,1
Jewish,Divorced,Homosexual,18-25,D,A,43.31487763891793,-67.83930280136225,186.73783083595748,-30.581436377930082,-124.43151307342433,23.837201932867924,-238.1365968870031,-37.48682980010785,0
Jewish,Married,Homosexual,18-25,A,B,29.68743518111073,-11.537479624001918,-8.552508557331889,46.621356060821114,-30.52881977964702,150.5410940336824,-35.923530461552275,22.593833760096867,0
Jewish,Widowed,Bisexual,18-25,C,D,-37.84902611443792,8.711406545849322,193.02611352231557,-0.9754764151968671,-58.93784524102281,-123.34186671468028,-86.16505346695133,-89.08698647132618,1
Hindu,Divorced,Homosexual,26-35,D,D,-33.456792931936675,216.4795697853518,33.472664247621864,-35.65475678335959,-96.70326174045364,-55.0748700995782,-119.28247357344281,-58.51678707119839,1
Buddhist,Single,Homosexual,51-65,C,D,-10.187472265529003,57.674187114380736,74.47194272928398,34.16338090799004,-156.55040539286207,-43.23182757719933,-44.25857941168282,-106.68714661164123,1
Jewish,Divorced,Homosexual,26-35,C,D,-37.7503384208833,7.577836662350196,-139.95344969999087,56.799966043830416,-17.25504323021864,149.14486633213164,131.15044371160556,-95.70811286254668,0
Hindu,Single,Bisexual,36-50,D,C,33.775211920859995,-67.88762953916786,147.95858858866205,-36.22604962276411,148.6027596880461,-32.868839256784426,134.4105292873357,-36.93060716849651,1
None,Widowed,Homosexual,36-50,D,E,-123.09258442180375,-103.57012764538685,180.94306587831332,54.63865856015971,115.81449292096676,-92.14267484769027,-21.95849601918799,0.6591576878380236,0
None,Married,Heterosexual,51-65,A,D,51.71568231187834,-34.432569267456486,-53.74656106069844,177.0707009091311,62.91828134350661,-13.648636703608673,-29.182656037619953,66.90431307785205,0
Hindu,Divorced,Other,51-65,A,C,-42.16296676599635,49.22085159432083,-172.96885147446892,85.06094334734254,-122.65254551496912,-162.64227348767218,-169.72165785380767,108.84792250337962,0
Hindu,Married,Homosexual,36-50,D,C,-29.12196581191469,109.76344137729728,151.45815486179586,-31.033209328462718,91.48576340886831,26.923978229757633,-45.89537879477118,60.476271876658416,0
Hindu,Widowed,Heterosexual,18-25,D,C,176.8447140596991,-14.430641642122675,-18.07914210418955,-118.43991859909227,-207.33490383009595,-44.06016074672097,-144.9791751412003,-113.9213026312826,0
Jewish,Single,Heterosexual,65+,A,A,-1.4483170407291528,-23.601074306213338,164.07537669124315,-144.49341299918703,54.587742557219855,-89.47775652796443,-244.3295067042897,68.0267260214629,1
Muslim,Widowed,Other,51-65,D,C,-66.68872147469874,-16.05360211103867,-26.769586339423906,-62.77494969766884,-35.97504225998192,-183.08570497902292,8.87242191065174,-84.24138597146678,0
Jewish,Divorced,Bisexual,36-50,E,A,54.95950755470373,-8.85853230842221,93.31030183227132,-9.992481966831148,143.93926520678775,-27.196078465098296,-95.82756427514941,65.1258189688912,1
Jewish,Single,Heterosexual,51-65,B,B,50.86132591191783,-58.99577857726528,-309.6868866973645,56.71115467642952,43.43788456487317,-76.94375495260878,-15.438510266304869,19.884677249531695,0
Muslim,Married,Other,18-25,B,D,12.476666712993453,181.65078524392402,-114.28926683719965,73.64137793044908,-50.94674238417917,-57.77391920791126,-123.90248336294533,-118.62357073660046,0
Other,Married,Homosexual,26-35,A,D,3.993097797036229,15.031797085719997,-78.31073634011257,82.4175414152361,-215.4860087393784,106.19492178469854,-26.299521719677095,-41.246625557793436,1
None,Divorced,Heterosexual,51-65,E,B,23.94102728075014,-12.639772286556008,96.63631693186518,-0.2555337624021131,-207.9342913315515,-111.93824433341659,-100.34475375918763,61.09812514229533,0
Other,Divorced,Homosexual,65+,A,E,-49.24521273067517,-78.69464873542158,-33.90373461260312,-75.35781983081826,-123.28747991752115,-95.72552724374135,-15.839610404186665,143.9084889843391,1
Christian,Married,Other,65+,E,E,-162.61668644857033,167.21263159057085,-41.994486918348336,57.04294471216769,30.554303425100382,87.2699158095805,141.83404851840015,204.04603752868852,0
Other,Married,Heterosexual,65+,C,A,-56.68109723777781,151.5501045928938,47.69061228712596,46.287759399802106,7.232561918899445,16.749388598180534,130.4170148745748,81.62943094159087,1
Jewish,Divorced,Bisexual,51-65,E,A,-139.82058939651193,163.1292523922112,21.03988882609913,128.90511401153486,-28.488253001625424,74.44748251001758,-76.60309383954188,-180.7072096339474,0
None,Single,Heterosexual,18-25,C,B,35.75845241073971,-51.04811818487979,-5.934809624283302,9.261606528600748,-79.13764192729744,54.34526756718372,140.7273337550009,-32.17636493594692,0
Christian,Widowed,Bisexual,51-65,A,E,-38.1182205584752,-124.40442718629853,92.98186598819429,-69.4399874199371,139.78220175294365,-8.154142581144674,190.0163049788582,235.86648972940606,1
Hindu,Widowed,Other,26-35,E,A,-1.752255384134414,-100.0079346729815,26.06318405844712,137.2520335988058,-28.873063256241032,-153.68228058146934,7.35016328369326,-42.38711477877024,0
Muslim,Single,Bisexual,65+,D,C,165.4620465648342,-66.9831053017437,-43.70484312055649,67.36710921316471,-66.90601785840092,-28.87407006878901,-11.818787167293461,-55.1186937823944,1
Other,Divorced,Homosexual,18-25,A,D,-40.15989950941103,22.976978596200357,42.19163184266735,148.397929162374,-126.93975579906622,154.10725892657132,-42.98769910381845,2.938441585543849,1
Hindu,Divorced,Bisexual,51-65,A,C,-40.61720531378582,-242.97665358654393,-139.60977751214776,-65.82907181572385,-166.34413591042428,-33.659475470632806,92.82486283316577,-90.39104399138131,0
None,Divorced,Homosexual,51-65,A,D,-9.516462861889195,-46.76154712596213,-100.28701498242063,219.02797655371612,-26.279383946932267,171.1470262355392,-34.57714278412573,37.69005740585629,0
Christian,Single,Bisexual,18-25,B,D,17.66351342007933,-163.62248516525858,-117.42378100125552,4.137149694005283,65.30718808722499,135.34724531677503,-120.82427207650706,36.668030448877495,1
Buddhist,Divorced,Other,26-35,E,D,115.69710798167743,-87.34610393565634,-16.665509934185664,-4.500433230115403,113.78395997541972,-28.318226063651736,-44.277470478005846,43.94777690950543,1
Christian,Married,Homosexual,18-25,B,A,25.42207102749306,30.589063107528393,105.79062958313594,-12.21858663045086,52.353700019044645,-94.95322481038869,53.85220453308225,194.73057838230255,0
Buddhist,Widowed,Bisexual,36-50,E,E,-34.26693251095171,-15.718210563119166,73.83293506342935,154.1775786911166,-230.35434116934766,-154.04529415373838,-7.522717291558475,69.51954687950855,1
Jewish,Widowed,Bisexual,65+,A,E,76.73183078803913,-38.43340077565321,-1.2454620858297372,-24.958558887276915,51.768332653895676,-78.15149519136416,-1.532780005476337,128.08116092185486,0
Jewish,Divorced,Bisexual,26-35,C,E,-70.54134606181528,85.58797361921387,177.18435361862862,79.03577428812181,-165.14043580362147,80.37257657170579,122.41153796923452,-39.486930223042556,0
None,Single,Homosexual,65+,B,B,30.241015133178244,165.88932570269577,131.76876013520663,25.299474317356403,-99.73461329424961,-95.10282728344892,-35.439031904891024,-21.806497347118256,0
Jewish,Married,Homosexual,65+,E,D,35.99384121260317,26.343958730231588,-25.57199730741409,-100.33682643947341,-77.50691588808998,67.81843455411199,-155.59487975050928,-39.92580517785622,0
Buddhist,Widowed,Bisexual,26-35,D,D,-176.4787206974641,23.743332709982827,-72.93907049669838,-23.22019022315284,-7.658636594350835,33.848750360015345,-62.71874515122874,-45.46425687360347,1
Christian,Married,Bisexual,51-65,E,C,-121.90934947289375,24.124596245421458,110.64320713360227,-39.88881722214315,-60.99177887154369,31.059699502325117,-50.875572785154255,137.06292756246262,1
None,Married,Homosexual,65+,A,E,148.94386606543426,98.80603135554095,-8.127576535103117,17.304905283001794,-70.38908834984001,122.6845112767726,-54.55284103111576,8.549624512563236,0
Jewish,Single,Bisexual,18-25,C,A,-28.351148301572543,-32.574808991870626,73.4009596126465,-79.28704832427931,40.11085917814929,102.84443776228282,-23.767806000465153,-133.98782332860938,1
Jewish,Single,Other,18-25,C,C,55.449184276398796,-41.31031428110069,-15.023703073179318,-50.779981283699506,16.245770118325893,129.89961107010984,-49.99917819313362,129.69902782780542,1
None,Single,Homosexual,18-25,D,C,61.31211926005764,-0.02889744414029306,-50.63757335905454,-179.15443059711015,88.88513627691206,-28.415231588891704,189.32427769894696,78.73337913269857,1
Hindu,Divorced,Heterosexual,36-50,E,E,-71.84634974189788,105.49047502336728,-30.768945941439117,34.64596049049805,119.25902830753228,18.933707692307188,54.85721718388816,49.2344938333496,0
Jewish,Married,Other,51-65,C,B,40.43176021629947,191.70460988866716,-15.442556181722553,57.10192540750562,-60.57232916399035,7.438882198075049,51.53962899233725,55.428297215324264,0
Hindu,Single,Bisexual,18-25,E,C,-48.782342749364,17.325624273928405,-57.939990124722904,16.100329030131316,-291.1481119123466,-10.012142169048484,-67.02324109767439,101.2959582907758,0
Jewish,Widowed,Heterosexual,18-25,A,C,-145.26170190187636,-13.395167771604752,59.96298428826384,180.13840264896936,-24.340577644396937,42.26095501670756,-27.022632106802565,-50.86525958155007,0
None,Divorced,Bisexual,36-50,E,D,-73.86294665464308,-105.76622205252694,92.97747745538034,46.595157604152895,140.530118532831,100.59038131816764,-80.42686978287993,108.3212427113284,1
Muslim,Divorced,Other,65+,C,D,125.03211163312169,97.11928087460552,68.55030099323709,-51.44838979613986,-88.8271442088676,-38.54577941444625,83.65877564687568,-58.88800505381771,0
None,Single,Bisexual,36-50,E,B,-81.62043673094358,73.01523632570004,-189.4452343799113,162.66018923474536,-208.8579329313482,23.476729445993673,81.68937731483001,9.397718062745813,1
Other,Divorced,Homosexual,65+,A,A,-28.00944529344202,-60.63640691830056,-139.91921062424714,-21.682694992501357,-162.95484047930947,54.574757627853586,-50.08310437652609,-149.54566989426652,0
Other,Married,Heterosexual,65+,E,E,125.37264631608178,-142.79296993841857,-48.05005656258221,162.54593285251994,-227.37145467961986,-20.552322082401023,100.67258898957303,-4.52737843162265,1
None,Divorced,Bisexual,65+,A,C,-2.047445934495772,-65.31485816909276,212.05462050530218,-46.58821377041971,184.68098207760448,110.57053218939843,3.556831026022615,4.306774879853114,1
Other,Divorced,Homosexual,36-50,C,C,-149.94923443313263,-9.186464142925296,-1.2076909580321435,22.11464651126266,102.8653160840052,87.93077786626858,-30.982616744911596,-68.50229055330813,0
None,Single,Other,18-25,B,C,201.29420443394923,-44.30910771680827,-62.22910129003865,80.7519451250341,35.927373603735155,-81.92023593846449,-82.33827466418548,4.673787237977348,1
Jewish,Single,Homosexual,18-25,E,C,-17.33243211212809,32.326666850055545,-38.491343400066334,-165.06272124863872,-202.10427903251417,-160.51399086220394,111.90638276948772,53.7615618863194,0
Buddhist,Divorced,Bisexual,36-50,D,E,-131.6898835620385,105.72068074361347,68.11383568024853,164.61465635794616,39.319876058268235,74.21421183091255,98.07511853630524,71.51781858668171,0
Jewish,Divorced,Bisexual,26-35,D,B,-8.77690837710709,72.87808906871346,40.456589428028956,53.11177961878779,170.0209889351486,-52.00747066790401,42.7488590492794,100.16150070452643,0
Hindu,Single,Other,26-35,C,A,-147.0356563866774,211.64309689468638,69.56733487739073,-53.14361782250041,127.89787846415447,-103.39473791277418,-34.48847542602774,97.03035294188246,0
None,Divorced,Homosexual,18-25,A,D,-138.47213236846858,56.629837524916226,-92.54740548389537,-18.045183942619087,14.4341007207324,44.57142969038759,72.79974997138932,131.10535344832343,1
Other,Widowed,Heterosexual,51-65,B,B,113.2501363338704,54.43077376879848,36.90123366937559,36.71223586585887,-191.76761120475936,-95.93170578379551,-6.246336334039578,97.88828447907483,0
Jewish,Widowed,Homosexual,26-35,C,E,-103.26858746129075,60.815895525150154,-56.71182954348835,172.49044218433926,174.74381315491075,106.03781586779412,-94.17958781507416,76.11084948608381,1
Jewish,Divorced,Bisexual,18-25,E,E,142.45154044028035,-7.36204009348053,-95.74252657045143,-98.05727313545448,41.92840222284976,73.44617645952567,119.98195943786025,-5.744325963146797,0
None,Married,Other,51-65,C,A,-220.0648230701451,-0.2910390528742706,-241.9684528602911,-61.94005436665597,92.8916176187549,137.06725139141048,-118.24663382435591,57.53011365830051,0
Jewish,Single,Heterosexual,18-25,E,D,-67.20707533325483,3.1619139857097784,23.73558115526349,-17.43664316716775,36.97068412228578,-100.97821626511924,35.05178176185255,18.304602822558195,0
Hindu,Married,Other,26-35,E,A,-138.95510021615644,-26.82729271910963,57.378420487775884,15.957329217927818,-162.01616683171406,-135.224598020462,89.96285016572008,-26.619710102387963,1
Other,Single,Other,65+,A,A,30.31107551860402,-41.22938494486186,-71.52400643093084,24.059924502391215,-25.843420546214208,-70.21596764119457,65.46023598411674,6.292577299611139,1
Buddhist,Single,Bisexual,26-35,D,A,69.37925551866462,-77.77566830693159,102.8689646383945,146.6634125340644,103.1200523509061,23.48529620989308,219.96058366191335,92.14112930579354,0
None,Married,Homosexual,51-65,E,E,180.96870647303365,-89.78146340264249,-156.75391947427656,-2.9055678151313926,-58.953278397019126,-33.94790257856533,40.36592943839759,122.26576903868754,1
