sex,military,age_group,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-binary,Yes,36-50,Married,-17.28993442960115,B,61.23810666327294,-74.2348937665369,173.55695131459902,1
M,Yes,65+,Married,126.64466735837941,A,70.98254626089052,145.6732234557952,-44.31739454899499,0
F,Non-Veteran,18-25,Widowed,91.25689372583862,B,-158.69826589998803,-0.9480961647284103,-2.2612620044208738,0
M,Non-Veteran,26-35,Married,-21.30372705478028,D,36.15859083626429,56.47552439053355,-168.4058010468226,1
Male,Yes,26-35,Single,121.87427853066643,D,-89.02474677103888,-28.93943976946086,131.99532730404653,0
Non-binary,No,51-65,Widowed,-79.92803236096681,E,-7.1248732313058465,64.19501909812753,-168.77854366951829,1
Non-binary,Yes,51-65,Married,8.52504676625632,C,45.871059665618745,-124.99132234406969,179.66749058976455,1
Non-binary,Non-Veteran,51-65,Married,-3.1999783398091153,D,40.944533893979376,149.48173413631608,64.97459647640845,0
Female,Yes,51-65,Divorced,-56.10456797353781,B,127.39000273530716,-11.604354687318535,79.20971490228408,1
F,Non-Veteran,36-50,Single,-6.239918136483638,C,-70.12991497188177,129.08149222531338,45.39775909261651,0
Male,Non-Veteran,18-25,Single,-20.500836280610564,B,-49.46052731728309,12.493219146868979,100.79966415715633,0
F,No,26-35,Widowed,56.15628540678358,B,90.43208922828029,319.74216581239517,-221.18113473992312,1
Male,Veteran,65+,Married,-1.6170801737004568,B,50.69959417275379,-97.70050705812471,-113.89262151605818,1
Non-binary,Veteran,18-25,Divorced,-97.08653749577508,B,86.93587157274698,-143.34354536775962,-52.436735680887836,1
F,Non-Veteran,26-35,Divorced,-68.48802993055139,A,-247.40928428819618,87.67506264404801,-119.75392833888819,0
Male,Yes,65+,Married,-135.5610189144179,A,13.129989209016932,121.97762051016782,24.588847755107256,1
M,Yes,18-25,Married,110.49344088394062,B,-51.360718579208694,23.555213811809814,83.8303662107327,1
Other,Veteran,51-65,Single,-91.34882762091738,E,21.618650292180988,-160.6219383914697,-36.13807965317592,1
Male,No,51-65,Married,-6.666468484389484,C,-66.25993381746933,-2.584490366871521,38.0359031922944,0
Other,Non-Veteran,36-50,Married,-8.949283978856693,B,-18.533954630139164,99.32513724945002,-122.06419247653734,0
Other,Yes,26-35,Widowed,-122.36842394171414,B,-71.89514455689387,-26.265745195087163,-80.57847489894782,1
Other,No,65+,Married,-6.929725713194207,E,101.39555835848364,-16.77025809037365,24.079257805322417,1
Other,No,65+,Married,-61.53338026621474,E,-32.908117978922384,-36.04520899124848,20.12579205330046,0
F,Non-Veteran,26-35,Widowed,104.18930190021638,E,32.257085240665326,99.20247403005247,46.271581647271205,0
Female,Non-Veteran,26-35,Single,29.824059919860773,D,171.41506767267447,-89.7619800232836,-139.7623799668166,1
F,Veteran,36-50,Divorced,-268.37177671264294,A,131.91310525016132,7.321128631606662,13.504985894076901,1
Female,No,26-35,Married,-170.9220821080736,D,-72.93749439374896,-10.582384320767773,-121.74844477917364,0
Female,No,18-25,Widowed,-48.62015611862155,E,153.81064041997817,90.92827674664998,73.27139407997284,1
F,Yes,36-50,Widowed,-32.536386880266896,E,-21.579809130637038,-50.15295693923788,30.558092104932232,0
M,Yes,26-35,Divorced,129.85793932673025,B,-3.4711862571798044,91.18401203283987,47.56479517606818,0
M,Veteran,26-35,Divorced,-24.927823493479288,D,73.8615201288129,37.118634002222734,-15.988666874248414,0
F,No,51-65,Married,-1.5747462584620655,A,147.92650772370456,17.566357096995226,-141.32294177394826,1
F,Yes,51-65,Single,59.40366197086067,E,-12.373369960869601,-233.56901395465113,68.3064275273889,1
Other,Yes,51-65,Married,130.17852038813007,A,293.3299771739522,-31.539954929259917,38.62002996769988,1
Male,No,65+,Divorced,75.5974396732945,B,-87.90427627526961,-48.85871990179027,88.05978591943536,0
M,No,36-50,Widowed,-34.97236795420711,B,-78.01677289938408,-74.8577908374895,-30.55996185362069,1
Non-binary,Yes,36-50,Divorced,169.7398094721426,B,-87.21614337724802,118.13153578454272,-154.79462509188505,1
Male,Yes,51-65,Divorced,102.69494047471524,E,38.392951519183946,-82.1842922558192,143.31221925301273,0
Other,No,26-35,Married,137.5230250617027,C,16.651252657949353,9.76781097094926,-68.99282219850441,0
Male,Yes,18-25,Divorced,-71.02207601758222,C,-31.367207264622156,-48.32817159033465,106.6946950022456,0
Female,Veteran,26-35,Single,-22.023518597134338,C,-77.68893205278171,-153.8905963408402,-116.77365662680674,0
Non-binary,Non-Veteran,36-50,Married,-141.76284576548898,C,-269.37164793869505,48.36716076421945,54.046544176410684,1
Non-binary,No,51-65,Single,-2.415006494663448,E,107.28934753062337,-7.976412533337387,138.14749356331632,0
Male,Veteran,18-25,Divorced,-66.42019931730471,D,4.137735320951234,102.84129483084155,-133.35399713157025,1
M,Yes,26-35,Widowed,-17.6140212743877,B,80.43539414347654,-76.33293733544836,116.79130860259018,0
Female,No,65+,Divorced,59.79010519312729,B,-39.113127544757184,30.386886131800512,167.0744177036767,1
F,No,18-25,Single,12.038875759777932,C,65.28899495954748,154.48675932104126,25.854433096794715,1
Female,Non-Veteran,51-65,Single,192.7377551607108,A,-226.80141889824492,5.665283897759322,-31.574716432937823,1
Other,Yes,36-50,Divorced,-50.60355745038776,B,-48.78453827020218,88.60033050714374,-20.203975050288182,0
Non-binary,Veteran,36-50,Single,-24.39207342610102,E,69.28936815815304,-102.7113967631859,-24.68307116535388,1
F,Non-Veteran,36-50,Divorced,57.541659549535886,B,-69.59734897706393,-7.503084124165923,85.14388366096645,1
F,No,18-25,Married,47.76648184833634,A,-10.614386433494179,105.14822487476121,-31.125622255480888,0
Male,Veteran,65+,Widowed,-92.57208502519956,E,-97.82637834450205,-9.310328734976457,40.64457449860676,1
Male,Non-Veteran,26-35,Married,-21.649626585787647,A,253.7867815525578,-92.62717968625456,88.99222921934546,1
M,Yes,36-50,Divorced,96.46982063585423,B,67.09856634385393,90.16820324191522,-9.064509919424145,0
Non-binary,Yes,18-25,Single,-89.24169990572022,D,139.67143192633858,5.647548017146872,-106.99602446139878,0
Female,Veteran,18-25,Divorced,-169.11480039605576,A,63.452114175635735,-28.880452722171945,126.01612835610545,1
Other,No,65+,Divorced,-21.196870503696765,E,94.47026461295634,-15.297219661980774,-46.23607202172754,1
M,No,36-50,Widowed,-13.08882123179588,C,56.80401992568926,86.54921457218049,92.424964374059,0
M,Veteran,65+,Single,89.1067971856233,A,4.308418448421502,-37.630112971035246,84.99820162817035,1
M,Veteran,51-65,Divorced,-11.038570511245172,B,147.8336296215044,-13.69552514857114,-9.835564570045916,0
Male,Yes,51-65,Single,220.55979121095191,E,129.90566101923798,13.069536282426835,85.82305744999995,0
Female,No,18-25,Single,-31.159757196239603,D,-30.31457946842882,-75.99449067433576,-81.22329995794874,1
M,Yes,26-35,Divorced,-159.43154112989234,A,107.53065904117274,-23.646150741777703,-83.97479675774635,1
Non-binary,Veteran,26-35,Married,-116.90153954869231,A,-108.76079457409213,10.72744257825843,2.1528292754033918,0
M,No,26-35,Widowed,-34.34226179584058,B,-51.59957810183185,117.93454497877656,118.32305115049115,1
Male,Non-Veteran,65+,Widowed,-73.01670707705044,A,-64.00064142467492,2.474434776876669,-123.68091794558353,0
Other,Veteran,26-35,Single,69.76613436496345,E,-152.74605139035737,84.52277934106368,251.32598406026509,1
M,No,36-50,Divorced,99.44073041521175,E,36.568351511649645,-115.58281283541562,65.65961243000866,0
Other,Veteran,51-65,Married,-17.329877466920728,C,-182.6960914638765,15.151104231211496,7.963179188480302,0
Female,Veteran,36-50,Married,141.42224643274278,A,36.040100312984734,-285.3910779641234,-5.253570557774543,1
F,Non-Veteran,36-50,Divorced,4.0219656196167675,E,-107.67971340332221,-132.32658569929558,195.00957884638802,0
Non-binary,Yes,26-35,Married,-62.23114437538524,E,28.139887969842807,-63.18414508426476,-5.838141832891473,0
Female,Veteran,36-50,Married,-141.59655070554174,A,-46.62862661038514,-182.13146394328678,140.91965888088035,0
F,Yes,26-35,Single,-1.269835035909717,C,-139.60495264167025,73.71351563343798,114.24149086879281,1
Female,Yes,26-35,Single,122.54092069918312,C,-180.62934653133476,52.6107203744566,-53.59238808566303,1
Female,Yes,51-65,Widowed,-78.75699026055865,B,147.1141645196082,-3.6168954096220203,-162.12495689387282,1
Other,Yes,65+,Single,-299.71073908032736,A,-144.91721731779396,-109.06607011837417,-46.80062340214942,1
Male,Veteran,26-35,Single,-22.059560782227276,E,-58.64291199007937,80.84292463723816,48.77195338141534,0
Non-binary,Yes,18-25,Married,189.25876415469003,E,-203.46644640296824,-174.57055091593847,107.5812023793097,1
Non-binary,No,36-50,Divorced,-34.37129180823844,D,29.73515195100432,44.81249989044722,124.04096485248766,1
Non-binary,Non-Veteran,18-25,Divorced,-217.8073767970075,A,-124.6806235620062,7.323296247734394,-21.41080138005914,0
Non-binary,Non-Veteran,26-35,Widowed,-213.43786543505857,C,-138.44424119717002,-7.5621618129911665,-25.663839783544677,1
F,Yes,26-35,Divorced,80.56862571979903,C,-7.524615821822101,-57.938396655988356,66.54265092739378,1
Female,Veteran,26-35,Divorced,-67.7452655308812,C,-0.32209205972472316,-262.3149351872632,29.14279201406237,0
M,Yes,51-65,Single,126.01465047343187,B,-44.3069383241259,27.89147384895526,32.82988679801487,0
F,Yes,18-25,Married,-45.060541207236234,C,86.1929829142939,7.899008758741859,24.17141661398909,1
Female,Non-Veteran,36-50,Married,-125.16057243346499,A,185.40011264621793,31.67798634401114,6.54344077773348,0
Female,Non-Veteran,18-25,Widowed,21.468735071039443,C,-4.133484979540558,-103.30434556709642,60.163321666681,1
Male,Yes,18-25,Widowed,-38.45945088150546,A,-32.59070839173645,199.98312781825604,-72.97791977376268,1
Male,Yes,65+,Divorced,5.748209584671249,B,-231.18976185344255,-27.460589847589013,-90.84247893784459,1
Female,No,36-50,Widowed,-62.74763867007589,E,99.30344228403666,-145.8431194146408,81.70317659885607,0
M,Veteran,18-25,Divorced,149.48538163692479,C,-7.4700279195224955,-159.50845146267127,186.77613185827914,1
Other,Yes,36-50,Divorced,8.428906818485107,D,1.594356204200175,-85.24065401231591,-18.50627617270334,0
M,Yes,26-35,Widowed,38.761472622568434,C,45.76227229350448,153.37496094704096,111.99875840216944,0
Female,Yes,36-50,Married,-19.34884962283772,D,86.64135985825212,-73.43015522110355,-45.98070736384942,0
Female,Yes,18-25,Single,100.7415210064645,B,-95.2339729995772,119.34209359229757,117.21176496837475,1
Female,Veteran,26-35,Married,-186.88712990258193,D,-90.31026047327705,106.3707872501281,-93.48258603342443,0
M,Veteran,36-50,Widowed,-98.77923189473435,D,-22.474957832388892,8.52427565695318,-111.04056543203535,0
Non-binary,No,26-35,Divorced,-9.110406468915267,E,-1.088065420889561,-49.34978928654499,63.47283252022077,0
F,Non-Veteran,65+,Married,116.09669765427142,E,156.3056894590975,117.74306408689816,50.12719550694494,1
Female,Yes,18-25,Married,80.9944790753142,A,84.26626885799219,3.117369973264762,-177.2790331373866,1
Male,Yes,18-25,Single,73.31867315740277,A,17.968916094133544,-188.3123542535172,27.789651100937267,1
M,Yes,51-65,Single,166.08174315069036,A,-8.6945157557945,-11.317219167275631,-43.910297672632424,0
Other,Yes,26-35,Married,230.4361165972726,C,-173.11194855195066,129.92077286419956,-73.691372265531,1
Female,Veteran,51-65,Widowed,103.06496217603076,B,45.134903485561836,4.307993953557852,-120.34680206198409,1
F,No,26-35,Married,50.66971471191992,E,-93.5638937654851,-54.09888327478271,-46.336411214811875,1
M,Veteran,51-65,Single,23.515513468423595,B,104.33328321824314,-71.31843419936874,24.45347652669098,1
Female,Veteran,51-65,Widowed,99.40187953178183,B,1.128830133092886,-4.839814006843253,-32.873618476144514,0
F,No,51-65,Single,-189.53046570918096,D,28.667619945487232,81.24051326963163,-103.68301733373642,0
M,Veteran,65+,Divorced,-22.17799193131384,C,-178.0453534877943,-77.86714189983466,-35.07202049264872,0
Female,Yes,51-65,Married,-12.863015019707818,D,11.27943651067009,-83.99022806261664,-38.40159073542621,0
F,No,26-35,Married,-77.62383704975275,E,62.00241514730779,18.279646155091804,73.44157912003635,0
M,Veteran,65+,Widowed,-67.42499637863922,B,-224.97810476736598,-124.82054399383135,-37.68645992973076,0
Non-binary,Veteran,65+,Married,-236.0082980137549,A,-105.20187666069833,65.80452791275358,-168.07425854103633,1
Non-binary,Veteran,51-65,Single,148.3717948721994,D,-70.93260025099569,-232.33789029954485,-3.6282011681629442,1
Female,Yes,36-50,Single,-31.465076972508115,E,-100.1038296530419,-31.848041647478475,124.91974938445406,0
Non-binary,Veteran,65+,Divorced,23.252547455360872,C,-105.6070535658246,-130.1501199737309,113.33444919976297,0
Female,No,65+,Married,-43.85899724340373,E,162.5557218526404,-38.58937899992429,22.862171307533618,1
Female,Non-Veteran,51-65,Divorced,100.21316174157602,C,69.03831291097575,-83.99252415177327,163.82794553873427,0
Other,Non-Veteran,65+,Divorced,-131.73683143510468,A,77.07352022668312,131.302496675983,98.7305360877957,1
M,Non-Veteran,51-65,Married,-182.6553533668206,A,60.92029488317431,-90.03159461845118,90.70045769497884,0
F,No,18-25,Widowed,-14.805236800016738,B,163.7628958622879,152.2956661547071,72.13897683503221,1
Other,Non-Veteran,26-35,Widowed,-172.4307836655546,B,181.14377118479234,-104.04204061404134,-11.191975204903226,1
F,Yes,18-25,Married,7.375617911664846,E,-102.2120178166346,-12.972066363621938,139.15883749389255,0
F,Veteran,51-65,Married,-120.98328828457245,B,-28.59804201251918,-31.299727469046264,28.56242782236558,1
M,Yes,51-65,Divorced,0.18690727772577004,E,77.01795591504366,87.3671920216661,13.42133562534509,1
Non-binary,Non-Veteran,26-35,Divorced,-121.43623482304658,A,-28.004050843441945,15.495301345158705,-18.37206619911102,1
F,Yes,36-50,Widowed,14.780715482667295,E,-51.476423658080364,106.93593236104645,94.850225122546,1
Non-binary,No,65+,Single,56.360557386369415,D,-17.393825668236186,13.299727518068105,-11.209985699480598,0
Non-binary,Non-Veteran,36-50,Divorced,138.8604809019163,E,-2.250129846507686,3.8298393931029096,-43.12553399177357,0
Non-binary,Non-Veteran,18-25,Divorced,103.52895676236184,C,-30.637219680810052,145.55817214184958,-43.54598430514717,0
Other,No,36-50,Married,-36.545531752537336,A,31.387598060982313,41.58730060863221,-63.6205924567112,1
Female,No,18-25,Widowed,-145.08973364503578,A,-110.58249547704924,35.04750009023452,-176.50543073831187,1
Non-binary,Non-Veteran,26-35,Divorced,-27.37871035854954,E,-14.370257670227105,-70.49685122950756,-193.5145477932206,0
F,Yes,26-35,Widowed,-24.592926135661543,E,138.59447060885572,126.7875031287551,-156.34293022591,1
Other,No,26-35,Single,28.8679542186918,E,-63.10084664262858,-22.13913730440596,74.52392605811421,1
Male,No,36-50,Single,189.33716333144352,B,94.07346806611456,-139.11359628774488,-26.179848361148395,1
Female,Non-Veteran,26-35,Married,-111.31217232232524,C,48.43356863064503,138.33473597746362,-63.31189335873799,1
Other,No,36-50,Widowed,22.89038785374509,A,-107.62210469151483,237.6558213356137,59.48728648059781,0
M,Yes,65+,Married,75.08487437656966,B,-63.197574740502645,62.72174264395057,49.42670748550144,1
M,Veteran,65+,Divorced,73.70095176461886,B,-75.29478852168678,-118.64389258102011,36.061181247098254,1
Other,Non-Veteran,36-50,Single,30.445446959221695,D,-66.10705579167673,-63.24458325208343,138.01466609651487,0
Male,Veteran,36-50,Widowed,18.61981070663449,A,-26.096477024018867,-33.91832836701535,10.83711890383037,0
Non-binary,Yes,18-25,Married,-57.31981512930556,A,-11.833015928027233,-25.240759509582634,-21.020682137862178,1
Non-binary,No,65+,Married,133.25176595336728,D,-38.41205081785266,10.220555496463922,135.5879999415647,0
Other,Non-Veteran,18-25,Single,41.2621626128923,D,27.984530748332258,-41.04170229407437,-80.31010804011332,1
Non-binary,Non-Veteran,51-65,Divorced,181.64589605086235,C,-65.96713577357922,-80.90909308890168,83.9914150047806,1
Other,No,51-65,Divorced,31.552160331550233,B,3.1566377793847424,-0.3169519182051806,-236.23627788429937,1
Non-binary,Yes,36-50,Married,111.62755962624706,A,-121.16862653544351,19.63477311040058,-10.4972171497842,0
Female,No,65+,Divorced,32.90045956548682,A,36.51903388021199,-20.120097298910466,42.050800862941635,1
M,Yes,51-65,Married,-94.33031014035562,D,-4.119860132066574,22.525935230072776,28.137231355320598,0
Non-binary,Non-Veteran,18-25,Widowed,63.302849144544446,C,-114.06182216353149,276.2560882932056,-236.31205619883949,1
Other,Veteran,51-65,Married,-65.48842969813612,E,107.37485111441087,49.72968569367864,40.01331176537784,1
Other,Veteran,51-65,Widowed,-105.00803566916763,C,136.7412022200915,-28.12663199059769,2.3410872337880257,1
Non-binary,Veteran,51-65,Divorced,79.75328452270108,B,-108.46351241530505,77.3429346219643,-26.821961379326666,1
Male,Yes,26-35,Married,38.37854442767251,C,-79.31578520419019,128.83507450707202,-63.77069736927359,1
Female,No,65+,Single,79.5094402086073,B,40.87575755371889,-164.0127693397024,26.58263964198745,0
Non-binary,Non-Veteran,18-25,Divorced,171.05121551209592,B,163.48655981181622,-21.118566854886442,161.98158461967924,1
Non-binary,No,36-50,Single,-120.63630752214307,C,206.84811020895276,-124.21324536963496,30.810852823561042,0
F,Yes,26-35,Single,-127.43771139833937,E,-43.31303492780809,-8.280374010595544,-14.240699130104609,1
F,Yes,18-25,Divorced,-81.76900596775431,E,-122.35189204650531,109.56578696069876,-125.56783101626161,1
Female,Non-Veteran,18-25,Single,-15.254085047698817,A,5.8484881910050195,-107.04898152528403,26.0771821274148,1
Other,No,51-65,Single,20.409305549409325,B,-97.09816798319872,96.88146612208685,-82.89552860677239,0
M,Veteran,26-35,Divorced,-131.35773756075724,A,-196.56101308446478,11.378252761658823,-60.62607009129789,1
F,Veteran,65+,Single,31.487929182974806,D,45.03400243911791,-268.31473382146004,-284.24914003768464,1
Other,Yes,51-65,Widowed,83.53692344214373,A,142.37107565651047,21.96982514939195,162.73523820667873,1
Other,No,65+,Single,-84.30988268197561,B,54.26814378031657,-156.61979111063164,-78.6569136249874,0
M,No,36-50,Widowed,2.1141536648323873,A,5.449181660716735,28.983781978351953,-123.72967593714526,1
M,Yes,18-25,Single,32.62018280447761,C,123.25870823558016,43.554955727519285,51.78247797499802,1
Non-binary,Veteran,36-50,Divorced,201.19739298589593,A,23.156883124997556,-1.7035160194264727,-75.57578700923588,0
F,Yes,36-50,Divorced,136.31048811060563,E,-34.73180216505435,70.29857769698629,-99.85045053109289,0
M,No,36-50,Widowed,12.01960328459974,A,-71.49105306805838,2.4195222295983108,9.575714839508956,0
Other,Non-Veteran,26-35,Single,140.05438792317105,D,-87.64054175479602,-5.263548275407462,-36.14072795555368,1
M,Yes,51-65,Single,-122.80540585702026,A,-10.329257028873432,95.04008556103601,69.17021168261536,1
Male,Veteran,65+,Divorced,10.5381581602944,E,95.48067658827716,-103.62584938869766,-50.48165617930531,0
Non-binary,Non-Veteran,26-35,Married,-30.882952429377525,C,81.60052481574719,-89.1632191362197,223.75548483988425,0
Male,Yes,36-50,Widowed,145.5460450089704,C,-53.11115420865801,33.01391142517207,83.87927742817853,1
M,Yes,51-65,Widowed,-63.643385445094616,E,179.24878886205403,-97.55778791736725,124.27993912105639,1
Male,Non-Veteran,18-25,Married,-75.06658168837473,C,126.1047669141081,-122.34759178290675,245.660896163776,0
Female,Yes,26-35,Widowed,-33.183750488183165,B,-207.279572187602,122.71810990172216,19.353493706484954,0
Female,Non-Veteran,65+,Single,-28.73607476528785,B,60.81029195836616,184.51015916774526,-15.69823698546003,0
Other,Veteran,36-50,Divorced,-176.36363507732472,C,-8.738451212110714,-276.1037330741131,-20.953373388054374,0
F,Veteran,36-50,Widowed,63.010787813126576,A,-308.03105657914085,2.8653063693882994,-126.88131053366345,0
Male,Yes,51-65,Divorced,22.355680026103556,A,-136.70071142966015,-74.66094706261434,20.681721460086713,1
Male,Veteran,65+,Widowed,65.35766943608557,A,-247.94022614906987,-12.582434532984117,127.85841883756332,0
Other,Non-Veteran,65+,Divorced,7.105012529582572,D,21.50346438746026,29.61189401340502,155.76743785421095,0
Female,Veteran,26-35,Single,33.30979603868898,B,90.43931884072144,-47.10889524601912,-104.80418556283546,0
Other,Yes,18-25,Single,64.90244102256312,B,13.314415796096956,82.60094581729821,216.41652492462845,1
Male,No,36-50,Divorced,26.163480046394206,E,86.85431274095869,27.7644935916661,-4.008629098891584,0
Non-binary,Veteran,18-25,Single,-22.999930329024927,E,80.7314695943126,-11.863475579414182,-21.848580109539157,0
Female,Veteran,51-65,Divorced,8.066978021852425,D,-99.66868033822682,-45.94278773381018,-153.55570108720067,0
F,Yes,65+,Married,117.07348188315258,E,42.88583127310697,-213.75367983471028,-13.915559415384509,0
M,No,36-50,Single,-47.86152757683786,D,-20.41486083552494,-10.943441454979268,127.25887545216091,1
Female,Non-Veteran,18-25,Married,9.726064527997359,A,-81.07692923233785,-108.27554619530653,7.904450587241587,1
Male,Yes,18-25,Divorced,-161.2527684916848,A,61.596889037360434,-75.57658663495128,135.40114878185304,0
Female,Yes,18-25,Divorced,-95.6947375070917,A,-23.950014927527075,-28.3581356036072,-8.964877967132171,1
Other,No,26-35,Divorced,118.8580563060424,D,80.56065924661017,-44.134675960197676,54.3133770811712,1
Male,Non-Veteran,65+,Married,82.43697727555515,B,22.86890950635472,15.581046430926229,45.99599554825946,1
Non-binary,Veteran,26-35,Married,55.83305861121194,E,-116.21026695022512,-101.24802065533073,124.1242898744656,0
Male,Yes,18-25,Single,-109.115323803773,A,22.322193818943987,209.86660502590584,-82.25920809848544,0
M,No,51-65,Divorced,-29.008989570967703,A,9.372020981147253,-58.097455795924816,269.33979578706607,1
Other,No,18-25,Divorced,-61.7800086350866,C,10.91115954736869,-146.00514686548124,-84.63776497322107,1
M,Non-Veteran,18-25,Single,-54.016561530515176,E,72.59858514449901,75.83062445264378,-107.47229761843266,1
Other,Veteran,65+,Divorced,137.95026945738203,C,247.3604121860158,-11.64059235823125,96.50988378354404,0
Female,Non-Veteran,26-35,Widowed,-27.145214677358204,A,-88.26303047985805,86.42846409149284,-51.52078112147033,1
F,Veteran,18-25,Widowed,-161.08004760600414,B,-23.720935113916646,6.407617307044124,114.35691086259843,1
Non-binary,Non-Veteran,18-25,Married,-62.847119342241065,B,-31.999840376527295,130.3005162011881,-58.050220804424605,1
Male,Yes,18-25,Single,-64.64648178880869,B,-24.474235490248475,-30.115174422603115,284.5934243358309,1
Other,Veteran,18-25,Single,-51.713729802344396,A,-58.72016785123115,-134.74827500435592,-123.58171696470296,1
Male,Yes,26-35,Single,-26.654119876443676,C,-64.59570353428214,-36.6107087682208,82.76114155941607,0
M,Yes,26-35,Widowed,6.0884733099662345,E,-71.31344773253927,23.73830231683937,80.67150162466167,0
Non-binary,Non-Veteran,36-50,Widowed,-247.03588687120362,D,-135.17646521907906,181.43954125955744,34.08595887223173,1
M,No,26-35,Married,192.5681998271923,C,-72.5711827551183,-92.68976342516042,78.28112052231626,1
Non-binary,Yes,51-65,Widowed,-92.20672154243529,D,27.188973066604678,-118.49354778554265,59.72942716934527,0
M,Veteran,51-65,Married,-76.71690718229017,A,134.83652748304823,31.292686069032342,93.96261734789985,1
F,Veteran,51-65,Married,11.748766753766253,A,-43.366148585034466,-42.68071717983485,-96.7299341126719,0
Other,Veteran,36-50,Single,111.45919485068536,E,-48.61615703273579,97.76738069293589,108.05619708030312,0
M,No,51-65,Widowed,53.01366351866601,D,120.06441534533646,83.376923548319,-0.9556106862609794,1
Non-binary,Yes,51-65,Divorced,-129.9560670846755,D,85.59126079487156,35.24519019755242,-249.94832297758919,0
Female,No,65+,Widowed,-58.40604078697796,B,-133.12097914194473,14.035316827295205,132.66410103009034,1
Other,Non-Veteran,65+,Married,-48.32894066902267,C,33.329988353357045,-60.030557667818684,72.31243136206798,1
F,Yes,51-65,Divorced,-40.40737060817448,D,-118.37230606480433,-28.05624511433042,-93.19118804914005,1
Other,Non-Veteran,18-25,Divorced,-147.07688363248138,A,7.397758775953414,-161.66363832180824,38.940203310314786,0
Female,Yes,18-25,Single,18.62491306390666,A,-150.42323977839794,92.804107073262,-15.476811852170187,0
Other,No,18-25,Divorced,240.4770607271939,B,-80.96877418745281,96.47480501992406,-38.239950978036525,1
F,Veteran,36-50,Single,-34.67736159685445,B,218.32294988527448,-67.23039409798463,15.631846393770319,0
Non-binary,Non-Veteran,36-50,Divorced,-30.132722512062752,B,7.8999258607465945,-2.7520668689018275,261.0775917803834,1
Non-binary,Yes,26-35,Widowed,-87.28754188121684,C,96.24187999287831,113.97308028577572,7.171139240613138,0
F,Non-Veteran,51-65,Divorced,129.71746658957161,C,79.81079452887828,-120.11499210668342,56.00782292753686,1
Female,Non-Veteran,51-65,Divorced,1.7481984836910456,A,161.33970588413064,49.683527848961276,94.43939542303231,1
Non-binary,No,18-25,Married,-114.78341038884301,A,-33.62268418879972,-72.23717088750783,-183.52748376999813,1
Non-binary,Non-Veteran,26-35,Divorced,159.72210108028995,B,57.76787273794179,49.59786582683633,118.95458002573453,0
Female,No,36-50,Married,-255.66177674426632,C,129.61448651921617,-186.24227739529925,146.52077767096648,0
Other,Non-Veteran,51-65,Married,1.0804142321324504,C,-15.91186805650662,-3.967431930290255,53.85739084094172,1
Other,Yes,51-65,Married,49.547748671549336,C,163.408860644216,-72.40234711589426,-69.73490433719812,1
Female,Yes,51-65,Single,5.426759479164234,D,-90.24546965613179,-26.726636533369753,-122.86644639378747,1
Non-binary,Non-Veteran,36-50,Widowed,186.23628884676597,E,123.3678301405106,13.0310556532626,-80.43062071869713,1
M,Yes,65+,Divorced,-100.25996444330758,B,-10.05062042374919,70.18903024431718,-68.02865065386644,0
Male,Veteran,26-35,Single,153.55911707791722,C,-59.87611332397434,-324.8943469131658,-12.819044672630325,1
M,Veteran,36-50,Single,-212.23850248665786,E,-74.09546713874309,-123.0357378102182,12.081036473731784,0
Male,Yes,26-35,Single,2.019013665087198,D,28.93626191405942,-205.57525874087395,-85.74630000634072,1
M,Veteran,36-50,Married,-186.52843644137664,A,14.950314816370028,127.2705128154969,-141.28307706049162,0
Other,Yes,26-35,Widowed,-78.10296769460658,D,-68.82398216252102,52.45312121034007,16.752435170322254,1
Other,Yes,18-25,Divorced,94.52605541517755,D,-44.157924341288094,-85.17302626113225,-40.61036851499758,0
Male,No,65+,Divorced,12.872365583159734,D,8.41637979818858,-193.8641512054687,65.3264478864269,0
M,No,65+,Single,6.77238554076909,B,-28.54042820115545,-181.38920091365628,2.5445186886499536,0
F,Veteran,51-65,Married,12.453471724278755,C,13.814175749817453,-79.18426899786985,3.6706487308393703,1
Female,Non-Veteran,36-50,Widowed,200.9292778650848,C,22.180850236834125,2.5296439714125283,-203.17254723898114,1
M,No,65+,Single,-203.2836501922826,D,-40.24063703389978,-118.80081260219846,-82.7840283915797,0
Male,No,51-65,Single,178.44779722654772,D,-97.79166123838941,-196.61014875083615,-58.889657897198724,0
Female,Yes,51-65,Divorced,99.58200585824495,A,67.30629729923706,125.21578736838575,124.66115015240578,1
Non-binary,Veteran,65+,Widowed,112.52761062922106,B,-66.92468060228879,14.7880590280378,-68.53051906923974,0
Female,Yes,51-65,Divorced,93.86166366048998,B,-26.97640299286131,-29.177088551691156,200.17972168629385,1
Male,No,51-65,Single,221.6513066519078,D,-134.09977145414967,82.32246679133786,154.32262609665213,1
Other,Non-Veteran,36-50,Divorced,-109.94131677526451,C,8.315340877075446,28.671594852067923,84.1779633758594,0
F,No,65+,Divorced,120.84944342773831,A,17.6857159073328,-13.55597569043704,53.871985430359004,1
M,Veteran,18-25,Single,-18.691178739486297,D,28.7945379638261,34.80852813751697,0.2848061573267411,1
Female,No,51-65,Widowed,92.60415571266645,E,137.78539034227165,-129.99276187348394,85.5120176932101,0
