marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Divorced,A,139.58170153002928,104.84769131818513,68.22285902342989,95.46480146325021,A,74.79172098621125,D,A,B,42.54490039076664,C,D,25.820062016501222,E,265.42755277332077,1
Married,E,91.26348938977614,-180.38260991353496,97.31086333506047,31.75918281773636,D,154.22502181363365,D,D,B,156.92500169866048,A,A,-81.4685767200175,A,10.39186048481453,1
Single,D,120.57928826836685,123.54288954314087,-58.51143631792003,230.65404780461355,D,-90.23138977739497,B,D,C,-35.10404538483643,E,C,78.44485064088605,E,-186.21331708125598,1
Married,C,-69.95055825051752,-55.324652813406516,-147.80185759963334,207.7026808180661,D,-265.07444828760197,B,B,A,-124.03289569482303,D,E,111.26556094703817,A,106.15655442323404,0
Widowed,B,92.81231581099163,-74.88391434280585,9.66141343058272,-62.578996544954926,D,-15.488589265372395,D,C,E,85.48922307175664,C,B,184.63927357957502,E,-93.68854230753917,0
Divorced,A,-347.2337037324295,228.37718202134312,125.64470544034003,-0.7198769938139776,B,-44.20874692514824,D,D,C,-96.96767046128652,B,D,9.187479898508006,B,-35.614073573333556,1
Single,E,6.514145747196549,27.07552003786719,-31.188362169303076,-46.702093170880524,A,-60.81002057831291,D,B,B,-37.97879137641218,A,E,-260.6125908041272,B,191.81832511507525,1
Married,C,67.98191938382546,-10.774223119087395,24.06903047364181,-51.50463255184226,B,-72.11090188800644,C,C,A,72.6177276311021,D,B,-42.746383053018555,A,47.8923624439502,0
Widowed,B,2.959988312821964,-130.8335565903322,-10.225978564320657,105.27877335778118,D,-121.23683390465554,D,B,A,-79.42682051918875,E,A,-3.5456692425475422,E,79.5769348543058,1
Divorced,D,6.097284482698516,5.6367607414082155,89.10799104348658,122.8479696149996,E,77.69742610703786,E,E,A,-22.129704800511483,D,C,64.4344925908551,B,196.65796855944842,1
Single,B,-49.39102786750222,16.15440531927717,68.40342578203756,-60.427145586452205,B,93.79383617324395,B,E,D,114.48664191354005,C,E,49.146793402760395,E,-12.761473349954533,0
Widowed,D,82.05804683316178,-91.23899465718901,-26.548869380718433,158.97666286164207,C,74.93858667044358,D,B,E,25.634164919645798,B,C,48.66640533826504,C,37.90357329042397,1
Widowed,B,96.61640117092631,98.05744428273253,-72.94467528442048,-122.57358903463991,B,-8.319262234912168,E,E,B,139.56446899877682,C,A,94.14321111500831,C,24.822840528547424,1
Married,C,18.59767465925036,-118.54437733036846,134.28252567377936,-110.30141830589899,B,-36.568907277526705,A,A,C,-79.37714498913846,E,D,-48.352456466133766,D,7.506100876665306,1
Single,E,21.819089739239757,122.8582923953979,-37.0143342233273,35.01022660259264,E,131.68301780801895,A,A,B,-55.5000212953463,D,C,3.231200628108593,B,1.3146338962920496,1
Married,B,46.63503121851506,47.23884250805913,-92.76199953197342,76.26138855274303,D,-111.77841255539371,B,B,B,69.7344172332448,D,A,92.40643337205496,D,117.8818853190922,1
Single,D,61.40799517148919,106.13397579130147,-122.74512457837874,113.37479223884814,D,78.4040614082857,B,A,E,-41.22091043650841,B,D,-26.488546215119047,C,-23.09592693530023,1
Married,E,-58.2790783462636,-91.89382789568367,186.01310857600376,122.09661879555733,B,68.22689853263175,B,B,B,-160.96483816115622,A,E,-169.3308384823085,A,12.339743481780243,0
Divorced,B,-81.59898610372281,-49.15523430362962,30.60297768884983,72.6173175357381,B,-18.540127961418666,A,B,D,-52.74217975099741,A,B,-7.350317822926828,D,81.34509346630426,1
Single,D,-54.38690696628166,42.18390207179929,9.028929847845376,29.436846536866394,D,174.58085485530097,B,B,C,66.64011824727763,E,E,-14.71289216408381,C,174.88792752100912,1
Single,B,185.87607385443368,17.93207735493998,68.6106714136255,-23.282882312142213,D,-11.432001494556552,C,E,A,195.9703393704358,B,B,-81.41278786035299,A,105.30642280096683,0
Single,D,46.192390172708244,-124.25102482687112,-173.65618940140968,34.8837579283862,B,-40.2334505240402,B,A,B,-101.09806986424668,D,D,10.85075357164267,E,79.66453750311196,1
Widowed,C,48.971000126940766,38.08902501370384,-100.78161136677008,70.5843278365735,B,120.7850246757407,E,E,C,86.40711709925523,C,A,-25.991608365738195,B,84.42084665072078,1
Divorced,C,-33.6622962897362,-33.81515386780492,-40.20805858647807,-102.18282418141467,D,-111.5408294833674,E,D,A,-71.9564500729503,C,D,-72.343939411404,A,122.57933904883443,0
Widowed,B,-80.17839936473955,117.39856499409515,-192.02579631302604,-79.57116589026086,C,0.05564407847619775,B,B,D,-47.63813874850926,A,A,33.975360648793185,C,65.21852981978586,0
Single,D,19.31679522191157,-108.911140545696,-119.19110822791075,-88.01565744330439,E,26.904700697166884,E,E,A,70.50261386255298,C,B,-84.16352511285366,D,-106.54052560614686,0
Married,A,-89.03772533483779,237.74980120227616,-204.75778617097697,-54.80046683798461,A,-46.05707568295285,B,E,A,88.02350699438792,A,A,25.52734336025827,A,-109.51045180320264,1
Divorced,C,-35.30095338491584,-69.07483784141328,45.63608744072006,53.068263153721915,B,-69.29767506994273,C,A,B,98.74948802368058,D,B,171.13299344275802,E,-144.8993146564516,1
Widowed,E,-76.54766911465724,-153.12726717010497,40.15364660120916,1.8405270658160227,E,144.1053730628219,B,A,D,-19.424985936131527,C,D,43.80539444302778,E,-7.160683090417969,1
Married,C,38.03365265953354,14.27401661860301,159.99686229373336,30.198469050005684,C,27.202750740272304,B,B,C,75.61351380006198,A,D,63.501278658832625,E,75.67127552593436,1
Divorced,E,95.43555856490235,-35.60651754586502,-341.5312844343258,126.12662864613978,C,41.59328322986167,E,C,C,18.191846306309774,A,A,53.79148830273651,C,48.266107611143084,1
Single,D,34.972826513445696,-118.39266677282411,93.0468213506894,-72.95761768842071,E,269.4130592015613,A,E,D,-22.892802710669756,A,B,-63.15409114907187,B,-76.16755274480684,0
Divorced,A,77.76045824876033,-4.933564742734463,78.14311178408153,-81.6805691508179,D,-194.93165266703417,D,A,D,-18.095978091017102,B,C,139.42907278660422,E,103.96664613924767,0
Married,D,160.83037546698475,54.517090491908505,-181.3396530177041,-121.66446739202033,E,-33.04300360504702,C,D,E,47.137856865245915,A,B,20.83590790663345,A,-47.393209057464176,0
Widowed,A,-177.33557013272815,-19.400629122681075,3.215140750780823,-47.49598860977887,B,-106.41189772391574,A,C,A,2.452283359814066,A,C,121.00055144476033,B,-70.74643001519699,1
Widowed,A,-9.48078881723435,119.95982421678816,-76.69494238259843,-113.40680832274748,D,-42.73846965442222,A,C,B,15.343223543380336,D,B,-194.6684620297833,B,-21.377532885809174,0
Widowed,B,5.120914374991941,109.0311306290062,59.190821375104086,146.22201026483143,A,18.362958969151023,E,B,D,-42.129702159309026,B,D,-46.14685834949388,A,20.337664484433972,0
Widowed,C,-93.13563143963988,10.402937581203501,13.552458942947885,-120.76393923839073,A,-111.91555926027905,C,B,D,-20.871081373825557,B,B,-80.4024221921473,B,112.91764701692573,1
Single,D,45.51616205370808,26.16774499982496,-11.136208081747231,-129.84055149780812,C,-83.69643527916597,C,E,A,148.52673265644086,C,C,106.53070933151136,E,19.42479149043902,0
Divorced,A,38.45680828192945,-7.677017897398006,24.191808960490107,32.39307269241637,C,-70.54914773846744,D,A,E,21.66419238580619,B,B,97.38775737479884,A,-55.17168606341296,1
Divorced,B,262.42124720226434,33.789697977428844,-23.00210429886361,81.64201477557037,E,-79.76407151915669,A,A,B,187.37152160199366,B,C,172.94649448418275,B,-110.42243904493417,1
Married,B,87.92137456014419,92.22515265103249,-13.335365545605526,-170.0903625933327,C,-20.143415482158947,A,D,E,-169.61675145703364,A,D,-141.49788120860748,A,-77.83252428460749,0
Widowed,A,26.19548427620739,185.77915753210073,38.54930157808177,49.64322651520845,B,7.858074495132156,A,D,E,38.344104237834934,B,E,36.062153534698446,E,43.678919697490535,0
Married,A,57.002433067351454,-3.5917584893734618,86.30375175360736,-93.63581194368273,B,59.227133270611276,C,C,A,-21.80190594786869,E,B,39.934305166571335,B,-108.83933116778451,0
Divorced,D,158.24698648929458,122.11105733942506,138.73171646330331,71.66340617519099,D,144.0570793064522,E,D,A,-221.71756411002156,A,B,-98.64773219181498,A,171.53763709819694,1
Widowed,E,112.74685768323216,-25.215615642528732,-68.63607667680314,-118.69610572010967,E,-26.081242308806058,A,C,A,84.04739173863422,D,E,-8.479224875753639,C,14.762241792665534,1
Divorced,A,-8.554715589541551,137.11049708141138,235.03385676174574,65.05278320492847,E,34.044255152808795,B,D,B,57.23174054669131,E,A,-166.4307510271135,A,-65.86470449077328,0
Single,E,-129.09644611060838,-106.48861597612928,195.93113508712912,-72.91944391431227,A,-33.79726940502952,C,C,A,175.04921431138973,A,D,9.516837077929887,C,27.42935938073844,1
Single,B,6.894557938341015,141.80026989027743,-83.13155320732068,49.088774664728966,E,-178.97312388653359,A,C,E,49.47875271211149,B,B,105.65755734249925,D,-65.54037733663304,0
Divorced,C,-68.90970797768465,-55.725424307765756,-140.023655574022,-106.12394831943412,B,196.39908813679097,C,D,D,-165.6238114224778,D,C,54.55442324791374,A,56.23147071931993,0
Married,A,27.61987145784479,31.317621715981158,55.60899036877309,-24.74648239081731,D,-91.56947220605241,B,E,A,11.504535456872874,D,B,107.86995189791217,A,10.075196580963821,1
Widowed,A,49.878497497888944,44.17255557682511,76.77728108636795,-143.14014028401468,E,22.89819640193706,E,D,D,40.655548749606105,C,B,104.81945759593978,B,-306.23928887589165,0
Single,C,54.91387699269733,-130.03424706829517,148.23939850102147,-42.4452478131307,E,50.4112684261372,D,B,A,-149.13818206730073,D,C,119.59508704108572,A,13.20108305506887,1
Divorced,D,-130.01582811886118,-123.13789443940703,-96.44751826185927,53.07993178401931,D,-66.93922215808126,D,E,C,-43.37916841046621,C,E,71.30506104971943,A,-62.977993336698546,1
Divorced,C,4.9659797690341545,162.27442687921624,3.9690949311838324,104.20095182109922,C,-10.009442594373935,E,A,D,-80.77266739029054,A,E,-89.38279334870785,C,-73.70187701564296,0
Widowed,E,2.1538201941879414,-128.2263056433942,103.87475028968271,66.87736198625491,E,-16.20135395433213,D,C,B,-106.0003935657235,E,D,121.56414981431871,A,-113.85600980291746,1
Divorced,A,57.56320721234036,32.06817062621709,-100.47104464079526,38.62684375751039,E,-161.74784801067722,A,C,D,-116.75153078529348,B,B,-49.60018212411123,A,59.926697936811415,0
Divorced,B,-46.849037479343586,95.77744440900234,-68.86401151487084,-69.8327433136133,A,36.03202242783363,E,D,C,-87.57565218953405,A,C,44.02863915104686,C,231.7069297932364,0
Widowed,E,48.26954329928046,18.029915006713278,-122.64590716378245,-259.5843393966014,A,188.52800809367065,B,D,B,24.182614266753596,E,D,-6.953714213904,E,96.24899397613804,0
Single,E,164.85832586145642,17.96685189377259,-9.062154230232798,-86.33863189629199,C,-92.54459867392288,E,B,A,-20.00555399850792,A,D,-77.05218867054167,C,28.225754233864148,0
Divorced,B,0.9671314844675347,-41.29937368525709,-49.41218356383523,-87.21290144741984,B,272.60704062984206,E,C,C,65.88297884745135,C,D,-165.3334018095899,A,-110.59670580120688,0
Divorced,C,30.20678173576112,-115.35219003603221,129.8489968483981,25.96429250651271,D,-45.65954545861353,E,C,D,-78.31939399781845,B,A,57.69400667300637,A,118.61252394143395,0
Divorced,C,106.8393403228067,-115.5006671255733,-2.5456406158040665,-14.30817625296342,E,-215.0626363314359,E,D,E,71.51119157920981,E,A,-110.22048573873388,D,64.81214711603704,0
Single,A,125.85900130029644,1.4390752190850171,-149.1704868254125,178.08590327491305,A,-16.075830973204127,A,E,C,-113.64426184812741,E,D,-108.005937876551,E,20.124335833080075,0
Divorced,D,-38.20817365068805,-20.880227958734327,-53.883093990311906,-56.98769948573226,A,-79.77916004340085,E,C,C,-74.46590799722351,A,C,3.1174988773250463,B,-45.35867315070387,1
Widowed,B,-40.569665607714526,-14.881755903868719,-385.8003907899787,-120.53979152364069,B,128.4517195817592,C,E,E,-13.007111966084683,D,B,72.8361004596332,C,-27.956503251808073,1
Single,B,-40.231065046428554,68.486130769966,-51.253970636007296,-178.88553300845805,D,24.622387096233037,A,D,D,88.5519247300954,D,B,132.30494000487528,D,28.9287820884282,0
Married,B,-78.67652553837452,51.23005233248017,-28.850390370279744,-182.75543709275087,D,60.99060679078179,C,E,B,110.58149063957403,E,D,19.15838744224861,B,60.68420321302948,0
Widowed,D,-128.7085614616033,-71.55540824518243,18.821077023820344,156.291610212281,C,37.403627788824586,A,C,B,150.24279663528486,A,B,-221.4340380238091,B,24.109240602146322,1
Single,C,-9.636854294467655,64.2952898822869,105.91465589546685,60.331535609609176,E,17.830853096111284,D,A,A,93.92909391909026,E,A,24.0236559904124,B,14.527707811648618,0
Married,B,194.03525051294693,45.41569694241358,17.71803370956351,-36.34306580810656,D,-137.25492811852834,B,D,B,-311.6175219433195,A,A,-103.00656892953765,A,32.70424011067461,0
Widowed,C,22.988199053781283,-3.785783078516791,-28.947794666296122,-50.060541187511475,C,51.006320942267294,C,D,B,9.599051096951545,E,E,-136.87292515006564,C,-2.805880998995661,0
Single,E,31.11112088839946,-164.7296627459339,14.66100338979329,-71.45029317565607,D,-53.17418031720332,D,C,C,-16.836777741892387,A,D,-216.93451747187402,C,-17.873994948246725,0
Widowed,D,-104.43661982033893,-45.33157626531592,6.157018614947305,-1.637246158819969,E,58.0510019557034,A,C,C,69.5927885214117,B,A,80.83764393939975,E,-72.5356882935343,0
Widowed,B,209.41513258778724,231.5471390564853,-33.460328346544,-47.86626400192988,B,-44.3533031961421,D,A,E,40.02760269317596,A,A,-3.2176684600976073,D,8.02464335195475,1
Widowed,D,-1.437852327768182,10.283720739928393,-22.036900564236653,-125.95719581385035,A,-9.589982514606476,E,B,E,-32.598715068817796,E,C,-0.5220947109187557,E,30.74728602173754,0
Divorced,D,40.5094191782825,-39.20866363543841,-133.41125317230097,55.968049752048685,C,-33.37347033562833,D,B,D,43.249108108348686,A,D,-1.3500690761034797,E,-37.11268407594404,0
Divorced,E,38.90741921883687,140.49580720111473,151.60953169157963,-140.41344880185505,A,-115.55643845518782,E,E,C,2.817220443855483,D,A,9.944352972617212,C,-38.49373381790985,0
Single,C,218.44863531707657,31.102471458225978,-16.983160114500016,-13.192770756122124,E,70.3260635264633,B,A,D,75.38864702696245,A,B,70.05869136882723,D,-9.669233860918744,1
Widowed,E,139.2822497995772,41.29076154280577,22.044948892752934,135.18009208199226,D,86.50379214460786,C,C,C,-50.17574333852877,C,A,43.58382618525308,C,112.58985104581802,1
Divorced,A,152.61756827922792,184.89934802567993,-144.41276191663738,74.90988532210784,A,-83.41040305174808,A,E,E,-84.74621873938175,D,D,-30.489168427213908,C,-61.721219544956554,1
Widowed,E,-32.291346300058436,-11.90915421025989,-50.3565608181584,221.11321524680773,D,-51.70514356379011,B,D,A,-242.88351949709846,C,E,-155.01876228448364,E,-88.95116273771765,0
Widowed,C,-75.8424309389524,-17.593367330231775,21.119644590057696,100.89683643950286,E,4.291064804374104,C,E,A,161.0125499863475,E,B,85.03238598077866,B,114.39421401422626,1
Married,E,88.46631217777605,65.70789877725043,71.01577904916493,-47.826663396870096,D,-92.85575440307304,E,A,D,-119.4684432856953,B,C,7.7573221540215025,B,-194.18293772479814,0
Divorced,E,53.18388668298913,-39.43895599376175,40.83022041037025,108.66530051528417,B,19.760693357235784,B,D,C,132.98264916291936,A,C,72.63514066110032,C,-291.56996056241155,1
Divorced,C,-53.42128818240809,-235.4508701541062,-140.03684835153499,-122.57357420502959,A,-57.090159148845174,E,A,D,80.06819981805049,A,C,-29.963930583571653,C,-42.15867052548561,0
Divorced,A,-151.86946657304443,-77.37788638037642,-99.78005995382348,5.464565192712321,A,102.07180414628807,C,A,B,-148.9024479757391,B,D,-21.485984638499733,A,139.16422090398882,0
Single,D,78.7032043642756,-23.62735721024108,94.28789152618971,-122.80859516672689,E,29.300461051265987,A,E,D,-88.43066096950182,B,B,-83.82515626178838,A,-6.745833197854603,1
Divorced,B,-10.383795644924037,110.89578971163934,209.03502834594133,-154.19338502080046,D,-141.37257925306324,B,A,D,-81.79884114067356,E,E,21.02287908859883,E,-29.597380461335927,1
Married,D,74.37046221321017,-166.24097409070725,27.82018565810713,143.23854580907522,D,-218.3827007715641,A,C,C,-66.44195855550807,B,D,-93.0915484138053,C,-131.4035871925054,1
Married,B,-93.8126222756618,41.22427568002437,-11.927647437547234,24.280876091470947,B,161.70524483479326,B,D,D,147.22673154769697,E,D,-46.957766917033524,E,40.51200225456203,0
Divorced,E,124.86234031460104,-116.96231284899143,-55.441455325667974,-102.38730959255888,C,174.76577063668773,A,D,A,-60.90358278814404,C,D,-75.5953324268424,C,-37.087197341232546,0
Single,A,24.300480338104073,-0.7255957471935895,41.303218008788214,-104.66329930076552,C,-75.74070277156275,C,B,C,94.3418767271778,E,A,80.71893713733435,A,18.699773551162103,0
Married,E,-118.35321707735788,110.94087555467502,130.431461642782,-192.10087339642223,C,79.56027071191724,B,A,A,9.705760715149756,B,E,-87.21995660566367,C,-10.811684166847012,0
Divorced,A,-178.98248931862548,-129.5618553264043,125.19904482044062,199.95431606597472,D,-110.70640421858073,C,E,E,27.527805602367618,E,C,169.89992322392482,A,189.2783185471201,0
Married,C,21.685686051095256,-98.21677592218046,81.33098296772897,73.3345198814107,D,16.704345746279813,E,C,B,141.33235574778865,E,E,19.29867139723282,D,41.09506678096356,1
Single,E,-156.79474237935648,-63.85286495263844,-80.55839358982662,9.244608338335011,D,72.42579509450596,C,B,D,-22.71284123302801,B,E,10.733990279499693,D,-109.96041568309076,1
Single,C,-4.075447748606018,-157.43876264582806,141.33860227191178,-7.465341042926707,B,-93.58015856463747,E,D,A,-12.243556041109125,B,C,-10.960211101372638,C,31.157820618495986,0
Widowed,D,-25.11109568980799,24.033682951856193,23.661849425618577,-1.036547937138667,E,112.96466424123321,D,A,B,-219.924535025364,E,C,75.40102284922442,C,-67.20787963772533,1
Widowed,C,-121.36498785607763,-81.0267518196602,-6.904593526329221,121.46010411261976,D,-78.7390882011968,E,D,C,52.97771396576657,E,D,-38.31278430886951,C,188.41682036913326,0
Married,D,5.111087731654621,113.5058392011187,130.35076932742967,-37.67960230677893,B,-18.50717434495425,C,C,D,-6.776816323438366,C,B,-212.2808242578611,A,-172.23610260388466,0
Married,B,-11.576282390213597,-0.7515700387002903,-177.7491402430821,-22.497388834578185,B,84.074997630668,B,D,E,-66.30841175138879,C,A,-189.90026006037922,A,-226.41319041164775,0
Single,D,57.41285240750214,194.37378647970456,-67.00627229959525,-108.85821999849128,D,1.2896201661738347,E,B,A,61.48117186784615,E,E,-28.27530932225511,E,49.71951520181185,0
Divorced,E,-143.18374890397214,174.40555012398283,251.4420628324852,60.71944713352343,D,-176.2366757519839,E,D,B,105.61152804193227,C,E,200.74988602929702,D,-98.13910469227086,1
Widowed,B,-82.57817373867654,16.875904238383942,-54.585583096977054,-81.60420789352347,A,-72.72118408428497,B,B,E,218.5684126379398,D,D,52.381782102457386,D,-24.668536475760554,0
Divorced,E,-295.31279101991703,39.50575259604788,-34.81506961949124,-30.38906928218322,B,40.55282200272411,C,C,B,-73.36294633879912,E,A,-37.77672837737491,B,-4.372953431392052,1
Married,B,-30.46757366640438,-128.60061151349464,-21.10056623529259,91.67953559884839,D,-81.9398247908577,E,B,E,72.17190914808037,D,B,237.93087400297597,B,15.892030759763715,0
Single,E,92.48546671499287,-38.11161154497438,152.7493406173734,72.68424014653009,E,139.43759988147193,B,E,E,-14.0694725680274,E,D,272.34192556744824,E,-11.1748081837298,0
Single,C,107.28611731870974,-66.47539970905268,-2.922797623003113,-67.32108824864811,B,131.2253624613635,A,C,D,63.5252609406758,A,D,135.7578049139909,B,38.777741951804714,0
Single,D,-137.43600365132562,48.1578725900456,-32.6907661158522,-99.85682574325031,B,-90.44899648724376,D,D,C,-25.966421545940378,D,C,-230.46232419276,A,216.09576879652406,1
Divorced,D,-52.077425316563755,-45.7431520110365,-1.0965695905844708,-71.3871573945231,E,1.9250014920557077,E,E,B,-123.6579791687759,E,B,174.1176911252663,C,-19.737141058716595,1
Single,D,48.742267877636145,-15.082431033712776,-3.4424148252431492,103.26619753804968,B,-85.57363955655596,E,B,C,-34.99868767862487,D,E,4.092133177850429,B,14.850800323697069,0
Widowed,C,-81.7835966334333,38.120965598373125,18.732795579117315,98.07588907028185,E,178.65712317231882,A,C,C,-115.78351982965964,E,D,21.261486255039216,D,-4.692319588953914,0
Married,B,12.335928740937588,-36.040281691213025,-68.1241019140009,21.355901141957506,D,-82.24812328472981,B,A,E,-113.4095972535829,A,B,43.123713783811596,E,135.29780895908883,1
Single,B,194.17478695474279,-43.840593540504955,117.07928898968856,-186.69831411872423,E,197.86915511079476,A,D,D,3.5918924807861004,B,C,9.822370651571864,E,43.69641618151391,1
Widowed,A,24.990346427486045,46.70360403397144,27.117076037159997,-68.6616879868024,D,-57.80719086369346,A,E,A,91.62185707235922,C,C,87.21239525185864,E,32.657909094410094,1
Divorced,D,-2.1724087910986944,177.08020747220573,90.54846648357687,77.8445068212896,E,-0.2241455421517552,B,E,D,6.152259985600636,C,B,-55.083662520223655,C,-130.1523296900884,1
Divorced,B,139.2660445695354,222.25563286283582,70.79390970746216,-107.77558757220265,C,161.88747796958677,C,B,D,10.850997816489933,B,D,-29.18264823588037,D,-118.99647998822398,0
Single,E,-185.04158495937938,-21.52140013376255,24.629428383111577,-87.26260046305146,C,-34.402566518907705,C,B,D,-299.2069525434192,B,D,36.285828276492566,E,93.13365028686704,1
Widowed,C,-61.3500986427639,26.64883256840684,-21.00668903984472,85.9758786654707,A,78.68303859361929,B,C,C,-38.31748855786462,A,D,159.35174428798132,A,-61.922206687265366,1
Single,B,-40.591679014659086,-27.790674261837122,111.09744832236169,75.3670666247941,A,73.77686505196944,A,C,D,114.15852935287114,C,D,-24.669588404562873,B,-258.8276735330855,0
Married,A,25.74629817330435,54.93855549734774,-11.363972875230488,65.73996429467786,D,-73.3856037317126,A,B,C,67.39747211001001,E,B,99.34950294045906,E,-92.1457105411147,0
Widowed,A,-88.36303086281126,231.5118047659526,116.7727021241385,-64.33155985699005,C,-145.91232951846072,A,A,E,38.51202737753761,A,E,-45.00362766163527,C,98.27336021080998,0
Married,B,98.45761566933058,-88.82325109338129,33.1691313442426,-55.642548853817374,E,7.493308138118312,D,A,D,-129.39905418743606,E,D,-56.75591920312658,D,55.929574513789746,0
Single,D,-107.06632503134475,-74.04335483529456,-39.44085163173843,-15.669672853593411,E,-93.37525329387778,C,C,D,55.21336540506675,A,C,-125.33006242333306,B,-79.86509583974029,1
Divorced,A,-13.25921450702639,24.92448307114735,103.0613007627124,39.051563439104775,B,-20.609619298431898,B,D,D,-22.30996928894959,B,D,-143.69312096759344,D,-15.158960488431056,0
Widowed,E,47.08143126023728,-23.634807480939042,-54.747151884913094,-145.49025271664334,C,-16.22386201525295,A,E,A,67.62229769881559,E,D,259.63220608052484,C,-304.8641279763967,1
Divorced,E,-59.358193481627374,162.41828057835147,83.96390308719708,42.40041616227138,D,62.23319431461466,B,C,E,67.69919107411951,C,E,-120.83839582772866,B,-200.6793182026678,1
Widowed,B,-24.20479565531003,-141.494107201367,0.2746030394551602,-38.179545099267656,B,-51.02608725441373,E,E,B,-30.999302297385086,B,C,-158.5413814404588,E,38.42413719631024,1
Widowed,E,112.36625576180306,-131.73880023678365,60.75591005662188,47.801511333269545,E,9.089241079960823,C,E,C,169.2200054321987,D,D,30.466872255338895,A,-27.62256603991398,1
Divorced,C,-109.52285266655211,-21.542866108565047,-77.84452367237743,-104.61176453387189,A,33.8352423759135,A,B,E,106.46611898183991,A,C,55.40674898936086,B,146.3232705807553,1
Divorced,B,31.925027672954855,-16.292527724982165,-17.32626752860527,157.30864417506106,E,-2.2800397047181136,A,E,C,-45.39235097720511,E,A,-17.206965738866607,C,-68.29844013468363,1
Widowed,A,145.17343041661366,54.93222685554573,77.07532405652857,36.359147477147836,D,-42.547763794063,A,A,A,-34.888807139020464,C,B,19.27347712032753,C,35.11936311749967,1
Widowed,A,9.467421803779946,-63.539457871304016,193.85351567722756,-43.17643498092173,B,12.504041434231139,A,C,C,158.90113668298466,B,D,34.38521519055794,E,53.054573901902444,1
Married,A,-55.542077358728335,167.33099433011108,-50.43893299960397,-25.97456257087738,A,70.4945362226564,B,B,E,54.322100341007584,A,E,-21.132196012823247,D,128.40193042042225,0
Divorced,C,-103.10877984066585,118.31514650874107,53.75483803038077,-22.682612756304373,E,-40.35777655966007,B,D,D,-44.7053763144969,C,E,-19.510031947965864,A,-7.509179924472928,0
Single,B,192.703139043206,248.31492570194263,-10.55793166839285,100.1867190378997,D,83.41295013757386,B,A,B,-175.17559536697937,A,D,38.55789714699051,E,62.7098293182417,1
Divorced,C,-105.72680412069195,-25.450844047710152,57.65716175280463,-127.4629871058631,D,142.65981579588077,A,A,C,-85.65732256409966,A,B,-47.20191386444191,B,-54.57252630146227,0
Single,D,-91.70794477450148,-158.11884498996864,-45.848011752914125,79.25677135382686,A,127.87428598744744,C,E,C,-28.894442856864526,A,C,-48.16495769914764,E,124.18575730855696,0
Divorced,C,122.35714225841276,-189.64752407134105,-48.58080649505889,36.36797543340214,A,-15.115271327471266,B,C,C,-152.016994590576,C,E,178.49532132535893,A,48.54453300830611,0
Married,C,-91.91629005199474,93.12205237776256,-13.184187427879843,77.8036537376296,E,-151.12055814287245,C,B,C,192.3940332111897,B,A,181.47107467280972,D,-21.884805498926404,1
Single,B,-80.04803497975895,106.16939023770036,64.94472752397935,-110.01684508817739,A,-59.11886629928652,B,D,A,-28.157862558677166,A,A,27.464374509403434,E,158.2884916213184,1
Divorced,E,143.38518309782864,16.591594497339774,-20.58423507216268,95.73594145115648,A,37.81032925279952,B,D,A,-49.71378877491182,B,A,99.34908071405115,C,42.12333517716881,0
Widowed,E,-75.18282080622531,-88.48916226748256,76.27598894759863,-122.31270351769447,B,-114.13071580455394,D,A,D,-78.26069924942493,B,E,12.267675951683376,E,31.250478332019544,0
Married,E,152.1720278253129,-159.6405115040362,-93.2469223112953,8.722463201138453,D,-105.59134185493218,B,D,A,60.003896908689484,D,C,109.17600711256608,A,50.60308180165317,1
Divorced,A,-37.4382792722601,-77.87657999866667,53.72661810658563,-13.54673724812963,E,221.16208975915765,D,D,B,-37.27913245739395,D,E,-82.78070758443899,C,-136.66022178570722,0
Married,C,-35.35160300123457,-41.77748886605795,-189.18265914326003,-29.24461465578935,D,132.03200113137322,A,C,A,71.71032293498638,B,B,-6.854709531350295,D,-11.467476875060964,0
Divorced,E,145.37569786384944,42.59130417337925,82.47018834181529,-28.774725041811156,D,-50.340586188283574,B,E,C,-17.645079053558614,C,D,111.64092975611662,C,-2.1761735398858195,1
Single,B,109.55238886422951,135.19118413753932,122.8028080241509,-36.081362193132684,B,169.3837778784764,D,D,A,-118.4786067439757,A,E,54.99275120157344,D,-55.60452076943834,1
Widowed,C,82.29721523416221,-20.895794243178724,-9.723347878601114,-130.3864575448505,C,-114.83072862951403,B,C,C,115.76847692042385,B,C,72.43955218347962,E,88.05552895657688,1
Widowed,E,227.34110287922022,-37.052005298791464,-68.27038125656124,-77.1102667712368,B,5.604815476821024,B,B,C,-54.333436494433826,A,A,-70.36002494258588,A,58.232495125888576,1
Widowed,A,140.96459678697593,24.17430639577868,53.47172251484547,66.91902370757755,E,202.70574111949568,D,A,E,115.46852875024469,D,B,12.012269436449955,C,6.035643027588526,1
Single,A,4.451692995212059,-207.0575451366845,32.907115405742445,-0.8389870269891958,B,-284.9661552684346,E,E,B,135.47225516985444,E,A,71.19390785766518,C,145.12508938184948,0
Divorced,C,-23.18667882816621,51.09192638690967,139.55927174413014,24.84830216974135,C,-187.41574531577209,E,B,C,-90.62484776101222,D,E,59.380409828067826,A,-59.18776455097864,0
