ethnicity,sexuality,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
White,Homosexual,UK,C,145.1710025970994,C,5.472871812788426,-68.742646756486,51.345301998634454,44.71308363520464,D,E,A,98.61680328253925,E,-97.111352962036,C,0
Other,Heterosexual,Germany,D,-51.24666157263109,E,-21.730282308228496,20.195810851465275,107.55122721740659,169.29424555636714,A,E,A,75.94890047958037,A,111.46767372816268,D,0
Black,Bisexual,Mexico,A,-8.637758180728941,E,-19.462798064671333,-13.368417606993328,-120.40614613494427,1.379288823781368,D,D,A,-88.33834436236387,C,-54.77761575875846,C,0
White,Bisexual,India,E,23.8415006380944,B,-111.94757946845951,-49.273775248821295,30.508301525091063,8.612544917245456,E,E,A,102.29198746268776,A,-69.35051811021921,D,0
Other,Bisexual,India,C,79.10224386283898,E,-52.322490973223736,44.660722479158856,-113.99366601275176,205.63246296294565,B,A,D,79.56327309973942,B,-278.36092297868316,E,1
Asian,Homosexual,China,E,-127.30228840798405,C,-124.63422520566422,87.4918402853593,175.0181465855025,4.509382293958063,C,D,B,35.396454323182304,E,-35.62759169976702,E,0
Hispanic,Homosexual,UK,E,51.19917907627095,D,-120.79455102275665,79.21311738976138,145.80288060049492,-7.559855515826916,A,C,D,-68.87956613599677,E,-77.11101552408209,D,1
White,Other,Other,B,-179.2437799641407,E,-0.4130420569828634,108.72784595546423,-94.22322232422596,130.46455332882823,C,B,C,85.09609505098246,D,60.046751981390166,E,1
White,Bisexual,India,A,-127.8588632555195,D,-63.01618303225165,-107.46103487382604,240.11787788732656,22.664686031939294,D,B,C,-114.83997069532333,C,39.72879453428986,D,1
Black,Bisexual,UK,D,185.3804898419108,A,67.05942574698209,81.59755710980569,-56.87630592151477,-58.389671891054384,A,B,C,-219.7713999928878,D,-79.91077433352825,D,1
Black,Other,China,C,15.154727777140382,A,55.63563557341568,-170.90514970787885,155.82984858860175,78.02840235342849,E,A,A,52.18073624996165,B,-1.5557670204729626,E,1
Black,Homosexual,India,D,101.07544671899366,D,-94.98712433890512,-116.269311112521,86.01330369401903,-29.91342952695437,C,B,D,-60.38717561301256,D,65.84701942579751,E,1
Black,Other,UK,C,-53.92497594582385,C,-30.43715660685179,-43.87217122195025,20.840051644819887,-84.9833805253973,B,E,A,43.05678938116489,E,75.65865657688006,B,0
Hispanic,Bisexual,Brazil,E,-20.874887624096836,B,80.78878642939614,-99.53685146076839,96.02349283653186,107.23964167817445,B,B,C,-148.53887614980013,B,-12.843474258591877,D,1
Asian,Bisexual,China,D,47.02684148252842,E,183.4069202114228,-102.40481249058371,-58.747873525403485,128.00826662561494,C,C,E,6.148543321003594,A,-126.83244891835992,B,0
African American,Homosexual,China,B,-143.16288350297705,E,39.99453509175273,9.103399572440082,54.0169138925897,222.0647390634932,C,C,E,70.36334684109605,B,-104.69999589325,A,0
Hispanic,Other,China,B,-173.66993296140691,A,-86.53827051942649,74.70901050245368,-83.9877444990339,11.546959106140752,A,A,B,-81.00975432408215,B,-14.87693430115817,B,0
Black,Heterosexual,Other,B,16.071241783868754,A,14.534174888662193,-72.4551471895694,69.60231203136023,-63.122491856978954,E,B,E,-147.39437343998046,E,32.512429069681595,B,1
Asian,Other,Brazil,D,-116.9242434218182,D,-258.92403150253347,30.974768281397573,-4.151583059562354,-38.82293527481781,A,D,C,86.04575540318129,C,-52.742023021726304,E,0
White,Bisexual,Other,D,146.536468728237,C,-38.74303627864214,25.854900163473033,-82.81579391421754,-86.79807574218023,E,B,E,24.44045994717709,A,31.053251673733357,C,0
Black,Homosexual,US,B,29.999031337505656,D,39.6605534858128,2.233446083992477,-71.42352251747685,177.5607500116395,B,A,E,-51.03593113466028,D,0.4683839591051296,D,1
Black,Bisexual,UK,A,0.9229862699657645,B,-21.433150143356293,95.66712967249515,137.60058280154976,-145.7708174592819,A,A,B,96.92663155827206,D,-79.13738057312678,C,1
Asian,Other,Brazil,B,164.17980798082263,E,-206.9554308998287,59.65852075137084,127.74581546716135,-159.5233963485795,D,D,B,-35.66874972775732,B,133.67045812123587,E,1
Asian,Homosexual,US,E,37.85088210244897,B,173.061548086754,15.47056604005563,38.132292147592736,-132.77388697821502,A,C,B,167.34797398023144,B,-71.60398632830439,B,0
Other,Homosexual,Germany,E,53.6634654067239,B,-126.71041434559956,-38.62029061908043,189.7968798427248,65.657861070771,D,D,D,35.96238928354856,E,-94.27148892893277,D,1
White,Bisexual,UK,B,85.97512725755594,D,-127.74587108317425,-44.1908775106227,-35.55289233881131,248.10969437600886,D,B,C,21.733909420948468,C,103.31005994001328,C,0
Other,Heterosexual,US,A,-7.661229553967452,B,42.277825713811,126.77898793704263,-154.75631802425283,-50.11107956492822,D,A,E,-205.56503481063064,E,26.783848354931127,A,1
White,Bisexual,UK,B,-43.333517381544304,B,149.601645897582,115.2117860978737,-101.01314759596438,78.49541721542089,A,D,B,209.23314369499343,B,-52.45125416924816,A,1
Hispanic,Other,India,D,-14.037419751576138,C,147.67674353105335,18.589766274665404,97.39990971009009,-123.39323468657246,E,B,A,-131.63971602282226,D,-28.116197337874148,E,1
Black,Other,UK,B,-72.3306006719388,B,-1.769637800402628,-130.69484227173868,-33.274807854214956,62.89443689241821,C,C,C,-128.9679574686612,D,-169.68799486149953,D,0
Asian,Other,Germany,C,16.458805605617812,A,29.452187636525057,-81.58301055185595,-84.0796131497355,145.2094041396264,E,B,B,137.0559242838109,D,84.54069736842447,B,1
Hispanic,Heterosexual,Germany,E,177.79363630934145,B,-47.03619834749127,-42.21990075437843,-24.173949390422774,249.73361327807217,D,D,C,-45.677275342668686,A,156.5125215887781,A,0
Other,Homosexual,UK,E,89.4347659232024,C,107.88135850414167,-155.27931661723434,16.77689058431597,32.75718369213544,A,E,A,17.3681636065127,E,31.996551217486648,A,1
African American,Other,China,B,-31.311167737514623,B,15.823539693637588,-17.56860591111831,31.109298786767575,67.89901012062427,B,A,A,128.8499957005751,B,-77.35283983625656,C,1
Asian,Heterosexual,India,B,8.907260952403167,C,-27.4895419272625,-31.883099595478065,-16.32051239703039,151.26156585515892,B,A,A,79.98266376863988,E,-56.38539093200401,B,1
White,Bisexual,India,D,12.97742921423881,C,274.97800537533766,52.64204016607955,-276.51926436831917,-119.79861845198892,C,A,A,-127.48734864819309,C,150.8943926946283,B,1
Black,Heterosexual,China,E,-139.46710253809002,A,-63.723482865326055,-92.05233289975769,-38.553419875985945,-3.396437645721604,A,E,E,-3.402492004340178,E,68.56194675260868,E,0
Hispanic,Homosexual,China,C,109.93787505998465,C,-64.85820267275625,138.642907941408,10.766249035288391,-90.82423084545776,C,A,E,-4.074018437352037,D,-33.373050006561385,B,1
White,Bisexual,China,E,-146.69319679042601,B,-1.0876904140710337,-70.5930829021851,-85.53260382977439,-75.83778040036138,E,A,A,35.48334398609346,A,-34.005779746991706,C,1
African American,Other,Mexico,B,124.65919405140504,D,-150.28451416358712,-25.272086094151803,-112.41093919155625,-54.394827922016155,A,C,B,-48.76575185384345,B,196.34614957668265,B,1
African American,Bisexual,Other,A,66.16834593500836,E,76.66987727611169,69.26320012051282,-54.4470204971381,-23.337998829974133,B,A,B,18.346040032258422,B,159.18353723558596,A,0
White,Heterosexual,UK,D,-128.9521870218572,C,-35.36480844335107,46.945675599213516,45.57868133784872,24.01955512183103,C,A,A,144.0611627866276,A,-197.05228908510958,E,1
Other,Homosexual,Other,E,7.838054673610606,E,66.58385411791262,206.81254423155346,-27.28724542972386,-21.29324157630337,E,C,D,76.45834731630278,A,105.2609871117687,C,0
Asian,Bisexual,UK,A,-133.88168487021665,E,161.7218297172072,41.67482095262477,-88.67090676409845,4.904212196519293,D,E,E,-155.74471313375486,D,-104.94085485984941,B,0
African American,Homosexual,China,A,10.038700850920801,A,13.779175125604546,113.15063176263038,-23.91396812226317,64.90061185130529,D,D,A,-122.56339103137803,D,-22.464536058630955,B,0
White,Homosexual,China,E,116.90227935075103,E,39.664003294514984,-21.40510082657031,-129.29730602838953,-182.59946186062842,C,B,D,-25.094426715687394,D,-110.94618765224016,D,1
African American,Bisexual,Brazil,E,-35.9398023270874,C,-47.17966556447972,81.81873010634138,-118.15319789052812,-31.941494523588865,E,A,B,63.797045027578584,D,-24.486847812577956,B,0
Hispanic,Bisexual,China,A,-238.4978026274407,D,85.07476740446435,-34.13935871064636,-47.14577372092322,-75.88919706071103,D,B,B,74.0978707434239,C,61.65989465254348,C,1
Other,Other,China,E,9.877895774974537,C,189.78602870040928,-6.517575797348011,-93.22214006147959,-27.495006333317455,E,C,D,159.31584460402138,B,-13.396158645123005,A,0
Asian,Homosexual,Other,A,-7.4074957330674,A,-99.97027850667538,145.15497162885995,-51.39759323756865,28.88623711406512,A,C,E,92.59511524663326,C,35.79631406733695,C,0
Asian,Heterosexual,Germany,E,134.74419061458255,A,-177.57990654451825,-1.753340726140842,19.46796253923032,-155.60070743386322,C,D,D,-25.155635583571627,A,99.92857546806191,C,0
Black,Homosexual,China,E,-200.82659999053368,C,-63.82230771347095,-132.68548971835972,-82.0547207695861,-41.44487495585449,C,D,B,-80.77749316338175,E,99.05777220640356,D,0
Hispanic,Heterosexual,China,C,-134.0188544801456,A,160.53523368745027,-2.8976297837568525,-154.46672221274756,45.45499551354288,E,B,D,-100.46365417550945,D,58.63259295599749,E,1
Hispanic,Homosexual,India,E,90.11728475948476,E,16.920931963335768,8.657511627308413,92.28404234529334,128.43913251771104,A,D,C,-11.401487313686674,A,-10.145326779216326,D,0
Hispanic,Heterosexual,Other,E,-114.74159227498832,C,138.3732698930222,58.34716603628115,-58.2776525598914,220.25488618555875,B,E,D,119.29337799819264,B,116.43521716007884,C,0
Hispanic,Bisexual,Other,C,40.45969726958856,E,98.409830059691,110.57876077014453,172.204998068584,-45.052445728907145,A,E,D,139.4995247346791,C,117.82860656982781,D,1
Black,Heterosexual,US,B,28.688014426905177,B,-62.72978339854686,115.12157976724464,-135.06818728341105,10.04753373396999,D,C,D,28.943653701272858,E,40.43525825580918,E,1
Other,Heterosexual,Germany,C,-33.76644764837622,A,33.439521251162944,-13.626511172651393,50.50784377367962,-139.78598103533483,B,C,B,-53.00430674253857,D,56.879246269548176,C,0
Hispanic,Homosexual,UK,B,-85.75296974742425,A,-56.59935619787424,83.35230334255635,185.7409535782778,88.68959533249522,A,C,D,48.51484708751575,C,64.46968259185752,E,0
Black,Bisexual,Brazil,C,-53.671123462907254,B,-236.22638298420804,-93.73711535358478,-12.626009552835216,12.584863284136944,B,A,A,86.1092965235538,A,-176.80207295194924,B,0
African American,Heterosexual,China,D,30.06918409509588,C,20.304537316383637,154.3983907803592,36.4133604536139,64.51897662718561,D,E,B,-238.1854790567865,B,34.551894950073766,E,0
African American,Homosexual,US,D,13.303495805244872,B,129.47359243814049,15.764777256617911,-146.29090169114528,92.78771004366807,C,A,A,96.48273614955207,E,-53.00676442032576,C,1
Asian,Heterosexual,China,C,-110.99741191269305,E,23.816606427619664,70.19345760949714,-138.2631215072031,-48.59621031387103,B,A,A,-89.73782651575067,B,-32.1951930483067,C,0
Asian,Homosexual,US,B,113.84463004100391,C,-94.99576147224874,-151.171253696356,21.213843151582985,86.3869988306478,C,D,D,-76.81122442166483,E,-133.82448697261492,D,0
Black,Homosexual,India,B,-48.81869986629355,E,50.73541880107059,-260.81055176694116,133.05167185329464,-19.07114619057063,E,D,D,-132.4466931566553,E,87.16442681414867,A,1
Asian,Homosexual,US,D,-12.381083995313254,A,-97.50798939150928,187.27705225568357,64.17809403849618,-72.33417778024331,C,C,E,-115.06433787886894,C,82.50260962679666,A,0
African American,Homosexual,Other,E,52.04051351037015,A,-78.70291584976712,-18.584776636889757,-63.768798194214284,-69.36127667103118,C,D,A,-103.25959179615755,E,2.2119183229730885,B,0
Other,Heterosexual,Other,E,-58.845750305624975,B,18.839314966680032,27.285396285305573,-128.52519146171412,-34.14727266052076,B,A,B,97.30093334309421,B,-74.67007731770853,C,1
Hispanic,Bisexual,US,C,101.6412125525213,C,106.49245580292983,17.216277673995066,-139.51649585891522,-26.299651119712863,A,B,C,64.66865867920566,B,95.85110684587221,E,1
White,Homosexual,UK,D,-174.37987096552834,B,-63.86047449229098,-7.8220959138622055,-171.84201047881496,80.40183549938598,A,E,D,-25.1814718045646,C,24.05731302542604,E,0
White,Other,India,A,-279.90540570484393,C,-35.3734413710071,116.70961077431552,-173.96363161554606,-58.05606708758461,E,E,B,117.73235029698455,C,66.83534776236988,D,0
Black,Homosexual,Mexico,D,-101.40588977348422,C,47.222948978063926,131.06589855515546,-92.30254571375622,13.652615910344457,B,E,E,30.63266526663445,E,107.3548574487113,B,1
Asian,Bisexual,US,C,108.92381121552918,E,23.924804918176594,-158.75241813476728,4.591063194194172,-1.8277239577053663,C,E,E,142.45779899362822,A,-70.0574524151189,E,1
Other,Homosexual,Germany,E,153.59489435587446,E,56.95386149839084,-26.128755796664006,203.09962108632905,84.50863733259834,C,C,B,200.23821086951307,A,35.57266902429154,E,1
Black,Bisexual,UK,E,20.68996228074162,D,-25.43854607079587,110.04344072798276,-103.93347691666473,7.682424876935256,C,A,D,-24.72845033621432,D,69.09322434494868,A,1
Black,Homosexual,Other,E,145.73571237939046,D,-56.305380982560806,-3.139907736688727,126.3687911414366,-38.34308456976663,D,E,A,23.30344533014268,D,24.962691891162017,D,0
African American,Bisexual,UK,C,70.38141283860455,A,103.69113008413852,47.71108357494258,-42.445250700050764,-4.830838253769231,B,B,A,-101.19110073612309,B,-80.01178093837792,C,0
White,Bisexual,Germany,C,-27.627364129586695,C,-147.50322575791276,-41.00959147392408,160.87768270823238,65.98064837058051,D,B,A,-40.63436113749258,C,-56.759807023796846,E,1
Black,Heterosexual,UK,E,-110.10002466607727,B,0.6760624271452272,32.20430685964522,-60.72711055492538,4.25863524600609,C,A,D,69.30125768422582,A,41.97088318976789,B,0
African American,Bisexual,India,A,-59.548804559455505,A,7.751002164128227,82.34258825743451,-234.64996213880008,-14.023726267542159,B,B,C,87.85052370117509,C,11.278638553561146,C,1
Hispanic,Heterosexual,Brazil,A,211.91732225627632,B,157.3673358079186,-111.38200333844945,20.225445353424163,117.6705904925823,C,B,E,-86.50875790639353,E,101.40008000155107,C,0
Other,Other,Other,B,92.47619603605062,C,144.32075419057037,-221.74298818993665,-79.92179570488095,-247.56442595200124,A,A,D,54.20985245674097,C,87.98435322062276,D,1
Other,Heterosexual,UK,D,-85.44392117713018,A,-71.68665343156788,-40.294317503436986,23.614652565991896,96.8598569049032,C,E,D,-97.30185508331435,A,99.00100851347257,E,1
African American,Heterosexual,UK,D,113.28856225259649,B,-104.77615565268125,86.8846195832585,177.54571106741102,57.06574477089779,C,E,E,-154.0262933892784,C,-59.65653125321365,A,0
Asian,Heterosexual,US,C,93.19537752309289,C,15.606855388077378,44.91977274039498,-123.89152862720094,21.766945266405582,C,C,A,-147.9029190745129,C,-90.31893900966618,D,1
White,Other,China,B,31.068932786346178,C,-81.75004368774393,162.26070552800195,154.0332914339749,44.74611625721144,E,E,C,16.77823890435388,B,-72.9078298400916,C,0
Hispanic,Heterosexual,US,B,92.71708133437,D,79.0070641389172,22.606673957957216,-44.03478143169276,-137.32517967692235,B,E,D,12.354730153987132,D,-47.97334918035261,A,1
Hispanic,Heterosexual,Germany,D,-135.75035555381828,E,194.91086902910814,-141.88707768601296,74.08880817507747,103.8173171157596,B,B,B,85.78586758621788,D,158.29893951390807,B,1
Asian,Bisexual,UK,A,-90.12126523827995,A,-149.08770885619455,39.90579997262354,119.44488624594962,-41.146374498942215,C,A,A,-44.368148465196334,D,12.414085567463424,E,0
Black,Bisexual,India,E,233.22433158364245,B,-44.44277041713543,93.37624533585247,10.340044073384032,101.94824870159431,C,B,D,6.091839557023752,B,71.1142037430032,E,1
Black,Heterosexual,China,D,199.23561525531997,B,1.593291695864324,104.74491089352986,27.677251647429983,-100.56934024807407,E,A,E,186.40652034942104,B,8.194406629042962,D,0
White,Bisexual,Mexico,A,87.05795872182868,D,22.775107093695816,-51.49918450154546,-72.72955086218711,-106.00569729264093,D,B,C,51.17603977317538,E,-21.026283839924517,A,0
African American,Bisexual,Other,B,-220.93558608616516,D,-132.43922346290222,5.982236431871157,16.40343731897207,65.70096906025576,D,D,C,-142.4022641127782,A,181.40021886892058,B,1
White,Heterosexual,Other,D,-18.65393310249903,C,-15.669866204283366,55.85861559798536,-44.84795598066221,-33.98326756991215,A,B,D,161.31967332163123,D,-35.420538950751514,A,0
Black,Other,Germany,A,151.6293505420791,E,140.89204551598357,99.60996019892993,-122.33061317628457,25.223237474957966,A,D,A,75.94731010446165,A,-81.96920005189038,B,1
Asian,Bisexual,Mexico,B,-62.330522340302316,E,132.23925523725006,-2.8606806009298062,35.95746665317175,24.039015578558725,A,D,A,120.53136380121954,D,179.12800489441955,B,1
White,Heterosexual,Brazil,A,-5.3291770121684445,D,-28.06786532301726,-40.820368255887466,57.45707448572161,50.765962415893995,B,C,D,35.57866798160036,E,158.63778029566882,B,0
White,Homosexual,US,B,78.38672050161539,E,55.50595228991265,124.54702053703839,22.809448444970545,35.868679058830665,D,E,D,-74.34090703771074,C,-53.434131477237415,E,1
Asian,Other,UK,D,-257.14291569897995,C,17.387402679505552,44.07951752355133,-167.83004913789537,66.34627197914918,B,D,C,-0.10905344871353928,E,77.85222450913015,E,0
Hispanic,Bisexual,Brazil,B,-3.894437324654464,A,-51.34012709379402,-2.8059350264612455,-120.60545093560849,-136.45846615489273,A,D,C,198.11966982043748,D,21.007020837843744,C,0
Asian,Other,China,D,-4.0630710233289475,A,141.08023033791156,110.3875318052746,30.82512032542091,-111.97028579441076,C,D,C,212.96410148941015,B,76.02013908927742,A,0
Hispanic,Bisexual,India,B,-230.85824195298326,E,71.46884590943631,17.76516252154463,11.53358521971045,209.16450229666256,E,A,A,-7.549838765866696,A,7.394844140770326,C,1
Asian,Heterosexual,India,D,-90.36293765979494,B,-46.099054996163815,80.0965954539841,-91.77343403171876,111.59572915631968,B,D,D,-61.09546106379094,A,127.77942860097265,C,1
Other,Heterosexual,UK,D,-145.20472077507497,A,-63.417317312265396,-130.24378279387437,130.7413550854279,-153.7575250447923,A,C,B,-10.012029490001074,D,-77.84869513167646,B,1
White,Other,Other,D,-84.3331658441339,B,13.391422392228677,54.23110885231599,-86.94454240840469,-111.27280850804935,E,D,A,3.260580418051215,B,98.44592759919895,E,1
Asian,Bisexual,China,C,136.74096956190806,D,54.63893117687819,-252.81986131780153,50.5747065847713,-114.02939825809553,B,D,C,-124.0711552974566,C,9.760750736153149,B,1
Black,Other,US,C,66.11077624192666,C,-211.91906325366975,-62.99227393113578,-62.71285123362708,-16.9742180094118,B,A,A,-50.08586162465182,B,-108.94762077414184,C,0
Hispanic,Homosexual,US,B,-212.97664355780847,A,-66.34044074956421,121.03748999020085,149.58381104108759,-71.76447333478364,C,C,B,86.30051652187257,C,-110.85931076613356,D,1
Hispanic,Bisexual,US,A,-73.4287383732907,D,24.940068123113324,10.016928436335311,8.691150517873842,-101.52058038891,C,D,A,-36.35178161850706,A,-34.07610919849943,B,1
Hispanic,Heterosexual,UK,D,-15.207687399143285,E,150.12260550265648,267.4844052205023,-16.789493748639458,121.04475347187305,A,E,D,-161.86253478704765,D,153.842479486932,E,0
Asian,Bisexual,UK,E,-152.60961080078948,E,-37.28887011092484,8.07597778112918,-58.5249671202687,107.29225484679729,D,E,C,82.0897156098788,E,-105.40530335944469,C,1
Other,Heterosexual,UK,A,131.15662838370469,B,4.64732466471791,-62.68771988484466,-17.166960048241094,-71.95381128743772,D,E,C,-28.462590933394992,E,212.72758251320215,D,1
White,Heterosexual,UK,B,-66.77693135469892,E,-50.62613926780992,-59.55337787360947,160.58688370606498,212.80074530343938,A,E,D,-42.57352624549775,A,-0.6202898996134836,D,1
African American,Other,India,E,35.84528508464403,C,127.26982670368349,-73.53794704034198,-123.51341997931986,-18.772006459625672,D,B,B,138.37195254877437,A,110.29861386432023,E,0
Asian,Heterosexual,Other,C,-3.580917184473832,E,-96.50310841838451,67.30386692966977,1.8373851691223302,-6.6132712310313675,D,E,A,-54.917698721226515,A,-83.76595504654593,E,1
African American,Heterosexual,UK,B,57.24488927328461,A,59.85620127073707,-26.253250948338508,244.15010812196059,-31.418859225745123,D,A,A,44.55823105257121,E,-84.4173321373549,B,1
White,Heterosexual,Mexico,B,10.09219176293357,E,-51.99254068971262,3.828773757293612,156.78700556318307,-62.33391687176479,A,C,A,76.86431215120557,C,-86.20420967814265,C,1
Other,Other,Other,D,-109.00201700702274,D,126.13187786572664,-0.3752830709569738,31.00823491128558,-134.21027668172903,C,B,A,52.40267905556289,A,-30.209484642758905,C,0
African American,Heterosexual,India,B,48.371995255663194,C,-3.523190323180145,-140.3511578698395,56.03304900861161,-22.2137185353717,C,A,A,-24.429945578480496,C,-49.856096653542224,E,1
Hispanic,Bisexual,Mexico,A,-254.70745584093027,B,194.23931568247392,-34.78121512735509,-55.08628996472841,71.10850304646137,C,E,D,107.53443955421054,B,67.76446137795048,D,0
White,Bisexual,China,E,64.88638271179447,A,-100.48510138995267,-80.10235596448558,-53.99181595722033,-269.3017874789027,C,D,E,6.880111298419863,E,-164.3813289407086,D,1
White,Homosexual,India,D,39.2964295208034,B,-175.31840425760475,97.43286410687354,-164.18183723349452,103.09417865256208,E,D,A,107.21183237303464,A,-296.83997084424044,A,0
Other,Other,Mexico,E,-127.4216117286465,A,101.07126840978187,98.78689747376693,49.72627536431054,40.51293558936889,B,A,B,39.595242175456235,E,-51.56158678330275,D,1
Black,Heterosexual,Other,D,64.72763450585971,B,-6.224730784093334,-21.589827101898262,-18.9554685401031,68.83905835285825,E,D,B,-84.16569747103173,E,-68.19876604850467,B,0
White,Other,India,D,-105.27636650441212,C,50.249765150396975,69.35160505997278,79.82531581336156,-28.153915881901987,D,D,B,3.7776991762596586,A,-113.5716189165699,D,0
Black,Other,UK,B,-0.8611221792640551,B,41.776015857765536,-32.77084401327256,-68.26416420922202,10.74869747320618,D,C,B,45.95624290370054,C,-143.8904281640728,C,0
Asian,Heterosexual,China,C,6.332138421389379,A,-77.77017558458257,39.59454591183238,69.33417957886606,23.927122148777848,D,B,E,-91.14121089198746,C,71.90737423210115,B,0
Hispanic,Heterosexual,Brazil,C,26.45633020391567,D,-37.43623720025399,-79.27533008571686,43.72139259515757,-100.24772644562117,D,C,C,285.335114991243,D,-199.12585067250956,E,0
White,Heterosexual,Other,A,-66.43235849105216,B,-52.77037682782362,159.5709340955048,-67.63824075323137,-8.448283634261077,D,D,A,42.38700559993085,A,-51.93347718515415,B,0
Other,Homosexual,China,D,107.28601256736816,B,185.03419308899655,-10.846139540281326,-70.73393071129034,-60.59932330062079,A,A,B,-123.04339401101268,A,-58.47794257208091,B,0
Asian,Homosexual,UK,C,136.71808642708243,A,29.904564461026737,56.6894456683376,-13.933366053763729,-65.82345989183311,E,A,A,-69.71198779940107,D,-104.94857119335185,A,0
White,Other,UK,E,-160.6162554234338,D,-49.46043192850167,11.575458744046152,11.839681617650184,-63.92542602596117,D,C,E,125.51261696357854,B,-92.35515040262553,A,1
Black,Other,Brazil,B,221.46982709155648,B,15.136052200615755,-104.58215399665431,-48.353432114924125,66.86564485537961,A,E,B,115.4440372922979,B,-115.61249087348786,C,1
African American,Other,Mexico,C,26.050827216546583,B,-152.5140747260376,58.307862804453706,-0.942294554298841,-26.92451134284019,C,A,E,-42.079758309833714,C,230.9626256969993,A,0
Black,Other,Other,C,52.0570654421141,C,12.758187275202987,-4.717940160659165,-37.99400061404879,-56.73780991410576,D,D,E,-195.32538434556596,C,-124.9637097494904,D,0
Asian,Heterosexual,India,B,27.667292680674286,B,133.81525777506465,88.87876926158108,58.6755594845564,82.77934945286275,E,B,E,53.741666241422536,B,23.188214210736394,E,1
Black,Bisexual,US,C,-257.11972833614067,D,-22.338415785563797,-178.3061823840594,5.810530570382443,219.54019297643273,D,E,C,47.370543506994316,C,42.53475578837223,C,0
Asian,Other,Brazil,B,-94.49171539149103,C,-165.837583674317,54.89761020183025,-121.53138383227278,5.499137464195708,A,B,C,-40.6630074861192,B,-135.627481908695,C,1
White,Heterosexual,Mexico,D,-147.54925899899362,B,21.86237754839957,95.32877338082268,-63.79620380180726,0.3902585799814725,E,C,D,28.01168062747405,B,-4.088664389928673,C,0
Hispanic,Bisexual,Mexico,A,77.5469475465357,E,309.16279612061913,13.845062255692078,63.59118463310632,55.62505206384244,D,C,D,59.92599673944968,A,-242.19300423271682,A,1
African American,Other,Germany,A,-113.9306549838844,C,-6.550855582103342,-108.32141102507751,-88.01356971317242,31.869566357064798,C,A,B,67.93763858312242,A,-61.9924455058212,B,0
Hispanic,Other,China,A,-133.59771915908323,A,46.72535325133141,-147.1168626095606,-151.6578688315453,-160.97993183538173,D,E,B,-2.4622525950403937,D,2.256433616203052,A,1
White,Bisexual,Mexico,A,7.259767975656082,D,184.9678792461217,11.840928200227685,-144.31530982609402,-39.297935357339085,E,A,B,57.784434775180294,A,141.7247719106226,E,0
White,Heterosexual,Mexico,B,-217.03603799706238,C,2.029570323489974,122.3302369457794,-11.85256804190363,-48.59973279907189,A,A,B,86.76064846945233,C,147.14651193436274,B,1
Asian,Bisexual,Other,E,-175.43439707553472,D,-124.74931204050732,58.83354074221915,-11.12943795969692,93.97210303590063,D,E,A,-14.599202670113792,D,-0.14695198494403328,B,0
Hispanic,Other,Brazil,A,-189.43692051586572,E,16.611714829247642,-65.40465891681623,42.47910964613577,-205.92677071379111,B,D,A,-11.718214690208699,E,-12.677744479023358,C,0
Hispanic,Heterosexual,US,B,-194.33415404634394,B,-38.32689062723465,-24.072969011535157,-73.79157840890544,142.90133869981375,A,A,B,115.99948491917758,B,4.416016047441618,C,0
Other,Bisexual,China,B,156.61117574916176,B,111.84554713416001,128.34467269564524,5.968984395439998,-278.9074332374318,C,A,D,-65.99140373542966,D,-54.838714248431245,C,0
Hispanic,Bisexual,Other,A,35.84066882040015,E,-93.32364685133653,-40.353520431389526,1.0934810284066971,107.99844872956703,C,D,C,60.87744659235251,C,-119.22726413598541,B,1
Hispanic,Other,Mexico,C,86.98267864526206,B,-106.79046148960147,-94.14969826277162,-82.18987163667322,11.999141137314172,D,B,E,-100.71309093388257,D,82.22387284805032,C,0
Other,Bisexual,India,D,4.046569971834178,C,162.80983537457757,-101.9186940224506,-14.861701204863687,-50.33785329219276,E,C,B,-13.229875796768791,C,-28.301148472815317,C,0
Black,Homosexual,Other,C,-14.270763566788682,E,153.31016059529682,-280.094080021655,136.11272439506314,59.351098235411236,B,B,E,-8.370066604612482,D,-38.52004116216198,C,0
Asian,Bisexual,UK,A,-4.257327929996226,D,-69.8135255583306,-39.53247520527294,86.37009598785383,-4.330488800689082,D,D,B,154.03255052826447,D,145.59771957536597,E,0
African American,Homosexual,Mexico,D,183.787652456568,A,-31.97469301295698,-68.98689649340486,-27.88554269287739,66.74319176662357,C,A,E,-75.4453464110193,A,-61.4264983812867,E,0
White,Other,Other,D,-11.88130758982132,B,64.29546698490182,-14.31239240246079,42.73183459533,80.31911875033444,C,E,C,-61.887736281959384,E,-34.47856881632243,E,0
Other,Homosexual,UK,B,-113.57725925270094,C,-163.855177808414,-103.47969419878376,39.70491609793256,40.04164599268897,C,C,C,91.43900643300782,D,-104.95045631814526,B,1
African American,Homosexual,Germany,B,-38.82584306682374,A,-121.8729644936469,20.09736570974247,-93.10230425035347,82.20142124642746,A,D,B,-93.21313630657649,C,50.10491262921274,C,1
African American,Other,Brazil,D,0.4120110106381385,A,23.5022806866233,-97.43919017014908,29.847561164464807,80.03287498001256,D,A,B,-92.97521628290232,D,70.37695119846917,B,1
