SEX,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-binary,20.4085302224713,-79.34616308059553,188.3197682732841,143.0796580301959,D,1
Male,148.9472243072107,33.048245236350645,-77.68561762424372,47.38677738493396,A,1
Other,47.65145093822088,-189.0610994474603,121.79616415308851,136.87320744358496,C,0
Non-binary,34.1392988104376,145.90129239118139,-102.2723736469102,138.8202093857013,E,0
Other,244.2519269757358,99.56343752662532,-19.846616054180245,-92.29415463719104,D,0
Female,21.61300393709963,-162.56400693205853,97.19575998384164,133.6960710358398,A,0
Other,85.22729306918433,203.56139061604702,-65.19872560117457,-10.213225570964122,E,1
Male,-51.578448293159276,187.93957627818955,69.54361691639774,-105.34603450460732,C,0
Other,-108.43162734895976,-66.00362065492324,155.59159511030217,-41.12169375777208,B,1
Male,-151.76102710725493,-120.64867408035525,-45.806257575723066,-62.55882988701585,B,0
Male,-129.09990659757298,108.69385581327589,-6.321652225402389,73.37925025025014,D,0
Female,169.69074515358406,111.73490660356558,-206.398042271086,-342.16766034056786,A,0
Male,88.27257056102592,23.071852957762236,-5.637379388475747,147.41410437276522,D,0
F,-87.20160071040858,-193.64589057277072,-57.030606460175704,-105.97312838340022,A,0
Female,9.898657396212212,165.88778004546592,153.5243942031294,94.27447192154641,B,0
Other,-114.24701025507711,-45.50336063122967,128.16466738658866,75.9100538831193,C,1
F,-48.98502689574335,-64.04982347268738,98.0158822223393,-36.89353699356916,C,0
Other,-159.35258397269254,-129.22357892179397,100.74219649994247,-94.77811266367614,A,0
Other,55.24801514503073,109.74374951084971,-150.7636468013304,1.9604857849899848,A,1
F,6.746660417240983,111.4126567377209,2.042615546679607,-192.00944849425315,B,1
Female,-137.15398142437144,23.070340184700154,187.46563577689878,24.36778294321848,B,1
F,-101.24527295443744,121.69263707768991,-64.9681815617681,-83.27405006979036,A,0
Female,181.74433696617845,-146.78678542272675,5.682148296055234,4.062031816646437,B,0
Male,8.152753315443324,154.58013781739504,-6.840531306145245,-28.38266477705781,C,1
Non-binary,-71.29075090971739,67.41913970236675,15.366691539927022,-101.93794828801997,E,1
Non-binary,46.00084879963987,-68.28202173821481,-35.51360852933089,62.633873617833125,B,1
Male,58.04205536005279,94.18375617006166,79.0043318468732,-105.36838997238785,E,0
Male,-88.16335336143385,-82.8419567825157,162.5056643191444,71.43704602967763,C,0
M,-133.7102752914894,197.03830138568836,133.06149308546006,18.743223160536242,B,1
F,91.09883562654456,65.51780635069491,108.96838694954063,48.79906238527239,B,0
M,-58.088442852442604,-42.400278198769314,123.22704907143145,26.578513257264657,B,0
F,-19.720306820061186,-22.27654869366921,52.18233980871059,-57.29693425901821,B,1
Other,-123.03817658994156,38.96874975576542,-109.87225354724353,-257.3746655997058,D,0
Non-binary,45.01774311307848,71.35036042073007,85.28445179481797,-5.526511001010606,C,1
Male,-77.34563018833018,32.843870800609174,-28.41782524309055,-110.15194613229131,E,0
Female,187.97101617161826,23.896447470649413,123.90918832372621,22.295131602559255,E,0
Female,-66.01696909956372,-63.99068724478539,6.696539689677546,-81.38011486621636,A,1
Non-binary,126.24865631992519,-35.55433874869574,-19.027246592538045,-43.02313058118371,A,0
Non-binary,-132.05592644814453,-23.46772618231828,-162.76985496337946,-53.12045877453715,D,0
Female,-112.44604995127389,-44.80292075796249,-112.381966972199,58.165152457969945,B,0
F,151.75093404107008,-101.23177456132251,184.29552599853002,-44.79065600324013,D,0
Non-binary,-103.6787100435492,-14.065384718568824,62.07718392468593,53.48622657138926,B,1
M,305.80629239540815,8.771650743411577,-135.81614575609055,-3.5006757641155537,A,1
Non-binary,106.21465228376992,-64.45444443011304,-169.80436384023926,3.4155015264790514,B,0
Female,89.24900553655145,-42.518568881847244,77.13141966374548,-122.28096669332548,D,1
Non-binary,13.499577065524882,58.15440653581941,16.686991930705375,163.0824848649875,D,0
F,-57.929320654534386,8.969081434765823,-8.018388758150476,-21.49152105192106,E,0
F,-29.791243032157112,136.22265579248588,23.677695127143654,-189.44816772332695,D,1
F,59.18059694375864,-125.55531718522082,47.095771101548024,-6.803678701072649,B,1
Non-binary,-105.30727536112934,31.850673866296443,0.1317955538261719,-324.1314438092357,A,0
Non-binary,-54.98936571228926,-157.93392206461473,-18.95749573051555,217.65177133957317,D,0
M,26.750508219269843,31.838644659085652,171.2703349345967,-25.08085289763032,A,0
Other,-144.80137777989128,-154.50320261391494,-60.26413152754094,3.3401236961018217,E,0
Other,-43.583923642810504,-54.67043848562123,70.85239576124337,162.4834400812658,A,1
F,-47.80595493269963,-75.26319955250642,-121.77145049331526,31.57436857127353,E,1
Female,-143.59625605552816,-54.19628784891758,-9.209647729117004,70.37429055935925,C,0
F,0.7735542501454242,-16.76180892338105,-11.424046469553357,-90.69382225439641,E,0
Male,103.40618736860985,-185.16950853079928,-71.437594900077,-11.535714467657485,D,0
Non-binary,-109.1973129438906,276.0485333808164,-90.0788815159735,68.77649268978645,C,0
Male,-71.29871154179477,-105.56783256723593,-27.023029830764113,305.93072669125354,C,1
Non-binary,27.23476758306267,112.30301154638751,105.86495240152207,227.57084403746407,E,1
Female,208.24495623514787,-94.78687411121383,-62.79598040488196,-79.1100790936319,D,1
F,-4.840771085552271,76.59792594433107,-4.511651236404448,-142.61528402113518,D,1
Non-binary,-43.17007488119427,-45.5685359195971,68.8155765065591,-86.86350358167022,B,1
M,-70.64347406280208,32.745658651870556,-29.93600900965142,6.35428349789577,A,1
Non-binary,7.840141648503443,80.33205875453152,-76.62901417602104,2.201997223368802,B,0
F,293.10074949859734,-17.341001829210857,-196.29283919388874,-6.60342834240264,B,0
F,-59.99636730739913,-155.4568442062758,97.2258251992486,-88.23959023196433,B,0
M,-20.53814325710625,109.77570863619354,-24.008187704400765,-55.03293191910858,B,1
Non-binary,230.21740902291316,-97.13157982028997,19.7102111825718,-30.05449295312465,D,1
M,-167.862767820923,134.77282246455508,-52.724275887615335,5.737666715972586,B,1
Female,-105.68050280025267,179.65412773971573,-31.28038124808727,-147.07544403929427,A,1
F,-252.94476079198031,169.52074601750746,43.291395902369516,266.0469865702642,E,0
F,0.4507482274128597,-0.3669653026656434,-105.90921071467807,-54.91647497475508,B,1
F,-79.58437869706948,90.8228100296001,61.789520879128126,45.98019726567096,E,1
Female,5.915086094421644,-56.556017134751905,-154.17054401363094,-10.693651292519975,B,1
F,20.37735044480712,20.173012688544105,-171.0528727976795,36.79910259565088,E,1
Female,-85.66894808684131,-65.44852422277799,-93.65527196294832,5.488405127671188,B,0
Non-binary,75.6242871602906,-91.25439600743884,162.46662899014686,-188.1151956401436,B,1
Other,-227.25638568626607,31.51407439060466,-119.83313741623729,-41.785581890789146,D,1
Female,266.40996824813726,-27.126924602221102,-49.77839225645059,171.5527216478712,E,1
Male,-46.79390304423157,-148.51442050407093,94.36848577181959,-138.54590495040867,D,0
Other,46.05812396262066,-69.90743998982342,2.9403498154921595,68.97878301287444,C,1
Non-binary,33.43420158375841,17.643490126679552,3.6167847642107698,17.04881630349711,E,1
Non-binary,28.86568241694207,-92.62183193918372,18.23214266154268,95.88722476120378,B,0
M,118.05180364015236,105.66815693755566,-17.36842196621426,-83.61648438361506,B,1
F,-7.253042347289212,97.74442121825703,-8.734278388827507,19.329444438913594,C,0
F,2.2759928315952727,-0.12590467575721265,-270.45635541080696,2.0572238657108453,B,0
Male,186.5570849828371,-72.92611035780253,24.202814440578944,-9.420393215377617,C,0
F,159.59460071993738,-102.90819951850895,-62.80647176568574,40.58346089965059,B,1
Non-binary,-29.69404461063276,88.00318699156918,17.54438221712681,90.43015348263633,B,1
Female,-124.30823938754155,126.80990233361713,57.96050470925431,-27.753497107959873,B,1
Male,-170.66539331372826,-143.17385620300854,47.95528114416189,-60.78040191028481,B,0
Female,42.50431681414597,-149.764049802122,-161.00127963360023,51.20453875185987,C,0
Other,-93.34800879108187,-30.538446598812513,-226.3999093610159,69.1289757056479,E,0
M,-92.30343095360337,149.34152710140597,146.46520687048812,126.26270680814346,C,1
M,-81.37678226094923,-64.11273336698791,19.439500495145396,-17.72340257920426,E,0
F,-38.31193668477596,-102.1400219717913,-20.65983020166239,260.4472960230098,C,1
Male,-113.54574851871966,-69.79745167107569,12.475629907107312,93.69703935288847,E,0
Other,-154.0680988007908,39.80864400249607,113.92266190600309,-98.75757593956975,D,1
Non-binary,84.19549490869468,-26.777257904445385,0.8603975702077024,-32.610669355396276,C,0
F,55.09093083158068,-84.1308778468907,-97.63284812217258,156.39156232868132,D,0
F,-72.09973989794236,35.916080460963286,-263.02380998920916,-140.00366569471507,E,0
Male,-120.51083314010333,-48.90434307546707,-99.71066954781917,24.827265318901087,C,1
F,-123.01260369561741,-133.60402857929407,140.766385241574,228.59640303161763,B,0
Female,119.37894755729887,241.86081318160842,37.415389460783636,10.171982400373954,B,0
Male,-72.76326134979318,-61.04890022939562,-209.28414447873124,132.9892177258614,E,0
Male,-8.575169427574757,-28.211531072664826,-67.23160567790778,-39.22302618721091,B,1
Non-binary,-50.14178604393435,150.88047768201747,66.08785488868797,118.57906715153806,D,1
Other,18.74884022807931,-134.57614463069893,97.39864235574007,-64.18860974658513,D,0
Non-binary,-100.39723862392364,-1.1342159447062556,-66.44207188865964,-2.007322282296763,E,1
F,-33.551217832018004,-229.8760672200719,183.83142981853297,18.466527892053865,D,1
Female,195.8749373924434,-113.42083975825898,51.44336613919231,6.7747245309865285,D,1
Other,58.37974548111773,-40.49659941151684,-37.56062449256969,114.13724806542909,D,1
Female,66.42309171656676,-126.550169339875,-42.33952565617509,141.39277770141928,D,1
F,173.8210579731157,106.546172239678,-5.6492268210672805,-116.9777313792463,E,0
Other,-35.49954817162718,2.0160436714642476,-137.8415322755474,-33.10697234471508,D,1
Other,199.59889936119447,-1.1387304677459766,40.57256196482761,23.140058590386168,B,1
Other,39.03300803301905,152.22854443387925,-9.649955691775187,-61.6531815983274,B,1
Female,36.113140696298494,-98.42686414761009,22.249329616950796,42.226796570945865,B,0
M,93.12563598860689,-120.69929966507414,-8.379707592822408,-4.462118302922396,E,0
F,9.86632152070262,20.33166487181573,-142.51486351616327,94.94106627500747,D,1
Female,-204.17744835424853,181.08140967453087,302.5404854938577,136.54862781563892,E,1
Other,1.8948686947610685,76.21546387153117,-115.17471047053233,65.91346010594562,E,1
Female,-4.240019741506328,70.57585529167521,4.929458440062227,-187.1529022071389,C,0
Female,-1.1027527603792824,-20.041879508833055,-18.5904321937673,128.38875346158443,D,0
F,-141.10164324442005,-118.4538484605472,21.476647450460113,-30.141592936455957,B,0
F,-67.18204444095535,-24.83316559251771,-143.90895291642659,-34.63797805940064,E,0
Male,138.18319171587464,-49.565151888544705,48.243092269878865,-11.743888022234517,A,1
Female,133.7022753510969,33.269227391256194,45.38755735285715,11.70254136587833,C,1
Non-binary,84.69873587878193,-143.25420219474063,-40.01900758261837,-0.6980772697203698,C,0
Male,58.59417048198734,10.819302007065644,-115.39546675800281,135.96872293575248,D,0
M,4.126962589228864,-21.50996108355761,-33.18916595527659,147.78453517643956,C,1
Male,-69.71444884370237,-95.44118067087811,-204.19442541872596,75.26931486525005,B,0
M,-105.07779252268732,-45.69646827799356,20.32060607459935,-115.19731369972672,E,1
Non-binary,183.522513415321,-51.4421626189897,-34.724006368405576,-210.02541862306083,E,0
F,-79.54295046539167,99.52629401600872,-77.76145606246368,141.81909123382505,A,1
M,-110.49413095592433,13.83611862651283,55.689325593831555,-160.5295308411791,E,0
M,171.39891447113757,-4.651344611585627,43.06971198011123,82.32697726866924,C,1
M,15.69174025292186,-20.254585456967327,9.804495362908456,-29.308524003966617,D,1
Male,205.31956304997075,-239.1676386923979,23.89411660212418,27.12781167244751,D,1
M,-65.49503634905408,220.3215879255758,-7.389133133391811,133.65362057215566,B,1
Other,16.875186164313845,134.4922390064883,-139.32852880433492,-70.61763302885129,B,0
F,-200.7884988434485,152.67776253506392,117.4401426895702,151.22643983444945,C,0
Non-binary,45.90477743008748,122.05266164256616,-46.11952199929805,115.8098558616357,E,1
F,-116.74235197581038,-117.59306908953123,-70.11514979806907,111.92150390708915,E,1
F,86.40487558433956,-16.285160578510155,109.36941254376337,5.601253165441982,A,1
Male,69.80434619092868,159.78912499007697,81.76582930497948,-62.430630544870425,B,0
Female,-96.8012671518024,127.46025767597547,50.79237665350743,68.19372482344393,D,0
F,31.20748828117474,-104.93147978708765,243.80351307344452,244.9991453091655,B,0
M,-111.48906146472409,12.353941806838275,-50.420093874286074,-17.416060559888102,C,0
Non-binary,-39.813726054780396,-66.60190933472889,182.69370250652062,-82.70878231682266,A,0
Female,-42.20182512304654,57.16917798979734,-56.931352182439134,243.8128129692864,E,1
F,6.09451822341283,-80.20480218299883,39.37292992852392,2.7629704740808845,E,0
M,-89.12057455709032,-20.803986190641428,-97.1005047655683,-12.566471205437324,E,1
Male,59.78360030462265,-10.556378797526857,-73.50491602362607,-28.304256870754173,C,0
Female,-72.67649943470772,65.29804286714585,-181.4621274595485,-41.76945852211617,B,1
Other,35.988210528784954,-44.59991779073974,75.25616691410696,56.61789061508886,D,0
Non-binary,-43.24035283175613,-92.9837009129092,-106.66756821322592,60.028462847437844,B,1
M,56.04907737363302,62.91891312839684,-0.11826545651960255,-197.37285357476142,D,0
Non-binary,-0.933449456821184,215.3694937884436,-10.026003959041528,-9.590121108392644,D,1
M,32.770844127933515,-272.4295251831255,-99.21334592789476,-32.19804179615384,E,0
F,-98.46716309852287,-0.2588962454230834,42.736631988617006,-189.2896115374904,C,1
F,-22.601230926033168,37.78769985833409,35.91626423162641,-50.40423267083993,D,1
Other,-25.95886534047114,52.549425828371874,-50.14616098386748,55.308297081291514,C,0
F,130.20396141691063,-94.3269823213594,40.02130891235983,-245.65872505192766,B,1
Male,127.14888988839468,24.37096225156811,-42.78894201625098,89.435928828963,A,0
Non-binary,-27.489451498593,127.00355272190393,137.2663607969804,-201.33356419126991,B,0
Female,163.09840178631222,148.92891927245543,-27.45005878826901,-98.57775831524988,A,1
Non-binary,9.063412829893968,4.053875023331803,-61.9103209599594,183.02303536877204,E,1
M,-172.22132335879238,-74.01011856933903,154.77945363808004,110.02951356677329,E,1
Female,-91.38507782506471,44.314739095271015,135.07328973960483,155.05018692647113,D,0
Other,-98.83934727218767,-179.42335718045373,-59.70425611763361,-31.49871049247613,D,1
Female,15.216476132239542,-125.79884506306671,95.42849535682585,-81.37026160286041,A,1
Non-binary,-21.774357689960443,119.66804879308172,130.4281555458786,11.132612785064762,E,0
Male,29.11891151234045,-51.7627340684511,1.6552588774118429,-131.1341724627258,D,1
Male,-79.6156803286853,-129.96768792532606,-86.85535581263179,-178.876204539231,A,1
Non-binary,-1.8170299831373125,-32.413073664670044,91.42419334579934,-56.645996266621715,B,0
Other,119.40311321987352,-6.290480542902765,-64.02816906271734,156.80559243893876,C,0
F,-142.98497678812078,130.95489844923512,-179.48708689565936,-142.24954155537327,E,0
M,-230.9176325983612,78.27774489554025,197.82540825187087,98.90357643253847,A,0
F,-58.43365428758492,9.32921894021961,163.2361882821497,-78.22144604190046,C,1
Other,144.96939835111147,-125.54409204306232,-10.242861903828935,-86.29438900335671,B,1
M,15.836096886436577,-194.99029042202267,87.8401235067494,-64.50996270277578,C,1
Non-binary,-101.0375209122754,-81.2432725291406,77.31750047405562,-44.144433802328166,E,1
Male,-55.58511935475374,26.683263864769035,174.69420529453626,-19.09597668036956,E,1
Female,-53.284445145076596,90.94898786639808,98.1795761281819,-199.79981218183727,B,1
M,-108.81963527481182,87.81425183699112,87.70849892874375,-57.46643943532905,C,0
Other,-44.5039572870203,206.9205245569313,-224.6753578895167,133.91642549295946,E,0
F,109.0077208729332,29.0998542233707,-42.134871396012905,-42.09685016122326,B,1
Male,-34.49165858572674,-162.69574625817432,18.883616297843435,-64.52323568789642,A,1
Non-binary,-100.0590273658288,-52.16287718426899,-5.474186945582406,53.97463404787924,C,1
M,102.71144747202743,30.091636325837655,-31.54367858827745,-153.68061622919657,A,0
Other,30.635821422294647,75.5920388855818,-114.18868544392105,143.74638884062162,B,0
Other,94.17244075601045,16.942790510121988,283.79195694383276,13.183082139250986,D,1
Non-binary,53.79330413333808,-2.8281410307036006,-15.826887459805079,110.65952271415918,A,0
F,67.96675566199188,127.38969295410402,-126.88947465065901,-28.446012219418797,E,0
Other,-20.85628579126023,43.75746811072817,104.15136352931194,-193.36236583648935,E,1
Other,91.66262540572787,83.69821742841597,37.354928353839824,99.13825115067476,E,1
M,-134.68240153736411,-38.04532221210705,-0.5448812040013609,88.04567628889811,C,0
Non-binary,116.5918410505304,122.76384326973442,-53.3070636327855,47.18806810440549,A,1
Other,-149.16130648791824,-15.449100068960483,16.54182145659779,190.76391426465312,B,0
F,153.5304824300458,-52.44106937649341,-2.4400707887544044,-158.77099435908744,E,1
Female,17.035428291903486,28.32870082201963,-9.932770936230092,57.78408263871161,B,0
F,62.65826831470541,42.11777143228164,-40.519939249090754,-39.320743841973155,C,0
M,27.21408596651805,132.75577515003909,69.99580930746252,-37.52914472586475,A,1
Male,322.67868927726704,-197.76392106223966,137.91539668327195,84.35197213244908,B,0
Female,-80.55153291979565,32.665059742335345,123.46348972108258,20.07357359418587,E,0
Other,-2.12529663342012,-89.63434909020887,36.885936926051436,23.80710331402535,C,0
F,31.763844178804895,71.64515768115169,-223.36832772456486,-1.8034346654795887,A,0
Female,-20.0690947188555,104.0215372801582,-117.88094485419013,-65.21928094707829,B,0
Non-binary,25.16852052197161,11.475323652356584,-35.275587857580845,80.74865880591898,E,0
Male,13.267946612331977,-141.39008145331516,-204.63955793036718,-148.7542158100064,C,1
F,90.28397135876325,-165.07877331584442,33.35766940967,106.97646852606604,C,0
M,151.11457677842475,61.96730324984697,181.50803775263412,2.1119245176780193,A,0
Female,-17.38985368548633,-82.7114427385038,20.48732629141678,129.25857546868383,B,0
Non-binary,145.8281268797367,-3.9492725373531226,21.874184041110052,-37.06692593234438,A,0
Other,43.200800622463184,-145.98245779499575,-52.553951484356546,82.00597228941017,D,1
M,169.84821820319894,-120.42186266394349,-148.95051746968505,-153.27401785363736,C,0
Non-binary,159.39634789859164,-68.19705336038103,35.18815803057297,12.45740887947822,A,0
Non-binary,86.6057713146551,55.72631377393444,-136.22636700320774,49.26718149950077,E,1
Female,96.005773408524,66.06760218820844,47.2558677466968,238.68034434208235,A,1
Male,-90.97583728569498,-2.7980386217127546,-97.54095942233864,-41.270874226335344,A,1
Male,140.48682079437506,50.96673803634273,-85.3018795157031,-24.527455218874362,C,1
M,-64.69706831569746,-17.021838187154408,28.75053352240839,-66.05208785934519,B,1
M,-12.685918284320499,-165.7048784674605,82.81599478754681,1.2990920179357333,C,1
Non-binary,50.51385787262942,-21.361920706982865,-71.83553333301359,-80.68959690363995,E,0
Other,-71.21550111843237,-23.39494148252108,13.351465896202216,-27.759298254993286,E,0
Other,-26.212802912974897,-16.065054432290083,151.00813305779002,189.06605359985352,D,0
Other,-84.61209796444251,54.7500914362272,7.909822766690609,-126.15555559550837,B,0
Non-binary,105.13187854199076,-126.15127020106449,-50.97580551549413,234.32393773510967,A,1
Non-binary,-178.51376441385813,-21.795098923958783,59.15693375582378,94.37726853550059,A,1
Other,-86.85473332053532,91.99528226322951,128.88271458160682,57.97358766552977,D,1
F,-11.961294641153389,-23.440028859380845,26.693324307123977,24.379768588559628,A,1
Male,75.38227543118663,177.63463999362236,-87.23572439458374,-79.1525382347579,E,0
M,-82.1337552590284,-58.622811067315,145.9873728571967,96.05229788912403,E,0
Male,-64.14886336566376,-8.139399312463985,182.0215344839031,30.583006937424855,A,0
Non-binary,-118.27747296809983,-70.69738167541423,55.14077584616952,-46.292190836869075,B,0
Male,72.81541225751917,-71.35908330311281,-42.21505730985491,61.87355850852884,A,0
M,97.82217300355111,104.58398592739269,-98.95188671206185,178.15378190007957,E,0
Non-binary,-26.356030908348497,-174.80432749736246,-26.174375540160504,-83.20947792372371,B,1
Other,110.71544218637965,-3.2407788676062608,38.17452524156265,-67.5234779949481,D,1
M,-146.20623847244948,125.4594797830404,17.938239056582983,134.11103757719613,D,0
Non-binary,174.48203149806616,-78.38515790213147,118.24096636445528,56.165528372835404,E,1
F,53.152861848387076,166.278221010495,-133.20042867895378,104.36896725892338,A,1
M,62.026564551741636,82.07491809368538,-141.72349931193068,-21.139771543088482,E,0
M,-88.57176324246652,-31.153523404807448,21.946134004058678,-178.93625658095772,D,1
Male,42.4511534252163,155.75099779022915,8.218842604891703,19.687067360329525,B,1
Non-binary,8.273009880097307,59.899583535271596,-48.342400092362716,45.47860969715073,C,1
Female,14.139621551989176,-91.84251977151246,15.919598117127876,-100.75207522132263,B,0
Female,-39.973641155810654,22.68947374834853,-113.6211375104939,179.1627937191884,C,1
M,-84.86521086098274,172.93787876421462,135.6018903362469,-152.89519693367257,E,0
M,87.28417360115476,-100.54851110820199,39.297350730454944,-64.28260119002603,B,0
Female,-64.36616852531137,67.26845224549443,-127.36878638018247,-37.098275460095905,D,0
Male,99.08176084253941,-6.244562464280622,-205.396386930296,85.89758128601599,B,0
Non-binary,-156.12270092389616,26.20034644867353,118.42703373056543,-1.574687372013124,B,0
Other,89.44362807821177,28.902128587834735,48.18355206879934,-163.53173602222236,D,1
Other,-125.01910044891285,-30.34208412529728,-305.53501043749776,-82.94080593755704,C,0
F,-39.455592165593195,-5.835088041211179,-11.53495658619168,-37.40595668710466,E,1
Other,96.9208291912615,105.1864739952568,-137.0385806323153,35.0249874849669,D,1
Other,-136.40900026745842,-137.2171113055722,15.055025139408873,110.55949733818503,A,1
Non-binary,16.86206148723107,169.81917806066414,-24.722867820596434,-33.57826859773637,D,1
M,69.28306841798675,250.1693003022885,-14.82524584519647,14.728899661530109,A,1
Male,-209.01038824989803,-79.60895288800513,-97.59018569958306,58.37460544424956,D,1
Other,11.574189265152373,95.89088904897275,31.168906188651253,55.68750112300579,A,1
Non-binary,179.08039612216484,275.76447130512435,-93.64190095475917,132.677727045236,C,1
Other,11.064971336654043,-143.57460325036254,-133.12346363515454,38.53115202481354,A,0
M,-241.03852868696575,7.320437197796725,-182.00879940005473,-132.1788284739833,C,1
Other,111.087703638522,-147.7054030635884,-93.05467354835237,56.882434277499094,E,1
Other,33.27077776669095,-35.7235665417317,126.8779904685046,30.324922827281053,D,1
F,60.26151572715997,105.79064555686526,-3.4923390403033023,-86.22443762196211,E,1
Other,70.57820445732915,-56.97412430187674,-160.55607004838683,129.50796053741252,C,1
M,-20.57391523579709,-65.6745845904901,-34.086809477203055,12.061300885316845,E,0
M,169.75280930982507,164.99477616593978,68.94097239858253,-156.2881706434302,B,1
F,65.40126205981585,-33.473246133948074,155.05349490991617,169.84361831772185,A,0
F,-15.35920244514615,157.64215282457596,-260.77825434673036,45.95868669391088,D,1
Other,81.1003930450203,42.93268688588727,-20.66247061833744,29.914648738611092,B,1
Other,-212.97349509966327,68.9213783569071,189.5116087924715,-59.0992033748453,B,0
F,-43.41224364894604,-12.4402233614449,-144.9619109397716,64.31952484236179,B,1
Male,-23.950769758892946,-206.33693273092595,-115.44553123297932,134.5187155151402,A,0
Non-binary,-23.99127022131044,-70.86936153696243,-25.17608107506965,-14.570306193637936,E,1
M,-96.7523275810784,204.59929666755295,33.73029034732149,50.47951116980672,A,0
M,-96.87268583249869,12.496504639304971,105.79755296087146,-118.63602228003805,A,1
Female,-40.93351147539207,-106.16974241161847,-179.50961317547157,255.57170827952422,D,1
Other,-105.20027824257485,-168.58073796791575,78.6130361046051,-96.15953695611302,C,1
Female,-136.44000883613455,-28.286010112291155,9.471847800488906,34.839959005864515,E,0
M,3.9576339737452395,-101.44091314478815,-80.57463015367533,16.62897920746648,E,1
Other,-69.43722770575214,-68.85444463628598,-41.77291412359846,-126.337250557315,B,0
Non-binary,-74.07344128351168,-73.02685716139776,-11.854586835404827,147.9773262089082,D,1
M,-89.53748714028504,97.82047175726689,25.77465812153232,44.28393790204261,B,0
F,-36.42034895575102,14.919548090138846,216.56046421592094,139.6134905627725,D,0
Male,79.82747438470474,-142.25227544896813,29.687485397605357,-232.63273498782206,C,1
F,22.722844188089127,-69.17895872204122,31.506446876295374,-91.55943512131418,C,0
Male,5.564680549774635,42.98380100270441,83.41040128793256,35.742562261935845,B,0
M,-28.809572986298328,15.495234709161663,1.5692741699089832,36.653898827616885,A,0
Other,22.023456029794726,17.516286265866476,-111.88648636135893,166.91726205935387,A,1
Female,-142.54737729407057,-68.31824049770569,98.57275084232415,61.3440264080501,E,0
Female,-100.64024316894493,28.319557256032173,156.60473555558022,43.181241715860196,A,1
Non-binary,22.30584368002224,-5.5621896495867675,71.96649963371475,209.7550517726355,E,0
Other,98.77029856352334,-21.41410989026719,-17.78591556014047,-175.30251349223641,D,0
Male,196.1412586663605,-16.930747801448245,260.9831458275202,-12.817296473744769,A,1
Non-binary,223.04030309957116,15.018410056078938,89.36570668626072,130.12411231908416,D,0
Female,-86.90113466565964,-6.715270526820376,23.997040648493464,48.40144085635936,C,0
F,-37.32953039902722,110.98094085938645,33.69076420237309,-169.04114779763498,A,1
Non-binary,263.11741813287745,97.9285400744345,93.07764622203935,-85.70336301934249,C,1
Female,158.29710236243807,204.30476189662164,33.00856873503702,98.3027428915712,E,1
Female,-6.55890273962151,-60.88271072839776,-45.92114545474953,-18.5623549420542,A,0
F,-97.12085318240861,-141.61127513398392,227.6203640594633,-125.31191871961323,A,1
Female,68.73943278710615,61.635498191333774,29.577291433922543,-41.27226141476281,A,0
Female,-53.80521196138196,180.54832276325558,20.883036007332556,96.00698016236694,B,1
Non-binary,-25.4515485635315,-104.91314344136184,-10.991776881843943,0.14482277093248208,B,1
Male,19.405529655038155,-37.280311686870355,83.27230196003525,-119.53243731109178,B,1
Female,65.98329192638224,-145.38509110361315,7.924245696863581,60.329492247487096,C,0
F,73.78760414770504,-82.3415655938347,40.47527234840883,-104.45403350268516,B,1
M,79.82307462418325,96.43853450262144,15.249939059771647,-11.281005996777301,B,0
Non-binary,54.87806435844883,60.04838045371439,-122.15099491647233,-85.10935938727043,C,1
F,-58.831788973100494,119.2548172232442,131.78997879357087,-36.081171194309874,A,0
Non-binary,-176.85932148009783,-33.801370029735004,-126.91167406725788,41.58576969093724,A,1
M,179.16613128239672,40.56805047062543,-192.14379611725883,-143.58862429563698,A,1
F,-84.48184898754563,-154.50697589639256,131.81870028598712,-30.896594171250495,B,1
Other,-34.87154998582812,45.17113866327641,47.82469705766866,-96.78939412008926,E,1
M,119.96518015522828,-147.73980479833017,84.23764950783409,32.485755475568126,B,0
Male,51.09591630020177,69.99937269197221,49.1448339373954,27.57827730284552,B,1
Female,3.6073768743330312,-88.11268247686728,37.74466255425698,-147.85816122820978,E,1
Non-binary,142.97372195659835,-202.56186840243032,-12.93597103987264,-88.79775942687158,B,0
Female,69.09556486391182,152.99406056639742,114.81600153102518,109.73237813325692,B,1
M,-28.92303832107361,129.45426515507097,9.900896448691617,-81.47906603395532,C,0
Other,-50.37967830644603,83.6014411421978,-26.307057947651245,217.85701682819075,C,0
Non-binary,-57.79241925049132,31.57567021066598,-109.93877280777969,43.88199658976627,D,0
Male,129.96959408034874,-42.74264404476873,-34.9026148473994,55.21610984678941,C,0
Other,86.94810099367035,-72.97358316180203,82.31368639624853,-158.1925878696928,B,1
M,156.49045895770354,-16.167825341031914,0.3646903904057188,11.750678947181541,D,1
Other,132.71404431471836,102.33982677339088,-71.69299653897244,-130.27450714394183,B,0
Male,-105.36356339413335,-75.05469131837191,116.87271464739402,25.1759865383752,C,1
Non-binary,146.3929193388924,-198.03490174726983,76.56791578245408,-189.24932510877926,B,1
Male,-54.6634488967122,-85.42058191552914,-10.44044354152728,-53.33661850750764,D,0
M,-7.93081437989642,-121.68436950927071,-130.59013738244346,91.44070550042048,B,0
F,120.00984933413228,-123.09236177398503,14.235484323435527,45.38984097078109,B,1
