sexual_orientation,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Homosexual,Married,-36.17089831283493,76.8399994713049,38.44777464792804,-106.98768567832401,D,-102.83482859308042,C,-299.12612563728004,-125.71784452382259,B,D,1
Other,Widowed,-166.9664841528287,-207.00501735042604,22.34032570309345,100.89822415771602,A,-0.6158486321327495,C,-73.78551437775721,90.57442193543226,E,C,0
Heterosexual,Divorced,40.91976823236398,-155.9998409292667,-3.7534040425968542,-62.37263679568531,E,59.92630645427506,B,27.404679568865514,-33.43730223296453,B,D,0
Heterosexual,Married,170.7407182236909,30.63035843212579,25.16491754310807,46.041752637134856,E,49.08168919450617,D,55.6888397305372,161.70802430133148,E,C,0
Other,Widowed,-52.737219757823816,4.47382093023203,-186.69879687328174,-35.143130632846834,A,19.078486708847002,D,-38.18177514415269,-25.962621188137096,D,D,0
Homosexual,Divorced,-26.18048984236892,31.888343175254086,34.926233502441875,72.22890363692487,C,13.918702934458214,E,56.01274747501817,-44.74295867875322,B,D,1
Heterosexual,Married,36.68557027167353,17.06633317463078,-99.60480890470946,-102.21307052401254,A,-58.16700405187415,D,-42.97788508595856,-76.79012865027126,C,E,1
Heterosexual,Married,120.97479429490198,203.30083042118073,118.77665479364244,45.47779610075764,B,-88.69494703045635,E,-116.97058525376636,20.084841491216622,D,E,0
Heterosexual,Single,-53.5526125653255,-6.432612595408418,-325.1946836151992,-95.70972842729952,A,-170.64631798198823,A,44.4948984038094,-96.71841481963423,A,E,1
Homosexual,Single,-54.28667802675283,159.4305696532249,176.18588696935382,-35.87020733433645,B,-161.71066079294835,C,-40.428989509673116,-22.060490966553164,A,C,1
Bisexual,Widowed,195.10053308736113,69.72240592717388,-127.26183599396947,127.78679441960993,D,2.905842802313739,E,-75.90611042293924,85.05765344011928,C,B,1
Heterosexual,Single,-47.979866850957755,46.845500940857455,-70.71266451944469,-105.77332645896674,D,-138.09006112164414,D,-61.09601633222187,-194.70065121677274,B,B,0
Homosexual,Single,68.82223970464598,-82.45308445058474,67.99241752671583,54.54459989056322,D,-256.01510417445905,A,-49.8847068347582,66.1492350717981,D,E,0
Heterosexual,Divorced,2.188732743378218,-96.9190419695297,2.261145036125749,34.85109099116145,C,-23.577292384064922,A,160.97957319380168,-130.83214650355353,D,C,1
Other,Divorced,-119.52072355317529,-7.9024866935306415,48.74846534391294,116.70061686415923,D,-13.275194210629323,D,-245.93653250403108,-35.81546441582735,B,D,0
Bisexual,Divorced,24.261824923268634,44.51099813357505,96.9496394880376,40.85505203667147,D,-80.90313832420242,E,64.24493191448262,-105.73510538959829,A,D,0
Heterosexual,Widowed,114.45929378551212,-30.802787221819827,117.73350596128749,194.5127838081678,D,-59.1646405373538,E,48.65973837180161,-98.28653808077794,D,D,1
Bisexual,Divorced,-75.96576426703653,41.575523965432275,128.76582372399386,-85.3822085286696,B,-130.36374351499407,D,23.84101542906925,54.48350379661998,D,B,1
Bisexual,Single,-101.17927780290914,-2.1004591809775914,122.22422557801582,-56.797313740758604,D,-100.76970279821896,D,-176.89110623688754,-89.40453028355844,B,C,0
Heterosexual,Widowed,11.26614727161237,51.628234581283294,-2.2076364377024627,-91.14517902178564,B,-43.268414743587044,A,35.86476498077095,-69.44380356619708,E,B,0
Other,Divorced,59.28204439505541,-0.45824002538852515,-144.50284197336632,-210.92720006530286,A,126.0522468060358,C,-15.18291487162308,184.2037504354325,E,A,0
Other,Widowed,56.88806991862899,48.84379591292699,76.21948075974893,285.40770127334844,C,143.05353703431766,B,174.8353521483492,78.24433091393662,D,A,1
Heterosexual,Widowed,-34.655951570481996,-95.7996748202996,-109.60171006016182,-135.12750564505558,A,-248.60998374031294,D,100.8426023684857,-7.735532227548945,A,B,1
Bisexual,Married,-174.17797423871403,-72.02803049542055,98.3449505670935,-32.58893606836027,A,16.567885844797985,A,-35.95496060861702,-33.62827699374963,B,C,1
Homosexual,Single,-55.671533004154504,-1.5667187379173906,150.43530919848456,29.451807814695442,A,-61.29354497695809,C,71.56472938068536,95.84624778283184,E,C,0
Heterosexual,Divorced,7.242633165242666,88.09801019137679,26.554320044745637,3.633503167386177,A,100.76013606520134,C,1.6099854356768157,39.432131214157884,E,B,1
Homosexual,Married,-2.701108146617907,-50.77915845416518,-127.7615269232581,121.96495593466008,C,-91.98811204826382,A,-63.08090273059184,-148.8551513347876,D,E,0
Homosexual,Married,159.7521146331665,-100.78449841340141,118.10873359041845,-174.60710926377772,E,63.29347716278848,C,150.76486143557108,-37.34944834786436,C,A,1
Other,Divorced,44.05274606192727,-132.84452928288349,49.67930038032715,-165.36741809092152,B,21.0923472449436,A,130.31569140193415,134.1406284322101,A,E,0
Bisexual,Married,12.183754067599992,33.28738006534627,-83.11780037490195,11.321755744042575,E,98.39553203242838,D,-10.981445663785124,-158.77237301753144,D,C,1
Bisexual,Divorced,17.517043367853066,74.58171583785165,-60.09728738871745,-39.230945261784825,E,-84.05429981699227,A,-23.367726756936406,-139.37170551488362,C,A,0
Heterosexual,Widowed,17.22368772466368,44.145337997954684,-162.32754232359753,41.35593053321181,B,117.2903761629327,E,-32.79829257749075,37.37225813271307,C,A,0
Other,Married,-7.912858092518693,-57.15261977121444,135.40544784489282,5.136809372518935,A,-62.33365715110294,A,156.63228742308962,173.24771705167677,D,E,1
Heterosexual,Married,-45.01002870793872,103.30167638355785,115.06393220657807,-5.324819629092711,D,122.12506199132666,A,110.17119027216971,58.12445693984208,B,D,1
Homosexual,Widowed,-96.99049644514821,-51.51341167155908,-101.61400975307097,-48.28566185131548,C,137.0940160867624,A,94.91686773190754,109.01650395938735,B,A,1
Heterosexual,Married,-54.77744113870007,78.46751007783293,-21.732560013711765,-125.63016508148533,E,-55.42177686650073,C,44.710747019114535,-28.222617209443136,D,E,1
Other,Divorced,40.84789633638392,6.518313441055811,39.09818526601202,80.51806579183396,D,17.18223994763696,A,45.06265360074852,-38.212898429387415,C,A,1
Homosexual,Single,181.9181331782708,-50.62522770150027,29.992572391810707,-14.02253658438775,E,-23.578956042793145,D,6.577999362803258,-14.681388625883155,C,E,0
Other,Widowed,-1.9547279223054541,-66.67560572313607,40.4262653895269,-64.19827412330216,B,212.1126752653834,A,126.0416528189413,-53.97909139989285,E,C,1
Heterosexual,Divorced,2.7543581217211592,-121.78902946527259,-0.782461037136953,23.66193748791588,C,-249.17826378454802,E,106.70944767459281,-116.47040438134422,C,B,0
Heterosexual,Single,232.8371493746938,-43.52298973269881,-63.05245844741679,-80.32131946296057,A,60.5798611784941,A,75.37673293677526,190.6807658775699,D,C,1
Bisexual,Divorced,-110.99965989282606,-30.630548855967522,104.11756215708165,77.91896898741338,C,-133.09249187510892,B,94.63706369737805,36.370550672781604,E,D,1
Heterosexual,Divorced,26.007770494598592,-106.28125059042006,-298.9961379885371,-185.09919292274094,A,-43.1103277399891,E,50.65791959032093,32.29362001223718,B,B,1
Homosexual,Divorced,-112.84378428853663,83.21879535979296,-167.0352322401127,32.67871505335123,C,-104.04963073373847,B,55.901069732792074,61.12713656720461,E,B,0
Homosexual,Single,26.50823628822634,31.810507761244146,20.867203210811063,25.62726460531804,D,70.06695571784049,D,-72.69829246273642,55.922724903431444,C,D,1
Other,Married,-48.34729470785006,105.34088370358575,47.22006791405769,94.94237822198059,B,-15.617320685284556,C,76.72723028274802,-10.922484703839231,C,C,0
Other,Single,151.02380188974814,78.46657121638779,82.7210855659141,117.58054453135509,E,133.87092534220002,C,8.948353984522438,-32.912871831966704,D,A,1
Other,Married,150.6434583325532,-156.18932434485382,49.87076214853057,-219.4005266599117,D,41.76778016651208,D,-13.124285377017634,52.11233941807533,A,E,1
Other,Divorced,144.21369847354393,59.59215896875871,11.58715484504152,-83.88500956897296,B,70.18068936071207,B,83.31086273687363,88.18546108716387,D,E,1
Bisexual,Married,-65.11717821345547,-1.4115961894922833,9.87088837742488,-38.62544581265222,E,-89.02810249543698,A,59.40498567115347,-85.4984138446916,A,D,1
Heterosexual,Married,-26.90318130783823,-20.06719723200105,36.30801843635217,233.6406224542606,C,-120.12662417742305,B,-83.90222387459305,35.86951355862149,C,D,0
Other,Divorced,24.968481284216832,-65.12163320312729,-110.74918081524822,-87.23331968033261,D,107.35010504611984,C,-46.343811576651134,35.928002368072875,C,B,0
Homosexual,Married,-131.48302204744766,83.27145347030893,88.42760878344573,-32.213936042528076,E,36.661500950865,D,-22.69372638706711,-75.40305919285042,B,B,1
Homosexual,Divorced,19.398231127295606,-44.33554266331849,-70.68431482318188,-146.265645978355,E,-63.752324290167465,C,64.37320312832601,-27.051265808793808,B,B,0
Bisexual,Widowed,43.98799974217771,-58.68196294825307,-71.27869579164489,4.238959193931002,C,-54.73997669762946,E,-38.62224740229956,18.301882089736953,E,D,1
Bisexual,Single,-67.66094692512361,139.87239610741813,65.04286246717818,-101.00922975028202,A,2.02817853065759,B,56.48491631038334,1.0762485634947718,A,B,1
Other,Divorced,-47.78564916606537,-154.62397690247235,83.53251279771648,-69.45687039775767,B,-120.9649021973891,D,6.668027029204712,-104.9761309841508,C,E,1
Heterosexual,Widowed,81.52383523045816,11.148397256685637,-81.93577709570876,-77.8133107820526,E,-78.40518591836675,E,122.38501686167804,-186.9006648932543,E,C,1
Other,Divorced,33.12966455923323,-74.93459345679575,-35.17907177542333,-7.154292212177282,D,213.5258558839956,A,20.077873479165437,95.08249940135225,B,B,0
Homosexual,Single,-116.00823169076628,68.64746686734969,-220.4294914566356,-5.297467109960519,D,61.82280520159197,A,4.661689580644944,-157.0979192294728,D,B,0
Homosexual,Single,-27.741199629419278,-2.6397469867917933,58.306022526633996,71.73456512538458,C,-96.68219943211886,E,74.05465084053945,-89.924617106094,A,D,0
Other,Single,-19.14941415485254,-140.6946532613571,6.702958447915247,-50.38413893997493,D,77.67521924245673,E,-37.19622152496822,-91.95533805817057,B,B,0
Other,Divorced,19.020674565522093,-42.59234563617525,-102.81581414181689,82.37321747188831,B,66.78632404780257,A,-118.95721095191772,26.963432572382352,B,E,0
Bisexual,Married,-9.881753073434833,-73.41944881486567,84.79206787835571,-28.026698726848814,A,46.803685765379676,D,-60.22479601195143,4.568219824631194,D,B,1
Bisexual,Divorced,-13.509426443359418,-1.3264848935728009,22.675073872245047,51.02383502722402,A,140.57551542912043,D,-11.667786207495109,249.44150739319218,D,C,0
Homosexual,Married,-1.0746638277596732,86.00797389467914,-50.93937072318272,82.17106812681773,C,-88.80385240346239,A,-11.484869005613776,97.2472616833753,A,A,0
Heterosexual,Divorced,22.426325314148055,-128.66488616527468,156.33844597447825,33.994035473266514,B,9.979467786885293,D,-58.60093748877632,60.543474314906845,C,D,0
Other,Divorced,-178.39140307059805,34.95672583228423,-4.117657031486447,84.60156776614569,A,-110.25752666577748,B,141.8990627646924,136.44951663581986,B,B,0
Homosexual,Widowed,11.637939729704462,5.242193655558362,-19.869068767344782,-20.696932235138053,D,3.5200173192701167,D,4.229289021299574,151.12965506229543,E,D,1
Bisexual,Married,-15.985675351049485,-136.43853415017531,13.615842936070768,-44.578306791003016,E,49.80152833805098,B,-169.28825537239146,100.73379724914777,E,E,0
Homosexual,Divorced,187.56144881824747,100.66725942179772,-130.34536659660066,-73.41425388522757,A,280.4472732456594,D,139.03565506437175,-35.353255483493854,B,C,0
Heterosexual,Divorced,-233.36655155409235,-77.49478751111383,-108.03756078300182,34.13602701951694,D,-130.44810332625156,C,80.6064006428434,44.86507081620298,A,E,0
Other,Divorced,-7.137429414464039,53.35787038396198,-27.205486497048188,-44.01310803026679,E,65.3279799415894,E,134.6456698728096,222.8414934139184,E,A,1
Bisexual,Divorced,188.82257294210177,-8.454470748902638,69.87788084171149,93.32514517536248,B,-8.011083394684636,C,27.47783835418704,222.91313885636796,A,E,0
Heterosexual,Divorced,18.110855488938572,104.17402522296395,-6.910567784951612,51.791298883381856,B,133.49829241510346,A,142.24159697333823,3.135842881518126,A,B,0
Other,Married,41.18366936336664,-107.88661597021306,133.16177021165828,109.64688134002772,A,-11.113601453340618,A,-46.07787759736588,65.02311060829511,E,E,1
Homosexual,Single,30.922485871303785,-52.173903553002276,48.27288483767209,110.97395280898745,C,24.961558818765372,D,80.26694884784017,181.10658563002758,C,D,1
Heterosexual,Widowed,-24.253642920873872,46.6556340552594,16.24978504260815,62.33285542189345,A,115.8545263946085,A,168.90114599043585,-24.275602769039033,C,C,0
Bisexual,Single,-3.5039229755311476,27.94616842002951,40.767690021407,-21.982198627045424,E,16.79868739420028,D,-85.34109781038201,-33.95960029237863,A,E,1
Homosexual,Single,-30.789687723804,60.76909945288621,141.95554699697522,12.182510653517205,B,148.20609493154745,E,21.693588952951426,-84.18502119451013,C,E,0
Homosexual,Divorced,-176.95163698294363,15.178134659729484,-93.9604373198823,123.91758553379874,B,-244.56183622655914,D,-231.95587072833086,-113.90958468976,A,E,0
Other,Single,69.54046695703131,126.1887735389716,111.22236155628799,-9.746548796865138,A,-17.287644437744415,B,-42.10079348489379,-37.33417801602734,E,D,0
Bisexual,Divorced,108.92679341023126,-140.93952093253083,15.662879204897495,-11.462445274221592,D,71.06662605599394,E,17.48171999965032,-165.51961714808635,D,A,0
Bisexual,Single,-104.75524659498868,404.9604530675958,100.38035335015066,276.0964348043817,C,61.08383485622002,E,-22.291291603526616,64.15827991108398,E,E,1
Bisexual,Widowed,-21.401663917788845,167.36811099636563,179.94857353918667,209.10968451903656,B,-105.18729686806859,E,-6.390897458447689,-74.24026475623275,C,D,1
Bisexual,Married,64.00940922917347,25.388230346162032,141.77564872567729,4.809428803165787,D,310.03678342522176,A,174.93490797197984,-143.13150843462907,A,E,1
Heterosexual,Widowed,-151.91454582888338,55.00555906629045,-38.206052823815426,13.214109157168949,A,-78.13109065128273,C,6.699144616196179,-121.32028344851416,A,A,1
Other,Widowed,-1.1291588038968088,-115.32732554885068,-34.87701076669396,-205.99279022258276,D,101.7533033906594,B,-265.5900801217128,80.98252572343443,A,D,1
Bisexual,Single,-45.26831546247497,-81.75816488572076,-140.69327801377807,101.92777303321164,D,41.093928952885136,B,-8.001079014470609,-48.024674109804494,A,D,0
Bisexual,Divorced,-95.98467860406295,67.23043919860703,62.18425411348228,-3.0268088235121824,C,13.775554271042589,D,114.15409806555972,57.32600777051342,C,A,0
Homosexual,Single,-13.794714818287071,-131.18857567004255,-48.64759382205365,212.71143295236996,A,-108.31160255573431,C,12.994909787347622,82.850048450357,D,A,1
Other,Divorced,41.01009666055237,-142.7831906954478,-30.631503384385066,-218.64533851895237,D,40.049288114680564,E,9.723438512944506,-73.61266533932151,A,A,1
Homosexual,Married,-73.36022929557035,156.47874225216677,-48.277958354263205,16.007790141997955,A,-74.06605226378197,E,-9.117200101932669,66.6303254814421,A,C,1
Other,Married,51.22670790493456,182.8815831036436,-15.633094670582857,-241.685707814874,B,25.971474205236284,B,-80.80760377116948,-16.003549501992907,B,B,1
Other,Single,154.93517945884372,-151.90986803642227,-182.66221613645217,-70.99700922457707,E,163.449194837089,A,98.74940958250559,46.3211152035203,B,C,1
Heterosexual,Divorced,-45.76914071420604,14.126265274798259,228.13207882404907,-16.438386415204214,E,-0.6175847793087419,B,6.970055201925447,79.92487258138817,D,B,0
Bisexual,Married,34.94468417806359,82.42435460052303,123.94656795778604,0.05395148188251512,C,-139.76770641671578,E,54.34648549652808,46.759421195634424,C,E,1
Homosexual,Widowed,130.7668617160945,-53.15339602971454,-66.25047360942199,-49.72781417034653,B,-103.29700741668819,A,-67.35599101915636,-84.08421087363926,E,A,1
Other,Married,-3.5805757575457995,-91.27147326541115,-115.52647398071758,94.8685054593069,A,204.08970010177524,B,93.74854183875915,41.981583963346274,A,B,0
Other,Widowed,85.43140473925015,4.9832462387695164,158.53101270637939,44.72698618317802,C,35.187681656453925,B,48.55109871441135,231.12282355981372,B,C,0
Homosexual,Single,-32.052128809928476,-135.96171838456453,70.91883299956574,-30.42239271744731,A,-71.54657296798266,A,18.58514803242022,-202.9316561627572,C,E,1
Bisexual,Single,-104.01039309931197,-48.41628879251192,3.2489513616356978,37.26785320473724,E,109.94274305190032,A,-25.117423053213102,-73.86896680494885,C,D,1
Homosexual,Single,76.05232855166035,74.08967193560129,15.671723062765958,-57.22147945673659,D,-102.96585050384668,B,51.89677977350925,-112.48526236535868,C,A,0
Heterosexual,Single,39.22971531245481,-81.15663742405266,86.79158373417816,71.22034099850174,D,-249.91236007556412,C,-46.25108838703038,-89.83157536135855,C,C,1
Homosexual,Widowed,34.624311074247046,88.89466769291707,78.60185770794111,144.98281826630267,D,27.370194465421733,E,-252.93133785862815,21.321329998833306,A,A,0
Other,Single,81.97699629097667,-36.46792412400692,99.42548701976918,76.58585382062877,B,-16.20531003281706,E,-24.9043364706859,-166.30080090028477,C,E,0
Homosexual,Widowed,221.12360971804992,15.47170464222542,-94.76224103508598,37.8770674369996,A,54.39208703599565,D,-19.712330174300444,114.71603867330154,A,A,0
Heterosexual,Divorced,-0.9816542493328518,61.17281917180356,103.12966665519612,-29.21158202517991,C,-98.95160584758543,D,66.30394272114872,-192.8441531107073,A,D,0
Other,Divorced,23.21053783469245,-133.66221808158298,11.413399883441318,241.68406627112353,A,282.8679551450982,B,-14.418676473157255,-4.437868146277495,B,D,0
Other,Single,112.17596463005688,-333.6194982133118,0.3345543624384807,85.67805464234553,A,-163.0691950164922,A,-62.68477161332644,159.70429111274896,C,A,1
Other,Single,-60.87024594218629,30.238570765717693,82.0721860434514,-14.796475612297384,D,-27.003161127178572,D,70.44307954961819,-32.15373103814626,D,C,1
Homosexual,Married,84.93600844856917,23.34260142799186,-184.21648285294404,-130.10287599812688,D,-170.24321434192981,E,-44.571521478696916,38.26358982867331,A,C,1
Heterosexual,Married,-144.17590242948745,-44.34986879348009,-41.38847684345471,58.71723950541647,D,-32.71801119818969,E,-153.17493418462254,-34.86642337118149,B,A,1
Heterosexual,Married,-93.84338949998347,113.77973806372448,-123.00122549866725,-118.07186008367125,D,-145.8348747390917,E,22.712346840612994,-230.51411548233065,E,E,1
Heterosexual,Divorced,-156.25235828304764,30.0985201519894,47.34456056272502,-156.6634888319541,D,-16.79796321543453,A,77.47343961027276,-149.840663877585,B,B,0
Other,Married,-56.861659917888275,272.0976105746774,-60.28591056370901,-22.152551356131823,C,-167.01126332404803,E,-12.66593178555857,-53.52541214358837,C,A,0
Other,Widowed,157.32941571336332,-194.2107014950698,73.96037445906404,30.720371754927683,B,-38.56962475776092,E,-114.85795725968066,-17.76118089187063,A,C,1
Homosexual,Divorced,0.3243168943406507,-1.8766440699428608,-66.6239626609036,-33.485969797627035,B,-6.933559483749296,A,-115.2583467201833,32.734276119479404,C,E,0
Homosexual,Widowed,30.879962183349164,-49.19629068247112,-133.41402184658043,-93.79312083895616,D,19.08830334365893,E,109.79679233589752,57.64670957605179,A,E,0
Other,Married,-141.85827118166085,139.35835036370636,173.6482377762037,108.51791006441562,A,-19.62547797530359,D,-10.098787433572177,91.62783708784686,A,E,0
Homosexual,Single,-11.881452350264555,9.851141468620387,-33.19445712313017,51.34721486936951,C,0.2937950723498923,E,44.51927125423226,-41.88399988857466,E,D,1
Heterosexual,Married,3.7227705059017304,-20.53755280831852,43.71991142584736,107.99571659825462,E,-100.39428187868043,B,28.707929401808673,-153.33017578721152,B,B,0
Other,Married,39.545638114260164,26.74029009735529,10.75737293920755,134.97384301763623,A,70.78656089189458,B,-37.52690167780439,-16.90179155713495,D,E,1
Other,Single,103.90377695919778,-17.586629783314642,79.3033092236218,48.784928080708156,A,-83.12818104081595,B,137.51753176445214,-80.28936527436922,A,C,0
Homosexual,Married,6.999717490871308,-66.13633252252306,-0.7513283162020435,25.975354863160515,A,23.675802034604697,D,-139.46080138131003,-41.37013825668483,E,C,1
Heterosexual,Married,-11.759412141343965,-137.76811683234632,-118.8513818362878,83.93750792986594,B,29.081413066334438,E,5.939852724415024,-125.14756402365069,C,B,1
Other,Single,-11.976439779235172,-110.73019198914267,34.80399924024469,-110.9267012003619,E,42.33680149313373,B,-69.05728475243271,-169.80671442434252,E,D,1
Other,Widowed,-154.55033882697217,27.159243896528686,98.71625688615495,-43.15862326978828,A,-86.21520671881785,A,135.98694479547754,187.63709894777392,C,D,0
Homosexual,Single,95.59233548972853,29.338933678840895,-16.396513949804525,-38.58627332498532,C,14.618119329788604,B,76.34641008490927,-68.14003385312344,C,D,0
Bisexual,Widowed,2.558048301696143,77.63553757846528,59.27356366566266,-20.912923724558027,D,13.292069293563344,D,-45.14495089804601,-86.98890783085261,A,C,1
Other,Widowed,40.46816945075929,244.25192635985238,124.81989043120694,11.509369900853383,C,-60.46167266629685,C,-64.69627838331186,208.34584513494545,C,D,1
Bisexual,Divorced,62.97843355446723,11.68143467160167,17.486180318654668,-22.160142893744947,C,12.811533825684823,C,-23.60249718121639,46.49422326555653,B,D,1
Heterosexual,Married,-136.89833186046397,24.28407111089037,-78.3873985760577,-171.07781782080377,D,-14.269704777072088,E,131.470647492972,-50.85560980621453,E,D,0
Other,Divorced,-34.80294771304966,8.142491013491517,9.307465315463185,141.82415462578481,B,151.73558907764826,A,90.31327987217198,-64.45592042952914,D,E,1
Other,Divorced,-14.131180722167786,151.76753991813953,48.67163151596087,-131.31737643727072,E,118.81140073887462,B,-84.92422797283683,99.75143519567139,D,E,0
Homosexual,Widowed,59.774540978979594,130.3546818743093,177.4819227894904,-212.37707980321443,D,8.081930864276082,A,59.81513979217545,-11.321795274520923,E,A,0
Bisexual,Married,-94.51983002148819,-171.95281837193392,116.49166418683335,-83.63035426717175,C,-138.09090454697596,A,76.59663976917494,52.50064698256123,E,D,0
Heterosexual,Married,-112.96825530762969,93.06148335538215,-92.88224170869375,68.49455997285966,D,161.85009054627076,B,103.13567590569244,-218.94066712785244,B,B,1
Other,Widowed,132.48213343241673,-94.17860778278698,-2.626944753262319,-114.51754425947705,C,172.92028704668044,C,-116.11981883530686,-8.270016044480121,D,B,1
Other,Divorced,64.00419671767118,59.37914289937197,-34.72345414504067,-19.624443623432175,C,55.993883592928064,C,-118.18492131099391,75.23084291798293,D,D,1
Heterosexual,Widowed,-21.272174094994377,-99.86254535354597,149.48921222006015,145.19755792696859,D,-13.701341941157766,B,-37.45692891553948,3.087832527549228,D,D,1
Other,Widowed,113.03978658954492,102.88418475869061,42.249539057784716,60.212942582179515,A,-20.96893771250777,D,-78.5232703813753,-155.6584866141364,D,E,1
Bisexual,Widowed,13.364151056244172,-11.072707563979547,-105.14112696256126,-188.1310226901728,D,-182.60532387919648,D,-54.45024894765531,-16.797089836990132,C,E,1
Other,Single,-217.26745073914896,-73.49503007628077,58.41293618212479,0.7338599761485913,D,-177.40971888817953,E,91.74620581162173,-19.490416417419723,C,B,1
Other,Divorced,-8.69435015239113,56.03385382017786,-186.56883899800803,76.22769742917455,D,-66.91193450099459,B,-8.440545775693264,-25.653593480970077,B,B,0
Homosexual,Divorced,119.48825491877932,23.337562629714558,-31.466142787499958,-123.33066871271892,C,83.95753054191182,C,4.477705451756048,43.96048934192554,E,A,1
Other,Divorced,69.83197530414206,100.42769807252763,120.20966654516076,-29.354304461618476,D,-171.77097658891495,B,102.66413233003075,106.63791314355167,D,A,0
Homosexual,Widowed,13.644135026144902,138.50272606089175,-69.47877640764369,-68.16976833053172,E,159.9064850248787,D,-4.0472382138533085,47.3715305557637,C,C,0
Other,Single,104.41636622548063,-29.875807142587107,-36.06120512479296,-69.7522646781511,C,-124.50743608102668,E,-67.36610537913495,21.61468691170199,B,A,1
Bisexual,Married,159.38756838735702,34.84104393256591,-168.2477545141564,108.75703465433597,C,181.9558528017659,A,-39.34844186065084,-43.51052270686307,E,B,0
Heterosexual,Single,81.48334749689606,-11.79895237838699,-222.38407960986856,-73.17325414535031,B,53.65799691717547,B,-50.34994182882349,116.74298286063734,B,B,0
Heterosexual,Widowed,-123.72236704871331,129.91513293573607,-31.96117139316115,-165.84762377439046,A,140.03662132064477,E,208.6329311034306,-54.970094397588035,C,D,0
Bisexual,Divorced,24.051182886676685,135.9553928708913,-75.6324642412531,242.32081381182505,C,104.83296026448437,C,96.63049103436563,-193.69463379311418,B,C,0
Homosexual,Single,-24.560339398718625,-319.21490115594946,79.39192803452558,157.46387050039687,D,-68.26510319504166,D,-56.7621427529297,139.99497095996222,B,A,1
Heterosexual,Divorced,28.9194273609045,-5.09472841911811,-46.9312129234822,-9.275883441421938,D,-7.863546642974191,B,114.02766660668833,69.73847222194148,B,E,0
Bisexual,Divorced,125.94324067000251,10.904187835705432,-131.26011546973402,73.26066848938531,A,-106.58838218075344,E,69.00796467084504,24.170580595666145,A,E,1
Heterosexual,Single,4.546750912721288,76.2702802911134,-91.36862894237875,169.76909401534337,D,124.52935714243507,B,-97.79061822733094,-84.6097401349992,B,C,0
Heterosexual,Married,20.648361000028885,11.72158995072231,-81.8702110086608,-132.8443364663572,B,43.98064237094902,E,10.786188506739034,3.7418992798243442,A,E,0
Other,Married,31.766744298896803,-82.63163265063288,-49.71168581309529,179.86506544227663,E,-113.47114199220256,E,133.31028102491248,98.37482929605864,E,A,1
Homosexual,Divorced,99.30329917555237,-52.23139125511217,-123.63307827185604,-209.41849637777432,C,-26.353397233741365,A,46.16169530963569,-120.25073337097845,A,C,0
Bisexual,Married,-106.92506860032974,-77.96950517043092,22.103902607835487,20.940585566671007,B,-82.65385130977124,A,-37.42301612483403,28.496544229793745,A,C,1
Heterosexual,Widowed,124.47533298869777,42.703084586729325,-3.7169133407758888,50.74296282751416,A,-110.2263953926039,A,-102.17166149044976,-69.36001980835994,B,B,0
Heterosexual,Single,103.53600415111129,7.424695425694009,-116.62142205228687,12.971337132077194,D,13.045348585685149,C,165.17917327573895,-151.0578467749684,A,B,0
Other,Divorced,-94.05571339066033,-64.93021459735517,155.12166139628815,51.71404621722281,B,85.65214198929512,D,280.00727031324436,108.68739357585162,D,D,0
Other,Single,79.41035453358035,-23.76709933062926,82.87843403978023,-91.97676804053656,D,35.34554468143967,A,-5.223909119391876,24.544131469422187,E,C,1
Homosexual,Divorced,-263.0812487979137,6.698010605551554,29.643114793044607,55.8424007999752,D,160.32689330469597,B,-54.496682318059065,-34.54476195721034,A,A,1
Other,Single,36.228687182487086,-1.0338388175324646,-176.21953946529325,173.86871355645934,D,114.16280666990211,C,8.850511640981104,-71.02681545802915,C,D,1
Heterosexual,Widowed,-63.51074522693211,10.494931034376737,-95.89304478879083,146.96991761114936,E,-159.94851494512227,C,-0.7296159492612525,2.3589924259057575,D,B,1
Bisexual,Divorced,-44.742539065627575,81.68014952795939,91.33753814597904,-101.97141018814773,D,-1.2933158843963806,C,-22.410191676763837,-23.076115206671886,C,D,0
Heterosexual,Married,148.82594261360077,52.15022838068305,171.4740765263667,28.805203862937805,E,28.1428884247713,C,16.22269935110359,-63.48953604248398,E,D,0
Homosexual,Divorced,-29.269072583865785,48.32973138751397,-98.83514502709846,-2.7211262906134026,E,119.25329590770659,B,22.36069524712179,168.7452035575679,C,A,0
Homosexual,Single,9.530847666838344,43.53149391434409,146.89339780435895,36.62448141427454,D,26.7929254460314,D,-20.217783626126675,-1.2964058707923862,C,C,0
Homosexual,Single,119.48741808746728,-24.000733709221155,150.39516739865311,123.17188788841278,B,-98.92026326795637,B,-31.516747874877595,54.12751053154297,E,C,1
Bisexual,Divorced,58.17478477840143,-195.15338036790922,110.60188658917298,-30.609613598089197,B,130.6674567867247,D,-2.1625739791373633,-30.798218756346333,D,D,1
Heterosexual,Widowed,-5.125463736286022,16.273905280098173,192.25676096863498,192.27439161576407,C,-66.82487816003996,E,-90.62214348373664,-45.21899606468309,C,D,0
Other,Widowed,95.84746338235804,123.58743551704863,1.5076639430185133,19.937939994519315,B,-5.354191736535985,C,2.267202381233089,-237.1612614796902,C,B,1
