handicap,Race,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Both,White,Homosexual,58.449970764494594,121.85297151365772,D,A,-148.5498477292273,33.592916149276384,D,B,1
Mental,White,Heterosexual,-0.6666697784610461,0.1655806350366718,D,B,-122.08405773993552,90.7270453497008,B,E,0
Both,Black,Heterosexual,-114.47919261727566,-66.4352550784767,E,A,61.258459778131815,-11.902724836643602,E,D,0
None,Hispanic,Bisexual,184.17668430805568,-126.05438896074959,B,A,194.43932816367794,-81.09529064696747,E,B,0
Both,Hispanic,Other,138.31442264649255,-116.15502257584849,E,A,-31.6560702944283,-102.86282875331871,B,A,0
No,Hispanic,Homosexual,-34.07657483494759,-2.637838644824233,D,D,64.60872044909428,180.8122310189521,D,B,1
None,African American,Other,72.92151496204528,137.65345852538763,B,D,-86.77143876026933,0.7127857803060714,C,C,1
Both,White,Bisexual,-40.73082351972906,0.1567604883027277,B,B,-108.9321109574337,50.26291830191458,E,B,1
Physical,Other,Heterosexual,58.32554390900031,48.308700051829675,B,A,61.938170863183274,84.09952900570413,E,D,0
Physical,Asian,Heterosexual,97.0943576819792,-71.19759366836226,A,D,-64.69688190327078,-45.352171607053876,E,D,0
None,African American,Homosexual,156.2615606878114,91.33297866623714,B,E,-121.71984788961849,-52.85851405129438,D,D,0
None,Other,Homosexual,1.5403126412153916,-55.235502445755024,D,A,44.55001893500376,48.889410899801625,A,A,1
Physical,White,Heterosexual,-62.87351183542638,74.97816904057201,D,B,15.453066461870943,71.06061472199737,B,A,0
Both,Hispanic,Bisexual,-97.90236188189783,-30.566765053549705,C,B,-112.98459537311514,-61.47049385302721,B,D,1
Yes,Asian,Homosexual,58.86422895794451,-73.07975957723009,A,C,-127.91787703216255,-14.931742770427917,C,A,0
Mental,Black,Heterosexual,-47.64286108718852,-155.66376764769365,B,B,-37.18193574000665,89.27237742118551,E,B,1
Both,Other,Homosexual,-249.08765271891542,-65.87167731281977,D,C,-14.112851892788228,-52.593072041778065,C,A,0
No,Hispanic,Heterosexual,24.751372513459142,-77.11458277175728,C,E,-122.51939523486651,-4.150841121265533,D,C,0
Mental,Other,Heterosexual,41.938323264620145,299.28722852396123,D,C,87.34990863794596,-42.24806500106247,C,E,0
No,Black,Homosexual,135.768075561043,-107.5333150151204,A,A,117.46963188045076,80.83666095886981,A,A,0
Physical,African American,Other,122.23134425607473,83.38488650217207,E,D,-45.88122920533601,-112.05209484645162,E,E,0
Physical,Other,Homosexual,228.95151375349076,190.40772413344766,B,E,9.559778197297891,77.47084305551245,B,B,1
No,White,Other,-62.02719039668213,-68.21642975995181,B,E,197.0411505845037,-145.6716436890625,B,D,0
No,African American,Homosexual,160.8815941519175,-14.464485775076948,C,E,-108.0831508665136,30.764446806184782,A,E,0
None,Black,Heterosexual,125.90202851193865,-84.43119502695995,E,D,101.81163222932332,-33.034315299025394,D,A,1
Both,White,Homosexual,4.338395111112398,18.185844022604932,C,A,-4.69856971676125,172.09948549514064,D,A,1
None,Asian,Homosexual,92.98264800863784,-18.112703409730923,A,E,88.84941608943141,14.45004923078767,E,B,1
None,African American,Other,-0.9940631314194336,-128.94019147464,A,B,-75.34882404198065,16.660647085631524,B,A,1
None,Hispanic,Heterosexual,145.04868257454615,12.668084212864745,A,B,119.61386506703329,-80.61035920073583,A,E,0
Yes,Black,Bisexual,9.411255252321592,24.222538208110624,A,E,195.2208951686987,-73.15496588327711,D,E,0
None,Hispanic,Other,-105.98050091329299,-84.17759084628187,D,C,79.48306934718906,156.19681293300278,B,E,1
Both,Other,Heterosexual,44.67410896256081,3.3786662288216176,D,E,-56.555475702005,83.42478339926434,E,E,0
Mental,Black,Heterosexual,115.29337796606913,140.53316741912423,D,A,-21.16348003585709,231.05492992272758,E,B,0
Physical,Black,Homosexual,79.39920977733865,17.364071899666577,B,D,-180.69217062456,4.959403495371751,D,C,1
Yes,Black,Other,77.01959918644172,-18.937246252380188,C,A,30.599257891273858,36.33155216663521,E,E,0
Yes,Hispanic,Other,-54.88169024849573,59.2085821326106,B,D,-99.92204606790018,-4.443253223019611,C,D,0
No,Other,Bisexual,-71.61408304401667,-144.23285615536446,A,C,87.05860303151923,-109.6172848953332,E,A,0
No,Hispanic,Bisexual,-84.29234008630976,3.489613265137904,A,B,-34.93534481367185,-136.95072038910294,A,B,1
Physical,White,Homosexual,55.75386539043611,-34.888034525649054,A,B,-126.59063812940829,30.137833517543598,A,D,0
None,Hispanic,Homosexual,131.82535075727927,-60.11723106208269,A,D,-67.64196379126307,82.80112641683533,A,E,0
No,Other,Heterosexual,-152.496112073793,-127.08542400602572,E,E,77.90808416931476,-106.71770280928894,B,A,0
None,Other,Bisexual,63.374550869883976,-73.78278603019164,D,D,11.695105589073792,168.67848803611736,D,C,1
Physical,Black,Heterosexual,10.826208367902694,-57.628923549843904,B,C,192.90834831626728,-0.2963727165557881,E,A,1
Both,Black,Heterosexual,70.55573029596385,-17.391796934054522,C,E,46.98756083334846,-137.29941384315626,B,A,1
Physical,African American,Bisexual,19.58192533660522,212.8794300860568,B,A,-134.83574239350924,-92.46326599329156,B,E,1
Both,Other,Other,-26.60361722167383,82.64181896129045,D,E,-81.29803185688871,-74.47687708948891,D,A,1
Physical,Other,Heterosexual,-59.71670005105912,4.325017812910591,A,D,-149.9731642496232,87.26929333724506,A,B,0
Mental,Black,Homosexual,2.8886337347486597,11.121454584035572,E,C,-115.80003875419598,88.63202075633468,C,D,0
Physical,Asian,Bisexual,-7.876855223221526,-78.94481099859905,B,E,21.876035265687563,-49.71498817510988,C,C,1
Both,Black,Heterosexual,-138.6713582944563,186.76638207827992,E,A,-57.204747531457244,54.91944399630291,D,E,0
No,Hispanic,Other,-71.57881492390649,74.28086744515022,A,A,46.27967082692555,236.24310596496974,E,C,1
Mental,African American,Heterosexual,22.416160033855352,-104.49773542463608,A,C,54.67229480613297,-89.72164993391114,C,D,1
Physical,Hispanic,Other,8.217992903609197,85.98857675489995,C,D,-17.3074510816804,2.674863897474592,A,C,1
No,Asian,Heterosexual,-109.9935984752784,7.707289644011015,D,D,-75.73427888203993,56.27751604139566,A,E,0
Physical,White,Heterosexual,230.20342024967434,45.1533172099674,C,E,-89.77430604540464,-16.480070433994744,B,B,1
Both,White,Homosexual,-63.87006100297319,-122.13286838888109,A,E,10.843269966296592,-91.83579443064754,D,E,0
None,Asian,Other,9.207948071412298,-140.12160214980145,B,E,48.30764029248715,94.07368187102402,D,D,1
Physical,Hispanic,Heterosexual,-70.0371768941639,108.11677160350217,C,B,64.27858944173403,-230.4905537816043,B,B,1
Physical,Black,Heterosexual,51.83976177577117,-112.45347689587908,E,D,-8.860250734916297,-84.5209226397968,D,E,0
Physical,African American,Heterosexual,95.11563829334789,35.80307802957452,A,D,-26.636398801778988,-86.64611913747116,E,E,0
Mental,African American,Other,62.154763090873864,53.68473495597013,A,E,62.98889876384551,-151.06334554753366,D,A,1
Mental,Asian,Heterosexual,-94.70053013353517,17.738407510340096,B,A,2.3593713547003103,118.4985254067354,E,D,1
No,African American,Heterosexual,-77.64519591315835,5.5919551177724145,D,B,60.24393138443791,-63.32236596588384,A,B,0
No,White,Other,-65.63597805520214,-32.14108225542507,B,D,-153.42316973563155,-83.7878601897786,A,C,1
No,African American,Homosexual,212.87486408977006,-135.0266751801561,E,C,40.44138926159459,-40.948041517352735,E,D,1
None,Hispanic,Homosexual,45.67814352297045,8.732825670340448,A,A,141.30607585829364,3.3443454744535805,C,B,0
None,Asian,Other,-80.721443447818,-18.946679313131767,B,B,32.97016279710342,-86.03655583413388,D,E,1
Yes,Asian,Bisexual,-39.24562413133415,122.01372956673346,C,B,36.282479369656215,157.3840779574437,A,B,1
Yes,Other,Bisexual,-55.95301806377954,-277.0212686962723,B,A,-118.68355748897011,-127.69691139275909,E,B,0
Mental,White,Homosexual,-90.57903240338906,-46.60870071114118,E,A,-246.16767481309017,117.52111580782274,B,B,0
Yes,Black,Homosexual,-190.73984656743,19.375981759883977,E,D,2.9824931216882318,20.363246838673412,C,D,1
No,African American,Bisexual,-23.969992031243464,-35.06161015834749,A,B,49.779541779907206,-67.7272763598333,B,E,1
None,African American,Homosexual,-44.47610197923583,-29.21441172980797,C,C,-66.49238724117733,-76.95736072181528,D,E,0
Both,Black,Bisexual,71.02032309957008,106.88467078721277,B,C,103.69128965631754,26.708243333514353,D,B,0
Mental,Hispanic,Heterosexual,-64.46215192122798,-9.494263368571996,D,E,-36.25000308513371,4.105604541722993,A,E,0
Physical,Other,Bisexual,25.48295597206381,2.305520570597307,D,B,-4.627997836414948,11.342628411948128,D,C,0
Mental,Hispanic,Other,54.794104617146914,9.966330556627652,C,D,118.68034340839677,-64.43879648120621,B,D,0
Both,Asian,Heterosexual,-10.034862627405321,19.832945536941196,A,B,-44.55661932130518,-65.24768579877933,C,A,0
Mental,Other,Other,100.30140380178621,-120.84589465388389,E,E,-3.450792983690598,-39.473221345537816,D,C,1
None,African American,Heterosexual,-47.86121922620304,17.150699465548623,E,C,167.27107929241868,-82.57781950956303,B,C,1
No,Other,Bisexual,221.66741618397558,-81.31090110007655,E,A,-166.50439098540477,-8.364095616083777,D,A,1
Yes,Black,Heterosexual,-122.97686213181267,104.02760472584589,D,A,-68.27070597353514,105.00941152692971,D,A,1
Both,White,Bisexual,127.25897741619043,-6.730092447590941,A,A,-134.45140093903046,57.04172928628284,C,E,0
Physical,Other,Bisexual,-125.50545820804304,85.44646102702309,C,D,-251.1084348196271,1.3414545058819214,C,B,0
Both,Black,Bisexual,-101.97884510429434,-47.684688958901624,E,C,74.37972495796446,212.02402412276143,C,A,1
Physical,Black,Homosexual,-123.0394928850411,-38.306334119372146,A,C,-75.90562229310241,-203.293207459741,D,B,1
Physical,Other,Heterosexual,11.361358083127438,-123.25343678509329,B,D,-51.1045401762677,-81.23466320940203,E,E,1
No,African American,Bisexual,-170.4168998025114,241.95315249159833,B,B,50.563869043007216,32.22098024004161,B,C,1
Yes,White,Heterosexual,-165.6830404082723,-1.671422302674733,C,D,19.67006404020654,34.976951513786844,C,B,0
Both,Other,Bisexual,207.55850041426837,-52.899024561861076,E,B,101.44401447162781,104.88167900689571,B,E,0
No,Black,Other,196.8034101905659,86.73438446286396,A,A,-30.723194642697965,-38.40233793281103,E,C,0
Mental,Black,Bisexual,-200.7297558686982,103.33889136205671,C,A,76.26558893247667,200.22168244407993,C,B,0
Mental,Asian,Homosexual,-23.625158136238884,34.766471028613765,D,E,114.68221028554612,39.86688637237169,B,B,0
None,Hispanic,Homosexual,43.1491014965567,-84.42463823002238,A,C,20.518737146142,54.9072634555422,A,D,1
None,Other,Homosexual,-106.24241289357799,91.09538352265125,C,D,12.7724378556341,48.27826133580705,C,D,0
Physical,Hispanic,Heterosexual,163.69872993938588,148.74464862772703,C,E,254.60440221303514,-235.76681889704983,E,C,0
None,Asian,Other,-40.32923532252448,-85.108729559369,B,D,-1.9070650555723194,44.49429653653114,B,D,1
Both,Hispanic,Heterosexual,-92.46245485225243,-67.51980202332192,A,C,-9.901059028918484,82.34273158860512,B,E,0
Mental,Asian,Homosexual,50.87265243454453,-0.29484022298754353,B,C,39.13562940127162,-138.3325227137999,A,A,1
Mental,African American,Homosexual,-80.24415611643086,-2.880764281845303,A,C,-108.1850504232597,-33.126000429783105,E,B,0
Physical,Other,Bisexual,-109.55828445653191,105.72235599508622,B,D,-8.958107970109259,-78.12763854990563,E,E,0
Yes,Black,Heterosexual,-30.401812006345065,1.043489411278558,B,D,72.54623038775206,-188.37670775221625,D,E,0
None,Asian,Other,74.22967575372543,-64.88745052071346,E,A,-124.36863371304845,-104.92365648430572,A,C,1
Both,Asian,Homosexual,32.118571345764096,-111.313028679731,C,C,-7.996588094170336,-72.28726602428719,D,E,0
Mental,Asian,Bisexual,194.7763755043787,-108.18839319616637,C,E,-5.275342744575689,59.230137392840696,B,D,0
None,Asian,Homosexual,-26.09367270836403,-163.537168764469,C,C,-33.24255904034861,133.17044631371536,D,A,0
No,Asian,Heterosexual,-39.66750387932851,99.2879420742991,C,D,132.5449084076678,151.16027562852904,C,D,0
None,Black,Other,-117.842452426993,-35.68375551915827,A,B,-25.58396775280093,-15.916630365873493,C,B,1
Mental,White,Homosexual,-2.5310395627359576,-8.010407495200797,D,D,-121.26369362593856,-145.604631429534,C,D,0
Physical,Other,Homosexual,54.14087844296132,-139.28778546975445,A,C,-15.391861950417734,-201.2396089952928,A,C,0
Mental,Black,Other,161.99503511267864,-205.25864912976695,C,E,-38.52914645218888,-148.1996885171827,C,E,1
Physical,Other,Other,37.42136994416607,-106.2428673416792,A,D,66.13127087008912,69.65436311313789,D,C,0
Mental,Hispanic,Heterosexual,-15.91089338440107,-40.610218210360486,E,E,-232.3552195555969,118.40933948016625,D,C,0
No,Asian,Bisexual,83.2973613278839,-13.963129692914045,B,A,-52.40462141610421,-46.61221420448429,E,E,1
Mental,White,Other,-114.31905143311052,-84.42300758697085,E,E,-202.90180263421695,-108.64070083919921,A,D,0
No,Hispanic,Bisexual,59.47311306312687,-46.03269342617262,E,B,-21.051486500444177,-86.26236005657223,E,E,1
Mental,Other,Bisexual,72.33612887524238,83.6203979599493,C,D,65.6939015815984,-35.409141484509135,A,B,1
No,White,Bisexual,-110.0705811232742,-26.75969474512391,D,D,-153.18970603146568,-41.58721931312173,D,A,0
Physical,Black,Other,63.32009743551941,-131.62513835511697,C,E,-26.619862475000154,-45.02490955408631,B,A,1
Physical,Other,Heterosexual,-82.02793781077722,120.31880662280898,E,B,-149.54884517521506,-167.18403629873217,D,E,0
Mental,White,Heterosexual,-116.95511373426872,6.411779827987546,B,E,-51.27808844793474,-37.173577612318375,D,C,1
None,White,Bisexual,-174.87643405482333,-4.921736799578967,D,C,139.46863205305021,185.9606569563905,D,C,1
Mental,Asian,Heterosexual,76.00993079520298,18.939012199433602,C,B,24.621586668410703,30.6990008176758,E,E,1
Physical,White,Homosexual,130.5034792050778,30.283832080792113,B,A,99.23621376400905,-56.68872384195808,D,D,1
Physical,Other,Heterosexual,-34.01341116272184,103.32408315663851,E,C,-64.42435101679835,-2.772806614825906,B,A,1
Mental,Asian,Bisexual,-106.36424997233304,-165.9031627792314,C,E,-30.5107239653124,-81.29208077518231,E,B,0
Mental,Asian,Bisexual,23.277983451007493,-222.87273065842462,D,A,-26.059456457132963,-106.8715277673331,C,C,0
Physical,African American,Bisexual,-233.06919880738377,-80.51582610033576,D,A,72.57638019051458,177.52066483651677,B,C,1
None,Black,Homosexual,-94.50858202237183,-106.38893672537063,B,C,8.32475819901235,198.63117482694065,D,E,1
Yes,White,Bisexual,-217.9186468654959,239.51146978404458,A,D,33.971238591172494,-84.98558075131383,E,C,0
Both,Other,Heterosexual,38.70763762989705,-12.790403254022268,B,A,-7.480787116260624,66.32231766314523,B,E,0
None,African American,Homosexual,6.83417389746937,113.44460111494628,A,B,-161.9569043857532,23.075441743688184,C,C,1
None,African American,Homosexual,5.779935583279166,-42.644732186189614,D,E,50.641445339684296,43.63362438798971,D,B,0
No,Asian,Heterosexual,-69.245686542555,4.927136616262192,E,B,137.8256435644521,146.54506295611833,B,B,1
Physical,Asian,Bisexual,-39.85456359297804,-162.1620257591417,B,D,126.92799471054039,-259.1756996360482,C,C,0
Yes,Other,Bisexual,22.33348710505075,-124.30434281081426,B,D,30.480333824992123,-36.801094314257995,D,A,1
Mental,African American,Heterosexual,-1.5098363527804728,26.236088296680116,D,A,25.77283570917011,128.28758803007088,B,E,0
Physical,White,Bisexual,84.54806010130875,15.848131024033277,D,A,124.72649791088158,64.99709120385063,A,C,0
Yes,Asian,Other,-23.69658835624733,37.107064745742306,D,A,-19.90476624750397,-70.35720446925322,E,C,0
Mental,White,Bisexual,-162.38228871886778,77.67472762356454,E,C,56.03217521614017,-145.6777842912523,C,E,0
Mental,Black,Homosexual,-29.653106930754852,48.759383312240615,E,D,11.451193472820789,-40.29329504601725,B,B,0
No,Hispanic,Heterosexual,-39.15318954079011,-77.30865529173401,B,C,130.92218223604448,36.7423613577533,D,A,1
Yes,Hispanic,Heterosexual,-84.25481229232233,-32.19461897336501,B,D,49.12631282564344,-41.336595505205814,B,C,0
None,Hispanic,Other,-95.9094575685683,-141.55059391884475,A,C,-39.03248391218065,90.18053102766942,E,D,0
Physical,Black,Heterosexual,54.42320797719391,4.122542830510334,C,A,-156.63446455469082,-59.942343122380535,D,E,1
Physical,Asian,Homosexual,8.412402315894694,79.2684155991628,C,C,-92.26460008009795,44.993648758638756,A,A,0
No,Black,Homosexual,-208.08096399541392,-90.3159830467968,D,E,-184.21633840709916,-11.946029816683184,C,D,1
Physical,African American,Other,-40.664718459445346,-43.14488092757479,E,D,115.45545173146974,58.006195471747034,D,C,1
Physical,Asian,Heterosexual,6.116541437715339,31.439146215904863,E,C,-146.26748478420032,93.60609637436427,D,B,1
No,White,Homosexual,-106.66719661260065,93.13707420294493,D,D,224.07541173509577,29.476944042061287,B,C,1
No,African American,Bisexual,74.10931428323676,-96.82646953368096,C,B,42.64170284068555,-40.25980293341151,A,D,1
Both,White,Heterosexual,86.81019850363148,261.58478081666186,E,E,17.695411375956255,-62.55383663490106,A,E,1
No,African American,Homosexual,34.933925010333944,100.67912324096949,C,A,-41.95119071163724,-81.4979734786475,D,A,1
Mental,Black,Heterosexual,160.1301959433401,46.6869921183115,B,B,132.97387897826778,12.90411453667645,D,C,0
None,White,Heterosexual,130.53950181458882,53.297545452466096,C,D,-68.18740086670574,-266.2624671337157,D,B,1
No,African American,Other,21.082300455474183,-116.2295843878373,E,D,34.375119419091185,-107.47082674686419,A,A,1
No,Asian,Heterosexual,-20.183261980134905,-171.80590391191964,E,C,-92.62183218280991,90.18284330606889,E,B,0
Physical,Asian,Homosexual,124.14117859089988,-1.877500524900158,E,A,-6.516113283670265,72.20482066637138,E,C,0
None,White,Heterosexual,29.206782646992764,-68.75192233213886,C,A,56.45176392213512,59.2043337653349,B,E,0
Physical,Hispanic,Homosexual,-138.9783341410575,30.973274176849642,D,E,84.3565827913466,38.800130980096185,C,C,0
Both,White,Homosexual,-136.20295027798036,-129.85534688012348,B,B,-186.98321560064858,126.63988563629502,C,A,1
None,Black,Bisexual,117.18147689156986,67.28411928689276,B,E,-69.45220703121893,41.72131570281202,A,E,1
Physical,Other,Bisexual,-45.130746620088566,-99.63018800859406,D,D,74.47429986479507,-47.679667410406466,A,D,1
Mental,African American,Other,55.492318013771644,-25.954582868161104,D,E,-10.425527340596208,81.29382806945834,A,B,1
Mental,Asian,Bisexual,-201.06723438750018,108.86807525523936,C,D,-98.45060567831017,63.6467566541955,C,E,0
Mental,Asian,Homosexual,58.964571976743244,-0.9127342359348528,C,B,-120.71151707941735,11.782813809404052,B,C,1
No,White,Bisexual,-3.628285558664209,15.004777322538548,C,C,-51.59751281377877,-161.15231432727762,B,C,0
Yes,Black,Bisexual,-58.9681578326905,-6.09187147357621,B,D,-40.840552806194864,-26.693141730302273,A,B,0
None,Asian,Heterosexual,-144.11416647305956,239.16215635760216,C,D,32.05341842821368,13.112778953161245,E,B,1
None,White,Heterosexual,38.26652872589934,77.77775842008148,D,D,49.71915589247312,-75.01748665997525,D,B,0
Both,Hispanic,Heterosexual,-9.051502316910106,-95.54710335968274,E,C,41.97808499204543,205.04036093734598,C,B,1
Mental,White,Other,48.00782751040165,115.16625324001105,E,E,-45.19567897307499,-80.6371626056512,D,A,1
Yes,African American,Other,-66.85184300395221,-95.86470445282433,D,A,-54.292087595192015,77.39474285202105,C,D,0
Yes,Hispanic,Heterosexual,-21.58754285652535,-35.76111283533289,A,C,152.82254494206964,63.385062779476044,A,A,0
Mental,Hispanic,Homosexual,-12.920536925476986,-103.30249683848916,B,B,-21.833827445415086,-0.6352386821404918,A,B,0
Yes,African American,Bisexual,32.76643833670194,95.33505941788731,C,A,21.48053817402434,-24.466059247207824,B,B,0
Yes,Black,Bisexual,-170.9865173902183,175.2465631762182,B,D,-123.89892592786371,148.7282164037519,E,D,0
No,Other,Heterosexual,-2.504078228963131,-167.68538797360765,E,A,-2.3966867930743136,74.28378723668729,A,E,1
Both,White,Heterosexual,-82.23493688730757,-5.419490735056639,E,E,-71.18398618475582,203.21645483922634,A,C,1
Both,Black,Heterosexual,50.75152732524765,75.49495407468872,B,A,75.56994131444597,-30.141581714680658,E,C,1
No,Black,Bisexual,78.27183512314907,-12.986902917712422,C,C,36.774655502847686,-152.3519550305846,C,D,1
None,African American,Other,-11.66960282957298,28.043828984104707,D,E,-112.9836819196068,49.041284175688155,E,E,1
None,White,Bisexual,-120.50463351601996,-26.56120722178218,C,D,-100.4888231636865,-6.5158323423353455,C,E,0
Both,Asian,Homosexual,-13.794992448009696,101.7487594436929,E,E,63.2387297770889,23.583768540143712,C,D,0
Yes,White,Other,22.227110257451354,53.43463304548867,E,E,85.35323084464184,150.50993322271893,B,D,0
Yes,Hispanic,Bisexual,57.16789865204965,183.52957611586325,C,E,35.52821513100332,-168.03191501099965,A,B,1
None,Other,Heterosexual,-109.3981345281958,42.689213018805496,B,D,4.689333887477437,-200.9593343256608,E,C,1
Mental,White,Bisexual,7.249963793203347,-77.81634439720322,A,D,132.2361163494079,-79.43175584956175,B,A,0
None,Black,Heterosexual,172.36250284144722,-55.41924342839398,C,D,93.26688921191673,110.18371204001171,B,B,1
None,Black,Bisexual,-71.38855831551146,116.8923543234559,C,C,92.08875945598301,-146.20227981879918,B,C,0
No,Hispanic,Bisexual,71.68904957332818,-30.595700711754315,E,E,-101.6037668505547,24.79097826615952,E,D,0
None,Black,Bisexual,-43.08429171439774,148.9038865411304,A,A,106.39113006220369,54.61190764266304,A,C,1
Physical,Other,Bisexual,-34.731353418778056,-106.60414699270027,C,D,-51.687751955635285,238.8991894898159,C,D,0
Physical,Other,Other,120.87771820808074,111.39937482451312,C,E,-129.62064901680836,42.48860291707677,B,E,1
Yes,White,Other,-177.22996300507134,-54.56299477261193,C,D,126.47697365726354,-32.37606687656904,E,C,0
No,Black,Homosexual,-146.09091097931633,-103.30515878961121,A,B,65.92359301829838,-27.60319982275628,B,A,0
Yes,African American,Other,-138.0082239835,-124.15349900085964,E,A,-39.0001902460348,66.58648992463428,C,D,0
No,Other,Homosexual,102.26487847143761,-67.06220291828892,A,B,150.0784506149517,48.53916853425014,B,D,1
No,White,Other,302.2264362992251,76.31057581608302,B,D,-40.05735689626392,-58.8727174371425,A,A,1
No,Black,Homosexual,76.18484541036464,-271.4577556651772,D,A,47.88133376266634,135.11762044229312,C,B,0
No,White,Homosexual,36.76304156619538,-78.78415567947717,E,E,98.81443987012929,-50.46905015638979,B,B,0
Mental,White,Heterosexual,68.94947279618349,37.18432873740875,C,B,10.816730127819966,-12.735030180236581,C,D,1
Physical,Hispanic,Heterosexual,76.64964450919581,-42.49038101777075,C,C,8.460008570903073,-23.149284511448418,B,D,0
Mental,Other,Other,142.40093890307494,63.523365651260924,E,B,-28.769497517804577,38.11432902638385,E,C,1
Mental,Hispanic,Homosexual,7.340129907635573,-58.363472164221506,E,B,-84.4189049025354,-79.30563673579051,D,C,0
Yes,Asian,Heterosexual,35.05350749841807,124.6131565689117,D,D,97.79248267818785,-53.96273943018145,C,A,0
Physical,African American,Homosexual,-42.72416185632403,-0.7848387977158265,C,C,-199.86660002467804,176.71535722726227,E,E,0
No,Black,Other,-1.3247055909936907,4.176969364112007,A,D,19.316346336872986,-180.83130807660336,D,A,1
None,Other,Homosexual,7.211287514444245,47.28613177069191,C,B,20.568503139799542,14.417920100669654,C,E,1
Mental,Other,Heterosexual,15.921306470056832,-155.92809259197952,E,B,-54.39900046408685,-121.94664594859232,B,B,1
Yes,Other,Bisexual,16.875797509591813,87.04951709660914,C,B,72.16615116480052,-8.620257603994135,C,D,1
No,White,Heterosexual,-26.312557289688726,-32.9207612501223,B,C,-135.59339533493844,77.06700668740663,A,E,1
Yes,African American,Bisexual,83.7444385729328,205.81943562682153,C,B,-1.9201474818822597,54.00499169530823,E,C,1
No,Other,Homosexual,26.757394851210474,-28.992313776171052,A,E,51.406073766052366,-78.3672644375062,E,C,1
Mental,Asian,Heterosexual,81.19558266633237,118.59299983191558,C,B,118.47226834218031,-105.76367376108608,C,A,0
Yes,Other,Other,-68.87092572274356,-96.12924241535971,C,A,15.073442679819784,-104.26053982957902,B,C,0
Both,African American,Heterosexual,-78.13443781594044,-33.88719211070259,E,D,63.204861524533875,-136.38392933180873,D,C,0
No,Other,Bisexual,77.89068397189772,-58.86312658788832,B,D,-60.9901737486877,49.69628536785922,A,E,0
No,White,Other,89.36210247359286,149.9841186699713,D,A,-130.85854094080094,-54.92866304907159,E,C,0
None,Asian,Bisexual,172.96062027318075,-65.72868182147917,D,D,-154.19670110203037,-138.29541903669653,D,E,0
No,White,Heterosexual,82.45552962210911,38.29484185104262,E,E,-188.89386525724413,-146.21146218496835,C,B,1
Mental,Asian,Bisexual,132.6442123400853,4.586737497407456,D,A,-44.667170007967556,183.54148512690554,B,D,0
Yes,Other,Heterosexual,-92.27181972142706,-146.6939998668531,B,E,79.75170795808395,89.17900505201604,D,C,1
Physical,White,Other,-3.7961013897682236,36.792277072984135,E,D,201.87500517671185,111.12949012793997,D,C,0
Both,African American,Homosexual,17.73086017279867,92.25439713381684,D,B,110.33527679724442,68.32220671358355,C,B,0
Yes,African American,Heterosexual,-1.2034514888596288,-16.838503431795615,B,A,-31.70701545789535,-72.94812643410376,E,C,1
No,Hispanic,Homosexual,5.18951093626252,191.04837710776565,A,A,261.3572903624283,57.56485500995493,C,A,1
Mental,White,Heterosexual,269.6080511917125,-120.55314780469011,E,B,250.96154664567257,-61.43182125510822,C,B,0
None,African American,Heterosexual,-116.22857693128384,186.3756339328793,A,B,-61.75535967531631,81.02213182977287,E,A,1
Both,Asian,Homosexual,66.77801209984834,-112.66194743186703,B,E,-54.45132780036103,55.786660377727706,E,C,1
Both,White,Heterosexual,-95.61918741911005,-5.452089108737713,E,A,37.23215432268579,-23.274210251503554,B,D,0
Yes,Asian,Other,32.57627794081114,26.494016555320272,A,A,27.064646466517754,137.8850985331842,D,C,0
Yes,Other,Homosexual,-15.901681867662504,-38.22338076613128,B,E,-38.42925918542942,-71.16442028222775,D,B,0
Mental,Asian,Other,162.7539757132404,72.8379720444402,B,E,78.81587577067135,48.0158353732918,A,E,1
None,Other,Bisexual,50.06787831338837,-71.76143783280149,E,E,-27.178145360494423,-110.15150630816999,B,E,0
Yes,White,Other,15.476497096295466,109.43797795730448,C,E,-80.89190148664767,36.56683702028592,E,B,1
None,Black,Heterosexual,-0.014358156163455076,-222.15729421013327,E,D,-91.03525332691113,19.659848563076977,E,D,0
Mental,White,Bisexual,96.50260518286697,-111.19568463882008,C,D,-77.85946207588596,74.70601038991053,D,C,0
Both,Hispanic,Homosexual,-127.96930451198953,-33.92934705673012,D,A,80.13916528594778,46.542903940075085,B,C,0
Mental,White,Other,62.082859843894155,-141.9348677276672,E,C,28.271780396869634,-9.433705498958089,C,B,0
Yes,Asian,Homosexual,-185.2225652085605,-189.49154592828253,C,C,48.35518536379638,-91.76612783625868,B,E,0
Mental,Other,Bisexual,95.29611093661036,122.79812619086252,E,C,74.3496614925892,39.392560428364256,A,D,0
Both,Other,Bisexual,-131.71728329246838,-61.63249466354445,B,B,10.08121663564349,203.9616318530467,A,A,0
Both,White,Heterosexual,135.82569920920676,30.00727316437531,A,C,-25.60270932921011,89.7575196117027,B,D,0
None,Black,Heterosexual,-67.67274347171258,134.7700646031431,C,A,72.38291608008929,-116.61274861572102,E,D,0
Physical,White,Bisexual,-101.90688081650323,-160.90484518674552,E,A,26.687796345601768,20.831660642593324,E,C,0
Physical,Other,Heterosexual,-61.242068989436596,63.72187827980442,B,E,-38.181266742800325,-75.42880956717339,E,D,0
