disability,veteran,Religion,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
No,Yes,Christian,Other,C,-91.7509258152974,6.616399490819734,-92.23577847149986,-72.39902084729778,B,39.90359654014063,B,D,-199.45610072591234,C,E,-36.79664745425821,52.03702262083395,59.861090168314576,-91.2039994763158,202.35220924954837,79.3263272942873,0
None,Yes,Other,Bisexual,E,-34.583049161568034,61.037518690986325,-1.2079469622333048,-73.11241068427027,D,160.90826312278352,D,B,-106.15222605935357,D,E,-73.35358478208578,38.762441997504936,88.25986949643175,102.96506628721096,100.7996522915886,-171.62740032927638,1
None,Veteran,Muslim,Bisexual,D,-42.89583118219918,117.60487524456506,152.95867531692124,-26.887241777122284,A,-172.27838124981415,D,E,-211.69238423296636,D,C,-31.127891849729515,86.38551217550298,-7.153220249366214,-3.435074509231594,-103.71397699506414,28.48840895342138,0
Both,Veteran,Other,Other,A,44.97569539752271,86.74476289297282,156.1616107080211,108.27487181721426,E,10.205765911801247,A,C,32.59412315611734,D,D,86.24442647634811,151.79334971121276,-122.90508769504686,-131.52312047023082,-166.05721498815933,-50.463203665563725,0
Yes,Veteran,Christian,Other,B,-177.91908249977715,-65.93808561068545,25.61375863512635,-4.937768178192675,E,109.95900926342364,A,D,40.711703491795234,E,C,74.81047153804587,-57.518300182649625,20.322544105130742,-89.22687265287733,45.280271117903204,121.93841869059628,1
Mental,No,Jewish,Homosexual,C,116.86233639296701,-11.504035836766331,213.9481728913202,-26.1800638121686,D,160.75583457009392,A,B,-30.87071303606242,E,D,149.77038607952076,-16.327026716631448,145.54614656946129,61.49903138440723,6.530131667022321,-4.77924511703078,1
Mental,No,Hindu,Homosexual,C,-14.870450398878196,17.41594915184801,-30.525304462759895,-114.67550364897745,A,-135.97243412597163,E,B,136.2737047828661,C,E,41.74836525252895,-42.10552353633219,-141.2231280849184,155.2324712908951,-186.8302690838225,-34.419343920477665,0
Physical,Veteran,Muslim,Other,A,69.11230575065291,58.82219634876997,48.63710168102905,17.54161361946049,A,-80.65470585571585,A,C,-27.70141219172848,D,A,58.797047201728304,113.92022895270732,-28.08199356137656,4.620397270542048,22.973426649412197,-157.67817000967153,0
None,Non-Veteran,Jewish,Bisexual,E,-42.0778706968435,-112.03055945362688,-148.7358712887952,-39.840240198525834,B,37.84720139643674,D,E,-146.8620139874709,C,A,-136.5741317840009,162.9685338924401,-50.513273731964716,103.62928468099186,-60.04569499818783,-99.92952070091562,0
Both,Veteran,Christian,Heterosexual,B,56.62014717948676,-40.53097849513952,14.65866977875977,92.87182046238594,C,138.89683770910918,A,D,131.47178585858862,E,C,-77.05425056825827,-15.87250590106512,-195.8592102671478,64.91490986731017,-52.340574956032185,-2.411775404817325,1
Mental,Veteran,Other,Heterosexual,C,-55.89746929981513,65.47117856091018,79.22062899838241,26.70408988338611,B,121.08484840133676,C,D,39.12383524703465,E,A,-12.593677892233043,38.751568277143434,118.7924228716244,25.89555446871848,-40.40612259590172,-48.10409909665172,0
Physical,Yes,Jewish,Homosexual,C,-134.41350083311065,-124.46855570439392,8.823220413792352,124.04885662966439,A,11.992074445411353,C,C,429.0877188431323,D,B,141.24760682329546,97.90169500335652,215.33671236963406,121.41322664660305,-195.4404936420773,84.31958320615283,0
Mental,No,Other,Bisexual,B,-23.71540407216937,20.012074120814553,-0.8504548738710153,28.40227525003492,E,142.17411313653605,E,D,13.788481170524832,A,A,10.812218579069471,160.46288516320993,15.907302675825798,-28.792473276820747,10.348641011876829,82.75535800878285,0
None,Veteran,None,Bisexual,E,-77.11630388644359,28.462386419496262,52.851298810473324,156.29719851977927,A,112.46878606752888,E,C,-63.335034028277995,C,D,-78.605150204722,-56.63921981711337,74.94200512724728,-82.80552697150205,-47.84945048547225,235.93005369290628,1
Physical,Veteran,Christian,Other,A,87.30833990979,-140.90021708446702,98.2896134181605,41.167209853378836,C,102.35406327379857,D,C,-126.83823833417472,E,E,-10.587590505779113,27.998663390834583,4.808326509027774,-48.21626752850941,105.08882304918549,144.76838786873708,0
Mental,Yes,Buddhist,Homosexual,A,-15.180160887203423,-57.25706382090272,141.8496042618792,105.66952860033237,B,-57.10615812803043,C,B,32.51238365454919,C,E,77.99577366375678,15.860394435119607,58.16211352454614,169.12322305334334,72.70312745027184,2.0055646271371366,0
Yes,Non-Veteran,Jewish,Homosexual,B,25.72781449866186,-186.99446815578997,-68.0530169456186,121.7602165123561,B,35.3847210259447,A,A,40.76490209054768,E,B,55.49363683647619,62.37993217721646,-133.37499085549607,127.39063393234593,-231.02335884792234,-82.56994156421109,0
None,Yes,Buddhist,Other,E,-27.458646435005246,149.65203219964107,-17.556432920611396,18.840432552928483,B,44.664058640920494,B,D,8.475139460558742,C,E,103.71784023265252,-260.76120487705225,73.56066941807174,-139.13121719423546,-11.771726185969566,9.116213836250424,0
None,No,Hindu,Bisexual,A,-148.1385157625727,28.736919525749183,84.30202895679031,-137.51520301998775,E,83.83781569134156,D,D,-94.20355933257542,B,D,4.377551682612084,13.395503158027832,45.22622012847212,32.288714759470984,-193.27624682060375,49.99293118141609,1
Physical,Non-Veteran,None,Other,A,90.51783759660493,21.262283546576068,169.35000395741258,-69.58768830955239,C,-35.98100136193314,A,D,8.783777222181364,A,C,-89.88501106747749,20.378444404225192,88.46253630701547,-17.528449951337898,-9.192484761110462,-193.2794177514919,1
Mental,Non-Veteran,None,Other,A,-95.1235998446427,20.706058224705377,-0.3884533414433984,32.61066545033217,C,10.097797073348506,E,C,103.44825418667037,C,E,-97.34865807511554,133.33966999913113,80.13813208692765,-16.34089508139459,-41.992571389432364,-73.43794055031628,0
No,Non-Veteran,Other,Homosexual,A,24.48216991826451,33.79872718068137,72.91299296062633,2.5182940049807447,D,15.37468688403674,D,E,-38.15603083822639,C,B,-110.20961351123685,-107.09507654002215,43.85679580983411,134.431231250602,-83.08143169081823,-155.32999258994693,1
Yes,Yes,Christian,Heterosexual,C,26.176849117240497,93.4960463717471,-137.04460643149085,-3.9506021911999403,D,-0.13182729350581407,D,A,54.06964081611015,C,E,41.15054220514968,-46.73211488803743,-73.32560246797067,-61.94898008135718,98.77552332248453,-80.65028467068154,1
Mental,Yes,Christian,Bisexual,B,193.9262269520412,4.055945866283206,3.769899590043442,28.093413161613423,B,-229.71889626937153,E,B,101.88454943494844,A,E,-33.996504975061704,-29.85675494222338,30.743958696774897,9.945327247099453,131.7936546602574,183.43770854470532,1
Both,Veteran,Buddhist,Homosexual,A,-57.98882589698769,-107.28712320536683,17.99858010205524,-31.2136534642523,C,41.40310894254178,C,B,-114.38444019394329,A,A,-169.30351426847693,169.50512604061453,-169.91634847383594,61.797032452302716,13.765930798727974,37.51988406447968,1
Both,No,Other,Heterosexual,A,171.41062042801784,40.50730065312966,-18.71722314723296,-9.82291338614134,A,-289.67321284214995,D,C,101.2814697381117,E,E,-108.94430289575413,-26.748533899140075,63.8569690500639,-169.76532954610033,84.61264442254304,-32.690637369280914,1
Mental,Non-Veteran,Jewish,Bisexual,E,12.814964858136655,-3.7810660400683185,-46.31403220760291,73.04674824016702,D,-47.17500875251497,C,A,-18.94599898105007,C,D,-176.89590463420532,33.225687609349734,18.15225019504966,161.03978122848295,-172.20556840909376,-138.79138673746388,1
Mental,Non-Veteran,Hindu,Homosexual,C,-102.28666323736594,12.299660213899385,-49.629264000281644,-18.126009142217587,D,16.229477127700793,E,D,-11.957391875083166,B,B,34.556306200994726,46.50355800744183,22.335416478755374,-22.473004611617174,61.43374219056656,21.41574618361873,1
None,Veteran,Muslim,Other,A,-64.60873328078591,199.13482062222883,-114.69220870383721,90.03618599364997,C,160.28545985424958,D,A,27.022966556604803,A,B,-7.3867547127247635,87.03823159704095,93.6887765921664,158.94304546357404,-0.124623743291182,-57.44137273076545,1
Mental,Yes,Christian,Heterosexual,E,-27.34050397134634,-114.86791385436959,28.828476112162495,-23.937316277435055,A,88.4163510943698,D,E,-32.790639539490165,D,D,-77.15706249957506,107.19663691745266,-14.74175024651867,-7.873048256215948,-13.098732119098552,-102.79135026252813,1
Both,Non-Veteran,Buddhist,Other,B,53.93629155642575,-74.00253637333537,-31.583779483225406,18.122730933266034,C,134.99430220856667,A,E,-89.081443636827,C,E,16.548191213344825,121.99347501867388,-106.1901486293082,85.84625344528517,-118.28676448964677,32.6748003623949,0
Both,Veteran,Muslim,Other,E,-136.7372433445977,-4.020841484688136,156.96089127995222,112.05978937771816,B,-130.49820961651042,B,B,4.1253645991866845,E,C,88.67496635079364,140.76210385684624,-92.188058302346,-77.00675020464097,-32.91716138222409,28.722799975466533,1
Yes,Yes,Buddhist,Homosexual,B,-290.7635003592342,6.4700933127360765,32.96201691169428,121.90051199415002,D,-21.74257542351295,E,A,-32.72197003962598,C,B,28.827459900766645,200.4266145260965,-139.5479081413844,-130.7256769163628,84.67677741375257,-93.10851042922523,1
Physical,Non-Veteran,Other,Bisexual,E,-101.72966028799956,-147.26221739603182,-101.4611711521497,-249.55231287691907,B,-88.87030540102347,B,D,-71.09593507052449,D,D,-52.3722805290931,-112.10637749253358,40.23029061993323,2.8021364656518792,-216.95917313561398,103.31360865192127,0
None,Non-Veteran,Christian,Bisexual,E,-74.46061363788044,-159.58760591528525,64.29670050479167,22.759717540987918,B,-5.851051225882088,E,D,22.89858710212542,E,D,5.065124534856655,-93.61126425494422,-15.469679954953254,-25.88967423838213,-151.78068929244876,-33.93705734362024,1
Both,Yes,None,Bisexual,C,-68.08418701264027,-177.90282478863455,35.72221796479113,-43.20058024046992,C,-5.391684324417511,D,D,55.19637680916698,B,D,82.4913002107968,-64.99574044683392,-17.206102281381053,52.856244158471924,-78.54691382956783,-126.00790432648756,1
None,No,Muslim,Other,B,13.455681342976458,109.58246985249909,-180.29150823205612,-90.46183697671066,E,-4.8058434386091085,D,D,5.613419204760011,C,A,-104.85832230256594,35.260529843441915,50.78612211914688,-100.1786942290431,-9.056077319687539,-46.58806649537479,1
Both,Yes,Christian,Heterosexual,B,75.73431293101787,-88.8384970712778,32.73509996470339,151.46307963191597,C,84.3540383207015,C,D,-44.79582221687631,A,C,-89.7417188937349,-71.23101415002697,-4.284004170109128,39.14085040041598,37.979953629228845,-23.504161416945838,1
Yes,No,Muslim,Bisexual,B,14.610247307764388,-75.5088096102329,-10.036499072843386,27.007209763701795,C,26.86423661409606,B,E,-15.304085414432988,E,B,-33.82759092278973,78.74833919597228,-77.57702061024916,-46.48396671900193,-25.769159584431296,-102.71883770670644,0
Physical,Non-Veteran,Muslim,Other,A,117.0566198748761,-14.343598080162051,212.47935738917653,11.78590636825136,A,-0.46441162524429114,D,B,89.50519266092304,C,C,138.4176747547608,-61.7653233495478,-102.6064587455417,124.3667353655413,-114.85639305489579,-94.20739633030765,0
Physical,Veteran,Buddhist,Other,E,85.38193098308669,48.30353252782827,22.74712926397422,-95.60728513533302,B,190.54614193383227,E,B,22.759871682669168,D,C,-40.902913878029686,36.622677246617286,-20.399915064325082,-22.769564137203723,-243.61154960814875,-28.05610034167768,1
Yes,No,Other,Other,D,61.5465825713767,-27.3964907712385,-125.06165383220119,40.32360371753704,D,68.71660271504967,E,E,104.031691993418,E,A,121.71482567113954,-14.890399067578644,71.76789721791359,169.76755337567613,-46.98379842154641,-53.80228145187294,0
No,Non-Veteran,Muslim,Homosexual,A,46.48456431991422,-53.04693279640211,-127.62282747229989,-176.28251180994056,E,85.97742640120136,B,E,79.87437166589314,A,C,113.48488208336065,-112.83890655210851,135.75736005911776,119.58692956171181,-45.09436954066425,-263.27185079943393,0
Yes,No,Jewish,Other,B,-108.18660198733778,133.5429823042818,13.981726597079602,-39.890319393093215,B,-104.18269257834352,C,B,-39.85569004748101,E,A,-21.684302251269294,-12.065805475402803,-84.32118540270241,5.091473700026059,101.45482936254811,90.09270070941977,0
Yes,Non-Veteran,Christian,Bisexual,A,131.59313490917336,-268.18857076519765,-68.36402960303006,7.703347291422224,D,29.68158938912669,E,A,-109.61081513779969,D,D,-58.80777524310303,6.321960404973187,137.9089682637593,32.892580563937386,-24.52059300597757,-64.60204885082001,0
Physical,Yes,Hindu,Bisexual,D,65.07109680139645,149.02871555956412,-7.984243185974566,-194.96014291365435,E,-84.12137823520486,B,A,123.46425076351129,D,B,-34.80212090884421,38.60211970497151,148.0864664430511,-100.68350585547176,-191.96561984448047,-6.267127254272463,0
Both,Yes,Jewish,Bisexual,D,123.31619191907495,160.8274068023742,-30.39370644836042,47.32926411709525,B,-92.98044732819362,B,A,-118.14104463780907,C,E,1.7379479792728354,-2.031409400320356,-97.50644933225436,-179.85522783918228,33.28416397125285,-100.31780936680661,0
Mental,No,Buddhist,Homosexual,A,-58.36269291386852,-21.275944085453943,58.44350173813171,-13.992665833938803,E,145.60346637472327,D,D,-9.938434325385387,E,B,-108.16117146809603,171.0890927271825,-185.55698367070045,42.28352781761171,-188.34595818201154,-146.59031796210857,1
Physical,No,Christian,Heterosexual,B,-161.2478898948974,-45.18952976433001,-42.27783692472467,-10.041475953917242,E,-22.831834791822857,C,C,25.97556285144258,A,E,66.0876312200678,195.38402650680985,-67.60693839282092,106.14985315462162,123.36624969947943,77.46656647375013,1
None,Yes,Muslim,Homosexual,B,38.32662539826286,120.35975031396393,-94.42773897743888,-202.29618306348976,C,70.73100709186025,D,C,146.97622143530742,E,D,-40.5543054243889,-37.349806147920575,45.874250135646896,60.2143814189105,-185.2125546687212,63.76148256300683,1
Yes,No,Christian,Homosexual,C,150.05256997118647,90.14406466442693,36.05105013001081,4.099519302347717,B,-77.04353576538618,C,B,-63.093185560278734,D,C,-15.104623366858199,190.51270842855342,-37.48804752593852,-89.5382646590472,9.122219877998957,-12.050586773153043,0
Physical,Veteran,Muslim,Other,D,-79.22214080936297,141.2437591560691,67.42776279098788,2.58719335500102,D,56.69513459626425,A,B,78.23670732711273,B,A,28.89392768238052,146.64423967579924,-18.59181255935627,-176.21524022616964,19.51781459709813,88.47901984543842,0
Mental,Veteran,Christian,Bisexual,D,179.57401892126933,-52.102478944772,-15.426370404618261,7.320108367013689,D,-5.982450194847109,A,C,-109.68458092471644,C,E,127.70278522946566,18.08028497616227,-64.11650048663547,29.21426701996567,83.11800329704063,96.53888663905636,0
No,No,Other,Heterosexual,E,26.576213707573448,-106.85703841051706,68.58451336710759,94.92065964298348,A,46.911681129454166,A,E,7.204330262359562,D,C,121.48576407578129,-78.38128290182134,-80.85699839002578,9.606083550764879,33.33899523033558,-91.01673841825068,0
None,Veteran,Buddhist,Heterosexual,E,33.82660787828331,75.4152557993462,168.86586795002555,-68.88951707123147,A,-216.08762121812995,E,D,-42.052468956935655,A,B,-198.74050875042158,-49.37547825756588,47.37761981894944,-54.997595641050104,-50.852460721737046,-88.21469910997908,1
Both,Veteran,Muslim,Bisexual,C,252.15677824903068,-14.397978763484346,-101.81440963084853,191.36961636358888,A,32.41204141357015,A,B,120.97275569838597,A,D,-166.08812628538703,-168.68544542902652,-37.799100751203554,-143.5560652721333,-26.721176493018095,75.73481382348118,0
No,Yes,None,Bisexual,E,60.52204611895103,220.88246798648638,-89.89428744520833,-207.66135921370773,A,-89.65775482451562,E,E,50.062118514741336,A,A,-3.3720365459000092,-168.11532934706554,50.52346214175888,-156.0771454598324,1.9707716058809728,41.909858738788046,0
Mental,Non-Veteran,Jewish,Bisexual,A,-49.521388520241025,-116.1302387126111,-100.38834290268137,245.04631231621605,D,-146.5643318495481,A,D,135.37707219467882,C,D,119.7401336771289,97.76267460868286,9.902862043011817,112.56866641477812,178.60709265832892,105.09075392243152,1
Both,Yes,Other,Other,C,-7.3247043423638845,180.03060843777052,-73.16665677371782,14.469595731113403,A,-31.344671965077282,A,E,-57.42366766572917,C,C,-131.347592406166,23.46168975406713,29.412066145616294,-69.12924135193973,13.46536443703204,31.239862732058242,1
Mental,No,Other,Other,D,-127.67992846921106,-21.40644572144516,-66.81789092513893,80.72376683033792,B,-9.185474092169855,A,B,40.43573716662621,D,A,-10.495987431263925,-89.581842804505,-153.28369718879122,99.86231760481917,79.84126052839183,18.61318570478309,0
Physical,Veteran,None,Bisexual,C,34.42708524313019,-16.75872276871816,-191.8225338191445,-46.22996994208806,D,36.41280300782858,C,E,-63.36124943101819,C,B,-58.24487814833708,12.68109651790977,-100.11609979047394,33.0515542452214,72.54398365509084,14.577593318608054,0
No,Non-Veteran,Muslim,Heterosexual,C,-37.692198151511256,-232.12168417537166,-110.43275912724356,-105.94931916079275,C,15.465033331273698,D,A,55.32201265649967,A,D,100.69172106613628,151.53603356856445,33.31575521704272,0.15880598553303216,-97.85630041984632,91.14782779866623,0
No,Non-Veteran,Muslim,Bisexual,C,-68.2079641646691,84.54365038889053,163.6572082613062,-22.15049300008203,D,-98.70247946025363,C,B,-17.64063692708391,E,B,-304.20410068366056,195.5921769886045,65.36652431186144,-23.743706129934242,84.27635414823969,-10.831110026751272,0
Mental,Veteran,Buddhist,Homosexual,C,94.90198194631407,39.65029930497238,-28.69203478620913,20.638994511182588,B,-91.93475947725798,B,D,-117.85586874214225,C,E,-4.488832350372389,-190.15482546171313,-52.877389233993874,68.32776094516248,-69.4993751264698,58.785472263303504,0
Mental,Veteran,Jewish,Other,E,89.283307878867,97.59222627109571,41.29936297219673,72.76059030208948,C,-17.195216783030983,B,C,-131.84546701875564,C,D,-68.44654030731292,34.08955566088313,178.20475529011836,-127.19594534580656,-204.68614992304208,109.59698456449335,1
Yes,Non-Veteran,Buddhist,Heterosexual,D,30.275866623856203,64.69700479634132,-55.90593890577611,21.078778883472708,C,-6.257694510606791,B,E,-33.282129131345464,A,E,-79.6855212626294,-5.080140507915648,104.36144333661879,-41.06442668787712,-81.69392567075403,-14.353696741245006,1
Yes,No,Jewish,Other,E,56.71875066894738,32.81585361847165,20.174901077766357,-57.283767184486514,A,-124.54903639836259,A,D,-94.56189988162386,B,D,94.37179408386986,64.07459677948529,-22.168331833067832,-61.993116073383504,32.38418279667702,-169.09580055828368,0
Mental,Non-Veteran,Jewish,Bisexual,C,73.04417082220326,-75.92427023787687,-47.81742155121427,105.68722318162378,A,14.861516210335267,C,C,104.92062521685543,C,E,-12.995262569252567,125.91804660492936,154.55635626430833,-32.671672520430974,130.4809875612456,-54.92788184957599,1
None,No,None,Other,C,-38.878968824139655,4.877948134744185,47.89355528677991,-43.63959791327254,B,42.52393862516987,E,A,-89.06042336533197,D,B,81.16424397260018,-104.65939369380351,88.61009905762087,-85.18901544726816,-63.36535177834557,17.46735437569834,1
Physical,Veteran,Buddhist,Bisexual,D,39.867254148846975,-111.3908508052446,-198.5817395861358,-47.2275427155883,A,44.878121064753024,C,C,17.436896526374014,B,B,-20.592951631734845,68.16882162634997,114.3695865471164,76.90784029771864,-83.28439416091953,34.171060336452,1
No,Non-Veteran,Jewish,Other,D,-1.439621738837571,-39.214642597259,66.85817605539157,110.69321183592618,E,17.58484832469061,B,D,27.048076355078475,A,E,205.31229207112145,-51.915401256461735,-133.04680317327367,-52.750719862759546,120.56256911098646,-16.75696870956555,0
Mental,Non-Veteran,None,Bisexual,B,-192.93082076901626,-46.59231264368798,-23.581952180977954,80.67875838370375,C,-0.7476216591374854,A,A,-33.53575656789829,D,C,-69.83136759863645,49.64700259408024,-59.5680847560337,56.78750410389325,-37.68264874183598,3.4766050496266763,0
Mental,No,Other,Homosexual,E,111.33004233448666,-71.97592337973113,-105.08334822787798,-21.284686080561073,C,-115.53632931752583,C,C,186.80082146062466,B,E,65.24059956091557,-91.04247929831179,-118.51158277659799,52.24300738851766,-7.226749239044661,39.33882393019816,1
Both,No,Jewish,Bisexual,E,-78.4401852511471,-7.94157819123136,53.77105467230414,-48.51384359262584,B,-52.011185643499125,B,A,-15.996214465237069,A,C,216.60329494623113,-59.351548503895934,123.75279269482145,128.63068204179976,14.78424164844081,-74.82925192819522,0
Yes,No,Muslim,Other,C,-179.22616474499233,-65.55378717378827,19.03584609446743,70.58348006936774,D,81.89407787031139,A,A,50.2891465102434,C,B,110.82517422857225,-55.78924940193048,2.050888914076465,-57.673361010363564,-233.53002899873422,-129.65321749653566,0
Physical,No,None,Homosexual,D,28.478136571503594,-200.90983129296464,-65.62475855682224,189.71657029253194,C,54.36370807436196,E,D,-160.6296053054946,B,B,-153.0109533725324,33.789815398923665,-53.436091987640864,-132.39672120088,-56.692969377685706,-113.11133304479326,0
Physical,No,Muslim,Heterosexual,C,160.08409097517438,72.24448997600086,-27.843878803113277,114.68652957954436,B,-60.152509124410656,B,D,98.4799360749773,B,E,219.4432835640704,-18.450006107603077,-110.25293527871428,-74.11670566596999,9.29484825856837,-56.025877709607194,1
Yes,No,Other,Other,D,44.32317174894739,54.04653162047821,23.284706970127882,-170.2131357564607,A,20.455844324499605,C,A,-28.22583538256585,A,E,203.05685707192362,-36.210133999695735,-20.35719332016245,-86.91343169414388,130.59333277827403,-15.110943906625554,0
Both,No,None,Heterosexual,E,-32.21480130020872,-66.03428035020856,-18.054884348436666,46.66511939828986,E,59.25419011636319,C,A,-182.19672242956176,B,E,93.17797041255214,-122.67905212505727,-38.70888157295165,-6.404710950872591,62.63756026337926,-25.59679074897254,1
Both,No,Muslim,Bisexual,E,-37.08929392203644,86.48430563198441,-145.5997262103772,-145.92781536902314,B,21.207940196371226,C,D,64.13467845430014,B,E,170.7961907728473,-28.529053417739885,78.37445747405836,12.586997986292337,-46.749108216345554,48.9543185846466,0
Both,No,Muslim,Other,C,60.109616971123614,-35.138571499043735,-163.57782821106778,-130.23473425229585,C,-54.046127226014704,D,B,50.884290247125705,A,E,152.36818529049722,141.6553453979427,77.61227614024531,-48.298379797193384,80.80255596437541,-5.667407679462821,0
None,Yes,Christian,Heterosexual,D,-18.754754179007296,-68.93673818600688,-172.31757463258162,-14.072561006417628,D,-81.49796832223073,B,E,-193.0256805787337,D,E,-67.17930656085177,65.27636993761641,-144.15093369497467,101.1071918446087,-22.7358135605403,-82.1043470866311,1
Both,No,Hindu,Heterosexual,B,170.3044936559521,90.79161868844336,205.19591801788013,-124.93879913028142,E,-17.69916385093641,A,A,17.73170368801608,A,B,72.44583713439971,-199.4093665603081,-65.993023605001,-210.60320727499308,71.63474467912661,152.37794388159125,0
No,No,Other,Other,B,-77.92396308277777,-84.45727364103543,8.511179869205346,104.1118108423522,E,138.00758976497775,A,D,-201.58103297352753,C,A,-12.48522532525792,-23.8537303617965,204.46679380662047,133.92654285025978,20.035505820728922,-87.29754622267961,1
None,Veteran,Buddhist,Bisexual,B,62.701174943316374,-50.38007718954541,135.52361049781513,-9.490663727922193,E,133.79249949915743,E,B,83.93407568317383,E,A,-94.78962239383559,-9.594420451017092,-126.78538643859541,53.28528158605644,89.86957541271391,-13.39392537512389,1
None,Yes,Jewish,Heterosexual,B,-23.929902611281193,-85.46092453718987,64.54369381352059,16.807588549565327,C,-31.72931704578653,E,B,157.45953236079288,C,C,-108.73831010461119,-170.72182193236972,-93.88989487995273,79.47088974609083,-67.38108350067931,-94.78317473195595,1
No,Veteran,Buddhist,Other,A,-25.793884220242813,-11.884621229528777,-192.42120294094653,-11.806938524144543,B,-154.57351488675016,B,E,107.60458194241073,A,B,25.893670924746537,-55.27248311765085,62.46553344493274,-21.1742527677785,150.91701490022638,-112.47577659013916,1
No,Yes,Jewish,Other,A,-74.92993292443873,-159.19634309773292,142.37265964645138,226.08575289619702,B,139.29878738777998,B,A,-17.976818576694942,D,A,-7.782082956883982,27.46598889687365,137.42364724509358,-107.68879868950185,-58.03727199771188,-147.94713295458178,0
Physical,Yes,None,Other,E,-8.217987252385385,32.5728773494321,155.2729406250291,195.55465255860705,A,-27.11918055850929,C,D,136.91647420334678,D,C,-120.95952624165389,-6.987879698125832,82.67021003107138,172.0726091489692,-137.71596288078086,-133.60748761528168,1
No,Veteran,Christian,Homosexual,A,38.308603849074494,-128.55499685051234,151.56775954152403,56.81658465960734,A,-40.14302343279569,B,A,-141.8076966452906,B,B,-62.629743247520054,-26.918323417564103,224.89675297238264,36.284428692889506,-38.612005595546535,150.16608050446558,0
Physical,No,Christian,Other,A,11.914564162108112,41.537664649206654,-0.9070303870916532,-80.34262465299908,E,123.45192677054868,B,B,-115.12674972991323,B,D,-99.52881211156142,-50.093651649395,113.12211935662685,-173.27319701864755,-200.41556367724294,120.83667438006019,0
No,Veteran,Other,Bisexual,C,33.23263726029598,-95.9646751055115,-194.17420189408122,170.44485331842967,C,13.480735052900483,E,A,-175.14527999265272,E,B,39.409049124409215,-139.34080596725175,20.54174909473065,-136.15839079083696,122.0774254810993,118.67743831559035,1
Mental,No,Buddhist,Other,D,-102.48291806554231,-46.03154943250767,-115.35873608536238,-137.8432090253242,A,45.10472247983342,D,C,176.54008169334782,C,B,-44.01417418597639,35.73779640005398,30.29091754129938,-52.547817953020605,94.63778429414572,-30.420040082016342,1
Both,Veteran,Hindu,Other,A,-85.25335443264083,0.89093559052395,-147.40296020623384,-22.899187183497265,C,107.85773382227009,B,C,-40.77217553714954,E,D,7.589024436841328,-71.04422470526059,133.4719585416531,133.12134797772117,161.79470604475623,-159.80454928486083,0
Physical,No,Buddhist,Heterosexual,B,-49.707383577570255,112.75474456262589,-58.4790798212461,95.2557338810845,E,-86.32715392281834,D,A,-11.244427095869632,D,A,-30.547107121850665,142.6970070481551,-145.14340826649564,-130.6580830527513,-28.818796852897442,-75.05338282405808,0
Both,Non-Veteran,Hindu,Heterosexual,D,-167.26572720867293,171.14983570573875,-163.04350747021866,119.24217849716653,B,98.01925890292156,C,B,47.11382751369417,A,C,-3.6138001679085185,57.60056884065074,-36.55950871171536,40.69752906733374,10.632783199455188,-40.79950287874779,0
No,Yes,Muslim,Other,E,-76.79093733435701,145.51752858057125,86.88371566885814,4.088809823087029,A,78.22216479693897,D,C,25.620269654125593,B,E,-242.56816935224327,-52.34398068760242,28.18506741864844,31.412478492213996,129.81814048081108,-108.8869323694992,1
Both,Veteran,Muslim,Heterosexual,C,7.265400545337425,206.60850896020756,-129.5692689617036,-140.6286533840176,B,-128.50173726184522,B,B,-4.060254140211906,C,C,159.40149515710706,84.00637910867475,15.56675212034083,-306.2656326450184,-99.58729679275434,234.40109507804158,0
Both,Non-Veteran,Christian,Heterosexual,D,32.04424575963241,39.768127724094796,-45.7207466641133,-53.89340759124516,B,-15.87713366860169,D,E,1.140013252030511,E,C,-73.93475469645267,-0.4929331360352969,54.834829074134916,20.87338677439879,112.63314711766452,-105.02799894700232,0
Yes,Non-Veteran,Other,Homosexual,C,59.550309720827435,-26.20560406041083,-39.001520129830716,-28.13203334932973,A,113.72530900021775,E,A,-15.255520125637666,A,C,174.69164708114218,-95.49700776052669,-42.19647979381811,-11.409966303233702,-94.4099067650041,-57.343603525327545,0
Both,No,Other,Other,C,148.25212562227216,-42.253908393764654,9.334527116679054,36.908588893815015,B,121.64973362833705,B,D,-24.44802526557391,B,D,-48.185161537682525,4.968371599376295,10.430978875962388,34.036840964295564,126.03254439058989,-29.225565190847025,1
Both,Yes,Buddhist,Other,A,-112.12946861858757,-18.19784449182263,86.7502319349334,157.80420022455849,E,32.79122786623087,A,E,55.88067723071738,A,C,0.6887461675597968,34.78311762773506,-27.536542425537093,-35.08269413953865,145.7826568164472,1.0722969821808779,0
Physical,Non-Veteran,None,Homosexual,B,154.55421176938458,-1.6451313932396385,-63.50054418265096,-37.01703290463567,C,-122.56127312861183,A,D,250.07398132711543,A,E,-111.1705762973268,-82.20158949876868,-160.2224939284523,-24.937590958236548,162.82013960994846,-40.68287265483843,0
Yes,Non-Veteran,Jewish,Heterosexual,E,86.46720706379978,209.4428388268722,96.02389183579461,-102.52505185026257,D,207.26295317887326,C,B,-94.97607748942929,E,A,122.52669373694359,28.346014296452392,92.28191029458387,-42.72222739551982,-81.22937627069969,-24.243844419705074,1
