Race,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
African American,Homosexual,D,E,-88.0930245855064,-23.18007106608868,C,E,102.56131863549189,B,0.46481301968548844,69.44771922623609,D,C,C,38.31433247067748,38.67730441982642,D,68.58457296874602,B,1
Asian,Heterosexual,A,A,147.7822634052628,-67.14700754276193,A,B,-54.568033186087874,B,-29.525616511804092,-127.87238604480157,A,C,B,-153.0107743605713,-211.73759967240096,D,-15.649156139435286,C,1
Asian,Heterosexual,E,D,20.122448844893295,74.75617664973439,D,D,-54.16394702284207,A,36.38461287951751,148.70086800711942,E,E,B,84.50236356879623,-90.10434440807343,A,-18.609375786262746,E,0
African American,Other,D,D,-39.198670264840366,72.50579983569196,D,D,138.6824795202205,C,7.282744634260157,-48.522426314108664,B,A,E,-100.5881239692789,42.9895732903046,B,27.64151312302407,E,1
African American,Bisexual,C,E,-52.32061775341378,87.49977293607564,C,B,-20.137582802126825,B,-99.04058905801286,45.48817520534189,C,E,E,56.48056621714424,150.66857206159148,A,49.239457736648525,B,1
Other,Homosexual,A,C,-70.09210898487657,-13.098251860373114,D,B,-32.15789633008866,D,-131.84747146802772,98.95320058757717,D,D,A,2.9813570880625186,28.33140861483217,D,32.33951563201226,E,0
Hispanic,Homosexual,D,A,-54.63379703299762,28.6289282708701,A,A,46.769791967230034,A,-73.61426870747923,-44.042003928721876,A,C,E,-109.93005594195577,21.273625263743906,C,-74.29807625025282,C,1
Hispanic,Other,E,C,-114.74012638864907,-14.710003354705231,C,C,32.60186443149379,B,-13.501918013474373,209.0939587071098,E,B,E,-51.60634304159017,3.6272970146067056,A,50.55533864430017,B,0
Other,Bisexual,B,E,232.7606024854706,61.967320045919685,D,B,-169.59767702518042,C,-7.443096089297066,-2.162090970227844,A,D,B,-46.42923025822102,-92.8162104219401,E,-72.21976694292952,A,1
Asian,Bisexual,D,A,73.82282657627431,204.64598129391774,A,B,112.66866118933756,A,-239.5391901930749,76.16290954483156,B,E,D,134.93582601587102,44.826431255607986,E,10.787334252453247,E,1
Hispanic,Heterosexual,E,B,54.71084428950904,30.734668235420965,E,B,228.77019437230012,E,79.12022859394371,100.42883195139838,A,D,A,-102.0816655014115,25.840869450278685,B,-35.285133087740675,B,0
Hispanic,Other,D,C,-18.82204985619379,-66.56059063843436,B,E,94.79992331036266,B,100.5994192995729,45.96205217581124,E,B,A,39.221948409101856,57.79853912171381,E,-125.14378556987116,C,1
Other,Homosexual,C,C,-42.14472470209837,117.09224981754673,B,B,-5.502780700429628,A,-194.03215963822365,-19.229022348584078,C,A,A,41.88611307650661,21.52724793820427,B,-128.28572390518937,E,0
Black,Other,B,A,18.230634012656402,206.74792464278914,B,C,-1.6020542864725227,E,-1.5560693669221977,-54.26308631869938,B,D,C,140.3808252680395,-21.90376614394406,C,112.93931574868165,A,0
Black,Homosexual,C,E,-148.9121837079696,-73.90909202197744,A,B,-84.38174020571364,B,1.3763177831372824,70.43988948676281,E,D,D,-56.48607343631523,-55.088239865751966,D,35.84769838661639,D,1
African American,Other,C,C,97.75897824161306,-72.54317881643047,A,A,75.17664426415043,E,10.78033162946066,-41.905686361259235,D,A,C,22.213117129023498,76.74172148350793,E,-48.30723457696303,C,1
Black,Heterosexual,D,C,112.26071649139521,140.49310636406415,E,D,44.068595106823004,A,-80.2986616901624,66.10903722018699,D,D,B,39.794389844914804,215.61223589483026,E,162.59415837138778,B,0
Hispanic,Bisexual,B,A,39.540207624267524,-51.14129928123297,D,A,145.37676030481958,D,124.78760947849223,-41.870313922463744,C,A,C,116.55396198969798,-169.70321802342835,A,-131.73753945385326,C,0
Hispanic,Heterosexual,C,E,-110.73965298317687,65.51565395782112,D,C,-121.31717461030291,E,20.82263182036655,-108.09975939429472,E,D,A,-30.31933220303343,-9.773284063943018,E,7.569976181156732,A,0
White,Bisexual,D,A,-221.07493936970246,54.10168606922152,D,E,-46.65950836520976,E,-62.674930695622145,-23.641701233721946,C,E,D,131.13305408029993,106.86123862715206,D,-76.61255232452197,B,1
Asian,Homosexual,D,E,-73.80845116888811,-130.1078466708688,D,B,-112.36245273099439,B,-245.67044389188126,-27.639304761777467,B,C,D,-112.48096658119738,-121.79110374617686,B,-70.9090646628124,E,1
Asian,Bisexual,D,E,24.58326104780441,17.411151576615655,B,B,-18.330671983721185,E,224.59294152682244,14.099000009190382,E,C,E,-11.520966709722364,-66.62505487037997,C,-109.09617423195483,E,0
African American,Other,E,E,23.16609595900106,57.778256972878154,E,D,-29.130979509283627,A,127.2655259212256,-193.54696931684748,E,E,E,54.36991090983396,172.97821086840685,E,100.83886004560992,E,0
Other,Homosexual,A,B,-29.386925709434696,-80.48097447057745,E,D,-92.3410798008367,B,112.55298621455393,34.3252621557658,D,A,C,-49.462663458858636,20.863567610702482,A,75.1398817092734,A,1
White,Bisexual,E,B,-118.73429362925884,149.05733683424035,A,E,-48.17727660390118,A,125.78025743729742,-9.867087110051877,B,D,C,-31.77481762373574,147.22911171352388,E,132.773283892471,C,0
White,Bisexual,E,D,0.15268172000778846,15.948809796464595,E,E,-130.2093671210682,E,-21.510068938355946,60.562665104014314,C,E,A,-186.0005286142538,30.795064850343167,A,-26.182860088491854,D,0
White,Bisexual,A,B,-11.692744024962185,12.43305111551409,C,A,17.90959455465192,C,-43.59988021243652,-16.849700140654676,C,C,C,43.89085105702223,18.895854681723318,B,-7.462147876794998,E,0
Black,Other,D,E,-28.19614468723031,-194.43582102466414,D,D,-20.85988817131253,E,-63.42278376328585,-100.28510554869199,E,E,B,116.33868946130872,-22.49100775971961,E,3.8969023753544065,C,0
Asian,Homosexual,D,D,-6.752632932262961,45.134384678693024,B,A,-23.517700679679518,A,135.29173078699978,147.56582715579478,C,E,E,186.13431616286368,14.073891951702432,A,-22.755516130531973,D,1
Hispanic,Heterosexual,D,B,36.67363468082752,145.6828272837855,D,B,120.68342092218754,B,-7.056680815733298,36.11094443469025,C,B,C,13.882343941574545,-76.440190245914,B,-149.15028894789253,A,1
Black,Other,E,C,10.84870098340245,24.103627265045784,E,A,-209.37892878225358,E,-72.81549099234715,142.3059924120741,C,A,A,-92.88195503969494,142.37240463366828,A,-75.41435132822997,D,1
Asian,Bisexual,B,C,56.73132199515534,25.901428978100142,C,D,133.61708086576215,C,-85.74408044584683,-82.15848968016964,D,D,C,11.57235860803363,174.93518457756076,D,-120.28463519994136,B,0
White,Heterosexual,A,C,-22.02343272732614,47.29005336024547,E,A,-163.52530237306746,A,141.35817182307113,30.46189309173274,E,A,C,35.07764537037865,-121.98048815086737,D,-163.9754182392218,D,1
White,Bisexual,A,E,-50.13243254383267,-26.477311993577118,C,C,129.10276238149595,A,108.25999995454364,-134.85794845868784,C,B,B,26.256731648814064,147.3382069968135,B,-200.99803802339648,A,1
African American,Homosexual,A,A,106.13682081328535,40.633202089277084,C,B,-79.57736696255392,A,-46.7513644717896,62.714751674382896,B,A,D,-8.812627069862183,-91.96037055328631,D,120.82769867803466,A,1
Black,Heterosexual,B,A,-78.9922534012953,33.84156494265804,D,B,56.894864264218285,C,65.0452347918067,-19.058280938956113,B,A,C,-199.54143034814098,3.1158850460045655,B,183.82049708648603,D,1
Asian,Homosexual,A,B,26.144459598745804,142.3324382469574,D,C,73.20187463067128,A,-52.13334166071342,172.20829502440128,B,B,D,181.36023130471816,5.98771219361055,C,91.54492126731432,C,0
Black,Homosexual,B,E,-2.92013647704848,-17.146366656515184,E,C,-82.59228486909268,B,11.67638526762722,231.71854965176902,D,C,B,-100.99641903270815,-101.77153793633127,D,-144.89970247094723,A,0
Asian,Heterosexual,B,A,-75.95452854868398,15.31925444698015,A,A,101.24246672689623,D,-220.0042261406162,-85.35473082982026,D,B,C,-9.675916359179165,224.88190698418603,C,59.57514515096688,A,1
White,Other,C,C,70.2883375854177,-21.58684016102234,E,D,128.34836267984446,C,74.18434868895037,-85.46836772319195,A,A,D,16.66520066774364,74.73067253907826,E,141.5236982595539,A,0
Black,Homosexual,B,A,-129.12204074829805,-63.191620939943085,C,D,11.205246763369212,A,-37.173650344443494,135.96713655371326,A,B,B,-77.53613593597174,-86.87553271150541,C,-12.15451118363862,D,1
African American,Other,D,C,-148.99573858764688,0.2936347725590897,C,A,3.1519676746576186,D,-128.30201062183798,-88.58969356023675,E,B,C,63.649347695336246,29.015003909149016,E,55.68947521829482,E,1
Other,Other,A,E,-8.097851472001008,-135.22879186581272,D,B,-83.7150984746407,D,115.80027748637059,-12.209911853909587,C,C,D,58.02069430451455,113.3163639828172,E,161.20822943060298,E,0
Asian,Heterosexual,A,A,66.95878691099153,-61.10648216612194,C,B,-153.93470405647747,C,36.98085583678835,-13.527665583984296,A,A,C,-11.635054912454965,12.17761437603673,C,-16.60897870682578,E,0
Other,Bisexual,E,C,-7.767345317928386,-31.73423462404078,E,B,-151.72465487341887,D,56.896080639739296,125.88641091319795,C,B,E,-130.64750532870522,-53.44282847959497,B,254.50898333790443,A,1
Asian,Homosexual,B,B,-147.33001905257058,-298.0827533501343,D,A,103.39552981514588,C,2.5446788178319806,-95.97440182745794,D,A,A,-38.04076505967212,-49.81760964760128,E,-8.693676934187627,E,1
Asian,Heterosexual,C,D,64.1014787164934,186.88314566871108,A,A,-17.122293194869307,D,-87.80134130905918,97.85231893740259,E,E,E,23.20413209918341,-22.691258646733647,E,18.97862909627017,D,0
Hispanic,Heterosexual,C,E,-171.19838571781827,137.31701909762992,A,D,-30.03115949547418,A,-56.508730153522635,92.37311923528925,D,B,B,-56.2597761253254,2.3129698980345244,A,-171.30776031045784,D,1
Hispanic,Other,C,B,-52.414869933406806,-107.1531857226113,D,D,49.08465524568314,E,61.68940762366919,-82.29707059302729,D,B,C,-16.730705779662205,-64.78581318937663,C,-252.25416476824577,E,0
White,Other,E,B,-109.51909532524739,-177.9787999085949,E,D,40.00490670917981,C,139.85424989768083,100.98452598282317,D,B,C,-28.972809435628218,-38.68378067818694,A,-150.5006398493721,E,1
Black,Bisexual,A,C,104.41388261450759,-198.5641594354893,E,B,-169.80966509716217,B,-194.50511876162506,54.919080037842996,C,A,C,-74.09198555058687,176.6729659601947,C,-14.101048495975474,D,0
Asian,Homosexual,D,A,-27.489688414609294,-142.78586019999787,E,B,72.31920150615917,D,-84.07163581816256,50.96092588362014,B,A,D,-89.09743403491862,-45.34988678324141,E,-44.91145512971648,D,1
Hispanic,Homosexual,A,C,-53.74684018475637,9.591928600461817,D,B,-26.773325667040105,E,113.46975737773049,72.96644868207716,A,A,E,94.59534972228462,130.20732289479523,A,-39.491827479709734,C,1
Hispanic,Homosexual,A,A,-14.884298643009675,-99.28603286929118,B,C,-128.15632401578293,C,188.3013382350263,85.81305226322293,A,E,B,-95.19764235810692,54.593293466883544,C,-193.55440102826466,B,0
Asian,Heterosexual,E,E,-107.07925297271687,26.779556561282163,D,E,174.84681629008392,D,-59.6345347316032,-8.199281738529516,A,A,E,-24.85878753377813,52.496619487977725,A,-126.28501168078394,C,0
Other,Other,B,B,-137.37706063289687,-258.78661589788527,B,C,-4.337095407007397,C,-107.15593054522816,48.27974000212258,A,B,B,-32.47500489017213,-58.2639144668303,D,28.008747850487286,B,0
Asian,Bisexual,D,D,-183.74850356926075,-69.6615951505573,C,A,-61.334668785277245,C,-28.380691395778097,-6.401876464266265,B,E,C,-114.80360935905169,190.85097898337514,B,-39.09191600140247,C,1
Asian,Heterosexual,D,D,-44.74585449362136,39.77364147756883,D,E,-44.907435944477804,C,143.76668170800596,-161.76654376431213,E,A,A,45.69231001404858,228.23012792124874,E,-7.103342796260368,E,1
African American,Other,E,E,-47.99242535091477,-100.28588233863036,E,B,-128.09992641241527,A,-159.29117017877553,58.09747338028266,E,D,D,167.3960177307598,-13.525696754480975,C,-1.2913104583812516,D,1
White,Heterosexual,B,B,102.6737555473225,-148.62252603786888,D,C,-31.64527629815937,E,-1.2830241053846996,128.01500986678482,E,C,A,-157.913509607332,-37.571633088266,D,-51.46756860919596,C,1
White,Heterosexual,B,E,-95.14691694655187,36.71756073480424,D,A,143.46981736567403,E,-92.25053436882318,-4.984935650629789,E,A,D,53.72853476159592,2.46350183795581,B,-160.30824692262183,B,1
Black,Bisexual,B,A,70.58515621311182,-114.2623140056485,E,A,-83.34353889347312,C,105.45119347928807,161.62234975596766,E,D,A,147.20265410280493,112.42677848613951,B,35.74692870118453,D,0
Other,Heterosexual,B,A,49.43257955574627,112.24324600591532,C,E,-179.27122949002208,A,-60.43877535969757,81.44478714427082,A,C,E,-72.28091108750408,-119.23151122999988,A,-27.789260412105172,B,0
Asian,Heterosexual,B,C,26.039053789055767,160.29908815756588,A,C,-198.29371383936063,C,-51.612523043989746,-97.48321485372215,C,D,D,197.9814811941965,-36.90939016606208,A,207.0585803201034,C,0
Asian,Heterosexual,A,C,-26.804218231201805,-9.2480872442299,D,B,-106.49214454991609,A,-26.031122786495292,-87.58063609615083,D,C,B,106.17385738667376,-181.6934320074986,C,16.672157308027515,D,0
Hispanic,Bisexual,B,A,168.3131899468448,-11.332638718936728,D,A,-196.80731453252486,E,-87.53359374715498,104.56872061920006,E,A,B,98.57841895119972,-4.491570142667918,B,69.58670558182723,A,0
Hispanic,Homosexual,C,E,-121.20736609446271,-194.89236602532975,E,D,-57.69850270409371,D,-62.727032815087455,-68.9594281199548,A,E,C,47.892622339886394,25.953242740797805,E,48.68001352428165,B,1
Other,Heterosexual,C,A,-33.41445184200273,100.52253632370842,B,E,144.27838662666193,B,-118.73118735164314,-9.183507786165714,C,E,B,-148.35236696790318,-53.604194209370014,B,51.55572520738062,A,0
Hispanic,Other,E,D,-150.2793760737324,-95.67003318375926,C,C,-96.31924942098186,D,99.5838637207412,16.303756429378385,C,B,C,24.79539647693791,10.178843350896827,A,-33.34822975959098,A,1
Black,Homosexual,B,C,17.962142136241415,120.80370110969034,D,B,-49.6862903732073,E,57.08537642038846,-111.97719354681797,C,A,E,2.910551049114239,-31.120588530901706,C,177.43453202836324,B,0
Black,Heterosexual,C,B,44.78557909804568,-66.22209652414844,E,A,-104.74111954844231,B,148.6196244359229,105.17529807563237,A,D,C,70.69067581616257,38.3614518483547,A,-93.60695605122056,E,1
Black,Bisexual,B,E,159.97288676041882,-142.76006142121403,D,B,-33.72488705849599,D,3.017421515306501,12.406474778203453,B,E,B,-35.52940123024148,-126.0234256780389,E,140.96410706699933,E,1
Asian,Homosexual,A,C,-64.27924219070937,94.06044270059756,D,A,33.86159779467636,B,-68.47102508384408,-19.65436239630183,D,D,B,-2.2031039946666766,102.14986180010277,B,-92.47086776346846,C,1
African American,Homosexual,B,D,-164.33138381230995,-19.42340784718826,C,B,15.286561550526217,B,30.72074808507843,-172.1919957152118,B,D,C,-40.82276520311,209.57144871250333,C,18.382405617680362,C,1
White,Heterosexual,B,B,66.12949222982415,-30.751389725620065,B,A,17.325285460124107,A,-34.501390251047354,47.2651821616535,A,D,C,51.97104341935972,-91.30864816194463,A,28.44353274968573,E,0
White,Other,C,B,54.40104951910597,12.736115636265282,E,B,84.65625561430979,C,94.44171296957097,90.53048592092323,B,A,D,-30.70919464623713,32.710528448746906,B,90.90886812400669,D,1
Black,Heterosexual,E,E,141.68457177968259,-222.07557003266976,C,E,-180.95400264290774,A,67.09907705340116,15.241390312914179,B,D,C,77.063759346735,-180.22363432288034,B,52.117131440080165,D,1
Black,Heterosexual,B,E,72.49679152889725,-24.282692113752336,D,D,161.57812733899553,C,-96.54292248459477,89.0868866430641,A,A,D,46.70785854199282,-1.9834705474740255,D,-103.8765015086372,C,0
Hispanic,Other,E,C,121.60932203359967,74.64442358454795,E,C,-106.11204819959778,D,200.67344707831077,24.55454893685185,A,E,B,-27.828912752558356,7.955027682584389,D,-16.375823694538667,A,1
African American,Heterosexual,D,A,29.352011192222278,-81.28495594975624,C,C,193.7717111903986,E,55.164851102550614,69.45291864555652,C,A,C,-209.49739659094527,10.997824325111742,E,130.73808963539324,B,0
African American,Homosexual,E,B,-19.066542044862707,149.44726512131004,C,C,10.698758642311516,A,48.939334087499844,284.42715808802126,E,C,D,-81.23944150872771,157.99788525005235,E,-55.75343483165196,A,0
Black,Homosexual,D,C,-5.194440913172421,-170.8462835789194,B,A,52.2310213787348,D,-199.69291393250325,-3.761919161903239,B,C,E,90.5039859426835,28.741617680659587,D,-0.6926563500903873,D,0
Hispanic,Bisexual,D,D,79.94729920270764,61.185658360129736,D,E,-30.43600932311262,B,20.623177225201555,190.2507129237782,C,C,E,116.16182711674425,-14.579022137703637,C,-108.86110848991626,D,1
Other,Other,C,D,-4.436351965058244,98.66456376703455,C,C,-13.627658952645469,B,-8.238257730174979,79.0704193789898,C,C,D,50.36911977074568,129.79474869182482,B,-14.43682824958151,A,0
Hispanic,Homosexual,B,E,-4.5116675905490276,-81.15243034614004,C,E,-85.86078943206552,C,-15.71538614466543,79.89998306586592,B,D,C,-8.280103019247235,73.4308830741699,D,-8.573775553320537,A,1
Asian,Bisexual,D,D,-161.66788702574783,21.595497356146474,E,B,255.61549055288282,B,-177.8948496673461,29.74853889411496,E,C,A,136.57293662214573,-17.372135814234007,A,36.25722527457834,C,1
White,Bisexual,C,E,-166.57870341116103,-159.74161536259334,A,B,56.75446627311297,D,186.57664373947165,146.83351256289424,E,A,E,-80.20893533027544,-9.132878389095156,E,-3.7082447515123818,A,1
Hispanic,Other,D,D,-106.95427020480228,18.169746721199402,D,C,-11.199913958778433,C,-133.06651031624256,10.96437426559235,C,E,E,261.12173299086703,-5.144705110801015,E,-177.21853128547758,D,0
Hispanic,Bisexual,C,E,113.89176737761706,78.84125312177292,A,A,86.2771283705207,B,-148.20215376203578,-75.29797169589688,D,D,C,-42.003438150242786,-80.13634482569746,A,-139.71922733395618,C,1
Asian,Homosexual,A,D,-65.6721169581865,-3.0816949415533816,B,C,-18.940902362331673,A,47.9405288968405,-174.20839911541046,E,D,B,46.27197479056127,-26.218312361154272,C,125.15087599190564,D,0
Other,Other,D,C,-112.11709504773766,77.11218459811174,E,C,38.00620950207906,C,-20.4911248549179,-65.51340866431143,A,E,D,9.924535000234155,-104.21642212592452,A,242.7086316893324,E,0
White,Other,C,C,-126.13556630043814,166.6976385713509,A,E,77.28943342207941,A,123.0125330106807,-44.49282840875869,B,A,C,-12.829913188955821,0.27366018719171825,D,78.10310274343642,E,0
Hispanic,Heterosexual,C,B,-49.05025231219083,164.5909230290906,D,A,-75.59554606241836,A,-106.33145579214056,-20.136981701849987,A,E,A,-129.903937434769,47.37299844961922,B,58.30685770447312,B,0
Black,Bisexual,D,A,-101.26951040394225,-18.59961518564913,A,C,126.74107562666661,A,-173.02169084996254,-48.81135927933703,C,B,E,128.29483303160612,-149.34847833776848,D,-150.7023676368197,B,1
Hispanic,Heterosexual,C,E,44.92105251947276,-37.96303882952689,A,A,42.50217661421343,E,-72.66916443666753,-61.63030465437187,C,B,A,-67.30164932698047,54.23297771134039,E,89.83880238063834,B,0
Asian,Homosexual,D,C,-52.41497894962114,174.52548707322052,C,A,-67.48196039934949,E,-87.8652303768892,-33.41812005871951,C,E,C,21.153233315642556,32.63680330797499,A,58.10864201300302,D,1
Other,Heterosexual,C,A,-108.17765576735583,-81.734401555245,B,D,-76.5951187500208,D,-6.9925641123631435,-45.14089508028987,C,E,B,-81.46039805580713,-12.922146077692611,B,-66.84294565090765,D,1
Black,Other,E,E,-36.812031793506094,117.73629258064986,E,A,-73.33137798523487,D,48.14017085552709,5.924728715035834,E,D,D,-100.8518889909087,-80.83059189641592,E,32.65282575197512,A,0
Other,Homosexual,D,B,-86.32798490818853,92.94738422796397,D,E,-83.28904951710834,E,-67.0304830792961,-138.02098843079088,A,D,C,-33.68812753178718,-81.06062186571117,A,-2.1853361607020347,C,1
Other,Bisexual,B,B,-101.7875125206768,35.59354473449389,D,D,147.1160747692362,A,180.50093269351194,60.68902708081046,C,C,D,-105.06528615158742,70.733217635172,E,22.613374113568536,E,1
Other,Other,E,E,152.56959896663628,-92.64236783080278,C,D,-129.23908914634174,D,-7.038804427255488,-49.64173214329351,B,B,E,49.7219936255941,117.24410087271923,D,47.28665166725745,C,1
African American,Heterosexual,A,E,44.57325406155032,-1.459081524990806,C,D,37.46900887705718,C,159.50574986317122,-105.03859438389975,D,A,D,-30.11933575752038,164.53292622009158,A,-63.31955027475035,E,0
Asian,Other,D,E,-145.9374523541776,24.146960096744074,C,C,169.66430394769264,E,-81.7226991227125,98.84461035609715,B,C,C,161.66860755503228,102.59312594503716,E,103.70539739050247,E,1
White,Bisexual,B,E,87.54001060442461,13.369707313262042,C,C,23.24078412114913,C,-37.10335684800287,-100.87337340288079,A,A,C,119.27424000602144,70.60811564717574,D,12.626845355566815,E,0
Black,Other,C,B,-22.55912301858671,82.19551236493832,B,C,-36.44730984839257,D,-190.67632162026896,56.65997619120412,C,E,E,47.76365133533723,84.24809775389564,E,60.726928338920104,D,1
Asian,Homosexual,B,B,148.62406056967527,36.13944062402227,E,E,-59.228073364140656,E,-2.972388825416667,83.29339387704529,C,B,B,204.0189166653675,88.73036928238072,D,-169.78016232536066,C,0
White,Heterosexual,A,D,-98.56546126408946,100.95322401110724,D,C,-77.56377735962057,D,-11.840480804718577,86.00544466096011,D,B,E,-281.3499976665071,-127.3966022035077,A,97.08875773244824,A,0
African American,Bisexual,D,E,-37.7491911637854,-45.75599593350003,A,A,-130.6027199553219,E,-73.93473449242065,-145.81508825769566,A,D,D,-70.34759910049,-66.3371525077646,A,-59.80738407369158,E,0
Hispanic,Homosexual,C,C,214.6489570154145,-87.30638987982337,D,B,84.43816839809266,D,-107.09222752727452,-54.01913159663775,E,D,C,-9.01581871259923,164.17561412378484,D,2.9882567888742586,D,0
Hispanic,Bisexual,B,E,129.6278525750543,-45.68708923197731,C,E,-215.59747652524942,C,-117.21247654417202,123.62203007932038,D,E,D,165.8234015530384,-46.74184216905425,C,12.275319121462793,B,0
White,Bisexual,A,E,-92.41385702136454,-226.64974382978258,B,B,55.82208713794744,D,-28.309595714734705,-62.18853854410976,B,E,D,-3.6807883624577022,83.47212540268406,C,150.48862471607504,B,1
Asian,Heterosexual,E,A,3.412764467236489,75.82984031678157,D,C,-141.7367538941488,A,-6.546231848843479,13.81255625598459,B,E,D,-133.01431972785056,108.32051335820594,D,-139.1337885567211,C,0
African American,Other,D,A,32.13468684403759,-131.62054460444477,D,E,-99.16795004978165,C,122.63533730831158,38.0298050734169,D,B,A,46.26715809989305,115.06932237160335,D,-102.25988700572202,D,1
Other,Heterosexual,C,A,1.8786181609077337,-102.13321455704656,A,E,80.08441111013678,E,74.92717055310251,-151.75066694427156,A,C,B,-66.47105470512491,-29.765971627616754,A,-150.14850415995872,D,1
Hispanic,Bisexual,D,A,83.02783446571115,-18.139726138592728,B,C,95.2876097008675,D,87.27133757662912,-87.90094568000293,D,C,C,159.76856486675626,-122.40776496698484,D,-69.54076692437425,B,0
Other,Heterosexual,C,C,87.30484077699795,-30.107213669845507,C,A,138.62293055771505,B,49.33790151168399,106.87810479565245,C,B,C,43.589234379904816,-3.8210639575179584,B,-104.67407715299532,A,0
Other,Homosexual,A,D,-171.04819049151325,-47.22290065192804,C,E,-17.12375355219919,E,-27.598314638178213,-37.473105420830024,E,C,B,-23.25011769833196,-2.4448727115873607,A,39.156296439065116,C,1
Other,Heterosexual,C,B,-7.692582407693075,-19.58976596173477,A,B,25.229737435291327,D,112.13801564471785,86.98995650273118,A,B,C,75.64653861511673,33.614256533091655,D,-18.87496190117643,C,1
African American,Homosexual,D,E,-91.03108969964704,192.24357493982907,D,B,185.61573859471733,E,123.52029412875129,-23.908461183424134,C,E,D,-164.38533482415824,-50.402256439789795,A,-148.49175892191252,A,1
African American,Homosexual,E,A,-124.60522480138887,-69.40590989803462,C,E,60.20014897700615,E,-85.88428188287008,-81.8749472325545,B,C,D,42.367097458914266,85.28314222985539,D,-35.01493646748112,E,1
White,Homosexual,A,B,129.0434766723623,21.571062757257746,B,B,161.81587311972862,E,-179.94404877519375,-139.61409511798402,B,B,D,72.4609632352883,114.44872273736482,E,6.544559859321877,B,1
Other,Other,B,B,-20.688055151437414,131.12615631579598,B,A,105.95408458129778,E,114.81268451235323,-44.577806031469386,D,B,C,6.147335672896964,83.67961147030721,D,-1.4121064156803262,A,1
Black,Heterosexual,B,D,-80.66250619045296,133.65115918601828,B,D,-127.74284284709965,A,-43.75062597896549,-41.138463281321656,C,D,D,14.075620315945411,10.75843452526773,B,-10.526722836382955,D,0
African American,Other,D,E,68.4187812353405,-1.2168523090898438,D,C,-17.423579429007344,C,-28.827615496255632,63.03372681357157,A,D,C,-14.090033404626489,52.66396602305353,C,89.85528398673031,D,1
Black,Other,A,C,53.29572344714527,-38.599734380587954,A,E,-121.30440803590119,E,-193.3962818314047,98.92279284789896,A,E,D,47.86926223365629,215.08050795698765,B,-165.1301308844488,B,0
African American,Bisexual,B,D,-96.02918800256174,-156.15021737890297,B,A,-241.5234770543926,D,160.59694069642808,-63.798946505149615,D,E,B,222.94929902825714,124.57682486395049,A,-26.28867978019639,E,1
Hispanic,Heterosexual,B,E,-257.3406957282025,60.98376787237856,C,E,-39.286034941468586,D,-94.32447571642744,64.47756193849786,B,A,D,86.47403839192549,-77.26472892074884,D,-104.81855289342634,E,0
Other,Homosexual,B,A,110.35308850754997,149.85353543356172,E,D,-118.23177958958102,E,41.52327355313277,-179.81684297533457,D,A,B,198.62378657173866,8.676885973547051,D,81.74868778755344,C,1
African American,Other,A,C,-84.17423071893289,2.5445535946549516,B,C,79.7906300225477,C,-154.83946775809156,-66.91338035871863,D,D,E,-2.6807812478554984,-2.897272489310634,C,-34.081896209361375,A,1
Other,Homosexual,D,B,-80.86795071272486,98.88048067955219,E,D,95.3516412833746,B,71.36626853136418,142.9551015716654,D,D,B,50.933921798024784,-181.74224763697637,D,-47.95592410363611,A,0
Hispanic,Bisexual,E,D,57.07337433717174,174.28305712804783,E,D,12.064819351766797,E,-111.02757918791812,21.8239647927642,A,C,E,115.69547678811772,108.03116450679954,A,13.82076813838806,B,0
African American,Homosexual,D,C,146.98388157420533,10.627464196152705,B,A,49.296899130546365,C,62.53238159811754,14.64300740357519,C,C,D,-27.86097771464672,-64.01541026646711,A,84.5089608904122,C,0
Black,Homosexual,B,E,-146.45530085228978,-27.68589281686598,E,E,-105.1992739333674,A,-19.797423664304052,-23.49917849955193,E,A,D,-105.09978724319828,59.50960100178618,A,85.45480578455906,D,0
African American,Other,A,C,33.35862170790867,24.307489415632272,A,B,32.673241546654666,B,-114.17530864723928,-44.81822816919506,B,A,B,-69.48245273416885,52.93703134316973,D,3.9824112168144485,E,0
White,Other,B,A,76.03589213155864,-77.7531778405465,D,E,-57.38592195648617,B,74.19351779012472,-29.173273831761087,A,B,A,-274.59522882396885,18.794991059399376,C,152.96749051558342,C,0
African American,Other,C,A,-5.304449714927642,-141.8327612120209,B,E,-13.742430766772404,A,63.74896893707185,-87.32596711765903,E,E,E,108.75746446269872,73.33289992147014,D,-107.87327487417255,C,1
Asian,Bisexual,B,D,140.07384109239334,-32.89866678863879,D,C,77.87946364043627,E,23.071537510303266,-68.33415074617575,E,B,D,-136.73636312805743,-135.96921712361615,C,-75.25388471915238,E,0
Other,Bisexual,D,B,-15.997963121846148,-80.73535208246795,C,D,-75.35831235327296,A,-49.73697428755725,-253.40249656210628,C,C,E,109.28165710857489,51.77212596992396,E,-76.82070563792257,C,1
White,Other,E,A,116.18614013667332,-112.44900353767189,D,B,73.42796426044994,D,-29.74018175641665,165.14373182014432,B,E,E,32.37437061555839,21.929119981084458,D,-18.846789529033146,A,0
