age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
36-50,57.446846200239,-31.259601977528195,56.97573626337439,88.39545131827637,E,0
18-25,-144.1088094064324,29.794942422054042,108.33878127541585,-70.07054092576044,A,1
26-35,57.77101821555597,-48.161705787718105,33.29605845493775,39.98907846655435,B,0
36-50,27.05129068201264,-57.88511566736001,56.75546485688481,-8.82484632416929,B,1
18-25,111.69818412445416,-199.6667698046888,4.444531910099195,-26.67254381334529,A,0
36-50,-140.50391532000955,264.81963495291427,104.43969724160304,-74.97415385197624,C,0
26-35,3.8012744197885353,-108.91202167177659,-125.2802484676901,12.374255977393549,D,0
36-50,-7.804545400188055,-25.042269587663025,-106.43993305204815,79.21304361276569,B,1
51-65,44.39643887659383,-109.3145762875283,-39.3912177678422,16.35834899128884,A,0
65+,12.062869325615486,-97.28286554647374,228.70590670449795,-183.58713215600915,C,1
36-50,109.21126452052445,62.88650395201084,-54.29300479402409,-10.722601010132877,B,0
65+,170.53382055764212,-123.75738543600805,58.177123747013496,77.61629971890218,D,0
26-35,-153.51561259577036,37.338982140666445,-19.41664336120101,169.59560062477604,A,1
36-50,-134.32298987909414,-101.26866427799979,167.00357954917143,77.72414456774375,E,0
51-65,-135.25747920812245,60.35261257742665,202.70825999327934,89.14237751153908,E,0
36-50,45.380535432797544,261.24141808325476,-63.726057433147275,-46.68048167762479,D,0
18-25,42.925089801337215,52.0040633792679,101.75217551583246,49.49760089325538,A,0
36-50,39.7274423662249,56.34106782546602,61.27989272223885,-126.15579021564763,A,0
36-50,-16.392906166255028,3.2397447298178146,-10.950019741460014,-259.03153336125916,A,0
65+,24.539058049245014,57.91357990969944,-27.61174456339071,70.91857573412034,B,1
26-35,-1.1680745770323062,25.46443303212884,28.771079651828163,-120.47612086414846,E,1
51-65,-219.7791091576398,152.67670099867877,-0.09154831168269714,-85.41192326670499,B,0
51-65,-68.79580139283061,-216.2358333318745,215.3075979778236,-37.92519967857876,C,0
65+,74.15885729187575,-32.15057063621535,-53.8417542110718,-29.99471662175468,B,1
18-25,231.84281934632716,18.46176291255753,39.7490979125356,-10.238866888211625,E,0
18-25,9.882947839593909,66.25226030518631,-10.4723042500282,104.80663908836503,E,0
65+,-11.455058587605011,2.8989422154961773,-96.88838983610336,-48.08707406843212,A,1
36-50,73.86781854101434,45.75525423978386,-18.972012037669995,-68.67642369701612,C,1
65+,14.490218071370165,107.54792479020918,-155.99834722926687,-14.71386513437005,B,1
26-35,-126.67630145257547,-103.2828144009169,133.39483168421796,72.3271145954493,B,1
18-25,149.77912320480172,-55.39366749745096,40.56135706844022,35.23025496642953,C,0
26-35,-63.94072125261805,54.155574690663464,-222.9306286503971,-123.74199965744926,E,1
26-35,36.64280287646706,62.45598961589367,100.18392242143048,89.5001665312979,B,0
18-25,45.07050226907871,-175.04281375665082,146.170862692778,-109.93454995942888,D,1
51-65,66.54871062354754,-74.64274497690815,-59.639558996021606,18.013377626005756,B,1
18-25,42.734623039811886,-42.82911691505287,7.2437853426341015,37.96602718302526,E,0
65+,-136.05536377700923,-133.97934155457932,1.5314288065117658,-97.40289910291298,A,1
36-50,-34.83561379838337,-114.68585821723501,76.14155940596001,-21.660913830816597,E,0
18-25,52.4909612974667,-20.965809261992565,243.52501658004587,-104.54129264855001,C,1
51-65,159.11881945907268,-47.10291573197903,92.97905201952908,-35.31561587534505,E,0
26-35,-26.201491797788506,-52.45970403377821,35.79861179477673,-67.9450679805907,A,0
36-50,-5.5204205474169665,144.93347968038364,20.694360442634917,145.48945093811682,B,0
36-50,14.985687646383589,-215.8364624621101,-9.566360528097073,36.563814194495855,E,1
36-50,14.358842695823796,53.76120284637129,194.78257168066565,-128.36550267096055,E,1
26-35,-48.379989359138555,97.36424381112072,109.98005284755972,55.6015962352732,B,0
26-35,-62.702100150827846,193.9411632968313,-56.80052948650478,-29.05230418669839,A,0
18-25,51.16489930725867,-56.30783367257655,19.440817165434787,126.3629566748367,C,1
51-65,90.56985491937269,28.035579356151768,-69.00365356353831,39.294898424722405,E,0
51-65,-21.481715780418412,-73.97050320908122,-145.10053160876254,88.28099659535641,B,1
36-50,-58.37748471475378,-222.31791279040917,63.06131626394136,-149.8863089699389,C,1
65+,-217.5008999078722,-128.13287037871,-59.136316302368385,102.72467580395069,A,0
26-35,-34.450913457720766,72.09118261313613,87.39001589646853,-99.64683453213576,E,0
65+,-109.82161473162239,-164.36985023263767,-61.164096789852366,88.43972690088586,A,0
18-25,217.76326237471375,-27.666162566575007,105.00264988555388,-165.13736614211018,E,1
26-35,146.1774769836618,-52.876683283768386,-178.24272961711486,50.450367770433466,A,0
36-50,60.31369111425698,-11.306827028530934,13.839422878186406,-65.49048645271263,A,1
36-50,113.0336078873883,-146.69677604388033,-37.521567149791686,-88.787608696041,E,1
26-35,1.0823896632493157,23.855075375767456,104.89638435819171,149.14752118272244,C,1
51-65,160.99827333885227,7.1052483110681175,-79.86977631375764,-48.550318690661555,D,0
26-35,-27.927141359300535,-53.59873448792067,-97.56330146532594,-97.7477164802466,A,1
51-65,56.50150649120525,-222.80318071346667,-129.17742693958584,-29.923436769012348,D,1
26-35,105.69682169311625,62.53631076962599,132.82511596740494,-22.65753302822679,C,1
26-35,145.54175072186743,-45.17566634901397,-142.35165111038935,65.44367274876761,E,1
26-35,-110.84782081300948,-13.84065711603557,80.30634238679079,-58.76062893438178,B,0
65+,-109.6866659754203,198.11157857830216,80.14711311091808,25.478177608295894,B,1
65+,62.92793047999601,-10.034476854521277,-48.134936408042584,-229.15723170520295,D,0
65+,-127.70459166312725,53.70434768499267,-57.48645240286161,-171.73570338619922,D,1
51-65,-96.1139743085893,60.579192543766915,90.92431097030796,-125.86553903603739,B,1
26-35,81.4003419561987,-21.54438203768363,6.331781304694796,-84.57867966441252,D,0
36-50,-117.3582412193082,-26.521697275840573,96.95519171585151,51.265541817545376,D,1
26-35,-111.71976618244082,-84.9711205541136,-37.8885387590133,203.4192040586773,A,1
18-25,113.14405802918112,-151.297965022234,43.09696707163344,-88.43404075449887,A,1
36-50,10.82126260922734,-43.89877807702701,5.524742280377591,-21.705670598152135,B,0
36-50,-53.74278182040209,-42.243929370213074,-47.69170077752904,77.57743704169138,A,0
26-35,-26.030743180509948,-269.63099829906236,136.44336922911643,138.81570291647463,C,1
51-65,37.223116712458,38.459864428350684,3.238971432068377,-119.48238089861579,A,1
36-50,1.4805142984619832,50.439912994410285,33.96116285366739,49.972259738083956,E,0
36-50,40.17379377958976,-116.73974846177408,40.66611112479634,114.61344804225516,E,1
65+,5.388699204093099,-139.13483222369064,-3.9287772079645205,-1.8458542527014448,E,1
65+,30.08034619937432,39.36785610256223,13.330096936484134,-167.62859283391623,E,0
18-25,58.203079178111636,-127.00893597775456,-171.66617105415435,-90.22113419987005,A,1
65+,252.2357351808287,77.58182136027855,24.22420853654451,54.21052484194896,E,0
51-65,-107.27823662350731,64.69817979679009,-148.18461251276597,-39.03383782998725,C,0
36-50,-142.63134250262195,11.942583913468658,-96.74797333470735,52.52097859853953,A,1
51-65,130.74051354179096,9.038888859797853,-3.836553567161536,-80.20418724710666,E,0
36-50,45.215343395602645,-64.29415868558043,17.891591674611735,-205.37483850202895,A,0
51-65,-4.314095992470598,165.2068103636582,12.743011777305425,-206.1924170857197,C,1
65+,60.64109778227894,-38.764473632841835,30.07930745816827,68.33848396007065,B,0
51-65,-10.342864508396971,-2.2481602984697737,-160.83018522720576,131.77614443575686,E,0
36-50,21.524380642223207,-15.043181461378694,-8.544790548092914,39.1746244830235,D,0
18-25,-36.52054092914701,-129.13422595151826,190.12317983585078,77.50107444119246,B,1
18-25,-0.9676720988859535,4.904521753959023,18.999310309623365,1.2536017454596635,D,0
26-35,-77.10166631376403,-92.09487558328023,-147.54308366251357,-130.78555903364045,D,1
26-35,-9.288934810684509,-108.64705088832123,-230.52434395513,49.08444445424402,D,0
26-35,-153.74402418939283,124.41630921177855,128.3556310782827,52.119838952725786,B,0
26-35,-155.0877472295693,-2.432962378771249,-186.7605267681986,29.417454189082754,C,0
65+,-21.10461167726287,-176.13601744248825,78.24137745999455,90.45065202608058,D,1
36-50,-359.8059532336125,-57.60044355364802,-90.19921367821128,20.715407707496084,B,0
65+,-152.11713961210512,3.0664523040397507,31.277260784534413,-80.84829191336277,B,1
26-35,177.77678717568128,-4.1869705834498205,23.160669343988236,-95.51921728189599,A,1
65+,-76.12846081370202,41.689366553233434,-118.79607199467999,44.159401486593296,E,0
51-65,29.7377121009104,44.94053440769288,41.332263997337854,-20.30390412695737,D,0
36-50,160.5030706440276,-106.69848627082408,94.91598439513854,-297.57743624502825,E,1
18-25,151.9268606477568,28.750448508643057,74.745502011742,-33.921404224854605,D,1
36-50,-99.87197443163522,34.79211611147928,-10.72570779795856,-140.40299383392417,A,1
26-35,114.91153077979084,-42.300459172278956,48.77496665600494,-57.90469663598298,D,1
18-25,85.71411345864956,-101.25602623304741,-62.944009228809705,-59.439950299036134,D,0
65+,24.06995898007768,-75.22066636815556,4.391714473477145,-9.77021373621909,E,0
18-25,-168.97413559561352,23.873672301482447,-11.929781519303937,-188.60387308565427,A,1
65+,104.94145761270846,-40.32120602668839,61.547810895550384,-54.9487905034041,D,0
51-65,-130.33257587609543,73.77086791297384,-1.211898040507901,-92.0591836083836,D,1
26-35,-116.33111512405321,-24.32909367286905,-1.965646716985379,-28.838338788072715,C,1
18-25,-171.96279229380224,-6.6127337557056185,-123.97747295324302,32.695529048338834,D,0
36-50,102.23962358589189,-66.43723506372882,201.76537401334338,85.29054480828827,A,1
51-65,-34.231255635562015,116.13867797112928,209.4549025986157,78.30106612431436,C,0
36-50,-151.3075452298033,-32.02193613923402,36.8669145919615,27.641924072071593,C,0
18-25,-72.75155993941786,190.37383767239822,84.01548815799892,166.32203337811177,E,1
36-50,80.95587416666325,-64.1700429934863,60.91940528035833,-209.37050183846543,E,0
18-25,-127.32636629483594,-35.36304158398448,128.09543938028668,-44.30948632657149,C,1
36-50,-55.1109759567244,-90.63616506370684,-69.02540285607834,93.9211696636685,D,0
26-35,-39.59952688842316,25.02703612613459,100.50350764528598,-185.7667251990092,A,0
36-50,85.49496967889432,-85.0571506298322,-118.82559135905953,47.17285299361657,D,0
65+,78.77541784493003,79.28269194274759,-69.62871028435849,-22.40119453156408,E,1
65+,-11.79896112891095,32.507569166725325,-6.295945099243053,51.72534337134913,B,0
18-25,-21.35209524833739,-83.38998767743642,106.89535308127111,-1.698467214905875,E,1
26-35,-23.407704920325582,-0.5796493700621191,-70.15444283484544,-127.17403147871921,C,1
18-25,76.96382285571258,113.51234949058076,113.87439847504398,-44.128815257671135,D,1
51-65,-277.86153102367643,31.149816175443945,-11.335475623287548,-41.952375116534874,D,0
51-65,77.32714031264206,-17.495291759682505,12.743763642778164,-60.81539757167036,C,1
36-50,-6.629719382718399,18.177704452059594,159.63325596817387,-76.30555935525423,E,0
65+,196.68301056581262,72.77660104461043,69.14089522263652,-69.75335267564398,C,0
18-25,18.945565267804938,-55.165912242556736,-66.84245198603845,-4.771682618520242,E,0
65+,34.11284566661682,35.253521629981776,-145.60725269422383,87.83786877106333,C,0
65+,149.7934917246027,46.37137429478193,-161.07048872574902,-117.20073774994546,D,0
36-50,43.319007735671384,130.71857734613934,-163.76710439514446,43.98471406630057,A,1
51-65,89.79019891487853,34.68695665560908,56.86209116148567,-24.687183750980005,C,1
65+,-106.28133507172188,144.8259245912328,-37.054704677960046,189.6424783434235,B,1
26-35,-184.65531076655407,-41.504580703216135,54.90430106906431,35.05084551056113,A,0
51-65,33.00884179115561,47.75531556220173,46.05937306070844,71.72592854772769,B,1
26-35,-75.62479187427338,69.36252868672817,-253.47941008932474,57.809369889756454,B,1
26-35,-61.15003361695419,-24.858720235017273,-129.5365486316013,-115.71618757069135,A,1
51-65,27.332744730117327,-17.18600219432853,137.48821922695782,16.830052888499022,D,1
18-25,-57.734782093559645,-38.8018409857683,129.83036965611944,-35.43046140530163,E,1
18-25,98.20628346689638,-62.62462650181565,111.54904284617884,39.99441514343473,E,0
51-65,-77.32258481205241,-20.38238088395311,-68.67253805573458,3.494042052371659,B,0
51-65,-22.95469168931001,0.8245010251630575,-101.82405300780064,164.948575521878,A,1
26-35,39.335421779860994,-60.82074848729896,175.362980446123,60.21330137882397,C,0
26-35,102.26473746519208,-19.54607466939499,-57.699737600672904,-21.588562437379633,B,0
26-35,-0.23965227425669514,141.46272336700335,161.83779211839592,-137.56205066676463,A,1
51-65,101.74113123196433,-12.925185495797841,-132.8359583555518,45.60727428270629,E,1
51-65,-7.7229248894093505,5.064847992922699,-96.28014611384246,120.6529560500722,E,1
18-25,104.53926985589024,-68.69186829454488,-221.6728844718454,42.46795977651788,D,1
18-25,65.52253862631706,74.63471157278751,89.13201111184054,128.7420507328927,A,1
51-65,-82.63876229958824,101.6360450108271,-213.13956300494587,-122.39202793571722,B,1
51-65,-36.81574248382283,7.878952107646377,62.05204129553975,5.567911069915012,A,1
65+,-221.7666226200966,56.912232420682486,-18.464308376623602,-54.06380398818151,A,1
65+,-160.038070527048,12.192235791212717,-3.290164537642405,41.84571948515086,D,0
26-35,11.071038454914014,128.1659187318159,-96.40285602813194,-6.36564441068478,B,1
65+,-51.522314832429686,-23.609707714822033,-100.41264386013036,-98.04249277057555,D,0
51-65,-28.231066449822144,137.2571422506445,-112.30826692286608,-66.14516910327869,D,1
36-50,234.27325450201963,-0.4826069177654053,126.47543080644238,-6.557414005258509,B,1
65+,-39.545736868366575,-160.72899780113679,76.8656408011965,-51.32951313840909,E,1
26-35,110.95199899977051,-54.37413473479301,18.474754045519692,149.85803766576612,D,1
26-35,89.38803268510827,50.110355750946745,62.72468984191786,-41.65134620820895,C,1
51-65,46.94892942617258,76.99404594558777,-258.1772827453161,-16.793046431973096,D,0
26-35,22.780815326619862,180.5982603884892,12.577940456475384,-71.21904953929324,C,0
51-65,-34.758870976928144,-13.083745072625385,66.62311372373868,-36.7737866476592,D,0
26-35,45.790775634249805,-35.48993726802821,-84.36265014195502,171.35656318976086,E,0
65+,-90.3118933346504,-131.82604021882355,127.77972722172777,87.13148037477487,C,0
65+,-46.60227559367688,160.04341637699727,50.07872314417463,147.6514923445222,C,0
51-65,-67.81826924105671,36.521689458369444,-2.5885401959171173,23.784227091674584,A,1
65+,48.38720433366781,117.18132444597286,27.12490029238778,151.94649360199614,E,0
65+,-99.36640067619732,-115.42389960758537,102.42648169206355,-27.22459251509755,E,1
26-35,31.11707271252134,-38.15932528993143,-162.36812819042598,-135.19399003919446,A,1
18-25,68.75332863476503,-41.91223496884538,115.11906739182791,91.72511492585743,E,0
26-35,-69.07919497517162,-106.24185306414138,-12.225710651509322,113.85295551587804,C,0
26-35,-31.63094359174708,-197.73436193320478,140.1930804628427,30.28350822847323,A,0
51-65,71.54623977782218,49.83235352339786,52.04332358079411,-35.306060294704125,D,1
26-35,148.69674943838876,-131.8271663098538,30.433096509434392,94.12910673701246,B,0
36-50,-76.09607619154383,163.18323036668326,98.68901007440097,-24.20560769879204,D,0
26-35,-99.15082178399878,106.4254091075645,90.4465809659608,163.74798442600235,B,1
65+,11.382923939985195,-39.93933454675113,205.3270884301547,-23.396672186160234,B,0
18-25,-86.27197114260639,-55.15763251369058,-106.01972586941515,247.55841497647367,C,0
36-50,-108.49260347921468,58.36431742212351,40.4105961856859,99.58342886211,B,0
51-65,46.47851119981292,-84.23970794003883,111.23777268384995,-17.435290326956814,B,1
51-65,12.4223443073139,-93.06935067698033,-87.92600510163669,15.949564536346317,C,0
51-65,3.7289175736563505,141.73260218297833,147.99496706100356,-34.116681749656756,A,0
65+,94.35588984794077,83.22432137325353,-167.03858171174122,5.540898894341932,C,1
51-65,-80.18774948603226,65.41594021645761,150.92958864736786,65.59492972073501,D,1
51-65,58.165142641305266,-15.232951524576094,-126.21207252385571,-13.908691110245467,B,1
65+,93.13168541380163,-134.72538558439982,8.809066908201837,-54.429594867871565,A,0
51-65,-50.597891307145815,-121.48301318997197,38.608906025729446,120.93522244646762,A,1
26-35,-131.35776843686187,-45.380985005557456,7.684235565260726,46.86352135243625,E,1
65+,48.13763191732105,-37.62905818238341,15.504676248380282,-3.502863676781405,E,1
65+,-53.69400178769376,0.7550796340326422,-17.827800621573704,-46.82270914595826,A,1
26-35,88.53323650236497,78.72294623943377,-19.423642129338813,-9.185582354687973,C,0
65+,-25.426126299965567,104.19279270884945,-40.9326279873672,111.72632603439384,D,0
26-35,49.63821057789068,-61.42991411350135,66.3765377384028,190.50843803847428,D,0
18-25,-86.36359030174381,59.21898811618958,27.831612113777126,-48.72325282154324,C,0
65+,-232.71009158030273,45.68869289706101,95.05862694384197,-39.978930811275035,D,0
65+,-193.8373213892346,168.7739920767931,4.384946294934606,4.844762647177476,E,0
65+,-221.5985707975657,-21.213510321609665,99.21574303412478,174.94732016582606,E,0
51-65,-160.85369365223593,-124.98957537046029,145.00944258360698,-13.864078722801962,E,0
18-25,6.32062456823417,-131.43079379750063,131.20848534872442,-23.43891763124738,D,1
65+,-45.845901874756485,-126.6546305229102,10.638943069245304,37.168444064654985,A,1
26-35,-52.10297383933098,-71.38448562725725,-164.91220749791657,60.55746704304777,E,1
26-35,-111.67438293858795,7.173908600232721,83.600107300602,7.195877805663112,B,0
18-25,-201.812634020666,-155.7954804037174,170.33573720406062,-86.99451789966318,D,0
36-50,124.92695023637728,126.8326015058639,168.74781481569732,148.74567544681852,B,0
51-65,-12.583090044916942,-29.790244480801686,32.136849706098396,110.32739026608986,D,1
51-65,74.8690124293299,90.58567080857296,-7.968046683602862,129.1016835362451,B,0
36-50,-63.490733032026604,-124.3859817850495,-145.57734388194967,-57.5215666740992,E,0
26-35,-137.91253986423828,30.00183059711075,-72.89737821742868,-36.44823364064834,B,1
51-65,121.1817803376336,-16.42988779106961,-106.18910617703622,63.449026117817354,E,1
36-50,-63.38401482583581,-35.55241485708102,75.73550197402702,40.32154161932208,C,0
36-50,20.696459524603974,-223.91852901772134,60.02532215680978,-61.49000342796489,C,0
18-25,96.50332391622845,-17.668486286236703,-73.57540545369626,30.822945223640772,D,0
26-35,-46.63346447649154,130.85210633871054,-65.7269850374941,4.505495465559932,C,1
36-50,-50.80209275453228,-92.17274710903676,-84.74915628508138,-116.77505308119875,A,0
65+,-101.20758277633716,-42.55344179866606,-80.09612083360764,85.86264489371254,D,1
18-25,-41.662257812611884,-8.452651455378597,61.36496474790678,8.922661846397153,D,1
26-35,-23.28329035447572,-48.72334816108076,126.3626391615211,65.42774703947407,E,1
26-35,-87.86978903172249,32.764974699162394,0.3307770757705516,61.93113428962433,B,0
36-50,-145.78192312119512,39.03627493281381,67.30389496329288,1.7487510365760308,B,0
18-25,28.16377450095428,-162.57333127339112,60.57136003188896,-155.84321111244094,B,1
51-65,97.4004331599308,39.15767047148569,104.31235806609402,97.11598537892957,E,0
18-25,94.48931767495765,-44.258060927911394,107.99837540424322,-117.6149451711022,A,0
51-65,63.652338732614645,-8.322923008806333,-6.2385736895246495,95.56277297510957,E,1
26-35,-32.61609570116888,-11.87145768053798,-68.42588243196705,-134.55294937268044,A,1
18-25,-137.7393954431968,-25.951139122899736,-182.27187551705094,-65.63908549017641,D,0
65+,-37.434126297556716,124.60290815068156,39.60511546678262,238.44839351919998,C,0
36-50,220.00835847248516,50.455035364245006,-81.79041830680556,69.9561595772858,B,0
26-35,-5.431768896853909,32.06558879856089,-48.8994140062309,-32.15323414919474,E,0
26-35,53.800421165444234,214.6667954129476,72.7905142940326,31.034082703027877,C,0
65+,184.31871626437058,-31.913021238491794,-78.52906133212018,9.257695447191153,E,0
18-25,123.15269488118633,-144.55007818532414,-21.323784794871,51.23334340822261,B,0
18-25,78.47096245698654,48.01844086164411,-123.8916252079848,8.983845446241405,D,0
18-25,-106.50540460483727,-108.50479310837567,-144.02212966106345,-85.01688255492445,E,1
18-25,-117.320466318435,93.05818615383053,-42.51695239626574,1.6137004611345838,B,1
36-50,-103.13860384420921,9.471472504117342,-129.23634131047692,-63.43936313218902,C,1
65+,122.60198730674834,7.472175665821494,-3.645652623104207,41.995610390568714,D,1
51-65,230.7307215802882,-84.83676774114215,72.06863520329678,-4.6481702938190015,A,1
51-65,-121.87579004386555,-187.4798395061903,143.62490252046092,97.94305228477974,E,0
18-25,-87.472652936304,-165.42954298634805,18.789543170153227,43.98002424329967,B,0
18-25,34.55992191911713,-63.04754143103718,70.75971577046879,125.33812047442471,E,1
65+,-11.677847125122092,9.112495934229683,-160.8038233903611,116.68633656015139,A,0
18-25,63.0671687107942,-121.94538827776765,-55.21088064519824,-78.53750303175316,E,0
36-50,-11.029970526894429,-133.15539580625097,65.49377309046174,147.17693028324456,B,1
36-50,33.2991998426188,-32.97993801662435,146.36056507663892,-56.03761454799916,C,1
36-50,-110.3451827602591,-29.573211840086483,-6.385546891954887,24.739817994993157,D,0
36-50,-8.245819186383658,-71.72085744555899,-279.3205508871546,157.49519137808338,D,1
51-65,6.380972681112973,-178.96415731396377,42.16275045433064,69.97930861164136,A,0
36-50,-36.41231793761032,232.21978535043678,-100.63364400653347,-64.82482103006197,C,1
18-25,56.769394634046776,-109.30420858182579,21.366283518432976,-17.71721336731821,B,1
26-35,102.01950550322039,-147.79799404024197,26.44498664204416,-13.257070204706869,A,0
18-25,-69.97865236116104,-123.22319515795239,-43.927446187699594,99.48625719580605,C,1
26-35,-115.13915631504157,-3.9618983605870746,-10.317343396988896,39.21883399842835,C,0
36-50,-4.253329768483024,12.877666036475171,-136.984212922936,-163.48054833970224,D,0
18-25,-16.83993954134251,43.37182344052556,-68.38624266636863,2.253961835958046,C,0
18-25,-67.14521293383659,-91.1272550717032,-206.1837174808967,7.58247068447305,A,0
26-35,-30.450526585707266,88.32397306683269,-68.54352215420599,109.12633086300569,E,1
36-50,-92.00367418433272,61.64207861401121,14.075649204934798,22.879314223340117,B,1
65+,49.72999054378063,-30.170452295712934,37.871942652663144,1.2441116888954562,A,1
18-25,-98.14998010111823,41.000815956962455,-98.34508886184521,115.41311686069977,E,1
51-65,240.15701779957314,-91.73556760387707,126.01521196567644,11.726478724602368,C,0
51-65,15.701685647379104,63.28303403674877,32.0571807046669,47.771842262714955,D,1
36-50,34.18879115340786,43.747973882853955,-110.74002938757195,-1.8062740746538595,D,1
18-25,-59.34709454008622,-108.82560031063684,-32.52300333595177,-140.4316888334826,E,0
36-50,-125.76563696019304,-145.9400247727642,115.39951291450264,118.03741956019623,C,1
18-25,-67.27772714627912,-48.63074324196317,-14.38256232749241,84.03333017235654,D,0
18-25,-78.488704404418,-32.581902349210985,189.0394810087415,-121.01519227744886,E,0
51-65,-130.07209342661284,-31.92118771060072,-88.38331530422268,57.84865709552578,B,1
65+,-142.82953988693922,-251.2342465158396,164.72583515963137,32.12430485232996,A,1
65+,-197.6861426628349,-68.970860266848,47.07945514789984,-169.4193482536853,E,0
36-50,-45.53276794987748,120.1886819227551,89.49659905546824,-85.6971236968464,E,0
36-50,-107.09915120757105,-33.56758572337234,-79.02237219111463,31.716587604736894,A,1
18-25,74.49885483957715,-37.80890098245548,115.34789820152096,37.91560815287763,D,0
65+,-62.65300355379427,-12.291470323384122,81.60236151117523,65.92690576273846,E,0
26-35,-228.66631728081788,-23.10556242495994,-25.766863604286183,-23.127171793230307,D,0
18-25,-20.54023202606627,117.4438127282498,84.49820159405449,-74.92879945298093,C,0
65+,-40.43655239468073,-104.78599455533764,33.49845428127749,88.6287169313705,A,1
51-65,19.980012244233354,113.18585135426977,-82.83588837103024,-69.99340083963072,A,1
18-25,-81.63146761528365,166.52849997153527,158.52705538302948,-71.7815333857826,B,0
18-25,44.5846719403914,49.201437657792916,-132.3746132065238,13.508868416499736,E,0
65+,228.59519725782525,57.54604500553731,-90.30972256413973,-56.5717636645678,A,1
18-25,44.71673172688762,-42.86579708265851,-12.432858147944344,0.8513878277630815,C,1
36-50,-89.69556569057019,-82.63534327398699,-31.868013270812888,27.16596442163072,E,1
65+,-122.73389090788172,98.77808582781866,3.6254645780488257,64.45701680504291,D,1
65+,143.70508418692066,-140.50273967266637,-2.7512897666067024,-106.2405695337151,C,0
65+,-163.07391487615283,54.24898012826218,-13.637901020464366,-0.8490711504851775,B,1
26-35,-0.5838964796132738,-86.69883546064996,57.82364567726095,160.38379555199094,D,1
36-50,-98.75985759163325,129.4636635664988,94.4385605136893,-20.5443254551466,D,0
51-65,191.3535583730648,-24.40266857360116,-213.48002093127297,50.3551211204415,C,1
18-25,-98.03932283472693,-19.593753446809608,-186.69445363019491,54.723601697125545,E,1
26-35,-41.70773396857396,107.6546045341264,39.17924500146349,-159.7806356736977,D,1
36-50,-48.477530730762524,25.81303956051149,-34.250355014302116,-38.44962185274418,E,1
18-25,-19.20069677408628,-53.84983703037432,-145.70418815281644,-4.769838308503354,C,1
36-50,-46.22688370706327,-74.76804928831349,70.93900582632415,-39.28346304086975,E,0
36-50,-64.1580190300779,-201.67525316215117,69.94264563157114,13.80894474631616,E,1
51-65,-0.09366993436019523,137.6628941418183,115.82121748167957,-0.5633438280297476,D,0
18-25,45.2154695521954,59.89515806275478,93.94910754667012,-24.03853056379371,C,1
18-25,-99.25706975698739,44.358185527806405,95.85965938550225,144.67093425141113,E,0
65+,-37.80676149689391,-174.6130605679483,43.21301868061468,94.3727332506827,E,0
65+,-59.03040107439903,-2.927202797913467,71.0182308508176,41.873802760338606,B,1
18-25,-69.72404244393475,26.795195966862195,43.52918876676841,-93.01901275519114,B,1
36-50,-31.52441709643879,-4.249559380268302,44.308473189605934,92.16911056890198,D,1
18-25,-51.30810294293748,-3.3228430036923675,-100.43020917335785,-53.3168403460615,E,0
26-35,189.09635530453465,-220.98657219294822,-41.312017575105095,-223.99446848030044,C,1
18-25,58.097834175427366,-4.994976544709629,65.94538004069078,70.18023969108692,B,1
51-65,-12.570899476149725,-110.39761709770136,20.85615863260247,10.966147203009086,D,1
65+,44.09040938709033,-86.99113291258304,14.949214730353408,37.14100266776422,E,0
36-50,-6.24210567171773,78.429912999348,-73.98403772645464,74.14587369388286,A,0
65+,36.61164457973057,110.73069153763919,21.27098766775869,-120.38614566728836,E,1
51-65,-13.355511987773152,43.30968194316917,72.4513296317634,48.199866216972985,A,1
51-65,90.48957312776288,-14.306700639499933,13.925513519797402,0.1641827487680776,D,0
26-35,-192.95360074123215,-54.84898138307298,-124.59909043679187,148.56443456535575,D,0
26-35,151.37541512810677,-91.17557770064954,57.80503762454491,38.22885357790726,B,1
26-35,-93.98723646478683,27.500280972621212,145.04862918763325,-157.3510695545807,B,1
26-35,-158.6928969520432,-251.57603943853672,22.592034817902213,187.1018049357392,D,0
51-65,-30.885586316291203,4.9240702442365,139.8146893703272,-103.29405738532094,B,0
26-35,29.072957126059556,257.4568615238819,-38.751827967622496,239.83976995035263,A,0
65+,144.00230682110998,210.35689898712602,165.39644178383938,-47.96094383959112,C,0
36-50,96.4831934921189,-43.44398832203522,-92.52851789506619,-10.301061866057644,D,0
18-25,84.12915479517672,203.36285711760823,104.48178666466757,92.36955575695382,D,1
51-65,123.8481600146621,-19.10292641541331,-144.43481766732614,-135.90593649888916,B,1
65+,19.417704798682507,-41.04252964199539,14.396531733693067,-35.20870851126519,A,0
18-25,133.12853694940924,-147.0208243463387,11.560778774969858,-38.6180028236848,E,1
26-35,72.37784303863168,-145.91188246259043,138.8438067320726,-36.29088092184717,B,1
26-35,57.38782881146278,-235.35241625825662,81.57294021070804,126.51564905906822,B,1
51-65,29.395090652174673,-42.47246739154179,-26.894269328774982,-108.0714983422264,B,1
26-35,-38.673678330842925,35.942021127641524,33.02873037657137,95.23783212288308,A,0
18-25,20.921490036251146,-21.01777059012009,4.416888522948652,-49.364764599225374,A,0
36-50,40.78366138389814,-65.69840356494085,59.09012550853291,102.07312474212557,D,0
