age,Religion,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
81,Hindu,Non-Veteran,-102.1872368207714,47.51575009963202,B,E,B,-61.8429039889581,-75.93973521708133,A,-75.90569395548833,D,B,0
19,Muslim,Veteran,29.315569184452333,-25.068772202585336,E,E,D,83.00607604581681,138.50780790568805,E,-129.0530873290214,E,E,0
82,Christian,Non-Veteran,-28.718268649875544,93.76436714051286,E,C,E,20.274280574268506,40.88172920304308,C,57.50884538697291,E,D,1
53,Buddhist,No,4.284585445623659,15.36325920017113,E,A,B,18.995963791699648,170.3699646581124,B,-156.81496734066687,D,B,0
80,Muslim,Yes,-68.60883713541942,-114.2298184825648,A,A,A,17.32809637135292,-165.39169766050713,A,67.50965599314509,A,C,1
41,None,Veteran,-119.33868358303683,-56.04200053430155,A,C,A,-124.02239863756384,-28.407093920732272,E,-173.9108215133947,A,B,1
77,Christian,Non-Veteran,14.459202002976287,-82.33048215453115,D,D,D,-30.60738089842186,31.63049553969505,C,49.36418205681305,C,C,0
47,Other,Veteran,74.94104868185806,-24.13922799520883,A,D,B,57.136356768724184,212.48423094597757,B,95.39238203823561,B,C,1
76,Christian,Yes,27.76999391933494,-55.28141356331715,C,E,C,129.91097360019427,162.48124615327276,C,-36.993405786450616,C,E,1
54,None,Veteran,-143.76996098741253,-141.11264435188176,C,B,B,-12.913800503378924,-18.572696656129985,A,112.15290556015442,A,A,0
87,None,No,92.08340766435408,9.70094452522754,B,B,A,-118.56236023089674,-11.64353066299476,A,-35.36306844762913,C,D,0
25,Other,No,60.14748370797458,4.2586185038343025,B,D,E,-141.63810240867937,40.320088617339344,D,74.69698596884393,E,B,0
19,Muslim,No,-11.163885471737476,13.92741334513254,B,A,C,-196.76493277825645,37.1368741576474,B,-71.92604890739513,A,C,1
22,Other,Non-Veteran,45.70486206908894,-80.97562381874052,D,E,B,77.2688964126821,-10.642375917239134,A,119.42184489317789,D,E,1
20,Buddhist,No,-83.20657524371309,90.27198930183586,E,D,C,71.91628336174915,35.99051036421903,B,-142.30866368543153,D,D,0
43,None,No,54.82600805454412,25.53551016366954,E,B,C,23.776247806860106,87.38963131694642,A,76.12853532836711,B,D,0
24,Muslim,Yes,76.59799043280789,136.11035922967446,D,A,B,-95.08242365993418,-105.89557455725993,E,-265.3194423711853,A,E,1
62,Buddhist,No,33.78743626736576,94.07085478839618,A,B,B,-54.34268623976612,62.56205485341895,B,101.6066014375601,D,D,1
56,Hindu,No,73.26781491895919,-38.7333912141086,A,E,D,63.671803778925074,-15.566078741011346,C,13.363623587809434,A,E,0
37,Other,Yes,-138.31912361352775,26.267694117048528,C,B,E,91.5298010280137,160.51739301005742,C,47.17165642550224,C,D,1
80,Hindu,Non-Veteran,8.875017873359269,-141.28136096949652,C,C,A,86.85322203125708,-126.74384719495431,A,56.75075730809592,E,C,0
41,Buddhist,No,-94.41184974789675,-158.03322574562145,B,E,C,-162.5767841674459,22.00499930371055,C,-16.551609017356455,A,A,1
66,None,No,-83.42818744116262,140.41358666302958,C,A,E,-23.855289224552152,43.40074814063393,E,-104.91879343347081,A,C,1
35,Buddhist,Veteran,42.725691017233146,44.859976758939304,B,A,C,-109.51631787712594,122.45095204728153,D,-130.67811730868942,A,C,0
93,Jewish,Yes,208.8891237221893,227.1738226641927,C,C,D,49.573755183604284,-20.244105948219264,D,-213.2981419810174,A,D,1
56,Christian,Yes,-34.039838591676755,-150.76510262708774,E,C,C,-155.31528090223762,-291.55588592598514,E,-78.27366318315795,A,C,0
57,Christian,Veteran,-49.23536558385945,-34.88894155911226,C,E,A,-78.78761273865624,72.62052068684163,C,-6.118260631278505,A,B,1
60,Muslim,Veteran,-224.6061797898144,-9.10707102859871,C,A,B,-74.89073986230127,-104.5849402533203,B,55.221146977075776,D,C,0
78,Buddhist,Veteran,-92.77419061188755,12.703918568626667,E,C,D,-17.38595510866883,64.30992815424065,B,-8.535634994995874,C,E,0
99,Hindu,Non-Veteran,-239.60379425000698,-73.53210635386218,B,C,C,141.4085821422978,95.26609237647509,B,-51.14745163463441,B,E,0
69,Hindu,Veteran,-23.519326984185977,-81.25111921490866,A,D,D,38.35603512379496,-12.236057328415928,C,3.607324905681647,E,E,0
64,None,Yes,78.02500891998886,-41.68918119714555,B,A,C,333.78443458671114,59.78777555910803,E,-156.77098902406178,C,E,0
57,None,Yes,-12.987633648200028,-100.76161954296485,C,C,A,-38.67684484668564,-22.528270802765995,A,-8.308818256204358,E,D,1
64,Jewish,Veteran,73.70670329714305,70.38095820902227,A,A,C,-39.323228923828054,32.18130964423354,E,48.87940523555448,B,A,1
33,Buddhist,Non-Veteran,75.62275632173647,143.92498593806638,A,B,E,97.42193976653196,-37.411650861931136,E,30.30895344102391,A,E,1
63,Buddhist,Yes,156.15441146258678,-155.1360495637705,C,B,A,28.009395574808227,57.78820248813178,E,226.44772366114273,A,E,1
32,Other,No,-137.60419148799937,65.41834106817052,E,B,A,-7.383909064692156,-116.63742319340133,D,-65.32836742999308,C,A,0
51,Hindu,No,-206.2856397186893,56.751458693379575,B,E,C,-93.68397037824133,166.3707704545504,B,82.13316966692399,A,E,0
45,None,Non-Veteran,-73.55874804875701,87.10840735858388,E,D,D,23.31273494015733,-18.813871797707016,E,95.35465302081231,C,B,1
47,Other,Yes,-167.58677823117284,36.657434681077355,C,C,B,-138.31486793903807,70.26074217206909,A,-68.44949370893961,D,B,1
25,Hindu,Veteran,71.48228293929627,75.18291554393561,B,D,D,-38.25016072224325,51.692224686237594,C,-126.44502027991432,B,A,0
47,Muslim,Non-Veteran,83.25331833486564,-200.89136367617476,E,D,D,38.46099629122895,-178.60992096541807,A,-191.41474752495034,D,D,0
69,Buddhist,No,-140.026429739107,126.95447243265916,E,E,B,-8.486510523053978,-44.99893383153422,E,-88.747443848273,B,D,1
93,Other,Non-Veteran,-92.40684716017321,16.343710832501024,D,B,D,-162.35388132877512,-7.276026105729362,D,-119.83359756183259,E,A,0
68,Buddhist,Yes,-163.10059856293563,93.97646159263188,E,B,A,-33.60362228562061,82.33474466080298,C,17.192831300433834,C,E,1
51,Jewish,Veteran,-56.11179136558731,-73.74029833384354,D,B,A,8.89454708051534,-36.927585248055,C,34.190875092055244,E,E,0
53,Muslim,Yes,-78.85265969176925,-187.01742711517392,A,C,A,-179.39109136579933,17.0871274432633,B,-142.4738615586098,B,C,1
95,Hindu,Yes,-75.40265602276018,-18.670892622245635,B,A,C,-54.85230515338743,-26.39327760381543,E,-124.4257451952344,B,B,1
58,Other,Non-Veteran,-1.5745388972511452,-114.30696178523026,C,C,A,96.66356335105158,90.81622110051032,C,3.2114505422051467,D,C,0
61,Christian,Veteran,-40.19020607534309,59.62763711466839,D,C,E,-136.46580848762315,36.519536457756026,A,-97.01520573604685,D,B,0
40,Jewish,No,-126.41514031432799,-34.683063589568924,D,E,C,91.04073883664866,160.2014856001535,B,-8.89022355143486,A,C,1
47,Buddhist,Veteran,-125.5932810774207,206.86544656882185,B,A,C,-53.920231475788746,-143.2365768693194,E,147.62295591749844,E,C,0
36,Hindu,Non-Veteran,41.9070263334848,-102.46676820379118,D,B,C,-123.43195013369433,-266.23680635958954,A,-123.0373069843647,A,C,0
69,Jewish,No,123.27803151236995,12.730119656347187,D,D,C,-192.4631340339664,33.6065656941123,A,21.70865122351789,C,B,1
39,Other,No,-193.16593875843577,-105.22100127380239,A,D,A,10.62457109610123,155.30480234424257,E,-27.581125239040542,B,E,1
28,Jewish,Veteran,-89.6462211778504,187.30216848532436,D,D,B,68.50901816388264,104.4051365465324,C,-136.81660818060558,E,A,0
65,Christian,Yes,-119.01074822646652,87.6609614469333,C,D,B,78.9444808574761,-52.60652966643718,A,-20.2627082015491,C,D,1
85,Christian,Veteran,148.61644134345732,87.76939845833769,B,D,B,207.2788949017137,-86.5091265297897,D,67.4757100382039,B,E,0
50,None,Non-Veteran,84.52467926429702,-21.36892318860849,A,E,D,130.46984130847156,35.068220916423996,B,-138.73991242601275,D,B,0
31,Christian,Non-Veteran,91.07749929278508,5.907642588073535,D,D,C,277.86862313778965,61.5785671237101,E,66.40335271501968,B,A,0
55,Hindu,Veteran,72.64963688590424,-10.707643127936574,A,C,A,-88.57889226058856,46.70742921803288,A,-48.92375279646904,B,D,1
24,Hindu,Non-Veteran,-22.569152070861204,-141.8344871951755,A,C,A,275.79440103372355,49.64502788365091,B,84.6415938190587,E,B,0
70,Other,No,15.423680095349605,106.0338461064503,D,D,B,73.27414001395115,-68.38619704093418,D,-206.59360694611456,A,B,0
62,Jewish,Non-Veteran,97.04755805894524,137.8478824871246,D,B,C,-33.713627920135224,29.6253797679847,D,50.90646664331051,E,C,1
59,Jewish,Yes,-39.18311296079297,12.399326711330984,A,A,A,83.7198585584759,-26.45416451093868,D,32.75529022971085,A,B,1
41,Jewish,Veteran,-85.80590090511255,-75.01152482987371,E,B,E,-76.23083980324964,-24.856874829086053,E,-164.91625522964387,C,B,0
66,Hindu,Veteran,-35.240127747285136,-112.28400442349864,E,A,A,-91.03639391844365,8.16193869752259,E,45.5349797221339,B,B,0
48,Muslim,Veteran,102.1747598471749,-129.88571706851147,D,D,D,-21.33899025879126,110.8485146002226,E,-6.65336787254475,A,C,0
76,Hindu,Non-Veteran,128.83510500344426,-103.89111976896288,E,D,B,-80.39817125372096,-214.10390405923053,E,-121.01905103415034,E,C,1
22,None,Non-Veteran,-174.3964335891534,95.01523853050512,A,C,E,-214.39555123602204,14.407344133189854,A,65.82317421879044,E,C,1
77,Hindu,Non-Veteran,-35.82278146361643,-95.44874340969525,A,A,C,24.13288950909609,132.72274272386477,A,2.3310193955845557,E,A,0
40,Muslim,Non-Veteran,-9.994620568355076,-26.461291115805214,A,C,A,-46.66963154120739,142.69371289052975,E,-187.13498561961893,E,B,0
40,Hindu,Non-Veteran,-69.68983105829753,37.90055106025602,A,A,B,-24.872121564310557,-43.22710354024668,C,18.969378524115804,A,D,1
95,Muslim,Veteran,-30.680684120333808,153.78487808908093,B,C,E,276.7431525112558,74.00088259614162,A,-0.6201222816257159,D,B,0
70,Muslim,No,-33.35310279186306,73.71396093485106,D,B,B,136.78792939996032,156.40731904945298,B,-85.70383384308494,D,A,1
24,Jewish,No,-38.8014122057985,9.39799337952436,C,A,A,-25.416376884047832,59.29689920501113,D,-37.35799474933267,B,E,1
83,Jewish,Non-Veteran,71.96259296718752,-9.711195036726824,C,B,B,189.57196961027037,-4.817899892811,A,64.30129429354507,E,E,0
21,Muslim,No,80.86647701973969,-140.83654537716424,E,B,C,11.58262402177071,-146.70974680566553,E,31.15442143299617,C,A,1
76,Christian,No,26.015403081556915,46.284552454010466,D,B,B,119.69875077512206,-74.52620259797139,B,47.34255013186127,E,D,1
84,Jewish,Veteran,-189.03282481128804,146.24232401296527,A,B,E,19.29955049485498,104.48612031389455,D,-26.31076876029625,E,A,0
42,Hindu,No,73.83067745132468,90.89402159371586,E,C,C,24.85318009147563,16.22438559382968,E,78.52085922822015,C,B,0
25,Jewish,Veteran,158.64180219184328,278.9204539283416,A,C,D,-12.518555886209809,-107.95593865132844,D,40.949825693073635,D,E,1
18,Jewish,Veteran,-15.365724284290327,177.43584487898804,B,D,A,73.63467134871827,-225.21783947777027,D,3.133555362292678,C,D,1
85,Muslim,Non-Veteran,8.830362231330566,44.01299744953682,A,C,D,-100.7841316758399,-25.116828785132157,D,89.89679103807777,B,E,0
23,Buddhist,Veteran,-58.8907712632624,-46.31523588156437,E,D,E,-52.4221566690087,-65.09435705350988,E,-15.175460345361033,B,B,0
83,Hindu,No,-88.67608996207595,56.75413296712468,D,D,A,40.99208479982478,-98.94955666830107,D,-93.67417851822891,A,A,0
32,Christian,No,68.09975813641731,21.773857372329495,D,D,C,-8.278738684675204,16.656642003408297,A,-15.32148953315226,C,E,0
23,Jewish,No,3.904907848696442,43.97034829069133,C,E,B,-85.52087096043296,-124.68694574828308,E,-106.51681451603399,C,A,0
80,Jewish,Veteran,-119.63555350781101,-62.471636090393055,E,D,B,5.690282656143799,133.0994022234069,A,-27.129232307506225,A,B,0
88,Buddhist,Yes,-76.37672831779783,159.46778312909166,A,D,C,10.477509723398322,-43.77070583828018,A,44.78646574546764,B,E,1
66,None,Veteran,10.956100472179267,-26.038878539128568,D,A,C,15.792758856849753,6.858792375750985,D,-90.3196688232962,C,E,1
25,Muslim,Yes,-210.20074094554565,50.65019083229551,A,D,B,-43.29486849232926,20.662332530259853,B,62.9106385972913,A,E,0
89,Muslim,Non-Veteran,-123.20003541095134,-3.886513039190156,C,E,D,-78.85751654725314,-29.269816483607396,D,-91.1750841291137,E,C,0
58,Muslim,Non-Veteran,-111.28587427493959,-20.454347609585238,C,A,A,86.70660639665695,27.100403111838606,D,12.294981452519883,B,E,1
81,Buddhist,Veteran,-37.16291721053105,25.9444888281571,A,A,B,-147.92215103521923,84.49091032365168,A,77.76747363473619,E,E,1
95,Other,Non-Veteran,-30.847363573449616,200.58427093864157,A,C,D,311.796117877287,-32.04638276244027,A,-130.78728033710553,D,A,0
93,Other,No,26.234783741605405,48.31419051163564,B,D,A,-0.05187203631659835,113.75200539057069,E,-34.96824509764063,D,B,0
30,Christian,Yes,19.912923015417807,136.04999018905173,C,E,D,5.751085440349922,27.027981136898255,B,-57.30179004404755,E,D,1
94,Muslim,Veteran,128.47481034345233,-60.93554680734115,C,E,D,6.075426290493177,27.346214319548086,E,146.24683638476031,D,B,1
70,Buddhist,No,68.27204092740126,230.3229679059009,C,D,E,-36.091927741977344,77.95646289889079,A,-172.47203953378593,D,E,1
74,Muslim,No,-65.5217205346733,-61.90124209665723,C,D,A,-22.823179069752626,-91.39554413978065,E,-42.90298006814005,E,A,0
95,Jewish,Non-Veteran,-34.736608908124076,126.00298158799362,B,B,B,35.13400265513587,-64.2182580407729,C,-148.04509513026113,D,C,1
27,Muslim,Non-Veteran,58.530074012300915,41.498088347631956,E,A,B,-16.04197426986688,-188.66667035641322,D,98.77914870598254,A,C,1
76,Hindu,No,-40.39003810672137,-174.67562385554808,B,E,E,-175.6614512541487,7.784412735191329,E,153.5113568865738,D,A,0
56,Christian,Yes,-23.3951830801846,73.6151995018614,E,A,A,-133.51174270443727,-96.59384850758828,B,192.43568362591756,B,D,0
52,Hindu,Veteran,35.25628630470413,26.319551107175055,D,B,A,-60.167642855693046,68.64476372904359,D,-250.4152711253071,C,A,1
22,None,Non-Veteran,5.572950233407811,79.00973808146769,B,C,B,-14.41902960880006,131.4813939943818,B,128.4364332065923,B,A,1
98,None,No,-57.46100380660288,-133.53995471132583,E,A,B,72.92907918715433,-18.49332341646985,E,-74.17138881581812,E,E,0
33,Muslim,Veteran,-23.140461608410344,-64.08912513361432,B,C,A,-92.87326643346215,17.79684758237828,E,-336.3116563490497,C,D,1
77,Buddhist,Veteran,-14.33877488820394,83.38348894450588,C,D,B,-40.516625821146654,95.70684313554989,B,-65.94481735184958,B,C,1
40,Other,Yes,-46.13803015169426,-56.08207070491774,D,B,C,-23.420296070335155,-228.40039467136336,B,-225.64555376992845,A,D,0
38,None,Veteran,-179.71800765745786,153.4696730970482,D,A,C,-45.49235461778736,-110.22435990097301,A,-266.7002259076953,D,D,0
34,Christian,Yes,-47.14309543062261,14.035390300203543,B,A,A,13.835043181833775,83.05379280439567,B,32.190092947839275,B,C,0
42,None,Non-Veteran,170.68389859941396,20.758061180858682,A,C,C,-99.1706549897255,136.2058558515379,D,65.17823530482887,B,D,0
63,Christian,Yes,7.409068615453555,145.13010947401318,B,B,B,-69.66363172492558,-26.31901236910188,E,-83.78662403590963,C,E,0
33,Buddhist,Veteran,-20.204910345636005,20.50229989779245,D,E,A,68.85165832197893,84.25325250201897,D,-198.67752352963313,A,C,1
18,Jewish,Yes,-281.7551143232349,86.72245572415646,A,E,D,75.93230397299054,-219.18053152461917,A,19.01258971526893,A,C,0
18,Muslim,Yes,16.54621974757261,-55.955142169213886,B,D,B,49.125056326117885,-36.60745497102849,A,-92.82018443617072,D,B,1
98,Muslim,Yes,67.36438956776934,117.11845272928858,D,A,C,-124.57327239095018,-35.403614157082146,D,-0.6014809800476185,D,C,0
71,Hindu,Veteran,233.59601818138117,51.770870942084215,A,D,D,258.72902774624237,-39.89876957113498,B,96.68932711322965,A,C,0
37,None,Veteran,49.24478986824261,-10.045855115789653,B,D,A,-144.21893739915134,203.2475046303439,A,-142.93884048271767,A,C,1
99,Hindu,Yes,-55.76729246969545,28.562135710091553,B,B,D,-13.726030125415365,-84.17003884960955,C,132.3565822222861,A,D,1
69,Hindu,Non-Veteran,31.525321049457716,-164.84151281496867,C,A,A,26.414349150288093,-14.533234291726693,A,136.2234070650445,E,B,1
59,Hindu,Non-Veteran,52.17114068779269,92.27286000945466,B,A,D,151.4488333062255,137.2196105364737,C,69.14482101371617,A,C,1
99,None,Yes,100.62195391858847,-61.591116057751414,E,B,E,-284.36165865621746,112.3515903199293,E,15.004029712197825,D,D,0
43,Christian,Yes,-90.5995670174755,-29.33150039880246,B,D,C,173.8069022375289,72.00203794140013,D,-140.62910492657136,E,B,0
79,Jewish,Yes,-3.324435912834156,198.7229059060943,A,C,D,64.07167309716918,154.00295551562556,A,-73.34463860901128,D,D,1
37,Buddhist,Veteran,9.931837519185741,45.82141364777168,E,D,A,17.53955197830645,-175.31162593060222,A,-14.060683135276896,C,B,1
92,Hindu,Yes,105.99064475865343,-81.25590158937315,B,B,A,-11.907433550238528,23.63857936405242,D,52.06023638788334,D,A,0
98,Muslim,Non-Veteran,113.06980188551303,63.45216724943394,E,B,B,77.15316241227268,-82.5637587647941,B,101.00263350077512,C,D,0
87,Other,Yes,47.268788257076274,-47.07219698435201,D,A,C,-77.06474138594268,40.23925450008761,D,-68.94830925410453,B,D,1
84,Jewish,Yes,20.447588794091576,-55.273814725935466,A,D,B,-40.5079156844421,-73.71234982937077,E,199.2325353605821,D,C,0
43,Christian,Yes,-144.2585873080537,-64.08858887410727,D,D,B,-256.80604976448865,186.74488513254573,A,79.63180113509489,B,C,1
29,Other,Veteran,-101.11148860653375,150.22826217177027,C,C,C,-52.86204591406049,-57.960522992821396,B,-27.675013544328742,D,B,0
97,Buddhist,Yes,-91.03705804672846,1.7676909020586853,E,E,D,164.66221072806567,3.677711355847996,A,101.45417342144232,B,B,0
59,Jewish,No,-80.33021408444905,67.76722152903407,D,B,A,97.5878552750508,-85.6702417518441,E,-148.95464213960148,A,E,1
45,Muslim,No,60.918278996453225,-235.08264256249998,E,C,B,89.4809169024012,-61.936614540293775,E,107.88590725998542,E,D,1
38,Jewish,Non-Veteran,-155.85936629015464,212.10092113728493,B,A,A,-6.673196699745922,-86.43640601791006,C,-122.4465053379969,C,E,0
73,Muslim,Non-Veteran,77.0051148750159,-133.71112089809932,D,A,E,38.133245701979476,-128.1345703661227,B,-71.80631418831969,A,D,1
18,Hindu,No,70.93515613743108,-85.81642380743214,A,E,A,31.830958106827396,3.225111763660729,A,-26.077444106682123,E,A,0
71,Muslim,No,-98.80871488766627,123.69741046741454,D,E,B,34.25081444865061,-15.367221747612744,C,67.4865564311423,D,A,1
85,Jewish,Yes,102.85066776294384,5.642928826070812,C,D,E,-99.27290665313126,11.872481130587557,D,89.63774447718808,E,C,0
46,Buddhist,Yes,-123.73523209938828,41.533351746288716,E,D,B,49.38638648518812,-209.6227988512694,B,-24.970771354036085,B,A,0
29,Muslim,No,10.659506985350315,153.3474650219672,A,A,C,7.35801892458992,111.50443083650259,C,-178.62313809006045,C,B,0
35,Other,Non-Veteran,-56.99088936781235,-107.44440453722848,B,D,D,142.91805069453994,42.86786899649118,B,27.251778758163397,A,D,0
19,Buddhist,Veteran,61.00740630046566,127.27086862933183,B,E,A,165.9295169288431,15.66759833292896,E,80.61819777817362,E,C,1
95,Christian,No,87.43236054762,-27.45263054642615,B,D,C,157.24846336604497,-154.24967227197556,D,76.54799876355823,E,C,0
28,Other,Veteran,22.4627201033476,164.91828152461812,A,C,C,-57.523646693049976,89.19441686643056,B,67.42902152668844,C,E,0
84,Jewish,No,22.131004511675368,-56.03892779542785,B,C,B,-91.42508575928873,-45.48142585276994,B,-119.43362823789758,C,E,1
52,Jewish,Veteran,-80.59759613328141,-8.908155123771747,A,E,D,-66.65175023085654,-31.882122174241307,E,117.10680411263901,A,E,0
84,Hindu,Yes,-104.1381690241254,-108.35000521419053,C,B,A,-78.81878519055083,-37.98797544122674,D,168.15123946946883,E,B,0
68,None,Yes,82.38576710125906,187.27198477383808,D,D,C,-119.0800698449033,40.54240662379183,E,140.35935562488763,E,B,1
68,Buddhist,Yes,145.64897319402954,-59.54160173699394,D,C,B,-66.87359568322442,5.463255832972671,D,-53.502299024681896,B,D,0
49,Muslim,No,5.979923819251486,192.06232542984839,B,E,A,-84.50413968548011,-167.2264141842029,E,-57.28181442131173,E,D,0
66,Other,No,58.7982384215071,-103.25595135736505,C,D,D,-67.27364988688603,-199.25569161718028,C,16.875894819237907,C,D,0
77,Hindu,Non-Veteran,-121.10411566609196,-68.9091629868758,B,C,E,-143.8556894624072,-32.62016619400609,E,26.432634594577877,B,A,0
25,Buddhist,Yes,-60.71727281619553,65.29483836938022,A,B,E,34.51133646426753,-78.56225181774143,B,53.07462751468724,A,B,1
81,Jewish,Non-Veteran,96.35865061300589,36.40462461319519,D,D,C,39.43700925973851,-62.616494596518734,D,137.49355837100117,B,C,0
67,Hindu,Yes,98.74057493640694,-130.90831716984783,E,C,B,-95.62799242149198,-232.3797514791081,D,121.72043430018682,B,C,1
72,None,Non-Veteran,4.472548008932567,46.42667910448123,E,E,E,-37.688979158117874,-61.82111104273276,B,-26.866347972245926,A,A,1
47,Other,No,-7.971908377402065,59.05770382206663,A,C,A,-1.7641118239469935,34.72706928747243,B,142.26114639012957,D,E,1
40,Jewish,Veteran,19.469563455096676,-15.332857457781124,C,D,E,-130.89919301807362,143.18368448024196,B,3.70834505487447,D,D,0
51,None,No,11.121366147774353,106.29096447765987,B,D,D,29.76273787304866,-25.433588709518713,C,-115.03049524499487,A,E,0
36,Christian,Veteran,19.50188690581859,164.39484820215262,B,E,A,-111.20785701732953,53.61930036089076,D,156.07456795649574,B,C,1
48,None,Veteran,-222.76329687602922,-27.74775226218342,A,A,D,-92.64609651502353,191.24994762607915,D,28.780883134529468,C,A,0
76,None,Yes,313.4436739977709,36.016361426024666,C,E,B,153.16271887616816,30.559740313469824,E,-59.5130615769987,C,D,0
40,Christian,Non-Veteran,-194.07573713876508,154.55830883752054,A,C,C,113.99778677260156,-36.20796999947335,B,14.705531317696884,B,E,0
24,Muslim,Veteran,0.7759680341372628,-56.179991800745746,B,A,C,-60.83294661894701,9.688729765517607,D,-24.43759294945479,C,B,0
51,Christian,Yes,202.8394389966607,-61.23740227868682,B,A,E,8.998677612678126,73.75862310460015,A,66.90519786122894,E,B,1
79,Hindu,Veteran,67.42795300301071,-66.59688372157228,E,B,E,15.199781169069718,-167.70763994021638,B,113.39602479468702,E,B,1
86,Christian,Yes,60.26033768228311,94.84457403989187,B,E,E,-40.539743215297655,8.53180904343702,B,-212.11788532378773,A,B,0
44,None,Veteran,-0.5315382041981251,30.621962092316586,E,E,C,-12.04019471856784,-21.097128562122215,A,-101.48972303758373,D,D,1
61,None,Non-Veteran,-79.75350455278569,-88.61041057404405,D,C,B,61.888061907941015,-40.647633063992416,D,27.602251127073817,E,C,0
78,Hindu,Veteran,-212.11661324809742,6.28686970222269,C,D,C,-33.24214527903143,53.18458675565934,C,-28.04054060438691,D,E,0
67,Muslim,Yes,-10.702580830250717,122.07995722904816,B,D,B,53.894771142905164,14.514790335260555,A,-68.04867148513516,E,B,1
53,Hindu,Yes,104.79140738518635,91.33336403092623,E,A,A,-297.8735975685192,165.4478940341086,C,66.67456530713851,D,A,0
54,Muslim,Yes,-139.77717763707835,3.4926834179459894,C,C,C,-91.25761875743694,-67.70293481463844,C,-250.10309031984673,C,E,0
48,None,Veteran,35.31005889732878,-74.28517439183652,C,E,E,-32.989543974304354,-83.18147664188506,B,73.5129960769454,E,E,1
93,Christian,Non-Veteran,-62.36680835747532,-97.86875971016033,C,D,B,-85.91869903590037,-170.4630244818747,C,96.62122690972937,C,A,1
54,Muslim,Non-Veteran,-33.344017606721835,-18.117544936552495,C,E,A,40.68593913003596,73.84083107192654,E,-62.562044796690145,E,B,0
66,Muslim,Non-Veteran,-13.924930443628478,-178.67821690000528,A,C,C,-38.30838874089337,-126.97484206290125,C,89.3208258812834,C,B,1
73,None,Veteran,-34.883300204808805,-47.698936620254386,B,B,B,-40.30226291141642,5.077445938760378,C,-187.1610317363301,D,E,0
56,Buddhist,Non-Veteran,61.68028367932834,209.61986459766163,E,A,D,-226.5891033847513,-16.944680839127948,C,-177.79597401433287,B,A,0
22,Muslim,Non-Veteran,44.44909049512954,29.07759924975466,C,B,D,0.9565700422635137,90.42920982833145,B,73.62308475362238,D,A,1
18,Buddhist,No,-24.400586207941206,33.411685968299736,D,A,B,33.803099997221715,-76.18362086999728,B,-197.3672040592283,B,B,1
47,Jewish,Non-Veteran,163.99534545163758,-107.00927943638096,E,C,B,93.05883611844986,43.475552901459096,C,184.0085179490486,E,E,1
58,Christian,Non-Veteran,-267.59222828576077,171.53594367165036,D,B,D,98.49448460679193,-113.66543258840349,A,-41.94857088260747,A,E,1
96,Christian,Yes,101.41085944193658,37.13941039444639,D,C,C,51.20209873095656,38.92559155755201,E,152.8374447892753,B,C,1
81,Jewish,Veteran,-121.72578573134612,27.2798429880862,B,C,E,-42.474923736371466,143.85646927483322,D,40.547850322543056,A,A,1
98,Buddhist,Non-Veteran,-69.82695164663305,114.62056204407051,A,E,B,22.723110301006567,66.44538015127567,D,-80.8403862405368,D,A,1
19,Other,Non-Veteran,-80.58507905293068,-47.21898558913307,C,E,B,-131.38217681646418,128.27814414406294,A,-11.399427307683524,C,A,0
34,Hindu,Non-Veteran,-33.109056657546795,-17.3630593862562,D,B,B,111.54829819979362,182.28455666474298,A,-107.51861336586882,C,B,0
86,Christian,Veteran,104.43440622152384,73.65178805339167,E,D,C,-150.95886250165898,-23.63115708503897,A,58.45753559349668,E,A,1
53,Buddhist,Veteran,-46.687659786866405,-32.83885510369548,A,A,D,-31.9844121473521,130.41245520174564,C,111.86647977475457,D,D,0
33,Buddhist,Non-Veteran,-16.261904536390293,71.7137305472899,D,E,D,-137.22402687113174,-54.688521740918404,C,-23.626713615100527,D,E,0
96,Buddhist,Veteran,-23.370591016469604,-197.57614885565943,C,C,E,33.299474644594845,53.323139717649646,A,-12.72058624840706,B,E,1
42,Jewish,Non-Veteran,105.20256445134035,-84.61864543559192,C,D,E,-120.09214779513557,56.83412151933973,D,-169.52207555467533,D,C,0
83,Other,Yes,-143.31625569441715,263.091059870545,B,C,B,-55.81959189127221,38.566719288246084,A,30.40042464099694,D,C,0
44,Christian,Non-Veteran,4.362433172868955,-48.658310725628375,A,C,B,179.0879204494667,109.16777605564934,A,-100.35906610419636,B,C,0
90,Other,Yes,87.06032137551642,176.87514834515903,C,A,D,111.57628603122502,208.1302568005805,E,77.90556841443936,B,A,1
71,Jewish,Yes,12.14342725334338,4.021659540788032,E,A,C,-27.41841594009718,52.847964823983716,A,15.52802609045255,A,C,1
28,Other,Yes,-21.990901956598925,-91.28460389731387,D,B,E,49.68690873199689,-222.96977535581712,C,165.33381536742934,D,D,0
39,Other,No,17.677969402700132,177.79194533717094,D,C,B,-145.18783787020732,-104.62021358591657,D,122.27398974824509,D,A,0
20,None,Yes,-205.43601901544233,-173.17438927940617,D,E,D,-17.592948509364533,56.43532543669162,D,108.94613027910916,E,E,0
52,Hindu,No,-55.15097623806023,-118.31593251313019,B,C,E,139.87768643036202,-67.79695035321899,D,106.51104386970893,E,E,0
