gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Non-binary,28.637430411961194,46.88413982944249,B,5.110118680242177,139.00328887282947,-119.32495327035927,45.14791883341652,-101.40991773323253,-72.99442937825214,-187.76933032984823,B,1
Non-binary,-189.6190687118282,89.05166562378952,C,22.311181866375367,-115.21407770180087,62.26280925165625,-22.238973021410192,-10.311841253715205,14.20189620975892,1.372138109914748,E,1
Non-binary,7.139093309582482,-42.56966676224202,E,-1.84859080240577,-118.80721255989364,-57.33619550345808,58.28983634946847,12.279721785259007,59.65175467737072,85.63455902488518,D,1
Male,-162.77682341798547,-33.76417726054042,A,-3.8472503412103523,30.36152667375187,4.508615220923267,-25.444281943458286,20.648465252914026,46.180473974216305,-79.70530757365059,B,0
M,38.030662678661436,-60.17938048951548,A,8.629933464339155,79.94712180023043,114.30478328666469,-56.32403920924428,-159.79508116160645,99.69262696289528,63.884836826001326,E,0
Non-binary,43.968562361885944,-87.91739784912548,B,-75.94935736731715,-37.65497672979846,84.96573474533167,68.21894433802184,-230.88110415398066,163.64283906360885,-70.69140319834808,E,1
M,-141.52446162182497,255.9728206368129,A,39.28662541080303,187.3687103103498,53.306373411814874,-59.53616468209667,-5.456644575148709,180.97050927204558,52.32851266392032,A,0
Male,55.238573711554714,119.5494989035522,D,95.6464651680419,86.14605466689206,4.300953418685508,85.869320053914,164.74519448904778,-44.315749838638006,24.372510551984597,E,1
M,-23.02697762369743,-144.23168765799693,D,-68.39650275339201,40.33224706317373,-32.98399902254369,30.36176148673522,-41.25740127189832,155.2579523030326,64.24686274623213,E,1
Male,-128.59800266219378,43.150648722906546,D,57.594518513849216,-67.65078137880145,82.07808127076348,-151.48943943688934,3.20336342427202,-75.45673095866375,-111.75620235158328,D,0
Other,-181.8126761771043,126.73518206221117,B,-4.680024770631691,9.317778394410608,225.77716949475843,57.71972407450665,-31.35651140470651,115.54924328966956,-6.5024217822814405,A,1
Female,45.22329087618928,132.383562636966,D,-23.830851118326386,-147.32868756379892,69.28536448878242,68.10117385228442,119.5794446831113,-74.98731612603457,47.61644948449001,C,1
M,40.4287354661401,-147.27200448827602,C,60.559685093381965,-103.99509859159777,119.19648006824988,-32.867219652992496,3.5900732384399996,-92.67715011320288,-6.826560971904397,C,1
Female,61.220601706013426,-87.01214549153241,A,-177.64648540455735,61.56332640304394,-162.44521434134484,-111.94171477512289,-33.25173248994479,3.915235879480307,111.86195022709029,E,1
Female,27.45154315184991,-98.21721860206691,A,73.48146473525547,-3.48958091432219,-20.208052718755773,-72.57773370936356,-42.52589057721638,-37.17494123135965,-153.28326855024662,D,0
Other,64.78517077782568,39.7920962181686,C,-10.208130846579829,50.059912086419054,66.84861393904656,-63.765253783908335,145.96386525881923,103.54664708128229,-67.45424562199945,C,1
Non-binary,44.804234781621766,2.3460859551120805,E,-71.39339625211298,-225.62011198057377,-46.02595549446598,23.037456013021316,-30.740724094537175,140.04279207784558,-101.74348458194041,B,0
Female,87.98236831528928,35.477298140132596,E,-139.06611028525654,-93.60975801035872,-0.973930251406908,-10.812097124092332,186.4440004819994,-22.954397036935465,-131.90693514326884,D,0
Other,-2.513966033256367,-84.46415949132474,E,-96.15567023119867,-61.16535551908484,-55.899486951502965,98.56636484535373,-100.64344347447683,-18.179658936739372,175.00793472151724,B,0
F,72.37704733193566,262.620601505637,C,47.77844730270476,-39.54020826208108,125.89922107821006,20.839344493477324,-35.35264919920909,-111.2135311681826,77.9827511017968,B,1
Female,-165.21200852142616,25.546869855795368,E,-41.973574410904604,-6.930334417357728,242.294243448519,83.64069462949013,-23.086436491452368,-92.53134964014724,50.13992715839342,C,0
Non-binary,-15.98886081281309,57.51080734104389,C,-32.08833436908443,-206.92412817424582,65.57335092208955,-176.81438641511576,41.73585653234448,-147.77718842954565,-23.658908869045025,C,0
M,74.37980779551111,48.524159090109976,A,-38.74961643890924,-179.61708556480386,-18.521902137503098,26.339359509352605,16.63560826276165,-37.33499764159562,85.98832633430766,D,0
Other,128.68395691679822,-96.20251400292508,E,56.71807370808024,152.18593464238768,-158.21677134970926,10.28259252603608,93.92839924291833,102.75424802554976,-59.132194748415145,E,1
M,205.0465516135583,-0.8253998757685661,A,-72.63012909588001,-128.53845855206518,39.123015742709896,-5.862509187226707,-95.26964226490688,-4.635819378974924,202.53065065773916,C,1
Male,-72.99099265567628,-92.68718126647668,B,8.768447228144344,-2.9740606036538235,73.64704207108042,-43.175020383869914,-107.9538276327836,-163.14091341353338,2.3797891804365907,C,1
Male,-145.12879102333468,23.61166482979761,A,160.90620357252172,110.22660892310658,-38.817006182212374,83.45863113706854,35.730122318104875,-2.3049962833233977,-146.53498282789502,E,1
M,-76.91734534629143,-70.37346948331687,C,35.981955552622,103.5537582237281,-69.95360549591783,-118.4675923784879,-9.166835376105993,12.794928105943923,-73.34150957997593,C,0
F,42.69316282021933,-128.39603557055764,D,35.550482482682455,-34.09524829973783,-17.6996900840266,4.048862451870475,-137.5561534664308,55.71743201376287,-39.57854680095113,C,1
Female,143.97905921938167,213.2619675811283,E,-87.68179580286066,107.78573574055737,38.763478963327834,73.26232360230198,4.0228764956328735,72.79452376877676,-120.60459805020176,B,0
M,-243.69990016182598,115.8582317718973,B,-142.8419858265504,-130.20442813982368,20.10528981667926,139.7790315261079,-50.38114248300823,181.52501059486553,-8.207687456455588,B,0
Male,-133.2896311643184,35.93440677210789,B,-68.34766424870658,89.73510354298458,-84.29529194726958,67.73794432741445,177.7628858502601,81.38721852761056,232.1445433875982,C,1
Female,75.5685850771601,-3.487582152806516,A,153.78572874122094,338.140542596364,-63.02278380895625,-124.20669399657076,-65.18554715538598,131.51419304935737,83.06300948949178,C,1
Non-binary,-5.294831724451013,-156.95091406860863,E,-44.06013571039158,-64.4533555844572,76.00780202349806,84.97506541075866,136.42782495993956,19.421650200601352,-109.97583686997909,A,0
Other,76.6590337927675,119.79622431729884,E,44.96628271963822,67.29435089628137,-10.212514848964668,-6.580036265202679,98.78556403836726,67.29672468117126,18.466556161203222,D,0
F,86.73783255858015,273.1083918895484,B,-169.6878815979556,37.003127499534195,-79.0770183600511,23.034361483450216,24.667699027797106,211.50627582810517,-144.09178485787825,D,1
Female,-54.84035851083707,-77.46563345297136,D,41.59947034165032,-27.125290209522984,155.51812663219306,-123.0570906161347,-75.70838621682454,68.71159635351832,141.3634069663282,B,1
Other,37.29336690375737,156.41677066986432,A,105.17565122451337,82.79810117883687,109.12344544927413,19.0841528750366,31.13477753529073,-4.275893163209911,-4.758525133421981,A,1
M,-95.48960354010408,68.35742661791285,A,8.24336916924463,-179.60733078153675,14.079405309131731,63.22442373263883,38.92178439593193,-187.92668564462576,-99.66492824377576,B,0
M,-176.86414744316917,22.141638493767367,B,-133.79199020599037,-42.79137413819835,115.59740698674894,-157.32209124941923,-27.553555593504232,102.505479312538,141.8292598728926,D,0
Female,151.7595468355816,21.838845002019806,D,15.704728407275232,-50.31074861392487,-56.553586130674496,-208.7560734686008,-107.21159321875282,55.92102204881299,21.35048955530063,B,0
F,-81.28980661833039,-65.69162016389224,D,-218.52747083356928,-104.69007727317505,50.526524726651914,-65.6990787958623,-25.207692914486994,-97.29757445441724,-9.98576202945358,B,1
Other,-100.36134872507381,19.479531476590925,A,154.66844392382094,138.38753413424487,9.616663127216896,145.25295037928464,91.98868590669996,-158.16625521050435,234.00145720098214,B,1
Non-binary,110.86088991389957,111.3004455990597,E,106.91589178868155,-161.58598393788975,-168.84556573948217,1.5584677313624922,91.17573953068295,-42.66797574214432,48.34321233723209,D,0
Other,-111.19231826112828,174.85069141303526,A,12.256589696544198,189.61153225745647,-120.30899112593556,86.13369344106158,34.02501185220464,25.17470572056778,106.6527542987263,B,1
Female,39.48952343038938,277.6677102283198,A,-22.350891223369484,-53.229658752340804,-80.68120120035714,29.873316619102138,-72.77996738472187,102.48804440531471,40.00814796614468,C,1
Non-binary,-133.40249194875787,54.614232147707064,E,33.524377986011885,-113.52425505912348,-46.17735248786895,-138.56835074840325,-56.82665365707587,-0.7539319449982831,11.00843874537244,A,1
F,134.54319907556177,69.71156365823212,E,95.38095845132393,-1.9097519144477801,35.88196511755758,45.39345043519767,62.08128682409113,149.6300933389916,111.56137007209608,A,1
Other,52.3772238307858,67.04161063368987,C,-42.5425744149445,-74.10338936295162,-33.60189030255774,27.461020790520084,-50.09124343858203,-78.76539367403404,2.320853119390308,A,1
Non-binary,-11.279796430132745,-18.737979354684,E,96.95943413815644,-27.276483097288185,39.73656595982013,93.96346833352709,-16.144010580322018,-41.10119321958764,42.067399047664175,E,0
Non-binary,27.078721088314854,-0.3067639434245457,C,189.27306082494695,-20.945794290889513,-167.17658869757776,-3.9187771853126856,-30.3704461083804,-25.52141554136387,-33.34335633355921,B,1
F,62.67503508530597,-162.40171864380451,E,22.885353502202495,-140.77317943944772,57.960124434711915,-32.593927857975615,-30.727887727770597,-55.7557921285128,-123.35883315397807,A,0
Male,-96.31863173467259,-38.847486533780696,A,31.527169152840994,-16.88950409309922,116.55181315568895,-16.08409128313834,-36.12963416367357,152.30215140206872,124.43918887023153,C,0
Other,-44.894389429290094,21.8463939644829,C,35.21956078375709,58.47804547407811,-93.82313167698197,62.19573267747902,-57.563885329280374,-156.78086440318577,123.72603839415441,D,1
M,31.407821728310076,-44.963140705880726,C,5.074818069703537,44.49106198544761,57.84961133784849,66.73844155768556,18.24667521285394,-79.22801549827054,175.52941494109498,C,0
Male,-76.06738374939697,-18.164797916203177,D,-62.425191943762506,-103.97850515663578,-64.25212093021948,-102.86217201573666,-1.1281272868840087,5.373813866308516,182.56786878850374,E,0
Other,-129.36423031021536,24.438065544750156,C,-137.66919772517085,-22.008381291547895,25.18455910308561,23.713138158588023,-50.173121972744795,-175.9662022459527,-324.4196615104145,E,0
Other,171.18049969735762,35.44214613520005,B,91.40707327389963,55.986244449250655,65.41930000204604,-46.52541812748061,71.63072833769459,-59.03289986560761,128.342814497747,B,1
Non-binary,37.88012661977122,58.09506218835227,A,3.2676023455382412,159.50137494353308,53.848330889653994,-53.43394229184844,-8.64235850443795,-86.57585766766253,-156.3990359492249,A,1
M,-70.4556245425952,-0.7928705718031938,A,-46.151153984392074,-31.33789188145607,107.4034916176642,-14.2911644615001,298.4536718455921,25.89104998075453,-118.87386045279682,A,0
Non-binary,-16.52263934192649,140.38189002742388,E,87.13452491622895,-118.41864214055488,26.335579269376307,84.65880503316964,117.72157826539949,36.55250663499207,-99.41155230291349,B,0
M,112.8235335992082,-147.25639713975238,D,30.302005954720247,9.55530158916693,-97.0707959287926,115.39005478790907,113.74830028929581,-200.95787138850568,146.08547062904768,C,1
Female,-156.84035956473977,106.631377981204,B,32.72308526184074,192.65207723393956,11.451620454162516,-25.925152625584623,53.820455407864046,-10.699255140929303,-8.92371783714251,E,1
M,-4.160516319780363,-75.76859158015812,E,18.903429970236864,13.059777539693188,-168.78043262490093,-47.28569941450792,116.58885182800024,-72.38947414190164,-26.862485673018092,E,0
M,-64.70759749672621,124.33741154761321,C,-157.0981229651177,78.98681208783597,-30.381545733328608,-140.83965316367062,-95.53232834392239,264.3295874122193,26.99095591470157,E,1
F,-34.28731317741756,40.41450318122083,D,-55.17022247975759,36.555637883599715,184.07670421504372,-72.82898750131103,-42.620131642711264,32.60216878211541,45.449366749520685,C,0
Non-binary,147.2844233096792,-158.6547809055847,C,67.70767773436876,54.20964181130734,-58.20111842317039,-88.72855002622161,48.01091027222378,-80.17827091619148,-38.49817067602998,B,0
Female,1.0471212481042247,88.79030194603769,C,22.140589437504918,-233.26200084765017,45.508395585861734,117.37295478764787,155.32766428891685,118.02788582643875,3.371026014798467,C,1
Female,50.591430498138514,-150.9327255022883,C,-12.782626386486987,-19.878393514302076,-1.2937040092321699,78.01970650079653,-133.16939645179414,-186.0150641846705,64.18927117526522,D,1
Non-binary,-21.475276038084484,-38.54974757987722,E,-109.38283516404664,-51.09594171450165,-152.99959949502693,-147.0751321760086,14.24251712028243,-89.64262517274122,-14.170777995403652,D,1
Female,-2.257222894947368,-65.94486869511435,A,158.98031540238108,24.397793224236743,-63.70283099892033,6.5232129382858925,-40.43864441720175,104.5179496523108,-81.8831097879364,E,0
Other,-80.0899766663207,123.25024215245126,E,-153.9092669674746,136.79288303063257,37.042307106714226,-8.091393117496356,-27.479103508376863,56.82565579873624,48.03654828845579,A,1
Other,115.05680631451835,19.01362624781941,B,36.339750417209885,55.30525544262037,-69.72775976729008,96.09289401721873,137.8849313264021,-49.78908847556741,-60.35677271149748,D,1
Female,44.23032819223867,140.3378584984078,B,32.833654120265926,-241.53252398440688,144.63232378382185,-112.12025248421926,-110.0225557357336,-113.45207822456462,-48.374324943061424,D,0
M,21.220241497004086,153.82617712441225,B,96.40804376723133,-32.37158216599276,-8.686457943531215,130.154025518142,128.04219104220317,-28.298677155646406,-199.3118005352201,D,1
Other,-143.3979518469063,107.86083555042896,D,-14.289376714311839,-126.25668472825812,-59.12102856795903,-13.929220826638675,113.49488828490657,110.08910670771088,29.142729547679565,B,1
Male,-64.36058810646678,-14.668482120106965,D,-92.61569205596845,-151.40178894616275,61.8662897951492,-61.875225374303355,-42.124417808502315,-94.21067599595227,82.74833369333841,D,1
Male,149.3549483010665,9.607854192608976,C,64.37241615873528,64.04827424139557,11.980807692888321,66.19075461845836,165.9040096183677,16.003828882816627,-187.48066288452014,A,0
Male,-42.73423547723825,-83.635316523631,B,180.2925517875161,2.447710987388996,-40.038875531122194,-134.11320882212434,-4.393119065038227,-31.364262567747797,-49.16873090125145,D,1
Non-binary,-45.511006038594445,-131.78105783334067,C,29.77941663422711,105.19494810402676,-85.51565546526531,98.77809825511831,-162.12692937316885,157.21202677758188,-3.2028320176013434,C,1
F,130.57730532562758,-1.1730781705112743,C,139.73433429867382,-118.49306934453207,-13.788018276175318,115.97769668698466,60.1823102171155,5.390578786932875,-62.36204380485435,E,0
Male,47.97420855653536,29.8204309749052,C,-105.30050481164652,154.08779774645038,179.31963105180643,10.325042197232149,-153.70059457814713,98.53560035102515,39.34481757635868,E,0
F,-7.0417160261357985,-69.90991682082877,A,77.46424078472066,114.08620628291628,-68.59830569359853,-155.14330469535588,215.25766636026069,13.5492910911642,-50.815709914324735,C,1
F,-106.14039479339286,-9.978040848019505,D,138.09505891656707,187.0502493800135,-90.15862895042642,-15.4147806614438,-311.9165083474144,51.2094314807331,-97.48067764074374,E,1
Non-binary,221.15419988511306,1.370817480905294,A,87.00369627401307,29.56242247545106,124.1532274496443,6.911533393973136,107.41786162215384,-30.493097297919196,-123.40775106141224,E,0
Other,47.103368156484,28.817362713664473,E,191.59387486577967,137.9351540349472,35.8846778832426,-37.78356165868455,117.25302682714536,60.06247621114981,57.7810509212339,B,1
Non-binary,-101.98507419307383,24.970488192208208,B,-27.04982078594304,-78.06804747402171,-157.9168931864372,78.72907095752375,123.49964306370936,-32.62458662045605,-30.62319154472189,A,1
Non-binary,-107.41975768328864,35.03551083290074,C,-6.931250658189926,-97.42604976510991,-21.09795975852943,-132.7133794733768,101.01141064605524,32.31708677605917,-85.82078266440509,D,1
Other,-115.84237632910927,-105.51868545155068,D,-15.626661198381559,179.94674874919437,-42.99124093903791,-47.57119698725326,108.4383960429302,-133.1719288256628,2.149806699672131,A,0
F,-82.22880429187695,-98.33099302004959,E,158.78449996680757,-210.2617277931979,89.16475334499383,-12.842106401722592,-50.63137427462423,34.05665533121812,171.270281989195,A,1
Other,140.57053492855005,-74.79069307131107,E,42.217332311878565,97.00687256416549,-172.84542681428616,70.84287264303131,-83.5929980486355,-86.10659431276241,148.39633999302185,D,1
Female,-65.92688240023267,-138.15795829441134,E,14.485413138634676,103.44409889951191,36.988062759512104,71.50596745338744,72.81982921049612,0.8081928980584568,10.275772407090427,A,1
Female,-160.84710818856772,-113.44800210601218,B,-122.69737626884587,0.28660260347231964,138.7824748324023,123.63633329369756,102.14052534916294,-13.570686085722642,73.39900687846911,E,0
Male,28.474055120302715,343.35029122637025,A,-79.04685990330648,-49.56931383730721,-136.03300892941283,-56.1034715923841,-27.294581572376835,17.261201686049795,-47.2355284517295,E,0
Female,-71.29946937422832,51.58651874302094,A,77.6213588993806,-83.07613939745926,-36.42423315132993,-95.92503864016123,281.67332169558694,-14.881567186458849,-10.604508806644702,B,1
Non-binary,156.48621334629584,-84.38309526822219,C,62.54362887603983,10.50391511016316,-102.02002136759842,113.5240105901109,-79.13427102234328,56.81472861879403,-16.221187773173646,D,1
Female,35.38497416852774,2.687150975854149,C,-13.134848210982172,-102.23867298834325,-0.8408929269686779,-105.0910205040207,60.64825860125467,-78.4594958319828,58.59607577550528,D,1
Female,26.267463217945497,141.41162903760886,D,-276.64778790323334,19.680673553863066,76.51864407224085,12.133199019254254,-27.93211056524914,-1.7885839817125562,47.05237560834587,A,0
F,79.61090317692214,167.57691808061256,C,97.09156847217865,-63.38389711397711,-93.44094789244052,-319.98156888879384,-53.65003455196945,195.47248755645666,212.32339076306403,C,0
Male,31.63545998476022,-21.809280942680502,C,-77.80919847722116,166.21281854243614,-124.21542188650032,-10.574006160787485,26.116776417748717,47.8247614310117,-67.8155021508999,E,0
Male,6.584372654546522,61.1686990759135,C,-34.563870120275226,5.91548909580097,-19.969446046827102,-231.7470568073263,15.209700985857754,1.1264985591520804,163.2700618132861,A,0
M,52.589990916526816,-25.01866197171252,E,29.2349311194526,-149.74650378346792,-353.968884745065,-21.32467404536437,-161.19072936974382,-83.7621017014029,-46.69025661396567,D,0
Non-binary,-77.95944791575803,75.25531086823989,D,32.80093268519364,97.5996232084094,44.669442702670835,204.53454050416485,-32.19361984697489,-62.48927534920895,22.06191062128349,E,1
Male,41.02927115967144,80.61568307539709,D,-89.91796453145932,-152.87763747203454,-6.48393488647125,136.23015913620327,-39.95732367835757,-93.70721332564086,73.30242909865777,C,0
Female,56.337127488985686,22.917103950194907,D,101.64128463705025,-22.940483198476947,160.6168855518918,-44.25589099907393,-14.472829108012359,-33.589747910514454,76.06260178326866,A,1
F,239.7252771281734,-114.018438101958,A,-14.068574850489698,16.17315064246742,-10.321057194877216,66.60246106956882,34.466534871455664,-75.09903444572265,74.20791754504809,D,0
F,-76.78518815202779,44.67368049176561,C,-64.37069487217961,-3.3969738525592446,-4.951160546399551,1.8759479227022664,129.17173599806534,-41.45807454766518,-36.8836757338956,A,1
Male,104.81255696658718,-143.72045842807788,D,-142.30176425126643,67.33855357850929,-19.482930279627002,131.9834373414687,-13.4337739745792,5.557940474491587,79.24846637337856,A,0
Non-binary,111.79578720620538,3.205357174488503,D,136.34501882320862,72.18324592459435,-77.10282012232145,-74.98734787476027,-105.0533280178273,311.0287958210751,6.92266064106403,D,1
F,-21.736623177314293,-77.02283382784823,A,-109.3060720603653,99.67426985208418,-35.62883737210789,44.982117748147004,140.06015193748482,-75.93384838766833,-19.08845688887585,A,1
F,52.572818875621216,-14.973742115975675,B,-38.59650423188102,-37.34905542327597,-144.74515985804868,23.45141041263372,-58.714449179523896,-91.8079708074467,-110.54862444035956,A,0
Other,31.526914288479357,-107.31159298580167,B,-126.79046976409936,-183.24485613604682,7.586702605127855,-72.81491700904895,-120.71357466172566,-141.24066566954343,42.28837114756253,A,0
Female,171.21458289126616,135.19885317550182,D,-130.7663015719103,-3.40343898972867,-76.62005302342601,-96.30910362585055,-74.58002764109582,-58.69567868797082,11.340497457413171,A,1
F,-17.190576515014058,12.237597836460488,E,-137.91975557708432,128.2944530103607,-94.3356437896451,122.92344905546186,-85.30023023149843,29.812244662694575,-185.46209238091822,E,0
Male,34.1429457474671,17.352382940353568,B,29.658482204400897,50.58570221872398,-116.91213734808737,228.36720442711282,-56.36408566905771,-69.96335527738071,-62.21729559504715,C,1
Male,28.114750027026748,27.034540069662054,D,-10.167850823307981,102.40432742606944,-145.04372814431161,123.20957465834144,73.55481891995204,-122.92750739489324,3.2590483812130104,B,0
Non-binary,-56.96959878026878,-101.58742774257095,E,-115.74859236460941,118.41632223877694,3.377351729114534,-202.10213966903572,98.07020800649057,36.50620677553796,67.1480929822373,E,0
F,-95.07724669186601,161.11488995627258,C,54.37828062953852,55.40371498277112,155.87005582807055,-2.8244031350880374,3.5634859011869344,64.62139788587933,-53.522982563399616,C,0
Non-binary,-68.38670066624685,-68.79002408755345,E,-64.28682441806782,127.00322813277455,-4.189338175905495,340.4342117697335,-31.19511198430798,-10.584503985526341,142.7410240109994,B,0
Male,33.03751784010747,137.62198741812526,C,38.0882478952569,-96.60850943586173,31.94958075744382,5.347293076130645,-73.64102367056182,90.04004917315793,181.67898226060214,C,1
Non-binary,56.946964171231706,154.80549389732042,C,90.50214997424071,-112.51594191147186,31.023548438631504,157.20730900445452,-68.37634368757845,106.37168596579374,-264.2165564168066,E,1
Other,-18.712775083623175,64.20047270151417,E,1.1442818312430072,-18.344253238030053,-19.315614747191916,15.543008814024558,49.88893803751937,102.8304482265263,102.5876742642011,B,1
M,-119.068841040851,-80.02596097683893,A,-118.58922300278898,-61.30664227718937,91.81034206382645,-42.647246535719255,-200.3008289616228,-53.38383425627181,78.66907044506128,A,0
Other,55.262744404412615,-60.99234237272483,E,176.0967562912208,-108.67481682119246,1.0803033537559565,-28.518576921503673,-0.0296297335299811,-186.66972055438507,8.918721012526385,C,1
Other,-19.927038508267835,66.09591032632342,A,41.324337380693535,16.66999990857551,40.3370028301757,14.94141948792529,-113.74739721450912,23.706470812118145,-29.591809390177197,C,0
M,43.17719889584906,10.886849387910939,E,-90.62525233762081,64.2002696869188,33.70789907485138,-67.43222517389268,-187.0017115131865,139.90249951320922,-49.620762680605544,B,0
Other,-27.280544336445434,-66.4968968817621,E,93.3640135084032,107.61176385073409,-24.49291386083121,-121.35806879964855,56.26291202426715,-97.61673543116582,-49.809690713286855,E,0
Female,67.12221881172495,117.69821096744528,D,-120.3587091194855,-79.52094184516405,14.685459679790569,-142.5237107630196,69.59014107602913,-54.055405418509785,-127.95718414085151,D,0
Non-binary,82.31746617269155,-71.41522909290073,B,61.71496084134249,-71.58708709885407,63.04509486952653,-119.35697825674106,43.13592028611121,34.54201649625602,-1.8590791824505053,D,1
Non-binary,-58.83737352558811,-73.44724718812078,D,57.08965045996219,81.88003394810495,161.51800840611656,144.04975534490038,66.34242753898238,80.86416866910427,-94.38927465024804,A,0
Female,9.721373903906036,-121.9455097796837,B,148.8620031659883,-258.57416069992047,-81.07747675573982,-22.301331985251537,121.13469141527946,1.509920399066978,24.84948254303008,D,1
Male,-86.57857795257478,-26.442253887274358,E,-151.90656024225183,-175.762576624093,77.4241233791757,22.197614066517872,46.89350406148335,112.09787876848527,-140.14989811476028,A,1
F,124.98019083768936,130.94972997258495,E,20.835276223877358,220.60232968220635,1.7942751610918017,99.25355293120487,-68.39022193286705,-17.33400268078027,74.12347124334208,A,0
Female,-99.45258146082529,-64.82500404502663,C,24.796601793107072,-75.09819019477536,187.29262292201153,-98.38820714351246,-54.03711695272684,15.557166105233158,-29.79718009597973,D,0
M,-76.34841325933036,-163.8205030811638,D,111.00503500221706,134.18355231902137,105.3986993630168,11.004772506396398,-60.4923437089267,7.29447480661937,2.5643039439969173,E,0
Non-binary,1.3025044277139979,-69.80515035057117,D,-17.16011020781237,-70.8299491495445,-158.50767316587743,-7.025828969176587,-24.18899770533775,36.457656658256965,118.32396755892609,A,1
Male,158.89153246541082,-40.45207408007441,B,-15.962011780385843,-17.469057925520275,-16.84823310435928,-111.53307147888111,166.8016348562868,93.15245285031249,-190.21724245626243,C,1
M,43.562016082003844,-41.65570772675061,A,-14.692480643010391,52.32133506138174,64.60619873571918,54.92687414393696,-91.71265231963322,98.29628988261987,117.13894852833332,A,0
M,57.59098359045692,5.473590445098087,A,-126.48621781403602,41.40718778769368,74.80826637745648,-7.23512327058721,-16.367846537984096,-79.14082509966846,67.08311343320665,D,1
M,-39.150533435649734,54.46189269145505,A,-74.97471170350829,71.22532799925277,68.46359898576858,-17.398021493474573,-102.56942312673922,-24.690950280580907,-129.81296783596397,A,0
Female,46.23603738881702,-138.70359080302842,C,124.76228607076266,-91.70664818232689,-3.436484469391114,80.7829309892786,72.52243984451763,46.44995160528189,-125.07438793492456,D,1
M,44.32223610393026,-13.27498908536748,E,65.67608032119956,3.1165528528321382,53.4478016313249,-102.37302546346947,-83.84514361503923,110.10424734249622,-1.9913682870191611,E,1
M,138.98623439199176,-133.82794691858632,D,13.117809198825778,105.82603909944015,-71.18834327363345,129.27980171683487,10.166771949056926,-282.8891962976516,-40.07707144929661,E,0
Non-binary,-173.05849023195208,20.685687299180767,C,121.62127092989323,-13.79859558458425,-17.64673776006057,1.8578247485606036,-16.639609484905144,-51.44926759264805,-35.74230784869687,A,1
Other,43.683036034138375,96.44863898205729,A,-141.65078876127976,-110.17856225182373,65.37537187784072,38.64145591778016,83.878410964242,36.19092238114012,90.41893523355657,D,1
Male,-43.93685196928871,54.54293093574341,D,-30.26627463553368,-9.48466665170181,-48.07969829638664,-84.74310902552563,124.63864279357433,-186.37516342708713,52.137871304891384,A,1
Female,16.299373652477083,-21.288742424333286,B,-15.693063723371381,-39.21990034760851,216.4471822350475,45.685220140380515,81.75603449245514,112.22442588390349,50.18272838309873,D,0
Male,65.90053116072407,94.25826067298321,D,12.928787602443728,-15.489663964543976,79.70006498484193,-26.989785379456194,85.4612601851726,13.21158545733142,-107.64638259738109,A,1
Female,-73.11235842743858,-159.5386720431201,B,-160.28297383555417,43.36263856323997,-2.0124158207284437,95.02782338889666,44.63754210255623,3.885316715237455,197.22978782633413,A,0
Non-binary,12.227993625404919,1.290864043288018,E,-138.94980159552549,39.25249565813532,-117.6096757414242,52.59933082346914,72.33438641969296,-42.54162081822388,181.75951061346603,E,0
Female,13.890669040443454,-90.0800918978232,E,45.3604309358317,9.472484934604912,-72.93445932501712,-130.56861925343676,10.749259331417752,-118.57525125932018,-80.28117987330758,B,1
F,-92.60977384778263,-122.08231562680139,D,-10.959662814863838,48.87880437732422,126.28167584351424,-22.02735191764294,14.810538786559674,168.84956471742936,-35.74030328437501,C,0
F,38.119251235623864,-118.21466859887113,E,-73.51423638817624,148.90572285980562,87.93144901385274,171.3240491238128,-44.95756500777797,-11.645016086707402,111.32225536571441,B,0
M,38.66685453813445,131.56320605941326,A,131.92577008245493,87.13892308412774,-91.16890468703714,-21.792989069699477,12.049320679405492,103.7336306614677,65.54977941782423,D,1
F,-53.76064991727525,-53.40670194679623,E,-92.85547734366112,163.92084621565346,46.06200498464711,121.37929529431138,111.60943403317876,-49.51913510975008,49.58249595719321,C,0
Male,-24.446993381339528,-16.170423402389787,C,26.252062798493082,201.94603654071176,-19.9103809070886,78.64819121859156,-214.21679719039722,5.420824225193641,-5.204043883456314,B,1
M,-127.47991923136142,159.92292820791144,A,16.972687063896245,35.855090048908025,82.43190786620677,109.26958751686935,65.8196994846203,58.23035657089398,-46.67708925192011,B,0
Non-binary,-13.907228957137303,14.42006662234684,E,73.6779734607974,-51.06271146185587,-36.37279998831529,-44.69381860282524,-79.72588525190226,1.1761700174325636,80.35463729670538,D,1
Male,143.52306140665928,17.296822000245143,D,88.33115252661024,175.90732536540833,-61.27379274644424,-133.77780979255823,32.39163113772292,32.39340454979603,-12.958262044666496,D,1
Other,-61.33861871000883,-45.32150654041621,B,109.14593491949014,291.3703439051532,-148.6654491990363,60.06147478559035,64.49537962442416,-111.44816079950606,-140.25365077147168,D,1
Female,161.73893618438169,-0.9201978444134636,A,-84.97300390431714,65.83260219829076,-53.07444835065168,-168.1519450268552,74.0232095100293,33.80487687456088,-50.60111252486531,C,1
Male,-126.68987992326247,44.699680231237586,B,-0.34036728113916104,67.74778148343465,-54.35691697043726,-58.07411953202113,232.24069953970323,-114.33602607493087,-78.40050496469316,A,1
