religious_affiliation,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Hindu,Homosexual,E,53.41976655178917,B,-44.27742257418289,-150.42698068556058,-99.10557455970972,21.83767059393986,D,30.71630733189058,D,5.304816956951591,D,0.28217905201676263,14.704822688864002,1
None,Homosexual,A,12.476400439290227,D,-93.51899376489106,168.60646661749345,-66.22317993299889,-30.129360907778175,D,-128.21674967111545,A,-62.57462752894312,D,-121.994624163742,11.933860319424797,0
Other,Homosexual,C,-16.042685576745065,E,37.84878786992239,51.168330453632926,-104.08757758960915,51.14726103535372,A,-112.05275483913913,D,-168.72317918571264,B,69.15846614457718,5.371234041685055,0
Hindu,Other,C,12.539356447985202,B,33.89853196833329,49.682744814965005,-196.7667519803902,122.3142749189311,B,19.329412191493127,A,44.88627584233964,E,-331.0153365967336,-127.12059217563683,1
Hindu,Bisexual,A,-29.87361855590034,A,25.3035916515093,19.217143076497415,19.05277586073837,22.89430352120449,C,-30.097061026327683,D,61.40760138811352,C,-72.00017244149475,-45.13366475353257,1
Muslim,Homosexual,B,80.7698715196,A,109.40138125146701,-80.68549119071821,43.48625187456182,75.14662934954217,C,-49.86671612163146,A,143.5859961790217,E,-113.2597428638007,4.917759026534746,0
Jewish,Homosexual,A,80.69191469960352,A,51.904010901005236,-13.882624299128555,-123.38543947454328,-51.70633181678288,E,8.031152619508665,E,79.06441874962941,B,30.444532198348433,16.618356868838866,0
Christian,Heterosexual,E,4.840526112061223,A,-88.52974336988711,-28.433660351243102,-18.598648721622602,-82.55770843864927,E,48.9336209117348,A,75.21587235858954,D,190.0491500508001,83.38396390859828,0
Muslim,Heterosexual,B,27.857291502135944,E,-20.727736547383937,-94.12109844346836,81.35235302026327,-34.62534359571848,B,122.78797621055968,A,-23.55266880892384,A,90.13068749653812,52.74330532224892,0
Muslim,Homosexual,A,97.40690688322925,A,-171.44243013021426,-123.68914123961372,203.36548048391077,-34.59229563311415,C,74.96818219084957,E,46.25892665974064,C,-62.132099851708254,105.31592018586866,1
Muslim,Homosexual,E,-149.30538210168592,B,20.602778093444716,210.1720653449847,54.83563758444306,-44.12309967505102,C,-168.91654294862727,A,197.99793021708328,D,93.55293335461876,-185.5058770833621,0
Jewish,Other,A,60.37800909491783,B,-115.20447410397843,164.08212167794534,-146.1570880808584,60.40396503613754,A,-60.85999351562238,D,151.11405438087576,E,18.356504796122127,21.634499781134497,1
Christian,Homosexual,D,30.21659763369131,A,54.59410529090345,20.774020797913703,-124.11067460177874,170.86285381793093,B,84.36639007252383,D,-167.0958946683567,D,-0.22016643390516608,-29.673199192488692,0
Buddhist,Bisexual,A,46.913132216148384,E,-20.046047910168816,181.7056366003337,19.246741889002994,227.12676107181272,A,140.17865878932466,C,-17.542833730324126,C,-92.54859364526223,-172.77352829203681,0
Muslim,Other,D,-1.5363442307219373,C,-40.929519887804084,32.70777411774139,15.097504740150166,25.877813089333824,A,79.73861654583125,A,-81.40403802286473,B,48.97991698016252,-197.64800644220566,1
Jewish,Homosexual,A,54.98361443036759,A,-87.03306216990747,45.94055486336317,11.092020824152192,38.10300847050224,B,218.08767407942554,E,-189.2575648133323,B,-183.36386575761202,45.79009581298303,1
Christian,Homosexual,D,-14.43794704286248,C,-140.81992517432516,176.0201133518168,-7.192235970997583,13.110727932268434,A,-16.571853504411425,A,162.35130635435286,A,-50.328012380997876,-121.00963732444829,0
Christian,Homosexual,C,-14.662369653358883,A,129.94912862941726,49.7306465450939,-19.644266884566683,41.25965960230863,E,24.35975441685734,D,232.65561569396138,D,-24.02514146075179,89.24573014012765,1
Hindu,Other,C,-131.3514633380953,B,55.262221285937215,171.63648365409472,-10.273257559673048,124.91632893478679,D,-65.57324044674012,A,-36.103215197481255,B,-112.80390454060209,-7.624468878980179,0
Muslim,Bisexual,B,-30.74803078487356,C,-106.70950323856631,-23.41176688871492,-126.25652408694295,-131.97140761273923,C,65.0228549713589,C,90.11234747934213,B,151.8370952682492,30.071058399385432,1
Christian,Homosexual,C,14.309623071379502,E,-55.57419105358258,46.852079591945916,-77.4874538666505,17.296540400786576,B,48.175721489951854,E,107.88469878778434,D,8.936652627696144,-105.6246328070547,0
Other,Homosexual,B,-44.477098800384375,B,-24.993631696715273,-29.366041444280583,-100.63491280302885,-82.28627796972765,B,-33.34702547770523,A,22.999852023593004,A,140.8999059153381,-128.5955504872057,0
Buddhist,Homosexual,B,-87.76532523085062,C,-143.94674084822034,92.48591162389923,99.71106947380257,-70.7438475991521,D,-124.5618194961946,C,76.12332262726595,B,-43.02007483532176,63.15480979186658,0
Jewish,Bisexual,B,-150.07627426957788,C,-17.744898534201813,-132.17560113685744,-150.10305007137524,-83.88764630907559,E,40.488963015937756,E,120.91721830848677,C,78.08643288901406,-51.51644501060857,0
Jewish,Other,C,97.47518546623253,A,98.69532598018485,-96.02498482456843,-168.37223756353222,-5.8205509646934415,D,143.78454066097197,B,-47.9814190832591,E,67.91875036803582,-176.65929501128295,0
Hindu,Homosexual,E,-53.01283513889795,C,83.86475201609997,-201.72598914148762,-16.211380954320102,-21.228010812527785,B,163.47608427238671,A,-84.67271565381515,D,96.96613060637556,8.993451180334914,0
None,Bisexual,A,59.45911162920912,A,71.97074795234552,14.173320720891624,-76.11688066613512,-41.4415320587479,C,44.980986984627044,E,-120.73431314884485,A,63.206699177670735,83.13760603507208,1
Jewish,Heterosexual,B,-69.30226035474575,B,-17.47760299801226,-44.64754654014274,27.978652954133654,9.868501593473331,C,85.7114933263385,C,-94.19385449080131,D,45.629412523241555,-10.247791645825572,0
Hindu,Other,A,-226.1431750810099,B,-71.73349268043914,13.394858189537254,21.060135753442864,-77.74273641371249,D,0.35144020766696976,C,-30.6785155351552,D,110.67391476546615,-35.36683186567047,1
Jewish,Homosexual,C,22.072878279820948,A,33.66798019837805,101.69468851904249,43.03880368945982,-199.74371338340114,A,-61.47483241121699,C,-5.592925611137768,E,85.12510361522756,2.6041595759095344,0
Other,Bisexual,B,-36.073318539373936,E,-48.3778840240251,17.089257176860208,-47.9442665095411,101.0606597779157,A,-145.9360933944427,E,-24.822101317609828,E,113.0863579357409,-17.255534389199,0
Buddhist,Other,B,-34.047289524894644,C,6.401421375642874,52.95604957729797,19.92220940768739,-45.549759424663286,B,-19.061750211399975,E,-1.084874719914611,E,59.25743286119549,106.98123610957431,0
Other,Other,B,101.91852482716509,A,-185.20309176092607,141.24732153862817,-19.36998317447167,-27.328746706986447,D,-167.09174160667948,D,159.58006022162377,B,39.94607614642495,70.4783142649849,0
Jewish,Homosexual,E,2.7906578374771924,B,-116.325858865389,-107.66990567178271,21.86744592137239,95.42399425516066,C,-25.428421500205573,A,-164.51874736550965,C,137.28457262493316,125.3567079160625,1
None,Other,B,115.73241078344354,C,55.77496079044963,185.73500489915017,-53.002374815087094,71.68085766402696,A,-89.99659688499717,C,64.17946167448795,A,20.259217308197737,3.00069075363374,0
Jewish,Other,E,58.54162476259687,C,84.83144849134469,-14.08832924382994,-24.871846553042907,-14.181743333910198,A,85.84199936877485,C,54.62107929776015,A,-29.775634183450162,23.178942731324277,1
None,Heterosexual,D,90.50795726148641,C,102.55967028391346,70.98169926035905,24.04794056683765,161.6693017372328,A,106.4651742774192,D,4.0131933090534435,B,42.2596927243506,15.374458116330853,1
None,Heterosexual,A,97.11984968178221,B,-81.01046640304769,-166.8874484302912,128.49226820404562,-38.69797649711464,E,-100.7075207383951,B,55.28271380005273,B,102.20864040969025,352.85193260382385,0
Christian,Heterosexual,D,79.10672676687118,E,10.81079857856883,154.35370268834475,-26.61301193050127,-21.331520934231378,C,83.40175577785817,A,-1.7158311064580882,E,103.56835085910487,-48.53003152817748,0
Muslim,Other,E,170.4655257200067,C,-100.82752690907645,-86.80762650159176,18.27359443788352,68.97760025298345,E,8.78857878206938,D,-65.40538631753208,D,169.5519745599,-54.969198506048144,0
Buddhist,Homosexual,C,-87.8383471692228,D,35.901450833367726,-83.86269169289193,-115.94476931461631,42.84111285845743,C,-113.80479802747358,D,109.0155597702761,D,-170.5376357568093,19.92365092770884,1
None,Bisexual,E,-194.4925176694752,D,-139.85640969479036,-144.40595644039274,6.625595690875315,11.591898821439823,B,-54.67585486874105,A,73.13232820397256,B,90.51255550628025,-193.0251579562661,0
None,Heterosexual,B,19.24881608860496,B,23.63132114437691,-0.20513356117917944,182.68204703827467,-162.3255681290426,A,-42.99688970980092,D,59.242573582135314,E,134.75270714030668,29.34965464170494,1
Hindu,Homosexual,B,-187.62894402161382,E,-135.5296393450261,18.781627617816838,57.23704321886372,-75.92890998295246,C,39.278052745202764,B,-131.91701393378003,C,-345.90122754514925,111.79407171326503,1
Jewish,Other,E,138.51061295241095,C,-124.60954849671324,54.410692583441275,167.11748214299385,118.98296543978279,E,27.5307438488602,A,-6.113157798633163,E,39.55784259230281,145.71884942183863,1
Hindu,Homosexual,A,-201.66423352002684,B,113.57377349839612,-25.593241375269738,159.02236867136796,-159.17619083924407,A,156.189569255631,E,-60.72249609477435,B,25.16012845903583,88.72365995069394,1
Other,Bisexual,D,93.91990103659434,A,24.96880788498392,50.35039087674237,143.50986212707346,61.53069199704869,E,205.52376235217653,E,-62.300132331915734,E,33.65895326558675,-165.1824107716273,0
Hindu,Homosexual,C,-41.81039924272117,B,-32.61574806490894,-16.703518519321474,118.411307833411,151.458995862726,C,19.687178949552546,D,-32.00431062306642,B,112.55039766349316,-19.172968335370037,0
Other,Heterosexual,C,91.27559454637341,D,83.41837181415866,3.6904613069848007,3.460986800492644,-307.6057067536229,C,36.04647937178333,C,-17.346756995461345,C,32.556635714043594,13.406517482493886,1
None,Heterosexual,D,-120.93591015339295,E,163.42598155394336,206.00577923904802,68.81549070557148,-149.60396232650808,D,-54.376631501310705,E,17.92280123285718,A,89.85688769722044,195.03190642058328,1
None,Homosexual,A,236.38215437646454,B,148.0477094247988,-136.00441734834524,-39.17494339845808,57.143488037374546,B,-139.2734829290838,C,-14.994823688843365,B,-109.79612207707162,26.831858025676205,0
Christian,Homosexual,B,-76.99924527504294,B,164.24422532962268,-77.28073558670833,128.89218042924017,159.1255699688772,B,-134.5090866585299,C,-32.60317219506382,D,-113.01481724466234,-1.099005148537919,1
Other,Bisexual,E,110.17060755265867,E,-129.39277439048539,58.507822470373696,82.82413980231928,-204.46023322417707,C,175.38222903320275,A,-44.66964345282866,B,32.50276629689491,-51.57969764179086,0
Buddhist,Bisexual,B,84.12843129821923,B,39.44582342684456,-82.0891287538544,-108.72725571621717,137.9790413576373,D,-52.20946670982683,B,168.95725035519908,C,166.66028425899287,40.192073644695824,0
Jewish,Bisexual,D,5.6342860061842694,C,21.129461736431296,-55.794738478162365,-6.9937791354126295,182.691141375614,A,145.97607205803988,A,15.329904876305791,B,-173.52001363253333,-225.68652561765668,0
Buddhist,Bisexual,C,221.0164020710012,C,-133.1994421434301,33.81321545862818,-25.274755395262293,-51.368316659342206,D,21.55428181279847,A,85.68904364213004,D,65.14174730850159,-68.61284210966932,1
Buddhist,Bisexual,D,5.713164171980334,C,-116.2591240916805,77.43340350704369,-47.7396895593824,-12.192698583500285,E,-45.44227984738378,A,110.56509246735413,E,-153.84744223441754,64.94673177045696,1
Christian,Homosexual,C,162.8490662882403,D,159.9125061039121,-62.51291300962897,-18.006978702234285,-35.39578486937249,D,-90.7749244038572,A,-115.25113539192233,A,70.07926339786856,100.29625851504787,1
Hindu,Other,D,5.075394580016295,B,61.42117475196063,-112.41037557434575,8.431349029429192,111.79239960803815,B,-50.95503569668245,B,151.12763131309137,D,-124.55292963614598,-91.93039587679654,1
Other,Other,B,-125.04631587597927,D,-21.73114882137022,24.134174275844302,117.71481682971935,29.823574708078365,C,13.044329422023704,D,177.86335954452264,E,35.987324287470145,-24.53797683540516,0
Buddhist,Heterosexual,D,-51.06554528872829,C,0.9518450848747256,56.93199808834694,21.72571411505782,58.40205936788217,A,-194.2583829607809,C,-260.54400610132967,B,-94.24658353367586,83.61537422459587,0
None,Other,E,62.28557321878826,B,33.24326822751598,-11.450377613147683,13.026623476808858,-24.78844998641713,A,-93.00735551107925,D,7.996936642520222,E,-68.48578015166842,251.7931924375793,1
None,Heterosexual,E,-12.797003871411752,A,-48.20289506915735,83.69819370076378,-43.37533081616686,8.540455993022919,C,88.62759538483348,A,-32.963963748351084,B,-150.11532323030895,73.16770584389504,0
Buddhist,Other,D,186.08059433200637,E,-100.31708786361484,-13.925245176662465,-186.26919480696358,-125.64088567699953,C,45.92352002110157,C,45.50121207986408,C,54.57983746542592,21.364040978464853,0
Christian,Heterosexual,D,152.94292115756807,C,-146.72578517794142,-19.17462631027962,-58.26340158152414,1.2825334626398717,A,82.12698553246128,B,146.61422918310666,A,-123.59132430120295,76.67463031687062,1
Christian,Heterosexual,D,-91.83781731019943,C,-183.31507349807265,-89.14684576918783,190.14048707141794,-1.8159710998860168,A,-61.54745562638762,C,76.56847510865997,A,-163.64258740089554,-29.31402809609263,1
Hindu,Bisexual,D,71.28390629921071,B,-67.17574431065911,-257.05953422150475,-211.7551079596439,-198.51612441212168,C,51.415725110898414,C,30.131235850085936,A,-11.282024706102185,23.71461826621286,1
Jewish,Other,A,-125.07016612996942,B,45.8144781345141,-102.81363640649448,-110.54120745785347,-162.22105243480632,C,52.347065332075346,C,-11.072180775164782,A,182.72963858002785,-154.88432703780063,1
Muslim,Heterosexual,B,141.53247289251655,E,-29.46858708220376,-166.3590454041412,36.30242681991653,-97.70599962802065,A,353.7771794327758,E,48.40972425462133,C,38.58421349637544,-5.256130664727669,0
Hindu,Other,D,21.751007674153996,C,-231.43940855012565,124.81002854695238,199.24805489424187,17.97293310093139,D,125.52729521731747,C,-21.971778506164785,C,10.664138425145316,85.61617379439083,0
Hindu,Bisexual,D,-63.7236783782556,B,87.48083883856029,-273.6783438111132,-109.04888238078465,-134.39976006744098,B,90.23900876110783,E,103.73518756084596,C,164.87134816880916,-75.04647191029451,0
Muslim,Other,C,85.00920090093715,E,110.74803127067163,-123.06067257581748,167.58469120561193,-94.99783867934623,C,236.98096719344795,D,-62.97097789420675,E,229.18757174997793,-100.02594275278076,1
Jewish,Homosexual,E,86.0220920150587,A,90.08634896032459,-11.650653968698023,-211.00600906577515,-100.884472788523,C,-11.691904355752701,D,-50.39455567323279,D,-96.43514650614958,-232.79679575156135,0
Muslim,Heterosexual,E,-106.04545461852011,C,-170.22380270495316,-40.54587150870818,-55.60297960039041,-57.4588686876688,C,-41.52498989480312,E,-83.02677968064775,C,-2.4323930190242535,32.04486472523513,1
Christian,Bisexual,B,108.74181494144135,B,108.98440493614225,-25.891877453582318,36.9832486617598,51.490981450670816,E,-17.787668605844388,C,-65.76089666150027,E,-246.66519965577547,-68.42074068735688,1
Buddhist,Homosexual,E,43.490545570364404,E,-81.66904176517043,76.73291036260203,182.92734980679091,-67.92916092511359,D,57.032123361469154,A,-22.062335062514837,E,-108.06527461935151,-35.3458381774671,0
Buddhist,Homosexual,E,-35.22303523649702,A,-91.20230454123578,29.751989327819313,35.65740595294821,175.77929864998436,B,31.042445685998853,B,5.944052418654942,E,-158.65730491834617,-103.62643661282935,1
Christian,Other,C,-30.510453719992213,E,96.22721204196402,-10.200755660634151,60.280078842730674,69.83179588260046,D,70.05140443530459,E,243.5117501647987,A,11.4827706595775,-69.9253832884072,0
Hindu,Heterosexual,C,126.10714102023903,B,-100.55624268001664,85.40903283010203,13.254795482188811,42.20265712493151,E,78.01631867733387,A,-120.76826968111925,B,-78.3256296251836,-42.56126538545016,1
Muslim,Bisexual,E,91.93151214462102,C,-132.48184881765113,-54.45228631754683,2.63940819584527,105.2393997702837,E,6.245248798561637,A,-32.69874390108721,E,68.0473641263297,-119.17089168961313,0
Jewish,Heterosexual,B,93.05143859433169,A,60.133642245154626,38.782656792501854,-68.40978451109348,-54.12948248810064,D,-122.5097161455262,E,-41.35736651975193,D,-55.486072894034024,12.388071313092427,0
Jewish,Other,E,-132.11466328189522,C,-110.83918784541062,30.583739852229098,184.62799884229906,-56.30596421614554,C,99.99319424639174,C,-46.76807283427913,C,48.191099587426464,170.41636953215226,1
None,Heterosexual,A,-104.26319000154274,B,-38.71210331417994,10.921143141408466,-33.90199367326847,-42.03873726084566,C,118.53677503556071,E,-154.6400348292619,A,-67.32042948549804,54.09589853668925,1
Christian,Other,C,-109.05784038285643,E,-128.06094812236617,-184.12562852780476,78.25644809371917,-70.47065303560657,E,23.3868965974971,D,-99.28400444036744,E,-26.68705700609549,60.934884601551055,0
Buddhist,Heterosexual,A,60.50099973939265,A,-164.29933919247017,159.37518070919756,46.41395712729084,162.49037428751382,B,141.03976519200597,B,-68.7679601711323,A,26.49781398567299,-86.48396211063948,1
Hindu,Heterosexual,B,149.647370534743,C,-35.616765916854206,89.43402457326664,68.12640391593618,53.932053501504576,C,84.13015160382999,C,-20.49199199239558,B,-140.75446529954988,-125.17851791641725,1
Muslim,Homosexual,C,-33.268625140213814,E,-6.917808458625125,-87.29620502191116,-13.873192077823921,-37.8682939914267,B,8.33154131832373,E,-122.69367956611457,B,-16.81400538196634,-40.21893302370573,1
Christian,Homosexual,B,18.68651507048839,E,-72.62594885921901,56.556649320998645,-175.9185238197111,83.66239853326864,C,185.55834336759094,D,63.958684300709834,B,-87.45292675001888,-80.32924559925685,1
Other,Homosexual,E,62.07767166682263,E,-5.609965003899068,-105.49554527567454,-107.4342904193141,156.0058100619461,A,67.91078637959627,A,209.04667989187243,E,-76.34608578592466,-22.19889575948133,0
Buddhist,Bisexual,D,-24.100508626277158,E,2.4032904093240273,-35.678005670768684,-51.331757945268805,190.3125779639845,C,54.74435676639654,B,42.35080819362878,E,-15.215189104192275,19.66819439997379,1
Hindu,Other,B,41.3261283084958,C,-4.419800523872102,-21.143208858722705,-21.96472194434759,-27.61504440825432,A,-121.10972268530288,D,12.143576565379067,B,-56.41653153973818,168.96355354057374,1
Christian,Homosexual,D,-0.008765768622266228,A,-82.94168032627664,15.045274841153347,6.756678215306082,-85.32845177929957,C,176.40337496847792,D,23.153072182156706,A,26.761797056361157,-36.134940494808525,0
None,Other,B,-67.46438209510474,D,117.38460265856034,51.06997306570502,-188.87353360302384,164.0872169285193,D,22.135646960578914,D,39.735561181728535,D,-47.61878808698423,54.51236810559724,0
Hindu,Heterosexual,E,26.61860231858722,B,-66.20086042210082,10.346403526338078,35.96774703491276,-41.16907364241567,E,-4.537878896961935,C,-35.33158112415187,C,26.4933614227122,11.864493338682665,1
Hindu,Homosexual,D,98.57252813426624,D,-51.05999043132362,-109.95582279818052,175.13407166790017,-25.88731892839034,C,106.63999076124821,D,7.509777052518885,D,-92.1294727501387,-4.393698918462983,1
None,Heterosexual,D,166.65567837201806,A,74.34005782157494,2.4814439755547557,16.43352858829779,-30.375157461342216,D,-53.71838719711109,A,-55.86641931869969,B,-12.451930350929407,-38.11493538741601,1
Other,Bisexual,D,-50.572365717218595,B,-95.27322295385015,-5.825475465911734,25.629744489245255,-94.24251541623505,C,-6.8208638691409025,A,69.1923182422477,C,-111.33201045850613,60.4284886940465,1
Jewish,Homosexual,B,-90.40554887026042,B,160.27030812795746,-24.2057208431634,-129.3034186582152,80.1372853867307,A,-78.72174790825049,E,-4.934270994926475,A,88.9123046017596,-93.88365602208702,1
Jewish,Bisexual,B,69.9687470879067,D,-49.762675499630475,26.93605486941682,44.90776983171732,-98.77418023349546,C,-80.60152050585741,D,18.319960213206627,B,1.8968141339363358,57.936558288627516,0
Other,Homosexual,A,138.97728190371515,E,81.71325533131598,-59.99622811049223,110.39640743277901,20.50937240133789,E,36.598980836172124,C,38.73124062562713,D,84.78687188244763,-225.5842402221813,1
Muslim,Heterosexual,C,36.338143827424844,C,-109.62457177312666,-62.65101547523979,-169.08627642644055,-67.35116755737238,B,128.66389175305798,B,-59.48784602059337,B,60.915861676308204,-45.56779602033842,1
Jewish,Other,A,53.728666215105356,E,121.06898699840343,16.06688877502348,96.95672814569117,109.69924842108128,E,109.62661351871716,C,4.373249942914991,B,-9.864537289069544,-78.78008480006422,0
Hindu,Bisexual,C,-20.07884579837271,E,80.30086021945877,-135.12220701077294,22.299351014028566,-22.091790161841114,B,-32.69266528411123,C,-26.61569235309103,B,-201.43918362767224,101.58722257877879,1
Other,Other,C,-135.9329413252591,C,-116.15242447989147,-10.487835518755201,-24.257905468983186,-141.27183103713924,C,-129.31334723351688,E,-52.6190113022202,C,230.7723671823223,-1.4671173343094712,1
Buddhist,Heterosexual,B,23.867830023537635,A,-194.1751717497525,10.63564272882418,-123.859271915183,-136.18415330340613,C,40.61039661559876,B,-40.06366240748498,B,115.70909830195426,-90.14412713627611,0
Jewish,Homosexual,C,158.5840475210493,E,-63.93367198665671,82.79985580490998,-5.5552690339668,86.51370789248875,D,59.3481443029886,B,-6.59253954988321,D,-56.25923289069568,-109.66578874661033,0
Muslim,Homosexual,D,-90.00006396654707,D,64.99344588598035,-114.43799900730065,-50.73024750670455,183.30724026552377,A,27.013048681709606,B,-98.87479573635336,A,-38.506597442246196,112.38740675853,1
None,Heterosexual,C,-58.9728168592231,D,67.52197429419623,53.21037443257539,82.1657766967096,-90.47632408606698,C,-17.739693587307535,A,-327.945546297799,E,-14.694131701362245,39.51224776434109,1
Hindu,Bisexual,A,124.87422864522344,C,239.05573052732302,93.82309646005017,97.73361727248378,-136.56566518449958,A,137.1516205874411,E,13.460262429869859,A,-172.60141436383188,-51.53668125041413,0
Christian,Heterosexual,A,-53.65022047992305,C,15.183520802745578,67.90973356839261,-37.39330562051852,-122.27076498706846,A,1.6006924087820844,B,-87.28131232852941,C,-44.41522182963955,-52.385388237667044,0
None,Other,C,61.556182224429676,E,17.399655559175347,-6.188167768348343,-24.03320145821063,-13.313719665483594,B,6.832808753142232,B,121.32586956731166,A,84.54261534684653,-39.45689046644044,0
Other,Bisexual,E,-223.61410945921074,C,141.39499268249705,42.90913541153019,67.6761127846178,39.567149570629006,E,-23.86731303253323,A,9.617903548651762,E,146.27437532182824,92.14570901109688,0
Other,Bisexual,D,-59.302241969331746,C,-16.049651322669973,12.361640964201147,-61.31831164213817,-70.74004641193639,B,19.279140480722283,D,234.07330965139514,A,4.60937683522743,-53.09055293612668,1
Buddhist,Other,C,103.50095357382914,B,-182.1319619171844,29.114166325522472,-55.06781284887248,-153.44169943584726,D,-115.79804842532353,B,55.348653271507345,A,-107.22322129987292,85.82603696372402,1
Buddhist,Heterosexual,D,101.32831810279492,E,141.3934531288862,-34.08718267358595,-80.40336543846678,-119.60627711376324,C,-2.7985426701452663,B,12.407907504236007,B,-45.69836833085342,52.5180276662661,0
Jewish,Heterosexual,C,46.687470555160964,E,10.706639307223845,100.37402692462524,-25.876721299970733,61.6702458514381,E,25.05002904834625,E,-101.14470761238086,B,-5.241748562337175,63.29309592707626,1
Hindu,Bisexual,D,-196.4451811621859,B,41.27508772571902,-34.68739572881277,12.04320867638297,43.6787464840861,A,-78.49823791433401,A,4.235586318625652,C,-253.69439463521482,-16.82711875508976,1
Buddhist,Homosexual,B,-8.642366202645894,A,123.60323132829065,50.633312149739865,-93.81526822804582,-24.047779979115333,B,98.28529600396114,A,-64.89423753178929,B,-38.52060249084291,21.046481691426568,1
Muslim,Homosexual,E,174.64342152971705,B,30.602631093608977,86.13813865723812,55.52097639579849,-47.82736463485131,E,80.48072251850724,E,106.90770316467857,B,-80.24179493263269,182.35551957139,1
Hindu,Bisexual,C,-28.074356694012735,B,-26.482693029781963,-208.60506902735833,-12.254490233177934,20.54703282824675,D,-32.69863890768684,B,136.68723473739914,D,158.31497128896746,-92.74136349407254,0
Hindu,Homosexual,B,-180.89437338996254,D,140.5612021476777,52.212513868990015,-14.729621726470334,27.75988592556682,B,-111.53231552334444,C,-0.47864991718709704,E,-142.3928433411181,32.694765855481556,1
None,Heterosexual,B,137.3934343297078,B,-23.0300348060042,45.065466797307366,102.28744377434778,-6.001137986110176,B,34.612270576026646,C,-195.40799733385902,D,-146.5461978279605,37.47284779142369,0
Hindu,Heterosexual,C,-52.4725840777191,A,28.509293468180758,175.44590063394475,75.84617633944279,-17.355313479024897,B,91.32260200259478,A,-13.820895320591864,D,106.65335097760436,117.48444067436591,1
Buddhist,Bisexual,D,-25.94601138684799,C,4.97381063954262,-66.94285231004011,155.7398746969736,-17.96034903169181,D,-82.5473605453849,E,139.47259620963482,D,102.95364352748115,-31.332469026868363,1
Other,Heterosexual,D,-194.4738967159785,B,-172.34681856398586,-208.0416398830836,-179.23748387234772,16.258217596406656,E,165.48505984383056,E,77.14492515697428,A,23.110068317789956,-81.04328933856098,0
Christian,Heterosexual,A,-149.89466878814846,C,274.39487993661794,58.77568035434449,-131.59771447047768,112.55473969085456,B,196.0153970697776,D,32.21449662980513,C,62.24868468220449,82.02846355874055,1
Buddhist,Homosexual,C,-247.94581752318462,A,-0.5775597840573714,124.79429038353996,34.26792415276866,55.06732653865799,D,96.12972128462671,B,139.5300145901536,B,48.82352742052779,25.523074108743128,0
Muslim,Bisexual,E,201.06773336229432,A,-26.204587493591923,-45.38412688121037,31.46685980618111,-93.13155781879168,E,21.845247833550946,B,-131.31750078824052,A,18.35290199232539,-235.85538852891003,1
Jewish,Heterosexual,A,-56.50050543214079,A,-88.23265166097033,11.67763692515966,89.04112797680354,-16.004938368582646,C,117.68250245585688,D,-45.085674420516966,C,-26.997214867501008,-256.67520999314723,1
Muslim,Bisexual,B,-99.03595657311537,A,112.84225455965502,-23.10379383073238,23.238598695128204,77.62112107665496,C,12.921625602595292,E,49.524773325538575,E,-109.72495230366741,64.40626632958761,0
Christian,Other,E,-76.08990179320905,C,127.42197048189232,105.0100221634646,-67.7951327288766,112.27415305073907,A,-123.37929941399801,D,64.63534383656334,B,-114.73895709142109,-137.3982377348681,1
Muslim,Other,B,-107.82625464707154,B,111.16631482778578,104.62154114865996,-6.314328547663973,-109.32882891033813,D,114.68651269971586,B,104.56773780814859,D,17.222534762409488,11.923604776087139,1
Muslim,Bisexual,C,1.3089466027186314,A,-52.893682462242154,48.51480864517006,52.374356256647026,68.20307468188864,C,-4.637243340575933,E,96.47577538118102,E,130.1230946273215,-45.50339059047203,1
None,Other,E,-76.54539099716852,D,89.9635153982243,-71.10904491238588,-82.88896508504516,95.00246237793363,E,161.96550524651278,C,-20.958758987172914,B,106.02008791496813,69.82449032960088,1
None,Bisexual,C,-64.17171974156372,B,35.795346407164494,58.25532946620547,22.618746470619204,82.26173251466945,A,-43.596767582704,C,20.108943920968194,E,237.9556456488145,-173.39110963691587,0
Christian,Heterosexual,D,141.99586384074993,E,55.26435113148551,100.54311302711017,85.34654214491908,-108.64991662263503,E,-111.5031385585099,D,60.42006676097535,C,113.32907019850981,32.174621781899035,1
Buddhist,Homosexual,E,92.39297957468551,A,-63.24211493472743,-112.04701366729157,101.930492082117,-82.69158882283045,B,71.21566778088273,B,30.63808978362392,B,-62.38113980444996,-34.3622168721718,1
Buddhist,Bisexual,D,-91.28007227524016,D,72.44561775561378,50.2126880988225,38.17062423725886,-120.05213079267574,E,-33.7690270237564,A,-211.2216014990109,A,3.1048533465001125,21.92489634102693,1
Buddhist,Other,A,20.38291482087019,B,109.16032673662211,10.47625879580504,-103.08360836867226,-31.327063088940026,B,96.78064101118535,B,98.19789785220571,D,89.12966485332475,24.151110848624942,1
Buddhist,Heterosexual,A,-163.36584872662715,D,-72.48771174537563,-34.17276306365147,-16.034138407832028,157.85705416087362,A,315.5655222302545,B,-90.2243392206353,C,77.47951423327049,13.647886862678737,0
Hindu,Other,B,27.201289916230962,D,4.248303213185457,-26.02103028988738,-39.284876634996294,-32.3801045411535,A,1.7069796683523777,D,-132.7116964716556,B,-22.72761895326555,33.70174954726883,1
