age,nationality,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
61,Mexico,Other,E,56.29200888381117,-43.04566834723213,C,124.40122238361285,E,D,-262.47813457121566,136.35326332399197,218.0269218450463,116.49144944725553,B,C,B,B,1
18,US,Bisexual,C,25.035753048348475,-189.50092884089725,E,52.04563246431482,B,B,-112.30901369584427,253.4034913567224,-6.263662645821273,-81.45307046444906,B,B,A,D,1
66,Mexico,Bisexual,D,188.48486658833284,-18.760212825761858,B,171.75734125431887,C,D,318.310070608223,-67.11863368180316,235.40868253314576,81.97856818940167,E,C,A,B,1
40,UK,Other,C,-80.0290717537505,31.02388203869238,A,-20.68442506873578,E,D,49.990339157009004,-208.41948165422735,47.181368967091345,73.7161273363006,D,C,C,A,1
46,US,Homosexual,A,4.862243060945688,-49.79399469477485,D,230.6270543357623,C,C,-49.37946097347965,-105.56203247681812,16.06177967158246,-18.480410995221618,A,C,C,A,0
37,Germany,Heterosexual,B,137.59471347487425,-77.7476685506507,D,79.73701772061074,D,E,-107.15673850478889,131.16048026861426,-37.77030336247503,-186.84381336919262,C,C,A,E,0
23,China,Homosexual,D,228.15364108920133,67.82049886387094,B,5.376809174638457,D,D,114.84695871583817,11.772712628825674,37.4909996692204,18.342697300369526,C,C,B,A,1
75,Mexico,Homosexual,E,39.78295897790931,-14.982769882525199,C,33.51833322224179,A,B,-178.75241342023844,-128.8071392729386,259.30409653712843,84.19541154425113,B,B,B,C,1
38,Brazil,Other,E,14.48428186005772,107.62281629128185,A,57.068285826771984,A,E,-163.11130521543535,104.53064378112565,201.03227690517897,-37.84610044753165,A,E,A,D,0
25,India,Heterosexual,C,101.89555991719723,102.42196906982981,C,-45.93703037802335,C,E,80.91788162537634,-150.94591051608467,143.66775369461467,38.56409600280562,E,C,A,C,0
33,India,Homosexual,A,18.503457893418396,-120.31462727899509,B,-100.92779706196468,B,C,61.72551935327917,144.15908310545703,-85.17923078830279,-134.14749642769357,B,E,C,A,1
60,Brazil,Homosexual,C,-80.85883205650971,-76.32270698495175,E,33.15837731606376,D,D,149.85919554825654,-41.74363786997111,-155.8872311401253,-0.10476585897575864,D,A,E,E,0
71,Mexico,Heterosexual,C,97.90044042318601,5.794631410352538,A,-64.06635485201132,C,E,46.66003805669432,-127.47405970765679,-113.37093155580136,14.53421366091186,D,D,B,E,1
63,Other,Homosexual,C,-72.3222384676722,71.64737420172035,E,101.42887471189796,D,C,-172.52807133148335,-164.32243128169696,77.92690866981125,35.33300613766811,B,C,B,C,1
92,Germany,Heterosexual,D,-175.8305435387434,-14.138981958016359,A,0.6727437083172156,A,D,206.22386959107754,-19.298862967874815,-73.49267792946542,220.60490676004005,D,D,C,E,1
90,UK,Other,D,21.204248040160227,152.51630579945981,B,-83.27321665521552,B,B,187.53795864855047,-18.32842479015668,43.598422169157516,52.65191814552528,C,B,C,D,1
71,Brazil,Homosexual,A,-1.3112282445129437,-169.29395481840515,A,124.8342587831823,C,E,149.1059407519974,-61.34242757988346,59.27718523791468,74.89749480508671,E,B,D,C,0
41,UK,Heterosexual,D,-17.212924208842466,-118.91524486998325,B,-11.502753357105497,D,C,-40.28177502524297,-44.10479538889661,-20.39525030119228,29.95250298977818,C,C,E,B,0
81,China,Other,B,38.215566075239344,132.71692650731947,C,119.99299568074031,C,C,43.39483585188732,64.37131315867701,12.296690045657863,-99.84768975122797,C,A,A,D,1
27,Brazil,Bisexual,B,-54.145409177966776,-82.06540658198425,C,87.5858322778561,D,B,-129.943287027185,31.062896056220374,69.71796201858577,78.2962071442358,A,A,A,A,0
46,Mexico,Bisexual,B,74.79838185346338,-190.01293331027998,B,87.34453224302399,A,B,-92.7675233048052,137.7114526250297,36.88110096530514,-14.379898737510736,C,D,B,D,0
40,India,Other,E,-13.212879344183287,84.48668165777818,C,-60.798771769960915,A,C,4.103328579961088,41.91506867799035,-121.08312572332932,-30.91762359244245,E,B,C,C,0
34,Other,Bisexual,C,40.35804675482792,14.965888421523921,E,-109.54476934152598,A,E,-10.990226395580557,32.634337135761534,30.38774096437176,129.56182592499837,A,C,D,B,1
62,Mexico,Heterosexual,D,41.397212789789265,-102.89267661384334,A,85.44185589809443,E,C,-57.127832127718825,57.554461157822914,27.10654595465002,49.63530839301652,D,E,C,C,1
80,US,Other,D,-99.16205062326867,149.51828952626812,E,216.5245444593413,C,A,48.97370691773912,27.87071454546449,-159.7362788373035,131.06397650858858,D,C,C,C,0
88,Other,Other,B,-10.726432102931211,166.03554753673723,A,139.0189570995801,C,A,88.63088201725836,-17.44576886040973,60.113324834163606,-9.69949565205851,B,E,E,D,1
86,Mexico,Homosexual,C,21.425170676900667,-160.55401399564312,A,-194.87070020937443,C,B,-16.302371568981908,77.61434370451576,53.36542138127361,45.16129235070682,A,C,C,A,1
92,UK,Bisexual,D,-28.91016621615956,-68.5105035923475,B,-14.181764130114821,E,E,-144.88464591983217,-38.82495456960516,66.50227368903566,235.48423275565617,D,A,C,D,0
74,Brazil,Homosexual,D,-106.65727679658784,-191.211864358022,A,-86.1349523409117,E,A,140.35136474044276,-123.74234835007543,134.809652156367,-91.54141410958037,E,B,A,B,0
44,US,Bisexual,B,-72.07491878200976,-171.74089126753543,E,76.7315930359904,E,C,-7.928637019358388,14.10581271981351,274.497597167906,29.783613774206668,C,B,E,A,0
46,US,Heterosexual,A,-37.94819066056477,-50.49086481309306,E,67.90210354285438,C,E,-78.91287529432559,21.992651855416785,-108.48789295833699,23.613628965471094,C,A,C,A,0
55,UK,Homosexual,E,70.15080340271797,15.75242722687243,A,57.827143152395564,D,B,-207.18849382337643,49.32909759198236,-154.2037589961976,-93.08508413679165,E,E,E,E,0
98,Other,Other,B,214.64368001102386,101.51426422835341,E,-71.52641502260789,B,D,29.473297708682573,-116.30592416891763,29.47684810171391,-149.53370688329713,C,A,A,A,1
30,Brazil,Heterosexual,E,100.54207408291961,31.461490072183068,A,4.6362866872751445,C,B,-92.98351644020092,137.56980760080467,-49.40537785625315,206.94766134957737,E,E,B,E,1
27,UK,Bisexual,C,0.5750228428493136,-52.169192473585156,B,-140.846065378777,C,C,-51.846166993422585,-48.440867873549585,-110.75808199217931,111.0595095792948,D,E,D,C,0
94,Germany,Homosexual,E,-26.943931881999212,73.48389442433786,E,76.2419237148241,D,D,-239.26269238217972,252.41768372515688,66.01733193920973,-7.1241074227837835,D,D,A,D,1
77,US,Homosexual,B,-232.8912934130671,90.26476314096084,E,-5.332156315821819,A,B,33.57377686085347,-3.801411292345088,-69.10971452902874,68.24271548769958,D,B,E,C,0
50,Germany,Homosexual,A,150.49401715479408,136.0679031747853,A,-6.376690722044264,A,B,114.18881336696482,122.56874926944938,38.918876743605026,-20.35806290992911,C,C,C,B,1
74,Mexico,Homosexual,D,31.123791100329623,123.92586926935766,E,156.14253994528946,C,B,-151.57015183869015,69.10849320427994,13.834094619119316,-0.6220883736001384,D,D,B,D,1
74,Brazil,Bisexual,C,207.81445142252215,66.80583673599736,B,226.60912079049828,D,E,78.59389727217341,140.73439921178476,140.881213395796,29.049512310336105,A,D,B,D,0
87,US,Other,E,54.17826265374367,-103.81035990203496,C,127.13948050252995,A,B,73.79020444935509,33.62656131570228,23.18390412908307,-86.05967306605385,B,A,D,B,1
88,India,Other,A,88.22554557240183,72.66151569880891,E,83.90341733483282,C,B,-38.771628182388824,86.21712675889239,-1.9874872472228384,-43.181440451126775,E,D,C,B,0
28,UK,Other,A,39.211001637362244,97.95628743999727,C,60.85682407466282,D,E,-79.38595044622052,27.58824163886759,84.46575978468228,227.1265734356234,E,E,B,C,0
42,UK,Homosexual,C,-39.788045953165955,-78.00521490808016,D,-25.20723181781864,A,D,0.9282490871719047,-19.772391373373015,-60.90638004362783,-199.39143232752235,C,D,B,D,0
42,Brazil,Bisexual,B,-12.403094049052916,17.743541813545413,C,104.2474582457159,E,E,139.3523080382319,109.76374518613045,211.49153641796258,-32.060869703889516,C,C,B,B,1
84,China,Bisexual,A,20.343763465612074,25.421948595163464,A,-59.015268211859414,C,C,247.864739651691,-5.666670425054796,-203.51718879911735,-52.062713588795106,D,D,B,D,1
65,Other,Bisexual,E,87.51369959777014,187.83002811801174,C,3.564395536960668,D,D,64.70662698763252,-49.525337904020105,-66.88123885982658,-94.93683784188967,D,C,A,C,0
42,Germany,Bisexual,E,-163.81277854489412,-94.15927245473917,E,-37.78579731560773,E,B,-223.647410231136,174.4937878576327,88.47463438631284,-119.51021013028944,A,D,C,C,1
54,Brazil,Homosexual,D,-33.08104043589664,-175.92134998144837,C,-178.7098293993179,C,C,-52.969922581025095,-104.0889831115656,15.4608516952976,-87.57706811042421,E,A,B,E,0
48,US,Homosexual,A,-91.79523319150007,-2.1020727238734236,C,86.22026269609162,D,D,120.68303391236121,135.27794487280775,-135.8042724227656,82.81019957665835,E,C,C,D,1
42,Brazil,Homosexual,D,-25.25732191321099,-25.070549379334317,A,-114.12336643192853,D,C,120.01835389880003,19.987733004992116,144.96237188060687,-3.9975283600861866,D,D,E,D,0
67,Germany,Heterosexual,B,108.7730334425643,89.7258274557112,E,-84.2170160333809,A,D,50.31817007418117,-49.57878559049394,75.70002038767367,77.34319104707424,B,C,A,E,1
74,UK,Other,A,-118.29397918817355,15.933606888264377,D,1.9800144933354815,A,C,274.32783392787246,12.509234399750452,-94.3359502536309,-81.1118788266261,B,A,A,A,0
84,UK,Bisexual,E,-160.72632105782262,57.50655803582173,B,114.5806193178312,D,A,-17.623048208411358,-140.7452441998303,86.27502839627621,-11.241386927257428,B,B,D,E,0
44,Mexico,Homosexual,C,70.25195179096741,16.538734034714768,B,-1.5881535330039016,A,E,24.156249269628507,-25.145576273429654,149.17034120233112,-43.57879250407965,B,B,E,D,0
58,Mexico,Homosexual,D,-71.59444326126527,-28.185648563798203,D,-189.23932392569688,E,C,-21.695309017669747,43.556162642102144,66.91193199955201,-43.67221343036107,A,A,D,B,1
41,UK,Homosexual,A,69.01246102101938,51.45382384097663,D,-32.79694712724866,A,A,-70.89922088882801,53.29378224820657,-23.600397013268037,40.0611747936598,D,D,A,C,1
77,Mexico,Homosexual,E,28.22435443864349,-8.400555160116026,B,-101.35174173816112,D,A,30.426615620221764,8.020817381345005,96.40597767145724,116.7089724311039,E,C,B,A,1
23,China,Heterosexual,D,55.75164404013952,106.1931201085444,A,48.91330367651554,E,A,3.293760825620788,48.692198857153876,-144.40859725507022,147.03039693190786,A,B,E,B,0
72,US,Other,D,258.2002585838502,-100.02382003481556,C,-45.57082202978096,C,B,48.652303480766996,-76.49556778342892,-31.864717132914066,-74.63381928038132,E,E,B,A,0
29,UK,Bisexual,C,-86.99728772121891,134.28076676525643,D,-24.96159891728101,A,C,180.83950947216277,-118.51185218856347,79.94585850862534,-163.57028789048945,D,C,E,B,1
35,Germany,Bisexual,D,183.87483357108277,0.37072259874754765,B,-1.70125696250873,C,D,31.047047444573455,-48.81234460198643,-69.74060729604538,-202.3882274718991,E,A,D,A,0
24,Germany,Homosexual,B,-50.4699639857898,-144.84368907579986,C,33.6083997183209,A,B,-11.762983910052817,59.140614263898684,-104.9334749041781,-110.5785206930405,C,B,B,C,0
53,China,Heterosexual,A,38.169462764351344,-165.42562491367065,B,-186.04267971332234,C,D,122.0588733168564,-27.264813415044454,11.711953655308127,-130.68371893671633,D,C,E,B,1
54,Brazil,Other,E,-27.0682355125608,-149.32860368108157,C,-206.12730493684083,C,B,-49.258855095139594,56.36299731373499,-21.614476006272465,71.95705121246424,C,E,B,B,1
98,China,Heterosexual,C,66.97501637059216,19.66432012060521,D,-137.97076407104785,A,B,-102.69543505667454,141.15223756087445,2.199001828490424,-60.01812509959058,C,C,C,E,0
53,Other,Heterosexual,C,-9.032317962768127,-160.34258529340585,C,-53.40142172203278,D,D,-339.7530649839305,-81.49139564377037,140.8035555774966,-20.27250200566182,A,A,B,B,1
21,US,Bisexual,A,97.13830820237776,34.42390448149116,D,3.3371501390221443,C,A,-158.24344809740546,-26.81463269703433,71.99991067392534,3.7801132820365373,A,E,D,D,0
52,India,Homosexual,C,155.27294268981552,14.380163115311687,E,253.23320236132224,A,C,-88.91019829512359,172.49460989818397,102.90860496232233,-79.74042462229592,D,D,A,E,0
96,US,Other,A,-273.69878891391846,85.01297596857049,B,-24.286353170921316,E,D,192.9117663222727,59.07316788493642,113.08869847222755,0.7765832229540364,E,E,A,C,1
97,UK,Heterosexual,C,-44.701985953564396,11.984908465298977,C,131.55408759800684,B,B,33.00992819168443,34.221652941139844,-126.35725951975625,89.32782215568865,C,A,E,C,0
74,US,Bisexual,D,-3.146429956910326,-117.54323806114759,E,72.07095345453514,E,B,146.59881848066598,16.622310696669548,98.22024898439012,-111.46775557664321,C,B,B,C,1
65,India,Other,D,-145.0691948585409,35.481238176433436,D,189.47380561971116,D,C,53.016877388037244,147.27559758818555,-27.018193797252437,23.75014242383284,E,C,D,C,0
90,Germany,Other,C,63.27182072987909,14.75575256394811,D,91.00902907682861,C,E,-78.50215997004197,133.57030905113444,-71.38716935792661,17.224567230122407,B,B,E,A,1
59,China,Heterosexual,E,-67.65831917547432,129.4267906434451,B,28.087734921760827,A,E,-106.53751115852661,137.72575906088497,8.637274308405859,29.647089369634745,B,B,A,B,1
75,India,Homosexual,B,19.573361235141718,57.67411951202579,D,-90.36945694941598,B,B,128.78608027169756,81.13638840565991,25.78493247583036,-96.26783305919172,B,A,C,A,1
79,Mexico,Heterosexual,A,171.95288749746786,184.47127640231815,E,-123.29945515999032,E,A,-4.7802485122887965,-109.50697899243347,44.607737836481235,90.71271853269336,E,C,D,A,1
60,China,Heterosexual,C,50.99992670250387,-120.16205398930306,C,8.75736205259222,C,E,-80.95058424530707,18.64772786877575,69.63772635897321,23.261419590007748,A,E,B,B,1
77,Mexico,Other,E,-23.7152827243274,130.33770923867107,B,-149.49851115458077,A,B,89.58942840719365,224.31592404093408,109.14637454445054,67.67190448609298,B,E,A,A,1
91,Mexico,Bisexual,B,-58.650963616497386,-36.793237994165985,B,-39.778026794713114,D,A,-7.5235681639764715,24.741996160585767,-18.3397625602052,140.8689544335001,E,C,D,E,1
73,Brazil,Heterosexual,E,66.96739578653886,-17.445424538591467,A,28.522804152167453,C,E,-75.93528248383812,102.38605256387349,8.838725578665468,62.2588601388951,B,B,B,C,1
63,China,Other,A,-20.915465901867016,-31.938990997057815,D,-20.283782764618387,D,C,44.576015570492785,-31.178812898645486,-18.642168673576386,-14.081979352775912,C,C,C,D,1
50,India,Bisexual,C,-136.11173115904472,-37.2335865101647,C,-38.84654506442735,A,C,-59.68843962411544,94.76097248712685,-65.10326277488458,-26.376224263146025,B,B,C,B,0
34,India,Bisexual,A,-22.559430188412293,-76.97360351485989,A,-24.670638598357524,B,D,-69.72749109747308,168.25180417739395,89.99192407106686,91.05800357886179,C,B,D,A,1
77,Mexico,Heterosexual,D,-27.778664613545047,-61.00441470862993,B,-27.36629635699625,A,A,51.68069314822754,117.01139906446973,-49.484468900029434,89.28671029182563,B,D,A,C,1
66,UK,Homosexual,A,-77.175330496254,28.828799078459422,D,72.77072809823572,C,A,44.71651415860469,-56.118343633281654,88.42013008017116,-153.24083708317016,D,A,A,D,0
62,Brazil,Heterosexual,B,275.2679792114232,249.47782089689318,A,-78.08654098682439,C,B,-36.33995322259923,-71.9550859167382,42.91207726657482,-15.367449769729157,C,E,E,B,1
63,UK,Heterosexual,C,-76.34097687757404,-126.745996622544,A,103.54957494423618,C,D,235.44369278382896,-89.35436496036068,146.26478416846598,50.278713468303515,D,E,B,B,0
83,Mexico,Homosexual,D,-89.85064292285735,99.19318454598319,D,-247.31037582203788,C,D,-110.72875272803327,6.636395132554402,-182.48607436887383,-32.024137913158796,E,C,B,A,1
61,China,Bisexual,C,115.64950409614161,-129.96245361497708,A,-11.067080710622063,B,D,-266.6915554392822,144.3564970786675,208.85416806856904,128.90898598314413,B,C,E,E,1
75,China,Homosexual,B,40.32982011283273,26.052721847989922,A,5.300701153237726,A,A,7.019863009071417,41.11034453524064,36.2891986738231,-210.08614187800495,B,B,A,D,1
65,Brazil,Heterosexual,C,-25.31203320151887,-68.01343367316585,C,55.59759412921682,C,B,3.2206530447662285,-184.4039333996136,96.12846771463087,-55.40245600658523,E,C,A,E,0
89,UK,Bisexual,D,-87.81692380216359,67.75675877942577,D,26.791942734224484,A,C,-148.8521712823217,-109.70702822251779,-201.142970412051,-36.3638856634048,C,A,B,B,0
32,Mexico,Other,B,-14.18359023056558,-200.60293775023794,C,26.343977865933404,C,E,111.16367331908287,-29.781199176450606,42.7910565507827,35.26491802603317,A,C,B,C,0
42,India,Homosexual,A,-136.49367481560805,-9.968496879358362,E,121.55183272009383,A,A,180.88301411122129,-30.085450326519297,-109.5867801676583,-19.112393645307623,E,B,B,D,0
22,Germany,Bisexual,A,-81.40865014571763,-0.2944715221221482,C,-44.570355407720086,C,B,-50.88314863121494,15.125828809691297,176.05040096154914,91.58143984360949,B,D,B,D,0
69,UK,Bisexual,C,209.42033614117048,-11.78970073515981,B,2.4536910691146776,E,D,94.15784405619081,-124.27364334409971,80.38560122610713,127.2990489809122,D,C,C,A,1
62,Mexico,Bisexual,B,147.11601335754605,15.848637046419508,A,77.62888437996666,D,E,-20.207612490606838,-34.469604912700504,23.22004819106458,-100.64107198786137,A,C,A,E,0
93,UK,Heterosexual,D,-35.250238536625794,-143.66884846801892,A,-32.520908504506814,E,B,-238.5480887594455,99.3887733281213,17.350599277317105,64.41660618115891,A,E,E,C,1
88,China,Other,E,72.43519179592447,8.244728748137979,B,-64.68152485452092,D,E,46.50716074449457,-29.95402400715164,47.82631162602713,49.1467088689455,D,C,D,E,1
21,India,Bisexual,A,-51.51881721465029,-156.92607458110515,D,33.92996411965885,A,B,-57.99454055646856,-10.960290965738267,34.66040173235967,-33.379775196175636,B,B,A,E,0
28,India,Other,B,-103.28276694361831,-123.4416918333151,C,88.76787189140292,A,C,-92.35483751515824,18.268559607267914,-7.7848932742062935,108.19649507203937,C,D,B,D,0
68,India,Heterosexual,A,110.24850155526111,114.60132647675022,C,-162.01827902989038,D,C,19.406712694640913,-100.42838980069718,-8.149976042770609,49.86726246004837,D,D,B,D,1
54,US,Other,A,-1.2474486830432225,212.0849434334534,C,47.02059658523951,B,C,-11.860826637887776,-154.4852274685455,12.166233847538713,-25.81975299600258,A,E,A,B,1
56,Mexico,Heterosexual,C,1.6165140414607884,22.608954688230735,B,-172.68178332327167,B,B,7.37026881475271,-1.32430518436256,-186.33041893021397,-75.85835235180355,C,C,C,C,0
98,Germany,Other,C,22.94865988924972,-2.3629489325437656,D,-253.05899318635778,D,A,94.60009503049805,-62.06139394297425,-49.49383614510033,-146.36904933794256,E,B,B,E,1
37,Mexico,Homosexual,D,-46.811883177039434,56.61448027954275,D,-22.887081516072065,C,C,10.91371471149552,72.68707539056841,-59.790172753928275,12.059231406423157,E,A,E,D,0
62,Other,Bisexual,D,19.71989680599605,69.85737058841865,B,45.64523562122182,E,C,-124.80855911959345,24.333612870486686,-76.39867657096298,-6.368555022503869,E,D,A,C,1
71,India,Other,D,136.1648723653242,-75.57778792034539,B,64.76616407554557,B,D,14.114964510036254,5.2745808283068385,54.97803821032967,4.166701024353324,B,C,D,E,1
55,China,Homosexual,C,-20.798046379961495,56.02811537301615,C,-2.3734674878041835,C,C,52.676401645537574,75.97109775304807,-45.538801325421744,-9.78822949000136,C,C,D,B,0
89,Mexico,Homosexual,D,48.63133214828771,63.39009750547143,B,32.663702121311935,D,A,-74.78020623846785,35.30575459824385,77.8444322023421,92.02500625259702,A,E,D,D,1
91,UK,Bisexual,A,162.61789596289222,-3.3270870977948066,A,-63.587991809326574,C,E,-14.250737141784441,78.97026313686881,87.72482278174951,-111.13230642497696,A,D,E,E,1
93,Mexico,Other,B,-36.19100885897401,-54.29841403110844,D,-105.97471832807031,B,B,-122.91489718721536,-132.75252861821036,-9.763361361921998,-38.47223154671777,C,B,E,A,0
47,Other,Heterosexual,C,-59.00131421231842,11.574376350614179,B,-44.02886670338274,B,A,-47.40936375098858,66.63677633831797,205.7103583116139,55.77867793353107,D,E,A,E,0
55,Germany,Heterosexual,E,-66.64083577784575,44.61567398367965,E,91.35537422755833,B,A,109.77434579950511,44.20835165749241,43.24312790655934,-46.70136200919229,C,C,A,B,1
77,Brazil,Heterosexual,D,-51.04118666326619,89.3699755147119,E,-71.70851984428347,C,D,23.144273556869027,74.750492319517,-26.430111825483287,-3.682943627249379,C,E,A,E,0
87,Other,Heterosexual,E,-107.25439838987954,-25.434801045086537,D,51.665344635748845,B,D,124.21894573297753,-37.66543297056361,64.74416109278779,38.696434455247136,D,A,A,A,0
32,China,Heterosexual,D,-168.92840105373773,166.84736746648014,D,-286.62845029900035,B,B,156.3828564535831,-85.97105628055192,1.5183658991536821,-5.719086982462608,B,B,E,B,0
27,India,Other,A,166.34044007185008,-90.49472765944098,B,-177.50008503733093,C,D,-14.759441238896304,-37.89215536808411,15.730459159544413,70.41732117849088,C,C,B,D,1
91,Brazil,Bisexual,B,-13.631832490535853,-58.46170654065522,A,165.51700002155656,D,C,75.85808360122851,45.94704170516665,-93.22773433895365,38.13149867091216,C,C,D,D,0
43,US,Bisexual,E,-1.1186789642743735,136.4389242304486,C,-104.89204716714806,E,E,30.29133283671319,-98.45543612639847,30.84332934034696,48.194607586963066,B,C,B,D,1
30,Germany,Bisexual,D,172.24396906604315,155.74817026621042,B,-116.82366197497582,A,C,29.685830313543036,36.472743517923654,143.2193828793306,-33.555553446701815,E,B,B,A,1
70,UK,Homosexual,E,-205.35475745848518,167.23353738539723,B,5.1765387977232455,E,E,107.08850778713794,-170.4130892832345,-174.17628007505024,-73.57009073547994,D,D,C,C,0
27,Other,Bisexual,E,43.56037701153814,-107.93605725186563,D,-182.81845914308346,A,A,37.92340436210984,99.40312873131815,44.94239115788017,17.781382969463934,D,B,A,A,0
78,Germany,Other,E,97.8489090035171,6.318843749333314,D,64.84176438544205,D,C,-77.11176099504479,46.55091507002721,-5.445585955194025,-242.73153282667406,B,A,C,C,0
18,Germany,Other,D,-46.58957697334842,42.82238909448786,E,14.304458573073264,C,D,-127.09313823199054,-39.84495159216575,127.52822803446888,-50.716168457096586,E,A,A,B,1
66,Mexico,Bisexual,E,-105.63943738894767,-13.372585849072227,E,-5.274169508486331,E,D,-32.14253597343504,26.856337934954848,52.45401480156926,22.81510343910179,D,B,A,C,0
31,China,Homosexual,C,-38.86744443755804,-2.348340204743023,A,27.94326565413886,E,E,161.2709111531242,125.79494780837403,82.6281308831409,-29.82492646426971,E,D,A,D,0
92,Other,Other,B,7.105291955567836,-47.55944710800705,A,28.3238504773474,E,B,7.321173430039446,72.14044842031373,198.14822827400113,-125.47322782998398,A,E,E,A,1
53,Other,Bisexual,E,-43.467027743209506,71.1321245339451,E,-89.17903423653736,A,D,79.0043437831659,-27.882439739449712,66.1545960014707,15.8026884757227,E,E,A,C,0
27,UK,Other,C,6.087570454071455,-56.84560997278195,C,100.64250297286834,D,D,162.4702835831839,-38.65648326239809,68.3326042313968,80.1907221864141,C,B,D,A,1
54,Mexico,Heterosexual,B,103.7007409820319,133.14036405532232,C,20.183518149389922,C,C,30.639484390405546,-91.08438150668957,166.61456640532072,-3.023487816450943,B,E,D,A,1
73,UK,Other,C,-113.18463617919004,-91.09894237520679,B,-57.801421380378535,A,E,-126.42379696239941,-159.46050186367825,16.955472105600293,-46.18662674286102,E,E,C,C,0
39,US,Other,B,-27.128175154357447,-17.618778647046575,C,-45.67601232060313,A,C,42.26939041346233,62.8473283118405,-45.3882973971326,100.48752637265899,D,C,D,A,0
28,Germany,Bisexual,C,183.90547482009754,109.07657534693878,E,57.59951280979884,A,C,-79.26124557566308,-41.057462973138676,94.59467242138274,154.25218573363287,A,E,D,E,0
32,China,Other,A,-20.345595526711126,-73.69803355120074,B,78.3371392217312,A,E,0.7634112398279068,-173.62342415724336,-57.15662322282847,-54.35283397444083,A,D,E,B,1
41,China,Other,D,-6.498329582724397,53.19101028092109,D,32.88657754606342,A,A,11.915034470452913,49.84682878887534,24.105125125263495,-80.5019346204521,E,B,E,A,1
38,Germany,Other,A,-70.36503314979265,106.00719353176207,A,-2.01262436233318,D,A,13.522401003243756,62.26802885835274,39.848671832787204,-153.1470794886667,E,D,C,C,1
81,Brazil,Bisexual,B,140.81971513955304,-214.16151539386868,D,-7.415242403270669,D,C,-143.56935952025293,-44.36867869726521,-20.468816006252275,-91.90823123380815,A,A,E,B,0
92,India,Heterosexual,C,18.459082135160028,38.913774786776706,A,65.3198921781049,A,E,178.2571458586187,122.80621242948624,-95.78465870195615,-4.373961801321956,C,B,A,C,0
50,US,Bisexual,B,267.6235299039599,133.0750777675773,B,164.75478714429715,C,C,267.5475373168534,86.92550234226775,-23.14295987613596,-17.994665553577295,E,D,B,E,1
65,US,Other,D,-65.24511034351139,143.14909234478935,A,-109.26159760119305,E,D,-54.32216421402073,-45.66310103617778,38.44650751348502,-49.30142601599468,E,B,A,C,0
35,UK,Other,C,78.55315292989242,-113.93375941114208,D,80.80449640002327,B,B,-184.7205889824685,-7.892921458646443,16.271932994071584,84.31457733701009,E,D,C,E,0
99,China,Bisexual,E,-31.783317178394448,-130.40493391300922,D,76.44496956241595,A,E,43.783771531687684,-114.53689576255609,116.61037969398203,121.13632147221718,C,C,D,A,0
79,Brazil,Other,C,-34.92192083813155,-170.95544100305636,B,182.73468239787218,E,D,-136.5437538351828,-22.225486105795174,-40.22400727056954,-56.38131078358634,B,E,A,B,1
52,India,Bisexual,D,-145.01446722261045,-129.17080080225207,E,93.0371148141482,E,E,64.40835474580146,-56.97364249282063,-145.55066285001377,44.294255244189536,C,C,B,A,0
74,Mexico,Other,E,-22.979327862569356,139.65099139870583,D,-82.10248968106491,B,E,119.84207182792292,-78.24759604264709,-10.577560428957932,2.6757431400066407,C,D,B,A,0
68,Germany,Heterosexual,C,-163.37256594714106,40.556501194912784,D,-98.1989234588611,D,B,-86.35776677489831,-6.507962039602271,15.983966502669803,-161.5307705286983,D,E,B,D,0
19,Mexico,Heterosexual,C,98.95680200222601,-73.9537674580207,B,221.47668720563715,D,B,-32.96516612050472,5.934828841803594,-57.68050836568999,-108.93238159451467,C,B,A,B,0
58,Other,Heterosexual,D,-0.45456586143261907,20.80448568101746,E,50.39275019396978,E,C,108.2291108021815,15.893624469126758,47.23127601901612,-0.9958091442696527,A,D,D,C,0
90,US,Heterosexual,E,-62.59251693308892,-33.93307682500564,E,22.010033235338675,C,A,-96.51522861465527,3.855003163937397,-213.4507428272781,-39.70514602044861,B,B,C,D,1
20,India,Other,D,-141.52902683874922,-12.27803042095886,E,-125.39842674346404,B,E,-10.714814080901066,89.40922004506817,129.87085840021814,-56.00281568190068,D,E,A,D,0
39,Germany,Other,E,43.521275897553664,-95.76724809430608,B,-115.58506435423972,E,D,-64.99903696736118,105.8992956978805,-93.43267344000076,43.95657590769855,C,E,D,C,0
96,India,Heterosexual,C,-63.12060025500489,-19.494887729788232,A,-140.95825959616954,B,D,-161.39103394070628,22.67637803526383,-117.55787478611663,-83.51917609736147,D,B,B,A,0
98,US,Other,A,-18.18299180905772,64.21232096768988,A,-27.499216492092522,C,A,74.94368293418535,-61.45309088616167,-12.532095509981126,163.02690516939478,C,D,E,B,1
90,China,Bisexual,A,31.931073403633302,61.55880932490923,C,75.87607014109592,B,E,-90.22274540651262,51.94431166803199,-44.22801864518141,-30.56112938945816,B,A,A,D,0
72,India,Other,D,3.8632510556300974,93.44762009174799,A,64.97109576939147,E,E,-47.04635471728516,19.54832510158429,75.89009242499232,13.31652157759855,D,D,C,E,0
