Veteran,genero,age_range,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
No,F,65+,Asian,23.1344257975728,141.6957562247236,E,5.172650744187464,-78.94444135790732,-102.66415049555675,0
Veteran,F,26-35,Other,-59.4547149434029,13.081505926104379,D,4.476194323772507,-41.65619437097378,-80.2562741680063,1
Non-Veteran,Male,18-25,Hispanic,11.618988740137096,121.08815598637182,C,116.20235551022789,28.187778251805497,-112.45938465797458,1
Veteran,Non-binary,18-25,Black,-120.69961003568388,-65.22934394049274,E,7.058257559927286,58.482880088320854,17.065419251417747,0
Yes,Female,26-35,Black,309.2184769323887,63.81905126970797,A,62.68936613908823,-169.7710004719805,22.351099802901054,1
No,Other,18-25,Black,94.71959561535465,178.61506681445036,D,24.083767298453857,-45.82243041873128,-80.13208279893198,1
Yes,Male,18-25,African American,56.241800530103816,81.65651256598673,A,-48.49777867450951,-48.757854572857134,-1.8658269813808175,0
Non-Veteran,Other,18-25,Other,162.9633044676606,59.065115551652795,D,55.17538222402105,-1.242821334416754,26.272810103189233,1
Veteran,Other,18-25,Black,97.63116388289122,-28.426121936083465,B,170.9520224751844,-38.28140691497709,-83.8111739952155,0
No,Other,26-35,Other,-90.2124650110708,17.49541110613207,C,-11.524653203773083,-98.45010252631955,-31.61391492695187,1
Yes,Female,18-25,Other,72.34236453236335,-49.49173458866792,A,46.69637665697125,-49.236426234258104,-5.685009364944561,0
Yes,Other,18-25,Hispanic,97.94681552795738,-5.640290354971996,A,-91.98772436759796,-140.81183000360394,87.49525625453313,0
Veteran,Other,65+,Asian,-9.464573660035448,-91.34698196733191,D,13.304775896327165,53.179399033412324,38.725305459576816,0
No,Non-binary,18-25,White,50.79023009953346,-139.21705666866893,D,-93.31643223961298,-64.09329968737238,-53.88981729354835,1
Non-Veteran,Other,18-25,Hispanic,-34.83744313011512,83.07383623289057,E,168.17866254244993,-80.18804013741551,54.53261168391247,0
Non-Veteran,Male,51-65,African American,115.72877963354729,21.489733458944947,D,58.47342688007282,-97.64292189009835,153.21968741580932,0
No,Non-binary,65+,Black,-57.68998354878625,8.784880895450346,C,-33.396214145363615,-40.548429376573246,52.64235606154999,0
No,Non-binary,65+,Black,-18.279815776962337,-35.704851853010894,A,176.82763563645645,56.61482710996669,-6.914743235208463,0
No,Female,18-25,Asian,-16.239717844905844,123.65521774337638,A,196.58531935830678,106.33786538231071,-90.67212720014777,1
Yes,Non-binary,18-25,White,85.90733773724304,37.077575474003694,D,-98.0539278745154,77.34298588275142,-91.67702776900383,0
No,F,26-35,Asian,31.43750706258603,205.28906877189303,C,138.34773427869263,-55.16106336650991,-99.94655130610468,0
Yes,M,26-35,Other,122.83425017741277,-45.27462175302994,D,-5.6741142669258355,-56.74567025346121,5.698044176797653,1
Non-Veteran,M,26-35,Other,-44.59760313174776,-91.2530424416654,B,-306.15033051366606,-108.03160107772614,-3.977133029891903,0
Yes,F,18-25,Other,53.53179008895867,-101.98613974469065,E,122.99431883971226,-120.995565056111,15.447009156717767,0
No,Male,51-65,Asian,-46.82108356066239,-169.48887872484053,B,-58.521828214240465,69.84964178814927,-9.671027744373077,0
Non-Veteran,Female,18-25,Asian,107.94937791490062,-19.34838275996902,C,65.39914552374415,7.075272332493483,62.84510645097342,0
Veteran,Female,18-25,Black,125.80914448144924,-71.1803429225794,E,41.79938864831834,34.85520906074074,12.08906511067973,0
Yes,Female,26-35,African American,-40.34284580822,70.86664107880917,B,-54.2270773290629,124.40666863074694,-4.6592472086691785,0
Veteran,Female,51-65,Other,17.714241656821606,-118.28133667025878,D,41.48013270158673,-29.31356429818763,-169.80307521531225,1
No,Other,36-50,Other,-32.3879796081643,220.4027914813798,A,-62.375120266888594,53.89415029784328,21.32346560596749,1
Non-Veteran,Male,26-35,Black,-6.981774607102448,25.560186665838287,A,164.1730702670141,-165.9901724925307,-48.45727587491335,1
No,F,26-35,Asian,-125.90240794317104,178.778341821708,A,198.31844303476979,97.33355639474462,-103.9249336434936,1
Non-Veteran,Non-binary,36-50,White,-9.549005005882433,-24.447526430895337,A,19.845152723307635,24.47956156664327,190.43417942220265,1
Veteran,Female,51-65,Hispanic,90.80204824290526,68.3256455130872,E,-103.2004049463638,9.491124939896078,0.19927982400806424,1
Non-Veteran,F,18-25,Asian,-96.86581300722196,-176.09156162986662,C,37.146687069445214,-39.314376458040506,-84.79774706127937,1
Non-Veteran,Other,36-50,African American,72.8709331888435,-83.80228299706113,B,-81.0099787203433,24.38934161698543,75.12899629045657,0
No,Non-binary,65+,African American,-7.997802510868872,142.8941656168547,A,188.95482172494135,40.216623972291785,102.20640881268048,0
Yes,Non-binary,36-50,Hispanic,-60.132059892864376,100.44410085775608,A,124.59127737364189,-49.04585726038357,-55.44117095909829,1
Yes,Other,18-25,Hispanic,88.85698784665298,76.54706436241716,C,-14.807411222518876,-52.81511830559188,-11.127696319775046,0
Non-Veteran,M,65+,African American,-36.59246671057864,38.06055619336327,C,147.79276316820125,-166.6345062978898,35.33140202493194,1
Yes,F,36-50,White,4.138254341462981,70.37798592070442,C,-58.30046930271261,35.16651575193741,125.74318350750097,0
No,M,18-25,Black,188.76310704812028,44.23401006590297,B,-0.3269665260595558,121.45618570224765,-52.33103443265381,0
Yes,M,65+,Hispanic,2.615200889082617,-73.75827245059111,C,129.2350025904868,91.1735513879587,55.6189991434214,1
Yes,Other,26-35,Black,-122.40164719359936,155.97811553701592,B,-42.29176585712935,-255.31225813273414,15.977257530576464,0
Yes,F,51-65,Hispanic,115.19163694120662,225.74621829686393,B,11.60895068792248,-126.77049407825747,-148.49878474921968,0
No,M,18-25,Hispanic,-53.61979137535181,-106.40152148874891,D,-89.90454664348206,-174.48637023563538,194.98731694312877,0
No,Male,18-25,White,-6.470967169351175,-82.77394664201654,E,159.52664873043557,138.10051425205967,-60.59156077091452,0
Yes,Non-binary,18-25,Hispanic,-15.971266902568834,68.03677615349261,C,-92.59049503193417,-29.238706530355614,63.47269115037732,1
Yes,Non-binary,51-65,Asian,-183.20700070174183,-63.47710070342711,B,42.55475279542201,133.53789928975942,-80.06575749529527,1
Veteran,F,65+,Black,-71.39644783416841,93.9415097288908,E,114.92321799462385,-60.63072058766033,-51.20445996076239,1
Veteran,Male,65+,Asian,113.12134358673534,111.53920698566151,A,126.20864953085382,80.05961924818327,-11.393288473847205,1
Yes,M,18-25,Other,67.54033493394567,-76.53782484834643,A,-71.35643206840976,-178.97131553304362,71.29958727418347,1
Non-Veteran,Other,36-50,Other,-23.19644877668402,0.14219427042070726,A,-37.4813527552511,169.6866491844069,-58.3012608211235,1
Non-Veteran,Male,36-50,White,-76.02813670673898,123.55171505424572,B,79.22121750143793,-115.51419857381673,9.794620526173912,1
Non-Veteran,Female,18-25,Hispanic,9.270800821613742,46.01601185454711,A,142.25111489391495,6.579266783927894,-97.30940277783704,0
Veteran,Female,18-25,White,38.19941047170858,-1.1352498824113706,D,79.30604912455472,15.13365138426392,-3.821361081382648,0
Veteran,Other,51-65,Hispanic,22.099032735974976,36.29339499625491,A,-3.9896745556740103,41.09371788445959,-2.9818547648216844,0
Yes,Non-binary,18-25,Asian,-28.908710185059665,-13.58738585015101,B,-14.718069834735983,2.8378524739773576,67.07863583103165,1
No,M,36-50,Hispanic,-6.700599988507711,59.83081841438839,D,-46.407728190087205,-155.07935387046896,-25.851637270537793,1
Veteran,Other,26-35,Black,-45.32435653106799,-60.278380545539775,B,-6.000890097968236,155.68191263930328,51.452191896386644,1
Veteran,Other,26-35,Hispanic,150.27626857783437,-10.54447254224103,D,-60.689927596089746,94.75019435623705,19.22160712057093,1
No,M,18-25,Black,49.73875784275944,-93.29345782290449,C,-54.2092193320903,-8.986035887191683,-37.008565841020946,1
No,F,36-50,Asian,-40.36164890921506,108.9929957691657,A,44.33563605677112,119.11168736137556,-133.1678108431197,1
No,F,36-50,Other,-80.01827609373103,95.48156438460596,B,-107.29672167968619,-193.59963049989523,-188.91104714096178,0
Veteran,Male,18-25,African American,40.81131307286568,-123.82385208139411,B,-87.26254554115776,-28.073321874461634,-105.37324745867058,0
Yes,Non-binary,51-65,Asian,43.82506217741538,78.5091428863636,E,68.89267604678084,-89.15897209691747,-87.90191469180826,1
Yes,Non-binary,18-25,Asian,133.10596439902383,-132.65627482736565,B,-125.67512170592661,13.357255982962748,119.79824676334967,0
Non-Veteran,F,18-25,Black,-119.61018355643786,133.34506624441005,A,20.232228152380777,113.63672047626558,114.77431763075565,0
Non-Veteran,Non-binary,51-65,Asian,-6.084451192868946,24.38966273922779,E,-62.88293746251853,-113.01885441597655,20.09367041848241,1
No,Non-binary,18-25,White,259.99968137497063,184.17332695388325,D,210.45924659092373,60.19440162793922,4.032561832876838,0
No,Male,18-25,Black,81.51415801756013,-69.08906810048732,B,-18.22833398607911,-6.710526212385753,135.05481709393743,0
Yes,Female,36-50,Hispanic,224.96733569850548,-184.41143263383773,C,31.257135313646117,69.05309398664198,8.107033704833713,0
Non-Veteran,M,36-50,White,-203.1592543066082,116.81154066333606,E,152.27105067729772,-49.57536020305724,107.14586478445669,0
Non-Veteran,Other,65+,White,26.474493718585347,-10.374444089003344,A,-125.7006447424359,-45.9109401036144,212.99984571354048,0
Yes,Male,26-35,Hispanic,-153.697006421219,57.2327564417195,B,101.59377403360563,-78.96570192609316,5.063894696452111,0
No,Other,26-35,African American,0.3870056883125009,-71.76866655639404,D,135.87923335076022,31.046921696538952,4.051856311848083,0
No,Male,51-65,Asian,143.5291064936472,146.33067800258604,C,-31.52814943522808,-7.492069102017575,100.91314794145086,1
Yes,Other,18-25,Other,14.497342050715083,-29.68882666268794,C,-68.22113081891558,-17.788836684601986,-128.64576891910102,1
Non-Veteran,Female,36-50,African American,-30.42358460626457,33.2861680300331,B,60.00997233575356,-145.4406415982347,49.30377441160443,0
Veteran,M,36-50,Hispanic,-143.05466126114078,-125.94811483006293,A,179.6714909196062,134.8211430319679,12.047531952567567,1
Yes,Female,18-25,Hispanic,136.87645844267342,-209.35507673362855,A,138.16717620956206,124.99421419599696,54.48388099758762,0
Veteran,F,26-35,Hispanic,-132.65801436446688,-31.67028044186094,C,-98.66960757494554,43.62614688661974,191.838638161531,0
Yes,Female,51-65,Other,25.1836092872324,91.38541035330232,B,-14.821496999460368,25.792898298270995,7.788480566629395,1
Veteran,Other,65+,White,51.088519159117,-63.90427707034295,D,-7.379326489396626,104.06241478916287,-62.533889120285146,0
Yes,Other,18-25,African American,-35.42110917351945,-39.47690777572675,E,-106.1917898086503,-82.36583355657939,-220.63026964006568,0
Non-Veteran,Other,51-65,African American,60.09908799333501,28.21681090109156,E,-55.93932291088499,116.00256413865146,-82.79415101096336,0
Non-Veteran,Other,18-25,White,77.59845233767358,-37.25957823066991,C,15.453857192612825,-52.32967294461333,-5.297981044341721,0
Yes,F,36-50,Hispanic,25.657978278679106,-221.23812563459344,A,-23.950111664056408,-5.207005181452415,-75.2649088738859,0
Veteran,Female,51-65,Other,103.70188612753466,229.85833318895286,E,-118.18936090264852,26.045807592720987,-111.13179076129084,0
Veteran,Male,36-50,Black,129.45713915103966,60.18962221872754,A,26.93896417353046,200.8924549384386,86.02512913470301,1
Non-Veteran,F,26-35,Other,-30.392906696512657,-149.89070154543137,A,137.7879397025004,38.67588708269504,136.16684384251184,0
No,M,51-65,Hispanic,-26.08118118143204,-6.292998997387131,D,73.79173210492313,162.56794495680762,289.3501894713801,1
Non-Veteran,M,51-65,White,80.97434450967508,-160.34762759050687,C,93.310516046394,-4.309117486345984,117.11685479773757,1
No,F,36-50,Hispanic,-33.352896122346735,12.458325132616018,C,-75.24600157296173,-39.045591831489105,-1.5349892767288313,0
Veteran,Female,65+,African American,134.76232501760245,-26.484825169033403,D,113.3215277124475,-77.91186627517767,193.8977658285776,1
Yes,Non-binary,51-65,Hispanic,-101.05727504796447,13.393002168709328,E,73.75080981525124,70.22783150543694,105.23689388146435,1
Non-Veteran,Male,65+,Other,-104.45623837358822,69.90936237694999,E,89.04748492122869,26.534103190831054,13.882499863802572,1
Veteran,M,51-65,Black,-50.93177522717325,165.07878478650318,E,-108.6862926775953,95.36177154934349,-75.50591358766063,1
Non-Veteran,Other,18-25,Other,-36.36669028675351,-46.50667771752114,B,-23.89639353566018,89.24028880061346,-40.76564025430033,0
Yes,Male,65+,White,29.895365080956786,-39.641491856558616,C,258.4684472069145,-57.453416327915555,-138.0285792820555,0
Veteran,Non-binary,65+,Black,-179.18110079551002,70.43375561351492,E,-57.17911378100817,77.29161024073504,89.92829783788345,0
No,Other,18-25,African American,20.05458364365671,9.817057901426896,A,-115.26149518897853,41.75142694699917,174.6623351819955,1
No,M,26-35,Asian,-68.32453134503875,-98.73337155462954,C,22.83587017781499,-182.73250570424472,-1.0827840719703208,1
No,Other,51-65,Black,84.13971601998817,90.26176394708686,D,62.50341669108471,-109.16248995299122,-35.78370739020208,0
Non-Veteran,F,36-50,Other,-1.2598628823514613,-6.17779902652731,A,-160.62634822573273,-79.90145006829529,-56.73419629485048,1
Veteran,Non-binary,18-25,White,-70.25075901401459,-126.58023499598654,B,59.04667268307905,-11.540572415525652,-44.21840495917759,1
No,Non-binary,36-50,African American,-68.24841577680432,-230.86333155569415,E,-10.7702516088689,-32.13600894890468,-77.82548642826802,1
Yes,Other,36-50,White,-215.67612167588354,-102.30639804827814,E,18.394882708234643,-9.41979691825831,4.564877788983432,0
Yes,Male,36-50,Asian,24.83383266594182,2.7797528518971166,B,-47.23640031782148,38.330724845309874,137.5180031771148,1
Non-Veteran,M,26-35,Black,-27.661770273933318,117.68067802469211,E,-43.22666338361027,62.120862790215526,48.67780347179949,1
Veteran,Non-binary,18-25,Asian,-47.16943334001733,188.76484481909972,C,165.78565012345925,25.25349760613344,-126.7108999325595,1
Veteran,Male,65+,Black,-16.55778448353965,83.84638567388289,A,-63.796704030091036,-63.745031959010525,-99.86582021590336,0
Non-Veteran,Non-binary,18-25,Asian,-35.985155613124256,-16.93665678856101,B,4.880332747384428,-152.71812044286975,-123.3285972668297,0
Non-Veteran,Non-binary,18-25,African American,-234.3248452486205,-222.74840729505166,C,130.50980833071395,32.73614533235511,-94.38579275365986,1
Yes,Female,36-50,Asian,1.8617213427428208,19.1855389816017,C,33.854131142894325,-205.92270668832805,-3.910114506073634,0
Yes,Non-binary,36-50,Black,-303.0621215555009,-98.81077337091124,B,-1.6661672099598628,-83.3261510737711,22.16100414792661,1
Non-Veteran,Female,26-35,African American,31.6192300720617,127.46029506495819,D,-151.20326467212647,-2.3006560920912853,197.92310489244852,0
Veteran,Female,36-50,Hispanic,-10.554625044425942,-82.59188384368795,A,12.700749020783661,202.23622573201325,59.94867127355457,1
No,Female,18-25,Black,-66.88954930474802,187.60280043763797,B,76.89341218187793,147.0126141926994,-170.97636330909108,0
Veteran,Male,26-35,White,-5.207490915686854,36.43847099468876,C,-87.21293734008681,-173.30816266491937,-83.74451436660325,0
Non-Veteran,M,36-50,Other,-57.299345350012885,1.2787732879280378,A,-181.66674499632398,-66.65483625759978,45.79854157348059,1
No,Non-binary,26-35,Asian,164.602118998124,-105.55415136360138,E,-106.74660221750021,-118.72599040688425,-95.26264256646878,1
Non-Veteran,Male,36-50,African American,5.439603669173663,8.58793072305854,E,96.95643893782702,14.182535228442344,89.87049268848813,0
Non-Veteran,Non-binary,18-25,Hispanic,-109.10772538195306,-53.422929671878016,D,-35.83311353215686,88.91438024776718,146.03033326343794,0
Yes,F,26-35,Black,54.40347843807795,-65.91379440074866,B,-77.60878830507995,-26.29699962133848,-60.57055804223014,0
Veteran,M,65+,African American,77.62881928259274,-51.77070724933617,D,-101.72492950372182,4.887010991349462,27.981421038348813,1
Non-Veteran,Non-binary,18-25,Other,32.536315740398365,-19.116547862774276,D,28.854412117010554,-231.89265144644514,-126.01275199020641,1
Yes,Non-binary,36-50,White,20.871304046955224,-25.18241444235637,C,-9.549802190323845,-32.67453592835964,151.09659592686035,0
Yes,Male,18-25,Other,-86.05377831929613,37.4019670511238,B,141.89816025254333,46.382262035773294,-141.77524062321677,1
No,M,36-50,Asian,-12.758467458365343,44.47758935679301,C,-14.453252386836041,-73.27652724863329,128.2794780379807,0
Yes,Female,51-65,Asian,-59.39328109861661,40.34586461399683,C,107.42738264720546,117.10266055191978,-8.563703262709803,0
Yes,F,51-65,Hispanic,5.804850347938442,128.93936041010957,B,-168.40848855747996,145.47251916362222,72.58815900874829,1
No,Other,65+,Asian,-133.994933419264,31.53263971674131,A,-201.47110496252645,-32.712722346430574,-36.798802606445015,1
Veteran,Other,36-50,Black,-99.76175706611981,108.75043440461158,E,47.11014178990669,133.94934319494828,95.88653378442181,0
Veteran,M,65+,African American,-109.24802269862994,-205.29955500121036,A,-60.19564610336663,-50.64984405158634,147.76366029966255,0
Yes,F,51-65,Other,64.76528719286,128.28067013407593,B,-103.60948184139376,106.45557789547857,55.774716450344386,0
No,Other,36-50,White,33.69929639655102,-197.67217804956223,D,23.4901408537855,87.9652905596227,107.36946736885177,0
No,Non-binary,65+,White,55.34064211116211,-11.656343812789759,D,46.50003199865893,-80.41947668945527,-18.5335303309192,1
Non-Veteran,Other,18-25,White,-175.58356776734377,-102.97182638762801,A,83.31901427738744,-79.23513228731686,46.07502036589833,0
Yes,Non-binary,65+,Other,-164.78779846596262,92.90306342234057,D,115.30278651739954,133.62478591745372,-100.6227238666646,1
Non-Veteran,Male,36-50,White,-15.042997614000925,-15.88336704242595,D,-12.306542782707321,63.6431819944804,4.168202842325643,0
No,Female,51-65,Hispanic,-114.29080994316682,-101.38257547698508,D,21.864813636131267,1.3289480131143414,-4.158372921530455,1
No,Male,65+,African American,196.2155527519306,93.59048951086777,B,47.424613137826825,31.4345586327934,-86.11632769886512,0
Yes,Female,36-50,White,90.52730041365068,37.74720322368252,A,-59.39283852269091,-76.82963547480468,69.6621532415216,0
No,Other,26-35,African American,-33.548358130776435,-32.20651388584575,E,3.285713044269109,-96.03264845179183,167.35257245612232,1
Non-Veteran,Other,36-50,African American,-100.17948140481548,-38.707372730939746,D,10.732041962099895,-28.686851158957545,193.0259570209164,0
Yes,Female,36-50,Black,48.98327160767971,120.51406878252293,E,-76.65219787349463,78.72717350689761,-71.7686763832306,0
Yes,Female,36-50,Asian,87.01660456203597,-45.074161369208134,D,45.39539625649825,-202.79386289449764,-16.06365889771451,0
Non-Veteran,Non-binary,65+,Hispanic,60.310043564182216,2.786960869093695,B,-62.284832272746335,-106.98695275530497,73.69764343154966,1
Non-Veteran,Male,51-65,White,30.60005311805548,-85.04071701430871,D,-109.75071889590929,266.37755755741597,81.62040146980007,0
Non-Veteran,M,26-35,Hispanic,9.094026378405221,-150.11564350897376,D,45.67919657050072,33.4832940128951,-78.80934298858946,1
No,Female,51-65,African American,-105.13739879724824,-105.9396864702278,C,70.61860433883105,119.67959252252874,-8.393826137314377,1
Non-Veteran,M,18-25,Hispanic,107.38510129134849,182.69890156229255,D,1.0192090947585954,0.3393178666902544,-64.72002370010608,0
Yes,Female,65+,African American,1.1087951738483568,40.79593797910248,E,-153.88130583900028,12.999466785601546,226.46726332108398,0
Yes,Male,26-35,Asian,123.45599318219686,103.23415494082842,B,139.1166563938002,170.6904294722907,53.47042649185468,0
No,Female,36-50,Hispanic,-105.49560166458906,44.17932013763087,B,112.01373468301044,34.6545169225218,-165.21578672423976,1
Veteran,M,65+,Black,-38.06063157270451,212.780849066007,E,87.81013282748333,-17.14565142201245,-35.52450691689823,0
Yes,F,36-50,Black,102.5551292135539,142.36137888354108,C,32.23514796261208,-124.3234008875152,-77.29477803874083,1
Veteran,M,18-25,Asian,-15.083575886824786,16.58870197709749,A,208.09678754345154,196.81544855916889,-31.50114310331186,1
Non-Veteran,F,36-50,Hispanic,38.83013186063505,79.74101335017129,D,100.66634384493452,67.84918472001806,83.09726211512321,0
No,M,26-35,Asian,53.88687540840073,-59.648598934539784,E,15.795499183795837,139.96203885847973,-66.89220617482945,1
Non-Veteran,Female,18-25,White,-60.8766852928578,14.799406055708122,A,34.503243907620096,-15.982273188246474,83.8064896699528,1
Non-Veteran,F,51-65,Black,15.655764262854465,94.4369007650844,C,65.21004487300968,-19.36465192557235,-227.2849977387313,1
No,Male,51-65,African American,84.55561549115053,-145.52606636463852,D,-41.137644702754265,53.02881579997178,141.44844039664983,1
Non-Veteran,Non-binary,26-35,Asian,37.679306217777985,120.20498327863068,C,-131.97362358648357,-108.07237190902916,-50.90215123583207,1
Veteran,Non-binary,18-25,Hispanic,109.70664533179617,82.97177684600908,E,-55.01809706303953,109.2519441638901,-54.295605513683384,0
No,Other,51-65,Other,-60.84208108681112,-204.21970700458277,A,39.80495966276037,342.2388033815146,-52.65682139220549,1
Yes,Female,18-25,Hispanic,-58.32062617401882,48.06607325841533,A,-27.270932853491352,74.43026121411161,-85.84994218087662,1
Non-Veteran,M,65+,Asian,-120.41108464095916,103.81830367717532,A,75.44767738111557,106.39637302590297,-204.99212951776022,0
Non-Veteran,Male,36-50,White,23.206562273753992,116.69881260065642,B,3.3517159507549956,1.5948507832858672,139.054600052658,0
Veteran,Male,51-65,White,32.81052332434802,66.1514670107383,A,87.3014545763794,42.423827994836685,241.45423033729242,0
No,Male,51-65,Other,-61.802763341676304,239.04419770299,D,-102.60045159271316,-14.272743543730726,-24.194973396309948,0
No,F,26-35,White,-79.55599168015658,184.11063342367854,A,23.540865592495805,36.385873284761836,10.305760130009135,1
Veteran,F,65+,White,-132.9906869477227,-96.0960212961371,E,-75.29881032897433,-101.92499574490903,-103.841352035807,1
Veteran,F,51-65,Other,6.129350404702003,101.68772179443788,A,-77.55548276066794,38.684202870484825,67.28053710174491,0
No,Male,51-65,Other,-78.6309227939802,13.087844875845537,D,47.03273136169269,97.2019609314553,92.02528106875407,1
Yes,Male,26-35,Other,75.18927151488107,88.53428840285925,D,-130.88457278318663,-75.95968034893811,-7.142762043280287,0
Non-Veteran,Female,36-50,Black,8.775011944302747,-78.84991981418143,A,-145.55415922786173,-79.27562424466068,47.57113508503937,0
Yes,Non-binary,36-50,Other,-171.86445348371305,-99.98477826401145,A,-133.33397543584437,93.99081535657572,-29.489264300974998,0
Veteran,M,51-65,Asian,-11.259154023177908,-12.379090781787312,B,119.4941295546112,201.5138321616305,-18.647390561210898,0
Veteran,F,65+,Asian,13.89302973140752,-61.20581826069621,B,-44.24861274031618,65.00231863457905,22.317878240610234,1
No,M,36-50,Hispanic,-28.953675948920367,15.394861717635136,B,-80.80551915926922,-280.03971057387685,-69.48677514682791,0
No,Non-binary,36-50,Black,127.32549241111175,58.22229735878258,C,86.41273788205261,-5.486623176246513,122.35378939557523,1
Veteran,Non-binary,51-65,Black,-102.78147148340868,72.50442351401821,D,60.6187009344721,-85.57199698893271,22.17623379552293,0
Veteran,Male,26-35,Black,-11.119241137718321,162.82859714039685,A,-60.35790819948033,14.102968049222037,117.57330842736711,1
Veteran,Other,18-25,Other,94.34316557578192,-18.03542065920728,A,-179.16052469124014,87.4339235448606,136.2835463175716,0
Yes,M,18-25,White,51.837294276754974,-130.24964473573763,C,70.21464728142878,-99.16180725403613,-117.8175278260218,1
No,Female,51-65,White,-186.32576532660607,2.8807253952866825,D,-5.854292483251951,25.27965177329215,103.60363695631007,0
Yes,Male,65+,African American,-73.35225014415222,20.986909046461985,B,12.841194013998724,-91.3579483813061,62.280790777301206,1
No,Female,65+,Hispanic,-48.02416310939046,-2.15415301536065,D,53.17115922293028,67.18094996083364,-7.7064122026855575,0
Veteran,Male,26-35,Black,32.7505526834898,69.59335231467907,C,-192.0944909559487,76.39727637989876,19.879657802809792,0
Veteran,M,51-65,White,33.73363012807595,-153.53534028625043,A,-29.43097327349508,105.30916754360497,-159.95173024591833,0
Yes,Male,51-65,Black,-57.2550391260864,49.48500558253177,A,-5.883456353664445,11.60586643512133,-128.90371422088523,0
Veteran,Male,51-65,African American,-135.60502397107862,-70.15280406718833,C,83.97321534052011,69.5490306434032,108.51923190646664,1
No,Female,36-50,African American,69.23216115920333,53.0557093037737,B,-56.13625628662503,42.19430301182441,145.7673835273673,1
Non-Veteran,Male,36-50,Black,2.716709133238352,-73.55292692032286,A,18.36074534919856,-132.05823663583124,-124.9894577157348,0
Non-Veteran,Other,18-25,Asian,-8.512776352191052,-27.087278788379194,C,-40.23366751747864,-7.0697461060663285,-56.468459855039136,1
Veteran,Male,51-65,Hispanic,-153.1896602530397,146.81529780754704,D,120.03460711822046,145.50809192191429,75.92315652683861,1
No,Female,36-50,Hispanic,178.59232204803737,13.312690941281863,C,45.99993697549472,21.89424941541907,82.73340065609995,0
Veteran,Non-binary,65+,African American,20.079132378336134,37.85468905558083,B,-106.01083960848605,-86.86715622719893,-181.38920192753037,1
Non-Veteran,Other,18-25,Asian,-129.80644969349663,106.42186426758316,C,-49.47728594322134,37.86622779140111,-36.794127045271416,1
Non-Veteran,Female,65+,Other,-59.7726823891078,32.158355769804835,B,-126.3064078917558,-0.07451828071987006,-86.4788558494339,1
No,Male,26-35,Hispanic,71.57205809471894,-53.275530616745094,A,58.171728937971714,87.7367992377658,130.1551266633979,0
No,Male,18-25,Black,14.430957855478665,-15.290347335412505,C,-87.40245110150636,177.2290304122441,-48.027252500427984,1
No,Male,51-65,Hispanic,96.01200774133342,152.16729004216023,B,69.41779128824632,-125.06092526590942,-63.218471493103515,1
Non-Veteran,M,36-50,White,-25.59504271998999,-69.42572343322118,C,-78.81388091387693,93.01879671262887,-52.1228120867143,1
Non-Veteran,M,18-25,Other,31.71144516730296,-104.97395152763556,D,62.81768281981138,-165.53089272355191,3.8281047484248023,0
Yes,Female,65+,Asian,-91.15772897319746,4.576636951618408,B,92.8814806164544,-114.34144062440814,-246.07726002652535,0
Non-Veteran,F,18-25,Black,-134.79644444731858,100.43036729757905,A,35.637034046301984,69.83948700792783,29.922269271535097,0
Veteran,Male,26-35,Black,198.64770015725415,327.3345096745837,C,87.40520174712331,-1.0603963715746365,-102.65771548968681,0
No,Female,65+,White,18.026440009864846,95.6436194265459,E,-30.55925778061905,17.83268533233168,213.81746563723692,1
No,Non-binary,18-25,African American,34.65317977340072,40.144110709872926,A,-21.43520348355622,43.62150846029704,84.9298561265604,0
No,Female,26-35,White,2.0904945550918366,-29.519534732905388,E,-20.98205549848512,34.48672573211863,-69.57856025960635,1
Yes,Male,36-50,Black,-32.07522110998976,-168.83504903465683,D,139.01507413977043,37.08501052502139,-105.083580392252,0
Non-Veteran,M,51-65,African American,39.01043891707853,67.44961627871102,A,-53.5496898505194,-1.1970806174428479,5.0124385212543965,1
Yes,Female,18-25,White,42.22531183950575,15.351792635190995,C,80.34761988763671,-91.63250114294624,69.8618398829066,1
Veteran,Other,26-35,White,-5.240711361317791,66.1103305027213,B,-119.23439056599977,130.99001832415132,133.13735923163003,0
No,Male,36-50,Asian,67.68162900578344,41.47450752499818,D,-16.234422880184024,59.25275367414162,-13.503085145864308,0
Yes,Male,51-65,Hispanic,-70.70196696181472,-23.20785274130971,B,-46.21060021438592,-64.59304853524266,12.716768275151063,0
Veteran,Non-binary,18-25,White,182.87018027812854,-185.75635085193787,E,-87.65855315848808,231.3012899563581,-43.27943623300975,1
No,Non-binary,36-50,Hispanic,116.85871255330413,131.3425399603078,D,-101.00773413787354,207.94644966693673,-69.68443032051121,0
Non-Veteran,Other,36-50,Hispanic,61.89004126876452,-138.13768633779992,C,-100.09029306102431,55.66587054597787,44.86603884531223,1
Yes,Other,36-50,African American,28.246269725575214,35.198918317640995,A,-14.301068630443869,98.5575549271337,-127.99457959065978,0
Yes,M,51-65,Black,-100.72105947535672,38.289730876263455,E,-16.563347093902458,58.42278774052452,33.2165574956609,1
Veteran,Non-binary,26-35,Black,72.1043240580086,-174.3332080266252,B,52.02572916089521,60.288320412336326,44.98310081642633,0
