sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Homosexual,A,53.782353521938795,D,-125.25298686192059,11.885417113258272,110.60902325419562,C,-183.7379368279006,C,0
Homosexual,E,36.719178243077735,B,37.86123242539579,-257.43892114073554,33.894145944476925,B,-131.96916490336085,B,1
Other,E,133.08852303711015,C,10.626202972643343,62.539514242987295,10.035226985705522,C,91.78240531930587,E,0
Homosexual,D,175.77791966226212,D,-209.34920567530665,-160.07825179300943,-130.98196994929182,C,-4.790431189862272,C,1
Other,A,83.98682192112754,A,-95.00503680981988,15.263440459891795,-58.79092294215015,B,-156.97708895902215,B,1
Other,A,-59.38322128093091,E,48.53850984439326,31.344453034124854,71.16588430983585,C,3.0343628254536856,B,0
Heterosexual,C,-92.01519633052916,E,-14.481201821701642,-5.367900756601494,182.06558046531293,B,50.97102873307266,D,1
Homosexual,D,50.53978619833512,E,-98.94454374666398,27.79139648858962,-166.03949577376392,D,10.429046089241993,D,0
Bisexual,A,54.28013551682129,B,-8.786893961172407,82.36682137009338,63.91701917359761,E,-107.58253395701061,A,1
Heterosexual,C,-75.96468979469533,C,-28.755586190962077,90.88865802417445,86.1940858734413,E,-97.3284903227452,C,1
Homosexual,B,101.92234642234756,C,-36.373846497333076,-4.190246347375038,-199.21976039710023,B,-103.88766220315873,C,0
Other,E,-14.870330693722941,D,369.125285502801,100.06083053866467,-196.39947681033382,A,-43.15804582093504,B,0
Other,A,76.5692670130904,B,45.5060205657204,22.381535969993212,51.550835185126545,A,91.72094684208606,A,1
Heterosexual,A,72.48618406223926,E,15.840056812239538,-41.88500528889555,12.73513502623591,D,-32.59163012433309,A,1
Heterosexual,D,-68.02169327672604,A,-100.54738749634508,-48.02564078230349,-88.75206367989841,A,-211.87601307847856,E,0
Bisexual,E,113.78762796298368,E,76.04519858196916,-179.42848795294387,50.18246048146909,A,-33.632308991928625,A,0
Homosexual,C,139.66559003579536,D,63.123882761050446,27.066342433424666,73.3704344984542,A,-56.019236311458585,B,0
Bisexual,A,-111.78225637131236,D,-31.523643572692695,-81.24061856946928,-101.17605632806912,D,-78.13528842878893,C,1
Homosexual,A,107.37896089630156,E,24.742587740755763,-36.38657807586056,-37.68401534497151,E,11.141448678157678,C,0
Bisexual,A,92.00750520489362,D,-171.8299725415808,-75.95983348145569,65.36515359175358,C,-23.11620838505356,E,0
Other,A,-70.14411361662404,D,-19.320034574883508,6.179330682039667,35.59101160240281,D,207.27547779693074,C,1
Bisexual,A,38.618675399063996,A,60.417868003871874,-19.626947789575834,-44.88987715425398,E,37.15618092549196,D,1
Bisexual,D,-76.29538497287454,A,61.767800955039434,10.96337122460244,-41.80092318474405,A,12.696744959154621,D,0
Bisexual,D,-42.30192384887509,D,-37.960841106873644,-69.72133785687471,-45.48500975823199,D,-83.00064988150196,A,1
Heterosexual,E,83.41176031511498,B,39.67051047573099,137.37391622908964,141.38987070287664,A,35.25521098338887,A,1
Homosexual,E,-107.70349107418646,E,80.50762739101931,-23.895539347958103,78.27271405799448,C,-83.27799350055687,C,0
Homosexual,D,-124.43801922461752,B,-119.6040987083165,113.28526984453462,-5.064339745928708,C,-15.683943586622112,A,1
Homosexual,E,-81.13979472667633,B,-47.87506980774217,-31.709602612268412,44.79015444855079,A,25.893889298352494,D,1
Other,D,-187.38848766025714,C,62.37961520148594,-2.5081071001206428,-63.6292802366733,C,-108.85074642709347,D,0
Bisexual,C,-94.40437190610824,C,6.595052038247296,-51.11616778492753,112.4337416739702,B,-90.19105531414134,C,0
Homosexual,A,28.260381793932492,B,-86.50494710086383,18.157073899710262,-104.62812811873994,E,77.08786190618972,C,1
Heterosexual,D,45.765611780242246,B,85.25941539748642,49.13810561982467,-59.248161413397106,D,-116.66642828685502,B,1
Homosexual,E,96.54517853715964,A,-54.093078301851335,23.128373583965647,18.243373881186827,C,24.86274409673132,D,0
Other,A,8.84724666055917,A,-54.91558971447957,77.29345212871127,166.19136785618994,D,-11.465121285396402,A,0
Homosexual,A,-54.74578046411239,D,71.03193624581398,-13.629660840658353,180.32989365175254,D,85.58582936623849,D,1
Homosexual,A,84.06463446092933,B,-27.882866286821102,15.097190536371215,-55.88612830517877,A,6.806251295633238,C,1
Bisexual,D,-300.1217836396082,B,103.59615780540756,123.95043654484373,-161.36561227413907,C,-66.0493116644029,A,0
Bisexual,E,23.074012665201433,C,127.60681067535754,60.72774003145979,75.01925612730962,E,-29.47184880891226,B,0
Heterosexual,E,85.11859768385904,D,-69.38436710660592,175.21285313620595,136.91417057779708,B,15.544828658493987,E,0
Other,E,-54.04005804896558,D,-104.84735050912974,3.6955793424740437,15.511798630949322,D,-86.12224255127217,B,1
Bisexual,A,81.38770118468692,D,28.871267536341712,70.67068337031411,77.63747315886332,D,-41.27286344348473,A,1
Heterosexual,B,166.73582432939858,B,58.9601587305337,-7.390475725837797,111.8990797960532,E,-40.751907775086586,C,1
Homosexual,E,-94.1866794853147,A,27.643904375240542,-22.918520415656854,-126.96475325724819,C,113.98742986398321,A,0
Homosexual,E,119.97153626435512,A,95.83309748993132,-107.76692244448016,-202.9933638177114,D,-72.22301691399048,D,1
Heterosexual,C,-133.67399920466772,D,-30.13696015830728,-55.81202982661488,-154.84377269612057,C,-36.63338128472049,C,0
Heterosexual,E,-26.561757820379057,C,10.02685028058209,19.94279024269818,-38.57346980099721,A,-56.02161485331192,D,0
Bisexual,E,-140.25120535752652,A,52.055690809904455,18.036507501340758,49.21864472192792,C,0.20054462818496271,B,0
Heterosexual,A,-56.77490602559806,B,85.05496744692385,69.0826052096875,-21.9771226254503,A,-70.44993807481687,B,0
Heterosexual,B,40.35993867626151,B,-0.5098421785283621,-49.30347554343902,152.8168803204769,A,284.241185046031,D,0
Bisexual,A,-53.62648163183044,C,6.919289832146042,-11.912830198663059,177.20060595535148,C,129.8116297521568,D,1
Homosexual,D,226.0825592903542,D,7.255945786345162,122.59739927942096,123.57962608841908,A,-25.489888239151153,E,1
Other,B,0.45450715980042067,D,80.53832479303432,95.49246800457347,-96.50302152619578,E,-153.3776114309134,A,0
Other,E,-85.3539751815852,B,109.0677224683741,-25.433326808374524,-20.436825469710048,E,22.12380476856433,B,1
Bisexual,E,208.3841519687909,C,-33.85972601054373,-138.9082616133279,70.06713986258008,D,-171.59143247400584,C,0
Heterosexual,D,179.070925242833,C,1.8321306887874473,77.1583414762773,-119.19201465843197,A,-188.74262787709725,B,0
Bisexual,D,140.50275564666754,C,93.8444795980372,64.3788313389361,122.50041958935383,C,126.23864954705013,E,0
Homosexual,A,96.61020107539974,D,-1.8207595664497966,99.08491924446888,-143.63361470142476,B,6.952234604788786,C,0
Other,C,-24.06398691237714,E,10.831719212025066,-108.34992536119827,-183.90046814337379,E,1.7649750113620404,D,1
Bisexual,D,-93.81201266475684,B,-117.67696432952803,-171.24238693418496,-0.053910874564310735,A,37.587506449874134,E,1
Other,A,88.97538978019512,A,-42.04408297897228,-191.00508740396353,-76.84262335646864,C,38.63002051392625,A,1
Heterosexual,B,52.94881975999114,B,10.852052217222669,-21.483408339186838,-81.91648543097543,B,-27.438772834281334,D,1
Heterosexual,A,145.03031316797896,D,-61.08478578859745,-142.3430740508762,-152.8833031950203,B,-39.44642077173714,C,1
Heterosexual,A,171.54336384491543,C,206.9573104953156,3.3167110941157123,27.42219446173666,A,-196.48885151102988,C,1
Bisexual,E,-23.29799959229305,A,102.85650340199098,7.668089584784597,-48.97875899892005,C,-136.0782235456426,D,1
Heterosexual,D,-49.24498781056075,D,94.75293006882659,36.07051976786915,-18.5442266611574,D,-118.22409769180788,D,0
Other,A,-72.04308079592786,C,38.001307940104596,3.4352220184030946,77.67442663634765,D,65.16909101528643,A,0
Bisexual,B,-79.25496506499077,B,240.21619483698422,-68.8777033889035,-16.12928370178239,B,39.29716129800075,A,0
Homosexual,E,104.41504692122514,C,-56.23922745958871,15.523556987324868,-54.810426777469075,A,155.26714033410428,B,0
Other,E,235.23567137393576,A,-168.5463229220719,55.35159835234911,13.546821414607027,A,-47.75389107919632,D,1
Other,E,-31.73463981728222,C,-59.6466447242824,-282.3569220571131,12.808845792831711,A,-194.68738996316185,A,0
Bisexual,C,-25.53519175602188,E,-81.50313208726847,-21.55723548288503,55.48831541325542,E,94.75709444899616,E,1
Bisexual,A,126.75470020208704,A,169.9686942399975,219.4461188934132,-3.4044460757417476,C,145.67152385286147,C,1
Other,B,-63.715975826989435,A,66.48469525925437,183.89235666935173,135.5586897227606,D,56.858164933782895,A,0
Homosexual,B,-0.049437033971826465,C,41.10107233507174,23.494896163052083,-121.99986674351564,C,81.36669944256386,E,1
Homosexual,A,-70.59318307583834,A,-2.0959745205152056,100.30536271238446,-169.56744282673054,B,-43.13220535172999,B,0
Homosexual,A,8.228330318486371,A,-122.05662816391663,-10.618655018363732,208.75876167112293,E,89.53854207012967,D,1
Bisexual,D,-23.588103303106358,D,-0.5005947847551344,139.71803898787033,-114.16871115796428,D,47.21458333229915,E,0
Homosexual,A,-9.799751958579442,D,-27.10376115015708,-0.2006459754133542,-132.98161295247544,A,49.382920605915984,D,1
Heterosexual,B,209.9090467034058,D,-195.56878788378495,26.738824444198205,-123.73741716860651,A,-62.568102797247796,B,0
Other,B,-171.43754700485076,B,16.01975880731049,134.681212378541,-164.0357275613823,D,-102.82224949122063,B,0
Homosexual,A,-28.236380648751037,C,47.50553855704231,-32.04297593214172,157.9336704231859,E,64.0992068709068,C,1
Bisexual,E,14.138012676201686,C,91.94873303528894,21.232226488338334,-63.64117068039469,E,202.97488074522678,C,1
Other,A,-71.74082696169182,B,184.80175855241419,-192.5115386973409,108.64288223797809,B,86.01895659143213,D,1
Homosexual,C,-8.661330616486056,B,3.5456338798106573,-126.26346318177977,29.26230249392533,B,86.45117576107775,B,1
Heterosexual,C,-155.23294846171308,D,-64.36004744823241,-56.717384822339554,-56.55236547410782,A,-80.07411636211842,B,0
Heterosexual,B,15.521359595187818,E,162.99539507234232,137.57388246937302,-149.74467351184703,A,-13.484524015905459,B,1
Other,E,48.5041250367229,C,190.19618654324722,90.80777287491372,-19.098340055184178,D,-64.9152010720066,C,0
Homosexual,C,-75.83909888186852,A,-117.09995009580412,-124.86623192370796,-49.51499620030861,C,62.10448787967764,C,1
Homosexual,A,1.9218628476126443,C,-8.242946884415003,-27.342945604781537,-12.07184147715802,D,43.42757809755203,E,1
Other,D,-151.36923213644178,C,-54.05500660775379,-129.49399848595638,79.58431586979147,E,71.46064794320266,A,0
Homosexual,E,3.019498745397248,B,-79.09308643580785,-68.04142788761976,-34.76169478212026,B,15.307140904653721,E,1
Heterosexual,C,88.96608985140578,A,188.53333352504603,49.78251276050479,18.499973698128997,B,149.63189245384137,A,1
Homosexual,A,-15.029347779019291,E,21.953960863267607,26.126595877917207,-60.502806591886106,C,18.231078957101435,E,0
Bisexual,C,-29.88592182361919,C,18.342218078458092,-137.93654246144345,-117.28859583341746,A,-120.63146840492485,B,1
Other,D,30.669814975854383,A,105.40254109712947,0.9628016951740848,5.290655825615824,B,-92.00129820857951,C,0
Other,E,-24.437779120947887,D,-77.64801418587862,-76.4039668968394,-163.71785832235906,C,138.96827240871536,D,1
Homosexual,B,-10.115866252469957,C,-26.577739729467897,83.25119574168346,-107.2935599487904,B,-25.37834601454599,D,0
Homosexual,A,168.07653202493037,B,-97.42625799747094,-54.081840046577234,-0.9789888842197059,B,-58.6504240361987,C,0
Other,D,-169.2792924866307,D,-89.46809655332993,51.9578367292698,242.444462642101,A,21.194566834127755,E,0
Homosexual,E,-86.66116606039881,C,-81.44581128273687,-71.3357156533743,-39.44949959498247,E,106.59111164255717,A,0
Homosexual,D,186.28660384421607,D,-28.22344241473725,60.039140581513465,58.372972976152916,C,-124.1961239430547,D,0
Heterosexual,B,-34.67701471062431,C,-4.771619142465731,-110.76922475021055,-125.34897404749836,E,-22.287178477977452,C,1
Heterosexual,A,59.83864737682818,B,29.656777067346376,41.77010616515045,-9.55218987345648,E,-79.73480816715255,B,1
Heterosexual,D,180.94943508134511,E,235.5487225443339,-171.81574304251478,106.08377591249294,A,-98.88787147459094,B,1
Bisexual,C,24.37878026719868,C,44.808571279288884,34.34161793535221,134.27162466633146,A,-9.700553236164849,A,1
Heterosexual,A,73.07314758562478,E,46.4032275840492,-103.1065202343074,50.90639174193231,A,63.69548433883415,E,1
Bisexual,D,45.33528859069217,A,45.267823752064686,-121.58907115705134,182.98081125498123,B,-79.22106380870453,B,0
Homosexual,D,-75.81980074296698,D,23.59300962393366,-138.563796852737,-39.314922243967395,A,-120.26840832691586,B,1
Bisexual,B,-16.3427761835099,D,27.520805198978028,48.78128142103861,10.96141968541671,B,72.8504975203718,D,1
Bisexual,B,102.78452053140575,D,-149.86443783565903,-159.85756579499284,-19.708128459270498,E,-170.4048005881772,E,0
Other,D,46.13027950825668,B,-175.97412576092768,173.3643792287137,-7.860172879299535,B,-36.99655514275921,C,1
Bisexual,D,4.130915540804989,A,-44.44722836657267,12.698231426561952,-16.521954537380758,E,79.8997960295775,D,1
Homosexual,A,-45.16301721254975,B,136.40813482530487,1.0382899939868482,99.48202557798524,C,-107.52573265298366,B,1
Other,C,-16.973822924429463,A,-5.870215185144777,0.6297989681180154,80.25514934010735,B,105.97377903782797,C,1
Homosexual,A,-81.8087364673756,D,12.539442946955315,-73.51360938896075,40.46445163248482,E,-93.45137479211333,A,0
Homosexual,E,104.33986842933949,E,-70.73747313955009,-88.28656174595837,-15.43202574725305,B,-7.087013662541157,C,0
Other,B,-118.07611431634628,B,102.36818028322628,-7.866297719020176,-116.973722656104,C,38.785001174546515,B,0
Homosexual,B,-40.7143846769102,E,-140.70992855889025,28.8030000836494,-92.4488846235462,C,-88.08135946362646,E,1
Homosexual,B,-27.05859400976353,C,-109.09738875075683,149.52794199462855,-83.2935138413979,B,114.3815558474655,E,0
Bisexual,E,-77.7004309739888,E,-0.6725397633673534,29.987837377877558,147.4920109072394,B,-95.75934528968173,D,1
Heterosexual,B,-97.52827308674675,C,-74.96522982672603,45.98470283436565,41.7330749069743,C,43.78098565721144,E,0
Homosexual,D,156.33241387223467,E,69.24301643496278,144.88066425265146,-198.56247407736183,E,-35.44402179382401,A,0
Other,B,85.59567022009827,E,48.103467868287034,-40.7570699918314,-160.17343477091575,A,8.734085589435887,B,1
Other,A,22.854166633197345,D,-148.39877881600873,13.367528821413948,-32.02595456722598,A,31.48223835468555,C,0
Bisexual,D,116.916844722063,A,119.20157855848565,-7.174535651318053,-129.522075835169,B,50.96086762952311,E,0
Homosexual,B,-150.63539355004164,D,-0.0695790598245258,-78.12374948501353,25.936942834545473,E,23.364120763689645,A,1
Other,B,-104.67269054039035,D,-3.679838018162348,-102.61967431228788,-69.90270390494977,E,40.89680184666342,B,0
Homosexual,E,-105.82526932800404,B,5.105443592099722,-67.28081630492368,-32.938269540379004,D,-19.999043604317972,A,1
Homosexual,A,-97.10532108175013,E,212.53147603072145,199.3451833770149,-81.87343413230491,A,133.0919640033393,D,1
Homosexual,E,-30.7569513915746,A,111.4032781057134,113.00419884940472,-30.846643810555012,D,-28.735922294102235,D,1
Other,D,-67.30517668391339,D,39.250926231997916,-104.86218861538971,28.78931722378839,C,17.871223196756922,A,0
Bisexual,E,23.429830849132806,C,-32.46820690161931,-36.0234560924937,-5.369003560707405,D,-7.524774425506697,B,0
Other,B,75.01202237494013,B,131.65616100752996,-2.0195666687810374,-81.5709859429117,A,-97.48793955628706,D,1
Bisexual,C,127.181430144317,D,38.106420854166664,178.08193300652113,114.11716692483162,A,-182.9321828372442,B,1
Homosexual,C,-36.530340637760844,C,88.46313572275848,23.586172469639077,-111.26476363350086,B,-36.592267615473766,B,1
Other,C,76.94294561965134,D,32.682538383962566,-143.15926527267112,-25.680758295071808,C,-154.1389278717819,D,0
Other,C,-135.41434703172487,C,41.00035296132813,-7.714135151421779,-156.8795856055677,B,77.93086088604612,A,0
Heterosexual,B,-74.24875353690086,C,-109.05136047050503,165.27446773259337,-106.01209732268748,A,38.60315259673326,A,1
Bisexual,A,-21.59038230486128,C,-42.918384254745455,53.52460276962921,41.63136941219238,E,-148.63936776423054,A,1
Bisexual,B,39.58514257556401,E,-59.28723969038965,-50.12788724461418,67.14229549145749,E,-10.747412993330691,E,1
Homosexual,D,-155.00599577645272,D,-4.9221533279902525,43.140090245983686,-60.67411811055218,C,73.31189053461236,D,1
Homosexual,B,-119.41844180307216,A,-33.4782275676103,-15.801667603261516,-5.423346538655719,E,-171.79724930854908,D,1
Bisexual,E,48.58113543089781,B,71.35199820810054,-58.31476641498132,-165.13613298250965,D,50.55777207462354,E,0
Other,D,-97.91958574540897,A,-21.773201952180518,-18.413100591538793,30.895459953267913,D,76.69658538432712,A,1
Other,C,91.48861467909215,E,-48.54112110397942,95.64291868938655,-2.4906335333430176,D,73.98164054186124,D,1
Other,B,129.33769184876124,B,-15.935169754192577,90.53839833163099,132.65782353810945,E,-139.81000419094497,D,1
Bisexual,C,-58.5975946966531,D,-78.4596722087644,-109.5282270863917,-99.36650253782216,D,139.58688332734437,C,0
Bisexual,E,-33.6619605546831,E,-5.02594864170469,-20.429059421009317,14.94531481102027,C,-154.63833522131222,E,0
Homosexual,A,21.692288379200434,E,4.826807415959093,-8.872500698963913,-34.72274439108348,B,-94.09577055050121,E,0
Other,A,190.37120982116645,B,89.66284877840297,79.78465315031414,-5.049863476796455,E,-31.192705405832445,B,0
Bisexual,D,97.84913658070502,D,76.09684132037448,-134.16503321893705,28.70580853842975,C,5.49129254801504,C,0
Heterosexual,D,-154.70421361306737,A,11.92272597612706,25.424443456459596,-7.104223896744422,D,27.62940820742949,A,1
Homosexual,D,157.61508316255222,D,52.03471373725227,-99.68137774111528,145.65147695499394,E,-64.99448701134573,B,0
Heterosexual,B,-252.61723129478418,C,-67.33410890661423,33.0759599307541,-14.246190096267119,A,21.830414566558876,D,1
Other,E,11.283486292230759,E,-27.776064496612445,107.27631351254065,5.391450800277578,A,76.52314941590136,A,0
Homosexual,A,3.328327298773289,B,101.70597088492568,103.04804713498454,-40.82420556870097,A,-5.169044273365442,D,0
Bisexual,A,-142.12963599867683,B,-65.11898522540103,193.68310672872153,102.3136553770725,C,-93.30418962146318,C,1
Other,E,-25.922383583074556,D,33.08835470941934,-157.45011099578818,-64.42400117736501,D,-229.89949678477822,D,0
Bisexual,A,115.82705314484045,B,-43.60565574176299,-106.69174267287093,-111.02601797526192,D,-56.7270069301281,A,1
Other,E,39.37093470910052,C,-184.2832163118747,-104.72190942744146,-126.49540361096103,B,13.79286062173788,D,0
Heterosexual,C,-134.84356731604845,C,-69.40525773426825,-157.752800327969,-226.92681190510115,B,13.972224215520122,C,1
Heterosexual,A,-57.39882571406392,A,-130.96869069874788,-37.169698655303506,-37.00830028009137,C,-75.38190962867671,A,1
Other,C,52.53880374921277,D,-5.842929453522625,-67.50155586386141,14.818957861261428,A,-138.58049704929698,C,1
Other,E,-22.67356893809396,B,-123.00813855801,33.64612142770515,-156.69256971274365,B,19.351811145277434,A,0
Heterosexual,D,-61.259901635686795,E,-88.20932572514752,-35.482989800275455,-143.00776857316987,C,-28.391032277304753,A,1
Heterosexual,C,-15.65755247254564,E,-42.61853585011982,-70.3334711586412,-17.407014425603876,B,-80.27014833265639,D,0
Other,E,-87.3317056615542,A,-8.03724176974472,161.2863807255091,174.3684355282684,B,137.98148373648846,D,0
Other,D,79.93388720997007,D,-32.93405573565559,16.764934413868552,-45.938815279470035,A,99.0672463945982,A,1
Homosexual,E,4.194835274883844,C,40.92039556557289,39.22198580602961,-114.26561126097239,E,-14.935124146402876,B,1
Other,A,-10.036779167939851,D,43.48739339924713,-149.31346390114925,112.05809372150131,B,-26.860920669610838,D,1
Bisexual,D,-19.493136008774957,D,-97.34161693267941,-141.11469092107586,59.630881856548356,B,-73.44552432409583,D,1
Heterosexual,C,14.247633820235794,E,188.6740115049426,124.13437562831464,26.111248252120017,C,15.25858026071059,D,0
Other,E,-76.88152077360763,D,-0.8274588779522581,-121.49840559056369,-11.517403605174437,A,-8.943676549359864,D,1
Heterosexual,E,17.546032715700473,C,1.5393923291146594,152.81523967078815,-90.66968788139262,A,-22.224030053221114,D,1
Bisexual,D,-61.396675148677375,A,-181.40464707385138,-49.16075266662754,-5.658060504334221,B,187.7333899735673,E,0
Homosexual,C,173.7948699443133,B,36.26510324496453,13.979957671568451,38.74552226164953,A,199.5050756800974,C,1
Homosexual,E,147.50994929663332,E,-71.68187920258487,8.427839014435643,-109.71330337082968,A,68.68840627061864,B,1
Other,A,168.00962356371042,E,28.624880287604004,-17.011439219639936,16.269700772645777,A,-98.23715512737749,C,1
Heterosexual,C,28.535712676703607,D,-44.6826354170324,143.50967257033486,-120.33037490190306,B,68.2722425094084,B,0
Homosexual,A,-63.79343311135462,A,-265.25796384159406,32.72163187247624,118.78768793401102,E,-196.0532164856897,E,1
Bisexual,D,1.950309244130665,C,-38.162905301039686,-26.300713768909688,138.57961581963414,C,117.18489911644514,D,0
Bisexual,A,-24.764983844346794,A,35.05865727996634,-147.33374808844172,137.4336221698907,B,19.01517007175779,D,1
Homosexual,C,-110.54847612819445,C,87.24726939727722,39.182577700125606,158.89655527647767,E,131.3448715242914,D,0
Heterosexual,C,75.07654743425152,D,145.7466280857292,7.565049140180136,36.88065438329392,E,232.89486676685186,C,0
Homosexual,B,-34.55322005306294,E,-32.56493598224681,85.8122775609211,-32.2034911766554,E,147.53908399369325,A,1
Heterosexual,D,-73.57924086028565,D,-46.34089750236167,-102.46025717442704,-46.2407264841783,C,-121.33590857120366,A,1
Heterosexual,E,29.74232428952382,C,-38.21728571382443,97.81695362725978,209.44309142551347,C,-199.93147501412062,B,0
Homosexual,D,-142.47809296160295,B,55.02300886471206,35.58461518927668,-70.09618782509757,B,80.30811133653022,E,1
Heterosexual,A,8.825098811676076,E,-171.11929754834,-74.34008163388846,22.813235998647173,D,67.96873219597586,C,0
Homosexual,D,-25.951139299924115,D,-261.9535844190676,17.73410860135141,41.81856299128227,E,282.06433294467985,E,1
Heterosexual,D,-61.575365256937296,E,0.6373550440668933,-46.59077006333363,-59.6799637691931,E,68.34073331100493,C,1
Homosexual,E,91.35953060787558,E,-104.8188153080597,30.85347675671623,-30.955621348629798,A,33.11268387305224,A,1
Bisexual,D,-37.3490595203212,E,-15.725406215385979,-4.377379416758082,154.45395800514726,D,-14.442765820108546,C,1
Heterosexual,A,79.24006634012272,E,106.36614003264381,-21.959677227147267,67.44345516309755,E,113.78204936750527,B,1
Homosexual,A,146.32492991058623,D,3.9930838989812525,-239.82356318927546,-18.807416585148882,B,-55.70771088300862,D,0
Other,B,-40.09319526769739,E,-27.47894480907107,13.1116363252998,-40.07563479924753,E,-29.59128973644136,B,0
Bisexual,B,-261.352378011269,E,-5.434812603430822,198.0530875605073,97.10346269525816,E,55.80036136272245,E,0
Other,D,-117.58855797797543,E,-211.11672673046922,-55.31745256176295,-107.28620967634032,E,-17.013859157596492,C,0
Homosexual,E,-85.45089936782193,D,75.66271268573823,177.8275043075615,-64.61539277313662,E,67.34616434037552,B,0
Bisexual,C,-158.73786347535975,D,-96.28762282247968,114.27031922336059,50.41873396286437,A,-9.641077186429913,C,0
Heterosexual,D,109.51314020940326,B,-49.36138592816715,-92.74234219720394,-45.61851121797526,C,-48.56854097876725,D,1
Bisexual,E,-38.08672087243603,A,75.2027689923154,-71.8903029829832,93.80863500457804,E,164.21300481090233,C,1
Heterosexual,E,-66.64564801507383,D,-144.34299542748718,75.09352532757184,-0.49137035746903607,E,125.62138799273113,C,0
Homosexual,A,93.24450733617692,A,3.408932779992425,-60.46960520362057,-131.22678290773626,E,-54.71089590841925,E,1
Bisexual,D,-110.33892281119704,D,-75.19974946189555,-75.79224916567065,52.77284386965122,D,56.524170053274126,A,0
Bisexual,C,-10.943265567631391,C,-35.23341770458334,126.39486412596675,-123.45367542362253,B,-72.12112851320353,D,0
Other,E,-122.13790817241821,B,-84.89013434737728,-119.27000999753471,-28.082284234645556,D,-38.7670676380303,A,1
Heterosexual,A,148.62500928337403,C,280.46199299033634,-158.88432772636855,-142.79322867162608,B,120.3480700465543,D,1
Bisexual,A,-104.96217788558067,A,-201.97401795435295,-60.182759920775176,-4.1834852595854635,E,-134.87705914404074,A,0
Other,C,65.47965685611739,A,108.15418155105164,40.968363921939485,91.29244621596598,A,165.24082881292313,A,1
Bisexual,D,27.71505830009095,A,-131.26164174138017,36.79875518106647,66.94943904329729,E,-103.26833255868158,D,0
Other,E,-25.49096568972199,D,-261.84787391797994,-183.90867197561752,181.5388653102096,E,-16.29084991099033,B,0
Other,E,-135.60231386322994,E,-64.46552761545833,169.74599991108363,114.55904745317696,A,-54.15306244757928,C,0
Heterosexual,B,1.7859935253399577,E,37.81753877004703,-30.455018944715356,6.715800012446114,B,100.42432328235857,C,1
Bisexual,E,37.38219134221724,E,56.87983660556603,-117.93932134952139,-158.35792264623552,A,-18.184534721356382,C,1
Heterosexual,C,68.45287514615738,B,29.83203248154862,-110.11386015046737,-7.053726713324547,E,-103.29100843327646,B,0
Heterosexual,B,-126.86223793229452,D,-1.9280461837497038,98.90769791597356,139.1620181428276,A,236.28683391921786,D,0
Bisexual,C,20.141501022713626,C,42.20209930644245,36.413959052362735,-36.244510077842016,A,25.47527682395935,A,1
Heterosexual,D,156.24431653870914,A,-35.14749154028537,36.33659951627192,107.58975621438252,B,-39.20582810536221,B,1
Bisexual,E,132.98046291529266,D,-36.260705401502875,-17.117445174049458,-153.29873580466312,B,86.41270311682948,C,0
Other,E,-1.6278858508094483,A,-18.267238996130928,59.709364858058365,-91.62144809665719,D,-109.43720667924211,B,1
Homosexual,D,-121.75366149697156,E,-10.909074977975521,-158.5033193801571,-35.55167665390627,D,-140.57936367875894,A,0
Homosexual,B,86.51311432773342,C,-42.64005085226893,-143.99551744195867,-148.99302089808512,A,-88.27972030031596,D,0
Heterosexual,B,-20.567753372420302,D,52.012173551758835,-88.08599510576589,93.03580265956148,C,-29.085916381226184,D,0
Heterosexual,E,-25.730266058199064,E,-74.86197826443798,-66.62778384359899,25.333626916680785,B,-9.028603780644305,E,1
Homosexual,C,-62.842388589978924,C,-105.29566611525321,127.18912263336293,101.51858960563345,D,81.53268227827283,B,1
Heterosexual,E,34.37056245849172,B,-42.180922270712344,-61.60734076610497,35.98397587835777,A,-101.0907587086014,E,1
Heterosexual,C,99.99596764298204,E,-147.9075667506633,-261.03475585263715,159.54768627919645,A,88.1739454761445,C,0
Bisexual,E,-95.23917434164836,A,-9.872434666392586,-59.29071141924598,-7.496283341267739,A,-49.369254272958344,E,1
Bisexual,B,15.771701006413583,B,-0.062251594799492944,46.622055162853776,-161.43726902721363,E,-51.23729730393579,E,1
Bisexual,B,92.76432938796616,E,8.391092973377475,14.534377772192544,129.0786237713689,A,191.07278826036568,B,0
Heterosexual,E,112.88040294463713,E,33.59600677249533,20.37911127561616,-67.25448293885938,D,-28.839072992082688,D,0
Homosexual,B,-34.35857751089191,E,58.58660946137413,84.52459034065505,-32.16203478226752,A,-136.1575059648738,D,1
Bisexual,C,-155.37866984917548,B,-73.85980986540442,-168.70108323392623,-79.12821130697563,B,183.95010221441638,B,0
Other,D,-209.05371558256016,A,-91.27955169916223,-100.78712764561986,71.19175204687316,B,-105.68714550807712,E,1
Homosexual,D,-47.587915211132895,E,-50.01810346126867,40.34408918441402,100.26051884900518,D,-5.218037225700237,B,0
Heterosexual,B,57.60387478104745,D,28.815725734268423,-55.77921100483864,32.407051623758356,E,-28.549936343254412,E,0
Heterosexual,C,-82.57812697067982,C,62.207261676584345,-42.87931301707734,-125.64682054061815,E,-57.82032334714452,E,1
Other,D,113.80607088269277,D,-179.14766276578558,147.9990847483657,109.41672319930895,A,-105.4914718788906,C,0
