civil_status,genero,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Married,Other,US,A,E,125.23148134982702,-173.81194388546317,129.61952196779458,44.769493528938376,C,-161.79202219489167,B,B,1
Widowed,M,Brazil,B,D,-29.781227194247805,-31.849590371218405,131.7132692356079,-15.070884502813273,E,-148.60938296824585,E,E,0
Married,Other,Brazil,C,E,76.02872656105542,-172.9901656113011,7.030444372221904,-181.65615125527668,E,-110.41654130160782,A,B,1
Married,M,Germany,E,E,4.695243130003901,-60.45194008088445,30.269914919395806,62.70895479634378,A,146.13561035688335,D,C,1
Divorced,Other,India,B,B,120.29351299514303,88.56596173699329,-15.696650483825032,-207.18016477553357,C,48.67184013143693,B,C,0
Widowed,M,China,E,B,-25.57109407057873,4.63342595250789,103.40841690520621,137.92101651344998,A,104.7161589077204,C,B,1
Divorced,Female,UK,D,D,-14.250197052267788,-164.20383247028317,-24.78963703482771,-98.27948046913585,D,-32.76743521072045,A,A,1
Married,Non-binary,UK,D,E,-84.44365965326325,-19.45461971319247,-88.17963128524809,111.3655742182544,D,192.05382329903196,D,A,0
Widowed,M,Brazil,A,E,-80.31713361993448,79.8196769683455,51.87064171095726,14.686048975340057,A,88.24504372744777,E,A,1
Divorced,Non-binary,Other,B,D,-33.36330653977196,153.35808192681014,225.96641012902361,13.938444762575127,E,-77.28156845340408,B,E,0
Married,Female,China,C,E,96.24832686947556,-81.88260041574986,67.95975224403801,15.393011051349115,C,193.32903252947372,D,E,0
Single,Female,Mexico,D,E,-66.24389156510576,-112.31263607222127,-81.0907959187719,92.45185060396244,E,-81.05901347751248,B,A,0
Widowed,Non-binary,Other,A,E,4.65492683142083,23.82451117110755,89.6396871418137,122.73787107144105,A,202.70022226944886,D,D,1
Widowed,M,UK,D,D,44.80219533823588,-98.47329971724187,110.67744918553946,224.0726083165411,E,-43.29521062594623,E,C,0
Single,Male,US,D,C,-12.684710105192234,-57.477980347283896,20.886509199934086,6.170939839071991,B,-240.3806218698759,A,A,1
Single,Non-binary,Mexico,B,E,3.9844605712143504,-38.012478138957945,-127.26763840151396,101.85026904746266,E,138.9034764240453,D,A,1
Single,Other,Other,A,B,-86.7283771969771,-17.07064900148644,-36.19731072226959,33.38663092189927,D,102.19345790709274,D,B,0
Married,Other,India,A,B,-0.43945005086344063,-76.16505079018326,-158.51082992132626,-61.60996897796407,B,220.23679085481356,D,A,1
Widowed,M,Brazil,A,D,291.7203116256288,13.400701619938296,2.1270885202832974,48.48981384876399,B,23.805624244725223,C,C,1
Married,Non-binary,India,D,C,37.58125112279655,69.21550272681122,166.07412512522916,-77.28970562368798,A,-87.89688971419261,B,B,1
Married,M,UK,B,D,15.278782852621175,-105.5473894972663,-104.47727049693654,6.3423977219065355,E,-33.79149717839115,E,C,1
Single,M,China,E,E,-169.29750700994973,3.200147450273997,-184.11363950987197,-200.68413860045973,E,78.02862043158541,B,E,0
Married,Other,Mexico,C,C,9.98150707249482,-46.19891227790672,105.77551485506471,210.591670727194,B,225.34372166322433,E,D,1
Single,M,Other,B,D,37.7080516212056,190.2892158597548,82.67641713394596,-221.32535152516826,C,-130.01855093374118,C,D,0
Married,Male,US,C,C,-171.3407154347243,233.85948657399297,153.95581859658546,67.49666426681254,A,-72.52377594947484,B,E,0
Widowed,M,Mexico,D,E,-113.57204232720734,-32.906941619887775,79.93578709611975,-27.21936248634164,D,68.11016673202965,E,A,0
Divorced,Male,US,A,B,-11.038794431840126,-31.71927148418714,-61.05421053753987,-141.87686159474472,B,215.4757953909898,E,D,1
Married,Female,Other,A,C,-81.63061114118393,-65.95417235361882,89.81973979176577,-142.29223245083278,B,33.948377158041744,E,A,1
Single,Female,UK,A,B,102.03203650003019,27.232122612837,81.29690261041405,23.633341491654495,C,65.06281719965273,B,E,0
Divorced,Other,India,A,C,25.124942100292724,117.23427650024934,-23.929788169811122,-282.10512054669147,B,50.64712946426428,D,D,1
Widowed,Male,Other,C,A,-87.94337843884554,-77.02450016315423,109.4851629859525,32.302960700345565,E,-132.7985563409275,B,A,1
Married,Male,Brazil,D,A,-4.283739620417538,34.74757007085575,22.031215538109763,-2.732759724647653,A,-0.291834822454144,C,D,0
Single,F,Mexico,C,A,4.375624647002979,107.37628599239815,-173.4704871825976,3.0511680226999,B,49.15201367969408,C,B,1
Single,M,Other,D,E,-29.204373136346216,-215.32943199469966,52.82051603610572,108.70666686315711,E,117.37245917441486,A,A,1
Single,Other,Germany,E,D,-221.82352100229102,73.3599930979728,117.02482655207615,-189.75262055562098,E,-39.05742282998319,C,C,0
Widowed,Female,Mexico,A,E,-113.15727666088402,-274.7392337305045,47.52386262434538,161.46217435131504,B,-151.85728004268276,A,B,0
Widowed,F,India,C,B,-36.2580573385069,-84.04389186226841,-0.9803032101810648,-11.361571293178416,D,145.9258145099163,C,C,1
Widowed,F,US,A,E,-52.72430077977275,-155.83648857267315,-15.538327740196777,-93.22348717898029,E,157.61836852725784,A,C,1
Widowed,Female,Other,B,B,-46.6943981340395,-75.23427540157998,-139.31324464889136,-29.363556851724105,C,-44.23530264570975,E,E,1
Married,F,Mexico,B,C,163.6396344439486,-159.69963681533866,140.3709904606191,172.23206739679887,A,11.938599655670618,D,B,1
Single,M,Other,D,E,-51.568337672269024,1.7256214139166977,-70.89142864586297,-14.1137937695651,E,81.48554427352336,C,C,1
Single,M,Other,C,B,-59.445933634550954,63.650887977350976,68.24407131451987,43.78579208421821,E,-70.10085314056712,E,D,1
Single,F,China,C,A,28.16978366757835,74.81570246852134,-41.96594948123014,208.1170895480997,A,-94.5406924041924,C,B,0
Widowed,Male,Brazil,A,B,70.62060181846032,19.107278890132488,-40.08273968484911,-1.109136105554389,B,106.82441673517825,B,D,1
Divorced,F,Other,C,C,34.988428453413576,71.91585692752524,270.9188491400932,-11.563388058037356,D,-147.54338594574583,C,A,1
Divorced,Other,US,A,E,-164.0724057276068,12.220180736894164,-14.273994384717595,-113.86569756574667,C,93.10517081979353,A,B,0
Divorced,Non-binary,Mexico,A,D,-53.586898899534475,105.75546873645747,226.3626318216256,47.46098264784159,C,-210.77193909282448,A,B,1
Married,F,Brazil,B,A,32.04428830139737,-1.5717836205887146,76.08896429585936,1.6179847184951572,A,137.56637957436374,E,C,0
Married,Non-binary,China,C,E,-61.026530407000465,113.50963008000177,104.5297363583967,90.98668493023537,C,-251.34106654345888,A,A,1
Divorced,M,Germany,C,B,-75.95176924025868,-14.348892293657316,61.08198881605181,72.26068466135904,C,58.88175868667861,A,B,0
Divorced,Non-binary,Brazil,B,A,160.8122853529809,-54.38149250108447,51.30361445468746,67.10270521049483,D,-50.23422958770335,C,C,0
Single,Male,UK,C,D,49.99340306037767,-175.3514150171774,-109.71918283052469,-14.41796412934212,A,52.40970205409562,B,E,1
Single,M,China,A,B,172.77298968160312,-97.74061891408515,18.66943800353888,59.70657986159454,D,76.07909498969038,B,B,0
Divorced,Female,India,D,A,16.17369568639507,84.65236431288696,62.622441753779235,-26.53149638103934,A,122.88965321567152,D,A,0
Divorced,Female,Brazil,A,A,-62.60852690379299,-116.57131767697,67.07606466764648,-109.03284672821978,A,-53.54757426265062,D,A,0
Married,Male,India,C,C,-199.58831236183067,-95.43811199103376,-94.94908994402103,-7.6775155758477975,D,-17.498931993098513,D,D,0
Single,M,India,C,B,-4.424029004561011,-80.32766728002554,63.56269426727905,137.5902368414636,A,-19.129562504578544,B,C,1
Married,Other,Other,D,D,63.186025295834504,43.45293535631738,84.64190358359798,-69.04460269356017,E,-53.99881046428264,D,A,1
Widowed,Male,Germany,C,E,-191.24255804595822,-125.99649344574921,58.18693829066017,-120.57674239710994,C,118.9999121453263,D,B,0
Divorced,Female,Other,B,D,87.05223446186224,61.381991362928815,35.08023918700568,98.64533730363095,E,-52.43973040343578,B,D,0
Divorced,Male,US,A,B,-27.25682289103302,-0.6694092393649682,96.63448586053646,-46.64236937074687,E,-41.22793758090241,B,B,0
Widowed,F,Mexico,E,B,-196.0035893493024,-6.0200759025185135,-64.00782628950323,5.011572070827166,D,-114.73085039637705,D,B,0
Single,Non-binary,Brazil,E,D,-82.66181608248921,128.19214991001544,53.75196073869088,-73.18256244187312,E,-122.42860160457569,B,B,0
Married,Other,US,A,B,70.81772636751734,-130.35764607008858,-57.02239109758034,79.81948333406945,E,-88.02018918799833,D,E,0
Single,F,Brazil,B,B,-280.241102288878,30.242178904631956,-80.42676827027802,136.79630580404793,C,98.29307820290707,D,A,1
Married,M,China,C,E,-70.403736996434,58.07754731140559,69.37322694426109,101.34611952381243,E,104.3564983155338,A,D,0
Married,Non-binary,UK,A,B,108.20245602927616,-68.7636966887202,-136.84885833922965,55.277367295928435,B,2.9991721751954,D,A,0
Divorced,M,Other,C,A,-104.78822849979824,61.131695369635416,-58.3212915937999,-34.119901089517974,E,179.03746028030778,C,B,0
Married,M,China,B,B,3.601719169245633,149.18294178639684,-173.8204318109672,39.97959528347763,D,-202.1916562273526,C,B,1
Widowed,Female,UK,D,B,67.9177951409889,20.035929587029813,14.259129588483205,-99.61664453078106,A,-93.87412237960423,C,C,1
Divorced,F,Brazil,A,A,32.80611999735783,242.8629101145301,72.75944575596851,135.82343084285986,B,2.6293077440619697,C,C,1
Widowed,Other,Brazil,E,B,64.0532188201622,170.25588880364342,-112.43507336634444,-15.188145525794036,E,156.70830893203868,C,B,0
Single,Non-binary,UK,D,B,-18.729470809823045,101.70298052302161,66.84321105381429,119.38825339670005,C,256.756798810208,C,A,1
Widowed,Other,Mexico,E,E,-44.800099698575494,-90.58381576103133,17.35772406392597,-47.87281308845314,B,289.6624675093395,B,E,0
Widowed,Other,Brazil,C,A,287.7360109292499,46.99936487295606,-96.62292786848691,86.79320497386145,B,30.91132126504493,B,C,1
Married,Male,Brazil,D,D,47.04048989508532,-152.85806391605107,-25.476317603184178,-29.87269772072512,E,-50.900090816644195,B,A,1
Divorced,M,Germany,E,E,-294.5199530996062,-110.57562791616952,84.35402077726366,42.43495795566626,A,19.292354021349038,C,E,0
Married,Other,UK,C,D,-13.231701712240069,235.50342872669643,-7.539014986680634,74.94319864545648,E,88.21669013410566,B,B,1
Married,Female,Germany,E,E,97.77709974585146,-162.96327284542772,-115.7497691046138,72.39315703121463,D,-47.58676804512371,B,E,1
Single,Non-binary,Mexico,D,C,149.97455578467725,26.692954841177315,-4.7767104443061195,5.653058247906403,E,-93.92964221032564,C,B,0
Divorced,Other,India,C,A,-141.41620190096089,132.15292041089106,42.04562699693236,-55.66298668759973,D,-22.65122465189811,B,C,0
Widowed,M,Brazil,D,A,26.898053078220475,82.09717429580364,-36.63353370464017,2.250356618587369,D,-85.0097287109033,D,C,0
Widowed,Non-binary,China,B,E,-56.91789559066011,-98.74910684429554,214.89795918614493,-36.90461594221802,A,81.78339038648274,C,C,0
Divorced,Other,Germany,E,C,52.781916845742124,35.76768468623609,108.2237571657813,-59.5985498527296,A,2.6626912483497884,C,E,1
Married,Male,Brazil,C,E,-13.42186715691002,-59.93253606551689,130.84687576082985,26.303391292448687,E,-83.98577077674106,A,B,0
Married,M,UK,E,B,-87.42360146538466,-26.94512664060142,-128.72322279650822,-58.04641815715259,C,27.044578064897458,A,B,0
Single,Other,India,E,B,42.973904330840476,142.2668144032107,48.83382886544741,-51.128611161934465,D,-85.22166789160805,B,B,1
Divorced,M,India,E,D,50.509973299836815,-187.83995161722137,-59.83745075161999,-105.62341732709348,A,7.737350964749519,E,B,0
Widowed,Male,China,B,A,-198.22265412142303,178.42340628020725,-27.81224179107354,-16.15435606713234,D,77.59126216639962,B,E,1
Divorced,Male,US,D,C,-128.2751438231213,21.598016777428466,43.99378466604772,-133.29396687368893,D,-145.96129505684968,A,A,1
Widowed,M,Germany,B,A,-79.60193210932547,-21.39727511852079,-232.44379626744137,46.833218329996306,B,7.607257616446604,E,C,0
Divorced,Other,China,D,A,-1.840142552824961,-65.32952869673011,-11.114229268723582,-173.49754399699157,E,-142.63499482441512,E,D,1
Widowed,Male,China,D,D,49.06988145760105,-128.73386042009807,-18.452258944791673,-87.77996019454952,E,26.052740646322526,A,B,0
Single,Female,India,E,B,-21.134506716112234,126.69095558061782,95.01154237687945,-81.26723467537249,E,-156.54848850233867,E,C,1
Divorced,M,US,B,D,-40.609249621269356,-73.37575530476848,133.84580981175085,150.61152181301344,E,124.3999537054641,B,B,1
Married,M,China,E,B,35.32003413995793,-54.864666627154804,-64.2970775891096,-182.67632339878733,A,-14.181886622050493,A,E,1
Married,Other,UK,A,C,35.15030219879023,-45.37682552502177,-43.462750461518404,-109.09783738164272,C,-31.687512599772138,A,B,0
Married,Female,Germany,D,B,-243.89709692440013,90.31367937173658,25.471895084037087,114.01110360774318,B,-63.37344805723406,B,A,0
Divorced,Male,Mexico,D,C,-9.663432500726312,-23.82545529209555,-82.93091737966286,-42.32575070313949,D,80.93178358613832,D,C,0
Widowed,Other,US,B,C,-83.32106765901631,-101.28075111910235,57.99127282204136,2.119975902810573,A,27.157599312970877,A,E,0
Divorced,Male,Brazil,E,D,38.69590537112655,3.195590490798855,41.831169971503996,-84.0146333000973,E,-32.47207974011099,C,E,0
Divorced,M,Brazil,B,D,150.49903167701714,111.47711818935943,-102.69766925771575,-180.6809330072938,D,51.96089941186186,A,E,0
Divorced,Other,Other,D,C,49.8586669187264,-130.58791004003623,-226.22415965132922,75.1220727188852,C,-148.07434364376542,E,B,1
Single,F,India,C,B,-139.72067527110266,169.44002327302064,0.37938531301955236,-94.38845233096731,E,-153.58937030478893,E,B,0
Married,Male,Germany,C,B,-102.2304227865453,42.569647028099524,-18.021830038261065,32.84260252289149,C,-129.938727500867,C,C,1
Single,F,Mexico,C,E,-27.211295985851397,39.195748636601316,183.99102584940636,-107.30274094708152,C,13.90745023295896,A,E,0
Widowed,Other,China,D,D,56.49165559768284,-109.43910023627856,42.10401554044037,-36.54572089659817,A,96.29114035054769,B,C,1
Widowed,F,China,B,A,199.83673322079656,-61.95728734511635,134.36239300696846,49.5218125508524,E,-41.72643826922329,A,B,0
Single,F,Germany,D,B,-68.85924569886858,96.52701027829544,56.911123146257836,180.13146929515136,A,-162.2983457427659,C,D,0
Divorced,Other,Mexico,D,E,-109.07754498527854,-292.046876048988,-191.6863361078988,110.17198435441664,D,80.23551035631401,B,D,1
Single,M,India,B,A,-151.68802027743175,93.56341532104246,-38.80503735704885,193.3670224721876,E,-78.31579359958485,E,B,1
Single,F,Mexico,A,A,-60.01558864380444,61.92170543842883,58.979604047854494,-106.52263605164889,E,-50.90273797616979,A,B,1
Divorced,Female,China,D,D,-76.19821894464299,130.5320727392336,-198.51952331834082,-113.6044624471064,C,118.77164245756455,B,C,1
Widowed,Female,Brazil,D,D,4.217344967490904,92.76493332956505,57.10838082173362,-107.3213767652222,A,-97.6375116311869,A,E,0
Married,Other,UK,B,C,11.630710251877874,51.37679108336701,59.48846587527626,143.23975057455732,D,42.310901306328404,C,A,0
Single,Non-binary,Germany,D,E,4.1325041827567155,-177.37080323779531,12.542356008669946,56.908395241301136,D,122.26988178783094,A,C,0
Single,Non-binary,Other,E,D,217.6707929145847,100.96541310291897,12.898472429655017,-224.71035996682366,E,127.44909029223206,B,E,1
Widowed,F,Germany,D,B,29.232704320966118,221.06617636828668,-114.45988780663994,-43.16882611847683,C,-1.6588497217722358,C,A,0
Widowed,Male,Brazil,A,E,-56.11223392333808,51.298600198881296,-11.977264997986296,62.38559173859722,B,156.83339885865428,B,C,0
Divorced,Non-binary,India,B,C,174.5029009880734,102.03027356147516,15.522737803744658,100.56245285565113,C,-68.21211957967826,C,C,1
Single,Other,Mexico,B,C,40.99348283263776,-6.994622127342169,44.00933940577259,-90.78584421483097,C,-73.5754510995324,D,B,0
Married,Male,Brazil,A,C,-77.15839427470786,-70.04442896350041,159.96201187211412,87.64314849730067,B,-14.329794753591324,E,E,1
Widowed,M,Mexico,C,A,-4.2094975752812545,-135.24319838539012,-138.70815622567378,-33.96047784162968,B,-8.191546623908867,B,C,1
Single,M,China,E,A,48.16478628370388,-119.1521147696412,30.687399916223452,98.85181886091252,B,-94.39386748914184,D,B,1
Widowed,Other,Other,A,A,5.503957671802866,89.59266324432433,-42.094268410510224,14.519240974426667,C,176.66506144172217,D,E,1
Divorced,Other,UK,C,D,153.91474390648952,119.42897246999225,-34.972995352168965,33.26443997876596,D,65.90424184355571,A,C,0
Single,M,Mexico,C,E,19.69907537278519,-44.06914345829514,85.0643186784959,-169.3318023387541,D,-7.595246391170832,B,E,0
Married,Other,Mexico,C,C,-98.91395577045262,-61.86781963979902,-1.417327929754305,161.85956805697577,D,16.185482038197286,A,A,0
Married,Female,Brazil,B,E,-136.41611474816014,157.74179920404526,28.322409113320212,96.12052978983577,E,-3.2238879093748554,B,B,1
Married,Non-binary,Mexico,C,C,-21.961633876721436,-26.529223367915588,51.745771908832516,-151.18162938927577,E,-6.963127853191721,E,E,0
Married,Non-binary,China,D,B,32.333770833559015,-106.11331146042926,46.73684461025415,1.9221566187374985,D,179.62057798062972,C,D,1
Single,Male,Germany,A,C,57.721156108298146,2.960487585208515,65.31937462249925,-2.3940990209308453,A,-25.74756629701898,E,E,1
Married,Non-binary,China,A,A,186.61839779490188,84.4856640393916,-34.23507595112526,178.97348586442823,D,41.6696950151937,E,D,1
Married,Male,India,A,B,-88.66923051885085,-97.04120157811342,-63.431346640345865,-1.6763399152055432,D,-224.78024328198103,A,A,0
Widowed,Female,China,B,D,-114.49179494875126,12.180028914181037,-23.397456773216476,134.7340430552541,C,59.54894718627263,C,A,0
Divorced,Other,Other,A,A,-121.81863316011075,152.45244069462638,-112.60175399356895,76.07460005683723,C,-60.86148611874989,E,A,0
Divorced,Female,US,E,A,-8.040523292656966,8.23453552793695,-92.52935997325984,-37.23263434088125,D,-71.56788809405376,A,E,0
Single,Female,UK,B,B,-18.84023474604794,-32.34373023054192,126.46913439988077,26.830490724606275,B,-42.91373421734545,E,A,0
Married,Other,China,C,D,58.501439206071396,47.3172152235108,8.151936557425868,-72.27530349629109,E,-49.51097467942403,B,D,0
Divorced,Other,China,D,D,24.080206204248576,-206.7642214461298,-100.92231960494335,26.929630703735867,D,11.347130625561634,B,B,0
Divorced,F,Germany,D,A,-15.741486106674877,56.38720172794416,81.34001964978481,154.76762044379407,B,-160.62602885119972,A,C,0
Married,Male,Germany,D,C,128.25524859883913,164.80379359973776,-87.43764972431708,-78.10058475068968,B,-57.75078006701753,E,B,1
Divorced,M,UK,E,D,43.16450125948439,75.8808341239648,-78.44738015430643,137.54956763112602,A,44.564399351907085,E,A,1
Single,Non-binary,Brazil,D,D,57.70202831611283,18.298046697416105,-82.30918831172673,-184.25830507351134,C,-95.88631961806368,C,C,0
Married,Female,China,D,B,84.17060663133947,-51.86074151723442,-172.82633638918819,-41.839963975713154,C,65.78159222146861,E,D,0
Married,Male,UK,B,E,54.07634727131981,-92.64938894088584,0.35937519716028815,-48.49072930347562,E,35.29395428283134,B,D,0
Widowed,F,Germany,B,E,-93.25822422838776,-82.5926934747092,143.92865345716905,39.13362064971493,D,-14.396650594787616,B,A,0
Married,Female,US,C,A,-125.76686915862547,73.6048850328726,84.56426381463481,219.15081309903877,A,-30.17783775281217,D,D,0
Divorced,M,Mexico,A,E,-57.298152177445125,-50.00247901179139,-221.68399092092997,-170.775694054475,C,-36.88579205798431,A,A,1
Single,M,China,B,E,-122.71328160756015,33.68724215829592,39.855174455334385,169.25600643359962,C,123.96832283446071,C,E,1
Single,F,Other,E,A,-71.48896944084775,-130.48903349103486,-41.77203210088011,-104.18466343112041,D,-128.59871860315195,E,B,1
Married,F,Other,A,C,128.63479541785782,78.8157277345219,-157.800362603544,82.64455500739966,B,21.840848576099773,D,B,0
Single,F,Other,E,A,-89.84351030946904,4.423534277822914,-191.70437060402875,20.378204610408936,C,97.97872280993805,A,A,0
Married,Male,Brazil,E,C,-35.83246355459447,-29.965926002324352,131.09314978604357,158.63772685333254,B,-17.95091252249706,D,A,0
Widowed,Non-binary,China,C,A,-50.3691809219306,53.64362568017067,179.66379469534857,70.19057134523865,E,-61.5056916183635,E,D,1
Widowed,Other,Other,D,E,-206.00128245456935,-72.43835794571366,-146.2356705919171,-54.49865253742134,D,-137.64867101468806,E,C,0
Widowed,F,Other,C,D,-83.16151919518488,-129.02132601488108,-175.55587812207855,91.25441802801075,D,130.0810722629117,B,E,1
Widowed,M,Brazil,D,A,102.30998800792608,-182.7112052207744,-96.51182313608294,-169.8810968585057,C,10.18440057079529,B,D,0
Single,Male,Germany,C,A,22.53594455535673,84.60605305426598,-18.845605604477388,-170.9668625662158,B,-63.60325875744741,D,A,1
Divorced,F,US,B,B,-34.60444278840735,103.14769691418878,-7.527300819126685,-81.51586545103801,D,118.9983759504299,D,C,0
Widowed,Other,China,A,B,158.03256620202404,14.76138194386192,11.38367285435395,-89.74036015685617,A,60.848249686824374,C,C,0
Single,Other,Other,D,E,-3.2413411780872563,-51.54616782172812,-191.6926762306607,161.76694761573802,A,-40.86031359775496,E,A,0
Divorced,Non-binary,Other,A,C,-81.51814892772121,-42.30469140563143,134.65962514434267,-37.42942747820218,B,211.55382313775144,B,B,1
Single,Female,Germany,E,B,42.90004698897838,90.57076326320208,41.44716000347971,-99.59201612259068,D,-65.58763719233349,C,D,0
Single,Other,Germany,A,A,-120.36283852790504,85.25413505490876,-111.4207321409851,1.55889742824701,B,-122.84364770403053,B,B,1
Divorced,Non-binary,Other,E,A,-22.080249692383155,-23.567815850880987,-41.61505036558538,15.90097401058093,E,-80.52890025040367,C,A,1
Divorced,Other,Germany,A,E,-37.30576477004598,-168.43235510199267,-115.03951608888823,18.69521518663179,B,18.25660659799879,B,C,0
Married,Other,Other,D,A,142.9878293283426,-92.30911325072783,-42.81000799740201,-15.866245921611627,E,-104.08495188249414,B,C,0
Married,F,Other,D,E,127.90135008646675,206.49209691488113,-348.2910919625654,-33.871659266571335,D,-55.22089400908664,B,B,1
Divorced,Male,Other,E,E,-57.451677568047856,-125.34592636499087,-143.97802748964372,-95.32298852089929,D,-26.97752082054962,D,B,0
Widowed,Male,US,D,B,-146.1869897415296,22.25500915738804,-83.50765352449704,-8.985311405123182,D,-14.644429402057831,A,B,0
Divorced,Other,Brazil,B,B,137.04990459471637,9.272827362646398,-119.6867412207075,-76.19459615268921,B,32.928641459214504,E,B,0
Widowed,Other,Germany,D,E,-27.691547460036087,-58.35722381133698,-46.9786691121203,28.3740386321246,B,-51.16347263493597,A,E,0
Divorced,F,Germany,B,D,-13.496808154238469,-11.87097095836949,26.789435738671052,90.23753754591473,E,85.85833208367076,A,B,1
Divorced,F,India,B,D,9.318262641256368,93.56828434569134,-126.16050265905676,-32.563530155657936,D,-36.84144009624699,D,D,1
Married,M,Mexico,D,A,39.81133025715275,-25.63567198958171,-124.98363798268366,-31.981865028273333,E,122.06441089087457,E,C,0
Married,Female,Other,C,A,1.502887196497661,-94.88132144312561,54.9635175939107,68.2681085660225,B,86.34704914955866,D,C,1
Widowed,Male,Other,A,A,-93.03325614201412,-65.90023400528747,-49.23222765262987,-57.16476819288765,A,-179.43548446541007,A,E,1
Single,Female,UK,A,D,1.7582059252318274,-83.97170470094093,66.6958755603366,103.9509322136764,B,115.70101697178524,A,A,0
Single,Male,Mexico,A,D,-99.68962149333352,-4.772748344945748,126.9889087246084,-17.67959196808331,E,3.43167468383381,C,C,0
Divorced,Female,Other,E,C,-114.33809993582875,-3.3092461635202053,-33.945829285134856,-39.047909649085064,C,-113.81100594415972,C,B,0
Married,F,India,C,E,186.88615044387217,169.1649847316898,151.26171577593163,4.7603855670350175,B,-135.34745950759955,C,A,1
Divorced,Female,Brazil,A,B,-116.18099349202204,54.904680560639406,100.61822810253169,74.24103033762965,C,187.32948018292868,B,E,1
Divorced,F,UK,B,A,105.72939418858186,11.603277277875318,152.3351636827172,168.5011517569303,E,98.20436550032751,D,D,1
Married,M,Germany,C,D,196.56365494871594,-108.35705523648078,-168.6771910882898,168.7848953690676,D,-27.59829979633958,D,D,1
Divorced,Male,Other,A,D,68.47785339368791,-88.02903330541596,19.83994500314524,22.75399686154799,D,32.23816571607799,E,B,0
Widowed,Female,Germany,E,E,-253.0660869697735,22.902918701421086,2.7188337764809565,152.16420493514332,B,14.983620633921104,D,D,0
Divorced,Non-binary,China,E,D,216.62137717419205,14.20660046022912,47.61766443444595,139.01104672172212,B,-11.763310452503072,E,E,0
Divorced,Male,China,D,B,41.941448532278905,-34.03340374166412,38.534528168195706,52.441806681706915,C,-102.42954505265072,C,A,1
Widowed,F,US,B,C,-273.1550422927739,-51.52183628672836,-135.8927997540078,74.55687287780177,E,-128.4327047525592,E,D,0
Divorced,Other,Other,E,C,-104.09744247356134,-6.430044203418843,-8.142117533352797,-60.3492280829964,B,81.8964314776855,D,D,0
Single,Female,India,C,E,78.75775003235198,-83.55322470456372,17.5438699233969,55.434812603125195,E,-21.68823197890035,D,C,1
Married,Other,Brazil,B,A,45.336482447235824,-87.13017163655734,99.36119130884346,106.70926522260349,E,211.07051468539802,C,D,1
Widowed,Male,Mexico,E,B,22.858905607536325,46.864220262914564,-33.324914467375415,137.13816360363887,C,10.279980149514687,D,A,0
Married,Male,UK,C,E,-84.09075772124966,7.594075781671479,-101.18505367170604,-154.2907953236681,C,195.59388518044256,E,E,0
Married,F,US,D,D,-1.7316673549030235,-107.17045857726902,52.77077380142641,156.8097487713648,C,-121.35964094164768,E,C,0
Married,Other,US,A,D,-145.15658399443612,44.495745232640104,56.486189849306875,-18.42450299739695,E,34.10959509911912,A,C,0
Widowed,Female,UK,D,A,-179.79500365189253,-6.5865060821864665,85.29962396282241,119.37679581197824,E,67.25143761241726,C,E,1
Divorced,Non-binary,China,E,B,248.7266397315364,64.09383106954391,-6.442455583442285,-0.9028063739038389,E,212.1430073636676,A,B,1
Divorced,Male,UK,D,B,-45.53167822479007,39.74787423619917,17.774640314158933,-47.98676571484023,A,-4.96105140399188,E,A,1
Widowed,Other,US,B,B,-173.13144565671712,-10.75109743182797,-34.60724444001511,-27.838590635106424,C,157.12165767431307,B,C,1
Widowed,Male,US,D,A,-144.99636194721498,155.97989188489296,-107.20715536329486,-20.362785000535176,E,-41.16718784846973,D,A,0
Widowed,Female,Mexico,A,A,-54.848969843982964,-221.20237852478414,-66.67077194097615,-96.189809832509,B,-25.509169440839297,C,A,0
Married,M,Other,C,C,-108.5859334601009,-149.20442549378532,117.60094926932743,132.92594678354317,B,67.92740651794176,C,A,0
Widowed,Non-binary,India,D,E,4.701411723203972,57.500738167792065,-78.49576169879049,-71.63959197982017,D,-32.784520037814424,A,C,1
Single,M,US,D,D,12.980467919826118,-232.9826318659506,-16.74907565719623,-29.313084690247575,A,-77.01120324769805,B,E,1
Married,Other,Brazil,C,A,-14.065764909736284,-115.41683638520163,137.96709406411563,-90.45002386987335,D,-183.85199776404264,C,E,1
Divorced,Non-binary,US,E,D,37.36545862168412,124.97230848080471,57.26222968121009,-43.524464747383625,A,58.81984860912461,B,C,1
Divorced,F,Brazil,E,A,10.379644280950876,-166.1161201958697,-135.8100726961506,44.07290464445713,B,-22.347485668199056,B,E,1
Widowed,Female,Mexico,D,D,-46.80592574447474,46.281578876372556,-120.73194311270731,66.45499728367815,E,96.21626486213106,C,A,0
Married,Female,US,B,E,-77.08632558180418,-29.15428296456745,-79.26453092554256,20.137821365100052,E,-24.30903866566697,E,B,0
Widowed,M,Mexico,B,A,98.63594359203022,-128.09267973615718,-42.49416159269327,81.76680254801558,B,-1.5573333783537253,B,A,1
Married,Other,US,C,E,162.3050466975558,-54.484639497991026,-176.63235548576418,-133.01501529489903,C,139.12462199057973,D,A,0
Widowed,Non-binary,UK,A,B,-47.21719088437034,-34.254673439772354,79.01378117253806,29.363363577699975,A,114.7971662028577,D,C,1
