gender,age_group,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Other,65+,Non-Veteran,21.41140529035259,168.94467652271447,90.96184937174448,28.540890030846512,-49.94636748879957,B,75.47342732809132,B,0
M,65+,Non-Veteran,29.801904190574735,24.429895675655906,100.882068026623,64.48777817693339,79.25493148356053,A,-87.7857996743338,C,1
Female,18-25,Yes,-125.76484560994695,83.47185007133534,-178.61472756856452,46.598809011097785,-6.562855980516883,B,-117.92217358466814,E,0
Other,18-25,No,33.7806636403435,105.14660412164045,47.81938369623785,131.0363367479606,68.10030404696472,A,-39.94322946142362,C,1
Other,51-65,Yes,-7.927049613076099,-89.1023121678598,202.31633576351382,-215.78067462084283,-22.399373668966597,A,100.38884680253138,B,1
M,65+,Yes,-84.88601062347406,50.967925377503235,-300.5603697446882,150.9745099817592,248.55889908976235,E,154.7502864968755,E,1
F,51-65,Veteran,-32.63103424550884,-83.17052014178437,-100.26694582582698,-27.68771891764682,-62.56356414652716,C,-99.3387998917273,A,0
F,65+,Non-Veteran,-11.312230433739437,11.966700470251777,-50.22545219739617,-122.8950106154646,-34.14788315673437,D,-199.08813004881205,B,0
M,65+,Yes,-138.58934067814766,-80.88166956253713,-16.14930223996787,98.61961414318756,0.47359611342276103,A,100.90753677728934,A,0
F,51-65,No,-147.27603113196614,-57.976716803800386,-33.41515913902223,-74.50326218185926,-193.3477076010242,E,-104.38128820963809,E,1
M,26-35,No,93.46693126659657,0.769055682135315,-97.10191444119415,-73.41953269002414,-171.60126700135868,B,-83.47247323262299,B,1
F,36-50,Veteran,-98.385545476938,30.04252001337929,-9.13885089553532,-71.2993114082194,96.33262310030037,D,40.99421847138659,D,1
Non-binary,18-25,Non-Veteran,-42.06357125826678,-15.993533528020018,-113.52312643152014,27.77167192919115,74.21194007976159,E,-94.69121310987961,D,1
M,65+,Veteran,173.7710609128343,-47.40964667569041,-125.39359020713982,-203.585547556609,-203.20916553054326,A,17.218270070068776,C,1
Male,65+,Non-Veteran,27.873796067656652,-39.32915407039554,150.91318928333118,-109.40438406272071,26.664525930735337,B,59.388920985261684,E,0
Non-binary,36-50,Veteran,-14.530516390263696,21.586875103554544,-49.82717822755617,-12.548561515584383,40.64248024191623,E,-61.94940198698789,E,1
Non-binary,26-35,Yes,44.2348262396438,160.1096464521857,158.0455305215174,-82.47938574202173,-36.410519556606644,D,-117.34332729213665,D,0
Female,36-50,No,119.67155747322415,3.695029466500414,-1.2639016224898059,-116.6570890335205,5.274456844893865,A,1.613680708497319,E,1
F,36-50,Yes,77.64304571600088,-53.57438308400631,126.3741263214341,52.716248472345384,67.81126229628234,B,-44.63933214005157,E,0
F,36-50,No,-151.49075343336375,-131.21342202563727,113.08980805185962,-40.46539011351915,-88.77813150953938,C,-24.382119841095935,A,1
F,51-65,Veteran,65.70763733790236,-67.35194188437829,73.3818383620028,56.832722365282784,-70.98415098511562,A,95.04277286887202,B,0
M,65+,Non-Veteran,99.1922114683572,30.277177351185276,-71.76662448856874,-104.63552869569914,-223.21825454902634,E,134.36987030549355,D,1
Non-binary,36-50,Non-Veteran,111.27098588073927,69.7289240160932,23.189507100182983,-59.21540435466104,-166.11020421534099,D,22.5773031942081,D,1
Other,51-65,Non-Veteran,-196.24844850260388,-82.9343142662466,33.26894775645522,35.349409848930826,154.68298121712684,E,208.55419447782276,B,1
Other,65+,Non-Veteran,143.38165258549583,-126.070340673198,57.722069529068285,-5.089635111523323,-7.7235788282334505,E,-110.47515491584754,A,0
Non-binary,18-25,No,-42.15267765150925,-44.42926292616228,66.29551213138045,-47.436299186024826,169.07514587421585,C,-89.26780774089367,C,0
Other,65+,Veteran,20.597567144046607,-33.237770900794644,-52.14295849876436,43.351886385826624,78.25388922339141,C,-94.96721007971885,D,0
Female,36-50,Veteran,-75.87055685291345,41.50423385282659,-59.280351552439484,-19.21674918754478,129.8538269865399,C,-34.34851153344066,B,0
Other,18-25,Non-Veteran,33.933319873090284,22.364544284406513,30.13078489609034,-22.175578747245588,71.08243537356216,E,-112.79902779788955,B,1
F,36-50,No,4.613444146338195,3.1381231418589444,-160.89031827852807,146.97631305419065,-38.02557563151253,B,-57.90000998523189,C,0
Non-binary,65+,No,-140.99457222702526,230.9608975718164,-15.950245434122559,17.81761071124761,135.27609084466755,E,89.64276038264117,C,0
M,26-35,Veteran,-13.331258610292032,78.33747270440304,3.023610389892085,-42.11986189276843,170.90087725504912,D,-79.3436995256818,C,1
F,26-35,Veteran,95.9690771504632,4.456809829426807,49.04399740420733,5.7094828800696735,-61.128522626663184,A,-79.12461609398949,A,0
Male,26-35,Non-Veteran,33.970780296291224,-37.656168304868245,26.060155245162708,-104.39932424388402,116.38347352210043,A,-77.8620397092054,A,1
Female,18-25,No,83.3182017864304,-86.85823790564714,41.082754871987454,-90.0207307891019,-105.64693328330155,B,35.23429945750127,D,1
Other,18-25,Non-Veteran,-164.46954929355974,-23.152795838527858,100.49797320388237,-31.43646435146557,-45.46480230837302,C,135.7420880020744,A,0
Non-binary,36-50,No,-84.55110085671227,-121.04078167361263,-83.10561527814102,30.572867280046985,104.6362985024977,C,208.48006770322675,C,0
Female,51-65,No,-213.08787496331152,120.99372145345673,19.147421678559763,-233.1297863804456,-187.44322040244495,D,-65.50518306810235,A,1
F,18-25,Veteran,-99.71200714578546,-48.8650780995536,-138.96107388368983,17.871312228585687,-239.95413985026022,A,-106.33335376942577,C,1
Female,65+,Yes,19.599226185785877,-49.51243148618643,-81.78520713828318,99.38906160245362,-30.26056676088399,E,-284.1379524963493,B,1
Female,65+,No,91.89609859628031,-30.973320880254718,138.20886417397483,-69.3658059627116,174.79415592972677,D,-21.758898811079323,D,1
M,51-65,Yes,32.98462759301082,-140.02355907341453,41.76142672362109,-135.65047824595825,127.4293346277434,E,-230.89702201599943,D,1
Other,26-35,Non-Veteran,12.278080119277396,-123.51483479150482,-34.60281538940259,117.30583550980624,28.24906665865367,E,-178.43450560553808,D,0
Female,36-50,Non-Veteran,-72.41930148224446,-151.5527470391393,-62.34259148735226,-18.711310084303925,62.086805747087446,D,-22.374020585136854,D,1
F,65+,Yes,-18.854939789652512,-92.95510534253968,-4.4341755188311485,-9.793290618397055,214.1048514669171,D,-182.90866486166706,D,0
M,51-65,Non-Veteran,66.5669469485176,20.63653059186052,52.256480523144674,-70.90840567979909,-47.347865437669284,E,193.70567676480627,A,1
M,36-50,No,63.312725941637915,-12.471137346896924,-95.84142564263291,-20.28034941890343,-126.17211281348881,A,-111.04680452584677,D,0
Other,51-65,No,48.327306073969794,69.7678231198134,133.8101248496127,-184.85651503804797,3.6810215021926314,A,54.237338659438485,C,1
Female,36-50,Veteran,77.9780938737502,32.88885035385963,127.09296420017064,-122.5169562237413,185.87769934926115,D,-149.222389208254,E,1
Male,18-25,Yes,221.47475208344542,161.3476208782744,-65.13281798871583,-25.4566758260781,-30.011504422873518,D,74.22894224569181,C,1
Female,36-50,Yes,-28.133341229581866,41.81139981538815,-5.384539057718793,-57.868327957950726,-51.17915520076666,C,186.39433340454949,A,1
Non-binary,51-65,Veteran,-38.839616780519925,63.039384435284376,-17.33104262233574,45.26272878300701,34.48126451131229,D,-88.23119398378672,B,1
F,36-50,No,-52.224193854702705,10.421014523577737,-100.50385046230781,-17.136096045370305,-97.20724306420007,D,82.312485133052,E,1
Male,51-65,No,37.32332626658644,62.436790286247245,21.91230589603909,-27.770928128987975,-87.31725943048528,C,-111.072120551881,A,0
M,65+,Yes,0.4032984290047079,-22.514211803775293,-96.14987852234779,96.95136215219387,-106.22575091349195,B,130.18392960667973,B,0
F,18-25,Veteran,3.8651882245270275,62.95965459940679,30.256581974109658,-25.765367903611974,116.67786799312833,A,88.22230485423773,C,1
Other,26-35,Veteran,23.405743022155555,-51.2648004208458,-171.44127224425043,-89.06908876076871,148.2365707379539,C,-69.58105819166262,B,0
Non-binary,51-65,Non-Veteran,228.19122101145655,98.61792364968856,43.23514258884521,-11.668646773806653,-105.55637730718131,E,-18.03676594788405,C,0
Female,26-35,Yes,2.8630357447199057,76.43181844698567,-70.16322642467927,37.58253324009955,54.97295463352271,A,114.84736714755417,A,1
Male,18-25,Yes,-69.2915314947143,-196.02902507943688,-107.47588392023806,-191.72899151968298,-102.54470293133366,D,0.4478969408522362,C,0
Non-binary,36-50,No,-85.93483551189986,100.2097653323158,-0.9248389869887302,85.08607303869968,-61.78586724639354,A,159.72550005685636,B,1
M,51-65,Non-Veteran,40.84542993678249,75.68195117147734,11.119171076644077,76.02137128050563,-43.98980051974036,B,-23.001926192878955,C,1
F,65+,Non-Veteran,113.15335489506042,-46.42162769660208,-76.53210316172321,-85.72835317781401,-41.524945708745676,C,260.9297192576932,C,1
Non-binary,65+,No,175.388990918973,-123.69701766877479,-53.93003764697909,-61.54301340917249,-87.0588417406817,C,-166.27284682057012,C,0
Non-binary,65+,No,-53.70312143300713,-186.29465833330713,92.39147728312741,93.88092474079392,8.293572235782207,B,-84.404095603132,A,0
M,51-65,Yes,35.98189042647143,-165.79157993579307,-97.2056681706954,-88.87314033025461,-45.51822151643191,C,203.6243480781147,D,0
Female,65+,Yes,5.733479428385786,-112.37506410773301,-170.48553814802563,9.766286131961065,-120.06886935262241,C,79.46326622344957,B,0
Other,36-50,Veteran,-140.1402244334698,63.57891493935196,211.1823041366117,3.570244240446773,29.920508532802227,B,20.388085196122184,D,0
Non-binary,36-50,Non-Veteran,-35.13842328728123,-86.75134397098809,34.38149530719445,-29.325037487115722,-16.356226597648188,C,-153.47007038984935,D,0
Non-binary,26-35,No,73.24709765494768,-40.277166532041335,-1.1586114294432854,-7.97689627043112,-115.70131209434888,C,-48.021581512499765,C,1
F,36-50,Non-Veteran,-110.07002545492632,-26.762767769920558,112.46826038671718,-59.636361672775074,-2.250409212265443,C,-29.818525519871386,B,0
F,51-65,Non-Veteran,47.86808684843811,-34.57570206660951,-14.388653261596481,5.5121036071785605,-1.8886052496523291,E,-51.2774874493391,A,1
F,65+,Veteran,185.73085563251354,-51.04078959959448,108.84121355049263,110.73944920181191,-88.04133010357702,C,-189.5660709794116,D,1
M,18-25,No,-55.32579829666248,-68.1550067251221,50.736506603537535,160.4306179353032,15.645607932478258,D,88.22645077756596,A,0
Female,51-65,Veteran,-21.979059170250927,-62.62406421404072,68.32623066305098,277.84488031139426,0.6150683434927433,E,15.6374016110886,B,1
Other,51-65,No,-21.427839708739484,-36.77805092494608,-96.96921792377321,120.07285592716343,-46.653420209410015,E,9.736480186982805,B,1
F,36-50,Non-Veteran,41.93017784002508,-71.87276552300337,-20.442605042753847,-120.46140855220595,28.81922773656366,C,66.63151772619746,C,1
M,65+,Yes,30.204448679679974,77.6151122384008,64.42751082224775,168.77168397787085,5.655526415039609,D,69.61734209173548,D,0
F,51-65,Non-Veteran,167.92456630218436,-17.13518564991621,249.69051769148058,59.78150517979388,-139.96454110786303,E,-248.54925854436786,E,0
Non-binary,18-25,Yes,178.18376942614776,181.54907964406036,183.1158204255101,-55.10255699921497,-36.35341082894601,D,-131.44833244151397,E,0
M,26-35,Non-Veteran,-2.333711650141048,60.85111462806496,-49.717465728457114,126.34366452848565,-104.68891615479374,C,126.03060776447326,B,1
F,51-65,Non-Veteran,-61.31186587521679,-163.18600329049718,77.90166277320223,-182.82317264949717,-95.45534719744607,B,-0.35680159896497615,E,1
F,65+,No,94.57960296730272,126.14241316675201,-20.19306959937986,22.58385685211294,-11.84348023740007,E,87.3953566664005,A,1
Female,18-25,Non-Veteran,-74.60295169627368,63.6294432750526,84.00440678762516,-149.71008821560645,-69.5990419807947,E,114.1300507124514,D,0
Male,65+,Yes,-164.82109604224453,-66.32798294850208,-23.759703337149904,10.043936575161055,161.62409976963653,D,-61.46340994130131,C,1
F,18-25,No,-86.4600648172197,-41.361546452691115,-131.35850193664933,89.70470703937711,62.59360765831872,D,-144.03695583995773,A,0
Non-binary,65+,No,108.09508577150177,58.352633952445046,6.280525271930036,120.39287415490175,-9.796475558072364,E,-184.27786072254892,A,0
Other,26-35,Non-Veteran,-36.661082672691165,31.734244044874345,-19.71666307824646,-21.011478627658793,-77.54081457209693,E,151.71584125834957,E,0
Other,18-25,Yes,17.24347543863537,190.7480077794351,-42.68274262183778,33.15610756027777,24.811893543550216,B,186.69570548322824,A,1
F,65+,No,-34.75108752120664,41.45525392750651,-70.77798564500496,77.55182168572237,234.56724608667358,C,-79.96024412685124,A,1
M,36-50,No,-117.72798984108437,27.894210935103835,88.16967296931163,181.60134908096893,117.0091287814722,C,-106.67299586055572,C,0
Non-binary,18-25,No,-146.20491279307984,-28.637836701330816,-231.92821167594366,50.547732963258,-53.90867368114173,B,-87.13091320500878,D,1
F,36-50,No,18.19733134980845,189.45243360537413,-65.38797163765872,193.5138264970873,56.34481712973045,C,104.80149329949815,A,1
Other,18-25,Non-Veteran,16.740493127404395,-14.75883419897927,60.23762592076173,122.84146068787499,201.37591418357707,B,272.6132421714225,A,1
Female,65+,No,-37.062692667123734,241.39762683050003,109.98566397816798,-24.297102928295843,192.3493320431457,B,-138.8523565818452,D,0
Male,18-25,Non-Veteran,10.644598968823342,-128.92802276438766,-90.83357900805666,101.7661889285855,-33.21331288890407,A,10.907310604600685,E,0
Male,26-35,No,67.5067233333575,86.60751115723592,-2.319427772312609,-5.5921596320029066,-35.6697293201566,D,29.8528721746467,A,0
Other,51-65,Yes,56.438086794921006,122.10540329603272,-126.29844300567166,-85.64507435556432,-56.309313736526335,A,133.09604309311263,D,1
M,18-25,No,-0.23659457755711658,94.52412217609294,196.97953964643017,129.2522734286221,7.821032124587424,C,168.35855127711812,D,1
Non-binary,18-25,Non-Veteran,156.25410228037452,-137.23842861703224,92.0538953839437,264.07763890581236,-38.66948551611845,E,-180.38169492442023,D,1
Male,18-25,Veteran,48.22721698404122,-110.22059287625012,147.12212701232542,37.400722225970654,75.32242753974765,A,14.735730667722201,C,1
Male,65+,Non-Veteran,-160.63545079429224,-127.66710680907548,7.5173667358615415,25.875586909081406,39.68146900306173,C,-53.68801442123563,C,0
Male,51-65,No,-7.746181869932083,2.4619811071141995,-144.6685062171613,47.97432897700198,-8.197530270139533,E,124.79834796878508,A,1
Female,51-65,Yes,-81.35122591488818,126.74807111031987,180.78848557848093,-90.18103201940446,36.88803788130928,D,-66.07269323737906,C,0
F,51-65,Non-Veteran,-170.0630994552833,106.81596952132321,196.79342477796718,53.373981249085524,-44.56185434414931,D,-111.02899374410407,A,1
M,51-65,Yes,21.943012973448806,-112.60773189377964,-132.54770249502948,2.959139812532754,81.37545106281475,A,79.30237326350054,A,0
Non-binary,65+,Yes,237.3107670270769,134.13278275421558,-108.35570820957663,-182.22038769528513,-99.62305097332798,A,-27.134133807240485,C,0
Male,18-25,Yes,-47.64861264537465,-9.123039050106337,-154.61216376661127,-51.06674512341288,100.37333040236706,C,-29.941290003612263,E,0
Male,65+,No,-104.83820368948817,-29.503150483461134,-5.519968694865361,69.20939989874374,-11.828287642687274,D,-90.03551614033115,A,1
M,51-65,Non-Veteran,-50.869013072423584,27.977617111622948,55.30268207896225,-5.097265551417765,-8.238219044921049,B,70.60278632578682,D,0
Female,26-35,No,56.710295906165065,20.61976705615703,146.2946346263641,202.79901737825378,130.40161842202014,D,-77.85303599680918,D,0
Other,18-25,Veteran,122.75652484451733,-306.08967678350837,-35.6379203637443,72.50787520130501,22.840416445551732,E,97.27396113376734,D,1
Non-binary,65+,Veteran,-146.07193551971673,-81.01259415687521,37.12719020013061,128.39756365572822,27.541557845523336,C,-57.47135710891268,E,0
Female,18-25,Veteran,-51.64046521361531,82.08647898738143,-53.365644450667105,-34.71711874461162,23.207529227738693,B,185.8521875996284,A,1
Female,18-25,Veteran,13.32424231950084,73.77200131878504,196.51844710339265,164.74234145626843,-194.28502576349734,E,-11.536584445529178,B,1
Male,65+,Non-Veteran,-196.3613892513586,59.194640516141476,-29.02982481130461,20.857835870338455,-122.53359244726335,B,-20.295593463758035,E,0
F,18-25,Veteran,-15.011458211364594,-50.17971360118047,-189.79755019614677,-50.43691038427593,94.07513865140216,A,64.92892859742868,C,0
Male,18-25,No,103.95488228956408,-181.1824650077644,-4.579802166332742,1.3818198048718533,48.14954280796033,D,15.72119590968998,E,1
F,18-25,No,166.39264758551107,-84.21873826847633,129.25514425398663,96.66670634561719,-24.54939154036238,A,18.684389530158036,B,0
Non-binary,65+,Veteran,-104.41544467999482,-131.5268697886663,74.72800528218244,31.386163778310035,-137.06444041958287,C,168.9948094903733,A,0
M,36-50,Veteran,-41.356678995579465,156.5203663745481,35.08655338100588,-8.396107707268758,-83.5319240494315,B,67.53830061785851,C,1
F,51-65,Non-Veteran,117.12740162536444,-19.15370112172671,103.16338400225294,128.02241158136619,-117.47388773728792,B,-131.27997671866663,A,1
Other,36-50,No,174.44324452513072,13.482786763668116,22.313643271649415,37.899243274319986,17.079974823123756,B,-35.50287538228836,D,0
Other,51-65,Yes,82.40605201009393,99.58065918021953,75.52998542706263,-82.75513023992445,165.7492777353509,D,-74.79639387099371,E,0
Non-binary,26-35,Yes,-170.53048666736464,110.67916418172432,-4.486925580076441,174.33959916696438,-89.87186526488546,E,-57.26528620942683,C,0
Female,26-35,Yes,-26.104500668848495,13.219356865608981,1.2546401843268908,85.61187833904054,81.19873144750451,E,-50.153459398340225,D,1
M,18-25,No,-66.76520878206715,167.33643052308307,117.28285757842936,-2.3691007635972587,118.631429136415,B,162.05481551456535,A,0
Male,65+,Yes,-63.71213246764905,-46.50866550979734,-118.37330366320616,192.5379630280344,-96.88770905995027,E,-65.01378020015939,C,0
Female,26-35,Non-Veteran,-31.655950833155977,-15.236213789057103,-30.190385445793044,105.94103592153562,-63.460240673660884,B,177.23806713611606,C,1
M,18-25,Non-Veteran,-0.4462937532035385,-5.073867481598598,-1.9473919690030501,-184.92444475070326,161.95635093840514,A,-131.85489350965068,B,0
Female,36-50,Veteran,-107.85163645069626,249.00058690637968,88.74430797823433,-19.042641877005266,85.45979157299286,E,124.90135553265624,E,1
Female,26-35,Yes,-126.63139697002246,-24.048817689910724,20.717151420231122,111.01275628371117,-10.569684878651886,B,-100.07554402608689,A,0
F,51-65,Veteran,105.15159452446483,-222.98991303047003,-43.854120216032136,-6.02040595843886,-7.9426097159036715,C,-26.25077597384272,C,0
M,18-25,Veteran,70.33140850915952,45.22972550320828,-45.5208333829794,124.22716387187536,80.89444063844526,C,-38.27640408400198,E,0
F,51-65,Veteran,-43.953366457279785,88.55654929489141,67.0174459951676,74.80925734366274,-29.214369113177302,B,44.955577159861,B,0
Other,18-25,Veteran,-15.551152817754033,274.65094540691945,-45.48415952411512,82.45985149480143,124.93368419556832,E,-68.46702906006823,A,1
Non-binary,65+,Veteran,-21.66060388588697,224.2503958398375,-31.240246497383257,-60.080030213910405,-102.69567178187391,C,15.56251775710447,A,0
Other,26-35,Yes,44.58908659724115,-68.09480502341798,-46.335900676230835,-132.82738105226505,-103.39480410263413,A,-33.285871987387694,B,0
F,26-35,No,-118.37089604738517,114.01733187460653,-50.08601347885077,-49.639490515885534,-132.94723774996967,D,35.97081925728977,C,1
M,36-50,No,72.54896968213322,8.743012317569345,16.191226258763862,-221.98283518150905,22.974625200588157,E,44.31110246210488,C,0
Other,18-25,Veteran,-3.3192034377091075,99.2145769037058,-27.110042387705906,21.99748493867548,-122.5970707664796,A,23.012065133948887,A,0
Other,26-35,Veteran,41.46942182786092,-79.78167076400017,-72.98819530796256,-176.6562650054525,-196.83799033442605,E,30.347234907430387,A,1
M,36-50,Non-Veteran,-14.264874532008706,118.72488277713747,20.21663482343321,56.843306840571536,-1.949925698611818,C,-3.5057676341189628,A,0
Other,51-65,Non-Veteran,-192.00035342389884,-10.565034406568515,-66.38411105812082,88.8348391638514,-72.32224607830084,A,-128.2562848936838,E,1
Female,51-65,Veteran,-141.92002380281724,-25.88727751861829,52.92719093083603,95.22294812741583,-7.113403349939136,A,-42.95885197501525,B,0
Other,18-25,Yes,55.99070730103808,-113.79959702479266,58.115536153086225,114.8683309584644,-21.569175455082654,A,85.69725524556485,A,1
Female,26-35,Yes,-186.31730749922346,-7.727548289018547,79.44914918656495,-20.979389039576503,141.83996792688654,A,-103.46449510143569,A,0
Male,51-65,Yes,30.10585927094925,140.58820729939683,4.472919012721683,-11.99060980441216,48.020487875198114,B,-62.613187202993515,E,1
Male,65+,Veteran,-19.79973879342631,-14.187105027173939,48.17115100552684,148.0033853386752,136.04981444422003,E,-11.785887611746643,D,0
F,18-25,No,111.48586206547463,80.30950437774118,10.774555533671712,157.34992932668487,-70.43290809447778,A,102.47580551687665,B,1
Male,65+,No,-41.679666753391714,-119.56566432470134,4.327216698296561,-50.941911373345214,124.22788086948447,D,99.42406727354798,B,0
Non-binary,26-35,Non-Veteran,-89.78745824534649,114.25047731259038,-49.81772403334022,95.11035249997614,212.49640330275022,C,-52.66683547738678,B,0
Female,26-35,No,194.01414482207886,28.110861686541387,-96.68325545869317,-40.12291281985792,-67.04319540767251,A,178.58205116045198,A,1
F,65+,Non-Veteran,87.67679807347344,52.11772988392445,75.67637687597775,243.17864585806913,-54.96350301884847,E,87.02829287484144,E,1
Non-binary,18-25,No,-80.16891447906247,126.60409465041278,-189.21878283530916,-36.94948306033819,58.28656781949727,B,-334.46806340689034,A,0
Non-binary,26-35,Non-Veteran,11.437677163831534,61.145570726850416,-91.62658024314942,-53.99141511125983,56.51408704085773,D,168.99367804845096,B,1
Male,26-35,No,-149.64762843248357,134.30141840874725,138.7181043888777,-79.92686162684032,51.84323371486179,E,78.05041219405764,E,1
F,65+,Yes,-80.93166215698005,-116.1131522349246,-21.647470370778173,-200.82261544293965,52.4814966628103,A,67.94845079216515,A,1
Non-binary,51-65,No,-15.299483773979194,-102.08092718021567,-63.320928226210725,82.05292391875598,4.459296752391614,C,138.92751490254776,A,1
Non-binary,36-50,Yes,241.20233993057124,-39.96531421982276,33.01035972084415,155.44982151023842,-144.21156828347432,A,212.32286578434997,E,0
Other,51-65,Veteran,-24.597256701601722,-39.78145896948745,5.54030100113391,92.78828596748961,-149.42150027884048,A,86.04515922878107,D,0
Non-binary,26-35,Veteran,-86.78315295395839,-109.09084507330611,30.056735896047286,22.113776117245227,29.184802042873304,B,13.697196399721989,B,0
Non-binary,26-35,Veteran,105.04602314160738,32.66662841187289,-58.82214027047154,118.49643546213413,49.49476203127432,E,317.4328335075987,E,1
Non-binary,51-65,Veteran,-91.90585933281997,-31.778333861385256,-10.227984719928667,23.05075011849134,75.77908185994275,D,-55.465107893010334,A,0
Other,65+,Yes,116.81197739367633,-48.73131499385913,-16.16170608078611,-97.19408692490342,-159.6861671473826,D,-26.540652053914293,A,1
Female,26-35,No,46.9967069605041,-148.48279819461146,-5.731589306726398,-79.82869910267058,-298.7425685518763,B,-51.04335588745469,A,0
Other,18-25,No,-91.46546667643639,-179.6900412646149,151.55589760598858,68.65163686624739,57.220706985661316,D,-37.053288081888134,A,0
Female,26-35,No,-37.075373693751075,-43.66226796487479,160.48242215271898,98.76168709557072,-185.15074659404752,B,28.450984618748226,E,0
Non-binary,51-65,Non-Veteran,89.94860983091648,64.74656187589754,-211.4725907676346,71.36911173632325,42.782240264648394,C,10.350527560109464,C,1
Male,36-50,Veteran,4.046606146007881,53.89815764733061,-181.12656840917884,-66.1805014414105,-74.07186653154307,A,-27.957741064924218,D,0
Other,51-65,Non-Veteran,-2.4468177525883292,-186.2683896905455,182.7295787185983,-114.69854326856522,-52.78176985407283,B,-86.42489370272014,A,1
Male,36-50,Yes,87.95784828862624,-202.99341588531738,148.38724239614336,205.95429611767727,159.0781707894984,D,-76.4701309891185,C,0
Female,51-65,Yes,83.2399920620333,79.50334710305745,-21.416018400090696,18.877309436933352,51.505265043632086,C,96.27608640255383,E,0
Other,65+,Yes,-133.90583813692345,-77.63523326450994,-99.03919360533352,-57.27012235696526,13.852250408744492,D,-30.360473540770233,D,0
M,18-25,Veteran,-282.28278902854,-27.562121657159256,-137.85079407499182,1.0702930949112126,191.88198774342547,C,105.60866826361277,C,0
F,26-35,Veteran,34.364718634799544,-106.58487086020372,51.768180881524984,-208.30026981256088,-41.565514817703345,B,-40.068559724277186,C,0
Female,65+,Yes,49.5283634813219,39.32619238866725,-231.75631795957332,104.35724626008817,70.8223237114101,C,-49.28463728308681,B,0
Other,36-50,Non-Veteran,-123.77950953783447,-114.16962504735714,-84.26390701491077,-19.070923922129403,-17.670265141313727,A,-192.3412419438203,E,1
Female,18-25,Yes,-133.52754584332672,194.39385769801407,-34.78604643386409,-169.6132405450828,-156.4056593623136,E,63.51104370734808,D,0
Female,51-65,Yes,-3.3094317668893316,69.84006296422245,-81.70292369415755,-0.6865373702156478,-45.04091545475341,C,69.11028318159444,A,1
Non-binary,26-35,Yes,53.17369556540774,-19.808659694491027,-12.829586069211746,14.044685778917065,-102.87186653771106,C,-85.11934327458933,A,1
Male,26-35,No,-47.46978974023261,94.74196262712222,-14.166555354844931,88.54004997622853,243.3925770181386,A,103.49339111818799,D,1
Male,26-35,No,47.28853818720916,88.82345364066458,-116.92604661484609,125.45113785869539,-52.08673982023113,B,77.0815312228823,B,1
Male,65+,Yes,-75.9488075695663,-9.23383379868686,133.2630141496791,-106.2278407418425,-41.82343600664621,B,-176.45140165237527,B,1
F,26-35,Yes,66.40203439754599,-106.07057698574052,5.090999944346864,93.7008039655177,35.5713836563075,E,138.58447589700097,C,0
Other,26-35,Veteran,71.16349070987368,68.52115820867756,-59.22360228390961,-89.1637042611586,4.271171409704622,C,78.07039685789381,C,0
F,26-35,No,-107.01551032832448,-3.033647349128396,32.06972293450929,4.600809772897952,-31.550783251738203,B,86.40108314895696,C,1
Female,65+,Non-Veteran,76.0900248536446,-231.08610267183397,-18.357566024769444,-15.700170180770764,17.553874637738048,E,226.40446385985834,E,1
F,18-25,Non-Veteran,-198.31305252844896,66.52857817313009,74.28016511746249,133.0689885907859,-71.90231610853498,B,122.64659486894965,D,1
Other,51-65,Yes,80.89305800380467,178.04172673128784,20.019561644847094,66.73424091149064,-127.63846882048252,A,46.5329943482581,A,0
M,26-35,Veteran,90.60339463693026,11.660375943078446,-31.74641923669436,72.78707489608419,0.800323833311311,D,4.786733187333932,D,1
F,51-65,No,-67.31747168637763,-10.025016711021076,-101.2165607790811,-83.8289108935177,74.83883872728995,A,76.20753763546026,A,1
Female,26-35,Veteran,-265.2326735667392,118.22462022079799,101.2644670030189,-79.620038958314,-53.26069690357037,E,-28.408791975693788,E,0
M,36-50,Non-Veteran,78.8948413392225,72.53037685727065,-111.63548036427532,-157.36884731138733,-108.66427784067048,E,-114.93186356565694,E,1
Non-binary,18-25,Non-Veteran,10.249632107879517,106.87123151427704,145.85898410738898,49.099804423176,43.474384732390334,D,-25.809094379057868,D,1
Male,26-35,Veteran,27.078696876572927,20.833798209790046,-25.937083465766342,-89.33195631790721,92.92953413189791,A,-280.6518161839556,D,0
M,36-50,Yes,143.55147590933962,-36.18059603799418,-83.52905299080771,-37.64897349995041,128.30245251173056,A,-59.67146499635404,C,0
Other,36-50,No,199.2406537359254,-122.79567820028558,-59.56312761541199,-24.232586520872136,60.17379115787548,D,120.98420333496902,C,0
Female,65+,Yes,-135.73625392208191,52.13261943428363,-20.11323281152553,78.09700510269688,248.60085601533197,D,-50.76257330699385,E,1
Other,36-50,Non-Veteran,159.55697980772717,130.3242151903342,115.91698856916499,-163.70757419544387,-54.18239254210594,C,-94.43635432313096,A,1
Non-binary,18-25,Yes,250.90626804456662,-24.84592157922731,192.35827694190135,-20.617490139884175,-45.61703557389001,D,87.97235090544144,C,1
Female,51-65,Non-Veteran,-81.9792436756779,-35.07272008322909,109.83706949728327,-107.98495381416654,-127.28314056190027,A,98.89114841713699,D,0
