military,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-Veteran,A,42.7119307093721,C,-67.96507709667603,216.42590960945807,0
Non-Veteran,B,-14.28647170100171,A,-77.44190292000678,-223.87238686656823,1
Non-Veteran,B,-42.768799504874636,D,57.32719948309434,168.94196817779576,1
No,E,-124.12141635753251,E,122.53302021605658,208.214503217311,0
Veteran,B,99.57992890497164,A,-163.26755514676913,-46.135624287068914,0
Veteran,A,85.51173112031503,E,94.68466828355595,20.72236174370035,1
Yes,A,87.80373158048093,E,-66.87015179619003,17.646544456551354,0
Veteran,B,206.1603857992654,D,-113.61274707093389,-70.98348757625251,0
No,E,-136.067711975626,C,-140.82821992409038,-248.23572162032596,0
Veteran,E,45.008488246190865,D,-24.49410228362331,143.64802513069188,1
Veteran,E,-87.73907031572575,B,-75.16275671402195,-60.388896514929456,0
No,C,58.99485952774367,E,-118.78845126893496,-34.72146166980772,0
Veteran,B,-121.99019765514252,A,-29.409969660914598,115.04941282175578,0
No,E,-166.0774041695754,A,-125.3412695564005,168.23541710080647,1
No,D,-47.035176051553314,E,-119.06625973356486,165.3242199137887,0
Veteran,E,30.26934898428497,A,20.24099559096675,-5.859636158708928,0
Non-Veteran,B,174.53648196091814,A,146.27420472082002,-1.6116925580223656,0
Non-Veteran,E,-90.913682522467,C,112.05947261317964,4.8744289591223655,1
Veteran,D,-41.542001815266225,A,24.601939068756018,-68.4689001794285,1
Non-Veteran,C,13.464321444548771,C,-0.8612389360979936,44.13150330475256,0
Veteran,D,40.164584093916126,C,54.79246870063514,-40.0727405730277,1
Veteran,D,-137.42862611204902,B,138.2960361938435,-53.7143417621021,0
Non-Veteran,C,182.0126176357274,B,-22.94382615652121,-21.840172182515953,0
Veteran,E,-71.58572059364333,C,50.37967039079131,71.58349207206152,1
Non-Veteran,C,-6.80737073607425,D,233.8873612577441,37.864459458445495,1
No,D,-4.5663177643910755,D,-141.52452497845417,-23.970570791755925,0
Yes,E,-9.566840109740356,B,-68.49111197828958,28.76103831082925,1
No,C,-105.42421028448949,E,5.694242043968234,28.442144548679217,1
Veteran,A,29.450793678850427,C,149.10935097651424,15.261285508342922,0
Yes,D,-111.86127281988453,D,68.35647253290436,-86.07568580725496,0
No,A,-41.87477781992693,E,78.19129465265682,1.5960880107313138,1
Yes,D,0.5504348293199273,D,115.5072518696294,23.15302854804568,1
No,E,29.596971407846034,C,39.153149871639656,148.5358054995161,1
Veteran,E,13.849423972297064,C,108.82413763869674,29.186235248086913,1
No,A,-144.78721700348268,E,96.56522132570004,59.501455857253106,0
No,C,-62.594856122371986,A,156.3842712115528,40.47347312516696,0
No,C,-7.651640479993479,C,35.46214201616307,-226.6089420900793,1
Veteran,D,-149.70065603369798,E,-31.659735037024024,129.69258788855342,1
No,C,173.1415565683307,A,-49.33854186150237,47.5632473371113,0
No,B,15.813321603300166,E,13.367995727459089,145.66974118703305,1
Veteran,E,-7.742332015435359,E,-58.691280569561435,17.416067522641026,0
No,A,-210.22963955853297,C,-11.88069798675793,-55.942869191477286,0
No,D,-70.20071431998754,E,-54.56358471175864,-213.6213084161928,0
Veteran,E,-268.7821351887128,C,2.3387662750302582,-132.9332192513181,1
Non-Veteran,B,-98.79400914487749,E,-31.768801330951735,-117.42161287747783,1
No,E,-2.232359064307778,D,-120.71092619416378,-44.18372669402264,0
Veteran,B,165.10605825495978,E,-130.4566289232141,-105.75622008552423,1
No,E,102.83920639436074,A,-158.50047826068402,88.35294312418166,1
Yes,C,86.1009214793835,B,-46.702480525085434,-118.90443936319444,0
Non-Veteran,C,27.1777851201925,D,-16.1688345369251,182.30471453630304,1
Non-Veteran,D,-68.7099054203267,C,-59.4485018145573,-32.23451489068409,0
Non-Veteran,B,34.74539782104398,B,-204.07169165061322,26.95802995803919,0
No,D,-60.15876306555581,B,-2.1768682361177425,-72.54416155369677,0
No,C,11.376191678335209,A,31.370803575404803,-128.62068527429324,1
Yes,C,155.62175859855648,A,-7.759633072380474,-220.51348220900908,0
Yes,B,70.1866070011138,B,-10.533621738299912,28.61316129321224,1
Yes,D,17.494436511489702,D,-81.61814283766022,-60.85711400868282,0
Non-Veteran,C,45.23985223779942,E,36.36518690849394,39.091051346933504,0
Yes,C,-118.85971075793667,E,25.14533566628182,127.5390697902387,1
Veteran,B,148.11307927817333,B,36.544452146308274,39.84928733155088,0
Veteran,D,34.65187385710933,D,2.5164690442951088,5.1161669233955696,0
Non-Veteran,B,51.69061606681904,D,62.61025399862097,-37.32950436451693,1
No,E,45.05522711590251,D,41.932894962936516,5.193836709148898,1
No,C,108.48523867678601,B,-105.25490644028498,72.00615987359403,1
Veteran,C,-11.206245904749359,C,90.80669451160912,-63.40054988483109,0
Yes,A,140.18336671742648,A,80.773588488087,-53.636767356970296,0
No,D,-95.8745204566393,A,16.895702875622572,-28.965288069206867,0
Yes,B,24.709482754191388,D,-69.24803518291374,-78.13806445834138,1
No,C,3.355748219174712,E,70.34390029316523,50.988776525719274,1
No,A,-244.0067021922184,A,-41.25453300391427,-134.3036358216515,1
Yes,B,113.35808110939254,D,-36.82327847019391,181.85589273748343,0
No,B,-122.7119822890205,B,-26.92795886803972,-209.59704514664378,1
Veteran,E,-76.74952449431565,D,88.68449766294944,226.0615228326619,1
No,B,-77.69406333770948,B,23.49522415310231,-61.28148022305433,0
No,E,104.3908580303054,A,63.54370956594049,112.27229543715598,1
No,D,-33.10031585004587,C,33.44060891923778,-11.041851140629456,0
No,A,238.39151627368813,B,0.16390891949431932,45.46185070922983,0
No,E,-204.14758610602428,A,-95.3809028315511,-117.23709240439936,0
Veteran,E,18.972919650654436,C,187.72961899318656,-174.81379470596906,1
Non-Veteran,E,37.814928895223275,E,-126.01210427516133,13.883198392975268,0
No,E,53.16947196802314,C,29.54265633269632,35.89526857352341,1
Yes,A,-27.649450787137635,E,125.59512967630575,92.76118491100578,0
Yes,C,71.97325108353331,A,-58.8556057821573,5.610213770867178,1
No,B,-140.83285577186265,C,81.06913654076442,-138.11190221764227,1
Veteran,D,-31.262734765005362,D,-104.90858836852814,36.13609278105029,1
Yes,B,-48.05933066082741,A,17.68976948629281,-95.60098834691752,1
Veteran,E,111.4146580465559,B,244.62071763079462,-8.407872919507241,1
Non-Veteran,A,-219.46583195688504,D,-56.828020307337425,16.487995506163948,0
No,D,54.638417358918666,B,159.29287599292877,114.34348690036722,0
Yes,D,225.67507207385717,C,111.3412005215466,52.0708480091773,0
No,E,89.7274712717181,D,-216.83503729523704,57.11576169383662,0
Veteran,A,-87.86399805248733,E,-50.38545745272518,166.33597207870667,1
Yes,C,-20.608049701528586,C,-48.58942710720185,-24.02022016932738,0
Non-Veteran,C,7.260605352596001,E,188.50038140449058,-29.22909724990768,0
Veteran,C,34.801272363029426,C,42.90585482874614,-95.20399249262125,1
Non-Veteran,E,133.69936911961568,A,58.71913494846984,-117.73815606272073,1
Non-Veteran,E,-16.39910373744758,B,-14.663605006446684,-220.54186009685455,0
No,C,77.96703353859233,C,-123.21110335355954,-109.99525489721613,1
Veteran,A,-100.64153031310363,E,-44.530550613748595,-28.133068160136464,1
Veteran,A,76.41959951635596,D,-175.2731823813685,-136.9526783377415,0
Yes,E,41.53866199813036,C,-35.69640838642301,-11.477165022638689,1
Yes,D,16.495726951586047,A,34.39934581952644,-64.64715354935849,0
No,B,22.14042609020706,A,-53.3393644750373,153.6043075612812,0
Non-Veteran,A,133.97945201996754,C,-124.68440787264521,-91.47864168298386,0
Yes,D,-32.33474086814673,C,-141.4895469994746,24.408734593366642,1
Veteran,C,139.42873684473824,A,-43.04107818346162,35.9740064381868,0
Veteran,C,-107.46537068211921,E,-155.1966518980358,-28.471762214341062,0
Veteran,B,16.39033190191295,D,-62.200768677782314,19.52469195264296,1
Yes,C,-48.24378056602052,B,-121.44952572128935,103.68892149271755,1
Non-Veteran,D,129.066465870349,C,-63.875954956456546,69.65854356604933,1
No,D,-122.10221271181025,E,21.824307349854443,-12.595114017395026,0
No,A,137.26042444931818,D,-38.3570693366424,3.3880984209259726,1
No,D,59.542035361633936,E,56.11773368174682,-37.94004012626992,0
No,D,-132.29400671516024,C,169.05641207035308,-115.19329070229531,0
Yes,B,-307.57587474122874,D,-50.52231316811396,24.028947196208215,0
Veteran,B,-68.53695830033816,A,175.20361594483776,-202.8698462554297,1
Non-Veteran,C,-53.95321176489809,C,192.0413764621671,28.132539975721738,1
Non-Veteran,A,176.15004769969255,C,-74.64826714621297,-38.24490277158955,1
Non-Veteran,E,27.654483341095766,A,27.968096374012458,98.62166472834949,0
Non-Veteran,D,-81.81545550874438,D,-11.170978098286948,-74.3044539201788,1
Veteran,D,193.9189543851684,C,141.53249888569312,52.3060093330204,0
Yes,B,100.53826961781208,A,-23.026948569226402,-113.55630225599506,1
Yes,D,-279.84850257440826,B,60.40291765086011,-135.74141273970622,0
Veteran,A,-173.20417077105532,D,-211.3928202021399,-113.79569258005715,1
Non-Veteran,C,-78.32166649830394,E,109.99372494865125,-123.8272236718732,1
Non-Veteran,A,-141.7269165943607,A,20.12971445968497,-165.78352213445427,0
Veteran,B,-129.61174906734513,B,6.975093702774935,21.2690758445002,0
Non-Veteran,C,-13.357986733803214,C,170.53318406301867,239.7608871908555,0
Non-Veteran,A,108.50381763064489,C,-92.78922522194094,-132.90002059771996,1
Yes,D,71.04292225144862,A,54.27142251687484,-169.03333965806894,0
No,B,158.54887881672533,A,210.52292763429747,-26.881831275154394,0
No,A,-109.06734708904737,E,-45.64750921279576,72.06758594428952,1
Non-Veteran,B,-32.31651926635026,B,-14.295794661723077,-18.094416950218566,1
Veteran,A,82.74753293986969,A,-29.73111001213489,67.65374637311184,1
Non-Veteran,E,89.31399225599154,C,-116.34312501464126,-110.86830225032631,1
No,D,55.83070389336916,E,0.7199123382427184,90.72383521487046,1
Veteran,A,196.51701345871305,E,-139.37274187906198,-142.77925302887022,1
Veteran,B,44.05028182661489,E,-73.96435715425883,-83.22587273932186,1
Yes,E,-1.431561212711291,D,-57.75761048860705,111.58783682104492,1
Veteran,D,32.12563016887134,C,89.44473397700068,50.88118342513307,1
Veteran,D,113.30614527427213,C,-30.500398811593026,-43.49391312013591,1
Non-Veteran,B,133.39036103339342,D,-188.11008734037662,103.20942603346346,1
Yes,E,-80.7445669430939,D,141.34181998515592,16.931705279645303,0
Non-Veteran,A,-59.52171971114474,A,-5.759917362191066,38.04286186909614,1
Non-Veteran,A,138.05417796914256,C,-20.546347414175255,-73.99972823819162,0
Yes,E,50.663941859702966,D,-166.1084880591234,180.61274021773036,0
Non-Veteran,A,50.77177499781212,D,-48.45954758950295,-284.24695021216786,1
Non-Veteran,E,54.91747066206219,D,-220.00355682558427,-20.81639324686804,1
Veteran,D,64.64168908918255,C,-1.0256940499290534,57.876503458043906,0
Veteran,D,-67.03654234400129,C,-30.83863697255315,54.21830233255902,1
Veteran,D,-42.474440792713445,D,154.81631649176572,241.26348771839915,1
Yes,D,34.48072229835981,B,19.985547093141907,45.44461395774794,1
Non-Veteran,E,-86.28491148152607,E,-140.512413709523,-50.840905970870566,1
Non-Veteran,B,-114.02739438885754,A,-5.426467313809834,120.8857821799491,1
No,A,58.28112612348589,D,-5.493337413355654,-64.5569514200276,0
Non-Veteran,E,-100.6042543527834,B,25.461377503761668,10.728749088391702,1
No,B,28.78416651887058,D,-60.49656091942654,89.60546742369596,0
Veteran,C,38.91935326387598,B,-141.14609766053167,-49.77859049849091,1
Veteran,D,110.94600589219792,C,150.37199339002808,-32.73731413560903,1
Yes,C,56.71722988367459,E,262.54051746666113,-14.904358602565045,0
Veteran,A,-14.01927993349351,B,-24.00328382811728,13.44239444205115,0
Yes,D,235.49328354338087,C,14.444363125227763,-126.804598588735,1
Non-Veteran,C,-38.31872503766203,C,82.65178502545226,-14.967100759333446,0
Yes,A,-0.3126386362829673,E,162.38779544972442,56.437377386733765,1
Yes,C,21.850580868294273,C,-6.950896013724031,-6.750642333530493,0
Non-Veteran,B,-65.18437239706944,A,-41.58309391821806,28.107307452650478,0
Veteran,D,-153.48192989428037,A,12.38510090507022,134.6380370202879,0
No,D,103.29756057953652,E,-137.67980285666724,-70.98977444115187,1
No,E,-51.296911707175276,D,-84.3713908289599,21.451556553719982,1
Yes,B,92.70070133740604,A,68.58325679726697,122.41985340254882,0
Non-Veteran,C,103.55307689783172,C,54.58251009285685,-62.88349840267223,1
Veteran,A,12.86101578478977,A,53.88232905465492,339.0170875913101,0
Non-Veteran,E,-105.75934545242944,A,108.34443131921276,22.783167300508524,0
Non-Veteran,D,-62.60071180610696,E,179.33353844526872,-58.84292373296386,1
Veteran,B,-20.31555867707552,D,82.93974884354188,113.96509175160547,0
No,D,21.742225776789113,E,107.0443422418394,-63.184587187897144,0
No,A,41.120340022972854,C,-101.61755281871822,106.29717220227701,1
No,C,94.88282029420813,C,45.38078223010808,20.667400129938294,0
Veteran,A,86.07734327641609,A,-106.98253152455837,122.41234452458836,0
Non-Veteran,B,46.855248402972464,A,43.485190258143156,-41.36973973129464,0
Non-Veteran,D,32.30485651165837,A,-22.43719285894174,97.21532879609165,1
Non-Veteran,D,7.976999426332762,C,173.55468934237416,-146.03140332321408,0
Veteran,D,73.66602959838755,E,139.1449868662178,-22.582360038127725,1
Veteran,E,125.59279845062407,B,39.61296150778894,80.88821527164039,0
Non-Veteran,C,-122.98810654837453,E,52.4581071745627,-120.10320877450442,0
No,A,21.756902587158162,D,-124.8940240801522,67.51833008975342,1
Yes,A,-34.98853921747983,C,-90.63470351825447,25.803083074280174,0
Non-Veteran,E,-37.81366475060457,C,-192.5481391458123,158.87178182948836,1
Non-Veteran,E,-66.15267851878944,D,60.57647561246052,-77.33359862316155,0
Non-Veteran,B,-306.6677625512266,E,93.45254713294199,-40.30329701193765,1
Non-Veteran,B,-112.71788428313461,E,124.90180623446032,-5.482699216229781,1
Veteran,B,150.426165803061,B,66.74151934888829,-78.05153522644892,0
No,D,-30.936436949558615,E,-40.57901589076812,-63.632128622996355,1
Non-Veteran,D,59.666853781310344,B,29.370142075492783,-110.75029673399077,1
Yes,C,36.89193813154396,A,-124.5843192154672,82.12992321441271,1
Veteran,B,-128.35240823839865,C,-97.09730670459797,51.573792233618754,0
No,D,58.464096602800595,B,-117.29685854680952,-58.91155352203589,1
Non-Veteran,D,-98.57822595970846,A,-53.54592836210872,-27.801296016041917,1
Non-Veteran,B,-61.36108529568814,B,-135.23261097072967,-97.14402553489666,0
No,D,-173.59268188851303,A,-128.42171857850212,34.376245607729054,1
Non-Veteran,A,-177.25943909171318,C,-40.86942834200193,-97.13723983281074,1
Non-Veteran,E,-38.59393250696139,C,85.20495186318487,-9.0472206226973,0
Veteran,D,27.59130741931064,B,43.32771338940354,24.65675898983231,1
Veteran,D,-0.7479176325218992,B,-47.43943323591186,-85.97268049182954,1
Veteran,E,-21.698909539936245,E,-159.64021230165062,49.89567524658764,1
Yes,E,66.1042342492363,B,-22.30328592895478,97.17615816152295,1
Veteran,C,-122.5617156492076,C,-47.065720982631355,-90.26496871655543,0
No,E,12.292456210345303,C,23.163372440471218,85.57131736794042,1
Yes,D,-192.3285127434439,E,73.59164830328314,134.25767693540564,0
No,C,88.17502566498217,D,45.47499787525025,-25.928931501215335,0
Veteran,B,-15.835978174694395,A,8.078867374033885,-34.78862464969758,1
Veteran,B,126.05958815010767,E,10.923751567504933,7.965029139795315,1
Veteran,D,37.51339239979701,E,70.45691530942074,55.50774182736772,1
Veteran,B,25.504716095377983,B,17.2611598644506,91.7593275413563,0
Yes,A,-235.10857853841932,A,-126.83619868719353,50.49313716845734,1
Veteran,B,-8.283544773566984,D,93.344809330748,-139.2653041090245,0
Veteran,D,19.444846554662774,B,-194.75152781569304,-72.44780281837996,1
Veteran,E,87.85198282776386,C,-60.4306787345535,-48.32538226798798,0
Non-Veteran,B,34.745819288750944,E,252.21112286001696,13.800800723622622,0
No,B,63.483036480953395,C,-81.83920613855075,-102.6569733138896,0
Yes,B,28.79078787806735,E,-159.3540018386535,-141.9407948191152,0
Veteran,B,-45.637073783951756,B,68.28442731834046,176.06573215392172,0
Yes,C,-8.054808055549307,C,-8.200402626635595,16.336277976368294,0
Yes,B,17.033545918768105,A,-80.79349125592739,-46.10143642974003,1
No,E,-127.56996846670941,A,69.63099828222397,-137.62652622539403,0
Yes,B,-72.57080125665446,A,-171.32735867459593,-36.71873345380019,0
Yes,E,-188.23004499931486,A,63.39211042305447,36.31742021866702,0
Veteran,E,36.06605286031593,C,75.17970291665816,-165.9366925886912,1
No,D,-30.728724025787713,D,75.6784030315455,-50.15430408096487,0
No,C,13.907981338715402,A,8.205874084676642,-42.563379433802936,0
Non-Veteran,B,-126.68311029066972,C,-11.882706811624164,195.4234028121167,1
Yes,C,-101.04320006892398,D,-186.20470426585973,92.6914981530446,0
Veteran,A,-42.6183291069749,B,77.24489784999574,-31.66399143753036,0
Veteran,C,58.707457758275424,C,66.79303641619285,174.29615088655956,0
Yes,C,-29.07958564075081,A,-102.38895131653423,-126.59112683877191,0
No,B,-91.66504298140568,D,169.48322931587663,11.196189534297423,1
No,C,16.727310711320857,B,89.95700520479251,-68.85414626980764,0
No,C,62.376299596648785,C,-21.02765622305341,-46.98002344794541,1
No,A,123.49491687884404,E,-67.45399212652832,18.7695235081893,1
No,A,-127.65358694582139,C,128.8472878305171,-35.699532402210735,0
Yes,D,-181.73936091283866,A,-47.0901120904984,96.43818384717788,0
Non-Veteran,C,113.67789051478405,C,68.21309064559861,53.381957285692195,1
Veteran,D,14.2184839507829,C,3.1119419526630625,-219.9946768300277,1
Non-Veteran,E,85.60217436238341,C,-220.39557519702817,-84.73083574905456,1
No,B,89.25209047425803,D,87.95586734218553,-44.64041429652131,1
Yes,D,67.1383055214869,D,56.10334791702498,68.70107123226312,1
Non-Veteran,C,-105.51360988200767,C,-199.63668830409284,161.75158943549854,0
No,D,64.15130481978115,E,117.8371831052135,-26.485695965853683,0
Veteran,A,-69.0728501372983,E,33.21392824446573,-16.51835172705313,1
No,B,-36.736865006824054,B,13.971162498725437,1.9792382054330742,0
Veteran,C,46.891487062120355,B,163.27119929985344,-33.10135247202915,0
Non-Veteran,E,121.10769936999462,B,-172.517971003098,117.93066334141382,0
No,B,74.74399481718025,A,118.19887474521269,-4.44742578708407,1
Yes,E,64.31822741795001,C,-22.112536699770068,-125.37275393725153,1
Veteran,A,-262.02464683673975,C,68.97817554944696,61.87815794099377,1
Veteran,B,107.80705137535809,D,98.95977024854915,-122.23026719136159,0
No,B,121.79451424066181,B,125.25608164585584,-83.67995681894155,1
No,C,-39.51263553120583,B,167.34260290997457,-17.79152514061839,0
No,D,169.70492748190048,A,119.32609675709178,61.57076376371682,1
Yes,A,-101.14053970710467,C,-143.1343101568987,-30.86907851127119,1
Non-Veteran,C,-0.18481126944302884,B,32.38795633900403,-168.68851224106095,1
Non-Veteran,A,-15.290341048122269,B,-37.54516733171848,-5.606509632915775,1
Veteran,A,77.80917225804444,A,-30.82344796223726,80.25265700374223,0
Veteran,A,63.25348063785224,D,14.190283690805233,-32.36005246042817,1
Non-Veteran,E,-33.037593004848354,C,-137.9516749531895,71.70114058885741,1
No,D,85.70081709554935,C,49.9886423947818,-190.14434841544207,1
No,C,-127.41145647837459,E,-117.16574941716841,148.99741132222692,1
No,E,52.529858671604714,A,135.7503123806618,147.6087035825975,1
Non-Veteran,D,-48.699120515265264,A,-37.767616077056694,-56.71029252984947,1
Non-Veteran,D,22.668509370037505,A,126.03078624206681,-36.63855403737327,1
Non-Veteran,B,-61.83823326615742,E,13.088168626135966,-100.73630180265629,0
No,D,87.08655552101887,D,4.933225402386216,114.88966952142165,1
Yes,E,-34.60388473732577,D,151.0882088970949,-162.98960897110922,1
Yes,E,-3.2138578435692624,C,-192.2395502803506,-111.79653785435436,1
No,D,66.81136236434234,D,47.08070255455784,-1.66201499545268,0
Yes,E,-37.91701119942263,D,135.41944111292935,124.53771908967761,0
No,E,-127.23203083804255,E,15.563425699891084,-70.10254244501645,1
No,B,-35.250780577585,E,171.3601276219832,35.234902111009816,1
Non-Veteran,C,-9.246917950410484,B,-129.47207667439994,-66.08284871370856,1
Non-Veteran,B,-47.45367233810613,B,42.48876201974635,-166.4310063128294,0
No,E,-98.00168802895439,D,-20.946586161156606,-108.02074063406644,0
No,C,-44.83227497953368,A,-91.46286119135125,77.23938572176064,1
Yes,B,158.4652612322452,B,-17.066576637184454,-27.3156881197351,0
Yes,D,-176.40228453492378,B,143.48132275680632,32.38382135346705,1
Veteran,C,45.880829563743205,A,112.92752725319968,-118.52107908596491,1
Yes,C,-25.181501198955115,C,-140.5432005039487,164.64905921934505,0
No,C,33.659125541132084,B,-28.11479089482053,-21.801539471560027,0
Yes,A,-37.03829802260745,A,46.2719818937082,-65.38545304421405,1
Yes,D,-136.84783971151512,D,59.86249747821903,71.65385820086595,0
Veteran,A,36.041382097420154,D,186.3398264226045,116.65637480535409,0
Non-Veteran,E,24.303694632191668,C,-35.0668746573979,19.033775848807107,1
No,B,-231.5817008418748,A,210.32207061534805,81.14662857016472,0
Non-Veteran,E,-37.247265992405026,E,-87.98726779474318,-15.386876079973113,0
Non-Veteran,D,304.6461162195497,D,-64.91301225231312,-28.54395497882969,1
No,B,26.44124951170551,D,-89.94483275639173,-36.955054717256694,0
Yes,D,-66.87791944867463,E,36.19579592784862,58.66311076161965,0
No,D,-21.116239178321223,E,-27.54257503142104,-257.8472750654944,0
Yes,A,40.033458324941726,A,96.96344625759387,-146.7840427983574,1
No,D,1.0737931381124435,E,-90.15121957229624,-53.847329146908386,0
Non-Veteran,E,-32.95388203690151,C,-51.78495173596275,-32.75604853252302,1
Veteran,D,-56.19086049786329,D,17.044643217680616,-63.9394586114114,1
Yes,A,125.65118209306954,B,-136.68980593076154,20.444244083956256,0
Non-Veteran,A,-3.6948423047357166,C,-128.66100665765168,-30.141160566551235,1
No,B,40.994334979130706,D,14.802926613069229,-84.86343060946152,1
No,A,110.55844254661193,A,102.72159726774781,12.782947439899583,0
Veteran,A,-74.77800217405441,B,22.745755405720615,-58.88615988526471,1
No,A,69.8587871991526,B,-71.89544560056011,10.40525592903301,0
Yes,E,-142.94936723555963,C,72.07463802356479,114.44022755322744,0
Yes,A,28.484687176557394,A,-26.14642695769305,-73.26252506404886,0
Non-Veteran,B,-12.85949815483284,A,-158.05522967591617,125.85031951195269,1
No,E,13.142189317905514,B,54.68212717562254,-13.175575044530552,1
Yes,B,221.48758355706707,B,-45.808716942234426,-104.67005764469448,0
No,E,-93.84904918022866,C,-123.81178987129793,99.73094092120309,1
Veteran,E,24.66302248662565,A,-140.46054366569172,-216.9081585356409,1
Yes,D,92.06689597203962,D,13.301925507721768,-78.47065120297367,0
Non-Veteran,B,163.2888481464974,D,8.827392017873164,88.06417565577748,0
Non-Veteran,C,-56.877612650330256,C,-69.22937145830878,-104.8726935176326,1
Yes,A,-24.172146556072637,B,68.4855529781206,-23.44617029510389,1
Veteran,E,46.02583165806482,A,-106.44810284175124,-115.69316414873829,1
No,E,153.97030038512688,E,-58.96658363493186,172.76754001549776,1
Veteran,D,175.6877621527968,E,-153.94214750560477,52.102000870843945,0
No,B,168.36668527726553,D,143.64700949357376,-85.11029594486507,0
Non-Veteran,D,-38.02194626157553,B,-98.13395860693633,56.67611676639377,0
Veteran,D,183.5520921776432,B,92.47143713264175,125.12093086296296,1
Yes,D,52.39724047705899,A,-132.99779439627557,-55.90851164345386,1
Yes,B,-180.6042154940448,E,-10.268895958398836,-68.1058098348539,0
Non-Veteran,E,-27.546406600096745,E,13.069607310355904,-66.21066543405449,1
Non-Veteran,D,4.374284265045301,D,39.079253920748585,131.50778950951116,1
Yes,B,-151.95621036971775,D,9.417761691630197,-159.26037045594904,1
Veteran,D,-130.50371411853342,E,-93.08875680886403,-61.33914721121737,1
Veteran,B,2.7129086388419075,D,46.07971962714711,-14.631122357316523,0
Veteran,E,152.3021627250698,D,-123.63654001553644,-161.835282218367,0
Non-Veteran,B,-59.67052259972999,C,-121.53164020712421,91.03351385605583,0
Veteran,D,-144.8984608929399,A,41.136021879858724,27.12359645011823,0
Veteran,B,36.55510077627276,E,46.85951768682809,-103.79634937993512,0
Veteran,D,-9.121918983163784,C,-6.140549823819341,-44.84945212225937,0
No,A,-96.92048099742142,E,-41.5003846709599,20.029730748939766,0
Yes,E,138.190262176148,D,-82.05808367334257,36.20536753455868,1
Yes,B,73.58567058797324,D,-108.60514150932354,37.00103962261634,1
Non-Veteran,A,-52.79498439940787,D,2.071480821186423,23.363996721532494,1
Yes,D,-40.80399493229398,B,20.621234701520667,-47.02976608070683,0
Yes,A,70.3464810388901,D,109.2134972755416,91.63898008701888,1
Non-Veteran,E,31.945978687578414,A,-24.159200055979404,-16.57608295149944,0
Non-Veteran,A,137.9751404128948,A,-55.64098895944186,49.623065416671096,1
No,A,-101.13705626835812,D,-101.45303357699049,333.4848778978439,0
Yes,B,-70.90197976215318,B,68.86697923739385,28.121715218688294,0
Non-Veteran,A,111.58269222152131,C,-87.97709637428032,66.47193838430138,0
Veteran,B,-10.35492379928813,B,-20.31850065869132,77.45257512489167,0
Non-Veteran,E,-4.471600589538059,C,-61.887495598048915,-2.5039706836347575,1
Yes,C,101.02922830935823,B,47.27980346664397,-18.86104874601328,1
No,A,8.874629477818889,D,71.02643348084302,72.88846572221112,0
Yes,A,22.42039959386916,B,58.20006362322903,-41.9100573704504,1
Non-Veteran,D,190.97596606585168,C,4.680755771456237,85.23813715469443,0
Veteran,A,88.59291379395586,D,-81.2022594151934,-43.985417524937795,0
No,C,-209.3341881554208,E,-41.184702154436046,-0.7166796563960768,1
No,D,-90.58346116293063,A,-123.51410675945162,27.539926474110366,0
Non-Veteran,E,34.50421831346489,D,39.29078906318665,-45.62670617972038,1
Yes,D,98.42353052448993,D,-221.86755480622728,125.25482942962229,1
Veteran,A,76.32735652456759,E,-80.65978956465203,-68.295928055521,1
No,A,33.1153080110635,D,-33.42376192866438,39.69421227662031,0
Yes,A,33.03314679926993,B,-65.07205862798037,72.67151884757821,0
Non-Veteran,C,40.96448933251245,B,-23.53111564797023,-34.67951609104502,1
Veteran,E,111.58605888052575,B,101.50488374544058,-26.60976770297674,1
Non-Veteran,E,-19.694744281186676,B,102.09498721983317,66.71541625639887,1
Yes,A,-157.01962268293076,A,-238.46034384067835,66.16177940118051,1
Veteran,D,103.03807692197073,D,-45.24919536258934,-89.72661852266647,1
Yes,C,140.43713462157436,E,-68.55128091855069,96.56832441271584,0
Yes,B,-102.87279051490106,A,100.13481492672076,-80.56535265621947,0
Veteran,E,-71.86554765512902,A,141.3795363637039,-41.13913890971155,0
Yes,C,64.5045155846934,C,16.656016051112147,-102.01766891504478,1
Yes,B,189.56647149163894,A,201.05523472976986,75.39903420961859,0
Non-Veteran,B,88.23420107341413,E,-13.577403869227082,87.72897672793853,0
Yes,A,172.84546085055817,A,117.53726548632733,163.81888693357212,0
Veteran,D,-156.81021892389197,E,-40.20450868135902,24.216141480979456,0
Non-Veteran,D,-42.93028135843757,E,-81.30097087038256,25.18421675387535,1
Non-Veteran,C,182.115018365376,B,-83.86188622845516,-103.28387327935486,0
Yes,C,37.145366596462246,D,29.042668895552655,29.64081366616618,0
Non-Veteran,C,-101.74330644222094,C,140.6607099935825,-117.55284697207549,1
Yes,E,-21.202823525899504,C,-55.23557658233057,15.647368476296874,0
Veteran,C,8.655173451026371,B,-32.67122303191382,-50.22959367507327,1
No,D,89.07878715723305,D,-144.3217415020627,-155.01432783369984,0
No,D,28.74328960769801,D,-219.35709550991805,65.72403537253155,0
No,A,106.75085255896997,C,-48.353170712185346,-5.401546996422901,1
No,C,9.967972857584485,C,-91.88853824106175,76.26233106195922,1
No,E,-82.81434668400813,A,-172.56284093830996,112.6717215356556,1
