Gender,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,target
Non-binary,Divorced,E,-80.75960203851557,153.81192066118615,31.866262586655697,-98.49280668729466,0
M,Divorced,B,-62.43206680720633,17.79468160917597,97.07770785766544,23.03656402426331,0
Male,Married,B,-63.672422147260136,-45.60510208585326,78.9632375021677,131.3165102972252,1
M,Single,D,71.31515751122485,-30.120840145004475,-58.992175765521324,-14.994258892950068,1
Other,Single,A,121.08696699990551,47.32427853451825,18.48443310624476,-43.45903796392716,0
Other,Widowed,D,104.71321321625359,7.3107876440981645,21.81353833663638,-154.6418640913732,0
M,Single,B,76.55861542922109,77.83288625566452,-72.53844556295917,64.06227653134233,0
Non-binary,Married,E,58.72295145346943,-41.800615216927106,102.90889211109038,6.197212343013464,0
M,Widowed,D,-177.93926613096926,-16.56913742687888,-102.11722090004578,235.1191894721409,0
Non-binary,Widowed,D,63.63763829615,127.3585991954786,163.1231152820776,63.536775859850025,1
Male,Widowed,C,-151.9510728142848,72.57669907535835,130.56001749231706,53.56274917444862,1
Other,Single,A,165.80305058773553,256.5895963583004,-168.83799335886926,-49.60350404219713,0
M,Widowed,A,-81.64078108389255,61.442556933514936,7.513616928441781,-5.523096605046969,1
M,Widowed,B,47.20177504100987,-130.71302383150993,-34.43446054727946,-4.744135487717933,0
Female,Divorced,E,-30.729552962738037,93.4111935403649,17.409599518107697,-79.42716582149998,1
Female,Married,D,-38.14269771540848,75.09298356522504,130.7862036839691,-10.763240346154229,1
F,Married,B,-108.27373019245094,-90.96683286385523,82.1053512200833,-35.88632017175827,0
Female,Widowed,B,59.546161842367695,-20.62673134890115,-8.650925052777927,-164.9282134166598,0
Male,Single,A,58.74110551839187,115.16485448186317,158.42083039329512,-224.83387691841065,1
M,Widowed,B,-46.842916606082596,-99.92273914605383,-89.25115555655215,-18.161328558659186,0
Male,Divorced,A,-82.48558011802376,22.050634959310322,38.8630461748043,112.9591353035172,0
Male,Married,C,101.85297336218808,-58.83149360986152,129.35873688069714,72.76288292218335,0
Other,Widowed,B,-26.791508828409818,-58.57784334235146,-80.73002130696797,-80.21363456041631,1
Female,Single,A,-43.25865272194059,-42.60111090784082,160.01195216163268,-9.459564581338567,1
Male,Single,D,-21.40392619247714,-98.95554472149793,2.5168813964474133,132.07277238367175,1
F,Divorced,B,-51.14788935503167,123.7276874456253,225.87479340162054,-204.2596209488136,1
M,Married,D,96.18231482961171,-0.7424944944362537,-126.34090296330311,-76.94217807354079,0
M,Married,A,-230.21112648322563,155.01672008790192,-53.210901672331076,56.550249168978795,1
Other,Widowed,B,31.767607716923074,-164.00291074866732,80.93090544530943,38.477623413349235,0
M,Widowed,D,-131.40278223256047,-70.49664291595104,-22.552645583561283,-65.82718354719852,1
Non-binary,Widowed,D,27.38449440783757,70.17873358086342,-25.493392231614827,85.26691243637194,0
Non-binary,Single,B,94.70489094903215,74.98769892535677,34.334175176464335,-3.537072569265624,0
Other,Married,D,-83.40900917506463,-35.44411419638001,177.2229644922534,-85.86641929971191,1
F,Single,A,29.753084477774085,20.08930830448948,82.79395663002516,-20.67110785635988,0
Other,Single,D,-152.1905063276404,16.676614109496633,102.56584613052131,6.774441197341153,0
Non-binary,Single,E,-85.46047462115405,-45.937440578111634,-74.32059964673361,13.038225711704834,1
Female,Single,B,17.989387844385053,-32.800336792183124,68.87312191915989,97.77758134914482,0
Non-binary,Divorced,A,-126.05470905713135,141.27144497550336,-20.642064038535395,-65.66328934700563,0
Male,Married,D,36.83196963859495,99.16947249621573,-55.667750694782505,27.2635451122677,1
Male,Divorced,A,121.81061246732403,53.54213744539743,-167.233734963152,-140.26902357575105,0
Male,Divorced,E,44.70254888603315,-148.31261269236782,25.72422266616514,98.34307180811994,0
Male,Single,E,-0.06381470294357447,-241.34563933961215,-232.6977005580437,-41.58100934543077,0
M,Married,A,49.0578274966107,140.02573998995845,127.73658260387894,70.48610921497483,1
Other,Single,A,-138.29468711327144,82.70070485824444,-196.8687057004015,-7.1563304958548235,1
F,Single,D,192.57794311599778,65.69651957895177,15.243204194796906,-45.60722963450212,1
M,Married,B,2.819544327659087,20.05490632159614,-146.67770442131044,140.0635556320471,1
F,Married,C,118.5924338372067,-8.995475637138702,117.63708443895078,-57.64648203246173,0
Non-binary,Widowed,A,-180.47768969516883,0.7393684630600796,198.45724655885792,-141.17172176909577,1
Male,Divorced,A,241.69947590721685,14.285970848022167,30.232044505809863,124.9464760663271,1
Other,Divorced,B,-124.22391418725462,3.2340619683911678,-21.136456670651803,173.4431877349575,1
Female,Divorced,E,-122.93250605568102,-116.7891124180236,-114.3747891398141,78.30532593490024,1
Male,Widowed,D,-45.888786122827476,55.757954040057946,216.1388658581524,56.13437169983584,0
Other,Married,E,91.92186108228938,71.37388476050911,-96.32444146885504,-93.40907225948104,0
Female,Married,E,23.857400884903402,74.87785001233736,-136.7223845733167,-209.548315680843,1
Male,Divorced,A,34.37155647215698,57.383198771952024,-18.597074443235787,-81.10609940242117,1
Male,Married,B,31.523339397994622,-89.84408370754235,-40.46269001178227,113.59420889164483,1
Male,Single,B,-24.29106027504602,57.43029891903299,-19.93091701143668,-6.491762099764066,1
M,Single,E,59.545265897239965,132.83340252707436,7.636494110070485,-115.9390353616779,1
F,Widowed,D,207.11026595652226,66.14743501364788,-65.48096230789918,70.91046575339847,0
Non-binary,Divorced,C,-12.339304932639953,-88.34466352368864,54.32042878061907,-102.69016344716364,0
Non-binary,Widowed,D,77.89431516960367,-49.01611180382306,125.57416718110296,-88.02421981057182,0
M,Divorced,B,-4.893523752302421,-114.64349399734486,65.71894354366279,-139.67709927438926,0
F,Divorced,D,34.449427243810995,134.8290888584681,108.37256763400751,38.99305957178818,0
Male,Single,B,-42.385199144399536,-60.85828627710117,-162.52857578334633,88.78428858891273,0
Other,Widowed,A,-9.00116831906949,-4.168193856332913,27.18284512164112,79.62730510038625,1
Other,Widowed,E,46.534627957169704,123.13736064238752,-111.97871577163944,41.90401741458951,0
Male,Widowed,B,64.64247116905607,113.39910424412803,-86.67986287157765,50.082800450061036,0
Other,Widowed,D,-129.61188874557067,-65.57531944287953,31.06837878380933,-85.83775214772025,0
F,Single,C,-63.79682854868677,32.82360268223065,111.36098494239644,-74.53919662087739,1
Other,Widowed,C,-73.2830991076551,-91.64169785477664,-15.420084515991627,-43.3793953188477,0
Female,Single,A,100.77925402983396,-168.2011869629225,-50.71083971252549,149.68707075670596,1
Other,Married,D,112.45934029464789,136.7189932074761,28.244791531683344,-37.81056980470645,1
Female,Married,E,-22.801180447413003,-52.29277142336611,-13.682340857904757,-48.6487793887045,0
Other,Married,E,-30.93200211127075,-122.94321444238369,-51.094590302936005,144.4320394747419,0
Non-binary,Widowed,A,106.66394596722569,-120.43887111855321,54.88548650616676,-59.4687745372804,0
F,Divorced,D,12.083642662977761,-66.72472132381378,128.16528593081443,-20.15783668733209,1
F,Divorced,C,152.76177611350525,-53.42974423156963,-149.71548879191354,-14.728304934859814,1
M,Widowed,D,-96.86737979542866,179.03623531938882,3.418172022344174,-66.7495962202994,0
Non-binary,Divorced,C,20.91859245142373,42.81445348953793,-124.36295250183069,40.40261012730673,0
Non-binary,Married,D,-16.39021427179676,-60.17812603893059,-97.82027872274216,-45.7572538469671,1
Male,Widowed,B,-117.53698817384458,-18.977317617567902,92.21734348222064,51.705188928550236,0
M,Widowed,C,63.93133818389142,27.031791973809906,-154.37491549606472,-15.053983499207252,0
Non-binary,Married,C,59.62837407857049,-11.330690117104387,-101.07232620893988,178.12303524374002,0
Male,Divorced,B,-121.05106709915994,56.90936191664231,-28.161710867986123,41.404815798206386,1
Non-binary,Single,C,-76.73975416623222,187.43645353606897,-171.93613349298388,-67.32296641790232,0
Female,Married,C,84.79095134109058,56.0373802752832,64.84014722129267,-44.77092891017854,0
Male,Divorced,A,-43.86768705475513,34.10260873177121,-38.067798224626145,-2.760015289499012,1
F,Married,D,151.94770599282936,-39.683484793026125,-70.93803958194401,121.23418504653591,1
Female,Divorced,E,-147.40277477852482,23.245001893539417,16.39680892043255,-271.1784141655281,0
F,Divorced,A,-113.41835104273792,-55.72985178068009,110.75535310078295,8.778489801299978,0
Other,Single,B,-96.67906519221312,-120.89636764834336,-22.836777420335114,49.659466522616604,1
M,Single,E,-133.62003626549253,-134.26986040693447,-10.944093646973377,-58.58722949571775,0
Other,Divorced,A,-42.63710245216358,129.36249270817214,-8.466446526967594,-100.67312555899524,0
F,Single,D,66.06733742415123,-185.56197571829549,119.34746503567848,15.125448362456655,0
F,Single,C,-101.49375108454353,93.07783881290594,-21.863628026357144,236.8604643693275,1
F,Single,C,94.88540731872341,0.8254173923390726,-54.79168268839102,-4.2528726289138366,1
Female,Widowed,A,56.87944241001425,-261.33612109123493,-188.8829223976013,167.4231244732095,0
Male,Divorced,C,50.49997140810674,107.71232035130538,57.07249963390456,-120.0792451337404,0
M,Widowed,A,-6.660119628053366,30.1547648602871,-19.04910578132617,62.87411817065108,0
M,Divorced,E,2.5618267857200347,47.67536122557472,-49.957207401917294,78.94515889505877,1
Other,Widowed,A,-14.015819515678446,0.8234473293219453,4.785828289160065,124.25427230282568,0
M,Divorced,D,-63.90544870964895,-62.64572655777597,-153.51447663583798,78.07446686302771,0
F,Widowed,B,-78.11393485415279,65.55662835933245,-42.15597982444882,3.271355835184682,1
Female,Married,D,-150.00674043901486,-36.46025667717184,-77.48158523900429,-62.1811022979227,1
Male,Married,D,60.09955311171316,-80.67786103014126,1.6895164369221343,-86.17087420890493,1
F,Widowed,E,-36.60915588024089,35.28152181120446,-73.10625651896383,214.65122884240492,1
M,Divorced,B,-87.54884349348707,-138.80464359045504,161.43003113502726,-61.58814208413816,0
Non-binary,Single,C,74.38376165116702,241.05804665900786,-108.63503131082292,83.90866095498917,0
Non-binary,Divorced,C,-13.699322041099737,145.15664473853772,46.68917550207485,109.37176187342976,0
M,Married,B,17.33423193433956,54.71352048377223,-67.60154907648644,-24.12333450387227,0
Non-binary,Divorced,B,-22.13709149543278,-17.37609886734092,-60.720591106663754,55.838843177540596,1
Non-binary,Widowed,B,-47.19819959607374,55.13321552307102,92.7019987610034,-56.907305014907806,0
Non-binary,Divorced,B,-37.96546296576181,157.11432173040816,100.83922610348228,-8.742193928941287,0
F,Married,E,-52.601544211556416,-35.844129825275886,192.20774584271976,-11.528198140456858,0
Male,Single,E,-160.2818213119001,115.28858033630559,104.11044506921783,87.00384626847672,0
Non-binary,Widowed,C,0.8062814092931853,-12.451440494618367,-84.17643866684963,11.144099895520053,1
Female,Single,A,-183.87685435914364,-91.82185815166093,-41.233464778562,-165.82540792703446,0
F,Divorced,E,-185.2112571735797,-6.642137120663098,40.829199807042194,-13.233825567027424,0
Female,Widowed,D,-74.02726708808174,-112.19278064679641,205.49365434471207,-91.47971415199703,1
M,Widowed,C,73.36452558730674,-15.913345157878913,-224.17888158934542,-87.7832219744025,0
Non-binary,Single,B,-107.44437229906896,13.045594962696114,4.71476036402324,-169.66667899481368,0
Other,Widowed,D,28.3784738817449,10.950504065427934,160.74328923172027,-43.22100654311633,0
F,Divorced,B,73.61932614869355,-110.66575878748604,4.974890183610174,152.2111850183035,1
Non-binary,Single,B,-168.21692792054196,218.8596699336535,133.98809996038992,34.72808191002984,1
Male,Married,A,30.756587588624885,141.31227227878537,37.36465057252929,70.7698550317911,0
M,Widowed,E,-116.93343758068409,65.15812728482088,-306.67363693497254,-421.107752303398,1
Non-binary,Married,C,-78.945519754206,96.45827583258736,-5.379413194139259,-96.36455800807168,0
Female,Widowed,C,19.36970187228645,36.85685880385585,40.6811914421365,83.26996812647425,0
Female,Divorced,A,-26.25372883366178,108.23580878112122,-31.069727172159013,147.27319765893645,1
Non-binary,Married,D,-119.8295700051293,166.10423602185236,-71.0100114342688,-7.973233062858827,1
Male,Divorced,A,11.105025414650664,172.6821506881603,-165.39240370393492,-249.98886066705853,0
Female,Widowed,A,1.0515809144766206,46.028707365776796,10.229474588716952,103.23400159587726,0
M,Divorced,D,89.9489582377924,55.9957152186877,45.40204260235498,10.70559416539414,1
Non-binary,Divorced,A,-52.84106584559404,33.7906291593103,19.20046266592209,-91.46614650704755,1
Female,Widowed,D,31.837128224679674,-73.96712189188715,64.72701436735284,-81.71975178112771,1
Male,Widowed,D,-88.11090182355656,-55.71576444081896,85.19733248667268,163.41139308744815,1
Non-binary,Widowed,B,-80.72036338127393,43.73373946652244,109.83179533609031,-109.62853754726491,1
F,Widowed,B,64.10408196586062,49.90827868571318,-2.382976292437166,-13.975178210483334,0
M,Single,E,215.39972749424558,-99.08161194833997,176.23060530809985,117.25707784711707,1
Male,Married,C,138.7504870923564,47.11395267410537,-70.18649455319344,85.40424901205306,1
Other,Single,A,48.85840663649768,16.01851522018567,11.922893323880702,-146.7510507643279,1
Female,Divorced,D,-11.515246492345822,-16.287966572900274,76.43699923617922,26.913324629745983,0
Non-binary,Widowed,C,43.29080315251295,49.64332943974779,-100.97978051096833,-28.088044778703452,0
Female,Divorced,C,55.33713251925519,186.78177246878792,52.35344337420644,-11.948658426458508,0
F,Widowed,E,-58.40874222322968,121.753331058173,-72.12613546542987,35.62483445515768,1
Male,Widowed,E,65.6368328847584,208.28608825999714,72.08867097385844,153.90670124858207,1
Other,Married,B,51.085270901267776,116.2396955996361,-209.24862667364664,-105.67316047484428,1
F,Divorced,D,-55.10003354930431,142.78789638691137,-100.72320838818794,-57.61344419404617,0
Female,Single,B,34.18155856985691,152.39390618882297,52.75976550340648,62.93124317296772,0
Other,Widowed,B,-109.35096716530619,86.31410536512503,-18.598120376592632,28.41726826144083,0
Other,Married,A,80.4620452102702,-129.6620562620675,-23.14828003572543,47.29490943934426,1
Female,Divorced,A,-81.46494035733882,159.58612756544576,-16.111171182959318,160.55434183382036,1
Other,Divorced,D,75.2988232696467,-5.821679073848116,-134.6032230710208,75.15424668050251,0
Male,Widowed,B,71.65946672780566,-15.455593326545008,68.43916102519263,-22.026982446914108,0
Male,Widowed,D,85.87598616384766,-103.95035978962501,103.1830652431698,150.2839065512004,1
Female,Single,E,66.57160792062616,181.37245091051312,-70.57178427457313,-9.1400205984528,0
Other,Single,B,47.996227107744986,-131.79747712993637,101.41499830312432,-50.178771575568426,1
Other,Married,A,181.19986658982648,12.401437713340743,167.34486927183954,-15.081005816816411,0
Female,Widowed,E,213.8710267029233,2.898376190428614,-137.26837973932044,-68.76119724094056,0
Non-binary,Divorced,D,129.84966833781087,84.8075239953203,65.86409770246824,-76.44342901501373,1
Male,Widowed,E,-130.6693156629384,132.2266519460999,-52.3083404214757,-102.69460611435981,0
M,Single,B,-123.02922450641209,54.436426688535164,-44.6803437482697,115.16210245383134,1
M,Widowed,A,127.27649933634034,-31.261196741329154,57.80304554496245,-48.67968390760993,0
Female,Single,D,69.42381813604406,62.99812568063419,125.06897983982348,178.71367306818772,1
M,Widowed,A,8.621570016681135,-132.7221429367763,-107.66213316473011,-61.33997313231383,1
Non-binary,Single,B,265.62874271726014,-120.38593155819486,-29.705684621975642,-37.88892188515484,0
Female,Married,C,-78.81883878529501,-184.74600706587577,87.20663754185968,-29.91603771262766,1
Male,Widowed,B,-174.33502691031399,56.07121144557006,-156.61574372718832,161.50711991261724,1
M,Widowed,A,139.6798498030269,48.98250645189412,-65.34569516471448,-116.38536075274537,0
F,Married,D,142.0718502625077,5.082951496856836,104.88056292405308,-37.38229951331366,1
Non-binary,Single,A,-245.31680599077967,-96.79418729229523,81.73913135004283,-55.320141160676826,0
Female,Divorced,E,-185.63625591896692,61.98994233404444,121.69330664388418,-106.48442636424349,1
Other,Married,E,-9.577158334970116,-122.10013499999278,52.83996756651293,144.81659037198617,1
F,Single,A,-4.5236428984306265,-68.75240865776935,-54.886899788175384,36.23567662688988,0
Other,Widowed,E,18.141673127510188,-26.12975879164605,6.94156647682426,70.02068523641984,1
Male,Divorced,E,-25.944372687799955,-41.29212147240969,-81.78568178726874,-249.1728951227034,0
F,Widowed,E,-31.093175877236295,-187.0016767696387,-18.385282313412457,-32.63049279624533,0
F,Single,C,55.66374196008525,171.6975023258069,-91.33963597754064,-3.3134192716899733,1
F,Divorced,A,-45.06840415595491,117.90113030863519,63.74766381663426,-9.859663968434264,0
Other,Single,E,110.45523643832456,120.83555702704247,107.87986621562993,16.412359842332123,1
Male,Single,C,-206.28042151072475,144.22451787634498,14.08412603406832,-49.8293389542129,1
Female,Single,E,179.86089824191035,-87.01249308243962,-32.18815481035232,-150.35261787512115,0
F,Single,A,-48.298394761108376,100.65071630300626,-115.17070656979126,-46.49909938928086,0
Other,Widowed,A,-139.29348123804078,-132.5074582787881,178.59719547448043,106.3385569198582,1
M,Married,A,67.67374737316437,-49.69598731460017,22.12208094357564,-45.6491022439902,0
M,Married,D,-3.7596044378906774,86.83933375791955,138.8415708096908,-102.94410536847735,0
Other,Married,A,-210.2046826885879,55.3699578116577,-9.518785360252666,-110.81441593272486,1
Female,Divorced,A,114.10054394513536,36.59180411582028,-102.13903715629537,70.05331910114856,1
Other,Married,B,92.42270502154749,8.44465337517044,-76.1894135114098,-29.940875348023464,1
Other,Widowed,A,-97.22516968684914,-124.06504867228053,-109.34647961905708,-56.20095801423485,0
M,Married,C,42.49156461116079,-148.83641463436737,-107.25832902319735,-26.08955418940126,0
Male,Divorced,D,28.16827997414915,-23.095800261729597,114.97619345888303,59.08700286446379,0
Other,Married,D,55.755003525456615,-28.822623063336415,-96.86214077641775,-111.7244312335022,0
Other,Single,A,192.72485979469397,-55.375187123286786,-69.2858921910874,87.1202529856324,1
Male,Divorced,A,70.70554315706075,10.862494078332546,-32.4356232908659,-112.43593813911201,1
Male,Widowed,E,40.70939074305046,-29.779025263241053,-145.6846250196448,72.11178509780125,1
F,Single,E,18.458807536979467,77.10707825912537,-21.29923187175403,-168.2122622163889,1
Non-binary,Divorced,A,159.58247822409882,-31.819104750572553,-90.94554790042133,-25.897546062448455,1
M,Widowed,B,-82.16145073783449,-10.15954158724726,-34.414646627343295,142.08395310677457,0
F,Divorced,C,58.12295970306914,-124.28082772885345,113.72731877916355,-49.521298462009646,1
Male,Single,B,42.52116187152225,-40.99104449177398,179.47057821930744,116.18110887116761,0
M,Single,E,12.351836678374447,-6.044360326750689,-118.4494075205171,155.12828398262428,1
Other,Widowed,A,127.52777791337726,150.5381583454594,118.71877234388354,-48.520941568196925,1
Other,Widowed,E,-6.743796686384158,-382.91511015534684,-90.44239795093122,158.58573836303634,1
M,Divorced,A,-46.6921272004316,-88.37295812976677,14.847044936720852,19.579953946540115,0
Male,Divorced,C,15.463779967379013,133.29948619950864,112.58869079664258,-72.82990542516391,0
M,Married,A,96.52869042157224,17.36326523088075,55.48264708081442,-36.92610606930905,0
Female,Widowed,D,-55.03451797670048,-130.41332875992885,12.591263099139983,-25.77976346184665,0
Non-binary,Divorced,D,92.22328171602211,-15.262122988909265,167.56878646024654,-136.672563317383,1
Female,Divorced,D,-56.137250394379926,76.70154568304051,18.968759659462382,-125.68252066542993,0
F,Married,A,-86.11295054003895,32.163284586434465,98.51718514420014,-7.797503306040826,1
M,Married,A,-112.0449597113363,-7.300269263253277,-7.744271758761282,-175.65178513288262,1
M,Widowed,C,190.56903415794696,-76.53512046473696,45.95748819872718,-35.46076756760665,1
Male,Married,E,31.642473782553164,104.49167081838904,82.56871180222849,-38.26853991524731,1
Other,Married,D,26.643548317594362,-70.5082931840875,-304.9615724252,196.53908784124013,0
F,Single,E,35.22978173935928,10.891938220398217,83.93515412666164,-67.64791807561353,1
Female,Married,A,-119.46349324382165,-112.67946488637313,72.5902109804037,53.28477948228756,1
F,Single,E,146.7765925008591,-35.03235688594067,123.01765098492821,48.03976642397734,0
Non-binary,Divorced,B,85.52199746371568,-136.16189431950428,86.94800602156994,264.0166509130193,1
Non-binary,Single,A,-105.295433140609,5.43616795271387,238.3869116776872,-4.113995544451283,1
F,Single,D,-51.48517440742442,-144.0231061395963,-18.239786534298197,106.06574855116551,1
Female,Single,D,57.800005330935456,-100.21732171848672,0.663823220395529,140.4733575907553,1
F,Married,D,-88.27242547887157,-187.79915985046978,-39.69279142925345,-45.92209362063279,1
Female,Divorced,C,22.00815379912851,-25.15974901998032,158.23064105314162,101.69771101376848,1
Other,Married,C,54.374549081026345,-59.31930614240935,132.7197235252521,91.38716000300107,1
F,Married,C,-56.12879314069546,-200.94728568075567,-162.9608843963688,6.366689670225346,1
Male,Divorced,E,48.66478982415975,25.73501358107363,-7.693019924665021,114.65954194694716,0
F,Single,B,7.299078556152426,-79.45339191068229,60.49103218856145,126.55643323482136,0
M,Married,B,-92.80469963325176,-43.558112368623334,-64.03547059010843,82.79233855179234,0
M,Married,C,22.35533683330884,-237.39340434386773,208.62449446170578,-107.44793135244902,0
Male,Widowed,E,-125.23422212269777,-55.30306870912629,-237.48620398911245,-88.83266785579498,0
M,Single,D,-74.57357620270469,-93.29452525589116,-9.885915968831515,-118.55420008148127,0
Other,Single,B,66.96718413971715,-70.6226523481833,100.5568125863469,-22.4352066505049,0
Female,Married,C,51.61791104272153,75.54697912266525,51.94879781883318,-12.920422318398641,1
Non-binary,Single,D,27.276588329520735,-45.73847913492802,-2.555923490270013,79.95041273209213,1
M,Single,A,67.6138684820143,75.9697084808407,-65.80305187274294,-12.249230629048776,1
Other,Single,C,-144.20187366032422,45.30202571969062,-114.84615109634939,77.384339414111,1
Other,Single,B,-101.7236269426236,81.65059039070017,139.08429468454725,-251.16858718540564,1
F,Single,C,-73.71437881092044,53.144073374948434,-85.45587084247336,128.62733880586498,1
Female,Married,E,127.50151327186225,-39.52021007484082,-179.90444734991317,179.17443341032876,1
F,Single,D,72.94476979440053,6.10590758720801,-184.5420171621366,24.947996220616854,0
Other,Single,A,242.84056322882992,-75.6597902872732,85.47078249468805,128.22378597990115,0
Female,Married,A,-62.641684407128565,77.63878956138156,-124.36983294244617,29.818360989390776,1
M,Single,A,31.97193469801643,102.97748276378562,74.84651556464635,-58.88527753590927,0
F,Single,C,-55.07121398830252,-11.902036436941618,-14.160852306512625,100.92220227542946,1
Other,Single,C,-34.88860530463646,45.066505600500726,-163.39550605014458,4.905553671406749,1
Other,Divorced,D,-75.19293689149632,87.35172464805075,-16.512267431819083,51.249220951787144,1
Female,Single,D,100.65184480554879,-102.73753632998685,-96.10501124441426,-33.52980258840594,0
Male,Single,B,-121.59388447897548,-96.33916829498976,65.69982549319352,-122.64174662345873,1
F,Divorced,A,-118.32017281702451,93.30690693151823,-29.95316183397188,118.88384426157077,1
Male,Married,E,136.42475573389754,-71.55104546413732,20.544961562301097,48.90461490631217,1
M,Widowed,C,7.135409989076383,-8.93490076360898,93.78124528971861,-6.715739833008004,0
M,Widowed,C,-27.582401482599344,-266.5203927143009,74.52825217566954,226.14671270249573,0
F,Divorced,D,15.821068503034033,189.8832581027399,125.7148074904379,-84.15707585042793,1
Other,Single,B,177.94608261807284,52.16192202108591,150.98600485612684,-6.712419510352204,0
Male,Widowed,E,20.566602655321265,138.05430642547967,-0.40119913855161643,-62.15321298112371,0
M,Single,D,-4.038931166093028,-174.54222407067613,34.03425763392249,-179.63873650888291,0
M,Divorced,E,60.76639244878626,-25.067422508354277,-208.24910171891497,49.24310535003277,0
M,Divorced,D,-63.257720648253304,50.04302479340203,130.9265997354131,79.45675517282889,1
M,Single,A,-23.559426820424434,-180.3142870619558,6.438590429200258,85.50679770343082,0
Female,Divorced,E,-167.77326900966784,-59.72331710428893,112.23950135865384,29.97603566452612,0
M,Widowed,D,96.12807366905844,-155.62101691205334,15.801193615724124,118.22340861868045,1
Non-binary,Widowed,B,-43.19181184325206,-63.85731742905506,37.114217220580336,-18.817090091312288,1
Male,Widowed,D,-26.709020603821994,83.39225441783722,106.63556943724404,138.48787862330147,0
Non-binary,Widowed,E,44.28174194540216,24.75062444737407,92.18935893969288,214.48830860908598,1
Non-binary,Widowed,D,-3.0973181923016053,36.7117826462715,59.32429897865179,167.59491400810123,0
Other,Divorced,D,34.487830962200675,82.05152658660518,-251.2481841122201,-185.64138412454454,0
M,Married,D,6.974576838575771,-41.00444530440575,94.27506977828044,76.12617549606591,0
Female,Widowed,B,-43.79189043063808,55.56650016467625,-41.704339289422904,55.79244200493923,0
Other,Married,A,31.466673828523778,17.722492907529535,-35.00517393188345,90.64824552232241,1
F,Married,A,30.70730110428539,-49.773981434665785,-42.86755080881259,-21.242629144582036,1
Male,Widowed,E,-106.59548276870552,-91.61605131645118,-67.77938882028471,-134.59256092995753,0
F,Single,A,-132.09657053946523,-1.479191926003794,9.740790216543012,-121.86640874020111,1
F,Single,A,3.1828152273398107,-11.952644014984005,62.57601577629626,105.32587235511288,1
M,Divorced,A,51.214615782640685,-102.27088436836841,-76.19186745044864,2.3316175561940593,1
Male,Married,E,-6.446883969957919,38.19539429686663,41.95713662315871,18.236251957747644,0
F,Married,A,1.2039540080340174,-120.84470137677579,176.63198485500467,-9.549486216021618,1
Non-binary,Divorced,E,-47.26007858459732,175.06127585143636,-102.23672238659293,-27.516201485046217,1
Male,Single,E,-112.63654279175783,246.6035239456609,151.12395616929874,-72.69264925154026,0
Male,Divorced,D,-47.86387876771499,-252.75604950986445,-115.98146445151033,-87.03090818709624,1
M,Single,B,96.60953228334735,115.10877700217897,83.5926633930423,-9.743804745013113,1
M,Widowed,C,-65.97642271720382,91.58742307497452,15.597855193409602,153.3902703983952,1
M,Divorced,A,304.2764663694184,-48.31171169737146,129.07721376030779,33.78642769655635,1
Female,Widowed,B,-90.27939330961348,-54.731749957753195,-83.2114574304047,-70.79678759597007,0
Non-binary,Divorced,B,-19.5836263929712,66.36372215045637,-106.801653085892,-142.57162391252174,0
Other,Married,C,-25.552722945651634,-24.15688202669155,-110.53772539566896,66.52677444499476,1
Male,Single,C,119.24269115552126,-96.42805399409798,93.72241744129897,-147.51111065782044,1
F,Single,C,-98.67121372195942,36.00074647797799,-63.49839583237791,31.537710016809523,1
M,Single,A,60.255344407211496,-123.13741277865469,48.56288092706996,32.65885463256811,0
Female,Single,A,136.88026628647802,48.93483720707515,-50.381808509932135,83.47936590410686,1
Female,Single,B,50.378754924875935,-12.521974087925239,-79.58123449240955,-78.34973297354108,1
Female,Married,E,9.02305864926712,-150.5842376001078,-12.1223790201971,72.07174686380378,0
F,Divorced,C,63.731809711552515,77.55748663706873,240.21047755188553,15.660563921953925,0
Other,Widowed,E,72.19605634143375,-38.70448807562077,35.8607276904432,-132.53729124499802,0
M,Divorced,A,-72.11648610392689,-54.41387142547814,2.103856259592314,-19.79508216044414,0
Male,Married,C,-187.2951726888748,-72.36369183761404,127.59092392397503,-56.66880205273046,0
F,Single,D,-11.280316100857462,14.831376342102502,235.94458263106847,181.62378002682743,0
Female,Single,D,-39.649885647356484,188.50142143147258,-55.384014281598546,-59.51398113388676,0
Male,Divorced,C,65.2269841036729,83.87290391586764,34.688516455370866,-24.171787688068687,1
F,Widowed,D,-44.58878107632137,-160.67806374546797,-187.7194542199263,-43.87523181878163,0
Female,Single,C,-7.33388463152107,125.21934432349298,164.47251339117008,8.589974980665312,1
F,Single,B,-63.56982653259018,-23.41305895694856,182.51700736304682,43.029100309254446,0
M,Single,E,111.00899161239224,-81.7162040824666,17.937994454604077,-73.266100782766,1
M,Divorced,A,-193.02015252118036,-120.92808771303996,-22.04546750221271,-2.7102765240062823,0
Female,Married,B,184.8427681268966,-101.2427227357729,127.31955681254328,-183.38674465248178,0
Female,Widowed,E,20.029162101184067,43.24281901703419,-111.98213935029055,64.30881754859902,1
Male,Divorced,E,-67.24462980187528,-125.37849311883417,43.29938736746949,49.45386272567867,0
M,Widowed,E,-9.10096877152648,49.789963479297064,32.17723722030401,-99.44497823834281,1
Non-binary,Widowed,E,-303.36870881849745,-2.801739618593861,-29.91981209417669,-9.74494811712856,1
