Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Yes,101.33003742659315,A,A,-118.92795854529238,D,E,244.91667471880842,-46.03969713677201,1
No,120.6787190784603,B,B,51.574609658870486,D,C,-1.6025216379425782,-141.8551051141733,0
Non-Veteran,-117.65060326912817,B,C,98.45789570780516,A,A,18.33255695236964,58.191968767431455,1
Veteran,31.558859569878077,E,A,52.846199601733076,D,C,-53.714574778184144,37.64997049630225,0
Yes,16.557472104029316,E,B,92.92692656018087,E,B,84.22118992944144,84.70415673119983,0
Veteran,95.3594942620974,D,D,-110.16957103453373,D,D,-43.817965241014775,199.66116999353102,1
Non-Veteran,-51.912596491331584,C,B,188.00686508540264,D,B,10.076423611775361,-118.11979291804431,0
No,71.97737967384217,E,C,-61.55209687165145,C,C,77.32171260920585,-47.37494736906282,1
No,-40.52804389242975,C,C,18.40439649212741,C,D,39.17243962729258,-133.99053161516892,1
Non-Veteran,19.38390560401538,D,E,123.9218016262063,A,C,-47.03565663715303,-78.62747085842061,1
Non-Veteran,122.44330634917763,A,A,-82.9406527982067,D,A,-20.61159680117226,-68.8038730722879,0
No,-185.0078517461413,E,D,186.5489738753888,A,D,-55.28957282540039,86.49515679683407,1
Non-Veteran,-127.80592611328241,A,D,129.47019787954574,E,A,112.50816615263786,-41.13910098680933,0
Non-Veteran,80.88567837407102,A,E,-9.696010018817587,A,E,86.94985942500495,-22.49139511121852,0
Veteran,-152.95551131100797,C,C,-20.332430457250535,C,D,-112.58432959550531,249.84436091713508,0
Veteran,-65.14670276113819,B,C,-86.63444157806074,D,C,135.3628893759945,-47.62813564330369,0
Veteran,-49.46297259725074,D,D,205.57968297222664,D,C,-53.132881833012014,-53.325387925263946,1
Veteran,64.34036315310058,D,C,31.209957796654397,C,C,101.52428626915118,-43.20704681401003,1
Veteran,37.62823482593088,D,D,-67.6364094163278,A,B,-272.5680999319894,-81.54054259079341,1
No,-84.3662400883747,E,C,-108.40030174198428,D,A,-31.379423016274426,-14.294957275878376,0
Veteran,104.96402114672318,B,C,-10.410471017292371,C,A,43.209981779008025,14.710453167447323,0
No,35.63332876277082,E,E,165.97884961337846,D,B,-72.89950769370608,64.08559188500192,1
Non-Veteran,18.58252317646425,B,C,-162.2640396611967,C,C,-119.98791695995652,127.51028042505554,0
No,62.23190519432262,D,B,-93.82685679007554,B,C,185.73492653916773,-134.18356952629478,1
Yes,76.27723158884298,E,D,8.102042811220752,E,A,-117.50205085218388,30.422318540935876,1
Yes,-75.62344262242843,E,C,54.3240222933757,C,E,7.473826685651122,78.88424841026526,0
Yes,-36.97113078225872,C,E,46.541990376371764,C,B,90.65932106042554,17.89082936735122,0
Non-Veteran,-68.30577992288758,C,C,-63.17020514158609,A,A,-154.53481029062064,-13.214007759348242,0
Veteran,113.81905420873053,E,D,33.5656346575234,C,D,-86.89140340197906,-71.47733620169937,0
Veteran,100.40184470924747,E,B,13.958657666379146,C,D,-59.42628028567308,135.40960334853554,1
Non-Veteran,-228.85782140211336,B,C,-5.750730067275332,B,A,-102.9625193129477,106.19946043367618,0
Veteran,-16.856656359275203,C,E,60.835405403628705,A,D,-0.9807913031747545,50.76183855518765,1
Yes,-21.106923269944197,E,C,30.340045087406253,A,E,-10.82300769770972,82.57820401149297,1
Veteran,-91.88446916570382,E,B,-270.1859179430324,D,C,-7.01115251559917,17.603376125919343,0
Non-Veteran,-16.671886155967023,C,C,-59.52375596954307,B,E,159.7150158686172,-45.82663947640374,0
Yes,-40.474907450620535,C,E,-37.92677443770188,B,C,-28.781676417055923,156.3667286260481,0
Yes,0.09800315955641166,A,D,48.22720934359401,C,A,-43.503430365080256,70.47997282310857,0
Non-Veteran,37.713843093026775,B,B,34.61649536543266,D,E,-107.88375464979518,-47.698260524446596,0
Yes,105.68052064249676,E,C,70.12626157666917,D,A,-98.13045336939268,112.19190415542491,0
Yes,-10.615012077664607,C,E,155.33250677008857,D,C,73.55896219408376,-122.97316494348695,0
Yes,-293.1580482350203,D,D,-41.30760971331774,D,E,143.6823940797418,139.1194862487099,0
Non-Veteran,72.03726436760569,D,D,-57.21055360633702,E,E,-35.28361185044917,-66.89241287766731,0
Non-Veteran,-15.626027317249413,E,B,281.8227813194248,E,B,112.5755292742346,-228.21015729005282,1
Yes,-124.91251961978986,B,D,-228.3782466804952,C,C,-140.02846084976153,-247.08383891405538,0
Yes,-183.53154016468497,D,C,-163.70262017543715,C,E,-45.62988738099755,40.86151797112173,0
Non-Veteran,158.71630360324963,B,E,110.16753189584878,B,C,-44.882280870258064,-90.17318479841163,1
No,-49.66577765689601,D,E,-161.2666864985292,B,D,35.49945477273473,-222.48831082004017,0
No,94.0275345232147,D,D,-13.334718521659655,B,C,84.5332956691751,-0.12985554624554732,1
Yes,-40.675052009264405,B,E,97.02179000629613,B,A,126.18615205583819,-102.79655629877308,1
No,19.309154105372816,C,E,328.2236684872476,E,E,74.72160401461166,-82.33607708164573,1
Veteran,81.17523122004125,A,C,-69.98969934581393,A,B,44.89823871072087,-9.88010198217201,0
No,-42.24191710404043,E,D,-44.79075276923007,B,A,72.89608639809629,-120.83346631986731,0
Yes,-186.85365412178726,D,D,17.560757229493113,C,B,-49.373744775551465,-27.15367237636307,0
Yes,0.14852448596268403,B,B,84.53551575378818,A,D,-83.42278808017129,95.120111539018,1
Veteran,-115.11339192595219,A,C,-7.623145392025096,D,A,-26.30319577964749,3.2345379795638474,0
No,-125.62255387121853,E,E,-285.80390815610724,A,A,165.49292537215024,-158.994458577848,0
Yes,22.868494816524567,A,A,-73.49531183628336,A,A,119.59191558507662,58.07634251236923,0
Non-Veteran,25.524434602626446,B,A,109.63112601381053,B,C,54.64303014146896,125.47713694738636,0
No,68.14223400249708,C,C,67.21844950604957,B,E,23.238554998888215,10.775955223686285,1
No,10.81794061942877,A,D,-9.404526655625803,D,D,-16.777281605719356,-145.11762369396644,0
Non-Veteran,152.7022203565926,E,A,-21.765676621869872,D,E,64.6454634096027,-33.010413763369094,1
No,-242.64926684350715,A,D,-28.840708624598665,D,E,8.946452921105113,16.22693389140553,1
Veteran,0.8456077037303528,D,E,-76.2167235250662,A,E,-51.607240165096236,31.843207521272287,0
Non-Veteran,57.56607171531824,B,D,103.61826047961678,A,E,-92.62097553942232,-140.71627033520377,0
Veteran,-60.661123205221024,E,B,-155.61556687551587,C,D,-81.7670844551319,14.467041869315672,0
Veteran,61.87443445160239,D,A,33.98868260739475,A,C,-184.16068033302244,4.9161081651278735,1
No,-66.66255670256704,A,D,60.72010397293636,E,C,-196.0833681070757,77.07326676730722,0
Yes,-21.731453852004492,A,D,-39.94846649599603,B,E,-91.87692776331183,-26.948832615695768,0
Yes,8.931098969387373,B,D,-110.90204635569339,A,D,36.46332815063511,-14.774125552793022,0
Non-Veteran,-103.44410547482386,C,C,33.58443782818125,E,B,196.8632040192319,131.3497813101484,1
Veteran,-36.552406495215436,D,E,-61.466188800238264,A,C,-203.33470278498106,43.44198652859303,0
No,-5.681823425862557,A,E,-77.83218893500032,D,C,-7.587931547894438,148.3490395014149,1
Yes,3.160130294305332,E,E,-58.90261795661201,A,E,-64.17139255272495,81.95860294334273,0
Yes,-68.05210074070345,C,A,-155.64343404307525,A,A,185.42773440619462,-120.06494363117423,0
Veteran,-51.236598775963884,A,C,23.96135773228813,B,E,-113.24372773201614,161.80965862301287,1
Veteran,17.779008581745607,D,E,61.235656941847026,E,C,49.9677243137359,186.66563556503456,1
Yes,-81.38651974600438,A,A,5.1697121824270225,A,D,-41.874742070405766,-135.934542271002,1
Non-Veteran,-47.13261641844605,A,C,89.0174409010926,E,A,-32.995064935479334,-115.92285938729279,1
Veteran,-43.45859903130122,A,D,-16.769820676639068,A,E,77.79822305109185,-15.600716568973994,1
Yes,28.97868844220669,D,B,-174.97630804116883,C,B,-187.06596850628813,72.26927436039078,0
Veteran,66.35116736177011,D,C,-241.0381263735533,D,B,2.5122852565794083,-35.62486694923924,0
Yes,109.8031060960426,D,A,-41.400656205581875,B,E,-81.85725630398679,-90.8068056069821,0
Veteran,-64.42052502727793,B,E,-63.20387575222522,A,B,61.25828275238735,48.25203425650608,0
Yes,217.51087188511326,A,E,118.20384273244386,D,A,-95.46526329766263,51.35287633789511,0
Non-Veteran,243.1189742007572,A,D,-68.75987510637664,D,A,165.51841578651965,-96.24565910060257,1
Non-Veteran,100.54959311994037,B,E,-27.843676935569324,B,B,65.63348052393899,13.730280748314893,1
Veteran,-71.89301514883,C,A,59.826289145290104,A,C,227.34988382938295,37.56078573411685,0
Veteran,168.4931179626465,D,E,-49.769009170644026,E,D,4.412840654452415,-47.00665854940399,1
Non-Veteran,-137.47445475817847,C,C,-89.47221510548033,B,C,-62.39722529450077,-44.199818852222556,0
Non-Veteran,-241.40851329296282,D,E,-80.81152043199226,C,A,19.85619180279903,-88.2990244872405,1
Veteran,-17.88022403934189,C,B,-37.897838831387595,C,B,16.141872604120575,110.14429542901499,1
Yes,-37.65569477173264,A,C,-163.94132207570385,B,A,-20.395040093240226,74.46132801850072,1
Yes,-29.884349788577815,A,E,-157.9758831959648,B,B,44.262268870468446,-32.264543535864036,0
Yes,-49.295884597330755,D,B,-182.88896728138872,C,B,89.90461298691402,143.50822646583282,1
Veteran,83.7524336923093,B,E,-85.27672166810328,B,C,-101.33934495731462,-102.29831109677122,1
Yes,-18.0904346832505,B,C,-10.652218788550035,A,B,-14.227888775264546,-126.39838953281155,1
Veteran,-122.98768725029615,B,A,-59.177717161050836,B,A,81.65735163552002,-85.69452650045862,1
No,86.81120667121158,E,D,-60.0797452845946,D,D,91.59289078295501,135.89758629231636,0
Veteran,-87.9522177188181,E,C,-12.055211187853239,B,E,-15.98520807059878,-83.62269074001375,0
Veteran,28.56924683786118,A,D,19.46844050358097,A,A,-10.244834004531882,43.88448879447028,1
No,90.22933385407312,A,B,-10.52990681474619,C,B,227.79117909068748,-100.42607817233223,1
Veteran,21.507858141338488,C,B,155.12626771483485,D,E,-16.259276431479314,74.32696910755878,0
Yes,24.238112659319068,C,B,-44.50385516609629,C,C,85.44796421201968,-78.81731781268869,1
Non-Veteran,41.470360053409834,D,D,76.17242608527025,C,D,-55.282406543709705,0.5998132049533562,1
Non-Veteran,124.95342990873499,D,B,85.90504654795622,D,A,-93.11213403679669,-59.48519965279097,1
Veteran,222.83274823503595,C,E,-208.81582981129054,A,E,-27.935118666345982,165.71049550173234,1
Veteran,33.663433531631455,A,A,58.649734122123846,D,C,118.95521992294915,137.7511070664673,0
Yes,110.65054493145902,A,D,-72.64110445806362,D,D,-159.52121121317003,-63.77040399301518,1
Yes,-21.347828983781326,B,C,-44.71594543339491,A,D,16.34560316829082,-161.86141067190235,1
Yes,4.285477193638652,A,A,-84.04901830876845,B,D,-45.06710334483671,-163.35291410607002,0
Non-Veteran,-153.10426018768973,A,D,102.85413036608738,E,E,-65.07784292261458,-91.46378672317672,1
Non-Veteran,-97.27102057309855,B,E,55.196154727116124,D,B,50.73804855766285,40.66808111116788,1
Yes,-37.910918857994936,B,A,-146.4496575871013,B,E,-4.588792053154038,-24.226606981717115,0
No,-14.138973346620611,A,E,58.09260070217038,E,D,-125.35266113926933,47.10697950421148,0
Yes,0.7135971282366909,C,E,43.903020255673404,B,B,-95.83165749142204,-35.88423685222962,1
Non-Veteran,-85.62068369750439,E,E,-1.3879333107068892,E,A,-173.91340946644388,-4.073030890557421,0
Non-Veteran,-81.6887416752147,B,C,116.71228595551126,E,B,237.12234612910024,-267.44021698621657,1
Yes,103.01175092266364,E,E,-115.68062087709585,C,B,103.42872109537271,-182.06054270468454,0
Veteran,10.53927532229836,B,B,-52.99108452350314,E,D,-48.62519761275954,-58.60103682230737,0
Non-Veteran,18.745878490645424,B,D,-184.6804993947591,E,B,-72.50228455149988,11.55665345532237,1
No,-47.135969020239614,A,C,-39.15766259369921,E,A,162.48034658325196,78.24012994808132,1
Yes,-20.36751811484708,A,C,-87.0401728762928,D,A,-22.855216618907857,-9.433581427818675,0
Veteran,38.48533060392466,B,A,83.46529226007735,A,B,31.707302960689333,-110.21036623869493,1
Veteran,-46.23292441061765,A,A,-25.78697202074187,B,A,50.82745666352287,-158.00445635301932,0
Non-Veteran,36.45402587987723,D,B,-98.23081411566739,D,C,-160.2259546486629,3.754835447971763,1
Yes,39.705992139499806,A,E,-185.4255597040864,B,D,-182.78408481343666,-152.53331843581586,1
Non-Veteran,-188.77489967811408,A,A,8.228966893423783,A,C,-195.11420665111453,101.41293368171813,0
Yes,58.83635573746484,D,D,220.52071745221582,B,E,34.27972024941239,-50.00895572373594,0
Yes,131.3538377391824,C,E,234.22745253151317,E,C,50.10008288007275,-68.99668472149644,0
No,69.91749391914817,B,E,-39.50557874657722,A,C,100.62096852642661,54.794657744174394,1
No,18.04126280994106,B,C,-67.29322060841676,A,E,-116.93073577180506,-43.36118944935821,1
Yes,-9.181514420364966,D,C,1.8147796374998058,C,C,-40.503792335978844,91.25774939719041,1
Non-Veteran,59.155144861465125,E,A,31.298957203539064,D,B,-58.13280486890457,-7.392455325324246,1
Veteran,-54.79637499500234,E,A,-27.85872300374782,D,E,-34.891324348622035,-53.36357494377365,0
Non-Veteran,61.54439320924743,D,B,10.60354967832582,B,E,9.29254489474303,-89.03524263264951,1
Non-Veteran,20.146117396309425,B,B,-87.02341045630224,D,C,175.6280304031736,60.95084499837049,1
No,12.992691790868664,B,A,-186.53114657114912,D,B,-113.50164073407878,-159.52711249050103,0
Non-Veteran,-38.37526793833649,D,A,-213.7366801883517,B,E,87.96294153683382,-24.942332073182335,1
Yes,-94.68666921309689,E,B,21.425714600895958,D,B,-202.5993711274353,-149.71759576565773,0
No,57.1319894479957,C,C,41.91587622971584,E,C,32.25025670228946,-112.25350907438734,0
Veteran,53.88301519786479,D,A,-95.77762359158356,D,C,15.476991298657472,49.41207999274381,0
Non-Veteran,23.780563859945282,B,B,23.33537617208181,A,B,-21.851412400102618,-307.4591616236282,1
No,-219.58239622545156,A,C,82.06143798088176,C,A,-138.84455207365954,-66.70799107982809,1
Non-Veteran,-33.065986051374786,A,A,270.0687240132813,B,B,2.4119923328027766,-53.150438599449046,1
Non-Veteran,-189.90407936074413,E,A,116.4209990733735,C,E,0.5009289949709179,182.29498887408567,0
Non-Veteran,30.457844840023956,D,D,133.95826345789462,C,E,60.47309887185626,74.24248699461579,0
Veteran,48.590857152831816,B,D,51.950028957783005,B,C,40.113198727974755,132.22600275044587,0
No,251.29411570637185,C,D,67.9297340971974,A,A,110.6214044989553,-45.5560085755625,0
No,56.40775908876016,D,E,-78.77673725651864,D,A,82.83380823613628,60.5095026407607,1
Yes,129.36313050153544,C,E,-115.10293062551385,A,D,-322.4107814326732,5.397462888426465,1
Non-Veteran,25.218873171382732,B,A,-27.671227854980952,A,B,-4.722114374960137,-119.61868731009118,0
Yes,-159.71048525409708,E,A,-85.88729788650315,B,D,-111.70178484630537,-18.58058363140479,0
No,-100.1944450186652,B,E,24.537446723315405,E,B,-5.328557275860347,79.71474551562713,0
No,119.90485692013601,B,D,-89.87821251765043,D,B,98.55960718128942,120.70973347913663,0
No,-28.965776817629198,A,C,-39.6731410021899,C,E,-98.74300423013956,102.50142524460463,0
Veteran,23.508662425658077,B,D,23.789133611945992,E,B,-145.50065694165227,190.16125166922242,1
Non-Veteran,22.724495430572556,D,A,35.57426362790943,A,C,-69.94216361745363,-92.90142091910597,0
Veteran,-72.55006276996575,D,A,-67.07436205178358,D,D,-83.86125575257542,-67.04988738691885,1
Yes,39.8258800545756,A,D,131.88116901905323,E,B,-133.75314516384924,43.497172858450845,0
No,153.18019898640435,A,D,-39.047841540845326,C,C,-7.232520776445583,129.40676419463006,0
Yes,111.18755739405964,C,B,11.946509493801624,B,B,-304.12756655859465,49.80941688371233,0
Yes,-89.48037309222092,E,E,62.468765006023894,D,C,-174.1048942998413,131.78677355897918,0
Non-Veteran,-80.68664573734632,B,E,-130.41664718328093,A,C,133.91168219368151,235.58417298403876,1
Yes,50.08269940559743,C,B,-24.643528849445147,A,D,65.82859701475967,59.21139415157183,0
Non-Veteran,-302.5953134547053,C,E,17.57712388356392,C,B,94.3383673131517,-28.661957246183604,1
Yes,-84.98889987090281,C,E,45.333612678067425,D,E,18.713390989196423,11.013979239233606,0
Veteran,116.49874587246501,E,B,48.032693920793825,E,E,5.136121537607136,-8.975663894050514,0
No,75.52692745116268,A,D,-72.32209724277003,C,D,62.310038459761486,-47.327480184527936,0
Veteran,-110.42715731119029,C,D,28.14122065912656,E,D,167.54618864175305,169.5081951650723,1
Veteran,-3.0991394465403537,A,E,48.8139566810553,A,A,-32.160755316245584,-35.125813826610454,0
Veteran,-30.265499291322495,C,D,246.66468564044214,D,D,-79.66322446465207,-89.46806982981157,1
Yes,95.56024638343604,C,B,14.396003944581073,D,A,-246.6541980249334,215.16839302562389,1
Veteran,173.13103051092818,C,D,51.1199775371893,E,C,94.09363896316006,-111.0761426469841,1
Yes,-196.86540444176146,A,B,-0.8870768481611289,A,D,-45.04318183936203,75.40350726877271,1
Non-Veteran,100.86545795910699,C,D,43.52712298366586,D,B,-54.90827358051313,224.2492688545175,1
No,-31.933019432155113,E,D,12.305002175097345,B,C,-150.6028280943311,0.03963049838745427,1
Yes,70.23028884378853,E,E,60.01743166137115,D,E,57.990682584075934,8.147691881713868,0
Non-Veteran,-23.519720017616024,D,B,-64.63755568050237,D,B,-49.445620428327686,-48.49637847756305,1
Non-Veteran,184.79573544602096,E,C,20.669963559174064,A,B,137.5519873502036,1.7477465834016364,1
Yes,19.3938927360141,A,C,-51.932802832522576,D,A,-15.991926457273292,181.27481898163538,1
No,49.560455413840955,A,A,109.63599170063058,E,A,69.92473087480785,-90.3799974893975,1
No,-8.29179852411267,B,B,-109.77360736652312,B,C,-79.89183541654683,-56.815431093828636,1
Non-Veteran,-89.77916737464153,B,B,-61.17135714017047,E,D,24.16308563961735,41.75807054314543,0
Non-Veteran,73.34186578906198,B,C,254.32196821870622,E,B,-91.01257440091682,96.1570229160028,0
Yes,-154.4525955357589,E,B,-1.9350500220804423,E,C,-130.79775538944946,-109.2467744442112,0
Yes,-157.323822980268,B,B,-32.50578109584239,D,A,-101.01331235730657,9.931890940808145,1
Non-Veteran,-136.3765027983311,C,C,231.84064189820094,B,B,-1.960839953438322,5.385423533753735,1
Veteran,-177.98620292309667,D,C,100.77308589909836,D,A,18.238371026737617,16.598764829954998,0
Non-Veteran,-59.87519742255659,E,C,152.54556337681723,C,C,-49.657003999409106,189.08384415177972,0
Veteran,127.87229355819521,A,C,-42.157066966220306,C,E,25.85878201751631,63.03995667022024,1
Non-Veteran,-59.72113045784728,A,A,-79.60170691149057,E,A,-47.33430393817211,-45.271221964160965,1
No,-19.286904714764475,C,A,19.133133176479404,C,E,-110.52102699977296,-79.97093318141924,0
No,-112.18629677406875,D,A,-84.5533880630814,E,E,157.10735955834508,30.70524750806072,0
No,-99.28807878866029,E,D,-18.75249031678781,C,C,-124.67732729590917,31.84484566645186,0
Veteran,-34.70219463114363,B,A,25.48771633229728,D,A,-102.59051133181391,198.49365910826688,1
Yes,153.57120066097923,D,D,-106.30355991612002,C,B,20.683298711347586,127.94904839944216,0
Non-Veteran,-86.38533123411142,A,C,0.7046102130606395,E,B,22.613512374079157,63.117728225169124,1
No,-25.679916520529662,A,B,48.60726853637109,C,D,-137.66477887606283,-0.04624184626293743,1
Non-Veteran,72.2081765660511,B,A,-81.06540649759216,B,C,88.94641930370484,11.161711954792734,0
No,10.091067978657177,E,D,-34.918950433482365,E,B,-26.77487795064981,31.765355626018906,0
No,153.23968927523154,E,B,4.5974533027105196,D,A,-43.9980681662618,-33.00165015612754,1
Veteran,32.30353726752996,A,A,-56.58807442422753,E,A,105.65770603859504,137.42007558049326,0
Veteran,-11.039096994906512,E,A,-83.7731358269113,B,A,62.33294925269664,129.20067461609258,1
Veteran,80.34743168206599,E,D,152.0152788282668,E,D,3.102295027688013,-96.26771612761318,1
Yes,-148.6942591196258,C,D,-79.63886927907822,D,C,-79.90059160911434,-56.959580618900944,0
No,129.47154353523518,B,A,-118.6414206760728,A,D,-55.67089984779115,-114.45256324207485,1
Yes,-94.5704299682621,E,E,-148.88717557080054,A,C,-151.72393137714784,-62.18317545102822,1
Non-Veteran,-8.99943425251741,A,A,-37.16434570622356,B,B,-60.66218449853133,31.79007758419744,0
Yes,-122.33803644712138,C,A,40.683964352329546,C,E,-71.59069692504764,23.50148676993833,1
Veteran,-157.6614931729012,A,C,-50.3481866099707,C,A,0.6494457794892785,-108.02698824409316,0
Non-Veteran,-143.85522369879905,C,E,25.297997648032855,E,C,-98.91776196684663,110.72979169292823,0
Yes,22.12949950847959,E,A,133.46948626399262,C,D,188.2907837664934,-57.79556767205397,1
Non-Veteran,-86.59051943286174,D,D,197.77292635997662,C,D,-116.46351432277599,-26.95838989832737,0
Non-Veteran,-141.85091613741528,C,E,26.211127824170465,E,E,-78.25347098541322,-1.2457275700619443,0
Veteran,-3.2103573273685098,B,E,155.12806058166325,E,C,26.902973489613224,-46.082599425260106,0
No,84.05658363071666,B,E,-58.51553517582491,D,D,7.360916964582046,-22.651220289731178,0
Non-Veteran,-146.706900208561,E,B,7.27093617985849,A,D,75.49428753031438,-54.50899392379955,0
Non-Veteran,73.86071971294955,D,E,-129.76088413563744,E,B,-22.243356501131316,-78.24917833168907,1
Veteran,-3.927662547514944,C,B,106.24063505788585,D,A,-52.13927952950515,18.064608013937562,1
Veteran,96.44149297084074,A,B,-146.8822740322366,E,D,90.15699720699907,-148.41000013278034,0
Veteran,200.85007367021427,A,A,-102.6814145688973,A,C,95.9190992360931,109.07579062413969,1
Yes,95.39848232074894,A,A,22.853525544392905,D,C,-28.92605371628376,-7.465939327139304,0
Yes,-49.52345847011955,C,E,-25.782069596955033,E,D,-68.46995283627902,91.71860715624555,0
Non-Veteran,-135.27540268096493,E,D,0.464888013162357,E,D,-31.17044716073792,-125.03324756941032,1
Non-Veteran,95.64991741357164,D,B,14.757594519336347,C,A,-143.52639602147195,114.73994663085745,1
No,-39.117112101982634,C,B,14.630342911227231,E,C,17.7063072242393,143.40366731181405,1
No,-149.83582028241344,D,D,-54.112003024086206,C,D,65.44647610851244,-73.69784708870039,1
Non-Veteran,-146.72551219452455,D,E,-146.46811231529003,A,A,34.7444288580793,141.58055018644055,0
Veteran,-53.434583369346164,A,B,-111.31281096070735,C,B,23.854266535823683,1.9576835760877038,0
No,15.603243227355811,C,E,51.29303137443492,A,E,87.0461613009743,-10.200678237182853,0
No,-46.536342234626176,D,E,103.53466260286395,D,D,-75.8925334979854,-74.20257687235167,0
Veteran,95.85563048738085,B,E,7.1453269671585815,C,A,139.6559673562415,-77.70368770510152,0
Yes,61.51544041925743,E,C,98.19814810676726,C,D,4.830510321099438,69.19948491041762,1
Veteran,114.94387080436994,B,C,87.19788413455345,A,C,-61.87649885375174,68.98705360374998,0
No,118.78043346088722,D,C,3.806967177320533,B,B,-44.96348878849299,-23.185793914067638,1
Yes,72.14370137561117,E,A,-28.523567479652296,C,D,83.86369494535691,73.90578531421271,0
Non-Veteran,-170.68698650193906,E,C,62.32847724377951,A,A,-55.84864926625887,38.08193431022895,0
No,-37.11582101522262,B,C,204.09650914446283,C,A,52.1459483028063,-45.963204369725524,0
Veteran,160.88769326936875,E,A,59.14400930997953,D,A,-113.87677783295065,170.5975436967424,0
Yes,-58.33089027991857,A,E,-67.86688438209802,B,A,99.04641923391863,38.38156622968023,0
Veteran,-72.81419647918003,E,A,88.63671339477686,E,C,-49.80410486439877,-167.65855680977774,0
Veteran,218.83652270400634,E,D,-17.303113112060316,E,E,63.92980062040029,18.144609315004743,0
No,-63.09571676070605,B,A,-34.91002761386216,E,A,-159.54831561010946,216.90500821123538,0
Non-Veteran,32.262348164908836,C,C,235.08946789680869,C,D,-138.63631396822885,-25.073060397339255,1
Veteran,-37.01807666253863,E,E,-88.69244462245659,D,B,128.66431636712989,78.07994392878379,1
Yes,104.47076150388102,A,C,24.209062457401295,D,A,-1.0875988149485887,20.142794959689642,0
Non-Veteran,-71.77401747483462,B,D,20.1956377751727,B,E,26.48407189653919,-76.51883400637463,0
Yes,-60.91738426638481,B,A,66.12847789822756,D,B,-100.01198229126543,118.59984060419283,0
Non-Veteran,-12.309052941643879,B,B,-152.39742475163408,C,A,128.09396961655264,80.78666372574891,1
No,-7.0460218726400266,A,D,-29.373682049173865,E,E,86.68284251808282,-39.98638754807403,0
Yes,158.80130056067514,E,A,19.866515111551767,C,B,-28.80000549454418,-36.17141897112571,1
Non-Veteran,109.867065903788,D,D,-36.62189557618537,B,C,-41.35250169262225,-81.04272810009995,0
Yes,-95.53356722361757,A,D,156.91807867897154,C,C,100.25532490626273,-117.73287574850468,1
Non-Veteran,-3.2905582531949493,B,E,-98.70917980942802,A,B,-6.942425898010152,9.246604925868949,1
Yes,12.564170784107887,E,B,71.45207198216006,D,D,178.4067599570123,-41.53691441236513,1
Veteran,-17.83188446198011,A,B,103.53717045149911,E,D,-248.69392605468255,-154.8196587666988,0
No,121.48271129682149,A,B,-23.725717904643375,B,C,15.541082355172867,30.919810552598253,0
Veteran,83.47653227593098,E,A,91.70075751553473,E,C,-11.1465054157081,-5.652257554334074,1
Veteran,86.02024130921961,B,A,22.820618129769755,C,B,24.62714578241351,106.15747997407806,1
No,70.84181726170618,D,D,-80.17513087833287,D,E,-1.8778128961151248,-155.51069412888702,0
Yes,-212.55976811896332,A,B,-87.87411735436105,E,C,191.0930209065442,-71.20593350032593,0
No,186.84209106905885,C,D,4.635191545683691,D,D,197.35712580563393,147.27893387124345,1
Yes,182.67907149520386,D,B,6.977282711394062,B,D,17.64593640851169,-91.37968772069335,0
Non-Veteran,-138.62947925181226,C,D,30.533397630201232,D,C,129.79962325152903,19.522453090379635,1
Veteran,-158.41576536383712,E,B,60.05485916160458,B,D,-54.70561319619559,-61.277985058131875,0
Veteran,-73.0717706273305,C,C,204.91782293837554,D,A,-69.94992091053668,-34.758719794704156,1
No,-96.31256889882226,A,A,97.25955566073196,C,E,-27.867432605425428,-20.015103415742402,0
No,-125.4790811157128,E,E,53.83876814756555,D,A,-67.11402988624093,-28.528063848260647,1
Non-Veteran,-22.49190283042074,E,D,-59.435495737736275,E,A,50.55567877648043,37.248679633983755,0
Yes,-106.56422830564,B,C,-40.270997279120444,E,A,156.47850914564444,-2.899863276264448,1
No,-150.39652117336922,E,B,-3.5727827874430287,A,D,98.3387774802449,40.27787387432498,0
No,115.69159417271004,B,C,-16.890641335731317,E,B,-34.408848700029054,-7.972869819271675,0
Non-Veteran,32.3464935338115,A,D,56.062019716941755,B,E,-88.82804342496725,157.83387320985273,1
No,142.5199711757061,B,A,60.5979654578908,E,E,-8.991229228101785,243.02682897215826,1
Non-Veteran,-200.38773742837716,E,B,59.050213595849584,E,B,-113.78174370219291,-158.44716819964827,1
Veteran,-5.5761313738519735,A,B,-209.88637423381894,C,D,-55.61205074234199,4.470185615760094,0
No,88.3394234511169,B,E,36.303225154235136,E,A,38.5748657038766,-101.30602913906932,0
No,1.5670570360965252,D,A,64.62886736046714,C,A,94.77470524671313,-3.7254349550645585,0
Non-Veteran,218.94913058199222,D,A,100.08637446843282,B,A,-137.87676442647503,-205.66502599632827,0
Yes,64.26332599656281,B,D,-86.77439812323857,B,C,-206.0998749753054,-29.398961809261188,1
No,46.879876276818614,D,E,-137.49050015041894,C,A,-134.95305402434641,21.22320394117469,0
Yes,50.244358405664414,A,E,-111.6974019988942,B,A,154.33538769805088,-216.41676863132142,1
Yes,33.311030329575715,E,A,-165.01224044859987,B,B,154.4535328405143,87.59152768707338,0
Veteran,-138.19609645305445,D,D,122.80755310380451,E,E,151.82216337500205,-15.956302995192395,0
