Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
32,D,B,B,-187.55244558574864,D,-109.16915573922996,A,-102.41610084830116,-155.44777256468112,A,80.12763427682154,1
54,E,C,A,-2.641982979988542,D,41.74233822356572,C,62.912793428930655,-72.36859166067023,A,-69.68324004385038,0
71,E,B,C,43.578072714843096,C,42.43847022723836,E,-0.8479532296827264,-35.08253667908856,B,86.79172361229179,1
71,E,A,E,123.53093664148503,E,10.532377372416157,E,159.04164182749378,45.207286147162094,D,-216.4144480622209,0
72,A,B,A,-33.03731657251808,A,-6.936567523450046,B,-118.94558648512393,-34.99709419646271,B,32.12103409440999,0
26,A,B,C,170.31853348822168,E,39.58026088844611,D,137.01757359217464,2.6272279148972624,D,55.0278495824214,1
71,B,D,D,46.97018346221226,D,-127.90642127194873,E,-8.318738938857386,18.389565491447186,A,93.03079258069327,1
38,A,E,E,287.06023210788146,E,-117.13430362175296,D,-116.49381504275473,1.1670366820069313,D,27.02735233044576,0
65,B,D,D,31.411170779228765,C,-14.464710877160607,A,11.575473146980073,91.40201967761826,C,-169.64146480506014,1
60,B,C,B,179.9728010535713,A,-92.63430213947956,D,43.13920076286325,-113.2502827315607,D,84.78730424916073,1
73,D,A,C,-18.732068223413194,B,18.011174841130025,A,-5.0681320125186415,138.2940642055859,D,-88.02358182306482,1
34,E,E,E,34.28512891405521,B,-74.40071056518744,E,-44.34344725574633,125.38670808062156,E,162.26921420814728,1
55,C,A,B,-210.98218919999985,E,-159.95102100497206,A,84.64855112201775,-113.79524167813983,B,191.98249601684913,1
51,C,E,E,135.57725139372133,D,-235.684297461977,E,-143.90164191931675,-135.53474738738262,B,-46.82339477691487,1
92,D,C,D,75.4639923133848,D,-24.34569616585899,B,42.40090512401657,54.873247478501085,C,-165.03565910223378,0
66,D,B,C,-15.113396734762178,D,63.882236388037015,C,164.932815631474,-50.853879957019444,A,44.70010894942934,0
51,A,C,C,100.43178823461145,A,23.32286643994854,A,-26.21755034868403,-288.79958802195904,E,-218.78084046539317,0
61,D,A,C,-95.045980402646,D,239.51144125219375,B,121.12295613417896,40.1553400576549,E,12.074141557232686,1
78,A,A,B,-85.40781199162795,D,-254.15520791161313,D,-102.98561051195266,38.80391941422068,E,-103.77814997623751,0
42,B,D,D,-29.872744900825833,E,-12.829564010255218,A,64.83001657462783,16.459482553996494,E,2.595702694698334,1
21,C,A,A,-20.612704463820176,C,-64.15511986124173,D,25.9044393751824,-34.62234901389529,B,156.51324885797177,0
18,D,A,A,-71.49951308809186,C,37.69032994755132,E,193.24603528675655,-54.247024156431856,A,1.9773856401991914,0
19,C,C,D,43.793491038481015,B,20.22189889735266,B,-52.15303154916153,8.908960814097712,B,-25.544773674747685,0
46,B,B,B,171.51806034154643,E,-135.17833040157302,A,55.55188370627605,32.8426966875777,E,-0.0564244473873549,1
85,E,E,C,40.441207241577615,D,-44.312988952933615,E,42.521843308343534,51.794627464427876,E,121.80666622848102,0
93,B,C,B,76.85969742631703,A,-117.43267728784197,B,49.26876364037255,-18.167317463256534,E,170.15542043243778,0
36,C,C,A,-15.969193344478033,C,-80.1259713502586,D,-75.01675192828245,-43.881485648588395,C,-58.486282090395704,1
78,A,A,B,-211.11792247256142,D,-54.21967054278218,E,66.15472877987862,-97.88261308312735,A,17.337860677831916,1
31,A,C,B,152.0748664536196,E,122.80893387806783,B,-44.99025232385282,-53.74357432587572,E,-255.33779019557494,0
96,A,A,A,-106.10172161304749,E,49.8830001360921,B,112.3558732879965,59.931128719592806,E,6.285833209821205,0
35,E,A,D,-297.71548529261287,B,-158.20823292567414,C,-7.078453673511062,-140.2776456934522,A,-129.93039338030863,1
36,D,A,B,-43.00593172914085,C,-45.86936571471833,A,58.2858851075911,149.9031384678584,B,37.63116342412201,1
66,B,C,A,-178.10753903762637,B,84.50731795042358,D,-81.05882139116706,114.1280708964753,E,61.71626852275743,1
93,A,C,A,-49.65763484961769,B,109.74931655946145,A,175.94294079553634,-178.38300256417966,D,-93.81791138967421,1
34,A,D,E,157.4046841285543,C,-38.101698662729966,C,-250.35347401995347,-8.323664867712223,E,-55.2381445869646,0
98,B,B,B,36.986038138272995,E,-125.6262632726217,D,85.31150600517529,50.835184533469004,C,-38.46308644487787,0
61,B,A,B,-19.609572859681652,D,24.56491740761763,C,26.1386476236927,-74.98547608164554,A,36.61266664939502,1
63,C,D,C,151.12940212288558,A,14.847304101683322,A,-104.49496366549789,69.23074241888976,C,-38.09847175841162,1
54,D,A,E,-266.8293017962948,E,-115.72910061879524,B,33.7112923758106,-202.69524696970262,A,-41.949890149435284,1
83,A,C,A,-76.53120636660886,E,73.10337718665134,C,-111.55536868662523,-70.65694846507434,B,-67.20045740523945,0
89,B,C,B,88.00362777290164,E,188.92187729977312,C,46.43988015415381,30.851157566752903,C,-59.516024450550276,1
88,B,D,A,-138.36739041098247,B,12.578500868572313,D,-17.63649144481683,-105.391947267337,E,-2.7861835035390694,0
46,C,C,E,-130.43592685930682,B,129.66346765585394,B,-70.60551036767858,-56.18100364042081,D,14.929046197361536,0
54,C,D,C,-78.78712096833141,A,60.01044016352252,E,-199.6121377567547,23.83022662769307,D,4.189506720984546,0
40,C,E,B,78.3235601590743,E,-13.682136457633586,C,118.74275978242856,5.9645700629075815,D,74.95661312043534,0
36,C,B,B,34.56432635307113,B,84.2508865705905,A,-60.807865628445356,53.671870492733774,D,4.68990936955626,0
71,A,C,C,190.4751265296778,D,60.07466309009707,E,55.83359367176115,173.59603135862588,E,85.0609891869963,0
35,C,C,B,35.31461752231761,E,-28.619030344848884,A,14.602150335865979,30.698023632278883,B,106.42042745996538,1
53,E,A,E,-73.29498977063795,D,-33.122816139890254,B,96.20613534365245,23.08646212881938,A,68.17097095871716,0
75,B,A,D,10.252619537295935,C,69.25313615050882,E,-17.040608489441905,-112.22822960204479,A,105.34854736838946,1
84,E,D,E,89.48855618888915,D,76.49245409883689,A,144.77633822254313,-157.1344405748486,A,-124.39637292828678,0
59,D,A,B,-140.32047348911135,B,-108.19201705505266,C,-45.510944494418176,88.61104696027164,B,28.26730454968945,1
66,C,C,A,-111.66087086211722,C,78.17299865949732,D,21.28810152037478,-31.888134269426295,A,145.73387474679106,0
95,D,E,E,4.042571787559031,C,-3.985216192679027,D,-60.33448435810688,12.945239881803072,E,58.67305225613377,0
57,B,C,C,166.73467588370787,A,36.918718465552665,C,-37.4859570598062,-75.04443500244601,A,68.12997419184683,1
89,E,B,D,141.6617979284603,D,79.86747658355007,A,-10.39932358371493,-58.22678283761484,A,10.231597886937639,0
51,E,C,A,-139.69214043576483,D,-29.50502310329126,E,3.6515212551030665,-112.19829256535493,B,18.100661822491272,0
69,E,B,C,46.58694621534865,A,53.234138450735735,D,150.81010571735862,-15.320240875854726,E,-101.01738443552104,0
38,D,B,B,-202.69850079601252,D,-113.60046704455206,D,16.224511320664693,23.239031788092763,E,144.0748823157828,1
99,E,A,D,121.0121716527513,E,-104.76515682897569,D,-65.93340672635777,-66.83070569073463,E,-57.646190273339485,1
59,D,D,D,-91.93912816793569,D,16.748746045462003,E,-74.92069541759228,-28.745065090229648,E,71.12324126502875,0
19,E,D,D,-36.10373147432661,E,-96.5932593058824,C,-50.79519657188711,-177.5816379794084,A,108.05016262483291,0
50,D,A,C,21.442841855561355,B,277.6730509264362,B,107.36528953928158,-82.42441342386194,C,6.168318647937378,0
50,B,D,A,99.52519897587332,E,-45.267271882682024,B,31.642370250111856,-24.781956657493755,C,97.84104192781024,1
24,A,C,D,80.13726540501189,C,-4.26773847808213,B,98.38060420027513,-36.12865194309209,B,-107.82546756254743,0
26,D,B,A,-51.728049122449384,E,-2.612942306191867,D,17.728584790981376,-65.32194405155242,E,101.30150608507358,1
67,D,C,C,-64.64010057787401,A,29.557810819761944,B,83.6239457684541,-9.286363547653359,E,-108.3697082120358,1
30,B,A,E,22.936766238965966,D,-4.017439182458628,E,122.39113696453185,-81.42100802090016,D,-47.04223516401889,0
54,C,C,B,-57.576213945650444,C,-82.00328382974548,D,134.68240798834566,38.60640188327278,E,34.37999783745687,1
86,B,C,E,97.96419020526602,B,129.31895052928644,A,-29.549500603057254,-229.6866707763942,C,-190.86595613579175,1
94,A,D,E,87.8442750780216,D,14.159742351293609,E,67.53354642385312,48.25526415918133,A,-112.70829462978223,0
19,A,B,D,-35.06403973318439,A,-252.32108324229796,E,-35.599112744968394,134.7313495852914,E,55.05848933398819,0
91,D,C,A,120.15810492862006,A,40.51178842911637,D,15.512311062429285,42.18741788085062,E,4.183379658286131,1
49,B,D,C,25.086633568814186,D,-99.95673552393598,D,-209.2825178597901,-95.1163214611817,E,-2.7822722696863917,0
53,C,E,A,67.93402268254621,B,-64.06553788322684,E,106.06647659676736,-20.527255213657533,C,-14.41491499742163,0
66,B,D,B,71.14498355469635,D,-55.85886050591671,C,95.61566523264653,-191.61184781184298,E,105.53261174152459,0
83,D,C,E,75.78445998234162,C,-17.067496306845918,E,-56.745266845038486,-35.18838253864883,C,96.59537440798272,1
70,C,B,A,14.234886742331746,D,69.61329282501515,A,83.54037933584911,11.244350096605018,A,21.751627610011315,1
45,C,E,D,84.3542385466317,C,138.80022992576525,B,-10.735188822298486,115.650458746909,D,83.28361402651822,1
70,C,E,A,-29.570286124668648,B,4.636860233575352,E,78.02051097515465,-56.157096950507366,D,106.7348357643133,1
98,A,A,D,-203.25187995275405,D,67.07681096995265,A,20.94709321786676,-52.81552803320869,A,42.68381110780046,1
50,A,C,B,173.69333723988075,E,140.0702345823158,E,71.89839797706979,56.153582386222055,A,-97.47433690878627,1
85,C,E,E,-112.56661869449273,A,57.575952787356776,E,-29.60330755729818,216.01640153532017,D,109.30363407683367,1
61,A,A,D,-41.11221292324721,A,-142.79212431340972,A,-44.48805759576262,206.00862672581476,D,-34.86824258587606,0
64,A,C,A,-23.468334119646258,D,-71.77529303476277,E,-2.3839189832372427,-0.8229253776278278,B,37.63132775054854,0
25,E,D,D,16.896674270916726,E,172.08286251376637,D,58.70573182175094,28.32915228906482,C,27.47352099403034,1
36,D,C,A,124.93703283649569,C,32.87795957926309,E,54.34034269648003,-136.08541872476806,B,20.762385295202648,0
97,E,C,D,0.5328415944695633,A,-14.642682944257087,C,20.39209694393833,-2.782239261614091,A,-71.66908697017347,0
94,B,E,E,27.882571757994068,D,-3.0641324096905667,A,-137.91160107145234,-45.69744338566076,D,211.69514428797083,0
85,C,E,B,-46.02999485826669,E,52.802231796551425,B,135.86395361609104,-58.01084580096788,D,82.18975479409362,1
32,C,A,C,256.3978606571298,B,-17.379346670379228,C,68.02661105836677,111.18015492025685,E,-118.5557949101151,1
93,A,E,B,-154.82938179923445,E,-146.2433115560097,B,86.55189137779563,-65.05899703474225,D,-17.07993917452622,0
48,A,E,C,-135.65556567586336,B,22.20710897411175,E,76.6117130705351,-8.556132799846857,D,30.86793263209195,0
39,D,A,C,-19.96331014795927,D,8.3069469533753,E,-128.76952567143533,58.29584866629346,E,-114.65782255878594,1
98,D,D,C,45.760369789197256,B,69.97167546435129,D,-122.41549605711397,133.8336322947875,A,104.14657137536642,0
50,D,D,D,-155.52637501296655,C,-22.68469576105076,D,38.71331459994496,-64.4699074560941,E,49.454924630582866,0
80,B,B,C,-46.09997794042916,B,-110.76557589230542,D,186.4691614699098,-118.2657494315267,E,-174.65933794509127,0
52,E,B,A,-186.35085339209456,A,154.8107605892478,A,-109.03002709930851,-86.12554276397867,B,-75.60565611311169,1
84,B,B,E,10.070013132508622,D,-48.67712210589245,D,188.75045559026765,65.48276988887848,E,-23.46767512821481,1
62,D,E,E,-97.01236172558723,A,76.03740508328521,D,10.934738294306227,81.93388154162984,A,293.231980351729,0
66,B,B,E,-108.70845359211249,C,102.15109215606675,B,-127.6513493465879,8.693616067108573,D,34.628877574942265,0
38,C,E,A,57.84029811785372,E,50.48425431196193,C,-118.31234002737115,-45.751164856404976,E,64.77473424236055,1
62,A,B,C,-80.11773360202771,E,-73.4217386277498,B,-117.88906864683571,57.86644314985709,C,0.5169907435096149,1
96,A,A,A,-171.56019405457775,A,-148.0683021812475,D,180.52719106200962,57.74578617053562,B,60.582682389245356,0
81,D,A,C,-49.29054953246442,D,-71.49100453256017,C,54.890355872216546,-72.32288650596875,B,66.27839178719523,1
76,E,E,E,-25.06806260524096,D,96.83102290274745,B,120.58580749126556,66.50311974514258,E,-32.061665576079626,1
26,A,B,C,17.25757797934324,C,77.58946472082775,C,-134.6854983817283,42.37633596412874,A,58.859672149083664,1
46,E,B,B,-118.46238569724431,B,-2.156849841996693,A,-18.25881480409772,97.27832901100241,D,12.6244493584557,1
59,B,D,A,-33.00802936930315,A,111.41487747641337,B,173.00075102788946,-24.3628791495964,E,36.48918344159697,1
60,A,D,B,45.18073252386836,A,135.25599827725898,A,-68.12472495257092,-112.79115713023428,E,-78.09432704169369,0
66,D,D,D,-197.02389060258977,C,-49.89266475426035,C,-116.74854913748757,-82.2507518348765,B,-63.83717794641412,0
44,A,C,E,18.30877330460443,E,-21.08737988213373,A,106.58784234317625,-165.6518689632104,D,89.45582840682275,0
83,E,B,A,-39.234990554034916,A,-112.29426256640672,D,104.75062899852033,15.602530372573451,C,52.614642652727724,0
35,D,C,E,56.67787349998499,C,-27.959915512122407,D,-169.18502885841468,-140.85382414904905,D,-46.84189250272087,0
44,C,B,E,-34.98637625880297,B,-109.10639915279381,C,23.182183401932136,144.30741974170985,A,-81.18653149207053,1
61,C,A,E,181.37391598714174,D,13.251907580162275,A,72.67451518474257,50.498445863703104,A,114.78729601109275,1
72,C,B,A,139.90290415627308,A,-111.85716636583854,D,65.77471035266996,-162.38374873423578,B,-93.9339091264668,0
34,E,C,B,71.41340059628067,E,117.83803468119523,B,-7.821440954409262,151.3842555488351,E,28.20852030224844,0
82,C,C,A,2.9920524097058068,D,48.48009586397591,A,-106.42246195347316,41.9298579251045,D,63.08912496307427,0
47,D,C,C,-99.1293501223039,E,182.4238435095625,B,-67.45586639426742,-15.35214454470763,B,38.4942474443151,1
48,B,B,C,-61.622636936027234,A,43.423133256086274,B,-4.635227996935132,-18.794886004886905,E,-86.0402206294673,0
36,E,A,B,-128.88257746489973,C,-35.346789792285485,D,138.35042023968413,0.9835987901088145,E,1.5166984954576965,1
85,D,D,E,82.00340428775172,E,-153.42621102036807,E,-178.5181661658698,-80.21421343801713,B,96.34746158281992,0
52,D,B,E,39.64936663685393,A,-114.355346567437,A,48.30939640448148,86.79486363474213,D,-32.14405642079514,0
82,B,B,C,39.71725669034705,A,-161.0330105130261,C,-97.14023760505081,155.6652888289428,E,206.53481710071185,0
88,C,D,D,-22.56367945989089,B,188.09174367577268,D,66.59447303654937,-284.69472029135835,A,-21.87127746148045,1
48,B,B,D,57.92860240297537,A,-90.41768618726648,C,-258.2418647714349,-199.81835504585933,A,-22.040877111923823,1
80,A,A,E,-71.45963221570992,E,49.81566688828035,D,195.2766076675455,51.20671204899391,C,-206.6114631285816,1
64,D,A,A,-160.39579115488735,A,-69.41384070837093,A,41.97084147510011,-8.345127710150443,A,-106.54434254332239,1
82,C,B,C,-14.466555889268376,E,71.48439615152196,B,79.68566255456476,243.93155750200611,B,29.48667310739087,0
28,A,A,A,141.29814329566958,E,56.005246404459854,B,161.42762366556065,-11.469677036267143,E,7.939065011170109,0
80,E,D,C,-12.484184138972207,B,-218.0682343928673,B,82.20246936440573,-39.010789176173574,C,-85.52271176753707,0
39,A,B,A,111.12671368278406,B,-82.97699302543532,A,18.89638962853097,93.52945748458862,E,-186.50820756476355,1
96,C,B,D,17.831874400524164,D,-25.216760374260943,E,74.05633780172526,60.860923855825845,C,-5.0593923627295885,0
43,E,D,A,100.26717970016324,C,-7.283482660329245,D,-97.3280188968712,-146.2596015198119,A,-61.59832056388679,0
94,E,C,D,-43.258427787133805,D,17.760302878799223,D,56.765433541607855,-19.323344321330435,B,-105.09574535000665,0
79,C,C,A,146.73071273642674,B,-158.48038751391525,B,-72.05943805833014,-4.70901743998183,B,42.93625051749269,0
25,C,A,A,-7.054763115007397,D,-40.67579259407951,D,-62.53888770686746,-67.31879985780519,B,230.12702764163265,1
30,A,E,B,114.2431417048499,B,-29.51212003086121,D,65.62536230032318,-35.28498346831954,B,11.906992937721938,1
57,A,D,B,150.04151141789407,E,43.70602550623774,D,-170.95708474805934,181.01541279328802,D,33.41930569943837,1
48,D,E,B,-284.6970446462444,E,109.35850738778043,B,182.00496469980936,128.65862961593385,D,38.418879904242964,1
96,E,E,D,-16.760933283954806,A,-25.369811712633233,E,124.88675053189375,-56.32268203628459,B,-94.88765791298437,0
43,C,C,D,66.47629807310098,C,-40.1974015357844,D,-94.57477168175723,18.212897529778516,C,23.051213632273317,1
37,D,C,D,-17.620669768378022,E,-31.590699415070628,C,-15.983728510698064,3.519973557838741,D,56.1192082644559,1
30,D,D,C,-49.054467759108675,C,-49.09555412140493,D,-41.47032674532794,-69.79896747944639,B,52.845023381660305,0
97,C,E,B,41.134229547446985,A,57.76023630993296,E,48.4657050293062,114.12156624912883,A,-4.316387740412578,0
26,D,A,E,-99.2841651820113,D,-243.08437482442523,D,-67.4916929543628,35.82309005424341,A,82.7430765275303,0
65,C,E,E,35.805183501897886,D,8.523380354731428,B,-139.32295767253976,133.92147088880634,A,86.2785773450174,0
68,C,A,D,-16.682410972612562,C,-151.67537156157678,A,7.205996217771446,70.26145035674898,E,-83.60888622391325,1
37,B,A,E,43.4739510410502,D,36.86377518082412,C,-126.87676213012718,128.51363084785646,B,248.1535820945681,1
61,B,D,B,133.94998986709885,B,-82.65786314920246,C,-70.48608097267356,-49.587044319459174,B,-10.794540596360898,0
36,A,E,B,-14.949891056763462,E,59.7029756641741,C,-167.14236658316045,-16.62550941450918,E,-33.923305017394476,1
28,C,B,C,-5.967043356126327,B,10.262091958348577,A,-90.22610252416555,125.27031690868267,B,-77.13073201963353,0
77,A,C,A,25.53419309941821,C,-149.55316385463462,A,176.41028066836398,-175.89516824820188,B,-150.12700843361554,0
99,C,B,C,-107.01540094991371,A,-62.78424825939475,A,58.7124545214008,-114.83867355073612,E,-27.355742613664642,0
84,E,A,E,-77.68705846046635,E,-156.58114627958912,C,-31.05062456559044,229.81394661435513,C,75.27013431967839,1
52,A,C,B,-167.4458339810417,D,-174.77392710832206,C,189.17756734157197,57.812861188571155,D,-66.93264784022746,0
22,B,B,A,18.51684850309619,E,22.326588980256666,D,116.5631803298451,-202.19381435920133,B,-17.633539796876637,1
70,A,D,E,-35.024046372741765,D,129.31902932049323,B,60.25409562514539,80.73086395726361,C,-55.61989799906151,1
54,B,D,E,-9.028822533648112,E,136.43802279157114,E,35.34888462432772,-107.92775110112369,C,-130.25126405212987,1
48,E,E,D,-58.74856111322556,C,-115.72051139929509,C,63.287408294962454,-98.11358011252477,E,23.406694933950053,0
63,E,E,E,60.4584810621656,E,86.24285397765775,D,9.193667836186316,-16.30147255582062,B,132.8271728895681,1
49,D,E,B,-96.33812217775171,B,21.052331237908366,D,-59.119793709403325,42.33790634453107,E,-72.60568203551799,0
23,C,B,C,-220.7057983406275,D,-79.21318142417547,C,45.384584332746655,56.17930354471217,B,-226.36615331386332,0
34,A,B,D,-110.63158192801816,E,-91.55833720379921,C,1.4649806607573999,32.122441855666715,A,38.07167633900665,0
37,E,D,D,63.48405401948403,B,89.21537899508152,C,10.040233929303492,-1.8773405910686631,D,-9.651016458502184,0
44,E,D,B,155.62717482866256,A,23.05269960313256,A,174.6349324100396,-124.72627391112827,B,-90.50546047987666,1
48,D,D,D,188.1925615073457,C,33.80969199220502,E,79.04710268358559,-137.49911129379265,D,-233.5991361798815,0
73,A,E,D,-107.68001367224451,E,43.613919676481565,B,-108.92123214973472,-86.77284127089582,A,38.60986685972059,1
27,C,A,E,-96.01106720989353,C,13.323233369772646,A,-72.01169460220126,-29.21389790085145,D,105.58480549191927,0
76,D,B,D,130.1315548621817,B,-55.94057525519525,A,-53.5818863407664,-184.31288300912783,C,13.641735770309097,1
27,B,B,D,-153.08078259335738,D,-2.46180369607614,D,19.128225308700905,18.673372890597733,E,56.340616740272466,0
82,C,C,C,-43.40331020922963,B,-55.51059133581372,C,10.868230703493523,45.230861314378885,B,-180.8956472131377,1
23,A,C,D,-201.64011660195857,C,85.62598339730198,B,-66.74739875369877,13.298165250969149,E,-36.575639204330116,1
71,E,B,A,108.30181087879423,B,-60.0677355691031,E,60.361544153854354,-88.54368926214592,C,35.45318467509569,1
38,C,C,C,-100.47576701959358,A,-283.20597845447526,B,109.47708380718643,-26.514625738091507,D,-29.917029708242175,1
21,E,A,B,-8.618435336054073,E,-111.16261172843431,E,200.20453530304079,109.15716685526505,C,-136.91167783672827,0
78,A,B,C,165.61273841955298,D,30.93543298711144,B,-82.60834332117929,54.6603031291412,A,27.074774287296776,1
33,C,B,B,-15.361025599893118,A,106.93301741698808,A,-121.9656901492253,7.643547126308508,C,-28.579576143900574,1
78,A,E,C,-135.17974888048263,E,-64.11711970561505,D,-55.62500085137919,-54.098720552582606,E,97.29564173612688,1
36,B,B,E,-146.8341979402123,D,102.71324408861607,E,-39.9934565286555,-91.8372142623561,E,137.388504511877,0
43,D,C,A,213.65819253060056,A,57.326253976895025,E,62.262485855693285,71.24993820836335,D,-172.44397774613591,1
61,B,E,C,55.4016427332656,C,148.09868454203448,A,95.63240206502086,-68.4407821519036,A,61.122332420585366,1
93,E,D,D,-175.54583814762142,D,72.75940431872891,C,107.63623893002996,141.30688474060426,B,-33.33706598050611,1
73,A,C,A,-79.56029886313151,D,144.34082476778264,D,-87.18019652818384,19.449617941885865,A,-36.01044782203022,0
99,C,A,E,122.20105744704672,E,123.43909595464768,B,9.09667694291838,9.053989818719321,D,-186.3370077125747,0
78,D,E,D,-89.20796604099037,C,4.055646891604744,D,109.03930875127921,-52.5712904014321,D,102.99440782866876,1
89,A,A,E,-64.72856078493515,D,-43.30632366192621,C,83.35413252403477,76.94868020666425,A,29.710177476965967,0
55,E,D,D,131.22876098339998,A,45.667350347493134,E,-115.82454937232005,-76.2290731252127,D,20.15257148943155,1
87,E,A,E,11.652648530427873,E,152.62866128530487,E,125.88389466825566,-25.58101467775072,A,104.57206483446552,0
95,B,E,B,-49.900573596436836,B,-82.75087857730968,C,-51.17785423737309,-30.836421070969806,D,67.65447009599458,1
84,A,E,D,52.39590675594494,C,-239.50397696794653,E,-146.25607622683825,152.54511935715814,A,238.67760493422065,0
30,C,A,C,188.9328692876897,E,45.45590819378758,E,72.13157484369435,-131.96250492667366,A,-26.044334157442556,0
87,C,A,D,-53.04284092901735,A,119.02719740102654,B,-177.9434442460694,0.7270772278864005,E,163.84183001688137,0
58,C,A,C,17.654339027107138,E,-75.29860832485339,D,131.9391181012398,-159.82936044930946,B,-6.229750040888208,0
65,E,C,D,-102.47167588841381,D,47.27690418585048,E,-130.93492230168502,-130.1188507011364,A,220.3720436070511,0
20,D,D,A,83.28839516537289,A,-199.19986037735455,C,-37.44975428110629,52.6180019542404,D,-205.7502776031127,0
85,C,C,E,-18.726277303770793,A,13.666585472316301,E,70.42072529486165,97.93908986015815,E,16.198590013144422,0
66,D,D,C,-65.69371696509923,D,-1.5920958130954903,D,19.842135983201743,289.28741822003224,D,56.463142710513445,1
56,A,B,E,-48.24126276185984,E,38.93816806079508,D,43.04035541987449,-37.56667661139538,A,91.46793116507014,0
56,D,A,C,-38.33920110504342,E,-166.15359011964324,B,85.88147369343689,19.390570328109494,A,16.307821070490427,1
92,E,B,B,-56.73756324948802,E,-69.86111253652084,C,-11.660955073746084,7.392560121171165,B,-28.292226701981114,0
39,A,B,D,-72.47196034177836,A,-31.660688843665604,E,-60.34502646275474,9.470131605529222,A,-93.11699033885004,0
55,C,A,D,5.522313209546299,B,-147.03207425123188,A,0.9201945415048757,-106.10133257297882,E,-48.382951664493525,1
34,D,A,D,26.107027884834515,A,-92.796359440399,A,55.111244085053,-4.870049118426617,C,15.893564448427474,0
30,D,A,C,-72.44941202578028,D,-182.6645226637328,A,67.01254572433425,4.67412256259883,E,-57.92625201510112,0
36,C,A,E,77.88979208722061,D,-172.51333621593392,D,82.08016090307689,12.173485031778906,E,167.9986083624268,0
34,D,C,D,-91.35688324450065,C,-0.7989591123496818,B,-55.43199591709287,76.78949589032612,C,-75.27345965329746,0
84,E,C,C,-98.21442259416251,D,-12.329065535663606,E,171.45003827975734,114.28316524356028,A,223.94805725562614,0
46,E,E,D,28.72253663892947,B,-131.30761206425768,A,2.28534212547927,123.12774506874928,B,5.229025857970975,0
90,D,A,C,-6.283998050659716,E,-31.126594598735082,E,78.00220753404517,-95.53370036213494,E,0.5154137419071719,0
43,D,B,B,-89.04751556787997,D,10.845841159945161,D,42.243142394059376,-83.31427446792794,E,221.32209416817483,0
73,E,A,E,33.25944069103887,E,-91.81508111812246,B,-128.44508077239942,58.46328218359442,C,51.45836262685373,1
30,E,D,C,-1.5727448201646743,A,55.64459837767936,B,-48.237383249840846,-41.36662839891454,B,175.80210820871199,0
79,B,B,B,-31.42810266112673,A,224.39680935651313,C,-123.36468629618005,20.0880412984206,C,-129.033996091674,0
68,A,E,D,-26.89375871556006,E,-81.69967920189588,A,-86.444316617808,73.73496784709633,C,-96.0894827628894,0
73,B,E,B,78.77014591296785,D,53.78476103317678,B,-21.05037405018841,46.62524268619539,C,-63.379630772095716,0
24,E,B,A,0.09461828321394031,D,62.94923356024433,D,158.40687120390666,35.1789973768073,C,103.1070765623841,1
51,D,D,B,-47.29677768697016,A,-215.5900187844696,B,38.460627591776294,-43.184329752842885,A,85.27057031944395,1
57,B,B,E,-31.12926146251859,E,18.4083169096459,D,41.437076056197256,9.929529023900187,A,131.3512129385691,1
80,A,D,D,-82.63357590723581,B,63.801134563036044,B,-23.151332639308144,-56.59720929897829,D,-67.19263957150079,0
85,B,D,B,112.29100411510966,A,39.76871089262654,A,-66.15567594867274,-1.1497517155671828,C,-18.213540973052922,1
41,D,D,D,119.36804630682568,D,-58.054072051453744,B,-5.070755108133853,-39.83708178957247,C,-71.91877049113685,0
19,E,B,C,-35.28550655606127,B,63.69436986992621,B,-11.165378259871884,158.56432284263576,D,28.374203585709566,1
51,E,A,D,-2.932263801261173,C,-65.14736337575778,C,113.63233342107686,199.1671312328063,D,-12.432130495425318,0
28,E,E,E,137.47064300003325,B,43.06215574724017,A,-27.500263693657633,-102.18119919547357,D,-111.82127008343939,1
90,E,D,A,-147.02976216077218,B,41.15992905894102,A,2.7607181525173417,-55.08780101202615,B,-268.7894596668503,1
96,E,A,A,-156.67665748160346,A,-228.14801306565607,A,15.530314522334528,18.244109964976413,A,34.01865036679811,1
36,C,A,C,-80.70227093252912,B,-107.11208266174029,B,131.45235531745402,93.3064954289216,C,-120.71627800370388,0
54,E,B,D,-9.443232220288156,E,60.95746470346389,B,-13.938765095062003,6.420077203948398,B,222.44504850484827,1
42,C,D,C,-63.86467807902408,D,70.11102506857692,A,17.767612008749982,34.3810797553554,E,34.069335457012514,0
73,C,C,D,-72.71453916474135,A,-144.5291213204514,E,101.53641107992544,-136.02071113582696,A,164.109179564657,0
41,E,D,C,113.49629682608906,C,-89.05029221914894,D,-209.28601366585292,28.946151705283334,D,30.604788212123275,0
58,C,E,A,-132.56424498867094,C,16.450580132434112,D,24.856359409608345,196.67715152859367,D,107.67018492723976,1
45,B,C,B,50.53741565810763,A,-76.44042013053814,E,59.16184821130438,195.68270888430808,B,-59.444943242602314,1
39,A,E,A,80.90434378720985,D,37.46107210376425,C,81.29136179635886,85.18604500263025,A,-57.02213282997608,1
54,D,E,B,-77.69045844722453,A,-27.350623288900717,B,-32.55521602935215,-33.23789827898144,D,-164.32835280095722,0
81,B,C,C,-4.5624176750063,C,48.694265989654575,D,-130.8753345302552,4.028911240416042,B,139.66782948337865,1
