nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
UK,389.58178766460645,104.47514488495946,E,C,-180.98609653667913,53.544361682214955,A,E,-33.57891252913118,11.972226582029664,1
US,120.80450592804873,16.982317379805576,D,A,126.05625731878504,0.15346898019326713,D,B,28.74709099554984,-78.66444396539823,0
India,113.66233248888213,142.45380655239472,C,E,32.02261819356183,77.83319775116588,B,E,82.69079471355417,145.4498651030494,0
Germany,8.716427174265457,-127.48147661508395,D,E,-112.03585430102567,82.1952873619743,E,D,-37.109980219699175,86.3192274634301,0
Other,74.69585766585762,4.446103394683794,D,A,-70.94014325689925,7.025960704245025,C,A,-115.00943489437607,59.49320587280354,0
Brazil,-81.10903242086084,105.66415596728685,B,A,-63.741315078309015,-42.906787904579616,E,E,-92.195855897396,46.92675377549787,0
India,6.779821270936265,19.788457193247574,C,C,-38.1459542464325,96.72889192063231,E,B,-139.38593518546614,-121.16711016009745,1
Other,-55.48667263513389,-29.288273875896465,C,E,-220.43813025679668,16.253832140432095,C,B,185.77645017050668,-67.86932963599477,0
US,-148.00509477660913,-152.4031728927261,D,B,-4.388610904435372,62.549821924764295,E,E,55.68927100736861,45.18515117649442,0
India,44.8738912493076,-165.9872783191741,B,C,120.07684984828289,-128.26694272021655,E,E,-128.17933058744563,-23.525390894614905,0
Other,-121.14820027167727,-123.96428494775277,E,D,-55.998739946861384,-113.52695978047353,A,B,-165.5622028724997,41.73292489616846,0
Germany,73.82256529614155,11.313443202049479,B,A,64.99662985421374,-61.178304379733405,D,B,-6.4724803956221555,91.86094463693821,0
Mexico,101.78363155810986,-137.52719706157455,A,B,107.13996537080024,-106.50135222303344,A,C,-11.367179652238594,165.6929606286282,0
India,87.2353372770438,-31.462276738450434,C,D,59.90937431356452,183.02384594559703,C,D,65.59081779827004,148.54237486586717,0
Brazil,-21.564183423789167,-133.51706312006343,D,E,-4.701098119292515,-112.88837763121859,B,E,188.41925824225817,172.16670503857583,1
Brazil,-5.514271259298678,-37.45832596378044,C,B,-124.88035389535706,78.99988485432642,C,E,-70.02422953610143,-102.91336641916338,0
Other,-23.88345280710814,-2.123961807682168,C,C,49.15425708233118,-151.54322771687683,E,C,-70.10437450579208,-90.66209267802701,0
India,271.2564464326112,-1.2142592681251734,A,E,13.359622205185287,-212.69002134408,D,D,-83.37085388097454,-37.67529565962173,0
US,-131.91980330386616,47.71742419746411,C,A,-94.57660354082378,16.000391002589794,E,C,-27.73701627200673,144.36365942690904,1
UK,65.61759627926533,-168.67135142589606,E,C,13.813615686823045,147.88782831295165,D,C,-91.88456643292905,39.92841454518052,1
India,23.812578232029143,-23.614407475435502,B,D,-141.55307270203417,14.110460104557887,D,B,-50.89266286942529,130.49122206798208,0
US,-174.35618025347532,-9.118488018377155,D,D,178.67339185427633,108.55368223603048,A,C,-54.30400591502793,-10.47532962984553,0
UK,63.17252744978587,-110.59094761718646,E,D,-118.11842133506812,-11.788031218296933,C,A,195.2632853549914,-39.45987705624772,1
Brazil,-70.03564759144768,16.789929118432838,A,D,154.25559841514973,98.57301872814391,C,C,-24.02514903379438,10.660628591746129,0
China,-219.4014441735107,-65.84631741960507,B,E,96.15484138783646,128.36421480181818,C,C,-130.06920501262042,-37.73167951189544,0
Brazil,9.36190732698141,-57.77917742596521,E,C,57.78076757344645,106.1380855298742,C,D,-2.6357845440020413,-37.24300807661558,0
China,125.25529733259953,62.54463218905635,B,D,-19.879739567502742,-70.51119460457853,E,A,91.92506891936283,138.7597992181765,1
India,155.25049541224163,-149.5026895838821,C,D,-44.154993761126136,-74.29636388602925,E,D,8.195667848270775,7.2237605051994,1
China,-68.66392234743482,224.2992039499589,A,B,-89.11731890159318,5.18061651728212,B,C,-153.3663785786979,110.64469357664957,0
Other,-39.42436703785662,122.49330681059246,A,A,95.5147863195292,0.9018447079701545,C,B,-83.13491000176565,-102.86306567209391,0
Germany,95.77201700137327,-39.21616843537888,D,B,-89.85014171160321,44.490688893715095,D,E,82.39149013719009,69.78472501487407,0
US,-35.24191885499971,136.70926228256855,D,E,-4.099330306809271,-33.84335304065236,E,E,45.723442635734806,75.65013796406156,1
Other,40.499187160190196,-91.74577882901649,B,D,-82.14899578518369,-28.463590611081514,E,E,131.96976250393675,103.95076420353303,1
China,77.30933951236118,-199.29879073174013,A,D,24.882223360786192,-61.507483173836185,C,C,-16.02755174247202,97.36046632562902,0
Brazil,24.440929075090175,-91.8348773653309,B,C,49.52539342362236,80.21548327589542,D,A,-87.84900871841965,112.02217014622427,1
China,72.46108762007381,-63.33950226534133,B,E,-147.68944790466844,106.85138552599732,B,B,40.51804225333734,-115.77351233035711,0
Mexico,79.56060794160067,-76.76916406186982,B,E,96.85045255827673,209.51386489449416,C,D,-106.99735122128911,-108.72537607978003,0
UK,167.00611236444948,231.98799578355232,E,B,38.83917817716552,-149.71024443392628,A,B,256.52207132025154,1.2099416153795066,1
China,-42.789820985243956,-47.20114702614178,C,D,-40.77853189472053,224.08251131933844,E,E,76.34871027492058,-66.01282609299989,1
Brazil,153.2001985612063,153.95446556698275,D,B,71.2465314251993,23.567855100730874,C,A,-4.120351942510524,-85.26045561159745,0
Mexico,98.45843403680325,-121.1184387099824,B,E,-28.23815617452281,-68.88848734540899,A,A,125.95347814068485,12.483619676889383,0
India,-64.7069476826056,-63.5789736340307,C,C,123.01663308142807,77.65399659138143,D,C,51.1177531305093,59.498397098216785,1
China,-50.47935672328679,53.04805967608151,D,B,65.50488230020518,-101.52393320627885,A,B,78.80747851919487,97.94955447412691,1
India,-109.91860461636203,41.9942388910442,A,A,-70.51604747860215,-78.0861577878192,B,D,39.68370805326006,-194.32683168335925,0
Germany,-14.552740227321381,-7.172333700889226,A,D,66.00558850388511,173.00272734653694,D,D,-133.79024499171206,14.331676276812125,0
UK,65.08219328410932,40.92750180760786,C,D,23.474888602944365,15.361187332511413,E,E,42.66740777435746,38.934620837146134,1
Mexico,-75.16863437161524,138.3200277532457,E,A,58.220196330222564,71.65477511922808,B,E,-20.776519356107112,-147.55786190727207,0
China,-71.05147258545867,89.31701812884671,D,E,139.519002156705,-43.612663305568795,C,B,-81.87266300642376,-72.49318446688,1
Brazil,52.59038395854581,114.7456474025339,B,D,180.3634341301779,-90.01255044802976,E,A,-56.258691153374684,119.01535482533872,1
Germany,2.512986160762857,-75.44909054425177,E,C,78.05279955813235,120.53656468485848,E,E,201.2780537408544,60.48480818781922,0
Other,112.16601502787553,4.988243267488798,A,C,115.75185535479058,-142.10058194902928,A,C,-47.76734409408486,15.205634240491255,0
Other,-141.70068783450466,43.992653664218366,D,B,34.35329141548271,-37.59497283340718,E,B,-122.42742545255827,-116.27256287561248,1
Other,98.39003096387579,-12.230018892663018,A,A,13.96180913094754,-122.15906341247008,A,A,79.43063035248889,-98.703019175498,1
China,-51.106453955378804,54.883335893694806,C,C,-33.82048133634575,-8.235179493024571,D,D,1.3224019426525842,55.55767036481159,1
India,98.61219166005365,38.49929703968423,C,E,-257.18413536867223,-48.02292687252089,B,A,-32.902694930662754,-62.457227711722105,0
Other,34.028114692903785,-68.27588008100992,C,E,41.207442882150694,-175.33707326166424,B,E,-252.54787021910485,-59.11250752770437,1
Other,24.23322008987018,-4.309733338497907,D,B,89.48587282622653,-90.6511606482165,C,A,-97.03583377660388,111.42306225062619,1
China,-170.76795507651116,3.61581666703536,E,C,-92.20491759565124,-31.913163718716696,A,E,219.88380238714709,11.004668263531402,1
Mexico,65.2804361486896,96.88547888977138,D,A,-104.23912434535956,148.6483031764982,D,C,28.07621423255923,50.78544025356202,0
Other,76.31852991452577,-50.29106225263853,B,A,80.2715926743913,126.3573484068162,C,E,-52.461519682964855,-56.59755554402135,1
China,192.23868983913604,-56.919560877938544,E,D,-50.637455433007105,190.99546679677132,C,B,96.02742229451489,-13.797093707276206,1
Germany,-156.99283127225172,44.0975100153032,D,B,242.37082857428084,-63.63006452465493,A,B,27.22163219558304,-52.98561415913874,1
Other,76.78620046255654,27.084010234333256,E,C,84.97988920979874,-68.4120328158288,E,D,12.499727241042443,116.3521233282003,0
Mexico,211.7038858690945,89.59212975994467,A,D,101.94905939862433,89.09714593738182,D,B,-94.72645232890636,150.243919216295,1
UK,170.71852215006308,35.52401055048399,E,A,-15.008770636413635,43.87581534370851,B,B,31.56432873983452,43.24188713567179,0
Other,-85.86695692806805,41.61055181754165,A,D,215.3182997360989,-84.10980405466621,C,D,-189.82878510140966,102.05088947159022,1
UK,-92.09383888904,202.7638655930053,C,E,52.413546576569416,-73.9047834800214,C,B,-85.39255083239006,11.897988940096404,0
Mexico,-15.286698032587859,-249.4414717380646,E,A,-23.27145959803468,58.263998301128616,E,C,-33.576499919994404,-99.78877801020589,0
US,50.04688451724002,-208.1218649938444,A,C,152.1027292992115,105.97253529692449,E,E,-38.00066836766038,-108.60571509174603,1
Other,-111.6086424679753,-172.43181072512238,E,D,-174.36019052374704,73.6163166354192,D,D,63.820454812841554,0.7936880472100071,1
UK,-142.11232252474412,-19.47062518852492,A,A,60.94073242746655,-121.19420335536421,B,A,31.526548129117486,187.45871515168741,0
India,158.90795398433576,-34.311273812514656,D,C,-166.47455483516995,265.52950777570675,A,D,-125.72854085107359,-80.34779335494609,1
Other,-7.572887389337242,-2.5776243805217134,B,C,-66.17935103409856,26.363242140491057,D,E,41.235318491238736,187.5701764621931,0
Brazil,25.40938388179604,26.67192279364897,C,A,-42.679156002533205,105.72438650458955,C,A,-96.61137268808233,105.82137296853422,1
Germany,14.375759979407448,188.9789020737931,C,E,183.55944450458318,148.00840646260357,E,D,-107.62710195984064,-90.07894271382392,0
Mexico,9.218314651976064,-83.75744261671109,B,D,116.92150393202392,-52.03021638660979,E,B,100.60472536834327,-36.7422810948564,1
UK,52.098032779192835,-87.85263445160867,E,D,202.5099809677925,-175.56083655603746,E,C,-30.179498747773753,101.5296739019939,1
Mexico,-1.080686773812266,12.579632476008873,D,C,125.71442411252771,27.22152602880611,E,B,-240.15057632590867,-25.328947548876002,1
Other,146.23221824534292,-72.74521264695429,D,D,180.13128320288484,175.4277169865605,B,D,11.92474527223749,138.94551143370265,0
Brazil,61.92628914302749,90.12207708146812,B,C,42.562716824332625,-38.778105673504825,B,D,-23.823208027974022,-4.187801173434224,1
China,0.5149977093333498,-164.31107370383603,C,C,104.57701955334045,100.37102486618123,C,B,-317.63518241796817,102.63785591220285,0
Germany,108.41181373762177,114.23126808764388,C,D,-46.55552110980787,18.837449006115676,E,D,-77.97440266416623,271.44525254361633,0
Other,-84.53738928957097,1.1806580417932346,D,E,44.27970926722834,14.548588046464758,E,E,12.588583890230968,169.1882308432995,1
Germany,215.29877626662392,38.666584197183255,A,A,22.07538514100981,-26.436333822117287,C,E,-185.2846860749495,-50.256891342871704,1
US,-55.40812037591086,40.186145263405834,D,D,-63.844859402028995,-132.83339572212768,D,A,-24.35527887094984,73.03612605907468,0
US,58.33011304993458,112.04091685029948,A,D,50.66879870870588,-78.05541519315321,B,D,3.500460355900839,-176.29596210366222,1
China,-48.24971013503538,-196.5481005671728,C,A,27.54511892897577,38.282221007714,E,D,-90.15155532886645,-125.32628047608361,0
Other,75.94252342029681,-11.785297603918016,D,B,183.57374448601794,-289.5897074098563,C,C,-51.13937124115375,-25.34663610186377,1
Mexico,83.21603808114897,-73.89630458224568,B,A,55.65445004250282,-56.859235821691136,A,B,11.796626855149277,-144.21083328537884,0
Other,-68.02062442255364,-60.39928969123317,B,A,-77.47505582291016,-102.54167729130185,D,E,62.48395771756277,-40.31156873800113,0
Other,-11.447672831545455,-108.44634892458991,E,C,36.61788783044441,-37.369971413420046,E,D,1.908793576227477,51.16318216304191,1
India,-124.35713840851332,88.76974849310498,A,E,85.88944038540164,-81.64457878681522,C,C,46.80921925144607,31.69773012499761,1
Brazil,-3.9720474960647616,94.05761901950058,B,C,-77.40039153649722,5.885595165860048,B,C,64.14107524019508,37.70333271882543,1
UK,-21.312247367436203,-95.34025366279134,E,B,17.46785976276411,21.778575226609988,D,B,68.90857483168355,-71.93949014532964,0
UK,14.152449167288324,66.65045033080956,D,A,243.44878319887542,9.226506230488152,B,A,102.18580912024322,-95.3102843955743,0
China,0.606162698413089,113.27835473261061,D,C,29.925970862442732,-1.642550905165703,A,C,-85.47981190488116,-115.59323728222333,0
UK,126.77986773947374,3.5862953921647005,A,E,56.54974022515449,-33.38817993882047,E,C,9.988868657812953,-196.26063767839125,1
UK,-190.1548882468483,105.05467466060026,C,A,-136.9630692398411,-79.29530064687643,A,B,-256.9468900818891,4.884599534977277,0
Mexico,5.177742076050191,-31.470985518315842,E,A,-83.77138245984574,-181.39742527625123,B,C,34.677352526729024,57.58388288171906,1
US,87.05320685389285,-17.145146138897776,D,B,18.223457347884253,10.722584011988884,E,B,37.81928405625521,-51.28617321137148,0
Other,-71.2942594657164,-234.10842493623153,A,C,-23.856400390013594,-130.5386725846255,A,D,-190.20459524256475,21.672506459349865,0
Brazil,-62.30051485372616,100.42287596014516,C,D,113.50805205705849,51.95863863630419,B,E,-61.19323032851002,-49.615386432294976,0
US,-49.09018944048574,58.79517534680826,C,E,-222.1948389386223,-90.87298116561216,E,B,187.19619919522447,-49.15839420562686,0
Brazil,36.22106004867712,-107.97399937194281,E,D,-78.49483405095228,-111.2102438998729,C,E,-47.751873746120495,162.26182260980957,1
Mexico,-204.30400789216253,27.045438966142036,B,A,126.10971138967892,82.73268330079787,A,B,-37.75547705935002,113.11206553060127,1
Brazil,-156.4478959047697,-130.70805442872336,B,D,73.23394169339792,49.043055452290226,A,B,-156.82623612177792,-0.9981794239917108,1
China,-56.570366648978855,-212.2558965327434,A,A,103.40274576305113,52.77923001534839,E,D,-61.840762047845445,171.55913564964712,1
Other,184.06589185322076,20.484259027946976,C,E,63.38857444740332,-14.091225940572032,A,A,60.86321468895236,2.821571831757297,0
Other,39.17542867704471,157.71256782127983,D,B,-186.8833314906554,-107.61047763554753,D,E,-152.24879739249465,-82.54678132046133,0
Germany,-144.3498272315789,-117.59556563397014,D,E,114.54272944970234,51.99116496271735,D,E,276.7932303163717,11.389018245094826,0
Mexico,-41.69924531213175,-13.008301842307176,A,D,9.90030350187268,-29.373028451929446,E,A,45.03492309599088,-96.48884662364466,0
Germany,84.6829108865047,165.27889271020013,D,A,19.59285883008017,-42.69325121056885,B,D,-82.74320917308407,-4.550752629939025,0
China,74.01605497180387,-35.52293518176145,E,D,255.83880440674415,95.67098453662204,B,B,128.49154732642901,-114.06848780126471,1
Mexico,-22.00648259017683,-55.154664494504836,D,A,83.38939233073086,16.73675260508759,B,A,-43.22642706639784,38.072182262403686,1
UK,69.65626332112248,-118.86258062771802,D,B,-5.951679128688806,46.963177601584654,C,D,169.18434256559462,-18.782005817715593,1
US,192.09133382292356,-72.56324382471513,E,E,24.797000417688768,49.326335904885525,B,C,-56.702424067074766,68.10852650401263,0
China,-21.595587520783088,-123.59191691146324,D,B,-29.973950598977144,-56.38727786777512,A,D,8.037811298228405,142.8020323426952,0
UK,-72.43310209418293,84.25073416044005,C,A,-8.302320367722308,165.30663143220576,A,A,58.199769784753016,84.27720563639993,0
China,27.757733977720594,-146.72890766357165,B,D,-114.44719829669904,-78.92414874576893,D,C,-30.725853602332354,-107.79629635650716,1
Germany,1.3394495467943432,126.29372239423363,B,C,-196.23689555545522,25.90268417702485,A,B,-10.834054702408366,50.70409208745491,0
India,-89.52666972374345,103.39584490310443,A,D,28.628726525651025,87.43576970157065,A,E,-147.25139593246195,14.78494560455692,1
China,-53.043795193731654,109.81962553170732,E,D,133.22557498284445,75.43128545222608,A,C,31.76653582826851,116.0242210286067,0
India,23.410956128592918,83.32893602853248,E,D,-68.57394332256037,-49.91983974030158,A,E,81.192453746391,124.76140424677202,1
China,-55.37704750816156,31.001425761378478,D,A,-1.5175023057440582,57.209578187560176,C,B,-108.1875492371626,-87.98562066201552,1
Brazil,68.77796967642618,-39.40471709850942,E,E,-67.54643999882701,-91.91155554013677,D,B,-17.069640626550594,71.31356415889003,0
China,102.12910611791509,-68.58894682729027,E,D,79.37027873788537,146.14432804187507,A,D,-195.06861190022587,-46.456319032565915,0
UK,-123.01335076781143,-70.14566213372945,E,A,78.18362637833427,124.21874749942738,C,D,112.44546777375928,102.63331665969409,1
Other,190.94642548798453,-19.3977128929243,C,C,-93.04636599235133,-289.8289747798879,A,D,-84.22037310891042,28.78277808832479,0
Brazil,50.955547322309016,-51.03080931125833,B,D,87.93192672639223,6.899764185631306,A,D,29.624401103428266,-102.6407583465621,1
Other,-43.53267319757396,-155.08458575604092,B,A,-82.77731244801461,-100.09617396383328,B,C,-5.250755812937434,30.46353907324435,0
UK,-39.580675244773374,117.99233650080878,E,D,-53.089110132534444,18.616616520282577,E,E,111.05895286747239,52.32926198428114,0
China,92.23424435363575,-23.399131149184765,D,E,123.84043105274483,66.18312486617204,C,C,19.140633146847506,-6.053912551571883,0
Germany,-81.75111998696009,-26.933936584101765,A,D,8.348636878367078,-51.43796285966127,A,A,74.24857997833088,-203.4137938848297,0
Other,172.9538866127947,25.651643496833394,D,D,176.80633546644034,108.3818750192449,E,E,193.2773065938756,-135.56364785340094,0
Mexico,63.77932143961662,42.937297223098916,B,E,19.46938676828972,-20.9201259231521,C,C,38.97680072141315,123.11411112434429,0
UK,138.3461851022932,67.668841306652,E,D,-95.92926502052151,-143.96011106505566,C,E,76.77441777969669,91.57662282266465,1
Germany,-116.05804573269384,-325.33838272200217,C,D,-33.25703449656602,-146.9200354869074,B,D,6.762101129402518,8.755406129148573,1
China,76.05439485796927,149.91173738778707,B,E,-116.92454584950337,147.1035590102967,A,D,109.85578949547856,32.276341854659236,1
Other,-117.95794567550963,-49.16274079375185,A,E,-109.95671615128109,178.43892508066332,D,D,-4.057352268789871,127.01606092494697,0
UK,-1.5989096983590325,-103.13099649786304,C,A,16.418667796874324,-73.71191561875858,B,C,252.08246154045645,-149.0362835816108,0
Other,118.62138960174464,144.632060506724,B,B,-22.21106651502475,150.41418370023564,B,C,-11.671112235123637,-232.05786710082944,0
Germany,-78.97224997070596,67.18267375060641,A,B,-9.809407755048674,-66.4390924118048,D,E,-214.49225311458778,-75.03501271394553,1
China,96.5891910490863,-192.7113269631103,B,D,3.3530348154667466,159.35291695696586,B,E,-180.1189565635312,-136.096897801239,1
China,-34.93131686799366,118.84289929685056,C,E,-150.4461240792763,-212.5270951285787,E,A,75.67762244070263,86.52909431502054,1
India,-90.62020589499095,-74.0094824292346,B,C,249.65238712772225,11.532076647235446,E,B,53.721208782818465,26.891883608846623,1
India,-107.9775410510003,-231.9210427874665,A,A,77.32764043235206,11.256124519518258,D,E,-242.17302280666328,147.59609127514034,1
Mexico,-21.083994414353448,-48.8454342371846,E,D,-53.09808584407338,-101.43356484224513,A,C,75.71738741003026,-22.896848127136114,0
China,-16.099047654157676,-54.9957726951519,A,A,83.07742879544887,-54.02970511002617,B,C,14.775585457683956,-42.19893294957679,1
Other,-42.81294054135684,122.7587509277928,D,A,0.3081457375475588,38.257233916369174,E,B,135.15780208892417,99.93004671174819,0
UK,-45.29875999677292,-41.16894291517908,B,A,155.36324195975993,-103.63206718542884,E,E,-129.78999791231115,14.138177129955281,1
Germany,204.25872180892074,-75.85226167810714,D,A,-149.54994957134232,-127.61532368661692,D,E,48.13609246955768,52.9563668279204,0
Other,-53.45829427916454,37.23876463928674,C,C,11.020694186299469,-109.7655016541703,E,B,75.68448111535518,-2.2338845141927774,1
India,-150.03161571334337,-62.977141891123786,E,B,-82.23601871513542,-1.5129360410689825,C,E,39.847661802001426,8.40597811683607,0
Mexico,-85.81389537897492,135.07743722000106,B,C,178.69727356607075,109.54799730841557,C,B,-137.61837273291079,79.26780999660974,0
Germany,81.34860466834752,-107.56015819364642,C,A,31.13283692976619,-68.74728347622964,A,D,-49.37640831056546,-39.05235883355617,0
India,-152.75804450879474,11.888896464913207,B,B,148.90909322829762,-26.09088569867964,B,B,-42.16594205415669,-100.52721399297342,1
India,-254.51190647699616,247.84989912723017,E,B,-1.5188867422432135,-1.2833449588822503,E,B,-90.51376285388238,-89.8620521501269,1
Mexico,-45.612097061007816,25.5185137105628,C,D,16.92344435344906,73.19401932398874,C,E,-130.15052224590107,-37.82784066848415,1
Brazil,112.33574353544876,62.19664717075265,E,D,49.344376787683494,57.23945750473361,A,E,152.31289843507898,45.80949175933626,0
Mexico,-223.07089491876667,34.64051444252361,A,D,-80.47883818171793,-30.438107485613042,A,E,8.569326001665848,-121.34695893686104,1
UK,40.06116073115621,-19.580478473547007,A,C,53.23733048588591,44.64262474482934,D,B,-85.3818481389024,-77.85896341615296,0
Brazil,-222.5045558390869,-14.457767482167764,D,E,36.90621501354484,-171.1885323803262,A,A,43.294772673888524,-96.61602819816501,1
Other,13.812742517020396,81.04159442140563,A,B,82.20840902700003,19.57603632983457,D,C,-67.98945848849581,80.37792796299487,1
Mexico,-35.90642322809957,196.8889617201241,D,E,29.500670302213628,-59.15823499699133,B,E,-43.22567254006904,24.204577403647672,1
Mexico,5.171388807095974,32.299980799256375,C,D,25.49305806730522,108.68569171953783,A,B,47.40183114026758,-14.656640927218334,0
UK,58.14887951110042,-74.5922746646083,C,A,-25.171231624564193,-68.57952790332024,C,C,-30.57183970765171,-32.014252890831656,0
Brazil,-12.607545991155227,192.17178508150127,D,C,264.5117913715545,-72.02622677899252,D,A,22.92455112648602,-117.36812529697383,1
Germany,-229.32306034251306,151.98109913710866,E,E,71.70121183459561,315.4841361794403,A,B,-52.80952390107609,-30.180144469922084,1
Germany,175.79300731447617,104.91316294940185,B,C,-125.08555258056238,2.77238809578203,D,E,-71.14185873380849,15.539065576181303,1
Germany,-100.97554683718626,13.742219189593364,C,A,234.3057961767986,-7.975575804096508,D,B,24.45029479302058,64.12876850945622,0
Germany,-49.38155926810574,-16.089545612599018,A,D,-103.20675742183593,-48.568001297570554,E,A,54.15542777300286,-101.17030825047759,1
UK,88.42284424467107,-10.090043076494979,D,A,80.47950269629455,21.240633321878764,A,E,-67.92332599007878,8.691736462002783,1
India,-7.562755137920707,17.91406945161412,D,D,18.653816031280847,-103.1714972456459,A,E,-124.5954407630302,79.88942479065368,1
China,97.91516145275303,-215.63349718288833,C,D,121.21943918940383,-101.87606434521467,E,A,-135.0689740915137,65.84393767285569,1
UK,-143.07710045235075,101.72802231088667,B,E,-105.5254258922878,-5.682277916147275,A,D,38.73788523274866,-75.37438622808341,0
UK,-28.62104186699001,-99.128094386565,D,B,-154.20343607523432,-266.6250002590766,E,D,-267.31760187022695,-76.33078672102388,0
Germany,-129.83600053168453,-190.67417663811935,C,E,23.817418747152708,20.006634316945444,E,E,71.99511912449692,174.5029575279526,1
Brazil,-20.975336373585765,-52.618273986232865,C,E,-6.508182980432007,109.92258958655854,C,C,-1.4438735091823325,-70.62268245301523,0
US,80.01673240071118,-29.346155390229477,E,D,-40.24483501128634,28.18986381909523,D,A,22.474161367367902,-28.46837838123189,0
Other,-38.98149536021028,-37.951554034239315,D,D,-24.317863457446492,110.17472734356868,C,E,-78.06465290664111,18.53393003297198,0
China,-88.28147721626651,-41.22349918079908,A,E,-54.12576166097837,155.24119768864958,E,C,197.19586539237153,104.84416772299707,1
India,-59.298462530787944,-114.44469663773589,A,C,-134.58120745669623,42.216043100699984,D,B,-73.78424058768574,88.83182954457678,1
Other,60.82306330743664,80.97765532434408,A,B,-49.107966302566695,-163.97939197425242,E,D,-57.354234560686535,113.18974330591148,0
US,-58.18424909859266,239.2486691262942,A,D,-16.748055185750058,-98.91839824888295,C,E,-41.26307256429483,-127.26332668507465,0
US,136.43361283270346,160.79807147748,E,B,-42.89557706565234,-62.67233280754703,E,B,-3.481171914751846,72.31492189145855,0
Other,-30.686199425529043,-48.992302635137115,D,E,-60.25185240511948,-16.523774631125722,A,A,78.37915417387808,146.49903462253124,1
UK,3.4703979173043167,27.8410731040591,C,B,106.52139178373949,-38.751988704276094,D,B,-7.65542034331695,130.81769592937894,1
Germany,41.10072426292149,-147.98885861445004,A,C,131.096179747769,-105.22117394651637,C,C,-86.61153785960029,-143.02210641693014,1
India,84.74567784154553,-15.850207510195746,B,A,-76.67369463104097,31.35383725871218,A,E,-4.345680460036374,75.26689901887376,0
Germany,47.469866076043225,-123.25231762958657,C,B,-69.83624860358621,149.5049798347697,B,B,140.09582244487,-61.574377054283914,1
Other,89.52899542458456,102.84240617558396,C,E,-27.06121665233086,-126.46963864363681,B,C,34.36303634387956,-145.78031648111045,0
Mexico,54.30180664770332,-71.17565971364665,A,C,-112.08523355967021,72.25185801839906,A,C,-255.8690018368817,-203.03659205017195,1
Germany,-86.92838522907026,41.33537569047053,E,E,34.23114753987857,-6.883323885319674,D,A,-101.30513385923194,102.45734209045747,0
Brazil,2.221143643447947,68.84037834715652,C,A,-58.117161812435356,-93.62840915619923,B,B,-13.615850636513446,-23.344656580949096,1
UK,-160.4102624605872,-178.7010411529979,E,B,101.01215510624948,-217.5704375009346,A,B,-55.84378527339028,15.754344191220493,0
India,-86.85198333891164,-67.12750858871371,D,C,50.239285455432025,-18.582876014680284,C,E,104.67738481783451,79.43064655727132,0
Mexico,4.225135289350202,-45.55875681733904,B,D,0.3099964864796209,-5.407454948925803,A,D,12.714076402380273,214.2784644881476,1
China,-93.00507510621377,67.29692296610614,A,B,169.6243112727436,-111.03294452783945,B,E,-57.696525045715404,-228.1253689384921,0
UK,-61.02869476718726,-201.11183600416288,B,E,-23.042903295840528,-165.15978317602796,D,B,8.728826161150232,-0.8963273449693533,1
US,-57.711840089832044,41.446879155593145,A,E,-88.50449198293178,117.11233674481856,E,D,180.68259773239376,-158.9915098761424,1
Mexico,54.29807661287796,76.42844368150755,E,E,-92.37316719328525,-50.35488692624624,C,B,103.04070668762273,-67.86022776155323,1
India,-247.84026184769164,109.24430629588753,A,E,-73.40446805538309,80.21451849015368,B,B,-26.932126323761974,18.481994801402145,0
US,-39.220942255704735,57.78186256080575,D,B,76.76109751586142,-158.81922475323574,B,E,60.599244175503365,-180.11601831199602,1
China,-99.66918587579524,139.4577992801993,D,B,203.8979818185064,-142.72157931982184,C,C,-209.6542062660541,-210.35002776663308,0
Other,56.46081294361836,-68.71435776705876,B,A,110.63334721279294,71.15782189470875,B,D,-44.38870625803151,-1.4820878936850714,1
Other,-6.167390968477163,44.63985235757561,A,A,-65.99936074041992,-73.24618236609068,A,B,-116.70532875369443,27.319805392786755,0
India,-28.038006685251872,-48.534938635500986,E,D,26.1818268478353,-118.5378781629639,B,C,107.04038536699034,40.4441646402691,0
Brazil,39.88134924790772,-28.502257123412527,A,D,11.625014586227463,-183.24681422602364,C,B,-19.569129958272793,-96.36859071078474,1
Brazil,-150.4729288660716,121.44658937976622,A,A,50.233146269287424,98.1840452370674,A,B,234.60601317762192,11.131135337480904,0
Germany,87.91043113099444,-34.463240390808394,A,A,-128.8703484264065,-85.32512236578404,A,D,9.489757193357454,13.913167583298192,0
Mexico,-191.92646244715027,-34.34666419626644,C,B,67.54764522167689,-136.2865253070674,B,D,27.05351898140666,-96.19857614278914,1
China,-18.0439821553103,-59.82246667769447,B,C,-6.754261646630323,-42.20405114696327,C,E,50.94348529012092,28.204349158950535,0
Other,23.275444954610506,125.96813976965564,D,A,84.42838423615152,0.8820212973961955,E,A,-85.74270399052641,99.58604962380518,1
UK,57.827547092665434,68.78741774650015,A,A,54.72514993031822,44.92360360829784,A,B,-110.74645093035811,-84.00852698349217,1
Other,89.99685300811929,-44.100255935832536,A,A,45.6261727738196,-10.810006783766461,A,C,-41.72549647184039,26.138183884486416,1
US,141.80430792970984,6.959087880829615,C,B,-128.28536212519253,-108.11556292012965,D,C,-80.34237251576076,72.63090028208741,1
UK,176.26420970610903,3.3564166749725572,C,D,-47.80161787934386,1.6255709684118633,E,A,239.35123348616725,-99.22006859703548,1
