Disability,religion,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Mental,None,US,89.45213853377105,C,-31.57498746400893,-105.8888179084442,1.5142130897293575,D,-52.65762721898801,B,2.5102336419624964,-34.188381872949435,-9.608759079248369,D,185.36514572641764,-64.61857959398071,C,28.050633964223724,128.9682845584516,1
None,Hindu,UK,-23.50091447882031,D,-35.02473348442963,-75.8424149974217,51.10625765132618,D,-58.487306998332855,C,-34.415715323259484,-180.16976248331514,0.7589410456320173,D,49.87238639702674,-10.226028304126391,E,-160.5704393808998,-223.6986717811847,1
Both,None,Mexico,-77.52427721900239,D,-80.80490683641031,-28.002699538598087,108.21076210051903,C,-102.3734061905555,E,50.610266552479544,-52.934916820464316,98.01224148666176,A,-60.96022216710188,12.276559292504922,E,116.81628183616928,-17.308029733802872,0
Mental,Muslim,Mexico,151.93251367507386,A,127.30279071608987,10.965231496339463,-1.0864381976292294,E,166.83422295161085,C,128.00371736992713,-117.4923035710543,-59.98345644873546,D,-187.44656102043078,-172.98072004873174,B,-214.24264144691048,59.01557974249043,1
Physical,None,Brazil,-84.23670748364596,E,34.532690009776374,-77.47728902372022,-117.62991449808362,A,18.749557673510143,C,130.48848962988308,-91.55666075017173,193.1091907932831,E,-1.6411052402922832,-7.628770482922997,B,36.30582211785991,-80.38448376249711,1
Both,Other,UK,-145.74127941168754,A,-58.457253686420444,-33.63232490345294,-78.9439500723804,E,70.29554387092477,B,-136.06645727004346,90.5977571789593,-27.567904129597174,E,50.60081047312528,-99.73187592219698,A,-131.7244756736411,-91.78572799696286,1
Both,Jewish,UK,67.87043957655673,D,-14.312475330578819,52.29899326688533,16.57663624792107,C,233.8744527698521,D,-34.37377812663022,-69.01664938808217,37.62525556182547,E,153.22015192017432,-198.1710652905626,B,272.58575332598866,-145.11333748213764,0
No,Muslim,UK,-187.3164390026551,E,0.08956639464461244,7.695282713730944,26.601009938852744,A,163.01909486074425,A,73.57089520496186,88.06865356111838,-11.706965776006829,A,-138.52572718632845,103.48589682868709,D,-24.638521421003816,-2.599298189869561,0
Mental,Jewish,Other,35.46747875663836,D,-38.87113102566394,234.666372724902,-151.27932173207572,D,-2.6490639542698267,D,2.1986314789090984,141.9256445073155,106.55070539403775,B,-51.04082167637871,89.15476260340553,C,-365.4764962957445,-158.9445283592638,1
Physical,None,Other,-157.70794800633703,A,84.62154333370113,28.29093714258798,-106.41067149378172,D,45.271751378654955,D,131.1490207977376,-164.70749720935757,68.22809974575036,E,115.05468221910695,29.489727898051544,E,174.83289355016245,91.36636544570987,1
No,Other,China,-84.57091265975382,D,14.979927422261785,-18.05359294269903,-7.445171518953194,D,-97.77600906841222,B,-93.26884764408386,-183.8877263340606,-89.76642538662895,E,-0.057088827063738544,146.24899829594963,C,-29.295115145913474,-123.65841253262553,1
Yes,Muslim,Other,-1.6470276634321255,A,105.2826529113682,22.577046449633915,59.155450329121365,A,-150.53136899033254,A,-9.603542471371046,-75.69354767243348,105.88953994237667,B,-26.925774148227934,-39.972364862822396,D,-250.87072467600393,13.017020103092996,1
Physical,Jewish,UK,-64.73893981714372,E,11.1675610012132,-12.541173239368245,212.80548256487432,E,-15.853503464938795,C,74.45479077163394,-29.055581767324018,73.08138962260358,D,-161.18161787107525,32.283959446340475,E,-116.34870768842794,-34.34569929748634,1
Mental,None,India,9.436250681250485,E,-20.764559813311234,49.99806387606346,-38.9383148870296,C,-7.608284288845275,C,-32.3254779718075,77.62533096699158,130.47913507994926,A,-29.018634871296513,21.672978799719083,B,-54.264295553015806,6.661122494676908,1
None,Christian,India,-144.47631434124744,C,-40.191140699803604,71.39145519192247,83.87832357734877,E,108.84774229470919,B,-71.72651794560531,-104.35919074493695,222.1563799924104,E,72.71445631314076,-139.38364596289185,B,-145.2948542885862,-0.24583597107337615,1
Yes,Christian,US,71.18169825050921,A,137.87427164003915,-136.10769425843984,-148.59053910592067,C,31.130169996484135,D,28.453017476416402,-24.526433725750486,36.43669897262482,D,-204.13122074522917,-57.179173160272846,A,5.840195617061898,46.79239200836645,1
No,Hindu,India,-14.128390369419078,A,48.913224487733316,-63.19405541755442,-82.54272330089607,C,-70.47442875396881,E,-86.18587927038034,108.79076007938002,38.16357977824066,B,-7.615703400167413,-59.281634364318805,E,-88.44067161126344,-25.635275582697016,0
Mental,Buddhist,Mexico,-77.29879864849013,B,50.350614571938046,96.31230612926984,-71.90916463047903,C,78.98551448288842,C,-104.00694808734019,34.307476845782936,73.70121721702465,C,188.75922925158412,24.256449962866636,E,-61.99101973779027,90.08233090226099,0
None,None,UK,48.49960865250781,A,54.12672750559795,-148.52593527107243,-108.02916598990574,D,77.1516974922997,E,41.85071835457475,129.15362160417993,15.443083844297087,B,-7.823071196440745,148.27818270088758,C,-204.33736522802155,4.7229066575285685,0
Yes,Muslim,Other,-63.56794144748527,E,31.16363737284334,-121.91533501243421,-139.26157270553134,D,29.901766076299158,C,-23.31264747914787,-48.74403019544389,-25.339369187492146,D,-51.53632793670086,-88.71013180135341,C,40.269113608566784,-135.3764060601629,1
Yes,Christian,Mexico,-311.63830174544694,A,139.4981964776725,-74.56250106866193,-164.07025104708782,C,-128.95609133862285,B,-141.1281684251164,50.84728739665577,-14.537750315306731,A,65.65087858728816,-45.28497562280402,A,-104.9886514415707,-32.91709949073366,0
No,Buddhist,Mexico,-61.622879158406064,D,151.4645669500751,-101.18788560049934,-47.617822528648226,A,16.42662635198919,E,22.0294737771026,-133.4820984733542,-110.98289247927633,C,55.066392468924704,207.27290848593367,B,63.20451488072807,7.814303186421602,0
Physical,Hindu,Mexico,18.566552490082856,A,81.3262870455465,-177.06628452524745,126.89853446894554,A,77.59443503293521,D,119.01426268968893,69.50062997412029,234.15936109545953,D,-148.94022576265928,100.05610527056072,A,129.09424406636987,-56.5278210359905,1
Mental,Muslim,China,-103.03368079421963,A,-140.42268648621558,-25.22859470967147,-35.22492189922402,B,67.50412875618575,E,-30.93194895478109,-212.04920937805744,-132.59570927485714,D,-1.045894732446747,192.25710237873514,C,-32.6899935245965,-19.97768581926377,0
Both,Buddhist,US,-43.07108668433987,D,8.231473258153887,-51.389649806975626,100.8880226248944,D,107.08394020486907,D,22.181796358728747,-95.08627158750642,242.54376706998983,A,-21.487834545227084,-28.593667549422463,A,-154.711528915704,-155.97396134832377,1
Both,Other,UK,-49.7848474335567,B,-78.73458834921097,83.75641017774109,183.3218507087642,B,-29.582575293041945,D,-162.4118523921763,21.728499348064556,31.02120950562874,A,136.42075214162023,-64.08374457952294,A,26.04476580733266,-122.28419115544202,1
Both,Muslim,China,197.86222367512937,A,9.826342422425842,-66.59453352926758,121.39576548676551,D,78.49224742860048,E,-2.3243768897996837,-18.604629855648987,-8.26399323400296,A,-114.74569932310932,100.26485101646969,C,18.541032607314637,39.849765199510166,0
Yes,Other,India,40.369218369778146,C,90.25459823805384,71.51317721093763,53.10488271415985,D,25.61722160183015,D,0.5175835091454521,47.930166397030746,125.86728284525886,E,96.9360068675442,97.10349555473809,B,128.59127629832554,-89.9453809498626,1
None,Christian,Other,-12.032010242771166,A,-110.03556279605739,15.34378429925532,-48.508582893574,C,85.00181413804907,A,97.0028259287599,16.082877933857837,-78.88759460411372,A,-20.867654299831695,8.544311280019842,E,-33.9129174244791,-164.3546306830422,0
Physical,Other,US,-23.12816018045217,E,38.935220899698535,-5.7749934761613115,-44.77030120972598,C,-26.572621586374684,B,178.9358229684056,122.58064946863767,-51.339268421942016,C,-18.784901450239417,294.00316172102856,B,-66.06767718999629,103.51732535600921,0
Mental,Hindu,Other,-93.66326322299977,A,184.94455832327588,-132.54981989549907,59.29197400965154,B,-42.47083672809393,B,-27.706717999984637,-51.52862057734913,120.24769421199792,C,103.4747291981949,126.77274804969217,D,170.09831728483726,-2.4116117121751643,1
Yes,Hindu,Other,-106.20472904581185,B,12.107754542917563,-33.238856185347956,158.64314015239765,C,47.0790422678422,C,214.24900722151133,-44.524891508474155,-134.04737306817864,C,-83.66500138894895,66.27751817605917,D,-125.57090645224062,111.99014116371919,1
No,Hindu,India,55.527397333871335,D,155.84653164457768,-92.57622653295032,70.60990748390275,D,73.12864809853743,A,97.25238618581605,-57.2889690887307,38.82242867317244,B,-19.067142014259485,119.61274180520462,B,110.5171712616728,-74.1934784629629,0
No,Hindu,US,-24.67956877199394,A,169.61116734115137,121.80479756872454,-33.266372980100215,E,117.46592281334406,A,-56.40307882818099,87.2358115735829,257.0401664947337,C,-121.8528721714488,8.50419851750259,E,76.91656930208318,28.536320881938376,0
Both,Jewish,Mexico,-40.61744114327476,E,-152.99532994373322,-123.10920993005851,146.96393887494165,D,35.40811407433504,B,30.989867965797536,-166.81299774949213,-248.2807594794118,C,46.198980156184845,5.360800790922685,D,-92.01746981225041,83.54079082053937,0
Physical,Buddhist,China,97.39297044043163,A,50.25478213051395,-103.67976738824271,77.2619087003223,A,-85.61611628093755,D,111.27312309882377,-129.62233046903842,-4.530243938960001,D,183.1581846731432,12.346468748940241,B,38.05258470780764,164.60732912807242,0
Mental,None,UK,115.94165091073624,D,-21.160108076924384,119.8831003378058,-172.49642549551757,C,-56.16566242090705,B,142.09180676118703,-139.81113587022375,-37.96436180516217,D,-102.74793860361888,-67.16672527820181,C,-28.815074654549726,-54.250594918729874,1
No,Hindu,Brazil,53.37201731956171,E,-168.12971828534273,-85.82059707359025,-26.874099407581433,E,-16.300991878163458,D,-92.24143947035685,-106.50423450607597,30.94327516705632,E,-142.70315484442318,-91.43161895112128,B,61.626337051167454,169.5219456055049,0
Mental,None,India,-43.097769635200386,A,-59.11948544625364,159.1297491135719,-31.44827448021481,A,115.36333879472218,D,62.36457584413911,-23.208618614624434,70.19992550530871,B,-121.7501657008887,-90.09618814432042,D,141.28035230911053,-124.3922341364305,0
Yes,Other,Germany,-6.04784282049887,B,-33.06703334661078,38.91318783153867,-114.21240689116271,C,-97.13382527587558,E,49.16888158315029,110.75204675907993,-10.867616031540763,D,-134.28611153920627,2.76630450009835,D,-118.37926157590242,-67.49341002373032,0
None,Jewish,Other,2.036355621935134,C,-151.48744229115385,-108.71445450849471,83.80305162959823,B,89.7466922100244,C,-12.582516464398372,139.47566611785274,-22.963432135502238,B,101.09264546463362,46.00518764094434,D,-19.292224040852176,12.91727722134305,0
No,Muslim,China,147.89973017980307,A,198.34242468853503,24.151353481327934,-98.18986616057579,C,-116.80983472657758,E,-234.3169927240723,-84.86721547075824,-134.86124083062444,E,-79.8455771642261,-140.81513016135992,A,-113.15751370486946,127.00135172857794,0
Both,Buddhist,UK,54.121392517190344,C,-48.30182364861965,-47.91663629137611,96.53233739860563,C,-31.72038299985052,E,-29.99652560633968,74.89802370685571,-24.908939926353895,A,6.695178207523904,-90.52625474106026,D,54.946927986134185,-104.2007005751917,0
Physical,Muslim,US,70.98845417751455,A,33.59806371250879,63.456260461738,-87.68937051825438,D,19.676820923944547,C,71.25858950600002,-108.61703955129425,-94.75018148478415,A,-118.32191749805384,-28.992540366260585,A,-30.741982137095604,95.03688104086733,1
None,Christian,Other,-25.284538975769554,D,-98.97925621616695,-2.1136534807486824,41.56480064280202,E,-115.46644317617074,D,65.96750564998712,-116.90090377686104,113.61374972461171,E,71.69179337033223,-22.779469421679675,A,4.65933790627285,97.32693045030963,0
None,Jewish,Mexico,181.65626299083314,B,-64.89236014316897,-46.18743813205587,79.21508319919609,C,-185.82602250556164,C,-61.255415253712144,-58.543273966013196,-19.41962201221307,A,114.17244986419387,40.73494173297427,D,-105.10830401547555,-74.49294951401218,0
Both,Other,Mexico,-56.822757164039,B,7.581843836441815,17.975087842475748,-102.3971939390798,E,-116.47622185491377,D,46.077189807423544,1.2941681869201496,34.33496973504072,D,-92.77186902507644,96.56619032274207,E,-37.18028014272078,-12.349089860600763,1
Yes,Hindu,Brazil,66.32319285073334,B,170.30166171382052,-193.9648392416835,-39.512981283631575,C,-50.15630244665004,C,67.09525847244409,57.849221593519474,20.953514346407875,E,19.273656311662013,-108.92526595646663,E,-146.61468382154274,53.42175851314415,0
No,Christian,Brazil,-27.468908592097605,E,-115.87152557400289,58.34728970788434,-66.10110324218334,C,91.21052500637907,D,112.62955418898972,8.98332666545016,-181.96136486685896,A,-67.11235253088257,133.56284890775802,B,111.06991929652136,136.79600240584818,1
Yes,Christian,Germany,-94.48667140381798,D,-170.06601669563088,11.037826920238876,43.83762735787066,A,69.3838351329763,E,-212.2530116853432,-16.755434670700524,150.2007971132342,C,-69.43398755514882,40.65406466486575,C,29.523829438635367,-45.188795053900506,1
Both,Jewish,UK,-105.66690301213382,A,87.60372535762025,33.07065222795032,32.084209023555644,D,43.609233289762265,C,171.35877695461008,-19.03966675634023,-152.60360751684024,E,99.98119553161284,-27.780386139976777,A,14.681531597974562,-36.06080448041373,0
None,Jewish,India,-81.0936505386655,B,155.8480529949261,-184.3533833280021,35.10717995361857,E,-54.80081742555413,E,117.09816944903322,20.320160180405857,120.95797497063718,A,49.238242730359794,-34.06428720496136,C,0.8182966005218476,-33.920530892799654,1
Yes,Buddhist,UK,-148.4862846587946,A,-134.1801888614439,47.96708657785283,-32.23805118092809,B,-29.476515396069537,D,-15.23451924351339,33.21765805272345,-47.61568064384405,C,50.32365429642086,14.907253019302177,C,-18.39758017946433,97.97652598751819,1
Both,Jewish,Mexico,196.81908728139857,A,-217.0990876389972,-40.198747872008006,-66.514951694652,A,212.9767659250501,E,110.84503382540785,7.852448136202697,-39.4790597474949,A,-101.35843309073817,-7.188014191771167,B,-8.100985486701868,-125.27122607584187,1
Mental,Hindu,Mexico,-36.995344540785666,D,52.38000644694666,112.90536320722693,-0.11956228617704678,A,5.180224623061918,C,-50.413953959917755,58.37657425056777,165.30905749337091,B,64.79016846515172,116.51663865632615,B,-135.96639169360137,-52.14006067120357,0
No,Muslim,India,89.81765131054001,A,6.468875537803822,-6.037435219055542,-0.2695923299964748,E,63.56139331218774,A,-200.0552161299058,139.29352858485865,-80.02438014553876,B,40.03654927342221,4.539288490040602,A,146.7015243336366,-45.3236544899217,0
Mental,None,US,-12.895780488424407,C,-24.411662694002693,-113.00462430837943,-47.069947570484025,A,-38.90649823879585,D,-29.831240989229308,114.34578237493918,-37.28189593901941,D,-127.03650592810492,-59.860420900577374,C,39.19079072533073,70.24130015041226,0
Mental,Jewish,Germany,71.5361044608752,B,4.622411500462397,-10.639077287752126,173.9433387763675,B,-0.8398715126292848,D,2.118858614349068,89.27254288084094,-87.91257664515001,C,-22.22661280369107,-94.71295199666376,B,4.5260850418022995,323.44420306922746,0
Both,Other,Other,-123.89001836972955,D,87.48387314787551,103.42398010939098,69.05814274204383,C,-336.22348691324856,B,-232.59778591657206,-24.557302776231055,180.93981843664295,D,19.594567893094915,-37.95295308417748,B,98.45015660286222,73.86485152840552,0
No,None,Mexico,-129.27341297404882,A,323.4716557000399,28.868455391309432,-66.34205806775635,A,149.7470432126902,C,25.35079895084888,5.751605963821403,-122.14091784422885,A,36.127280893762894,13.56875953611575,A,-70.07614098068233,-143.90791611720653,1
None,Jewish,US,99.26220861640721,B,-43.586574855876755,-179.42989410812612,76.65263519663867,B,-325.81351372178995,C,-66.95901955368284,-120.82956985993827,-8.473616453254609,E,-69.29811783440216,-166.89632295509855,E,10.947643588194273,-81.09616164793978,1
Both,Other,US,-30.272222071738515,A,43.89443160277935,-159.7703881964149,28.878406289471492,E,-14.375741630121091,D,-231.3524824649656,15.344007800852378,5.589001365235996,D,-19.565329920658435,-129.59467613078414,B,60.30492373318882,-27.64265058186288,0
Mental,Jewish,India,160.69858518458625,C,27.478546738254607,-17.349145801123676,115.25426656062582,B,-28.29376369697951,B,43.07654550913788,-125.64459922433397,107.61468450194185,A,-56.21338447618691,42.06690588443205,A,75.0342749052979,-78.45290564527895,1
None,None,India,38.861122206405156,C,-14.039111631927941,-86.9139045860747,-72.07763321600511,E,-90.25058967148026,D,40.379763708833885,-0.4765188092305527,57.41201252513876,C,-153.2532945704298,-48.835404682477794,D,-0.3295766512934891,-146.23392708749728,0
Both,Christian,India,-79.05551159998872,E,-48.123211298469286,56.58422949713935,-33.76376166736696,D,-26.560944893700363,E,43.16767900852197,85.54971378981743,-40.16154204171709,A,-147.83793308129484,16.171242785835535,D,-18.42737889970025,71.5827545891102,1
Physical,Christian,Brazil,-57.08693370955071,E,-72.69892795069754,4.979702577701578,-107.5985051454781,D,-24.34553172719642,B,114.96902677597527,51.26850882688904,57.796470262546485,A,146.48561901701575,153.1642461494,A,134.7439018865355,113.74529450414121,1
Mental,Buddhist,UK,-80.24156552503025,B,36.47385072721462,108.14158534978615,25.893224021172845,C,5.0921016002974335,C,-95.62242349759538,-22.18168832398846,100.32666545405344,B,-43.02677187951525,118.61367402569087,A,82.29882996894894,-36.195273385578886,1
Physical,None,Germany,127.12198932181961,B,33.76449660144456,-2.2667045511435164,-116.47448321756973,B,17.606961424838534,A,179.19514156209942,-33.515051346754795,43.377347330096114,E,-205.19901289760284,-19.9371775008528,B,80.39812226437371,16.686089734772143,0
Physical,Other,China,15.604329071664125,E,84.81135753418118,-122.95636660834835,1.202266059538345,C,41.12755263914569,C,-7.077785311212219,-4.06142861047669,-48.10826238734742,A,31.75104201453526,-58.997285200376695,D,-200.753957974449,-70.69009785536078,0
Both,Christian,Mexico,-156.2325571086286,A,-88.2117045190878,-80.69296754626296,-8.781245039591498,E,50.449514307066714,A,80.2695117396951,75.36761855688933,-50.42584983693723,B,-68.53211392733232,-49.95388425481562,A,20.951455763414835,-39.1518953831009,0
Both,Jewish,Other,-175.15955136982612,D,-138.69778518903289,58.917465659546075,-63.688875653783825,C,116.94362480285517,A,91.55849365176252,-3.2446734772262884,100.05732758656714,D,-113.98361695582943,120.99839781532162,D,90.7803428033358,-126.15672206615811,0
Mental,Hindu,Other,70.15601361601584,E,25.408820834828887,60.54164239805553,29.79025170121953,D,49.15622834142581,E,-1.9043340594720577,76.76243905260147,-124.69200474507795,A,-122.2600679766761,11.049157914240352,A,-70.98303941343119,49.28439026777982,1
No,Muslim,Mexico,115.02657629289229,C,112.9336387714257,8.926537405674415,-143.02990720257088,D,75.76650475377109,B,26.873294154337383,-78.92765009627925,-31.51674104057607,B,204.476259875499,-90.64135189774476,B,-98.5443798052075,8.596074148020204,0
None,Muslim,US,8.728972267768102,C,-55.292331916455886,-186.13956316156242,81.39439362800285,B,60.59629328221753,E,-9.610385685827683,-209.52318135645936,-97.10326023724826,E,54.32582937247222,148.7832985237717,E,37.80831680328677,51.96602287297137,1
None,Jewish,US,122.84590431135685,B,10.011509512747853,82.41996491953635,93.01186381034454,A,-18.072429353185647,A,-84.93508872494711,-70.1787657612305,-117.93959051472285,A,-78.71777455866533,-36.30170476218322,D,-117.44341064879143,-207.1414232045952,0
Mental,Buddhist,China,-5.1240640048892185,C,-159.26375217104408,-117.42405954534456,3.137912230908967,B,172.94823064837098,C,-94.92114308888043,6.017565514479303,100.07624418229082,A,24.667124673061444,103.78310474150292,E,-11.389975039287513,9.01654730801577,1
None,Christian,Germany,178.10456583204532,E,-222.39458381624067,-36.295950735036186,157.08726149017926,B,-26.81160810210446,B,3.9433186156695053,46.39538943019599,-121.10479019123537,E,359.51642402098236,-142.05643047223978,E,58.42475440156045,9.703232768112969,1
Physical,None,UK,-153.0615057224536,A,124.83936368575688,-22.879949063626977,177.37921824683377,A,147.17881776076814,D,-13.634204712133318,128.0036039659822,59.57947312469295,E,18.417830511861276,-147.71046092142996,D,-146.4825890313743,57.96955552487674,0
Both,Muslim,Mexico,79.3516823398209,A,-31.161410612627716,-97.57179446816738,12.506120605833981,A,-68.05325202884043,D,-101.90838266567643,-227.60648826820722,100.39375548636147,C,-254.62573597065466,-90.409653936338,D,135.11604490610816,67.99179640303139,0
Both,Buddhist,India,25.534507300233532,D,-23.264808932446776,25.89890227503211,211.48008325225624,B,-53.262220655085294,C,-40.23569335591546,141.90352964990507,69.12081875235818,C,102.32014908963282,-60.12845467854824,E,-143.9737429771673,-85.69867172924809,1
Physical,Hindu,India,93.09992784809873,C,-66.84602522868363,-242.18629354889373,8.395389741521946,D,165.22394784271629,B,-134.80059837603073,154.32375947921028,26.898552758352935,E,-61.07536326076922,-143.90017387867118,A,-38.38106783813519,-28.164451773180442,0
None,None,Germany,332.05285684046527,B,179.35822341630242,-43.868627698562456,-12.711405483123709,E,-71.00509415473938,D,11.29330492652127,80.46936733137493,-242.31074507168194,D,61.03400754947117,-32.56056757932293,A,-115.23849179392795,-71.41931942245496,1
No,Muslim,China,-73.60771263962954,C,15.302571337469134,10.417510648503887,-107.60934548321363,C,131.00513693252353,B,82.26353583285642,4.080193997730935,163.97362194696032,D,-77.65861551348411,96.09827161475442,E,118.75591755673338,-46.637020117531804,0
Physical,None,Mexico,160.02975107365273,B,-270.4643084767612,67.73754430328431,88.2194095499922,E,-73.01959322815021,C,19.62793529823346,19.76709014990099,-108.80786690755338,A,-64.87980222578064,-26.001392969063136,D,-14.391122623802536,53.33447155660954,0
Mental,Other,Germany,109.5284441910467,E,27.050244867506617,-6.390985872934704,16.72927152045461,A,194.94390137236226,A,117.59627997554367,-118.15590509438596,-12.33329487219574,E,185.16105515446475,41.362055089275614,C,-54.25005345972729,-41.6542838804279,1
Yes,None,India,-2.315246590026176,E,165.8775232817355,60.29081004032919,4.280315043752165,B,-5.763260082875235,C,41.33376482639834,138.5153128159512,7.06754679310769,A,-259.98448114818456,138.67668460220995,E,133.0147828508802,-17.885854970047443,1
Yes,None,China,-44.03128780591668,C,-67.34773005739743,-73.22301439995827,233.152304749435,A,-37.40398248760313,C,70.0477051590241,-121.991171534077,-60.04949239159214,D,142.57859593813887,35.787736809834584,D,154.52067571901094,-166.3315559240307,0
Physical,Jewish,Mexico,48.309665179463984,D,-184.03310631379952,13.959919652155964,32.543796358838655,B,-7.389660660535122,A,-210.27580367209114,-40.519629453040494,-197.38808741715604,D,-179.65851158916215,12.03715810358608,E,-93.83380230493039,-80.29192093986399,1
No,Jewish,Germany,0.7060645845414392,C,58.983944280634205,-156.61216853297125,160.26698838592904,D,-5.299320482109508,B,87.44321804725558,253.44723564992577,-157.40711581807966,A,-86.29487323645394,-93.70610656907587,C,-42.82786267433748,125.7873244078174,1
No,Jewish,US,39.809352420257255,C,-128.36506709248877,-78.77955998936909,39.71556590820044,C,44.6376344603254,D,-74.23400884179473,-84.43579430264789,74.20409870607155,B,12.859893384951729,-53.310870110576595,B,105.73159241550456,-61.87575806349904,1
Physical,Buddhist,Other,44.9282877856545,C,71.05867807488491,74.26390899587105,-75.90453788760384,B,-123.4648208768409,A,33.95263074316801,63.902854244045315,-29.783310247450345,A,-13.399236161274814,39.51118374463046,B,29.362863861675635,71.20388407117204,1
No,None,China,-159.94292144925578,C,155.08878145453127,18.520102844656734,-98.55058620404508,B,-57.31025385423399,A,-7.548446148238042,30.563837434928608,-58.498885864275685,D,-108.94423755683364,54.31493089604358,C,23.99734791831982,19.37574344259941,1
None,Jewish,China,55.566342964058435,C,167.96785377244348,93.33411146930072,118.90899887433734,D,-122.21097096261128,D,113.28190926737767,207.85992871312766,82.65146314518842,D,145.28009087760339,-28.855309084199483,C,95.3377171547134,2.688871074813393,0
Mental,Jewish,Germany,131.29238757265637,A,126.79132935185193,85.55395041737141,5.131124711697139,C,47.94291949144486,E,20.634168974587638,-7.015642773383976,37.0848068030804,D,47.93378733611085,89.51629096952482,A,71.71136691317719,32.826755205361586,1
Both,Jewish,Other,84.37572837966405,A,98.04293126639281,-68.92813396810992,-250.1935587294456,E,115.17216644997654,E,48.102953405859125,54.06366759259031,-128.3166494179401,E,-42.33807674106505,-72.22095085319057,C,-204.62333453994418,156.24033617464679,1
No,Other,Other,-57.9868063535904,B,-117.36045866573066,89.05512670040359,73.29885668376534,B,36.98037443209,D,50.75723242024329,39.335529221831536,61.89306955105651,C,123.16939940143195,-120.23849000341164,A,25.25698517716123,216.93485057444772,0
None,Hindu,Other,-175.45358822239803,E,137.12702767622088,215.87703723533082,52.56313683718237,B,-6.104556524279794,E,-168.68896635047722,202.23077466915095,97.50660357712243,C,-36.89862019773152,74.47761268326867,B,158.88991763041392,-133.41642797327174,0
Physical,Buddhist,US,-199.97116007171135,B,4.784828604252144,-116.85740129044501,-6.317072462103322,E,26.076210194462902,C,20.480499572549345,186.30675056080085,57.22807042754471,D,78.87987088824045,-28.81410763387276,A,151.08233461573832,36.29133932541284,1
None,Buddhist,Brazil,-101.55988726944946,D,62.74717266098951,-54.28999038647564,33.78102675588124,D,-9.092489426276416,E,-108.41719401210457,-44.88768445711638,39.52289819114348,C,195.668192533547,-60.11265317444086,D,-115.12205334335317,29.032710535741874,1
None,Muslim,Other,-85.89270921629031,E,15.667192129191246,51.814701356440054,113.9680142720248,A,41.31881852802422,D,-106.75288737360975,-24.067943541669944,-26.162888488832582,E,-45.24794243668026,77.02126436901227,B,3.44657794510599,101.05377550514612,0
Both,Muslim,China,33.05453511672199,B,19.200232343403282,-121.58357816739161,-24.472435392539847,A,-137.7776131811479,B,24.785598189363387,-77.54331764624125,-109.05324519912152,C,46.75937641569207,-71.5358927300893,C,-80.27986990774738,1.14168681714723,1
Both,Hindu,India,51.934473282786406,C,93.26618357626974,-94.92909334272082,-85.75535497516518,C,-104.64708101618025,D,-26.262027238882595,146.12736536011153,-19.577162990702725,A,-109.13757853302914,100.96381394040215,A,103.9514016538129,-146.74700447296703,0
None,None,Germany,7.2489157491815295,C,94.70167943831463,-44.420468694601944,-205.35623427682,E,135.50400316707376,C,126.97711567866227,76.93614701961305,-150.9027983900546,D,-40.76522203288856,-32.26921003703321,B,72.4763477967724,43.222034801963716,1
Mental,Christian,Brazil,-89.85364476186263,B,-14.209590980030454,220.07157570418167,45.417894361960116,B,48.18139055730784,A,144.54796231615046,-29.697595897431796,115.18241334139279,A,129.8773505308853,119.07179938972676,B,-396.25906998349916,114.05399790520987,1
Yes,Hindu,US,-19.128771938820073,A,0.8817982202473793,4.030859911458943,-120.99341095538469,E,-74.62382361098385,C,102.71590048762039,-211.67413226354768,58.14647484105973,E,-157.46705084170003,57.8775533730276,B,6.088948627049864,-117.49913297154228,0
Mental,Muslim,Brazil,-119.94572945829012,D,-9.452416154817213,205.2527064420649,203.20642052570878,E,167.7060235401173,B,-130.6767547727575,103.49290972188825,56.23603138662223,B,-31.79887231014214,-88.14646728878122,C,52.89767554208142,-4.763409879281594,0
No,Buddhist,US,-125.88843537908107,A,30.804032942364557,14.638290228209815,74.91423773035692,C,35.65241733298537,D,-147.58142418448304,130.49982822751824,106.78511748011621,D,198.82325176418408,-65.59003927354645,E,-138.70450951812106,74.75983524651372,1
Mental,Jewish,Mexico,38.177635253577165,B,104.70417016212726,-45.45118472609771,-74.38773526953534,D,23.104438034454546,B,-99.92230629815862,-123.0813042547093,76.49477032712085,D,-59.979423815483656,-43.136939828813084,C,76.22868802681498,-83.40141434380321,1
None,Muslim,Brazil,-133.7894072234131,B,45.726725353152645,99.18057258085682,45.98714476866522,B,-178.93722073582518,D,8.891136946934724,-228.11420656113307,-87.3323256608838,A,29.972158159610423,73.1627979529889,B,-146.24527097350446,-78.44593322036057,1
None,Muslim,Germany,-11.687724718561574,C,71.2952740628973,7.099655365258251,-61.25405821943447,C,125.21515115947828,A,86.60224568060337,121.38060988295936,-131.32629700439583,D,-9.386857208619825,87.96884571174004,E,42.47562417740583,-71.4652369199371,0
No,Buddhist,Germany,56.44736067139745,E,-123.43832841688429,-132.3758764913168,-135.25320689848184,A,24.75238979661762,D,-186.53856274335885,-95.69071148341325,-54.233548083043715,D,-17.2069995825155,-81.6631871266032,C,-63.0503493585039,36.312702962084884,0
