sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Bisexual,B,D,B,-45.326997970241024,84.26173453074574,0
Bisexual,A,E,C,-83.37282008827987,35.397486243360895,0
Bisexual,D,E,E,184.6433825969256,-190.17249255127027,1
Bisexual,E,C,D,-153.01376432915035,-90.94947356924705,0
Other,E,C,E,-28.809255593960753,71.52106242640478,0
Bisexual,B,A,B,-1.9601367360050457,-61.42324822654276,0
Bisexual,D,E,C,182.52371222866094,126.4493003151351,1
Heterosexual,E,D,E,0.04607578825742622,172.37832996227124,0
Heterosexual,E,C,E,-65.25260185733013,90.23504861087098,1
Other,E,E,B,-12.728307953254864,-42.992138384600715,0
Bisexual,A,E,C,179.0729556156316,111.1040487625117,0
Bisexual,C,D,A,-125.58920836260926,-81.63112794584563,1
Heterosexual,B,D,B,-199.33336181071806,9.247004959328427,1
Other,C,B,B,103.34742962638141,44.99341413368182,1
Heterosexual,B,C,B,-120.32610407377682,6.454815536819638,1
Heterosexual,A,D,B,197.71712355070048,-49.36041813998886,0
Bisexual,A,D,C,84.55572268148092,-87.01789416373428,1
Homosexual,E,E,B,-84.40103887683186,136.46120271533144,0
Homosexual,E,C,E,-39.57629079064739,146.3699598809393,0
Other,D,D,D,-182.2607523618935,-51.942044726858036,1
Homosexual,D,D,A,112.86043096980976,-82.10386765516202,0
Homosexual,D,E,C,-81.19770298614213,36.309138273472804,0
Bisexual,A,B,C,-141.20775949870114,23.26483499233124,0
Other,E,B,E,67.20655373617271,-71.77906033733656,1
Heterosexual,D,E,E,33.78674394571438,10.582166189457133,1
Heterosexual,D,E,C,14.894910411793516,-53.422217593044664,0
Heterosexual,B,B,B,19.839192306800925,122.23628403611974,1
Heterosexual,C,E,D,-58.932377241384394,-31.765629564748693,0
Heterosexual,D,A,C,-34.6122571419607,-79.83270702273919,1
Bisexual,E,D,E,16.153717219184138,-141.44084267241047,0
Heterosexual,A,C,E,-38.589712151392106,-174.12982673289704,0
Heterosexual,A,A,E,40.140813390185556,-36.08925984745903,1
Heterosexual,D,C,B,164.2462849160175,-31.209218390957428,0
Other,A,B,B,63.51456792184451,-47.3615839340288,1
Other,A,E,E,-90.59171105360288,-87.98739847862824,1
Bisexual,E,D,D,68.79103736916657,-91.28480210542611,0
Bisexual,E,A,C,34.13313766246642,-130.90464859557133,0
Homosexual,D,E,D,-36.465736642363545,-77.14501545923169,0
Homosexual,C,A,D,-17.070460980038106,-36.06894571616854,0
Bisexual,C,D,B,77.13542342108995,-24.215901162240407,0
Homosexual,E,B,C,-97.73002706140652,130.65333938949152,1
Bisexual,B,D,B,-39.165082486129066,-205.90728364472298,1
Heterosexual,B,C,E,18.038803348384892,-12.759199463110724,1
Other,C,E,D,54.913254671528,-18.838449615377208,1
Heterosexual,B,D,E,-46.081879627374846,-130.55135467454295,1
Heterosexual,C,E,E,-20.74325138021714,242.19217174385892,0
Heterosexual,B,A,B,167.7577120884905,-63.00758148043742,1
Bisexual,A,A,A,-99.67396603466517,11.386153965583985,1
Other,B,A,C,-103.65913625182608,18.769348364671455,1
Heterosexual,C,E,A,28.51685399818178,128.07018970439964,0
Other,B,A,B,-19.786326535397926,-14.502502992737234,0
Homosexual,A,D,E,-51.50145680389888,92.85848808214793,1
Homosexual,C,D,D,97.207143832683,198.8664998517804,1
Homosexual,E,A,A,125.35778949997356,15.869484115856777,1
Other,B,B,A,-68.06940590859776,30.805148033085977,1
Bisexual,A,C,E,-165.35303573576965,-237.1004260385363,0
Heterosexual,A,D,E,64.5331944957367,101.61733395805588,1
Heterosexual,D,C,E,31.019600695234377,-81.80712491860433,0
Bisexual,A,A,C,63.88538044359353,-222.17993503663567,0
Other,A,A,C,268.09171993209657,-123.57110300224998,1
Homosexual,B,B,D,63.058698550371716,53.42500854096848,0
Homosexual,D,C,D,52.087735410629406,-0.5263868862223671,0
Bisexual,B,D,A,-62.07436925260613,-108.45689682172357,1
Heterosexual,D,A,D,158.78249814279823,90.17763277100194,1
Heterosexual,D,D,C,-47.19938494122402,-27.161469018592953,1
Other,D,C,B,-34.11363322567611,-119.2101755411296,0
Heterosexual,D,B,C,-7.962651746994759,90.08493003579025,1
Homosexual,A,A,A,26.428019650842398,54.025282347971824,0
Bisexual,D,D,E,26.37031920270682,-66.36014352485209,1
Other,E,A,E,-127.00296405394012,-87.35553209005047,1
Other,A,A,B,143.27964731569318,-141.63669775027847,0
Bisexual,E,D,E,67.87457669064457,17.644925237153195,0
Bisexual,C,A,D,56.49205712391684,-6.499743201664093,1
Homosexual,C,A,A,35.55419710843261,-15.470952029406092,0
Homosexual,A,A,C,59.171413890101284,-5.993495187406202,1
Other,D,A,B,-52.225867527796424,-17.81846049984974,1
Bisexual,E,E,E,40.09991865072832,-66.00962474228113,0
Bisexual,D,E,B,102.14649357033754,-37.12439222224215,0
Heterosexual,E,E,C,-37.06789214635236,23.142083824118608,1
Homosexual,B,D,B,74.91544678686698,29.668125598212423,0
Homosexual,E,D,E,-44.620959402215966,-88.88410767480256,0
Homosexual,D,C,E,-28.93615354390682,-50.258225994138684,1
Homosexual,C,D,B,-68.12198525256755,-276.7750101528732,0
Heterosexual,B,E,B,195.37374924389798,45.759062412663205,0
Heterosexual,E,A,C,50.7450104244143,104.79054526760294,1
Homosexual,D,C,A,43.4173301244047,-126.38628925368917,1
Homosexual,E,C,C,-27.47877448504863,31.392786234439747,0
Other,B,E,E,-183.12108875219326,73.5055055424858,0
Homosexual,D,E,A,46.88758958228821,94.72714564362609,1
Homosexual,C,D,E,56.0265321160663,67.24195989726594,0
Heterosexual,A,D,A,-123.34332744601622,-33.097664943487175,0
Bisexual,E,C,A,-67.28592615704132,244.47359083832524,1
Homosexual,E,C,E,-58.36717052546001,2.9376578143424092,0
Homosexual,D,A,B,11.292316564523086,190.15480979705384,0
Heterosexual,E,A,A,-126.21216043567765,-80.35092835817383,0
Heterosexual,D,D,D,-10.096516545433323,22.017728794107548,1
Homosexual,D,D,C,33.9021723931421,-22.455981861794452,0
Other,A,C,D,-1.03432355458272,-131.74061253435167,0
Other,A,D,A,95.3986878806012,-16.07848107760714,0
Heterosexual,E,A,A,48.00875743631954,5.276198527231664,1
Heterosexual,A,C,D,-16.140969142017536,-98.29363576619762,0
Other,D,D,C,28.035765531423877,70.65741001683085,1
Other,E,C,A,85.00495941063517,7.361157948591362,0
Heterosexual,D,E,E,-242.4231648900487,-89.48711523519864,0
Heterosexual,C,C,A,-10.67015590871808,-165.44548503341818,0
Bisexual,A,A,C,148.33112729319546,99.70556928911756,0
Other,D,A,D,-31.278951190743566,120.91580227306599,0
Other,C,C,D,-59.73861397058363,22.530352564648854,0
Bisexual,A,E,C,-37.85105472281794,66.68359583190636,0
Heterosexual,D,A,A,-95.78742945433713,47.130696265118544,1
Other,D,A,A,-217.5312454812146,-192.49987966790238,1
Other,E,D,A,-224.03196386653366,-18.794012254003874,0
Bisexual,A,A,C,43.38879081854495,-74.27367913357192,1
Bisexual,E,C,C,-77.42590663679626,-9.281282754791421,0
Other,A,C,E,-13.228141128473784,43.16810234065331,0
Heterosexual,A,E,B,29.358944692014532,-122.98224840275455,0
Bisexual,A,A,B,-24.372310778459113,112.62557302344307,0
Homosexual,C,B,D,-230.61383175300935,10.18662875243369,0
Heterosexual,C,C,E,-1.5054163423922344,-22.89158451507711,1
Heterosexual,D,B,C,70.73103864043676,-49.4848434494435,1
Bisexual,C,B,E,-98.65602073094588,34.72431376453729,0
Other,B,D,E,-133.50348979338432,220.15916172832965,0
Heterosexual,D,C,C,178.42232551028977,-96.23642363063209,0
Homosexual,E,B,B,39.46667058585994,40.100194464622305,1
Homosexual,E,B,A,-55.03001963029098,70.30680617781395,0
Other,E,A,E,-263.34835422501493,17.645305642326196,1
Bisexual,D,D,C,-115.42938670722904,-83.98857978811024,1
Heterosexual,A,E,D,-2.9516005399804146,-107.49737807324149,1
Homosexual,D,E,B,30.286845831337633,57.64038334576463,0
Homosexual,B,A,E,117.76327195971885,-85.65892266586924,1
Homosexual,A,B,C,46.18151843333781,43.617682465047366,1
Homosexual,A,D,D,-165.82670906980306,50.65510225715953,1
Heterosexual,E,A,E,29.17822591885939,107.56288711851035,1
Bisexual,C,A,C,-4.049395420537269,228.8396005279875,1
Bisexual,B,D,D,85.32348951151852,89.34239668935142,0
Homosexual,B,D,D,32.69919673854908,-239.00197986474444,1
Bisexual,C,B,A,39.004529385880055,112.06331476836296,1
Other,A,C,D,39.812146198182425,1.907954792326302,1
Bisexual,A,E,C,-21.085463456839502,-30.43413581671327,0
Bisexual,B,B,E,60.16051032720946,-81.59866266950496,1
Bisexual,C,B,B,-82.69343879962865,43.26551988247342,0
Homosexual,E,A,C,145.0456559943542,57.092937632420735,1
Other,E,E,A,109.84705381024045,-42.02800193911455,1
Homosexual,D,A,B,-10.868537156481189,-211.02554300084782,0
Bisexual,D,E,E,174.29315806536374,-37.065642664304164,1
Heterosexual,E,E,E,79.32682469327669,43.18826106342467,0
Homosexual,B,E,B,-8.28303817108062,17.276800916240955,0
Bisexual,C,C,B,187.2529660677206,82.77980111039611,1
Heterosexual,A,B,C,47.14122979635071,102.50937645539302,1
Other,C,E,B,75.16033537944203,-10.78284410398552,0
Bisexual,A,C,D,43.72280321389172,65.65783070229773,1
Heterosexual,A,E,E,44.53340537106644,-105.87893727676436,0
Bisexual,A,C,D,26.257486389198775,135.48636485211236,0
Homosexual,B,D,A,73.95219158570228,-10.447686648330166,0
Heterosexual,E,E,B,-151.50707241660135,-219.40865069542394,0
Other,C,E,C,17.89409115784925,184.7345035980443,1
Heterosexual,E,E,D,-65.10827040824428,-56.146019512798006,0
Other,A,C,B,-47.64958663521934,-34.38052387034701,1
Homosexual,B,D,A,-316.8523517825238,200.51854552415915,0
Homosexual,A,D,C,-120.40631217378407,-0.9650871878876746,1
Other,A,D,C,138.47315073648002,-87.76583377768164,0
Other,C,C,A,68.32795272525203,-53.009185812552,0
Bisexual,D,C,A,-59.05595061816237,-53.44428832405259,1
Heterosexual,E,D,D,159.32925273796673,104.15797052253049,0
Other,A,B,E,256.0631653606513,132.78651698597744,0
Bisexual,E,A,D,-159.46016107455247,-61.67203578199067,0
Homosexual,B,A,D,110.88309057862453,-29.237138547308632,1
Other,D,C,E,-0.66754649862822,51.111592960586115,1
Bisexual,E,A,A,42.93173908268475,-7.92299858389459,0
Other,A,D,D,-19.655945865852704,27.55054995000023,1
Bisexual,E,B,C,-132.7281068893097,190.58201385923005,1
Homosexual,A,E,B,-109.81548951522613,285.71272934784406,0
Homosexual,B,B,B,139.02358708651542,-10.643016871331186,0
Other,E,B,A,-19.217591113770418,82.03667526979427,0
Homosexual,D,B,B,-6.759627289634198,-159.91758540063609,0
Other,A,A,A,4.9264435500753105,-100.3502360693189,1
Other,D,A,D,-115.71351725992511,35.61819585951959,0
Bisexual,D,D,A,33.16785985300892,-230.443400451618,1
Bisexual,E,B,E,4.617939017981619,50.12172571139719,1
Other,B,A,A,-28.40534493368356,-38.73369483779621,0
Other,B,A,A,1.7727237420861075,77.02609310656973,1
Other,E,C,E,-197.07654898612185,9.461268809671378,1
Bisexual,B,C,C,78.3427798521724,-74.28656421600088,0
Homosexual,B,D,E,14.599155516112363,187.30447995308495,1
Bisexual,A,A,C,8.022302006526406,61.00879273346123,0
Other,C,E,E,27.2831792100674,-36.882739052863556,1
Heterosexual,E,E,A,-48.18656533607503,-31.12416754551996,0
Bisexual,D,A,B,-132.64397494711372,-78.84071057117315,0
Heterosexual,E,C,B,-108.98519891405827,26.48099794793047,1
Other,D,B,A,16.731564431092437,30.788996712368522,0
Homosexual,E,A,C,-73.13549322803269,115.95003698261954,0
Homosexual,A,B,C,125.67399807726775,226.51187264046243,1
Bisexual,B,D,D,200.3413367076146,107.36280320077489,0
Heterosexual,E,E,A,21.26745831716607,20.88133901245935,0
Other,C,D,B,156.6164998605438,-70.59085558071804,1
Homosexual,B,D,A,38.65657759476811,33.89230914397952,1
Heterosexual,E,D,A,-71.07046152839192,66.13674981585562,1
Other,E,C,B,-91.3728821690366,-19.928940393208897,0
Bisexual,E,E,A,-110.12937305978335,-71.59905883830582,0
Bisexual,A,C,D,-50.84881978579963,106.15172168377886,0
Homosexual,A,A,C,-17.26149625988376,3.650315455130658,1
Heterosexual,C,E,A,31.346003930675142,62.80903537187523,1
Bisexual,C,E,E,-46.49972929569441,-130.60258718675993,0
Heterosexual,C,E,B,98.68616996780308,91.35266536311207,1
Homosexual,C,C,A,-53.40799443293223,-42.47384417206775,0
Other,D,D,C,-94.61392828236374,144.12877583430804,1
Other,B,A,D,-236.2587997012058,-70.71341372708847,0
Homosexual,E,E,D,52.56904849742497,-20.703953974737143,1
Heterosexual,A,D,E,-110.10355218411864,-28.417805104314397,1
Other,E,D,D,9.683487357591765,9.473806450457722,0
Heterosexual,A,C,C,-2.1697359371199183,-208.33866553019388,1
Other,C,D,B,10.475962038656576,-24.41445468130861,1
Homosexual,E,D,B,-78.58051668210926,87.79406941917117,1
Homosexual,E,D,B,-54.313071646544216,78.69252421532096,1
Homosexual,E,E,C,-63.33054245775143,-29.845358608738454,1
Heterosexual,D,E,A,-25.613105227433042,19.465401172476504,0
Bisexual,D,B,D,-16.512728591366045,12.78883029582279,1
Homosexual,B,C,B,-85.51159036777642,92.97410166129374,1
Homosexual,A,B,A,219.07620732583771,-105.9662448533844,1
Homosexual,E,A,A,-149.33990944680883,-107.36939430548944,1
Heterosexual,A,D,A,-97.96310255421434,-2.6116902265296575,0
Bisexual,E,E,B,35.58205290490078,31.447783100998926,1
Bisexual,D,E,C,-28.38767523096033,-55.84512690874308,0
Heterosexual,C,D,E,108.710702944169,-62.44318878734071,0
Bisexual,D,E,A,98.16608217083731,-35.20237046444943,1
Other,C,D,C,117.93816526472689,-24.679977555546987,1
Other,E,C,E,102.41871003879113,72.47672770040839,1
Bisexual,D,A,A,-8.149639155861168,32.92594891225784,1
Heterosexual,C,B,B,-15.712080948546046,-8.17322511653729,1
Bisexual,C,A,A,71.86292406948264,85.80352257183588,0
Bisexual,E,C,A,-106.6343543391726,44.546774791720715,0
Other,A,C,A,-109.30681610062338,-2.75744400000792,0
Heterosexual,E,B,E,-113.01068221250983,-7.730208372619826,0
Heterosexual,C,D,B,-85.88936640744859,89.69530129432916,0
Homosexual,E,C,B,-18.507593667943308,80.63512192760331,1
Heterosexual,D,A,A,-43.40709694431267,-34.16238500948951,1
Other,E,A,B,5.686631832385571,105.5317056534656,0
Homosexual,E,E,C,25.543533263313428,-75.55424074361146,0
Bisexual,A,C,B,-114.09826797832183,-59.57130683572455,0
Heterosexual,C,D,E,163.29812493470067,71.71554668362312,1
Homosexual,E,E,E,49.45378972921218,73.5895487321091,1
Heterosexual,B,B,A,102.46300718616406,-146.8878873465332,1
Other,E,E,A,-29.56438733288508,18.586165451545103,0
Heterosexual,B,B,B,-11.228828402190558,-132.6360215513893,0
Heterosexual,D,A,A,113.61821123187235,54.918015176368776,0
Bisexual,B,C,C,-88.56974291557033,65.44552500644676,1
Bisexual,D,D,B,81.11078475621537,-0.9951585633142843,0
Heterosexual,A,B,C,126.09219161049454,-4.3165606577176305,1
Bisexual,D,A,B,-229.87257666663476,-76.3124035611748,0
Other,C,C,D,-85.37172514685263,-83.41969446429783,0
Other,B,B,A,33.177780315699344,78.17755365959343,0
Bisexual,D,D,C,5.108501439578301,-53.64112981550699,1
Homosexual,A,D,C,-49.346569589452486,227.88262428927743,1
Homosexual,B,C,E,18.838362476590444,45.493746895311936,0
Other,D,E,C,9.472670421476549,-88.69195799473522,1
Other,E,E,B,-14.697754145783989,66.30668260180373,1
Bisexual,A,E,A,-44.39915439698876,160.67410830388872,1
Bisexual,A,B,A,2.3324659202654154,87.38216920200563,0
Other,B,D,B,6.916871506068755,24.204067325663836,0
Other,D,D,E,-44.39354501930804,-38.48944263600958,1
Bisexual,D,C,C,57.550967583165004,2.227529337446807,0
Other,A,A,A,-45.93108431709751,89.13824140772277,1
Bisexual,C,C,D,53.40579998007995,3.468883585956882,1
Other,A,D,B,-80.9173759897197,51.025446427083445,0
Homosexual,C,E,B,211.5486726637583,-154.20708789342837,1
Heterosexual,A,B,C,117.49974629826043,21.03014184968857,1
Bisexual,A,D,D,165.83502639623023,14.250263939246452,0
Bisexual,E,E,A,-11.22578137728287,21.293956238413248,1
Other,A,D,A,209.08568118337038,-15.99351130506321,1
Bisexual,E,D,B,-9.184297450916556,-126.67931060152257,0
Heterosexual,E,C,D,-98.2317985988552,-21.297481535745057,0
Bisexual,C,D,E,13.513278199941825,59.99331050691943,0
Bisexual,B,A,B,218.40233762611297,-81.05978500307481,1
Homosexual,E,C,A,-13.51120453747301,-16.340787981253165,0
Heterosexual,A,B,D,14.249247972646181,62.88327773109982,1
Heterosexual,D,A,A,-87.8410421146351,-215.36149799649925,1
Bisexual,B,C,E,-281.8636687972675,-124.31726223609725,0
Heterosexual,C,B,C,-34.474236915588314,82.30106686540068,0
Heterosexual,E,B,B,191.82957429695108,63.84562026465752,0
Heterosexual,E,D,B,-17.022361689007873,123.7368790937646,0
Homosexual,A,A,A,13.217070103342046,24.340451802628674,1
Bisexual,E,B,B,-29.39786950807457,252.80675022260394,1
Heterosexual,E,B,C,4.440115239230167,-90.0111657742115,0
Other,B,B,B,-5.786396672396428,-106.76920926906462,1
Bisexual,A,C,E,69.76459963269792,86.68543410364148,1
Bisexual,D,A,B,-28.45000116603485,-60.911668516116826,0
Other,A,A,C,71.41727871701995,20.66567411945517,0
Bisexual,D,C,B,-135.44050063845964,-14.44051788325384,0
Homosexual,B,C,C,28.757935632699123,24.193754748085926,1
Heterosexual,B,A,E,-52.76117129824562,18.562340813053517,1
Homosexual,D,D,D,-71.3030741993776,-104.32565061943777,1
Bisexual,B,E,E,13.285140453417469,-131.17443970481025,0
Bisexual,E,B,C,-107.49829692228596,-46.42840359232159,1
Other,C,C,A,-87.74787768511389,-56.10440709373831,1
Homosexual,D,C,E,-91.90569646530923,-346.64307090661697,1
Homosexual,C,B,A,-168.54007713967226,-58.76476616955317,0
Homosexual,C,B,E,-31.561782378899427,-123.92348216213031,0
Homosexual,D,E,C,258.2871911251596,-8.64308879801702,0
Other,D,A,E,85.01635328595168,-72.23114187039272,1
Bisexual,E,E,E,-124.63211555927218,-39.16622130261505,1
Homosexual,A,E,E,43.77546482531151,39.73463682263635,1
Homosexual,D,E,B,28.404039558038562,-124.04539698841029,0
Bisexual,B,A,E,126.06058430172446,15.501099474374175,0
Homosexual,C,E,C,5.8560997436706845,-29.161734460006763,1
Homosexual,E,D,D,-100.3302364468325,-73.3523609764907,1
Heterosexual,A,D,C,19.406492447216785,19.739314293007318,1
Homosexual,B,B,A,77.57554282974912,53.08547541182662,1
Bisexual,E,A,A,49.084326623648586,73.05518799197921,1
Bisexual,D,B,E,53.38207911093726,40.96221597048005,1
Heterosexual,E,D,E,79.86441433874005,7.761643953769255,1
Homosexual,D,E,B,84.24985182710348,-62.54508439356552,0
Bisexual,A,E,B,-214.7398784036208,15.812213663312633,0
Other,C,C,E,62.30598891440633,43.34003943125548,0
Bisexual,E,C,B,-61.12961862927078,-35.52796133104978,1
Bisexual,B,D,A,-35.568895865376795,118.9355890334332,1
Other,D,E,E,-119.89469915875044,-117.79098868622985,0
Homosexual,E,C,B,89.13587683208209,59.607704325190184,1
Other,E,C,D,-236.46400569390704,-91.59354646157969,1
Bisexual,B,C,D,12.391868727312028,29.438283376853658,1
Heterosexual,B,E,C,-120.74426765838868,-150.52242965021128,0
Other,B,E,E,60.30487051684956,-19.330237286109707,0
Homosexual,B,C,A,-45.1812614468474,-69.98319718823733,0
Heterosexual,C,D,B,-71.51454072671415,288.2882279811081,0
Heterosexual,E,E,E,167.6074715204102,-22.051018716176866,1
Other,C,D,D,13.568100823558883,46.175857740092766,0
Homosexual,E,B,C,99.60379679261823,134.2895256958781,1
Homosexual,A,B,E,25.232207846579552,48.2604091240849,0
Other,C,D,A,-81.13140968524046,-110.38880289462121,0
Bisexual,E,B,B,106.38129135535243,48.9398331064754,1
Bisexual,C,A,E,-6.020284576733119,-41.69711048691479,0
Heterosexual,B,D,D,-41.58279928444111,-49.04169374737097,0
Homosexual,B,A,C,-104.14486998471844,-9.44140407351622,1
Bisexual,D,E,A,82.71809348561912,67.50476658638127,1
Other,A,D,C,-0.5961604237890508,141.85380659929325,1
Heterosexual,D,B,E,276.7029337381801,104.93065637052739,0
Heterosexual,A,E,C,-8.16210053076761,-11.12324022244275,0
Heterosexual,D,E,B,-126.46316246833213,35.95599190456485,1
Homosexual,D,B,C,74.08384381654854,131.85984545152766,0
Other,A,C,C,20.870378575155378,8.02242463805378,0
Homosexual,C,C,E,-53.64280458349738,16.251979841968257,0
Homosexual,E,C,E,-51.95369096813477,-93.52877664134337,1
Heterosexual,B,A,C,-86.8321760423462,-71.45551926012669,1
Other,D,D,C,72.24008603494079,82.48018817224828,1
Heterosexual,B,D,C,4.899473204959243,89.77500038741636,0
Homosexual,E,B,E,52.71163348624051,0.013811806418824993,0
Heterosexual,C,E,D,-0.33286289126117946,-167.08234568080974,1
Bisexual,B,E,A,17.072869866116825,72.67179643398464,0
Heterosexual,D,B,E,32.32674317159177,-49.03469750363859,0
Homosexual,A,C,A,43.493681864835494,74.02159544581589,0
Other,C,E,A,22.141393222157102,-4.22680461020828,0
Homosexual,A,A,B,-52.55381032629104,45.674012479783876,1
Other,A,A,A,46.50125491720322,26.459298024380896,0
Heterosexual,C,A,D,-24.78214803895023,115.18351450524659,0
Homosexual,B,D,E,93.03956126270555,18.223257685442356,0
Heterosexual,D,E,D,215.0878691697045,-262.68971220602515,1
Heterosexual,C,C,B,215.70282200520188,-14.160839094113776,0
Homosexual,D,B,E,-48.17619582139734,187.1632222004095,0
Homosexual,E,D,A,-109.37953442759245,-88.8854759361988,0
Heterosexual,D,B,C,-119.28638297815546,38.96079525662432,1
Bisexual,C,D,D,139.5559989095393,4.390458398266496,0
Homosexual,B,A,A,145.5779661383,76.64717141740186,0
Homosexual,C,C,C,25.571600878125338,103.19896100316221,1
Bisexual,C,C,E,16.6843649507701,-176.25585448225263,1
Bisexual,C,A,E,29.634899596595925,-20.36886107647916,0
Heterosexual,E,A,A,146.94131326777972,-53.12789492971866,0
Heterosexual,C,D,E,-24.431308284835655,-263.4242433878038,1
Homosexual,A,C,E,-73.74623127354846,-45.26890007202494,1
Other,C,D,E,25.21868988810278,53.37907366875471,0
Other,B,A,B,-12.057886144591391,130.97494807885946,1
Heterosexual,B,E,C,-58.61812236209738,53.871423992692414,1
Homosexual,D,C,C,61.072855232519444,-113.24453256129436,1
Homosexual,D,C,C,89.47317144182274,27.27977579734185,1
Homosexual,C,D,C,-22.527315986143144,-0.5648528880507222,0
Homosexual,E,B,B,144.69440489700196,-73.31766879464482,1
Other,C,E,D,36.6890712104964,241.3873840199677,0
Other,B,D,E,-71.69616192047987,65.4699284490531,0
Heterosexual,A,E,B,-98.23986722690991,-107.60609470137908,0
Homosexual,B,B,C,-57.40224689204505,6.32128781635464,1
Other,B,C,C,-76.30834079409028,-171.89812421481406,0
Homosexual,D,A,D,-118.01871986238235,-1.2193991809769065,1
Homosexual,B,B,D,94.16696720066605,-110.68057229637769,1
Bisexual,A,B,E,-1.2461554113047244,-81.47926544686328,1
Homosexual,C,E,A,-65.5796036332006,-136.68609234575453,1
Bisexual,E,E,A,69.9788636085477,-35.96052444701092,1
Other,C,C,A,-66.23358906411413,-69.37644448467302,1
Homosexual,A,E,A,-38.76934511187451,194.12531170280715,1
Heterosexual,C,C,E,151.3776196076209,69.07710291419193,1
Bisexual,B,A,B,126.15034240393655,-34.153057096734024,0
Bisexual,E,D,A,-2.6989082120080834,-23.298425707682778,1
Homosexual,D,C,C,-42.86880567966875,-56.419852273076586,1
Bisexual,B,D,D,-78.29179496130247,217.4840754287863,0
Other,D,D,E,101.13469700171846,-49.44683629111339,1
Other,C,B,C,80.5058979737987,49.31504037655358,0
Heterosexual,B,B,C,10.122724631038972,-49.311954955428675,0
Bisexual,B,D,C,-161.6315772588057,-223.528823465556,1
Bisexual,D,B,D,126.86723207323531,-97.72597653441504,1
Other,E,E,B,115.61631361919646,-7.3287783071516035,0
Heterosexual,B,C,B,77.1206583719612,54.123708427042295,0
Homosexual,A,B,C,62.990200372613394,-210.37549446205247,1
Other,B,E,B,-58.93321665196907,66.99202148523447,1
Heterosexual,A,E,A,238.67318147540013,-161.12610292214887,0
Other,E,B,A,3.9181316935375685,6.488425904886093,1
Homosexual,B,E,B,71.50009312931168,-122.31541768581631,0
Other,A,C,D,-215.34673895067772,-50.412390159501626,0
Bisexual,D,B,A,91.59526491862692,9.359895206043634,0
Other,C,A,A,5.454775017815841,79.6121537701824,1
Other,C,B,D,99.76597794422197,-108.58826678555312,1
Homosexual,D,E,D,-31.86334344415637,-100.22531971544196,1
Bisexual,B,B,B,34.4460120022262,43.797128142085576,1
Heterosexual,A,C,D,-59.53239701447468,81.54841844764812,1
Homosexual,A,D,C,22.607539243060977,-163.8893335990861,1
Other,C,B,A,84.69915307338312,-9.896508311961618,0
Heterosexual,B,E,B,-88.44689600516983,-19.189369401799112,1
Other,C,D,B,-15.976441166828225,-54.93095425188598,0
Heterosexual,B,D,B,260.6645876427883,-162.62341092532293,1
Bisexual,D,C,B,63.16837961056,-53.45017501831148,1
Bisexual,B,E,B,35.54661585357618,20.342376572614516,1
Other,D,B,C,37.90725526970839,153.32981862617757,1
Homosexual,D,A,D,-37.739170260914776,-103.51568008572632,1
Homosexual,E,D,D,87.29605049105513,115.64601813272309,1
Heterosexual,E,D,D,-32.13172978401113,1.6544672419852555,0
Bisexual,B,B,A,93.87312743476467,-172.0371148807416,1
Homosexual,A,A,E,73.26719077306755,50.498025091781585,1
Homosexual,D,A,A,108.94744503080187,-114.02439838761005,0
Bisexual,D,B,A,-54.204654711483236,99.49196718468635,0
Homosexual,E,E,C,34.89569385568015,-100.19934358165543,1
Heterosexual,C,D,A,7.780705077690868,209.25294492806228,0
Homosexual,E,C,B,-91.62871395916868,-201.56388524415894,1
Other,B,B,C,-81.54900220616425,-124.34834456007806,0
Other,D,A,E,-178.8044380150296,-33.17287320015567,0
Bisexual,A,D,E,78.3562156708768,55.739303241881665,1
Other,A,A,A,119.80097973972794,-144.44406944026017,0
Homosexual,D,D,B,-39.867590626901695,-18.0612026801729,0
Other,C,D,A,115.52447185188466,103.70998258682032,0
Bisexual,B,D,D,-27.415618277960142,-7.004798235525632,0
Other,B,D,C,-114.93392821266457,42.63814956044754,1
Heterosexual,B,A,B,47.46045421834826,250.77630611361133,0
Other,E,A,D,115.40401490738046,172.73596782373878,0
Homosexual,C,B,B,-4.571022163639253,91.21988682520093,0
Heterosexual,A,A,E,-148.33263260620075,-100.2756362934553,0
Homosexual,A,B,D,-130.43095180098402,-4.121232270823026,1
Bisexual,B,B,A,-16.710060219830964,-59.18826411650981,1
Bisexual,B,B,B,-12.504255272260611,186.75081545967564,0
Other,A,D,B,17.92000125899088,132.00282427862518,0
Homosexual,E,D,E,207.5710593679881,-17.18443257814938,0
Homosexual,E,C,B,84.51272209983101,56.236948691438926,0
Other,B,D,D,77.24737911625483,-34.09985409355108,0
Heterosexual,E,B,C,42.66373345210195,-15.266779692155433,1
Homosexual,B,A,A,-19.122572741592673,-53.23964501260712,0
Bisexual,D,A,D,-41.37482242576864,40.39036905125982,0
Homosexual,B,A,E,-96.54503844846198,48.352501299934794,0
Other,D,C,E,29.47761226538615,-197.0156068172006,0
Heterosexual,D,D,A,10.362094603937388,-28.005194732756593,0
Other,C,B,E,-95.5585847149514,-20.486652501053005,0
Heterosexual,C,D,B,-87.98280688647816,15.783148702649738,1
Bisexual,D,A,B,19.220257878001785,-102.83944503272076,1
