civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Widowed,B,52.0132398343077,E,C,143.7121139367655,E,141.6517654704498,61.078382303345705,C,-109.01620548295632,C,0
Divorced,B,220.8346788766431,C,A,172.78154024100238,E,345.94498829153207,-49.76666874761062,B,-11.225156864557144,C,0
Widowed,D,326.61028324728056,B,A,85.68309052446953,D,-60.30116001929224,55.63683294821231,D,52.887967365688546,A,0
Divorced,D,2.373282516147031,D,D,155.88700861807777,D,-10.897740972973933,62.44874261310805,C,172.92191537643302,D,0
Single,A,-101.94278711814945,B,C,5.883983854726816,C,107.72075385316866,-4.845135398275322,A,-62.37574147208916,E,0
Divorced,E,7.792576790200803,A,A,-16.944201364396687,A,-122.13010090011167,-52.1696078232847,C,-126.68926311753823,D,1
Single,D,89.14397420193745,E,D,-49.67502003390475,A,6.2888049644594854,-138.1680200755398,E,-95.07269851903445,E,0
Divorced,D,-64.32893516798491,C,C,221.10040753551004,C,42.23949603161148,-50.3152990890045,D,-16.94113196068541,A,0
Married,D,-91.53428237982506,D,A,-34.11116178149998,B,77.64637494699808,-12.992550063440907,D,52.50439879466376,E,1
Single,A,28.211798739669142,E,C,-111.99979557950715,C,128.39402283154357,214.56870114019995,D,72.57999265745259,D,1
Divorced,C,-99.26955463980974,D,B,103.21198672945455,C,-41.38247614557506,28.826961275142526,C,52.33619322773637,E,0
Single,A,29.33258675204728,B,A,59.90126470083567,A,-78.90987875415432,44.77987356787958,B,168.72631425442458,D,0
Single,E,-71.95272978825567,E,D,-180.18195177106233,D,115.01717562678293,-77.34210347709927,A,-18.38445370491617,E,0
Married,B,-164.68135632342495,D,C,-90.26708102906352,D,35.38090162454764,113.96675389696966,D,-75.33087994977218,D,1
Single,B,99.35962045012025,B,D,97.81924713179774,E,9.77191760588012,17.496093283414993,D,-109.61063017978032,A,1
Single,A,-8.245857346083307,A,E,58.91050125240407,C,-141.22600092402112,-28.733101772554274,D,-93.17938012153495,E,0
Married,C,12.435671554307056,D,C,84.72192712686024,A,38.32786935662359,-105.89152769387012,B,126.46140963716962,B,1
Single,B,52.92621468137282,A,E,95.42803907410537,D,-93.94821737833854,100.65835686871702,A,-15.908869791994348,E,0
Divorced,D,-146.8995656572941,A,B,-62.6983903757095,A,70.4448501606138,81.52662745445204,A,-136.4750074574938,E,1
Single,A,-75.5275150120971,D,B,-22.11533548793781,E,9.365017393917473,-104.23104176870474,E,159.43586539943468,C,0
Widowed,D,-113.13046612161341,A,A,46.704633448502946,C,45.233013109050624,30.82195689359377,A,79.21316482103626,A,0
Married,C,92.2391626284153,B,B,110.78639942637297,E,-48.83257167219896,-49.4623414875323,C,227.81586299381016,E,1
Widowed,A,11.430167665260676,A,C,161.50904671797912,E,60.23792331432978,-17.782197885707728,E,4.347201972449979,C,1
Widowed,B,-49.36328728572254,C,C,-10.231810772512235,E,42.08464029264924,-120.4400686020046,B,-14.29549486362171,E,0
Single,E,24.12535521953413,B,D,-62.12635867923475,B,242.22500944746992,-31.33786363562971,E,-155.72463099904382,E,0
Widowed,C,150.69283115673417,B,B,-55.97058437429961,E,72.99772043242795,-30.93122210156638,A,-115.30345904937577,B,1
Married,D,-15.945544570315743,B,A,-65.29931647589197,D,43.20976242127935,-22.48708420731139,E,24.76558338973523,A,0
Married,D,-17.649203388378957,A,B,12.471061392355523,A,-107.95522986839943,-55.36136498847489,B,112.550561781503,C,0
Single,C,-208.925721109918,A,C,108.8243405283953,A,-94.09720872889416,65.04029991920834,B,72.02058957509843,B,1
Married,A,-10.312405229420632,C,B,-87.09915177250245,E,132.70190919372982,-47.34458276389685,E,-133.6897687151866,E,1
Single,C,50.43850859329911,A,C,-175.17472211092883,D,36.46550809093135,-108.00052409955913,B,15.572631186546548,A,1
Divorced,C,52.519502267067544,B,E,112.95973768194246,B,-45.961429818272805,-100.398508393484,A,13.433747604022809,D,1
Married,C,-41.519566048115685,D,C,-54.46381189361852,D,-73.37654254861229,22.729294423898438,E,-101.2991072907244,C,1
Divorced,E,65.5625482018365,E,A,-83.05253816752072,E,55.77318202179079,-130.55537076685485,B,-44.750654760805055,D,1
Married,A,144.7417966837679,A,B,142.99627879995563,A,101.34423222237095,-58.96919865450395,A,112.3922370993843,A,1
Married,C,-25.012321621859794,A,D,165.7019444351662,E,-88.4137008432726,-41.72916192997651,A,136.93965911442217,B,0
Widowed,B,42.71333951142288,E,C,361.2588812794809,C,95.14817574757181,176.0094602758679,E,1.07635126276263,D,0
Married,E,10.824092866233984,A,B,-93.30445432987104,A,-103.68226922839658,139.2513919340185,C,-65.69945222835607,E,0
Divorced,C,78.0296737898045,B,B,-31.66319277385205,A,-50.309002725584996,-55.98455861949263,E,36.45213802615187,D,0
Single,D,-152.41854773737015,E,E,-74.91487419485296,E,-43.86679198713955,-39.40821719053256,E,26.03485946480238,B,1
Married,D,-31.59416491194372,B,D,-151.29371180766233,C,82.01501836609049,28.14384039748854,E,86.44089916101511,A,0
Divorced,E,-72.60465058420007,D,E,-199.5041692099115,D,15.021121552998707,-47.664483376207976,A,72.57211968089565,C,0
Married,E,43.79679630904566,A,B,-109.35158287048804,D,-80.96902510818043,-227.87008205504034,A,-10.657727085729288,D,0
Married,B,138.57265047230857,B,E,50.37458523082445,E,-192.4964031172572,-114.83830936116841,D,-98.93547244540785,E,1
Divorced,D,-125.81878399378968,A,D,-53.13106681546027,C,-7.717043106775878,-186.80956832820442,D,-74.31621714032796,C,1
Widowed,A,-136.51440331060496,A,E,-40.042417474142475,D,132.11753143808943,20.442095153733217,D,-75.82552656052825,B,0
Married,D,-185.16962286178315,A,D,-17.500810152433555,B,107.64305359329545,-6.83202931233953,D,47.7690735663816,E,1
Single,C,50.03418438807405,D,D,-31.002561089606328,C,8.163664404576307,-77.78788169247036,C,-27.297498500529738,C,0
Married,A,-150.1486349195975,B,A,128.37272152493108,A,34.4259779401089,146.90026996833535,B,88.9469242778103,E,0
Married,A,-201.43796088226077,D,D,-225.34135927382454,A,-95.85621426625542,1.1508771743564925,A,34.046022857506664,C,0
Widowed,E,44.00605945646658,B,B,-41.274986884624106,D,-78.63475440367107,38.17448652311335,A,34.57506343992648,B,1
Divorced,A,144.1537042077093,A,A,108.8420905092116,C,71.82641212487191,89.33991212707792,C,113.31455634332279,B,1
Married,D,61.502704295684595,A,B,6.822277993405912,D,7.4466102610639435,27.428268655069505,E,-125.7441791909494,B,0
Married,D,122.5899513784692,A,B,-28.847520422019546,B,232.5771964087254,-187.35412375005103,D,-103.11641371911242,E,0
Married,A,-28.420026596667313,E,D,38.27535860676451,B,73.2926841845066,-53.46742933523615,C,-95.87938923527109,D,0
Married,A,-16.39876947289993,E,E,29.24109777935872,C,-53.90506207111403,-64.34438801788409,C,53.998843488554584,D,0
Divorced,B,152.2868095690528,B,A,-78.14890300122632,E,129.2283237243828,97.78613862034211,D,-14.698107676536253,B,1
Widowed,E,-18.3503738951568,E,A,194.54194916374797,E,85.63298084069832,144.1686398257023,B,0.5080997558943617,C,1
Single,E,183.89391932148058,E,A,84.98174314797699,C,43.407368315832784,-15.132228001323607,B,143.63920688681435,B,0
Single,D,35.565123109780046,C,D,15.95158235542152,E,36.317833938880675,-131.39530275422635,B,5.342613212857971,C,1
Single,D,-29.345896049188696,E,E,104.81190802922941,B,59.62476902051055,-97.75894159185327,D,71.47702125794542,B,1
Single,B,-71.26667801159371,E,D,-101.52221135658502,B,6.197883548546286,-86.98083018639792,C,-12.661971730587748,A,0
Married,C,49.429486441436715,A,C,-1.9561713267105831,C,23.08269809611291,24.100260059395705,E,-87.3908104996728,A,0
Divorced,C,2.710182085684032,B,C,-140.29639299561154,E,-39.76228442408727,27.596766395082064,C,-110.82595477303336,A,0
Married,B,146.4539862087616,E,B,199.67109746956535,A,-213.42388385015738,-127.7759731929,D,61.242396411432196,D,1
Divorced,D,40.12546905763581,D,C,99.05327899382924,B,-57.55689165980154,-17.849780836300138,E,14.056509503173048,E,0
Single,A,-103.56106682060313,D,C,-139.10167378918445,E,106.67382328676938,19.86211949541096,A,176.33830713698202,E,0
Married,D,-11.737405919037881,D,D,-56.29451732045452,D,-44.43560483815324,-138.61571439854893,E,46.378376181978965,D,0
Divorced,C,-110.44773718614442,E,D,-80.97104473515748,A,-24.99269921342922,23.192791711175364,D,-71.2614765875874,B,0
Divorced,B,11.835982944396129,D,E,31.756111534046738,E,138.92255660890928,65.4333245428498,E,-60.16380917239753,C,0
Single,D,-4.728733205983722,A,E,9.986643868709134,C,99.11417550773048,-42.312792409889774,B,11.62312292093649,B,0
Widowed,D,115.17601841104106,C,D,51.9012564655127,D,-31.961722826981337,66.71146233558392,A,291.5732683913729,D,1
Single,D,157.71043883989145,C,E,39.72472543436604,B,-66.50201937960405,56.68220343933614,C,-183.71803496002155,B,1
Divorced,D,-105.41389605801766,D,A,91.25808991511076,E,-270.6608697596795,-30.29595439856238,D,-151.23418477335443,A,1
Widowed,E,-34.174976921877445,E,E,-117.27574463799766,D,18.272050322753042,46.378772708647574,D,1.6577493141544382,D,1
Divorced,D,-295.96133161826134,E,E,77.56519703165313,A,147.58376515340885,14.968582902345512,C,-11.432083385808376,D,1
Married,A,214.42528040365198,E,C,-5.777794349014743,E,199.81556390732024,-137.5461580222297,B,27.82701640766676,E,0
Married,E,12.587867639701134,E,E,22.75414172416217,E,294.81430050088477,-103.3092712605166,E,2.591771660186518,C,0
Widowed,D,-39.301334876026175,A,D,-27.269270165575538,D,197.28343424798504,-60.699428496760135,E,-107.3234554098987,D,1
Divorced,C,23.578206187599733,A,C,-128.57611502021237,C,-11.780962453017787,-82.03980719649212,C,-134.04427579591967,E,0
Divorced,D,-51.54486664739374,E,C,88.24393509355136,A,-177.07753483039068,-70.43555543033865,C,-19.052312928146424,E,0
Widowed,E,73.30135486804494,C,A,0.6227682392368419,C,-112.90533853590547,85.51424532620115,E,-95.72546792786886,C,1
Divorced,E,-202.87272958421886,A,B,-68.57708757907858,B,76.02082468938247,81.18340234037206,C,-20.591000216849547,B,1
Widowed,E,-98.5880001706738,D,C,14.018643038543882,B,-93.54179596420492,47.3836394297318,E,74.19778446897027,A,0
Single,A,78.02056655022186,B,A,116.82509837186643,C,-118.34201764974992,33.032574783417076,D,-120.32424941632752,B,0
Married,A,-7.4056980074127035,E,C,36.70757458810666,B,35.28537911971557,44.881579468590935,C,6.365314530916658,E,0
Married,D,102.7524456598044,B,B,16.24948694775502,E,171.40060381051345,-3.0498572742427257,A,-140.44152075017038,A,0
Divorced,A,111.16753621159508,B,A,-185.39072036373713,D,28.55458508029071,73.82995110488818,E,-156.96035994060094,D,0
Divorced,C,-116.19156538117615,D,A,-74.43344710842563,B,47.159243091375544,59.20103672059789,C,187.37414564072242,C,0
Married,D,9.095858035422179,C,B,-160.6008515451761,E,-20.56804661036526,-74.65922054255888,A,243.96490417790932,E,0
Divorced,C,102.37783832013409,B,A,22.04365003832695,C,129.8325452757632,-216.3416683487609,E,-24.818843320810714,C,1
Married,A,65.09104216627804,D,E,-82.08089845595299,D,126.86957530192603,21.779224249662295,A,167.7946613060705,E,0
Divorced,B,-55.548512650954606,B,D,-84.16496735217156,C,11.107179837031486,129.65842770317636,C,-16.851617273077604,D,1
Single,A,211.989632181331,C,C,-24.139451039161084,D,9.579925579077337,-6.152952269115469,B,-64.12243333193585,A,0
Widowed,B,60.015808217687464,C,A,3.842290644800776,C,78.84233468906397,-128.2586141547589,E,-87.8068950371687,C,1
Single,D,-74.99209119703615,E,C,75.82069999824368,C,-64.97344267828514,47.56984482157039,A,-159.0188853353649,B,0
Single,E,157.95980772934777,D,B,54.904670588712904,D,119.96727427630181,-113.81787865674906,A,150.06885741005047,E,0
Divorced,D,-165.35410276265225,C,D,-11.960649051390519,C,101.81702326353823,14.831389982856072,B,51.415626225269676,A,1
Single,A,39.482379932927,B,D,36.724223852692724,C,-22.42505207592271,-194.79644002460134,A,84.28653672512706,B,1
Widowed,C,-95.32472512240342,A,D,37.90852598895324,E,125.88891562086158,4.784733545132835,C,-68.38148487146503,A,1
Widowed,D,-244.3885080562706,D,D,-13.032288831492256,E,42.672119704729205,-267.9610521282179,E,182.45499675815458,E,0
Single,A,-44.655037666493364,A,C,-79.19436375403862,B,83.50513197341216,57.27058965797161,B,74.21512859973284,B,1
Married,E,-38.60393706790974,C,E,109.12058771558127,E,-69.90775410135936,6.7896995942824,A,-64.53991360883538,E,1
Divorced,D,19.554896007385715,B,D,-54.041500708610116,B,-164.25925973197891,-69.04059948384862,B,-25.46282301832774,A,1
Widowed,D,117.91397936906533,C,C,126.99508068032318,D,53.36849405206598,-93.89374761326123,D,141.49340374927212,A,0
Divorced,A,-0.265218797358498,B,D,-94.62518985951772,D,43.02099564458681,138.78430548303447,A,-45.262279263833534,D,1
Widowed,A,-9.75929796118668,D,C,6.138126492521254,C,59.59715911151605,-109.6432809156596,D,-13.686324016799828,A,0
Single,A,87.89292120617412,E,B,292.7576256126109,C,-125.14978140773891,-87.170107272433,B,-55.26361744537773,D,1
Widowed,A,-102.43816219816351,B,D,16.4899601553288,E,-92.94589749366638,0.944575293297952,A,-24.96865945305648,C,0
Widowed,D,-57.918075762185616,E,E,-232.23179670119643,D,22.443147533695992,-109.68110210409492,D,7.50003415921673,B,1
Divorced,B,-30.04868550168186,C,E,-21.51226210464494,B,-133.81832333129296,44.42370981422845,B,35.193402808882,C,0
Widowed,E,-42.2029270931341,E,B,-72.19378039875286,C,-142.56765894425973,78.41161711324764,A,35.8929088217278,A,0
Divorced,E,-58.46721954332346,B,A,-91.61482979596927,A,-48.79011413145461,-36.12095810780316,E,131.7057691719269,A,1
Widowed,E,75.40878880359789,D,B,137.39152839259557,D,-43.61961058940449,-200.66059952485364,B,-64.48119664595396,D,1
Single,D,-168.24215948932493,C,B,-127.89427062991336,B,51.36390477664854,82.24522502056244,D,-22.76453958245037,B,1
Widowed,A,-67.60155178945878,C,C,27.548894422918956,D,80.27142398133688,-34.229702336826094,D,-163.2596115502306,C,1
Single,C,43.56534501088837,B,B,-136.25801418058106,E,112.59669370429597,-139.70591456206193,B,-88.53826750341763,B,1
Single,E,164.28528691067456,A,B,147.62767072479554,B,-62.47926396658416,-159.75779894034375,E,97.27290310674282,E,0
Married,A,42.71823345571291,B,A,-106.98236038808888,E,118.22690869196894,54.255331339154836,B,53.39533204519806,A,0
Divorced,E,19.151810616538214,D,E,-39.14341609477183,B,-13.017777335593028,-191.0041520051509,A,102.69436454769243,A,1
Single,E,-40.07229483806314,C,E,-23.32031763668044,B,-30.006252562116558,-195.1683095241012,D,-105.5174204478877,D,1
Widowed,B,-68.6292421539797,D,D,76.97670564966221,C,1.4773190904647544,-131.94247217340393,E,25.19951392894868,B,1
Widowed,D,192.55153108871434,D,A,-148.36705675965334,A,9.750364067230494,109.30916787303669,C,-167.29659033852658,E,1
Married,D,280.47819998027023,A,D,127.14901932400625,A,-251.73936060717352,-88.68191530969584,D,55.543429053437364,B,1
Married,C,-99.80959464776392,C,B,-224.91322393462897,A,-57.018654628895625,-42.670783357042936,B,-71.76169507339047,B,0
Divorced,C,-145.01592532174732,D,C,-70.91690514830746,D,-72.67299587446749,33.80361263368006,C,-103.68691255230031,B,1
Divorced,C,-14.547387035875875,D,D,82.87128592657804,D,-46.82059822162618,-108.79343593574929,E,120.76729746164332,B,1
Married,A,-28.70022588930285,B,B,176.92008162279149,E,-128.37988797025278,-77.00366395773865,A,78.06051087679498,D,1
Single,A,-14.795491656466814,B,A,-109.82777031826203,C,18.43067228556904,-80.30972016318192,A,102.23606068973953,C,1
Divorced,B,-79.7784512157333,C,C,-26.704255148474275,C,198.62098926575783,7.037067712345584,B,7.289787927974331,A,1
Widowed,D,-10.14406917888777,B,A,-63.44248480380663,E,-89.74938312946121,127.0547953053991,C,77.70120670231145,D,0
Single,A,-40.38636424174338,A,C,-52.57681136785658,C,32.095804766477016,198.65302547955693,C,14.133362116877255,C,1
Widowed,A,-158.8745700744197,C,B,42.491020237839756,E,189.37696320280926,-66.59211766821396,E,91.09391997982016,E,0
Single,B,-106.66580223430012,D,B,29.318458056961045,D,-22.458408861767325,83.40344942335284,C,-36.7887653386693,D,1
Married,B,-23.731897712618842,E,C,-13.203751370257304,C,37.429419112761344,-117.0794512696926,E,95.37111363816597,D,1
Divorced,D,54.13947567703925,B,B,-117.91174410355107,B,82.82031031239146,58.7358233826315,C,-78.91673110816231,E,1
Married,E,212.35839895120415,A,A,28.325715428585834,D,176.25504388048213,38.331476641120624,A,-38.54000070953881,E,1
Single,A,27.79864199324707,B,D,89.58334745844894,C,-226.09141280473884,63.127271275248255,D,27.69306646747228,A,1
Single,A,-7.24058042753646,D,D,-25.5967659867376,B,-85.72274622186198,105.73266616870633,B,-75.26503637416685,B,0
Single,E,33.77156146109303,B,B,-97.53271517395599,A,-80.63812045774851,2.7213850674076987,B,-16.3862094348538,E,1
Divorced,A,-69.1424941290978,E,B,-34.98095503585465,E,-49.81592922793672,-113.38049713864396,A,7.250578360877621,D,1
Divorced,C,-47.38848538383086,A,E,-48.84478132785495,D,-85.68356017733302,95.99673080792866,D,34.337352210573556,D,1
Widowed,D,72.81493886092146,B,C,149.75557514285504,C,53.91369484323485,68.72439403630632,E,-166.61414298717122,C,1
Single,C,-32.079188354561246,A,D,-57.93107416437331,D,-7.905303453235309,-72.41607652329249,C,79.02726276699927,D,0
Single,C,1.3784258305222254,B,E,-64.16065537847224,A,-121.62227695451084,-69.17507824527162,E,-12.039842698778827,C,0
Single,D,-20.026147381242883,B,C,114.6165389166155,C,-107.57097244040632,-115.78721114052965,B,-57.55982887945761,C,1
Divorced,B,-181.20679018663998,C,D,-77.86127805643639,D,115.39466885878701,33.090745133700935,E,1.2345636243278215,C,1
Divorced,C,43.38757794835155,C,A,-26.432462020055823,D,-55.39332614393142,-127.209638911015,A,-118.40392579780948,C,0
Single,D,13.659722379364666,E,C,16.465977852170052,C,-155.908878858014,-24.336445662200195,B,-84.22714112081479,C,1
Single,A,30.26511387513167,D,D,42.043936432429064,E,-98.93597112419619,43.6467709189937,E,-188.1967038186219,B,1
Married,C,156.1184080486349,E,B,119.86785366373505,E,-46.96124192211625,-61.08931030945066,C,49.951641707900215,C,1
Single,B,-92.61318308648715,E,E,71.82076780412778,C,-144.58512933999017,-131.97894364192177,A,-142.47232221450932,B,1
Divorced,E,-130.274175181744,C,D,14.656737121629012,A,13.303779687060189,-12.509379136793317,A,-118.67776564986545,B,0
Married,A,-16.81645958236886,A,D,-153.46280357950278,B,-56.00807376694209,-82.16621307292338,E,127.46950627855142,A,0
Married,B,76.73800169577409,D,C,-51.366500190415884,C,-185.99538424834816,-103.72804997861775,A,-183.89774019413804,D,1
Widowed,E,43.175003412619816,B,C,94.69338012362765,B,77.99988349928148,-67.62127533335148,B,63.76467402663473,C,1
Divorced,A,-12.139161308714677,C,E,107.60697829099539,E,60.09221438154423,-94.79660675955766,B,106.19864426196943,E,1
Married,E,126.56425730620543,B,C,34.21021181745451,D,-14.147773243705398,-0.3379717223646518,C,-93.2008074369891,C,0
Single,B,61.68967002232759,D,C,70.13694657091712,C,183.56984043677357,-39.42540675285404,C,-198.8162576923151,D,0
Divorced,D,-45.398082353843094,B,C,-104.28451952700011,A,-77.28143843618554,88.94259466781361,B,10.949183517201998,E,1
Married,A,-32.42149391441897,D,A,-74.05867299302909,E,-101.53476523846435,11.685810624598329,D,-141.94967913833878,B,0
Divorced,B,-24.012823631724693,D,C,50.98812255242652,B,45.94077065758618,5.431557078294718,E,-83.92867539668494,D,0
Divorced,D,-152.89543659569895,E,C,49.072065425332774,E,-125.90142176453935,-241.16712023035083,E,-47.85197979122701,D,0
Married,E,110.95483699886255,B,A,66.38333699616842,D,45.60830824073137,-58.06381380105997,C,-48.127860686857545,B,0
Married,A,-17.080190653381365,B,B,112.02107663769819,E,-67.2232712666344,-75.74689504175683,E,-128.92177198023703,B,1
Single,E,-60.788049202569184,A,A,39.64365513523295,D,106.63773887270638,7.259065897291666,C,14.56234681741367,C,1
Married,B,199.86940758591678,B,E,-1.690041872394182,C,141.47039427959143,-73.4559491009764,D,-85.68539035961884,B,1
Widowed,E,-18.729189288251987,E,A,1.6870510329493655,D,-12.81458065908629,165.48505296563678,A,-8.598814322766074,E,0
Married,A,46.18826971001501,C,C,27.267706413288085,E,59.05573672236749,198.07077205956568,D,-45.26439430647146,E,1
Married,B,-92.09956947032067,D,D,339.1450444650257,A,196.7183256801896,-107.50038280336767,D,78.66783791438486,A,0
Married,C,129.54673568955403,C,E,116.54449761672183,B,-101.08080292314541,10.430160779664176,E,93.30270087931376,D,0
Married,B,23.28999196771119,C,C,-101.33726366718214,B,-26.00689109064083,-144.91605972423113,C,-173.01661430641184,C,1
Divorced,D,41.644599198887676,C,D,61.05753549000593,E,-221.6907107712528,-172.00010366244572,E,-84.07323834199714,E,1
Widowed,B,-118.57327122070328,D,A,-14.602715334931785,D,-93.21085453840152,98.56030340058035,A,-48.38829256888868,C,1
Divorced,D,-106.0396202840929,B,D,3.9354345423409063,A,151.79879648631558,21.531652567904512,C,91.98079273124858,E,0
Married,D,17.100205680790367,C,B,-76.59070803661349,C,-77.64110383612525,-101.15531757282659,C,35.58033445520348,B,1
Single,B,13.834228238640907,B,D,-60.0503651068365,A,18.176108649366,-53.11201614002441,C,-85.95597015990195,A,0
Divorced,E,27.285337376383296,C,D,-110.44656071302268,B,87.89107096792974,118.46956209632833,C,160.14326232065463,E,0
Single,E,-1.0471027925321796,B,C,23.56290869959122,B,-8.669267718135611,-70.79931599761852,B,35.19935973914132,E,1
Widowed,B,-120.00796386661025,B,A,-9.83127963496923,B,-42.5744005897169,-130.3034110769056,B,120.42182200494935,D,0
Single,E,47.11355769234346,C,C,102.71279862875322,B,27.47967542343035,-165.7448735242354,D,45.16892886078297,D,1
Single,B,-47.17387681949121,B,E,-35.76859001925579,A,20.22519444464063,192.9297632778738,D,129.4939979157577,B,1
Divorced,A,-121.98453174962664,B,D,-78.63300941380442,C,-139.66911139536674,60.99292286528496,D,15.1954550790356,C,0
Divorced,E,136.00315711898944,D,B,59.1849917656139,D,87.17413969150269,-41.530155051416095,E,38.714932524845,B,0
Divorced,C,99.18385292094342,D,E,26.663892630373663,D,113.73604198066324,49.40969506441565,D,-191.79554370421178,C,0
Widowed,A,-34.394864253761206,A,A,-25.41087943913191,E,-31.940642649847838,-27.634463737537484,E,1.5957935260985978,C,0
Married,A,-59.08401990612878,D,B,79.98085544215834,C,149.18038460124512,-78.26475975176005,E,-38.34917691001019,E,0
Divorced,B,61.63907458058316,D,C,82.32356479308828,A,51.34637384045738,220.18655273312743,E,38.17547160742189,B,1
Divorced,A,147.9206326567403,B,A,133.86824368866016,D,141.1555634277395,-74.99970743218077,D,49.94793408924269,B,1
Divorced,C,23.129294103581223,A,E,137.79412225431574,C,-8.678568760683223,8.418491701475368,A,12.61824320648829,A,0
Married,E,21.4637123260335,A,E,-129.21425257407546,B,-48.67362069169662,110.23912772478342,C,-59.122754621449545,E,0
Married,C,16.658180696651907,E,A,24.289009112266214,B,40.13734368018593,27.754466198314105,A,55.25919273047367,C,0
Single,C,-28.296878984638486,B,C,8.957775413518936,A,-27.410764382700943,69.53520978151687,D,102.42315479716508,A,0
Married,C,-21.86741577279094,A,A,48.71889072602881,C,162.03131772008473,-89.22938289266851,A,37.12008980560909,E,1
Widowed,C,-76.75224893381287,A,A,132.3058632201618,A,88.15357365333462,-100.29542745079986,E,24.480963379768355,C,1
Widowed,B,72.53991872769745,C,E,-24.37181909370031,E,66.7231317528848,-50.63989446659107,C,194.5966594100233,C,0
Widowed,D,-111.56663818716655,A,C,65.36703484926784,D,-58.690366438906025,7.501313344310071,A,105.91177696824698,C,1
Married,C,3.307599402562174,E,D,-86.54458945542964,A,-68.86516219155186,84.12126561646357,D,16.027154613903626,E,0
Single,B,-22.675413757330293,D,D,133.64675812218266,D,60.24217803025604,-43.925914379176525,E,-94.62868334083188,E,0
Widowed,C,40.10968389498406,A,B,116.27644058552829,B,89.6755849092243,84.96430689798851,A,-58.75674910591954,C,0
Divorced,B,-33.15304827948558,B,B,96.3468727025623,E,90.06477441496867,121.3909958062487,A,-195.83673612742788,C,0
Divorced,E,-8.152696833599702,C,A,144.56381663862848,B,-89.57232928085304,-68.30050762709617,A,-10.35297710391618,B,0
Widowed,C,140.64051162412747,B,E,191.09502071395795,A,-108.30675409459947,17.17018175796278,C,-12.065155310982052,C,0
Divorced,C,101.46439201312185,E,A,142.57141441812894,D,-147.19853813644076,-206.96826309627156,A,-104.77372182612284,A,0
Married,E,-225.63824932333088,A,B,146.2147040244969,D,-26.54019964344638,-21.76159376879437,E,33.75666505441682,B,1
Single,C,-55.28501020861497,B,C,-98.77721361042016,B,-57.89342604957892,-133.47272098907587,E,15.25486170616228,D,0
Widowed,D,189.1886758109251,E,E,128.03915081435474,C,-73.67411284888765,-100.65307225544156,D,20.176483293085777,D,1
Married,E,-223.34416167029426,E,D,-103.22655403148615,D,-50.36229268603223,144.12032166818395,B,74.56038951617707,C,1
Married,B,-133.98549595208553,D,D,41.92795180826469,C,-137.4155298255388,46.44300082465831,B,-212.43507756722985,A,1
Married,A,95.57602554223924,C,E,88.20157977643014,A,-12.784721355872419,186.81921255381172,E,151.34404605951008,C,0
Divorced,C,-79.68167127726329,A,C,-132.44111775037132,A,-73.35421260969771,63.60609267002199,C,-2.007566504764672,C,1
Divorced,E,113.95450592322203,A,E,-6.451826241024378,B,40.00576202584486,-209.02693586489204,D,-27.009994725453023,E,1
Married,C,-127.29269381220034,C,D,-4.1200555477730045,B,-112.94191517696721,20.442048123577383,C,38.52766012866317,D,0
Married,C,19.939383270370012,E,D,8.503915523984878,A,24.482952726935757,-110.49408456100677,B,-129.31768309130524,B,0
Divorced,E,-112.86046195233371,C,E,27.852089074860796,A,-1.7043246651874062,116.92391093299841,A,-111.16187333939065,C,1
Married,A,24.362518014418256,E,C,115.35756945738842,B,141.81837012383122,-155.29123939533065,C,-63.497476408748874,B,0
Married,A,-26.43862151054575,D,C,145.3532165085697,E,53.47614463502368,16.227094719200995,E,10.29334856768093,D,0
Widowed,A,-37.14284907494167,C,E,-56.87603309344463,C,-155.32455167198285,44.19949263579374,A,-28.376542290230162,A,1
Divorced,A,-119.31889511749769,D,E,-13.685505087033,B,116.54612942877158,-55.44774360984719,A,-10.437030358006552,C,0
Divorced,E,28.330380795679787,E,A,-160.25297960785375,E,44.029890085028136,-19.223705640436243,E,-17.58530575493116,B,0
Single,E,-111.18260212116722,C,E,-32.14524574864727,B,-42.429860826186534,205.17951826196958,B,30.629466635981995,A,0
Divorced,A,-101.07210767590804,C,E,-15.52616334051264,D,99.96238049739267,72.61722386910034,A,-89.05822660022493,A,0
Widowed,B,-117.15059161728651,A,B,33.61596320269488,B,-47.80741540261149,-145.27199123041515,C,43.007070498031474,B,1
Married,B,-154.1295229442827,E,C,-39.08996730232022,E,129.22416551454793,93.00005502721093,E,-121.5357368304651,E,1
Widowed,C,27.86432447285389,C,C,-113.59085031443772,B,76.33710094138169,-185.65131090168808,B,135.59957004594813,A,1
Widowed,D,14.355958019746595,D,A,105.05168904134301,D,66.9278318858579,-55.02722617377873,C,21.216802952841608,E,0
Widowed,A,-33.922262460934114,B,A,-46.6385183224746,C,-2.06131449237013,25.48283279429173,B,-128.67812377592375,B,0
Married,E,-217.78959177673863,C,E,-39.643033912628624,B,88.44528703243795,159.50479907352965,E,-224.20616329553758,E,0
Widowed,A,-111.51985571622076,B,C,-31.39220483205015,A,-236.12814920948543,51.39831145586551,D,88.23384657953788,E,0
Widowed,D,1.8801683499166209,A,B,-74.90956042839079,E,62.5446218477604,-41.65192657936278,E,34.76437708381393,B,0
