age,race,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
25,Asian,No,-11.885376541808036,-45.92267084261798,C,42.81015437806619,A,-37.42372924890248,A,D,-138.31538735374517,-101.72826902930628,B,C,-117.91200348391126,E,-12.146581081484136,B,A,1
32,Asian,Non-Veteran,37.45241947345053,-97.80143034929631,C,-128.16231659411469,C,-124.75508747310866,A,E,-50.56246628997201,-4.470901495675983,E,A,-82.97409178785965,A,-23.16994929620602,E,C,1
47,Black,Veteran,35.72908602412152,199.07506264080882,B,40.68786170084635,D,55.28743990054521,E,A,3.2195314850340733,241.6219734385893,B,B,232.96908547837396,E,104.65177565124688,D,E,0
45,Asian,Yes,177.41759254920368,1.171243339343997,A,-131.82132544439474,B,216.70198895108985,D,D,143.1542796907904,-102.97317275281665,B,D,-140.84515057679164,A,-37.344471710984756,C,C,0
55,White,Non-Veteran,179.6152235081543,-64.38812606958865,C,-216.9154514372931,A,-168.3811795428162,A,B,-30.109432286073684,27.188215089814793,A,B,69.10005384263442,D,-213.17781619478953,A,A,0
61,African American,Yes,-25.171639240532656,-25.956134838059025,D,-24.27329795044581,B,156.76814789995862,E,C,-48.047931637272754,63.36060231432541,A,D,36.23739606079034,A,39.203311316509584,A,B,1
52,Black,Veteran,2.516631567268827,3.714841341348054,A,30.82258941359607,C,-10.144315698232136,A,B,-78.02293982134785,-51.251798266204,B,B,-60.08284539674461,D,59.34661448542051,B,D,1
21,Hispanic,No,-42.6127474749587,-93.56025982595294,D,220.27781064471813,A,47.558648352920585,D,A,-159.92409057933895,17.61146069797153,C,E,-29.811703802636725,A,40.041937133580795,A,C,0
42,Black,No,-86.4857608564894,47.71431093846205,E,-115.82455073088002,C,-15.334115342314705,A,C,-114.22580911131337,119.35084583700014,B,B,32.87306543569593,D,-147.13534453954185,C,C,1
23,Other,Yes,34.30189738975437,78.94270935513964,D,102.39843893004878,E,-23.286039108448588,B,D,110.07974638686338,55.64130849200728,B,B,-39.46812074120399,A,-153.09995672241442,A,A,0
22,Black,No,-14.934603470134943,92.22022160713077,B,239.72319265603366,A,-1.0696056422176827,B,E,115.07393469559972,-9.653945371347188,E,D,12.530150066429607,A,21.308153419129344,E,B,0
31,Asian,No,-40.74458791453292,221.8983741362845,A,-66.86897154305275,D,115.74628616329512,D,E,-29.861023751199816,84.53509365326897,B,A,48.12289415326382,C,198.9231505360028,A,C,1
27,White,No,-8.266844510802681,-5.246837546056766,B,113.03824291551048,C,-4.790062599077511,C,A,64.83414350971012,182.39890113232838,E,D,-54.49012267457882,D,60.041363281896906,E,E,1
61,Black,Veteran,68.81091391932898,165.65114085606737,E,25.205889852935254,B,72.24979089599464,E,C,-87.12230376419122,78.55507579498652,D,A,127.36193653342258,E,-134.37379899645205,D,B,0
25,White,Non-Veteran,-32.01891452376817,-112.20817755542089,D,-4.487729371509726,E,-173.73422254382427,B,E,-14.295227777320093,47.3685495985292,C,D,231.23684587060023,E,83.96893753603177,D,C,1
31,Black,Yes,87.1460944050584,-147.6294331129474,C,136.78346363048288,D,142.7707039084615,D,A,86.00606465704081,-244.4980355207238,A,B,-34.03286872857092,D,4.031727927343655,D,A,1
49,Hispanic,No,-14.278638240518566,158.77264358785104,A,-83.19598618588479,A,25.353263785380808,D,E,-31.242267235287564,-93.41868837548284,D,B,103.50304014450377,E,-235.24885581123266,E,B,0
22,White,Non-Veteran,83.67199212230865,-78.7339034835252,B,14.995779870419362,E,29.169061525662904,D,A,-39.77495340139035,-68.8078321959954,E,A,-59.180255578481024,E,231.36528503551546,D,D,0
43,Other,Non-Veteran,65.83147291417035,88.83819499680295,B,-163.9286802162649,C,-80.02481408200815,B,C,-26.59744566243339,-18.184619066216975,E,A,-109.46140499306468,D,-144.67828483238372,E,A,0
35,Asian,Yes,106.85504446049944,197.39195679787414,A,-9.390637774569976,E,53.90433571784623,B,A,103.54328163642114,-66.08020091811636,C,A,45.87694179951304,C,-95.81979966469581,C,A,0
77,Hispanic,No,-2.5125044784913273,171.10172363524285,B,73.00803063775747,E,-133.65284820691087,D,E,-30.451760642601666,-51.0131109466853,A,C,-82.02433478401133,C,-62.16678235207149,A,E,0
67,Hispanic,Veteran,-35.83263706723108,98.18629770657155,D,93.84390473970498,B,118.2255541128526,C,C,-1.054820463462035,-101.92864124215649,A,E,-24.874176083660505,C,-72.14097891226405,C,E,0
31,White,No,-90.01613066122277,29.34487366254276,E,52.87868194208279,E,98.76470067052904,B,D,-6.018916891975404,-101.86549110679944,B,D,35.45428159442236,C,164.3102782571028,B,A,1
19,Asian,No,-105.8199308189713,-28.990682275474473,C,60.04433934384858,E,-27.244452108107108,C,D,182.48620340653144,163.08715369332361,A,C,-22.021111765522996,E,303.8426285359976,B,A,1
23,African American,Veteran,40.25318413710805,-179.56450763347246,A,78.47609298263501,C,126.42824082891315,C,A,134.28348380052378,-97.72351284147163,C,E,-7.8237997913763335,C,-131.7940672782075,E,E,0
22,Other,Non-Veteran,167.4672058361296,-43.21600314541404,C,84.85499090167694,A,-16.653364039007208,A,E,-187.70193974557336,-86.76212411212309,C,C,-44.43719430401497,E,-112.0489685777563,B,D,0
47,Hispanic,Non-Veteran,90.29807195027148,-200.4565528384166,C,-4.597873502515201,D,4.718286986109408,B,B,11.388734971368045,341.1408770575733,B,B,0.5031767749817925,C,67.73591109868535,E,E,1
24,Other,Veteran,-10.5614462899348,115.41007807647823,D,72.36533820520724,D,-130.60247345947897,B,E,-85.50735236347795,21.499356272515595,B,E,-214.78973386543348,C,-19.227834463793233,B,E,0
65,African American,Veteran,-112.08278267474674,-35.990429892768375,E,-214.24229897152372,D,-47.59060707224813,D,E,-39.629509618703665,183.91222233186818,A,C,-70.8900419914856,A,81.83819519283772,B,C,1
56,Black,Non-Veteran,-10.945950362991544,-236.0429526470608,C,-10.203444759303242,A,137.10799968081292,B,E,85.9229707971073,315.16440917523585,D,D,-24.77150469346546,E,-145.6450703553399,E,B,0
28,Black,Non-Veteran,26.34260672473131,-264.75432620616186,C,88.39593081742765,A,132.27950676265925,A,E,-85.3279711285157,-108.28337432394677,C,E,-48.16881512627404,D,-54.33747767972055,C,D,1
59,Other,Yes,117.26026285306578,73.4892707486151,C,29.13192023348002,E,236.3840381963276,E,B,-57.6338672671116,147.00624144258356,D,A,-134.7504400881999,A,73.3171192019437,D,B,0
75,Other,No,-11.424977949823464,-11.008320322658879,E,203.16066804951643,E,51.96047009257649,E,D,63.52296484532456,191.32638612213933,A,C,12.013125397903822,C,-10.407629176498558,C,D,0
37,Black,Yes,59.382035476912144,1.6547808239641522,D,-109.41539727348338,C,98.58160871151053,E,A,-85.4114253917302,21.338228947052997,D,E,-38.85260030519159,A,-91.29497563825686,D,B,0
51,Hispanic,Yes,45.33905635234991,74.65478999736577,A,-119.08076789498206,A,-53.20271322031199,A,B,-31.03809446773812,-61.485159813323484,D,A,57.987009834229475,A,-87.49892457614345,A,C,1
70,African American,Yes,-112.84310214617736,57.34941116284017,D,96.60293101832573,A,-114.41313742522006,C,B,95.97777124113982,160.05271292222224,E,D,16.42141800901373,E,37.31326974108442,C,C,0
39,Asian,Non-Veteran,50.918604388926425,-113.9085729930489,A,12.803999382711051,D,255.72191417202706,B,C,24.225451542781265,-27.632083195210395,E,D,32.7983936532783,A,-16.489764034095604,B,A,0
22,Asian,Yes,38.87712426919374,-40.516713779644405,D,-47.88551196453135,E,113.14757905456376,C,E,3.567545520005594,12.612706052125585,E,C,14.898485761978005,A,-59.63559840857061,B,A,0
73,Hispanic,Veteran,52.399250129669085,21.797025150166924,E,-127.4597092114821,B,163.39449412484495,D,A,-28.026772977640363,107.55320009515744,B,D,-111.23132370985786,B,-86.79112917116696,B,C,0
33,Black,Yes,14.503996130992947,-36.48810688909072,B,78.27876092055857,B,22.720285924520038,E,D,-51.60601330685514,-123.82191366749868,D,A,73.96076877280083,D,120.20931055601478,E,B,1
37,Hispanic,Veteran,69.81863976461898,8.763136869895277,D,-88.84848122996874,C,-17.554606710751894,B,B,85.61589997646989,-144.2604562311995,C,E,-47.79166747856069,E,-153.20394931313592,A,E,0
63,Hispanic,No,-199.30281744660806,89.57308810087305,E,-42.78289160995327,D,-82.45699749912434,B,A,-60.59064452504982,63.96022193361623,A,E,-130.0424742397388,D,-102.5551352855251,A,E,1
49,Black,No,13.082442655863474,-47.4177168356164,C,-54.13809512925619,B,78.935106146326,B,B,-2.540562933753944,12.89792395073456,C,D,-103.98973444175574,E,65.66677025439928,B,C,0
74,Black,Yes,127.3236600255917,35.4628686210625,B,5.204764167198894,B,70.48950344609369,E,D,-80.12674132963372,2.866094269653342,C,D,-254.8998255231258,B,54.38756545791325,C,C,1
32,Asian,No,153.87750111153403,-167.16059731824203,E,-174.00010304094425,B,-42.71876249370187,E,B,-112.39662170313642,-190.13723546210667,E,D,-64.17104902130743,E,-33.3389574753505,A,D,1
36,African American,No,-63.664460764594246,82.59660147748724,A,19.632462347708596,D,-54.92379178139706,E,A,-126.34083309358692,63.0421076060475,E,C,-50.487171356107865,E,-152.29891103850224,C,A,1
19,Asian,No,-122.50609941671846,91.68759957483694,D,43.15192823567946,B,252.99011906349756,D,B,136.66527254531238,19.27474979559102,B,B,-48.00404421093937,E,35.6591274588139,E,C,1
28,Asian,Veteran,51.881492681542575,-27.76487648129361,B,215.0976725184271,E,90.25149568272458,C,B,26.035554676799855,79.57576024469051,B,B,-41.575627646388206,D,-125.33870926435125,E,D,1
27,Hispanic,Veteran,-0.20639891444941208,71.75363494654874,A,-154.42107621867956,D,-84.93770270779596,B,B,-134.2184522217758,-71.31693424777096,C,C,-113.2009222788918,E,144.17649197370824,C,A,1
18,African American,Veteran,-21.22898950088434,23.670222324526907,C,-239.13556095658438,A,19.843524994934754,E,C,-89.39414537873904,9.886355694723989,B,C,-13.161880903356074,E,54.93905021452825,E,E,1
73,Other,Yes,-124.12877175705583,34.921599875344796,B,-191.17671663342432,E,99.53420176790024,D,D,9.425072997950465,20.796303363886196,C,E,81.87458525038271,A,-29.24028487199522,D,D,1
72,Hispanic,Yes,54.23554691789373,97.71216567174686,D,-142.2590581909424,A,170.32349523427507,A,B,-45.69780675950485,-28.643615595883386,B,A,-73.70711646693768,E,121.81765365955377,D,B,0
31,Hispanic,Non-Veteran,182.00521073116155,-106.57149483422256,A,-10.631018254405177,D,41.04135387907631,C,B,50.28050523389146,-153.63644388341,D,A,-75.58195949919072,B,3.391308729984135,C,B,1
26,African American,No,-18.203050347545215,-54.42806189410291,D,-119.68160346963919,C,116.3555062953214,E,D,52.251889047998745,-168.99043276004616,C,D,-157.5607259588601,D,51.83207182205878,B,A,1
19,Black,Non-Veteran,109.03948793781339,-35.59994401530748,A,-92.1376222695687,A,-124.78902051562176,A,E,22.246420279057315,-49.465809233619204,C,E,90.35250937248313,E,74.57317915287365,D,C,1
32,Other,Veteran,-171.1021098068538,117.31960082988198,B,-63.846576205001035,A,117.67222370532164,C,B,82.29293093851594,-134.88542239163786,A,C,57.68466451893829,B,-170.8879787343705,B,D,0
18,African American,No,-32.373805529265546,-1.7175297990938199,E,42.29728879228286,D,-180.92267231449685,C,C,2.6305223616449664,-104.12070986945396,B,A,184.4754432953917,A,49.962660638474865,E,E,0
53,Other,Non-Veteran,118.21333524824628,14.709413456100654,E,-75.07526480703153,D,28.324186924148755,A,E,-5.4610109196287695,-39.26207842109652,D,A,220.7570375812065,C,93.44371481165467,A,D,0
52,Black,Non-Veteran,-3.6189074700673283,25.32589433323098,D,-183.57489575812096,B,-66.35866839071566,A,C,196.2877258996893,-152.85870477708312,A,A,-60.33087512850868,D,142.5379091348594,D,C,1
23,Black,Veteran,20.404142287500537,110.03910375328279,C,-62.102003860215405,C,47.4213709929618,D,A,66.08059631488898,115.8026267289757,C,E,-2.40106023496401,E,-27.911458491876473,B,D,0
65,Asian,Non-Veteran,-226.6942558276172,-108.45937677274647,A,-83.2811020439498,D,-3.857398548018292,B,D,-179.2582120202225,-100.99065657195709,E,D,60.00028317805624,E,-177.06851903629808,D,D,0
50,Black,Yes,10.363112033045768,8.426977328956399,B,93.51825695872532,A,8.044926889138681,B,E,45.91189061798477,-50.29461947065788,D,E,-19.661111892390693,C,-34.58788792676965,B,B,0
21,Other,Yes,-1.5203092402050982,122.48563249057818,C,75.69033217721177,C,-135.16670883177642,A,D,-11.167324903916047,49.769899992886785,B,B,74.0150673124615,B,91.50731120765136,C,B,1
22,Black,Non-Veteran,38.32366958844338,-109.77780804446256,E,-89.39855294556418,E,-39.06496640920864,E,B,94.25435587310584,-118.32153411254363,D,C,-22.520031197866114,B,-16.93262102212921,A,D,1
47,Other,Veteran,139.26962252988818,-70.94075639211769,D,-64.20940832812208,D,-70.96279707374664,E,E,-70.87008399251596,208.9666029469885,C,B,91.45622522132342,B,45.40476044792307,B,A,0
31,Other,No,113.64269839939658,64.45915245657807,A,93.02495901407217,D,106.44396710354987,B,A,-108.64272589770805,34.4751863608492,D,E,35.64193314675454,B,265.50486605628885,A,C,1
21,White,No,15.855463565549318,42.10916561148462,E,47.43520318205936,E,-244.4126457470682,B,B,-76.80116406867035,133.71576041875082,D,B,15.418922160701557,C,-58.42351538919296,E,A,1
67,Other,No,-54.721505184151155,151.00056875677313,E,59.65419103421815,E,55.526835583596245,C,E,2.324148640751406,107.91859550112954,E,E,66.47294502330892,B,-23.036788155639815,D,C,1
45,African American,No,99.69833816563482,-87.17990869241684,C,-62.985242988979984,B,75.71038161560901,D,E,-72.10483670605015,130.34933944840438,D,D,-31.351650234504273,B,41.56111326983926,A,A,1
56,Black,Yes,120.30669911884517,-18.870448666280566,D,8.545526472009861,C,21.207735173362664,E,A,-18.261237525257894,33.33822793464304,E,B,-69.69746836697652,A,-139.09885149220094,D,A,1
34,Hispanic,Non-Veteran,-65.78047679495613,-8.84120994920006,D,13.832129266307142,C,-60.83911341819071,D,A,-82.57994887077574,-34.111659141186465,C,B,28.385233957854084,D,33.24611781453036,D,B,1
41,Black,Non-Veteran,-162.04865440351207,68.38038122230773,D,-37.15697494663066,B,-56.51712130743666,C,B,127.19246789709695,90.77887656944573,C,B,-41.48506082872658,C,121.29711538105855,D,D,0
37,Asian,No,6.476813419765589,99.11291189593983,A,102.00362130820837,C,0.7678546479984479,A,C,-139.16527896478087,-73.6460107173178,B,D,-55.78966584812765,C,-232.25352534358527,D,D,0
46,Black,Yes,39.47171663400089,-41.28669931554331,B,-55.52598269566764,D,134.04415606109546,D,D,-48.99508296679522,81.22053415336126,C,A,-183.730750389091,C,224.20387894543046,A,B,1
28,Black,Veteran,-140.74932110167018,-10.855424671855216,A,223.15865699304277,E,189.53573168589125,A,B,3.4088239762772727,-10.30741968550247,A,C,135.5921293551492,E,-30.658666330373652,B,A,0
21,African American,No,-16.874794973878064,-81.45956297550553,A,43.761136419766274,B,-134.48142894066143,A,B,-26.626970464141948,-152.0255828440677,C,A,46.627012638927035,C,11.47343986373659,A,E,1
68,Asian,No,5.1448378204608405,-88.03189887758542,B,82.38490478068495,A,-163.93308208758407,C,C,142.27009310226666,-75.16798043834356,B,D,147.25364384218256,B,-70.21315851176911,D,C,1
38,Other,Yes,88.13544545982877,-55.677478107513714,D,205.49296023443753,A,-52.45314587343633,A,B,-66.98345465150804,-64.58942023520461,D,C,-48.23321360597485,A,-14.627900966958544,C,A,0
41,Black,Yes,130.36609411130001,116.39487777928804,B,-1.0949178891455695,B,0.19068343310636987,C,A,-22.090239109107475,-45.8291763667815,D,B,107.16477936621753,D,-49.310359947379006,A,A,1
61,Other,Veteran,-14.265987454276194,119.68169930464734,A,-83.01717946695088,C,28.16120950524294,C,E,199.89570383254892,-53.09312801903934,E,B,-101.92575122124099,D,-88.82997101898005,A,E,1
67,White,Yes,-57.118400935695114,59.07158906553956,C,9.48027701236044,B,100.93292795940827,D,B,-6.56110146375362,90.70801903310883,C,E,21.349859745489834,C,234.81816860667374,C,D,1
63,Asian,Non-Veteran,119.29589669032185,97.80963730326124,D,-71.00329599835523,D,-198.45769191954093,C,E,119.27867538471656,-251.20748612667091,D,B,100.09804596554237,D,176.97521489668057,C,D,1
43,Black,No,-40.47416159624684,18.144380176665067,E,-33.99072258236312,A,-0.0343757481820586,C,E,-57.39567242083707,91.0906869957014,D,D,-19.41709801391408,B,-15.837799341805573,B,E,0
73,African American,Non-Veteran,47.85871970707112,29.640876500918388,D,44.233326375738834,E,-14.400832599911817,C,D,-259.7307874823521,-86.76241504570481,E,A,8.69222543883697,B,-6.459837727993459,B,A,1
65,Asian,Veteran,-50.47816946448608,-7.4835808055324495,B,-29.185150324323715,E,70.60253395503908,D,D,89.71169224635301,28.954021628150034,B,B,63.43382483655997,A,-99.5877872708745,C,D,1
23,Other,Veteran,17.94840844111366,54.54176692205925,C,-204.74325348068922,A,-1.8998318396906986,E,C,-153.2591483042633,-103.79928277081758,D,C,-137.76657024637169,B,-29.8500570384995,B,E,0
24,Black,Veteran,162.13953817497148,112.27326679782352,A,96.99431653242854,E,-103.59059650828004,D,C,84.74032963664202,-52.10118536547724,C,E,-76.20513167478661,B,-107.04234368210051,E,A,1
36,Asian,Yes,-139.61589308461234,-58.73172115853153,B,-168.96173590322246,D,-49.105808239102515,C,E,290.15771222732025,-31.492909283808185,E,C,-24.35435852125632,D,29.744989482110096,E,B,0
69,African American,Yes,15.065228709975742,35.38174979301076,B,-64.22418974639481,C,128.60207953703312,C,D,10.301558492286619,159.0551502144777,B,D,9.676322559807346,D,-54.422303206622026,B,B,0
45,Black,Veteran,182.9603603633417,-117.56821229446793,D,70.66250012883366,E,-49.46982908786749,C,B,-109.57843101620493,17.758489576460267,A,B,-17.83852439878977,B,-25.23229480131598,C,D,0
63,White,Yes,-83.39735817204999,-38.80333163053532,B,-92.57437290384277,D,-25.177797150651777,A,D,163.6522169982003,127.57646107239653,D,D,-47.926686518778894,C,-65.17861489798392,D,A,0
56,Black,Yes,-146.4048891432424,-45.14478146566408,D,49.69031684134117,D,-79.73252436674636,A,D,35.981420475593644,15.721679848066545,A,E,40.48446879518582,C,-146.25090874217122,B,A,1
26,Hispanic,Yes,294.0908749774846,13.35115213687503,D,-15.890130355316032,C,-55.482266761672584,D,A,160.19538787295335,91.85048238335233,D,A,-11.560263231122676,B,-241.7927710530738,C,A,0
65,Asian,Yes,79.55704584281642,71.7741636080448,D,-158.4824095032374,C,-37.829883765656184,C,B,102.87773293847462,-26.120683422623692,B,B,-190.02708032584565,B,31.797050035111557,D,C,0
58,Asian,No,-81.17649892841393,22.58373290675804,C,-6.018471751519529,C,-190.46091841267275,B,D,19.540791639708882,245.90528622610447,B,E,2.2524624276193244,B,78.0141973749047,D,D,1
30,Black,Non-Veteran,115.8720069901604,-92.35956122073678,B,17.26415625156861,C,-40.42710681094092,A,E,-131.81500197666057,38.24105839703024,D,E,9.956924929746739,D,172.29495020876362,C,B,0
63,Black,Yes,55.068115759996935,121.05147479478151,B,93.52637312974365,C,10.043037235275833,D,B,92.46733617052223,-65.43171583952704,C,E,-41.66072812026338,A,218.06739104093631,D,C,1
32,Asian,Non-Veteran,-125.68097917463884,-45.10949260265781,B,-34.00450153145311,C,30.830394988538202,B,E,0.4500823162095025,-26.255798039299123,C,B,-137.2874694014552,D,-61.299189573665025,B,E,0
65,Black,Yes,-200.5901656691726,82.47082347872447,D,-15.90046198501697,C,-202.05370623161895,D,D,16.944386674144354,-127.93091936760487,E,A,-24.753305068491855,D,100.04648952175819,C,E,1
68,Hispanic,Yes,14.156091639728741,-102.34390179926665,B,22.33705363916069,C,0.894717732230431,C,B,-56.702765559941014,-105.6972490881073,D,A,-41.49688299240521,D,13.494427459879837,E,C,0
74,Black,Non-Veteran,-36.44092818769735,-93.30670026634643,C,57.3225523812977,C,-139.35794049844526,E,E,76.00993796300001,-72.61255366473549,A,C,60.400348063217855,E,160.86344674232848,D,E,0
18,Black,No,-183.93942335315606,-10.941038600770723,C,-41.257249348601405,C,35.49977522271921,E,C,-245.5159566831848,-198.9730654325001,B,C,48.11492718662046,D,218.87793549045364,D,B,0
79,Other,Yes,-215.29835478242566,-21.615804540677058,B,-87.96939874254214,A,-68.55743117746354,D,D,129.11848275238248,-34.357843377612454,C,B,-63.05501524475602,C,-99.43516510600976,A,E,0
26,Asian,Non-Veteran,-47.02339491882783,-7.350307291949706,B,101.3338149754104,D,101.18424021751429,A,E,-71.05101163071123,51.081659105214904,E,D,48.18866204398639,B,130.57940076176828,E,D,0
18,Black,Non-Veteran,-27.698069271809157,-113.71124415875006,C,241.90182686436881,D,64.07179652901483,E,A,-43.755254647639745,17.74659966396137,E,D,-102.04369676735412,B,85.84218218979568,C,B,1
69,Black,No,11.10981652218211,32.6008131334967,E,-202.51151397625412,B,78.71811489426923,C,A,166.06298199224275,67.14550924178184,C,D,-53.41912915289691,A,9.372597234708149,B,E,1
73,Black,Non-Veteran,11.907339414090357,151.83091089815173,C,87.11922441169732,D,-83.51890122160607,B,C,13.678335512632616,-21.494457698197188,A,C,-104.16114700691521,E,117.34196295591907,C,B,1
36,White,No,91.2431131810723,166.0215161988871,E,-48.312065107498135,C,150.41674532785876,C,A,-45.279178012218715,-156.72992195117226,D,C,60.89038460837332,B,95.93507289295195,D,D,0
47,Hispanic,Veteran,-58.46982821141593,127.17069431081964,B,-110.9185539790037,D,21.544512058423262,A,A,47.63740342325439,-44.295222800577136,D,E,-189.01512320792312,D,-110.45182106691038,C,D,0
66,Black,No,6.406710499377128,73.04239523193674,B,-118.54843390112907,A,-38.28523086118868,E,E,125.14757286144236,-84.10611506946482,A,A,-50.1859708874539,E,-88.30944067996116,B,E,1
31,Black,Non-Veteran,-175.8193296958935,52.84153576039681,E,-157.30551125875385,E,193.18962895031657,B,E,-0.012029014190200842,28.82368553413156,C,E,-50.057103495422965,A,48.793352104762604,E,B,1
25,Asian,Yes,-129.21830673101374,0.8769670211751087,B,-65.04584129769493,D,37.12299184592272,C,A,83.32717253616033,20.169117968501308,B,B,16.453690794986215,C,61.15702861212393,C,C,0
51,Black,No,-230.74510628187662,-58.9150070581894,C,72.84444079065265,E,-84.30182286927838,C,B,18.665038343447105,42.79014130504379,B,B,89.4259752012754,A,74.68678835119309,B,E,1
21,Asian,No,127.11371318075597,-80.46075760065901,C,-83.96546457694713,E,27.619557665039157,C,E,-67.50589702949581,281.638032251596,C,C,26.400656373420915,A,3.5870341921921853,E,A,1
56,African American,Non-Veteran,-1.0890087823280632,80.76896711757104,C,51.782905856756464,B,122.15503671800705,A,E,-119.7441750507957,16.228675466403843,D,D,-61.38291243831493,A,-75.87514435909235,C,C,1
74,White,Veteran,202.2355742622584,155.69226214601554,B,-139.47107374055335,D,50.4200698246339,E,B,-82.79586704039282,-116.35119197429782,E,A,-76.72334357923883,D,-18.365044397878304,C,D,1
33,Asian,Yes,-54.24677492873935,-126.56001645155462,A,-29.057430185456212,A,-120.13002663717867,D,E,77.35217071200269,-27.456214942034364,B,C,-126.85518113226888,C,42.17700724365131,B,B,0
19,Asian,No,-165.70122093479074,-104.02823219603232,E,-91.36269227983944,A,-11.528526901626012,B,D,-98.60451617934571,-81.11278977807328,C,C,73.2033638262771,E,-178.91431485033337,C,E,0
32,Other,Yes,63.60652941698147,83.39002033830964,E,-1.4506368925831943,E,-84.2567016647093,C,E,63.41820393257016,94.21510827676688,A,A,-94.87126907378057,A,76.02343694564684,D,B,1
51,Asian,Non-Veteran,-30.25539258489057,-29.539635476584973,D,-112.00010767515525,C,-180.45583945743996,A,E,47.68427193539285,7.914099169003107,A,D,-250.98682817741906,E,-261.4492008876138,B,C,1
24,Black,Yes,-20.1871547832278,-234.9010536481743,D,11.930340207889115,A,150.5206865145264,D,B,-167.47515397175798,33.8365215583106,C,A,-172.40382858413767,E,-27.621141799028692,A,A,0
55,African American,Veteran,-18.885123634348748,13.574746878093888,C,-105.65559491168368,E,10.043422294301221,A,C,98.38262717860921,124.54958334653432,B,A,-106.63437672995819,D,63.37575368192936,A,D,0
59,Black,No,-20.53123445058718,0.5995424491238196,D,-170.73220532088132,E,-57.88894711941178,C,C,-258.5188091784504,96.70636886658926,E,C,-102.56760610470263,A,-137.34952308589973,A,D,1
56,Hispanic,Non-Veteran,151.3338815530013,-25.442317767445928,A,-85.50991719019768,C,-263.41107536699224,A,D,-193.5384569850088,-44.55528130124583,D,D,-25.13714620824881,E,76.57932368187936,B,A,0
49,Hispanic,Non-Veteran,-115.09269355526699,-93.72837610743284,A,121.57087361823768,A,-9.307819651526549,C,D,102.18659814026883,-132.47358059356213,B,B,7.368942425721471,A,63.113687237281766,B,E,0
21,Black,No,132.82640199288602,-188.22772535285327,D,-9.650399434632433,C,96.92460387047255,E,E,-98.4809286662692,4.928614135348516,A,A,-237.53385796971168,A,-77.54926958391756,B,E,1
59,White,No,171.0109486988638,-69.31425905597767,A,31.136826181456012,D,59.38577190675135,E,A,-10.692909350886692,-140.59272603769477,D,B,8.446381098909466,A,45.756230290009846,A,E,0
43,Other,Veteran,-29.156295360666963,-36.56463750184689,A,44.083819055128366,E,-164.29237334992004,E,A,-29.393103878824572,-104.69829028387718,B,C,-102.888425179954,E,-215.62251284882237,B,E,1
20,White,Veteran,30.1429372314893,11.848769107715079,C,37.14250355592538,C,-89.97420918857777,B,A,14.048701794002676,85.24887039331234,A,E,-35.939808358609355,D,-41.46981350676205,D,B,0
51,Black,Veteran,23.624974368420936,-14.826695723763608,B,-40.53032892537743,C,-58.83677120133915,B,A,62.5604961332739,103.5553275325703,B,C,-88.95723565107444,B,65.59714927974558,A,A,0
58,Black,Non-Veteran,156.10148624884454,-139.45179045136754,A,89.26663996068106,E,36.725567188298044,E,A,32.970070951334385,-54.544650070657276,C,E,117.37863409224016,D,-134.8069331497679,C,A,0
61,Other,Veteran,70.97124660991678,67.41306331376266,B,-95.71938021656614,E,-66.55723431715653,A,E,4.223811407288239,-45.01103410842047,C,A,11.738200394924345,E,75.26358667380717,A,C,0
20,Asian,Yes,12.75760726516612,128.51997706252484,E,-105.4917405822505,C,162.10388360250303,A,B,91.0023806332884,-0.9895817573643462,C,B,-46.065542900429925,A,69.83503662920405,B,E,0
20,African American,No,239.06105039139666,-97.6186478947813,C,-30.835246666097692,B,-57.233520978317884,A,A,-98.87073780297733,60.7764675154902,A,E,12.475524172119592,B,-232.98589384365357,E,C,1
19,African American,No,-130.36442269330354,126.54152742525922,B,-84.73664278894098,D,10.773158624146493,D,C,-68.95442793606819,112.11064052596849,B,B,78.35660609147071,D,-109.41367321886679,E,A,0
63,Asian,No,43.5267283038027,49.05551279684879,E,-8.251264946794908,B,118.17890523538117,A,B,-67.2010247340141,-145.50984597053133,B,C,51.33594432314528,B,147.4193720828124,D,C,0
38,Black,Non-Veteran,-48.8342428412716,56.25810307336748,C,-4.249962792326609,B,-14.356077370862774,C,C,-76.1538884831898,105.10768954333773,E,B,83.87023772905496,A,13.052949093716368,B,D,1
58,Black,Yes,103.95538946598171,-48.816809584515006,C,-15.349314366874134,B,-147.34076708542077,B,B,81.48604975870573,-183.2775398164281,D,D,-82.71417049592303,C,83.27505546476432,E,C,1
47,White,Non-Veteran,-68.55141213571207,46.37171110817934,C,36.693239117837635,D,292.56469240326453,E,C,132.9269639559668,25.32715728399867,C,E,-96.78369725763024,C,114.23719081182453,C,E,1
68,Hispanic,Veteran,-74.8204899298882,19.456829488777043,E,19.088161459852827,B,81.71484163738305,A,A,-78.17779505079615,57.852169176313204,D,D,-122.14405782560394,B,45.965948120726644,B,B,1
65,Hispanic,No,-115.05972420106731,-55.42802745614605,C,-137.6935761514367,C,-72.13967908975354,E,A,-34.47479955982239,39.69336889568299,E,D,-57.76254281534732,B,-113.41693380756,E,D,1
