birth_year,disability,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
18,No,51-65,B,E,-43.57206659321582,-92.21844225775232,-27.679065594318143,49.097590775249955,E,32.696788940594544,A,-85.20468526856186,B,B,D,0
63,Physical,18-25,C,B,79.54549216584408,-39.99309509197511,-67.8333103016847,1.1193996962166184,B,-150.5846235933069,C,102.09426110490583,E,B,E,0
37,Both,26-35,D,D,47.85015014761985,32.01109769677778,-105.56678259726844,75.70804027687846,E,45.051596239155344,C,43.370355892860346,C,D,B,1
76,Yes,26-35,B,C,53.55976056703876,-20.277675042419474,105.51258533535928,100.01330046981163,E,232.45771938435448,E,-10.420608220419963,C,E,B,1
39,None,18-25,C,A,-137.74593895408006,-82.83844022790228,25.340267672280742,132.7638351837305,E,99.3484793655327,A,11.032852664454595,A,D,E,1
79,None,51-65,D,E,-14.78631305335845,137.03514459281837,34.60001545194758,-111.48943837433116,B,-199.2810813928884,D,86.27491685930094,E,A,E,0
64,Yes,51-65,C,C,75.20067091938051,-38.98262551812617,-12.533320549758548,49.71162398035781,E,-183.03701777097922,D,149.87355418990776,D,B,E,0
55,Yes,36-50,C,E,122.68192613858075,-31.506120449886144,156.595179259504,-112.16101165079206,D,-63.66001973657206,D,132.3500588739863,C,D,A,1
60,No,65+,E,C,-51.157360444387855,97.17695611260291,-147.4784916743974,-89.24735317483066,D,-242.70528438484936,D,-254.5208990476617,A,C,D,0
78,Yes,36-50,A,D,-208.24638185869304,115.69850429232147,47.428171758686446,-37.080896783274774,E,95.9429439383047,D,63.05608298885096,E,E,A,0
71,Both,51-65,B,C,67.35920410065705,-102.43432627281268,-52.17227955722568,-150.25327297725678,C,-41.78703284332448,C,45.9318763326856,E,C,A,1
42,Yes,26-35,B,E,93.15204727650419,-141.4682332244947,165.4816348282207,-13.090996094695798,E,-50.90106075501585,C,47.7202042987658,B,B,C,1
31,No,65+,E,C,84.3974933512801,73.32450235458668,78.45281321582411,80.43368177638649,B,9.468816032848007,B,24.91945961367201,E,B,E,1
49,Physical,26-35,A,D,146.7365214367247,69.58886346034762,-79.87921540177021,-33.39424018342705,D,-9.51893033953234,B,-62.69473178247971,D,E,A,0
53,Yes,18-25,E,A,93.28228128972378,45.36496271176503,-3.8875224500938126,-60.37237757981472,A,-135.0451374244109,E,-11.063367971764063,D,B,D,0
28,None,36-50,A,B,52.031998908055044,4.4078505250966815,-80.24908861547819,0.5526917872349342,E,-117.27137092619544,E,-105.33231289988198,A,C,B,0
58,None,36-50,B,E,61.89808040068849,104.147522985595,-3.729341929670819,-10.27036110132837,E,1.8219225006751272,B,56.549272480760024,A,C,C,0
72,Both,18-25,A,E,40.06737156337959,-88.27189554440713,60.59992286463404,86.09000079994001,B,60.32267365021985,C,-156.46651737807855,B,A,B,1
70,None,36-50,D,A,21.791569610021114,-180.3642266002567,69.09637056185169,0.44884729989900013,B,55.27837796603444,E,-31.843126121948735,C,C,A,0
62,Yes,26-35,C,D,-126.41434169198476,-202.65626390537977,56.27947633862193,110.9841112540781,A,80.59711738263385,C,78.93095147849138,A,B,D,0
52,Yes,26-35,E,A,37.67491152503712,-72.633524450605,-4.396867436891102,105.0960303370726,E,-74.51268509117234,B,-7.3264463284972745,C,E,B,1
78,None,26-35,B,C,64.40843116653781,-226.13397505653884,-57.74149926022132,68.95135531907599,D,-46.84057259060662,A,-127.90566705526534,A,B,C,0
78,Both,51-65,A,D,-95.64912639037321,159.62121697586164,26.743206319454966,78.07856452385951,A,-83.5066479876159,C,-155.80373700268092,C,B,C,0
20,No,65+,A,C,-31.07334519469362,-15.959702170639009,161.9615740912398,-43.321468692488175,C,17.68851491966488,A,-45.208889298672624,A,A,D,0
56,No,26-35,D,C,-28.450132834591376,-81.5990107016664,-101.16631939689003,-38.77048827756334,D,-86.08080390163275,B,-71.1511973555638,A,B,E,0
62,Both,36-50,A,E,119.99806094803765,-3.0839246776888976,-33.17841181401176,-185.68741062081514,E,-45.6690875688053,D,-6.3094416349817815,D,A,C,1
48,None,36-50,C,D,-144.0542242732627,-208.31032418968172,102.19219140833687,-44.19715699301736,C,-158.66356817836194,C,-183.5024886670105,D,C,D,1
49,Physical,51-65,D,C,-27.07733788662366,79.28836947360519,-122.0414677319091,3.638540901536052,A,176.96818025806206,C,13.78828146397848,C,D,A,0
66,Both,51-65,E,A,84.83025264399761,-59.85860617656849,-70.2548591793162,184.78550221055235,D,177.50503371466888,D,32.98696730380695,D,B,B,0
58,Both,26-35,B,C,115.8757820093555,-108.14642637355118,37.233523060391285,-97.51734377260223,A,22.672534258365324,C,-12.141732288846296,B,E,C,0
23,None,36-50,E,C,93.82836635481198,117.37959299948264,-121.19550925609526,116.99606078983639,B,-53.164314362075935,D,-100.80247695561721,C,D,D,0
55,Physical,36-50,C,C,-67.03328020917641,51.99056427994635,-89.87903834211733,82.2554337177081,B,67.5093967879086,E,-141.67747160074703,A,C,B,1
37,No,65+,B,C,-185.68649178232346,-84.2903603105965,-91.15372963640085,52.24019372752353,C,-96.48862297040824,B,75.4209306423419,E,C,D,0
72,Physical,26-35,C,A,-350.8206646903557,-62.756722568630195,-196.737466841457,121.03360207445766,C,29.28275214162025,B,-20.82004266150743,D,A,C,1
79,Both,51-65,B,E,-91.0791192339658,70.75919609027899,59.40500457140301,99.16520926583298,B,-86.53636995201569,D,-135.35173324519843,E,A,B,0
56,None,51-65,E,A,93.32605103230513,-18.9096762023096,46.309452591131894,-50.49951357716501,E,-61.589144001772134,E,-109.56138072405419,D,A,C,1
63,None,36-50,D,E,5.882973869440343,-183.25627215534172,-144.6499324770318,131.52838470070097,D,-26.18378551759426,D,94.811929681915,D,D,D,0
38,No,51-65,B,E,177.08471076854227,92.74262924382299,-8.28282544688846,-157.86457209807327,A,6.742804153439137,C,-13.067919727240938,B,D,A,0
35,None,26-35,C,C,113.0799587054542,197.82888299404215,27.245669371936636,21.83651141210653,C,25.540891514871074,E,-82.13592494480598,B,D,D,0
19,No,26-35,C,C,26.123541646228055,55.458859608761635,46.85693524609472,78.7329953527924,D,-71.6615282900063,E,-77.463176785585,C,C,E,0
54,No,26-35,B,C,-98.04809870118044,87.76543388588571,61.52172624113379,81.71092385493233,D,-84.17573954055061,E,-96.28958112137896,C,D,B,0
24,Mental,36-50,C,B,30.114523722680246,-247.81821176231142,-49.828821041093995,-8.229102963134368,D,12.177615362391665,C,80.72827971046792,A,C,E,1
78,Physical,36-50,B,C,39.870664154625466,33.701271743252555,72.31477360070055,-39.746144930408406,A,167.75318665854743,C,218.46134101191214,D,B,A,0
44,Both,36-50,E,D,10.199450831292737,177.01005303248945,-38.4710669462156,-9.589026487520574,E,-146.9091234215796,B,114.53130011592074,B,B,A,0
27,Physical,51-65,E,D,-71.3762068034106,-140.67888641624194,-21.302183085568693,101.20407407341101,A,71.17797712299976,A,154.2104115311647,A,C,E,1
56,Mental,26-35,A,D,27.85692740070954,-153.0157185798741,60.554222425919804,-81.72584528930076,A,104.57217206635714,B,-85.08047827138083,B,B,B,0
29,None,18-25,E,B,-60.967793403964855,131.47135063881527,-210.3455261205089,-276.0770305906422,A,87.5049924260232,B,6.4185295372430105,D,E,C,0
56,None,65+,D,D,113.645164640778,26.217527911612322,95.32388642732474,-63.20238462196384,A,153.17108036696152,C,-8.84442312208923,B,D,E,1
29,Mental,65+,C,B,-262.0626877984284,161.44528310667803,-106.73311410470347,159.52945452329487,D,-109.00378207118555,C,108.22357555332165,B,C,B,0
30,Both,65+,E,E,94.66125097358415,35.657959390988374,-23.859152723184184,-189.83344036196112,A,9.587484037806886,C,152.30970810755372,A,A,E,1
73,Mental,51-65,D,E,247.93153327314369,138.8716006367249,-72.18963081686118,47.63797687711454,D,-40.67810139795552,E,88.67951644578689,E,E,E,1
56,Physical,65+,D,C,-51.12706391784917,24.147661203492742,115.88624140043538,121.69273814908439,A,-188.39771138202553,A,185.06146606487974,E,B,C,1
24,Yes,65+,A,A,22.254906968470948,144.44086061042708,8.19183056875343,-71.15825686447371,C,73.71137456987468,D,-47.1931787503218,E,C,A,0
37,No,26-35,D,C,-77.38207740665887,161.1752675853977,11.740516187373933,112.47020643148664,E,-63.546065641727,A,115.02368069041174,B,A,A,0
29,Yes,26-35,E,B,-71.72633660848945,-66.77258973353106,30.673581655683684,-225.9869124706594,E,50.4896052019566,C,11.66260710981703,B,C,C,1
72,Yes,26-35,C,C,71.69595831909366,64.34663938456909,137.81466079706578,25.959259347056086,E,-35.326355515205755,D,25.813237300182873,A,E,D,1
58,No,36-50,A,E,-60.678251337163104,-12.873655825653366,14.616575506616435,-144.91629103923157,A,74.71110228539477,B,-68.50032830215528,C,B,D,1
73,None,51-65,E,D,-75.69106867485893,-156.69984638586521,-124.2630239431599,-32.824129660807685,B,-58.615465073907735,C,-89.38893585481765,D,E,A,1
46,Mental,36-50,E,A,-66.28542516364229,-56.012081469188516,-96.43934629526044,94.22727790289304,B,-31.521442358064984,A,-105.04788032501257,D,A,B,1
76,None,51-65,E,C,-141.89397349664588,-43.06584421017312,-32.64129244260148,57.74072522270289,B,27.576553112333535,B,28.063077577282197,B,E,A,0
46,Yes,26-35,B,B,-128.93785625598542,-20.958328081817935,11.284901405386599,5.953305877616167,C,-29.40345396048282,B,108.15138124500507,B,B,E,1
32,Mental,51-65,A,C,26.023526797314585,82.43013749217502,30.406721367648252,-24.13520624769371,E,-86.63455321125517,E,92.80682061655588,B,B,B,0
65,None,65+,B,E,-66.29471656985456,-2.628720756876484,91.61938741809766,-63.84234927925807,E,69.7789281795422,A,53.29433042060726,D,D,A,1
76,Mental,65+,C,D,42.3626509181584,103.88679377880017,-69.49127074520507,-39.328840819151175,A,1.9604691343886957,A,31.848738854387886,B,A,C,1
56,None,18-25,C,C,267.6102755330697,91.18008418730128,105.66427389129731,150.79118590860162,C,278.586013490627,A,-154.17475332648206,E,D,A,1
79,Both,18-25,D,B,-24.301219884598797,94.04350959715157,99.02290726253476,-67.5087761094413,C,138.04710867314836,B,-52.04591681920575,C,A,E,0
18,Yes,51-65,D,D,144.38500326516547,204.1652814834125,70.7743433775425,-30.300677320614504,C,256.83429039391166,D,3.4248883827980476,E,B,A,1
59,Physical,51-65,C,E,169.22906293164178,98.2250368306083,5.331829900330782,90.15380022695382,A,-1.3514517105222084,B,-40.08916364079085,A,E,A,1
21,Both,18-25,C,D,25.49435217634337,110.04862791854728,55.391681579925155,-225.82304212174486,A,63.909059881518694,A,99.86117690156493,A,A,B,1
39,Yes,51-65,A,B,72.06110946888973,84.83763785469782,-80.57093281811545,60.30043896470918,A,153.55928095855106,B,23.88687050890921,D,C,A,0
25,No,51-65,C,C,23.067930763791107,141.34000663951448,-84.4562454649219,47.36871911947809,A,-15.62162579382852,E,-161.8091202749963,D,C,A,1
23,No,26-35,C,B,98.69270563428199,29.86080776946696,89.38170013586142,-10.11176694139334,D,30.27282388223344,D,-26.088662501728287,D,E,C,1
24,Both,36-50,A,D,20.959495512142524,0.6402553543747815,-95.82326085363442,-185.63650345878204,B,-62.20291639807394,B,-60.54761763445609,A,E,C,1
56,No,18-25,E,C,84.07110123708424,-70.10033155645175,-18.902105046541678,-100.17626586280433,D,-111.72021331042413,D,-42.68874688924839,C,D,B,0
47,Physical,26-35,E,B,-44.633777075969775,-66.9169904820415,154.2194161038823,-25.458087598398716,D,46.29464680895811,A,-7.257275336621404,C,A,D,0
65,Mental,65+,D,B,3.497220747437023,-255.66064492478802,-86.88641132941062,-17.082929078782747,C,-101.4584332174652,B,78.85852236524809,E,C,D,0
30,Physical,36-50,A,D,50.172075564718924,-184.18518116395217,17.69435381058876,-57.492167003244035,A,-149.41380998628065,A,114.79599586304208,E,E,C,0
44,Both,65+,B,B,89.9495780116968,18.73932694928615,-3.552699092157077,-42.182441816107726,A,-74.2211093459571,E,17.134975468379597,E,B,A,0
36,Mental,18-25,A,E,-18.848375621500406,-222.24263673421768,1.9877215056941695,11.4613110284187,C,-55.191167514699316,C,33.268106373287985,B,E,C,0
39,Mental,65+,D,C,-86.47177139188531,-204.8736972716747,-103.44011808952547,7.049998516200352,E,131.65850092649973,E,42.11128561380236,B,B,E,0
48,Both,65+,E,D,98.7828939193513,20.46891202494423,-0.7835616318826542,-8.862245708460916,B,21.141330947282015,C,-85.09648524438933,B,A,A,0
43,None,26-35,C,A,-24.87849852203824,-130.83343880900551,96.68206210885354,-100.57358080441097,D,79.39707644492441,E,102.35198439973831,D,A,C,0
78,Mental,36-50,D,C,1.5136711215255196,136.17460206367096,-105.37319516524065,-16.66257624517435,A,97.26056486378909,E,158.88973078069586,E,A,A,0
23,No,51-65,B,A,65.05999259527715,43.700604918176815,-149.1818647391843,-95.97900688775269,D,163.1378149468771,A,84.56545045760978,D,B,D,0
78,Mental,65+,A,A,39.14408883835671,20.753842196436896,-109.10299170620095,88.19185485885004,B,-55.38452377187406,E,-32.86165313933513,E,D,B,0
40,Physical,18-25,B,D,5.540533564703119,78.19252739076508,-29.983030650449017,50.62037146103321,C,-214.7483916658637,D,-133.9582189603866,D,A,D,0
60,No,18-25,C,C,-117.56744440381148,55.2566553082176,0.08481340981059154,-14.574882467415398,A,55.99672346757425,E,-82.40517444964914,B,A,D,0
34,Physical,51-65,D,E,59.751014609671415,-138.24310625057635,11.68460736191632,17.351065226891453,B,-17.613434934274757,A,25.309250160149414,E,E,E,1
48,Both,18-25,B,A,-44.149391452148876,9.818631707981552,-34.90196185119508,51.26861792326901,E,15.03604268574081,C,171.51225475355147,B,C,A,1
64,Physical,51-65,C,B,-24.731358900672433,-88.05208753435257,55.11075924166542,15.175812449454003,D,-82.53886479599593,A,47.121181764344186,A,C,C,0
33,Mental,36-50,C,D,167.92295060532945,153.13276735835882,-176.50470198606232,-30.912111533900884,C,-43.77953814585987,D,-221.09255871834011,C,D,B,0
67,No,51-65,E,B,-236.75505040091244,125.41074017503675,173.6119957475239,30.592969601618037,B,-39.051450951194276,E,79.42141187569582,E,D,C,0
66,Mental,51-65,E,B,21.826125226709983,-108.8359930953449,-13.644655935725542,-74.79683767033936,C,-128.2649762426912,A,-38.43457043096895,B,C,A,0
35,Both,36-50,C,C,25.565961591952675,138.18909388177133,72.77522041507062,149.8462989168256,D,-154.19946721636302,A,-27.05156020587366,B,E,C,0
40,Mental,26-35,E,C,-182.22172432141315,-16.87316027782601,198.4893070575429,31.577321813005515,A,-10.516737567655902,A,178.4477939113067,B,C,E,1
26,Yes,65+,A,B,-107.29794593431872,-26.027385572149697,-120.00116441738776,124.30930559058933,C,65.72229737662681,C,72.7762897005837,E,D,A,1
25,None,26-35,A,A,-78.69855015437615,-156.86721860633025,-139.1188906581263,-166.20401753125844,C,-3.87119441246552,C,159.90783845299055,C,B,B,1
36,Yes,18-25,C,D,70.99273222140285,167.67083805844422,235.51953537350116,-12.753915702936933,B,-98.15255474037907,C,-16.045616936956552,B,C,C,1
55,Mental,18-25,E,C,7.343419401031922,49.58323905433373,-76.00944073381704,-113.74379165661863,B,-42.36247000460599,C,37.875292816610425,E,E,B,1
52,No,65+,E,A,65.02790125245433,1.3227814802406983,-163.3418371265961,-32.430280208732704,A,-37.79359157008443,A,184.65133863520538,B,B,E,0
78,No,36-50,E,D,-6.208262326989796,-67.01633359955534,-136.07954517221785,-72.33504629145538,A,-57.12293060752147,D,9.893563210306382,D,B,B,0
44,Yes,51-65,D,E,-10.555852181087898,-122.00087310948635,-138.77512693346446,-112.25840210373474,B,66.66915651433699,B,178.1734803889274,E,D,A,1
75,None,51-65,C,B,-203.4040304931843,-60.918050728926445,-52.88529445410889,-76.1768693748001,B,-85.40495486783455,E,1.7386842304445649,A,C,C,0
34,No,36-50,E,E,107.34720185427268,-21.962486034995994,97.27518237431607,-15.713761675808133,C,11.719614764134503,E,2.866866248655407,B,E,D,0
48,Mental,26-35,D,C,-100.10573511781362,-54.47646037017475,182.40913892625113,-116.84015255425315,C,10.29327453066184,C,110.75693587549786,B,D,A,0
28,None,36-50,C,E,-150.1358284343082,215.3761826187881,-40.08844756580313,43.0837110955036,B,197.06695204895445,E,79.0324281574022,A,E,C,1
66,Yes,36-50,C,E,-35.92056330067141,-162.68064204902882,152.22960786778089,42.82836154916682,D,35.38799940947116,A,-36.765443409109935,E,C,D,1
67,None,65+,E,A,-96.23963541762781,135.51219117346164,9.370774479506556,-105.49916402413591,B,-28.571749700599362,B,-81.47506106572918,A,D,D,1
45,Yes,36-50,C,A,1.6818048654749724,-56.5835630774331,255.30648760767832,94.93776193929315,E,65.3832318566567,D,-43.226576975685,D,E,B,1
30,No,18-25,B,D,-126.45231124321914,10.082513205924345,-48.32653411718052,53.7221486616302,E,35.930552730163996,B,-72.82806525323562,D,E,D,1
54,No,26-35,D,A,72.62109226903063,22.069437382788717,-78.10112285031417,-51.671852814971395,D,200.5483498283647,E,-143.34425419629972,A,B,E,1
59,Mental,51-65,D,A,91.85090503294154,-52.11961173265555,22.008826063754878,233.15490084884635,A,127.80226108495117,C,-52.588844998673125,A,E,D,0
79,Yes,26-35,A,E,146.13344724175658,66.64714485654608,-175.84492805653795,-139.77202570453952,A,-83.66335680784351,E,202.15727835876402,A,B,E,0
72,Physical,36-50,C,E,-117.05769515500168,19.083928748472022,-16.776243930633402,-63.80026444342744,B,-32.26324726132218,C,15.061343272749802,D,C,B,0
31,Both,36-50,D,B,-89.06874246420875,-90.80155312023005,-93.79825283722064,55.28943287087639,E,70.24103576285519,B,-26.889094576141563,A,B,D,0
26,Yes,26-35,A,D,-122.79965412380835,-57.84804576670107,-137.9636182053357,114.39661975604733,D,-84.11894091378807,A,66.67325596499177,C,E,C,1
57,No,65+,D,A,-42.40526989288296,23.14276463227728,-64.5836257740817,122.73239807338499,E,20.423859528848723,B,-91.58325231078274,D,B,C,1
42,Yes,36-50,D,B,15.447122195773488,82.29884838045673,-5.889518123710116,-24.39603790613435,C,-105.40550273185467,C,63.58885292041009,C,E,E,1
50,Yes,51-65,A,C,-13.169990599156495,232.80676344114366,-109.79784450876355,-130.63608875037258,A,158.7887855629988,C,-43.26744276344098,B,D,E,1
40,None,18-25,E,D,17.573949938622995,2.239096708460021,63.15964434714723,-41.705133860276916,C,-39.866767369438136,D,-28.29567121830084,B,D,D,0
24,None,18-25,D,E,78.60018100973551,-79.49998848457226,8.787238176367278,-54.23813983636171,E,-12.889478555441872,D,-207.6251100279253,E,A,E,1
18,Both,26-35,B,D,127.07693566248999,55.082413032898394,152.67999122917243,109.71462321536637,C,57.28692880308473,A,109.61884079070725,A,E,E,1
32,Mental,51-65,B,D,-147.7088766053285,-84.9479704765397,38.62122083247938,-29.157527106740737,D,-20.10390166984302,C,116.93930983320462,E,E,B,1
77,No,65+,A,C,-23.016468394444207,143.33991262296695,-98.82409866265483,131.60062782180256,B,-201.05787902655248,D,15.942431077355284,C,C,A,1
47,Both,26-35,D,C,129.4452584896804,32.77250325843731,-39.3925656504723,-138.78824425498863,D,39.13756776924859,E,75.00899978648704,B,A,E,0
50,Physical,65+,A,B,124.94536847617465,-46.94705842416179,154.20458264840786,6.563878069443335,A,145.79670669535707,A,-105.3751047979007,D,D,D,1
18,Yes,51-65,D,D,-162.32081873754416,356.1591781612757,44.973316638709434,202.85844660140336,B,-51.00076752855563,A,9.205506447512747,C,A,E,0
22,Both,36-50,C,D,7.399891771848504,122.08740920468655,-56.213193566524,-96.82567016522941,B,-84.98861177478916,A,-174.63571835830737,D,A,E,0
50,Both,18-25,E,E,-155.15801106999555,42.33912681351929,16.341512671972346,5.565143064862217,B,202.43381171023117,C,14.499429082076972,E,E,A,0
35,No,18-25,D,D,-131.02875117172397,97.44578217979527,-64.18160521003291,-66.45890406068143,D,-3.571848653560367,B,193.38864099290504,A,E,E,1
27,Both,51-65,B,B,21.499183649903554,201.5880539580357,104.83901664269446,120.63740749160362,D,-52.292375858968775,E,-209.9787186915881,D,D,D,1
47,Yes,26-35,D,E,78.83140961585505,-26.917330878387308,-68.55749361621326,-5.106623466330882,C,-269.05767372926033,A,-51.62705428268395,C,B,E,0
50,No,51-65,A,A,-3.560592585135148,29.46418720709189,-59.103009006230465,-90.69797228287176,D,-59.80433460189859,D,-17.78290253702273,A,C,E,0
51,Both,36-50,C,B,14.736502507560804,36.60849843100196,-81.14573271012627,-104.82242740737841,C,-193.38761146197734,C,47.62587276469624,E,E,B,0
22,Physical,36-50,A,A,46.34011309249749,211.74014922329079,-16.164879303221298,-7.308779412430787,C,75.49041049092567,A,-137.3630836236486,E,B,E,0
42,Physical,51-65,B,E,-69.51759047238777,15.272507350259731,-20.502610907923156,-83.07703592107868,A,-109.74102404048422,C,81.62261156710453,C,B,C,1
44,Physical,51-65,B,B,27.123586097987772,162.31250335680312,2.183584183634777,16.96783982968991,A,77.48889611662123,D,-74.18676127857617,D,B,E,0
55,None,26-35,C,E,89.07752156345302,-33.324224029915136,41.30801263518784,-54.79342695562992,C,-113.34005255726223,B,-0.5073272428373631,C,D,C,1
50,No,26-35,D,C,-37.363862615904026,114.95977001431481,156.7468741839872,-98.88808372267567,E,-100.47184787969667,D,48.10760846502958,E,E,A,0
57,Mental,65+,D,C,-30.306485257940462,19.448781949268753,90.09589805211169,110.37974689911198,A,279.5693682119989,D,-14.277110590548439,A,A,A,1
66,Mental,65+,D,D,-109.86370674863484,-158.42290101134512,0.3787830482690865,135.33653813136283,B,109.53474680572559,D,49.69148249981347,A,D,A,0
28,Mental,26-35,C,E,88.57186003827272,-31.021680172657355,-47.27884192719285,103.04802315737061,D,-47.855764523383655,C,-17.982701881324665,D,D,B,1
51,No,51-65,D,B,-21.160804167598066,-48.2803540354055,3.2184609130133732,-33.38344526589361,C,-84.2476662921681,D,-70.78484466127489,D,B,A,1
74,Both,36-50,E,E,81.40096269195122,-79.84666747366347,-128.58866328025496,-192.4111682374486,B,-32.81048235268615,E,-54.279247988797266,B,A,E,1
73,No,51-65,E,C,-118.22754751480731,2.9256881408217117,-31.348439322364264,-46.94298182582833,A,-15.205902054648051,D,-65.74757571925811,C,C,D,0
22,Yes,36-50,C,E,-111.9222281003255,-60.79898391906647,70.44434309773615,101.52144930060143,D,-26.848569665397054,E,38.16598742147862,D,B,A,0
27,Physical,36-50,A,A,19.0144393217411,-148.76428003714494,-18.330037640624226,-26.260012409774873,A,-77.51672997708333,A,-27.742085556441094,D,B,E,0
35,No,36-50,A,D,-104.80720633118581,72.72730879116665,213.4357947928814,-5.92221139373395,B,-136.16937385418933,E,6.700867833637629,D,A,D,0
37,No,18-25,E,B,127.92455892919965,-0.09599096499308231,187.86790952475502,85.25981311275723,E,-28.130972629068076,E,30.661791432547574,D,A,A,0
54,Both,36-50,A,D,70.40987249866572,-189.04982025012268,173.99045206022421,39.904815140186514,E,-8.054632080627908,A,-110.33134923124017,B,B,D,0
55,Both,51-65,A,A,12.406282857296883,-25.349078958441527,-128.92699153701435,-271.9473516584889,A,-21.03476864023556,D,4.0914675204881235,B,B,B,0
32,Mental,36-50,A,E,-31.158298103495014,26.180757932949412,46.08890244466969,-110.05394330025409,E,-52.96940449584193,E,-164.79067184976924,A,A,D,1
40,Both,18-25,E,A,-108.42582496560101,-87.65053069953873,-21.60407318964257,147.1274589127441,C,29.952788383335566,B,93.51170104872587,E,D,D,0
22,Physical,18-25,E,B,22.906376410241034,39.567764636636774,20.80256265807499,-4.792966846064226,E,-47.58272502870019,E,-40.54984596999841,C,B,D,1
61,Yes,51-65,D,D,24.27580757713509,-95.35261865990547,104.33990769969634,27.321998672338555,C,97.22745974210326,A,-91.16610157301427,C,E,A,1
19,None,26-35,C,C,-57.92269537690944,140.18881089079127,-204.6689568263975,-41.532929489261356,A,-74.33310495698943,C,118.25065410910669,A,B,B,1
28,None,36-50,D,D,68.66459318758477,20.460971752556283,13.026280972060944,-93.75712905913925,B,-10.022739012621793,C,-3.524072946821378,B,C,A,1
77,No,51-65,C,E,22.913984664926176,-65.0465959603811,-1.4023152201106317,139.34426867899253,E,121.13153003585369,E,-68.36364956360548,E,D,D,1
68,None,36-50,B,A,67.87487670166216,-112.89540846762927,-37.595072363963844,-38.40815708477167,D,-99.22663799153506,C,80.15211341953747,D,A,B,1
22,Physical,36-50,C,E,107.17414733636899,-31.260745668457364,104.36372442848116,17.93724470555582,A,28.98732224772813,D,81.28331752930828,B,D,A,1
45,Mental,51-65,A,C,-54.60347100497444,118.0456905128572,112.55561355218889,15.269095289004293,A,94.34717207250631,A,-124.99062293826594,A,C,A,1
68,Yes,65+,B,C,97.80774512331212,140.45370516506625,52.936545740981124,10.800422615550021,A,62.483826509071385,A,61.075530691267,E,E,B,0
23,Mental,65+,B,E,-183.50560349700362,159.54455326786,-157.80111813504044,-15.056255281672183,A,-34.141073972652094,E,22.793510782666175,C,C,A,1
47,None,51-65,A,E,-117.49072965674353,-156.9195051598837,-14.379647338158275,106.38084396274363,A,173.92997180821678,C,-30.78409933699694,A,A,E,0
57,Yes,65+,A,D,108.21644208016525,-8.79462888161058,135.99503729962916,-94.79280275313204,B,142.01189093503913,B,120.72429009279122,E,B,D,0
41,None,18-25,D,C,10.820460643878112,50.729677086930735,74.40897291128614,38.02327767399296,C,-47.86053951199418,C,54.241428797286495,E,A,A,1
32,No,51-65,C,A,-73.68412728575461,-26.41771363048045,239.6023687963647,44.62790075246522,D,12.361419779202727,C,8.872113314345599,C,A,A,0
33,Yes,65+,B,C,-21.728144810957264,-69.7497529642036,-80.91956811765503,126.55213894733974,C,-39.09021557416027,E,50.48486159484216,C,C,D,1
57,None,51-65,A,D,-42.963474947808315,-103.70001003514568,-61.36099287809461,-110.88469679266659,C,11.880130942372071,E,-16.42453602215429,B,C,D,0
62,Mental,26-35,C,C,-11.496587780838965,81.2878602894392,21.46720776594135,-48.1323752158824,B,76.67709521556648,B,-164.0867968468649,A,B,A,0
30,Physical,18-25,D,A,-106.0125918857023,205.25315556808508,-64.04507503654851,-39.296577904555086,D,-55.293924700846595,B,178.76929822139937,E,D,D,0
46,Yes,26-35,C,D,-46.42633339244361,-0.715025903948264,-57.43137073667803,-80.53651915960208,D,68.27823084248136,D,-72.8803305831571,D,E,B,1
69,Mental,65+,D,B,-62.75162859728306,-151.60192147747188,-60.61582735977328,-81.65530168275275,D,47.37596424985233,C,-98.16703928036728,A,A,B,1
72,Both,65+,D,C,-2.713258121190668,177.38771674641663,-149.60611827198892,-87.32650737672168,B,184.5814820472417,B,-12.343173447560694,C,E,B,1
54,No,51-65,D,C,-14.135899771235207,-193.12148084068156,-68.266240775706,43.1081992746655,D,0.07776838434391774,E,-40.40677883837328,B,E,D,0
41,No,65+,C,A,34.982718005454565,-86.62625606870452,-153.51067435850524,-39.986504933926604,A,104.32762793574781,A,-204.13441642888634,D,C,A,0
67,Yes,26-35,C,E,34.78299692519685,-95.61120638042625,-45.79901061061601,13.581062535088936,E,-175.83275796274305,B,51.69438590733777,E,D,C,1
52,Physical,65+,A,E,130.77420190450994,-0.16350123419012233,-100.33004585859769,-55.57685052343887,E,7.787517171791036,A,14.78923614705579,D,C,B,1
56,Yes,65+,C,D,-69.33329585660485,15.332898563057636,-41.97481826575333,-102.10982138452336,B,94.86425369888785,D,110.84641844535368,E,C,D,1
58,Yes,18-25,A,A,-63.97120362344501,-107.76977751076006,-60.24890947803115,34.87342360363967,A,-57.743181213933866,A,6.909999903375051,E,A,A,0
71,Yes,18-25,E,D,12.09211879893707,-200.57478568601832,-12.393799517273301,92.46556655585825,B,82.96042713744804,E,-89.97321352739154,E,A,B,1
47,Mental,36-50,C,A,-0.003334070451175071,-22.80514296663354,-26.73719250043482,16.922738832086143,D,54.08402414261704,D,-144.39006838630732,A,B,C,0
36,None,18-25,C,C,-33.83366666351709,139.58796361214843,58.22986768039438,64.01004859926216,A,-2.349494079240609,D,-100.78089307493737,B,E,D,0
