Disability,SEX,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Physical,F,None,-133.47869659826486,A,D,-9.123166066672098,C,B,19.934350297298845,D,D,43.98616223756564,D,-125.72458055737017,84.3839282850028,-12.644212722652547,-71.39167288147121,C,D,1
Mental,M,Muslim,220.19823948193329,A,E,98.54377328428808,A,D,-30.087932044591682,A,D,47.70283514270307,A,-0.8481109612558635,-88.90285753901797,-77.90452756403845,-58.279253077055515,A,C,1
Yes,Non-binary,Jewish,67.2483717067567,A,D,12.405207411386034,C,A,-103.65622426991897,A,A,-180.2845969046316,E,-69.0113985273238,-27.551018704226603,101.41749648413101,-21.583067254293926,A,C,1
Physical,Non-binary,Muslim,-99.60404147742756,C,D,-44.7177297155602,A,E,85.6833074906893,C,E,-98.24162598808662,A,60.32894163015268,73.05893071988277,116.93005902239682,5.614114303981023,D,C,1
Mental,Other,Other,34.26959641755548,B,D,-12.978968079298022,A,C,132.15531730305023,D,A,70.0422269528084,A,105.41370384273014,-185.23670064662235,119.96992265623274,-102.71195215844938,E,C,1
Physical,Female,Christian,37.42099534546479,C,B,-21.35694070799335,D,B,-69.44254970851564,B,D,-41.897775018013945,D,90.5099931040439,-46.18015124014471,60.85587442290884,-216.77126396755963,E,A,0
None,M,Jewish,94.12615203305234,D,E,-74.13794344104181,D,C,-57.47627689438719,B,C,54.62767987096985,C,-73.6258564138352,-190.3436472947754,-47.33733578136103,-51.51962260631383,B,A,0
Both,Female,Other,72.51150405536741,A,A,192.90855678881135,C,A,-99.91385615554987,C,D,69.98803581563023,D,17.08379302657895,-85.82758889840338,-52.56807316272605,25.36272185352157,B,C,1
Mental,Male,Buddhist,-81.9095247633287,C,A,22.403146059763905,B,A,-145.46027189749998,B,A,-114.09529257106215,E,-28.577549517502753,-88.66887320700361,6.032890544811497,-32.34177543375519,D,C,1
No,Male,Jewish,-156.9853306531655,E,E,116.18917431835467,C,B,-91.92255135601788,D,C,-162.50008875693734,D,88.88473435145339,-97.46247396147103,5.217843560005312,68.99651450099275,B,A,0
Mental,Male,Christian,-228.80179309465026,D,C,-210.98034975167502,B,A,-37.113531562000766,B,C,-147.46794145667513,A,-30.791935491232486,21.45564190998209,34.28057983419168,-49.74081874949092,C,D,0
Physical,M,Muslim,-27.58719935909285,E,B,-9.55739590415403,A,E,-68.54668478745968,B,C,-16.201551767363192,A,-115.19114918750468,-90.25608789806043,20.977136749307487,-37.73194896898618,A,A,1
Mental,Non-binary,Christian,-116.27501773837416,E,D,40.613977919344315,B,D,20.420127429931757,C,E,41.74301604452937,C,238.68848798442048,43.676955158628544,95.73011429342179,101.92765193974066,A,A,0
No,Other,Hindu,-48.37414452054465,A,D,-7.237279987485999,A,E,95.40420832299294,E,E,94.9711856545232,D,138.42388890013393,82.79043455796395,103.65529296558273,-80.1899535914428,C,D,1
None,Female,Muslim,-14.492535864582354,A,D,-64.38182697058055,B,B,56.54673647009022,B,A,-1.8514889877887277,B,-21.18303221470394,-145.92665502329785,57.34274126631485,-144.2214914609935,A,B,1
Mental,Other,None,61.713652799389706,C,D,-93.15461201233636,B,D,7.85772289506305,D,D,-0.3829830746797712,B,84.24415338249953,74.22199345069497,-20.015094222897673,110.77890987278903,D,E,1
None,Other,Muslim,-63.93470431123136,C,C,-152.1474495669193,D,D,-66.0973601868389,B,D,-19.16542809598353,E,15.179753570173002,49.99476275026235,-16.138997284677874,-148.78193389760418,D,D,1
Both,Female,Hindu,83.02819346759244,D,B,-136.66665234597616,E,B,-137.53943525704176,D,A,-24.608928351109796,B,50.42584373180343,-96.64108019515604,36.69752140750443,-123.47968206229511,D,E,0
Physical,F,Hindu,-33.338131384340244,E,A,11.952706068471256,E,A,-10.984076107039806,B,E,82.31032380246486,A,-102.88233149912331,76.46088902594211,9.46531911723091,-59.81238474217086,C,B,1
None,F,Muslim,-84.54389108156184,D,A,-200.19936174642922,C,D,-89.48934834047158,E,E,16.221877560880568,E,-174.85793841476794,6.127457949292602,-66.171986033974,33.30352487460963,E,E,0
None,Non-binary,Hindu,-19.000776331889014,A,E,74.24124010010168,A,A,46.67656676178046,D,E,-150.12694870150244,A,21.009701525858414,78.76873382555927,-123.34536218067203,-18.534727430052875,E,D,0
Mental,Non-binary,Buddhist,-38.90919074946708,A,C,-64.7695478373268,B,A,218.25977625580572,B,C,129.2185862283037,B,13.573834059464545,5.68904914526783,-98.61775417338647,-23.027910985023883,C,D,0
None,Male,Muslim,10.956133424350694,C,E,37.10723528169659,A,A,-70.6563190731774,B,E,-15.583708563827114,D,-44.82109216281972,-47.03118812862385,92.57157116584436,107.09613379050987,C,D,0
Physical,Female,Muslim,62.60144072509859,B,D,-165.1286066293958,E,D,-26.836133813223878,E,E,43.78304072866905,C,-16.029082859894707,-139.48982953556154,-95.06197898495124,-53.67578532725018,C,E,0
No,Male,Other,-141.88579542802748,A,C,-98.15301870546446,B,A,6.962216275377493,B,D,-103.80467894271581,A,-11.663413147458808,-38.234890994253476,41.70641262568678,128.0260213624632,B,E,1
None,Male,Christian,-88.63896127751191,E,C,-111.5168482976451,E,B,240.05908667446775,C,D,58.619404674077266,E,-52.938673727048666,-75.58220159347104,-212.6606079647364,118.35715913901899,D,E,1
Mental,F,Christian,7.995935141224271,C,A,-149.27074760859483,C,A,-25.380612959712096,E,D,31.464062148701732,B,109.6986510090353,72.30888777859707,77.68718847046068,-17.038140826956763,E,A,1
No,M,Jewish,10.84775987674539,D,D,150.1902275497802,A,D,-158.72778633261547,B,D,54.94607483252223,D,116.90444828214753,87.06765065791858,106.0735534981096,-96.11024996264474,A,C,0
None,F,None,0.4086923019261978,D,D,162.13722402952598,A,A,23.13224579565982,E,C,107.96272000255426,A,-39.838350421167235,63.13819146576398,90.84664661077072,-20.679687510488506,C,E,0
Physical,Other,Other,236.91746969698633,A,D,-17.602153255680808,D,D,-28.43870836071598,D,B,72.70936990752422,A,123.75966655439194,-119.26198717182481,33.990482624777755,54.00038800133866,B,E,1
No,Female,Christian,-49.8907869495431,D,C,15.742223739176792,A,A,-182.37663895599312,C,B,40.44519146587909,A,21.149760201065195,71.4723560732975,176.15047703641244,151.99700332651867,D,E,1
Mental,M,Other,-97.77629346918005,A,B,-123.59410101358593,D,B,27.164675737526046,B,A,-49.14329043341778,B,57.264002529807065,4.888156997054523,39.424515041440635,123.6372661914032,B,D,1
No,Non-binary,Other,-2.0341723749932807,A,D,77.59948790588993,B,A,0.47978086522447516,B,A,69.28726560885563,A,33.30037351249837,-4.815080625031219,65.60961337686986,-36.05528036557678,C,D,1
Mental,Male,Christian,-27.90274232682944,D,B,-21.23392422593834,C,A,264.4946618274172,B,E,-51.82931120917219,C,-77.18907163734869,68.58613440526595,233.1206157268098,-39.022315038166866,C,B,0
None,Non-binary,Buddhist,64.09547474790077,D,A,35.11085392478103,D,E,-160.2492843707353,B,B,-36.85904436759034,C,32.08921705154729,-178.4500660905297,200.10464617433126,153.49719787353493,D,E,0
Mental,Other,Christian,-158.38658601883196,A,A,169.1729603846513,A,B,112.76961701149003,C,E,155.02696937211846,A,-28.939808091911484,-22.193480280179617,-42.40181603265825,-170.2059221945987,E,C,1
No,Female,None,38.6030165959237,E,B,-54.86388705752579,C,C,-109.963348337076,D,E,-7.61978349976262,E,-97.86352849641649,117.30476851692131,27.088592698206384,-92.77813925417823,A,C,0
No,F,Buddhist,142.77787623093297,C,A,-5.813193331391621,C,A,-44.43938334857448,D,C,-76.86642411708596,B,-150.0886748199508,28.977973137599733,-14.737020941873666,66.32074604746286,E,C,0
No,Non-binary,Other,50.4882227166506,D,E,-159.5551930182862,B,A,2.0528283855843714,D,E,-88.21474216089686,A,-20.013306230084357,164.5643004373072,-96.83971380693974,-138.4162734605588,A,B,0
Physical,M,Muslim,112.62230712541917,D,B,-59.55824703162271,E,A,-97.65587168442421,B,B,151.60472956028295,E,-154.9606914453012,174.37132463859538,63.09342553273546,71.20858436461117,E,D,1
No,M,Christian,109.24402796732444,A,C,20.37914791561642,A,B,-36.708493621263806,C,D,-30.50588120560776,A,122.32826045796139,111.5106469390299,-197.42567903831315,-208.44834542196259,B,B,1
No,Female,Buddhist,-186.27875075683778,D,E,-3.1384797722719777,A,A,99.23789707547428,B,A,82.5288944088866,A,20.589372664165328,-67.29778714615743,-86.36950492171054,-25.910539337950407,B,B,1
Mental,Male,Other,-101.30482578231872,C,C,-48.492944383425105,C,E,-25.390375547823723,D,A,-48.70258077573356,D,-120.6971252747562,38.34228805000712,72.70554410120718,0.04307378911453823,B,D,0
Mental,Other,Buddhist,88.83399645427806,A,A,-78.60037972306819,D,E,-53.583709316748376,D,B,-11.75067686273973,D,171.7698096647554,-48.750187421325,-135.49418753224074,29.109603763417635,B,D,1
Physical,M,Buddhist,-25.998545678979628,A,A,-60.80768657581126,C,B,113.28788381918082,C,C,218.70626808698069,A,-213.90403404504843,-187.90090081649987,-31.839487390672737,-75.29010510128413,E,B,1
Both,Female,Christian,58.421862372767855,E,C,11.064182566867697,B,A,4.635234994594876,D,B,-21.855656406502707,A,-38.47029627997024,-130.77261705560693,68.24286782071371,136.3807526487727,D,B,0
No,Other,Buddhist,-138.99696907457619,B,A,142.11812469957923,E,B,14.587595721506094,D,A,-69.6877501412124,D,-79.17166864334776,129.40372752749656,-85.9932737903932,139.6315434326293,C,C,0
Both,Male,None,89.48306175283504,B,E,-96.17454456649607,A,B,154.92012254380296,E,C,99.35092661202746,C,-82.69228918253778,-56.138418511131306,60.311153483625105,-5.145369857838437,E,E,1
Mental,F,Muslim,-92.84900218238212,B,D,137.37450193175522,D,C,193.02835193443434,C,B,18.794575648166013,C,-4.83934148089495,41.662354355008745,237.3775869693653,-6.449510517410824,A,B,0
Both,Other,Muslim,8.090416376459574,C,A,-53.80736438704685,E,D,99.45615832259203,C,B,-17.985989202896707,E,-28.222274595351106,-1.3810109223984737,-47.47932671332689,138.68865437757157,B,E,0
Physical,Non-binary,Christian,-9.156052730682326,A,A,6.440873087144563,C,A,26.2716341373541,C,B,58.00089801960125,E,-79.40852273729256,30.88046247475416,0.87794241721661,-73.09778600708444,D,A,1
Yes,Non-binary,Hindu,-95.393443434778,C,D,97.33988869929733,C,C,-132.33199867606143,B,C,-46.50601410433993,A,68.87476450168057,-12.852676314615788,49.75510195623591,106.08255564625371,B,B,0
Yes,F,Buddhist,5.422444827310901,E,D,32.06707265246445,C,C,66.63829196249533,D,C,-14.364083906224016,D,-46.2002369765146,-8.357758490776629,57.88423442835664,-101.7212452609583,B,D,1
Physical,M,Buddhist,59.49682222078404,D,E,-28.011820987197854,B,E,166.8972619583567,B,D,143.36557644308814,E,67.1708297385124,-93.24709028806942,-14.01389296331494,114.86048601189202,E,C,1
Both,Male,Muslim,-28.590789715161772,D,D,60.05683877668546,D,C,-63.755263451258195,C,C,271.82360041510753,E,-5.43486365348369,169.0714580980519,70.99145138547372,-82.51204767137085,C,A,1
Physical,Male,Hindu,122.7621651924397,C,C,29.7644927354003,B,C,16.612020853346294,B,D,-107.6687545824325,E,124.45833981511134,-25.85308764011156,-106.00599482040487,43.134125695605746,E,D,1
No,Female,Buddhist,95.50849384009217,C,C,-72.77032833203876,A,D,7.935562110863469,D,A,-32.228459998320716,E,-58.02097651639559,-203.06782424474744,62.242723236475314,-125.1194118777788,D,E,1
Physical,M,Other,177.70412436568694,C,B,-166.80369766753176,C,B,-27.834103802942977,D,C,144.5314473044498,B,-67.6231039970459,-18.439223126875934,-13.431066316104642,-205.59518828433448,C,D,1
Both,Non-binary,Buddhist,134.89529616043302,E,B,242.3257318653039,C,B,-18.05700167306059,B,A,-155.67921216170842,D,139.73732264004536,107.7974036485947,64.8178496771696,26.4163497692619,A,C,0
Mental,Other,Other,-62.18098716687198,D,A,-56.83444769451622,A,B,-118.86582464764524,E,C,22.525603040000302,C,-19.644627139364363,130.5804295043668,50.39510761425222,-96.18984992073051,C,D,0
Both,M,Hindu,104.04833103631985,E,E,133.81869311832216,D,A,-127.78976981621268,D,D,25.019024158925856,B,-75.5012040013738,74.11846556820339,-0.7507808814194574,102.26338017531896,D,C,0
None,Female,Christian,104.39562646405459,A,C,7.382149779072454,A,A,-114.8350695184273,E,B,-41.755159904262314,C,153.00367189874692,81.55624915819884,64.51214190757172,77.73100107159284,D,C,0
Physical,F,Buddhist,-89.72094271059484,C,C,-21.357295051365664,B,D,-106.85067832879453,B,C,81.51882412904874,C,126.26075814973352,-77.9241357169203,67.73275681939614,-93.7495624588768,D,C,0
Both,F,Christian,-70.78074173367105,E,A,-107.18766266352868,A,D,40.45784942721018,B,E,14.939429856481107,C,55.997554913972095,-81.1980182046638,-25.87291558429458,28.178898581423734,E,A,0
Yes,Other,None,-13.737838427726967,B,A,67.20717903653646,C,E,-137.71633151111067,B,B,-52.01148131209934,C,18.37935814108725,42.938810074891904,58.97524999974449,-70.42108252247388,D,C,0
Yes,Female,Buddhist,-41.01528250200187,C,C,62.14253591019182,A,D,212.41958701964245,A,C,-97.94424945697095,C,84.10962272218454,12.058060997910095,-14.833952829448386,-72.06875768840847,C,A,0
Physical,Non-binary,None,67.45459876845908,E,D,-88.51667988776244,C,E,-72.63849341318132,A,C,-63.43390590383966,B,102.59363445002158,221.0066746441027,-146.37220736494737,-76.26869310183955,E,B,1
Yes,M,Hindu,143.87507117689975,B,D,-1.6380512895195518,C,B,-183.06753864797884,D,E,-211.59528776662063,C,53.62288325072845,30.355746777591186,74.37430365280258,-52.750680165087125,C,C,1
No,F,None,-69.38861767086067,B,B,-51.268522034367535,A,A,26.283703636090365,A,A,-29.90526828619589,B,-9.070832013317302,93.28032731803421,-7.946398921704711,-106.9519886911575,C,D,1
No,Non-binary,Other,72.18661831173773,A,C,13.374497337849112,E,A,-12.368106385242788,C,A,-162.18634840897494,B,23.37212377571869,44.16413640793236,-151.96410940998726,-77.76031345262994,B,E,1
Both,Other,Muslim,-3.2791468293507973,B,D,-115.5888490331146,A,B,58.81641839785732,C,D,-61.7481588870297,B,-16.29031775522613,-87.47214368069741,-43.842217101248394,56.019337218466156,C,A,1
Physical,F,Christian,63.26618417868318,A,A,-50.47470230932136,E,A,-149.51944104717234,C,D,-96.33232632295363,B,-47.72387305801516,-56.134071308092125,-34.39819584050611,-4.77571760018704,C,E,1
None,Male,Muslim,7.104790891270653,A,C,182.58356682979687,D,C,36.653845689835926,E,E,212.20702472597463,D,114.11052454347252,-127.60716962641561,-8.53976823905291,26.373631250380935,A,B,1
Both,Non-binary,Jewish,-50.513564507398065,E,C,-76.37996166252447,C,A,-48.08753311191055,E,E,-121.39949261832463,D,20.030156775354175,-100.79732223651871,49.26791792960971,143.28235619217327,C,D,1
Mental,Other,Muslim,-32.64963077669537,D,B,163.3505722494856,A,B,86.3384117407733,C,C,130.00066014196074,A,2.1053883607379897,-132.7618288889194,98.84201075868653,18.910502181039828,B,E,1
Mental,M,None,-125.707765379044,B,D,32.67805796585388,D,B,-63.51417955840524,C,A,146.7917390468805,A,40.42641710799345,-12.65260540315234,-109.55576968230282,135.29043347800945,B,E,0
Mental,Other,Muslim,56.477740173086865,D,A,8.395033149267825,E,B,-16.533303778477688,C,E,-53.45150362845777,D,2.1629617837240103,13.132454633378925,4.445914790382698,198.74933211261148,D,A,1
Mental,Male,Jewish,-5.364502969416126,A,E,-127.14741304202852,B,D,197.96624628210785,E,A,-57.102588050418376,D,-18.05670720405855,25.936749443274586,187.4110352462509,58.91119000819697,E,C,1
No,M,Christian,-53.28870424115249,D,D,-37.52410288683118,C,E,50.99849882861174,C,B,-99.70085261790845,E,105.53674601358965,-169.72630177503524,69.59416373843423,-80.91771109395813,B,B,0
Mental,Other,Muslim,26.95187061162875,E,B,60.96200067508416,E,E,-9.797515300947977,A,C,49.734381308717154,C,63.77971571724984,-59.54773141423432,-121.06230134391309,49.8710499909071,E,B,1
Mental,Other,Hindu,-102.55889221001755,E,C,-108.95722172009962,E,B,4.705366983497925,D,E,100.11286255177004,D,-28.004391733956673,-15.735995361802868,40.90057550792988,40.415524722628035,D,B,0
Physical,Other,Muslim,-10.417303005465993,E,C,-33.84071579108127,C,E,-91.41388143967137,A,E,62.248484154612235,D,-19.486835277431712,258.35425385679247,70.88777575199236,146.01142727645683,A,D,0
None,F,None,-14.552898406931439,C,D,25.264535823965055,B,B,-48.28966318134295,E,D,-14.149411094337715,A,-150.95943992289577,3.1634622703725532,0.6605729070914333,-5.939024376094442,C,A,1
Both,Non-binary,Buddhist,-27.984015817021067,B,C,96.76265923124232,A,B,183.16270615184868,D,C,65.44815877438162,C,-207.64659768696058,161.19794600395545,-101.79159856639535,132.96267514629434,C,A,1
Yes,Non-binary,Christian,-103.18147285202757,E,B,98.0066482255643,C,C,-127.83497726361945,E,E,108.37003583825337,E,-34.309413575016485,-67.83096667301149,0.2709604842378409,82.3603655652983,C,E,1
Yes,Female,Other,-191.30801340768102,C,B,-32.65989773088023,D,B,11.743443271979599,E,D,67.95725637638706,D,-24.029966439478592,210.26311954649114,16.731313765044177,-223.9912833283554,C,D,1
None,Male,Hindu,74.70656028591873,D,B,138.51624067309675,C,D,-65.03443848421207,E,A,-62.71187929400127,E,-84.26202979039707,-93.81605771390666,-72.92370513300864,-28.037129105648496,C,E,1
No,Other,Jewish,-56.07785623944965,D,D,24.00938387018415,D,A,228.68724902474642,B,B,-144.75300515750283,A,47.4019714157997,-37.538523926407045,-203.80142819574286,123.51764157127158,A,D,0
Both,Male,Christian,-67.89361791936342,B,E,140.77719594198555,A,C,7.741851717582485,A,C,-66.01531363312097,A,4.149627994511542,-38.630776579138086,-114.8754461683052,10.933760149166055,A,D,1
Both,Non-binary,Christian,48.07810959812773,E,A,88.98863696426764,D,E,0.9396702354980839,D,C,39.19116800944506,B,-67.39374472929778,109.5594565311353,-29.330924369365587,-43.67563191488339,A,B,1
None,Other,Other,80.76093573055148,D,A,-95.28231378696736,E,C,-12.67229281820762,D,D,-116.38482443926432,C,-3.7355160367361027,99.07314909764769,-201.0118439439206,-239.60665254114178,B,D,1
No,F,Hindu,-35.66664794673006,A,D,-48.29723479577336,D,A,-205.9829241292215,C,B,-96.6295127358955,C,-106.74555803608364,-125.33234625173336,28.986067420998907,-40.16119521244922,C,A,0
None,Other,Jewish,-13.566256024023424,D,B,51.46962646223779,E,A,116.47717872480993,A,B,39.73785249380018,A,-100.75743398720067,74.75670885641328,48.758913770919854,53.37526808332807,E,C,1
Mental,Male,Buddhist,-44.3945950300661,C,E,-32.71188480708066,E,A,81.6625946945199,A,D,248.10918277414805,A,29.456111763649584,-162.95704633981913,2.8195656563628164,48.778052809094696,A,C,1
Mental,Female,Muslim,-25.661564268504954,B,D,91.86107191767286,B,C,-15.961533885376705,B,A,-73.2804411990354,E,195.59588441272157,61.97057421303882,18.728022497053608,7.619307111668459,A,D,1
None,M,None,56.485057407019724,A,D,-5.3286779996913785,D,B,5.244483486737904,C,C,71.78284709565926,D,-78.90235554963655,139.66901002824417,-101.40489337746483,148.24822425409408,A,C,1
Both,M,Buddhist,50.466702147246615,C,D,-60.52582661727084,B,B,-50.89671859917942,B,D,-176.77817909461615,B,-32.12438152277758,-210.31299221468439,-133.63661057162437,-171.68587301568937,D,D,1
Physical,M,Hindu,129.11977152946673,E,D,-27.997492459198764,A,C,95.619247194366,E,E,-34.35855675001872,E,6.6025694198149365,46.54344812539416,102.4648662872489,8.864494910312445,C,C,0
Physical,Male,Muslim,169.80489471819715,E,D,-89.96270382805842,A,E,-95.22922139127773,D,A,68.12104910804085,D,70.04206350538443,111.47563819651201,35.950997183865795,-46.86590788310725,C,C,1
Both,F,None,50.27994295277567,B,D,-44.91617909662095,E,C,-112.78362742028409,E,A,36.22690404994669,B,41.689008630280085,-90.35000291840784,-138.62692522861258,18.72560538640378,D,C,1
Physical,Other,Hindu,-5.645422211694639,E,A,-134.09385720357318,A,D,-30.59688599353152,C,B,-147.8503579134479,E,-134.00063723648915,44.00363661720027,96.01702056057304,-12.817469951890798,E,D,0
Physical,M,Christian,-107.9173761916103,D,D,-13.66930542029717,A,B,-90.45699900465657,E,D,-35.17337525447518,D,129.92517123910335,102.68567987378334,-64.81565541404385,-160.7754529107144,E,A,0
Physical,Male,Other,66.87085012921871,E,B,-64.47617231105504,A,B,-5.90496547223257,C,C,-89.56071245482168,B,-43.613521226647876,119.53357128878015,-36.6425965005,-116.34042214063346,C,D,0
Yes,Male,Other,-36.350376436936635,A,A,5.067930817082503,C,E,-83.14668735858177,A,B,91.89351042773613,C,-44.28839902105226,-76.82064018485482,-14.36549348298437,-96.85681733131175,C,C,0
Mental,Male,Christian,-53.032903489488405,A,E,-157.01776262946962,A,A,-57.13326050445456,E,D,-70.13202143350469,B,35.573283476323816,-15.416360722021574,233.19820178002422,23.238743487623136,E,C,0
Mental,Other,Hindu,-72.9718119530558,D,D,54.35486473305647,E,B,-122.8067162504253,D,E,-111.9767619330156,B,85.202918253858,5.003460546415098,107.3340671201497,44.31071281817018,B,C,1
Both,Female,Jewish,-3.828004226582593,A,C,58.509437532910106,D,A,-104.54607317883422,A,C,52.75416258876901,D,-12.348489792742532,-45.70734471504892,129.3005076417868,-2.2981261493107934,A,E,0
Yes,M,Jewish,117.29867545121151,A,C,142.79314602579572,D,D,82.11914964774486,A,B,-39.147202008505936,C,54.49245368140376,-130.65875649111643,15.484953558099923,-151.7484446455934,A,E,1
Yes,Non-binary,None,-15.993775022003792,D,B,46.76619101935858,B,E,-14.70220421093042,D,B,-142.7596077227295,B,160.7522475720206,-108.50539612387217,-5.38334676031673,-117.91732006535418,D,E,0
Both,Male,Jewish,90.78965784309639,A,A,-80.86494614540645,D,B,-184.68445796820907,E,C,9.531969854910056,D,-12.769744885216456,11.537751885241157,251.67898998775152,-6.880785324082543,E,B,0
None,Female,Christian,51.076669979511905,E,B,214.50420519959727,C,E,-70.70128000655973,C,D,-24.999534823710228,E,124.07814558430583,50.10056621449209,-59.749623662974685,211.34019273127524,B,B,0
No,M,Jewish,112.67100780675155,C,A,97.49371140515622,B,D,55.61002336640082,B,C,43.637213885432566,B,-15.019935224371892,172.99354698836407,-20.06697453267031,-6.2637645809333815,C,B,0
Both,Other,None,1.6938722169506673,E,E,4.838544221612564,E,C,-4.419294178400934,C,D,-124.822622841731,B,30.567107307996956,72.94877122419236,27.828924590884363,332.89799404022926,D,D,0
Yes,F,Christian,-69.85439319020949,B,E,-39.11354869440259,C,E,-56.65043995989242,A,C,-1.8602028969162447,C,240.5881025288936,69.54301803379917,105.85255159087224,-39.241494695345246,C,E,0
None,Male,Buddhist,-149.82192137212317,E,E,5.274028815429749,B,B,-27.419925278424973,A,C,14.365794557733055,C,21.160039536803506,-85.3197487270327,40.2105107739754,-38.023589393448106,B,E,0
Both,M,Christian,-31.945751475692003,C,D,1.0228330710138445,E,E,-75.88513747387114,A,C,322.10372973677573,C,-134.81637961863154,194.00106057815069,-0.43110277488142107,11.08847260740402,B,C,1
Both,Non-binary,Other,68.10655429656079,A,C,-55.74634096432667,C,A,-3.7122969950533524,E,D,39.666537329557926,A,47.991104429589264,-200.3431051047881,70.55689026013809,61.14452324952608,B,B,1
Yes,M,Buddhist,24.291826519526275,D,C,74.00562693069885,C,B,119.6439803836359,A,D,95.31120994886535,B,-55.502424816659634,69.41829684923334,-91.51558806820542,59.08999224133795,C,E,1
No,F,Muslim,98.37682060619957,C,A,-15.448354934242456,C,A,-25.466625103160652,D,E,-88.72965384773518,D,92.13096128846333,28.453377954141914,-17.606507458733905,-41.25826500465247,B,E,0
None,F,Buddhist,-124.88464980508769,D,D,-87.68356729221902,B,C,95.84790383332465,A,C,-3.493767850260352,A,-52.058441468672456,15.299322368087278,-58.14677576714979,62.8046240581454,E,A,0
No,Female,Muslim,60.367230261601165,D,C,-38.55038088579996,A,A,-73.86373945368757,D,A,148.306261491191,D,-43.68902736028551,-71.7082047820736,160.8923458151576,-87.55218905467392,D,A,0
Mental,M,Buddhist,49.16691612000088,A,C,14.049758370593871,D,A,-48.616754751800755,B,E,37.15175359365147,E,108.22457725256317,-35.18365079985997,93.88285265543837,94.82563043499937,A,A,0
None,Non-binary,Jewish,73.78734545147432,B,E,31.23514305329585,A,B,-4.269360039545484,C,C,-8.026950804321523,E,-15.902650089443588,-0.06812720126802645,-64.408067860994,-165.66562865731265,D,E,1
None,F,Hindu,32.63231493730886,A,E,-6.906535109363311,B,B,42.721709123841016,C,B,-112.33346068375454,B,-80.34332819289436,86.5648715568451,-99.24329146424233,113.67379774300326,A,A,0
None,M,Christian,42.91081311327943,E,A,-14.760797061278291,B,C,8.341346731994777,E,A,93.81936784997352,E,85.63912987012718,27.682149050728338,57.298746647433205,-37.59001621803056,E,D,1
None,Male,Christian,47.510365110893645,B,C,-11.11206083385929,E,C,-55.48780718061481,E,E,82.4213538967685,B,-62.40947530264918,204.62680188444313,67.01155443776156,80.94456800526444,D,E,0
Both,Female,Buddhist,174.57561800618458,C,D,-78.55938768214645,D,D,103.65404020259025,D,C,31.215895075771794,D,111.3102421202308,-57.83759643605887,132.0292087682819,77.08535406463692,B,E,0
No,M,Christian,-141.29277252975453,C,D,-110.77476610512953,D,C,-74.6690773925962,E,C,-151.8055748046627,E,121.37381316908522,36.636486831930334,197.55502831544746,181.41634910757023,B,A,0
Both,Other,Hindu,-132.42139480518853,E,C,24.76157316825666,A,C,51.821590775993684,E,B,125.61232565329374,B,-57.349913333691646,26.175088725758556,-42.21214614216322,-84.45908798879135,B,D,0
No,Non-binary,Muslim,47.94393486949678,D,B,154.94679483513346,D,B,115.76445293091892,B,C,-51.52420484070669,A,55.20642671317524,94.55456394938726,-127.3781786472499,-0.6173559085412693,A,C,1
Physical,Male,None,45.35738309876254,D,B,-150.53319185573645,D,C,-141.45407119432326,B,E,-47.39699878761201,E,-6.074219629829189,-84.63605115747568,139.85370679309034,47.56127906739751,C,C,0
No,F,Christian,11.518915112029136,D,C,135.10601729830628,D,E,23.18561268751213,B,E,-31.623424128685862,C,-110.62645029131663,-230.8913803201127,129.5063752031233,-19.57292064298844,C,D,1
Physical,Non-binary,Jewish,82.15454638379937,D,D,122.11735393299274,D,A,-110.96436141490977,D,A,-89.81829355331769,C,32.29504372084566,-125.69324261474817,55.521941208016386,61.20014360018047,A,B,1
No,Non-binary,Jewish,46.053822426033534,C,C,131.364167728332,C,B,-120.27810723677483,C,A,-130.81588947846367,A,28.88106008743617,18.049739515979038,-30.024656694456464,87.46153728199921,B,D,1
Physical,Non-binary,Muslim,123.68734242479904,D,A,-154.1481502301302,B,E,-12.221938650487301,A,D,-28.337593832208167,B,32.93400745984716,3.294759283504947,77.97075926568542,148.59353234172832,D,A,1
Yes,F,Hindu,-152.44868520338056,B,D,34.90596425852298,A,A,0.3542270769569874,C,E,25.030702722537292,D,-35.76590171691627,-48.59643469991932,101.96796605828067,-13.79787332035584,B,A,1
None,F,Buddhist,-32.42488336007449,B,C,140.04436787012435,A,E,25.061464241044312,D,B,100.53029898698382,D,-179.46347852901866,91.78313310712632,-27.21524368590081,10.093181454746656,D,B,1
No,Non-binary,Jewish,-87.80455103944156,C,B,154.66749895771815,D,B,65.16591969573695,A,D,-31.28408464837958,C,167.2795012328676,-83.24065185266517,-118.27790083579362,-45.35811712337305,B,E,0
Yes,Female,Muslim,103.28653924368345,A,D,-59.7057064536753,B,B,142.34610455798511,B,C,-51.457523367014105,A,34.023845753002654,-0.815695003974554,110.36643028318443,215.41552256574067,B,E,0
No,M,None,-74.91826997077753,E,C,-33.64550365212137,D,B,-29.92075053730141,C,A,-40.54265184354584,B,9.626433198491952,203.2991797872883,-10.825931238215535,108.39597143760338,A,B,1
