religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Hindu,173.19566561085605,-59.294293511454576,B,64.27387887527878,C,19.656778492050872,A,32.290320894631336,9.299141386688428,62.018301564871095,159.88641710692303,1
Christian,41.56622539263518,25.70255340116605,A,95.16021744495113,D,41.13014984234848,E,40.449482314570716,-81.37302854391967,122.69377611721927,-42.38659024414424,0
Jewish,229.76779512748178,41.25171332895473,B,35.96912155698809,C,-174.15781952048474,C,187.1905145441915,149.76315536984515,-151.54707081232635,30.373775590001443,0
Muslim,-58.40174414937436,-54.69103722926844,C,67.44663718277162,C,125.03730553538195,A,129.98083587614596,-38.565418281998475,34.977299341257385,240.87214288571522,0
Hindu,-88.55024335558201,-37.45119156984527,E,151.9225776416281,E,110.80955489968261,E,132.11103249490733,-38.445876464463645,6.160132302825301,-98.92392761650565,1
Hindu,-217.33238366796374,-83.22367185935202,A,11.74967574728527,A,57.51863495081435,A,28.506169439658407,111.79875395687402,167.104257945109,7.844149207818455,1
Hindu,-147.71752230190788,212.81485933690755,A,-104.52960328877082,D,9.277187062758378,B,156.38174783221288,27.582585065877552,60.39223175957053,-55.64338851392754,0
Jewish,8.31684882317855,10.36755231233422,C,175.15476777051666,E,79.91000818527772,A,88.33368455849691,-121.15352874023144,31.368977614987774,23.24152055289879,0
Christian,-6.7351870236633085,76.19509799563863,C,56.9918313857473,D,161.18512783881468,D,-50.45012940427734,109.93914515415324,67.43822383343876,21.22028578014572,0
Jewish,107.01437059127366,-2.590902642493496,D,-61.065119588689996,C,-139.74735403031377,C,5.624857729246351,29.749261907140067,-65.55941947977655,27.16252316589136,0
Jewish,-7.947667657660867,9.979732847596964,C,113.52675550037618,D,-14.221033573116006,A,-12.868379639826294,118.97532806120552,87.7574768004116,51.72979398885909,1
Jewish,-34.99828832413577,-130.80055183460686,C,-154.90676643336207,D,-92.95598552769138,D,5.570174225826277,-80.15449647005133,183.10889295783915,-166.4639688327053,1
None,-22.049987867817915,130.8599743754793,B,-34.968243675467264,E,47.83540417902389,A,-36.02333151662641,-216.5639569858272,-119.67565974676215,-0.5824715100289733,0
Jewish,-286.92822843521327,13.561006981297567,C,-59.90259444364858,A,-157.4435855979941,A,-60.90178817186535,48.020158057036575,9.630028897985955,121.08057105557306,1
Jewish,-5.749524301219648,213.5003253870447,D,-8.147253100223462,E,38.43050203187061,D,-33.32899076774739,-77.29546377670657,-21.41566614206303,-4.107915229715035,0
Christian,157.59358250904506,-97.35720449559346,D,-157.31589312729082,C,19.06638363890939,E,32.744789818900074,30.645365051629014,63.49340586478762,-87.0567078863116,0
Christian,295.28165885292395,114.19509268360972,D,-22.38453844594939,E,88.87063604552343,B,-57.39296859063361,-59.62478784821488,121.39981607892285,-49.34699346695605,1
Hindu,-83.85520510734906,-28.62186484454819,D,75.89493910108234,C,-71.47982930313462,D,-197.3907304531098,117.46159397008489,93.6310203847219,-166.37969818420387,1
None,-24.82791744809301,41.53660504431366,E,-96.40986518448005,C,67.81941074578145,D,97.49551839562591,178.1009546680527,116.25354157673821,-56.81573080202584,1
Hindu,9.615283207714617,-44.41480697315399,C,-43.00339876992347,C,-6.7703114261755974,E,-144.99015149775028,203.4919970426802,-0.8694569763792903,110.89424333711912,0
None,-21.988114748554587,-193.49424786284908,D,101.04240847654684,B,244.10415749379345,E,-7.6335331490052685,18.2925031094204,-19.28441223556402,-36.044726722348145,1
None,-86.53829783160694,89.79024754083632,D,-47.55414971913648,D,-174.59253080071056,B,-40.786949156780636,248.75790235440783,29.07484964967705,103.87589678510159,0
Buddhist,-69.87131948046337,122.38734744940567,B,-104.85565716067585,E,-39.196788176169825,A,-8.843098260859605,-117.71113679642437,-33.06410674683013,25.232986407473206,1
Buddhist,35.61881064784352,-22.60598987745238,A,70.61043624751333,D,-52.21340853227736,E,-5.120646140724367,137.37047802655405,61.98657044118265,240.0593190909657,1
Hindu,45.95086980877093,97.70838891205578,E,-48.382900052093646,B,-13.93785998377776,A,20.12026000071759,73.40418139384796,-64.5438481597284,38.08781294920497,1
None,-80.25914776582268,52.81430341784728,B,-118.36969388948933,E,-29.48724684994869,E,73.08955290373555,28.416984528718313,-80.64584368326939,-85.7749904294604,0
Other,-28.422989496600582,28.472897815909885,C,193.4360615106221,E,60.348914924635174,A,133.17104542348034,-146.78072815598645,-144.0368602235217,-5.0586187810156025,0
Jewish,140.79921799365056,-89.95228530012544,C,87.28028315947465,D,68.82579266582154,C,-16.344745381648845,-45.95760441934825,-43.0796124575507,-67.90732790863831,1
Buddhist,55.76847043508659,-53.7766841260338,A,-45.28758043083661,A,-14.017817844417474,E,-8.640624702065361,112.20018388821612,-31.577562666078478,76.45733977770418,0
Buddhist,-75.25896799917342,-61.803447460448155,D,62.63489665154802,D,15.986569535020035,D,0.20142385712840627,-46.211257887827664,79.29007124857684,-135.5474176044626,0
None,80.94055039209054,142.5676207652891,D,84.23360567823099,A,-147.25583126991728,B,21.13189933512948,136.43384462628484,-32.15129499813798,115.63964175112062,1
None,29.73288941315625,-47.036522789119545,A,-123.07095221202967,C,-157.2226247459079,D,-103.20165104510812,84.93755688527595,8.966768683065188,105.45328325536131,0
Other,187.8575539495136,116.18827993821958,C,138.5033872254718,A,55.0132380137991,C,70.81637672092705,-91.19211071521424,-148.6597144701676,29.016229766249037,1
Jewish,119.34343372306695,-28.79949774190404,A,73.37147233666542,D,71.69288834572193,C,36.33256187478669,-1.3317664928375463,-250.4139566515771,-25.43522470800019,0
Christian,-173.88400049322152,175.0558893009525,C,93.29555582047439,A,73.85003236461435,B,-172.58149051185475,179.0440653200357,99.81531541649422,3.0831350621686417,1
Hindu,-60.14957257593537,-30.75706166636702,E,8.720317825818084,A,208.82727021996095,E,107.03055778221635,147.4918818991297,-129.17126023852998,44.26002272285925,0
Jewish,-70.71548116947919,-31.322851611855544,C,31.63679941900588,D,-29.806592013746524,A,22.973039645482395,-44.44872347131043,-61.841793064622564,89.35638688519161,0
Christian,203.37346202214627,53.64132475849489,C,207.97378900073085,C,-11.804185134858782,C,-69.47807815986285,32.18834712675998,156.5221602459096,-130.43853408107566,1
Hindu,-181.8266680122919,-29.338528626126088,A,117.0949842595809,C,10.435651271856827,E,179.85723262742567,-68.80997031644793,-108.08297022802205,50.46872835641517,0
Christian,-133.8070837383395,128.0340778937935,A,74.5933792262298,B,56.75544332635473,D,-22.349657972160244,135.05489692665984,304.2794183313436,74.93714257784815,1
Other,-74.01163093875613,-147.81882917640007,C,-27.668406876247232,C,-36.539510624496444,C,19.038238492187595,50.158071084386336,-120.48488230905734,-22.78503730427608,1
Jewish,-69.26232218902956,106.58928466758908,A,-29.33485925229701,C,23.533732250420094,B,-34.45406392998528,77.38121817594643,79.91373401352948,54.513908409229295,1
Other,75.36881967499853,103.6853412288131,E,-8.028908150055729,D,134.36309331134314,C,-97.40713220375662,-59.84167412477077,-135.12133320578764,-20.42646735601989,1
Other,124.90604248308517,81.40123643710469,E,-53.43687756228304,C,91.07684437261977,A,39.905613204809335,-6.1719329759426875,47.41751792236233,126.85726936670574,0
Christian,-35.22169106783543,-158.98833984990796,C,-10.822051057141573,C,35.30946320389413,B,28.925801478324654,-35.08932922197418,31.610192026699877,-6.833333061583876,1
Other,-15.822486152142416,-45.939075814138945,B,-100.59047610188941,B,-92.54627173334232,D,-24.03951416190424,-4.615355174163927,-28.90185675320936,-13.658805851347333,1
Jewish,-34.072745178989,113.66167471755921,A,22.030993997883403,A,31.581401591378132,B,31.508233672782442,-24.02989403396294,-206.0216809378637,130.1645442781682,0
Muslim,68.98282681883578,342.33231637434955,E,-55.22526985935083,E,-16.657937036163073,B,11.93337266458466,32.954586169694814,-58.8791532531387,-56.12252900729137,1
Muslim,-40.83088919838702,-24.640517667568563,C,-144.28621427704272,C,-6.1491666922471575,E,74.94651871446561,-34.034435923176844,-81.46801630489794,-9.925270065379948,1
Jewish,160.21398455374765,16.580313827052258,C,0.3459481557816569,E,48.27798754833337,E,121.98816935347485,126.9846350537569,76.48949386801928,151.16408930821592,0
Buddhist,-44.51685077334041,24.03016457850709,A,-12.545080097789096,E,-115.05376011214979,E,53.25363891388676,19.057747783882036,-143.65126215567346,-2.6725947681399416,0
None,4.88960600476758,-52.86263232368218,B,114.97056529477025,E,89.14650955006168,C,-86.26057604992566,-28.888862603576303,177.3054887843108,-70.60359540831203,0
Hindu,36.1607701837144,228.73587555900502,A,116.84928510133146,A,-22.227231739772318,C,193.2227713453201,-175.83422008366608,2.012631282099572,145.75331842688578,0
None,68.62021414070743,53.00586159910748,A,46.91498245097435,B,-22.540560518062968,D,-169.16022139966574,-14.09072196609131,-23.940393697601177,3.8706082367978643,0
None,-76.4988837739965,-194.16700550904207,D,-41.0580165864503,B,-54.393898474331294,C,-91.42451047841823,26.11008279051927,29.701699395615343,-15.060166528116506,0
Other,-187.41344790473164,-6.090412929401429,D,-24.497435481598405,C,37.39723833033564,C,49.13607185984079,240.41396535966203,-33.78355919909995,91.20719113135407,0
Jewish,0.10532178004093602,111.33258594036803,A,-9.814005783665529,C,-77.5151788064733,D,-14.519497721547866,-3.464360310993078,109.18842583380814,71.00827530387973,1
Hindu,-64.11984912664356,-163.2378933365931,C,37.56570825773629,E,-33.28153809715057,A,98.23629255720915,-11.041009171149039,-30.846237123539645,-58.61159967545613,1
None,-103.99162741522252,-33.3728867010931,E,-59.27457843378725,A,-170.41841366978994,D,52.34792411403989,-97.68351249798843,146.2275968389446,19.157505448262846,0
Buddhist,-78.86628480021552,-125.3561857660659,A,-156.28999723794107,D,-15.716448164122927,B,-36.10368201408086,87.82397376134567,-35.398619774860144,73.32444627038734,1
Jewish,-39.29788859698067,93.96941691032139,A,6.14887428399907,A,-68.82437387620844,D,-80.36555371456346,7.414662702939853,36.4155340333269,10.531313215959216,0
Jewish,37.69669015349472,8.14061195668586,A,85.17459634702988,B,-95.95752914889286,B,44.95436930361424,-41.31256968367853,-172.92722960386067,-10.204687113830161,1
Other,-72.75683611834981,81.9781069471986,D,98.82323756633016,E,217.188798686873,B,-66.60917170875396,-17.881499536570043,83.07728408644878,48.60700467640518,1
Muslim,-140.90282454028883,-57.67866233587513,E,149.60166054835867,D,92.7662332349368,B,-106.17301165366935,63.90774804289045,-134.96636859842656,35.67459855162507,1
Christian,40.8001036014976,118.4449101526841,A,-124.54420619572697,A,207.49977894784482,A,21.801712378978866,45.054296939714725,49.334945861908054,81.82583568260834,0
Muslim,45.65231981942748,92.06403258514709,E,-176.05763462694856,C,193.02821859476856,B,-85.4386927608772,-46.29232941046655,-148.94055315038867,106.04016187478449,1
Other,42.759254780581394,-30.767150498023653,C,-135.90532712216182,B,-157.40051807888796,E,-101.74314071641477,-113.83848260775686,-18.098198512199435,14.863518773962719,1
Other,97.29777416407283,43.96599141595992,C,-82.35139623609157,D,-66.60081591445162,E,42.48001381915464,14.494028431829381,50.21042172585809,-215.45133241971723,1
Hindu,-91.62062519467096,-165.42720371874086,E,5.179061792792683,B,-57.806000749446355,E,6.811577328108792,83.28589889244168,40.46580220512052,-54.18502336202108,1
Jewish,44.899917762792455,261.72755146334487,A,167.12099562236025,D,-147.79774765691784,E,-60.83460737075311,34.9264320952017,-92.81200514829285,101.45821107469082,0
Jewish,-28.949573264634193,-59.362619909289236,E,-9.669195075989153,D,104.42990061961099,D,-201.19417812880135,-154.20160678923858,57.096892584294615,156.9786536757565,0
Muslim,-188.28041936359995,-59.955240016400325,D,-3.4020297350384343,D,-47.7651985957969,D,-73.49481658617275,153.28190882517046,188.52339271876357,-92.39931540091585,0
Jewish,-68.3926906351271,91.80950083099108,B,21.626506133440852,E,77.60024211849937,E,123.07574399853509,-35.71835240330042,8.596001925635255,-109.26339591476422,1
Other,31.13339008347678,21.718164251578365,E,158.22622179195423,E,137.70819882316414,A,96.36589230805315,80.23191950343993,31.708646849013377,-15.042433941292247,1
Buddhist,-4.757937570144462,106.14453207635206,B,11.64003623797522,D,-131.21945993338133,C,37.27720705429478,323.2655704099456,-67.13900423888622,209.02827977376165,0
Hindu,90.17744889773522,107.0394742224986,B,61.56314786928861,E,2.6933366919567208,B,13.513801922313979,3.771858536426223,-184.00990212113183,59.93666418821012,0
Muslim,37.96225863657773,-102.88415954665129,A,12.936097766301986,C,-48.79086538808276,E,135.82752769070862,-211.18363850980933,-92.25913034974488,-191.51672980908555,0
None,-57.0893153650819,70.96151045567971,D,83.20714177843071,A,-57.23357412649916,D,38.36231390077547,-112.28999497181687,-113.97597049790342,-187.7677689107057,0
Other,-50.41930519443226,-56.90298116874482,A,-42.75059647610197,B,-70.32125402456144,C,-89.0967073429836,-137.24263146179075,169.0656898743861,74.55382542517248,1
Hindu,163.78080816651027,-165.94805316299707,C,-62.05001651941428,A,-3.792530156380325,D,57.59114573031688,118.94397228758564,214.53600979397726,-117.55765544426511,0
None,26.644140500288792,93.19700983299288,E,-1.0015353883193678,D,-75.91065445502642,C,-81.3759770175023,-104.84579762228022,-32.92837671798039,137.70884328199708,0
Hindu,73.39913987844594,-52.5647747463111,E,112.03442034642661,C,-48.05694096158536,B,-79.3253027983624,-93.76499473059735,-50.0269316864175,-0.6293343925395257,1
Christian,-142.1356892926583,174.04042498997245,A,214.42948472448856,A,129.54618850771138,D,87.16754301315034,93.60185445191959,56.95631106974325,20.3276970427461,1
None,-63.505876970703056,41.19276216992328,D,-103.65786042526103,D,-47.72837723373307,B,22.685877966081236,52.95609017933375,-31.04095435720208,123.4024352831438,0
Jewish,44.465960243155465,-47.514205445025134,D,61.12427022079762,B,224.74257100226237,B,119.98169153606764,119.62470969350223,-97.8666185090024,-87.21853163299123,1
Buddhist,-69.98053032748564,239.33214806442155,B,-50.28512222352395,A,5.976074269249505,C,-12.30553862230194,47.85586713270518,-9.0871099353149,-147.71227908889801,1
Jewish,-26.131739623243572,21.04373870641085,C,61.673055845515776,C,-18.68603784030551,E,217.47248880427605,-7.455293101116335,-38.41617395654448,-47.04500468194958,1
Muslim,68.2430810459939,-123.07723725756881,C,-14.857319732568058,B,-34.62415039289227,C,68.70955631725235,-181.82775811395175,-14.475487467479162,-104.04170798311205,0
Other,27.113231132443893,101.17409120610819,E,-78.75786583531462,C,17.33191372358338,A,34.63782290475797,47.42760157587806,52.62381263982311,49.711745665277235,0
Other,143.71954090503277,171.9143198959588,D,-186.7347074118253,B,-46.6907428867268,D,87.22936710464253,1.7592006367004802,-73.60634236999111,6.457554226884636,1
None,314.89228483494725,7.2744539006905775,E,-114.7057952745443,D,69.86810859268314,B,129.51616859213107,-12.318782008123485,-66.94314689434039,-154.1982128888526,1
None,4.302476603465677,4.140611984894419,A,64.82654462162621,A,19.53381164937878,E,128.03487952171912,154.3208615598535,0.6170335356818051,-51.098607106801275,1
Muslim,-110.87822923384883,-218.3484896371009,B,35.04497347583993,A,61.02273925745485,E,-54.549549328641056,39.42650902196246,-108.77532109884906,4.105427255342253,0
None,-9.4838214181014,-57.332199692677285,B,84.72911842423481,A,94.59818217902325,A,3.2386866133953274,-208.1059531258757,214.28669990471016,86.34134807963493,1
Buddhist,-268.1420726092885,70.5232818315275,D,-60.04602406789753,A,150.4804607742062,E,-6.100090061870551,72.41589463147258,42.558408397357496,-119.94863087884843,0
None,29.762241460024065,39.53497049911596,E,206.05149063747325,D,-97.68552596794223,A,-85.66485659845647,-49.062049824960994,-81.12910600471328,-3.910609406181078,0
Other,-125.74401894955103,21.41526241536599,D,87.80051167428533,E,-31.277163582497096,B,-159.47388026761467,-144.54403968321927,5.7056142970238675,-12.705874733989269,1
None,43.221473859874486,-9.653430387660558,B,45.55710914598614,E,-70.97861839096907,D,32.61423228135211,43.83185645492414,9.99171153431117,-52.6526073904934,0
Hindu,-1.510680149104107,87.77405561408057,E,87.73068814249059,E,-72.84075828002081,B,-92.41975506870446,-78.76851945752927,211.34783274095926,-85.2090485992267,1
Jewish,-6.282116092668125,-162.47061838328304,E,61.39353906391341,D,-13.845608411913696,C,-112.10267405130891,-6.640487352934518,-53.07467171188615,253.77751639933678,0
Other,233.1908929897613,-85.71716131946225,C,-115.46644650988809,A,2.6192107203383537,C,25.347966685892498,-59.98634093849513,-23.647029086142435,-30.636682493151618,1
Muslim,-41.768334751777054,-133.15985595144082,B,104.48444197599231,D,-29.715032977405343,D,30.335440198641262,121.81946171117193,-6.464080223098156,-58.671736304506986,1
Christian,-26.185028480215433,75.85746313188375,A,97.7938352273344,A,1.8322338675651781,D,123.32510057586836,144.62130826140088,-7.99942181677505,100.73825296059091,0
Christian,44.180946301835974,232.52777035622185,A,36.85320018676301,E,47.01397213499914,C,-22.97151907403005,49.3455891252966,-52.936005156697185,154.90029575531855,0
Christian,-84.10446879298969,-75.30077729110128,E,29.291196925743527,E,2.1580415563290867,C,-159.52508354162407,-7.952821662498747,-1.5891055026912113,-12.294876341869458,1
Muslim,3.2827830236948774,174.57775943705548,E,61.067342818220816,A,-58.54729741527343,C,107.8737266305886,45.982858341343125,76.41896723104222,-14.60469098823365,1
Christian,-46.8015063793193,85.46903300028188,A,103.91466904404348,E,57.7435086233694,B,-21.48565784129547,36.024210276499346,-73.86283666190181,-110.07196021857337,0
Jewish,-5.288469451463551,-197.86987864268076,A,-28.30431774011444,E,-131.14124231226234,C,-21.92262932274168,-69.9107049394226,14.87375359228264,-29.420675078748555,0
None,-67.50063510392728,-106.36522732567452,A,119.05031162351925,A,-40.62314132995655,C,-153.4316329542693,-62.31376023124916,-47.935486651742465,-52.87448662191674,1
None,-128.5115168982341,24.282688792858142,B,1.4939259420987048,D,-96.98725921642173,D,1.653590837232041,77.29274181146187,160.9460418463855,36.659567902821586,0
Hindu,70.65597434384574,-96.43339081781116,D,36.52507713894771,E,-100.5135921699837,C,-97.69639982477723,69.44272367844722,-18.912328382482873,61.27044534315086,0
None,-237.57325324193647,-47.98834300990768,C,18.87666152556547,A,-222.63812966863222,A,-14.023965892849652,-86.91566225337118,-187.20872519439055,131.64813615397964,1
Jewish,136.45852182979345,34.286221333940446,B,42.14484593591454,C,104.32049608890415,A,-154.27596995757827,-189.07460669373648,22.580671905754283,-47.81504102582005,1
None,224.90526686740745,25.395920195295457,C,76.48392519943627,D,109.65046232098278,D,155.60095102096835,-69.78224873519999,74.4681607757212,-127.18391940121327,0
Jewish,66.56549973164968,12.05831659944253,A,112.87228354926557,C,136.2731551252663,C,191.3558412849756,120.49062464480554,-33.63214052280886,-208.325898543298,1
Buddhist,89.39701845419235,-124.35489341328467,A,27.473077412510705,C,-37.73671946135428,A,-22.406325128456682,-115.87873529367035,98.83231421519955,105.68256534511579,1
Muslim,48.13992998443555,118.08364694496105,A,-79.40488552973073,E,37.36722841835029,B,-35.05942850502551,-82.24789992532263,-175.02877586846444,-49.135427640787164,0
None,-55.55920066976986,30.827112554604085,C,233.62771946475647,E,-180.77033528189997,D,48.2468494797892,20.776680138567205,-52.67886349283177,8.953974234295222,1
Hindu,-31.959551023855763,-68.28351587150561,C,-100.53470534928664,B,-157.7573776644351,D,-52.133943787881286,64.6799197522478,-115.28632208796662,-135.6025996279223,1
Hindu,-67.20557812257574,34.43767892591083,B,8.869684168853329,A,106.31651614129245,C,64.48870822716682,-333.2069161469437,-89.23992039180916,-57.181921147710405,0
Other,-104.97345777154383,-71.47927629288027,E,187.9594870851177,D,107.10501700813728,B,-114.34183828638503,-34.24475763742192,-80.62807551524705,60.75556147248401,1
Christian,85.68903543118356,-2.2059858294443235,D,-135.9656497200203,E,16.090952949833273,C,-133.69201019670703,-37.4187404345467,30.180326544452875,-46.4189233039305,0
Buddhist,-20.52842721990915,22.031137416452456,B,-29.116497531262407,C,-157.74711160941314,B,41.99242108522508,-12.067635913807164,-34.97086688776598,-27.333394413464706,1
Christian,9.509800568942858,-178.76046624164874,A,124.34165834356807,B,30.885736570900118,C,5.51645602573559,-31.150210673462155,-97.23745738749479,-45.64567826078364,0
Muslim,-121.12320878890912,22.790954573676906,E,303.15857644343225,E,223.38092720110203,C,12.653851061296454,19.42317405639721,-60.75383106438947,-90.79660573519233,1
Hindu,56.25401222789181,94.78304214307038,D,-75.65072111501956,A,-105.51282632992131,C,-59.261541023305064,29.391874036167597,177.78325795013035,-155.03204048725337,1
Jewish,-117.22583659994889,76.10289353832638,C,-86.08784843694563,B,-36.69859730184127,C,-277.295234689182,128.8551766130541,24.979617882406156,39.42412254746405,1
Christian,-14.295554205175403,-39.42087025958188,C,-19.34433594552567,B,21.44783861128903,D,210.2734603847697,15.216820183848442,42.21503432983805,-169.23215801864004,1
None,43.129733614447375,125.62168521212872,D,49.61082772636823,A,38.97689135451983,B,41.90384377522085,-80.37962533164564,-14.981347859758012,96.32302386167846,1
None,-63.978470565084486,-171.22029696062793,A,-50.81720093512821,B,-192.16283480858385,D,-76.10717679256355,172.42759624614703,-86.6350222556201,87.05664828009422,1
Christian,101.30346958680705,12.835098790057717,B,104.95900378961056,C,-5.000675473117191,B,5.064007477717272,-103.32564737731904,136.48207418478106,-17.867553009618167,0
Buddhist,2.8540030552671998,35.366685523894695,E,8.060315015209355,C,-74.01992036178218,D,130.67171034345256,-44.120257030494656,67.2731394235833,-5.148136514117676,0
Hindu,60.03255527934369,-15.497630967905593,B,-3.552681765620346,A,-40.63574543027636,D,197.86290441282168,59.35450263866563,-165.71414379110348,128.43657176674137,0
Christian,13.428738616672572,-9.764858447206803,C,63.80900797219001,A,-16.787667756769352,C,87.86800941573708,29.46071048661856,6.0421265993736455,-7.905283664703042,1
Buddhist,-44.488157329452434,71.19532816206217,C,18.841720724915277,D,-96.80594973181535,E,52.92665331703888,87.31032592534001,-176.5044241889731,122.70518235148349,0
Buddhist,-9.882821295376946,110.15292240991785,B,63.488620259065534,A,82.7402473898172,D,159.82064309466367,-74.32316286842004,88.55008597676559,19.71066260555801,0
Muslim,-75.50448028559944,65.51956113197551,D,-97.02059248727775,D,3.1110187789986345,B,180.28574391233806,26.942155544243384,-73.65405339938363,85.03995550391257,1
None,-65.33633737582853,-2.6610695355820497,D,156.62913204555485,C,25.677288001815686,A,-86.86786408783614,22.785909622189685,-22.19056159373466,-208.98527382570506,0
None,-19.37725496829956,216.91346166064935,C,51.069389195089386,A,59.8676678012736,E,-136.10100523205003,-94.42641480712489,-35.289718200950645,-1.4409524542358838,0
Christian,-72.77172432320442,135.43962892633826,A,-83.01712058272095,E,185.78926879953812,D,-68.19833427193718,-35.74159390948886,-167.9780081846334,239.43876092044638,0
Other,-9.906997769369944,-49.85818090755304,E,-65.09796291196115,B,-58.649624365648236,B,-191.58150989943778,16.24048949441113,13.986535247418647,72.74588212074619,0
Christian,-78.51514302750421,43.835917444553694,D,67.30387144780799,A,130.64019883630687,B,145.75195199495084,60.07960532486154,-37.03391905123696,70.34952076666464,1
Jewish,-9.079815446825931,49.478098519041694,A,-127.09952670509621,C,7.745109683255337,D,-55.17527120968473,-37.77422505761822,17.5442156173994,-2.7479226011137747,0
Muslim,0.7991086637761503,85.86290095108173,C,73.79432360901944,D,-152.0067030436111,D,-18.492425221831052,-2.229650583960111,-46.08945697611404,20.70434004375783,1
Other,47.61266191657913,-113.82973501014236,C,-102.14686549188407,E,-99.2857207221106,A,-28.24269108426345,28.254326729007833,-13.195831641283808,-41.639213997798876,1
Hindu,104.5917133667255,29.19321205529822,D,106.78331753949803,D,20.62586926910533,A,57.211705081260035,-123.50450968828991,-131.66707005588654,-58.691358844597474,1
None,78.11802838814815,171.60929834915964,B,-3.2603515250379274,E,-48.959330904198644,B,-241.67032928381494,-52.30738976551594,92.64632846659943,139.88919811227137,0
Hindu,53.865224311327395,120.37279305412292,E,6.737455759057152,E,28.31485456241086,A,31.629152469218674,50.82233055322342,48.57906744656654,132.20576232672252,1
Hindu,-83.25081023021514,-58.46223980153072,C,-96.92447549981725,A,67.58109513839588,C,33.2487433904462,-161.25993297788906,-28.58122458693574,63.71516595484641,0
Jewish,84.21570591225826,84.32664877992886,C,-272.19194349294685,D,58.66435675068319,D,82.08957081882046,59.61391630678777,126.36535025897919,-11.332374317598047,0
Buddhist,149.18323912882556,-57.732301839654156,B,48.933199919958994,A,54.402310298994536,E,139.15568258891597,115.59399323825663,5.3083458575626485,-114.00620884891825,1
Other,-6.9848116815665,68.83180528172282,C,17.46901760243218,C,-85.70576391919938,E,-48.96654513155283,15.89406383618606,118.03037667278564,-76.11613100974417,1
Buddhist,-3.0533978612831607,87.00161205693408,E,175.9366825151585,B,-58.35533595481952,B,-80.1960459262254,-57.88038107498874,31.43973677452923,138.71038658720366,0
Buddhist,23.44160765448243,49.227576304818676,B,16.555536199694856,C,-63.294110721169886,D,-156.74750706110055,-22.48939159934695,-212.28158608349167,-34.50055169326763,0
Buddhist,-295.1148041828866,15.173562914121156,C,-15.657647603608257,D,-9.704066145554892,D,78.88210915507855,-109.62718271036391,133.86231098601883,-25.05150917218665,0
Hindu,-75.4515202098706,-77.4920918800331,A,-76.98969374256994,B,-35.91515901506977,E,-25.864575938071276,87.86405365861984,-59.47009180007004,37.432501126516144,1
Jewish,-58.02761099883895,109.07298220953547,A,-111.34695314693306,C,-224.160689386196,C,7.210118446975293,105.00968345741448,-146.63703766792148,-46.640029260059336,1
Other,1.384801445850502,-135.13539469650308,B,-106.4539837682701,C,-235.17547989646664,A,-8.94533289504793,-171.61167635644819,102.94734564092516,73.47905921315989,1
None,151.60370987913183,-46.1094128798862,A,-71.0580922764671,B,-20.528240287430673,C,138.46811927955446,-49.8895825318604,44.78438059408771,72.39385540975476,0
Jewish,11.920410932286114,-70.85033712419705,A,76.49924338597798,B,-69.66615685992093,B,51.51724326455616,-105.22691366220242,29.920692439275903,34.29205143655458,0
Buddhist,-118.87592704043442,-55.25362184972673,E,-59.56862456947558,D,-154.87290795060875,C,99.80343615926934,-175.35161033669524,44.97889202059589,-116.98320733705675,0
Christian,27.129468607860748,-5.311331276111893,A,-46.07870524786617,C,-153.19070881743025,A,-6.796269200321604,84.63890227622353,-38.63680608813796,-40.88558571944393,1
None,141.16083767160254,-66.83216447327307,D,50.00860440439317,B,100.20363412666033,D,-36.40776047108964,-35.72484108975843,-25.849367794644877,289.84720638852883,1
Buddhist,60.06090932575826,-91.50638779552736,C,134.99084893905822,E,-164.67268237230073,D,59.31247079435455,-4.189726063598408,12.402235960383802,-35.00432545118468,0
Hindu,36.8768308256071,104.48081725369376,D,130.89900151090427,B,136.06822049241146,B,5.990514424939329,-185.8919831110718,-30.83218431644233,-20.92634833821931,0
Jewish,21.373518680643752,-117.03627453627877,E,32.34473579930526,C,-25.307781604023123,E,-17.802043965167726,-173.5245265810244,-3.5812086552379108,-50.10367918356098,0
Muslim,37.32379671082281,95.18369102087114,A,1.7207344001950786,E,99.20416350406991,B,-78.5475237752214,-65.99532894037111,69.55395491125111,-190.78839554758903,1
Christian,62.24570042634775,91.17984513785221,E,124.61867131456637,D,-128.54953856793517,E,-86.08359469154138,-18.338415037666184,-68.91140213877556,-162.27904683733556,1
Other,-173.86176564516197,-9.136406104289252,C,-129.54619602238196,B,-173.06884708572287,D,-20.14644964423549,-32.76244908314877,101.56434584536329,-125.39253529520231,0
Christian,-87.90935175291902,144.7404425264945,B,39.03504524083715,B,67.87108149230934,C,-8.751890955122674,12.178216081237043,99.4609602926068,-203.50209514687018,0
None,6.439176994798844,-80.01611219072674,A,-6.6355889430110535,E,-29.21143521835668,D,-34.15542166985086,128.7432703627133,-48.8097331702294,-138.46153086690765,0
Muslim,-72.93804386888404,-53.55089414417802,A,-47.89402227538114,A,165.38380030426742,A,71.7840074728244,82.78802141348113,32.98145566192489,124.91588384491261,0
Other,-216.12698337310724,11.876783950993692,B,43.819345995174544,B,-46.82105329643974,A,-41.990809422375165,-232.3632277405529,81.15558406079944,98.12365900897113,1
