nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
India,-138.63739460866353,-57.96168203954094,151.62987194276585,44.8235807694534,2.8514818053870976,-24.335165502796812,-32.69411618052711,-47.26208790731787,153.54243116466614,A,0
Germany,143.09852999898763,-101.72230500601252,0.7186935043138163,-47.035485701110495,24.547902569595465,-160.24539431697548,-141.19957909429382,-8.6871852806084,-256.7901207997364,B,0
Other,-59.715492489131115,-36.878381334179124,79.63688961196856,-204.88847947397107,24.832897949701554,14.562450792941203,-83.2299147532656,45.4473256430042,89.4660701394145,C,1
UK,-44.76019211029176,206.58445593730025,-22.517381549499863,77.99203848153421,181.82335122929484,-9.812995847128171,99.63975211199481,111.0202717899488,-210.0616779240226,A,1
US,-54.175063034157745,-134.3249183077633,-45.62239958784426,18.0082347202494,6.062792862422996,76.34539487182587,-72.48430429427587,54.56003551640022,165.17750707194367,C,0
India,9.993922958151996,158.2920296298841,-163.7166636394065,25.559601540330878,188.8307213504494,110.02015525441482,-60.78865322214707,23.50870996413564,97.00945210362177,C,0
India,-87.89343941648866,-119.33365850245438,14.511151453855211,165.48110727090202,94.67801479586805,4.4385018795022715,-74.43637282642483,-18.700360642773735,81.5504890581835,B,0
US,17.034206840530867,-266.35371750298333,2.4930620172211633,144.35674486959243,-60.94515479290157,-88.93487057448903,49.37237137021165,51.48382225501782,-41.32766781177385,E,0
Mexico,253.33757602214496,36.740614627216836,-15.446843943089725,48.282516453844856,5.980291227008213,-100.16919121347408,25.181686338882503,202.274558523163,-141.0232392477631,A,1
US,168.72661575292932,23.853156876905743,92.25125180721912,4.846425041302056,144.16319329588637,110.44776913854884,1.309141910726366,0.6676840039061243,-120.18986099729565,D,1
Other,-29.080470631866813,3.845378328531615,205.56591709159062,-31.3238380981509,-101.75715221745831,10.157875854736314,-57.79391529983351,80.46919678433085,76.08592363824502,B,0
India,-59.41791545379945,102.51170986738988,-93.15060403726774,-16.361664133791983,-164.45708123655766,4.262545740625213,9.003224000489242,-65.94720258405427,44.51515671255088,C,1
Germany,-48.853401099094654,104.30742641788531,-41.20339340229687,105.35646400019922,-49.289379279707006,-124.62998426321681,81.35064369906038,42.20385984809052,-89.77826394561765,E,0
Mexico,28.445207000055213,-23.20001929389907,-63.18492021344202,-97.14578919582473,13.904685436174862,-161.57263675582448,128.96378489562784,-92.56707827389138,-18.96658104096155,C,1
UK,-67.24958466916455,-34.91590186816212,19.693598508124392,-180.47892565048105,97.80052624789998,-132.80257177219536,-63.67306737968572,-107.74441127018748,-74.53552261719193,D,1
Germany,67.13653511953096,-47.79389159557747,-299.77861523765773,-11.646386388093063,-91.14957844306639,63.36420093063776,-58.553551020111186,102.23226224626396,-161.78550424376124,E,0
Mexico,96.5318074106433,241.36271607527928,-44.083285155778256,88.66370160054625,-76.69911470425752,-212.92819173360206,-55.592052460019026,26.846632592249147,39.66198695611771,C,1
Mexico,151.43095916895686,14.119851372937847,59.01848189401837,-28.185675149213573,-164.0769429745526,-99.18007584607648,107.463132126067,-78.44599218192954,-126.48639618938134,C,0
India,-30.571281279191325,236.8345490259201,61.67796618309207,4.037035099514484,124.48240612355951,141.3748839853141,110.51716428392082,-25.256130232578638,-80.59042452656102,E,0
China,-75.43828831302612,119.67817477625809,1.197788824025007,206.15525732529147,-79.75210620906495,66.85758397668047,212.49769691607804,92.42420309881325,9.981137598087916,D,1
US,143.47393447744557,-177.09688828023855,-12.294576229363683,-122.6624810207082,88.29205603528885,-21.470943004833952,49.643359924251065,-41.06587713019108,17.494286547131594,B,0
Mexico,-178.76269477763412,17.156309786715987,109.19885809535647,-182.39595593397547,-91.4175758414674,-90.19234670627375,-3.543926900997374,145.62759094690364,56.692766425110605,B,1
Other,166.30145149293133,122.58020715785862,48.99787090630237,115.40558466365995,-23.620709029201194,39.38610651684956,-235.70811674804196,66.01080590437394,147.03312702756557,D,0
Other,-25.72649143774703,-67.98993902394929,97.60859017566331,59.78239532298677,134.0353595796145,-38.842113889850246,151.5100109777304,3.114019135312942,-50.14892568556179,E,1
US,-49.31345251835231,75.62369816823342,254.24973191774066,-55.59091123482719,112.90054683150296,73.32733040339414,-65.12445599107998,12.962858768163638,-126.58303435691307,D,0
Other,-55.00437922298189,-26.162702556009638,23.9621453389187,-54.85870286379346,-104.8735498540209,-203.08014180512183,325.6662681770118,5.024416543574812,40.72987359143414,B,0
Other,-84.33319913643126,50.59834346992027,-122.64455891525049,129.18395853211143,30.38640980698184,65.40650479835746,-42.552103152520445,104.53242599248314,17.776472295103694,A,0
China,-192.34248221040048,-82.89078789349968,135.67778561433468,17.259195679123074,47.45793713437812,11.207299396225775,-73.81958529368255,-37.635583895855575,-7.71702962614931,C,1
UK,-14.90764975284374,-60.86778951634126,-2.324143348342516,-51.26363028196251,-4.27820230872019,20.771257449863093,147.59638490936882,-77.35029059305066,106.60916385759501,E,1
Germany,-177.92288616241848,19.90592345106385,-183.46694477087144,62.19608228788247,-38.26745287882695,-5.8973028331203,-20.34818613656431,-74.79225325829519,-62.55747207685574,E,0
Mexico,-79.52351246566889,150.66711508518154,77.48719664647932,-79.63764236927918,-123.04340783585666,-74.38476949136663,-122.7873998630437,-32.054475788286844,-77.41428455540583,E,0
UK,-150.03163866348373,27.470300320307206,23.698885589078568,74.55435234100212,-53.87303314537206,-66.25180692212315,6.752350773122327,6.012866645770233,-6.939381521350195,E,0
UK,11.307123249503901,80.06037403928326,176.19978951003387,-18.1768910981897,-95.64180917924044,126.90338487738416,-35.98580443904419,155.0088752445152,-146.80505597811737,C,0
India,103.0808455020827,87.15817645535542,-152.05087579476248,-13.118202286943614,6.159349116116757,-169.549710000432,70.29455135841476,62.09198363353349,90.99323661890942,C,1
UK,28.496282841943767,19.567482995896434,-133.56146669971295,67.63796852714172,-89.19895082525208,-116.33415534364622,78.49797297628854,-22.987216421569297,-49.15968777101969,E,1
Brazil,33.50859809501283,16.69369206576992,127.99924296052909,14.4210696624923,-26.349933495589017,-74.21517161806139,-281.4055291285558,-148.7185366838217,63.86478798751981,E,0
Other,142.28975580810112,-8.667805982997368,19.185228509358225,61.40544121007814,-149.6262653867073,-16.309254062594682,-234.92522015772482,72.5708926699993,32.20228467688816,B,0
UK,78.86372896705129,-176.73031074654267,40.60168462885228,70.5881078392486,-71.11850257592256,-170.17307149460177,63.532347057679786,-91.07967534218369,63.38177020049886,E,1
China,-223.30212298490602,-68.84800882622302,123.24542887621128,-32.99594117699593,151.5305270469742,44.1856859571469,64.422340911922,166.7518287544148,-104.19925363964052,E,1
Mexico,-273.69924740702567,-247.96019877160714,-52.30749459456805,92.23869746268406,-57.82825321032979,0.6488326210283405,136.40782833615728,38.62105517714833,-90.98418112006404,C,1
Germany,100.94508488245772,-117.36604139137754,-27.539959958528748,-17.166064901466278,-44.68731002794844,-4.708359846269096,53.67024437390127,81.79291022408731,-156.75530226244754,A,0
Brazil,-68.20631609865632,-106.86127268599792,57.09083609722816,-23.380149758613854,64.50686201783296,-64.7780534035629,42.288552233482136,-92.30157193301042,-243.21767951780666,D,0
Mexico,-80.94605881078358,71.68387550174535,26.281924370157117,145.49668948026354,-35.17727344590902,-38.40311225475685,50.21178838403964,-135.7434528483601,30.291576390072205,A,1
UK,96.76190291939432,10.710210852876092,69.52392661136348,16.675109783089276,7.246124670533898,61.677803696948615,-27.609208958636238,88.28579746147157,-29.579214885911842,C,1
Brazil,62.29483171075192,188.54131550442443,-71.35070040733989,19.083006070418257,-46.91900702264164,43.0439359208072,43.31187063428606,138.19725931166516,-136.76102574110593,C,0
India,23.73807538499964,-60.09454615022648,-75.81284685454833,83.19165365890282,79.87969724779207,-130.74011630790622,-23.485912857887335,69.46731290921049,56.59239576085911,D,0
UK,-61.463207176147925,186.78993666692685,9.441825999236352,-58.55512492069871,6.297230020156322,76.56872500682138,32.6690159627616,-136.85678593957914,154.45480022102865,E,1
China,-157.39940933766005,-86.68608905173679,-167.21227276151595,-218.2374364135793,-17.61961867199432,125.2766095865381,-13.478412672699738,-20.945475880056776,-145.24655162773306,A,1
Other,101.62125997237371,60.993717201238255,19.638716565733038,35.14586901110538,-34.20543864641145,12.044633783925116,170.61338047000436,-27.37825231678533,-151.72507295790106,D,1
Brazil,-43.22763359219162,27.040786861900596,-112.98537120903404,179.65921357525787,64.75779143849553,-127.74541851303822,-68.82432967631209,3.1540384672438138,10.50509484100596,B,1
UK,65.71145804552856,22.420530013433957,77.98358335943858,6.820781704239395,-16.457376475373035,99.07440167698024,-51.67827663717258,-45.146457379746565,62.34404975296837,D,1
Brazil,-3.1590035118965942,41.06255186091484,54.08736554296591,-102.24256578052263,-93.29945245821116,128.18818446685881,-98.84600889803092,-11.178748469611214,75.39931699413222,A,0
Mexico,-191.23422408739594,68.10239772135418,-12.677023934130949,-89.06816833807135,33.90092815963433,-138.43733613278357,66.85957533269335,-15.460597787520184,-2.167068427409414,D,1
Germany,150.2645858235272,-160.45163298022615,74.54258653445972,-47.204118444052085,-33.272551200041676,64.50148436281769,22.42314425471092,19.633495230751784,-116.47000867066791,D,0
UK,86.95997578463727,88.01143960572182,8.940275577824703,72.24614453976031,-27.946427290688487,-94.49112735891111,-19.832098387508893,27.89891602162653,-7.295599211496722,B,0
US,-66.60366143929053,-53.82983964479195,-9.828177587138013,-115.33282282231374,-2.1092254924975813,-107.71149539747155,42.00049945369964,-66.75316219488452,127.02555745879225,E,0
India,-103.59547300762296,-81.14394846509092,17.998103853451564,-95.97718554368628,-103.8336345649545,152.77349617708177,-242.55291994182403,54.140458394267675,95.99425255578463,E,1
India,105.73445109550661,24.09568491254973,-35.23893460742612,-23.20702781621054,10.408073210840946,-76.39641608567815,73.23321125139502,6.640498398128056,-14.059330134883256,E,0
Brazil,6.85462918820277,8.039295600536835,-29.242731610281385,96.00420312671821,42.87973213124084,-88.09152091617672,27.7934197478952,-151.0015662278743,109.49292553285612,E,0
Mexico,42.98996199996993,22.969417217715492,190.04533323298278,-62.24714126448837,-29.622041306848306,22.63809403020217,-337.71021596324215,-5.625452233877109,126.0186236613891,D,1
China,6.70257184846985,-25.421158397298388,-89.29266365109072,-40.0527699352366,-22.97588852660846,42.64453832323481,-56.51034752797979,8.406562704298672,-161.01841944106513,E,0
Mexico,162.94845247124155,38.78679765939714,-123.6213684060036,35.73274211911302,-9.305923977330096,-92.34324153221449,51.12209017937812,-1.9362937091307337,-148.64207549642157,D,1
UK,-17.830315524693297,3.1339498467727425,159.78874352622586,154.61964063633673,-64.8962772209596,295.0721473942755,-36.545952657145556,59.51457058967282,-79.85507664488989,D,1
India,1.3065678424422975,140.0042593713671,-10.98428316730755,122.81504468215299,67.72435475490812,-0.515901981556679,-115.34039884886576,-12.984380685994742,-179.93156793052896,D,0
Germany,68.50433355869264,119.83274322781298,21.25614215836437,18.716374373400345,39.681293064870914,151.08902456417664,46.113554358960414,-66.1045300753512,-13.21292609202764,D,1
Other,7.815945171853072,18.776074085027037,71.71657909103934,-38.1382452298126,40.141532284709086,107.6935446024609,7.3799269318079395,-11.414462971052034,-102.90156026467699,B,1
Mexico,-3.142409329996342,-109.74170821232963,-119.54596179935425,174.83942437429636,-69.74218533150909,87.89561680353421,55.76883601895665,85.03361498236787,-51.68620534983782,A,1
China,-108.4008532243057,69.4676313439823,117.94494225851263,-203.37778906188916,-46.55573891271737,-47.71841934468207,139.55117568927625,-60.71773122873749,-105.93737359612956,A,1
Germany,-27.522908606220454,-24.907997569096405,50.68606774783508,29.714227768524427,-216.77241864544848,57.09466069146154,-123.2130757938495,-30.384844717148283,61.54944691253619,A,1
China,42.05267668231566,57.900640394913715,49.34329357304541,-4.012746122078375,109.93129393096015,-219.16353363681847,15.179435289013368,99.68011074385036,-81.32764346404973,D,1
China,-37.63044496029959,-76.36986552813266,-23.8850980032491,-76.48085518416765,-24.375808198311134,102.98813384112395,-267.68317191981527,71.5243771965284,-27.815802412508724,E,0
Brazil,70.87901273167739,-89.54910595796618,31.057612199215495,-68.45248177071738,97.65291742774563,-118.13601777410956,17.86294395249345,56.66872056277643,155.73054503517207,C,0
Other,-80.9743373549093,-57.749749592010104,-15.24915115982766,93.01632534169886,75.44513096606141,-54.91502754942302,100.26175205566649,68.14171033666868,-18.792444205709803,A,0
China,27.587320449260012,-128.59371862760398,-109.08883985444231,3.9399685517567278,-119.29590606483684,206.5999115306491,78.15039436272147,42.10758548643485,-166.76417360520853,E,1
India,-82.54136608326867,63.41895342037367,-13.743166475677512,-112.63459596635855,-86.67616715458738,-127.28554516160703,25.394260012329006,-127.86551391112988,-52.284932640155766,B,0
UK,21.312909106114436,30.123542018272182,-121.63111170852872,-132.29977318100455,-78.89874864266511,46.19391210516547,7.0588802049695225,64.17976555876554,26.336337393830515,B,1
Other,20.58546840981601,3.840363376456215,-121.95506062962637,47.74905453613778,-78.12538870202755,-302.30020898177,20.035633475228963,-62.3783341915804,-160.13528387419336,D,1
US,-50.43869256067107,147.49272836919698,-52.826246613411186,30.068963609362147,9.900113434907828,-129.79354693170498,33.68818837980096,-17.5738254300491,64.52105265574488,B,1
India,22.496066855090046,33.288868561498305,-54.544270790474684,55.35475821996674,-63.0584315197845,107.72694079424964,53.239366694084985,-125.6399132258419,119.40121861852246,D,1
India,-29.659592819914003,-43.44147613187396,156.7188160661423,-34.87679876645359,-155.20114131602307,-95.5239679307335,16.829002805351763,-109.48766871345788,-31.67548305968097,D,0
China,-80.73357931467935,57.277954675865104,89.25327395493106,-163.691691491534,21.043281450355998,153.9250995751401,15.609193231534638,23.79580014888436,230.7068478082519,C,0
India,-75.76931446571042,-52.318629549523074,-99.40369561282988,-138.08935092152316,37.91565351663029,59.75207089411994,106.76897578938525,32.248217675860644,140.76205111354295,C,0
China,73.60523374379486,-281.3868232856806,72.04066738062846,-134.00592696868472,-129.32110530111848,59.53868673386313,67.4758064667923,103.26705452611975,-210.36054119444037,D,0
Other,-41.391824869212066,-31.182845304587143,230.87881675003646,-22.63894080844684,50.77885013784628,80.60857579684941,9.451774452728328,-40.23913143794285,5.438962267178026,B,0
Mexico,-38.472490935597264,-37.41489122217789,22.413754867638072,1.9381608970623905,-113.83733045287019,-4.580394828793793,43.48876805306844,132.3924112330199,-142.61373530197602,E,1
India,79.87923500884371,247.17379935409915,-50.21910918497971,-46.542571482768274,-34.78797972717798,-206.9060896718667,-93.91643636715904,163.04832591333601,-95.25336138742185,D,1
Brazil,-31.038550687461758,-296.8021528939154,-50.89112384602173,-102.5083684194228,-130.19309176842205,-184.42518787787938,86.10179914783936,189.93262539913846,45.61110603995393,B,0
Brazil,115.30469306294233,23.985387433676095,-64.19786053384475,-121.43214748065864,29.612562490954975,-81.9539464731569,-109.49472504867039,-170.7836854218584,-55.76186780039235,C,1
Germany,-9.909259063834181,-92.22240012156773,82.13993385178152,74.68955352746535,-36.34436509580937,-104.01096525925797,-46.65131382912012,7.707890008408809,47.96164716391371,A,0
India,78.22113627818793,-265.9292271387038,-129.7250387351539,76.86217093859412,-87.1694008444502,-10.87719864827497,-53.633615896602684,-6.347009100425198,145.0252051904015,E,1
Germany,16.775763142100462,13.51900764039698,-217.96041455248195,-71.61582681615172,97.90170459191313,23.564683444582332,-61.91888764788376,33.93844885335004,-37.63067921959394,D,1
US,-23.51463874718919,7.7878932664041125,75.28481383718909,29.67411846983229,-79.54832849060324,-88.56248502007708,111.91224755022328,279.09430303562175,203.02573039319216,E,0
India,-41.362806997083226,91.56213737465035,-16.51056054963011,22.24547905098483,231.9254013473905,87.91498622637377,-25.83451763531894,39.91826799446745,-93.89182680648001,B,0
Germany,-129.98969026390995,-204.60823553867948,26.411834229162444,-156.005369583376,97.31117020478361,12.917349045107345,161.85161512504007,157.8389443697211,-109.54772803659985,C,0
US,-5.345707733142908,35.07096964977185,-28.004739740618284,-60.24321637563457,109.29590759258406,243.75565219843787,1.9866616819071106,158.1207217348102,-66.09298391262168,E,0
UK,-41.929363493667076,-34.19593403032859,134.79764272271976,4.200156495821774,-94.53367051855955,32.32444159456679,98.81234176504384,-25.249572676672933,-63.8618675640108,A,1
Germany,-71.0451287537274,41.25733663381044,78.59374263433232,19.142722118769615,97.42210034992266,-37.55459896754364,-33.05241639518719,-172.17315031999087,51.204167670123965,C,0
UK,-40.62450806220458,-12.572142543592992,-30.09748051304999,-73.24130545424774,-94.7350675142484,167.61699422653618,-75.78409342437722,162.11309006685943,86.19178192091555,D,0
Other,128.34239976408543,-16.173938033631273,162.45322385015191,38.575842236925595,317.9467916528896,-32.498064743000235,-107.59932671974266,-45.698086525641585,-75.67579296412681,D,0
Brazil,-2.036306784842492,-48.48194013901798,88.80467986016696,149.26587622136682,110.66443079316046,215.9327925259109,-125.52545479281605,-322.3794088981255,21.69951468099339,D,0
Brazil,52.835736923420384,45.56189601087014,-47.74375727904906,136.57128772594544,-80.99242914031875,-14.20607054773218,-184.18738222906973,-2.6255208915173918,-110.26233699739869,C,0
Germany,-138.01281698908872,28.52707812329968,46.83019655286703,67.56752330807555,113.8262660013722,-43.530642241401054,-20.454311663308342,-159.37030062453903,-79.49930400416223,C,1
Germany,-72.86788012263065,-54.658678741880294,-183.65891351629642,69.06488208249483,54.5713002530264,-169.26727373781796,-9.004677332419972,159.3878375838586,-4.389444968566048,D,1
UK,151.34097253647175,-84.85962963354255,-143.25786287144194,124.1108825808654,222.36637765142623,-98.19737866669107,62.11341859996059,50.3181162613756,-110.5849057452522,D,1
Other,-29.87816282336106,-19.428036941593422,-53.06332856922161,-49.321721763007986,-39.445347431841014,143.050381076023,49.45582968852254,91.01991519399263,-27.639174955021318,B,0
Germany,-17.002591911315854,-187.83369716123198,-46.743381812320955,-22.71561531494779,-28.47737444537212,-75.74113552602,91.28075827541893,-116.61068173033833,-7.925184603837298,C,0
UK,151.10951402252834,53.65734268255349,-16.40685793979753,148.74113868424453,8.11163737156545,-78.89664445568854,94.16039162924694,19.92613944435309,107.81880061357352,D,1
Germany,159.9153741031509,84.30527496268002,50.4490479560372,0.6090273427499608,-62.73607705373342,18.45981418065996,107.44935003037452,34.6661065753513,77.37887035524086,B,1
Germany,14.535959130900771,-177.84846960106472,-108.3687548314058,79.94005016400389,-208.25685202408283,115.85708227235519,65.28308690463378,-23.103400461349814,139.27434874740248,C,0
US,109.26831342035119,42.46478574375709,65.21023324324523,-12.073332274720789,-88.05302768718335,-113.9735585810288,-0.6696446946569292,-150.21258006366546,-87.0965497236833,A,1
Germany,-23.54258586390612,-17.328506371407155,-7.739974306478017,58.608969286396196,-61.702545522507926,16.52566110979906,115.6224759146991,-11.182658400645506,22.029639322720886,A,0
India,168.91215556066777,-135.19198221504553,-84.22547361195353,-52.3532529826734,-2.4042256710149434,30.13585518493408,58.267083494843256,-71.10623387260799,-43.422260511073226,A,0
Mexico,106.52237913014473,-67.22376087331159,-75.75459415426035,270.7759367429732,-19.400701631360988,40.78564703564542,-115.36379541069756,22.235170839739357,-97.43797751749544,A,0
India,48.54920053047357,-23.429634254260232,-179.8965309394476,-28.055167266063137,96.65110034369602,41.36065580743285,-68.52076783207951,55.94942286602487,-0.10294711321448019,D,0
Brazil,15.000919430169175,-119.12094398160838,60.80965043442047,3.259449443991622,75.61148207435417,-75.65281221839338,-148.11594277843338,73.17805866347177,-11.31888338752969,B,0
Other,-29.339418568016555,117.29232690327377,99.60501333114964,31.409745977203794,7.24233674695073,36.18894722143631,-101.74919383143342,79.565339701156,31.313984318863024,A,1
China,-20.904677627880634,111.89314327397607,117.3991113653367,176.27471176715056,-37.51623456306527,-167.4245020792053,-107.7412408148619,261.736993335527,-38.82123089343631,A,0
US,-45.97786865854931,41.015577548089716,131.1513216416441,316.04108705510276,-20.37819371108498,124.65962163681242,-26.955275411333947,55.11920965228262,41.09290532981558,D,1
Other,-76.9870550506256,175.0758540424442,25.90879640407435,-65.20736700738443,-145.37310036149688,58.928761267131094,-54.560129472332285,44.13171439417354,-27.507405090990773,E,0
Other,198.86077565955048,56.48020752790549,44.0512826857865,85.7047241874523,125.90009288835743,4.217391393182837,7.318979289034871,7.889059794231837,-121.35059145355098,E,1
India,-91.50686956784472,-23.650509131860957,134.81723410659518,80.06841763268206,110.75509747396957,-3.459638061605492,22.18941255887044,-106.81247454063094,221.35825133526353,D,0
Other,-11.754792983649107,18.283556072294974,-22.395644291064613,-18.69482243101012,18.65484231156361,133.47280626277725,30.242738499239646,-16.035309154599265,54.102320329885025,A,0
Mexico,-168.47299303149705,-27.0908935390922,-47.259478363982616,154.20339927261364,-145.51514592729603,60.42333480924955,187.66479298120765,-74.01866599950523,-22.632642160486657,D,0
UK,181.86708254082532,65.48952450174974,-110.80136402019075,147.79922912196224,51.50717413316565,51.46773224401772,76.2910651458884,59.88980519524417,129.8903529408681,C,0
Mexico,9.258311985039686,-54.33625197188755,96.60048735286762,-129.79053514089645,9.665348902602744,113.29378725746369,-75.24388865501564,-26.0348537453233,71.65440866030252,E,1
Germany,-14.193491703926112,-11.814558163835944,27.978877650144625,-63.357111038225845,31.990207240117837,11.379020677283497,-66.96054911974802,59.41768046569972,-45.773375476381,E,0
Other,-31.703342096602803,110.51932468025369,123.05379206150752,29.751853655211125,-7.948913181156339,-73.44453309379118,-162.13386153570238,-73.98209759349167,185.13291593844968,A,0
UK,14.826462062743623,33.517189050638734,45.18140413880028,52.42729375420196,35.75402219025211,2.239552517300786,-50.53025567097185,56.61032684519779,11.464527687534119,D,1
Brazil,11.811787974130358,-100.69090471048283,10.311043764162706,-6.239979248205458,128.67761720777338,135.67704941525201,9.559982835192073,142.60105530857518,-89.59585633857506,C,0
China,-17.108182851882383,45.613211038617706,-132.5479460857359,118.56145646957815,85.22391867579525,1.8070360424135863,72.94319553402741,-78.3715659730231,180.6894705626505,D,0
UK,173.32747893406776,-34.93809852462654,159.13823917514682,153.90688095929045,-168.7533219151392,-204.46449680627387,67.95356271459609,74.17610743766627,69.90045780753388,A,0
India,131.77602637728106,-113.04526464233244,5.037067977448374,-83.49425309752219,-110.323881333635,-82.42743382694722,-101.44995143997404,-34.36124494362115,-79.81993397107573,B,0
Other,-172.8947396338615,-87.60225265748771,79.0939189556826,-83.17151592616946,-47.83778126637704,-144.45031452942476,-105.18403605011927,130.38069155853213,56.76028807266302,C,1
Germany,-80.11611059521348,-98.82209133352802,20.70870608888032,-132.0651103825773,65.57863974046056,-282.6383089678553,-156.80608570486842,-165.69146905437208,-10.197203368092,D,1
China,-0.6747117695104278,-4.5697576481034,55.48135832472696,-78.68825495585577,-115.29643085470181,37.85730702815274,62.29728769707648,88.24195709131261,-75.56326609856609,A,1
US,-134.4005445088689,42.68220719907666,-15.646158861634804,-15.27167605372665,98.4820509242942,127.0224237079835,-93.04983109982454,-195.38063017745375,-242.29243371643796,C,0
UK,-83.06228140161592,28.593126602871894,76.10455861946977,150.95554933645536,-7.000552763550891,68.35430824097766,31.242992839068652,-27.338869398863785,184.1427533016837,D,0
Mexico,-20.625547693536696,-3.6776640279193757,-36.263052084190974,55.485164210530655,120.91051994226127,-63.05682208451999,-85.48620295785334,-20.847136322064486,-181.21660516945994,A,1
Germany,75.67638919143027,-42.11538995326657,-100.4811044931937,-95.79355498520886,11.132301613278285,175.00316569719402,-46.33079746392438,126.37447650779205,32.92001540205114,A,1
Other,-40.1870049274031,-180.82616827461234,-166.30792325374549,-56.915456351581085,29.28394672192694,74.36501938879893,176.79333745426786,-66.94468902421549,27.522336779630237,B,1
Mexico,-165.51461692305395,-59.805342473389665,3.7085385054830446,161.06968269521386,173.1004385820338,-183.560983920046,75.11491154529804,-158.3540521383785,51.62806179541135,B,1
China,23.059281467271912,-217.55542910773534,105.02013956008498,-36.182389541801676,162.51165411684977,-16.36834558979425,-232.05511383258533,82.60770556799751,-40.06677332834213,E,1
UK,-24.086564895355036,-107.14191983471764,208.18318487704622,-50.1674026070763,129.55925662891644,-117.20216663023082,144.59904083496605,-41.83077999465186,166.34601544978736,A,0
Mexico,-74.67874643982226,-83.25957874056023,-96.4667415711648,57.490760777098814,-42.212547264850116,90.15650125476363,-28.907489180445367,-44.75771371725201,45.410610011641396,B,0
Mexico,-193.40140384400507,-60.18414814077618,197.24839418165004,95.23167524810086,40.935957123984466,29.880381780587218,156.5782858176139,51.54759848099732,-78.58445730962855,A,1
Brazil,110.16962194026647,-54.16780696269752,-25.009925915301928,-101.52205093559125,105.78595579019992,167.76743880872996,27.018955449586414,-32.90550602210827,-57.482764623164314,A,0
US,37.88249627467664,-41.57177597432057,15.61357007500916,20.04214211515555,87.73042129160636,-112.9809790242124,65.05987351827355,-20.77062328482102,-135.76710430960298,A,0
India,13.90221353098258,203.93242643942764,-3.9694293500295887,-148.69630207402008,95.28196501015188,-124.1562666219622,26.97285242343283,143.60395262800108,-31.685652852585157,B,1
Mexico,186.83695847913216,-62.70794566930905,96.87996736714518,1.8273511866494,62.23470949498601,-72.72700739320766,37.74666023194934,182.61564049894287,-8.576665288701667,A,0
Germany,-95.63351564634102,35.55780681684213,-13.472748270944182,26.639451162740173,35.953738527222185,-72.17232577723097,-2.227629902909536,-19.091336289204484,-50.07362798156421,A,1
Brazil,-120.47246993866416,145.33126844545023,-5.517828753256382,115.88768673554348,101.42127488476551,-22.334492020492995,30.92469957748989,69.21296923895504,-129.27508294353296,B,0
Mexico,45.79073663717337,-136.85128169001658,-68.8841736074559,85.1213814666476,53.17436542829471,100.1053642657563,-78.28068732608453,-206.26595243408613,-53.44849068997103,D,1
UK,64.62778756448142,-40.19192461272959,14.967050634301698,-20.96985508422408,-33.44736357053267,54.971062593974374,110.93280509435341,-13.33207143283646,130.89223042156428,B,1
India,-3.556659993718008,17.940058518434412,47.817312594367756,-41.69857063457853,60.44194209707955,16.519064067906676,126.31318505076803,119.23085447289425,53.01733479891845,B,1
China,24.409093296965125,6.284445699515509,23.11573342061891,171.91251023350912,-2.6744280409117573,4.805305056274386,150.72713845633768,-57.935710434394295,214.92054287329955,D,0
Mexico,51.64807529196045,137.76227199912572,-20.623801501531503,111.64712464315652,-167.97444983970692,42.89151790551979,-152.0460019959286,65.33172243948123,30.9736225036626,C,1
Germany,29.030036542827624,-28.757001501737385,-72.6682562800884,79.59968622218808,-30.058823614980657,24.21181134508801,24.072032174117894,83.51359024763147,-75.4412664979774,B,1
Brazil,-105.71922178852373,89.90175424958376,2.4648106182973106,312.87408033035695,-31.891310638255483,25.065222094163726,24.797846416332803,-37.681517352128594,59.42951879911428,A,0
UK,51.54056359179038,64.92829350565474,-36.37255982148918,-26.38168327374476,-21.816839231635733,-39.895367031110645,2.531720601148125,57.6073603814951,64.42947937462306,B,1
India,-88.45129543997142,-60.89033305391581,16.19400400968381,-138.17512218100293,106.68579841175205,-163.69220758092084,-16.38766671566108,3.8500168094055556,-122.32999366689377,E,1
China,-143.88875548852008,-55.85057334972364,162.7627563111431,-122.49730038490961,147.26723135081363,29.322957140048363,251.10433200688394,42.82414703728273,3.4159607955723423,A,1
UK,-127.51186790048553,-24.277394967144108,178.42897628655268,-141.8671895812995,-29.855036666825214,-9.797679774558613,43.386657154518865,-22.874144271877984,62.46350562723568,E,0
Other,-62.836931949764285,-116.63695751431014,-24.8375071011934,63.52411252158737,5.133465650330812,-126.29724780130817,-231.5234312708927,170.13455295711032,25.11383148927113,E,1
Germany,-30.918157661161512,115.46321667105836,240.9009401245364,-57.963732085984596,12.471099639900697,-15.45701033747904,85.71019454087656,-27.802256387927045,-28.088158128467207,A,1
Other,114.14237123216128,-84.19253940877955,-71.55207477971976,-58.633589077678174,-71.27994263827789,55.561093570537025,12.740948552479914,83.10443004905703,69.7266419836683,E,0
UK,-49.2922299253109,-54.94892744320595,68.75965854651325,83.01074140463308,105.39171575871393,31.844451960921603,28.000199672302216,8.926469494974576,-29.68322844387326,E,0
