age_group,orientation,Veteran,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
18-25,Bisexual,Non-Veteran,None,-153.1558253552462,A,-45.46565198876385,5.357748940529121,B,-21.8579624916517,1
65+,Other,Yes,Both,77.20999023685657,E,137.2727980586527,45.631576218812576,A,-16.99611248507542,1
36-50,Heterosexual,Yes,Mental,11.6302069265829,D,54.593058668303904,44.4846712772201,B,-120.11600561431244,0
65+,Homosexual,No,Both,2.730303500825677,B,-188.54457763090338,-135.5707312012006,E,-48.97446692583423,1
65+,Homosexual,Veteran,No,-47.35928914133032,B,-30.56287671846934,24.88071598764858,A,58.078125556085524,0
18-25,Heterosexual,Veteran,None,15.322833937049559,E,39.68521433439408,-117.36084296407383,C,-23.218163554393303,0
51-65,Bisexual,Non-Veteran,Yes,-21.32539051861896,C,-140.15198912252774,46.663615456497666,A,-56.70366398493027,1
26-35,Bisexual,No,None,-21.501160421154648,E,79.36622675282213,-83.5399410518247,D,-7.2264921654260945,0
65+,Other,Veteran,No,25.929429989813567,C,16.774165888565783,-22.31649824580002,D,186.0413098282552,1
36-50,Heterosexual,No,Physical,25.946639755120493,D,56.05945889764432,22.7819784796947,E,-3.49670512155592,1
36-50,Heterosexual,Yes,Both,-139.49995669513535,B,28.9159443735029,159.2079705130682,C,-272.20174578156025,1
36-50,Bisexual,No,Yes,-82.54540698890536,D,64.87847643274495,-30.492830455119265,B,-51.03087012902985,0
18-25,Heterosexual,No,Yes,6.648648830614552,C,5.300004448910119,-21.050695409186297,D,3.4787705290259625,0
65+,Homosexual,Veteran,Yes,122.48730628751503,A,-134.48270507586395,272.360647054424,E,-12.058754228092859,1
65+,Bisexual,Yes,Both,-83.86642011109151,D,25.66533901578626,-71.91143234883582,C,50.84254374331789,0
18-25,Homosexual,Non-Veteran,No,123.49690667691576,E,-14.146220086379222,-114.13296705013003,B,-165.7437918888186,0
36-50,Heterosexual,Non-Veteran,Physical,-56.816941441918175,B,-17.145498872306177,-32.72030639440845,C,-81.66575929169095,1
18-25,Other,Veteran,Physical,13.609415950997539,C,8.798375763001108,-119.13002041383854,A,-9.140623202574588,0
51-65,Other,Yes,Both,40.38432910994685,E,-33.1146403354646,-112.88516582390224,E,-57.317107499903564,1
18-25,Homosexual,Non-Veteran,Yes,50.255516631263916,A,30.35854578502723,99.48680308959015,C,52.31084265035416,0
26-35,Other,Non-Veteran,Physical,-60.726589409765374,D,52.480431339266865,-84.1877724819913,E,7.6475058903374045,0
36-50,Homosexual,Veteran,No,126.00663281466392,E,-111.76836812178567,-63.07590022491376,D,-151.78918561132676,0
65+,Heterosexual,Veteran,Mental,-102.3136616890047,A,279.16619998874427,-184.47853362935388,A,-2.79498333347079,0
51-65,Other,Yes,None,57.38818523291476,C,-113.67331936334692,114.6823779359247,E,71.04023465349731,0
26-35,Heterosexual,Yes,Both,51.64783872977704,D,-23.200391579241746,118.99010291982752,D,-83.47221359500529,0
26-35,Other,Non-Veteran,No,168.59281117559058,C,146.69507623792316,-39.112076424640875,B,-77.75442774118332,0
51-65,Other,Non-Veteran,Both,11.241128568450508,E,-64.18471075880447,16.38571476071754,E,-95.70428156719049,1
65+,Heterosexual,No,Yes,35.57534540397144,C,-0.5949051398310282,45.39472456070509,B,206.15468422956832,1
36-50,Homosexual,Non-Veteran,Physical,43.50758611623606,E,91.56122208559638,-27.738429650005138,D,3.511687724453796,1
36-50,Other,Non-Veteran,Mental,33.53653042119665,C,69.25654567541548,-27.493942920055158,E,-105.5927229431146,1
51-65,Bisexual,Yes,Both,-20.227745175246568,E,-46.072796937948596,41.419445891882276,A,111.08935840728577,1
51-65,Bisexual,No,Yes,48.8847192277358,E,13.17872552352341,0.5539790470361811,A,80.2359211382821,0
18-25,Bisexual,Veteran,Physical,57.69878330558832,C,32.09790993994058,15.827282689741903,C,57.722379698676065,0
26-35,Heterosexual,Non-Veteran,Physical,16.261162450213458,E,49.974941175256824,-14.618790051786934,E,79.8117797446378,0
18-25,Other,Non-Veteran,Yes,-3.771284670684718,E,82.16355587770815,112.16490011057655,C,-21.988592450550186,0
36-50,Bisexual,Non-Veteran,Mental,-79.82225817472045,B,90.50879946723565,-77.98782590192816,C,-96.20903393792652,1
18-25,Other,Veteran,Both,214.28317664346207,C,-183.6752311234445,-0.7854703223519466,B,115.11946420315073,0
51-65,Bisexual,Yes,Both,-133.78971333978944,A,-11.997651175638815,29.869470737502706,E,-137.7492463067776,1
36-50,Homosexual,Veteran,No,166.08098581987164,D,-94.74589924482925,30.73384740681979,E,-135.09577345280792,0
36-50,Heterosexual,No,Both,-223.5074726569828,E,31.09165537925061,-44.48160069143679,D,55.2192201383779,0
36-50,Heterosexual,Veteran,No,28.58751368468803,A,204.46938770049766,-156.9938124335969,D,-25.690683403652116,0
51-65,Heterosexual,Non-Veteran,Yes,86.50231110036047,C,123.25538135997421,-109.01863083820969,C,21.455577148402686,1
26-35,Heterosexual,Yes,Physical,-123.41674191283008,A,-4.0745542935429695,-27.955706234869126,E,-287.8804126592819,0
51-65,Other,No,No,49.592467354455664,D,-90.23862419888215,-10.782699906557037,B,-73.24096421824609,0
18-25,Other,Veteran,None,87.79324035104192,B,29.31980706800998,71.78340513039771,D,83.61187485314893,0
18-25,Other,Non-Veteran,None,-188.15312908117264,B,86.23579092110054,43.449110980628255,A,-8.284156642222689,0
36-50,Bisexual,No,Physical,-115.1395073995308,A,-143.84521954220716,-84.05374936752914,C,-15.336472088794057,1
65+,Other,Yes,No,118.32316571214842,E,201.51061728908823,-24.37501657963824,E,17.588725074969478,0
51-65,Bisexual,No,Mental,29.721277258650563,D,-71.67481686344517,-88.43027429540945,D,16.245450952095087,1
51-65,Homosexual,Non-Veteran,None,101.35483224953474,A,-34.370020285699454,38.570176419137994,B,-49.70709079292697,0
18-25,Bisexual,No,Both,-220.05669350347742,A,-111.25751596995464,117.38253690972402,A,57.12319089330325,0
65+,Bisexual,Non-Veteran,Both,-139.9040808956829,A,47.42892722824636,-111.03771646806042,B,59.572186701573756,1
26-35,Homosexual,Non-Veteran,Both,-28.534352214865972,C,121.51569331412024,-85.75258274929448,D,-87.39942030762253,0
18-25,Heterosexual,Veteran,Physical,-23.50521645202851,C,81.81152470690414,23.062843128364587,D,-35.36655820816369,1
18-25,Heterosexual,No,Yes,139.78233637938314,E,-146.4972850737451,-65.9840447554541,E,-87.99970176314783,1
26-35,Other,Veteran,None,131.05575776816195,B,43.15087065166542,39.17460179762629,C,11.17230213869421,1
51-65,Homosexual,Yes,Mental,-192.12673349182197,B,-23.274550461815917,-187.66997858126942,D,-59.446048738717586,1
26-35,Heterosexual,No,Physical,56.57196688153113,D,-62.21000622830587,55.5106050676996,C,-143.2795063809235,1
18-25,Other,No,No,248.15093353584396,E,-98.58673355897803,51.03591836862389,E,31.61059998981542,1
26-35,Homosexual,Non-Veteran,Mental,163.51571433884166,C,-113.92745832485637,-104.78707969185291,D,124.64995912692291,1
36-50,Heterosexual,Non-Veteran,Both,0.7509980973529169,D,-75.63114523866122,-71.74638094496072,E,13.821371097896723,1
65+,Homosexual,Yes,Both,-122.4956436961693,C,9.333522010372409,-51.475731043475704,E,12.551708173460266,1
65+,Heterosexual,No,None,146.09177075278436,D,60.71028855494529,-3.3183208601208616,C,109.67963817258382,0
65+,Bisexual,Veteran,No,-132.83674903876036,D,121.31024060564411,69.6513262528921,C,30.044960504674396,0
36-50,Other,Veteran,Mental,168.21120275393494,B,-97.98076120392679,-23.680427479444397,C,-1.1482801514307304,1
51-65,Other,No,Both,7.034314742336936,D,-46.994901463063236,-80.10226897105386,E,116.55905884023194,0
36-50,Other,Non-Veteran,No,134.19930513454312,C,4.85407001951369,-98.06832405809214,B,-22.193451866241656,1
36-50,Bisexual,Veteran,No,-37.04566413038117,D,30.64397456388828,137.5552877059192,C,-72.7686673503321,1
18-25,Heterosexual,No,Both,-81.782124795533,B,189.2370697929346,-91.61729812876186,E,100.73494887572241,1
51-65,Heterosexual,Veteran,Mental,84.78647251071423,C,64.41384236157316,-42.1749796297325,B,4.67455770488377,1
26-35,Other,Non-Veteran,No,-127.24740601327011,A,-93.09405367583776,-24.22934422866358,A,74.63921712574707,0
26-35,Homosexual,No,Physical,-119.51840030393039,C,97.47288829904713,67.16816751286959,D,180.4783683395333,1
26-35,Other,Yes,None,-54.48363493448707,B,-139.57872146169706,-65.37825642841185,B,-80.23386966173882,0
65+,Other,Yes,Yes,148.1180821105558,E,-112.47928017157842,64.30200486283043,D,107.19734762294482,1
26-35,Bisexual,Veteran,No,14.702851525965349,E,-26.337210417882,-173.00404469229423,B,30.526752006026246,1
26-35,Other,Veteran,Mental,-144.00048953368432,E,-78.98918436072304,10.105658669998268,D,41.59343513236692,0
26-35,Homosexual,Non-Veteran,No,-180.3599550956049,A,17.87364239527018,6.518081079459035,C,110.56722961853038,1
51-65,Homosexual,Yes,None,-29.858126534377575,C,-34.244957412341265,21.184879129313853,D,158.02829534766602,0
65+,Homosexual,Yes,No,149.71403165330906,D,-76.28499958709683,-167.31872687670858,D,28.635291126299865,0
26-35,Bisexual,No,Mental,-80.8335653391871,A,-18.50116989869329,76.54206353916851,C,93.47466842481337,1
51-65,Bisexual,Yes,None,-160.0775407938218,E,221.58879304781692,-45.62207349077215,B,108.5432108657128,0
26-35,Homosexual,Veteran,Mental,163.34926668740218,B,-174.59624024756474,-159.34572336324013,B,126.12456445684184,1
65+,Homosexual,Yes,Yes,128.67284001781238,C,57.42014286453694,68.15892725635008,A,77.27995144176502,1
18-25,Homosexual,Non-Veteran,No,341.93873233560555,A,-101.13822659156826,-37.242286837024714,D,-114.61962365504814,1
65+,Homosexual,Non-Veteran,Mental,-93.92632383582709,A,119.46300413186826,-172.21256387582565,B,42.82402600264349,0
65+,Homosexual,Non-Veteran,Physical,-103.48751929801378,D,-10.240180102778364,-61.639972807553804,A,-82.5095917070764,1
36-50,Bisexual,Non-Veteran,Both,-53.73124789019265,E,-145.87355931729627,-84.66950218922528,D,209.5930747615176,1
36-50,Bisexual,Veteran,Physical,-15.522573206563504,A,-17.642829710374556,49.24981190059819,C,39.96162387093701,1
18-25,Homosexual,Yes,Mental,32.66878588097135,A,-13.769037143924251,38.27407062148706,D,169.34024657810903,1
36-50,Bisexual,Veteran,Both,-25.720141303416067,E,-141.68102638879014,-34.472517978243964,B,-83.92158103700822,0
65+,Bisexual,Non-Veteran,Yes,70.90140311487356,A,77.89256042914833,-57.07870185300017,A,229.1397742250344,1
51-65,Bisexual,Veteran,None,-170.05627654224952,C,36.09165663923682,180.82894597875506,C,-16.95872361206034,0
26-35,Heterosexual,No,No,-9.035448860171732,A,20.829953959911997,-133.0847376267714,C,65.05299260516195,1
36-50,Other,Non-Veteran,None,103.9754127001588,B,-83.55892972702755,-71.00062114609956,A,-107.28342367714481,1
18-25,Bisexual,Non-Veteran,Physical,10.278276536618545,C,-5.326954944796126,53.2796862739092,A,84.9279124729045,1
51-65,Heterosexual,No,Both,-77.39081694741377,E,-116.92591182554457,-23.56169783416515,D,-97.5691085776478,1
65+,Homosexual,Veteran,Mental,27.413734136413794,A,-4.229549870443683,114.65144032223644,C,-0.9362522995835836,0
65+,Other,No,No,-143.90644602291673,D,101.18380686837736,26.67035195162024,A,18.458780191054107,1
18-25,Heterosexual,Veteran,No,-4.127117368397001,D,-81.23061570223673,-120.20317931110233,D,110.49887201061568,1
26-35,Bisexual,No,Mental,-132.48797645444722,A,191.217462565169,20.09619106047984,A,31.864867760739422,1
51-65,Heterosexual,Yes,Physical,73.14868526175411,D,111.99708833557575,-5.660140940903917,C,-73.23221604403386,0
26-35,Bisexual,Yes,Yes,-191.87422889888606,E,82.98962090649752,12.393551568182087,A,-128.62866212577595,0
26-35,Heterosexual,Veteran,Physical,-50.844671654739415,A,105.17680098672399,-89.16398396165005,B,43.95343919034943,0
18-25,Heterosexual,No,No,83.24578433314447,A,36.7063743824251,-6.370371398476234,D,72.10689702835647,1
18-25,Homosexual,Yes,Physical,-12.944896065841235,A,102.34881951107116,-128.8760591317999,C,90.63888937619092,0
18-25,Homosexual,Yes,None,46.47333394662133,D,-54.312678361404835,-99.52745226476308,B,94.09677767536681,0
26-35,Heterosexual,Veteran,Both,86.69400646006484,A,9.490532744590991,86.37010155697159,A,-36.231936081965586,1
36-50,Bisexual,Veteran,None,-0.10915959773087247,D,252.4779055294517,-101.96862031204165,A,-114.56327628517559,1
36-50,Bisexual,Yes,Mental,-123.01335619254897,D,-90.94486411084941,93.80958697521324,B,47.45126013160414,1
36-50,Homosexual,Veteran,Both,-147.55034250917603,C,-128.48056588112414,-77.50048715578018,D,21.875254859789084,1
18-25,Heterosexual,Veteran,No,-75.27513097505644,C,31.30389224277928,-32.38931551814681,C,44.291879622356184,1
26-35,Other,Veteran,No,135.2991080659591,E,-160.28039032759216,21.92448061155406,E,-146.66883021571937,1
36-50,Homosexual,No,None,140.43250285703493,C,126.2826588502278,159.12905427620888,E,-100.1537171143036,1
18-25,Bisexual,Non-Veteran,Mental,50.2709481334527,B,-28.664951239759873,-13.568724387328826,A,-104.36009181129423,0
18-25,Bisexual,Yes,Yes,-90.8816043823648,D,-156.58197169817774,-102.84619663468307,C,-8.884784904557934,1
36-50,Bisexual,Veteran,Yes,-88.40779362683212,D,-41.59160627482093,-24.41384079408318,E,54.93711495842736,1
65+,Homosexual,Yes,None,-58.6539282019072,D,-60.52631056192399,71.8900992676619,B,6.445669367431918,1
36-50,Homosexual,Veteran,Yes,52.725376705445136,A,-228.99111486766702,89.97236151769789,A,-62.82572252541144,1
51-65,Homosexual,No,Physical,-137.14354647550064,B,-16.494597939835238,-35.89282060705392,E,-106.58883226258315,0
18-25,Bisexual,Non-Veteran,Physical,-133.48533099973784,E,107.57903007891572,63.498363705113604,A,185.4761404612714,0
26-35,Heterosexual,Non-Veteran,Yes,-151.49662578659778,A,-57.97592214094708,106.90267702841606,B,-78.28907244788353,1
51-65,Heterosexual,Non-Veteran,Yes,13.5731731915871,C,113.45951535458256,161.45812490527794,B,56.862284591899645,1
36-50,Bisexual,Veteran,No,32.178684068754244,E,-18.742072872700096,9.498909515896203,B,-2.885226523035515,1
65+,Homosexual,Yes,None,237.8222497187469,C,156.30052942558268,172.14452539852346,D,83.1559344364615,0
36-50,Heterosexual,Yes,No,-91.82088350287124,E,91.1902804899167,121.4827593037291,A,-80.15828764188002,1
18-25,Other,Yes,Physical,251.36810514657267,E,56.27540054491288,-83.07297679019699,D,191.7212229688163,1
26-35,Other,Yes,Physical,-51.39034833010834,A,-26.475759528448673,2.746354995393664,E,-43.01448365603739,1
65+,Other,Non-Veteran,Both,11.267417014490704,C,49.05802133548691,-35.19008700843369,E,113.60145692223873,0
18-25,Other,No,No,48.97108318146237,B,35.40397292532313,160.40299620662805,C,-17.808134915115332,0
36-50,Other,Veteran,Mental,-71.39016010073614,D,-64.25468506372592,93.02222943869637,E,-175.53889491549955,0
18-25,Bisexual,Yes,No,9.818625490879809,D,19.29645406119655,-231.92300316015513,D,-64.12301798872728,1
36-50,Bisexual,Yes,None,-124.43473760410022,C,-108.6653378691572,-83.43126550606985,E,-40.89062243518583,1
26-35,Homosexual,Non-Veteran,None,111.6382193722937,A,108.78357047219147,-31.898445390989828,B,-70.24815998789823,1
65+,Homosexual,No,Physical,65.11208519046804,A,16.428104428790853,51.4394707994009,D,-13.468216950393863,1
18-25,Other,No,Yes,-137.8466572779262,B,167.25249572832323,73.01145890036896,D,-31.419171974960125,0
18-25,Other,Yes,None,31.27152747001551,B,-36.0195028419071,-219.09870249855655,C,-180.19629733225733,0
18-25,Other,Non-Veteran,Both,54.47309284608226,E,-178.3948005718042,-17.931833497146062,A,-19.07669414150923,0
36-50,Bisexual,No,None,-7.146387409350445,E,-128.12956923629702,-28.530448306114543,B,115.22386616844538,0
36-50,Other,Non-Veteran,Yes,40.592677007866925,A,-103.79875112926288,54.44008291527991,A,-38.75148063767148,0
51-65,Heterosexual,Non-Veteran,Physical,-134.1646564601443,D,152.55706064598527,-39.34895730485067,E,-4.628495273191239,0
65+,Other,Yes,Yes,126.63025289912544,C,-9.46572447648926,62.98150511577963,B,207.11205925814338,1
26-35,Bisexual,Yes,Mental,10.715402157327764,C,47.61993535440278,101.81816546651746,C,-123.26804687178696,1
36-50,Heterosexual,Veteran,Yes,-65.79487760041246,A,6.596432559402454,14.96865670873061,B,18.630437005048403,1
18-25,Heterosexual,No,Yes,-119.74107663875306,B,-93.75216608164469,12.160780825114662,B,-44.33761547238529,1
26-35,Heterosexual,No,Yes,-117.83634113411804,A,-44.698347787076194,17.239890280209057,C,99.656092611288,1
65+,Homosexual,Non-Veteran,Yes,-51.9366248891439,D,11.088288881670936,63.33490139578277,E,52.733459675883545,1
18-25,Bisexual,Non-Veteran,Physical,-93.16520721066037,B,118.67743669425481,-156.56886606306725,A,-45.10338916944668,0
65+,Heterosexual,Yes,No,51.00296931136835,A,-64.50863465043587,80.61567100097781,B,-137.40224242022165,0
51-65,Heterosexual,Non-Veteran,Both,-51.599289703648154,E,160.66616282735603,40.97255160037203,A,-43.396150454367614,0
65+,Homosexual,Yes,None,-30.93286017213041,D,3.2329722688114333,-51.541600777323616,D,86.2772504270701,0
65+,Bisexual,Veteran,Both,37.84398624131076,E,-2.263197569043308,-4.924125239521797,B,-76.22000619650603,0
18-25,Homosexual,Veteran,Both,-207.55029546836553,D,98.04024337493111,-0.1741682903810301,A,142.3144775501996,0
65+,Other,Veteran,Both,53.74909519818739,D,147.24423787234076,-40.48431389823333,B,-99.28999245879146,0
26-35,Heterosexual,Non-Veteran,Both,-58.053732312998626,E,72.24555619950989,3.3077670475282703,C,131.22311206129083,1
51-65,Other,Yes,No,-159.5935816207187,B,134.77792770412302,-43.358765690214,D,-159.27796731079394,1
51-65,Homosexual,No,None,-30.956580198658497,B,-67.95696643419478,-159.794114775688,D,4.302642564230501,1
51-65,Homosexual,Non-Veteran,Yes,27.06247551155189,D,140.7897617227676,-6.5769716021033195,A,35.42573408237049,0
26-35,Bisexual,Non-Veteran,Physical,128.32201215881017,B,194.2735609512052,10.225480189493988,A,111.10323920491018,1
51-65,Heterosexual,No,Mental,-69.57519464511618,E,-75.7158163014385,173.6540851947482,C,68.13173784196361,1
18-25,Other,Veteran,Mental,-33.54556201916488,E,-3.4728035551829817,-23.82505225974077,A,-22.999679987903743,0
36-50,Homosexual,No,No,49.53358620872847,D,88.4519415003035,-44.88311695350023,D,68.10923760849033,0
26-35,Homosexual,No,Yes,-46.4011368247864,A,171.30175929232075,-90.09172451814051,B,10.148931978319387,0
51-65,Homosexual,No,Physical,-74.45715339206468,D,-61.45841561422334,120.90439874745458,C,-38.179888512033436,1
26-35,Other,Veteran,No,102.95244419465652,E,-18.100464984329616,-0.4030956826454075,C,114.97940918305596,0
18-25,Other,No,Yes,-113.89550858688547,D,16.10904699431081,-160.61174699373393,B,-32.70571951740348,1
65+,Heterosexual,No,No,141.62971835135068,A,1.5169773270839124,-51.212415195464665,C,-137.58069689397365,0
26-35,Bisexual,Yes,Mental,-124.966931525504,E,76.00804215321305,29.07327973844569,A,28.271024477488343,1
36-50,Heterosexual,Yes,Both,-113.71973381785124,B,-122.73253276270117,-116.75073217302281,B,58.936081697163736,0
18-25,Homosexual,No,Both,112.66719368782445,B,124.01684312333556,-176.5807244093801,E,151.66671031047284,0
65+,Heterosexual,Non-Veteran,None,162.84266685658457,C,193.1563012240684,225.43426188625264,E,-151.0025976752224,0
51-65,Homosexual,Veteran,No,12.480722019109944,A,69.29057230526551,-11.329567549522842,A,-120.53149516411423,0
26-35,Heterosexual,Non-Veteran,None,-194.1441835419764,B,37.20758967057871,-181.6971254021698,C,7.346173906770047,1
26-35,Heterosexual,Veteran,Mental,194.26287518431315,A,-68.19840268365664,183.5494582999025,B,125.23472829579991,0
65+,Bisexual,Non-Veteran,Both,-159.68851546954846,A,-241.36167876065747,-161.72376428409927,A,-59.46148294163832,1
26-35,Bisexual,No,None,-70.79785708209081,C,-143.71971417251984,92.19031434602446,B,-116.31716185978772,0
18-25,Bisexual,Veteran,Mental,-151.50834602971426,D,106.75052256313093,87.58456018814255,C,119.32094248208027,1
36-50,Bisexual,No,None,16.847768710996064,E,254.3311326963877,-102.99681537334075,C,-22.82730465824819,0
51-65,Bisexual,No,Mental,115.89999258309216,C,51.411507755611474,-71.75009031306584,A,1.4526229595111784,0
36-50,Heterosexual,No,No,94.07692793835739,D,-48.483384036810975,-48.915192475019616,B,-185.40374771749205,1
26-35,Heterosexual,Veteran,No,-51.206149152775595,A,13.959104099797326,217.93344552975077,B,2.0517800171998517,1
36-50,Homosexual,Non-Veteran,Yes,23.004079332626468,D,-106.07409077539407,4.019035569566308,D,-14.58262489084669,0
26-35,Other,Veteran,None,12.378026488857781,A,-72.20510403962057,40.31726163032423,C,26.259640789326035,0
36-50,Homosexual,No,Yes,-4.588002673649183,A,113.37033163946644,-25.88061224829446,C,106.59617749899337,0
51-65,Bisexual,No,None,17.78800793154017,A,-66.66032360447564,125.66194639856198,D,-24.570952180748115,1
51-65,Bisexual,No,None,120.34844209319913,E,101.77010453403949,-47.06213917479514,E,-108.3937783889287,0
18-25,Other,Yes,No,249.90766956471552,B,-267.13665657637864,-71.34964752474795,C,-47.37773412097944,0
18-25,Heterosexual,Non-Veteran,Physical,-375.9881887028735,D,-40.59513546793772,61.17401234740407,E,-94.60829360653288,0
26-35,Bisexual,No,Yes,26.635097120231315,B,-13.542582560076221,170.35966467600147,A,-25.546806497108754,1
18-25,Other,No,Physical,-81.93825105326515,C,-166.81854384328193,48.993638046394054,B,-54.939083624230214,0
18-25,Other,No,Mental,121.60102823847451,E,-30.423034262918275,68.31846874765564,E,-162.3415302209255,1
36-50,Homosexual,No,None,21.48884721407822,A,-159.91232636313924,17.64456558243123,D,230.4691786941199,0
26-35,Homosexual,Non-Veteran,Both,104.94819682948757,A,7.532073390672115,72.5283761804481,B,4.708446158366967,0
36-50,Homosexual,Veteran,Both,-99.83745143457654,D,-23.748177947065248,-50.6262654849331,E,-14.003714359047375,0
26-35,Bisexual,No,None,-95.17201638605577,D,164.7423875828651,123.35158992348643,E,15.548065236353223,0
18-25,Homosexual,Veteran,None,-0.23424820130878726,B,96.46687134175352,9.725098952779934,C,22.090677015013956,0
65+,Bisexual,Yes,Physical,36.14021008991281,E,67.16766328429033,51.18723090476498,D,22.4607521613772,0
18-25,Other,No,None,-33.07505147995828,E,-47.81712479037888,37.072826563160945,E,52.61643031909058,0
18-25,Other,Veteran,Yes,11.854041853579368,D,179.27333175460868,-15.775443191246394,C,-190.93737145467148,1
65+,Bisexual,Yes,None,57.33880568259026,E,40.573122941319085,122.93718141908178,B,104.93019944776196,0
51-65,Bisexual,Yes,Mental,101.3132117044824,E,154.39994191447983,41.908603268549406,A,53.988948828120066,1
36-50,Other,Non-Veteran,Yes,156.51874428233307,E,12.82992009851546,-121.82055315010967,A,-137.30699676333236,1
51-65,Homosexual,Yes,None,80.03185462353952,E,-54.159309225041255,68.68803551507942,E,-97.95900542916723,1
36-50,Other,No,Both,-19.000086506612863,A,-53.14750835336941,13.41268713866828,C,119.59222364673565,0
36-50,Other,No,Yes,-58.92248061752235,B,-187.28559232879604,-131.925421784472,C,15.626672148598713,0
36-50,Bisexual,Non-Veteran,None,61.78655351474779,B,58.93639084022616,113.35911572805057,D,-105.4800190569426,0
26-35,Heterosexual,Veteran,Yes,-28.010791561495186,C,-14.987252550510831,-52.51531962899746,E,-8.391588042844896,0
36-50,Homosexual,Yes,No,158.92319146663667,B,-50.62994751788391,67.02177496585742,E,334.7277118289821,1
51-65,Other,No,Both,-96.4040981291163,D,-87.18089722475743,-187.8138339097402,A,28.216306385664367,1
51-65,Heterosexual,Non-Veteran,Both,-10.840070448427035,A,84.4459477126116,-10.465669508380046,D,180.20979391457897,0
26-35,Heterosexual,Non-Veteran,Both,10.049329946795325,C,-64.03934167559184,-90.40343690263713,C,95.97929663740229,1
51-65,Bisexual,Veteran,Yes,78.03497176978675,B,87.05653624593468,70.44813021512795,D,60.75319538632892,0
65+,Bisexual,Yes,Both,-24.65317839113211,D,17.345474068533665,85.59591464646293,B,116.64071837321868,0
36-50,Homosexual,Non-Veteran,Mental,49.18349094874062,B,-78.3498992702241,-17.969804863969642,B,23.052545845422383,0
18-25,Homosexual,Non-Veteran,Yes,-44.57904712057268,E,172.12858161069363,-33.28702823639312,A,23.910959903152623,1
65+,Bisexual,No,No,-112.603286169449,B,98.51306134496427,201.69420679031856,D,-90.96611064737876,1
51-65,Homosexual,Non-Veteran,Physical,78.44053407262571,B,87.40398619484924,3.229028416584285,C,-143.14701534022186,0
36-50,Bisexual,Non-Veteran,Yes,-57.4555928181274,B,-63.10998624556681,179.89915259342558,A,-33.23141504957602,0
51-65,Bisexual,Veteran,Both,89.64920673439069,C,-25.212570970228228,34.67675220701285,E,37.000843627828026,1
51-65,Homosexual,Veteran,Physical,83.87075543432103,D,-65.09324758350623,-155.04900153085285,D,37.271338176819185,0
51-65,Homosexual,No,No,-100.30488170746779,C,58.92820782166292,116.18368615367365,B,150.28568679475796,1
36-50,Homosexual,Veteran,Physical,-78.2061502634034,D,183.95539098747386,-238.78319763093964,D,1.0032955950378306,1
36-50,Other,No,Mental,-43.56524004030734,D,-206.8962901226195,97.29211325857929,B,25.697762544948716,0
65+,Other,Non-Veteran,None,64.0837305486379,C,-3.734756485475231,11.872282225916035,E,145.20927065170085,0
26-35,Heterosexual,Veteran,Both,93.07450728385037,B,38.967829714253824,-174.3763900191639,A,-89.44437821625871,0
26-35,Homosexual,Veteran,None,25.08755713308822,A,120.43808161991979,181.63260046333448,A,-104.3555075229446,0
51-65,Other,Veteran,Both,187.89576190535558,E,130.21257075102724,168.9352005670323,E,62.97428648482728,0
18-25,Other,Yes,No,-21.588644211025652,E,75.13327571047974,244.04735181406596,A,33.48132814243317,0
18-25,Homosexual,No,Physical,2.337862909236817,B,22.93084593365304,-65.00659072102043,E,-202.23719253904892,1
51-65,Heterosexual,Veteran,None,134.56412479637504,C,-43.22203010448914,264.7110250562442,C,-13.985116785076293,0
36-50,Homosexual,Veteran,Both,87.79227437582975,E,3.164153638595524,-21.269385572125312,C,118.51106370561205,0
26-35,Homosexual,Yes,Yes,-171.06050211525798,E,-96.9894815239924,-97.75778859742145,D,19.809110494745706,0
65+,Bisexual,Non-Veteran,No,-155.8843762967634,D,95.33954964599575,-52.99796754166132,E,75.74845468076474,0
36-50,Homosexual,Non-Veteran,No,213.17606192076056,E,50.45680328933363,-266.06329859184984,D,109.25245278465347,1
51-65,Other,Yes,None,-314.03715510981823,B,-70.87649605555066,-164.34883957505866,D,166.18444820508324,0
18-25,Other,Non-Veteran,None,4.682263186191656,D,61.19706578930888,-23.16926291615149,D,73.8337451440086,0
65+,Other,Non-Veteran,No,98.11525106143031,E,64.25916545188399,74.62477745886487,D,62.928766980700125,0
51-65,Homosexual,Non-Veteran,Yes,-145.01587369861286,E,95.44792610391536,-61.372593847096205,D,137.96079702079012,1
51-65,Other,Non-Veteran,None,-8.046637930827023,C,148.15728012309197,-260.312674259724,A,-103.22597622507317,1
18-25,Heterosexual,Veteran,No,-73.52746632136007,D,43.20713158261209,22.547748302883782,D,2.3017834813171585,0
26-35,Heterosexual,Veteran,Both,-10.156745378850495,E,-91.31041637026921,37.89225419385744,A,-131.2587449303443,0
18-25,Other,No,Physical,-16.334118578855676,C,49.01712942249713,2.100840591186195,C,-117.60700930609138,0
51-65,Bisexual,Yes,No,-58.31200206526995,A,80.84671237394436,46.27334992942233,C,-231.72556038741257,0
18-25,Bisexual,Veteran,Physical,-164.53375994515486,D,-7.881806705399402,66.33703072326307,A,226.68451158300377,1
