Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
No,B,C,D,B,-20.367071365081404,-28.713161307584002,B,1
Yes,A,D,E,E,84.91899671720097,33.45999520226726,D,1
Veteran,A,E,A,D,-81.30817882980953,-61.65327678844413,C,0
Non-Veteran,D,A,C,C,177.32680241353128,158.5797943605364,E,1
Yes,A,A,A,E,-29.479769290576918,48.99864582386921,D,1
Veteran,C,C,E,E,12.287972455151248,232.3333555865248,B,0
Yes,A,C,D,C,-107.37538195288869,-102.45436178927632,E,0
No,B,A,B,C,1.2484867051748558,-6.02971626957151,D,0
No,E,C,C,C,-34.973393343944906,-24.713127442859463,C,0
No,D,C,B,D,98.47653873161126,-136.33936239482546,E,1
Non-Veteran,C,D,E,A,-81.86634427304733,10.729774018414236,A,1
Veteran,D,B,C,D,-58.432004095853706,81.91781646525065,A,0
Non-Veteran,A,A,A,A,-119.21523412192995,140.28013139077208,A,1
Veteran,C,B,D,B,95.80915756725695,-38.89336728738984,A,1
Non-Veteran,B,D,B,E,82.9294714002561,213.07076291862347,A,0
Non-Veteran,B,A,E,C,88.35631937312944,-185.79458351157987,E,0
Veteran,E,C,B,C,67.28750737970562,8.975747980966482,C,0
Veteran,D,D,B,A,-10.34098362834274,-36.988856931700255,D,0
Veteran,A,C,E,D,6.426923078192217,112.37631428887991,B,1
Veteran,E,E,C,A,119.34384468964619,-55.00371989121008,E,1
Yes,B,B,E,E,135.78133897965353,-73.76443042191038,E,1
Non-Veteran,C,D,A,E,-27.621132120606255,-122.6098450898444,D,0
Non-Veteran,D,B,C,C,-14.862695769454728,125.46182639357886,D,0
Yes,A,E,C,B,-185.7258236254489,91.55402719938343,B,1
Yes,A,C,A,C,-177.92675394050312,189.71125606622238,D,0
Yes,C,D,E,A,-58.60323227145252,1.1917388746281194,E,1
Non-Veteran,C,D,C,B,-99.29332110256946,-2.5983439670117665,A,1
No,C,E,B,D,16.49905034202714,56.824763307309645,E,0
Yes,A,E,E,D,247.21486988388358,-75.20192831676543,B,1
Non-Veteran,D,E,D,D,-139.55133503928832,-198.11793639856012,D,0
No,C,C,E,E,121.33975072343426,-45.682465369081584,A,0
Yes,C,E,C,B,-72.51178504917628,124.65134119762584,C,1
Yes,A,E,A,B,103.39189365503823,6.760882070821025,D,1
Veteran,A,D,B,A,195.61425473887715,-109.87245644454919,C,0
Veteran,E,A,E,A,23.164714066202933,-17.176935637896136,D,1
Veteran,D,E,B,A,-4.08784824178718,25.38407935189512,A,1
No,A,D,E,D,245.16899049333838,191.15939524356696,C,1
Non-Veteran,B,D,D,E,-98.00930228241982,-73.70288287988416,D,0
No,D,D,A,A,-8.070609676385024,134.94586496595423,C,0
Veteran,B,B,A,D,-125.7745086280664,-123.0254179517889,A,0
Yes,C,D,A,A,-8.87681443910566,-37.95480020054847,C,0
Non-Veteran,E,C,D,D,111.38702113627248,-0.3391720651077335,C,0
No,A,B,D,E,-2.6951999393394948,-121.20746486700955,D,1
Veteran,A,D,D,D,-30.614254785089802,-3.138824184401328,E,0
Non-Veteran,E,E,D,D,42.28381389585578,-137.7084198555832,D,1
Veteran,B,B,C,E,-34.31159826324654,-122.3470891276839,A,0
Veteran,B,C,B,E,-111.36823371508986,114.02628044474821,E,0
No,E,E,B,A,-111.24313171771645,23.03923894883128,D,1
Yes,D,E,B,A,-50.487142058374104,-67.6078062168294,A,1
Non-Veteran,B,D,C,E,141.10421898644262,69.21969839286177,B,1
Yes,C,B,A,E,206.21353062693748,148.14354019863512,D,1
No,E,A,C,D,-72.04083890283212,-8.106872377968052,A,1
Non-Veteran,B,E,C,B,95.02762954280564,-38.60930832345911,E,1
Non-Veteran,A,D,A,B,56.07214380340197,237.39696887059227,E,1
No,A,B,E,E,-82.97289050608985,141.0812562365195,E,0
Non-Veteran,A,E,E,A,12.44382150222991,-48.22740765069577,B,1
Non-Veteran,A,E,D,A,56.68540257619814,-70.62323730795445,E,0
Veteran,D,B,A,B,64.5967790915581,194.01272494614287,E,1
Non-Veteran,A,A,D,D,-207.0140812458985,-21.45896447024372,D,1
Veteran,E,A,D,C,37.360097121163584,199.5250820578299,B,1
No,C,E,C,E,-31.292207072507406,-63.81464236764454,B,1
No,A,C,D,D,41.60268199304484,-144.76553828488235,A,0
No,D,A,E,A,52.667014997192204,70.30687315168038,C,1
Non-Veteran,C,C,A,E,-96.31241380155883,35.7265490704001,B,1
Non-Veteran,D,B,B,C,-142.11830158765716,44.23227194822396,D,1
Non-Veteran,D,A,C,C,-80.49326257958947,33.792516445706504,E,0
Veteran,E,B,B,B,112.07928558916905,42.79535647301594,D,0
Veteran,E,A,B,E,25.981701151334118,139.09729788858675,D,0
Non-Veteran,E,C,E,D,232.72231834101524,-66.92201300148797,D,1
No,A,A,B,C,-80.29851511080483,17.812320109090514,D,0
Non-Veteran,E,D,D,D,-59.501169554783154,11.20467046768438,C,0
Veteran,A,A,A,C,20.30739847101559,-36.08812788296673,B,1
Veteran,D,E,E,C,-22.02206138678717,27.14870251200116,E,0
Non-Veteran,B,E,E,A,-1.4528049686461244,168.09500010979605,C,0
Non-Veteran,D,D,E,D,124.07535900567419,-59.70618412134733,D,0
Non-Veteran,E,B,D,D,224.3860157624674,112.03923609227411,A,1
Veteran,D,A,A,E,16.107017770681054,69.97576277469629,C,0
Non-Veteran,E,A,A,C,53.47272948496925,98.9276895611649,D,1
No,C,B,D,C,-86.76602051944798,47.543109061286195,B,1
Veteran,C,E,D,C,-101.20330510514005,-4.95893661735222,C,1
No,C,B,C,A,77.09195523403409,191.4237408027123,D,0
Non-Veteran,A,B,D,D,-6.082737858837591,-101.32497165465463,C,1
No,D,B,C,A,22.418276790941167,27.617482949280337,B,0
Yes,D,A,B,E,59.61757467647416,-162.61197690778758,D,0
Non-Veteran,E,D,D,E,-33.69552029358328,-3.9160917562526065,D,1
No,E,C,D,D,-8.395522547640233,36.637395863841505,B,1
No,C,A,E,B,66.58215711817039,42.643367821963764,C,0
Veteran,E,B,C,B,-30.523355162632082,-61.67068239341978,D,1
Non-Veteran,D,A,A,E,-75.5882543321397,13.983003919124549,E,0
Yes,B,D,B,E,-103.82307461365798,157.4755834427607,D,0
No,C,E,C,C,-40.100067901766245,87.27035737845038,E,1
No,B,B,A,C,-55.85400002488807,191.10821698029366,C,1
Non-Veteran,A,C,E,D,-18.503946902092473,-30.0368151211532,B,1
Veteran,B,A,B,C,-89.91999333180539,131.0709023183848,E,1
No,B,D,E,C,-25.916785969557683,4.579069281251364,C,0
No,E,C,B,A,-156.24600624971666,-55.5291996314948,C,0
Yes,B,E,A,D,-29.292523302428737,118.45398599853216,E,0
Non-Veteran,A,E,D,C,147.2811905166047,37.02816053811057,A,0
Non-Veteran,E,C,B,A,-141.08197712497298,74.48828521319511,C,0
Non-Veteran,A,A,C,B,96.11228094587518,4.629415479822356,E,1
No,C,E,D,D,30.14968416329222,-56.81436215004545,B,0
Non-Veteran,A,E,A,E,1.0515537629788472,151.88663344969692,C,0
Veteran,E,A,B,E,-117.97058584820346,48.6743771894495,B,1
No,E,A,A,E,-44.7424943261158,69.79036146193954,A,0
Non-Veteran,B,C,C,E,-109.91329171325317,-3.4053588847958673,C,0
Non-Veteran,E,E,D,C,-71.18261395822223,108.01997648254968,B,0
Veteran,E,A,E,E,-208.23703187701574,129.24726110208502,E,1
Yes,B,A,A,E,-126.95652283592769,-264.8641175397172,D,1
Non-Veteran,E,C,A,D,44.64477519708011,10.712151242622406,A,0
Yes,E,E,E,B,-4.95850150115228,-65.21162937468557,C,0
Veteran,B,D,D,C,48.10906377072243,80.70942358541208,E,1
Yes,B,A,C,A,-146.85409441573506,-19.695214620802243,D,1
No,D,A,A,C,-48.22210930924043,-87.88434017107014,A,0
Non-Veteran,E,C,C,B,102.26382949726964,4.384771122904348,A,1
Yes,C,B,D,D,-89.16452468087375,214.09117480687368,D,1
Non-Veteran,C,C,E,A,-17.80743543312132,44.18710107526418,A,0
No,B,A,C,D,14.79661012992159,24.419738636683036,C,1
Yes,B,C,C,C,-40.37040013760087,-89.32989271569178,B,1
No,A,C,D,D,-1.1399578997348174,133.3530343111001,D,0
Yes,D,E,E,D,-44.92904019342811,-32.12270347274749,D,0
Non-Veteran,C,D,E,B,-92.21948569667585,302.6984328617249,A,1
No,C,C,A,C,-41.89563517664855,-155.77088041579418,A,1
Yes,C,E,C,E,8.784695242537351,39.034059084004554,A,1
Veteran,D,D,C,B,-148.56229892513798,6.932028462149802,E,0
Non-Veteran,E,C,B,D,21.14857970810264,51.99170406938302,B,0
Yes,C,B,D,C,-51.02385783714598,-210.76357606556607,B,1
Veteran,D,B,E,E,40.400645419438106,-54.08754542034128,D,0
Veteran,B,A,B,B,-172.6275512170175,37.290648816459885,E,0
Non-Veteran,D,E,B,B,40.33388584230287,125.75296279392249,D,0
Yes,C,B,B,B,13.023573248782894,26.22782154293521,D,1
Non-Veteran,E,A,D,D,-65.38457679443907,95.40312678584458,A,0
No,A,E,C,C,-61.86441953489899,-185.33305450033978,B,1
Non-Veteran,A,E,C,C,15.834890603285077,-98.83197444273307,C,0
Yes,E,A,A,C,-47.88058563832062,-73.44645529916298,B,0
No,A,C,D,C,-57.46053213720265,-156.06361917480632,A,1
Veteran,A,A,C,A,-83.5739029066752,-36.51552699503363,B,0
Veteran,A,D,D,D,59.071800957526676,29.746304140757008,A,1
Yes,B,A,A,A,32.48616449446304,-11.37790720853114,D,1
No,E,D,B,D,192.33795911179706,-108.32606488252469,E,0
Non-Veteran,B,E,D,C,24.824168165619405,196.3687862071638,C,0
Veteran,A,C,A,C,-67.08593262066837,90.12202992533267,A,0
No,A,B,C,C,62.86856779450881,-21.35648534582051,B,1
Yes,C,B,D,A,8.84944959400177,20.47656565576961,C,0
Non-Veteran,D,A,E,E,-71.07871187692304,-30.017039693398463,C,0
Non-Veteran,C,A,E,B,4.648284489914158,-67.34224209666523,D,1
Non-Veteran,E,B,D,D,-24.383188421182247,89.88736736080489,D,0
Yes,A,B,A,A,97.45459875910666,8.73372006584154,C,1
Veteran,C,C,B,E,-54.30367570313261,229.70930379253252,B,1
Yes,A,E,C,E,34.175262575886656,87.78245934839373,E,0
Veteran,C,E,C,E,92.61728755294654,-175.850624447585,E,1
Veteran,E,C,A,E,81.78545504222109,-27.693539557062756,B,1
Non-Veteran,A,D,B,A,92.66109612913085,-74.86274216800835,A,1
No,B,E,E,C,112.53930396363418,52.40232611978101,C,1
No,B,B,B,B,-153.25706765698231,-107.97960477327939,A,0
No,D,E,D,D,-6.631754208118778,-94.90671602085715,A,0
Yes,B,E,C,C,-78.93116092009565,164.52434755979857,D,0
Non-Veteran,D,B,B,A,-22.049481520210986,24.016156623818024,D,1
Veteran,B,B,B,D,-14.418407861950527,89.22998374502339,B,0
Yes,B,D,A,C,292.2089768743008,90.03815361672348,E,0
Veteran,B,C,E,C,-191.82728381685553,-87.95353983064344,C,0
No,A,C,E,C,-40.7653464120849,50.85893125082145,C,1
Veteran,C,E,A,A,70.40090366408876,-188.38014994801316,C,1
Veteran,C,A,D,B,42.38646635817059,41.368975304834564,B,1
Yes,B,E,E,E,-211.37032370021637,-55.2252466202353,E,1
Veteran,D,B,C,B,-49.9567422652887,113.90899433530717,C,1
Veteran,E,C,D,E,9.959016277828106,50.46003030577202,A,1
No,E,E,C,D,19.24333262428958,-198.64351626782528,C,1
Non-Veteran,A,D,E,D,-14.754969359701564,-25.565188966482634,C,1
No,A,B,D,B,-107.78740552226309,-162.9947890804151,B,0
No,A,D,D,B,-21.111120305386226,69.99277339602317,B,1
Veteran,E,B,B,D,-157.46913478181722,-33.01526343504537,E,1
Veteran,A,D,D,C,142.26324666838917,82.85037818013504,E,0
No,E,D,B,E,-39.790925630874895,26.596665325271253,B,1
No,E,B,E,B,29.868552593985015,-58.48505751332684,E,1
Veteran,D,B,A,D,-43.25370604083624,40.53537474854776,B,0
Non-Veteran,A,A,A,A,116.21455865079228,224.44416898272178,C,0
Veteran,B,D,C,B,-99.37208132492499,38.99122098799993,A,0
Yes,E,B,B,A,-148.4233101317206,-99.98222573617653,D,1
Veteran,C,D,B,B,107.02811893124948,-61.34932559473927,C,1
Veteran,E,A,E,B,95.37693254559152,-82.3428455861185,D,0
No,A,A,E,D,58.67223269388211,-106.15138702506202,E,1
Yes,E,D,E,A,-8.132867026232017,-156.94926695942286,B,0
No,B,E,D,E,-57.58185531208685,-85.23223632457201,E,0
Veteran,B,D,B,E,-158.7618436101489,160.61306153397643,A,1
No,B,C,C,E,-187.60053768548144,5.611527924034107,C,1
Non-Veteran,E,C,C,E,-159.1721465585577,-150.2802394596838,C,0
Non-Veteran,A,D,C,A,39.96087317265479,-88.84034342836462,C,1
Non-Veteran,D,E,E,B,2.787820855138014,58.09142032091812,D,0
Non-Veteran,C,C,B,E,86.50561820387311,-50.472937093961335,A,0
No,D,E,E,A,76.2262591286699,1.2697016390924598,B,0
Non-Veteran,C,B,E,C,65.12052623198625,40.431255057026064,B,1
Yes,B,D,C,E,-141.59037290269112,-19.85268037645051,C,0
Non-Veteran,D,B,A,C,101.07442571461958,127.42685504350342,C,1
No,E,D,D,C,72.67906091107027,36.2716033787428,B,0
Veteran,C,B,D,B,-54.92062247308432,-46.12721620211522,D,0
No,E,A,D,D,-83.93652437167552,50.8659846721225,C,0
Yes,A,E,B,C,40.93082092028836,235.75861696785938,B,1
No,A,C,D,E,-19.07285454731723,-103.81990956873048,D,0
Yes,D,D,E,B,-30.170812307549717,-40.85104659967806,E,0
No,C,E,A,E,-99.31791418482142,181.94202995156863,C,0
Non-Veteran,B,C,E,D,28.91993115536235,-19.69954785287201,A,1
No,D,B,D,E,149.8026176278427,-24.66719718227377,A,0
Veteran,E,D,A,D,56.00516852930678,-22.468019029016347,B,0
No,D,A,E,C,110.22560800972468,-19.372620610434513,E,1
Non-Veteran,D,D,A,D,-139.74168300280672,-60.14497710339223,A,0
Non-Veteran,B,C,B,E,195.6075573190298,75.94592710166206,D,1
Yes,E,D,D,C,-138.22004270523925,-15.834675418947807,A,0
Yes,A,E,C,E,82.45312752375618,7.497043604530999,B,1
No,B,D,B,E,-13.09409900875547,-141.1900080213439,E,1
Yes,D,D,B,D,123.86893845072552,68.4255880513732,C,1
Yes,C,D,D,B,255.9784893592799,79.44262321936903,C,0
No,E,C,D,C,82.40734187234281,17.22898762041242,D,1
No,C,A,A,C,-80.4330316197053,-142.34037620160885,A,0
Yes,C,B,A,D,23.70744001398122,147.7987107484741,A,1
Veteran,E,B,C,B,89.8431084965432,30.62262953431923,B,0
Non-Veteran,D,D,C,D,-240.36705007408986,-122.04729536724858,B,0
Non-Veteran,D,E,B,C,48.94481704280478,-207.49982174888277,E,1
Non-Veteran,C,B,A,D,63.529028570280445,-18.16605194686116,B,0
Yes,C,C,E,D,112.22324424493344,102.2908628285373,A,1
Non-Veteran,A,A,A,E,29.610754414877682,38.56335395209604,A,1
Non-Veteran,C,B,D,A,58.39367589660479,78.1642899649563,A,0
No,E,D,D,E,-14.99672358676496,-50.62197900587728,C,1
No,A,D,D,B,-123.54795290358894,36.76382876757993,E,1
No,E,D,D,E,29.648547627354986,69.09962981853374,D,0
No,C,E,A,B,185.58694098049222,11.614414014335466,C,1
Non-Veteran,A,E,E,C,-112.97264155618699,124.29750555234726,A,1
Veteran,B,A,C,A,-6.251999169550396,-3.1709469343255026,B,0
Veteran,D,A,A,D,-91.24401058035185,20.629921249592055,A,1
Yes,C,C,E,B,80.55116226992756,19.248509120073898,B,0
Veteran,B,D,E,B,-43.175185369604044,53.88823395378719,E,1
Non-Veteran,B,E,A,E,88.8586182016842,-2.0707687736312073,D,0
Non-Veteran,A,C,D,B,110.74356264617975,89.92040989121647,C,0
No,E,A,E,E,35.46703868170788,188.5128202201543,C,0
Yes,E,A,D,E,232.89473597604422,-108.04164939365238,C,0
No,D,A,C,D,-305.3480026177156,-43.6473684762728,E,1
Non-Veteran,B,B,A,C,-78.27382736071117,107.61952775139156,C,0
Veteran,A,C,E,A,-168.55574564117595,137.8787023213021,B,0
Veteran,C,E,D,A,185.92223552994466,40.959794828339845,D,0
Non-Veteran,D,B,E,E,-264.9954949789803,-26.641798066755516,D,0
Non-Veteran,A,D,D,E,-55.99501852925292,20.552693510174954,D,0
Yes,E,E,D,E,-37.81156048569852,-136.08651092493122,E,1
Yes,E,A,D,C,36.95742164636259,-2.2438112968401582,E,0
Yes,C,B,A,D,-38.4002297542895,-63.82426171756289,C,0
Veteran,C,B,A,E,17.33361773847486,-70.79170978053709,B,1
Yes,D,D,D,E,31.872631329267453,-245.76835700769345,A,1
Yes,C,E,C,A,132.1392133943459,70.51152615430564,D,0
Veteran,D,E,E,C,-45.83626357734426,-109.45502805162839,E,0
Yes,A,E,C,E,18.043589021300576,-162.72379224265558,E,1
Veteran,D,A,D,B,-38.43348317356142,-61.750607796483834,E,0
Yes,D,E,B,C,-10.079763356245524,-50.32641481182974,E,0
Veteran,A,E,B,B,79.10251668297198,126.48887481974135,A,1
Non-Veteran,A,E,D,C,-16.755574261950304,121.89028342161254,E,1
No,E,D,B,A,-26.28197391394977,-7.95649797842192,D,1
Veteran,C,D,A,A,33.57501529538893,10.193654650858491,C,0
No,A,A,B,E,236.22281991745888,87.66364504793485,E,1
Yes,C,A,E,B,-42.95862535380769,27.632116464509227,B,0
Veteran,E,C,D,E,-119.36206361048139,-98.14561418049327,B,1
Veteran,A,C,D,E,-48.62210077680448,136.59874309206742,A,1
No,B,D,E,D,52.50491468493404,138.9800801084926,C,1
Non-Veteran,D,B,C,B,-16.24132501212466,35.11549978184136,A,1
Veteran,B,A,C,E,-30.7764650799153,19.190807307897217,C,1
No,C,E,A,C,-54.554590163260244,-123.34676550394039,C,1
Non-Veteran,B,E,B,B,-61.411314274926845,-27.52963720197125,C,1
Veteran,E,C,B,E,-63.950600464228714,-81.82390459214182,C,1
Yes,C,B,D,C,-55.2082202815113,-16.723368831298302,E,1
No,C,D,A,B,-141.45158357029447,-76.26601746629858,E,0
Yes,E,B,D,B,-8.421710268965512,32.715282811966325,D,1
Yes,A,A,D,D,24.46250820635981,-211.20452193061578,A,1
Yes,E,D,C,A,-160.9615349303907,-19.69834029217855,A,1
Non-Veteran,D,B,C,A,-11.8236098397692,153.4028141790809,E,0
No,A,A,D,B,126.07595451278952,-91.58527975807003,E,1
Yes,A,B,E,A,-7.559207591205196,-57.8685313646652,D,1
Non-Veteran,D,B,D,C,-55.51705590292323,-5.2663341423958805,B,0
Veteran,C,A,A,A,-151.79882845234647,-94.32261061025416,A,1
Yes,E,C,E,A,-181.13014180584545,-170.67015688298108,D,1
Non-Veteran,E,E,A,D,-135.55409412283882,-74.32976693107814,A,0
Yes,C,E,B,B,-130.4244916507266,-56.23085846890869,C,1
Yes,A,B,D,B,186.63608055886945,-64.03870411291241,D,0
No,B,B,B,D,74.47154080692007,88.9569920128226,C,1
Non-Veteran,C,C,C,D,162.42411979565415,-132.13937587936127,E,0
Non-Veteran,C,A,B,B,78.49595820510771,-82.23387712519241,A,1
Non-Veteran,E,D,E,D,-130.92368832326392,-143.07375761206205,E,1
Yes,E,D,A,D,-7.6687722637962334,-13.302878544974787,C,0
Veteran,E,B,E,A,152.0789953008071,-2.9123560112869584,A,1
No,C,E,E,A,147.28038759041667,-54.475773041265704,E,1
Veteran,E,B,C,D,88.6986808395249,26.080552880375073,B,0
No,E,C,A,E,-6.962582098283461,217.87904965172245,E,1
Yes,D,D,E,C,-48.158268587437625,102.29844595308546,A,1
Veteran,D,C,E,D,19.28467977547644,19.384352704540298,C,1
Yes,C,E,A,D,153.5164339278717,64.15862709107641,A,1
Yes,E,E,B,C,151.38212830473913,-43.95089207267704,E,0
Non-Veteran,A,C,E,A,-106.24341452108708,-86.07119878519714,B,0
Veteran,D,D,B,E,28.021689375485874,-133.11988294244102,B,0
Yes,B,E,C,A,-48.327258029024925,178.27472459035224,E,1
Veteran,B,D,D,D,113.43073423324681,24.568148923678578,E,1
Non-Veteran,A,C,D,D,-63.490268476073055,14.90514500813323,B,1
Non-Veteran,A,B,D,E,187.01228596567952,-63.31508707236815,A,0
Veteran,D,D,D,B,-126.74941319618553,23.745552161887485,A,0
Non-Veteran,E,C,A,B,-184.82894136064186,-25.38221934286282,D,1
Yes,A,B,E,A,-29.754351192550672,-53.24815789607696,A,1
Yes,B,C,D,D,-221.0205486895462,62.22215540829151,B,0
Non-Veteran,C,B,B,B,47.729060513529014,-13.053915558217074,B,0
Veteran,C,C,C,C,-2.31353376290725,117.71849909231815,C,1
No,C,E,B,A,-158.59550916961226,53.68025249507146,A,0
No,E,C,B,C,16.367343838494584,222.13509782830207,B,1
Yes,E,B,C,B,-44.92041774766063,-108.8078648365797,C,1
Non-Veteran,A,B,B,C,20.60541494587343,70.49115182585926,E,0
Yes,C,D,D,D,82.63685177599045,176.77939725644623,D,0
Yes,C,A,E,B,-5.187561727522782,61.92959240181677,B,1
Veteran,C,E,A,B,95.46431843075368,-22.403532630051266,E,0
Non-Veteran,B,A,B,C,107.45730562472183,-88.37948504060161,B,0
Yes,B,D,E,D,-22.938294984193604,-108.843461014661,C,0
Veteran,A,E,C,C,275.14928967436583,-2.7157624559950344,E,1
Veteran,B,A,B,E,17.197738263242034,-131.79764858210063,C,0
Non-Veteran,B,A,C,B,-75.15984935932994,-146.56133862639595,E,0
Yes,D,D,D,A,86.57159662430082,28.17524049016502,D,0
No,D,A,B,A,-83.54184955681126,7.863841211259749,C,1
No,E,C,D,C,-10.729107216797086,129.7197323872026,C,1
Non-Veteran,B,C,C,B,0.48235669799563424,96.6743219039288,A,1
No,C,D,E,E,0.5475054194834275,-51.04100442874204,B,1
No,D,E,D,B,57.33194471414749,3.672697943410225,C,0
Non-Veteran,D,E,D,C,107.15187850672608,-67.97108098716541,D,1
Non-Veteran,A,C,C,C,142.2824904254543,-89.35323651118384,A,1
Non-Veteran,B,E,C,D,23.651571905671457,5.9341957958889555,A,1
No,E,E,C,E,-168.95525044748103,160.5633616348157,D,0
No,E,A,D,C,102.08705963836712,11.167816723405096,B,1
No,B,A,D,B,-44.76335721231621,-24.330307307449537,C,0
Non-Veteran,A,D,E,C,22.44374312971491,-76.9164483883088,D,0
Veteran,A,C,E,B,125.82913240400542,273.5663165576887,A,1
Yes,B,C,C,B,36.54667120715297,14.48671149029101,B,1
No,C,C,B,E,-155.00290489867828,26.72343931458056,C,0
Non-Veteran,D,B,B,E,150.33677044059402,183.53180062326703,E,0
Non-Veteran,A,A,C,D,73.62996655238489,-43.92134504288659,D,0
Yes,D,E,B,B,-19.247885522003912,31.67857779336089,C,0
Non-Veteran,A,B,E,E,-62.10646622948156,-3.681463889285778,A,0
Yes,B,A,E,B,45.72080448679333,-93.29074778814625,A,0
No,A,A,C,D,-62.62473237680706,69.82041514660105,B,0
Veteran,D,E,B,D,33.3862710627572,-46.976000852945674,C,1
Veteran,B,C,C,D,-244.5089433982321,-8.683706148048486,E,0
No,B,D,B,C,-199.2032059861228,29.609764250893445,D,0
Non-Veteran,E,A,D,D,-102.18829022898194,133.91153074265455,C,0
Non-Veteran,E,C,A,C,-127.62255168428945,85.81489590993809,B,1
Veteran,D,C,B,E,-159.8343326271004,-166.03882694277993,C,0
Non-Veteran,E,B,A,D,61.031256397684366,68.93502335309094,E,0
Veteran,A,E,B,B,-14.121125633522949,-75.33982111250978,B,1
Non-Veteran,E,A,D,E,124.16004889032806,-100.88425880633281,B,0
Veteran,E,E,A,A,184.1292934726167,-0.38895094426796906,E,1
Veteran,B,A,D,D,-19.30259494118402,51.72512161866389,C,1
No,A,C,D,B,87.56759014963444,-153.7076558290591,B,1
Non-Veteran,B,D,B,A,92.79712396023345,54.86970071996872,C,0
Non-Veteran,C,A,A,D,-171.46326824945,-57.12214839649388,D,1
Non-Veteran,A,C,C,E,-80.29768515543158,17.377388318825915,D,0
Yes,A,B,E,C,-160.7840740991273,37.669923649647984,E,0
Veteran,B,A,C,C,206.07649929979618,103.96647065612588,A,0
Yes,D,A,B,B,-53.62332511704907,97.03892301534512,C,1
No,D,E,B,A,-169.50789990786052,-133.84914207203502,B,1
No,B,E,E,C,61.34568669895363,-98.9418953327086,C,1
No,D,E,E,B,5.5997188704638825,240.29451868468712,B,1
Veteran,C,A,E,A,74.48936211608857,45.98081735616369,C,1
No,B,A,E,C,99.99915831249989,-20.076960739912778,C,1
Non-Veteran,B,D,A,C,25.31221481893491,-187.69889033256655,C,0
Non-Veteran,E,C,E,C,214.70887874749903,31.154832628189478,A,0
No,A,E,D,E,127.84673229098122,-102.44119688498574,A,1
Veteran,D,D,D,B,128.7351382080327,9.290502338579698,E,0
Veteran,B,E,C,E,-47.12427350760177,-103.27301641480508,B,0
Veteran,C,E,C,D,-9.038269443020774,-87.44869299395374,E,0
Yes,C,B,C,A,45.248661834527915,62.70391029093868,B,0
Veteran,A,B,E,B,-121.9714452606203,119.64314030496806,C,1
No,E,B,B,C,-19.371988117379168,109.93106083201573,D,1
Veteran,E,B,D,D,-34.40557449939637,-96.79774814077714,C,0
Non-Veteran,E,A,D,D,-44.78071602252697,82.2041725404047,A,1
Veteran,E,E,A,C,173.88310741350924,-361.58471222860175,D,0
Yes,D,D,E,E,-26.1991534808598,42.75013952750149,D,0
Veteran,D,B,B,A,30.385308106670216,99.09205053259214,D,0
Veteran,E,B,E,E,93.98413973172032,38.153772418824474,A,1
Yes,A,A,A,E,-14.939225336924416,28.27306795376026,D,1
No,B,B,E,C,-208.2650714907,134.99134118243262,D,0
Yes,C,E,A,D,-12.057500139233241,-35.10700298045173,A,0
No,D,D,C,B,11.861451493365415,-56.65707645165035,E,1
No,C,E,B,E,54.896891805986236,-71.83803250170216,C,1
Non-Veteran,A,D,E,C,55.61736246838812,-61.64306836943686,E,1
Non-Veteran,E,B,B,A,40.625317980391515,102.87957479677272,C,1
Veteran,B,A,E,D,57.00463297498565,-0.44713215245339677,D,1
Yes,D,E,D,E,108.04885465916827,10.891828207684128,C,1
Yes,D,A,E,B,-111.54348248900585,12.42328150841566,E,1
Non-Veteran,C,A,C,E,52.14960504043555,125.56031892881914,B,1
Non-Veteran,A,E,A,E,-139.46257310946174,-82.12290213987559,C,1
Yes,A,D,D,B,-23.118918117250878,7.012050469855574,E,0
No,E,A,A,D,-97.25695658977207,-23.11192849039122,D,0
Yes,E,E,B,E,-116.36573122342082,55.08315385147965,D,0
Veteran,C,A,C,D,-26.416027929577286,-1.2523348457288805,B,0
Non-Veteran,D,B,A,C,-73.06372458202065,-31.793739950973908,B,0
Veteran,D,A,D,A,72.04656664604306,-2.21159826109498,D,0
Veteran,A,A,D,D,-63.15985134464247,89.34400131487543,A,0
Yes,C,C,D,D,55.53942099632284,281.96954840332495,E,0
Veteran,B,D,C,A,-22.34953788726647,56.69890462583758,B,1
Veteran,E,B,D,C,74.26235748600179,-93.75440919049214,A,0
No,C,A,E,B,12.63460011680276,-133.1628768735714,D,0
No,B,D,C,D,85.06626473066441,-56.882999698046014,A,0
No,A,D,C,E,-29.744904623131458,227.67421023549957,E,0
Yes,B,A,C,E,6.918639833714277,254.3192870985564,A,1
Yes,B,D,D,B,-87.88882631619695,47.567735504238904,A,0
No,E,C,D,B,-123.81888085866333,105.97769917063793,E,0
No,B,E,A,A,-111.02528459034502,-133.89221495958355,C,1
Yes,B,D,B,A,147.50238758541457,-64.82811253519118,B,1
Non-Veteran,A,C,A,C,-75.70066965755504,-12.878404193414884,D,1
Veteran,A,D,B,E,215.78834140574133,-56.01898641566949,D,1
Veteran,D,D,E,D,31.340353531319742,-160.8124402396965,E,0
Non-Veteran,E,C,B,E,61.80909219633358,91.63018043512903,E,0
Non-Veteran,D,D,C,C,0.7925478797810132,-39.135460601473305,D,1
