ethnicity,nationality,handicap,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
African American,Other,Physical,Married,-95.52282817586493,161.4189447809709,E,E,D,-120.37352726393277,-137.64314983534155,121.53164891677434,42.24663522100538,172.5911744687602,129.49101393278494,13.10168892739066,37.69326867002358,-63.65200702420304,35.62106613357284,30.96471764578888,D,E,0
White,Other,No,Divorced,224.00276751215574,75.07745743110887,C,E,B,-102.94475766229094,86.32879941496306,11.169882068685075,-108.8769962150659,-47.63607619878543,-178.0507076274786,207.24251495150665,11.715116362175888,30.062082093259733,10.170584665493806,12.20660892683734,B,E,0
Other,India,Mental,Married,100.9526415425803,29.67651882046435,B,C,E,24.036786904379365,-0.8443180527623436,153.93599166192516,-70.64051198528394,29.346322865380518,146.95417846349758,-54.83934856621626,17.059591871701144,45.67609861730541,-10.73450590858009,9.590364186860622,E,C,1
African American,China,Both,Single,28.333335503748657,112.33064336164789,D,B,D,59.65387523976098,21.5001241143039,72.86418692138716,-96.71777273038278,-178.7303405463038,-215.6965462389695,168.7571153761607,39.49108037731613,-261.57302548760504,-138.77495100510546,-55.61800915828109,C,E,1
Hispanic,Germany,Yes,Divorced,122.38905056923053,-33.16744390885961,C,D,A,149.11678817961084,-242.39277120448057,-5.906255761191772,-30.615455999261197,-30.257811940280632,-51.57982749164029,-81.8603550067977,-57.963032560867475,-32.47712837584839,-49.121512358223,-43.085908317232615,D,E,0
Asian,Mexico,Yes,Single,-39.18268001457258,-85.77683328565003,E,A,D,56.920841137445265,143.9362289754152,47.10333717557883,-161.66441138356868,-70.65103718316654,61.444169557845385,53.359595220502754,-57.556697947517485,-74.90859023003603,24.50183387619111,-176.04131981296328,E,C,0
Hispanic,China,Both,Widowed,-45.712945724511265,-58.2261023975283,E,C,C,124.5250407273165,-52.36127774702193,219.50249516295375,53.88065239490902,-0.9348750144681681,162.40367770252632,-134.72900750668083,-13.460694196259901,-3.049236643019879,-227.97426158372903,-20.52592429605241,C,D,1
Other,US,Physical,Widowed,-67.8582700923654,-135.3766060628434,B,B,D,40.39611053329936,-20.96413085044673,-113.48163943568095,48.48449886866186,41.56825044244291,121.1007387607328,87.66240902057902,109.74871233528359,67.89917169778118,14.232443438060965,102.11197162607641,E,D,1
Other,Other,Physical,Widowed,-44.68924967691855,16.677965317921196,C,D,B,-157.44424817245067,64.06236429206858,-98.21079827650405,-13.229097145282864,-301.7231160678027,66.63824314451942,-20.50143322178338,258.75337422999695,-97.64228626167217,-20.561198914552495,-71.58504479847035,B,E,1
Asian,Mexico,Mental,Divorced,-50.01903349589222,80.85635165833067,E,E,E,66.6798160457534,-51.95500779107923,-14.36845453191665,147.2174668254575,-43.28031477691764,96.22436660616516,-136.44324520477096,74.80077162868027,195.13776592657194,18.834253251700243,33.417305875686246,E,B,1
Black,Other,Yes,Widowed,40.86011531986692,-54.60572616445047,E,B,C,47.323212800587974,-125.00305479452966,2.2341453857301192,151.0004132563953,-159.42233533316707,-0.4244759710891197,104.66460786364198,-66.44595211932007,53.27789480133419,-183.11265337187484,-120.3098617602125,E,C,1
Asian,Other,None,Single,-131.68259615731094,-55.07224152995467,D,E,A,-57.60895341830695,-24.511475152943323,-4.927946739054464,-108.0843361310957,109.55751693661688,-15.274563777108089,30.36813252102138,126.7582398725051,146.25268684735084,-64.76648690605188,52.32644310478341,E,A,1
White,Germany,Yes,Single,-7.7383856368378385,-42.13723819604288,C,D,B,64.71961575346617,113.69186111980738,11.40401377061045,-15.444631115790258,-142.13574546283158,63.676633570477,47.24204455743077,-35.47140002206318,-153.49096144169204,57.501405954223316,-86.78603235625236,C,D,1
Asian,Other,Physical,Single,51.734896970406496,198.14945914976764,A,E,B,107.63956273255582,-66.74700418446014,-34.410914621597314,237.06219613875385,7.1684543846660524,-94.85380395706166,-13.725172777290009,102.11111076566554,122.65472377718105,-22.557184779199183,-8.956787355659634,B,B,0
Black,Germany,Yes,Divorced,124.88466774993618,-130.07952338365465,C,B,B,-79.46912376036269,-83.69501931642654,32.09921486725902,-46.66846014189697,61.26216348347824,141.13140624184416,88.29607107730234,85.97701863572118,-80.82409703816698,11.024360148694434,-102.58482213109872,D,A,0
Black,US,No,Divorced,217.58915473504308,42.49471024532175,A,B,D,-244.15562812612367,-157.26473810909502,-70.95423162130089,-76.1578758589836,-23.60425902880623,-18.88341088350614,154.30024830931507,-78.18508098414871,43.25255185418996,11.666437223852183,-144.47484263272864,A,E,1
White,Mexico,Both,Married,99.32760915103462,23.60444383673309,B,C,A,134.04198492622933,19.647600330357022,-154.73679165999562,-95.35298139991501,20.471229217158402,59.97429086848215,107.05032945273688,75.66732124237934,118.12543806378962,-150.5426569387198,-42.736448370632516,D,A,0
White,Other,Yes,Single,-200.57701580124836,63.68182183130882,E,C,C,38.60953348731459,-24.459943518206632,63.771352097301396,103.55294336003931,-66.1580855123721,-137.44607472690623,286.68471527939965,-55.7897638192554,32.80952886368457,-87.23605438050413,188.62633824669996,A,A,1
Asian,China,Yes,Married,-99.12718995394344,-86.72338654341058,B,A,A,-106.9930159465972,73.358111481684,-60.237898340373185,-99.28610776021394,90.31710620113847,-18.123362452129353,-4.900707883393384,-69.39482414511582,-129.62364113236654,-75.40173581959763,157.51408964490076,A,A,1
White,India,Physical,Divorced,-189.06672141527142,161.37736328267277,D,D,E,75.33806092540898,61.69839631526172,-68.82931637419011,14.599280600131301,-49.65416168450744,-232.21034382262903,241.70015399606544,32.31514073860712,39.9786610627928,-131.0551067689861,7.229431138731089,E,A,1
Hispanic,US,Yes,Single,-59.37176481894697,34.11802711758872,A,A,D,4.4709728548894265,43.303738585299726,271.13135319189394,64.35834673951933,-1.4791630206136641,108.98653996776075,140.916250078934,-145.5337952725236,7.693660887226438,-119.09558201051715,-73.62163417270223,B,A,1
African American,India,None,Single,-225.09193942345237,-50.86400534657257,B,A,B,-22.664960624659454,-32.53839023135253,125.05469936447662,104.06095192169451,113.41283001761491,14.208554249996222,-68.97683537168776,11.875865462370488,59.59253538905011,41.163787894086305,85.90051077911266,B,E,1
Hispanic,India,Physical,Divorced,120.22190446876597,-55.80403832491735,E,D,E,75.01021013599656,68.07764399782698,-90.01362259935047,22.335713003364354,-5.46082005003511,-88.0259007255371,5.515407514842244,117.4556467031394,-109.47348458975885,-3.987493654064414,135.018676329195,B,A,0
Other,China,Yes,Married,86.20291035411593,20.486875950190996,B,B,C,54.584097189153724,155.41422507335767,-32.635680671565886,141.55474942872357,-68.65397223100943,-78.5681612890389,2.709656705746246,-56.85141944675088,140.3452715006419,21.25019321324124,-104.2354813523144,A,C,1
Black,UK,No,Widowed,-19.010362395425027,1.6644087929241769,C,D,B,100.09343642844782,-72.98316219897796,92.71812396407691,137.57432969678322,12.362900108341822,-123.92118981985259,-14.70130699396363,37.54568168831746,13.265042986136697,-52.35034739373133,119.77824905760576,A,B,1
Other,UK,Physical,Single,4.942947079537419,-23.879947924519417,B,D,A,-59.33430121676923,-125.44656047246163,-149.52503661457516,-52.02370460090745,123.63779529147585,14.788773809152003,198.92405871112246,132.9060874219375,-35.83816127703032,-86.92095827045316,55.803594406475995,E,D,1
Hispanic,UK,Mental,Widowed,46.018001438120734,58.15214295379816,B,A,D,48.44544070208532,77.90378499799895,61.20378154117311,41.28370395623233,88.09465334571614,47.234998410046245,54.92371532484016,142.72323931496683,135.91497619681982,3.8316261939878533,-14.727573874829158,C,B,1
African American,Brazil,Mental,Widowed,222.29125131081386,75.2699769654273,B,C,D,145.7090347111675,77.43628129774088,-5.276145358136642,16.38816098394144,80.31253854486498,120.05289012038996,-43.268707840472814,97.99212783743947,-34.772514388236296,-39.81954971743613,119.87548257453939,A,B,1
Hispanic,US,Physical,Single,16.918528511461872,24.509116605779564,D,C,A,226.9831087470249,6.837718009452733,-4.79788042635577,112.96429455831904,-106.74811270497541,-16.91554102216295,-124.18382948869973,-87.76958865781816,3.0508112448682825,44.224972559295395,-81.96009459163878,C,C,1
Hispanic,UK,Both,Married,137.7501939950669,37.30341352831439,B,C,E,102.67198794416134,121.24638420215561,-30.73647134177867,169.36873828755628,-20.127489132384827,2.355582545566014,-28.10102689484125,179.65398643183244,86.70156980524092,12.472753499158582,-99.46370192157015,C,B,1
Asian,Mexico,Physical,Divorced,100.80817434663476,36.51615793291864,E,A,E,-172.8547722560782,43.61934391620217,19.132252846112227,108.36846694361395,-96.85254131307686,147.2286104102853,111.89441956775337,9.025740745561006,58.98735736445377,-26.05310093931167,28.33828060187777,C,A,1
Asian,US,None,Widowed,-98.50448687700735,92.33163577468527,E,B,D,36.598759846213596,23.37595035300631,21.178798384401638,-38.329697937992,-121.91757120601511,-51.273595563652044,76.95599788825612,-55.93398209784174,33.13146406301107,-70.53419093895218,-132.98335744023044,A,A,1
African American,UK,Mental,Married,-56.09948434738119,-38.81346152099,A,B,D,-37.835308622265636,-12.172789862200982,-113.11188072979326,-223.37793981185197,89.23992188165836,29.103108908708812,32.4037495746434,-32.47598118378403,-183.347495773566,-112.49593598322814,-47.985903290970946,B,D,0
White,UK,Both,Widowed,-23.15684714884862,49.07468411709686,D,E,C,-132.24864855443775,-11.028713874560328,83.4290309695536,-78.70415968464053,65.8546062317398,-37.56429863660489,41.195457627358124,96.38780787654035,87.80148239507585,141.8340529071224,-114.75596372529913,A,A,1
White,Germany,No,Divorced,-195.11948436077506,-24.695187452172487,D,B,D,-46.43042416656231,33.594868331391694,-175.34755596413888,-21.72176854752528,7.1998946326972275,56.63724124784192,-65.79135247661996,136.17838894664035,20.584590169270818,-40.9767779451778,-199.2585048656248,C,B,1
Other,China,None,Married,-55.93417901024645,-49.59119243657172,B,C,C,6.090951601873742,-54.337204122795534,-59.141559898973824,-1.3062360648425535,59.84084039894487,-93.46218538495837,-4.816046333767023,-28.590606767643223,23.36958209343885,-91.02559714271986,-30.876766899123677,D,A,1
Asian,US,Both,Married,223.84529156274974,245.53034354179087,B,C,A,-169.50971710281414,251.34072562056332,-49.85154003564417,154.36217077151818,158.05581709944897,88.12525535452966,75.26585531655937,-92.76301916050409,142.0591797955814,164.43948182449074,-21.441482266847153,C,A,0
Black,US,Mental,Widowed,31.735080919144792,-238.98425102285205,C,C,D,-24.657782509495853,93.50177347538457,48.91582555867807,68.7255983862017,10.588354687670343,36.93422235223261,95.15060337229951,8.420752060084977,61.93341161392687,-61.384315998968695,1.4987086213217238,C,B,1
Black,Brazil,No,Widowed,-8.198496812695193,15.770623201626286,E,A,D,-59.895689953123096,-71.29162502450652,-18.0836000211075,54.763605280028905,-97.11928144552941,-77.87204033400165,-170.9942506768121,114.3953535709209,-14.987660741820354,-89.12712302785917,47.60102575122143,A,C,0
Hispanic,Other,Mental,Single,-82.16139279325638,104.41340305183542,E,D,E,84.41183715175983,18.47943150574163,125.31125140772615,131.6040392636198,64.93294914796083,232.47862870026776,257.9568427552446,-18.59221389628885,-25.709003145356846,-33.12467168633094,-23.57683018696515,A,E,1
White,Germany,No,Divorced,112.91728867674419,56.40600810582343,D,E,D,155.12018172353913,51.98514430030584,-62.07404317774883,163.55550858343258,135.09660301496032,-97.57035005389008,84.36353678165182,194.28734685769933,21.94662909828594,155.60342654901714,212.65717925252207,E,E,0
Hispanic,UK,No,Widowed,-116.72968441527118,-68.41120798263492,A,D,A,-107.04401178753578,62.9019187326346,-11.184622342927963,82.58866251274101,-71.18028663349294,-102.26659298602034,-94.9552580754969,135.9780544394081,-76.89607633782452,-70.2074338287513,170.56787152395086,A,B,1
African American,India,Yes,Divorced,-0.45702719365483224,-58.08038865384629,B,C,E,17.31990332580059,-30.088999457734563,-99.41000821894862,-34.966679656251806,-24.916165003483965,-28.716135645632264,-39.44052972866574,9.480333420126293,179.17415465450142,122.70903423935057,80.9656733349164,A,E,0
Black,US,Physical,Married,-12.887128983732964,40.970392043383406,A,B,B,-119.66742542451362,104.73906834508931,-98.53748207598571,-42.04768936936262,96.1566474113115,-209.02240460942645,-19.524043415100884,-40.449306606173096,-80.71422142363494,79.20628857447059,11.10336451858938,A,C,0
Asian,Other,Yes,Married,-20.079983858436716,-61.990511156545494,C,A,E,-0.9288267775272261,402.71800007475696,-113.59774074572782,-12.44589407542725,-7.63589297350449,-19.174586746549565,-64.81227116705512,65.16328737864576,33.105785938923326,-43.45783704512577,-70.80471457137064,A,E,0
White,Brazil,Physical,Married,-132.93535121699892,61.795151657478556,C,E,E,-35.78612075395068,3.892972927328845,-104.6977194965752,-24.605467216377836,-55.76936574110801,-3.7527860510013036,28.173570556885007,66.33430026682618,-46.64369748533325,-51.97961688364929,103.14063475329964,E,B,1
African American,US,None,Married,20.657787120024118,70.50653324663631,E,D,B,94.10673904800227,-16.87293737532611,-14.669996988784398,218.94467845201387,169.71535001887696,16.53103317102362,-23.93583867752352,52.491454016791295,-85.80453179180806,10.123029290680249,109.78364682637809,A,E,0
Black,India,No,Married,96.74175661690587,-227.7225508067151,B,E,D,46.759771127218244,-156.47918331143785,14.252028459641771,155.35705332061576,-27.45607724692869,-39.37734071415754,-35.41042201935628,1.117537234804033,14.20940068410292,233.23937349146738,-87.15180453840283,E,C,1
African American,Brazil,None,Married,-2.7993731907329007,-47.80036738851008,C,C,E,-95.72461578772867,36.808926141118945,94.6611654101797,-88.83736686500085,-238.38640031684076,65.6121603831815,353.2842178954815,-11.392188219795749,-10.690608430700523,-29.37141208429891,29.10004477691371,D,A,0
Other,Other,None,Divorced,32.00192192694,-39.46606097372126,B,C,E,-5.634326749967278,65.78419747125295,99.77399927924495,-80.07544031727555,-210.26193662343184,28.543787145118532,-174.77066827259787,62.70430312806208,165.57639057075238,-68.21829440412674,-88.09075874005798,A,A,1
Other,UK,No,Widowed,-103.9840330012533,-66.7910109687908,D,B,B,102.05289459023179,15.822062744045867,44.236266300992206,-116.45805515598444,-94.48310220450226,33.9987812843934,58.7150512933676,43.7916826214648,-63.91048497307409,-40.06534546427814,94.86664398437227,E,C,1
African American,Other,No,Married,-114.64744934049548,-212.4173234985535,C,B,C,20.98062671047342,-134.80128060809872,-182.25319167360055,163.89448677611617,-53.23928307492628,80.52275792457854,40.41849266059026,93.45183361425434,-72.01082250510561,21.740223096833276,40.279554968942286,D,B,1
White,China,Yes,Single,-112.46287420507687,92.51454651051961,C,D,A,113.46399637498543,-53.12977773945208,-9.28505974089183,25.671477622405458,-62.806939563070564,45.982602148482314,-53.030078562626755,93.72791960899633,-25.421015571709155,97.24651057790503,110.63452834561596,B,E,0
Asian,Mexico,No,Widowed,12.74335749944671,85.01769045630904,E,B,B,-44.86172908699631,10.291287001271767,-69.84857589371424,-50.1444031559036,49.63038673594168,3.896530394527517,-119.2420288882001,115.15363370501788,76.28985609736603,-20.623135128785602,79.83548687870403,A,E,0
White,Mexico,Yes,Single,-119.48375945292678,-96.701501091345,C,A,E,11.808725559246744,-51.710908838883086,0.19389228066930372,32.11380099365242,137.20774470381332,-140.88694883862783,2.563980173177169,10.147419833016965,-21.702848630358567,159.05438764520173,-63.47256212617081,A,B,1
Black,UK,Physical,Single,219.42818386053537,227.16781847063038,E,B,B,-42.09819817055235,-9.829737328033167,-11.809424221320342,-201.635778381551,155.3810178392691,-58.955953187798,-53.59719618720331,-62.75634629627442,41.273739610886075,98.85371549515202,36.51116476160879,E,D,0
Asian,China,No,Divorced,88.79554321079462,106.87686343717738,B,A,A,156.1198340450357,-35.96297088368472,11.244220047766067,26.931213617534688,-61.23417948152847,147.5533828719477,-63.820805513021874,110.5061359019825,18.88174804659102,64.1557475298931,-34.043033631168605,B,C,1
Hispanic,US,Both,Single,86.82350207717897,-57.304051706604554,A,E,D,143.34136391560543,37.61619495349266,-71.87845171441596,0.4551640803025706,19.54547116948865,87.10949817322768,-59.55673702494722,-194.83695058137423,-25.260933341065478,263.2012843417304,-38.19931759215404,A,E,1
Other,Brazil,Both,Married,28.873502715628952,37.17869207911487,A,B,E,111.20465326005937,-148.2925450410195,-36.9807067416054,47.18835262139835,76.82633386654662,2.1500493447617544,-102.78442615591155,40.67373816203981,68.07863741225138,246.5945370695757,17.949949815922277,A,E,1
Black,India,Yes,Married,-4.027735126771303,118.66928109071956,B,E,C,111.12984136481934,17.03293026101701,137.87266080490735,-29.421876110062772,56.33627594321467,-79.79125854432631,27.338438228624124,8.076473725729848,-140.06256742692946,24.589766697299872,0.600574572893002,E,E,1
Asian,Mexico,Mental,Widowed,40.686509070169414,-91.68401207757559,A,D,B,60.29043446600505,-44.74455091617973,42.62839500553445,-29.784335531942563,-11.667366569992556,-124.26775765597414,-106.58436506073924,-31.879307818044506,202.9303703715366,105.927927677191,-134.19853309795724,E,C,0
African American,China,None,Single,-51.684291973342546,-158.96331342034645,B,A,D,22.152419325120306,221.76659322423095,-31.581184321722684,-131.83486681420814,29.09900725144835,200.73801201360482,20.385698210330524,16.677086541795415,-100.7405716555647,60.01822387981043,-239.07589062304626,B,C,0
Asian,Brazil,Both,Divorced,-60.07972370815233,-173.96907698800143,B,A,A,114.00672517861776,-117.64660542788263,-17.043764331245654,-14.42318839171192,-62.1519437318059,-186.0659827699593,145.51432765764,-30.877939453984876,-130.84109645921905,110.36854132079922,26.865937493056478,D,B,0
White,US,Mental,Divorced,49.038286043765325,-0.7227286942188118,A,A,E,166.66463779642964,-51.34994014658509,74.54798399078561,-10.185519890943235,15.029763516648654,16.17390589676232,7.5323619967538935,-70.27725412890146,10.65124560089783,17.481220016111006,97.88913126680943,A,C,1
White,UK,Both,Divorced,34.519545459670766,-107.58516678221196,C,C,C,176.59219088790314,43.29490426882308,207.2001305957984,-98.58953858093255,84.51074021544555,177.22637030135792,190.9234033287625,-19.906585417536665,65.39539089797861,34.37942386243271,-83.17613002221411,C,C,0
African American,Mexico,Yes,Divorced,9.538445445802227,35.9544452197147,E,A,B,-129.78870822075916,25.38401733848561,-35.89512101733241,78.84283594191626,-17.61009574220716,113.1217945518211,63.34175670617388,61.23163983402542,-106.01787932173023,139.19855412520397,-74.6941626339171,D,A,1
Other,Other,Yes,Widowed,98.64928335777996,102.68961600477724,A,B,C,125.46209972120548,31.82075928411832,-15.966816096186474,-20.51794186638879,-114.2484181528014,97.23564594844159,163.32975302810112,21.88747234199719,92.48761918770853,-49.89289691585139,-9.20244994039674,D,B,0
White,India,Physical,Single,93.15817666684161,-73.40660901036127,A,E,C,-5.6674937112740364,21.77216416729044,-264.4772956681569,-2.252183861742705,34.722402606161786,189.22988766303612,-75.11429152769006,-17.64259445934045,-35.39285863151715,95.4184454854176,61.956977525516564,E,C,1
Hispanic,Other,Mental,Divorced,-20.5710850861911,-222.00946080068906,B,C,C,96.7025301155855,-72.00165497241325,-102.56985801548247,60.84413108369359,54.0288929470554,84.9923373338897,-73.86097686366993,-12.260163667865607,-65.02967780952098,-52.11440487333447,11.235039120621485,C,D,1
Hispanic,China,Mental,Widowed,-67.51197826570477,102.14133088881354,E,A,D,-24.60231972586728,280.56115886828445,163.19113864356513,-83.01394448185827,187.4327635335239,-75.53165970584773,-118.42225294578516,125.67567684727123,60.33515637997955,-2.431766516799087,7.591157894108969,C,B,1
African American,UK,Yes,Divorced,57.53231499316023,-30.349618473459657,C,C,C,-41.32706142003341,153.12996134406345,-42.279049621638954,-129.06440800796193,85.3144239136326,113.99228050531669,-142.77444251974606,-69.08047356672623,-26.71988114746071,0.5216730164801701,-78.12703200186355,E,D,0
African American,Brazil,None,Divorced,67.9874851478817,18.463677962602617,D,B,A,-105.5736635778756,121.20861224449611,-136.73039759286397,36.306513739647365,7.7935455373610285,-80.10603431416811,-134.76977728016078,-86.1588344339082,-32.092249790180766,116.96557419036544,-60.667560708039424,B,A,0
African American,Mexico,None,Single,-57.36373096765467,-113.5100813739695,A,B,A,-0.7835948754270146,138.13188968910052,-83.93933746053547,60.29835977135409,-65.411276696903,106.35307527085884,-89.32607380971814,-47.12940575810529,90.06097644851539,-0.5969125593478766,112.77366604068204,C,D,0
Asian,India,Mental,Divorced,-168.86884624850097,-66.52854420934999,E,E,E,-65.75051058200873,119.35471937557797,37.38216120862617,90.27272080813984,-31.501855819101486,74.94613542297574,-127.06097898974332,9.624358730755675,270.3168724953086,123.9124779048095,9.682975863104758,E,C,1
Hispanic,US,Physical,Divorced,-18.288241345204938,-65.32683636860396,D,C,D,-17.930685699133495,103.24178214003365,-93.48737409882266,-0.5385220480401007,-70.54483537330361,37.86162924264463,84.05465777585154,-19.189285014672816,-75.05324409067414,-7.978582997301996,33.66761480293819,B,D,1
African American,Germany,Physical,Divorced,-202.58949542334113,61.48799173810268,B,E,E,40.44645224593261,119.87805243163845,-46.99378883942691,-99.6026567034454,99.77962656525276,-109.61835797434215,-179.15431738208397,128.19050873770897,80.07626805102807,-89.60255998138773,37.75291354016635,B,B,0
Hispanic,UK,Physical,Widowed,40.48477437775378,-17.77013379413442,D,B,E,32.38641820019774,-107.21288276607063,-7.510565620671512,4.373046834476045,-31.583209249582634,-113.89943895275145,24.313881759240317,62.428598712999694,63.30160491449167,-111.396069708802,-61.94706426450162,E,C,1
Black,Other,None,Single,-173.58057658603505,-100.26147827482829,E,A,A,-58.976889981855564,-62.56790421807932,109.8559504206073,18.581707538595293,-117.22774425043995,-33.53017549255429,38.25328169589404,-58.042956145242776,179.42408626301724,-74.45559359438532,-165.16227725723843,E,B,1
Hispanic,Mexico,Physical,Widowed,-147.27015660720016,11.085273981867378,B,A,C,16.769885107428774,-86.92984607653908,-70.44029435703503,-51.382869406115695,-76.2101264422566,60.95746278824667,6.518730467688413,170.2643437762348,-235.1197192216841,17.22897961604578,-124.23248515342038,D,A,1
Hispanic,Germany,No,Divorced,-143.00386343760624,60.75768217191919,A,E,A,-13.714592153667782,202.54870306386778,-42.18930197170725,-7.604628896055375,-43.792244787247945,0.5630613241782948,47.957899023992816,-96.41951464757558,160.04529975656422,15.122674157916883,121.69447204641712,D,C,0
Asian,UK,None,Single,-179.74806131575392,88.47357118619398,A,C,D,1.5056978277620066,2.602975845834833,-21.357469538896876,-163.70921522356983,-70.79036443340576,22.392560115040087,-53.34649264265094,-28.143801162037903,218.6801644883019,-171.42594287387973,58.95773139490911,E,B,1
Black,Mexico,Mental,Married,-49.79949668535764,-104.66827691478538,D,D,C,-120.56972465188443,146.34316754115795,101.44858468763009,-89.58053623620766,108.7340571244835,25.4674658940922,15.759884192042275,63.10438412444487,123.12530157108428,-187.35570886176575,-155.3245827249831,C,D,1
Asian,Mexico,Both,Widowed,27.31693196762387,117.56025646620252,A,B,A,-180.10577851224153,-208.6774465346891,241.59646330629124,-3.3823913662847156,6.221301462073026,-64.4804525975395,21.9912081576769,-131.67224587206826,20.53045427806283,-135.42778456082502,122.88549614469413,D,A,0
Other,India,None,Widowed,-45.33897112247279,-110.65725498203176,B,D,C,64.79650663917499,14.512053613083447,31.273805488166694,76.1385323074681,-157.03031834389347,-97.8736131365076,-20.79213702703572,14.915589640887214,-104.36353021235752,-188.85538890265641,10.404657274055467,C,A,0
African American,Brazil,None,Widowed,-50.74354679537292,-84.45488697240782,C,B,D,134.81345252062175,19.504958589690453,46.09063594644909,-167.31349643200235,136.72583334166637,84.63992573084023,43.455296472009344,148.2304577039981,-98.18802017875188,-97.03482362881901,130.14387008587096,E,A,1
White,China,Physical,Married,-45.61179299799355,116.9285238093568,B,A,A,29.729337942032263,17.0056898914903,-210.45186432766877,19.799103294577534,5.681444918172717,77.12778038564895,-66.52947143977444,99.76286799482658,1.6014769252725336,70.38907294475192,-180.8718836052872,B,D,1
African American,India,Mental,Divorced,-0.5377471860376174,30.864487074607126,E,E,A,52.78073626167912,64.7776112847069,6.467236831900644,-71.59308801126814,28.415806209233203,197.90480285236623,-1.6839799631913503,30.284112033373674,-33.18491169380246,19.72202105734711,155.47427499320824,D,C,1
Asian,US,Physical,Married,149.36085694682868,146.1067028326972,C,C,B,-64.96519156521965,25.49287874475458,-38.18371958904995,-16.00790048345211,1.2127777740595125,-114.81068887051053,8.587305328931484,136.3976374712524,-87.90399607322202,-176.81281786627153,107.15092685675107,B,C,1
Other,Brazil,Physical,Widowed,-13.301655569946396,-107.64347846659983,D,B,D,99.51644845779882,-50.16582344965899,-63.58985704988949,-63.76085181942707,-65.68957050357116,-118.73581827395034,-22.253933805144456,-120.54404443562807,63.02978237323145,52.27784344747456,-143.48898214897417,A,C,1
African American,China,Physical,Married,51.986843314185215,0.28980056302956897,A,C,A,-105.52868202861012,282.903441539097,35.86967873917712,153.70115167549517,-38.434374406137714,-107.65225978536377,128.86356872302719,37.59535803205465,-39.929229439577014,21.35032723100975,40.269579284177674,C,E,0
Hispanic,Germany,Both,Single,20.007848398034938,-3.9219723073175796,E,A,A,10.785985801020082,-4.7432945873042165,-25.12128277484243,-149.35579867574145,60.632841978468534,139.52727033050144,241.43395561414627,-70.43755534751051,-132.83509777499563,-127.61062741024188,146.21720951978003,E,D,0
Black,US,Mental,Single,-54.963353322381195,136.9191723748396,C,A,D,-172.91045456405035,125.23763714510581,-166.67492930025685,65.64782041861731,85.34554880578582,27.0123497532644,71.70502066754311,-24.906382136064423,-171.6667858113221,-18.77907515439439,-28.845623551548456,B,B,1
White,India,Mental,Divorced,-38.75500203340878,65.45474347337691,C,E,A,-156.65237333709814,-62.09748452641042,108.42921428282155,166.54867704542465,93.71587756565332,73.03795954449704,-53.48985287607365,-65.76082837389737,-52.04718692367872,-16.846134931891513,179.77869076323935,B,E,1
Other,Other,None,Widowed,-16.033747090482684,-26.391977448500647,D,E,B,236.99148922925687,-51.02740069117674,-104.08418699878605,-85.10202813628042,-181.50350988895292,134.49753649690152,-33.89319242941458,-130.9043179815116,-135.54070811428286,-11.518509646641713,35.916566589107035,A,B,0
Other,Other,No,Married,37.083390946874665,-120.73966283903663,D,D,D,207.67382698806637,-2.4301449334364245,-237.0477678588958,-50.744504819362845,76.4331541176993,-107.7012434327999,-111.61911216568312,33.716080263300526,-195.96725878437843,-24.516286612017407,-2.4724319558303898,B,B,0
Black,US,No,Divorced,-14.588771823653746,-86.07413702299813,B,A,A,125.4995001975874,-59.851940104470614,-13.880830618766666,110.63211673632824,-69.62435562767789,203.0020920603748,-12.10741293168723,260.8222592177251,59.689019653887634,1.6355198056661264,-90.94889130101646,C,D,1
White,Other,No,Widowed,-119.30020783441297,11.368602508913844,D,A,B,3.11953577812403,51.48481316099447,5.360770280361891,-192.20621749579198,-54.5749601502561,19.999782593457155,19.654779159312366,60.590168669607316,20.353622763231762,30.38533332991023,-58.079115542238455,E,E,1
Asian,Mexico,None,Divorced,1.0718992175050153,-162.65680286416008,C,D,D,42.280343162200964,-32.408063918080444,-25.745294204644303,-214.1550610979559,59.49891638350896,-182.50187599108384,25.39849152793942,-34.76101077626096,-85.12468977621579,-204.04749191857454,-63.78659689197163,B,D,1
White,China,Both,Married,-135.90437231485694,-56.562687309568425,B,D,D,-33.29028435098592,-48.62548358444783,-97.6948250931021,127.39863469979574,-29.01967433584011,-4.569893443756984,-19.81332197749091,85.94314294656677,69.68116876699855,80.32576908562194,85.04404657748655,D,D,1
Other,Germany,Both,Divorced,93.33997655854868,152.15135313343856,D,E,B,-107.7348880041165,7.181593894273367,-62.40411982944551,59.77335572279284,-43.16783662002162,166.4012621576975,-94.29920117292005,-31.11736042196787,49.55765261884563,-116.08717667474929,73.16945817339784,B,C,1
Hispanic,US,None,Single,195.52508625867674,47.18341264641222,A,C,D,66.47752355190956,88.93700843946772,132.62316331589227,-17.539486204731382,35.109535811169,-130.38503469715695,-141.22199885368457,18.296179494732222,-106.86665398058905,74.67551784333901,-8.930881299671064,D,B,0
