ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
African American,51-65,E,D,-6.122624027032528,B,-42.645861733714014,65.88326819469063,3.7845672205323635,B,A,77.89350765217836,-49.23457027870507,E,B,D,-163.7223698210352,1.1723335480679593,0
African American,26-35,B,E,36.63837573922123,B,-80.13029677721207,-45.17463775537718,45.46975063186374,D,C,222.7105962829655,48.594913732478176,E,D,D,84.98847848023223,-31.906617704955213,0
African American,36-50,A,C,-82.18603397126412,A,153.6218984032008,94.57903612634546,31.054625593196228,C,B,-30.463129713104102,-119.08043391725573,A,B,E,112.66320898243632,99.6685275230756,0
Hispanic,65+,C,A,-82.54812969175657,A,99.01015144130443,-98.00436026599641,52.350229525175465,D,C,56.766095238897094,-26.385534895937298,D,A,E,-104.0195295692801,-36.60914145805355,1
Other,18-25,A,E,-179.29689095042752,D,-231.66838830084546,87.4572964974239,21.914997403055956,A,B,10.12234069114999,-94.76468359210037,A,B,A,-6.168327280179378,-57.16536578653303,1
Asian,36-50,C,A,32.82762277990107,B,-6.297967424378529,41.92446632558323,-107.58737950350358,B,A,-189.59558417394078,-38.85353727910918,E,B,B,-101.14885105110713,61.95371567958783,1
Other,26-35,A,E,167.5627677991548,E,-188.87191268055952,-120.05570902734242,-160.9866338764062,D,C,12.241151820261322,-49.58524060004347,E,E,E,34.02183781519413,53.15340135765839,0
Black,26-35,C,C,-75.66118963663173,A,-3.6832921692061675,-45.73093045185771,-11.403663301013637,B,B,-104.68227245887132,57.538854441152154,D,E,C,-72.51573061578937,-74.91729684250635,1
Hispanic,51-65,B,D,123.93564726654884,D,10.00772255013686,38.68463414207807,-67.49334500012093,E,B,-10.643319162349583,51.02267701326982,B,C,E,-30.565493569627517,-42.936205715173976,0
Asian,26-35,E,B,29.093136310831902,B,-58.11132430882103,150.43097625627334,31.333367728769623,A,D,-92.05077305632578,26.8603222272917,D,A,D,18.687865048079548,26.803443215985073,1
White,36-50,C,C,-144.2980285487005,E,-96.4248245331068,-64.57402660090129,-33.852767886432495,E,D,-35.87037410514939,-216.94853955519915,A,D,E,82.37544025399373,-110.83871117553781,1
Asian,26-35,C,C,-44.157943264388834,B,45.951133125531165,-85.911085887249,-30.297188555274285,D,E,-57.28037640612783,-16.20456482709262,D,C,D,-74.0971190785842,-129.5435203388824,1
Asian,65+,C,E,-13.827056324988051,A,-17.994741456673218,-34.07815448050575,-40.70668587648351,D,B,223.55438965946647,-58.079509498234486,A,B,E,-73.53578312181513,-151.10965537358354,0
Hispanic,36-50,E,D,73.30507981518325,E,20.20611279557655,-136.62228373197786,-244.19259583009065,C,B,-197.12846810399458,-41.355294852841396,D,B,B,23.897758783765568,114.92777687357211,0
Black,26-35,B,A,-41.36103248277041,B,-48.542456469843,216.50040321817306,-136.7150432851486,C,D,-96.69661389596983,-132.49789608514757,C,B,C,-49.658957403701656,68.63881567396716,1
Black,51-65,A,D,-17.753197069695766,B,27.36784109173837,-113.96150544089761,-64.06153333217024,E,E,52.18600062113631,-96.09893736257553,C,C,E,102.93767957892912,-37.18420045419847,1
Black,36-50,A,D,97.47795240988445,C,-133.54438753151,-22.521049410016328,-24.258344527198293,E,B,-146.62231533131782,50.88420273592259,D,C,C,-81.49768160917121,1.1601044849395945,1
White,51-65,E,C,0.0005152239562554085,C,-26.050641941055787,31.19885270391873,85.36539110325354,B,C,22.245258784051742,111.5734599065293,C,C,D,108.90349609947695,119.75923750304764,0
Black,18-25,D,A,55.80379962678871,B,91.70169926427437,59.0915085373116,-65.07090366721312,B,D,9.668304897137169,60.26536817876964,B,D,D,-182.39012028550667,74.32032757688826,0
Hispanic,26-35,C,B,72.97827935438971,B,-108.95806000647967,-51.89295025915439,-9.961472089092164,D,D,38.11326787913032,44.19916448073041,E,C,D,86.57187145519138,144.91513413398138,0
Other,36-50,C,A,-81.20235150560924,B,-44.68907080637564,26.112875821883446,174.95217521562896,C,C,34.55412064777206,48.19303833583307,D,C,E,231.31600495462646,-88.78558993257053,0
Black,26-35,C,E,84.26533721249938,C,-150.46166988518513,-52.949183030004164,149.50475421741982,E,A,-90.630479343571,18.45295759618127,A,A,D,7.882041795443276,105.71795210340224,1
Hispanic,18-25,B,C,163.6976505278892,B,216.59573826040136,-159.88901272510114,131.15406888316255,C,A,-21.8768346192796,-97.9600773466412,C,A,D,-36.246034604044844,-81.64446819868645,0
Hispanic,18-25,D,B,51.70954444985249,A,-79.43564792618807,9.979199652951555,143.07526354903203,A,E,-109.35868606253858,30.308000854101707,B,D,E,105.71853308582837,148.38895359650232,1
Asian,18-25,A,B,42.824182629275406,E,-92.46675161271853,105.2804559578284,-121.67131251119845,A,A,95.49825057724594,-63.46101949331838,C,C,D,-4.056166718995206,-26.038460005091995,0
Other,26-35,E,D,30.842059784773102,E,-177.51850927590868,-75.10400075221858,232.49676579183824,B,D,113.30250503546091,13.734014073651615,E,D,D,99.59664215121296,79.35586425622576,0
Other,51-65,B,B,98.21091551531079,A,-15.21591281039944,-64.82543252250841,-38.01119139687686,D,A,64.8861991947512,-134.4163034829633,A,D,C,11.678980787096297,-38.56687004518313,1
Other,18-25,B,C,233.84206214769466,E,-72.77624831843167,-178.00680248392183,145.71781612252454,E,A,8.467430651759285,158.86494651341366,C,E,B,-36.43039600165928,84.27023634944075,1
Hispanic,26-35,C,D,-78.02143605663807,B,-27.14971653713262,-125.2037486869871,-12.322000404175219,E,B,-72.46481145303409,16.496577926850854,A,C,B,-136.27452631446675,-33.35888099980183,0
Hispanic,36-50,D,C,-71.03292719645852,D,124.74215150866408,124.71592194126397,-40.42102783364322,C,D,45.68566034101112,11.434533307862914,D,C,A,-48.35153669569357,-8.006217295585895,0
Asian,18-25,C,C,0.8012251851977847,D,62.86166731051911,-42.71620307943768,-56.38487505914005,B,B,-58.36634816338737,61.490232942458825,E,B,B,-162.56661278543055,146.030233621807,1
African American,36-50,E,B,34.13439022127947,C,206.5474158073405,87.33970048459378,-98.9008383253148,E,E,-147.8804560262979,-62.49771667187659,C,D,A,7.346036175561181,-110.37146269620153,0
African American,51-65,E,D,12.996874889770057,D,96.57223154099921,131.8577061307082,-67.15739142107033,C,C,-168.4086816432511,136.5698110124372,B,C,C,15.27493128466638,-133.5178143368817,1
Asian,51-65,E,E,113.26270390145604,E,179.17084784212017,-14.142460962855699,-121.71868693798385,E,B,-19.91310716692216,-31.829939053178748,D,A,D,164.6108937987481,-99.35997155015505,0
Black,36-50,C,A,27.375831794206483,A,-195.97070602488435,34.96324940642419,146.65797733680657,A,E,22.83886169043998,48.57723287134367,B,D,A,-100.88872797725506,81.0347197694256,1
African American,26-35,E,A,-296.91529281102646,B,137.0303236357629,-121.68465280013854,221.23068296306778,E,E,-11.20271601755604,36.94671997519509,A,E,E,40.32056768898891,-51.682472076346784,0
White,26-35,E,E,-43.336659450485406,B,-75.50035347253336,116.8429350817355,95.20577993364087,E,B,-16.633653582304817,25.46945164052994,C,C,B,-114.16350513158294,-107.46678787368057,0
Other,26-35,E,D,51.07302387845337,C,331.4500496886086,-122.32701425962877,-159.66197744230772,B,B,90.60607189449846,47.54895905377193,A,B,B,-41.67649834028231,-108.50331488889375,1
White,18-25,D,C,12.460376474710722,D,12.626265867169023,-66.76364790444558,6.9051446747501455,B,A,36.98595173278779,16.287621566790392,B,E,E,23.464366045822242,108.5894017006816,0
Black,65+,C,D,-6.143485060341685,C,127.35585164296043,-104.31925538505887,-241.6695411283081,A,D,-40.30727713271339,8.998269049963842,C,D,E,-42.45592324372581,14.069018062556548,1
African American,65+,D,E,9.809568047511668,C,-13.637197594817845,-34.093523683466856,69.60663293909136,D,D,-183.06379348559796,135.5710575591983,C,A,A,-76.85325478359107,28.385316592733094,1
African American,18-25,C,E,25.177183090752198,C,335.8987417943099,-61.12840468933577,39.6205606559649,D,D,-32.75550785822837,-104.76094820224179,A,E,D,-8.735023377525188,51.812617514117335,0
Black,18-25,D,D,-60.23138351632671,E,-8.703524918638701,-80.78744938354761,-5.621729282349848,B,A,-31.146360369363556,-95.15249685940945,A,C,C,-54.187327134677396,45.64282511871262,0
Black,26-35,C,E,-1.1910870842834045,A,106.24878421979082,-159.42871393453,216.43891974770852,D,D,181.2679016897023,44.18316473372658,E,B,E,50.539470137159995,27.288998529363045,1
White,18-25,D,E,21.03296051044829,B,-66.85537556361629,-9.298967292670362,-191.76589624914732,A,C,-31.47455758546126,-44.942631166338955,B,A,C,15.978755323614996,-123.1222617424417,1
Hispanic,65+,E,E,-224.23608155796705,E,-79.76752112913776,53.00625773985503,46.45203778154656,A,A,98.5848286011569,-95.2688316341501,E,A,C,-50.95419946153654,-9.628537898168156,0
Other,36-50,C,B,-211.2742282335562,C,-171.69774668736844,128.25416826096708,28.082249639553098,D,E,-93.9887635671718,-163.99752460615616,A,A,E,199.89790626350313,51.38557844348932,1
Hispanic,26-35,D,E,129.4036341899162,B,-30.85977194666106,2.9997152048805953,146.06788639892173,B,A,-2.6054145724042135,82.82792744630228,E,B,A,165.42677708579774,-117.65211732908847,1
African American,36-50,E,D,177.89691975280425,E,-250.04788630425483,-54.47988736744217,-80.39031092442937,B,D,102.47267109706758,-28.045602067790416,D,B,B,30.108746723090434,184.90974753091766,1
African American,65+,A,C,9.175213300950006,E,-111.40497234502058,-68.7615808775383,-62.671431400954624,E,E,-74.27378203253127,-109.83160213387224,C,B,D,-69.9802246590285,-151.70464545244613,1
White,51-65,A,D,-156.49850623284104,A,64.14119609449342,70.57902272194563,142.60440957961563,C,A,-44.72452621190624,130.2041118326051,B,A,C,-39.520334878024464,-88.21003451803213,1
White,36-50,B,C,-50.06963028763608,C,-126.7737272316872,-174.89836612828486,19.109423073996386,C,B,-237.0891282417677,136.00744301639355,B,E,A,28.51603658651849,10.565306515667379,0
African American,26-35,D,D,76.04515054474906,D,-14.927510359540989,305.01501907618393,18.092788934737495,B,D,-186.18317472092565,173.28463651845675,A,C,A,115.7831666700773,-54.14273185534343,0
Hispanic,18-25,A,E,11.080595691390178,C,9.84715394863688,-65.7374166710823,126.11147661924313,C,B,-121.44620064428275,52.56165323539261,C,E,E,113.88450779422539,-146.78244914833022,0
Asian,51-65,E,A,-98.78760177162549,C,-126.53300516147534,81.88335420773137,24.10218328380006,C,D,-118.25919885140515,-26.77180978688496,C,E,B,45.847888207085475,91.42981641150489,0
Hispanic,51-65,B,E,-137.33025052276125,E,20.892670228769745,186.6806678622293,-16.846369250588857,E,B,-90.51027721562599,191.00455354522592,C,C,E,32.803436584070546,-48.33555208785785,0
Other,18-25,E,C,-119.32551148289868,C,102.63241943024188,22.028086249852823,-25.602556877094234,A,C,33.88137963280828,-10.175045850975655,B,C,C,191.32559774790982,-25.691582371146477,0
Other,65+,A,A,-56.651796779870075,A,-88.37281531118919,23.4719546453296,-42.76582280246499,E,B,-113.59676044109683,-23.66680078786819,A,E,E,-132.68259175737882,109.83696372767962,0
Hispanic,51-65,D,C,66.57347772016126,D,-18.812593932010202,91.07506123827548,-148.26060479464667,E,C,43.8877525825316,-167.5589187952627,B,E,A,53.84832026021098,-62.489545974610095,1
White,18-25,B,E,-29.157106668681433,A,123.01131330821893,62.632426390259646,29.719282352764203,A,A,1.0301833497062058,52.6056450932193,E,A,A,-53.11442076399195,223.48434480502252,1
Hispanic,36-50,E,E,-35.13696859266022,B,-84.40002761840447,-278.5502960149835,29.129616108896805,C,D,-48.91945879113548,-106.11213186380806,E,E,E,33.56784660646034,23.055182563368714,0
Other,51-65,B,D,-142.74917047571776,D,55.1737495741235,-34.749719276849866,-138.26230482168612,C,E,100.26679819523582,-182.88153714838217,B,B,A,60.401046243025604,20.035993453332047,0
White,51-65,A,B,-124.45323438129495,C,44.25748140923371,-233.80931680873,-30.582912464871924,A,B,86.48151813385377,-22.501770928140356,A,D,C,-136.592123997332,114.51323238343893,0
African American,36-50,E,D,-67.37087269271935,A,-177.62457094495335,-94.39615043227424,155.17458053643446,A,C,12.17406381004273,159.3819929987454,C,E,D,-89.60379936248926,201.65539331361444,0
Black,26-35,E,A,152.19186591515628,A,-59.66831606009,20.9916140626731,-58.926835731919134,D,B,-106.63585977554834,73.3317025138082,B,A,C,-135.83930396918603,145.45600121423803,0
Other,51-65,D,C,67.62135176925145,B,68.53381442327564,-38.09220286340937,-64.6802171848449,D,C,-33.27933306360495,65.6818938055462,C,A,A,55.89649952600434,-89.72611657951987,0
Black,26-35,C,E,-19.23948530015977,E,-27.483866508105198,39.31480053332902,40.777313923571946,C,B,67.4040447552104,104.05608548283286,E,D,E,106.96245095729284,88.38778163536477,0
Black,51-65,C,D,-45.06176441127771,D,-12.829074451963365,67.84205949239848,8.030740411265153,B,C,-89.00361118729991,70.59155763053018,A,C,A,106.93526104634834,-28.508851204240205,1
Hispanic,26-35,E,D,201.253704030752,B,75.10883749840266,-31.298762507511057,110.93866047155461,A,E,-181.47845772419916,-15.069429182104024,E,C,A,89.54939676813191,56.731428781965086,0
Black,18-25,C,C,10.361677100995475,E,-69.28996776624531,140.251160954434,47.148355773583795,C,E,-31.722514656812965,-179.54805571131914,A,C,D,-84.60469873574536,62.25500331280981,0
Hispanic,65+,B,C,63.583989043257404,D,92.70808744814339,-53.622527118438924,-24.307221989629852,C,A,20.853135154591598,-108.38403859540844,C,A,D,-155.57840695868907,-3.189860610806515,1
Black,36-50,D,C,13.615880163670655,A,-58.604213240790656,159.03738814724315,24.9828957375576,D,A,62.350240938340754,-3.1896992378611495,B,C,B,13.590659780318216,1.1060527102315443,1
White,26-35,C,A,9.005387675454802,B,-135.1074403384716,-134.23864455911493,-104.9303501583069,E,A,107.86102305149274,-70.12802982910314,A,B,D,-151.82545268596448,7.77565604210855,1
White,51-65,D,D,12.428803134770954,D,-180.71010336268984,-18.95740189810431,140.39908063644623,B,A,-189.5325362906255,9.6891794263089,A,A,A,86.38609610952992,-21.58789892568482,0
Other,26-35,D,B,-30.57339583720868,A,7.064897955008672,81.9348877179362,183.0895115651418,D,D,132.96298090028802,-65.20604654777037,B,D,D,-94.72760802387474,-45.414099581735215,0
White,51-65,C,B,99.60279526146675,A,-101.86407391464307,-27.167367606156844,76.86231288879378,E,A,22.32725443004254,-61.01066845363494,A,B,C,-148.47171833948897,13.3200159515403,1
Asian,18-25,A,D,-134.09368618519693,A,52.7471311377142,-27.195139125156842,-225.51184389980529,D,A,81.94935831609848,32.87324183579103,C,C,E,89.63239707396843,-49.30914057243606,1
White,65+,D,B,131.39711658126987,A,-134.0178250611594,26.30547104643748,-17.032526375855415,C,B,-51.183371135291885,-113.59946690094188,A,D,C,118.57580914193949,-11.397366494533735,1
Asian,26-35,B,E,-188.16465282519863,C,100.40159345672441,-93.43850667369517,77.28288036164425,B,C,92.35419325860788,2.526741744342064,A,C,A,58.59897456226442,-68.01693262429444,0
Asian,65+,C,D,127.897067787366,A,-6.810610423587517,-28.13056243937598,103.95560463073102,B,A,253.07164214420067,106.41417829787288,B,D,E,-117.86637378755347,-237.91837210539293,0
Asian,18-25,A,E,-12.913123566784005,A,151.5183474778595,-33.918161786318514,43.31461010494089,D,E,109.41555828798104,39.48684737184786,B,E,B,-74.18692545445553,199.1755708069643,0
Hispanic,36-50,D,A,83.12149636168952,B,139.62616738932496,53.94029748217151,-246.5737358265394,A,A,-75.97597206065758,-112.35738712341237,B,A,A,21.99054168640748,-45.57488771575504,1
Other,18-25,C,C,-81.39003864691676,D,-97.11914797001643,122.58828608243853,63.419567939147036,B,A,-30.844414188390424,10.165528318697447,B,D,B,115.86226549789977,-43.602680488989414,1
Hispanic,18-25,D,C,-39.39588879495953,B,90.9934926855897,-43.78981166435528,11.26879870506453,A,B,-176.417419272437,204.56017306984705,C,B,D,87.64485044750917,-31.939756517215805,0
Hispanic,51-65,B,C,-0.024108729856541403,B,-162.47381161077072,-62.51353444809338,-57.02416265228861,E,B,95.86151682145501,-89.39474955720682,C,C,B,33.08206329709107,-88.01757465740401,1
Hispanic,65+,C,E,30.311582109149267,B,62.11835868213953,164.62306856550833,15.47618423711924,C,A,98.30965388697702,103.57657778771974,B,A,D,-84.97528468175972,29.299275701811368,1
White,51-65,D,D,31.47153854044587,B,-91.05976910146425,-160.84058711083824,65.84842118987176,C,B,-170.8723848022129,-45.47133556514943,C,D,A,-44.37713469570453,135.8448251454041,0
Black,26-35,E,A,-182.94939611701,A,71.4615446593465,61.20828466790417,49.84829576326582,A,C,150.25135406626592,-104.23996837803988,C,B,D,105.83063258650994,138.801044595617,0
Other,36-50,A,D,108.45324204529847,A,0.3977537452290179,54.879239180427106,-81.90369437679662,C,C,-79.95968793001074,-65.17303149359833,D,C,D,-53.15151595904941,7.4258713955036315,1
Asian,18-25,A,A,43.220301668536685,C,78.46408402601116,68.50448099119028,-9.649020161125716,A,A,12.615194482117914,-104.23595818704369,B,B,D,-106.49339853508724,5.691237609029656,0
White,65+,D,B,83.7921744866162,E,113.18148575022174,66.93546076257732,14.697771113042934,D,C,-69.10445714874292,73.13797869311006,C,C,E,-47.96677532677212,-84.99323881502463,1
Asian,26-35,E,A,36.036843043195276,D,62.559480208322846,142.77108475513705,-105.13844135008267,E,A,141.48660805431336,97.58525649746313,C,A,E,-108.76569076521523,-44.5951363141911,1
Hispanic,65+,E,A,-228.09178846008268,D,-21.584109368978936,-80.48509365970752,-39.437361328803064,D,A,-44.386638571484475,45.83448410990854,D,D,B,-52.547966796690645,96.25599276126106,0
Asian,26-35,A,C,82.25678947118557,C,137.136435578454,-86.18015466461017,219.59519138330563,B,D,-162.75529425741988,23.366603917428883,E,E,B,12.427285218242897,-139.11377744849858,1
White,18-25,A,A,-61.96798010829807,C,61.435946005954236,109.44628929974252,-13.085977857332354,D,A,-107.08253771811746,-88.75198598811565,C,A,A,-47.53655844638027,-12.760032926768309,0
Black,36-50,E,D,117.46893048368656,B,56.388858723457666,-189.91335711156947,138.14316511542256,D,E,-91.76601441341738,133.72831114701532,A,B,D,146.76625320219506,-71.53825080672655,0
Other,18-25,E,E,39.65317782300236,E,70.47350061354655,57.366910069272215,86.6465756254923,B,D,-62.65443482296469,-128.95772410865848,C,C,C,-62.40454848986335,52.45593490058733,0
Hispanic,26-35,A,B,18.744141293849044,E,-84.96041310794872,28.51895172372878,9.109065049150452,A,E,-123.45368077977274,-102.97178857455383,D,C,B,36.386853778102,9.22781886302026,1
Asian,65+,D,E,-57.23270405063965,B,-31.74305332255445,-58.22224143630408,-66.2561765971797,C,D,-77.86764354919133,132.29147746919688,D,E,D,-82.03344597225936,49.58668019194946,0
White,65+,D,A,-18.424008791608536,C,34.644067283014294,-63.913677970894724,145.48230169288806,A,A,55.786363271203356,-96.59614763825492,C,B,B,-59.06239729807906,-144.51543221229178,1
Hispanic,18-25,C,D,57.34646054854257,A,-99.90856219478745,29.536964357673234,51.65443670510827,D,C,38.89110637004498,19.932482006874398,D,C,B,83.05020863164056,-2.13191328810818,1
Other,65+,D,D,8.171147742291941,A,132.15895213394415,164.17099286046223,1.0457553530423522,E,A,15.871350897794375,26.96349144180003,A,B,C,-55.74617377383081,-31.652390058332163,1
White,65+,D,C,204.2788440284275,E,92.94053906024924,-1.7828025734217046,-90.43353652743238,B,C,-83.63802039314166,-232.4440802065185,B,B,D,-29.719455863450467,-16.05290068916223,0
White,18-25,C,D,267.107991975636,E,183.39625923645676,-171.7294186627441,-164.3227757898942,C,A,-4.956362266066703,-243.80678163832107,B,A,D,107.48477088512381,195.8127347210841,0
Black,18-25,C,D,-55.554511787861216,D,-20.47165811256171,-121.13783570988134,298.88504618281974,D,E,-120.08293910767705,-120.38830542459706,E,A,A,159.09441965650302,82.85732142169088,0
Black,18-25,E,A,-65.5854378258233,C,68.42991265644804,-76.96960974552869,36.16682511082032,E,A,19.070584508599648,-32.70434832028057,A,D,D,-73.02834563728646,1.2589581815203148,1
Asian,26-35,E,B,41.48712079139599,A,-9.214978679263217,126.36968102207484,83.04407563846527,B,A,-13.118541876522194,-22.35596667400088,C,B,B,157.84185416103094,-3.618166115201888,0
Black,51-65,C,B,117.75800257344751,B,-166.72989007109774,116.10798533232997,118.68017049587213,A,B,81.7848779798567,84.01774104888644,B,A,B,-226.9411021216467,-141.5525021697025,1
Black,51-65,E,D,-260.465246346449,A,67.73693733281672,35.79181347886357,117.1028638676051,E,C,114.29349166096603,39.42286698453362,D,D,C,-49.15075776241023,24.620333594710537,0
Hispanic,36-50,C,B,95.66499483101194,A,160.73257694874277,-89.73847134955311,4.477540675328552,C,A,45.35325465354047,-82.37386109385044,A,E,D,-227.4819081083605,-28.741861128297625,1
White,51-65,A,A,50.50048001930673,E,78.12688837536655,48.232793979451515,-3.2786479312197643,B,A,-71.26824529375982,34.52175162338451,B,D,D,-36.84614631021159,-18.671222339697703,0
African American,26-35,A,A,-96.27526780070286,C,-46.389562432180256,131.90445558933448,-139.16790390731043,D,B,-21.93217336068779,-8.835479855128817,D,A,C,32.194317814404535,-46.43963802911434,0
African American,36-50,B,B,43.94412687084104,C,164.84018859490328,34.72271115900907,-74.38017797915471,B,C,-58.93040321880518,-34.37501256121519,E,B,B,-234.55105657961175,-74.88049703862227,0
Hispanic,36-50,E,E,-29.234355098201043,C,1.4493686967725747,28.06457222935803,-87.81041115240605,E,B,169.97882443934168,48.15523285488678,D,C,D,45.12985339531452,162.9812755266108,1
Asian,18-25,D,E,-57.12102600053518,D,-19.184099624793998,-27.337412276172934,-23.8362764174046,D,C,228.16368821187655,-24.190695527848032,A,D,A,-94.3270408664096,-188.42699440816733,0
Black,51-65,A,D,122.65172411024152,E,-146.62650743246638,-100.63125585508013,-25.846963889994274,C,B,-146.26235616441303,-87.62511387474947,D,E,D,42.697784503433304,94.80473467256398,1
Hispanic,36-50,D,B,150.35654187579607,D,-205.1609869306047,-108.88121885130806,104.07711588027556,C,D,57.1429206380332,-115.76917119441346,C,E,D,-93.43429118921668,144.03220410340404,0
Hispanic,26-35,B,C,113.36800682413637,C,43.866202570791714,-127.55195030747004,-28.33792204624438,D,B,44.14835053713657,-67.73919741170683,B,E,D,-51.92747885440683,11.819795950754791,0
Asian,51-65,D,C,229.33250261146506,C,15.323229113309322,-10.783220779105363,95.34254633118348,D,B,100.3198544234249,-16.97995356153949,A,D,D,65.9102409726438,181.82952280580676,0
Hispanic,18-25,C,C,165.79864134436647,D,-127.37048349778985,-28.668693006660384,-7.121040205955241,A,E,19.143635100228018,-59.54174800305461,D,D,C,-49.225778633594224,27.922031060337265,0
Other,65+,E,C,122.18334457488807,A,92.79477315118623,32.526182944146285,43.67745609963533,E,E,-82.35572955498999,-70.77713214051317,E,C,B,77.46192673160421,-13.388193028683858,0
Other,18-25,C,A,87.98430270069517,C,-10.190691459219408,31.93521242237512,103.36328331215192,C,D,-3.828513196909304,-184.25999846634213,E,A,B,70.44934082940455,100.0027824397425,0
African American,18-25,B,D,107.64199907166577,D,210.6183161830272,85.81151790187253,-9.557039053662256,A,B,-73.51255261020435,-90.55563361840822,B,D,D,-57.32854148394513,212.5507240413539,1
African American,18-25,C,C,-59.687248594562725,E,73.43487638216001,95.10832127261872,-29.462584820224713,C,E,141.09749747890757,-18.298106714853688,D,D,E,-77.47217788499403,118.86501132306906,0
African American,18-25,C,E,183.1565823281113,D,-13.159669845916309,106.91909785582978,104.17179593718393,C,A,50.96876764776884,-125.93643054250062,A,D,D,-208.2116472679861,-99.65450673428552,0
White,51-65,C,E,25.598006665729837,D,41.078504770888685,-47.29708165815932,-12.918600630080471,D,B,-79.1874258321839,-85.25013919399954,A,B,E,44.91608871826167,-9.403002205139604,1
Asian,51-65,A,A,3.8152878305650466,E,-64.05534690805798,86.8783434968476,51.21605329932708,A,D,-13.188238049215137,-51.00549519623887,B,E,A,11.829470848450315,67.61401037469145,0
Asian,26-35,A,C,123.12890883961254,D,9.567686727664789,-118.95190560657389,-16.48624288127931,D,D,-21.835335707251417,101.91896377436561,A,D,E,-173.82972560714677,-89.25226169159626,0
African American,18-25,A,C,-169.00586299266055,A,142.30744095901164,-53.92702510140126,0.6337193949021442,C,D,31.447905284281124,93.5826184933845,E,C,E,-62.23155280945926,83.87324645619971,1
Other,26-35,A,E,-47.69187017094441,A,-35.35022763326806,-15.201563944463544,32.920199989557865,D,E,43.137971278320755,-73.51792761720651,B,A,E,74.12628360822157,111.76818397557456,1
Asian,65+,D,C,110.55259525154032,A,-72.57311584836049,30.77812611263715,-4.414555467726039,B,D,-55.61129013818259,13.236714662434931,A,D,B,-169.54246388001494,-86.14692910502104,0
African American,36-50,C,C,-201.9442820730541,E,-193.42778773307637,102.06029640781453,-112.19079185668772,B,B,50.11443183683932,-77.70074486788458,D,B,C,-33.43110840204472,-97.63257876017842,0
Hispanic,36-50,C,A,-22.261814628538154,A,-6.4781830534518345,-21.73573293796936,120.43690546149803,D,A,2.686587736540948,178.05311739969946,D,C,D,-48.05999009935591,32.65997012430301,1
Other,36-50,A,E,110.0361595396427,A,-50.55381483641202,-138.3238223287129,242.83182650262899,E,E,143.44210544720164,-29.190909801522157,B,E,C,76.08065838870695,218.99016892890822,0
Hispanic,51-65,B,C,112.38240455630795,A,-62.306687883019706,10.567702376579929,-182.06921921545472,E,C,-72.4169691151482,-126.27023009856893,D,B,E,-11.295652246217962,136.53650166329183,0
Other,65+,E,D,-66.81393331898634,A,76.57001728812945,26.580776252437545,-54.88074628055857,C,A,65.61604070179779,-57.65835588686088,D,D,C,44.28813712433603,-95.72687120404841,0
Black,26-35,B,D,-25.123004461468657,D,-25.403575906538638,59.36022799696595,-8.667615001925574,E,A,63.78761294551536,-9.018405762116734,E,B,D,48.29300606424358,179.50610020084753,0
White,18-25,B,B,-73.90947719265101,C,-201.93583557582593,-116.41945005937409,80.87748058334249,C,A,-51.275522989112375,-8.24688691937148,A,C,D,-109.7564743495959,88.73075314453287,1
White,51-65,D,A,39.668041716792494,E,94.40908901785895,-270.8008148073261,45.89482733168221,E,B,-7.352324853229746,54.71828175014027,B,B,D,-50.909545573474745,4.859149684638435,1
Asian,65+,E,B,172.00325583732112,D,-88.30766803083591,-1.6065173070895185,-66.7247295581376,B,B,-52.953171485882955,-10.03408622691438,D,E,D,-47.59078011659241,102.51773722162096,0
Other,36-50,E,D,-66.76209898554826,D,241.2657446327695,-113.69374064487462,5.097525336054759,C,E,70.20591724862939,-1.57662365425157,B,B,B,190.74011560010194,-99.60126207530097,0
Black,18-25,E,C,149.01253122937106,E,-17.16244489226751,182.58099724694765,-105.9056198793881,B,A,98.55507721224987,59.409700908145744,B,E,C,154.526097691066,5.889255812498454,1
Black,51-65,A,D,141.4882657734221,D,-33.93491032351468,-15.471526284390777,-66.16490279183243,B,E,25.472272333675882,166.43333952059896,B,E,D,-20.6159254813932,-53.82060610239837,0
Asian,65+,A,C,236.73615253068562,B,63.99958665476303,-95.49699922290907,-153.92990902713123,C,E,-101.20093754390267,-1.4133317539904875,E,C,B,-40.597954334883475,-37.76641476086059,1
Hispanic,18-25,E,B,28.363095774871706,B,-7.26167405871974,-84.69586525375921,-108.6378469038666,C,E,-152.85673429406083,72.75391349074,B,D,D,-41.82233587430213,62.34108047164539,0
Asian,26-35,D,D,71.77006967013969,E,-21.388337087164015,93.0157575933643,106.50220774870604,D,E,-87.01852188983953,-32.910190878164194,A,D,B,81.63643027085149,-25.327549109465725,1
White,36-50,B,B,-111.05970930726919,E,4.477835285014044,24.378865087028554,-25.59122447586168,C,B,-80.15787060667512,-10.43232174027655,C,B,E,-167.98011630057096,224.56723718704535,1
Black,36-50,A,D,-8.342861607129286,E,-45.65976641545364,115.17448527401781,57.39349714235923,C,D,84.53052525296236,-17.76016080514943,A,A,A,13.48527875832203,-110.11482464236624,0
