RACE,feature_0,feature_1,feature_2,feature_3,feature_4,target
Black,35.609381412618255,-5.63107655419212,C,-74.01126640992257,-63.32209578756998,1
Asian,154.24634449521503,57.1098645511526,A,-182.0018465972143,70.75490585506331,1
Black,-57.663324790618184,-108.64568387887566,B,-168.07567641682851,43.11214931591057,0
Black,19.7845425597603,-164.49109185211233,B,155.91128842248742,-65.1983758052697,0
White,126.25820171773177,-144.03466137248023,E,-3.741925719212792,-68.89708136180465,0
Asian,-67.59738387793782,-130.00357118756568,A,77.31350289013986,15.097692262125042,0
African American,89.62664284470357,-20.067686351208955,D,63.333367226521666,78.04456355366077,0
Black,-48.431290342883045,179.80042637359452,B,107.64989453436293,108.48272366405725,1
Asian,165.18901652935597,96.62053293694204,B,28.84219820597637,-54.03182516724616,1
Hispanic,-140.4006442617076,113.9458917425906,E,37.370712780265094,-7.373730585570098,0
Black,87.57052145757012,162.37807974408344,B,-46.4315788011119,-53.315688037550444,1
Other,34.30929428485673,1.0766051762925375,A,-67.80909181101899,24.89801231187292,1
White,-15.973512960036246,-23.774328401249672,E,38.40752368867962,22.66999200885944,0
White,-117.41605793086902,-19.361551672544977,C,-2.1391957703997893,-6.499963967547037,1
Other,-69.91772922978699,-79.09037082844964,C,116.02827778913831,53.671185016778324,1
Hispanic,-19.442966936545883,-296.1673394232041,A,42.94509826323212,39.881601087634294,1
Asian,-32.18704015415262,-104.49200999699654,D,93.66790189811219,125.33334627385466,1
White,-14.812992051960915,-104.48068214779566,D,28.799545266465927,-278.4473337243768,1
Asian,-106.21995805654896,-31.200431343383684,E,180.2938100161939,279.29062902949295,0
Black,10.405169468028042,-17.43221557286107,B,92.02473088327326,81.72141316995925,0
Other,96.08936420185931,128.22292463996604,E,-25.9198271277944,-276.5700840158296,1
Other,11.923336408856775,-219.85097021428112,A,-42.25248086661881,50.92961220071971,0
African American,28.3845791574587,-3.923972235807626,A,-104.24859671996064,-62.076797001698324,1
African American,-128.71537649274495,41.48149022214722,E,-81.60910151068886,13.755496510930437,1
Hispanic,266.38341430207635,-113.96464087464251,A,-107.70719160239994,97.47199960118117,1
White,-28.15746571899463,5.862218597649323,B,146.19592434616038,159.10374176797794,0
Asian,-43.93270492569684,99.77233452912915,B,105.93133949266411,-87.16512338750933,1
African American,-41.34702320314251,-65.10792149322049,A,53.11844918004176,-12.11217134647766,1
Hispanic,195.97459767313302,178.44857112323558,E,40.688380485399165,-5.692507438907351,1
Other,-70.98101222047913,-83.26387494756503,B,-58.28769497680604,-109.85893259072346,1
White,-12.046412263986754,-210.4779014132135,A,80.74566072413218,155.69027317252372,0
White,-20.832999727898525,-38.388539433719664,D,-33.21957586897377,167.47602732416797,1
Black,-32.000281709583376,-119.09274586515366,C,-99.31095038054082,41.042856115602085,0
Black,-108.1132744749318,-77.75249385551433,B,-167.96791634331277,-57.41389777814491,1
White,80.1793009173237,-99.09584098358683,D,46.68391405133988,165.2885871592033,1
Asian,58.68558395631487,61.89220225421504,C,87.72479348110576,21.94883498962481,0
Hispanic,130.26130708423938,-83.8551514402201,C,37.99443454178439,-31.8245982682411,1
White,65.21154003810305,-56.90285892759125,E,-113.70168685649966,68.24367100898426,1
Black,9.36720717956633,-43.935488396781,E,43.17138903652538,41.31919811816876,1
Other,58.71751413754628,23.54031403598462,A,-185.63536833861687,59.9355470253375,0
Black,18.606746873761626,30.303572781517264,D,86.12647467842842,-175.02847509137158,0
Asian,73.24337250958443,75.76696787003425,A,-52.492674049628526,28.80828291978215,1
Asian,13.985320880673315,8.091080902886171,A,46.2004958992986,54.2184469015912,1
Other,116.01153843852765,1.2070113162397733,A,-110.72340621893424,-144.02536087436434,1
Hispanic,-141.41154523724188,26.04953815050498,C,-3.401769131899637,-22.502592358905698,0
White,93.49021054345496,-144.95650884499412,E,11.048670660041106,153.60127229127832,0
Hispanic,-141.00899894226177,60.967450959521074,B,-107.65004519986428,151.44594604669447,1
Black,75.80971235238437,-31.65201165614603,D,-24.024070779552787,188.42512669779518,0
African American,4.96211955319826,88.67086913716585,B,43.40628737567201,-50.02153201734956,0
African American,-240.18357672350638,153.25785277986955,D,27.066273018096986,-31.803883713105392,1
African American,-28.790458034446896,-193.59489736414835,D,104.75612488405113,7.522141254993827,0
White,16.224979628293802,-150.35737423376924,E,80.98384096798829,81.5796996861686,0
Other,79.46295861671399,35.437104668207525,D,47.077347488326645,-12.286027747653597,0
African American,230.38487566000185,105.62373161974368,D,42.153019691555656,-24.843034426991093,0
Asian,112.58507805763196,38.86150758714299,E,18.955148955207086,53.18493024813481,0
Hispanic,139.98908717487467,-98.8273117901235,A,-29.747644055979578,264.0060682054707,1
Asian,-58.540618699648704,69.19901136006271,A,-80.9755465754759,115.95214178663431,0
Other,-89.91161191620817,84.7277757639876,E,120.2637121148006,24.547396949814797,0
White,14.468820708379893,4.49241721585157,B,-92.89740549543185,107.63211518753037,1
Hispanic,-73.70405163770809,56.26655471938693,C,152.66800775961394,5.522698406845545,1
Asian,-72.11985334315207,16.17623838511985,D,-203.28621544261568,-40.347029696983036,1
Hispanic,-127.4842754565834,-152.4383624718196,C,40.13361960127567,-3.166013119805781,0
White,167.04600409772368,-71.41691139603007,E,-123.58140610900537,6.980536265757434,0
Hispanic,16.62756130132279,-139.4838043487008,D,103.57124309450134,173.86904577448166,0
Asian,-57.1991543351911,-29.06179165759682,D,-159.68372693008303,53.217132438966196,0
Asian,-37.24771250771482,-31.627159762016184,C,-127.34460748940005,-98.70964065444545,1
Hispanic,39.60466461925865,-26.46013546414205,A,-110.73723211930397,-90.07400484288,0
Hispanic,-35.537402408594666,127.92913881942323,B,-194.04607186502113,-146.67037793764226,0
Asian,-23.700767660055526,-37.40177580669914,E,-41.14072606358122,-16.295215226403883,1
White,23.521522676142254,18.273400105069427,A,-99.95559695603076,-26.879190135081497,1
Black,74.64662526892246,8.327694591518524,B,-21.809350533599826,-112.3713168840125,0
Asian,-269.6446917680618,70.916684617807,D,-67.81837017912395,-72.58976802349069,1
African American,-291.42255156744454,-45.87715904305813,D,76.59863188288797,31.45801621597138,1
African American,0.34082856594406097,-162.3971900232624,A,109.04412255681228,-13.290003415598786,1
White,99.64996057770753,-147.63671610744237,B,-161.97402929279625,-36.19079964748627,1
White,-95.63087370204292,227.26599350829534,C,39.51927125915968,106.13356593927814,0
Asian,22.132791966377127,-34.31856829808937,E,84.51887410930298,-100.58431842761173,0
African American,86.78603883167398,-3.231619667334202,C,65.92021189709762,4.125200739999904,1
Asian,2.2814129390642917,-176.40995944332786,C,-22.185923447136677,40.5359291743017,0
Asian,-25.21227705109223,-188.0822596512746,D,167.88319597020063,46.62208184533415,1
Black,51.78137487803295,19.01337310765824,A,-21.713178845375996,204.01543964971484,1
Black,102.17006008690703,-18.07295792557424,A,82.26849032281446,-30.7540645506715,1
Other,43.11280167411918,-88.02137533181808,A,-111.94799771294485,-176.89675873119995,1
Asian,39.61881416302144,-12.124067304991689,A,153.89566557605752,25.716394021486728,1
Asian,34.14502644769583,142.1087950000958,B,127.68500271920342,-149.80984387241554,0
Other,245.43285101103382,-82.3406868694333,D,-145.71285105083476,-253.18576823232496,1
Other,-76.32763364354891,53.320317883362435,A,-3.468663473828922,-36.35081570738043,0
Other,42.17722472332721,82.62961857278506,C,-189.25315645712533,41.43091890030128,1
Hispanic,-56.02420616456701,143.20990427019927,B,164.72552527185974,77.17899251616474,1
African American,-92.59422885797393,-55.22706695720498,C,-93.0841927498427,48.890583418121686,0
Asian,7.569214017634458,-94.50937114551499,A,92.14201422031513,-18.083255953035046,0
Asian,-2.317499921783858,-204.27161816966546,A,-50.53309523363809,90.14226868332452,1
Other,-72.83030986535796,75.87581562859592,A,121.6783515413393,-183.09281323880552,0
Other,-45.97853673102377,-37.55053063734641,D,-115.45631941660363,-28.586778606487336,1
Asian,84.62461769432791,-44.67439230753204,C,-50.2785558106638,-54.95600671256139,1
Other,117.54243860660422,-41.209655046985375,B,40.82256875493894,246.4669305176356,1
Hispanic,-44.11581180700541,71.31391587812709,D,25.39727197968567,37.38176974813878,1
Black,-106.3626623672715,-50.555284569540014,E,72.22364841406997,-155.4176892501626,0
Black,-120.04804854261411,34.29667535046709,E,-78.03803462252603,240.40207864080946,0
Other,-25.94386935606326,186.28908285059757,B,79.36778208383433,21.016449460212968,0
Black,-282.23409159948613,35.65585067893761,D,62.45712406034598,-140.86153393193942,1
Other,-72.3860458034358,87.391990775063,D,11.945788203246442,-86.94683964232797,0
Black,-53.75611343104729,127.67382527028678,B,-17.449543841199652,146.85517656123486,1
Other,-137.70817881364835,-97.43609108070888,C,-99.30725680029917,72.84718231757279,0
White,-40.37390970844827,66.42880301243603,C,-55.881400784674575,136.84739235692464,1
Hispanic,67.95195597954535,-83.49851398911194,D,-18.545945638803328,1.3510177422818386,0
Other,60.332255556082394,4.352927553854218,D,90.54899502040038,131.57973196021166,0
Other,16.110101180752785,-188.1997279112284,E,18.399964005811277,-6.2349216537912975,1
Other,40.37564899163531,54.49274656313668,D,-19.612178181946195,-57.26945534881551,1
Other,78.12228664824181,12.747813266684426,A,66.89409234688074,-294.2939908079274,1
Asian,-44.770911915090956,34.02704840405492,E,-60.6970635468316,58.201643792547905,0
Other,37.44217843544925,123.52633322576861,D,37.18487578538518,-96.2985582250812,0
Other,67.67592277199851,-47.48331593960326,B,-48.75684486568204,52.86388038885399,0
Other,-59.46599358885252,-26.48627376704375,C,-22.53096457566448,134.8867325635336,1
Hispanic,18.80435145103752,4.68398910313644,E,-133.60490314678597,-120.57140124588628,1
Asian,-180.63770525657526,82.05985249609891,E,91.76639164288346,-104.65774213931844,1
Hispanic,72.74641119321839,188.83158908944742,C,58.37273493778403,30.555561893786333,1
Asian,-31.61613079411085,129.74143846420748,C,55.645213976277134,55.348145031500906,0
African American,-107.24175087215167,-7.8546410416290335,E,-186.40935622771116,-98.93625908318549,1
Black,-80.52031926841615,22.520131824311942,D,63.63686305236658,38.268092358112625,0
Black,39.08542430266648,-9.04593959469129,A,-13.172684976291324,-76.87567990314633,0
Black,-4.0275725545551095,78.07359735463123,C,-111.90181581681529,43.95401352195393,0
Asian,78.6766533847222,-11.08530780411963,C,109.8935653836848,-143.9460257645663,1
African American,59.3791770402683,-15.94036109462241,E,77.57257985369993,-169.65565955043084,1
Black,-96.45544412701945,-29.676517525843852,C,-26.51020682704935,-28.80821549693015,1
African American,-133.69636338171298,27.385740842038654,C,-225.0360654711278,60.51345017237383,1
Other,74.11883979740821,51.40011947089464,E,-48.011078923390485,-82.83640591177087,1
Other,-84.15005890903866,-116.99245743874923,C,-57.94280777031675,56.38451001494511,1
Black,-181.19872145003936,-132.67824079220324,E,93.5939812177246,-91.37116597792034,0
African American,-178.66916952600843,-46.7812216562804,B,121.984224861532,-180.6368941113043,0
White,-168.32360545747733,-49.224345019686886,A,134.9494974757951,-82.30634400643571,0
Other,36.85882957951816,-54.9239252711721,C,10.45340208871476,9.195914891138358,1
White,44.675168513846856,-14.146940143774547,B,-32.69252507087522,-25.286339076420607,0
Other,92.9953846145448,-127.63607734774772,D,120.10858532041513,125.83889779018071,0
African American,-142.48515418351283,108.91409908775962,A,-101.05568437281956,1.6441709142093812,0
Asian,-219.3012833618479,-88.58408966326694,D,-36.34016318853635,35.985259301998354,0
Black,44.94196283916407,3.9668554033856855,B,-153.48679969967742,-129.37561817097986,0
African American,140.14989345803468,172.5550681562843,E,179.57173184129996,-38.534259776822246,1
Hispanic,209.99560627417546,99.25051699773823,B,66.25954861577253,53.622617037435774,1
Black,52.14282347228206,-48.657261595526734,B,140.95737064858795,14.087405820653814,1
Other,-29.988558869016835,17.026983808980898,B,37.01878101569763,59.008109750353995,0
White,-4.952162504038507,-39.404509499263305,D,-33.09763222120764,-9.657910048107285,1
Hispanic,111.95858509406065,159.40545134680636,E,81.23277465987594,3.2349287849629658,1
Other,-43.003936344843545,33.896593301688945,D,-105.50171309801951,15.769038865465939,0
Hispanic,83.13130982852928,-2.8009990010027686,B,174.374440329685,-116.94206832226453,1
Black,124.72439858681201,-230.874310360324,B,77.7935999970541,43.54712703688761,0
Other,-111.07033408589481,113.57033760137374,A,-92.84758281913875,-68.43109844733907,1
African American,-18.529701721000627,-59.33389235293113,D,-7.60178904441081,69.32508327274182,0
Hispanic,236.97101229779994,150.58250965718614,D,-52.60311603225889,296.27644765891364,1
Black,-107.57788183836973,226.8386672638848,D,-120.10987873554177,86.1482799663235,1
Asian,230.56324662202678,80.33828764706222,A,-44.55364045690567,-27.074941931624853,1
Black,-38.85876893444772,-10.444246211994749,A,-55.817911073023495,29.56443289804237,1
White,34.737265741592246,-44.35979007447858,C,-0.825807317988557,-39.36854295505892,1
Hispanic,-70.11803149367032,-89.07178228814517,D,-15.953834235696071,54.999304055593626,1
Hispanic,91.25248472650772,-175.19952414950254,B,148.56808399245367,-153.34380854453872,1
Black,153.56412504549382,4.218052183421659,A,-23.824486235420114,-1.9556231977244976,1
Black,139.99067747400852,-166.2310253781448,C,162.18870861846247,230.63179638354305,1
Black,-94.09466666347575,-101.36749604894145,C,124.00532790553073,38.645932322298805,1
Black,-122.7940946294038,-20.459287936396716,C,-62.19563597098647,-24.637734074761095,1
Other,-37.49396705394714,76.59360825871629,D,29.809399588110608,-97.60778454314635,1
Black,-75.61645799363119,-25.614866347135973,A,233.06776632809104,45.197408753501875,0
Other,153.53389835742593,-56.464771227053625,B,50.30398907456186,154.7277394649845,0
African American,-105.46083759821947,-2.1891593287714404,E,-166.1133677405618,-14.123915969059182,1
Black,-12.424131696990225,87.33583819228231,C,177.49279278006944,-150.44581307767214,0
African American,171.52558280606542,-82.77260045480296,B,-164.66755730463674,115.66719608290353,0
Other,25.28356682939728,202.40781552140504,E,51.55152491342774,-44.23591738429943,1
Hispanic,-45.49232055248928,-189.18014617179767,D,-194.38189578696176,213.90107191348613,1
White,6.68998716078259,137.4573681814139,A,110.24590558690966,-98.01204239251179,1
African American,104.36381405684432,-32.95182921820613,B,160.1087175127563,-6.330580932164405,0
White,79.37091533824413,-152.3047655645432,C,-63.23785350084245,13.868965375732564,1
Asian,-90.25352867757361,-144.05493350484412,E,-65.1106004812833,-131.26176062266785,1
Hispanic,-39.659812595571836,-83.6248022627076,C,126.3179564376093,-47.57884205990419,1
White,-33.76134920387656,12.329431179086908,D,125.97301120837197,123.77899492057986,0
Black,-76.64912011035815,80.18583318191442,A,-154.84880706031166,-202.28079029559174,1
Other,-95.64255240991028,-206.74059330127963,A,153.7427460902253,23.81344118390776,0
African American,173.314238757863,117.53824687532762,C,-0.6799582336338726,-36.98831475571015,0
White,-72.51028006398941,-47.92224828053978,B,-20.43787918326346,-199.97707357023472,0
African American,-137.05033768413816,24.437594829151124,C,36.383149923217886,-9.105861831963809,1
White,-7.387584325745644,1.2663444272888489,E,88.44079044543773,-76.82435559121726,0
Other,-159.75188738661953,25.890527863916063,E,-20.946467162499218,-115.84679739418074,0
Hispanic,-94.13264053279524,-175.39221968419037,A,47.4974957133582,25.179164707184476,0
Asian,17.752893960616984,-69.42391319271174,A,-22.65402790255409,23.573173145108157,1
White,29.00095868462787,55.194511167558346,E,138.4410688893123,31.429800500272304,1
Asian,-94.61458761372174,-46.458937782903945,B,133.2604270918975,114.23953458044411,0
Black,-60.921541716354334,12.849751457320375,C,-238.5946723544536,231.31538883884542,1
Asian,-59.31346055169758,10.230291113595609,C,-112.48679795275653,-153.08521912299616,1
Other,34.40864728323441,-8.750969462173499,D,-3.00960758707219,-15.388442217984835,0
Other,23.652117643368296,17.028564886945848,B,-124.03160719767305,-11.086785609903577,1
Asian,-11.069093201171123,37.52127341062294,E,-90.98515155803126,48.78662532160972,1
Asian,123.76786677960607,-68.8768175478296,B,9.146566318446228,-59.81108550402936,1
Other,23.45168884862912,69.79840941833649,E,-29.461166835081702,16.23080101840008,1
Asian,25.77450268029426,-51.825728986882915,A,81.33945112507284,34.3555432857817,0
African American,-48.87513824172789,14.712741419062977,C,-69.00770980584778,-72.54103720934123,1
Other,-20.721958876059823,34.42470570115727,C,38.88224567907801,82.14793654779285,1
Other,-133.7758619353435,-32.747291308366265,D,107.87861677695874,67.90131311157562,1
African American,113.08880477478036,59.92802667995621,B,-30.573688095434274,-37.396724706145136,1
Other,-123.52217499664782,57.33406551249731,B,-75.60967917379602,15.341529457544858,0
Hispanic,-118.98980044050775,73.56306136401008,A,-85.55571033626322,3.6241536634539724,1
White,130.161148911005,-58.08322071124622,C,71.98677178659658,-8.664756404666173,0
African American,107.10477014725251,-65.43013734840784,C,110.95628822101966,29.611833081290186,1
Other,-188.39917077711013,6.473714365044566,E,-46.5042800889372,-27.64921447623111,0
Asian,-213.3291671171011,130.86037530470384,D,-32.97025611236655,-114.92201188644242,1
Asian,-133.70492535913016,-27.909540274265943,A,-73.29385050376513,37.13775098120931,0
Black,21.625219132838485,47.4810456847202,C,33.95819911052812,-37.4399672186936,1
African American,82.04932100297448,89.79228812943663,A,117.59770695276141,61.02005258277971,0
Hispanic,195.97998366897193,45.186115483415286,E,6.229352730958803,78.93071689131997,1
Black,50.728704406705006,80.91327088493911,C,35.256060624385135,115.41380115561108,1
Black,65.79836234578565,9.555169765779759,B,-2.6389239319039377,-29.340873951229167,0
African American,-40.62056977492396,77.53810659696192,A,82.54763371775852,93.0375346788075,0
African American,-203.95694737143936,18.351232653995183,E,41.4616025400838,85.14233744904422,0
Hispanic,-35.9165882796831,-61.13637754543932,C,-3.98745016461965,24.21069375866509,0
Hispanic,49.84422517956189,68.26388526652393,C,-308.84311795660994,101.42062175196112,0
Other,-46.859689662831755,5.134819845030116,D,-162.8991659546729,171.65295660288044,1
Asian,175.94320570346463,-177.60061793206515,D,29.747683265524337,-64.41623915415443,0
African American,-41.67857852693535,-117.05958287998112,B,5.395100264102891,74.79864565199676,0
Hispanic,32.22262902122461,202.03722638684138,B,-90.4592014762365,19.719549166241585,1
Hispanic,-337.4612945783007,84.64984719050483,B,-43.626574836286196,-40.912677639837334,0
Hispanic,-79.18341735662999,-189.15125995332076,D,60.76825681499114,101.74513434445973,0
Asian,63.8852768629376,79.4913893699499,E,119.72969725926659,-133.2056173593907,1
African American,21.62072220673675,50.57472075343554,C,54.71759961029726,-127.1783428108821,1
Hispanic,-34.73861502513019,-94.9136982084472,B,151.17100439559331,-74.30693176817837,0
Black,103.39239028070905,-68.01294796040413,B,-42.50236325745168,-6.256227138522756,1
Hispanic,27.02684529759579,-184.6086630121693,D,81.38440845085887,64.0427100095475,1
Asian,-135.7564991657989,11.148064369373479,B,-222.04308603353496,-25.213674528357927,0
White,-187.8272009030378,38.28425657098313,E,-114.17072595162287,-28.09587857213663,1
African American,113.8251065081636,-24.758109071757932,C,137.4545396451759,-23.347280840295564,0
White,-261.7607771596646,67.9819913150157,B,-149.20639720258325,-14.493431114890418,1
African American,9.15156933716299,60.23503852275006,D,-79.67480714290045,122.36771204650063,1
Hispanic,-141.05199688864235,-84.77771375685292,B,-196.65369859767097,-10.082263123092911,1
Asian,17.280774799577223,-71.36685479927414,A,-167.70060667244812,100.84860885798777,1
White,-38.61271255925631,-6.459566557976125,C,-3.6744636074922523,-107.72139895514748,1
Asian,65.49518744275676,-112.34357618526249,A,49.2161968038112,53.85672301824962,1
Hispanic,-28.201134930360595,85.47372563777309,E,-146.56450213509032,5.613387749281008,1
White,-45.46427349876879,2.5806052076222747,B,173.06071754167337,97.09703524548324,0
Asian,137.45583495921343,-22.811903057760702,E,84.02375503126912,-31.532208759225938,1
Black,72.29251395712846,-107.11799031366675,B,107.72342632833565,67.25193706373314,0
African American,-9.579522124152962,-14.387001290022111,C,-120.94539910570519,39.357413446683495,1
Hispanic,48.42986646064457,62.441370679081466,E,87.58621140457501,-50.948583807096206,0
White,-169.16421687050664,31.26683673422473,C,-42.72928197129016,95.56535062102033,0
Other,9.883445477163468,-16.55984403777683,A,24.69926042199452,-37.58562832215817,0
African American,76.75304952247122,138.58116843592472,C,229.33657776099778,137.97154281217917,1
Other,86.89841658985998,24.41250965189658,B,9.641496156179045,-82.29989911358936,1
Black,-164.6497302228229,-92.59826744093304,B,-41.47688710038609,-58.00902058280525,1
African American,-103.21374447170048,-11.756415469006082,B,-113.64543864078355,-45.7333551585212,1
Hispanic,-65.90053225858355,30.56952515169613,B,96.90119611040856,49.06238270524591,0
Black,70.37177590927064,81.563485727506,D,164.74057478820524,-90.8604295614571,1
African American,-106.36498419800895,-183.27516448493176,C,-83.1217060455644,17.056008034123696,1
African American,280.6723735939686,-126.07229698723957,A,89.95019577168094,240.36712768736632,0
White,145.09591059505382,-186.48409506653257,D,-150.49047260762646,166.25831194245592,0
Hispanic,-114.46358068709506,-41.49252951201711,C,-68.23504596069965,87.43606424918451,0
African American,-71.24114743982723,-174.76470378714873,E,-28.254996530771887,-66.66329723407087,0
Other,52.18423199502521,15.697538796302446,B,1.2271534788158982,-95.20503584955786,1
Asian,3.9006509398824414,-116.9828369505056,B,85.33329314883619,-81.34028121439633,1
Other,76.55935613423972,-51.465261468033574,E,-14.176581814607319,5.711467279902038,1
Asian,-57.35666190172929,124.61803017570938,D,0.9582943416925939,-53.86909847480044,1
Asian,-42.64143537817065,-18.76364885778214,E,40.94122622116402,-4.0644257462137325,1
Asian,-17.57699203649334,-13.136559977727147,D,-40.03281321636525,-81.05770704137421,0
Other,-254.25027060852247,69.05760172613273,A,29.946649657402467,70.04529556593317,1
Hispanic,148.85728347208354,0.23228691168943882,E,-38.97960412329509,-42.065370352190676,1
African American,-161.47074238280445,13.174032768030496,D,40.40032288174213,65.49135874718841,0
African American,38.72311553455666,-34.23103264833163,E,-1.817877052276681,174.91869264455786,1
Asian,-64.71963069511328,140.79367663470688,D,-71.47550890418685,25.369931393538902,1
Hispanic,-81.30810373884812,-76.78084926932398,A,51.59854630331666,102.1606352621698,1
White,-83.8427142004972,-179.5370846183625,D,-126.78363754745672,-4.743033595978761,0
Other,-13.04845225380655,31.132602727855417,B,-170.3987342379478,-74.76825141180939,0
White,38.389142768174786,107.01754846178935,D,39.280668038310765,6.273427783883776,1
Hispanic,-26.207048331402845,-160.76734351684811,A,-29.362414896535117,-78.38000358250133,0
Black,-53.968936174911974,32.31763671739279,A,17.4467023078341,38.86822952881225,1
Black,23.35896609610772,78.4127535935157,A,203.26692021422957,-99.80212978138658,0
Black,-14.665968724908504,-65.16447694028803,A,88.64858651413478,89.68908861407539,0
Asian,-108.55561410012653,93.22596458445437,A,-136.08622769607646,-35.73493677684684,0
Hispanic,-51.66545436379407,-101.19808862008877,A,88.23927223024675,43.868614864381364,0
Hispanic,-139.7681179439633,35.6232868690038,C,-7.098611137647561,-55.303202636350676,1
Hispanic,25.84823328723503,-50.55618147374554,A,-32.4404136617666,-90.83873759981668,1
Hispanic,11.343799434686645,101.60542994293122,A,-41.54863831536034,-90.54381336721264,1
Asian,-107.60862281910488,-45.05243841148247,D,226.3202839622215,-230.40406654229542,0
Black,-3.49795903793913,34.22071915131898,C,120.51494898945016,-115.33753085562762,1
Other,-2.0505361322270192,126.69761725334348,E,48.35329592511975,3.910128285178016,0
Hispanic,-6.949183016560719,34.634100552797946,D,-1.8681546252963095,23.564534305058054,0
African American,-109.4165397385917,-40.40769360083946,E,-53.50937231360524,46.851673927611806,0
Asian,-102.67229551225445,-83.38998017648808,E,-6.305120799070058,190.17490999447685,0
White,54.335481449490494,100.37776195655157,E,-130.4299519015945,145.9935898276661,1
Hispanic,-170.5622655430188,161.5535638567999,E,33.534013376031815,-47.739772419885874,0
Other,133.17238176901628,20.954357312224122,B,-88.19400315679455,44.839754350791424,0
African American,-35.1507548246649,210.88896113147254,D,-31.99082657701976,-127.98708116479827,0
Hispanic,93.80353650358516,145.98476740701832,B,144.27316893494978,-91.09968502229925,1
Black,-109.44562921561204,-185.34975102819712,E,-83.47941713180256,-41.31333266180532,1
Other,99.94623396733829,91.51483573102414,C,86.27317588948074,47.9672671860472,0
Hispanic,-28.626857776260618,222.30679308488797,A,-38.71094853407049,39.103522974937626,1
White,67.43533931617492,-133.57118190329132,E,60.810222712915326,-186.93543744428925,0
African American,-4.471253095302285,-51.31802459503123,B,-84.94454771686152,7.507200602842151,1
Asian,19.21432223921179,183.45657789146287,C,8.522128165422947,95.7872717436764,0
White,122.67198073902934,60.30239367571728,C,35.17389246683102,-135.79836596834295,1
African American,-55.19977461040483,113.22666575896186,D,-0.7189288764242299,-106.65523219092918,0
Other,-35.900551254217646,-126.81332953821507,D,-49.19776677668256,27.49082994466057,1
Hispanic,55.92367727780436,146.71203330107843,D,-27.829462817231725,-51.91876308335826,1
Black,-76.21324262309217,10.17371768564972,A,72.87207894595656,116.09390184398652,0
Hispanic,-118.15107120807704,-65.9962432052405,B,-54.41311002030914,-194.84545263432696,0
Other,-71.49942409960396,124.00931585021384,B,-92.40431040676495,-26.706737562820955,0
White,-13.883651945706916,-11.500362324550833,E,-140.27074096467365,-4.2788898579058,1
White,-214.6651901922264,-98.89582916160661,D,-111.72697073363906,-86.45703781052465,0
Asian,-101.53200160080891,67.57204189868496,D,65.3989747267617,-69.93555494164929,0
White,-1.184832481743996,-202.1202803446985,D,163.19817351313785,-8.518382126360807,1
Other,-89.61033286190431,-19.528743019151936,C,111.11081584140983,-83.05552743934379,0
African American,104.26243180738106,13.212320589272581,E,-49.844901054641284,138.4840413596685,1
African American,-33.520288324891936,10.37021046334664,D,-53.5622489260773,-51.2708503154135,1
Asian,-67.82728738811369,25.284164638625,E,-118.44632719208347,-34.18384154759485,0
Hispanic,46.437806836825565,-42.88222199941415,B,170.47635481606966,-74.6555221647219,0
Asian,-16.615247293371326,-72.66484053048924,E,66.38499244724738,-99.4830237724744,0
African American,-101.05645167914608,31.999269227196102,D,39.09078081163406,5.599706399350475,1
Other,127.12788904369523,167.26432659297092,B,-103.56054996628517,35.53580668126102,0
Hispanic,87.02889839353809,190.29534263341264,B,205.96906592516984,151.12759663063372,1
White,-27.708410315436915,-299.20604947549305,E,-16.662939386984483,-27.146232770932034,1
Asian,103.25741020660845,-16.950839427757145,E,-139.72029650834097,-15.86344057453035,0
Hispanic,84.32568820042786,-114.69650578526014,B,4.051930904322503,-53.9488158898926,0
Black,-159.53716604349603,-115.7980741051179,D,-8.418784572357643,-23.784274607665388,0
African American,-76.21860238276209,-10.376894834769494,C,-59.43033090933518,-8.639177954879427,0
Black,4.675437064829337,11.332571521045843,B,46.411064675808014,85.59424230015378,0
Asian,24.444052427836528,-173.67407644415664,A,183.52537993060145,215.5936212496785,1
White,102.21423341299625,157.10675949834047,A,-23.809858450967408,31.85097978900747,0
Hispanic,-100.07942678206913,40.35187878673819,D,-102.63940134410431,-42.052249448520605,1
Asian,-84.49694308481018,-48.50614653174877,A,-167.09848249820624,39.60778022590212,0
Asian,14.42252543702952,44.31595607527869,A,-144.70685615082684,2.629326057703091,0
White,155.91696642485397,-18.95944663996226,B,-34.685720835194466,7.786280053428288,0
Hispanic,87.58860982290804,-128.23172480825994,D,104.98230895298089,17.428390489993177,0
African American,-194.18736270788855,-40.861024559361816,A,-57.34651520642888,79.13510835035254,0
White,129.08163825305186,220.23966329387207,D,5.524090514882503,31.798766883540768,0
White,159.21592135607153,64.60736838126257,D,123.5074264801119,95.55646619813352,1
African American,-84.69323003812453,115.12879690685054,B,-89.88655513925163,-52.61067650013778,1
Hispanic,207.87061074576084,107.17306246039509,B,3.6297830373863054,-89.93640446904544,0
Black,-189.0680796831056,-3.377471484381061,E,-116.206637199214,-12.523271006166972,0
White,73.73883755542776,175.41015742005052,E,-33.9129385189266,26.465168083772944,1
Black,-29.57925753356831,123.83746754602254,C,-131.30178444881403,43.06580314395478,1
Asian,42.94663043033827,-217.2080794777927,B,29.545905150235985,0.8341041706383383,0
Hispanic,-128.924460979909,62.743806670944934,B,127.36378652149418,18.382085751703684,1
