age,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
33,36-50,C,56.59200757017659,B,B,-180.8409934701118,B,113.72804331529171,E,1
87,18-25,A,-94.1509822502909,A,D,1.0884490107978924,D,166.6695951075083,C,1
23,18-25,E,188.12842085849127,A,B,94.15464367843617,D,-69.70307806749226,A,0
19,51-65,A,144.10275836633937,B,C,-40.73824341918569,D,-4.322730241827114,C,1
18,51-65,A,-105.84658173383681,E,B,95.56355618659548,A,-51.21945086475952,A,1
76,18-25,B,32.71755272528986,C,E,86.02251534477044,D,-141.54917180087406,B,0
48,26-35,B,-81.53064568875742,D,A,39.294711511073764,A,27.888867561765483,D,1
85,36-50,A,54.47175596432883,B,C,110.67164535058744,C,-44.081645035272594,B,1
91,65+,E,-13.921050499682927,B,B,85.59568352282567,D,-17.383980660785912,C,0
22,65+,E,-63.64561906416198,E,E,-10.414027050581774,B,-79.92108966244201,B,1
28,36-50,D,-194.7079940240668,B,C,-154.74227646351179,A,29.36316937516803,A,1
78,36-50,C,3.1711179093567363,C,C,-21.108534215626847,A,1.7175381432941161,B,1
49,51-65,E,-47.41424150553019,A,A,71.17145686803778,D,104.11643125063583,E,0
42,51-65,C,-83.07983084551452,C,A,-232.0263451420642,A,23.172372875067126,C,0
42,26-35,A,-109.09812207373248,D,E,42.6519900733374,B,126.79041332831287,C,0
68,26-35,B,155.01964324622827,D,B,-177.25347387089016,E,-8.800327793951409,C,1
84,36-50,C,12.998973410023043,A,E,56.8411782024265,B,-66.41101820948937,A,1
80,65+,C,-87.8118696076007,A,C,54.72583000699014,A,65.00531120357871,B,1
20,18-25,E,26.9112677831542,A,E,24.68833514285237,C,79.0445081324711,B,1
75,18-25,D,-8.608659235655852,D,E,15.77896125911715,E,-50.84544473644631,A,0
59,36-50,C,88.60010127112285,E,D,-170.9720319378267,C,-14.580026107325494,E,1
21,18-25,C,161.53729446917902,D,D,-41.55750238728261,A,-28.90686315452195,E,0
51,36-50,C,-186.54184064875037,B,D,37.39934245868672,E,18.01160905892893,B,1
44,26-35,B,72.49050189261257,E,B,-13.790445961986252,A,-96.85374364068426,E,1
69,26-35,E,-20.557843349153416,B,C,-40.4947432813005,D,-74.26894857133067,C,0
41,51-65,A,166.16310574049825,B,C,34.22136123859908,E,5.759067167576858,D,0
59,26-35,D,-32.91879890779368,C,B,-91.44403874172808,E,243.49368985749246,A,1
88,36-50,C,178.3438840350397,E,D,50.23143972890101,B,139.87253247436283,E,0
20,26-35,B,-11.312097046066942,E,B,-29.364312873924884,A,0.44112354705867435,B,0
36,18-25,C,243.96634110974017,C,A,-34.36058124037565,B,60.14551370655683,C,0
91,26-35,D,-46.07206750540331,D,D,61.51115708927638,C,-147.66880727547843,E,1
41,36-50,E,-83.06659295561067,D,D,33.327620099410076,E,-50.44998606995279,A,0
38,65+,D,39.34679936815655,E,E,-37.51612570728677,C,-167.0002331117379,E,0
65,36-50,E,-104.11387562298475,B,B,-31.637887794294812,B,80.30629918359591,D,0
31,26-35,C,80.80181991444915,D,D,-147.37219945429354,E,56.928258031628445,E,0
51,18-25,E,84.81890667412692,A,B,130.31926533769695,B,136.98231331841774,B,1
91,26-35,A,-75.41123581785153,D,A,125.63431058525371,D,61.172231034141454,B,1
83,18-25,D,134.2085549078014,C,E,58.52475299466023,D,4.527638407070424,E,0
54,51-65,D,77.10817690422441,A,B,103.61143325323567,C,-136.36296258968272,C,0
38,36-50,C,85.07484893622957,A,D,-191.27567895513315,C,-66.58625221242379,A,0
56,65+,E,-107.89781695663937,E,B,-138.79096944829385,C,-46.76883748375541,C,1
80,18-25,E,-0.710248845011627,C,A,89.7651614557414,A,-142.57589193596223,D,1
50,36-50,B,56.52829539152046,D,B,-78.17824581519682,E,119.96836444806,D,0
26,65+,B,322.4836543676193,D,B,-47.7001357637861,D,-25.738109783019098,B,0
54,36-50,E,67.56103896765106,D,D,-78.11653768642798,B,-94.30721122487182,A,0
52,65+,E,-150.74803646046263,B,B,-66.42741041115178,A,80.65894279169487,D,1
32,51-65,E,-196.57079696102642,A,E,-84.79675107063177,D,-81.8491138596458,A,1
63,36-50,B,92.45835806577443,B,A,-35.4998424625178,D,35.90806633826187,E,1
55,36-50,D,205.88454541208958,E,C,245.522320975765,C,241.39126291889585,C,1
18,65+,C,41.50751742432469,D,A,35.564247195762334,B,-2.1149646655842727,C,0
42,36-50,A,177.63048785495624,E,D,146.23692511512414,B,175.10747588823767,D,0
97,18-25,E,132.48117561822008,E,A,-6.985045081381301,D,-6.3445809129579995,A,1
83,51-65,A,-6.810846982604632,B,B,-25.03957694523412,B,-48.25862019909623,E,0
43,36-50,E,-57.98097409738592,A,C,-83.37033303914725,E,-123.00933253920414,E,1
96,26-35,A,112.4536758601395,A,E,-5.379287098345593,B,-52.06012756335869,C,0
31,36-50,C,222.12859679180087,D,C,88.45461828222727,D,64.72880863238179,E,0
36,26-35,A,-12.721223220620951,C,C,-64.88320443168429,C,69.93051517261418,C,1
38,51-65,A,-223.85538872641212,B,E,-92.41063726505423,B,-17.935713805843005,B,1
89,26-35,A,-72.40491105406143,C,E,-31.42104022678153,C,-83.10118021520417,D,0
64,26-35,D,34.89651558250747,D,E,152.6578696228384,C,-36.57008116752583,C,1
95,36-50,B,-83.24887845209892,E,A,-18.372963028921177,A,126.51302203825496,D,1
71,36-50,D,-47.569553819842056,E,D,-10.596887828796548,C,-27.904645671278296,D,0
78,36-50,E,-47.25389154853004,C,E,-74.18198325005221,E,61.01264961455458,C,0
36,65+,B,98.75645039254658,C,A,46.173058335561976,A,-58.30482799831713,E,1
92,36-50,D,112.42465718827101,C,D,80.70855543760021,C,-94.96979651372628,E,0
71,36-50,C,66.67689969343846,E,A,125.41664974086801,E,30.39554649830859,A,1
40,26-35,B,157.3961205679602,B,E,76.77352708483053,E,-154.52629891966205,B,1
28,26-35,B,7.192390264172678,C,C,18.65923376070698,B,-71.73094190186464,A,0
81,65+,A,7.755609375300438,C,D,-106.31938347480659,C,-20.584341392837427,A,1
83,26-35,A,8.87540484369072,A,B,113.22254948803585,B,126.75608851561452,C,0
38,51-65,E,-21.465930251414,C,A,132.679061287175,A,-2.182411442423515,C,1
20,26-35,A,135.45863635757004,B,A,-0.5039788232050412,B,-106.6089429963275,E,1
89,65+,E,81.99846211542774,E,E,-7.574312409972908,B,-28.385133748345503,C,1
92,36-50,E,-31.01544430109885,B,D,14.89085603013209,B,26.727883195945985,A,0
63,26-35,B,-32.9862279821554,D,C,-262.3352957647239,A,-18.154731112530563,B,1
84,51-65,E,-28.233128726532314,E,B,86.02863853066299,D,120.80797233828429,D,0
67,36-50,E,-19.25235872521359,B,E,-83.02845080358045,B,-34.44842094715822,A,0
58,65+,C,-76.72676904769806,D,B,-71.05463886917919,C,28.88948754940655,D,0
66,51-65,E,-98.67509251203201,C,B,-0.30287001915304723,E,-164.04924436826175,E,1
83,36-50,C,98.27721712953951,E,D,75.73290552619382,B,32.44896849676393,A,0
88,51-65,D,-124.78436003663901,E,B,-101.42608019764366,E,39.24722977626014,E,0
56,65+,A,51.474008606260014,A,B,-180.6224638876915,D,-136.28773651280625,B,0
65,65+,A,-98.36202396195306,A,D,67.07350314707952,A,-18.195338524275602,D,0
35,51-65,D,84.37711324796146,E,C,76.83381761259541,A,173.69186266294318,B,0
73,26-35,E,-175.58537825990294,D,D,-62.131570413821734,A,101.5974371674237,B,1
48,26-35,A,7.398391476525794,B,E,-87.48156646308328,C,-90.83984383950468,C,1
30,36-50,C,-45.31843871870179,A,A,-81.55119772470934,E,-169.0715389725382,B,0
90,18-25,B,-166.73090690366328,E,E,137.1005620737133,A,-2.9164571358550844,A,0
33,26-35,D,9.58007432917625,A,C,-25.252390559746758,B,82.1165418170725,E,0
45,36-50,B,60.20282817824673,E,E,83.48463261850058,C,-117.79505553913106,C,0
24,36-50,D,56.30660099513195,E,B,118.32934794691279,C,-86.57116739612832,A,1
99,51-65,D,61.655672622147264,A,D,-83.8392237735502,E,1.4615532769954684,C,0
99,18-25,A,-93.61767999082016,A,B,172.90601207033794,E,-22.992502539906422,D,1
48,51-65,D,5.023896569700402,D,D,-33.730146098117665,A,-143.41072773991243,B,0
51,36-50,E,-34.201913187468406,E,A,-38.76673536588377,A,-105.03603550320668,E,1
65,18-25,B,10.67663607745713,C,A,-155.60802965606266,A,19.89874896934156,B,0
43,18-25,A,177.99080469972878,A,D,-160.11175866925186,D,133.97436683750155,A,1
60,18-25,C,77.42629970321589,E,A,-70.12227452401268,C,-111.46308513518389,A,0
47,51-65,B,110.0798639633854,E,C,98.05949663064257,B,148.74312516906548,A,0
27,36-50,D,-80.11071143641827,A,E,136.42356543899447,E,-36.20140126781261,C,1
40,51-65,A,57.6976221551987,E,C,-110.8030720478523,D,36.652750825561,D,0
55,65+,C,25.900353172735162,A,E,-15.498668364326331,B,-107.42881699313362,D,1
80,65+,B,-2.5905029667771373,D,C,136.857241508142,C,9.980169298130045,A,1
32,36-50,E,-32.52980324450811,C,B,-21.082186803391135,E,0.5792248194919024,D,0
88,18-25,E,64.36438179029183,E,A,60.243886165118866,A,-31.47387525813688,B,1
73,36-50,E,-21.178973596258025,B,A,85.65699981109444,C,77.71503512811422,D,1
64,26-35,E,-146.5658464557417,A,B,15.974165898144438,B,-80.76747653994481,D,1
64,36-50,E,83.38607203549499,E,C,95.67569123811155,D,-70.87036134230907,C,0
61,65+,C,-76.2225434189999,A,D,38.67062775229468,E,23.731049717472995,B,0
74,65+,C,-32.65956874421441,B,D,-164.92550595674186,C,-160.1091702212939,B,1
70,51-65,E,-7.477525888971161,B,B,74.75723657947914,E,179.12009142852264,D,0
70,51-65,E,112.22923073333607,E,B,-23.835084002742757,B,156.77499467665885,B,1
93,51-65,A,84.94264950285519,E,C,-11.123601234310797,D,-43.73522127378676,D,0
68,26-35,C,91.34697071398199,A,B,153.86833441033767,B,-59.80942879488701,E,1
85,26-35,B,46.10868191798096,E,A,67.4130239661975,A,-81.41049734060672,B,0
77,26-35,D,-74.55547774106441,B,D,-44.35278360089206,B,-56.1829118158946,D,0
25,36-50,B,-23.12456309208018,A,B,155.80404005341222,D,-180.93581723934292,B,1
40,51-65,D,88.27272436491498,C,E,150.50108069690856,B,-77.21424807031993,C,1
46,51-65,B,-129.8960102385849,C,B,54.918014032390396,B,0.5247486873016506,D,0
97,36-50,B,-169.75394106830936,C,A,35.78480013735616,C,-175.16339925158027,D,0
69,36-50,B,-196.9477301907043,B,B,-47.997112802625296,A,130.64105507532906,C,0
36,18-25,D,-51.85416749992362,E,D,12.401166680426112,D,132.85584115398015,C,0
67,51-65,E,-168.66838805653862,B,C,77.8055573063893,D,-124.07327242145053,B,0
98,65+,E,-70.60853151926965,C,C,118.25782865551393,A,164.4544802012136,E,0
48,26-35,A,-126.0874107420926,A,A,-203.3703408809543,A,42.70027396649535,A,0
59,65+,D,171.05995038835093,A,A,49.42740367550068,E,-81.02831623118995,B,0
55,51-65,E,-17.07173035051156,C,C,-112.9091796078324,D,56.32913121133151,C,1
36,51-65,E,-104.0558080431335,B,D,-31.082632963278368,B,-30.209399408037505,D,0
31,26-35,E,62.074858265257085,A,A,-95.70888422431608,D,-40.125792386877606,B,0
26,65+,C,57.71154964405332,C,D,-98.5062569162225,E,-130.81710400454688,A,0
76,26-35,B,-142.65096063412622,E,D,-211.07809397065859,A,72.32962094462916,D,1
92,26-35,D,-78.22947725064702,E,E,-54.11084920960386,C,65.44936393263076,B,1
57,26-35,A,48.87231807251856,C,C,-189.39645926075139,A,128.87277016035688,D,1
98,36-50,C,99.39465401945128,D,B,102.54906379059973,A,-1.7525292731897526,E,1
72,18-25,C,-148.1359965317028,D,E,-58.36972245140134,C,-60.47909025353175,C,0
72,65+,A,57.47903890304027,D,D,49.807399171303466,C,-97.27969661072756,B,0
87,51-65,D,-50.293323151233494,A,C,11.627637314956251,C,90.8095259266004,B,0
54,65+,B,-13.646047164113146,D,E,41.25134589984718,D,-373.5406508345688,A,1
54,18-25,A,-202.72625403195562,B,D,125.00766435315929,E,-168.91637098049688,B,0
24,18-25,E,93.71277270925218,C,A,-158.48189756963052,B,62.8681883861304,B,0
65,36-50,D,-56.93752825425964,A,E,-54.063116371490636,B,-186.3130709889033,D,1
37,65+,A,-74.40338465826754,E,C,42.61369793271301,C,-46.96532066305063,E,0
37,65+,E,55.50873232215433,E,D,-18.507833410305718,D,-138.85252073992683,A,1
70,51-65,C,26.004524916600648,D,A,-90.61103828805305,B,-56.60137810750015,B,1
78,26-35,E,-124.79090193299282,D,C,-47.85926709121897,B,-222.33626457900505,B,1
42,65+,E,26.472106242056327,A,D,-3.665275092310972,E,24.053401446402916,C,1
71,18-25,E,-76.59221667798913,B,A,-100.46397023948063,A,-37.26986501067941,A,1
59,36-50,A,36.02655760757693,E,B,-118.3571553580658,C,152.19769286014747,B,1
52,65+,C,27.558952454192497,D,A,161.74715880649805,A,-189.09412459669284,B,0
24,51-65,A,170.60036810264617,C,C,-132.7457169095624,C,172.89855468734007,A,0
74,26-35,D,7.292910540524219,A,E,-175.0918784241492,B,33.150346012822205,B,0
19,65+,A,74.81063150393891,D,A,39.0860160746238,D,-79.70552394607057,A,0
87,18-25,D,29.230554873771947,B,A,-257.6155121456638,B,40.570938208008286,A,0
54,36-50,D,140.50361021792105,D,E,-140.12962014314112,A,-22.41883863506338,E,0
92,18-25,E,-78.76723723657523,B,D,49.07869085482718,D,172.38835590556195,A,0
45,65+,A,-85.86437020344073,E,E,-162.7980738075233,C,-44.68284804986328,A,0
66,65+,B,148.62872048803203,A,D,-36.83390439861978,A,-87.4293675886884,B,0
56,18-25,D,25.91292701591323,D,C,-2.56688545889197,D,232.88199451733905,E,0
51,26-35,B,-170.16163498436492,A,C,-80.48195841813421,C,60.993858729327066,D,1
86,26-35,D,-36.55497291890361,E,A,50.90684200090393,B,-89.05012081174905,B,0
57,36-50,D,76.25114370254342,D,A,-57.56342773320857,D,-157.66428054701655,E,1
74,51-65,A,-54.80794293250859,E,D,-61.39950420298058,B,-35.3821331114743,C,0
32,18-25,C,73.15972088404024,D,A,34.21419985286864,D,5.939973468415158,B,0
88,18-25,A,12.505875554943701,B,E,270.6711450989643,B,-29.621696000386127,B,1
98,18-25,B,22.598386668930853,E,E,233.08330017348405,A,84.40715837115118,D,0
21,51-65,E,-67.62905449119805,A,B,206.44509285342707,C,-43.64192119465719,E,0
85,65+,E,16.468370384892104,B,E,-14.725208207811423,C,-89.42705411727785,A,1
58,51-65,A,103.51060082404186,C,B,-46.70310288097207,C,-260.7968781965583,C,0
70,36-50,E,-171.33023784025895,C,C,-137.67600002988544,A,-54.267902545335346,D,1
75,18-25,D,-62.11602525456047,B,C,-8.372973046785091,C,56.90743139093818,A,1
59,36-50,A,-77.8096701983524,A,B,115.92379318934583,A,41.751556102336316,B,0
90,51-65,E,137.8655994559602,A,C,89.87406438019075,C,-74.30484100084882,C,0
72,51-65,A,19.178085218207823,C,E,-153.30391737877423,E,-26.36153117661893,A,0
37,65+,D,44.67791466796682,A,E,-74.2308797963732,B,-23.17875806273857,A,1
43,65+,A,-53.735962487366464,E,D,-23.038861240196486,B,104.91211121890032,D,0
59,26-35,E,-94.26157531793599,D,A,189.97110024999304,D,-10.049047717723704,C,0
37,36-50,A,45.98906368801144,D,B,149.76311353658915,C,31.295877527986963,E,1
51,36-50,B,-14.750391003188826,D,D,6.193821902435208,E,42.15973054527595,A,1
83,26-35,C,-62.134089645576985,E,D,-53.294341576149286,A,152.55813936946302,C,0
60,18-25,C,122.58387809583637,E,D,-19.47626493177818,C,66.89483939182583,A,1
68,51-65,B,-336.64739822246145,D,D,-45.17557029693274,D,3.6061986198428673,D,1
91,65+,C,-42.52469934077689,A,A,-124.92592672447861,E,100.92427151044791,A,0
31,65+,E,36.63289365984877,B,A,-65.28357358595346,A,25.94710164276958,E,0
94,51-65,D,-44.54227122125285,E,C,-99.57121553323661,A,229.5471488778748,E,1
48,26-35,B,38.238442722829795,C,C,66.87094488906308,E,107.66381626269839,A,0
50,18-25,D,115.70781550303282,C,B,-106.85213657641377,E,12.513626773012238,A,1
48,18-25,D,30.68770902067258,A,C,-33.03061867897713,A,23.759116437720667,A,1
95,36-50,B,-158.2716899073253,E,B,-105.48824858859057,D,-19.21796730792244,E,0
85,51-65,E,-133.7212919642775,B,A,176.36983943009582,D,-49.48106188025562,C,1
94,26-35,C,-7.7290179597795285,C,A,-116.17049316755453,A,148.91306057117134,C,0
44,18-25,B,65.99355072023525,B,C,-74.18911811580121,D,180.56497127206845,A,1
55,36-50,E,129.90880794996406,A,C,48.00272238645831,A,21.517323312049108,D,1
75,51-65,A,-55.94011616375118,A,E,53.52952460193091,D,-79.88098922458366,C,1
76,18-25,E,23.07174914155454,A,E,-2.0327137129010286,E,21.79881109793948,E,1
35,65+,A,-73.60062451704434,A,D,-43.70133615208517,A,8.06029560638841,B,1
32,51-65,C,-102.26408215217818,C,C,87.65874150906767,A,-111.01600425586736,B,1
75,26-35,C,-188.95536706460882,E,E,104.72685858793199,E,173.9792078543819,A,1
58,51-65,C,55.29291237967875,D,A,-24.025304197086854,C,-65.11862849424449,E,1
18,51-65,E,165.71881713930767,D,D,2.2541499246477437,A,-27.874531154300126,A,0
32,51-65,B,-20.03159026878206,E,B,-92.40393231165783,E,10.13413209827261,E,0
49,36-50,C,63.364814387593285,D,C,-78.87974833606899,A,84.48655849533095,A,1
68,26-35,A,-53.50177030964156,D,A,-57.81919824337661,B,-248.37154223015432,B,0
46,36-50,D,122.14200682100433,B,B,0.9614584543590234,B,-155.9417182843956,B,1
42,18-25,C,-12.187058585492423,E,C,186.00187824173622,E,-47.406317852418354,C,0
45,26-35,D,70.18045811342128,C,D,-201.4881001126107,A,-47.32213558525224,E,0
87,51-65,C,1.872627434340109,C,C,114.235592393061,C,-112.60795932453513,E,0
26,36-50,C,11.009579976751533,A,A,-11.978195830756693,D,80.26699623957663,E,1
75,65+,D,-86.14887020764151,D,E,90.23466314878746,A,17.579316597358144,A,0
25,36-50,D,16.91967684743337,C,B,100.0746692042283,C,20.752113586081762,C,0
69,26-35,C,219.52939141586177,C,A,-3.7254677310619058,E,-13.831684118824187,C,1
61,36-50,E,-185.49380555431725,C,A,20.57882444165883,D,-127.28124434018461,C,1
58,18-25,D,151.69229470195648,D,B,141.0631054058029,E,-36.77351575776947,A,1
98,18-25,C,-24.301747414789013,A,A,-102.26530165806467,B,130.46194139021637,D,0
52,26-35,E,-16.151119613459723,D,D,-170.53823744199997,D,-48.883758063966475,E,1
85,26-35,A,-67.16543267745683,C,B,-48.73965578804901,D,-169.3446121180195,A,1
97,65+,B,29.408765647198237,B,E,67.24210243367568,B,268.2418724067871,A,0
41,51-65,D,0.14022972159524624,E,B,151.60044310859263,E,18.010795660749007,B,0
53,26-35,B,30.4595720180242,A,B,-95.21243295080329,A,-228.17334856361495,E,0
51,26-35,E,148.15598967053683,E,E,31.626836034030863,E,-65.47448127481651,A,1
44,36-50,E,-162.277773049961,A,B,31.32774985503725,D,-34.586549350762596,E,1
54,36-50,C,72.13619566382842,A,E,81.57715910821666,D,-32.22203154992733,C,1
49,51-65,A,-68.12306666121367,E,E,-45.19540611215642,E,57.23156754648968,A,1
18,65+,C,-70.55899712688777,D,C,-208.39421703238506,B,-66.87754386772215,B,1
52,18-25,B,89.29722051399861,D,D,68.8388701614198,B,48.92921026082217,B,0
59,51-65,C,-128.5754878107352,E,E,-14.77607644259559,D,-16.834209032509747,E,0
45,26-35,B,52.39513897745941,E,B,179.7256321999626,B,-23.25983461417792,C,1
93,36-50,B,-2.5002745800044974,D,B,-13.554784357147426,A,39.05828510667875,B,0
31,65+,B,212.24163777809358,B,E,57.44256423239026,D,-169.87028017844702,A,1
27,51-65,C,-122.1726970101493,D,C,148.18696807252024,B,-44.88885066763287,A,1
90,65+,B,123.1349992087857,A,D,17.420961182085755,A,-30.97686674308105,C,0
36,26-35,C,103.28239885635288,C,B,-206.38628655002677,D,111.22694399288635,A,0
76,36-50,E,-93.38413254678109,D,C,-13.123781403812984,C,-8.501913250707934,D,1
77,65+,E,23.16005944326371,D,D,-43.452039204003015,E,-91.21422097545613,B,1
48,51-65,B,-50.19014180299596,D,C,119.58091302712313,E,-51.65920676602479,E,1
42,26-35,B,-95.54210406202037,E,B,-15.483674621246449,D,81.0346076488148,B,1
43,18-25,A,-29.953208984182183,D,B,111.5506835446705,E,-231.8344119649242,B,1
60,26-35,C,47.2589500737547,A,E,2.397721186309353,E,114.43288036821615,C,0
77,65+,D,-48.18929036978113,C,A,-22.697838596271794,E,100.53726556778687,C,1
55,36-50,E,-21.751903108691923,A,B,34.5533683681127,B,0.19632728754460077,A,1
54,26-35,C,47.230272695578826,B,C,-186.73478888137902,A,132.8487916776781,B,0
69,36-50,E,7.989646586118922,B,E,184.32002257626704,A,25.795936528555124,A,0
41,18-25,A,-77.63790059646628,A,A,75.06825426743876,E,56.75291045372616,B,0
39,51-65,E,105.71910011333152,B,D,-97.30185614170762,A,-43.8793449321776,D,0
43,18-25,C,-28.005548734856955,E,C,158.5865745675688,C,173.96714114041822,B,0
52,51-65,B,146.69016507000032,D,B,92.99479780266091,B,57.68566318944226,C,1
46,36-50,C,123.65508939193536,D,E,-56.989726583799424,B,47.7097348028191,E,0
51,36-50,A,161.63882582638024,B,A,253.1687096396484,B,-4.4321803820764645,D,0
31,65+,E,146.36418027323893,E,D,89.32582009838369,C,-7.289620085040514,B,1
75,26-35,C,41.91027284389588,A,D,-85.13071307919466,B,-123.79793381526609,E,0
82,26-35,E,45.13022863622155,C,C,-150.96503336171762,A,-83.0003348629751,B,1
48,18-25,D,-32.77423084760089,E,E,212.17918369308154,D,304.4755102688404,A,0
46,51-65,D,46.949179052062604,A,A,-47.89835078973096,B,74.4383426057626,D,0
27,26-35,B,-15.104666011762577,A,A,-100.59240321290237,E,-76.09815190900282,E,0
32,18-25,A,75.5720958654285,E,A,-44.799067293536766,E,-205.00001749644358,B,1
50,26-35,E,67.32121742370062,A,B,86.42051289139431,E,-46.347170054512674,E,0
51,18-25,C,-54.73303068482268,C,A,-126.58283842801623,A,-32.34814647536795,E,0
62,65+,A,122.94026989150926,A,E,191.57437095594074,B,238.80915474231924,E,0
43,18-25,A,-92.93410398811177,A,C,195.47218697826702,D,57.625137711205646,C,1
49,36-50,C,165.31910827287305,A,C,54.207913231290576,A,41.50601961437903,C,1
83,26-35,C,-55.7310690827723,A,D,17.27967086417577,E,18.79419209459077,A,1
58,51-65,E,-49.018448355338364,C,E,-85.82394622638081,C,-145.3170697369709,B,1
43,26-35,D,-16.41411748008785,A,D,-28.128094775803813,D,-47.97885895940463,B,0
64,26-35,A,66.63872908612618,C,A,163.96691714235521,B,124.64987547385348,E,1
99,51-65,E,84.98212175429843,B,C,187.15838526375674,D,39.833390215651846,B,1
38,65+,E,202.04901068566681,C,B,48.12256444582966,C,-60.79174922495715,B,1
54,51-65,A,86.81276019439255,C,A,66.0440386783499,C,-81.31759873829714,A,0
73,65+,E,-19.822546737972733,B,A,4.182910674882556,C,18.591564971306003,B,1
68,26-35,D,57.12295381003872,E,D,115.16503537179229,D,34.625774140413284,A,1
72,65+,C,-175.3775237142701,A,E,-45.8672632893231,D,-17.285756015155435,D,0
89,36-50,D,50.10228765780056,E,D,-77.91236860809272,A,16.041138787859328,E,1
57,26-35,A,7.236549792816641,E,C,-139.8967617303885,B,200.19920047921966,A,0
22,65+,B,-101.09758332258765,D,E,27.616204385582506,A,-98.8241699503572,D,1
87,65+,A,-10.843506987033825,C,C,100.7065690880654,D,-176.8929479796121,E,1
85,51-65,A,-132.20464576662425,C,E,-92.50885204211072,C,96.3394852220815,C,0
76,26-35,C,84.86605400069321,E,B,-99.8249781124231,B,-22.28709255251561,D,1
24,36-50,D,77.4124318170932,A,D,37.50996490322619,A,-36.50801971722821,C,0
72,36-50,B,-84.88623152886564,A,D,-33.92726473453688,C,-52.09701875697238,B,1
90,51-65,C,-163.8763547071845,E,D,-112.25239480858504,B,114.9070316652382,A,1
74,36-50,A,127.47203339414774,B,C,56.364149952680485,A,-73.3089184857263,E,1
61,65+,D,-164.05474344875822,D,C,54.280321024589284,D,-54.65362781218657,C,0
45,36-50,C,-133.22249303345117,D,E,84.8328367655106,B,6.9208560987230205,C,1
94,51-65,C,40.37958554681229,D,B,32.32052591055247,B,39.88151799009256,A,1
49,26-35,D,27.688837394186038,E,D,71.03835289712245,D,-123.57550820893233,A,1
34,65+,B,-39.61344401341541,E,A,40.60080431382875,A,-101.2162698424585,D,0
79,36-50,B,57.314409310301095,E,D,174.00249235528563,C,-58.88890177552524,E,1
68,26-35,D,-119.90858105148403,D,C,258.73400195625635,D,-81.58482752222815,C,1
66,36-50,B,94.72124548456542,B,C,-152.80791027218385,D,-41.96745066739929,D,1
34,36-50,E,270.2037131500525,C,A,23.59191453763415,D,-83.98530944487933,C,0
54,18-25,C,-106.18473424128598,B,C,15.717541042524932,D,-22.13935792953032,A,0
75,18-25,B,27.21628297204562,D,B,-116.74596951952691,E,-27.29587760788838,D,1
23,18-25,B,-17.756796360341294,D,B,-144.39329167192244,A,-253.53232837112301,A,1
84,51-65,A,-100.63018140843923,D,D,-8.068170195419983,E,-109.86196974931157,C,1
83,26-35,D,29.862715647250692,E,E,198.24349939231033,C,32.68809465220514,D,1
48,18-25,A,-65.59234296462573,B,D,-106.67353461820888,C,174.63623241318734,A,1
53,65+,C,164.55136236713912,E,E,0.07827605628486645,B,-72.02156644056247,B,0
36,65+,B,20.726440177293327,D,C,59.59048801518298,E,-61.73638107489673,B,1
64,51-65,C,-51.3657377763063,B,D,32.60805665276419,D,-21.71857063198303,C,1
43,26-35,C,45.244797930361116,D,D,42.813173302559136,D,30.886711124669695,E,0
20,65+,A,-88.75688359441922,A,A,41.826233225805,D,-105.27835596553025,E,1
62,36-50,A,-82.26635272684007,C,E,195.76798262953662,C,-4.855760252843548,C,0
24,51-65,B,-119.00153102429725,A,B,-20.212672423877102,A,-66.74992099973423,B,0
49,36-50,A,11.697069754024271,D,D,204.64510719793515,B,44.90354853575372,B,1
60,65+,E,-3.083227008332093,A,A,35.53802729496476,E,26.371785207936675,D,0
90,51-65,A,114.79487720032996,B,A,-126.20077337881877,C,59.942206689278485,A,1
49,18-25,A,48.67750110335708,B,A,66.49663947400471,D,18.43297948566416,C,0
31,26-35,B,-26.069472867938355,A,C,42.36813384602407,C,-5.331351829974137,A,1
34,26-35,D,50.40040611365436,E,A,181.27721278740123,C,-71.27929049040316,A,1
44,18-25,E,3.890220782667417,A,E,177.42830235919917,B,86.73067296771438,D,1
26,26-35,C,-44.73027227048075,E,A,-189.14580431799737,E,-23.579421888462374,C,1
38,65+,A,-165.59890230477328,D,D,25.04005909310655,C,-224.03607851552607,D,0
39,36-50,E,-91.86332620845661,C,A,-49.35953489890341,E,-121.94415154390865,A,1
41,26-35,E,-33.559314458196624,B,B,16.18296025755067,C,48.312262457755786,B,0
89,51-65,C,92.39161289506656,D,B,79.46395216799729,A,-10.273360736281747,C,0
91,18-25,B,66.52551787494318,D,D,-6.070351744034343,C,-23.573038160455464,B,1
72,18-25,B,-110.27325376821591,D,A,-100.61405773281543,E,-42.701790390408306,B,0
29,51-65,C,124.40771707473574,D,A,-72.5466794035431,A,-46.79423735990779,D,1
56,26-35,B,-85.03392025498087,A,A,-103.84772749224642,C,36.83708736481637,E,0
88,65+,B,-8.793712687755608,A,A,-227.5106865256189,E,238.77332121306046,D,0
97,51-65,D,-38.40364985213091,D,E,-56.140175833221726,E,92.30114508992597,D,0
48,65+,E,85.5819485195339,B,B,-75.90853439467796,D,-86.87430481394144,E,1
37,51-65,A,-17.713734878836103,C,D,118.83516026750539,C,-131.51496804869308,B,1
