faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Christian,D,B,-100.72929987454818,A,C,33.63438428726758,17.51387792018498,83.08398999022147,E,E,C,49.78019276652864,-103.84811288276876,1
Jewish,B,C,40.311212646602925,A,D,106.32794985999425,114.51088254057468,-10.419616898751528,A,C,A,-150.2509166001688,35.78846106007993,1
Buddhist,D,A,140.69403940361101,A,D,57.33832627758224,-73.66336325905246,-156.65082628931142,A,C,B,77.76169241173677,-63.23013597583028,1
Buddhist,D,B,-132.30804501649234,B,E,81.67387615280089,87.63675904736175,-14.375973773956646,E,C,C,32.79783463053461,-17.055969084149964,1
Other,B,E,22.31830295255736,D,B,105.85933530648053,-4.794710479960648,-69.28384631183624,D,D,A,-48.88025445417143,56.411236552032854,1
Buddhist,A,A,73.0338450047276,B,D,17.331430026353807,-70.12620158015498,-74.86856317207454,E,B,B,-175.26815324235852,171.7854960514351,0
Christian,A,D,-107.35087007721337,E,A,-7.0241895035381265,-52.96026010127023,-81.83849407747272,A,C,E,-39.725402642877796,3.840211732117621,0
Hindu,B,B,-119.55821239891486,C,D,-89.19872089629565,121.78513463283728,-208.75133331893502,C,E,C,-161.88595146239737,-33.50535710683721,0
Buddhist,C,B,-11.165664854522293,E,B,115.13284237614059,-19.327741974644034,-134.21250347230543,D,D,E,17.001248040461604,136.73930688831845,1
Christian,C,B,194.25206350449082,D,E,-24.11185408951103,6.420044036043956,104.62847196586782,B,E,B,-3.5554979279310372,171.1647335705944,1
None,B,C,-266.59759601965385,E,C,24.67301621283883,6.147774279650216,-49.89346226195062,C,A,B,18.93232751734718,-27.99087410834608,0
Hindu,B,A,94.90846888583613,E,C,12.95518629212655,241.18173089606617,102.1630073208691,A,D,E,22.995829940762004,-247.84930125395852,0
Muslim,C,A,114.13525043157311,B,D,88.57688376196796,-119.29788104131802,-78.19602680787878,A,A,A,9.911104369954069,-136.93484042166693,1
Other,E,C,-101.5962367255332,E,E,50.72734054659772,5.852403994603742,81.85161280519283,C,A,B,-45.74417431458044,-138.59630600499725,1
Hindu,C,B,-163.8164827869602,D,B,-22.81952681367006,152.2930753138188,-184.37079494855712,B,D,E,73.76316311453364,-74.9589606402185,1
Muslim,B,E,160.44846957956273,D,B,-28.771505010015947,192.84756499184712,-40.85530954078881,D,D,A,-42.709823343367034,140.30632745333654,0
Other,E,A,-87.38508881019801,B,E,-227.29646232422155,4.068342834617232,97.2294524000924,D,E,C,-72.56564053255563,-211.25609303619316,0
Christian,C,C,34.810635187042024,E,E,38.85701432306629,75.6168631980039,67.03883307259808,C,A,B,70.76116674587229,-37.541453261324335,1
Muslim,C,A,-270.56978913407823,C,E,-214.67507843013868,-145.53311549927378,105.27068796501702,A,B,A,-33.13786164072305,70.83633602717548,1
Hindu,A,D,87.2186493970896,C,A,-139.97149070648743,73.57174161457228,-0.21548127517296106,B,E,A,41.77659580643299,174.5824011172591,1
Other,A,A,7.496301828114499,B,D,-35.97924760316889,-102.70065309234113,-63.00760572705239,D,D,D,21.08843064528116,49.376476288207265,0
Christian,A,E,-128.66182219681087,B,E,-37.46724001266032,115.69904478060337,-210.54121301005654,C,E,E,95.76476813069475,45.38662109827242,1
Jewish,A,E,-92.47589925810615,A,D,1.7930517210667092,-44.92732925699329,-42.48972056902365,D,C,C,-177.31313997481755,-15.655720455167907,1
Buddhist,A,D,-91.2063519534535,D,D,-78.24755017266014,-17.72304580141367,94.45559623116363,E,D,A,-55.128599993067816,-98.58672915922415,0
Jewish,A,D,85.06293173585627,A,A,82.035382060381,-121.94663247367934,-86.93283141007542,A,C,D,-117.32561414747794,-39.27658303638627,1
Christian,A,A,104.3026746178689,C,B,241.96908197227972,-58.13800013263249,135.03345523930867,E,E,D,156.02412480327052,-176.25055434455564,1
Buddhist,B,B,-81.55473885827443,A,E,79.78363666398883,31.111608271868047,-7.115396319087769,D,D,B,-190.32919942863904,76.08445666271992,0
Other,A,D,-123.66558054512475,B,A,-86.44770636567104,96.0991351606542,5.58042195739997,C,B,B,-46.7799759931726,11.1013568705159,0
Christian,A,C,182.61490331061395,A,D,105.02978136628754,153.10432569245543,17.558000403109624,A,D,D,147.22284934064837,156.47675127067848,1
Hindu,D,A,77.90177078883667,B,B,147.25122868818673,73.7065328080091,-63.56495205110536,B,A,E,-115.02534562973325,-103.46779627275093,1
Other,C,E,-157.6377917683846,D,C,12.209989928581402,-162.8891801450524,-28.745829085668788,B,B,B,-78.49711894701635,-148.00336918534475,1
None,C,E,-27.586103665323343,C,B,60.49786034176401,-5.2890891425246345,39.73119259089247,B,C,D,-76.90177278902594,-149.78949693088694,1
Hindu,D,D,13.738250688547849,A,E,-42.74051505900863,280.5283010085094,-35.454056095896405,A,C,A,-41.94269824491299,-17.372596548382894,0
Muslim,C,B,-129.25153193237503,B,A,-120.1816493738779,-92.59016159635938,-154.53674607513796,D,E,E,24.84599164780161,-54.533446871511934,1
Hindu,A,C,32.31005820105646,B,D,-104.45702430065032,160.07514593815714,47.49288905866016,C,D,D,5.15336548373034,4.412276432171386,0
Christian,A,B,-179.3796551814505,B,A,-143.1121903441539,-84.93803467746564,-39.79890752467479,C,D,B,-99.16633682162004,-73.13138728731907,1
Hindu,D,C,5.772498762541259,D,A,69.68554652158804,-58.514116791887936,107.70811041264336,C,B,E,118.92235736138022,82.34759165719706,0
Buddhist,E,E,-95.65824748574083,C,E,-141.778735824964,-52.62656480114665,-42.32864549972799,A,A,E,31.170640359797837,2.6648237522765026,0
Christian,E,A,-98.34461724812635,C,E,10.847864307923434,187.7181927823378,14.28474304673069,E,B,B,-44.825960104900645,-51.8065138526831,1
Christian,E,E,33.062553602500174,A,B,155.95043253215192,-4.564768336777017,28.952843712910358,D,D,D,105.36152470898436,125.25147205936122,0
Christian,E,B,-82.99462389067871,E,D,-45.87204666834552,13.659628871163129,-4.6760397345948155,D,C,B,-63.61955613939433,119.49510681475356,1
Buddhist,A,D,-13.15009374293342,D,E,17.33702117010168,101.39730586757707,45.93363130492572,D,D,B,86.42735883025642,-8.088950585373428,1
Hindu,B,C,76.30372901520224,C,D,97.99336200336512,98.85949629612905,55.70982239897595,A,A,A,92.44248450988304,-120.17627511827385,0
Buddhist,A,D,-106.15197239257654,B,E,122.53820573893857,8.977456027007701,56.344079984630454,A,E,C,8.900524721634785,-122.1559291409314,1
Muslim,A,C,-7.139176041001292,B,A,-120.80967597414426,164.17976316385813,70.74131847631256,A,A,B,120.96619264238922,76.08017389573976,1
None,D,B,125.7441418053625,C,C,-26.584310268733173,-2.638301265242359,-51.77877298606957,A,A,A,37.987911537073,139.95849621872463,0
Muslim,C,D,-86.37240951979874,A,C,-3.8239099862039034,-84.13692050717148,-110.90782209095933,E,C,C,5.233530294880693,4.014712942745311,1
Jewish,A,C,-22.053928786872337,D,B,-26.79015099125877,-24.852361506150796,150.57723796822816,B,D,E,-27.733147296047235,-51.10791442177249,0
Jewish,E,B,192.15467263575138,C,E,-204.81332701739484,180.9051497094555,47.006336185687196,B,C,E,66.89041405637796,-30.361711714778078,1
Other,D,E,-23.02089275258079,E,B,-170.4908014191242,-128.1651209147152,52.14748089077721,B,D,D,-137.6236448613323,-18.268731405619988,0
Buddhist,B,E,62.15714976671961,C,A,72.38448057365277,-176.2349741833446,22.483062481813015,D,E,A,72.28647189930436,-67.92482901715604,0
Jewish,C,B,83.97038135660728,A,A,-71.69709106160572,17.93088036121502,-33.33339149179019,B,A,C,-44.388318709817426,-7.854715311562986,1
Christian,B,C,-2.7911664875823936,C,B,-140.98636644828704,94.00559422618555,26.6633444166852,D,A,B,49.77236832647792,-13.2846317453089,1
Muslim,C,D,-103.57590232417515,B,D,-44.197082119103385,-173.7865532782982,80.85497776550743,D,A,C,119.7145446872164,55.60831427080314,0
Christian,A,A,-119.51203060837025,B,A,-68.67543766578844,109.70684470191516,-24.732899461252188,B,D,A,-95.43027153403276,-88.77302348799435,1
Other,A,C,254.05022260243751,E,B,-145.73628246493507,148.28040656391056,26.394858292192186,D,E,A,-50.384034113096675,-103.82580184941934,1
Christian,D,B,-35.064455603016285,C,B,52.84969270782413,-61.76900077022236,49.15386441861434,B,A,E,133.585364075425,120.88413527258837,1
Jewish,A,B,-132.19843603164762,D,E,25.62159635437255,-0.04523486142631113,-75.89800600392388,B,A,C,-15.436384934448736,-153.85497510538158,1
Muslim,C,D,20.434680845554716,E,A,81.7816780215034,72.88503305060875,282.90050430338016,A,E,C,49.51874933884986,159.95187303262082,0
Hindu,C,A,-94.42092521652089,C,B,219.96682283201915,-181.4547934112532,-28.269362462989417,D,B,C,-61.94288355396308,-57.210296175007024,1
Muslim,C,E,-26.40761921403943,E,C,203.00745034114334,86.8593176519472,-204.4555826825051,E,D,B,-51.758071660460914,62.063314361040455,1
Other,E,B,99.49353762372044,E,C,-90.91362147367195,78.86096510819965,-12.34667394171663,D,E,E,17.10798890655322,31.165709891415727,0
Buddhist,B,D,-181.11384518537986,D,E,-1.7028708877732064,78.35309086016329,120.83541425048749,C,E,A,-31.4954156340901,-2.430838100243264,1
Jewish,B,B,13.110656632990047,E,D,166.72565944956406,-9.708379293256163,-100.11102804251617,A,B,E,-33.06966866301158,-55.047189969938024,0
Other,C,A,-4.960436209741046,E,B,8.78186078632036,-42.744923601543135,-103.19814988351285,B,B,D,140.42135817750454,-69.82820992661594,1
Other,A,B,167.4513956683948,E,B,52.848921399181116,31.10770883604023,130.39630395781103,E,C,E,-56.07430090781297,-162.48609929077242,0
Hindu,A,C,113.26711427535811,E,C,175.85169548868197,-179.4745751092979,-45.02703509970899,C,A,E,-95.31900861813519,24.702423668387137,0
Other,A,A,-13.223237372463833,A,B,-40.74783694813024,-22.519687675952692,-10.108638063575698,D,E,B,20.029062413507386,45.08573947164966,0
Christian,E,D,-44.19142138160828,E,C,-176.49517145469795,4.519107065952122,63.971442126760515,D,B,D,91.589196232122,-109.26898887282748,1
Other,A,E,-137.2668431260027,A,E,219.28659556499787,-46.80927471731085,4.192613309791776,B,A,B,47.14964758839792,-23.227962188538037,1
Jewish,E,A,-117.96527221635627,D,D,-190.2336903062401,-43.31021687307431,9.942518016794068,A,E,B,-41.169253533822484,-182.9610001496225,1
Other,A,B,14.239820609206793,A,B,0.0173877085365995,-54.82693850099135,-73.94941594913223,B,E,C,-78.50449936383875,-134.45150037244136,0
Other,A,B,18.793710215059615,D,A,21.924185624171315,-132.24789548626592,122.54255565975309,D,E,E,-61.754680186087775,82.1877765854023,1
Other,A,D,-44.717539466351944,E,D,166.6324253885787,226.2485642026057,-207.9177688378259,C,D,A,-40.83972609922172,61.22072200439401,1
Hindu,A,B,2.579415039494596,C,C,-91.638023779617,129.0338565329534,112.98146662765878,E,E,E,-113.90644910638929,-61.80457963719629,0
Jewish,C,B,29.84627609166087,C,D,-62.404362328878335,163.93442216205548,-113.69685065592125,C,A,B,-60.320037380099976,-103.01231726911433,1
Other,B,E,-6.019453420022508,D,E,-134.6522132780689,54.22606450626326,19.340956820367822,C,A,E,74.47113176377913,-98.4409122942375,0
Muslim,E,A,68.12209638539132,C,E,60.888934950748045,-73.55798738334174,-31.118814957051832,A,E,D,149.65402087189227,213.89529691579608,1
Christian,D,C,-50.200780646464274,E,D,14.011010749671499,-169.08748228110616,86.69711792250796,D,C,B,83.48707262657761,-26.03823218141245,1
None,B,E,-245.23524964992305,D,A,-172.03910039672326,90.77985770266368,97.46857594257466,D,A,A,49.918019567288766,55.9595765390206,1
Muslim,D,B,-142.86841542551102,A,B,60.67263617443952,48.551459750987746,16.62619296081539,C,A,E,-47.56641763759596,146.206455183717,0
Hindu,A,D,128.88962844932922,E,D,66.13641235653934,-175.40350983332002,-69.25300104233405,A,A,D,154.87708952240723,21.450154599288894,1
Hindu,E,A,-91.7922635280465,B,C,58.18058863579797,-170.29426348701406,67.57753913321594,A,C,E,15.070835114284773,-315.1400087990429,0
None,E,A,80.13621591672573,D,A,-23.31381205118623,9.308249435974119,15.385486048647568,E,C,B,-145.8581944014625,-71.35320768938765,1
Muslim,C,A,-95.60341608982279,A,E,124.22908673962834,28.156136720395487,35.86710357022873,E,A,C,-18.58670160445461,-27.705571902124426,0
Other,D,B,106.43067054061403,A,D,113.47788395099181,-103.58468905658616,-15.160951071143943,C,D,C,-70.23179008984118,-56.55787241310555,0
Hindu,A,E,-61.02361180420749,C,A,-3.2548590246613087,52.29408913454058,151.59342387696236,B,A,E,-6.555551461277777,132.2854545457572,0
Jewish,C,E,-46.927723704292376,C,B,-45.33234978508561,-62.7585139124844,-69.5115761676172,C,D,B,15.578461510179237,-104.20260563478736,1
Other,C,C,-65.71109141297677,E,A,-235.85989902483234,1.7345886555291838,21.641937300950993,B,C,D,-47.09937871777373,218.5486303673704,1
Buddhist,B,B,-95.89409511262629,E,B,17.499472872314925,-175.5703777999996,-146.2024281514754,B,A,E,-175.14424933847897,87.88743044941614,0
Muslim,A,B,26.928896251352906,B,C,15.79719152454386,1.8571566297646058,123.71076536390879,D,C,D,-108.83041126773377,16.460820141952688,1
Christian,A,E,-53.88614369619435,E,B,103.8394207075267,137.8591964832318,-177.32225343069257,E,A,B,-109.63056063651213,-34.20394686089026,1
Other,B,B,-71.41063646964481,E,E,71.05441240359347,77.74707707423222,84.85146473616506,E,D,B,-74.67409166238632,-5.4343934988834475,1
None,D,B,-22.072669031596703,D,D,-57.747034573343846,-32.43735044073145,136.65164799470125,B,D,B,-12.579221510722299,273.76344439272884,0
Muslim,C,A,30.185707415312418,A,B,-52.38662815815401,-77.20227843246602,-35.152438112056814,A,B,A,36.14955576433639,29.02446765551644,1
Jewish,C,C,-70.26188380531708,C,A,-112.46653358896204,143.97542058412895,88.75601971254903,A,A,D,-138.1416082230509,50.319968392841844,0
Buddhist,D,C,139.26970339003458,E,C,74.65415583724908,8.102329997448093,-160.238950750538,D,C,E,62.5417914292472,-50.197812775530124,1
Jewish,C,E,90.04321853402492,B,C,83.27563757816613,106.83740505349594,-63.73320746014802,E,B,E,-24.204328488126215,-69.40419855782713,0
Other,E,D,43.50839452938321,E,B,-56.7245848113864,-5.953684515490661,62.88919772514004,D,C,E,16.24214689813764,-2.662661692124317,0
Muslim,C,B,-242.53950548414113,D,B,-132.94354122550462,64.92883206802951,-42.420398673734155,D,D,D,179.1165392900682,43.81062709123964,1
Buddhist,E,D,-111.98030042703292,E,C,1.5579955164464505,32.984726332020806,-69.757021863651,A,B,B,-95.76339321133935,85.78191222397676,1
None,A,B,1.909893436238878,C,E,-59.25065059615151,85.28703421264422,5.408483297661391,A,A,C,37.22548502182944,254.87422843584676,0
None,C,E,193.6228903461467,B,C,91.52298069108555,261.7373403598611,135.0583610662524,D,B,C,-97.29923133150469,-73.10701017932517,0
Christian,C,D,-57.05615613389266,E,A,-28.15918479145914,-15.255289129101337,-29.516653953473693,E,D,B,-22.990429397222726,-36.942278480497684,0
Other,E,B,195.18506895235396,C,B,-127.92950188151435,-188.2190328958063,-46.61582780821943,C,D,B,-3.4562028734303847,-95.29336406785013,0
Christian,E,D,39.53085409032938,A,D,139.52478995266327,-149.0582856521003,57.57980159367351,C,D,A,-23.695055956312235,128.5044986691754,1
Jewish,E,C,34.50338053308163,E,B,106.20015432820999,97.94202384212781,151.3611118226636,C,C,B,-85.93298951822342,-115.74734682417677,0
Buddhist,B,C,-205.60317319878544,D,E,232.5422177938991,66.24774729511977,-118.9571598846345,A,C,A,100.00151325974129,84.6991046526599,0
Muslim,D,E,-97.96096445689666,A,A,156.79077244936755,95.64623244521468,43.8198458844928,D,D,E,-232.00213932101454,-51.457808493581766,0
Jewish,E,C,-106.1771381485596,B,C,110.59212361185753,-124.89652042490829,15.837012834147826,B,D,E,152.38177388839583,-76.01760006415253,1
Other,B,D,4.26501532970399,B,B,84.34563430885491,162.39889380348592,-55.76808185147264,E,C,B,3.8440054175069105,88.96105367467054,1
Other,C,A,127.28164914758366,A,B,38.25307509973609,152.84037140732116,75.10018215613853,D,C,A,83.02262032072844,-53.87988884383969,1
Jewish,E,A,-155.3580057556385,B,A,-59.977057372917244,78.07168374673277,-14.754013967112503,E,B,A,-18.992592025531167,-97.86570470531832,1
Other,E,E,148.46450481358508,D,B,-25.180428482544492,-71.95949996345135,34.34344089710974,E,E,C,-14.119601879019603,-59.56309059392112,1
Buddhist,A,B,39.90541378974285,D,E,-56.359435190665295,9.035340866138517,-56.97728969706159,E,E,B,97.53159484269092,-31.969319676966528,1
None,A,C,20.134987822052057,C,A,-74.81686737535748,-4.675757599734902,3.865082775059369,D,C,C,36.741973893193624,123.59904900390775,0
Hindu,E,D,112.6159002755636,B,A,63.63952786349891,79.52518004406386,-66.54085290725541,D,C,A,176.10850882761804,-53.58775158167346,1
None,D,B,27.783838310021487,E,C,-33.56294647801369,-24.15019290096788,54.41025658569728,A,B,D,-47.42779005944649,106.71562548721792,1
Buddhist,C,A,-94.04012447851655,A,A,209.7233859716918,178.6186797496247,27.07009179190003,A,E,D,18.59373543617296,64.69662978983776,1
Other,A,A,-154.00061699539617,A,A,-86.81700371337311,-101.16597076007096,-171.0413241115319,E,D,C,156.05101633751244,131.32642542588445,1
Buddhist,D,E,108.45317798120944,D,E,27.765974578894443,142.27778388641764,91.45383910591384,A,C,A,-13.920091985095768,-109.31555588545272,0
None,E,A,118.26609255799714,B,E,21.688419903540186,106.14022004000425,-13.402819061900487,A,A,D,25.938093636304398,63.73376607713529,1
Jewish,D,C,213.92998387020134,B,B,-14.422153448492287,-144.4477525116525,49.47278201013107,B,A,A,-43.951766267345924,17.43775775763174,1
Other,B,C,-201.6838198939944,E,A,29.19223884491256,-33.323297970148744,31.236892713157655,B,A,E,72.65856386607886,-32.22164255042773,0
Christian,E,E,-27.92005771534735,D,B,86.31490049055158,-50.882917310669896,-46.18201756818272,C,B,B,-90.7751923012023,44.43626680760245,1
None,A,C,33.964379664178594,D,E,142.14896472382213,-135.175487247629,-67.50747164384332,C,D,C,-88.68614659505981,110.8888630814597,1
Hindu,B,B,-23.489669388768466,A,C,-158.71894752861425,-90.11390771938014,22.325462756377487,B,D,A,-35.327421147224754,-34.868751328534145,1
Other,D,A,-19.28391558883846,B,C,5.637685567132303,66.32767734935643,131.72811872385753,B,E,E,-93.46479156395667,-109.6366328714939,1
Muslim,B,C,-22.321667605254607,D,E,-9.14745592166269,36.213630163858404,72.64211554840786,C,E,E,-95.56847394878199,-77.77275962617321,0
Christian,C,E,-219.3892931498114,E,D,48.89261693099176,-211.25258725090532,208.96354944898744,D,A,A,-91.75852629305841,125.19289629839628,0
Buddhist,C,A,160.7800096469427,A,C,-184.73486364027508,-80.84828855050743,-69.58143105585273,E,C,C,154.5867739297587,44.790281921829724,1
Christian,D,E,243.86789402495634,B,E,-24.274656208286657,-97.95366134500415,190.89554120849084,D,E,C,-108.15512548198969,-19.729906690170502,0
Hindu,A,E,156.98852475602655,B,B,-53.490678247007004,15.15198650634424,26.322036466093458,E,B,D,-32.93846083787906,39.128967171866535,1
Christian,B,B,118.56081898194253,E,C,134.27154903241643,-60.74015585252561,42.43032642158607,B,B,C,171.0750568785027,56.53582724734577,1
Hindu,D,C,-1.2666213666240824,C,B,-100.64793664893827,-161.42643078946685,-39.70437377106782,B,A,A,7.411668581768467,-15.95418213560769,1
None,A,D,-109.52998411455341,A,E,21.384642820540044,3.796072367239652,77.26802868446215,E,B,A,-4.907299777076928,-123.08489052233205,1
Other,C,A,70.2288486895352,A,C,101.05084598399966,-64.83697588185079,40.38482008659446,E,E,B,82.64221480531346,-66.91003471128226,0
Buddhist,C,A,-66.29295872610716,B,A,64.97837309852136,125.17866083617176,-69.49319795767074,A,D,B,3.8805134872475193,-36.92036160439365,1
None,E,D,26.691201329114804,C,A,-70.98707139924717,-57.86080619769768,-2.305599654113855,B,C,D,-127.9686855638867,-16.347455290485374,0
Christian,B,E,160.4822469086561,C,E,28.813057286032862,-130.36097595305677,137.88395625441552,D,E,E,213.08536986205056,-76.88853697477627,0
Other,D,E,-31.387232071384215,C,E,119.16220708662108,31.755454022109024,-112.94811984572289,D,E,E,79.6132210582782,84.64480716771567,0
Christian,C,A,-82.35572147807821,B,C,-114.84840751905467,75.64118687377346,86.1833359262703,B,A,E,118.17593351882006,1.5397136629038533,1
Buddhist,C,D,-103.22954193982339,E,A,115.35929339983078,-41.777880624346366,-136.1526077015943,E,D,E,87.19975191236232,-24.48416471075323,0
Other,E,A,23.986871402071852,E,C,-92.3701907817308,19.692803062532473,31.018911739327958,A,B,D,-50.20385311255985,-44.51149792407158,0
Jewish,A,D,44.25352494229266,A,D,-35.70021759761543,34.488469649509526,69.19738685676897,C,A,C,187.85991130482972,56.560615529506734,0
Muslim,B,E,-42.37891969175017,B,B,-3.8101390663522485,48.19718528369407,45.17345237598299,E,A,E,106.42741888375085,128.8699910000688,0
Other,A,C,7.925303150682595,C,C,-96.14546553413741,4.438461973154296,-89.95447616612879,D,E,E,-4.544088199527487,-70.97059607084441,1
None,A,D,-15.492478759536239,E,C,63.578230279748006,-78.19480659875767,75.1311972895253,C,B,D,76.44364291626661,121.13662201315934,0
Muslim,C,C,73.12664975037637,D,A,15.63470078690767,-75.06654759417736,-167.7600556301609,B,E,E,-113.47635580077137,-39.36327705197728,0
Muslim,D,C,60.33868232437316,A,D,-1.1991618917933744,-17.43413204121291,-115.43959659194371,E,A,D,151.09780680555886,20.7044616308152,0
Muslim,A,C,65.04538217699832,D,E,-17.70610130720985,-75.72850770761984,65.92400388040222,C,A,E,3.9359371251078654,8.272347803742958,1
None,B,C,95.729072133321,A,D,-12.186468777271898,-80.85105865934479,15.047872166893772,C,D,B,160.70707927544962,22.519247179607298,1
Other,E,E,3.220072851699032,A,C,115.13370978040338,88.67380745737114,-31.744842621972076,C,C,E,-152.02270021534062,80.17758235459203,1
None,B,A,29.78290231192469,A,C,-271.363444718659,337.75953643794236,-107.51064589659627,B,D,C,-161.6836478329852,18.172076847326053,0
Christian,A,E,130.33235969867653,B,B,-109.66065116358095,-110.98480503797006,53.55700254660245,B,B,A,115.81080705569937,61.936599684814134,0
Christian,D,D,72.33005044375841,A,E,145.9824013855344,-192.1635332909008,-76.34230564699706,C,E,A,-122.2974843440793,57.32711974315799,0
Muslim,B,E,6.796914680457948,A,C,-150.4090322958247,-46.342206318766955,45.45674081323311,D,B,D,183.11772689669766,42.11890003724066,0
Muslim,D,A,24.060998142969705,B,D,9.690202556061028,-43.6064819495608,-0.712363366362507,A,C,C,211.5734102725619,-174.81444404261995,1
Muslim,D,B,-16.5682727968652,E,C,-34.76968233817158,-126.78027116762203,-165.3717322549185,B,E,B,-5.1435319457613655,-65.41015272568951,0
Muslim,B,B,114.50931421093173,E,C,-58.97701892575859,10.406765247671155,-88.2204396333163,D,C,A,-28.201792595250662,42.258243564203696,0
None,B,D,7.076513463677619,C,D,-172.10000444563872,-37.43034213794576,-191.04240527667255,E,B,D,152.42575186634184,-32.745680943399,1
None,B,A,87.79995814845181,B,B,-50.47547417921241,2.457895332747886,33.32343350868142,C,D,A,-18.872015944657964,52.108438611070405,1
Other,E,E,-192.51848255405847,E,B,148.0659619419266,51.73900504001915,190.69060989772004,C,C,A,12.133788519361266,14.047075054116462,0
Buddhist,B,E,-313.18705102430545,D,D,7.176086743829544,184.23208323861175,-19.06474063575514,A,D,E,-23.20179244841516,114.38690747044684,0
Buddhist,B,D,-119.35887944807723,C,D,3.416807714730752,-4.602020535840014,-96.63998789786085,B,C,A,16.403481412759636,5.664893553033416,1
Other,E,B,-33.96166731375301,A,C,55.64282311840634,34.77412626987949,-108.29694315376892,C,B,C,127.62562509875792,-213.39784603489775,0
Hindu,C,E,-154.2614346807479,D,B,12.344119231018789,-20.163323402391768,110.3298963763495,A,D,D,-153.6330680511922,-4.0801503659247205,1
Buddhist,B,A,114.04089009296572,C,C,76.19105127352714,83.37740278840565,-77.63586979224496,D,B,C,18.99876209289776,35.596315030427284,0
Jewish,B,A,-105.89057922520357,A,A,99.8755372174637,147.06372075224553,-121.2032172773773,B,E,C,59.56573076675509,-38.643862984146054,1
Christian,B,A,-145.17564696379702,B,B,-29.94514245668205,192.78638592962,-40.34220712068761,B,E,E,42.55712264437248,12.17987606144967,1
None,B,E,-106.42496375865038,C,D,-195.26987620870966,98.2120037820104,-94.53526232499378,D,D,C,132.95252205464544,-12.449466872532808,1
Christian,D,A,96.96541230508862,E,B,11.600146817185784,47.05423349250259,127.0898194912129,D,D,C,-10.538069006033563,76.95335812998101,1
None,B,A,-56.94771086929226,D,B,65.62182466236916,-48.28231746157642,-58.892725058712394,A,D,C,-6.2372336816761065,-85.781512905262,1
Muslim,E,E,130.92276833255772,A,A,-65.64031047045682,249.36233765801865,-63.61034177010516,A,B,E,-81.81379806180588,122.25136387645786,0
Jewish,E,A,-66.1033615196531,D,E,-119.43967969160387,-113.27520531393003,6.921792998463405,C,E,D,37.78511574762244,199.48633509179118,0
Other,A,C,-65.4703685366272,C,B,76.41944757759605,-175.80095563715565,-35.22425427610746,B,A,E,203.89238921449086,-124.97238839488583,0
Buddhist,B,E,-91.13611126217252,D,A,45.94217402687458,62.93105919170294,10.020075124977554,A,C,B,91.5850018219179,-39.83347647892858,0
Hindu,A,A,64.01344264730524,A,D,64.08562857278115,-240.87005849097727,58.2077618835212,D,E,D,-0.7708596802160187,-2.0506807558797293,0
Jewish,D,D,18.82061359448941,E,E,-147.14066374514474,-101.52583867264724,17.23183736187223,C,D,D,-75.91404947686712,57.4678202834266,0
Christian,E,C,-101.75805805598954,C,E,-156.67345578912767,27.8059416199845,139.3369402909104,C,C,D,-37.30431015217821,168.87121037854075,0
Hindu,A,B,-228.33996801241926,D,D,-198.70696011102888,117.05340353211781,55.01999683185193,D,D,A,197.3325814602976,60.58149482958986,1
Muslim,C,D,87.04636019976707,B,B,24.89519437610071,77.20823029209973,-11.766115368527874,E,E,C,-235.6664233772297,-136.1408517686274,0
None,D,D,-185.52787904556655,A,C,-85.03502425938964,-224.38820542079023,-96.41137818804918,D,A,B,65.7465763177839,92.56284324978128,0
Jewish,C,D,66.50574536680641,B,D,-79.76189443595159,32.88847831409547,-75.73787248541704,A,B,A,83.1654412038375,-38.63688354938969,1
Buddhist,E,E,-63.937695881403435,E,D,103.53125303065242,-24.413706548036213,148.75294949379256,D,A,A,78.39851947126282,218.35645309115094,1
None,E,C,119.33661930549351,E,A,-63.749365920145436,-105.77720905633166,-27.738257627661007,E,B,C,49.45494284982021,-43.219703233537295,0
Christian,D,D,-1.1418577724483046,E,D,32.6800416439739,121.86804771937302,36.02117640899631,E,D,C,-23.299969764682725,189.51409152524369,0
Hindu,C,C,47.14937827708286,E,E,-57.837988180754394,-27.182547854494672,-39.07744816191888,E,B,B,-30.590658490943262,18.42896112872669,1
Buddhist,B,C,-31.28625372055961,C,E,-26.228096139723196,286.8403347362025,33.721964757129335,A,D,B,18.550855165852397,40.3251128266677,0
Jewish,A,D,-53.76644076712465,B,C,-123.08935861849848,148.29193395316992,180.90090685976355,A,C,C,-83.94703572734109,-156.58031262253132,1
Muslim,D,C,108.84782664382988,B,A,157.40190822856331,82.78147474373264,93.7429082699379,E,C,D,40.22212590589658,-106.81515250332481,0
Muslim,A,B,-161.07866950006385,C,A,24.410360049398257,-27.68737543548366,-17.324173966382155,C,B,C,-91.56156157677192,-139.74797280650068,1
Christian,B,C,-26.448247093709888,B,D,81.46051974646947,64.5427290825795,238.3046969188741,D,B,D,58.96321531765122,35.59259247225401,0
Hindu,A,B,-41.38195379297443,B,A,80.7745227433672,105.6674321879268,41.14628141475462,A,E,E,130.38441085517528,-41.18850890828381,1
Jewish,B,D,95.3300217489891,E,C,-27.909244609664597,-23.0103924975626,92.14693765770062,B,D,D,-206.15944747280435,-32.95403245807728,0
