civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Widowed,A,D,147.11810827383624,-87.51241552727292,-109.0277669655509,-246.5793006080912,D,D,-91.01606781005385,-11.767087930518926,C,A,25.237946068515644,C,95.99618111261582,B,1
Divorced,D,E,78.18032132344621,64.50055049823304,83.64990487076051,65.4566065694725,A,E,125.08472185864188,6.233695079863626,B,C,89.52306331056509,A,44.611588273486156,C,1
Married,E,C,90.13337032074651,-19.314182746714632,-113.43189233158762,124.42014686923896,B,B,118.48155509465099,75.80901176197699,D,A,-169.83177178178593,E,130.4325980532295,A,0
Widowed,B,C,-37.668651354778824,-180.44774473632273,22.964177369268253,-168.66957117038604,E,C,93.70385993863466,5.376929052879212,D,B,-171.97734397523587,A,-170.0907566460747,C,1
Divorced,E,E,-38.93801161178767,-172.4474342191399,-126.55488571036643,101.15093140929503,A,A,-33.77365457074102,-151.25829160235727,E,B,-73.8215129929224,B,-20.962636749849892,C,0
Married,A,A,-114.3677519918981,-13.123179372286693,47.320448497419584,163.0557118256445,E,A,171.91750435617297,108.86515993136838,B,A,71.98414019989788,C,-137.26848677751798,A,0
Married,D,D,-156.21410333289083,131.63305972163866,-76.51787680478472,10.979276420398483,D,E,39.14806362528168,24.293145792232036,E,A,-97.67751300448259,A,82.75410826441117,E,0
Widowed,C,C,-29.57539092903711,89.45778343105752,22.727295614086614,-102.81983063021846,D,A,-222.9661089862876,-64.19572986803486,D,C,26.635487756723826,D,-90.28782206168394,A,1
Divorced,D,C,-104.8629572370936,113.86226403898156,-77.14664235430023,-21.501429393372792,B,B,100.74863049531926,200.58745737455473,B,D,-145.6872936942288,D,-76.31665604191575,B,1
Widowed,E,B,68.49991281626745,38.60830861752366,-132.47896676148792,25.099308468922505,D,C,135.37653546777494,11.182554214987475,A,C,94.29249931390335,E,-24.385168715863998,E,1
Widowed,C,C,119.78040327662276,17.715582550466696,22.59691482718856,-53.69694967066644,E,B,-23.945139124535196,-68.82349118639361,C,C,-4.229241135029432,E,-150.11964072828272,D,1
Married,A,A,-45.7138985065117,-43.13071620078928,-1.9983720112249623,217.54777971105256,B,D,-111.07183303847219,20.28685900366446,A,C,-1.1748686066492977,A,-219.61657542722378,C,0
Divorced,E,C,3.526073582382666,-139.0997038824918,31.757307488294007,-23.884805378537386,B,C,78.0015041725121,-52.49360853600851,E,A,-36.91621319865631,D,92.05261879529077,E,1
Married,D,A,-3.917478384468916,-83.13578265001492,-8.367681045538223,86.2216565021638,D,B,-2.2286191521019294,-184.26134116576387,A,E,-71.33089047862924,A,-72.62443020408847,C,1
Divorced,A,E,110.49384064533186,-65.35902833038337,-59.72218749196996,-60.247187616731644,D,D,-27.77244590153512,-21.475697707332326,D,C,85.03435582103009,C,-154.94526123618536,A,0
Widowed,A,D,-35.2012385098637,-132.96918196050987,19.735184947655473,142.99353268330574,D,C,9.016622883655662,-285.16301379002823,E,A,-142.489745547883,A,-89.53068735286669,B,1
Divorced,C,D,166.45486963420154,144.6842481598595,137.6390452170933,5.364924846461813,A,E,2.572990962518179,-92.44213804682214,B,C,21.793506713301003,D,211.4915705212453,B,1
Single,A,E,-13.864767944231938,-65.185726973315,-192.08639627193992,63.575365167307105,C,D,132.72838226478825,124.4483627887566,D,E,80.42763970678345,E,-27.235507071680793,A,0
Widowed,B,B,40.49648172671701,108.45841989310398,-42.97880372662634,28.179183777326227,D,A,111.6378728814946,-91.83342375191727,C,A,-53.510179245872514,E,31.4547630080486,A,0
Married,C,E,-88.75521530728687,-36.15462363733026,0.22648075269697285,-41.07681808561962,B,A,-48.759524411511755,190.25732971145212,C,A,23.198752364674174,E,34.06630518777848,A,1
Widowed,C,D,141.94996237708935,213.49153419670284,-48.53565492033507,134.31370733439113,A,D,82.8902050791118,274.4544903874655,C,E,144.67532301994117,C,-96.27662145338545,B,0
Married,D,C,89.152712897984,-23.55180642916917,-70.776238653034,102.50865906644033,D,D,-59.97872446673335,119.1585492913825,D,C,183.73225514373001,B,66.51321269995361,C,0
Married,A,C,43.16057466349063,-140.7796006831166,57.19259157154054,65.68709376567537,C,E,-11.402724197347789,433.3506573379113,B,C,-36.468746730442255,E,-134.3269611507134,C,0
Widowed,E,D,26.91456269417322,-178.11961731076505,-120.04606911596127,110.19265888033047,A,C,84.73139856868026,-78.07421844331918,E,A,191.16514763437888,C,-89.84040745217425,B,1
Married,D,A,65.5850561446213,25.940105718159867,10.27048619884401,-116.01478434652273,B,C,-98.9817151381136,2.4047894396877347,E,A,-22.812563948297104,C,3.2352799181650167,B,1
Widowed,E,D,-14.000354850649588,-29.469315276761808,182.95773991111457,60.835098638521714,D,B,152.7242206167139,12.399253136150802,C,B,-36.35980051567489,C,13.61049929852364,D,1
Divorced,A,D,-13.436798237702213,99.67142514439051,77.30746736212551,63.653890193204965,C,E,125.47609286974661,-23.275588308112344,A,B,-92.22959429573177,C,-51.32814182012622,D,0
Divorced,E,B,-84.5174902849551,23.929166556621404,132.61581483781688,-48.13011560378657,A,C,63.37619264252228,38.00905495826458,A,E,70.86942044882836,B,-23.787291815221113,B,1
Single,A,D,-31.825991012475285,94.44274095382619,28.99429402178248,49.261277992756455,C,A,71.83122899882987,-36.36086853179128,C,D,-28.713108198768232,C,55.64434511153345,C,0
Widowed,D,B,6.302611095444699,131.73850237081194,164.53330233954654,-85.98729281194134,B,C,-68.8486793989489,20.158212691643143,B,B,-171.8942354416104,B,66.42828709699948,E,0
Divorced,A,D,-74.52001824156923,0.27814232112480863,53.116229755008995,86.89013098190051,D,B,-57.31122771968407,130.81261265685666,A,B,43.01059736104195,C,148.1438708114254,E,0
Divorced,D,B,112.13420197954835,-92.71356272147256,133.82295067794686,123.63327353763407,B,B,1.789942975978235,31.8065754889913,A,B,-118.23542857203344,A,199.53038666852626,E,1
Divorced,D,A,42.33416697232357,6.083298844140674,33.73204272302666,49.39394343069793,A,E,113.55419047554788,53.241705917348966,B,B,-180.62111400701363,B,273.884674456578,B,0
Divorced,D,A,33.55271748025037,97.75860304710339,-89.54204861371838,89.4729241017965,E,E,-199.91852354719072,194.86495736407227,E,E,-47.74595520097395,A,129.99078403235382,C,1
Single,C,D,-26.74093380792887,70.06560219158983,-33.38882831532827,59.95247129547465,A,E,4.839062997102526,20.540882665220238,D,E,191.00131352881306,D,-75.94006030233965,A,1
Single,B,B,-13.917880062161247,63.63462990760045,95.85738941132922,41.163275735987284,B,E,-189.67087113567067,-134.56573484942828,D,C,-59.31833382560241,D,-32.70472641396307,D,1
Married,A,A,-122.83162364186413,-84.30591286241437,48.97424378263045,-136.81733790155945,C,A,67.6047809478972,-227.58715995710688,E,E,51.01895786610196,E,5.5687662001613685,A,1
Single,B,A,26.220590401928927,-39.38117756124594,16.2073512591907,18.088210992916476,E,C,105.27439219817684,115.67379845239954,B,E,-56.2019967815682,B,-68.3867547764766,A,0
Married,B,E,-46.61127911163763,-14.390710063178311,272.94424314613485,125.4269822779747,B,B,-136.0340770270991,-237.03091302186735,B,C,46.34103420216725,C,137.8367665007781,B,1
Divorced,D,A,-96.87382652580546,43.23942196776338,-1.328584301423529,58.00196903318806,E,A,-15.541152427034739,-90.6824257384036,C,E,-51.616676340996946,D,12.05075198188943,B,0
Divorced,D,E,-68.61710606306089,-160.84254018695972,106.84992548273638,27.47960996978003,D,E,-60.34930072304569,-33.784598170974995,D,A,-36.254568427873494,E,43.57060108204727,D,1
Widowed,E,E,55.631007943804924,-140.08606157284947,38.87157362036993,-75.19255342965121,B,B,-50.271662042147405,-29.355173158253457,B,E,-13.455529736810496,A,-13.310345235499806,D,1
Widowed,C,A,-38.8744626570446,-82.94635735987781,-25.710380668937198,-178.84508729427276,E,B,-23.312849078313203,-110.71128488934896,D,C,53.97195270431755,D,111.66592204215155,B,1
Single,D,E,-64.01545803257969,16.856705383006528,-59.946988197981725,-131.20145622153305,D,A,-63.12556213190916,168.92763584670664,B,B,0.09076371049547431,C,-62.453246313613086,B,0
Widowed,C,E,29.91570594452937,-125.62033711348064,-152.21293435615763,-127.67080592115559,A,A,84.67368582125823,-12.995761824055071,A,A,-119.85577961691374,D,222.99654692353892,D,1
Single,A,B,24.648721079698284,-74.39779469398836,340.12679537360253,-17.335230846986505,B,E,-149.43832713201493,-91.87202237890934,B,D,193.88739205902556,E,-65.8860728911589,E,1
Widowed,E,C,-133.52469834480175,2.0112716388173726,-33.339740916598984,-87.73455067697054,B,A,210.84227116732288,54.15557163812043,B,D,-115.17201777403355,D,327.0373491804314,C,1
Married,D,D,-105.79194841064191,78.49702638362703,-17.86356841837199,-140.46536133092533,E,C,-37.2171961741169,-70.15152948222229,D,B,1.717131929451116,A,40.180758243230535,B,0
Single,C,B,19.68003254464697,-173.7411903978047,-49.69210873026082,8.985847213976681,E,A,-26.34872442856678,71.51671448526052,D,A,-108.256195938843,D,78.63813303192664,E,0
Widowed,A,C,-96.29693398322769,158.2835588039021,40.41614332735436,115.95811126539573,B,D,-32.82266067106935,-104.35656674676406,A,C,82.49037107024331,E,-7.888592425093474,E,0
Married,C,D,-0.8595919057651135,-111.96283531022661,-112.82730005870872,-56.27091158564595,B,B,-257.3955642764714,-68.64692876464547,A,A,-117.96938492104172,B,173.97781304448833,E,0
Divorced,D,E,158.29925837037834,-98.5976921629698,-26.66045407563437,-127.29869729440144,A,C,15.26138566527681,18.371100587797542,D,A,102.10629198567034,B,5.896645126117551,A,0
Single,A,D,-4.354328237667819,-21.397857236109754,-50.899889784979855,65.24659164399525,B,C,-5.138720799022279,-143.08929544005102,C,D,-101.25179063949668,B,-47.142460924467805,B,1
Divorced,B,A,66.76921727858384,-200.41603293757166,-28.475209480830767,-135.21842531507102,B,C,-55.533376102453545,81.6499701794854,A,B,126.63607764741522,A,30.811647850747768,E,0
Widowed,E,E,90.41753417912697,-214.99813620074212,-49.65937799451403,-183.1140052918063,E,A,-86.54194458290556,19.697893168000537,E,B,57.47560363473343,D,9.768743800347984,B,0
Divorced,E,E,-10.543128314594451,17.917718614978977,-23.528872612679606,6.068127840517571,C,C,-36.84540714034369,-15.70717057825117,C,A,47.648485294316444,B,120.73323598251315,D,1
Widowed,B,C,-31.202658015929057,-142.76139842866093,-54.41613664021124,34.402189614284026,E,E,-52.04763345093808,-81.3105098213353,A,C,24.574239436167368,B,-235.55738506788097,E,0
Widowed,B,D,-48.23800056390479,36.348426087846484,6.909621974014544,31.494388223733775,D,E,4.685550195200363,-137.85383498882837,D,A,99.29168200898842,E,-33.411336680439774,A,1
Widowed,E,D,-56.8564065205993,-64.70137872888108,-113.57639078782522,34.75653287978581,C,B,110.02936437097081,6.856627977847395,A,D,97.66557706866249,A,-62.2993786302931,E,0
Single,D,C,-42.01186825085103,28.16999953851118,4.550487387024305,72.39046937633333,C,C,-25.421716082175855,-8.070369083646826,D,C,-50.238644815288765,A,3.959812507130376,D,1
Single,A,A,-231.06068121655557,-101.43925505519968,-49.7027507546184,-20.610037561321988,D,B,166.08603346309724,-93.62172190778763,E,C,-89.34122225332115,D,216.60441265720291,B,1
Single,A,D,-158.05584921644592,96.27060966582465,54.088192853840425,-142.9477603985979,A,C,-14.82137034645935,-66.27832820213926,C,C,40.45159956635466,D,-64.21075697417146,E,0
Single,A,C,43.13174373940283,-154.17637454293595,-154.3648846970903,86.26985730934604,A,B,40.146866380586296,-32.823109603276365,A,D,26.043306003051335,A,19.419313484065032,E,0
Married,A,B,-168.37787233175476,-209.73062494946285,3.701342175610934,69.51631091269637,B,D,-128.93353796606954,91.48778600228181,B,C,3.49715308681086,D,81.30020133202788,E,0
Married,D,E,82.55941536549159,-67.33082458737927,-6.001711561612672,50.06129903705775,E,A,-121.71656663345813,-39.26281473498611,E,B,-44.37904454221097,D,26.27027956125374,D,0
Widowed,B,A,-10.59171263564031,72.44786106003984,41.824056406791875,5.816720438196907,D,B,-148.10405268217934,-113.5644477541891,A,E,-19.528633226305363,B,-170.04701421451665,D,0
Divorced,A,E,65.80852963731346,20.606334409197466,-19.225623901696775,-61.912266292134014,A,B,-169.3582794955611,-140.05699635646286,E,B,50.9542119127901,C,28.27624997504069,D,0
Divorced,E,D,-46.631651961850636,118.85467369827447,23.19518983460186,-69.80881393073587,E,A,60.8670870692103,-74.43166890272546,A,E,-89.41270579270332,C,89.4352329098317,B,0
Widowed,C,A,61.3978523805495,-90.70765260538296,318.9613943285164,-81.34535880894107,E,E,91.38570590311836,87.65951197702319,B,D,109.74541431587315,E,34.97905658555214,E,1
Single,A,A,129.35042563133322,28.29129194714869,150.47199194176665,-104.74359621261489,A,D,-58.68548280044229,131.29628149277698,A,D,8.265625026811263,C,-42.80584602562033,C,0
Divorced,B,D,-185.58724650695635,176.24849468620468,-47.42014212869109,-195.6826338082064,A,E,-207.47256944467756,72.52133530384496,E,A,-44.528106013962805,D,-273.21778576934605,A,0
Single,A,D,-26.104335511324123,10.585233609809306,-82.28738580058152,-89.45846724604796,A,A,237.0867042224749,-251.3984299875622,C,C,44.908559860965255,C,-62.85630092444089,B,1
Married,D,C,-63.33783551989032,117.88459398947937,-8.211612682691657,59.58732304055212,D,A,93.80891855867851,47.3932062990335,A,E,130.64158629824277,E,-90.89781018629782,A,0
Widowed,B,A,46.80006524971416,-282.99827331991753,20.95361276423488,104.32686904709108,C,C,133.7943784730174,142.54218583121394,E,B,203.96844730196614,C,11.63691523278207,E,0
Single,B,E,-82.51475012948457,8.234638554533085,81.57921934371635,-113.32952169965532,C,B,-134.88068219169296,-47.432628643754356,D,A,215.64368719988965,E,118.3608099930893,B,1
Married,C,A,-10.167759989107413,80.56368405550458,-175.36411646964402,77.64771457622471,A,C,-125.60261175664826,63.159667292196566,D,D,-54.005185980490445,B,256.65711070820214,B,1
Widowed,C,E,214.1097066133613,-146.76335480414787,-16.99289898287728,-48.99113474634879,A,C,-65.47923493629911,-37.70266971168828,C,E,176.2918491409379,B,45.31296118851781,C,1
Single,D,A,-98.8752104806591,123.44953731024029,-25.391802913108126,-97.84398425439159,D,A,-209.9537581614328,139.58681462728202,B,A,-11.655273791895905,A,-48.12903874462562,D,0
Single,E,D,75.0665232319473,44.4484058836038,-16.61328571617852,-64.18140564705126,B,E,95.72728369685777,133.8115935766491,C,B,70.93178756870998,C,-31.153081297511992,B,0
Widowed,E,E,104.94748638615748,-51.090220813647655,39.3375377988588,118.56086506494039,C,A,76.20361893533882,-66.27409826918019,A,B,46.29279936333697,C,64.24491589686893,D,1
Married,E,D,32.90612647556679,92.66678182367278,112.48678434716892,128.54545209202132,A,D,131.95220256715226,-48.18884445062315,B,D,39.22225980578784,C,-71.36541285028215,A,0
Single,B,E,91.82338274591288,-189.56435131472,-17.851064723753524,-80.58463587786008,C,D,19.18072309959061,-99.7480118553925,E,B,140.13861884845835,D,-122.29517282278263,B,1
Widowed,C,D,64.90103446963508,-39.68535582144599,57.60213783379642,9.033424124746848,D,E,165.3704585059943,27.470065104048253,C,E,-153.61269796379048,A,-146.82037127726645,B,1
Widowed,B,A,-184.4982566788191,25.414295977004684,-23.98705760045099,-29.795841887964404,E,B,-152.10173784273036,-99.77339749743294,D,A,-237.4943247168182,D,-4.576888600652008,E,0
Widowed,C,A,-130.246251888532,-153.00642837403308,-127.41873762917251,1.205603940176045,C,A,-117.03884859339769,68.73616223098969,D,E,24.704771945974727,A,29.407535801244926,A,0
Widowed,A,B,-107.62621370176811,20.80164346893903,-30.495598943546053,-32.6235589038283,C,C,129.02069810746502,-19.399783273637212,E,D,91.29822938897269,E,-30.201486423941727,D,1
Divorced,C,C,59.662250419302964,15.417047677544032,17.148468384104046,-10.865651750768421,A,E,-78.69985780580822,10.29821078490317,C,C,137.07606422000356,E,-24.04527703845574,D,0
Married,B,A,50.9620430056636,-57.238880684672345,97.26860991808437,-62.86534363938907,B,E,168.32554688431165,136.5261118159621,C,E,-80.06239165073765,B,39.67197943943843,A,1
Widowed,E,A,217.74430889114035,81.96351567810248,8.845156387269165,-40.695813441455385,C,B,69.15817348936264,17.04000631283375,E,B,40.80790389369267,C,161.90573330923957,A,0
Single,D,B,-174.7337044652065,31.219062651288905,5.892229283411734,-180.260365659641,E,B,-189.39908720232415,138.81509474663233,B,E,-211.09329524960322,D,23.596317846647683,D,0
Widowed,C,B,-30.834397744673865,-93.15814283399395,-21.49958545301715,104.42314202053149,D,E,11.37478567694503,-174.2412343151986,E,E,-78.09156906290706,B,-115.54300096554977,C,1
Married,C,B,-45.9292438243041,-107.65210239257298,83.6179724155595,-95.02192289596745,B,B,131.65392288550694,-197.31334323678053,E,E,-92.38505563749504,D,111.9283833503246,A,1
Married,E,C,-104.92842000285923,17.66392135951925,3.7428070663872495,-59.443782070791265,E,D,-30.13209062877648,29.260593974084948,D,E,-62.36381951048842,C,-96.2257728999315,E,1
Divorced,A,E,-115.5979886066065,-114.1262243540503,-123.45564731215761,-71.91994851033007,D,A,71.76122829899342,-44.39532161215596,A,B,112.89665180458834,B,22.53539193147487,E,1
Single,A,B,-14.538558841337707,-6.67464797395972,-109.02591222065917,182.9090657706797,C,B,-37.03158263497205,-234.84273424973813,D,A,146.4889606960447,C,-91.93282544933578,B,0
Married,D,E,-28.915375498404313,-69.3872827436161,80.54785923452776,-99.96515840568621,C,B,-93.97725486895975,-14.704258605652933,E,D,28.716330236955663,A,44.52015051346463,D,1
Divorced,C,A,-71.21311827092099,-41.014136040996675,-13.841649622435522,4.855955938794673,C,A,-11.882770870651777,179.3970328008812,A,E,-79.48448970902858,A,-21.674278976808278,D,1
Divorced,D,B,22.201990558780206,83.55140011907054,-79.38124986712577,22.18478977935586,A,B,-52.52223922212688,25.63451057186988,C,C,-145.09673859503678,A,3.0786782420201875,C,0
Married,C,C,-5.4342016854930995,110.5210568331557,211.54817578327493,-32.38917687981077,C,D,-24.064854180721788,75.9425525234473,E,A,36.34481706972251,E,153.56134875082594,B,0
Divorced,A,C,-31.37083039439202,-184.76483693531912,-115.69706083032219,64.92372575063541,A,C,21.390324151630747,-105.79984155125534,D,D,-67.59967120053864,E,19.28133526945213,B,0
Widowed,C,D,-170.5363270423806,-50.037729848218184,-65.07154499500996,14.919461075827986,D,C,-178.72040980176652,-117.89442262118175,A,B,45.20754088371822,B,9.065640761184753,B,0
Widowed,D,C,59.00506169839218,66.4765132234186,2.040434039146053,3.2774777624001183,D,D,-53.20263134029186,3.540530024149408,E,B,1.0493376268976566,A,47.429633500739506,D,1
Divorced,D,B,-73.0812361348384,157.54798108156916,-112.59772504085521,-110.26399126770796,A,A,-25.30169132217465,162.30800960553765,A,D,-33.9436723615507,C,-5.066996872886173,E,1
Widowed,C,C,-18.841268338124028,-145.25102135679256,-130.19831239110255,-142.02987238637579,D,C,-8.413960979372108,107.91141449965906,D,A,-76.26656296056203,D,-47.888800107927935,E,1
Divorced,D,E,219.18841838004624,169.32308189819324,-8.328713707426665,107.54900463517325,A,C,9.123401269456362,-60.79569181952124,B,C,98.99202359217327,B,20.640432649987204,B,1
Widowed,B,C,83.59492521073511,24.877447504899852,109.59807146980631,-210.52909900489047,A,D,-117.59038867424971,12.097082541340136,E,B,-32.679964810632626,A,-115.92589322602277,E,0
Married,A,E,72.11398819959362,-80.60234373328389,48.75417102000075,146.8655023574979,B,B,-78.5233260805381,59.09265648231734,E,E,-38.12168895874925,A,-13.368026621914787,E,1
Single,D,B,-28.770932480075977,160.6877598882394,-56.773183019207984,-23.35249558725893,B,D,85.19615330140485,-102.83766385060392,B,A,65.8223956098113,B,-40.00941204685584,A,0
Widowed,A,D,238.66404298211248,-106.3346627106029,-15.421053186367534,-19.100019392816577,E,E,-121.82072788731406,112.1453237095011,E,A,-35.941727315396484,E,-64.3554714032404,B,0
Married,B,A,-134.5090404639505,-134.05614375490455,16.683565214570315,133.60133864142313,A,B,216.7640202675066,-3.720467514188423,C,A,-34.39045602579074,C,-129.90205765955102,A,1
Widowed,D,C,-130.8923651250869,75.89597480820323,-24.421342464145496,61.54297379158693,B,C,-18.89990962999109,139.91766000859224,D,D,-28.26632492705203,C,-63.73008717457037,A,1
Divorced,A,E,-72.42571826391628,20.26658500890961,58.65299823343331,-55.667935099098464,A,C,9.997565448230555,-8.83959984872817,E,E,-94.77627669334773,D,72.30164337448736,E,0
Widowed,C,C,-20.88327423193435,-3.6342783736378155,118.24246319277721,-27.212064249562644,B,C,88.43441927419174,-150.23594057755693,C,B,-109.23724553913556,B,14.304717484481897,E,1
Widowed,B,D,-67.27898037794566,-27.22786584345262,52.992172354439006,13.459204974835643,D,B,-185.8649875830576,-135.21650851875037,A,E,-86.78935960467761,A,-129.9645082828315,E,1
Single,D,D,-31.910559168500896,0.581542644796125,-108.68731402268999,-190.36040520305528,E,A,86.16623619789517,-17.298521899592448,B,A,-112.02344989823317,C,176.8024007011293,C,0
Divorced,E,D,140.06169186011766,-31.888019956371387,178.67034889379306,92.62705729156127,D,A,9.629663326459244,-51.725166954257936,C,E,-94.20506771142325,B,-101.18148152312956,A,1
Single,C,A,87.6573647677514,-37.71057163933255,84.8254087692243,34.853090898882904,E,C,-102.23793076761218,-86.92397183177025,D,E,71.23881313429838,B,-4.062790294508138,D,1
Single,E,A,-38.566091240478066,-102.62787266879126,43.84135406669935,-5.450511554182918,B,A,113.43391304884337,139.78252213407544,A,C,-46.743746516064434,C,0.30562063510863313,C,1
Married,A,A,36.06886188939636,-16.572818640639092,-13.85280891822396,40.023267586102875,E,A,113.13316973079652,-80.53973684137411,E,B,-97.05794487458185,A,-103.80537128431162,B,1
Single,B,D,-165.74420194588893,275.91717509486455,-130.4500658363345,49.27699867100706,C,A,-84.65095542038286,-54.733723635370126,E,C,-133.23833442634353,E,-121.91814487845572,C,1
Married,D,E,-47.3849975804481,38.19878608706939,31.035121562544425,-8.227566989821868,E,C,69.42716605410965,-131.52229469150052,B,E,153.36814908670124,D,-77.02029009831975,C,0
Single,A,A,-32.942900946703716,164.02278408714744,-107.97609797860814,-119.88923291195177,A,D,28.94129408799067,-55.04980224440181,B,A,-80.75125272992568,B,-68.03281932762077,C,1
Divorced,E,E,103.43413444201464,-121.14324904438836,-28.516808260761756,33.74093618044534,C,E,81.80435951008216,-14.574213326839846,A,E,-1.2977516619491323,D,-55.48456181057869,B,1
Married,C,C,181.91205526840156,57.20202490926882,210.67498425448238,126.82716829482924,B,A,76.49202916254755,-42.14841506107632,A,C,-99.96378497001031,A,93.63167783003347,A,1
Divorced,C,C,7.552925950511654,135.74190101886094,52.97610374702517,-9.114717013920897,D,E,-178.1984179709133,137.35279659793386,E,C,24.708964796533834,D,-10.232228250123478,D,0
Widowed,A,B,11.819885674262917,41.9053829125002,93.88662813443666,12.948337138341156,B,A,-181.24113187534198,32.685020344639376,E,C,83.26566186317935,E,21.726446704699853,D,1
Married,D,D,-32.463313709230825,56.94532032603776,277.23568932785145,-90.7141079509218,A,E,-129.2637409461289,-73.9980515098113,C,E,97.58922912032759,C,-98.00795810222718,A,0
Single,A,E,114.28056536482916,70.88109999591443,-165.60469420050003,-52.394991970270965,D,C,182.09637123838039,52.00306510991831,B,B,24.1112479693249,A,1.2626076733460243,B,1
Married,E,D,-101.98453732633293,150.86660726589338,-1.850839236725457,-6.574492826500901,E,C,-45.21872251540792,72.35083613895658,A,D,-60.621100930075485,A,40.23289757978231,E,1
Single,E,B,12.423369991032926,-145.96025658802188,-190.8081148620387,190.9930395866099,D,E,78.50588845054344,22.450561418508823,D,B,96.88843573368032,B,-10.080146022013937,D,1
Single,B,E,130.24473712066583,134.0475289547229,23.11329266570445,-37.64518043053941,A,C,48.62560879271277,-166.30079030784123,C,E,-95.67436284684541,E,-171.1324559205918,B,1
Married,E,D,-111.11945188979546,37.63051780291975,-3.540585450623769,-43.80963784842579,D,B,168.23497034700148,-94.45742569688501,E,E,98.34021423861788,D,56.657658410526516,B,0
Widowed,D,A,-64.10936890327726,-61.15249578614641,48.876974191053726,64.91756633693066,E,A,53.77795264163091,-50.790200188006594,C,B,-47.54758576977033,D,54.62626782303827,A,1
Widowed,C,A,8.558238939873386,159.64744975264304,17.063807103167818,-165.92890488495345,B,B,75.89488567281971,-92.6907053520649,A,D,93.60897798591057,D,-51.53216722371923,D,0
Widowed,B,D,-49.15174913990176,-192.22667739412864,152.06781199702917,69.90649908655328,E,D,-139.03951771295417,-155.47822450030807,C,A,19.437604040716327,C,149.0912250182785,E,0
Single,B,A,86.34929315333643,-92.13426160170432,-172.5489554481412,133.00945262248572,D,C,-235.7325646944563,225.1175268008164,B,C,57.96479476662737,E,-119.91037918178252,A,0
Divorced,E,D,41.73299387293717,-93.5826227980882,42.18194142895369,124.43988284161544,B,C,-74.31964032180576,114.85101009136807,C,D,24.397678793822696,C,38.70297858606782,C,0
Married,A,D,-47.28139778941023,-41.38956356870366,16.910220210060874,73.69410873963419,D,D,-37.13358528805454,-212.26220380938864,C,D,123.38026333947323,D,-128.83215529116382,A,0
Single,B,C,4.058532656811316,-36.50002747890113,25.290544864455867,-117.3924493300515,D,A,19.33032069834039,-122.55511533088004,B,D,3.2010511084094375,E,110.08429364895755,D,1
Single,D,C,15.440245846780781,31.572387715811097,-90.13996127210821,-157.9281854234563,B,E,149.7984017459419,121.4128489359835,E,B,-1.4801043936873937,E,-17.59215631600014,C,0
Single,B,B,41.199313226444126,83.75675905551742,93.24853847875977,67.58671133536728,D,E,141.20375620365252,-119.16835837020724,E,A,-23.03296448070724,D,11.907844679314085,E,0
Widowed,C,D,4.220382277037473,213.4388132652048,67.37161455813624,118.53650741242106,B,B,103.51301957474794,0.2695391741185398,A,B,-119.4039369359426,E,26.02011618258382,D,0
Widowed,E,B,-28.808434565298924,-85.26549429793,-17.260150465972167,18.472851309423817,C,B,92.98328448462043,-11.829865425176463,C,D,134.31815396484927,A,14.786371510203223,D,1
Widowed,B,A,36.25002372110734,108.29082358463884,0.6528601924467198,34.85581007483603,C,E,-7.008229992674853,0.32783302634129846,E,E,39.23590486510768,B,-16.65365867806142,E,0
Divorced,B,D,-73.0237167561873,39.06408026495888,-1.4692524733190075,7.403228524287258,B,B,78.10421360723458,129.495487703211,D,D,-23.778089360372697,D,-97.22385606926393,A,0
Divorced,E,E,60.30884714996477,28.234508848534063,31.663451853309017,-29.53177670868106,C,C,352.4433493967654,-52.82760783720436,A,A,84.57130749083099,A,-58.38412646996682,D,0
Single,A,B,-32.841533872261714,88.26777083383425,-14.538872921792834,-170.55461707532166,D,C,100.44447346694338,-24.935689131931944,A,B,0.029061335268824873,B,-80.15745968832073,A,0
Widowed,D,E,-62.83748897327983,23.33552422075627,-37.8418480453448,132.6089647848972,A,B,44.97410793302362,12.420759075573299,C,D,116.27821097000492,A,-199.96952875176325,A,0
Single,B,D,108.09780098696098,-27.713639092273638,97.04451042819576,-104.72959209263968,E,D,200.67621178621914,-344.2247420952983,B,E,-195.8945737025419,C,9.464893924189328,D,1
Widowed,E,C,-125.20345185293478,-15.736011616424184,-215.69588372046547,15.86039396602682,E,D,118.8265590100543,15.987665858833768,B,B,23.509928994888597,A,123.52428208489347,B,1
Single,A,A,-84.93169672402564,-19.85829948232329,64.22436190479952,-20.273929341092906,E,A,216.8522052477653,169.42937446400347,A,A,105.42830031126984,C,-46.27483697148211,D,1
Single,C,B,-26.869053063876187,125.51387257267544,44.75503360814423,124.92093963501291,B,C,3.4586045665252105,-15.332142860187483,D,C,53.26547632753815,E,129.14281264694134,E,1
Divorced,A,E,30.319628175607477,95.73667313233489,66.35361366633704,78.62117737262052,E,C,-49.44377729415091,-78.0864148742526,A,D,231.71380116886974,B,-20.55434210102937,C,1
Widowed,C,E,-120.37056573820068,59.7314700480176,-60.63004870171809,22.88081687888662,E,B,-15.988145390868153,-19.18821258618069,D,C,156.43106348988812,D,-44.52428283313165,B,0
