SEX,military,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Other,Yes,UK,C,E,136.71603475319475,118.30998340732839,44.922732884566216,A,E,107.42088953118008,32.40388619996125,A,177.31442484069038,B,-60.9355403307498,B,-60.51454677058029,44.27982016866877,-120.0998091587701,-89.92807618439254,0
Male,Non-Veteran,Brazil,A,D,124.87585653061058,204.15586045211583,-29.276870304536796,A,A,153.52909661827763,6.434983662216196,E,131.1639280782179,D,154.99782114952941,B,60.69574724857218,-13.432252729294152,175.3493742700662,-1.1162779903320497,1
Male,Yes,UK,D,B,-60.720556365623764,-119.92174393147232,-32.7117474890082,E,B,192.6045115935099,23.473042188986742,E,26.73368282611698,A,-50.942825851392804,B,3.7862694094984377,-52.30457418003696,-45.597103031128974,252.61304217627102,1
Male,No,Brazil,A,D,67.24072281757088,-8.549388705265711,18.956392473473116,A,C,95.73237617432568,-4.991433827768158,B,319.58812698497536,C,108.50878562601665,E,-54.69627691872731,24.64337343793331,201.06533747480887,108.83399839795193,0
Other,Non-Veteran,Germany,D,C,-90.34947477307728,8.426519226405043,-27.18458935914514,A,C,166.15030744424584,-12.13422307162862,C,123.082491106998,A,25.781434998648834,C,-15.191001051992773,-118.47587791330272,149.71656440388816,60.83781333058605,0
F,Yes,Other,E,A,76.36782652434945,-66.27643793242454,-160.52138651174815,D,D,-61.54239289587109,137.227005601442,B,124.41135387148398,D,-119.63433668214627,A,-117.01539689684171,18.33575710178213,-72.51728406026632,-91.10904273260061,0
Male,Non-Veteran,India,E,A,-12.152019872964479,54.7049854133845,104.93499007491268,B,B,-108.2939175638117,33.71368232967699,D,-7.250648215323893,C,-74.21041200800755,D,27.450612811492014,-78.34627500780455,-73.49043845229782,-65.85674465476812,0
Other,No,UK,C,E,123.64962485991846,63.51824063251274,73.01088504273,B,B,218.14818306139853,25.085909129161756,B,-86.01724596827418,A,66.62875978377126,E,66.51952135112212,-54.617427576125856,-76.3939114386001,-86.26993626875033,1
Male,Yes,UK,C,A,9.463006852037287,41.29816413414455,91.62946579642397,C,E,-57.19932780887663,2.7589155640739604,E,234.4844645094613,A,57.595096263490305,B,88.97933336241664,-119.2465372595802,129.77957890954065,-23.164303996656198,1
Female,Yes,India,C,D,47.74160231802045,-20.9622955766482,-45.243912963417664,D,E,-79.69697518384187,39.711172003130955,E,-8.002617569194022,B,-92.74317634889752,A,13.276350388807979,-68.92041190318477,-31.342050216712387,-262.9352369443292,0
Male,Veteran,Other,E,B,190.0708404107796,-165.69859411442553,162.61126843117307,A,C,147.65967042729636,68.98009404187756,A,26.093776885249543,D,-60.529250696317014,B,56.57642620031116,20.290497216549078,-166.48533407189157,-177.00489471096265,0
F,Yes,Mexico,D,C,54.006147953689535,-10.696470106289455,96.5367251079871,C,C,-14.945913412479792,-55.922700230295376,A,-176.92330365524592,D,83.21755533989212,D,-51.01646484144996,8.223109667846094,0.4324371352073324,-57.35931685362922,1
F,Yes,US,A,B,122.11229168555766,-83.4883351492637,3.4473685367915423,D,E,83.4005144239346,-64.9606884531343,B,25.660624481841076,B,85.57677339747329,B,-34.37222617313958,-165.94918899289502,47.16099257868237,-60.8126528454491,0
Female,Veteran,Germany,E,C,-1.6264294259661545,-6.023842807406291,32.763200882976165,E,E,-3.624583622328427,17.10057036610387,D,71.7972625297987,C,10.231241721394921,B,-48.954758419384696,36.83664273194041,116.27156789904052,-124.15001989378398,1
Other,Veteran,Other,B,C,144.72117086558202,-26.032173359623467,-78.9091779904604,B,B,-215.71502491618406,12.110902612847601,C,71.7511623359572,C,118.90056713618884,A,-56.158067349029096,114.0854692208717,44.785677710649885,-34.40581861476416,1
Other,Yes,Mexico,D,D,-4.453482960371375,101.17960269213584,-123.36612799898911,A,B,132.99821271355938,160.84800350261415,C,59.792825135663165,D,128.27939702070032,B,-2.209613565738447,14.605611150081026,82.08226385619295,-36.36110917289931,0
M,Non-Veteran,China,E,C,101.87320326810361,-25.058247050741766,-145.75804987710438,C,D,-123.26613286719876,-6.544893891353065,A,-53.771955092043825,B,99.17306815829492,C,41.93352593085516,202.9159467639253,-47.1095349589882,-137.11926169903555,0
F,Non-Veteran,Other,A,A,24.564173071187902,86.51337084170623,-3.599716391231922,D,B,326.91650732942884,-203.55992654352195,D,78.4297815536191,E,9.065401607223539,B,10.89288136825342,-66.2680859485308,-50.86944518074278,-34.13359634603745,1
Male,No,Other,E,E,-193.39877853601664,-101.44777863195078,-44.28655029086174,D,A,-66.49751365135131,-3.5401270227698713,B,215.8407267779128,C,-12.500492063330945,E,10.849069096487218,42.46279882974151,137.89025981008362,36.747150722514945,0
F,No,Germany,C,A,-10.50509886392017,43.59586037291683,67.1505539462504,C,E,-71.53081722861877,-39.040624382303676,C,-134.50289546322176,A,-72.59079331991619,C,70.65523559568197,8.804489585244612,2.573200280041471,-67.8394461883793,1
Male,Yes,Brazil,A,D,-13.333320712259939,-87.923971295473,49.023845113185885,D,A,-119.00117773209547,-93.70452296703822,B,37.378059169437705,D,-51.96372887851498,C,32.17909312267001,-170.07410060779586,137.44531675694643,105.6755058211292,1
M,Non-Veteran,Mexico,A,D,18.290317996385234,51.07787354510388,-78.87389283945302,C,D,34.74812989612039,50.27720583701956,E,-42.78966953276818,C,15.14025497484619,C,19.373626797703235,31.574120089887014,-60.74231081123609,-128.75225127080324,1
Non-binary,Yes,China,B,E,180.5752590404329,109.44729142398337,200.7642241294847,D,C,101.51373391342378,29.685520007803305,D,-66.9076030683971,B,56.95027476225246,D,64.74823612007,96.39494745459729,45.82713067527508,-31.748395362121585,1
Male,Veteran,Other,C,E,142.76969944341695,1.2845630364624965,-140.79997240523352,C,B,-111.77299173891879,-158.11031427411424,C,75.25667007889584,A,90.76760648594517,D,112.8285097970118,5.435880644072405,123.45341347374219,109.53828270600181,0
Female,Veteran,Other,C,B,-122.45068356286,-73.27620075641113,219.57155451253024,C,D,96.33658964000593,-35.054491158356356,C,-65.86781199761069,A,-199.3500038702619,B,-23.72319596478399,-27.28447511886603,-20.859155749320585,-121.89757819194466,1
Female,Veteran,US,D,B,-126.03405113239603,37.14044821785795,-23.653130608791862,D,D,-67.7731830633162,-32.259273197184676,A,-76.40399666404605,E,-140.3101921500496,E,67.1640217830485,89.88448245071696,-14.339193153958242,79.94315495030732,1
Female,Veteran,Other,C,C,4.612899362154843,-141.50293657099584,-33.11232797028977,D,D,-9.925755611357085,99.47724021373475,A,206.22705944661047,A,-69.84998962909418,A,37.21235361595681,47.23199059204883,90.77514144893236,56.02517071200478,1
Non-binary,Yes,India,D,E,-124.39073536149061,136.76947363944805,50.42476454864302,A,D,30.798950309879924,98.6141184869378,B,-11.17817713305464,E,16.698278763905364,E,-1.3886491861839851,-69.47801399663453,-64.86262135910347,-153.69198199405724,0
Non-binary,No,Mexico,E,E,-34.6036114142023,-5.997467132920815,-41.394906012866365,E,A,-56.51076953839497,-108.1274775369711,E,161.70883298400875,B,-27.11679089118378,C,154.4337912034473,-34.35022127841287,28.52180577855668,-71.79665370611892,0
Non-binary,No,UK,C,C,-28.189867430365073,124.47024871848957,-150.36000249126204,A,A,44.02732571503678,109.91762757903403,E,-25.482030516345976,A,-252.22010094384584,A,-50.186592552591314,60.50202022525804,113.324999852717,65.7731607078277,1
Female,Non-Veteran,China,A,B,85.43916983563639,-42.68564006913285,-74.27921727528042,C,A,2.620845443611521,-150.00474704006032,E,17.16152241759615,E,18.869916453172277,B,-251.19294030101648,54.66547316296195,24.434873562704198,-58.74514624120818,0
F,No,US,D,D,-162.7164305966341,238.1597089259645,12.701565962856542,B,E,95.38917988275038,102.09641963263908,C,-11.187079871260172,C,150.3137038384092,D,41.17951877477669,-157.80410002727245,-27.361952291663705,-0.2744515806950084,0
Other,Non-Veteran,Germany,C,B,39.09072787169445,-59.879591974544574,-36.603147845274485,A,D,40.06619405259685,8.733805744452614,D,-128.0373511720686,D,204.74686683735297,A,10.396694116689604,102.82206089675037,-142.7563019291381,-84.4715668442826,1
Female,Veteran,India,C,E,153.33545474949725,-210.26360466293653,-37.60228967397129,C,D,108.60727634438585,54.46755033820999,E,-45.04012969177536,D,89.77794651154008,C,-28.308579955844337,-39.21064716283001,64.58835105885588,-1.758540162206635,1
M,No,Brazil,C,D,-41.43169058579373,-64.9553317592728,48.50641784278613,D,C,-229.32290569905325,-76.29310745889443,C,-127.3660561392241,A,58.877140603148206,A,60.41203946779209,-37.30544223203475,155.72045481520314,-93.45537857400586,0
M,Yes,US,B,E,114.08012229311,5.432246052512169,35.600419794269335,C,D,189.85427677254103,63.69201945430943,C,89.19844326311654,B,154.8817710994433,C,20.539064417194517,-48.89897083367337,-76.48469963623562,128.57100325139982,0
Male,Non-Veteran,Germany,E,E,99.46949450160814,99.34430074297494,246.07237545232502,E,D,-29.714500201860282,-129.9194902315794,D,21.24960540315507,D,-41.69845340503367,C,-111.86956315658128,86.53616992080632,99.28174197121203,-41.899550539983274,1
Female,No,US,E,D,-4.763486280650517,42.445167130814696,-183.15076574233186,D,E,317.61542522086893,133.27036992861417,A,64.62729617445157,B,82.7661594065498,C,-99.88918806295308,-0.838638137953501,15.86845562283096,-250.2934366606791,0
M,Yes,UK,E,D,-51.828750559849055,-71.50143172582986,63.04956293891547,E,C,159.96064103221468,66.34096615859684,C,-5.356156825407578,C,28.553647002815595,B,16.651018256178382,-1.9976423368782457,-139.46293061516982,50.54259321908911,1
Female,Non-Veteran,China,D,C,97.54677047409082,-60.84205461021678,27.884092250461993,E,B,-0.10453645041518758,-58.94839348119124,E,6.481661702870861,E,-84.59835871453882,A,33.25396976161999,178.58982516521624,49.46344757460952,33.61032456026342,1
Non-binary,Yes,China,A,A,50.95914601283125,108.94216076649666,-140.03519243414206,E,D,87.42366028037421,40.21575219552611,C,148.204130196496,D,128.74928021075561,C,60.10741256210841,-54.34217712566457,-58.29212336195339,-28.725396308650996,0
F,No,Germany,B,E,185.51542574438562,94.2625922548971,-30.771143079537488,C,A,-57.15936040612356,249.0149110026429,A,47.393790475380285,E,57.068953734922935,E,-117.28894443914623,78.24446468717227,-77.78609589718745,-6.41682757174604,1
Other,Yes,Mexico,A,D,221.24939702516616,-39.406444674239424,-26.135202077693805,B,E,-4.366499282752579,77.67486169574873,E,34.05408139717736,E,64.20732402864272,A,-7.582336462869112,17.06793328922212,166.20172272588633,6.039077302905028,0
M,No,US,C,C,228.13751365956784,-87.58163768053558,-128.75160822620288,C,E,-37.39728690834203,-1.178995158464879,A,-61.07895666120121,E,-38.484937459508934,B,-113.78662523630716,24.512387508704446,31.888457388509167,4.7663983079137715,0
Female,Yes,Germany,D,B,6.6809906735190845,55.2481567236096,98.75640808319993,E,A,-5.841626993567387,134.19916788115933,A,-198.94352424171092,E,-97.31842136670235,C,52.26680060089646,-8.653865830909888,-295.4755332787914,97.36645451029989,1
Female,No,US,B,A,157.74426829414995,-131.22580852456267,16.432954475206955,C,B,-81.62715391180943,-65.91211882991695,B,47.65319606243734,A,-36.98877237677779,D,-104.97932610328131,-37.89341786421842,-136.33033798087143,50.81943935177421,1
Female,Veteran,India,E,C,75.1298388005116,18.211405535113144,9.0676424769193,B,D,200.78699548236844,145.6323037056628,B,-9.931702732953116,A,-13.848606613836406,A,17.125267812849593,41.099170166380375,-170.10136718323713,241.92540673968148,1
Non-binary,Veteran,Mexico,C,C,32.33883421947804,13.290076325051261,20.62716798473972,C,E,105.8800301400487,-9.895373848578433,B,187.40329459602364,B,69.97965324392132,C,202.52096323682616,-30.89923786220597,73.97878645753262,-200.8349726193385,0
F,No,Mexico,B,E,-101.34000619965502,-172.430355036986,19.349927292084274,C,C,-76.6199592544575,-30.90233291092579,A,-34.19493482134462,C,32.246570799346046,E,-11.985200048689492,-256.64372064847134,-8.596815506266138,170.5316212353288,0
Female,Non-Veteran,Other,E,E,20.941185002015352,17.879619499674316,-154.0293407621694,E,C,29.708940730254323,-35.434712279648885,A,-2.7014668736616954,C,33.33077903691938,A,-16.33659245965845,-150.78525466481162,-30.95229572524544,158.53158927433503,1
Male,Yes,Germany,C,D,-71.63026601187366,-110.2645883365184,-88.20647768260602,E,C,70.33472541059886,-85.85293790300267,C,155.861086076993,B,-48.405672962549,E,-29.270379501944145,42.04020269795038,113.27430879179437,-66.7228676221915,0
Male,Veteran,Other,B,B,-187.0351264617453,58.57476003279445,75.8816525507663,B,B,40.6963617318753,28.03784297515944,D,61.89461248491924,E,39.394630870803,C,-71.9052580951071,18.42519272856726,-61.97238320869148,137.38501462833014,0
M,No,Other,A,C,-193.0121293822203,-19.751271732663337,-159.41173661349194,E,B,-13.244890746944987,87.24189635547704,B,-95.19097486783802,C,-223.37444312162492,D,192.41386498863457,131.86292509909052,63.808002418511514,-271.4203382046021,1
Other,Yes,Mexico,D,A,48.19403448074805,-27.659032294094533,-75.44829345914626,A,A,171.77170535420595,-3.3994333490344175,A,129.03943452278816,C,-39.15764874520761,C,68.21239126812277,-187.3937376935103,-152.64320252618057,6.850865052997855,0
Male,Non-Veteran,Brazil,C,B,-81.67506143098933,-13.470249149804694,176.66810150096381,B,B,70.36226202924777,60.49303827788022,B,90.14632635692247,C,77.31509294859946,A,-43.95729107196249,-152.65147442594017,-14.328287150438095,-124.8347711337273,1
F,No,Other,D,E,-25.350899010271426,6.712403140668669,109.7396288345405,D,C,-6.434311827009524,-40.140522154554546,D,90.49781040685893,C,67.68881782926694,A,42.39738756366694,136.19981120160273,5.400604319240483,77.97129131717529,1
F,Veteran,Brazil,C,B,32.559599169929484,31.503813128320623,-105.18719616876227,A,D,-60.271759044168704,93.51780797481038,A,23.633680488975084,E,-100.56808850002612,D,160.70955912109633,10.759518697878777,-86.24021155442179,119.3714226838956,1
M,No,Mexico,C,C,68.65925196820676,-80.72789487736334,-134.3399776211587,A,C,-41.267023024277684,-63.02947579564551,C,-265.88911488418614,D,-29.648362473444884,A,-12.768536528011223,-97.66615881249201,-175.6006283801816,223.00617213323414,0
F,Non-Veteran,US,E,D,33.9202728394509,87.76286550477008,205.52012644918912,E,E,116.69279197997471,-3.9979136318516044,D,72.29112135514113,B,-33.02850504417616,D,48.56962721045608,77.44138348215583,144.6723799697639,-155.34745451886397,0
F,No,Brazil,A,E,-51.584392924162714,-145.98554946475357,103.48794281489609,A,B,-29.887708958639408,-66.52487194642492,C,125.04760141690477,D,-75.24170633735767,B,31.383644559894147,-35.651913497820075,-156.88890313437662,-79.18524080699126,1
Other,No,Brazil,E,B,-326.2330530211986,130.87610599396925,-90.17590897750402,E,A,-115.41446434536775,47.586948286973964,D,4.025613008227468,A,-177.27883489057723,E,61.619381687644406,89.86040911580592,141.67339911258534,-45.92315007901083,0
Other,No,UK,D,C,40.59081105941612,-137.29385575334422,-84.30901535493179,D,A,-153.10379433167992,73.15259561111226,A,44.46564855868732,B,179.59387423865905,C,-121.56553479106262,-109.96455885388563,91.14112749903744,-16.44132536115953,1
M,Non-Veteran,India,D,A,28.514398625951564,46.535928225316006,-51.38368680960313,E,E,-18.284433991849987,200.98682627477012,D,111.940160587293,E,-13.503512326746955,B,81.14967611033596,60.679593689299,-170.61588407189015,2.135379866684091,0
M,Yes,China,D,C,45.37744700161463,58.97741012215837,68.01812072358186,D,E,-239.22262494834015,-38.9493341926779,B,76.20464415750754,D,144.18060266059084,A,-34.686424116666196,50.062281236669925,243.36095256770395,26.324888272580672,1
M,Non-Veteran,Brazil,C,B,-111.21485408177986,-112.72698268623114,-57.5589370666437,E,D,-6.737802179743274,6.967190651964882,B,-34.04139001855173,D,35.60769345350544,B,-15.058902881987008,93.1577818108544,-47.29238211834967,-130.64581989717277,0
Male,Non-Veteran,Germany,C,B,219.3617219395263,234.338237487529,-163.81504338800167,C,B,131.26199921275935,-113.3420571355688,A,266.282262350419,D,37.278263412150274,D,120.65652207146296,204.96889401221864,74.17813346706136,61.883626458893396,1
F,No,US,C,D,18.84660299032211,-15.95493851871983,57.38875102047679,A,B,-7.0636263183508445,156.75611684814763,C,-17.583433057779395,D,-86.86949819416324,C,-5.452240342434092,-102.65187661957096,-82.04206140973538,-94.34062274834099,0
Non-binary,No,UK,B,B,-64.93954066251274,25.290802568019743,6.699553248610816,B,A,-24.05309801071473,118.49185834038414,D,-25.455808646639237,A,21.299901843500145,A,9.764226528178613,-22.963377650184114,-6.3533198500816885,96.13793547613257,0
F,No,US,E,A,179.7162350289186,-14.741108119079316,108.0242829852341,B,B,187.0058987847687,38.4756361549639,C,-6.657061707150963,C,-61.695042456834834,C,211.59502797783222,-170.75733315378042,-32.405958239260066,-13.191667233450794,1
M,Veteran,US,A,E,-83.60216607598522,-187.01440045390493,83.54416165123371,B,C,-60.3881742341695,114.97004290313386,E,-128.95582911207634,C,-134.6695472311962,E,6.349153256529319,62.92357215517842,-2.184295479529149,198.81766863248959,0
F,Veteran,UK,A,B,-76.25451429776399,-223.83368133314724,-18.09830701382079,A,E,-86.06136017041499,-63.21723175615494,B,-72.00461958888663,B,-175.42484215250641,E,-121.30894500063,32.8914277207693,-117.42664699365284,-44.412718827755874,0
Non-binary,Non-Veteran,Germany,E,A,-207.52001961874268,13.741641991959652,-117.55546616500725,A,B,-87.9272172099111,71.18615809715317,E,-18.562915618332383,E,-78.77061879782016,D,-46.93793127018395,-57.79305428235217,61.39727414403532,-87.1345505260844,0
Non-binary,Veteran,India,D,A,111.66455091195616,5.310757503090297,-30.12920816972709,B,A,191.8589389657881,-108.35294592368344,D,-140.4997825942951,B,-147.14655452636563,C,-22.051821010067396,29.564251508443256,109.82288439661518,-176.87110226383348,0
Female,Non-Veteran,Mexico,C,D,63.093910783608585,-34.103481060711275,-75.20525665779518,E,E,112.54427906585404,-82.02349564919328,D,162.23493594905761,A,98.33451728329254,E,-137.4432981648554,147.99040411465074,-62.13840589379171,-10.523207160250085,1
F,Veteran,China,C,D,-103.58851708150618,-70.3535745069677,42.981964254889824,B,C,6.777313149536105,162.27287268397785,E,-33.24093219736445,C,-61.082391315086205,B,-14.729482516192368,-80.85201705157097,57.320985838210056,-9.050291516859165,1
Male,Non-Veteran,India,B,C,116.52508428728625,8.502532676590558,226.7260687959553,A,A,-83.39803629092248,-31.80488000079752,A,-38.85486948865568,A,-32.38789261645216,E,-116.53786370817039,-21.377808529515637,51.07860130668175,84.13863694714982,0
M,Veteran,China,B,D,-189.1608540116161,-30.87731706356604,17.238382295022898,B,A,19.67825384654325,-31.844443063941142,E,223.66541272688974,D,18.607609022811417,D,-112.62677433667237,63.32422031308028,-93.03463352879362,-51.49498970516467,1
F,Veteran,UK,D,E,5.210975074996892,-12.599626560080488,33.28705713315056,D,B,65.63717255734217,-87.21742445515531,A,124.18851728398496,D,-90.0997228234751,C,-59.203241497736634,-57.18177670428059,73.33466218762555,-21.597632586101604,1
Non-binary,Yes,US,E,E,-11.540285568205817,-86.65079063930615,-136.19572238590484,D,D,35.01342470189686,44.256640738409764,D,-11.433756920860583,B,20.663748275086853,E,-79.1123301789098,31.59658595291735,16.24633821482239,-59.77078105185164,0
Non-binary,No,Other,C,E,-111.81145002432622,-197.013222825085,-9.842127968306423,C,C,-324.05849939164113,77.61620364291848,C,-38.35812490978938,E,-90.2511472337334,A,25.410315173891025,-8.394044550475899,94.86442437951453,109.88072344276205,1
Other,Non-Veteran,Germany,D,D,61.06615570473808,114.41538479550817,-28.736797778052697,C,D,-91.96368852774302,82.26205110138596,D,126.95411927294495,C,-64.82326716410091,A,29.394367615435673,25.93843729930714,13.685262890017134,97.65766416213737,1
M,No,India,A,B,138.5239448994849,-26.176088895660314,-95.21366885647426,D,E,-4.825456057412228,4.449160459175788,C,-39.850110566541105,E,163.5562617924695,E,114.97657182579239,22.716764147186808,9.036548914829812,139.55785041362842,0
Female,Non-Veteran,India,E,A,199.32778041839688,122.56049302691329,-48.130697406208995,E,C,82.4894696278748,-37.1461840523168,C,-133.8802957902615,C,81.48977990373903,B,13.681944074541258,-147.81488594486152,-205.00690943409236,41.10671743198076,1
Female,No,Mexico,C,B,228.62772814371465,-58.22360282462707,-168.5841385965753,E,B,15.74011041391921,128.67791783605907,E,-40.25548266342358,E,103.34123043265826,A,-83.14315114290471,-187.45510713236462,-48.42404241087906,-34.921525454665485,0
Other,Non-Veteran,US,E,C,-5.973709820444027,-35.289840343412,123.46976448978653,B,E,2.830523832676147,-68.46447913358735,C,22.428940637689482,B,54.04226686043104,E,-332.4037142873459,-22.70641541081093,9.02568105542157,11.223335944563779,0
M,No,India,B,D,68.87579398982714,-16.366897699940576,39.95389780022979,C,A,59.417225369999116,-127.56211354019023,B,36.04306904462894,A,95.86343180508119,E,33.91060209363702,-11.039008139235623,110.41533420214277,-34.3222412367436,0
Non-binary,Non-Veteran,India,B,B,21.81106501569763,-115.41740511767958,-0.7706570061412488,E,E,6.717830615680851,12.332260464712618,C,-181.7455925785857,C,207.9133801988371,A,-47.12062008100446,-26.024948663535596,-58.51434761507096,-26.422891183724097,0
Male,Yes,Mexico,B,E,52.31488364914551,36.367991662152,125.3942987745457,D,C,-10.857131879086698,49.47734767222008,C,-155.58485634874035,E,-128.6074359910576,C,-18.414605158314654,166.90344292070236,75.6877938484947,-229.33793428178825,0
F,Veteran,Mexico,E,E,-20.839889063787112,13.613709087871575,6.683707669129454,B,B,-12.689103813964042,-128.14973748386544,A,54.20649498861094,B,145.56235572503763,E,20.954444299027404,53.02657828234787,-63.5362102415118,77.39272414317996,0
Male,No,India,E,B,-103.16419050577635,-179.182489454798,-31.362446896784512,E,B,-74.23529162186294,-64.02332050599671,A,129.19969763469052,A,52.0203482708887,D,-68.10170681778939,-91.50741162663547,-84.09901208589557,-189.91173834435799,1
F,No,Germany,C,D,23.718299827410245,116.00836122050457,49.875097142356125,A,D,-102.45111303221191,-38.57035772773232,D,128.98138886565286,E,-62.159156031189056,D,121.74092451626781,-72.20420303165952,77.7729809881262,-62.02084825770632,1
F,No,Mexico,B,A,-33.8349524608283,-50.929821122413166,91.03163175929521,A,A,-84.5936552087544,66.66215713340853,D,-226.79296786501553,D,155.97254516009008,E,11.09254948408182,149.55023673000733,249.1478114095167,41.507045600087366,1
Non-binary,No,Mexico,E,E,78.33135073042943,-62.11451181497309,-16.72206823245135,E,C,-357.2986783350109,-10.380619147635937,D,-63.46629329936593,A,9.344949968945615,E,8.799537933499673,-149.41583568420918,-121.82110251611937,-8.918417844936451,1
F,No,China,E,E,-15.319268588869628,43.54281250110815,119.78885143490197,B,A,-90.39775528338528,-22.11074918029833,B,-57.63309365802611,B,122.95665070066022,E,-39.77679934664574,47.54603012525781,25.601232341933873,-16.451477897298286,1
Male,Yes,Other,A,C,-43.821001972064515,138.9608437401533,168.93085583689606,E,B,78.5995086599859,-80.91422916349731,D,-79.69525059780823,E,-161.74953293126265,B,9.684746972891558,-77.15158654223617,-9.071635179766375,-249.39127602579822,0
Female,No,Brazil,D,E,-2.5995408615789297,-26.570172725229675,84.93357868746465,D,E,-74.90056866390886,38.470289878367616,B,-65.73628527610475,D,-22.876826930434195,A,-114.48732711653844,-40.31415954958083,-182.3011238138775,105.3849573313977,0
M,Veteran,Other,E,C,43.69828488557481,-141.87294004639824,105.88697641973587,D,A,40.17358320343047,-13.260115991826153,B,-78.98608248793073,A,-108.38465070299961,D,62.53074629063333,-72.77995398653073,-285.84026547260834,72.89220317128195,1
Non-binary,No,China,C,B,282.4712921349186,-149.15658763718312,-66.91966558989792,E,E,66.07706322601858,57.7504504298142,C,-94.44352565891838,B,-53.29964021406065,E,67.6870188051515,132.28711208766288,-2.0060076980368526,-59.78771476150343,1
Male,Non-Veteran,Other,D,D,23.241931122855892,-112.66969298939127,178.8128747740376,A,B,-203.1215742691149,-162.45283140455967,E,111.87034600012191,D,-62.23440172541724,A,31.504066610087662,-0.505344813511368,30.529296560032925,82.54318368807677,1
Other,Yes,US,D,D,93.52873606611047,-3.9179479529771877,-128.18044321125214,D,C,115.23647883312617,-40.95539942771925,B,-91.69882230065653,A,222.30327301501484,B,-89.15395075419701,-37.82517786286474,104.20044442870851,5.714839394362147,1
M,Yes,Brazil,D,A,-6.851504835439133,48.8540381294445,71.30137925435407,C,B,-140.79159319116667,26.519694430071556,D,-205.65028297718476,B,29.23873672910833,D,-77.47582019225702,-16.173775246152356,-93.40133805695882,-5.287192734915949,1
Male,Veteran,India,E,A,70.20272892707843,83.79641351622274,-20.12429916723883,D,C,174.13533473222904,212.85740031777246,E,35.8193806268368,A,11.299158091276134,E,-101.13125715412019,116.85619145324395,-262.72652529738923,56.98142923462044,1
M,No,UK,C,E,14.63895292481346,77.77037193780326,-68.8284939171591,C,C,100.9783564065068,50.280368677440855,E,-86.4073317720369,D,-101.36860502992178,A,-73.38348343823269,-159.3918429215288,-54.42763120791564,43.350440689037605,1
Other,No,Brazil,B,E,231.68989261027386,306.35948263061186,-61.64729063463265,D,A,-57.738959989123394,-81.08715014544975,A,147.81875094597092,B,44.059845740023285,C,-40.54381191484339,61.83113571664223,-18.31220603236464,-140.98736399859405,1
Female,No,Brazil,D,A,-131.52447021180035,-134.1921192638988,-50.99535886781257,D,E,-10.830780321543823,-6.124472604262978,E,123.82416405617398,D,176.55288930857384,B,5.829103207691268,-41.43967382218154,38.664700517556504,-79.83702882526848,1
F,Yes,Mexico,A,B,-67.40962893249723,-104.18045826143891,-52.32440857209338,B,E,111.55867016688681,63.858941333428,A,73.96641485802743,C,67.68665094347962,C,81.42361487386579,151.49001385821637,-59.12233914250147,73.40968303328282,0
Non-binary,Yes,Mexico,C,C,57.33023680455609,-381.1893024933648,79.763802873635,E,B,4.916614438683186,-104.71724413709045,B,12.430422775498615,B,86.25711931276932,B,-227.3142988294996,-60.6011468316258,-102.10277333364371,-93.20624765873173,1
Non-binary,Non-Veteran,Germany,B,C,103.59636419294793,69.83875522209209,-40.82124042397393,A,D,-57.34993801434576,72.6978161708212,D,13.692054544175397,B,62.09848648730959,B,-66.91274363529267,110.46139551083726,102.1621974434868,194.4934761807485,1
Non-binary,No,Brazil,A,E,163.94030057070205,-4.597289120880011,62.2715963581128,A,B,-113.05438953235172,68.21767434543857,C,-100.92684308662983,C,-98.5582108446816,C,256.47823107044377,33.44450706833347,-85.43647380450199,143.04117781002162,0
F,Veteran,Germany,E,D,-84.37436497453128,74.35943600755465,-12.772384205420293,A,D,62.63127850284851,-13.123902734776042,B,40.58705448388857,E,-167.47191968483486,E,28.844049366940833,43.45817383148342,129.00502222976579,-73.58343824916037,1
Female,No,Brazil,C,C,37.023859286216485,-100.61536902446309,-45.37984686095393,E,E,-50.72445077961888,-86.65027592457702,C,-95.12346254165969,B,120.74189840717624,B,-61.511993209476834,43.27312552123544,-139.5031760852161,-73.84997526703657,1
M,Non-Veteran,Other,B,C,-51.398645440445264,-80.32444595767136,229.44759016006878,C,D,8.06787245130836,77.88436420580983,A,117.99579759598618,E,44.59377424574679,E,-11.910495467698299,52.16656094648101,-127.4423806699416,109.19023932750036,1
Non-binary,No,Other,C,E,-63.516135573641975,-13.032198390470207,126.6833080836081,C,E,-78.85338799347296,-37.88018697272106,B,-52.22793485556028,D,-33.081998111180525,E,-35.709318774129365,-118.69153306079589,-28.941190311032738,-104.67441200642271,1
Male,Non-Veteran,Mexico,E,B,-103.5300461079599,-23.88619724606544,63.12688458999338,A,E,50.77169978021371,200.9974357561072,B,53.297533813270846,B,97.14443934173606,D,-153.578906832773,47.444835511196345,-29.063817609052034,68.4963298649532,0
Non-binary,Yes,China,C,E,178.99071292826184,29.305835112315936,40.998597833684435,D,D,-2.175498317665748,-173.2419901459493,A,82.60000241779572,D,-144.8839027514314,C,74.84686615534815,149.54923713661913,97.7021385145005,158.26073308321287,1
