sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Heterosexual,D,79.67413893362712,0.1813888788668107,-75.06948930540835,B,0
Heterosexual,A,153.3655627751598,-59.46646992913948,204.421298479075,E,1
Homosexual,B,17.997811842133355,-87.35538687642287,206.77775893946486,E,0
Other,D,18.245795975600025,-46.63448226700039,25.957899250985516,B,0
Homosexual,B,61.84586478830328,-12.454775429565878,-102.80745551236375,C,0
Homosexual,D,-109.8411012532103,-25.928927577840533,-51.11927274378248,C,0
Homosexual,C,3.9513858258615926,-51.967590429354814,32.46465893027164,B,1
Other,E,65.64379541305472,69.06461053733669,-88.36325528482928,A,0
Heterosexual,E,-97.5603017065409,223.18354140065938,10.788335421639626,E,1
Homosexual,C,-45.24907820217428,42.576048168157214,-89.4081187715445,A,0
Homosexual,A,-30.66802465402727,-71.68115357154426,-108.16144537623225,A,1
Other,C,65.09569649530975,-10.858197267641865,-153.7238919464163,A,0
Heterosexual,A,-72.55808270167458,-29.673591335314224,-83.78451239157224,B,1
Bisexual,E,-109.73606568105384,222.23014792888782,-134.56065333882515,A,0
Heterosexual,B,-58.43509429861897,-48.21721922207171,40.706055650369116,C,1
Homosexual,B,20.75873733016948,-107.3576748904905,4.842869458895396,C,0
Heterosexual,C,-68.65426181018324,27.671340630549533,144.7745601676223,C,0
Heterosexual,D,56.96597558684026,20.08965757941776,-116.24200149807216,D,1
Homosexual,E,-29.08912919768668,69.16564744951384,-41.319570492402235,A,0
Bisexual,A,49.93225873984847,-110.1586962069164,12.71370376953535,D,1
Bisexual,A,-53.62900548529675,59.881679341653374,6.508125906818167,D,1
Other,A,48.24125099230173,-57.6039687285709,27.530508274111572,A,1
Heterosexual,C,85.30754437374449,113.81701873862778,-13.96847494509321,B,1
Heterosexual,A,-56.224873122877185,-21.500781450395138,-23.483458645128366,E,0
Bisexual,E,92.35674051441887,-149.51221002108187,-80.35855019921524,D,0
Bisexual,E,-68.06112718305643,-122.03404887076155,72.70328139737032,C,1
Heterosexual,A,-97.04968065141703,46.031697070739355,-128.74782715530847,A,0
Heterosexual,D,56.78581610577371,-149.80932043793638,3.369770812155818,C,1
Heterosexual,D,-52.25459755747992,-120.34663401980774,430.20421986197493,E,0
Heterosexual,B,5.2463634651573905,111.15665035936276,-47.45768367808184,E,1
Bisexual,D,101.15247634145696,86.83421198204968,178.86091458743036,C,0
Heterosexual,D,-149.2563964670041,46.69228004511761,103.07178826794205,A,0
Other,A,-69.55699607569457,23.402043284939502,36.806940313373424,E,0
Heterosexual,D,24.5443137700909,95.61906234176718,146.48607043387113,D,1
Homosexual,C,182.27374654814477,-74.00424823506121,-62.30828949466917,A,1
Bisexual,E,-27.257990527111314,84.95363160343683,-8.037349750950339,A,1
Bisexual,A,-46.78799147721866,-44.184657851045266,-45.21418013167196,E,1
Homosexual,E,-50.519205124395015,136.76452029876813,-33.22478052761023,E,1
Other,D,-53.787304603194286,-81.26341665162636,148.76726341653566,E,0
Homosexual,D,-109.0627395972653,-43.29720189836016,-95.84467117295988,E,1
Heterosexual,D,-93.38413219652217,-3.0302452508263436,40.30866017389617,B,0
Bisexual,B,-141.80419032974876,-105.59916549555201,-144.4445442658088,C,0
Heterosexual,C,96.69892195973745,129.0709963138176,57.348856553189265,B,0
Heterosexual,B,50.26210772487937,-145.04719031420078,-79.67178803587426,B,0
Bisexual,C,126.74586355534973,-259.2361108295437,-233.19785115023785,C,1
Other,B,-108.51445518602748,-86.85482504238415,125.12996586078877,C,1
Other,D,120.30171847340227,-2.3831780067181527,16.073402297449203,D,1
Heterosexual,D,-11.64803508774153,-116.92459469688876,-30.512847305641742,B,1
Heterosexual,E,163.9795622418766,-91.63888594792608,-232.71655939274135,D,0
Heterosexual,E,-7.393460469919004,-28.530293410810696,-16.974380206395235,D,0
Bisexual,B,-22.58136507264696,-91.07234612310508,37.638588762212635,B,0
Other,C,52.67793144305462,184.2245029355455,136.0523914633283,E,1
Homosexual,A,-23.87570286456721,-54.766321183340274,-6.17403002893771,B,1
Homosexual,D,-28.368716795466913,-12.143865582406455,147.57067249231199,E,0
Bisexual,C,16.16663277387467,68.54434906246746,-30.01513815505485,E,1
Homosexual,C,143.08858877402488,-121.71574027354876,55.95165057246675,A,1
Homosexual,A,-20.137698049693988,-171.79911143089583,-149.89432270621947,D,1
Bisexual,D,11.226626977625132,-154.38796474954216,11.833504486924694,B,0
Bisexual,D,121.02506401897708,-85.14562326641408,-102.09912700088147,B,0
Other,D,-93.22935442474855,-51.000584145471926,22.064924810609845,E,0
Other,A,-50.103620120961445,12.862280252917074,-90.03615810720278,D,1
Other,B,-71.06008623821396,-28.971358655787828,-31.71442512234034,D,1
Bisexual,C,90.87933275492918,160.94322294766553,182.39874730434985,C,0
Bisexual,D,40.907948952457616,-153.3682424713442,-89.58657114256653,C,1
Bisexual,D,-66.05453786130442,-99.91385107662335,224.03923904757585,A,1
Other,E,-182.42014397788242,-13.075293424482219,50.90398945333027,D,0
Homosexual,C,1.187753958800098,-37.34506280410426,12.430182140344058,A,1
Homosexual,E,-27.496478627856845,-8.034736429311826,52.42902256588656,E,1
Bisexual,E,26.79854335708723,-160.53593365944792,15.162444473749673,E,1
Homosexual,A,-7.924299973580105,-212.1357383862466,26.68612697296402,A,0
Other,A,-16.533197843859952,-75.26919037161073,-101.303566393499,A,1
Homosexual,E,-11.713281323931044,-0.8182364741119121,-65.26969900718689,A,0
Homosexual,E,24.194355982047664,31.23212109907997,76.72738418686143,E,1
Homosexual,E,-31.422615177697665,123.32428508139532,-160.5836777899363,D,0
Heterosexual,A,-20.93497905329354,35.50165695346614,165.07475374503298,C,0
Other,B,35.340211000254136,34.808266636465994,-219.63723043750915,E,0
Bisexual,E,35.83297395231965,-148.9366536876482,-315.35208320702026,A,0
Homosexual,B,12.941071513967914,1.752968000359332,71.33493828435577,A,1
Other,E,-9.735981320304967,49.87432393966352,-97.25406673027643,D,1
Other,B,-91.40480617909765,-68.66640587200855,79.3676938462365,D,1
Heterosexual,A,-12.657441936727073,-89.74876805173507,55.20874940669492,C,1
Homosexual,E,-119.21982132954072,36.222735925703155,-59.2747916188974,E,1
Homosexual,D,-160.88433207076923,-17.909016879885254,-149.8705320264399,B,1
Heterosexual,D,83.80748009422886,102.3654656598727,41.4155453992734,D,1
Bisexual,A,160.59836263862374,-48.87431252759636,67.28785160678382,D,0
Other,A,0.04793698869919652,-89.82643664538527,-24.57254014425686,B,0
Homosexual,A,34.676037377484974,113.44757938052943,-10.890182303035385,B,1
Homosexual,B,-13.545605401173377,16.400076362111104,-116.55709603617343,B,1
Bisexual,C,34.11248318752274,-9.892014188303332,-9.873485266579507,B,1
Bisexual,D,62.06556284029225,11.132695254554251,-48.251312647558194,C,1
Bisexual,D,-15.533392178116046,-112.78590296052364,-118.15901380857343,D,0
Bisexual,A,-58.235039134646826,14.326176308121413,-59.490790083750035,A,0
Bisexual,B,-156.14731049599953,8.762525312114965,-33.97906197380422,A,1
Homosexual,C,-39.3083144999839,53.04099173969541,14.25100629530815,C,0
Heterosexual,E,16.682031550551407,-50.135232362343544,-78.1566229346257,E,1
Homosexual,D,109.07296789731842,-127.44708123789799,-19.190183247702336,D,1
Other,D,-80.30139145844437,248.00921730563203,-20.78953093757978,A,1
Bisexual,A,20.42935890907206,35.052678872147624,-240.99135751899627,D,1
Homosexual,E,46.64941798647051,83.06390449532613,70.53383814670255,C,1
Heterosexual,B,-119.04510711488743,-20.35677932282136,219.03847602873788,A,1
Homosexual,A,-23.865135705903164,85.36001916585465,-83.42261555478278,D,0
Homosexual,D,25.94570067869606,-178.7009829022506,-60.45847385532416,B,0
Homosexual,C,143.06191861582934,75.57711388309633,-32.73525399629332,A,1
Bisexual,A,-116.1910202176266,-66.55434451617104,-125.31026612895842,B,0
Bisexual,B,156.75268903977255,-32.334951702135115,27.388047683924327,A,0
Heterosexual,B,-1.580374780131999,73.20330377004811,7.132431702646613,C,0
Homosexual,D,-159.59747222150435,-56.8472332928853,-81.8885650800124,E,1
Other,D,-23.07964061325862,-208.31348029021703,-2.487798210693707,D,1
Heterosexual,B,-78.8095206768608,61.834140852373,115.52590616792371,E,1
Other,E,119.22040992716467,-53.382301029897164,-85.00091174189066,E,0
Heterosexual,D,201.27273024564468,-42.5372029952067,64.67302841693436,D,1
Bisexual,A,125.54510623640532,-51.48729415320963,-13.944962523097148,B,0
Other,A,-174.74811510782925,118.43397403742179,-50.65386262321835,A,1
Homosexual,D,-25.760125143326977,42.98184008695216,-15.563466782271101,D,1
Heterosexual,A,141.27598140991844,-118.27219692272183,-185.86354233792432,A,0
Other,B,67.39892956160566,-41.10820596594944,32.13974107283658,C,1
Other,A,-133.77833377115834,-2.1317105203153117,-95.86457904632131,A,1
Homosexual,C,88.98129030521339,129.179089274223,-238.61880312441372,E,0
Other,E,-85.56137407135007,167.9039217588458,41.60127386456349,E,0
Other,A,-87.57765672771501,207.70623182593536,-167.16508706266112,A,0
Bisexual,C,72.32815080320732,-40.01343359823055,75.18307496427032,A,1
Other,B,-0.9738544397204915,-2.2320518227919828,55.57815223647724,C,1
Other,A,-94.61057323241586,-4.850762267139485,3.303156479240877,C,1
Homosexual,B,64.94039028844819,49.99664227291575,122.59808739053607,D,0
Heterosexual,C,37.41702208823907,-33.94325688470445,-26.537478410943333,B,1
Heterosexual,E,-83.62749478639637,-126.52918998352811,-0.21921961234130505,A,1
Homosexual,D,-32.036843987309965,128.5008692017024,25.184998842921335,A,0
Homosexual,E,30.757333068751326,-90.58340405655284,-92.62792159348555,D,0
Bisexual,C,63.927401293473,-53.318978775496426,-32.3554635226699,A,1
Bisexual,E,130.62687234764405,211.51833669782118,-228.08532100339232,A,1
Bisexual,C,36.96493500322149,67.78458303659238,57.549164643512675,E,1
Other,A,3.749811103040108,98.20546005660158,-38.63380866305393,C,1
Homosexual,D,-185.42950677040133,70.62248846976955,-56.32292684979839,B,1
Bisexual,A,-96.21480745902531,-101.74569432696443,61.12595972277136,B,1
Other,B,-95.76458109324652,28.372301302295472,63.623643297381705,A,1
Heterosexual,E,324.15356120806626,-50.41639099620562,-93.59964455178459,B,1
Other,C,64.8392158511782,57.142477573526264,-69.53668017280272,A,1
Bisexual,D,105.96814274841748,-118.45428034736494,27.833990780758526,D,1
Bisexual,C,102.33707872354583,-128.4400312251772,114.8830968813791,B,0
Heterosexual,D,-30.317826356787688,-95.25196513658894,-77.50110447664781,C,1
Other,B,112.79744699883723,43.12449301439891,49.20676848268416,E,0
Bisexual,D,-77.12794771354818,-46.04439343969035,46.95288911173721,C,0
Other,D,5.139924210805013,-33.89775533342132,-56.26213602756693,B,0
Bisexual,E,62.07588820879961,-111.90838511711465,23.360843240341797,C,1
Bisexual,B,-22.543891359498627,-207.15390735661413,193.0605821999607,B,0
Other,D,-45.628553568887895,44.69750619923359,-20.69556175750676,E,0
Homosexual,B,-138.95422621857927,-202.55569350200687,-64.81158546917774,D,1
Homosexual,E,-57.28030006562802,127.16252111359569,141.80587405262938,D,0
Homosexual,D,20.35882884818843,92.48024924417719,-126.48148241643551,D,1
Heterosexual,C,14.244867729311284,3.2403070475987255,43.584192378424795,D,0
Heterosexual,D,106.60362567695742,-48.555813858093885,124.85404586194613,C,1
Homosexual,B,52.54434175251349,20.92007999834305,29.388940025325187,B,1
Homosexual,C,18.72803774260702,-191.95700440132694,180.76397779684393,B,1
Heterosexual,D,46.63455321672167,298.47705229577855,-91.26973733686151,D,0
Homosexual,A,-167.1735924067765,-170.34865222170518,-269.6314310577839,E,0
Bisexual,B,63.84945630587843,28.797332978965446,-75.52398423605732,C,1
Other,D,-68.43433330528971,92.66496656836384,8.556755362387184,E,1
Homosexual,E,-53.34914389528843,228.71037114186657,-301.52451437590435,C,1
Heterosexual,A,182.02259198317964,-32.03762788655367,66.68681145598909,C,1
Other,E,-168.23247622006852,79.14469841198213,-87.25489822417828,B,1
Other,A,12.414163990571172,195.64154188931602,28.081612930218512,D,1
Bisexual,D,-35.79862492780902,-163.14621982900312,92.3289807716752,C,1
Other,C,-37.049304139465896,50.87041391916812,46.65849431514794,C,0
Bisexual,B,88.79711342681279,24.852847554320242,-38.934771190441026,A,1
Heterosexual,E,-20.88380937267975,52.76063468236794,314.17993014423274,B,0
Homosexual,C,44.28014737980888,-204.0914629316416,14.233680484009056,A,0
Homosexual,A,34.967104309194454,92.28026184496352,-66.93381702646248,A,1
Bisexual,E,-61.28799884831266,25.262859387842006,14.820660872116779,C,1
Heterosexual,E,101.47791448677317,-85.3217953842356,206.34595458565306,D,0
Homosexual,A,23.668359080847534,3.427086882561256,-18.54578842135478,B,1
Homosexual,D,26.039604373716802,-77.60002662228908,66.36578730955857,B,0
Bisexual,A,42.32853526466889,-139.55772230314815,-9.82314458024964,E,0
Homosexual,D,53.11274563957633,-115.02298964717694,-7.2850966349683,D,0
Other,D,-91.69202571763908,-15.45703037448281,84.24283100792863,A,1
Other,A,-54.63292595609449,-162.09907201848574,68.82420786375903,E,1
Bisexual,D,193.80903892259352,304.82268615445446,-28.9877989074242,A,1
Other,C,41.75598576049781,156.23983043070538,-91.1703170871033,B,0
Other,D,11.671966918095263,98.38617049260274,65.17911630507076,C,1
Heterosexual,E,-67.13363677062377,-11.27051413583879,1.363020702955076,C,0
Heterosexual,E,28.292510328516112,46.30399704538114,38.446434049487216,C,0
Homosexual,E,-46.55901843221693,88.68199074659046,-29.365051435928702,A,1
Bisexual,D,83.70581195803271,142.59206549433304,-15.679886616621353,D,1
Homosexual,B,-24.765862746319282,55.96614091368801,-5.330505033544105,C,1
Other,B,-73.19979779709789,-171.47455599210178,38.354665650555184,A,0
Other,D,-87.52183427455796,-89.7583232315165,125.90681683584117,A,0
Bisexual,A,-94.17624073165337,68.05222442934188,51.68675003968802,B,1
Other,C,93.01774093420457,6.923758073168212,51.69765391812644,D,0
Other,E,-7.834515207704889,-105.85935667077757,-73.29846452326495,C,1
Homosexual,E,11.013883355331552,-43.92828813887022,-109.56137580050742,D,0
Heterosexual,A,78.54682030666629,-119.47423632142464,-186.84013385792792,D,0
Bisexual,B,-75.57287393566574,41.25785564406466,-110.91526498202032,A,0
Other,D,-158.47258782911535,-120.98263851862502,-183.4031235833725,A,0
Other,D,170.6546688396363,-137.3073770928969,-18.10196063312485,D,1
Homosexual,B,-63.40823255737734,-4.551896344879404,-16.94972050214679,E,1
Homosexual,E,-21.765064552622356,-34.41505721957163,-36.07819714179042,B,0
Bisexual,A,-178.63125241708596,-44.912048040028495,105.03539046044605,C,1
Heterosexual,E,-58.48429265594628,-54.96087573519303,194.3901208519302,C,0
Heterosexual,B,67.4422609551219,-142.21383445366362,102.04716379416617,E,1
Other,A,119.33823722096501,129.2576814075803,109.45211799434489,A,0
Homosexual,A,17.549040047928994,123.56864522939092,-10.580821671806513,E,0
Other,B,191.72135910515584,-46.645650981963485,-34.23236042788966,C,0
Homosexual,A,35.712686885655124,65.95817861873927,38.33877398532496,B,1
Bisexual,E,124.85960427537113,91.5840644796397,-19.39176296029103,A,0
Other,A,-22.57414037123395,69.79652895725302,-20.977762174077814,B,0
Homosexual,C,145.98980268754028,46.58135581800041,3.222586916110252,E,1
Other,D,-20.44987774785818,40.19158689674454,50.010994414011265,C,0
Heterosexual,B,246.03419694527338,-107.97625097813233,15.719403148325629,E,1
Homosexual,A,44.187641017478036,-28.011876813974673,-121.71585062937692,B,1
Other,C,34.98753280406472,-20.968125418988294,147.95105657046616,B,1
Bisexual,E,-29.218803126253874,108.55421235939089,3.3258651907692207,B,1
Heterosexual,A,-42.8686890523403,-45.917325734703844,-107.83630871433843,E,1
Bisexual,B,122.94213776393698,6.7095045759454965,24.08150874278997,A,0
Heterosexual,A,-77.37101924444431,54.05487460721338,-35.26351378312766,C,1
Bisexual,D,165.4443281199264,5.341785390884576,83.6013484201868,C,1
Bisexual,A,-58.818240727497816,-57.9212352607386,42.71071983902678,E,1
Bisexual,E,17.81929301527229,-106.36465013786476,-131.4111312018035,E,0
Heterosexual,D,143.92402203782672,54.68148200548041,-78.67618686865234,C,0
Homosexual,D,-153.56658177472335,-14.516487032387676,103.83676094078265,B,0
Homosexual,C,-187.7653094579627,-148.15286631670125,-50.60283261038671,D,0
Other,C,47.0195439689314,-21.434203293417582,34.93443869153268,E,1
Heterosexual,B,29.67559086895587,-204.8099975682907,50.271637565187056,A,1
Bisexual,E,-115.18209020778585,-133.81631466645163,-70.34443658625273,A,1
Bisexual,D,-47.31420814225382,-22.396216758694667,-117.49383115300505,A,1
Bisexual,E,-30.810021133218907,-27.479274317476566,-212.51243446834346,C,0
Other,E,-81.4515675705181,-71.42881850537083,58.89702886747485,B,1
Other,A,0.10557820785390946,-103.13809097458868,-139.71852756274708,E,1
Heterosexual,A,127.69038625875919,177.59508514827235,-103.67452841023517,C,0
Other,C,101.14683411218554,80.93183729363533,60.93255676809679,B,0
Bisexual,D,12.178927143241852,-14.535096989708462,37.44611580943404,A,0
Heterosexual,A,88.72314083209183,-30.209504435374264,-70.2723938173467,E,1
Other,A,131.26507340411857,92.60520688868677,-101.28905358110856,B,1
Bisexual,A,152.29280683228072,186.55276807804387,39.28340027124487,B,1
Other,E,54.675856487195794,-60.493445330511165,67.4201979971418,C,1
Other,A,-107.80448830311451,-65.83785530923801,-101.57559360717904,B,1
Homosexual,D,-44.90564482729147,111.93600079495528,-14.264571290925826,B,0
Bisexual,E,68.82204772033072,253.28641144800224,-19.604724744535076,A,1
Homosexual,C,27.483396615707644,-22.972096051922712,81.80502286123978,C,1
Heterosexual,C,-49.1335853467694,40.339591949168074,105.1635622330251,C,1
Other,A,52.166189811510776,-46.878026754805475,101.72460726103938,B,1
Bisexual,D,-205.25007619529893,169.56207855856903,-255.79843073680274,A,0
Heterosexual,A,118.6443020792825,-15.70787351185193,-66.94423044972304,E,1
Homosexual,C,40.79616005766496,-156.006264477148,-118.57751727965096,C,0
Heterosexual,B,-112.9690994831355,-24.484642460413255,148.64360969323096,C,0
Homosexual,A,43.5869422470176,77.628591002926,1.914901737379728,D,0
Heterosexual,B,94.97047346668414,235.4374863499738,-19.33957239531059,E,0
Heterosexual,D,66.4924815252119,-24.764353729878987,-0.6879182405762413,D,0
Heterosexual,D,-69.73312940704504,95.24196940378846,46.18280976664126,B,0
Heterosexual,E,19.892345746512667,-296.4484126428298,54.326751132795415,E,0
Heterosexual,B,87.92941708068696,47.54273273279119,174.36609067279787,C,1
Bisexual,B,-47.63170375620878,-151.6594060211291,-87.82760629204891,B,1
Heterosexual,E,-98.61493668262705,90.71726159101169,158.21109114978123,A,0
Other,E,-49.7696652638958,50.70219652252137,-268.49969558357327,B,1
Bisexual,B,-22.79252567971086,-133.35189845070627,-181.96799095741915,D,0
Heterosexual,B,-9.041108200782707,11.775836294379884,33.59241313360173,C,1
Other,A,4.914139312238949,-67.43309720664915,157.9308139948679,B,0
Other,C,2.7689656513209524,-61.55071569053819,125.78847080004884,E,1
Heterosexual,E,5.120162506478301,112.35515303367265,58.47448500712067,D,1
Other,E,8.632249297021586,-2.6453341883316517,-91.0571585383093,D,1
Homosexual,D,-153.41546645653003,12.026621721581419,-198.72019177040443,D,0
Homosexual,B,20.678712195478248,177.65006958464647,171.6146241747676,A,0
Heterosexual,D,12.914755986179946,20.610735021972115,30.202579729582585,C,0
Heterosexual,C,48.27274382261354,121.88789228107785,-58.86168286853244,B,1
Other,B,-81.38673045796264,40.961816339255606,-85.82059576711566,B,1
Homosexual,A,72.73450375087127,236.0800213937552,143.80017400928412,D,1
Homosexual,C,3.063108994059539,-29.420574354345035,-102.64160351472842,C,1
Other,A,5.539837912947052,27.697425290019844,-40.75854470680257,D,1
Heterosexual,C,-75.78906196850164,19.37378308339058,-209.12073695937133,C,0
Heterosexual,A,131.03885348108082,-74.29384586881217,-60.60384908358396,B,1
Other,A,49.387845217419965,54.998679778154326,38.497498922557604,C,1
Heterosexual,A,34.20113284910214,78.60355922309824,-13.41728565382548,E,1
Other,B,-107.58583025629618,-144.10766269538084,-74.55870220308627,C,1
Homosexual,A,1.7577069121883684,-60.548622346909156,-6.109626646805731,D,1
Bisexual,C,-12.500945670787193,1.7050179221340198,71.14023617494996,C,0
Bisexual,E,43.85742215203708,-28.03442991896951,152.7382963185836,E,1
Homosexual,B,75.26047287981524,-13.374957426186729,-45.7315064099698,E,1
Bisexual,B,-32.016869447263474,33.09730625660874,-109.19169945050562,E,1
Heterosexual,E,-105.4798004700271,-113.30653871418761,-69.89950152062809,A,0
Other,C,-64.02639551001279,-5.7236966795882696,60.74868850775799,D,0
Bisexual,D,-82.58820531893176,-49.50816057940226,12.841621063374564,D,0
Homosexual,E,-104.21524331096481,-5.782453733065713,-54.66623948554303,B,0
Other,B,64.1770955687876,73.24346253572166,-112.79843969682695,A,1
Bisexual,B,-44.57450532726989,2.562822905282707,11.241035135521189,A,0
Heterosexual,A,-70.99825378853227,61.423646607547674,171.8464422026361,E,0
Other,B,-194.32973893636563,-50.43516142561607,217.98811981713732,C,1
Other,B,51.86607811316559,5.026638247791897,-80.13155849504416,E,0
Other,B,-1.4095065915678349,42.71011785157128,54.183283446364136,C,0
Heterosexual,B,-14.688443437084656,250.6383984254955,-66.59763895454961,B,0
Other,D,-41.554844539125554,22.426398745334026,-214.432698448963,C,0
Other,E,44.02520168235913,21.287750921312604,282.7412819913658,C,1
Homosexual,A,4.996111185310694,31.70749717228357,30.568878731425098,E,1
Heterosexual,E,-75.55408197163534,31.847550519283494,-59.66829047512336,E,0
Other,D,-13.917150764221004,228.66949604760666,20.065116529528602,D,1
Heterosexual,A,-34.86328745913628,38.217387819513625,-3.9844306088363153,A,0
Homosexual,B,-238.11893053503712,44.939753660644065,-62.10255085274985,B,1
Homosexual,D,41.90677839818338,8.88550925627937,158.51142887329436,E,1
Other,E,-72.12930977373928,-70.49710023565919,-23.99954259262296,D,0
Heterosexual,B,-85.03744122109245,90.51330768106473,164.45489289005667,C,0
Bisexual,A,-48.359520222836665,-76.20920223896131,107.22405920946679,A,0
Homosexual,B,182.24572088617023,123.02775122138993,19.808104360662405,D,0
Heterosexual,B,-30.26126870402896,-62.42920911898678,168.34790110106294,C,1
Other,A,-8.530657010088252,-17.216868856062572,214.8391185401095,A,0
Homosexual,B,-119.4444452479269,92.46804437316717,-98.26551196251135,B,0
Homosexual,C,-52.4056684712376,-21.453125330716656,109.76041431188206,A,1
Heterosexual,E,128.11948276175568,-136.51645204870252,-64.98098859354825,D,0
Other,A,18.322291261181736,149.18991121776628,-37.83251768698654,D,1
Heterosexual,A,-35.57555982405684,-155.87531019409596,-75.09987032677789,D,1
Bisexual,B,-39.12908749422254,22.737508462895622,-104.19266926226058,C,0
Bisexual,B,121.40941105180028,-22.10503534710035,-188.74414303547,D,0
Heterosexual,A,-241.3029118314741,-45.02094265542836,103.54611363102279,E,1
Bisexual,E,167.30329410663322,36.0834195537347,-133.82640649319427,C,0
Homosexual,C,-83.14343087285351,42.89877558918578,26.939260968797324,A,0
Other,B,10.216577894583596,153.4809919190424,114.96309063297868,A,1
Homosexual,A,-305.61359394777054,14.37695229401103,-187.27474762235929,D,1
Other,C,0.9742899928333215,-55.1094279655301,-10.205213548073008,E,1
Other,C,-28.505756374630764,-29.89807228467361,-82.96167030715256,D,1
Homosexual,E,49.648801441001766,98.3802961931874,19.4600395305282,B,1
Other,C,-43.65710550328023,90.28935809228523,97.37355619975699,A,0
Homosexual,B,165.31397703743423,159.37986875921902,-7.801034557663315,B,1
Homosexual,E,-89.50467175579875,35.79737579795518,-112.98297882125435,E,1
Bisexual,D,137.44460814169787,35.53236807617427,126.68830644108047,B,1
Heterosexual,B,-33.53575996082581,-40.3135584708652,56.28815164087455,C,0
Bisexual,B,6.8115817674190655,73.27146059053322,41.22251718534606,E,1
Other,A,-118.43690733567173,-11.746679001783466,-101.12505053761308,B,1
Other,E,140.28081491433826,-103.54597004826451,-52.033073081622206,D,1
Bisexual,C,26.179015054367188,-36.06213169730054,53.01573238264818,D,1
Homosexual,A,-164.30143078889927,-7.7419663621077754,151.09288287981704,E,0
Homosexual,D,-53.4894563148742,60.76974230869098,-229.27926022636794,D,1
Homosexual,B,14.615090568906345,135.12190601979765,-20.223160315467272,D,1
Heterosexual,D,34.0970542917099,311.6487861402073,114.41680644099081,E,1
Heterosexual,E,-132.62983983810594,76.7499358279896,24.101835205361187,D,1
Other,E,-88.4828840937924,-57.756070152664996,-119.91561836274639,D,1
Bisexual,C,-56.79972012789444,35.976087580964574,66.13218170617039,E,0
Bisexual,C,67.83384987947052,-1.055411345695728,-103.96987923596959,A,1
Other,D,-65.84604793334347,108.99569778440296,-147.16056669794898,A,0
Homosexual,C,-24.512766366521515,74.92963416296698,68.8969703141456,D,0
Heterosexual,E,1.2016875270438296,47.22551090069531,90.53580992583639,B,0
Homosexual,D,81.65163132508616,116.41485473742415,-92.6206269507292,D,1
Other,C,119.6045591707132,162.44187908097015,37.64205642193691,A,1
Heterosexual,D,137.3725648693258,29.62782052465202,151.15073560815028,E,1
Heterosexual,B,31.602743221676537,-10.4622233078968,-4.993982647881028,C,1
Bisexual,C,-76.82131616873457,76.43802221187606,-63.01400978054939,D,0
Heterosexual,D,-100.59543098145136,-123.50148134850305,-44.40820171026955,A,0
Other,B,53.526529117185284,-55.29154833009591,-213.49823500495515,D,0
Heterosexual,E,93.55754146045172,160.53063915933987,67.4844111180875,C,1
Homosexual,D,-20.845486769809366,9.247305768538402,-155.4149757138577,D,0
Other,A,-142.25229609554626,-39.87835299742628,-61.34248059925279,B,0
Homosexual,B,198.97162859191556,0.11000368600098341,-152.81220113593872,B,0
Heterosexual,E,110.08625070604656,125.23353118402719,-63.76451181432371,D,1
Heterosexual,D,-11.601605122736089,181.54635239453344,53.88620515497065,A,0
Homosexual,A,-74.95341631281741,-111.01470438258123,-22.116893288896854,D,0
Other,B,-140.11343054838426,13.549150925493311,-11.921117409176896,E,1
Bisexual,C,109.3401558020771,-152.8723019098556,8.877143265683644,D,0
Other,E,59.79696355977017,-59.606529123263385,-42.02862932478742,D,0
Bisexual,D,142.5636771357241,68.42171352708242,149.56341336875326,C,0
Homosexual,C,-32.8624996438396,38.52970507916377,57.88800253512204,A,0
Heterosexual,E,-27.18860915961449,47.17214933897223,-53.55094812184598,B,0
Other,C,22.408561985351916,-98.16401860231362,-113.01505282394149,B,1
Homosexual,E,-22.41787531965925,44.387801500325374,11.929541124634563,D,1
Heterosexual,D,141.33764955586696,42.407450352343716,54.950159054111126,D,1
Heterosexual,E,-26.448663884053225,-24.842504059330146,29.297539595743977,B,0
Bisexual,A,45.13240871559665,-143.7793399555632,56.68326488658031,A,0
Heterosexual,A,-39.718926593569456,109.87267089484534,-58.822573205422444,D,0
Bisexual,B,12.156716538175667,-2.7150291774711217,-113.56616224171975,B,1
Bisexual,E,1.3023218831877899,-8.94443844107825,-40.15769850617891,E,1
Homosexual,B,76.37337029172559,-14.444893165585793,37.39677067486792,C,0
Homosexual,B,-56.7697621502527,64.03765853779299,161.67382831466438,D,0
Bisexual,C,-103.36841172853761,81.71959393153297,65.48679868736679,E,1
Bisexual,C,-118.86560401372668,77.31629688716552,15.302338406735288,C,0
Homosexual,D,-29.8610191502125,-111.48084190547485,47.04569232958771,C,0
Heterosexual,D,162.1236629828091,97.80507258151293,30.53890558642865,A,0
Homosexual,A,38.106946891876994,-228.18573498869904,81.88520570430683,B,1
Other,E,-22.729395212226315,86.23260756512487,149.3613153953994,D,1
Bisexual,B,184.46215962177965,17.587028400432516,-59.48641973541431,B,0
Heterosexual,B,-69.43596527064425,-127.65394269994823,-56.88230781351338,C,1
Other,A,53.18120017275281,14.845825236160614,-88.03275413574251,E,0
Bisexual,A,-41.62610983340903,-80.36895230484589,176.59819034778533,D,0
